"","date","ARTNA"
"209","2007-10-30",19.200001
"210","2007-10-31",19
"211","2007-11-01",18.9
"212","2007-11-02",19.059999
"213","2007-11-05",18.93
"214","2007-11-06",19.01
"215","2007-11-07",19.02
"216","2007-11-08",19.030001
"217","2007-11-09",18.73
"218","2007-11-12",19.049999
"219","2007-11-13",19
"220","2007-11-14",19.08
"221","2007-11-15",19.01
"222","2007-11-16",19.24
"223","2007-11-19",19.200001
"224","2007-11-20",18.76
"225","2007-11-21",19.049999
"226","2007-11-23",19.200001
"227","2007-11-26",19.200001
"228","2007-11-27",19.110001
"229","2007-11-28",19.190001
"230","2007-11-29",19.24
"231","2007-11-30",19
"232","2007-12-03",19.370001
"233","2007-12-04",19.16
"234","2007-12-05",19.049999
"235","2007-12-06",19.49
"236","2007-12-07",19.299999
"237","2007-12-10",19.290001
"238","2007-12-11",19.23
"239","2007-12-12",19.219999
"240","2007-12-13",19.200001
"241","2007-12-14",19.209999
"242","2007-12-17",19.02
"243","2007-12-18",19.1
"244","2007-12-19",19.33
"245","2007-12-20",19.02
"246","2007-12-21",19.290001
"247","2007-12-24",19.15
"248","2007-12-26",19.07
"249","2007-12-27",19
"250","2007-12-28",18.99
"251","2007-12-31",18.9
"252","2008-01-02",18.969999
"253","2008-01-03",18.85
"254","2008-01-04",18.950001
"255","2008-01-07",18.950001
"256","2008-01-08",19.1
"257","2008-01-09",18.91
"258","2008-01-10",18.99
"259","2008-01-11",18.98
"260","2008-01-14",18.879999
"261","2008-01-15",18.940001
"262","2008-01-16",18.99
"263","2008-01-17",18.889999
"264","2008-01-18",18.98
"265","2008-01-22",18.379999
"266","2008-01-23",18.360001
"267","2008-01-24",18.5
"268","2008-01-25",18.5
"269","2008-01-28",18.639999
"270","2008-01-29",18.459999
"271","2008-01-30",18.59
"272","2008-01-31",18.58
"273","2008-02-01",19.24
"274","2008-02-04",18.82
"275","2008-02-05",18.58
"276","2008-02-06",18.66
"277","2008-02-07",18.610001
"278","2008-02-08",18.790001
"279","2008-02-11",18.799999
"280","2008-02-12",18.950001
"281","2008-02-13",19
"282","2008-02-14",18.889999
"283","2008-02-15",18.709999
"284","2008-02-19",18.4
"285","2008-02-20",18.85
"286","2008-02-21",18.52
"287","2008-02-22",19
"288","2008-02-25",18.559999
"289","2008-02-26",19.15
"290","2008-02-27",18.700001
"291","2008-02-28",18.91
"292","2008-02-29",18.98
"293","2008-03-03",18.99
"294","2008-03-04",18.91
"295","2008-03-05",19.02
"296","2008-03-06",19.049999
"297","2008-03-07",18.959999
"298","2008-03-10",18.52
"299","2008-03-11",18.440001
"300","2008-03-12",18.559999
"301","2008-03-13",18.26
"302","2008-03-14",18.33
"303","2008-03-17",18.379999
"304","2008-03-18",18.35
"305","2008-03-19",18.35
"306","2008-03-20",18.049999
"307","2008-03-24",18.09
"308","2008-03-25",18.200001
"309","2008-03-26",18.43
"310","2008-03-27",18.43
"311","2008-03-28",18.1
"312","2008-03-31",18.51
"313","2008-04-01",18.51
"314","2008-04-02",18.700001
"315","2008-04-03",18.450001
"316","2008-04-04",18.41
"317","2008-04-07",18.209999
"318","2008-04-08",18.129999
"319","2008-04-09",18.200001
"320","2008-04-10",18.43
"321","2008-04-11",18.440001
"322","2008-04-14",18.16
"323","2008-04-15",18.25
"324","2008-04-16",18.049999
"325","2008-04-17",18.27
"326","2008-04-18",18.389999
"327","2008-04-21",18.469999
"328","2008-04-22",18.120001
"329","2008-04-23",18
"330","2008-04-24",18
"331","2008-04-25",18.700001
"332","2008-04-28",18.65
"333","2008-04-29",18.610001
"334","2008-04-30",18.559999
"335","2008-05-01",18.610001
"336","2008-05-02",19
"337","2008-05-05",18.610001
"338","2008-05-06",18.690001
"339","2008-05-07",18.559999
"340","2008-05-08",18.6
"341","2008-05-09",18.67
"342","2008-05-12",18.629999
"343","2008-05-13",18.790001
"344","2008-05-14",18.43
"345","2008-05-15",18.41
"346","2008-05-16",18.290001
"347","2008-05-19",18.52
"348","2008-05-20",18.6
"349","2008-05-21",18.629999
"350","2008-05-22",18.459999
"351","2008-05-23",18.790001
"352","2008-05-27",18.610001
"353","2008-05-28",18.450001
"354","2008-05-29",18.35
"355","2008-05-30",18.49
"356","2008-06-02",18.4
"357","2008-06-03",18.389999
"358","2008-06-04",18.299999
"359","2008-06-05",18.530001
"360","2008-06-06",18.5
"361","2008-06-09",18.74
"362","2008-06-10",18.75
"363","2008-06-11",18.41
"364","2008-06-12",18.549999
"365","2008-06-13",18.6
"366","2008-06-16",18.42
"367","2008-06-17",18.17
"368","2008-06-18",18.5
"369","2008-06-19",18.459999
"370","2008-06-20",18.67
"371","2008-06-23",18.32
"372","2008-06-24",18.280001
"373","2008-06-25",18.17
"374","2008-06-26",18.1
"375","2008-06-27",18
"376","2008-06-30",18.389999
"377","2008-07-01",18.120001
"378","2008-07-02",18.129999
"379","2008-07-03",18.07
"380","2008-07-07",17.780001
"381","2008-07-08",17.76
"382","2008-07-09",17.700001
"383","2008-07-10",17.52
"384","2008-07-11",17.5
"385","2008-07-14",17.5
"386","2008-07-15",17.200001
"387","2008-07-16",17.110001
"388","2008-07-17",17.02
"389","2008-07-18",17.1
"390","2008-07-21",17.139999
"391","2008-07-22",16.98
"392","2008-07-23",17.16
"393","2008-07-24",16.870001
"394","2008-07-25",16.870001
"395","2008-07-28",16.610001
"396","2008-07-29",16.950001
"397","2008-07-30",16.809999
"398","2008-07-31",16.99
"399","2008-08-01",17
"400","2008-08-04",17.15
"401","2008-08-05",17.5
"402","2008-08-06",17.27
"403","2008-08-07",17
"404","2008-08-08",17.459999
"405","2008-08-11",17.59
"406","2008-08-12",17.450001
"407","2008-08-13",17.51
"408","2008-08-14",17.75
"409","2008-08-15",17.799999
"410","2008-08-18",18.139999
"411","2008-08-19",18
"412","2008-08-20",17.91
"413","2008-08-21",18.49
"414","2008-08-22",18.299999
"415","2008-08-25",18.5
"416","2008-08-26",17.940001
"417","2008-08-27",17.85
"418","2008-08-28",17.450001
"419","2008-08-29",17.450001
"420","2008-09-02",17.35
"421","2008-09-03",17.469999
"422","2008-09-04",16.879999
"423","2008-09-05",16.879999
"424","2008-09-08",16.91
"425","2008-09-09",16.959999
"426","2008-09-10",17.040001
"427","2008-09-11",17.049999
"428","2008-09-12",17.52
"429","2008-09-15",17.299999
"430","2008-09-16",17.1
"431","2008-09-17",16.9
"432","2008-09-18",17.24
"433","2008-09-19",16.75
"434","2008-09-22",16.85
"435","2008-09-23",17.15
"436","2008-09-24",17.129999
"437","2008-09-25",17.059999
"438","2008-09-26",16.82
"439","2008-09-29",16.9
"440","2008-09-30",16.76
"441","2008-10-01",16.75
"442","2008-10-02",16.84
"443","2008-10-03",16.75
"444","2008-10-06",15.25
"445","2008-10-07",14.62
"446","2008-10-08",14.31
"447","2008-10-09",14
"448","2008-10-10",14
"449","2008-10-13",14.5
"450","2008-10-14",14.12
"451","2008-10-15",13.99
"452","2008-10-16",14.1
"453","2008-10-17",14.07
"454","2008-10-20",14.74
"455","2008-10-21",14.75
"456","2008-10-22",15.17
"457","2008-10-23",14.35
"458","2008-10-24",13.95
"459","2008-10-27",14.38
"460","2008-10-28",14
"461","2008-10-29",14.03
"462","2008-10-30",14.03
"463","2008-10-31",14.43
"464","2008-11-03",14.24
"465","2008-11-04",14.4
"466","2008-11-05",14.7
"467","2008-11-06",14.37
"468","2008-11-07",15.18
"469","2008-11-10",15.62
"470","2008-11-11",14.85
"471","2008-11-12",14.71
"472","2008-11-13",14.97
"473","2008-11-14",14.8
"474","2008-11-17",14.02
"475","2008-11-18",15
"476","2008-11-19",16
"477","2008-11-20",14.8
"478","2008-11-21",15.36
"479","2008-11-24",15.5
"480","2008-11-25",15.99
"481","2008-11-26",15.99
"482","2008-11-28",15.99
"483","2008-12-01",14.61
"484","2008-12-02",15.31
"485","2008-12-03",15.99
"486","2008-12-04",16
"487","2008-12-05",15.98
"488","2008-12-08",15.61
"489","2008-12-09",15
"490","2008-12-10",15.1
"491","2008-12-11",14.87
"492","2008-12-12",15.19
"493","2008-12-15",14.01
"494","2008-12-16",14.32
"495","2008-12-17",14.27
"496","2008-12-18",14.51
"497","2008-12-19",14.55
"498","2008-12-22",14.42
"499","2008-12-23",14.48
"500","2008-12-24",14.32
"501","2008-12-26",14.14
"502","2008-12-29",14
"503","2008-12-30",14.35
"504","2008-12-31",15.89
"505","2009-01-02",16.190001
"506","2009-01-05",15.95
"507","2009-01-06",15.27
"508","2009-01-07",15.42
"509","2009-01-08",16
"510","2009-01-09",15.65
"511","2009-01-12",15.31
"512","2009-01-13",15.56
"513","2009-01-14",15.95
"514","2009-01-15",15.98
"515","2009-01-16",15.64
"516","2009-01-20",15.11
"517","2009-01-21",15
"518","2009-01-22",15.31
"519","2009-01-23",15.25
"520","2009-01-26",15.65
"521","2009-01-27",15.38
"522","2009-01-28",15.5
"523","2009-01-29",15.97
"524","2009-01-30",15.65
"525","2009-02-02",15.5
"526","2009-02-03",15.32
"527","2009-02-04",15.45
"528","2009-02-05",15.65
"529","2009-02-06",15.52
"530","2009-02-09",15.5
"531","2009-02-10",15.5
"532","2009-02-11",15.96
"533","2009-02-12",15.56
"534","2009-02-13",15.25
"535","2009-02-17",15.19
"536","2009-02-18",15
"537","2009-02-19",14.81
"538","2009-02-20",15.01
"539","2009-02-23",14.86
"540","2009-02-24",14.4
"541","2009-02-25",14.71
"542","2009-02-26",14.36
"543","2009-02-27",14.25
"544","2009-03-02",13.95
"545","2009-03-03",13.04
"546","2009-03-04",13.44
"547","2009-03-05",13.6
"548","2009-03-06",13.38
"549","2009-03-09",13.1
"550","2009-03-10",13.34
"551","2009-03-11",12.95
"552","2009-03-12",13.41
"553","2009-03-13",13.71
"554","2009-03-16",14.21
"555","2009-03-17",13.71
"556","2009-03-18",14.05
"557","2009-03-19",13.86
"558","2009-03-20",13.56
"559","2009-03-23",13.85
"560","2009-03-24",13.88
"561","2009-03-25",14
"562","2009-03-26",14
"563","2009-03-27",13.81
"564","2009-03-30",13.64
"565","2009-03-31",14.02
"566","2009-04-01",13.9
"567","2009-04-02",14.11
"568","2009-04-03",14.22
"569","2009-04-06",14.2
"570","2009-04-07",14.28
"571","2009-04-08",14.14
"572","2009-04-09",14.47
"573","2009-04-13",15
"574","2009-04-14",14.18
"575","2009-04-15",14.23
"576","2009-04-16",14.21
"577","2009-04-17",14.48
"578","2009-04-20",14.3
"579","2009-04-21",14.14
"580","2009-04-22",14.24
"581","2009-04-23",14.17
"582","2009-04-24",14.15
"583","2009-04-27",14.8
"584","2009-04-28",14.79
"585","2009-04-29",14.75
"586","2009-04-30",14.66
"587","2009-05-01",14.36
"588","2009-05-04",14.45
"589","2009-05-05",14.8
"590","2009-05-06",14.25
"591","2009-05-07",14.25
"592","2009-05-08",14.48
"593","2009-05-11",14.45
"594","2009-05-12",14.95
"595","2009-05-13",14.95
"596","2009-05-14",15.06
"597","2009-05-15",15.75
"598","2009-05-18",15.71
"599","2009-05-19",15.26
"600","2009-05-20",15.55
"601","2009-05-21",15.63
"602","2009-05-22",15.05
"603","2009-05-26",15.37
"604","2009-05-27",15.2
"605","2009-05-28",14.91
"606","2009-05-29",15.88
"607","2009-06-01",15.61
"608","2009-06-02",15.41
"609","2009-06-03",15.66
"610","2009-06-04",15.61
"611","2009-06-05",15.39
"612","2009-06-08",15.53
"613","2009-06-09",15.25
"614","2009-06-10",15.25
"615","2009-06-11",15.11
"616","2009-06-12",15.09
"617","2009-06-15",14.5
"618","2009-06-16",14.8
"619","2009-06-17",15.43
"620","2009-06-18",14.61
"621","2009-06-19",15.29
"622","2009-06-22",14.83
"623","2009-06-23",14.85
"624","2009-06-24",14.85
"625","2009-06-25",15.47
"626","2009-06-26",16.440001
"627","2009-06-29",15.98
"628","2009-06-30",15.93
"629","2009-07-01",16.92
"630","2009-07-02",16.690001
"631","2009-07-06",16.4
"632","2009-07-07",16.92
"633","2009-07-08",16.27
"634","2009-07-09",16.200001
"635","2009-07-10",16.219999
"636","2009-07-13",17.26
"637","2009-07-14",17.1
"638","2009-07-15",17.620001
"639","2009-07-16",17.24
"640","2009-07-17",17
"641","2009-07-20",16.860001
"642","2009-07-21",16.99
"643","2009-07-22",16.98
"644","2009-07-23",17.66
"645","2009-07-24",17.42
"646","2009-07-27",17.530001
"647","2009-07-28",17.75
"648","2009-07-29",17.35
"649","2009-07-30",17.24
"650","2009-07-31",17.690001
"651","2009-08-03",17.43
"652","2009-08-04",17.24
"653","2009-08-05",16.52
"654","2009-08-06",16.459999
"655","2009-08-07",16.790001
"656","2009-08-10",16.959999
"657","2009-08-11",16.35
"658","2009-08-12",16.67
"659","2009-08-13",16.549999
"660","2009-08-14",16.17
"661","2009-08-17",16.059999
"662","2009-08-18",16.469999
"663","2009-08-19",16.68
"664","2009-08-20",16.66
"665","2009-08-21",17.35
"666","2009-08-24",16.91
"667","2009-08-25",17.379999
"668","2009-08-26",17.200001
"669","2009-08-27",17.299999
"670","2009-08-28",17.51
"671","2009-08-31",17.68
"672","2009-09-01",17.24
"673","2009-09-02",17.66
"674","2009-09-03",17.41
"675","2009-09-04",17.33
"676","2009-09-08",17.700001
"677","2009-09-09",17.780001
"678","2009-09-10",17.75
"679","2009-09-11",17.530001
"680","2009-09-14",17.639999
"681","2009-09-15",17.719999
"682","2009-09-16",17.83
"683","2009-09-17",17.5
"684","2009-09-18",17.110001
"685","2009-09-21",17.049999
"686","2009-09-22",17.15
"687","2009-09-23",17.18
"688","2009-09-24",16.879999
"689","2009-09-25",17.389999
"690","2009-09-28",16.9
"691","2009-09-29",16.99
"692","2009-09-30",16.82
"693","2009-10-01",16.68
"694","2009-10-02",17.049999
"695","2009-10-05",17.059999
"696","2009-10-06",17.27
"697","2009-10-07",17.040001
"698","2009-10-08",16.99
"699","2009-10-09",17.110001
"700","2009-10-12",16.91
"701","2009-10-13",16.690001
"702","2009-10-14",16.77
"703","2009-10-15",16.58
"704","2009-10-16",16.59
"705","2009-10-19",16.91
"706","2009-10-20",16.809999
"707","2009-10-21",16.59
"708","2009-10-22",16.67
"709","2009-10-23",16.58
"710","2009-10-26",16.540001
"711","2009-10-27",16.18
"712","2009-10-28",16.01
"713","2009-10-29",16.07
"714","2009-10-30",16.209999
"715","2009-11-02",15.94
"716","2009-11-03",15.91
"717","2009-11-04",15.65
"718","2009-11-05",16.139999
"719","2009-11-06",16.4
"720","2009-11-09",17.200001
"721","2009-11-10",17.43
"722","2009-11-11",16.65
"723","2009-11-12",16.25
"724","2009-11-13",16.139999
"725","2009-11-16",17.120001
"726","2009-11-17",17
"727","2009-11-18",16.67
"728","2009-11-19",16.4
"729","2009-11-20",16.6
"730","2009-11-23",16.76
"731","2009-11-24",16.879999
"732","2009-11-25",17.02
"733","2009-11-27",16.49
"734","2009-11-30",16.75
"735","2009-12-01",16.76
"736","2009-12-02",17
"737","2009-12-03",17.07
"738","2009-12-04",17.290001
"739","2009-12-07",17.76
"740","2009-12-08",17.84
"741","2009-12-09",17.360001
"742","2009-12-10",17.49
"743","2009-12-11",17.5
"744","2009-12-14",17.799999
"745","2009-12-15",16.91
"746","2009-12-16",17.16
"747","2009-12-17",17.049999
"748","2009-12-18",17.389999
"749","2009-12-21",17.99
"750","2009-12-22",17.709999
"751","2009-12-23",17.629999
"752","2009-12-24",17.540001
"753","2009-12-28",17.83
"754","2009-12-29",18.07
"755","2009-12-30",18.610001
"756","2009-12-31",18.309999
"757","2010-01-04",18.530001
"758","2010-01-05",18.17
"759","2010-01-06",17.68
"760","2010-01-07",17.83
"761","2010-01-08",18.620001
"762","2010-01-11",18.559999
"763","2010-01-12",18.209999
"764","2010-01-13",18.129999
"765","2010-01-14",18.01
"766","2010-01-15",17.85
"767","2010-01-19",18.190001
"768","2010-01-20",17.9
"769","2010-01-21",17.68
"770","2010-01-22",17.84
"771","2010-01-25",17.65
"772","2010-01-26",17.879999
"773","2010-01-27",17.84
"774","2010-01-28",17.620001
"775","2010-01-29",17.65
"776","2010-02-01",17.610001
"777","2010-02-02",17.42
"778","2010-02-03",17.049999
"779","2010-02-04",17.15
"780","2010-02-05",17.51
"781","2010-02-08",17.459999
"782","2010-02-09",17.49
"783","2010-02-10",17.459999
"784","2010-02-11",17.57
"785","2010-02-12",17.42
"786","2010-02-16",17.889999
"787","2010-02-17",18.15
"788","2010-02-18",18.139999
"789","2010-02-19",18.049999
"790","2010-02-22",18.16
"791","2010-02-23",18
"792","2010-02-24",17.9
"793","2010-02-25",17.940001
"794","2010-02-26",17.74
"795","2010-03-01",17.9
"796","2010-03-02",18.01
"797","2010-03-03",17.91
"798","2010-03-04",17.99
"799","2010-03-05",18.15
"800","2010-03-08",18.15
"801","2010-03-09",18.040001
"802","2010-03-10",18.1
"803","2010-03-11",18.5
"804","2010-03-12",18.08
"805","2010-03-15",18.25
"806","2010-03-16",18.18
"807","2010-03-17",18.16
"808","2010-03-18",17.84
"809","2010-03-19",17.98
"810","2010-03-22",17.940001
"811","2010-03-23",17.799999
"812","2010-03-24",17.889999
"813","2010-03-25",17.799999
"814","2010-03-26",18.02
"815","2010-03-29",18.139999
"816","2010-03-30",18.24
"817","2010-03-31",17.66
"818","2010-04-01",17.889999
"819","2010-04-05",18.09
"820","2010-04-06",18.110001
"821","2010-04-07",18.129999
"822","2010-04-08",18.07
"823","2010-04-09",17.42
"824","2010-04-12",17.629999
"825","2010-04-13",17.67
"826","2010-04-14",18.200001
"827","2010-04-15",18.389999
"828","2010-04-16",17.9
"829","2010-04-19",17.940001
"830","2010-04-20",18.01
"831","2010-04-21",18.139999
"832","2010-04-22",18.139999
"833","2010-04-23",18.389999
"834","2010-04-26",18.700001
"835","2010-04-27",18.129999
"836","2010-04-28",18.51
"837","2010-04-29",18.91
"838","2010-04-30",18.940001
"839","2010-05-03",19.190001
"840","2010-05-04",18.99
"841","2010-05-05",18.32
"842","2010-05-06",18.48
"843","2010-05-07",17.799999
"844","2010-05-10",18.73
"845","2010-05-11",18.879999
"846","2010-05-12",18.33
"847","2010-05-13",18.719999
"848","2010-05-14",18.23
"849","2010-05-17",18.389999
"850","2010-05-18",18.610001
"851","2010-05-19",18.26
"852","2010-05-20",17.92
"853","2010-05-21",18.049999
"854","2010-05-24",17.75
"855","2010-05-25",17.379999
"856","2010-05-26",17.370001
"857","2010-05-27",18.469999
"858","2010-05-28",17.91
"859","2010-06-01",17.209999
"860","2010-06-02",17.92
"861","2010-06-03",17.67
"862","2010-06-04",17
"863","2010-06-07",17.01
"864","2010-06-08",16.950001
"865","2010-06-09",16.610001
"866","2010-06-10",16.889999
"867","2010-06-11",17.52
"868","2010-06-14",17.629999
"869","2010-06-15",17.950001
"870","2010-06-16",17.4
"871","2010-06-17",17.33
"872","2010-06-18",17.32
"873","2010-06-21",17.5
"874","2010-06-22",17.4
"875","2010-06-23",17.450001
"876","2010-06-24",17.33
"877","2010-06-25",19.33
"878","2010-06-28",18.969999
"879","2010-06-29",18.18
"880","2010-06-30",18.459999
"881","2010-07-01",18.24
"882","2010-07-02",18.76
"883","2010-07-06",18.200001
"884","2010-07-07",18.370001
"885","2010-07-08",18.26
"886","2010-07-09",18.620001
"887","2010-07-12",18.440001
"888","2010-07-13",18.889999
"889","2010-07-14",18.52
"890","2010-07-15",18.549999
"891","2010-07-16",18
"892","2010-07-19",17.950001
"893","2010-07-20",17.99
"894","2010-07-21",17.799999
"895","2010-07-22",18.1
"896","2010-07-23",18.450001
"897","2010-07-26",18.74
"898","2010-07-27",18.43
"899","2010-07-28",18.459999
"900","2010-07-29",18.200001
"901","2010-07-30",18.299999
"902","2010-08-02",18.67
"903","2010-08-03",18.440001
"904","2010-08-04",18.32
"905","2010-08-05",18.219999
"906","2010-08-06",18.23
"907","2010-08-09",18.26
"908","2010-08-10",18
"909","2010-08-11",17.440001
"910","2010-08-12",17.690001
"911","2010-08-13",17.4
"912","2010-08-16",17.82
"913","2010-08-17",18.030001
"914","2010-08-18",18.08
"915","2010-08-19",17.42
"916","2010-08-20",17.530001
"917","2010-08-23",17.33
"918","2010-08-24",17.309999
"919","2010-08-25",17.690001
"920","2010-08-26",17.709999
"921","2010-08-27",18.16
"922","2010-08-30",17.77
"923","2010-08-31",17.91
"924","2010-09-01",17.98
"925","2010-09-02",18.25
"926","2010-09-03",18.1
"927","2010-09-07",17.860001
"928","2010-09-08",17.84
"929","2010-09-09",17.68
"930","2010-09-10",17.83
"931","2010-09-13",17.93
"932","2010-09-14",17.84
"933","2010-09-15",18.18
"934","2010-09-16",18.25
"935","2010-09-17",18.129999
"936","2010-09-20",18.49
"937","2010-09-21",18.209999
"938","2010-09-22",18.1
"939","2010-09-23",17.99
"940","2010-09-24",18.35
"941","2010-09-27",18.33
"942","2010-09-28",18.35
"943","2010-09-29",18.6
"944","2010-09-30",19.07
"945","2010-10-01",19.15
"946","2010-10-04",18.879999
"947","2010-10-05",19.190001
"948","2010-10-06",18.98
"949","2010-10-07",18.92
"950","2010-10-08",18.98
"951","2010-10-11",18.9
"952","2010-10-12",18.91
"953","2010-10-13",19.07
"954","2010-10-14",19.139999
"955","2010-10-15",19.309999
"956","2010-10-18",19.34
"957","2010-10-19",19.299999
"958","2010-10-20",19.5
"959","2010-10-21",19.129999
"960","2010-10-22",18.83
"961","2010-10-25",19.1
"962","2010-10-26",19.07
"963","2010-10-27",18.93
"964","2010-10-28",18.99
"965","2010-10-29",19.08
"966","2010-11-01",18.950001
"967","2010-11-02",19.08
"968","2010-11-03",19.09
"969","2010-11-04",19.209999
"970","2010-11-05",19.33
"971","2010-11-08",19.25
"972","2010-11-09",18.74
"973","2010-11-10",18.76
"974","2010-11-11",18.76
"975","2010-11-12",18.620001
"976","2010-11-15",19.01
"977","2010-11-16",18.6
"978","2010-11-17",18.6
"979","2010-11-18",18.780001
"980","2010-11-19",18.84
"981","2010-11-22",18.709999
"982","2010-11-23",18.530001
"983","2010-11-24",18.76
