"","date","AMRC"
"165","2011-03-16",12.95
"166","2011-03-17",13.26
"167","2011-03-18",13.74
"168","2011-03-21",13.01
"169","2011-03-22",12.88
"170","2011-03-23",12.87
"171","2011-03-24",13.29
"172","2011-03-25",13.76
"173","2011-03-28",13.46
"174","2011-03-29",13.4
"175","2011-03-30",13.87
"176","2011-03-31",14.14
"177","2011-04-01",14.23
"178","2011-04-04",14.5
"179","2011-04-05",14.67
"180","2011-04-06",14.7
"181","2011-04-07",14.6
"182","2011-04-08",14.56
"183","2011-04-11",14.6
"184","2011-04-12",14.38
"185","2011-04-13",14.35
"186","2011-04-14",14.5
"187","2011-04-15",15.14
"188","2011-04-18",15.8
"189","2011-04-19",15.65
"190","2011-04-20",16.25
"191","2011-04-21",16.469999
"192","2011-04-25",16.440001
"193","2011-04-26",16.370001
"194","2011-04-27",16.559999
"195","2011-04-28",16.68
"196","2011-04-29",16.110001
"197","2011-05-02",16.16
"198","2011-05-03",16.030001
"199","2011-05-04",14.97
"200","2011-05-05",15.56
"201","2011-05-06",14.86
"202","2011-05-09",15.5
"203","2011-05-10",15.44
"204","2011-05-11",15.01
"205","2011-05-12",15.18
"206","2011-05-13",15.11
"207","2011-05-16",14.13
"208","2011-05-17",14.58
"209","2011-05-18",15.28
"210","2011-05-19",15.12
"211","2011-05-20",14.99
"212","2011-05-23",14.82
"213","2011-05-24",14.73
"214","2011-05-25",15.24
"215","2011-05-26",14.81
"216","2011-05-27",14.86
"217","2011-05-31",14.62
"218","2011-06-01",14.28
"219","2011-06-02",14.37
"220","2011-06-03",13.74
"221","2011-06-06",12.98
"222","2011-06-07",13.12
"223","2011-06-08",12.55
"224","2011-06-09",12.52
"225","2011-06-10",12.69
"226","2011-06-13",12.86
"227","2011-06-14",13.49
"228","2011-06-15",13.28
"229","2011-06-16",13.37
"230","2011-06-17",13.57
"231","2011-06-20",13.15
"232","2011-06-21",13.11
"233","2011-06-22",13.78
"234","2011-06-23",13.57
"235","2011-06-24",14.02
"236","2011-06-27",13.96
"237","2011-06-28",14.36
"238","2011-06-29",13.83
"239","2011-06-30",14.18
"240","2011-07-01",14.73
"241","2011-07-05",14.53
"242","2011-07-06",14.63
"243","2011-07-07",15
"244","2011-07-08",14.65
"245","2011-07-11",14.49
"246","2011-07-12",14.78
"247","2011-07-13",14.79
"248","2011-07-14",14.49
"249","2011-07-15",14.51
"250","2011-07-18",14.48
"251","2011-07-19",14.55
"252","2011-07-20",14.34
"253","2011-07-21",14.5
"254","2011-07-22",14.43
"255","2011-07-25",14.27
"256","2011-07-26",14.09
"257","2011-07-27",13.37
"258","2011-07-28",13.52
"259","2011-07-29",13.46
"260","2011-08-01",13.6
"261","2011-08-02",13.11
"262","2011-08-03",13.09
"263","2011-08-04",12.1
"264","2011-08-05",10.68
"265","2011-08-08",10.55
"266","2011-08-09",11.38
"267","2011-08-10",10.34
"268","2011-08-11",10.25
"269","2011-08-12",10.17
"270","2011-08-15",11.19
"271","2011-08-16",10.75
"272","2011-08-17",10.79
"273","2011-08-18",10.34
"274","2011-08-19",10.13
"275","2011-08-22",10.18
"276","2011-08-23",11.45
"277","2011-08-24",11.04
"278","2011-08-25",10.7
"279","2011-08-26",10.91
"280","2011-08-29",11.97
"281","2011-08-30",11.66
"282","2011-08-31",11.14
"283","2011-09-01",11.29
"284","2011-09-02",10.69
"285","2011-09-06",11.52
"286","2011-09-07",12
"287","2011-09-08",11.66
"288","2011-09-09",11.17
"289","2011-09-12",11.41
"290","2011-09-13",11.51
"291","2011-09-14",11.5
"292","2011-09-15",11.65
"293","2011-09-16",10.95
"294","2011-09-19",10.91
"295","2011-09-20",10.89
"296","2011-09-21",10.5
"297","2011-09-22",9.98
"298","2011-09-23",9.95
"299","2011-09-26",10.31
"300","2011-09-27",10.44
"301","2011-09-28",9.96
"302","2011-09-29",9.95
"303","2011-09-30",10.16
"304","2011-10-03",9.21
"305","2011-10-04",9.46
"306","2011-10-05",9.57
"307","2011-10-06",9.74
"308","2011-10-07",9.51
"309","2011-10-10",10
"310","2011-10-11",9.73
"311","2011-10-12",10.32
"312","2011-10-13",10.27
"313","2011-10-14",10.53
"314","2011-10-17",10.06
"315","2011-10-18",10.43
"316","2011-10-19",9.97
"317","2011-10-20",9.89
"318","2011-10-21",10.12
"319","2011-10-24",10.63
"320","2011-10-25",10.41
"321","2011-10-26",10.43
"322","2011-10-27",11.86
"323","2011-10-28",11.43
"324","2011-10-31",10.99
"325","2011-11-01",10.21
"326","2011-11-02",10.63
"327","2011-11-03",11.37
"328","2011-11-04",11
"329","2011-11-07",11
"330","2011-11-08",11.18
"331","2011-11-09",10.15
"332","2011-11-10",10.32
"333","2011-11-11",10.9
"334","2011-11-14",10.88
"335","2011-11-15",11.02
"336","2011-11-16",11.1
"337","2011-11-17",10.96
"338","2011-11-18",11.07
"339","2011-11-21",10.97
"340","2011-11-22",11
"341","2011-11-23",10.88
"342","2011-11-25",10.38
"343","2011-11-28",11.06
"344","2011-11-29",11.09
"345","2011-11-30",11.88
"346","2011-12-01",11.19
"347","2011-12-02",11.63
"348","2011-12-05",11.99
"349","2011-12-06",12.9
"350","2011-12-07",12.76
"351","2011-12-08",12.6
"352","2011-12-09",12.64
"353","2011-12-12",12.59
"354","2011-12-13",11.98
"355","2011-12-14",11.66
"356","2011-12-15",11.93
"357","2011-12-16",12.29
"358","2011-12-19",12.19
"359","2011-12-20",12.82
"360","2011-12-21",13.04
"361","2011-12-22",13.54
"362","2011-12-23",13.34
"363","2011-12-27",13.23
"364","2011-12-28",12.56
"365","2011-12-29",13.18
"366","2011-12-30",13.72
"367","2012-01-03",13.63
"368","2012-01-04",13.89
"369","2012-01-05",13.96
"370","2012-01-06",13.13
"371","2012-01-09",13.29
"372","2012-01-10",13.51
"373","2012-01-11",13.44
"374","2012-01-12",13.59
"375","2012-01-13",13.31
"376","2012-01-17",13.45
"377","2012-01-18",13.32
"378","2012-01-19",13.15
"379","2012-01-20",13.2
"380","2012-01-23",13.16
"381","2012-01-24",13.39
"382","2012-01-25",13.22
"383","2012-01-26",12.79
"384","2012-01-27",13.07
"385","2012-01-30",12.73
"386","2012-01-31",13.11
"387","2012-02-01",13.53
"388","2012-02-02",13.43
"389","2012-02-03",13.43
"390","2012-02-06",14.29
"391","2012-02-07",14.13
"392","2012-02-08",14.18
"393","2012-02-09",14.18
"394","2012-02-10",13.92
"395","2012-02-13",14.1
"396","2012-02-14",13.92
"397","2012-02-15",13.46
"398","2012-02-16",14.16
"399","2012-02-17",14.04
"400","2012-02-21",14.11
"401","2012-02-22",13.59
"402","2012-02-23",13.91
"403","2012-02-24",13.66
"404","2012-02-27",13.84
"405","2012-02-28",13.76
"406","2012-02-29",14.09
"407","2012-03-01",13.76
"408","2012-03-02",13.55
"409","2012-03-05",13.39
"410","2012-03-06",12.71
"411","2012-03-07",13.04
"412","2012-03-08",13.11
"413","2012-03-09",13.41
"414","2012-03-12",13.61
"415","2012-03-13",14
"416","2012-03-14",13.57
"417","2012-03-15",14.27
"418","2012-03-16",14.31
"419","2012-03-19",14.27
"420","2012-03-20",13.95
"421","2012-03-21",14.13
"422","2012-03-22",13.81
"423","2012-03-23",14.19
"424","2012-03-26",14.09
"425","2012-03-27",13.96
"426","2012-03-28",13.82
"427","2012-03-29",13.72
"428","2012-03-30",13.55
"429","2012-04-02",13.68
"430","2012-04-03",13.71
"431","2012-04-04",13.84
"432","2012-04-05",13.7
"433","2012-04-09",13.23
"434","2012-04-10",12.9
"435","2012-04-11",13.22
"436","2012-04-12",13.2
"437","2012-04-13",12.78
"438","2012-04-16",12.3
"439","2012-04-17",12.32
"440","2012-04-18",12.27
"441","2012-04-19",12.11
"442","2012-04-20",12.03
"443","2012-04-23",11.83
"444","2012-04-24",11.85
"445","2012-04-25",11.98
"446","2012-04-26",12.04
"447","2012-04-27",12.35
"448","2012-04-30",12.19
"449","2012-05-01",12.23
"450","2012-05-02",12.09
"451","2012-05-03",12.09
"452","2012-05-04",11.83
"453","2012-05-07",11.92
"454","2012-05-08",11.8
"455","2012-05-09",11.55
"456","2012-05-10",11.46
"457","2012-05-11",11.53
"458","2012-05-14",11.5
"459","2012-05-15",11.62
"460","2012-05-16",11.55
"461","2012-05-17",11.21
"462","2012-05-18",11.33
"463","2012-05-21",11.48
"464","2012-05-22",11.32
"465","2012-05-23",11.19
"466","2012-05-24",11.22
"467","2012-05-25",11.07
"468","2012-05-29",11.12
"469","2012-05-30",10.9
"470","2012-05-31",10.75
"471","2012-06-01",10.78
"472","2012-06-04",10.94
"473","2012-06-05",11.63
"474","2012-06-06",11.67
"475","2012-06-07",11.67
"476","2012-06-08",11.58
"477","2012-06-11",11.06
"478","2012-06-12",11.24
"479","2012-06-13",11.21
"480","2012-06-14",11.24
"481","2012-06-15",11.87
"482","2012-06-18",11.75
"483","2012-06-19",11.71
"484","2012-06-20",11.67
"485","2012-06-21",11.35
"486","2012-06-22",11.16
"487","2012-06-25",11
"488","2012-06-26",11.06
"489","2012-06-27",11.39
"490","2012-06-28",11.37
"491","2012-06-29",11.93
"492","2012-07-02",12.45
"493","2012-07-03",12.95
"494","2012-07-05",12.65
"495","2012-07-06",12.55
"496","2012-07-09",12.57
"497","2012-07-10",12.42
"498","2012-07-11",12.8
"499","2012-07-12",12.62
"500","2012-07-13",12.66
"501","2012-07-16",12.53
"502","2012-07-17",12.57
"503","2012-07-18",12.66
"504","2012-07-19",12.59
"505","2012-07-20",12.46
"506","2012-07-23",12.21
"507","2012-07-24",11.74
"508","2012-07-25",11.63
"509","2012-07-26",11.89
"510","2012-07-27",12.26
"511","2012-07-30",12.24
"512","2012-07-31",12.16
"513","2012-08-01",11.85
"514","2012-08-02",11.71
"515","2012-08-03",12.13
"516","2012-08-06",12.32
"517","2012-08-07",11.82
"518","2012-08-08",11.9
"519","2012-08-09",12.07
"520","2012-08-10",12.08
"521","2012-08-13",12.08
"522","2012-08-14",12.11
"523","2012-08-15",12.19
"524","2012-08-16",12.41
"525","2012-08-17",12.27
"526","2012-08-20",12.32
"527","2012-08-21",12.33
"528","2012-08-22",12.1
"529","2012-08-23",11.99
"530","2012-08-24",12.02
"531","2012-08-27",12.01
"532","2012-08-28",12.11
"533","2012-08-29",12.14
"534","2012-08-30",12.15
"535","2012-08-31",12.01
"536","2012-09-04",12.02
"537","2012-09-05",12.02
"538","2012-09-06",12.19
"539","2012-09-07",12.36
"540","2012-09-10",12.21
"541","2012-09-11",12.14
"542","2012-09-12",12.23
"543","2012-09-13",12.43
"544","2012-09-14",12.4
"545","2012-09-17",12.39
"546","2012-09-18",12.5
"547","2012-09-19",12.16
"548","2012-09-20",12.11
"549","2012-09-21",12.03
"550","2012-09-24",12.12
"551","2012-09-25",11.92
"552","2012-09-26",12.02
"553","2012-09-27",12.05
"554","2012-09-28",11.81
"555","2012-10-01",12
"556","2012-10-02",11.84
"557","2012-10-03",11.67
"558","2012-10-04",11.73
"559","2012-10-05",11.58
"560","2012-10-08",11.45
"561","2012-10-09",11.3
"562","2012-10-10",11.38
"563","2012-10-11",11.43
"564","2012-10-12",11.33
"565","2012-10-15",11.35
"566","2012-10-16",11.23
"567","2012-10-17",11.37
"568","2012-10-18",11.99
"569","2012-10-19",11.5
"570","2012-10-22",11.59
"571","2012-10-23",11.21
"572","2012-10-24",11.14
"573","2012-10-25",11.06
"574","2012-10-26",10.91
"575","2012-10-31",11.06
"576","2012-11-01",11.21
"577","2012-11-02",10.92
"578","2012-11-05",10.96
"579","2012-11-06",11.06
"580","2012-11-07",10.61
"581","2012-11-08",8.91
"582","2012-11-09",9.44
"583","2012-11-12",9
"584","2012-11-13",9
"585","2012-11-14",8.94
"586","2012-11-15",9.16
"587","2012-11-16",9.37
"588","2012-11-19",9.36
"589","2012-11-20",9.25
"590","2012-11-21",9.25
"591","2012-11-23",9.37
"592","2012-11-26",9.27
"593","2012-11-27",9.31
"594","2012-11-28",9.24
"595","2012-11-29",9.31
"596","2012-11-30",9.4
"597","2012-12-03",9.28
"598","2012-12-04",9.26
"599","2012-12-05",9.15
"600","2012-12-06",9.32
"601","2012-12-07",9.2
"602","2012-12-10",9.3
"603","2012-12-11",9.62
"604","2012-12-12",9.4
"605","2012-12-13",9.53
"606","2012-12-14",9.64
"607","2012-12-17",9.72
"608","2012-12-18",9.91
"609","2012-12-19",9.57
"610","2012-12-20",9.88
"611","2012-12-21",9.73
"612","2012-12-24",9.61
"613","2012-12-26",9.61
"614","2012-12-27",9.43
"615","2012-12-28",10.03
"616","2012-12-31",9.81
"617","2013-01-02",9.98
"618","2013-01-03",9.97
"619","2013-01-04",9.97
"620","2013-01-07",9.86
"621","2013-01-08",9.76
"622","2013-01-09",9.63
"623","2013-01-10",9.52
"624","2013-01-11",9.63
"625","2013-01-14",9.38
"626","2013-01-15",9.62
"627","2013-01-16",9.35
"628","2013-01-17",9.41
"629","2013-01-18",9.5
"630","2013-01-22",9.73
"631","2013-01-23",9.25
"632","2013-01-24",9.37
"633","2013-01-25",9.54
"634","2013-01-28",9.86
"635","2013-01-29",9.93
"636","2013-01-30",9.8
"637","2013-01-31",9.84
"638","2013-02-01",9.33
"639","2013-02-04",9.17
"640","2013-02-05",9.25
"641","2013-02-06",9.3
"642","2013-02-07",9.2
"643","2013-02-08",9.25
"644","2013-02-11",9.09
"645","2013-02-12",9.08
"646","2013-02-13",8.89
"647","2013-02-14",8.97
"648","2013-02-15",8.83
"649","2013-02-19",8.8
"650","2013-02-20",8.46
"651","2013-02-21",8.24
"652","2013-02-22",8.44
"653","2013-02-25",8.25
"654","2013-02-26",8.18
"655","2013-02-27",8.16
"656","2013-02-28",8.31
"657","2013-03-01",8.09
"658","2013-03-04",7.7
"659","2013-03-05",7.52
"660","2013-03-06",8.12
"661","2013-03-07",8.06
"662","2013-03-08",7.98
"663","2013-03-11",7.98
"664","2013-03-12",7.92
"665","2013-03-13",7.79
"666","2013-03-14",7.69
"667","2013-03-15",7.65
"668","2013-03-18",7.55
"669","2013-03-19",7.12
"670","2013-03-20",6.7
"671","2013-03-21",6.81
"672","2013-03-22",6.99
"673","2013-03-25",7.32
"674","2013-03-26",7.53
"675","2013-03-27",7.51
"676","2013-03-28",7.4
"677","2013-04-01",7.18
"678","2013-04-02",7.27
"679","2013-04-03",7.28
"680","2013-04-04",7.15
"681","2013-04-05",7.14
"682","2013-04-08",7.04
"683","2013-04-09",7.11
"684","2013-04-10",7.32
"685","2013-04-11",7.42
"686","2013-04-12",7.43
"687","2013-04-15",7.2
"688","2013-04-16",7.39
"689","2013-04-17",7.23
"690","2013-04-18",7.36
"691","2013-04-19",7.33
"692","2013-04-22",7.26
"693","2013-04-23",7.15
"694","2013-04-24",7.27
"695","2013-04-25",7.51
"696","2013-04-26",7.6
"697","2013-04-29",7.72
"698","2013-04-30",7.37
"699","2013-05-01",7.06
"700","2013-05-02",7.13
"701","2013-05-03",7.2
"702","2013-05-06",7.1
"703","2013-05-07",7.57
"704","2013-05-08",7.41
"705","2013-05-09",7.5
"706","2013-05-10",7.41
"707","2013-05-13",7.78
"708","2013-05-14",7.81
"709","2013-05-15",7.82
"710","2013-05-16",8.13
"711","2013-05-17",8.11
"712","2013-05-20",8.17
"713","2013-05-21",8.36
"714","2013-05-22",8.23
"715","2013-05-23",8.2
"716","2013-05-24",8.26
"717","2013-05-28",8.27
"718","2013-05-29",8.15
"719","2013-05-30",8.39
"720","2013-05-31",8.26
"721","2013-06-03",8.56
"722","2013-06-04",8.6
"723","2013-06-05",8.6
"724","2013-06-06",8.63
"725","2013-06-07",8.6
"726","2013-06-10",8.86
"727","2013-06-11",8.77
"728","2013-06-12",8.75
"729","2013-06-13",8.82
"730","2013-06-14",8.8
"731","2013-06-17",9.21
"732","2013-06-18",9.65
"733","2013-06-19",9.4
"734","2013-06-20",9.31
"735","2013-06-21",8.99
"736","2013-06-24",9
"737","2013-06-25",8.8
"738","2013-06-26",8.75
"739","2013-06-27",8.81
"740","2013-06-28",9.01
"741","2013-07-01",9.25
"742","2013-07-02",9.19
"743","2013-07-03",9.34
"744","2013-07-05",9.22
"745","2013-07-08",9.16
"746","2013-07-09",9.39
"747","2013-07-10",9.43
"748","2013-07-11",9.47
"749","2013-07-12",9.25
"750","2013-07-15",9.46
"751","2013-07-16",9.42
"752","2013-07-17",9.47
"753","2013-07-18",9.39
"754","2013-07-19",9.47
"755","2013-07-22",9.42
"756","2013-07-23",9.49
"757","2013-07-24",9.45
"758","2013-07-25",9.38
"759","2013-07-26",9.28
"760","2013-07-29",9.26
"761","2013-07-30",9.22
"762","2013-07-31",9.14
"763","2013-08-01",8.99
"764","2013-08-02",9.13
"765","2013-08-05",9.29
"766","2013-08-06",9.07
"767","2013-08-07",8.99
"768","2013-08-08",8.99
"769","2013-08-09",8.47
"770","2013-08-12",8.42
"771","2013-08-13",8.74
"772","2013-08-14",8.66
"773","2013-08-15",8.6
"774","2013-08-16",8.5
"775","2013-08-19",8.31
"776","2013-08-20",8.39
"777","2013-08-21",8.44
"778","2013-08-22",8.71
"779","2013-08-23",8.54
"780","2013-08-26",8.8
"781","2013-08-27",8.56
"782","2013-08-28",8.64
"783","2013-08-29",8.67
"784","2013-08-30",8.56
"785","2013-09-03",8.45
"786","2013-09-04",8.44
"787","2013-09-05",8.33
"788","2013-09-06",8.34
"789","2013-09-09",8.48
"790","2013-09-10",8.58
"791","2013-09-11",8.53
"792","2013-09-12",8.46
"793","2013-09-13",8.59
"794","2013-09-16",8.76
"795","2013-09-17",9.02
"796","2013-09-18",9.45
"797","2013-09-19",9.78
"798","2013-09-20",10.01
"799","2013-09-23",10.19
"800","2013-09-24",9.95
"801","2013-09-25",9.88
"802","2013-09-26",9.81
"803","2013-09-27",9.65
"804","2013-09-30",10.02
"805","2013-10-01",10.2
"806","2013-10-02",9.9
"807","2013-10-03",10.03
"808","2013-10-04",9.87
"809","2013-10-07",9.77
"810","2013-10-08",9.7
"811","2013-10-09",9.73
"812","2013-10-10",9.98
"813","2013-10-11",10.38
"814","2013-10-14",10.35
"815","2013-10-15",10.18
"816","2013-10-16",10.16
"817","2013-10-17",10.16
"818","2013-10-18",10.53
"819","2013-10-21",10.76
"820","2013-10-22",10.49
"821","2013-10-23",10.69
"822","2013-10-24",10.66
"823","2013-10-25",10.66
"824","2013-10-28",10.56
"825","2013-10-29",10.59
"826","2013-10-30",10.58
"827","2013-10-31",10.46
"828","2013-11-01",10.23
"829","2013-11-04",10.22
"830","2013-11-05",10.15
"831","2013-11-06",10.23
"832","2013-11-07",9.31
"833","2013-11-08",8.92
"834","2013-11-11",8.55
"835","2013-11-12",8.57
"836","2013-11-13",8.79
"837","2013-11-14",8.61
"838","2013-11-15",8.55
"839","2013-11-18",8.46
"840","2013-11-19",8.59
"841","2013-11-20",8.84
"842","2013-11-21",9.02
"843","2013-11-22",9.01
"844","2013-11-25",9.14
"845","2013-11-26",9.18
"846","2013-11-27",9.19
"847","2013-11-29",9.18
"848","2013-12-02",9.04
"849","2013-12-03",9.07
"850","2013-12-04",9.03
"851","2013-12-05",9.01
"852","2013-12-06",9.04
"853","2013-12-09",9.06
"854","2013-12-10",9.01
"855","2013-12-11",9
"856","2013-12-12",9.01
"857","2013-12-13",9.02
"858","2013-12-16",9.11
"859","2013-12-17",9.24
"860","2013-12-18",9.14
"861","2013-12-19",9.12
"862","2013-12-20",9.25
"863","2013-12-23",9.45
"864","2013-12-24",9.84
"865","2013-12-26",9.7
"866","2013-12-27",9.64
"867","2013-12-30",9.61
"868","2013-12-31",9.66
"869","2014-01-02",9.78
"870","2014-01-03",9.94
"871","2014-01-06",9.74
"872","2014-01-07",9.95
"873","2014-01-08",10.12
"874","2014-01-09",10.2
"875","2014-01-10",10.3
"876","2014-01-13",10.34
"877","2014-01-14",10.37
"878","2014-01-15",10.59
"879","2014-01-16",10.68
"880","2014-01-17",10.45
"881","2014-01-21",10.7
"882","2014-01-22",10.8
"883","2014-01-23",10.6
"884","2014-01-24",10
"885","2014-01-27",9.94
"886","2014-01-28",10.12
"887","2014-01-29",10
"888","2014-01-30",9.88
"889","2014-01-31",9.86
"890","2014-02-03",9.42
"891","2014-02-04",9.25
"892","2014-02-05",9.02
"893","2014-02-06",9.01
"894","2014-02-07",9.32
"895","2014-02-10",9.55
"896","2014-02-11",9.67
"897","2014-02-12",9.52
"898","2014-02-13",9.76
"899","2014-02-14",9.61
"900","2014-02-18",9.56
"901","2014-02-19",9.46
"902","2014-02-20",9.46
"903","2014-02-21",9.48
"904","2014-02-24",9.57
"905","2014-02-25",9.54
"906","2014-02-26",9.96
"907","2014-02-27",10.38
"908","2014-02-28",10.26
"909","2014-03-03",9.99
"910","2014-03-04",10.46
"911","2014-03-05",10.2
"912","2014-03-06",10.16
"913","2014-03-07",10.11
"914","2014-03-10",10.09
"915","2014-03-11",9.85
"916","2014-03-12",9.88
"917","2014-03-13",8.15
"918","2014-03-14",7.52
"919","2014-03-17",7.48
"920","2014-03-18",7.52
"921","2014-03-19",7.74
"922","2014-03-20",7.8
"923","2014-03-21",7.94
"924","2014-03-24",7.84
"925","2014-03-25",7.88
"926","2014-03-26",7.7
"927","2014-03-27",7.69
"928","2014-03-28",7.67
"929","2014-03-31",7.56
"930","2014-04-01",7.62
"931","2014-04-02",7.59
"932","2014-04-03",7.58
"933","2014-04-04",7.28
"934","2014-04-07",7.03
"935","2014-04-08",7.17
"936","2014-04-09",7.16
"937","2014-04-10",7.17
"938","2014-04-11",7.08
"939","2014-04-14",7
"940","2014-04-15",6.79
"941","2014-04-16",6.88
"942","2014-04-17",6.79
"943","2014-04-21",6.82
"944","2014-04-22",6.83
"945","2014-04-23",6.71
"946","2014-04-24",6.73
"947","2014-04-25",6.5
"948","2014-04-28",6.41
"949","2014-04-29",6.37
"950","2014-04-30",6.41
"951","2014-05-01",6.35
"952","2014-05-02",6.27
"953","2014-05-05",6.24
"954","2014-05-06",6.21
"955","2014-05-07",6.17
"956","2014-05-08",5.74
"957","2014-05-09",5.82
"958","2014-05-12",5.75
"959","2014-05-13",6
"960","2014-05-14",5.78
"961","2014-05-15",5.8
"962","2014-05-16",5.95
"963","2014-05-19",6.43
"964","2014-05-20",6.18
"965","2014-05-21",6.31
"966","2014-05-22",6.7
"967","2014-05-23",6.9
"968","2014-05-27",6.93
"969","2014-05-28",6.92
"970","2014-05-29",6.8
"971","2014-05-30",6.55
"972","2014-06-02",6.43
"973","2014-06-03",6.27
"974","2014-06-04",6.87
"975","2014-06-05",7.07
"976","2014-06-06",7.22
"977","2014-06-09",7.35
"978","2014-06-10",7.23
"979","2014-06-11",7.12
"980","2014-06-12",7.19
"981","2014-06-13",7.19
"982","2014-06-16",7.16
"983","2014-06-17",7.22
"984","2014-06-18",7.27
"985","2014-06-19",7.21
"986","2014-06-20",7.09
"987","2014-06-23",7.26
"988","2014-06-24",7.03
"989","2014-06-25",6.99
"990","2014-06-26",7.19
"991","2014-06-27",7.25
"992","2014-06-30",7.03
"993","2014-07-01",7.19
"994","2014-07-02",7.28
"995","2014-07-03",7.19
"996","2014-07-07",7.09
"997","2014-07-08",7.05
"998","2014-07-09",7.01
"999","2014-07-10",6.91
"1000","2014-07-11",6.94
"1001","2014-07-14",7.05
"1002","2014-07-15",7
