"","date","GLNG"
"274","2008-02-04",20.870001
"275","2008-02-05",19.99
"276","2008-02-06",20.01
"277","2008-02-07",20.49
"278","2008-02-08",20.299999
"279","2008-02-11",20.469999
"280","2008-02-12",20.51
"281","2008-02-13",20.860001
"282","2008-02-14",20.690001
"283","2008-02-15",20.5
"284","2008-02-19",21.18
"285","2008-02-20",21.200001
"286","2008-02-21",21.34
"287","2008-02-22",20.940001
"288","2008-02-25",21.709999
"289","2008-02-26",21.59
"290","2008-02-27",20.110001
"291","2008-02-28",19.200001
"292","2008-02-29",19.09
"293","2008-03-03",18.459999
"294","2008-03-04",18.57
"295","2008-03-05",18.299999
"296","2008-03-06",17.57
"297","2008-03-07",17.6
"298","2008-03-10",17.15
"299","2008-03-11",18.74
"300","2008-03-12",17.65
"301","2008-03-13",18.16
"302","2008-03-14",16.940001
"303","2008-03-17",16.67
"304","2008-03-18",18.74
"305","2008-03-19",17.469999
"306","2008-03-20",17.75
"307","2008-03-24",17.950001
"308","2008-03-25",17.42
"309","2008-03-26",18.08
"310","2008-03-27",17.879999
"311","2008-03-28",17.76
"312","2008-03-31",18.27
"313","2008-04-01",19.5
"314","2008-04-02",19.219999
"315","2008-04-03",19.42
"316","2008-04-04",19.83
"317","2008-04-07",19.99
"318","2008-04-08",20.309999
"319","2008-04-09",19.459999
"320","2008-04-10",19.41
"321","2008-04-11",19.030001
"322","2008-04-14",19.42
"323","2008-04-15",19.879999
"324","2008-04-16",20.67
"325","2008-04-17",20.33
"326","2008-04-18",20.74
"327","2008-04-21",21.32
"328","2008-04-22",20.52
"329","2008-04-23",20.68
"330","2008-04-24",20.58
"331","2008-04-25",20.290001
"332","2008-04-28",20.030001
"333","2008-04-29",20.049999
"334","2008-04-30",20.059999
"335","2008-05-01",20.83
"336","2008-05-02",20.379999
"337","2008-05-05",20.43
"338","2008-05-06",20
"339","2008-05-07",19.139999
"340","2008-05-08",19.379999
"341","2008-05-09",19.299999
"342","2008-05-12",20
"343","2008-05-13",19.59
"344","2008-05-14",19.719999
"345","2008-05-15",20.049999
"346","2008-05-16",20.26
"347","2008-05-19",21
"348","2008-05-20",21.190001
"349","2008-05-21",21.190001
"350","2008-05-22",20.620001
"351","2008-05-23",19.959999
"352","2008-05-27",20.01
"353","2008-05-28",19.799999
"354","2008-05-29",18.629999
"355","2008-05-30",18.370001
"356","2008-06-02",18.639999
"357","2008-06-03",18.190001
"358","2008-06-04",18.280001
"359","2008-06-05",18.610001
"360","2008-06-06",17.82
"361","2008-06-09",17.35
"362","2008-06-10",16.709999
"363","2008-06-11",16.889999
"364","2008-06-12",16.67
"365","2008-06-13",16.860001
"366","2008-06-16",16.92
"367","2008-06-17",16.77
"368","2008-06-18",16.559999
"369","2008-06-19",16.780001
"370","2008-06-20",16.27
"371","2008-06-23",15.96
"372","2008-06-24",15.59
"373","2008-06-25",16.030001
"374","2008-06-26",15.6
"375","2008-06-27",15.8
"376","2008-06-30",15.49
"377","2008-07-01",17.209999
"378","2008-07-02",17.200001
"379","2008-07-03",16.65
"380","2008-07-07",15.95
"381","2008-07-08",16.889999
"382","2008-07-09",16.809999
"383","2008-07-10",16.74
"384","2008-07-11",17.129999
"385","2008-07-14",16.83
"386","2008-07-15",16.610001
"387","2008-07-16",17
"388","2008-07-17",17.65
"389","2008-07-18",17.5
"390","2008-07-21",17.549999
"391","2008-07-22",18
"392","2008-07-23",18.07
"393","2008-07-24",17.49
"394","2008-07-25",17.950001
"395","2008-07-28",17.75
"396","2008-07-29",18.200001
"397","2008-07-30",18.190001
"398","2008-07-31",18.389999
"399","2008-08-01",17.690001
"400","2008-08-04",17.76
"401","2008-08-05",17.860001
"402","2008-08-06",18.219999
"403","2008-08-07",17.799999
"404","2008-08-08",17.77
"405","2008-08-11",18.34
"406","2008-08-12",18.469999
"407","2008-08-13",18.4
"408","2008-08-14",17.74
"409","2008-08-15",16.73
"410","2008-08-18",16.959999
"411","2008-08-19",16.969999
"412","2008-08-20",16.77
"413","2008-08-21",16.610001
"414","2008-08-22",16.280001
"415","2008-08-25",16.049999
"416","2008-08-26",16.139999
"417","2008-08-27",16.26
"418","2008-08-28",16.32
"419","2008-08-29",16.040001
"420","2008-09-02",15.99
"421","2008-09-03",15.96
"422","2008-09-04",15.02
"423","2008-09-05",14.48
"424","2008-09-08",14.65
"425","2008-09-09",13.53
"426","2008-09-10",13.71
"427","2008-09-11",13.47
"428","2008-09-12",13.69
"429","2008-09-15",12.64
"430","2008-09-16",13.26
"431","2008-09-17",12.62
"432","2008-09-18",15.9
"433","2008-09-19",14.83
"434","2008-09-22",14.18
"435","2008-09-23",13.72
"436","2008-09-24",13.37
"437","2008-09-25",13.86
"438","2008-09-26",13.51
"439","2008-09-29",12.24
"440","2008-09-30",13.28
"441","2008-10-01",12.58
"442","2008-10-02",11.43
"443","2008-10-03",11
"444","2008-10-06",9.59
"445","2008-10-07",8.97
"446","2008-10-08",8.53
"447","2008-10-09",7.35
"448","2008-10-10",7.79
"449","2008-10-13",8.56
"450","2008-10-14",8.44
"451","2008-10-15",7.39
"452","2008-10-16",8
"453","2008-10-17",7.76
"454","2008-10-20",8.33
"455","2008-10-21",7.64
"456","2008-10-22",6.97
"457","2008-10-23",6.42
"458","2008-10-24",6
"459","2008-10-27",5.17
"460","2008-10-28",5.88
"461","2008-10-29",6.25
"462","2008-10-30",6.53
"463","2008-10-31",6.84
"464","2008-11-03",7.07
"465","2008-11-04",7.07
"466","2008-11-05",6.52
"467","2008-11-06",6.34
"468","2008-11-07",6.93
"469","2008-11-10",6.25
"470","2008-11-11",6.11
"471","2008-11-12",5.14
"472","2008-11-13",5.85
"473","2008-11-14",5.71
"474","2008-11-17",5.48
"475","2008-11-18",5.4
"476","2008-11-19",4.46
"477","2008-11-20",4.08
"478","2008-11-21",4.72
"479","2008-11-24",5.83
"480","2008-11-25",5.73
"481","2008-11-26",6.75
"482","2008-11-28",6.47
"483","2008-12-01",5.83
"484","2008-12-02",6.24
"485","2008-12-03",6.21
"486","2008-12-04",6.02
"487","2008-12-05",5.97
"488","2008-12-08",6.39
"489","2008-12-09",6.27
"490","2008-12-10",6.68
"491","2008-12-11",5.98
"492","2008-12-12",6.58
"493","2008-12-15",6.24
"494","2008-12-16",7.04
"495","2008-12-17",6.93
"496","2008-12-18",6.4
"497","2008-12-19",7.19
"498","2008-12-22",6.62
"499","2008-12-23",6.11
"500","2008-12-24",6.01
"501","2008-12-26",5.89
"502","2008-12-29",5.91
"503","2008-12-30",6.46
"504","2008-12-31",6.76
"505","2009-01-02",7.71
"506","2009-01-05",7.85
"507","2009-01-06",8.26
"508","2009-01-07",7.79
"509","2009-01-08",7.91
"510","2009-01-09",7.64
"511","2009-01-12",6.85
"512","2009-01-13",6.96
"513","2009-01-14",6.79
"514","2009-01-15",6.99
"515","2009-01-16",6.83
"516","2009-01-20",5.94
"517","2009-01-21",6.42
"518","2009-01-22",6.01
"519","2009-01-23",6.12
"520","2009-01-26",6.17
"521","2009-01-27",6.13
"522","2009-01-28",6.53
"523","2009-01-29",6.21
"524","2009-01-30",6.16
"525","2009-02-02",6.25
"526","2009-02-03",6.45
"527","2009-02-04",6.32
"528","2009-02-05",6.32
"529","2009-02-06",6.59
"530","2009-02-09",7.12
"531","2009-02-10",6.44
"532","2009-02-11",6.41
"533","2009-02-12",6.17
"534","2009-02-13",6.47
"535","2009-02-17",5.8
"536","2009-02-18",5.55
"537","2009-02-19",5.41
"538","2009-02-20",5.06
"539","2009-02-23",4.75
"540","2009-02-24",4.98
"541","2009-02-25",4.84
"542","2009-02-26",5.06
"543","2009-02-27",4.37
"544","2009-03-02",3.45
"545","2009-03-03",3.24
"546","2009-03-04",3.61
"547","2009-03-05",3.08
"548","2009-03-06",3.05
"549","2009-03-09",2.64
"550","2009-03-10",2.82
"551","2009-03-11",2.76
"552","2009-03-12",3.08
"553","2009-03-13",2.96
"554","2009-03-16",2.89
"555","2009-03-17",3.27
"556","2009-03-18",3.49
"557","2009-03-19",3.59
"558","2009-03-20",3.49
"559","2009-03-23",4.27
"560","2009-03-24",4.04
"561","2009-03-25",3.86
"562","2009-03-26",3.96
"563","2009-03-27",3.63
"564","2009-03-30",3.42
"565","2009-03-31",3.43
"566","2009-04-01",3.71
"567","2009-04-02",3.99
"568","2009-04-03",3.93
"569","2009-04-06",3.79
"570","2009-04-07",3.5
"571","2009-04-08",3.84
"572","2009-04-09",4.33
"573","2009-04-13",4.3
"574","2009-04-14",4.1
"575","2009-04-15",4.48
"576","2009-04-16",5.34
"577","2009-04-17",5.59
"578","2009-04-20",4.92
"579","2009-04-21",5.5
"580","2009-04-22",5.25
"581","2009-04-23",5.5
"582","2009-04-24",5.52
"583","2009-04-27",5.15
"584","2009-04-28",5.2
"585","2009-04-29",5.48
"586","2009-04-30",5.39
"587","2009-05-01",5.55
"588","2009-05-04",5.8
"589","2009-05-05",5.37
"590","2009-05-06",5.42
"591","2009-05-07",5.5
"592","2009-05-08",6.66
"593","2009-05-11",5.95
"594","2009-05-12",6.26
"595","2009-05-13",6.07
"596","2009-05-14",6.19
"597","2009-05-15",5.87
"598","2009-05-18",6.72
"599","2009-05-19",7.21
"600","2009-05-20",7.67
"601","2009-05-21",6.93
"602","2009-05-22",7.3
"603","2009-05-26",7.53
"604","2009-05-27",7.25
"605","2009-05-28",7.4
"606","2009-05-29",7.73
"607","2009-06-01",8.01
"608","2009-06-02",7.96
"609","2009-06-03",7.53
"610","2009-06-04",7.68
"611","2009-06-05",7.48
"612","2009-06-08",7.58
"613","2009-06-09",7.63
"614","2009-06-10",7.8
"615","2009-06-11",8.03
"616","2009-06-12",8.04
"617","2009-06-15",7.62
"618","2009-06-16",7.58
"619","2009-06-17",7.47
"620","2009-06-18",7.53
"621","2009-06-19",7.29
"622","2009-06-22",6.8
"623","2009-06-23",7.18
"624","2009-06-24",7.55
"625","2009-06-25",7.79
"626","2009-06-26",8.38
"627","2009-06-29",8.47
"628","2009-06-30",8.55
"629","2009-07-01",8.8
"630","2009-07-02",8.59
"631","2009-07-06",8.7
"632","2009-07-07",8.57
"633","2009-07-08",7.8
"634","2009-07-09",7.77
"635","2009-07-10",7.71
"636","2009-07-13",8.35
"637","2009-07-14",8.75
"638","2009-07-15",9.18
"639","2009-07-16",9.2
"640","2009-07-17",9.06
"641","2009-07-20",9.07
"642","2009-07-21",9.08
"643","2009-07-22",9.02
"644","2009-07-23",9.66
"645","2009-07-24",9.62
"646","2009-07-27",9.95
"647","2009-07-28",9.84
"648","2009-07-29",9.14
"649","2009-07-30",9.76
"650","2009-07-31",9.78
"651","2009-08-03",10.27
"652","2009-08-04",10.69
"653","2009-08-05",10.19
"654","2009-08-06",9.76
"655","2009-08-07",10.4
"656","2009-08-10",10.23
"657","2009-08-11",9.82
"658","2009-08-12",10.01
"659","2009-08-13",10.05
"660","2009-08-14",10.07
"661","2009-08-17",9.58
"662","2009-08-18",9.74
"663","2009-08-19",10.02
"664","2009-08-20",9.92
"665","2009-08-21",10.55
"666","2009-08-24",10.18
"667","2009-08-25",10.15
"668","2009-08-26",10.07
"669","2009-08-27",10.27
"670","2009-08-28",10.08
"671","2009-08-31",9.95
"672","2009-09-01",9.32
"673","2009-09-02",9.17
"674","2009-09-03",8.97
"675","2009-09-04",9.18
"676","2009-09-08",9.32
"677","2009-09-09",9.58
"678","2009-09-10",9.58
"679","2009-09-11",9.95
"680","2009-09-14",10.18
"681","2009-09-15",10.38
"682","2009-09-16",10.74
"683","2009-09-17",10.87
"684","2009-09-18",10.82
"685","2009-09-21",10.65
"686","2009-09-22",10.64
"687","2009-09-23",10.69
"688","2009-09-24",10.61
"689","2009-09-25",10.41
"690","2009-09-28",10.68
"691","2009-09-29",10.97
"692","2009-09-30",11.06
"693","2009-10-01",11.09
"694","2009-10-02",11.13
"695","2009-10-05",11.61
"696","2009-10-06",12.4
"697","2009-10-07",12.58
"698","2009-10-08",12.95
"699","2009-10-09",13.29
"700","2009-10-12",13.37
"701","2009-10-13",13.3
"702","2009-10-14",13.42
"703","2009-10-15",13.27
"704","2009-10-16",13.25
"705","2009-10-19",13.4
"706","2009-10-20",13.32
"707","2009-10-21",13.3
"708","2009-10-22",13.35
"709","2009-10-23",13.13
"710","2009-10-26",12.9
"711","2009-10-27",12.72
"712","2009-10-28",11.7
"713","2009-10-29",12.4
"714","2009-10-30",12.06
"715","2009-11-02",12.33
"716","2009-11-03",12.18
"717","2009-11-04",12.07
"718","2009-11-05",12.7
"719","2009-11-06",12.34
"720","2009-11-09",12.93
"721","2009-11-10",12.76
"722","2009-11-11",12.82
"723","2009-11-12",12.43
"724","2009-11-13",12.71
"725","2009-11-16",13.2
"726","2009-11-17",13.06
"727","2009-11-18",13.06
"728","2009-11-19",12.57
"729","2009-11-20",12.45
"730","2009-11-23",12.8
"731","2009-11-24",12.82
"732","2009-11-25",12.92
"733","2009-11-27",12.24
"734","2009-11-30",12.57
"735","2009-12-01",12.59
"736","2009-12-02",12.43
"737","2009-12-03",12.4
"738","2009-12-04",12.54
"739","2009-12-07",12.3
"740","2009-12-08",11.91
"741","2009-12-09",11.8
"742","2009-12-10",11.31
"743","2009-12-11",11.45
"744","2009-12-14",11.88
"745","2009-12-15",11.59
"746","2009-12-16",11.64
"747","2009-12-17",11.45
"748","2009-12-18",10.78
"749","2009-12-21",10.73
"750","2009-12-22",11
"751","2009-12-23",11.39
"752","2009-12-24",12.91
"753","2009-12-28",12.82
"754","2009-12-29",12.99
"755","2009-12-30",12.68
"756","2009-12-31",12.82
"757","2010-01-04",12.96
"758","2010-01-05",12.72
"759","2010-01-06",12.86
"760","2010-01-07",12.79
"761","2010-01-08",12.98
"762","2010-01-11",12.83
"763","2010-01-12",12.55
"764","2010-01-13",12.54
"765","2010-01-14",12.8
"766","2010-01-15",12.56
"767","2010-01-19",12.91
"768","2010-01-20",12.3
"769","2010-01-21",11.99
"770","2010-01-22",11.81
"771","2010-01-25",11.92
"772","2010-01-26",11.7
"773","2010-01-27",12.19
"774","2010-01-28",11.78
"775","2010-01-29",11.72
"776","2010-02-01",11.88
"777","2010-02-02",11.63
"778","2010-02-03",11.63
"779","2010-02-04",10.91
"780","2010-02-05",11.06
"781","2010-02-08",10.61
"782","2010-02-09",10.9
"783","2010-02-10",11.02
"784","2010-02-11",11.24
"785","2010-02-12",11.28
"786","2010-02-16",11.61
"787","2010-02-17",11.53
"788","2010-02-18",11.65
"789","2010-02-19",11.66
"790","2010-02-22",11.64
"791","2010-02-23",11.42
"792","2010-02-24",11.43
"793","2010-02-25",11.39
"794","2010-02-26",11.2
"795","2010-03-01",11.61
"796","2010-03-02",11.6
"797","2010-03-03",11.96
"798","2010-03-04",12.17
"799","2010-03-05",12.75
"800","2010-03-08",12.65
"801","2010-03-09",12.51
"802","2010-03-10",12.7
"803","2010-03-11",12.85
"804","2010-03-12",12.75
"805","2010-03-15",12.63
"806","2010-03-16",12.35
"807","2010-03-17",12.47
"808","2010-03-18",12.48
"809","2010-03-19",11.84
"810","2010-03-22",11.81
"811","2010-03-23",12.02
"812","2010-03-24",11.97
"813","2010-03-25",11.82
"814","2010-03-26",11.77
"815","2010-03-29",11.86
"816","2010-03-30",11.9
"817","2010-03-31",11.7
"818","2010-04-01",12.14
"819","2010-04-05",12.67
"820","2010-04-06",12.81
"821","2010-04-07",12.66
"822","2010-04-08",12.52
"823","2010-04-09",12.87
"824","2010-04-12",12.72
"825","2010-04-13",12.78
"826","2010-04-14",13.06
"827","2010-04-15",13.25
"828","2010-04-16",13.09
"829","2010-04-19",13.11
"830","2010-04-20",13.15
"831","2010-04-21",13.18
"832","2010-04-22",13.25
"833","2010-04-23",13.15
"834","2010-04-26",13
"835","2010-04-27",13
"836","2010-04-28",13.04
"837","2010-04-29",13.05
"838","2010-04-30",12.99
"839","2010-05-03",13.14
"840","2010-05-04",13.03
"841","2010-05-05",13.02
"842","2010-05-06",13
"843","2010-05-07",13
"844","2010-05-10",13.25
"845","2010-05-11",13.26
"846","2010-05-12",13.81
"847","2010-05-13",13.69
"848","2010-05-14",13.5
"849","2010-05-17",13.21
"850","2010-05-18",13.02
"851","2010-05-19",12.36
"852","2010-05-20",11.25
"853","2010-05-21",11.39
"854","2010-05-24",10.91
"855","2010-05-25",11.09
"856","2010-05-26",11.35
"857","2010-05-27",11.63
"858","2010-05-28",11.43
"859","2010-06-01",10.86
"860","2010-06-02",11.16
"861","2010-06-03",11.34
"862","2010-06-04",10.68
"863","2010-06-07",10.2
"864","2010-06-08",10.07
"865","2010-06-09",10.09
"866","2010-06-10",10.54
"867","2010-06-11",10.94
"868","2010-06-14",11.01
"869","2010-06-15",10.95
"870","2010-06-16",10.6
"871","2010-06-17",10.57
"872","2010-06-18",10.54
"873","2010-06-21",10.71
"874","2010-06-22",10.49
"875","2010-06-23",10.45
"876","2010-06-24",10.15
"877","2010-06-25",10.3
"878","2010-06-28",10.18
"879","2010-06-29",9.9
"880","2010-06-30",9.87
"881","2010-07-01",9.99
"882","2010-07-02",9.86
"883","2010-07-06",9.77
"884","2010-07-07",10.17
"885","2010-07-08",10.19
"886","2010-07-09",10.28
"887","2010-07-12",10.02
"888","2010-07-13",10.26
"889","2010-07-14",10.44
"890","2010-07-15",10.29
"891","2010-07-16",9.66
"892","2010-07-19",9.56
"893","2010-07-20",9.69
"894","2010-07-21",9.7
"895","2010-07-22",10.15
"896","2010-07-23",10.38
"897","2010-07-26",10.83
"898","2010-07-27",11
"899","2010-07-28",10.8
"900","2010-07-29",10.88
"901","2010-07-30",10.78
"902","2010-08-02",11.18
"903","2010-08-03",11.04
"904","2010-08-04",11.05
"905","2010-08-05",11.03
"906","2010-08-06",10.97
"907","2010-08-09",11.23
"908","2010-08-10",10.86
"909","2010-08-11",10.21
"910","2010-08-12",10.11
"911","2010-08-13",10.15
"912","2010-08-16",10.43
"913","2010-08-17",10.97
"914","2010-08-18",10.79
"915","2010-08-19",10.44
"916","2010-08-20",10.37
"917","2010-08-23",10.2
"918","2010-08-24",9.96
"919","2010-08-25",10.08
"920","2010-08-26",9.99
"921","2010-08-27",10.6
"922","2010-08-30",10.22
"923","2010-08-31",10.38
"924","2010-09-01",11.05
"925","2010-09-02",11.04
"926","2010-09-03",11.37
"927","2010-09-07",11.12
"928","2010-09-08",11.56
"929","2010-09-09",11.74
"930","2010-09-10",11.81
"931","2010-09-13",12.26
"932","2010-09-14",12.65
"933","2010-09-15",12.4
"934","2010-09-16",12.1
"935","2010-09-17",12.01
"936","2010-09-20",12.39
"937","2010-09-21",12.08
"938","2010-09-22",12.23
"939","2010-09-23",12.12
"940","2010-09-24",12.4
"941","2010-09-27",12.38
"942","2010-09-28",12.49
"943","2010-09-29",12.5
"944","2010-09-30",12.52
"945","2010-10-01",12.56
"946","2010-10-04",12.11
"947","2010-10-05",12.47
"948","2010-10-06",12.4
"949","2010-10-07",12.31
"950","2010-10-08",12.5
"951","2010-10-11",12.86
"952","2010-10-12",13.12
"953","2010-10-13",13.4
"954","2010-10-14",13.5
"955","2010-10-15",13.22
"956","2010-10-18",13.49
"957","2010-10-19",12.98
"958","2010-10-20",13.37
"959","2010-10-21",12.99
"960","2010-10-22",13.12
"961","2010-10-25",13.22
"962","2010-10-26",13.42
"963","2010-10-27",13.1
"964","2010-10-28",13.15
"965","2010-10-29",13.26
"966","2010-11-01",13.12
"967","2010-11-02",13.56
"968","2010-11-03",13.26
"969","2010-11-04",13.56
"970","2010-11-05",13.95
"971","2010-11-08",13.83
"972","2010-11-09",13.69
"973","2010-11-10",14.27
"974","2010-11-11",14.06
"975","2010-11-12",13.96
"976","2010-11-15",14.09
"977","2010-11-16",14.09
"978","2010-11-17",14.64
"979","2010-11-18",15.24
"980","2010-11-19",15.23
"981","2010-11-22",15.2
"982","2010-11-23",14.8
"983","2010-11-24",15.25
"984","2010-11-26",14.85
"985","2010-11-29",14.23
"986","2010-11-30",13.91
"987","2010-12-01",14.09
"988","2010-12-02",13.99
