"","date","TROX"
"95","2011-04-15",29.200001
"96","2011-04-18",29.129999
"97","2011-04-19",29
"98","2011-04-20",29.15
"99","2011-04-21",29.4
"100","2011-04-25",29.4
"101","2011-04-26",29.402
"102","2011-04-27",30.6
"103","2011-04-28",30.959999
"104","2011-04-29",30.9
"105","2011-05-02",31
"106","2011-05-03",30.98
"107","2011-05-04",30
"108","2011-05-05",28.85
"109","2011-05-06",28.719999
"110","2011-05-09",28.4
"111","2011-05-10",28.9
"112","2011-05-11",28.6
"113","2011-05-12",28.08
"114","2011-05-13",27
"115","2011-05-16",26.5
"116","2011-05-17",25.950001
"117","2011-05-18",26.700001
"118","2011-05-19",27.1
"119","2011-05-20",27.450001
"120","2011-05-23",27
"121","2011-05-24",27.200001
"122","2011-05-25",27
"123","2011-05-26",27
"124","2011-05-27",27.33
"125","2011-05-31",27.6
"126","2011-06-01",27.120001
"127","2011-06-02",27.200001
"128","2011-06-03",27.200001
"129","2011-06-06",27
"130","2011-06-07",26.700001
"131","2011-06-08",26.450001
"132","2011-06-09",26.290001
"133","2011-06-10",25.799999
"134","2011-06-13",26.209999
"135","2011-06-14",26
"136","2011-06-15",25.700001
"137","2011-06-16",24.674
"138","2011-06-17",24.200001
"139","2011-06-20",23.799999
"140","2011-06-21",25.4
"141","2011-06-22",25.200001
"142","2011-06-23",26
"143","2011-06-24",25
"144","2011-06-27",25.200001
"145","2011-06-28",26.700001
"146","2011-06-29",27.1
"147","2011-06-30",28
"148","2011-07-01",28.5
"149","2011-07-05",28.799999
"150","2011-07-06",28.950001
"151","2011-07-07",30.5
"152","2011-07-08",31.450001
"153","2011-07-11",31.299999
"154","2011-07-12",31.15
"155","2011-07-13",31.299999
"156","2011-07-14",31.200001
"157","2011-07-15",31.25
"158","2011-07-18",31.1
"159","2011-07-19",31.4
"160","2011-07-20",31.9
"161","2011-07-21",32.549999
"162","2011-07-22",32.599998
"163","2011-07-25",32.049999
"164","2011-07-26",32.049999
"165","2011-07-27",32
"166","2011-07-28",32.529999
"167","2011-07-29",32.900002
"168","2011-08-01",32.25
"169","2011-08-02",31.4
"170","2011-08-03",30
"171","2011-08-04",26.6
"172","2011-08-05",25.799999
"173","2011-08-08",23.6
"174","2011-08-09",24.4
"175","2011-08-10",24.4
"176","2011-08-11",24.5
"177","2011-08-12",25.299999
"178","2011-08-15",26
"179","2011-08-16",27.84
"180","2011-08-17",29.6
"181","2011-08-18",27.15
"182","2011-08-19",26
"183","2011-08-22",25.18
"184","2011-08-23",25.200001
"185","2011-08-24",25.200001
"186","2011-08-25",25
"187","2011-08-26",27.5
"188","2011-08-29",28
"189","2011-08-30",27.997999
"190","2011-08-31",27.809999
"191","2011-09-01",27.549999
"192","2011-09-02",27
"193","2011-09-06",26
"194","2011-09-07",26.35
"195","2011-09-08",27
"196","2011-09-09",27
"197","2011-09-12",26.799999
"198","2011-09-13",26.59
"199","2011-09-14",26.4
"200","2011-09-15",26.450001
"201","2011-09-16",26.450001
"202","2011-09-19",26
"203","2011-09-20",26
"204","2011-09-21",26
"205","2011-09-22",24
"206","2011-09-23",23
"207","2011-09-26",17.6
"208","2011-09-27",18.6
"209","2011-09-28",17.6
"210","2011-09-29",17
"211","2011-09-30",15.6
"212","2011-10-03",15.6
"213","2011-10-04",15.2
"214","2011-10-05",17.4
"215","2011-10-06",18.4
"216","2011-10-07",21.898001
"217","2011-10-10",22.200001
"218","2011-10-11",22.4
"219","2011-10-12",23
"220","2011-10-13",23.4
"221","2011-10-14",24.6
"222","2011-10-17",24.18
"223","2011-10-18",23.700001
"224","2011-10-19",23.4
"225","2011-10-20",22.799999
"226","2011-10-21",23
"227","2011-10-24",24.049999
"228","2011-10-25",23.799999
"229","2011-10-26",24.030001
"230","2011-10-27",25.4
"231","2011-10-28",25.6
"232","2011-10-31",24.799999
"233","2011-11-01",24
"234","2011-11-02",24.6
"235","2011-11-03",24.4
"236","2011-11-04",24.5
"237","2011-11-07",24.799999
"238","2011-11-08",25
"239","2011-11-09",24.83
"240","2011-11-10",25
"241","2011-11-11",25.594
"242","2011-11-14",25.200001
"243","2011-11-15",24.799999
"244","2011-11-16",24.65
"245","2011-11-17",23.35
"246","2011-11-18",21.799999
"247","2011-11-21",21.799999
"248","2011-11-22",21.799999
"249","2011-11-23",21.6
"250","2011-11-25",21.6
"251","2011-11-28",21.6
"252","2011-11-29",21.4
"253","2011-11-30",22.200001
"254","2011-12-01",22
"255","2011-12-02",21.799999
"256","2011-12-05",21.200001
"257","2011-12-06",20.85
"258","2011-12-07",21.049999
"259","2011-12-08",22.299999
"260","2011-12-09",22.4
"261","2011-12-12",22.4
"262","2011-12-13",22
"263","2011-12-14",22.6
"264","2011-12-15",22.6
"265","2011-12-16",22.549999
"266","2011-12-19",23.200001
"267","2011-12-20",23.4
"268","2011-12-21",23.4
"269","2011-12-22",23.200001
"270","2011-12-23",23.799999
"271","2011-12-27",23.799999
"272","2011-12-28",24
"273","2011-12-29",24.200001
"274","2011-12-30",24
"275","2012-01-03",24.6
"276","2012-01-04",25.08
"277","2012-01-05",25.139999
"278","2012-01-06",25.028
"279","2012-01-09",24.950001
"280","2012-01-10",25
"281","2012-01-11",24.9
"282","2012-01-12",24.9
"283","2012-01-13",24.799999
"284","2012-01-17",25
"285","2012-01-18",24.9
"286","2012-01-19",24.799999
"287","2012-01-20",25
"288","2012-01-23",26.15
"289","2012-01-24",26.32
"290","2012-01-25",27
"291","2012-01-26",27.549999
"292","2012-01-27",28.6
"293","2012-01-30",28.75
"294","2012-01-31",28.85
"295","2012-02-01",29.35
"296","2012-02-02",29.35
"297","2012-02-03",29.65
"298","2012-02-06",29.799999
"299","2012-02-07",29.799999
"300","2012-02-08",29.799999
"301","2012-02-09",29.9
"302","2012-02-10",29.200001
"303","2012-02-13",30
"304","2012-02-14",29.799999
"305","2012-02-15",29.799999
"306","2012-02-16",29.35
"307","2012-02-17",29.4
"308","2012-02-21",30.299999
"309","2012-02-22",30.9
"310","2012-02-23",31.049999
"311","2012-02-24",31
"312","2012-02-27",30.799999
"313","2012-02-28",30.898001
"314","2012-02-29",31
"315","2012-03-01",32.799999
"316","2012-03-02",33.799999
"317","2012-03-05",33.299999
"318","2012-03-06",32.650002
"319","2012-03-07",33.599998
"320","2012-03-08",34.5
"321","2012-03-09",34.790001
"322","2012-03-12",34.200001
"323","2012-03-13",34
"324","2012-03-14",33.990002
"325","2012-03-15",33.950001
"326","2012-03-16",33.900002
"327","2012-03-19",33.799999
"328","2012-03-20",33.650002
"329","2012-03-21",34.150002
"330","2012-03-22",34
"331","2012-03-23",34.599998
"332","2012-03-26",34.799999
"333","2012-03-27",34.799999
"334","2012-03-28",34.799999
"335","2012-03-29",34.799999
"336","2012-03-30",34.849998
"337","2012-04-02",35.799999
"338","2012-04-03",35.799999
"339","2012-04-04",35.709999
"340","2012-04-05",35.75
"341","2012-04-09",35.799999
"342","2012-04-10",34.799999
"343","2012-04-11",34.200001
"344","2012-04-12",35
"345","2012-04-13",34.799999
"346","2012-04-16",34.799999
"347","2012-04-17",35.200001
"348","2012-04-18",36
"349","2012-04-19",36
"350","2012-04-20",36
"351","2012-04-23",35.700001
"352","2012-04-24",36.231998
"353","2012-04-25",37
"354","2012-04-26",37.599998
"355","2012-04-27",37.599998
"356","2012-04-30",37.43
"357","2012-05-01",37.596001
"358","2012-05-02",37.661999
"359","2012-05-03",37.650002
"360","2012-05-04",37.599998
"361","2012-05-07",37.59
"362","2012-05-08",36
"363","2012-05-09",34.799999
"364","2012-05-10",35.400002
"365","2012-05-11",35
"366","2012-05-14",33.950001
"367","2012-05-15",32.400002
"368","2012-05-16",32.599998
"369","2012-05-17",31.200001
"370","2012-05-18",31.700001
"371","2012-05-21",33.950001
"372","2012-05-22",33
"373","2012-05-23",31.65
"374","2012-05-24",31.700001
"375","2012-05-25",32.200001
"376","2012-05-29",33.400002
"377","2012-05-30",32.799999
"378","2012-05-31",32.400002
"379","2012-06-01",30.200001
"380","2012-06-04",30
"381","2012-06-05",29.9
"382","2012-06-06",30.450001
"383","2012-06-07",31.200001
"384","2012-06-08",31.4
"385","2012-06-11",32.200001
"386","2012-06-12",33.700001
"387","2012-06-13",32.599998
"388","2012-06-14",32.400002
"389","2012-06-15",32.400002
"390","2012-06-18",29.1
"391","2012-06-19",28.85
"392","2012-06-20",27.997999
"393","2012-06-21",27.120001
"394","2012-06-22",27.379999
"395","2012-06-25",25.6
"396","2012-06-26",25.9
"397","2012-06-27",25.6
"398","2012-06-28",24.922001
"399","2012-06-29",24.143999
"400","2012-07-02",24.562
"401","2012-07-03",25.200001
"402","2012-07-05",25.916
"403","2012-07-06",25.572001
"404","2012-07-09",21.066
"405","2012-07-10",21.389999
"406","2012-07-11",21.034
"407","2012-07-12",21.892
"408","2012-07-13",23.110001
"409","2012-07-16",23.24
"410","2012-07-17",23.35
"411","2012-07-18",23.761999
"412","2012-07-19",23.872
"413","2012-07-20",23.534
"414","2012-07-23",23.33
"415","2012-07-24",23.040001
"416","2012-07-25",22.993999
"417","2012-07-26",23.719999
"418","2012-07-27",24.790001
"419","2012-07-30",24.5
"420","2012-07-31",23.17
"421","2012-08-01",24.23
"422","2012-08-02",24.040001
"423","2012-08-03",24.309999
"424","2012-08-06",23.74
"425","2012-08-07",23.58
"426","2012-08-08",22.950001
"427","2012-08-09",22.469999
"428","2012-08-10",22.219999
"429","2012-08-13",22.120001
"430","2012-08-14",22.620001
"431","2012-08-15",24.9
"432","2012-08-16",25.25
"433","2012-08-17",25.57
"434","2012-08-20",25.59
"435","2012-08-21",26.469999
"436","2012-08-22",27.02
"437","2012-08-23",26.799999
"438","2012-08-24",26.74
"439","2012-08-27",26.73
"440","2012-08-28",26.9
"441","2012-08-29",26.879999
"442","2012-08-30",26.01
"443","2012-08-31",25.790001
"444","2012-09-04",25.940001
"445","2012-09-05",25.969999
"446","2012-09-06",25.82
"447","2012-09-07",25.92
"448","2012-09-10",25.85
"449","2012-09-11",25.290001
"450","2012-09-12",25.299999
"451","2012-09-13",25.75
"452","2012-09-14",25.91
"453","2012-09-17",25.42
"454","2012-09-18",25.91
"455","2012-09-19",26.450001
"456","2012-09-20",27.27
"457","2012-09-21",26.950001
"458","2012-09-24",26.08
"459","2012-09-25",24.799999
"460","2012-09-26",23.6
"461","2012-09-27",23.5
"462","2012-09-28",22.65
"463","2012-10-01",22.9
"464","2012-10-02",22.91
"465","2012-10-03",22.530001
"466","2012-10-04",22.34
"467","2012-10-05",22.92
"468","2012-10-08",23.26
"469","2012-10-09",23.290001
"470","2012-10-10",23.4
"471","2012-10-11",23.58
"472","2012-10-12",23.35
"473","2012-10-15",23.360001
"474","2012-10-16",22.66
"475","2012-10-17",23.219999
"476","2012-10-18",22.959999
"477","2012-10-19",22.84
"478","2012-10-22",22.5
"479","2012-10-23",20.99
"480","2012-10-24",21
"481","2012-10-25",20.719999
"482","2012-10-26",20.639999
"483","2012-10-31",20.389999
"484","2012-11-01",20.540001
"485","2012-11-02",20.219999
"486","2012-11-05",20.23
"487","2012-11-06",19.92
"488","2012-11-07",19.1
"489","2012-11-08",18.42
"490","2012-11-09",17.530001
"491","2012-11-12",18.719999
"492","2012-11-13",15.18
"493","2012-11-14",15.23
"494","2012-11-15",15.69
"495","2012-11-16",15.69
"496","2012-11-19",15.4
"497","2012-11-20",15.2
"498","2012-11-21",15.47
"499","2012-11-23",15.46
"500","2012-11-26",15.28
"501","2012-11-27",15.19
"502","2012-11-28",15.54
"503","2012-11-29",15.44
"504","2012-11-30",15.48
"505","2012-12-03",15.1
"506","2012-12-04",15
"507","2012-12-05",15.01
"508","2012-12-06",14.94
"509","2012-12-07",15.09
"510","2012-12-10",14.89
"511","2012-12-11",16.040001
"512","2012-12-12",16.049999
"513","2012-12-13",15.58
"514","2012-12-14",15.77
"515","2012-12-17",17.370001
"516","2012-12-18",19.08
"517","2012-12-19",19.01
"518","2012-12-20",18.709999
"519","2012-12-21",19.25
"520","2012-12-24",18.51
"521","2012-12-26",18.780001
"522","2012-12-27",18.92
"523","2012-12-28",18.379999
"524","2012-12-31",18.25
"525","2013-01-02",19.48
"526","2013-01-03",19.42
"527","2013-01-04",19.98
"528","2013-01-07",20.85
"529","2013-01-08",20.719999
"530","2013-01-09",20.940001
"531","2013-01-10",20.200001
"532","2013-01-11",19.57
"533","2013-01-14",19.389999
"534","2013-01-15",18.93
"535","2013-01-16",18.75
"536","2013-01-17",19.049999
"537","2013-01-18",19.040001
"538","2013-01-22",19.190001
"539","2013-01-23",19.52
"540","2013-01-24",18.99
"541","2013-01-25",19.049999
"542","2013-01-28",19.049999
"543","2013-01-29",18.99
"544","2013-01-30",18.74
"545","2013-01-31",18.950001
"546","2013-02-01",19.299999
"547","2013-02-04",18.85
"548","2013-02-05",18.85
"549","2013-02-06",18.75
"550","2013-02-07",19.790001
"551","2013-02-08",20.459999
"552","2013-02-11",20.35
"553","2013-02-12",20.24
"554","2013-02-13",20
"555","2013-02-14",18.98
"556","2013-02-15",18.68
"557","2013-02-19",19.15
"558","2013-02-20",18.67
"559","2013-02-21",19.629999
"560","2013-02-22",19.73
"561","2013-02-25",19.09
"562","2013-02-26",19.530001
"563","2013-02-27",19.969999
"564","2013-02-28",20.540001
"565","2013-03-01",20.620001
"566","2013-03-04",20.98
"567","2013-03-05",20.74
"568","2013-03-06",21.139999
"569","2013-03-07",21.309999
"570","2013-03-08",21.75
"571","2013-03-11",21.49
"572","2013-03-12",21.07
"573","2013-03-13",20.889999
"574","2013-03-14",20.51
"575","2013-03-15",20.809999
"576","2013-03-18",20.629999
"577","2013-03-19",20.25
"578","2013-03-20",20.68
"579","2013-03-21",20.030001
"580","2013-03-22",20.049999
"581","2013-03-25",19.940001
"582","2013-03-26",20
"583","2013-03-27",20.02
"584","2013-03-28",19.809999
"585","2013-04-01",20.110001
"586","2013-04-02",20.34
"587","2013-04-03",19.709999
"588","2013-04-04",19.459999
"589","2013-04-05",19.15
"590","2013-04-08",19
"591","2013-04-09",19.620001
"592","2013-04-10",19.76
"593","2013-04-11",19.84
"594","2013-04-12",19.68
"595","2013-04-15",18.93
"596","2013-04-16",19.17
"597","2013-04-17",18.969999
"598","2013-04-18",19.49
"599","2013-04-19",19.780001
"600","2013-04-22",20.129999
"601","2013-04-23",20.5
"602","2013-04-24",20.32
"603","2013-04-25",20.4
"604","2013-04-26",19.780001
"605","2013-04-29",20.25
"606","2013-04-30",20.540001
"607","2013-05-01",20.34
"608","2013-05-02",20.34
"609","2013-05-03",21.110001
"610","2013-05-06",21.25
"611","2013-05-07",21.35
"612","2013-05-08",21.879999
"613","2013-05-09",21.66
"614","2013-05-10",22
"615","2013-05-13",21.82
"616","2013-05-14",22.08
"617","2013-05-15",22.07
"618","2013-05-16",22.01
"619","2013-05-17",21.9
"620","2013-05-20",22.790001
"621","2013-05-21",22.709999
"622","2013-05-22",22.309999
"623","2013-05-23",22.040001
"624","2013-05-24",22.139999
"625","2013-05-28",22.450001
"626","2013-05-29",22.110001
"627","2013-05-30",22.219999
"628","2013-05-31",23.08
"629","2013-06-03",22.08
"630","2013-06-04",21.43
"631","2013-06-05",21.030001
"632","2013-06-06",21.08
"633","2013-06-07",21.59
"634","2013-06-10",21.6
"635","2013-06-11",21.299999
"636","2013-06-12",21.219999
"637","2013-06-13",21.68
"638","2013-06-14",21.940001
"639","2013-06-17",22.49
"640","2013-06-18",22.389999
"641","2013-06-19",21.469999
"642","2013-06-20",20.66
"643","2013-06-21",20.139999
"644","2013-06-24",19.620001
"645","2013-06-25",19.49
"646","2013-06-26",19.6
"647","2013-06-27",20.26
"648","2013-06-28",20.15
"649","2013-07-01",20.370001
"650","2013-07-02",19.469999
"651","2013-07-03",19.66
"652","2013-07-05",19.440001
"653","2013-07-08",19.58
"654","2013-07-09",20.299999
"655","2013-07-10",20.030001
"656","2013-07-11",20.860001
"657","2013-07-12",20.799999
"658","2013-07-15",21.23
"659","2013-07-16",21.23
"660","2013-07-17",21.6
"661","2013-07-18",21.4
"662","2013-07-19",21.07
"663","2013-07-22",20.74
"664","2013-07-23",20.709999
"665","2013-07-24",20.549999
"666","2013-07-25",20.870001
"667","2013-07-26",20.940001
"668","2013-07-29",21.01
"669","2013-07-30",21.07
"670","2013-07-31",21.709999
"671","2013-08-01",21.9
"672","2013-08-02",21.870001
"673","2013-08-05",22.139999
"674","2013-08-06",22.129999
"675","2013-08-07",21.889999
"676","2013-08-08",22.780001
"677","2013-08-09",22.93
"678","2013-08-12",22.83
"679","2013-08-13",22.950001
"680","2013-08-14",23.15
"681","2013-08-15",22.450001
"682","2013-08-16",22.469999
"683","2013-08-19",21.5
"684","2013-08-20",21.57
"685","2013-08-21",21.639999
"686","2013-08-22",21.870001
"687","2013-08-23",21.93
"688","2013-08-26",21.93
"689","2013-08-27",21.65
"690","2013-08-28",21.540001
"691","2013-08-29",21.620001
"692","2013-08-30",21.360001
"693","2013-09-03",21.940001
"694","2013-09-04",22.209999
"695","2013-09-05",22.209999
"696","2013-09-06",22.370001
"697","2013-09-09",23.1
"698","2013-09-10",23.190001
"699","2013-09-11",23.309999
"700","2013-09-12",23.610001
"701","2013-09-13",25.76
"702","2013-09-16",25.440001
"703","2013-09-17",24.719999
"704","2013-09-18",24.549999
"705","2013-09-19",24.610001
"706","2013-09-20",24.74
"707","2013-09-23",24.75
"708","2013-09-24",24.790001
"709","2013-09-25",25.09
"710","2013-09-26",24.68
"711","2013-09-27",24.450001
"712","2013-09-30",24.469999
"713","2013-10-01",24.48
"714","2013-10-02",24.440001
"715","2013-10-03",24.450001
"716","2013-10-04",24.969999
"717","2013-10-07",24.59
"718","2013-10-08",24.299999
"719","2013-10-09",24.049999
"720","2013-10-10",24.059999
"721","2013-10-11",23.959999
"722","2013-10-14",24
"723","2013-10-15",23.57
"724","2013-10-16",23.24
"725","2013-10-17",23.25
"726","2013-10-18",23.790001
"727","2013-10-21",23.77
"728","2013-10-22",24.379999
"729","2013-10-23",24.25
"730","2013-10-24",24.540001
"731","2013-10-25",23.950001
"732","2013-10-28",23.549999
"733","2013-10-29",23.209999
"734","2013-10-30",22.969999
"735","2013-10-31",23.09
"736","2013-11-01",22.549999
"737","2013-11-04",22.870001
"738","2013-11-05",22.5
"739","2013-11-06",22.48
"740","2013-11-07",22.639999
"741","2013-11-08",23.01
"742","2013-11-11",22.969999
"743","2013-11-12",22.73
"744","2013-11-13",22.299999
"745","2013-11-14",21.959999
"746","2013-11-15",21.940001
"747","2013-11-18",21.77
"748","2013-11-19",21.709999
"749","2013-11-20",21.51
"750","2013-11-21",21.360001
"751","2013-11-22",21.049999
"752","2013-11-25",21.09
"753","2013-11-26",21.32
"754","2013-11-27",21.18
"755","2013-11-29",21.25
"756","2013-12-02",21.33
"757","2013-12-03",21.23
"758","2013-12-04",21.16
"759","2013-12-05",21.200001
"760","2013-12-06",21.360001
"761","2013-12-09",21.860001
"762","2013-12-10",21.66
"763","2013-12-11",21.360001
"764","2013-12-12",21.17
"765","2013-12-13",22.76
"766","2013-12-16",21.940001
"767","2013-12-17",22.299999
"768","2013-12-18",22.299999
"769","2013-12-19",22.57
"770","2013-12-20",22.85
"771","2013-12-23",23.139999
"772","2013-12-24",23.209999
"773","2013-12-26",23.01
"774","2013-12-27",23.030001
"775","2013-12-30",23.190001
"776","2013-12-31",23.07
"777","2014-01-02",22.92
"778","2014-01-03",22.91
"779","2014-01-06",23.049999
"780","2014-01-07",23.209999
"781","2014-01-08",23.51
"782","2014-01-09",23.23
"783","2014-01-10",23.33
"784","2014-01-13",23.200001
"785","2014-01-14",23.379999
"786","2014-01-15",23.42
"787","2014-01-16",23.290001
"788","2014-01-17",23.33
"789","2014-01-21",23.09
"790","2014-01-22",22.450001
"791","2014-01-23",22.610001
"792","2014-01-24",21.879999
"793","2014-01-27",21.85
"794","2014-01-28",21.889999
"795","2014-01-29",21.610001
"796","2014-01-30",22.17
"797","2014-01-31",21.959999
"798","2014-02-03",21.84
"799","2014-02-04",22.129999
"800","2014-02-05",21.9
"801","2014-02-06",22.07
"802","2014-02-07",21.959999
"803","2014-02-10",21.98
"804","2014-02-11",22.18
"805","2014-02-12",22.07
"806","2014-02-13",22.09
"807","2014-02-14",22.26
"808","2014-02-18",22.68
"809","2014-02-19",22.469999
"810","2014-02-20",22.690001
"811","2014-02-21",22.4
"812","2014-02-24",22.24
"813","2014-02-25",21.75
"814","2014-02-26",21.799999
"815","2014-02-27",24.860001
"816","2014-02-28",23.690001
"817","2014-03-03",23.809999
"818","2014-03-04",23.799999
"819","2014-03-05",23.780001
"820","2014-03-06",23.719999
"821","2014-03-07",23.85
"822","2014-03-10",24.129999
"823","2014-03-11",24.040001
"824","2014-03-12",23.549999
"825","2014-03-13",23.120001
"826","2014-03-14",23.809999
"827","2014-03-17",23.75
"828","2014-03-18",24.27
"829","2014-03-19",24.1
"830","2014-03-20",24.200001
"831","2014-03-21",24.07
"832","2014-03-24",23.77
"833","2014-03-25",23.76
"834","2014-03-26",23.48
"835","2014-03-27",23.73
"836","2014-03-28",23.719999
"837","2014-03-31",23.77
"838","2014-04-01",24.27
"839","2014-04-02",24.459999
"840","2014-04-03",24.83
"841","2014-04-04",25.75
"842","2014-04-07",25.15
"843","2014-04-08",24.950001
"844","2014-04-09",25.99
"845","2014-04-10",25.870001
"846","2014-04-11",25.27
"847","2014-04-14",25.23
"848","2014-04-15",25.190001
"849","2014-04-16",25.18
"850","2014-04-17",24.99
"851","2014-04-21",25.52
"852","2014-04-22",25.82
"853","2014-04-23",25.67
"854","2014-04-24",25.379999
"855","2014-04-25",24.959999
"856","2014-04-28",24.440001
"857","2014-04-29",24.42
"858","2014-04-30",24.5
"859","2014-05-01",24.57
"860","2014-05-02",24.799999
"861","2014-05-05",24.799999
"862","2014-05-06",24.700001
"863","2014-05-07",24.110001
"864","2014-05-08",22.9
"865","2014-05-09",22.690001
"866","2014-05-12",23.139999
"867","2014-05-13",23.75
"868","2014-05-14",24.34
"869","2014-05-15",23.950001
"870","2014-05-16",23.99
"871","2014-05-19",24.73
"872","2014-05-20",24.280001
"873","2014-05-21",26.129999
"874","2014-05-22",26.34
"875","2014-05-23",26.59
"876","2014-05-27",26.690001
"877","2014-05-28",26.299999
"878","2014-05-29",26.58
"879","2014-05-30",26.57
"880","2014-06-02",26.57
"881","2014-06-03",25.690001
"882","2014-06-04",25.860001
"883","2014-06-05",25.9
"884","2014-06-06",26.02
"885","2014-06-09",26.530001
"886","2014-06-10",26.74
"887","2014-06-11",26.67
"888","2014-06-12",26.469999
"889","2014-06-13",26.719999
"890","2014-06-16",27.42
"891","2014-06-17",27
"892","2014-06-18",26.82
"893","2014-06-19",27.25
"894","2014-06-20",27.48
"895","2014-06-23",27.51
"896","2014-06-24",26.780001
"897","2014-06-25",26.950001
"898","2014-06-26",27.379999
"899","2014-06-27",27.01
"900","2014-06-30",26.9
"901","2014-07-01",26.639999
"902","2014-07-02",26.549999
"903","2014-07-03",26.52
"904","2014-07-07",25.969999
"905","2014-07-08",25.18
"906","2014-07-09",24.860001
"907","2014-07-10",24.790001
"908","2014-07-11",24.93
"909","2014-07-14",25.120001
"910","2014-07-15",25.1
"911","2014-07-16",25.370001
"912","2014-07-17",25.040001
"913","2014-07-18",25.459999
"914","2014-07-21",25.379999
"915","2014-07-22",25.76
"916","2014-07-23",25.98
"917","2014-07-24",26.040001
"918","2014-07-25",26.059999
"919","2014-07-28",26.049999
"920","2014-07-29",26.33
"921","2014-07-30",26.52
"922","2014-07-31",26.540001
"923","2014-08-01",26.75
"924","2014-08-04",27.200001
"925","2014-08-05",27.51
"926","2014-08-06",27
"927","2014-08-07",28.389999
"928","2014-08-08",28.75
"929","2014-08-11",29.110001
"930","2014-08-12",29.17
"931","2014-08-13",29.35
"932","2014-08-14",28.799999
"933","2014-08-15",29.68
"934","2014-08-18",29.9
"935","2014-08-19",29.870001
"936","2014-08-20",29.540001
"937","2014-08-21",29.709999
"938","2014-08-22",29.42
"939","2014-08-25",29.700001
"940","2014-08-26",29.98
"941","2014-08-27",30.120001
"942","2014-08-28",30.110001
"943","2014-08-29",30.360001
"944","2014-09-02",30.700001
"945","2014-09-03",30.639999
"946","2014-09-04",29.83
"947","2014-09-05",29.290001
"948","2014-09-08",29.01
"949","2014-09-09",28.299999
"950","2014-09-10",28.959999
"951","2014-09-11",28.969999
"952","2014-09-12",28.610001
"953","2014-09-15",28.48
"954","2014-09-16",28.59
"955","2014-09-17",28.709999
"956","2014-09-18",28.290001
"957","2014-09-19",27.639999
"958","2014-09-22",26.92
"959","2014-09-23",27.200001
"960","2014-09-24",27.219999
"961","2014-09-25",26.32
"962","2014-09-26",26.870001
"963","2014-09-29",26.4
"964","2014-09-30",26.049999
"965","2014-10-01",25.540001
"966","2014-10-02",25.620001
"967","2014-10-03",25
"968","2014-10-06",24.440001
"969","2014-10-07",23.969999
"970","2014-10-08",24.34
"971","2014-10-09",23.01
"972","2014-10-10",22.01
"973","2014-10-13",20.879999
"974","2014-10-14",20.73
"975","2014-10-15",20.559999
"976","2014-10-16",21.299999
"977","2014-10-17",22.26
"978","2014-10-20",22.66
