"","date","BMRC"
"150","2007-08-07",15.45
"151","2007-08-08",15.68
"152","2007-08-09",16.055
"153","2007-08-10",16.5
"154","2007-08-13",16.455
"155","2007-08-14",15.605
"156","2007-08-15",15.5
"157","2007-08-16",15.305
"158","2007-08-17",15
"159","2007-08-20",15.275
"160","2007-08-21",15.655
"161","2007-08-22",15.63
"162","2007-08-23",16.215
"163","2007-08-24",16.5
"164","2007-08-27",16.155001
"165","2007-08-28",15.875
"166","2007-08-29",16.004999
"167","2007-08-30",16
"168","2007-08-31",16
"169","2007-09-04",16.120001
"170","2007-09-05",15.895
"171","2007-09-06",15.875
"172","2007-09-07",15.87
"173","2007-09-10",15.85
"174","2007-09-11",15.88
"175","2007-09-12",15.87
"176","2007-09-13",15.775
"177","2007-09-14",15.75
"178","2007-09-17",15.86
"179","2007-09-18",16.01
"180","2007-09-19",16.475
"181","2007-09-20",16.01
"182","2007-09-21",16.125
"183","2007-09-24",16.125
"184","2007-09-25",16.1
"185","2007-09-26",16
"186","2007-09-27",16.094999
"187","2007-09-28",16.1
"188","2007-10-01",15.98
"189","2007-10-02",15.875
"190","2007-10-03",15.895
"191","2007-10-04",15.85
"192","2007-10-05",15.885
"193","2007-10-08",16
"194","2007-10-09",15.78
"195","2007-10-10",16.200001
"196","2007-10-11",16.129999
"197","2007-10-12",16.129999
"198","2007-10-15",16.09
"199","2007-10-16",15.875
"200","2007-10-17",15.925
"201","2007-10-18",16.094999
"202","2007-10-19",16.075001
"203","2007-10-22",15.99
"204","2007-10-23",16.23
"205","2007-10-24",16.075001
"206","2007-10-25",16.200001
"207","2007-10-26",16.200001
"208","2007-10-29",15.76
"209","2007-10-30",15.905
"210","2007-10-31",15.635
"211","2007-11-01",15.98
"212","2007-11-02",16
"213","2007-11-05",15.995
"214","2007-11-06",15.995
"215","2007-11-07",15.995
"216","2007-11-08",15.3
"217","2007-11-09",15.635
"218","2007-11-12",15.6
"219","2007-11-13",15.5
"220","2007-11-14",15.25
"221","2007-11-15",15.265
"222","2007-11-16",15
"223","2007-11-19",14.275
"224","2007-11-20",14.17
"225","2007-11-21",14
"226","2007-11-23",13.825
"227","2007-11-26",13.74
"228","2007-11-27",13.655
"229","2007-11-28",13.74
"230","2007-11-29",13.875
"231","2007-11-30",14.605
"232","2007-12-03",14.955
"233","2007-12-04",15.005
"234","2007-12-05",15.005
"235","2007-12-06",15.025
"236","2007-12-07",15.125
"237","2007-12-10",15.24
"238","2007-12-11",14.355
"239","2007-12-12",14.01
"240","2007-12-13",15.04
"241","2007-12-14",14.91
"242","2007-12-17",14.745
"243","2007-12-18",14.25
"244","2007-12-19",14.725
"245","2007-12-20",15.115
"246","2007-12-21",14.735
"247","2007-12-24",14.5
"248","2007-12-26",14.45
"249","2007-12-27",14.695
"250","2007-12-28",14.32
"251","2007-12-31",14.625
"252","2008-01-02",14.32
"253","2008-01-03",14.445
"254","2008-01-04",14.25
"255","2008-01-07",14.125
"256","2008-01-08",14.095
"257","2008-01-09",13.85
"258","2008-01-10",13.65
"259","2008-01-11",13.67
"260","2008-01-14",14.125
"261","2008-01-15",13.73
"262","2008-01-16",13.95
"263","2008-01-17",13.625
"264","2008-01-18",14.125
"265","2008-01-22",14.03
"266","2008-01-23",13.83
"267","2008-01-24",14.05
"268","2008-01-25",14.09
"269","2008-01-28",14.445
"270","2008-01-29",14.58
"271","2008-01-30",14.87
"272","2008-01-31",14.65
"273","2008-02-01",14.815
"274","2008-02-04",15
"275","2008-02-05",15.38
"276","2008-02-06",15.485
"277","2008-02-07",15.375
"278","2008-02-08",15.34
"279","2008-02-11",15.35
"280","2008-02-12",15.265
"281","2008-02-13",15.265
"282","2008-02-14",14.905
"283","2008-02-15",15.24
"284","2008-02-19",15.27
"285","2008-02-20",15.245
"286","2008-02-21",15.195
"287","2008-02-22",14.89
"288","2008-02-25",15
"289","2008-02-26",15.175
"290","2008-02-27",14.975
"291","2008-02-28",15.025
"292","2008-02-29",15.05
"293","2008-03-03",15
"294","2008-03-04",14.985
"295","2008-03-05",14.875
"296","2008-03-06",14.875
"297","2008-03-07",14.775
"298","2008-03-10",14.75
"299","2008-03-11",14.75
"300","2008-03-12",14.765
"301","2008-03-13",14.625
"302","2008-03-14",14.555
"303","2008-03-17",14.5
"304","2008-03-18",13.995
"305","2008-03-19",14.455
"306","2008-03-20",14.15
"307","2008-03-24",14.425
"308","2008-03-25",14.505
"309","2008-03-26",14.5
"310","2008-03-27",14.725
"311","2008-03-28",14.5
"312","2008-03-31",15
"313","2008-04-01",14.78
"314","2008-04-02",14.645
"315","2008-04-03",14.655
"316","2008-04-04",14.615
"317","2008-04-07",14.54
"318","2008-04-08",14.5
"319","2008-04-09",14.5
"320","2008-04-10",14.5
"321","2008-04-11",14.5
"322","2008-04-14",14.53
"323","2008-04-15",14.79
"324","2008-04-16",14.705
"325","2008-04-17",14.5
"326","2008-04-18",14.515
"327","2008-04-21",14.735
"328","2008-04-22",14.55
"329","2008-04-23",14.5
"330","2008-04-24",14.83
"331","2008-04-25",14.83
"332","2008-04-28",14.525
"333","2008-04-29",14.425
"334","2008-04-30",14.5
"335","2008-05-01",14.375
"336","2008-05-02",14.45
"337","2008-05-05",14.495
"338","2008-05-06",14.25
"339","2008-05-07",14.375
"340","2008-05-08",14.375
"341","2008-05-09",14.375
"342","2008-05-12",14.395
"343","2008-05-13",14.425
"344","2008-05-14",14.495
"345","2008-05-15",14.375
"346","2008-05-16",14.295
"347","2008-05-19",14.39
"348","2008-05-20",14.475
"349","2008-05-21",14.28
"350","2008-05-22",14.345
"351","2008-05-23",14.45
"352","2008-05-27",14.45
"353","2008-05-28",14.45
"354","2008-05-29",14.415
"355","2008-05-30",14.305
"356","2008-06-02",14.43
"357","2008-06-03",14.185
"358","2008-06-04",13.815
"359","2008-06-05",13.955
"360","2008-06-06",13.905
"361","2008-06-09",13.53
"362","2008-06-10",13.705
"363","2008-06-11",13.2
"364","2008-06-12",13.25
"365","2008-06-13",13.715
"366","2008-06-16",13.37
"367","2008-06-17",13.265
"368","2008-06-18",13.13
"369","2008-06-19",13.155
"370","2008-06-20",13.295
"371","2008-06-23",12.55
"372","2008-06-24",12.62
"373","2008-06-25",12.645
"374","2008-06-26",12.135
"375","2008-06-27",12.05
"376","2008-06-30",12.2
"377","2008-07-01",12.05
"378","2008-07-02",12.25
"379","2008-07-03",12.995
"380","2008-07-07",12.68
"381","2008-07-08",12.355
"382","2008-07-09",12.425
"383","2008-07-10",12.375
"384","2008-07-11",12.375
"385","2008-07-14",12.145
"386","2008-07-15",12.125
"387","2008-07-16",12.22
"388","2008-07-17",12.61
"389","2008-07-18",13.325
"390","2008-07-21",13.49
"391","2008-07-22",14.23
"392","2008-07-23",13.73
"393","2008-07-24",14.595
"394","2008-07-25",14.375
"395","2008-07-28",14.37
"396","2008-07-29",14.24
"397","2008-07-30",14.175
"398","2008-07-31",14.245
"399","2008-08-01",14.25
"400","2008-08-04",13.95
"401","2008-08-05",14.17
"402","2008-08-06",14.25
"403","2008-08-07",14.125
"404","2008-08-08",14.375
"405","2008-08-11",14.805
"406","2008-08-12",14.795
"407","2008-08-13",14.975
"408","2008-08-14",14.97
"409","2008-08-15",14.775
"410","2008-08-18",14.925
"411","2008-08-19",14.925
"412","2008-08-20",14.455
"413","2008-08-21",14.15
"414","2008-08-22",14.41
"415","2008-08-25",14.625
"416","2008-08-26",14.945
"417","2008-08-27",15.125
"418","2008-08-28",15.465
"419","2008-08-29",15.405
"420","2008-09-02",15.495
"421","2008-09-03",15.5
"422","2008-09-04",15.5
"423","2008-09-05",15.495
"424","2008-09-08",16.445
"425","2008-09-09",16.23
"426","2008-09-10",16.5
"427","2008-09-11",16.5
"428","2008-09-12",16.780001
"429","2008-09-15",16
"430","2008-09-16",15.89
"431","2008-09-17",15.24
"432","2008-09-18",15.815
"433","2008-09-19",15.81
"434","2008-09-22",16.334999
"435","2008-09-23",16.125
"436","2008-09-24",16.25
"437","2008-09-25",15.845
"438","2008-09-26",15.69
"439","2008-09-29",16.424999
"440","2008-09-30",15.75
"441","2008-10-01",15.625
"442","2008-10-02",16
"443","2008-10-03",15.53
"444","2008-10-06",14.25
"445","2008-10-07",14
"446","2008-10-08",13.8
"447","2008-10-09",13.645
"448","2008-10-10",13.505
"449","2008-10-13",14
"450","2008-10-14",14.375
"451","2008-10-15",13.27
"452","2008-10-16",14.4
"453","2008-10-17",14.625
"454","2008-10-20",14.98
"455","2008-10-21",14.76
"456","2008-10-22",13.875
"457","2008-10-23",14
"458","2008-10-24",13.95
"459","2008-10-27",14
"460","2008-10-28",13.83
"461","2008-10-29",14.25
"462","2008-10-30",13.395
"463","2008-10-31",14.14
"464","2008-11-03",14.245
"465","2008-11-04",14.215
"466","2008-11-05",14.15
"467","2008-11-06",14
"468","2008-11-07",13.655
"469","2008-11-10",13.75
"470","2008-11-11",13.3
"471","2008-11-12",12.755
"472","2008-11-13",12.52
"473","2008-11-14",13.07
"474","2008-11-17",12.735
"475","2008-11-18",12.475
"476","2008-11-19",12.255
"477","2008-11-20",11.97
"478","2008-11-21",11.88
"479","2008-11-24",12.15
"480","2008-11-25",12.1
"481","2008-11-26",11.695
"482","2008-11-28",12.325
"483","2008-12-01",11.945
"484","2008-12-02",11.945
"485","2008-12-03",11.67
"486","2008-12-04",11.65
"487","2008-12-05",11.575
"488","2008-12-08",11.85
"489","2008-12-09",11.925
"490","2008-12-10",12.355
"491","2008-12-11",12.305
"492","2008-12-12",12.5
"493","2008-12-15",12.5
"494","2008-12-16",12.65
"495","2008-12-17",12.53
"496","2008-12-18",12.54
"497","2008-12-19",12.275
"498","2008-12-22",12.23
"499","2008-12-23",12.5
"500","2008-12-24",12.9
"501","2008-12-26",12.485
"502","2008-12-29",12.375
"503","2008-12-30",11.885
"504","2008-12-31",11.995
"505","2009-01-02",11.775
"506","2009-01-05",11.875
"507","2009-01-06",11.85
"508","2009-01-07",12
"509","2009-01-08",11.875
"510","2009-01-09",11.845
"511","2009-01-12",11.575
"512","2009-01-13",11.575
"513","2009-01-14",11.075
"514","2009-01-15",10.48
"515","2009-01-16",10.625
"516","2009-01-20",10.5
"517","2009-01-21",9.55
"518","2009-01-22",9.925
"519","2009-01-23",9.9
"520","2009-01-26",9.97
"521","2009-01-27",9.8
"522","2009-01-28",10
"523","2009-01-29",10.025
"524","2009-01-30",10.125
"525","2009-02-02",9.775
"526","2009-02-03",9.55
"527","2009-02-04",9.54
"528","2009-02-05",9.505
"529","2009-02-06",10.09
"530","2009-02-09",9.79
"531","2009-02-10",9.675
"532","2009-02-11",9.545
"533","2009-02-12",9.47
"534","2009-02-13",9.43
"535","2009-02-17",9.465
"536","2009-02-18",9.48
"537","2009-02-19",9.35
"538","2009-02-20",9.08
"539","2009-02-23",8.9
"540","2009-02-24",8.735
"541","2009-02-25",8.9
"542","2009-02-26",9
"543","2009-02-27",9
"544","2009-03-02",8.99
"545","2009-03-03",8.955
"546","2009-03-04",9
"547","2009-03-05",8.875
"548","2009-03-06",8.9
"549","2009-03-09",8.895
"550","2009-03-10",8.625
"551","2009-03-11",8.98
"552","2009-03-12",8.99
"553","2009-03-13",9
"554","2009-03-16",9.415
"555","2009-03-17",10
"556","2009-03-18",9.975
"557","2009-03-19",9.975
"558","2009-03-20",10.215
"559","2009-03-23",10.64
"560","2009-03-24",10.405
"561","2009-03-25",10.985
"562","2009-03-26",11.36
"563","2009-03-27",11
"564","2009-03-30",10.55
"565","2009-03-31",10.755
"566","2009-04-01",11.125
"567","2009-04-02",11.67
"568","2009-04-03",11.825
"569","2009-04-06",11.355
"570","2009-04-07",11.47
"571","2009-04-08",11.625
"572","2009-04-09",11.725
"573","2009-04-13",11.795
"574","2009-04-14",11.9
"575","2009-04-15",12.005
"576","2009-04-16",12.15
"577","2009-04-17",12.495
"578","2009-04-20",11.995
"579","2009-04-21",12.5
"580","2009-04-22",12.725
"581","2009-04-23",12.775
"582","2009-04-24",13.025
"583","2009-04-27",12.75
"584","2009-04-28",12.845
"585","2009-04-29",12.725
"586","2009-04-30",12.81
"587","2009-05-01",12.95
"588","2009-05-04",13.125
"589","2009-05-05",13.17
"590","2009-05-06",13.375
"591","2009-05-07",13.015
"592","2009-05-08",13.325
"593","2009-05-11",13.27
"594","2009-05-12",13.155
"595","2009-05-13",12.77
"596","2009-05-14",12.75
"597","2009-05-15",13
"598","2009-05-18",12.94
"599","2009-05-19",13.105
"600","2009-05-20",13.92
"601","2009-05-21",13.74
"602","2009-05-22",13.21
"603","2009-05-26",13.405
"604","2009-05-27",13.11
"605","2009-05-28",13.59
"606","2009-05-29",13.5
"607","2009-06-01",13.525
"608","2009-06-02",13.5
"609","2009-06-03",13.25
"610","2009-06-04",13.5
"611","2009-06-05",13.42
"612","2009-06-08",13.75
"613","2009-06-09",13.735
"614","2009-06-10",13.625
"615","2009-06-11",13.555
"616","2009-06-12",13.5
"617","2009-06-15",13.335
"618","2009-06-16",13.45
"619","2009-06-17",13.5
"620","2009-06-18",13.5
"621","2009-06-19",13.5
"622","2009-06-22",13.5
"623","2009-06-23",13.205
"624","2009-06-24",13.48
"625","2009-06-25",13.495
"626","2009-06-26",14.575
"627","2009-06-29",13.79
"628","2009-06-30",13.475
"629","2009-07-01",14.15
"630","2009-07-02",14.115
"631","2009-07-06",13.745
"632","2009-07-07",13.84
"633","2009-07-08",13.92
"634","2009-07-09",13.815
"635","2009-07-10",13.83
"636","2009-07-13",13.995
"637","2009-07-14",13.915
"638","2009-07-15",14.115
"639","2009-07-16",14.04
"640","2009-07-17",14.075
"641","2009-07-20",14.3
"642","2009-07-21",14.66
"643","2009-07-22",15.36
"644","2009-07-23",16.305
"645","2009-07-24",16.290001
"646","2009-07-27",16.27
"647","2009-07-28",16.16
"648","2009-07-29",16.025
"649","2009-07-30",15.82
"650","2009-07-31",15.95
"651","2009-08-03",16.15
"652","2009-08-04",16.700001
"653","2009-08-05",16.5
"654","2009-08-06",15.625
"655","2009-08-07",15.665
"656","2009-08-10",15.39
"657","2009-08-11",15.39
"658","2009-08-12",15.485
"659","2009-08-13",14.85
"660","2009-08-14",14.67
"661","2009-08-17",14.765
"662","2009-08-18",14.875
"663","2009-08-19",15.45
"664","2009-08-20",15
"665","2009-08-21",15.3
"666","2009-08-24",15.755
"667","2009-08-25",16.424999
"668","2009-08-26",16.355
"669","2009-08-27",16.525
"670","2009-08-28",15.965
"671","2009-08-31",15.605
"672","2009-09-01",15.815
"673","2009-09-02",15.665
"674","2009-09-03",15.69
"675","2009-09-04",15.41
"676","2009-09-08",15.325
"677","2009-09-09",15.61
"678","2009-09-10",15.73
"679","2009-09-11",15.725
"680","2009-09-14",15.67
"681","2009-09-15",16.01
"682","2009-09-16",16
"683","2009-09-17",15.935
"684","2009-09-18",15.845
"685","2009-09-21",15.56
"686","2009-09-22",15.73
"687","2009-09-23",15.655
"688","2009-09-24",15.65
"689","2009-09-25",15.87
"690","2009-09-28",15.685
"691","2009-09-29",15.665
"692","2009-09-30",15.665
"693","2009-10-01",16
"694","2009-10-02",15.665
"695","2009-10-05",15.575
"696","2009-10-06",16.07
"697","2009-10-07",16.045
"698","2009-10-08",15.925
"699","2009-10-09",15.78
"700","2009-10-12",15.9
"701","2009-10-13",15.885
"702","2009-10-14",15.685
"703","2009-10-15",16.049999
"704","2009-10-16",15.645
"705","2009-10-19",16.495001
"706","2009-10-20",16.635
"707","2009-10-21",17.035
"708","2009-10-22",17.07
"709","2009-10-23",16.969999
"710","2009-10-26",16.795
"711","2009-10-27",16.555
"712","2009-10-28",16.75
"713","2009-10-29",16.610001
"714","2009-10-30",16.504999
"715","2009-11-02",16.559999
"716","2009-11-03",16.665001
"717","2009-11-04",16.285
"718","2009-11-05",16.525
"719","2009-11-06",16.785
"720","2009-11-09",16.76
"721","2009-11-10",16.200001
"722","2009-11-11",16.209999
"723","2009-11-12",15.19
"724","2009-11-13",15.55
"725","2009-11-16",15.995
"726","2009-11-17",16.360001
"727","2009-11-18",16.41
"728","2009-11-19",16.555
"729","2009-11-20",16.48
"730","2009-11-23",16.559999
"731","2009-11-24",16.530001
"732","2009-11-25",16.495001
"733","2009-11-27",16.135
"734","2009-11-30",16.25
"735","2009-12-01",16.26
"736","2009-12-02",16.375
"737","2009-12-03",16.16
"738","2009-12-04",16.34
"739","2009-12-07",16.055
"740","2009-12-08",16.014999
"741","2009-12-09",16.16
"742","2009-12-10",16.125
"743","2009-12-11",16.184999
"744","2009-12-14",16.844999
"745","2009-12-15",16.475
"746","2009-12-16",16.594999
"747","2009-12-17",16.549999
"748","2009-12-18",17.775
"749","2009-12-21",17.75
"750","2009-12-22",17.405001
"751","2009-12-23",16.809999
"752","2009-12-24",16.565001
"753","2009-12-28",16.245001
"754","2009-12-29",16.309999
"755","2009-12-30",16.02
"756","2009-12-31",16.280001
"757","2010-01-04",16.48
"758","2010-01-05",16.334999
"759","2010-01-06",16.195
"760","2010-01-07",16.129999
"761","2010-01-08",16.405001
"762","2010-01-11",16.555
"763","2010-01-12",16.105
"764","2010-01-13",16.125
"765","2010-01-14",16.059999
"766","2010-01-15",16.18
"767","2010-01-19",16.485001
"768","2010-01-20",16.02
"769","2010-01-21",15.9
"770","2010-01-22",15.95
"771","2010-01-25",15.935
"772","2010-01-26",15.81
"773","2010-01-27",15.91
"774","2010-01-28",15.955
"775","2010-01-29",15.895
"776","2010-02-01",15.96
"777","2010-02-02",15.7
"778","2010-02-03",15.295
"779","2010-02-04",14.935
"780","2010-02-05",15.055
"781","2010-02-08",14.795
"782","2010-02-09",14.995
"783","2010-02-10",14.725
"784","2010-02-11",15.345
"785","2010-02-12",15.535
"786","2010-02-16",15.42
"787","2010-02-17",15.13
"788","2010-02-18",15.245
"789","2010-02-19",15.365
"790","2010-02-22",15.67
"791","2010-02-23",16.105
"792","2010-02-24",15.97
"793","2010-02-25",15.895
"794","2010-02-26",16.01
"795","2010-03-01",16.1
"796","2010-03-02",15.9
"797","2010-03-03",15.865
"798","2010-03-04",15.75
"799","2010-03-05",16.09
"800","2010-03-08",15.91
"801","2010-03-09",16.17
"802","2010-03-10",16.575001
"803","2010-03-11",16.545
"804","2010-03-12",16.495001
"805","2010-03-15",16.57
"806","2010-03-16",16.24
"807","2010-03-17",16.334999
"808","2010-03-18",16.25
"809","2010-03-19",16.275
"810","2010-03-22",16.42
"811","2010-03-23",16.57
"812","2010-03-24",16.594999
"813","2010-03-25",16.555
"814","2010-03-26",16.575001
"815","2010-03-29",16.530001
"816","2010-03-30",16.799999
"817","2010-03-31",16.540001
"818","2010-04-01",16.549999
"819","2010-04-05",16.59
"820","2010-04-06",16.700001
"821","2010-04-07",16.129999
"822","2010-04-08",16.275
"823","2010-04-09",15.91
"824","2010-04-12",16.145
"825","2010-04-13",16.41
"826","2010-04-14",16.700001
"827","2010-04-15",16.475
"828","2010-04-16",16.504999
"829","2010-04-19",16.860001
"830","2010-04-20",17
"831","2010-04-21",16.945
"832","2010-04-22",17.105
"833","2010-04-23",16.969999
"834","2010-04-26",16.934999
"835","2010-04-27",16.705
"836","2010-04-28",16.895
"837","2010-04-29",17.405001
"838","2010-04-30",16.76
"839","2010-05-03",16.93
"840","2010-05-04",16.635
"841","2010-05-05",16.525
"842","2010-05-06",16.5
"843","2010-05-07",16.5
"844","2010-05-10",17.035
"845","2010-05-11",16.945
"846","2010-05-12",17.674999
"847","2010-05-13",17.665001
"848","2010-05-14",17.440001
"849","2010-05-17",17.094999
"850","2010-05-18",16.365
"851","2010-05-19",16.424999
"852","2010-05-20",15.7
"853","2010-05-21",15.98
"854","2010-05-24",15.845
"855","2010-05-25",15.57
"856","2010-05-26",15.71
"857","2010-05-27",16.1
"858","2010-05-28",15.585
"859","2010-06-01",15.825
"860","2010-06-02",16.719999
"861","2010-06-03",17.004999
"862","2010-06-04",16.01
"863","2010-06-07",15.64
"864","2010-06-08",15.815
"865","2010-06-09",15.475
"866","2010-06-10",15.71
"867","2010-06-11",15.815
"868","2010-06-14",15.835
"869","2010-06-15",16.290001
"870","2010-06-16",16.125
"871","2010-06-17",16.049999
"872","2010-06-18",16.25
"873","2010-06-21",15.96
"874","2010-06-22",15.7
"875","2010-06-23",15.83
"876","2010-06-24",15.685
"877","2010-06-25",18.07
"878","2010-06-28",16.535
"879","2010-06-29",15.85
"880","2010-06-30",15.965
"881","2010-07-01",15.635
"882","2010-07-02",15.7
"883","2010-07-06",15.37
"884","2010-07-07",15.6
"885","2010-07-08",15.6
"886","2010-07-09",15.815
"887","2010-07-12",15.515
"888","2010-07-13",15.985
"889","2010-07-14",15.675
"890","2010-07-15",15.525
"891","2010-07-16",15.04
"892","2010-07-19",15.52
"893","2010-07-20",15.89
"894","2010-07-21",15.56
"895","2010-07-22",16.084999
"896","2010-07-23",16.165001
"897","2010-07-26",16.84
"898","2010-07-27",16.905001
"899","2010-07-28",16.92
"900","2010-07-29",16.695
"901","2010-07-30",17.625
"902","2010-08-02",17.48
"903","2010-08-03",17.27
"904","2010-08-04",17.469999
"905","2010-08-05",17.190001
"906","2010-08-06",17.235001
"907","2010-08-09",17.139999
"908","2010-08-10",16.6
"909","2010-08-11",15.76
"910","2010-08-12",15.525
"911","2010-08-13",15.445
"912","2010-08-16",15.93
"913","2010-08-17",16.645
"914","2010-08-18",16.514999
"915","2010-08-19",16.280001
"916","2010-08-20",16.219999
"917","2010-08-23",15.66
"918","2010-08-24",15.825
"919","2010-08-25",16.35
"920","2010-08-26",16.094999
"921","2010-08-27",16.67
"922","2010-08-30",15.805
"923","2010-08-31",15.745
"924","2010-09-01",16.584999
"925","2010-09-02",16.525
"926","2010-09-03",16.639999
"927","2010-09-07",16.445
"928","2010-09-08",16.049999
"929","2010-09-09",15.8
"930","2010-09-10",16.004999
"931","2010-09-13",16.184999
"932","2010-09-14",16
"933","2010-09-15",16.325001
"934","2010-09-16",16.025
"935","2010-09-17",16
"936","2010-09-20",16.735001
"937","2010-09-21",16.455
"938","2010-09-22",15.975
"939","2010-09-23",15.605
"940","2010-09-24",16.09
"941","2010-09-27",15.75
"942","2010-09-28",15.87
"943","2010-09-29",15.855
"944","2010-09-30",16.120001
"945","2010-10-01",16.125
"946","2010-10-04",15.925
"947","2010-10-05",16.74
"948","2010-10-06",17.004999
"949","2010-10-07",17.09
"950","2010-10-08",17.295
"951","2010-10-11",17.084999
"952","2010-10-12",16.91
"953","2010-10-13",17.195
"954","2010-10-14",16.775
"955","2010-10-15",16.9
"956","2010-10-18",17.205
"957","2010-10-19",16.305
"958","2010-10-20",16.695
"959","2010-10-21",16.549999
"960","2010-10-22",16.67
"961","2010-10-25",16.865
"962","2010-10-26",17.040001
"963","2010-10-27",16.620001
"964","2010-10-28",16.65
"965","2010-10-29",16.655001
"966","2010-11-01",16.605
"967","2010-11-02",16.82
"968","2010-11-03",16.844999
"969","2010-11-04",17.25
"970","2010-11-05",17.285
"971","2010-11-08",17.059999
"972","2010-11-09",17.049999
"973","2010-11-10",17.209999
"974","2010-11-11",17.055
"975","2010-11-12",17.02
"976","2010-11-15",17.1
"977","2010-11-16",17.065001
"978","2010-11-17",17.09
"979","2010-11-18",17.145
"980","2010-11-19",17.24
"981","2010-11-22",17.195
"982","2010-11-23",16.865
"983","2010-11-24",17.25
"984","2010-11-26",17.129999
"985","2010-11-29",16.99
"986","2010-11-30",16.700001
"987","2010-12-01",17.07
"988","2010-12-02",17.200001
"989","2010-12-03",17.24
"990","2010-12-06",17.285
"991","2010-12-07",17.299999
"992","2010-12-08",17.275
