"","date","TLRY"
"252","2019-07-19",43.59
"253","2019-07-22",42.200001
"254","2019-07-23",42.970001
"255","2019-07-24",42.98
"256","2019-07-25",41.830002
"257","2019-07-26",42.09
"258","2019-07-29",40.639999
"259","2019-07-30",40.759998
"260","2019-07-31",40.82
"261","2019-08-01",40.349998
"262","2019-08-02",43.240002
"263","2019-08-05",42.290001
"264","2019-08-06",42.529999
"265","2019-08-07",41.93
"266","2019-08-08",43.889999
"267","2019-08-09",42.57
"268","2019-08-12",42.459999
"269","2019-08-13",46.02
"270","2019-08-14",39.040001
"271","2019-08-15",35.119999
"272","2019-08-16",31.309999
"273","2019-08-19",29.93
"274","2019-08-20",29.299999
"275","2019-08-21",32.34
"276","2019-08-22",29.01
"277","2019-08-23",28.290001
"278","2019-08-26",28.200001
"279","2019-08-27",26.49
"280","2019-08-28",27.200001
"281","2019-08-29",26.74
"282","2019-08-30",25.67
"283","2019-09-03",30.1
"284","2019-09-04",30
"285","2019-09-05",32.080002
"286","2019-09-06",32.060001
"287","2019-09-09",30.15
"288","2019-09-10",31.129999
"289","2019-09-11",30.709999
"290","2019-09-12",30.57
"291","2019-09-13",31.65
"292","2019-09-16",30.790001
"293","2019-09-17",30.5
"294","2019-09-18",30.48
"295","2019-09-19",29.959999
"296","2019-09-20",29
"297","2019-09-23",28.190001
"298","2019-09-24",26.73
"299","2019-09-25",26.6
"300","2019-09-26",26.709999
"301","2019-09-27",25.940001
"302","2019-09-30",24.74
"303","2019-10-01",24.18
"304","2019-10-02",24.049999
"305","2019-10-03",24.879999
"306","2019-10-04",24.059999
"307","2019-10-07",24.26
"308","2019-10-08",23.940001
"309","2019-10-09",23.870001
"310","2019-10-10",20.65
"311","2019-10-11",20.959999
"312","2019-10-14",20.66
"313","2019-10-15",22.120001
"314","2019-10-16",21.73
"315","2019-10-17",22.49
"316","2019-10-18",21.370001
"317","2019-10-21",22.440001
"318","2019-10-22",22.15
"319","2019-10-23",22.629999
"320","2019-10-24",24.379999
"321","2019-10-25",23.67
"322","2019-10-28",23.09
"323","2019-10-29",22.15
"324","2019-10-30",22.209999
"325","2019-10-31",22.309999
"326","2019-11-01",21.620001
"327","2019-11-04",22.1
"328","2019-11-05",22.43
"329","2019-11-06",22.889999
"330","2019-11-07",22.24
"331","2019-11-08",23.42
"332","2019-11-11",21.92
"333","2019-11-12",21.57
"334","2019-11-13",20.93
"335","2019-11-14",19.809999
"336","2019-11-15",19.93
"337","2019-11-18",19.91
"338","2019-11-19",19.98
"339","2019-11-20",20.92
"340","2019-11-21",22.43
"341","2019-11-22",21.33
"342","2019-11-25",20.790001
"343","2019-11-26",20.049999
"344","2019-11-27",20.24
"345","2019-11-29",19.84
"346","2019-12-02",19.01
"347","2019-12-03",19.549999
"348","2019-12-04",18.76
"349","2019-12-05",18.389999
"350","2019-12-06",18.200001
"351","2019-12-09",19.200001
"352","2019-12-10",18.549999
"353","2019-12-11",18.200001
"354","2019-12-12",18.93
"355","2019-12-13",18.6
"356","2019-12-16",18.209999
"357","2019-12-17",17.84
"358","2019-12-18",17.16
"359","2019-12-19",17.309999
"360","2019-12-20",17.309999
"361","2019-12-23",17.030001
"362","2019-12-24",17.200001
"363","2019-12-26",16.549999
"364","2019-12-27",16.27
"365","2019-12-30",15.72
"366","2019-12-31",17.129999
"367","2020-01-02",16.4
"368","2020-01-03",16.01
"369","2020-01-06",15.5
"370","2020-01-07",15.33
"371","2020-01-08",15.8
"372","2020-01-09",15.83
"373","2020-01-10",15.55
"374","2020-01-13",17.370001
"375","2020-01-14",21.219999
"376","2020-01-15",21.360001
"377","2020-01-16",20.43
"378","2020-01-17",20.969999
"379","2020-01-21",21.09
"380","2020-01-22",20.85
"381","2020-01-23",21.17
"382","2020-01-24",19.75
"383","2020-01-27",18.559999
"384","2020-01-28",19.530001
"385","2020-01-29",18.93
"386","2020-01-30",19.219999
"387","2020-01-31",17.540001
"388","2020-02-03",17.26
"389","2020-02-04",18.15
"390","2020-02-05",17.59
"391","2020-02-06",17.780001
"392","2020-02-07",16.92
"393","2020-02-10",16.01
"394","2020-02-11",16.860001
"395","2020-02-12",16.33
"396","2020-02-13",16.129999
"397","2020-02-14",17.389999
"398","2020-02-18",17.1
"399","2020-02-19",18.51
"400","2020-02-20",19.24
"401","2020-02-21",19.370001
"402","2020-02-24",17.290001
"403","2020-02-25",16.57
"404","2020-02-26",15.89
"405","2020-02-27",14.54
"406","2020-02-28",14.43
"407","2020-03-02",15.35
"408","2020-03-03",13.02
"409","2020-03-04",12.51
"410","2020-03-05",11.2
"411","2020-03-06",10.02
"412","2020-03-09",7.67
"413","2020-03-10",7.84
"414","2020-03-11",7.09
"415","2020-03-12",5.95
"416","2020-03-13",4.03
"417","2020-03-16",3.05
"418","2020-03-17",2.9
"419","2020-03-18",2.47
"420","2020-03-19",3.85
"421","2020-03-20",3.65
"422","2020-03-23",3.85
"423","2020-03-24",4.02
"424","2020-03-25",5.04
"425","2020-03-26",7.9
"426","2020-03-27",9.1
"427","2020-03-30",6.61
"428","2020-03-31",6.88
"429","2020-04-01",5.9
"430","2020-04-02",6.1
"431","2020-04-03",5.54
"432","2020-04-06",5.96
"433","2020-04-07",6.37
"434","2020-04-08",6.98
"435","2020-04-09",6.78
"436","2020-04-13",6.57
"437","2020-04-14",7.04
"438","2020-04-15",6.79
"439","2020-04-16",6.37
"440","2020-04-17",6.5
"441","2020-04-20",6.76
"442","2020-04-21",6.76
"443","2020-04-22",6.8
"444","2020-04-23",6.82
"445","2020-04-24",8.07
"446","2020-04-27",8.4
"447","2020-04-28",8.05
"448","2020-04-29",8.11
"449","2020-04-30",8.05
"450","2020-05-01",7.24
"451","2020-05-04",7.65
"452","2020-05-05",7.39
"453","2020-05-06",7.41
"454","2020-05-07",7.61
"455","2020-05-08",7.78
"456","2020-05-11",8.08
"457","2020-05-12",7.47
"458","2020-05-13",7.19
"459","2020-05-14",7.17
"460","2020-05-15",7.77
"461","2020-05-18",7.96
"462","2020-05-19",8.16
"463","2020-05-20",8.05
"464","2020-05-21",9.65
"465","2020-05-22",10.26
"466","2020-05-26",10.81
"467","2020-05-27",10.65
"468","2020-05-28",10.39
"469","2020-05-29",9.85
"470","2020-06-01",10.04
"471","2020-06-02",10.02
"472","2020-06-03",10.08
"473","2020-06-04",10.09
"474","2020-06-05",9.48
"475","2020-06-08",10.44
"476","2020-06-09",10.13
"477","2020-06-10",9.69
"478","2020-06-11",8.37
"479","2020-06-12",8.42
"480","2020-06-15",8.44
"481","2020-06-16",8.23
"482","2020-06-17",8.09
"483","2020-06-18",8.56
"484","2020-06-19",8.3
"485","2020-06-22",8.41
"486","2020-06-23",8.56
"487","2020-06-24",8.15
"488","2020-06-25",8.55
"489","2020-06-26",7.95
"490","2020-06-29",7.71
"491","2020-06-30",7.11
"492","2020-07-01",7.01
"493","2020-07-02",6.96
"494","2020-07-06",7.85
"495","2020-07-07",7.7
"496","2020-07-08",7.58
"497","2020-07-09",7.45
"498","2020-07-10",8.01
"499","2020-07-13",7.47
"500","2020-07-14",7.57
"501","2020-07-15",7.84
"502","2020-07-16",7.68
"503","2020-07-17",7.33
"504","2020-07-20",7.13
"505","2020-07-21",7.4
"506","2020-07-22",7.25
"507","2020-07-23",7.35
"508","2020-07-24",7.12
"509","2020-07-27",7.37
"510","2020-07-28",8.12
"511","2020-07-29",7.53
"512","2020-07-30",7.53
"513","2020-07-31",7.38
"514","2020-08-03",7.43
"515","2020-08-04",8.7
"516","2020-08-05",8.11
"517","2020-08-06",7.76
"518","2020-08-07",7.46
"519","2020-08-10",7.97
"520","2020-08-11",6.93
"521","2020-08-12",6.9
"522","2020-08-13",7.05
"523","2020-08-14",7.25
"524","2020-08-17",7.06
"525","2020-08-18",6.98
"526","2020-08-19",7.04
"527","2020-08-20",6.9
"528","2020-08-21",6.64
"529","2020-08-24",6.74
"530","2020-08-25",6.62
"531","2020-08-26",6.49
"532","2020-08-27",6.44
"533","2020-08-28",6.59
"534","2020-08-31",6.71
"535","2020-09-01",6.45
"536","2020-09-02",6.41
"537","2020-09-03",6.06
"538","2020-09-04",5.92
"539","2020-09-08",5.66
"540","2020-09-09",5.65
"541","2020-09-10",5.63
"542","2020-09-11",5.31
"543","2020-09-14",5.31
"544","2020-09-15",5.29
"545","2020-09-16",5.64
"546","2020-09-17",5.43
"547","2020-09-18",5.34
"548","2020-09-21",5
"549","2020-09-22",5.37
"550","2020-09-23",4.7
"551","2020-09-24",4.75
"552","2020-09-25",4.79
"553","2020-09-28",4.82
"554","2020-09-29",4.83
"555","2020-09-30",4.85
"556","2020-10-01",4.92
"557","2020-10-02",4.82
"558","2020-10-05",5.4
"559","2020-10-06",4.9
"560","2020-10-07",5.2
"561","2020-10-08",6.15
"562","2020-10-09",6.04
"563","2020-10-12",6.3
"564","2020-10-13",5.93
"565","2020-10-14",5.98
"566","2020-10-15",5.57
"567","2020-10-16",5.56
"568","2020-10-19",6.48
"569","2020-10-20",6.26
"570","2020-10-21",6.45
"571","2020-10-22",6.83
"572","2020-10-23",6.73
"573","2020-10-26",5.86
"574","2020-10-27",5.59
"575","2020-10-28",5.65
"576","2020-10-29",5.97
"577","2020-10-30",5.71
"578","2020-11-02",6.66
"579","2020-11-03",6.62
"580","2020-11-04",6
"581","2020-11-05",7.82
"582","2020-11-06",9.63
"583","2020-11-09",10.1
"584","2020-11-10",8.33
"585","2020-11-11",8.04
"586","2020-11-12",7.4
"587","2020-11-13",7.65
"588","2020-11-16",7.32
"589","2020-11-17",7.21
"590","2020-11-18",7.13
"591","2020-11-19",6.73
"592","2020-11-20",7.36
"593","2020-11-23",6.68
"594","2020-11-24",7.83
"595","2020-11-25",7.47
"596","2020-11-27",8.5
