"","date","MINDP"
"94","2016-10-25",23.85
"95","2016-10-26",23.799999
"96","2016-10-27",23.610001
"97","2016-10-28",23.65
"98","2016-10-31",23.65
"99","2016-11-01",23.49
"100","2016-11-02",23.4
"101","2016-11-03",23.99
"102","2016-11-04",23.99
"103","2016-11-07",24
"104","2016-11-08",24
"105","2016-11-09",23.813999
"106","2016-11-10",23.011
"107","2016-11-11",23.299999
"108","2016-11-14",22.761999
"109","2016-11-15",22.819
"110","2016-11-16",22.780001
"111","2016-11-17",22.780001
"112","2016-11-18",23.499001
"113","2016-11-21",23.51
"114","2016-11-22",23.889999
"115","2016-11-23",23
"116","2016-11-25",23
"117","2016-11-28",22.533001
"118","2016-11-29",22.533001
"119","2016-11-30",22.533001
"120","2016-12-01",22.533001
"121","2016-12-02",22.533001
"122","2016-12-05",23.9
"123","2016-12-06",23.9
"124","2016-12-07",23.9
"125","2016-12-08",24.290001
"126","2016-12-09",24.290001
"127","2016-12-12",24
"128","2016-12-13",23.99
"129","2016-12-14",23.07
"130","2016-12-15",23.049999
"131","2016-12-16",23.110001
"132","2016-12-19",23.464001
"133","2016-12-20",22.708
"134","2016-12-21",23.25
"135","2016-12-22",22.799999
"136","2016-12-23",23.063
"137","2016-12-27",23.205999
"138","2016-12-28",23.215
"139","2016-12-29",23.25
"140","2016-12-30",22.976
"141","2017-01-03",23.15
"142","2017-01-04",23.190001
"143","2017-01-05",23.15
"144","2017-01-06",23.146999
"145","2017-01-09",23.01
"146","2017-01-10",23.1
"147","2017-01-11",23.097
"148","2017-01-12",23
"149","2017-01-13",23
"150","2017-01-17",22.895
"151","2017-01-18",22.9
"152","2017-01-19",22.889999
"153","2017-01-20",22.999001
"154","2017-01-23",22.999001
"155","2017-01-24",22.889999
"156","2017-01-25",22.889999
"157","2017-01-26",22.947001
"158","2017-01-27",22.704
"159","2017-01-30",23
"160","2017-01-31",23
"161","2017-02-01",23.879999
"162","2017-02-02",24
"163","2017-02-03",24
"164","2017-02-06",22.959999
"165","2017-02-07",23.962999
"166","2017-02-08",23.278
"167","2017-02-09",23.495001
"168","2017-02-10",23.75
"169","2017-02-13",23.563
"170","2017-02-14",23.563
"171","2017-02-15",23.49
"172","2017-02-16",23.49
"173","2017-02-17",23.99
"174","2017-02-21",24
"175","2017-02-22",23.726999
"176","2017-02-23",23.24
"177","2017-02-24",23.24
"178","2017-02-27",24.089001
"179","2017-02-28",24.089001
"180","2017-03-01",23.893999
"181","2017-03-02",23.910999
"182","2017-03-03",23.910999
"183","2017-03-06",23.280001
"184","2017-03-07",23.280001
"185","2017-03-08",23.15
"186","2017-03-09",23.18
"187","2017-03-10",24
"188","2017-03-13",23.25
"189","2017-03-14",23.25
"190","2017-03-15",23.25
"191","2017-03-16",23.25
"192","2017-03-17",23.25
"193","2017-03-20",23.549999
"194","2017-03-21",23.549999
"195","2017-03-22",23.386999
"196","2017-03-23",23.4
"197","2017-03-24",23.4
"198","2017-03-27",23.431
"199","2017-03-28",23.431
"200","2017-03-29",23.431
"201","2017-03-30",23.440001
"202","2017-03-31",23.256001
"203","2017-04-03",23.256001
"204","2017-04-04",23.200001
"205","2017-04-05",23.25
"206","2017-04-06",23.400999
"207","2017-04-07",23.799999
"208","2017-04-10",24.389999
"209","2017-04-11",23.059999
"210","2017-04-12",23.424
"211","2017-04-13",23.715
"212","2017-04-17",23.691999
"213","2017-04-18",23.948999
"214","2017-04-19",23.76
"215","2017-04-20",23.302
"216","2017-04-21",23.290001
"217","2017-04-24",23.990999
"218","2017-04-25",23
"219","2017-04-26",22.701
"220","2017-04-27",23
"221","2017-04-28",23.01
"222","2017-05-01",23.01
"223","2017-05-02",23.040001
"224","2017-05-03",23.200001
"225","2017-05-04",23.110001
"226","2017-05-05",23.021
"227","2017-05-08",23.5
"228","2017-05-09",23.450001
"229","2017-05-10",23.134001
"230","2017-05-11",23.1
"231","2017-05-12",23.16
"232","2017-05-15",23.16
"233","2017-05-16",23.25
"234","2017-05-17",23.25
"235","2017-05-18",23.41
"236","2017-05-19",23.865
"237","2017-05-22",23.865
"238","2017-05-23",23.379999
"239","2017-05-24",23.268
"240","2017-05-25",23.273001
"241","2017-05-26",23.42
"242","2017-05-30",23.264999
"243","2017-05-31",23.469999
"244","2017-06-01",23.469999
"245","2017-06-02",23.459999
"246","2017-06-05",23.299999
"247","2017-06-06",23.200001
"248","2017-06-07",23.1
"249","2017-06-08",23.231001
"250","2017-06-09",23.219999
"251","2017-06-12",23.200001
"252","2017-06-13",23.368999
"253","2017-06-14",23.33
"254","2017-06-15",23.299999
"255","2017-06-16",23.290001
"256","2017-06-19",23.26
"257","2017-06-20",23.225
"258","2017-06-21",23.15
"259","2017-06-22",23.277
"260","2017-06-23",23.18
"261","2017-06-26",23.174999
"262","2017-06-27",23.115
"263","2017-06-28",23.115
"264","2017-06-29",23.15
"265","2017-06-30",23.110001
"266","2017-07-03",23.389999
"267","2017-07-05",23.275
"268","2017-07-06",23.24
"269","2017-07-07",23.15
"270","2017-07-10",23.236
"271","2017-07-11",23.209999
"272","2017-07-12",23.200001
"273","2017-07-13",23.01
"274","2017-07-14",23.089001
"275","2017-07-17",23.049999
"276","2017-07-18",23.200001
"277","2017-07-19",23.200001
"278","2017-07-20",23.15
"279","2017-07-21",23.120001
"280","2017-07-24",22.93
"281","2017-07-25",23.075001
"282","2017-07-26",23.049999
"283","2017-07-27",23.110001
"284","2017-07-28",23.120001
"285","2017-07-31",23.07
"286","2017-08-01",23.15
"287","2017-08-02",23.101
"288","2017-08-03",23.15
"289","2017-08-04",23.976999
"290","2017-08-07",23.75
"291","2017-08-08",23.694
"292","2017-08-09",23.716999
"293","2017-08-10",23.327999
"294","2017-08-11",23.330999
"295","2017-08-14",23.365999
"296","2017-08-15",23.249001
"297","2017-08-16",23.249001
"298","2017-08-17",23.249001
"299","2017-08-18",23.228001
"300","2017-08-21",23.226999
"301","2017-08-22",22.549999
"302","2017-08-23",22.75
"303","2017-08-24",22.75
"304","2017-08-25",22.889999
"305","2017-08-28",23.09
"306","2017-08-29",23.525999
"307","2017-08-30",23.059999
"308","2017-08-31",22.972
"309","2017-09-01",23.299999
"310","2017-09-05",23.673
"311","2017-09-06",23.360001
"312","2017-09-07",23.23
"313","2017-09-08",23.452999
"314","2017-09-11",23.452999
"315","2017-09-12",23.238001
"316","2017-09-13",23.049999
"317","2017-09-14",23
"318","2017-09-15",23.040001
"319","2017-09-18",23
"320","2017-09-19",23.195999
"321","2017-09-20",23.195999
"322","2017-09-21",23
"323","2017-09-22",23.040001
"324","2017-09-25",23.040001
"325","2017-09-26",23.049999
"326","2017-09-27",23.049
"327","2017-09-28",23
"328","2017-09-29",23.046
"329","2017-10-02",23.035
"330","2017-10-03",23.040001
"331","2017-10-04",23
"332","2017-10-05",23.030001
"333","2017-10-06",23.016001
"334","2017-10-09",23.030001
"335","2017-10-10",23.01
"336","2017-10-11",23.17
"337","2017-10-12",22.799999
"338","2017-10-13",22.719999
"339","2017-10-16",22.799999
"340","2017-10-17",22.754
"341","2017-10-18",22.75
"342","2017-10-19",22.790001
"343","2017-10-20",22.75
"344","2017-10-23",22.868999
"345","2017-10-24",22.872
"346","2017-10-25",22.719
"347","2017-10-26",22.801001
"348","2017-10-27",22.737
"349","2017-10-30",22.737
"350","2017-10-31",22.799999
"351","2017-11-01",22.861
"352","2017-11-02",22.782
"353","2017-11-03",22.93
"354","2017-11-06",23.18
"355","2017-11-07",23.129999
"356","2017-11-08",23.075001
"357","2017-11-09",23.049999
"358","2017-11-10",23.049999
"359","2017-11-13",23.104
"360","2017-11-14",23.15
"361","2017-11-15",22.955
"362","2017-11-16",23.049
"363","2017-11-17",22.93
"364","2017-11-20",22.879999
"365","2017-11-21",22.761
"366","2017-11-22",22.780001
"367","2017-11-24",22.739
"368","2017-11-27",22.694
"369","2017-11-28",22.719999
"370","2017-11-29",22.881001
"371","2017-11-30",22.969999
"372","2017-12-01",22.919001
"373","2017-12-04",23.07
"374","2017-12-05",23.084
"375","2017-12-06",23.049999
"376","2017-12-07",23.27
"377","2017-12-08",23.299999
"378","2017-12-11",23.083
"379","2017-12-12",23.15
"380","2017-12-13",23.112
"381","2017-12-14",23.139999
"382","2017-12-15",23.299999
"383","2017-12-18",23.006001
"384","2017-12-19",23
"385","2017-12-20",22.99
"386","2017-12-21",23.138
"387","2017-12-22",23.110001
"388","2017-12-26",23.139999
"389","2017-12-27",23.07
"390","2017-12-28",23
"391","2017-12-29",23.25
"392","2018-01-02",23.138
"393","2018-01-03",23.15
"394","2018-01-04",23.149
"395","2018-01-05",23.118999
"396","2018-01-08",23.1
"397","2018-01-09",23.16
"398","2018-01-10",23.200001
"399","2018-01-11",22.9
"400","2018-01-12",22.870001
"401","2018-01-16",22.9
"402","2018-01-17",22.84
"403","2018-01-18",22.885
"404","2018-01-19",22.799999
"405","2018-01-22",22.853001
"406","2018-01-23",22.827
"407","2018-01-24",22.881001
"408","2018-01-25",22.799999
"409","2018-01-26",22.82
"410","2018-01-29",22.837999
"411","2018-01-30",22.801001
"412","2018-01-31",22.813999
"413","2018-02-01",22.809
"414","2018-02-02",22.809999
"415","2018-02-05",22.870001
"416","2018-02-06",22.75
"417","2018-02-07",22.788
"418","2018-02-08",22.808001
"419","2018-02-09",22.799999
"420","2018-02-12",22.917999
"421","2018-02-13",22.802999
"422","2018-02-14",22.795
"423","2018-02-15",22.962999
"424","2018-02-16",23.01
"425","2018-02-20",22.83
"426","2018-02-21",22.957001
"427","2018-02-22",23.299999
"428","2018-02-23",23.290001
"429","2018-02-26",23.290001
"430","2018-02-27",23.27
"431","2018-02-28",23.27
"432","2018-03-01",23.27
"433","2018-03-02",23.389999
"434","2018-03-05",23.25
"435","2018-03-06",23.200001
"436","2018-03-07",23.200001
"437","2018-03-08",23.200001
"438","2018-03-09",23.049999
"439","2018-03-12",23.1
"440","2018-03-13",23.299999
"441","2018-03-14",23.4
"442","2018-03-15",23.25
"443","2018-03-16",23.250999
"444","2018-03-19",23.450001
"445","2018-03-20",23.34
"446","2018-03-21",23
"447","2018-03-22",23.399
"448","2018-03-23",23.43
"449","2018-03-26",23.1
"450","2018-03-27",23.35
"451","2018-03-28",23.271
"452","2018-03-29",23.375999
"453","2018-04-02",23.370001
"454","2018-04-03",23.370001
"455","2018-04-04",23.379999
"456","2018-04-05",23.43
"457","2018-04-06",23.43
"458","2018-04-09",23.49
"459","2018-04-10",23.5
"460","2018-04-11",23.59
"461","2018-04-12",23.139999
"462","2018-04-13",23.4
"463","2018-04-16",23.458
"464","2018-04-17",23.347
"465","2018-04-18",23.34
"466","2018-04-19",23.354
"467","2018-04-20",23.25
"468","2018-04-23",23.25
"469","2018-04-24",23.25
"470","2018-04-25",23.145
"471","2018-04-26",23.145
"472","2018-04-27",23
"473","2018-04-30",23
"474","2018-05-01",22.9
"475","2018-05-02",23
"476","2018-05-03",23.25
"477","2018-05-04",23.25
"478","2018-05-07",23.25
"479","2018-05-08",23.25
"480","2018-05-09",23.15
"481","2018-05-10",23.370001
"482","2018-05-11",23.370001
"483","2018-05-14",23.370001
"484","2018-05-15",23.386
"485","2018-05-16",23.370001
"486","2018-05-17",23.488001
"487","2018-05-18",23.334
"488","2018-05-21",23.334
"489","2018-05-22",23.450001
"490","2018-05-23",23.424999
"491","2018-05-24",23.530001
"492","2018-05-25",23.514999
"493","2018-05-29",23.530001
"494","2018-05-30",23.530001
"495","2018-05-31",23.625
"496","2018-06-01",23.860001
"497","2018-06-04",23.860001
"498","2018-06-05",24.115
"499","2018-06-06",24.23
"500","2018-06-07",24.280001
"501","2018-06-08",24.32
"502","2018-06-11",24.228001
"503","2018-06-12",24.16
"504","2018-06-13",24.233
"505","2018-06-14",24.115
"506","2018-06-15",24.200001
"507","2018-06-18",24.02
"508","2018-06-19",24.055
"509","2018-06-20",24
"510","2018-06-21",23.84
"511","2018-06-22",23.957001
"512","2018-06-25",24.190001
"513","2018-06-26",23.961
"514","2018-06-27",23.961
"515","2018-06-28",24
"516","2018-06-29",23.962
"517","2018-07-02",23.92
"518","2018-07-03",23.92
"519","2018-07-05",23.999001
"520","2018-07-06",23.959999
"521","2018-07-09",23.98
"522","2018-07-10",24
"523","2018-07-11",24
"524","2018-07-12",23.559999
"525","2018-07-13",23.6
"526","2018-07-16",23.700001
"527","2018-07-17",23.6
"528","2018-07-18",23.587999
"529","2018-07-19",23.629
"530","2018-07-20",23.610001
"531","2018-07-23",23.499001
"532","2018-07-24",23.599001
"533","2018-07-25",23.551001
"534","2018-07-26",23.572001
"535","2018-07-27",23.620001
"536","2018-07-30",23.620001
"537","2018-07-31",23.65
"538","2018-08-01",23.799999
"539","2018-08-02",23.92
"540","2018-08-03",23.959999
"541","2018-08-06",23.9
"542","2018-08-07",23.950001
"543","2018-08-08",23.9
"544","2018-08-09",23.950001
"545","2018-08-10",23.790001
"546","2018-08-13",23.75
"547","2018-08-14",23.42
"548","2018-08-15",23.35
"549","2018-08-16",23.5
"550","2018-08-17",23.5
"551","2018-08-20",23.43
"552","2018-08-21",23.4
"553","2018-08-22",23.413
"554","2018-08-23",23.450001
"555","2018-08-24",23.462
"556","2018-08-27",23.5
"557","2018-08-28",23.9
"558","2018-08-29",23.950001
"559","2018-08-30",23.950001
"560","2018-08-31",23.9
"561","2018-09-04",23.940001
"562","2018-09-05",23.9
"563","2018-09-06",23.950001
"564","2018-09-07",23.940001
"565","2018-09-10",24
"566","2018-09-11",23.75
"567","2018-09-12",23.868999
"568","2018-09-13",23.725
"569","2018-09-14",23.77
"570","2018-09-17",23.77
"571","2018-09-18",23.778999
"572","2018-09-19",23.940001
"573","2018-09-20",23.815001
"574","2018-09-21",23.815001
"575","2018-09-24",23.799999
"576","2018-09-25",23.75
"577","2018-09-26",23.73
"578","2018-09-27",23.799999
"579","2018-09-28",23.656
"580","2018-10-01",23.653
"581","2018-10-02",23.690001
"582","2018-10-03",23.700001
"583","2018-10-04",23.700001
"584","2018-10-05",23.695999
"585","2018-10-08",23.6
"586","2018-10-09",23.6
"587","2018-10-10",23.549999
"588","2018-10-11",23.549999
"589","2018-10-12",23.049999
"590","2018-10-15",23.01
"591","2018-10-16",23.01
"592","2018-10-17",23.440001
"593","2018-10-18",23.49
"594","2018-10-19",23.440001
"595","2018-10-22",23
"596","2018-10-23",22.896999
"597","2018-10-24",22.879999
"598","2018-10-25",22.867001
"599","2018-10-26",22.799999
"600","2018-10-29",22.85
"601","2018-10-30",22.85
"602","2018-10-31",22.950001
"603","2018-11-01",22.833
"604","2018-11-02",22.99
"605","2018-11-05",22.99
"606","2018-11-06",23.405001
"607","2018-11-07",23.049999
"608","2018-11-08",22.945
"609","2018-11-09",22.75
"610","2018-11-12",23.311001
"611","2018-11-13",22.933001
"612","2018-11-14",22.652
"613","2018-11-15",22.809999
"614","2018-11-16",22.733
"615","2018-11-19",22.636
"616","2018-11-20",22.5
"617","2018-11-21",22.200001
"618","2018-11-23",22.398001
"619","2018-11-26",22.700001
"620","2018-11-27",22.6
"621","2018-11-28",22.618
"622","2018-11-29",22.674
"623","2018-11-30",22.450001
"624","2018-12-03",22.450001
"625","2018-12-04",22.450001
"626","2018-12-06",23.115
"627","2018-12-07",23.389999
"628","2018-12-10",23.629999
"629","2018-12-11",23.360001
"630","2018-12-12",23.25
"631","2018-12-13",23.25
"632","2018-12-14",23.459999
"633","2018-12-17",23
"634","2018-12-18",22.877001
"635","2018-12-19",22.618
"636","2018-12-20",22.778
"637","2018-12-21",23
"638","2018-12-24",23
"639","2018-12-26",22.129999
"640","2018-12-27",22.101999
"641","2018-12-28",22.950001
"642","2018-12-31",22.764999
"643","2019-01-02",22.417
"644","2019-01-03",22.417
"645","2019-01-04",22.549999
"646","2019-01-07",22.549999
"647","2019-01-08",22.344999
"648","2019-01-09",22.549999
"649","2019-01-10",22.416
"650","2019-01-11",22.780001
"651","2019-01-14",22.615
"652","2019-01-15",22.41
"653","2019-01-16",22.450001
"654","2019-01-17",22.235001
"655","2019-01-18",22.403
"656","2019-01-22",22.219999
"657","2019-01-23",22.35
"658","2019-01-24",22.5
"659","2019-01-25",22.483999
"660","2019-01-28",22.5
"661","2019-01-29",22.489
"662","2019-01-30",22.489
"663","2019-01-31",22.450001
"664","2019-02-01",23
"665","2019-02-04",23
"666","2019-02-05",22.944
"667","2019-02-06",22.99
"668","2019-02-07",22.99
"669","2019-02-08",22.99
"670","2019-02-11",22.93
"671","2019-02-12",22.799999
"672","2019-02-13",22.85
"673","2019-02-14",22.698999
"674","2019-02-15",22.91
"675","2019-02-19",23.084999
"676","2019-02-20",23.15
"677","2019-02-21",23.190001
"678","2019-02-22",23.01
"679","2019-02-25",23.18
"680","2019-02-26",23.16
"681","2019-02-27",23.000999
"682","2019-02-28",23.15
"683","2019-03-01",23.096001
"684","2019-03-04",23.15
"685","2019-03-05",23.041
"686","2019-03-06",23.15
"687","2019-03-07",23.174999
"688","2019-03-08",23.131001
"689","2019-03-11",23.129999
"690","2019-03-12",23.222
"691","2019-03-13",23.4
"692","2019-03-14",23.299999
"693","2019-03-15",23.450001
"694","2019-03-18",23.447001
"695","2019-03-19",23.549999
"696","2019-03-20",24.030001
"697","2019-03-21",24.677
"698","2019-03-22",24.440001
"699","2019-03-25",24.396
"700","2019-03-26",24.32
"701","2019-03-27",24.52
"702","2019-03-28",24.393
"703","2019-03-29",24.562
"704","2019-04-01",24.587999
"705","2019-04-02",24.799999
"706","2019-04-03",25
"707","2019-04-04",25.674999
"708","2019-04-05",25.9
"709","2019-04-08",26.021999
"710","2019-04-09",25.636
"711","2019-04-10",25.735001
"712","2019-04-11",25.534
"713","2019-04-12",25.247999
"714","2019-04-15",24.91
"715","2019-04-16",24.57
"716","2019-04-17",24.643
"717","2019-04-18",24.551001
"718","2019-04-22",24.5
"719","2019-04-23",24.049999
"720","2019-04-24",24.200001
"721","2019-04-25",24.280001
"722","2019-04-26",24.158001
"723","2019-04-29",24.184999
"724","2019-04-30",24.200001
"725","2019-05-01",24.635
"726","2019-05-02",24.424999
"727","2019-05-03",24.368999
"728","2019-05-06",24.681
"729","2019-05-07",24.490999
"730","2019-05-08",24.490999
"731","2019-05-09",24.58
"732","2019-05-10",24.856001
"733","2019-05-13",24.950001
"734","2019-05-14",24.813999
"735","2019-05-15",24.940001
"736","2019-05-16",24.870001
"737","2019-05-17",24.797001
"738","2019-05-20",24.530001
"739","2019-05-21",24.853001
"740","2019-05-22",24.753
"741","2019-05-23",24.150999
"742","2019-05-24",24.41
"743","2019-05-28",24.299999
"744","2019-05-29",24.443001
"745","2019-05-30",25.033001
"746","2019-05-31",24.586
"747","2019-06-03",24.450001
"748","2019-06-04",24.563
"749","2019-06-05",24.714001
"750","2019-06-06",24.450001
"751","2019-06-07",24.684
"752","2019-06-10",24.625
"753","2019-06-11",24.6
"754","2019-06-12",24.525
"755","2019-06-13",24.566999
"756","2019-06-14",24.540001
"757","2019-06-17",24.535
"758","2019-06-18",24.549999
"759","2019-06-19",24.499001
"760","2019-06-20",24.495001
"761","2019-06-21",24.450001
"762","2019-06-24",24.43
"763","2019-06-25",24.4
"764","2019-06-26",24.556
"765","2019-06-27",24.539
"766","2019-06-28",24.451
"767","2019-07-01",24.417
"768","2019-07-02",24.424999
"769","2019-07-03",24.398001
"770","2019-07-05",24.4
"771","2019-07-08",24.468
"772","2019-07-09",24.4
"773","2019-07-10",24.4
"774","2019-07-11",24.4
"775","2019-07-12",23.781
"776","2019-07-15",23.59
"777","2019-07-16",23.6
"778","2019-07-17",23.540001
"779","2019-07-18",23.59
"780","2019-07-19",23.67
"781","2019-07-22",23.726
"782","2019-07-23",23.726
"783","2019-07-24",23.65
"784","2019-07-25",23.556999
"785","2019-07-26",23.549999
"786","2019-07-29",23.5
"787","2019-07-30",23.41
"788","2019-07-31",23.4
"789","2019-08-01",23.77
"790","2019-08-02",23.85
"791","2019-08-05",23.709999
"792","2019-08-06",23.74
"793","2019-08-07",23.51
"794","2019-08-08",23.780001
"795","2019-08-09",23.799999
"796","2019-08-12",23.85
"797","2019-08-13",23.76
"798","2019-08-14",23.709999
"799","2019-08-15",23.690001
"800","2019-08-16",23.610001
"801","2019-08-19",23.459999
"802","2019-08-20",23.870001
"803","2019-08-21",23.771999
"804","2019-08-22",24.086
"805","2019-08-23",24.1
"806","2019-08-26",23.98
"807","2019-08-27",23.959999
"808","2019-08-28",24.028
"809","2019-08-29",23.950001
"810","2019-08-30",24.011999
"811","2019-09-03",24
"812","2019-09-04",24.035999
"813","2019-09-05",24.200001
"814","2019-09-06",24.080999
"815","2019-09-09",24.110001
"816","2019-09-10",24.120001
"817","2019-09-11",24.136
"818","2019-09-12",24.1
"819","2019-09-13",24.1
"820","2019-09-16",24.09
"821","2019-09-17",24.200001
"822","2019-09-18",24.1
"823","2019-09-19",24.200001
"824","2019-09-20",23.84
"825","2019-09-23",24.18
"826","2019-09-24",23.936001
"827","2019-09-25",23.969999
"828","2019-09-26",24.200001
"829","2019-09-27",24.120001
"830","2019-09-30",24.129999
"831","2019-10-01",24.110001
"832","2019-10-02",24.16
"833","2019-10-03",23.968
"834","2019-10-04",23.93
"835","2019-10-07",23.99
"836","2019-10-08",24.030001
"837","2019-10-09",24.18
"838","2019-10-10",24.356001
"839","2019-10-11",23.67
"840","2019-10-14",23.799999
"841","2019-10-15",23.950001
"842","2019-10-16",24.047001
"843","2019-10-17",23.65
"844","2019-10-18",23.916
"845","2019-10-21",24.038
"846","2019-10-22",24.038
"847","2019-10-23",23.91
"848","2019-10-24",23.851
"849","2019-10-25",23.712
"850","2019-10-28",23.757999
"851","2019-10-29",23.99
"852","2019-10-30",23.868999
"853","2019-10-31",23.700001
"854","2019-11-01",23.929001
"855","2019-11-04",23.98
"856","2019-11-05",23.799999
"857","2019-11-06",23.52
"858","2019-11-07",23.719999
"859","2019-11-08",23.986
"860","2019-11-11",24.101
"861","2019-11-12",24.101
"862","2019-11-13",23.9
"863","2019-11-14",24.009001
"864","2019-11-15",24.32
"865","2019-11-18",24.236
"866","2019-11-19",24.07
"867","2019-11-20",24.002001
"868","2019-11-21",24.002001
"869","2019-11-22",23.908001
"870","2019-11-25",24.030001
"871","2019-11-26",24.030001
"872","2019-11-27",24.4
"873","2019-11-29",24.4
"874","2019-12-02",24.358999
"875","2019-12-03",24.5
"876","2019-12-04",23.863001
"877","2019-12-05",24.25
"878","2019-12-06",24.5
"879","2019-12-09",24.312
"880","2019-12-10",24.450001
"881","2019-12-11",24.323
"882","2019-12-12",24.43
"883","2019-12-13",24.4
"884","2019-12-16",24.625
"885","2019-12-17",24.607
"886","2019-12-18",24.66
"887","2019-12-19",24.35
"888","2019-12-20",23.957001
"889","2019-12-23",23.91
"890","2019-12-24",23.940001
"891","2019-12-26",24
"892","2019-12-27",23.93
"893","2019-12-30",23.950001
"894","2019-12-31",23.9
"895","2020-01-02",23.940001
"896","2020-01-03",24.040001
"897","2020-01-06",23.966
"898","2020-01-07",24.118
"899","2020-01-08",23.940001
"900","2020-01-09",24.198
"901","2020-01-10",24.559999
"902","2020-01-13",25.1
"903","2020-01-14",24.51
"904","2020-01-15",24.65
"905","2020-01-16",24.523001
"906","2020-01-17",24.43
"907","2020-01-21",24.506001
"908","2020-01-22",24.629999
"909","2020-01-23",24.521
"910","2020-01-24",24.552999
"911","2020-01-27",24.57
"912","2020-01-28",24.700001
"913","2020-01-29",24.559
"914","2020-01-30",24.815001
"915","2020-01-31",24.58
"916","2020-02-03",24.596001
"917","2020-02-04",24.565001
"918","2020-02-05",24.357
"919","2020-02-06",24.403999
"920","2020-02-07",24.966999
"921","2020-02-10",24.57
"922","2020-02-11",24.57
"923","2020-02-12",24.952
"924","2020-02-13",24.525
"925","2020-02-14",24.981001
"926","2020-02-18",24.968
"927","2020-02-19",24.799999
"928","2020-02-20",24.799999
"929","2020-02-21",24.799999
"930","2020-02-24",24.801001
"931","2020-02-25",24.823
"932","2020-02-26",25.121
"933","2020-02-27",25.049999
"934","2020-02-28",24.355
"935","2020-03-02",24.99
"936","2020-03-03",25.059999
"937","2020-03-04",24.860001
"938","2020-03-05",24.299999
"939","2020-03-06",23.825001
"940","2020-03-09",23
"941","2020-03-10",22.618
"942","2020-03-11",20.565001
"943","2020-03-12",12.48
"944","2020-03-13",13.15
"945","2020-03-16",12.37
"946","2020-03-17",10.385
"947","2020-03-18",12.4
"948","2020-03-19",9.45
"949","2020-03-20",12.61
"950","2020-03-23",8.685
"951","2020-03-24",12.6
"952","2020-03-25",13
"953","2020-03-26",14.45
"954","2020-03-27",13.14
"955","2020-03-30",14.141
"956","2020-03-31",14.15
"957","2020-04-01",12.75
"958","2020-04-02",13.5
"959","2020-04-03",14.25
"960","2020-04-06",13.5
"961","2020-04-07",14.5
"962","2020-04-08",14.928
"963","2020-04-09",15.423
"964","2020-04-13",18.1
"965","2020-04-14",17.976
"966","2020-04-15",17
"967","2020-04-16",18.120001
"968","2020-04-17",17.299999
"969","2020-04-20",15.49
"970","2020-04-21",13.76
"971","2020-04-22",15
"972","2020-04-23",15.99
"973","2020-04-24",15.99
"974","2020-04-27",15.11
