"","date","LSTR"
"87","2007-05-08",50.91
"88","2007-05-09",50.919998
"89","2007-05-10",50.200001
"90","2007-05-11",50.110001
"91","2007-05-14",49.119999
"92","2007-05-15",49.599998
"93","2007-05-16",50.290001
"94","2007-05-17",49.700001
"95","2007-05-18",49.490002
"96","2007-05-21",50.59
"97","2007-05-22",50.77
"98","2007-05-23",51.23
"99","2007-05-24",49.66
"100","2007-05-25",48.07
"101","2007-05-29",48.880001
"102","2007-05-30",49.029999
"103","2007-05-31",48.66
"104","2007-06-01",49.490002
"105","2007-06-04",48.939999
"106","2007-06-05",48.490002
"107","2007-06-06",47.169998
"108","2007-06-07",46.5
"109","2007-06-08",47.77
"110","2007-06-11",47.049999
"111","2007-06-12",46.220001
"112","2007-06-13",46.849998
"113","2007-06-14",47.07
"114","2007-06-15",47.009998
"115","2007-06-18",46.830002
"116","2007-06-19",46.43
"117","2007-06-20",45.799999
"118","2007-06-21",45.84
"119","2007-06-22",45.349998
"120","2007-06-25",46.43
"121","2007-06-26",46.509998
"122","2007-06-27",47.799999
"123","2007-06-28",48.290001
"124","2007-06-29",48.25
"125","2007-07-02",48.110001
"126","2007-07-03",48.779999
"127","2007-07-05",49.110001
"128","2007-07-06",48.560001
"129","2007-07-09",49.299999
"130","2007-07-10",48.330002
"131","2007-07-11",49.990002
"132","2007-07-12",50.41
"133","2007-07-13",50.939999
"134","2007-07-16",50.240002
"135","2007-07-17",49.869999
"136","2007-07-18",49.990002
"137","2007-07-19",49.970001
"138","2007-07-20",48.259998
"139","2007-07-23",47.209999
"140","2007-07-24",47.349998
"141","2007-07-25",46.869999
"142","2007-07-26",46.720001
"143","2007-07-27",45.959999
"144","2007-07-30",45.869999
"145","2007-07-31",45.459999
"146","2007-08-01",45.68
"147","2007-08-02",45.27
"148","2007-08-03",43.220001
"149","2007-08-06",44.529999
"150","2007-08-07",43.299999
"151","2007-08-08",43.009998
"152","2007-08-09",40.939999
"153","2007-08-10",44.07
"154","2007-08-13",43.66
"155","2007-08-14",42.59
"156","2007-08-15",42.419998
"157","2007-08-16",41.950001
"158","2007-08-17",44.540001
"159","2007-08-20",44.189999
"160","2007-08-21",42.75
"161","2007-08-22",44.25
"162","2007-08-23",43.209999
"163","2007-08-24",44.18
"164","2007-08-27",43.779999
"165","2007-08-28",42.040001
"166","2007-08-29",42.709999
"167","2007-08-30",42.349998
"168","2007-08-31",43.009998
"169","2007-09-04",42.779999
"170","2007-09-05",42.880001
"171","2007-09-06",42.419998
"172","2007-09-07",41.330002
"173","2007-09-10",41.060001
"174","2007-09-11",41.57
"175","2007-09-12",41.970001
"176","2007-09-13",42.529999
"177","2007-09-14",42.029999
"178","2007-09-17",42.68
"179","2007-09-18",44.16
"180","2007-09-19",43.540001
"181","2007-09-20",42.400002
"182","2007-09-21",41.779999
"183","2007-09-24",41.900002
"184","2007-09-25",41.720001
"185","2007-09-26",43.16
"186","2007-09-27",42.299999
"187","2007-09-28",41.970001
"188","2007-10-01",41.68
"189","2007-10-02",42.849998
"190","2007-10-03",41.919998
"191","2007-10-04",41.349998
"192","2007-10-05",44.290001
"193","2007-10-08",43.360001
"194","2007-10-09",43.919998
"195","2007-10-10",42.459999
"196","2007-10-11",41.73
"197","2007-10-12",41.860001
"198","2007-10-15",42.509998
"199","2007-10-16",41.959999
"200","2007-10-17",42.5
"201","2007-10-18",41.189999
"202","2007-10-19",41.099998
"203","2007-10-22",41.560001
"204","2007-10-23",43.18
"205","2007-10-24",42.25
"206","2007-10-25",41.700001
"207","2007-10-26",41.709999
"208","2007-10-29",41.119999
"209","2007-10-30",41.540001
"210","2007-10-31",42.09
"211","2007-11-01",41.009998
"212","2007-11-02",41.720001
"213","2007-11-05",41.209999
"214","2007-11-06",41.66
"215","2007-11-07",40.630001
"216","2007-11-08",41.450001
"217","2007-11-09",40.549999
"218","2007-11-12",40.91
"219","2007-11-13",41.389999
"220","2007-11-14",41.189999
"221","2007-11-15",40.799999
"222","2007-11-16",38.259998
"223","2007-11-19",38.790001
"224","2007-11-20",38.259998
"225","2007-11-21",37.82
"226","2007-11-23",37.970001
"227","2007-11-26",36.849998
"228","2007-11-27",36.709999
"229","2007-11-28",39.119999
"230","2007-11-29",38.290001
"231","2007-11-30",39.779999
"232","2007-12-03",41.889999
"233","2007-12-04",43.02
"234","2007-12-05",42.799999
"235","2007-12-06",44.150002
"236","2007-12-07",43.470001
"237","2007-12-10",44.630001
"238","2007-12-11",42.830002
"239","2007-12-12",42.48
"240","2007-12-13",43.02
"241","2007-12-14",41.759998
"242","2007-12-17",41.080002
"243","2007-12-18",41.549999
"244","2007-12-19",40.869999
"245","2007-12-20",41.220001
"246","2007-12-21",41.669998
"247","2007-12-24",42.700001
"248","2007-12-26",42.200001
"249","2007-12-27",42.18
"250","2007-12-28",42.860001
"251","2007-12-31",42.150002
"252","2008-01-02",41.450001
"253","2008-01-03",40.209999
"254","2008-01-04",38.48
"255","2008-01-07",40.07
"256","2008-01-08",38.470001
"257","2008-01-09",38.810001
"258","2008-01-10",40.349998
"259","2008-01-11",39.689999
"260","2008-01-14",40.82
"261","2008-01-15",40.77
"262","2008-01-16",41.59
"263","2008-01-17",40.75
"264","2008-01-18",40.470001
"265","2008-01-22",40.259998
"266","2008-01-23",43.709999
"267","2008-01-24",44.779999
"268","2008-01-25",44.5
"269","2008-01-28",45.470001
"270","2008-01-29",45.939999
"271","2008-01-30",47.599998
"272","2008-01-31",50.029999
"273","2008-02-01",46.869999
"274","2008-02-04",48.41
"275","2008-02-05",48.009998
"276","2008-02-06",47.700001
"277","2008-02-07",48.310001
"278","2008-02-08",47.099998
"279","2008-02-11",47.349998
"280","2008-02-12",47.389999
"281","2008-02-13",46.349998
"282","2008-02-14",45.98
"283","2008-02-15",45.68
"284","2008-02-19",46.720001
"285","2008-02-20",46.220001
"286","2008-02-21",46.580002
"287","2008-02-22",46.209999
"288","2008-02-25",46.91
"289","2008-02-26",48.290001
"290","2008-02-27",48
"291","2008-02-28",47.889999
"292","2008-02-29",46.380001
"293","2008-03-03",47.09
"294","2008-03-04",47.310001
"295","2008-03-05",48.529999
"296","2008-03-06",47.66
"297","2008-03-07",47.259998
"298","2008-03-10",45.84
"299","2008-03-11",48.119999
"300","2008-03-12",47.48
"301","2008-03-13",48.849998
"302","2008-03-14",47.5
"303","2008-03-17",48
"304","2008-03-18",49.400002
"305","2008-03-19",49.16
"306","2008-03-20",51.330002
"307","2008-03-24",52.950001
"308","2008-03-25",52.59
"309","2008-03-26",51.209999
"310","2008-03-27",52.540001
"311","2008-03-28",52.66
"312","2008-03-31",52.16
"313","2008-04-01",54.099998
"314","2008-04-02",53.880001
"315","2008-04-03",54.66
"316","2008-04-04",53.48
"317","2008-04-07",54.049999
"318","2008-04-08",53.639999
"319","2008-04-09",50.880001
"320","2008-04-10",51.09
"321","2008-04-11",50.330002
"322","2008-04-14",50.580002
"323","2008-04-15",51.57
"324","2008-04-16",53.5
"325","2008-04-17",51.25
"326","2008-04-18",52.5
"327","2008-04-21",51.310001
"328","2008-04-22",50.549999
"329","2008-04-23",49.860001
"330","2008-04-24",51.209999
"331","2008-04-25",51.450001
"332","2008-04-28",52.75
"333","2008-04-29",52.41
"334","2008-04-30",51.959999
"335","2008-05-01",53.939999
"336","2008-05-02",53.18
"337","2008-05-05",53.939999
"338","2008-05-06",54.419998
"339","2008-05-07",52.119999
"340","2008-05-08",52.529999
"341","2008-05-09",51.799999
"342","2008-05-12",52.470001
"343","2008-05-13",52.73
"344","2008-05-14",53.990002
"345","2008-05-15",54.470001
"346","2008-05-16",53.77
"347","2008-05-19",54.09
"348","2008-05-20",53.209999
"349","2008-05-21",51.709999
"350","2008-05-22",52.009998
"351","2008-05-23",51.360001
"352","2008-05-27",53.189999
"353","2008-05-28",54.669998
"354","2008-05-29",55.700001
"355","2008-05-30",55.720001
"356","2008-06-02",55.27
"357","2008-06-03",56.720001
"358","2008-06-04",57.18
"359","2008-06-05",57.93
"360","2008-06-06",55.189999
"361","2008-06-09",55.939999
"362","2008-06-10",55.299999
"363","2008-06-11",52.939999
"364","2008-06-12",53.77
"365","2008-06-13",55.09
"366","2008-06-16",54.619999
"367","2008-06-17",53.849998
"368","2008-06-18",54.169998
"369","2008-06-19",58.830002
"370","2008-06-20",58.049999
"371","2008-06-23",54.700001
"372","2008-06-24",52.93
"373","2008-06-25",54.91
"374","2008-06-26",53.779999
"375","2008-06-27",54.110001
"376","2008-06-30",55.220001
"377","2008-07-01",54.259998
"378","2008-07-02",51.41
"379","2008-07-03",51.509998
"380","2008-07-07",51.900002
"381","2008-07-08",54.619999
"382","2008-07-09",54.759998
"383","2008-07-10",53.299999
"384","2008-07-11",53.310001
"385","2008-07-14",52.23
"386","2008-07-15",50.700001
"387","2008-07-16",54.540001
"388","2008-07-17",51.25
"389","2008-07-18",51.5
"390","2008-07-21",50.389999
"391","2008-07-22",52.860001
"392","2008-07-23",50.669998
"393","2008-07-24",47.970001
"394","2008-07-25",48.48
"395","2008-07-28",47.700001
"396","2008-07-29",50.07
"397","2008-07-30",50.119999
"398","2008-07-31",50.580002
"399","2008-08-01",49.790001
"400","2008-08-04",49.48
"401","2008-08-05",51.59
"402","2008-08-06",50.759998
"403","2008-08-07",49.91
"404","2008-08-08",53.509998
"405","2008-08-11",53.830002
"406","2008-08-12",52.439999
"407","2008-08-13",52.139999
"408","2008-08-14",52.799999
"409","2008-08-15",52.619999
"410","2008-08-18",51.740002
"411","2008-08-19",49.830002
"412","2008-08-20",49.279999
"413","2008-08-21",49.150002
"414","2008-08-22",49.900002
"415","2008-08-25",49
"416","2008-08-26",47.959999
"417","2008-08-27",48.23
"418","2008-08-28",50.349998
"419","2008-08-29",49.02
"420","2008-09-02",49.509998
"421","2008-09-03",50.169998
"422","2008-09-04",49.310001
"423","2008-09-05",48.82
"424","2008-09-08",49.450001
"425","2008-09-09",47.5
"426","2008-09-10",49.34
"427","2008-09-11",49.720001
"428","2008-09-12",51.220001
"429","2008-09-15",52.330002
"430","2008-09-16",52.400002
"431","2008-09-17",50.509998
"432","2008-09-18",50.689999
"433","2008-09-19",49.549999
"434","2008-09-22",46.73
"435","2008-09-23",45.950001
"436","2008-09-24",45.68
"437","2008-09-25",45.130001
"438","2008-09-26",43.860001
"439","2008-09-29",42.299999
"440","2008-09-30",44.060001
"441","2008-10-01",43.450001
"442","2008-10-02",37.619999
"443","2008-10-03",38.549999
"444","2008-10-06",39.990002
"445","2008-10-07",37.25
"446","2008-10-08",38.220001
"447","2008-10-09",36.209999
"448","2008-10-10",37.959999
"449","2008-10-13",40.02
"450","2008-10-14",39.400002
"451","2008-10-15",36.119999
"452","2008-10-16",37.150002
"453","2008-10-17",36.18
"454","2008-10-20",37.610001
"455","2008-10-21",36.580002
"456","2008-10-22",34.27
"457","2008-10-23",31.780001
"458","2008-10-24",32.099998
"459","2008-10-27",32.09
"460","2008-10-28",33.290001
"461","2008-10-29",33.529999
"462","2008-10-30",35.529999
"463","2008-10-31",38.59
"464","2008-11-03",38.599998
"465","2008-11-04",38.869999
"466","2008-11-05",35.740002
"467","2008-11-06",33.709999
"468","2008-11-07",34.32
"469","2008-11-10",34.889999
"470","2008-11-11",32.290001
"471","2008-11-12",32.220001
"472","2008-11-13",34.389999
"473","2008-11-14",32.919998
"474","2008-11-17",31.790001
"475","2008-11-18",31.629999
"476","2008-11-19",30.17
"477","2008-11-20",29.459999
"478","2008-11-21",29.52
"479","2008-11-24",31.24
"480","2008-11-25",31
"481","2008-11-26",32.240002
"482","2008-11-28",32.139999
"483","2008-12-01",29.59
"484","2008-12-02",30.280001
"485","2008-12-03",31.450001
"486","2008-12-04",31.6
"487","2008-12-05",31.200001
"488","2008-12-08",35.450001
"489","2008-12-09",34.099998
"490","2008-12-10",33.869999
"491","2008-12-11",31.6
"492","2008-12-12",32.580002
"493","2008-12-15",31.98
"494","2008-12-16",33.419998
"495","2008-12-17",35.880001
"496","2008-12-18",35.529999
"497","2008-12-19",34.919998
"498","2008-12-22",34.029999
"499","2008-12-23",34.970001
"500","2008-12-24",35.5
"501","2008-12-26",35.91
"502","2008-12-29",35.849998
"503","2008-12-30",36.959999
"504","2008-12-31",38.43
"505","2009-01-02",39.93
"506","2009-01-05",38.709999
"507","2009-01-06",39.790001
"508","2009-01-07",38.080002
"509","2009-01-08",37.549999
"510","2009-01-09",36.080002
"511","2009-01-12",34.389999
"512","2009-01-13",34.389999
"513","2009-01-14",33.16
"514","2009-01-15",34.5
"515","2009-01-16",34.07
"516","2009-01-20",31.9
"517","2009-01-21",33.150002
"518","2009-01-22",32.639999
"519","2009-01-23",31.309999
"520","2009-01-26",31.280001
"521","2009-01-27",31.110001
"522","2009-01-28",32.189999
"523","2009-01-29",34.16
"524","2009-01-30",35.869999
"525","2009-02-02",34.950001
"526","2009-02-03",36.049999
"527","2009-02-04",35.860001
"528","2009-02-05",36.59
"529","2009-02-06",37.860001
"530","2009-02-09",37.959999
"531","2009-02-10",36.07
"532","2009-02-11",35.240002
"533","2009-02-12",35.5
"534","2009-02-13",34.669998
"535","2009-02-17",33.41
"536","2009-02-18",33.009998
"537","2009-02-19",33.040001
"538","2009-02-20",33.810001
"539","2009-02-23",32.779999
"540","2009-02-24",33.889999
"541","2009-02-25",32.880001
"542","2009-02-26",31.74
"543","2009-02-27",31.65
"544","2009-03-02",28.92
"545","2009-03-03",28.860001
"546","2009-03-04",29.950001
"547","2009-03-05",28.23
"548","2009-03-06",27.799999
"549","2009-03-09",27.459999
"550","2009-03-10",28.629999
"551","2009-03-11",29.42
"552","2009-03-12",29.879999
"553","2009-03-13",30.360001
"554","2009-03-16",32.07
"555","2009-03-17",32.650002
"556","2009-03-18",33.5
"557","2009-03-19",33.25
"558","2009-03-20",31.6
"559","2009-03-23",33.599998
"560","2009-03-24",32.290001
"561","2009-03-25",32.939999
"562","2009-03-26",36.080002
"563","2009-03-27",34.099998
"564","2009-03-30",33
"565","2009-03-31",33.470001
"566","2009-04-01",34.18
"567","2009-04-02",36.029999
"568","2009-04-03",36.080002
"569","2009-04-06",35.759998
"570","2009-04-07",33.59
"571","2009-04-08",34.299999
"572","2009-04-09",36.290001
"573","2009-04-13",34.77
"574","2009-04-14",35.34
"575","2009-04-15",35.110001
"576","2009-04-16",34.450001
"577","2009-04-17",34.169998
"578","2009-04-20",33.080002
"579","2009-04-21",34.189999
"580","2009-04-22",35.400002
"581","2009-04-23",34.959999
"582","2009-04-24",35.41
"583","2009-04-27",33.91
"584","2009-04-28",33.700001
"585","2009-04-29",34.849998
"586","2009-04-30",35.610001
"587","2009-05-01",35.380001
"588","2009-05-04",38.34
"589","2009-05-05",37.59
"590","2009-05-06",39.369999
"591","2009-05-07",38.43
"592","2009-05-08",37.860001
"593","2009-05-11",37.389999
"594","2009-05-12",36.209999
"595","2009-05-13",34.580002
"596","2009-05-14",35.029999
"597","2009-05-15",35
"598","2009-05-18",36.259998
"599","2009-05-19",36.349998
"600","2009-05-20",35.549999
"601","2009-05-21",34.709999
"602","2009-05-22",34.610001
"603","2009-05-26",35.619999
"604","2009-05-27",35.310001
"605","2009-05-28",35.889999
"606","2009-05-29",38
"607","2009-06-01",39.259998
"608","2009-06-02",39.029999
"609","2009-06-03",38.470001
"610","2009-06-04",38.720001
"611","2009-06-05",38.66
"612","2009-06-08",38.799999
"613","2009-06-09",39.490002
"614","2009-06-10",38.91
"615","2009-06-11",38.84
"616","2009-06-12",37.279999
"617","2009-06-15",36.02
"618","2009-06-16",35.439999
"619","2009-06-17",35.779999
"620","2009-06-18",35.93
"621","2009-06-19",35.369999
"622","2009-06-22",33.790001
"623","2009-06-23",34.209999
"624","2009-06-24",34.68
"625","2009-06-25",35.759998
"626","2009-06-26",35.990002
"627","2009-06-29",35.860001
"628","2009-06-30",35.98
"629","2009-07-01",35.959999
"630","2009-07-02",34.73
"631","2009-07-06",34.849998
"632","2009-07-07",34.009998
"633","2009-07-08",34.32
"634","2009-07-09",34.450001
"635","2009-07-10",34.82
"636","2009-07-13",35.110001
"637","2009-07-14",34.939999
"638","2009-07-15",34.380001
"639","2009-07-16",34.299999
"640","2009-07-17",33.93
"641","2009-07-20",33.880001
"642","2009-07-21",34.150002
"643","2009-07-22",35.09
"644","2009-07-23",36.75
"645","2009-07-24",36.610001
"646","2009-07-27",36.419998
"647","2009-07-28",35.900002
"648","2009-07-29",35.720001
"649","2009-07-30",36.369999
"650","2009-07-31",36.68
"651","2009-08-03",37.52
"652","2009-08-04",37.450001
"653","2009-08-05",36.799999
"654","2009-08-06",36.200001
"655","2009-08-07",37.48
"656","2009-08-10",37.529999
"657","2009-08-11",37.68
"658","2009-08-12",38.150002
"659","2009-08-13",37.970001
"660","2009-08-14",36.98
"661","2009-08-17",35.580002
"662","2009-08-18",35.900002
"663","2009-08-19",36.189999
"664","2009-08-20",35.900002
"665","2009-08-21",36.830002
"666","2009-08-24",36.75
"667","2009-08-25",37.02
"668","2009-08-26",36.400002
"669","2009-08-27",35.41
"670","2009-08-28",34.689999
"671","2009-08-31",34.869999
"672","2009-09-01",35.279999
"673","2009-09-02",35.669998
"674","2009-09-03",36.23
"675","2009-09-04",36.73
"676","2009-09-08",36.990002
"677","2009-09-09",37.049999
"678","2009-09-10",37.470001
"679","2009-09-11",38.540001
"680","2009-09-14",38.73
"681","2009-09-15",38.099998
"682","2009-09-16",38.200001
"683","2009-09-17",37.990002
"684","2009-09-18",38.009998
"685","2009-09-21",37.779999
"686","2009-09-22",38.009998
"687","2009-09-23",37.68
"688","2009-09-24",37.32
"689","2009-09-25",37.310001
"690","2009-09-28",37.240002
"691","2009-09-29",37.470001
"692","2009-09-30",38.060001
"693","2009-10-01",37.52
"694","2009-10-02",37.009998
"695","2009-10-05",37.380001
"696","2009-10-06",37.799999
"697","2009-10-07",37.610001
"698","2009-10-08",38.07
"699","2009-10-09",38.450001
"700","2009-10-12",38.029999
"701","2009-10-13",37.48
"702","2009-10-14",38.720001
"703","2009-10-15",37.490002
"704","2009-10-16",37.150002
"705","2009-10-19",37.200001
"706","2009-10-20",37.380001
"707","2009-10-21",36.599998
"708","2009-10-22",36.939999
"709","2009-10-23",36.639999
"710","2009-10-26",36.200001
"711","2009-10-27",35.959999
"712","2009-10-28",35.599998
"713","2009-10-29",35.779999
"714","2009-10-30",35.240002
"715","2009-11-02",34.889999
"716","2009-11-03",35.650002
"717","2009-11-04",35.23
"718","2009-11-05",36.049999
"719","2009-11-06",36.220001
"720","2009-11-09",36.84
"721","2009-11-10",36.470001
"722","2009-11-11",37.16
"723","2009-11-12",36.700001
"724","2009-11-13",37.169998
"725","2009-11-16",37.919998
"726","2009-11-17",38.119999
"727","2009-11-18",38.16
"728","2009-11-19",37.490002
"729","2009-11-20",37.279999
"730","2009-11-23",37.650002
"731","2009-11-24",37.529999
"732","2009-11-25",37.75
"733","2009-11-27",37.419998
"734","2009-11-30",37.32
"735","2009-12-01",37.650002
"736","2009-12-02",37.970001
"737","2009-12-03",37.939999
"738","2009-12-04",38.84
"739","2009-12-07",38.299999
"740","2009-12-08",38.419998
"741","2009-12-09",38.470001
"742","2009-12-10",38.279999
"743","2009-12-11",38.25
"744","2009-12-14",38.84
"745","2009-12-15",38.84
"746","2009-12-16",39.029999
"747","2009-12-17",39.189999
"748","2009-12-18",38.799999
"749","2009-12-21",39.25
"750","2009-12-22",39.439999
"751","2009-12-23",39.700001
"752","2009-12-24",39.73
"753","2009-12-28",39.360001
"754","2009-12-29",39.869999
"755","2009-12-30",39.650002
"756","2009-12-31",38.77
"757","2010-01-04",39.240002
"758","2010-01-05",39.23
"759","2010-01-06",39.040001
"760","2010-01-07",38.849998
"761","2010-01-08",39.57
"762","2010-01-11",39.689999
"763","2010-01-12",38.990002
"764","2010-01-13",39.18
"765","2010-01-14",39.959999
"766","2010-01-15",39.459999
"767","2010-01-19",39.759998
"768","2010-01-20",39.740002
"769","2010-01-21",39.02
"770","2010-01-22",38.299999
"771","2010-01-25",38.610001
"772","2010-01-26",38.68
"773","2010-01-27",39.150002
"774","2010-01-28",37.279999
"775","2010-01-29",36.290001
"776","2010-02-01",36.75
"777","2010-02-02",35.75
"778","2010-02-03",36.330002
"779","2010-02-04",35.599998
"780","2010-02-05",35.599998
"781","2010-02-08",35.209999
"782","2010-02-09",35.849998
"783","2010-02-10",35.900002
"784","2010-02-11",36.299999
"785","2010-02-12",36.779999
"786","2010-02-16",37.16
"787","2010-02-17",37.790001
"788","2010-02-18",37.860001
"789","2010-02-19",38.540001
"790","2010-02-22",38.849998
"791","2010-02-23",38.82
"792","2010-02-24",39.099998
"793","2010-02-25",39.41
"794","2010-02-26",39.889999
"795","2010-03-01",39
"796","2010-03-02",39
"797","2010-03-03",39.32
"798","2010-03-04",38.939999
"799","2010-03-05",39.310001
"800","2010-03-08",39.52
"801","2010-03-09",40.290001
"802","2010-03-10",39.759998
"803","2010-03-11",40.18
"804","2010-03-12",40.209999
"805","2010-03-15",40.18
"806","2010-03-16",40.73
"807","2010-03-17",41.130001
"808","2010-03-18",41.380001
"809","2010-03-19",41.509998
"810","2010-03-22",41.720001
"811","2010-03-23",42.220001
"812","2010-03-24",41.439999
"813","2010-03-25",41.18
"814","2010-03-26",41.400002
"815","2010-03-29",41.610001
"816","2010-03-30",41.790001
"817","2010-03-31",41.98
"818","2010-04-01",41.689999
"819","2010-04-05",41.919998
"820","2010-04-06",42.029999
"821","2010-04-07",42.080002
"822","2010-04-08",42.509998
"823","2010-04-09",42.759998
"824","2010-04-12",42.880001
"825","2010-04-13",43.029999
"826","2010-04-14",43.220001
"827","2010-04-15",45.48
"828","2010-04-16",44.77
"829","2010-04-19",44.080002
"830","2010-04-20",44
"831","2010-04-21",44.810001
"832","2010-04-22",45.130001
"833","2010-04-23",44.98
"834","2010-04-26",45.259998
"835","2010-04-27",44.259998
"836","2010-04-28",44.599998
"837","2010-04-29",45.77
"838","2010-04-30",44.220001
"839","2010-05-03",45.25
"840","2010-05-04",43.93
"841","2010-05-05",43.869999
"842","2010-05-06",42.450001
"843","2010-05-07",42.240002
"844","2010-05-10",44.080002
"845","2010-05-11",44.599998
"846","2010-05-12",45.470001
"847","2010-05-13",44.360001
"848","2010-05-14",43.990002
"849","2010-05-17",44.75
"850","2010-05-18",44.34
"851","2010-05-19",43.799999
"852","2010-05-20",41.790001
"853","2010-05-21",41.779999
"854","2010-05-24",41.439999
"855","2010-05-25",41.27
"856","2010-05-26",41.049999
"857","2010-05-27",42.240002
"858","2010-05-28",41.939999
"859","2010-06-01",41.029999
"860","2010-06-02",41.669998
"861","2010-06-03",42.290001
"862","2010-06-04",40.27
"863","2010-06-07",39.07
"864","2010-06-08",39.830002
"865","2010-06-09",39.889999
"866","2010-06-10",40.810001
"867","2010-06-11",40.98
"868","2010-06-14",41.619999
"869","2010-06-15",42.450001
"870","2010-06-16",42.09
"871","2010-06-17",41.709999
"872","2010-06-18",41.540001
"873","2010-06-21",41.23
"874","2010-06-22",40.009998
"875","2010-06-23",40.099998
"876","2010-06-24",40.080002
"877","2010-06-25",40.5
"878","2010-06-28",40.799999
"879","2010-06-29",39.360001
"880","2010-06-30",38.990002
"881","2010-07-01",39.619999
"882","2010-07-02",39.099998
"883","2010-07-06",38.860001
"884","2010-07-07",40.049999
"885","2010-07-08",40.43
"886","2010-07-09",41.009998
"887","2010-07-12",40.98
"888","2010-07-13",41.41
"889","2010-07-14",41.470001
"890","2010-07-15",40.700001
"891","2010-07-16",39.970001
"892","2010-07-19",40
"893","2010-07-20",40.540001
"894","2010-07-21",39.470001
"895","2010-07-22",39.889999
"896","2010-07-23",40.52
"897","2010-07-26",41.099998
"898","2010-07-27",40.849998
"899","2010-07-28",40.619999
"900","2010-07-29",40.639999
"901","2010-07-30",40.540001
"902","2010-08-02",41.130001
"903","2010-08-03",40.169998
"904","2010-08-04",40.450001
"905","2010-08-05",40.389999
"906","2010-08-06",40.18
"907","2010-08-09",40.549999
"908","2010-08-10",39.98
"909","2010-08-11",38.240002
"910","2010-08-12",38.150002
"911","2010-08-13",37.48
"912","2010-08-16",37.099998
"913","2010-08-17",37.919998
"914","2010-08-18",38
"915","2010-08-19",37.220001
"916","2010-08-20",37.439999
"917","2010-08-23",37.130001
"918","2010-08-24",35.990002
"919","2010-08-25",36.099998
"920","2010-08-26",35.700001
"921","2010-08-27",36.639999
"922","2010-08-30",36.16
"923","2010-08-31",35.98
"924","2010-09-01",37.220001
"925","2010-09-02",37.41
"926","2010-09-03",37.240002
"927","2010-09-07",37.299999
"928","2010-09-08",37.810001
"929","2010-09-09",37.77
"930","2010-09-10",37.689999
"931","2010-09-13",38.189999
"932","2010-09-14",38.150002
"933","2010-09-15",38.830002
"934","2010-09-16",38.529999
"935","2010-09-17",38.779999
"936","2010-09-20",38.490002
"937","2010-09-21",38.27
"938","2010-09-22",37.939999
"939","2010-09-23",37.200001
"940","2010-09-24",38.310001
"941","2010-09-27",38.18
"942","2010-09-28",38.119999
"943","2010-09-29",38.450001
"944","2010-09-30",38.619999
"945","2010-10-01",37.950001
"946","2010-10-04",37.459999
"947","2010-10-05",38.509998
"948","2010-10-06",38.380001
"949","2010-10-07",37.959999
"950","2010-10-08",37.810001
"951","2010-10-11",38.139999
