"","date","PM"
"133","2008-09-23",49.25
"134","2008-09-24",49.790001
"135","2008-09-25",51.610001
"136","2008-09-26",50.900002
"137","2008-09-29",46.799999
"138","2008-09-30",48.099998
"139","2008-10-01",50.779999
"140","2008-10-02",49.080002
"141","2008-10-03",49.669998
"142","2008-10-06",46.119999
"143","2008-10-07",44.360001
"144","2008-10-08",43.049999
"145","2008-10-09",39
"146","2008-10-10",39.740002
"147","2008-10-13",44.990002
"148","2008-10-14",44.040001
"149","2008-10-15",40.82
"150","2008-10-16",43.009998
"151","2008-10-17",43.299999
"152","2008-10-20",43.389999
"153","2008-10-21",42.16
"154","2008-10-22",40.830002
"155","2008-10-23",42.959999
"156","2008-10-24",40.5
"157","2008-10-27",39.060001
"158","2008-10-28",42.580002
"159","2008-10-29",41.549999
"160","2008-10-30",42.799999
"161","2008-10-31",43.470001
"162","2008-11-03",42.610001
"163","2008-11-04",44.75
"164","2008-11-05",44.02
"165","2008-11-06",40.880001
"166","2008-11-07",42.200001
"167","2008-11-10",42.110001
"168","2008-11-11",41.32
"169","2008-11-12",39.099998
"170","2008-11-13",39.84
"171","2008-11-14",38.41
"172","2008-11-17",38.349998
"173","2008-11-18",38.549999
"174","2008-11-19",36.639999
"175","2008-11-20",36.630001
"176","2008-11-21",38.259998
"177","2008-11-24",41.830002
"178","2008-11-25",41.200001
"179","2008-11-26",42.5
"180","2008-11-28",42.16
"181","2008-12-01",39.68
"182","2008-12-02",40.029999
"183","2008-12-03",41.610001
"184","2008-12-04",40.860001
"185","2008-12-05",42.360001
"186","2008-12-08",42.66
"187","2008-12-09",41.970001
"188","2008-12-10",42.299999
"189","2008-12-11",41.950001
"190","2008-12-12",41.360001
"191","2008-12-15",41.540001
"192","2008-12-16",41.02
"193","2008-12-17",42.029999
"194","2008-12-18",41.959999
"195","2008-12-19",41.849998
"196","2008-12-22",42.169998
"197","2008-12-23",41.73
"198","2008-12-24",42.419998
"199","2008-12-26",42.459999
"200","2008-12-29",43.16
"201","2008-12-30",43.91
"202","2008-12-31",43.509998
"203","2009-01-02",44.119999
"204","2009-01-05",44.470001
"205","2009-01-06",43.240002
"206","2009-01-07",42.700001
"207","2009-01-08",42.700001
"208","2009-01-09",42.32
"209","2009-01-12",41.830002
"210","2009-01-13",42.189999
"211","2009-01-14",41.560001
"212","2009-01-15",41.48
"213","2009-01-16",42.119999
"214","2009-01-20",41.48
"215","2009-01-21",41.41
"216","2009-01-22",40.959999
"217","2009-01-23",41.220001
"218","2009-01-26",41.130001
"219","2009-01-27",40.150002
"220","2009-01-28",39.990002
"221","2009-01-29",38.75
"222","2009-01-30",37.150002
"223","2009-02-02",37.41
"224","2009-02-03",38.32
"225","2009-02-04",36.779999
"226","2009-02-05",37.259998
"227","2009-02-06",36.830002
"228","2009-02-09",36.720001
"229","2009-02-10",36.040001
"230","2009-02-11",36.369999
"231","2009-02-12",36.150002
"232","2009-02-13",35.990002
"233","2009-02-17",34.73
"234","2009-02-18",35.400002
"235","2009-02-19",35.91
"236","2009-02-20",35.630001
"237","2009-02-23",35.110001
"238","2009-02-24",34.900002
"239","2009-02-25",34.799999
"240","2009-02-26",34.209999
"241","2009-02-27",33.470001
"242","2009-03-02",32.75
"243","2009-03-03",32.34
"244","2009-03-04",33.490002
"245","2009-03-05",32.950001
"246","2009-03-06",33.34
"247","2009-03-09",34.07
"248","2009-03-10",34.049999
"249","2009-03-11",33.650002
"250","2009-03-12",34.639999
"251","2009-03-13",36.009998
"252","2009-03-16",37.16
"253","2009-03-17",38.599998
"254","2009-03-18",38.279999
"255","2009-03-19",37.209999
"256","2009-03-20",38.360001
"257","2009-03-23",38.119999
"258","2009-03-24",38.799999
"259","2009-03-25",38.580002
"260","2009-03-26",38.299999
"261","2009-03-27",37.580002
"262","2009-03-30",36.73
"263","2009-03-31",35.580002
"264","2009-04-01",36.220001
"265","2009-04-02",36.09
"266","2009-04-03",36.200001
"267","2009-04-06",37.330002
"268","2009-04-07",36.98
"269","2009-04-08",38.25
"270","2009-04-09",37.709999
"271","2009-04-13",37.080002
"272","2009-04-14",36.439999
"273","2009-04-15",37.799999
"274","2009-04-16",38
"275","2009-04-17",37.32
"276","2009-04-20",36.91
"277","2009-04-21",36.889999
"278","2009-04-22",36.25
"279","2009-04-23",37
"280","2009-04-24",37.43
"281","2009-04-27",37.189999
"282","2009-04-28",36.830002
"283","2009-04-29",36.84
"284","2009-04-30",36.200001
"285","2009-05-01",37.18
"286","2009-05-04",38.130001
"287","2009-05-05",37.290001
"288","2009-05-06",39.290001
"289","2009-05-07",40.869999
"290","2009-05-08",41.099998
"291","2009-05-11",40.549999
"292","2009-05-12",41.84
"293","2009-05-13",41.77
"294","2009-05-14",42.419998
"295","2009-05-15",43.169998
"296","2009-05-18",42.689999
"297","2009-05-19",42.220001
"298","2009-05-20",43.189999
"299","2009-05-21",42.810001
"300","2009-05-22",42.709999
"301","2009-05-26",42.130001
"302","2009-05-27",41.650002
"303","2009-05-28",42.540001
"304","2009-05-29",42.639999
"305","2009-06-01",43.630001
"306","2009-06-02",44.599998
"307","2009-06-03",44.189999
"308","2009-06-04",44.43
"309","2009-06-05",44.099998
"310","2009-06-08",44.529999
"311","2009-06-09",43.849998
"312","2009-06-10",43.52
"313","2009-06-11",43.880001
"314","2009-06-12",43.52
"315","2009-06-15",42.889999
"316","2009-06-16",42.259998
"317","2009-06-17",41.900002
"318","2009-06-18",42.529999
"319","2009-06-19",42.150002
"320","2009-06-22",41.580002
"321","2009-06-23",41.459999
"322","2009-06-24",41.630001
"323","2009-06-25",42.98
"324","2009-06-26",42.610001
"325","2009-06-29",43.389999
"326","2009-06-30",43.619999
"327","2009-07-01",44.09
"328","2009-07-02",42.939999
"329","2009-07-06",44.150002
"330","2009-07-07",43.75
"331","2009-07-08",43.490002
"332","2009-07-09",42.34
"333","2009-07-10",42.349998
"334","2009-07-13",42.900002
"335","2009-07-14",42.66
"336","2009-07-15",44.029999
"337","2009-07-16",43.299999
"338","2009-07-17",44
"339","2009-07-20",43.950001
"340","2009-07-21",43.900002
"341","2009-07-22",43.880001
"342","2009-07-23",46.02
"343","2009-07-24",47.299999
"344","2009-07-27",46.700001
"345","2009-07-28",46.48
"346","2009-07-29",46.82
"347","2009-07-30",46.82
"348","2009-07-31",46.599998
"349","2009-08-03",46.82
"350","2009-08-04",46.98
"351","2009-08-05",46.77
"352","2009-08-06",46.990002
"353","2009-08-07",47.060001
"354","2009-08-10",47.200001
"355","2009-08-11",46.790001
"356","2009-08-12",46.540001
"357","2009-08-13",46.43
"358","2009-08-14",46.619999
"359","2009-08-17",45.459999
"360","2009-08-18",46.32
"361","2009-08-19",45.790001
"362","2009-08-20",46.48
"363","2009-08-21",46.869999
"364","2009-08-24",47.43
"365","2009-08-25",46.799999
"366","2009-08-26",46.68
"367","2009-08-27",46.27
"368","2009-08-28",45.360001
"369","2009-08-31",45.709999
"370","2009-09-01",45.16
"371","2009-09-02",45.639999
"372","2009-09-03",45.82
"373","2009-09-04",46.049999
"374","2009-09-08",47.450001
"375","2009-09-09",47.220001
"376","2009-09-10",46.82
"377","2009-09-11",47.419998
"378","2009-09-14",47.66
"379","2009-09-15",46.900002
"380","2009-09-16",47.5
"381","2009-09-17",47.529999
"382","2009-09-18",48.18
"383","2009-09-21",48.43
"384","2009-09-22",48.93
"385","2009-09-23",49.400002
"386","2009-09-24",48.290001
"387","2009-09-25",47.639999
"388","2009-09-28",48.02
"389","2009-09-29",48.720001
"390","2009-09-30",48.740002
"391","2009-10-01",48.32
"392","2009-10-02",48.360001
"393","2009-10-05",49.049999
"394","2009-10-06",49.91
"395","2009-10-07",49.59
"396","2009-10-08",50.349998
"397","2009-10-09",50.189999
"398","2009-10-12",50.450001
"399","2009-10-13",49.880001
"400","2009-10-14",50.330002
"401","2009-10-15",50.380001
"402","2009-10-16",50.950001
"403","2009-10-19",51.450001
"404","2009-10-20",51.549999
"405","2009-10-21",50.82
"406","2009-10-22",49.459999
"407","2009-10-23",49.07
"408","2009-10-26",48.75
"409","2009-10-27",48.91
"410","2009-10-28",48.959999
"411","2009-10-29",49.009998
"412","2009-10-30",47.360001
"413","2009-11-02",48.57
"414","2009-11-03",47.849998
"415","2009-11-04",47.380001
"416","2009-11-05",48.66
"417","2009-11-06",48.830002
"418","2009-11-09",49.869999
"419","2009-11-10",49.830002
"420","2009-11-11",49.349998
"421","2009-11-12",49.959999
"422","2009-11-13",50.150002
"423","2009-11-16",50.639999
"424","2009-11-17",50.610001
"425","2009-11-18",50.52
"426","2009-11-19",50.139999
"427","2009-11-20",49.73
"428","2009-11-23",50.07
"429","2009-11-24",50.32
"430","2009-11-25",50.310001
"431","2009-11-27",49.990002
"432","2009-11-30",48.09
"433","2009-12-01",49.169998
"434","2009-12-02",49.169998
"435","2009-12-03",49.48
"436","2009-12-04",49.82
"437","2009-12-07",49.84
"438","2009-12-08",49.040001
"439","2009-12-09",49.060001
"440","2009-12-10",48.869999
"441","2009-12-11",48.48
"442","2009-12-14",50.259998
"443","2009-12-15",50.07
"444","2009-12-16",50.080002
"445","2009-12-17",49.290001
"446","2009-12-18",48.66
"447","2009-12-21",49.25
"448","2009-12-22",49.599998
"449","2009-12-23",48.799999
"450","2009-12-24",48.900002
"451","2009-12-28",48.849998
"452","2009-12-29",48.849998
"453","2009-12-30",48.66
"454","2009-12-31",48.189999
"455","2010-01-04",49.349998
"456","2010-01-05",48.919998
"457","2010-01-06",48.919998
"458","2010-01-07",49.529999
"459","2010-01-08",49.259998
"460","2010-01-11",49.439999
"461","2010-01-12",49.169998
"462","2010-01-13",49.669998
"463","2010-01-14",49.599998
"464","2010-01-15",49.619999
"465","2010-01-19",50.09
"466","2010-01-20",49.240002
"467","2010-01-21",47.73
"468","2010-01-22",46.810001
"469","2010-01-25",47.049999
"470","2010-01-26",47
"471","2010-01-27",46.639999
"472","2010-01-28",46.209999
"473","2010-01-29",45.509998
"474","2010-02-01",46.110001
"475","2010-02-02",47.599998
"476","2010-02-03",46.970001
"477","2010-02-04",45.939999
"478","2010-02-05",45.66
"479","2010-02-08",45.529999
"480","2010-02-09",46.849998
"481","2010-02-10",46.810001
"482","2010-02-11",48.669998
"483","2010-02-12",49.290001
"484","2010-02-16",49.419998
"485","2010-02-17",49.830002
"486","2010-02-18",50.279999
"487","2010-02-19",49.98
"488","2010-02-22",49.75
"489","2010-02-23",49.299999
"490","2010-02-24",49.830002
"491","2010-02-25",49.610001
"492","2010-02-26",48.98
"493","2010-03-01",48.93
"494","2010-03-02",49.810001
"495","2010-03-03",49.98
"496","2010-03-04",50.66
"497","2010-03-05",51.25
"498","2010-03-08",50.790001
"499","2010-03-09",50.380001
"500","2010-03-10",50.299999
"501","2010-03-11",50.240002
"502","2010-03-12",50.139999
"503","2010-03-15",50.919998
"504","2010-03-16",51.240002
"505","2010-03-17",51.830002
"506","2010-03-18",51.82
"507","2010-03-19",52.68
"508","2010-03-22",52.889999
"509","2010-03-23",52.439999
"510","2010-03-24",51.889999
"511","2010-03-25",51.720001
"512","2010-03-26",52.119999
"513","2010-03-29",52.529999
"514","2010-03-30",52.490002
"515","2010-03-31",52.16
"516","2010-04-01",52.470001
"517","2010-04-05",52.849998
"518","2010-04-06",52.650002
"519","2010-04-07",52.52
"520","2010-04-08",52.369999
"521","2010-04-09",52.75
"522","2010-04-12",52.950001
"523","2010-04-13",52.459999
"524","2010-04-14",51.299999
"525","2010-04-15",51.59
"526","2010-04-16",50.740002
"527","2010-04-19",51.349998
"528","2010-04-20",51.919998
"529","2010-04-21",51.990002
"530","2010-04-22",51.240002
"531","2010-04-23",51.139999
"532","2010-04-26",50.130001
"533","2010-04-27",48.439999
"534","2010-04-28",49.09
"535","2010-04-29",49.580002
"536","2010-04-30",49.080002
"537","2010-05-03",49.419998
"538","2010-05-04",49
"539","2010-05-05",48.709999
"540","2010-05-06",47
"541","2010-05-07",46.419998
"542","2010-05-10",48.349998
"543","2010-05-11",48.349998
"544","2010-05-12",47.990002
"545","2010-05-13",47.360001
"546","2010-05-14",46.560001
"547","2010-05-17",46.25
"548","2010-05-18",45.560001
"549","2010-05-19",46.259998
"550","2010-05-20",44.549999
"551","2010-05-21",44.259998
"552","2010-05-24",44.299999
"553","2010-05-25",43.720001
"554","2010-05-26",43.700001
"555","2010-05-27",44.700001
"556","2010-05-28",44.119999
"557","2010-06-01",43.970001
"558","2010-06-02",45.049999
"559","2010-06-03",45.02
"560","2010-06-04",43.740002
"561","2010-06-07",43.169998
"562","2010-06-08",43.73
"563","2010-06-09",44.150002
"564","2010-06-10",45.110001
"565","2010-06-11",44.349998
"566","2010-06-14",45.57
"567","2010-06-15",45.560001
"568","2010-06-16",45.549999
"569","2010-06-17",45.599998
"570","2010-06-18",45.91
"571","2010-06-21",46.290001
"572","2010-06-22",44.990002
"573","2010-06-23",46.490002
"574","2010-06-24",46.43
"575","2010-06-25",45.900002
"576","2010-06-28",46.290001
"577","2010-06-29",45.720001
"578","2010-06-30",45.84
"579","2010-07-01",46.549999
"580","2010-07-02",46.450001
"581","2010-07-06",46.77
"582","2010-07-07",47.540001
"583","2010-07-08",48.540001
"584","2010-07-09",48.59
"585","2010-07-12",48.84
"586","2010-07-13",49.299999
"587","2010-07-14",49.52
"588","2010-07-15",50.099998
"589","2010-07-16",49.669998
"590","2010-07-19",49.959999
"591","2010-07-20",50.630001
"592","2010-07-21",49.889999
"593","2010-07-22",50.84
"594","2010-07-23",50.66
"595","2010-07-26",51.189999
"596","2010-07-27",51.34
"597","2010-07-28",51.040001
"598","2010-07-29",51.18
"599","2010-07-30",51.040001
"600","2010-08-02",51.959999
"601","2010-08-03",52.150002
"602","2010-08-04",52.240002
"603","2010-08-05",51.82
"604","2010-08-06",52.189999
"605","2010-08-09",52.540001
"606","2010-08-10",52.970001
"607","2010-08-11",51.75
"608","2010-08-12",51.849998
"609","2010-08-13",51.990002
"610","2010-08-16",51.990002
"611","2010-08-17",52.57
"612","2010-08-18",52.759998
"613","2010-08-19",52
"614","2010-08-20",51.98
"615","2010-08-23",51.73
"616","2010-08-24",51.509998
"617","2010-08-25",51.52
"618","2010-08-26",51.060001
"619","2010-08-27",51.439999
"620","2010-08-30",51.43
"621","2010-08-31",51.360001
"622","2010-09-01",52.970001
"623","2010-09-02",53.290001
"624","2010-09-03",54.040001
"625","2010-09-07",53.639999
"626","2010-09-08",53.619999
"627","2010-09-09",53.75
"628","2010-09-10",54.599998
"629","2010-09-13",54.77
"630","2010-09-14",54.860001
"631","2010-09-15",55.540001
"632","2010-09-16",55.110001
"633","2010-09-17",55.119999
"634","2010-09-20",55.950001
"635","2010-09-21",56.040001
"636","2010-09-22",55.189999
"637","2010-09-23",55.110001
"638","2010-09-24",56.099998
"639","2010-09-27",55.459999
"640","2010-09-28",56.080002
"641","2010-09-29",56.32
"642","2010-09-30",56.02
"643","2010-10-01",55.549999
"644","2010-10-04",55.290001
"645","2010-10-05",55.349998
"646","2010-10-06",56.310001
"647","2010-10-07",56.290001
"648","2010-10-08",56.630001
"649","2010-10-11",56.419998
"650","2010-10-12",57.18
"651","2010-10-13",57.360001
"652","2010-10-14",57.75
"653","2010-10-15",58.540001
"654","2010-10-18",58.380001
"655","2010-10-19",57.07
"656","2010-10-20",57.48
"657","2010-10-21",57.560001
"658","2010-10-22",58.130001
"659","2010-10-25",59.470001
"660","2010-10-26",59.5
"661","2010-10-27",58.98
"662","2010-10-28",59.259998
"663","2010-10-29",58.509998
"664","2010-11-01",58.290001
"665","2010-11-02",58.459999
"666","2010-11-03",59.299999
"667","2010-11-04",60.82
"668","2010-11-05",60.439999
"669","2010-11-08",60.220001
"670","2010-11-09",59.560001
"671","2010-11-10",59.610001
"672","2010-11-11",59.82
"673","2010-11-12",59.639999
"674","2010-11-15",59.450001
"675","2010-11-16",58.540001
"676","2010-11-17",57.790001
"677","2010-11-18",59.450001
"678","2010-11-19",59.810001
"679","2010-11-22",59.48
"680","2010-11-23",58.77
"681","2010-11-24",59.209999
"682","2010-11-26",58.779999
"683","2010-11-29",57.82
"684","2010-11-30",56.889999
"685","2010-12-01",57.700001
"686","2010-12-02",57.93
"687","2010-12-03",58.119999
"688","2010-12-06",58.529999
"689","2010-12-07",59.400002
"690","2010-12-08",59.349998
"691","2010-12-09",59.389999
"692","2010-12-10",59
"693","2010-12-13",58.700001
"694","2010-12-14",59.389999
"695","2010-12-15",59.41
"696","2010-12-16",59.709999
"697","2010-12-17",59.689999
"698","2010-12-20",59.57
"699","2010-12-21",58.48
"700","2010-12-22",58.869999
"701","2010-12-23",58.669998
"702","2010-12-27",58.599998
"703","2010-12-28",58.529999
"704","2010-12-29",58.75
"705","2010-12-30",58.490002
"706","2010-12-31",58.529999
"707","2011-01-03",58.669998
"708","2011-01-04",58.669998
"709","2011-01-05",58.5
"710","2011-01-06",57.720001
"711","2011-01-07",56.419998
"712","2011-01-10",56.509998
"713","2011-01-11",56.02
"714","2011-01-12",56.59
"715","2011-01-13",56.5
"716","2011-01-14",56.669998
"717","2011-01-18",56.220001
"718","2011-01-19",56.59
"719","2011-01-20",56.490002
"720","2011-01-21",56.700001
"721","2011-01-24",57.099998
"722","2011-01-25",57.529999
"723","2011-01-26",57.380001
"724","2011-01-27",56.990002
"725","2011-01-28",56.599998
"726","2011-01-31",57.240002
"727","2011-02-01",57.720001
"728","2011-02-02",57.68
"729","2011-02-03",58.009998
"730","2011-02-04",58.669998
"731","2011-02-07",59
"732","2011-02-08",59.060001
"733","2011-02-09",59.540001
"734","2011-02-10",59.169998
"735","2011-02-11",59.619999
"736","2011-02-14",59.740002
"737","2011-02-15",59.889999
"738","2011-02-16",60.700001
"739","2011-02-17",60.84
"740","2011-02-18",61.43
"741","2011-02-22",61.540001
"742","2011-02-23",61.98
"743","2011-02-24",62.290001
"744","2011-02-25",62.25
"745","2011-02-28",62.779999
"746","2011-03-01",62.27
"747","2011-03-02",62.919998
"748","2011-03-03",63.669998
"749","2011-03-04",63.5
"750","2011-03-07",63.639999
"751","2011-03-08",64.25
"752","2011-03-09",64.349998
"753","2011-03-10",63.759998
"754","2011-03-11",63.779999
"755","2011-03-14",63.580002
"756","2011-03-15",62.700001
"757","2011-03-16",61.869999
"758","2011-03-17",61.790001
"759","2011-03-18",61.720001
"760","2011-03-21",62.950001
"761","2011-03-22",63.34
"762","2011-03-23",63.84
"763","2011-03-24",64.519997
"764","2011-03-25",65.120003
"765","2011-03-28",65.169998
"766","2011-03-29",65.260002
"767","2011-03-30",65.699997
"768","2011-03-31",65.629997
"769","2011-04-01",64.93
"770","2011-04-04",64.919998
"771","2011-04-05",65.550003
"772","2011-04-06",65.809998
"773","2011-04-07",65.68
"774","2011-04-08",65.830002
"775","2011-04-11",66.830002
"776","2011-04-12",66.040001
"777","2011-04-13",66.110001
"778","2011-04-14",66.190002
"779","2011-04-15",66.559998
"780","2011-04-18",65.760002
"781","2011-04-19",66.129997
"782","2011-04-20",66.480003
"783","2011-04-21",67.610001
"784","2011-04-25",67.599998
"785","2011-04-26",67.589996
"786","2011-04-27",67.519997
"787","2011-04-28",69.029999
"788","2011-04-29",69.440002
"789","2011-05-02",69.309998
"790","2011-05-03",69.550003
"791","2011-05-04",69.349998
"792","2011-05-05",68.389999
"793","2011-05-06",68.599998
"794","2011-05-09",68.290001
"795","2011-05-10",68.279999
"796","2011-05-11",68.169998
"797","2011-05-12",68.209999
"798","2011-05-13",68.309998
"799","2011-05-16",68.440002
"800","2011-05-17",68.589996
"801","2011-05-18",69.279999
"802","2011-05-19",70.68
"803","2011-05-20",70.190002
"804","2011-05-23",69.099998
"805","2011-05-24",69.860001
"806","2011-05-25",69.489998
"807","2011-05-26",70.300003
"808","2011-05-27",70.519997
"809","2011-05-31",71.75
"810","2011-06-01",71.07
"811","2011-06-02",69.910004
"812","2011-06-03",68.989998
"813","2011-06-06",68.32
"814","2011-06-07",67.809998
"815","2011-06-08",68.040001
"816","2011-06-09",68.120003
"817","2011-06-10",67.349998
"818","2011-06-13",67.529999
"819","2011-06-14",68.919998
"820","2011-06-15",67.510002
"821","2011-06-16",67.519997
"822","2011-06-17",68.480003
"823","2011-06-20",69.080002
"824","2011-06-21",68.050003
"825","2011-06-22",66.650002
"826","2011-06-23",66.169998
"827","2011-06-24",65.099998
"828","2011-06-27",65.919998
"829","2011-06-28",65.889999
"830","2011-06-29",66.169998
"831","2011-06-30",66.769997
"832","2011-07-01",66.75
"833","2011-07-05",67.190002
"834","2011-07-06",68.239998
"835","2011-07-07",69.139999
"836","2011-07-08",69.410004
"837","2011-07-11",68.68
"838","2011-07-12",67.099998
"839","2011-07-13",66.839996
"840","2011-07-14",66.419998
"841","2011-07-15",66.93
"842","2011-07-18",66.830002
"843","2011-07-19",68.510002
"844","2011-07-20",68.190002
"845","2011-07-21",71.489998
"846","2011-07-22",72.110001
"847","2011-07-25",72.129997
"848","2011-07-26",71.919998
"849","2011-07-27",71.769997
"850","2011-07-28",72.349998
"851","2011-07-29",71.169998
"852","2011-08-01",70.720001
"853","2011-08-02",69.75
"854","2011-08-03",69.959999
"855","2011-08-04",67.400002
"856","2011-08-05",69.339996
"857","2011-08-08",66.269997
"858","2011-08-09",67.400002
"859","2011-08-10",64.900002
"860","2011-08-11",65.550003
"861","2011-08-12",66.629997
"862","2011-08-15",68.330002
"863","2011-08-16",67.699997
"864","2011-08-17",69.059998
"865","2011-08-18",68.5
"866","2011-08-19",68.830002
"867","2011-08-22",68.720001
"868","2011-08-23",70.269997
"869","2011-08-24",70.139999
"870","2011-08-25",68.870003
"871","2011-08-26",69.199997
"872","2011-08-29",70.5
"873","2011-08-30",70.120003
"874","2011-08-31",69.32
"875","2011-09-01",69.300003
"876","2011-09-02",68.239998
"877","2011-09-06",67.809998
"878","2011-09-07",68.959999
"879","2011-09-08",68.550003
"880","2011-09-09",65.900002
"881","2011-09-12",66.019997
"882","2011-09-13",65.970001
"883","2011-09-14",67.589996
"884","2011-09-15",68.290001
"885","2011-09-16",69.080002
"886","2011-09-19",67.910004
"887","2011-09-20",68.279999
"888","2011-09-21",66.800003
"889","2011-09-22",64.959999
"890","2011-09-23",63.810001
"891","2011-09-26",64.580002
"892","2011-09-27",64.709999
"893","2011-09-28",63.380001
"894","2011-09-29",64.010002
"895","2011-09-30",62.380001
"896","2011-10-03",61.759998
"897","2011-10-04",62.799999
"898","2011-10-05",63.290001
"899","2011-10-06",64.580002
"900","2011-10-07",65.129997
"901","2011-10-10",66.050003
"902","2011-10-11",65.300003
"903","2011-10-12",66.309998
"904","2011-10-13",66.449997
"905","2011-10-14",67.400002
"906","2011-10-17",67.040001
"907","2011-10-18",66.309998
"908","2011-10-19",66.029999
"909","2011-10-20",68.190002
"910","2011-10-21",70
"911","2011-10-24",69.480003
"912","2011-10-25",68.839996
"913","2011-10-26",70.800003
"914","2011-10-27",72
"915","2011-10-28",72.120003
"916","2011-10-31",69.870003
"917","2011-11-01",68.760002
"918","2011-11-02",69.870003
"919","2011-11-03",70.790001
"920","2011-11-04",70.209999
"921","2011-11-07",70.5
"922","2011-11-08",71.199997
"923","2011-11-09",69.620003
"924","2011-11-10",71
"925","2011-11-11",71.639999
"926","2011-11-14",71.209999
"927","2011-11-15",71.519997
"928","2011-11-16",71.620003
"929","2011-11-17",72.080002
"930","2011-11-18",73.089996
"931","2011-11-21",72
"932","2011-11-22",72.010002
"933","2011-11-23",71.019997
"934","2011-11-25",71.309998
"935","2011-11-28",73.089996
"936","2011-11-29",74.459999
"937","2011-11-30",76.239998
"938","2011-12-01",75.690002
"939","2011-12-02",75.470001
"940","2011-12-05",75.870003
"941","2011-12-06",75.580002
"942","2011-12-07",75.580002
"943","2011-12-08",74.559998
"944","2011-12-09",75.580002
"945","2011-12-12",75.150002
"946","2011-12-13",75.510002
"947","2011-12-14",74.860001
"948","2011-12-15",75.919998
"949","2011-12-16",75.599998
"950","2011-12-19",76.199997
