"","date","SLCA"
"331","2013-05-28",22.309999
"332","2013-05-29",22.42
"333","2013-05-30",22.4
"334","2013-05-31",22.09
"335","2013-06-03",21.59
"336","2013-06-04",20.1
"337","2013-06-05",19.780001
"338","2013-06-06",20.299999
"339","2013-06-07",21.540001
"340","2013-06-10",21.32
"341","2013-06-11",21.74
"342","2013-06-12",21.65
"343","2013-06-13",21.780001
"344","2013-06-14",21.290001
"345","2013-06-17",21.5
"346","2013-06-18",21.450001
"347","2013-06-19",20.860001
"348","2013-06-20",20.58
"349","2013-06-21",20.969999
"350","2013-06-24",19.629999
"351","2013-06-25",19.84
"352","2013-06-26",20.309999
"353","2013-06-27",20.15
"354","2013-06-28",20.780001
"355","2013-07-01",20.709999
"356","2013-07-02",20.85
"357","2013-07-03",21.15
"358","2013-07-05",21.07
"359","2013-07-08",21.780001
"360","2013-07-09",22.290001
"361","2013-07-10",22.42
"362","2013-07-11",22.290001
"363","2013-07-12",22.41
"364","2013-07-15",22.24
"365","2013-07-16",21.709999
"366","2013-07-17",22.5
"367","2013-07-18",23
"368","2013-07-19",23.559999
"369","2013-07-22",23.34
"370","2013-07-23",23.719999
"371","2013-07-24",23.52
"372","2013-07-25",23.440001
"373","2013-07-26",23.540001
"374","2013-07-29",24.35
"375","2013-07-30",24.280001
"376","2013-07-31",24.200001
"377","2013-08-01",22.469999
"378","2013-08-02",22.73
"379","2013-08-05",22.200001
"380","2013-08-06",22.15
"381","2013-08-07",22.02
"382","2013-08-08",22.610001
"383","2013-08-09",23
"384","2013-08-12",23.040001
"385","2013-08-13",23.01
"386","2013-08-14",23.24
"387","2013-08-15",22.959999
"388","2013-08-16",22.85
"389","2013-08-19",22.26
"390","2013-08-20",22.469999
"391","2013-08-21",22
"392","2013-08-22",22.889999
"393","2013-08-23",23.24
"394","2013-08-26",22.950001
"395","2013-08-27",22.719999
"396","2013-08-28",23.32
"397","2013-08-29",23.52
"398","2013-08-30",23.5
"399","2013-09-03",23.4
"400","2013-09-04",23.42
"401","2013-09-05",23.530001
"402","2013-09-06",24.110001
"403","2013-09-09",24.629999
"404","2013-09-10",24.98
"405","2013-09-11",25.15
"406","2013-09-12",25.27
"407","2013-09-13",25.07
"408","2013-09-16",25.25
"409","2013-09-17",25.030001
"410","2013-09-18",25.219999
"411","2013-09-19",24.809999
"412","2013-09-20",25.370001
"413","2013-09-23",24.92
"414","2013-09-24",24.459999
"415","2013-09-25",24.139999
"416","2013-09-26",25.01
"417","2013-09-27",24.950001
"418","2013-09-30",24.9
"419","2013-10-01",26
"420","2013-10-02",26.219999
"421","2013-10-03",27.34
"422","2013-10-04",28.309999
"423","2013-10-07",28.67
"424","2013-10-08",28.879999
"425","2013-10-09",29.879999
"426","2013-10-10",30.82
"427","2013-10-11",31.08
"428","2013-10-14",31.52
"429","2013-10-15",33.25
"430","2013-10-16",34.310001
"431","2013-10-17",34.490002
"432","2013-10-18",33.549999
"433","2013-10-21",35.07
"434","2013-10-22",34.599998
"435","2013-10-23",32.459999
"436","2013-10-24",32.299999
"437","2013-10-25",32.529999
"438","2013-10-28",32.830002
"439","2013-10-29",32.880001
"440","2013-10-30",31.799999
"441","2013-10-31",34.82
"442","2013-11-01",34.509998
"443","2013-11-04",35.119999
"444","2013-11-05",35.779999
"445","2013-11-06",34.220001
"446","2013-11-07",32.740002
"447","2013-11-08",32.220001
"448","2013-11-11",33.540001
"449","2013-11-12",33.200001
"450","2013-11-13",33.919998
"451","2013-11-14",33.299999
"452","2013-11-15",33.459999
"453","2013-11-18",32.029999
"454","2013-11-19",31.91
"455","2013-11-20",32.25
"456","2013-11-21",33.540001
"457","2013-11-22",33.18
"458","2013-11-25",32.959999
"459","2013-11-26",33.57
"460","2013-11-27",34.259998
"461","2013-11-29",34.509998
"462","2013-12-02",35.25
"463","2013-12-03",34.900002
"464","2013-12-04",34.650002
"465","2013-12-05",35.34
"466","2013-12-06",35.240002
"467","2013-12-09",35.130001
"468","2013-12-10",34.59
"469","2013-12-11",33.25
"470","2013-12-12",32.610001
"471","2013-12-13",32.290001
"472","2013-12-16",32.25
"473","2013-12-17",31.879999
"474","2013-12-18",31.98
"475","2013-12-19",32.209999
"476","2013-12-20",32.529999
"477","2013-12-23",33.580002
"478","2013-12-24",33.900002
"479","2013-12-26",33.540001
"480","2013-12-27",33.57
"481","2013-12-30",34.040001
"482","2013-12-31",34.110001
"483","2014-01-02",32.91
"484","2014-01-03",33.169998
"485","2014-01-06",32.540001
"486","2014-01-07",32.310001
"487","2014-01-08",32.34
"488","2014-01-09",31.450001
"489","2014-01-10",31.870001
"490","2014-01-13",29.49
"491","2014-01-14",30.15
"492","2014-01-15",30.530001
"493","2014-01-16",30.65
"494","2014-01-17",30.690001
"495","2014-01-21",30.76
"496","2014-01-22",30.98
"497","2014-01-23",30.42
"498","2014-01-24",29.76
"499","2014-01-27",29.559999
"500","2014-01-28",30.540001
"501","2014-01-29",30.17
"502","2014-01-30",32.02
"503","2014-01-31",29.620001
"504","2014-02-03",27.549999
"505","2014-02-04",26.25
"506","2014-02-05",26.84
"507","2014-02-06",26.889999
"508","2014-02-07",26.709999
"509","2014-02-10",27.67
"510","2014-02-11",29.01
"511","2014-02-12",29.18
"512","2014-02-13",29.65
"513","2014-02-14",29.889999
"514","2014-02-18",30
"515","2014-02-19",30.24
"516","2014-02-20",30.870001
"517","2014-02-21",31.690001
"518","2014-02-24",32.099998
"519","2014-02-25",31.68
"520","2014-02-26",32.669998
"521","2014-02-27",32.450001
"522","2014-02-28",32.799999
"523","2014-03-03",32.900002
"524","2014-03-04",34.029999
"525","2014-03-05",34.630001
"526","2014-03-06",35.139999
"527","2014-03-07",35.279999
"528","2014-03-10",36.18
"529","2014-03-11",35.610001
"530","2014-03-12",35.240002
"531","2014-03-13",34.959999
"532","2014-03-14",35.259998
"533","2014-03-17",35.970001
"534","2014-03-18",36.950001
"535","2014-03-19",36.439999
"536","2014-03-20",35.689999
"537","2014-03-21",35.84
"538","2014-03-24",35.759998
"539","2014-03-25",36.450001
"540","2014-03-26",35.529999
"541","2014-03-27",35.869999
"542","2014-03-28",36.529999
"543","2014-03-31",38.169998
"544","2014-04-01",38.66
"545","2014-04-02",39.07
"546","2014-04-03",39.27
"547","2014-04-04",38.990002
"548","2014-04-07",38.360001
"549","2014-04-08",39.23
"550","2014-04-09",40.099998
"551","2014-04-10",38.93
"552","2014-04-11",38.560001
"553","2014-04-14",39.400002
"554","2014-04-15",41.029999
"555","2014-04-16",41.689999
"556","2014-04-17",42.259998
"557","2014-04-21",42.240002
"558","2014-04-22",42.439999
"559","2014-04-23",42.68
"560","2014-04-24",41.939999
"561","2014-04-25",40.919998
"562","2014-04-28",40.810001
"563","2014-04-29",41.419998
"564","2014-04-30",45.169998
"565","2014-05-01",45.73
"566","2014-05-02",46.73
"567","2014-05-05",47.07
"568","2014-05-06",45.59
"569","2014-05-07",46.310001
"570","2014-05-08",45.540001
"571","2014-05-09",45.810001
"572","2014-05-12",47.849998
"573","2014-05-13",48.23
"574","2014-05-14",47.779999
"575","2014-05-15",47.75
"576","2014-05-16",47.459999
"577","2014-05-19",47.889999
"578","2014-05-20",48.049999
"579","2014-05-21",49.09
"580","2014-05-22",48.360001
"581","2014-05-23",49.439999
"582","2014-05-27",49.700001
"583","2014-05-28",49.119999
"584","2014-05-29",50.59
"585","2014-05-30",50.57
"586","2014-06-02",51.740002
"587","2014-06-03",52.400002
"588","2014-06-04",53.450001
"589","2014-06-05",53.450001
"590","2014-06-06",53.369999
"591","2014-06-09",52.799999
"592","2014-06-10",51.509998
"593","2014-06-11",51.610001
"594","2014-06-12",49.450001
"595","2014-06-13",51.310001
"596","2014-06-16",51.32
"597","2014-06-17",53.240002
"598","2014-06-18",54.32
"599","2014-06-19",53.450001
"600","2014-06-20",52.209999
"601","2014-06-23",53.610001
"602","2014-06-24",52.419998
"603","2014-06-25",53.869999
"604","2014-06-26",54.040001
"605","2014-06-27",53.869999
"606","2014-06-30",55.439999
"607","2014-07-01",55.32
"608","2014-07-02",54.810001
"609","2014-07-03",55.970001
"610","2014-07-07",55.34
"611","2014-07-08",54.5
"612","2014-07-09",55.810001
"613","2014-07-10",55.369999
"614","2014-07-11",55.509998
"615","2014-07-14",55.82
"616","2014-07-15",55.970001
"617","2014-07-16",57.720001
"618","2014-07-17",57.52
"619","2014-07-18",58.290001
"620","2014-07-21",59.209999
"621","2014-07-22",59.919998
"622","2014-07-23",60.220001
"623","2014-07-24",60.990002
"624","2014-07-25",60.450001
"625","2014-07-28",59.25
"626","2014-07-29",60.279999
"627","2014-07-30",57.630001
"628","2014-07-31",56.220001
"629","2014-08-01",56.080002
"630","2014-08-04",59.200001
"631","2014-08-05",58.43
"632","2014-08-06",58.259998
"633","2014-08-07",58.82
"634","2014-08-08",58.84
"635","2014-08-11",60.529999
"636","2014-08-12",59.59
"637","2014-08-13",61.150002
"638","2014-08-14",60
"639","2014-08-15",60.560001
"640","2014-08-18",61.240002
"641","2014-08-19",62.130001
"642","2014-08-20",63.32
"643","2014-08-21",62.779999
"644","2014-08-22",64.5
"645","2014-08-25",66.400002
"646","2014-08-26",67.470001
"647","2014-08-27",68
"648","2014-08-28",70.720001
"649","2014-08-29",71.809998
"650","2014-09-02",71.889999
"651","2014-09-03",71.949997
"652","2014-09-04",67.790001
"653","2014-09-05",65.989998
"654","2014-09-08",65.050003
"655","2014-09-09",64.510002
"656","2014-09-10",69.410004
"657","2014-09-11",69.470001
"658","2014-09-12",67.650002
"659","2014-09-15",66.510002
"660","2014-09-16",70.900002
"661","2014-09-17",71.910004
"662","2014-09-18",71.400002
"663","2014-09-19",69.720001
"664","2014-09-22",66.360001
"665","2014-09-23",63.310001
"666","2014-09-24",64.510002
"667","2014-09-25",62.43
"668","2014-09-26",63.439999
"669","2014-09-29",63.75
"670","2014-09-30",62.509998
"671","2014-10-01",60.759998
"672","2014-10-02",57.279999
"673","2014-10-03",54.360001
"674","2014-10-06",54.139999
"675","2014-10-07",52.459999
"676","2014-10-08",52.57
"677","2014-10-09",48.950001
"678","2014-10-10",45.619999
"679","2014-10-13",40.959999
"680","2014-10-14",40.330002
"681","2014-10-15",42.150002
"682","2014-10-16",46.25
"683","2014-10-17",47.330002
"684","2014-10-20",48.099998
"685","2014-10-21",50.389999
"686","2014-10-22",49.130001
"687","2014-10-23",50.639999
"688","2014-10-24",50.59
"689","2014-10-27",47.599998
"690","2014-10-28",49.540001
"691","2014-10-29",47.049999
"692","2014-10-30",43.02
"693","2014-10-31",44.900002
"694","2014-11-03",44.630001
"695","2014-11-04",40.810001
"696","2014-11-05",40.900002
"697","2014-11-06",41.790001
"698","2014-11-07",43.169998
"699","2014-11-10",42.310001
"700","2014-11-11",42.349998
"701","2014-11-12",42.75
"702","2014-11-13",41.549999
"703","2014-11-14",43.529999
"704","2014-11-17",42.639999
"705","2014-11-18",43.529999
"706","2014-11-19",42.689999
"707","2014-11-20",45.5
"708","2014-11-21",44.950001
"709","2014-11-24",44.709999
"710","2014-11-25",43.700001
"711","2014-11-26",41.919998
"712","2014-11-28",31.42
"713","2014-12-01",30.110001
"714","2014-12-02",30.959999
"715","2014-12-03",30.76
"716","2014-12-04",29.9
"717","2014-12-05",30.52
"718","2014-12-08",27.629999
"719","2014-12-09",29.049999
"720","2014-12-10",27.030001
"721","2014-12-11",26.09
"722","2014-12-12",24.200001
"723","2014-12-15",23.690001
"724","2014-12-16",24.059999
"725","2014-12-17",26.85
"726","2014-12-18",26.32
"727","2014-12-19",28.41
"728","2014-12-22",26.67
"729","2014-12-23",27.450001
"730","2014-12-24",26.620001
"731","2014-12-26",25.860001
"732","2014-12-29",26.209999
"733","2014-12-30",24.950001
"734","2014-12-31",25.690001
"735","2015-01-02",26.51
"736","2015-01-05",24.85
"737","2015-01-06",24.26
"738","2015-01-07",24.299999
"739","2015-01-08",25.559999
"740","2015-01-09",24.959999
"741","2015-01-12",23.709999
"742","2015-01-13",24
"743","2015-01-14",25.969999
"744","2015-01-15",25.67
"745","2015-01-16",27.469999
"746","2015-01-20",26.82
"747","2015-01-21",26.59
"748","2015-01-22",25.940001
"749","2015-01-23",25.200001
"750","2015-01-26",25.559999
"751","2015-01-27",26.77
"752","2015-01-28",24.77
"753","2015-01-29",25.450001
"754","2015-01-30",25.200001
"755","2015-02-02",25.059999
"756","2015-02-03",27.99
"757","2015-02-04",27.549999
"758","2015-02-05",29.08
"759","2015-02-06",29.27
"760","2015-02-09",29.5
"761","2015-02-10",28.450001
"762","2015-02-11",28.700001
"763","2015-02-12",28.57
"764","2015-02-13",29.82
"765","2015-02-17",31.9
"766","2015-02-18",32.25
"767","2015-02-19",33.029999
"768","2015-02-20",32.52
"769","2015-02-23",30.959999
"770","2015-02-24",30.58
"771","2015-02-25",30.16
"772","2015-02-26",30.719999
"773","2015-02-27",32.41
"774","2015-03-02",32.080002
"775","2015-03-03",33.5
"776","2015-03-04",33.049999
"777","2015-03-05",32.540001
"778","2015-03-06",32.209999
"779","2015-03-09",31.870001
"780","2015-03-10",30.059999
"781","2015-03-11",31.17
"782","2015-03-12",30.77
"783","2015-03-13",29.459999
"784","2015-03-16",28.360001
"785","2015-03-17",28.57
"786","2015-03-18",30.120001
"787","2015-03-19",29.83
"788","2015-03-20",31.49
"789","2015-03-23",32.759998
"790","2015-03-24",33.360001
"791","2015-03-25",34.310001
"792","2015-03-26",34.060001
"793","2015-03-27",33.889999
"794","2015-03-30",35.16
"795","2015-03-31",35.610001
"796","2015-04-01",36.27
"797","2015-04-02",35.689999
"798","2015-04-06",36.16
"799","2015-04-07",36.419998
"800","2015-04-08",36.450001
"801","2015-04-09",36.77
"802","2015-04-10",36.34
"803","2015-04-13",36.419998
"804","2015-04-14",37.779999
"805","2015-04-15",39.07
"806","2015-04-16",39
"807","2015-04-17",37.799999
"808","2015-04-20",37.93
"809","2015-04-21",36.240002
"810","2015-04-22",36.939999
"811","2015-04-23",36
"812","2015-04-24",34.700001
"813","2015-04-27",34.610001
"814","2015-04-28",35
"815","2015-04-29",35.799999
"816","2015-04-30",37.349998
"817","2015-05-01",37.669998
"818","2015-05-04",37.549999
"819","2015-05-05",36.689999
"820","2015-05-06",35.790001
"821","2015-05-07",34.959999
"822","2015-05-08",35.07
"823","2015-05-11",34.52
"824","2015-05-12",35.689999
"825","2015-05-13",35.619999
"826","2015-05-14",35.209999
"827","2015-05-15",34.639999
"828","2015-05-18",33.139999
"829","2015-05-19",31.59
"830","2015-05-20",32.490002
"831","2015-05-21",33.5
"832","2015-05-22",31.809999
"833","2015-05-26",32.360001
"834","2015-05-27",32.639999
"835","2015-05-28",31.4
"836","2015-05-29",30.85
"837","2015-06-01",29.870001
"838","2015-06-02",31.23
"839","2015-06-03",31.98
"840","2015-06-04",31.889999
"841","2015-06-05",32.799999
"842","2015-06-08",31.780001
"843","2015-06-09",31.4
"844","2015-06-10",32.950001
"845","2015-06-11",32.630001
"846","2015-06-12",31.389999
"847","2015-06-15",31.09
"848","2015-06-16",30.700001
"849","2015-06-17",30.5
"850","2015-06-18",29.99
"851","2015-06-19",30.049999
"852","2015-06-22",30.450001
"853","2015-06-23",30.41
"854","2015-06-24",30.24
"855","2015-06-25",28.58
"856","2015-06-26",28.43
"857","2015-06-29",28.799999
"858","2015-06-30",29.360001
"859","2015-07-01",27.75
"860","2015-07-02",27.209999
"861","2015-07-06",25.76
"862","2015-07-07",26.139999
"863","2015-07-08",24.93
"864","2015-07-09",25.32
"865","2015-07-10",24.35
"866","2015-07-13",25.139999
"867","2015-07-14",25.67
"868","2015-07-15",25.049999
"869","2015-07-16",23.790001
"870","2015-07-17",22.639999
"871","2015-07-20",22.110001
"872","2015-07-21",22.709999
"873","2015-07-22",23
"874","2015-07-23",23.040001
"875","2015-07-24",21.280001
"876","2015-07-27",21.33
"877","2015-07-28",21.68
"878","2015-07-29",25.110001
"879","2015-07-30",24.610001
"880","2015-07-31",22.52
"881","2015-08-03",21.950001
"882","2015-08-04",21.75
"883","2015-08-05",21.35
"884","2015-08-06",22.83
"885","2015-08-07",22.540001
"886","2015-08-10",24.65
"887","2015-08-11",25.32
"888","2015-08-12",25.77
"889","2015-08-13",25.59
"890","2015-08-14",24.58
"891","2015-08-17",24.879999
"892","2015-08-18",24.799999
"893","2015-08-19",22.9
"894","2015-08-20",22.01
"895","2015-08-21",20.98
"896","2015-08-24",17.42
"897","2015-08-25",17.02
"898","2015-08-26",18.059999
"899","2015-08-27",19.469999
"900","2015-08-28",19.92
"901","2015-08-31",20.1
"902","2015-09-01",19.5
"903","2015-09-02",18.969999
"904","2015-09-03",19.530001
"905","2015-09-04",19.110001
"906","2015-09-08",19.15
"907","2015-09-09",18.459999
"908","2015-09-10",19.15
"909","2015-09-11",17.74
"910","2015-09-14",17.68
"911","2015-09-15",18.08
"912","2015-09-16",18.879999
"913","2015-09-17",18.84
"914","2015-09-18",18.09
"915","2015-09-21",17.950001
"916","2015-09-22",17.57
"917","2015-09-23",16.879999
"918","2015-09-24",16.92
"919","2015-09-25",15.36
"920","2015-09-28",13.89
"921","2015-09-29",13.59
"922","2015-09-30",14.09
"923","2015-10-01",13.78
"924","2015-10-02",14.47
"925","2015-10-05",15.1
"926","2015-10-06",15.78
"927","2015-10-07",16.030001
"928","2015-10-08",17.67
"929","2015-10-09",17.950001
"930","2015-10-12",16.82
"931","2015-10-13",17.25
"932","2015-10-14",17.950001
"933","2015-10-15",18.4
"934","2015-10-16",17.139999
"935","2015-10-19",16.27
"936","2015-10-20",16.51
"937","2015-10-21",16.280001
"938","2015-10-22",16.66
"939","2015-10-23",16.27
"940","2015-10-26",15.83
"941","2015-10-27",14.64
"942","2015-10-28",17.91
"943","2015-10-29",17.790001
"944","2015-10-30",18.059999
"945","2015-11-02",18.860001
"946","2015-11-03",20.74
"947","2015-11-04",20.040001
"948","2015-11-05",19.469999
"949","2015-11-06",20.200001
"950","2015-11-09",20.709999
"951","2015-11-10",19.98
"952","2015-11-11",18.879999
"953","2015-11-12",17.879999
"954","2015-11-13",18.32
"955","2015-11-16",19.4
"956","2015-11-17",19.15
"957","2015-11-18",20.02
"958","2015-11-19",19.99
"959","2015-11-20",19.34
"960","2015-11-23",19.93
"961","2015-11-24",20.299999
"962","2015-11-25",20.790001
"963","2015-11-27",20.23
"964","2015-11-30",21.27
"965","2015-12-01",21.93
"966","2015-12-02",21.99
"967","2015-12-03",21.549999
"968","2015-12-04",21.02
