"","date","GVA"
"124","2007-06-29",64.18
"125","2007-07-02",67.300003
"126","2007-07-03",69.080002
"127","2007-07-05",68.5
"128","2007-07-06",69.580002
"129","2007-07-09",69
"130","2007-07-10",66.580002
"131","2007-07-11",68.389999
"132","2007-07-12",72.43
"133","2007-07-13",73.379997
"134","2007-07-16",73.019997
"135","2007-07-17",72.559998
"136","2007-07-18",72.470001
"137","2007-07-19",71.900002
"138","2007-07-20",70.139999
"139","2007-07-23",70.699997
"140","2007-07-24",67.790001
"141","2007-07-25",68.230003
"142","2007-07-26",68.940002
"143","2007-07-27",67.839996
"144","2007-07-30",66.739998
"145","2007-07-31",64.989998
"146","2007-08-01",62.599998
"147","2007-08-02",64.260002
"148","2007-08-03",61
"149","2007-08-06",60.380001
"150","2007-08-07",61.400002
"151","2007-08-08",62.939999
"152","2007-08-09",56.18
"153","2007-08-10",59.27
"154","2007-08-13",61.450001
"155","2007-08-14",59.830002
"156","2007-08-15",55.049999
"157","2007-08-16",53.419998
"158","2007-08-17",53.130001
"159","2007-08-20",54.360001
"160","2007-08-21",53.34
"161","2007-08-22",55.450001
"162","2007-08-23",54.439999
"163","2007-08-24",54.450001
"164","2007-08-27",53.389999
"165","2007-08-28",50.599998
"166","2007-08-29",53.369999
"167","2007-08-30",52.779999
"168","2007-08-31",54.439999
"169","2007-09-04",54.740002
"170","2007-09-05",53.669998
"171","2007-09-06",54.950001
"172","2007-09-07",54.369999
"173","2007-09-10",53.099998
"174","2007-09-11",54.669998
"175","2007-09-12",55.41
"176","2007-09-13",54.880001
"177","2007-09-14",54.080002
"178","2007-09-17",53.450001
"179","2007-09-18",54.639999
"180","2007-09-19",56.25
"181","2007-09-20",56.779999
"182","2007-09-21",56.5
"183","2007-09-24",55.279999
"184","2007-09-25",53.799999
"185","2007-09-26",53.48
"186","2007-09-27",53.23
"187","2007-09-28",53.02
"188","2007-10-01",53.07
"189","2007-10-02",54.360001
"190","2007-10-03",54.43
"191","2007-10-04",53.57
"192","2007-10-05",55.43
"193","2007-10-08",54.549999
"194","2007-10-09",54.900002
"195","2007-10-10",54.639999
"196","2007-10-11",55.529999
"197","2007-10-12",57.080002
"198","2007-10-15",55.919998
"199","2007-10-16",54.439999
"200","2007-10-17",53.150002
"201","2007-10-18",53.799999
"202","2007-10-19",51.169998
"203","2007-10-22",51.290001
"204","2007-10-23",51.189999
"205","2007-10-24",52.919998
"206","2007-10-25",44
"207","2007-10-26",41.84
"208","2007-10-29",43.080002
"209","2007-10-30",42.400002
"210","2007-10-31",42.82
"211","2007-11-01",41.459999
"212","2007-11-02",40.900002
"213","2007-11-05",40.470001
"214","2007-11-06",39.810001
"215","2007-11-07",39.049999
"216","2007-11-08",39.330002
"217","2007-11-09",38.389999
"218","2007-11-12",35.639999
"219","2007-11-13",36.689999
"220","2007-11-14",36.110001
"221","2007-11-15",35.07
"222","2007-11-16",33.720001
"223","2007-11-19",32.68
"224","2007-11-20",33.119999
"225","2007-11-21",34.59
"226","2007-11-23",34.880001
"227","2007-11-26",36.27
"228","2007-11-27",38.529999
"229","2007-11-28",39.799999
"230","2007-11-29",40.34
"231","2007-11-30",41.02
"232","2007-12-03",40.849998
"233","2007-12-04",40.220001
"234","2007-12-05",40.209999
"235","2007-12-06",40.799999
"236","2007-12-07",41.200001
"237","2007-12-10",41.709999
"238","2007-12-11",40.16
"239","2007-12-12",40.310001
"240","2007-12-13",40.799999
"241","2007-12-14",38.73
"242","2007-12-17",37.669998
"243","2007-12-18",37.509998
"244","2007-12-19",37.549999
"245","2007-12-20",37.279999
"246","2007-12-21",37.950001
"247","2007-12-24",38.380001
"248","2007-12-26",37.549999
"249","2007-12-27",36.43
"250","2007-12-28",36.18
"251","2007-12-31",36.18
"252","2008-01-02",36.16
"253","2008-01-03",35.82
"254","2008-01-04",34.48
"255","2008-01-07",34.57
"256","2008-01-08",33.5
"257","2008-01-09",34.18
"258","2008-01-10",35.560001
"259","2008-01-11",35.700001
"260","2008-01-14",35.630001
"261","2008-01-15",33.990002
"262","2008-01-16",34.77
"263","2008-01-17",32.970001
"264","2008-01-18",33.450001
"265","2008-01-22",33.869999
"266","2008-01-23",34.959999
"267","2008-01-24",35.880001
"268","2008-01-25",34.59
"269","2008-01-28",35.290001
"270","2008-01-29",36.02
"271","2008-01-30",35.98
"272","2008-01-31",38.07
"273","2008-02-01",39.389999
"274","2008-02-04",38.130001
"275","2008-02-05",36.25
"276","2008-02-06",36.279999
"277","2008-02-07",36.099998
"278","2008-02-08",37.080002
"279","2008-02-11",35.41
"280","2008-02-12",34.869999
"281","2008-02-13",35.700001
"282","2008-02-14",35.049999
"283","2008-02-15",32.259998
"284","2008-02-19",32.939999
"285","2008-02-20",33.529999
"286","2008-02-21",34.009998
"287","2008-02-22",33.709999
"288","2008-02-25",34.009998
"289","2008-02-26",34.029999
"290","2008-02-27",32.889999
"291","2008-02-28",31.98
"292","2008-02-29",30.190001
"293","2008-03-03",28.75
"294","2008-03-04",29.110001
"295","2008-03-05",29.549999
"296","2008-03-06",27.040001
"297","2008-03-07",27.959999
"298","2008-03-10",28.1
"299","2008-03-11",30.219999
"300","2008-03-12",29.99
"301","2008-03-13",31.620001
"302","2008-03-14",30.73
"303","2008-03-17",30.15
"304","2008-03-18",32.299999
"305","2008-03-19",30.940001
"306","2008-03-20",31.959999
"307","2008-03-24",33.669998
"308","2008-03-25",33.189999
"309","2008-03-26",32.990002
"310","2008-03-27",32.450001
"311","2008-03-28",32.360001
"312","2008-03-31",32.709999
"313","2008-04-01",34.779999
"314","2008-04-02",34.060001
"315","2008-04-03",34.790001
"316","2008-04-04",34.580002
"317","2008-04-07",34.509998
"318","2008-04-08",33.939999
"319","2008-04-09",33.029999
"320","2008-04-10",33.790001
"321","2008-04-11",32.630001
"322","2008-04-14",32.119999
"323","2008-04-15",33.009998
"324","2008-04-16",34.209999
"325","2008-04-17",33.759998
"326","2008-04-18",35.139999
"327","2008-04-21",35.02
"328","2008-04-22",34.290001
"329","2008-04-23",33.709999
"330","2008-04-24",34.07
"331","2008-04-25",34.459999
"332","2008-04-28",34.75
"333","2008-04-29",34.639999
"334","2008-04-30",34.299999
"335","2008-05-01",30.07
"336","2008-05-02",31.07
"337","2008-05-05",31.440001
"338","2008-05-06",32.060001
"339","2008-05-07",32
"340","2008-05-08",33.59
"341","2008-05-09",33.419998
"342","2008-05-12",33.880001
"343","2008-05-13",34.110001
"344","2008-05-14",35.540001
"345","2008-05-15",36.330002
"346","2008-05-16",36.950001
"347","2008-05-19",35.73
"348","2008-05-20",34.220001
"349","2008-05-21",34.110001
"350","2008-05-22",34.110001
"351","2008-05-23",34
"352","2008-05-27",34.200001
"353","2008-05-28",34.779999
"354","2008-05-29",36.02
"355","2008-05-30",36.57
"356","2008-06-02",35.869999
"357","2008-06-03",36.470001
"358","2008-06-04",36.029999
"359","2008-06-05",37.48
"360","2008-06-06",35.849998
"361","2008-06-09",36
"362","2008-06-10",36.169998
"363","2008-06-11",34.889999
"364","2008-06-12",34.25
"365","2008-06-13",35.029999
"366","2008-06-16",34.990002
"367","2008-06-17",34.5
"368","2008-06-18",34.279999
"369","2008-06-19",34.650002
"370","2008-06-20",33.540001
"371","2008-06-23",33.759998
"372","2008-06-24",32.939999
"373","2008-06-25",33.18
"374","2008-06-26",31.610001
"375","2008-06-27",31.59
"376","2008-06-30",31.530001
"377","2008-07-01",32.200001
"378","2008-07-02",31.09
"379","2008-07-03",31.49
"380","2008-07-07",31
"381","2008-07-08",32.490002
"382","2008-07-09",32.310001
"383","2008-07-10",32.75
"384","2008-07-11",33.360001
"385","2008-07-14",32.849998
"386","2008-07-15",33.509998
"387","2008-07-16",35.110001
"388","2008-07-17",35.830002
"389","2008-07-18",34.439999
"390","2008-07-21",34.830002
"391","2008-07-22",35
"392","2008-07-23",35.580002
"393","2008-07-24",34.259998
"394","2008-07-25",34.119999
"395","2008-07-28",31
"396","2008-07-29",32.34
"397","2008-07-30",31.33
"398","2008-07-31",31.629999
"399","2008-08-01",31
"400","2008-08-04",30.83
"401","2008-08-05",32.849998
"402","2008-08-06",33.939999
"403","2008-08-07",33.990002
"404","2008-08-08",35.75
"405","2008-08-11",37
"406","2008-08-12",36.93
"407","2008-08-13",38
"408","2008-08-14",38.73
"409","2008-08-15",38.970001
"410","2008-08-18",37.900002
"411","2008-08-19",36.790001
"412","2008-08-20",37.34
"413","2008-08-21",37.459999
"414","2008-08-22",37.130001
"415","2008-08-25",35.939999
"416","2008-08-26",36.18
"417","2008-08-27",36.619999
"418","2008-08-28",37.049999
"419","2008-08-29",36.68
"420","2008-09-02",36.240002
"421","2008-09-03",36.580002
"422","2008-09-04",36.740002
"423","2008-09-05",36.09
"424","2008-09-08",37.209999
"425","2008-09-09",36.52
"426","2008-09-10",37.369999
"427","2008-09-11",37.740002
"428","2008-09-12",37.57
"429","2008-09-15",35.080002
"430","2008-09-16",38.09
"431","2008-09-17",37.43
"432","2008-09-18",38.880001
"433","2008-09-19",41.119999
"434","2008-09-22",38.360001
"435","2008-09-23",36.830002
"436","2008-09-24",35.849998
"437","2008-09-25",37.900002
"438","2008-09-26",37.23
"439","2008-09-29",32.950001
"440","2008-09-30",35.82
"441","2008-10-01",34.369999
"442","2008-10-02",31.99
"443","2008-10-03",31.02
"444","2008-10-06",28.09
"445","2008-10-07",25.709999
"446","2008-10-08",25.719999
"447","2008-10-09",23.870001
"448","2008-10-10",25
"449","2008-10-13",28.68
"450","2008-10-14",27.290001
"451","2008-10-15",26.5
"452","2008-10-16",28.58
"453","2008-10-17",28.1
"454","2008-10-20",29.290001
"455","2008-10-21",28.08
"456","2008-10-22",25.76
"457","2008-10-23",23.67
"458","2008-10-24",23.559999
"459","2008-10-27",22.67
"460","2008-10-28",24.440001
"461","2008-10-29",26.049999
"462","2008-10-30",30.110001
"463","2008-10-31",35.669998
"464","2008-11-03",34.139999
"465","2008-11-04",37.029999
"466","2008-11-05",36.209999
"467","2008-11-06",32.849998
"468","2008-11-07",33.18
"469","2008-11-10",32.82
"470","2008-11-11",32.490002
"471","2008-11-12",30.43
"472","2008-11-13",33.740002
"473","2008-11-14",31.65
"474","2008-11-17",31.780001
"475","2008-11-18",31.459999
"476","2008-11-19",30.940001
"477","2008-11-20",30.26
"478","2008-11-21",29.870001
"479","2008-11-24",36.450001
"480","2008-11-25",39.73
"481","2008-11-26",42.130001
"482","2008-11-28",42.889999
"483","2008-12-01",38.330002
"484","2008-12-02",41.299999
"485","2008-12-03",44.060001
"486","2008-12-04",45.02
"487","2008-12-05",45.830002
"488","2008-12-08",49.09
"489","2008-12-09",43.939999
"490","2008-12-10",46.119999
"491","2008-12-11",41.810001
"492","2008-12-12",44.060001
"493","2008-12-15",44.599998
"494","2008-12-16",44.959999
"495","2008-12-17",42.189999
"496","2008-12-18",40.470001
"497","2008-12-19",39.709999
"498","2008-12-22",39.080002
"499","2008-12-23",38.98
"500","2008-12-24",39.48
"501","2008-12-26",40.259998
"502","2008-12-29",40.720001
"503","2008-12-30",42.599998
"504","2008-12-31",43.93
"505","2009-01-02",44.779999
"506","2009-01-05",44.139999
"507","2009-01-06",42.639999
"508","2009-01-07",40.580002
"509","2009-01-08",41.75
"510","2009-01-09",40.360001
"511","2009-01-12",38.68
"512","2009-01-13",40.48
"513","2009-01-14",38.759998
"514","2009-01-15",39.060001
"515","2009-01-16",40.709999
"516","2009-01-20",37.369999
"517","2009-01-21",38.810001
"518","2009-01-22",37.990002
"519","2009-01-23",37.490002
"520","2009-01-26",37.299999
"521","2009-01-27",37.889999
"522","2009-01-28",39.139999
"523","2009-01-29",36.939999
"524","2009-01-30",35.220001
"525","2009-02-02",34.029999
"526","2009-02-03",35.66
"527","2009-02-04",35.84
"528","2009-02-05",35.77
"529","2009-02-06",37.169998
"530","2009-02-09",35.919998
"531","2009-02-10",34.959999
"532","2009-02-11",33.990002
"533","2009-02-12",34.209999
"534","2009-02-13",33.77
"535","2009-02-17",32.029999
"536","2009-02-18",30.76
"537","2009-02-19",31.75
"538","2009-02-20",32.16
"539","2009-02-23",30.639999
"540","2009-02-24",31.67
"541","2009-02-25",30.9
"542","2009-02-26",34.27
"543","2009-02-27",35.580002
"544","2009-03-02",34.619999
"545","2009-03-03",34.450001
"546","2009-03-04",35.869999
"547","2009-03-05",34.82
"548","2009-03-06",34.419998
"549","2009-03-09",36.18
"550","2009-03-10",37.98
"551","2009-03-11",38.029999
"552","2009-03-12",40.25
"553","2009-03-13",40.419998
"554","2009-03-16",38.900002
"555","2009-03-17",39.990002
"556","2009-03-18",39.860001
"557","2009-03-19",38.900002
"558","2009-03-20",37.259998
"559","2009-03-23",40.220001
"560","2009-03-24",39.009998
"561","2009-03-25",40.209999
"562","2009-03-26",42.919998
"563","2009-03-27",40.919998
"564","2009-03-30",37.209999
"565","2009-03-31",37.48
"566","2009-04-01",37.5
"567","2009-04-02",39.240002
"568","2009-04-03",40.34
"569","2009-04-06",40.41
"570","2009-04-07",39.130001
"571","2009-04-08",39.68
"572","2009-04-09",41.029999
"573","2009-04-13",40.150002
"574","2009-04-14",38.150002
"575","2009-04-15",38
"576","2009-04-16",40.25
"577","2009-04-17",40.049999
"578","2009-04-20",37.82
"579","2009-04-21",38.619999
"580","2009-04-22",39.950001
"581","2009-04-23",37.860001
"582","2009-04-24",39.630001
"583","2009-04-27",38.77
"584","2009-04-28",39.040001
"585","2009-04-29",39.68
"586","2009-04-30",39.450001
"587","2009-05-01",39.189999
"588","2009-05-04",39.630001
"589","2009-05-05",44.740002
"590","2009-05-06",43.290001
"591","2009-05-07",40.650002
"592","2009-05-08",41.799999
"593","2009-05-11",39.950001
"594","2009-05-12",39.68
"595","2009-05-13",36.919998
"596","2009-05-14",36.84
"597","2009-05-15",37.139999
"598","2009-05-18",37.77
"599","2009-05-19",36.77
"600","2009-05-20",35.459999
"601","2009-05-21",34.16
"602","2009-05-22",34.07
"603","2009-05-26",34.860001
"604","2009-05-27",34.549999
"605","2009-05-28",35.869999
"606","2009-05-29",36.549999
"607","2009-06-01",37.709999
"608","2009-06-02",37.07
"609","2009-06-03",36.009998
"610","2009-06-04",35.68
"611","2009-06-05",35.75
"612","2009-06-08",36.630001
"613","2009-06-09",36.98
"614","2009-06-10",36.32
"615","2009-06-11",35.360001
"616","2009-06-12",34.369999
"617","2009-06-15",33.560001
"618","2009-06-16",33.25
"619","2009-06-17",33.869999
"620","2009-06-18",33.66
"621","2009-06-19",34.43
"622","2009-06-22",33.23
"623","2009-06-23",33.220001
"624","2009-06-24",33.560001
"625","2009-06-25",34.240002
"626","2009-06-26",34.209999
"627","2009-06-29",33.860001
"628","2009-06-30",33.279999
"629","2009-07-01",33.400002
"630","2009-07-02",32.75
"631","2009-07-06",31.84
"632","2009-07-07",30.879999
"633","2009-07-08",30.290001
"634","2009-07-09",30.459999
"635","2009-07-10",30.59
"636","2009-07-13",31.6
"637","2009-07-14",31.65
"638","2009-07-15",33.259998
"639","2009-07-16",33.82
"640","2009-07-17",34.610001
"641","2009-07-20",34.959999
"642","2009-07-21",34.279999
"643","2009-07-22",33.919998
"644","2009-07-23",35.41
"645","2009-07-24",35.150002
"646","2009-07-27",35.369999
"647","2009-07-28",36.349998
"648","2009-07-29",35.34
"649","2009-07-30",33.740002
"650","2009-07-31",33.880001
"651","2009-08-03",34.900002
"652","2009-08-04",33.990002
"653","2009-08-05",34.209999
"654","2009-08-06",33.450001
"655","2009-08-07",34.349998
"656","2009-08-10",33.630001
"657","2009-08-11",32.740002
"658","2009-08-12",33.349998
"659","2009-08-13",32.970001
"660","2009-08-14",32.43
"661","2009-08-17",31.91
"662","2009-08-18",32.25
"663","2009-08-19",32.16
"664","2009-08-20",32
"665","2009-08-21",33
"666","2009-08-24",32.439999
"667","2009-08-25",33.060001
"668","2009-08-26",33
"669","2009-08-27",32.669998
"670","2009-08-28",32.970001
"671","2009-08-31",32.099998
"672","2009-09-01",31.790001
"673","2009-09-02",30.389999
"674","2009-09-03",31.09
"675","2009-09-04",31.620001
"676","2009-09-08",32.709999
"677","2009-09-09",32.57
"678","2009-09-10",32.84
"679","2009-09-11",33.080002
"680","2009-09-14",32.900002
"681","2009-09-15",33.439999
"682","2009-09-16",33.860001
"683","2009-09-17",34.43
"684","2009-09-18",33.810001
"685","2009-09-21",32.099998
"686","2009-09-22",31.25
"687","2009-09-23",30.74
"688","2009-09-24",30.09
"689","2009-09-25",29.809999
"690","2009-09-28",30.32
"691","2009-09-29",30.09
"692","2009-09-30",30.940001
"693","2009-10-01",30.209999
"694","2009-10-02",29.57
"695","2009-10-05",28.99
"696","2009-10-06",29.24
"697","2009-10-07",29.17
"698","2009-10-08",29.049999
"699","2009-10-09",29.08
"700","2009-10-12",28.870001
"701","2009-10-13",28.93
"702","2009-10-14",29.139999
"703","2009-10-15",28.610001
"704","2009-10-16",28.49
"705","2009-10-19",28.6
"706","2009-10-20",28.860001
"707","2009-10-21",28.389999
"708","2009-10-22",28.4
"709","2009-10-23",28.15
"710","2009-10-26",27.870001
"711","2009-10-27",27.65
"712","2009-10-28",27.360001
"713","2009-10-29",29.780001
"714","2009-10-30",28.559999
"715","2009-11-02",28.26
"716","2009-11-03",28.16
"717","2009-11-04",28.66
"718","2009-11-05",29.549999
"719","2009-11-06",29.33
"720","2009-11-09",30.58
"721","2009-11-10",30.33
"722","2009-11-11",30.85
"723","2009-11-12",30.32
"724","2009-11-13",30.889999
"725","2009-11-16",31.450001
"726","2009-11-17",31.35
"727","2009-11-18",31
"728","2009-11-19",30.25
"729","2009-11-20",30.5
"730","2009-11-23",31.52
"731","2009-11-24",31.26
"732","2009-11-25",31.17
"733","2009-11-27",30.26
"734","2009-11-30",29.969999
"735","2009-12-01",30.370001
"736","2009-12-02",30.75
"737","2009-12-03",30.200001
"738","2009-12-04",30.860001
"739","2009-12-07",30.889999
"740","2009-12-08",31.42
"741","2009-12-09",31.08
"742","2009-12-10",31.17
"743","2009-12-11",31.85
"744","2009-12-14",32.41
"745","2009-12-15",32.200001
"746","2009-12-16",33.099998
"747","2009-12-17",32.540001
"748","2009-12-18",32.700001
"749","2009-12-21",33.25
"750","2009-12-22",33.459999
"751","2009-12-23",34.040001
"752","2009-12-24",34.279999
"753","2009-12-28",34.48
"754","2009-12-29",34.459999
"755","2009-12-30",34.25
"756","2009-12-31",33.66
"757","2010-01-04",34.18
"758","2010-01-05",33.77
"759","2010-01-06",35.27
"760","2010-01-07",35.790001
"761","2010-01-08",35.82
"762","2010-01-11",34.939999
"763","2010-01-12",35
"764","2010-01-13",34.959999
"765","2010-01-14",34.689999
"766","2010-01-15",34.330002
"767","2010-01-19",34.5
"768","2010-01-20",33.77
"769","2010-01-21",33.400002
"770","2010-01-22",32.490002
"771","2010-01-25",32.790001
"772","2010-01-26",32.59
"773","2010-01-27",32.689999
"774","2010-01-28",31.389999
"775","2010-01-29",30.879999
"776","2010-02-01",30.67
"777","2010-02-02",30.73
"778","2010-02-03",30.25
"779","2010-02-04",29.41
"780","2010-02-05",29.309999
"781","2010-02-08",29.43
"782","2010-02-09",29.709999
"783","2010-02-10",29.559999
"784","2010-02-11",29.5
"785","2010-02-12",29.620001
"786","2010-02-16",29.629999
"787","2010-02-17",30.34
"788","2010-02-18",30.299999
"789","2010-02-19",30.26
"790","2010-02-22",30.1
"791","2010-02-23",29.49
"792","2010-02-24",29.6
"793","2010-02-25",29.74
"794","2010-02-26",27.629999
"795","2010-03-01",27.74
"796","2010-03-02",28.459999
"797","2010-03-03",28.620001
"798","2010-03-04",28.200001
"799","2010-03-05",28.549999
"800","2010-03-08",28.200001
"801","2010-03-09",28.389999
"802","2010-03-10",28.68
"803","2010-03-11",28.299999
"804","2010-03-12",28.559999
"805","2010-03-15",28.26
"806","2010-03-16",29.08
"807","2010-03-17",30.049999
"808","2010-03-18",30.68
"809","2010-03-19",30.360001
"810","2010-03-22",30.75
"811","2010-03-23",31.540001
"812","2010-03-24",30.690001
"813","2010-03-25",30.32
"814","2010-03-26",30.49
"815","2010-03-29",30.639999
"816","2010-03-30",30.379999
"817","2010-03-31",30.219999
"818","2010-04-01",30.379999
"819","2010-04-05",30.809999
"820","2010-04-06",31.25
"821","2010-04-07",31.110001
"822","2010-04-08",31.26
"823","2010-04-09",31.08
"824","2010-04-12",31.450001
"825","2010-04-13",31.73
"826","2010-04-14",32.200001
"827","2010-04-15",32.02
"828","2010-04-16",31.889999
"829","2010-04-19",31.610001
"830","2010-04-20",33.07
"831","2010-04-21",33.66
"832","2010-04-22",34.060001
"833","2010-04-23",33.380001
"834","2010-04-26",32.779999
"835","2010-04-27",32.810001
"836","2010-04-28",32.98
"837","2010-04-29",34.060001
"838","2010-04-30",33.610001
"839","2010-05-03",33.860001
"840","2010-05-04",31.58
"841","2010-05-05",31.530001
"842","2010-05-06",30.23
"843","2010-05-07",29.389999
"844","2010-05-10",31.35
"845","2010-05-11",31.58
"846","2010-05-12",32.060001
"847","2010-05-13",32.040001
"848","2010-05-14",31.879999
"849","2010-05-17",32.799999
"850","2010-05-18",33.310001
"851","2010-05-19",33.189999
"852","2010-05-20",31.41
"853","2010-05-21",31.290001
"854","2010-05-24",30.870001
"855","2010-05-25",31.290001
"856","2010-05-26",29.690001
"857","2010-05-27",29.799999
"858","2010-05-28",29.65
"859","2010-06-01",28.040001
"860","2010-06-02",28.18
"861","2010-06-03",28.459999
"862","2010-06-04",27.559999
"863","2010-06-07",26.5
"864","2010-06-08",25.57
"865","2010-06-09",25.84
"866","2010-06-10",26.549999
"867","2010-06-11",26.4
"868","2010-06-14",26.700001
"869","2010-06-15",27.780001
"870","2010-06-16",27.4
"871","2010-06-17",27.129999
"872","2010-06-18",27.309999
"873","2010-06-21",27.02
"874","2010-06-22",25.889999
"875","2010-06-23",26.440001
"876","2010-06-24",25.08
"877","2010-06-25",25.389999
"878","2010-06-28",24.99
"879","2010-06-29",24.07
"880","2010-06-30",23.58
"881","2010-07-01",23.030001
"882","2010-07-02",22.690001
"883","2010-07-06",22.92
"884","2010-07-07",23.74
"885","2010-07-08",24.030001
"886","2010-07-09",24.549999
"887","2010-07-12",23.4
"888","2010-07-13",23.889999
"889","2010-07-14",23.629999
"890","2010-07-15",23.459999
"891","2010-07-16",22.559999
"892","2010-07-19",22.440001
"893","2010-07-20",22.870001
"894","2010-07-21",23.049999
"895","2010-07-22",24.26
"896","2010-07-23",24.120001
"897","2010-07-26",24.75
"898","2010-07-27",24.25
"899","2010-07-28",23.780001
"900","2010-07-29",23.66
"901","2010-07-30",23.25
"902","2010-08-02",23.219999
"903","2010-08-03",24.5
"904","2010-08-04",24.200001
"905","2010-08-05",23.860001
"906","2010-08-06",23.33
"907","2010-08-09",23.610001
"908","2010-08-10",23.440001
"909","2010-08-11",22.360001
"910","2010-08-12",22.440001
"911","2010-08-13",22.34
"912","2010-08-16",22.459999
"913","2010-08-17",22.809999
"914","2010-08-18",22.959999
"915","2010-08-19",22.35
"916","2010-08-20",22.639999
"917","2010-08-23",22.26
"918","2010-08-24",22
"919","2010-08-25",22.049999
"920","2010-08-26",21.440001
"921","2010-08-27",22.52
"922","2010-08-30",21.719999
"923","2010-08-31",22.01
"924","2010-09-01",22.700001
"925","2010-09-02",23.049999
"926","2010-09-03",23.92
"927","2010-09-07",23.65
"928","2010-09-08",23.190001
"929","2010-09-09",23.07
"930","2010-09-10",23.950001
"931","2010-09-13",24.76
"932","2010-09-14",24.790001
"933","2010-09-15",23.99
"934","2010-09-16",23.370001
"935","2010-09-17",22.07
"936","2010-09-20",22.48
"937","2010-09-21",22.35
"938","2010-09-22",22.280001
"939","2010-09-23",21.940001
"940","2010-09-24",22.07
"941","2010-09-27",22.290001
"942","2010-09-28",22.690001
"943","2010-09-29",22.68
"944","2010-09-30",22.74
"945","2010-10-01",22.969999
"946","2010-10-04",22.85
"947","2010-10-05",23.459999
"948","2010-10-06",23.469999
"949","2010-10-07",23.450001
"950","2010-10-08",23.639999
"951","2010-10-11",23.84
"952","2010-10-12",23.690001
"953","2010-10-13",23.889999
"954","2010-10-14",23.92
"955","2010-10-15",23.889999
"956","2010-10-18",24.4
"957","2010-10-19",24.049999
