"","date","FRPH"
"116","2007-06-19",29.963333
"117","2007-06-20",28.780001
"118","2007-06-21",29.996666
"119","2007-06-22",29.860001
"120","2007-06-25",28.843334
"121","2007-06-26",29.143333
"122","2007-06-27",29.596666
"123","2007-06-28",29.223333
"124","2007-06-29",28.9
"125","2007-07-02",28.889999
"126","2007-07-03",29.02
"127","2007-07-05",29.1
"128","2007-07-06",29.1
"129","2007-07-09",29.26
"130","2007-07-10",29
"131","2007-07-11",29.1
"132","2007-07-12",29.583334
"133","2007-07-13",30.283333
"134","2007-07-16",29.436666
"135","2007-07-17",29.333334
"136","2007-07-18",29.946667
"137","2007-07-19",30.033333
"138","2007-07-20",30.133333
"139","2007-07-23",29.623333
"140","2007-07-24",29.913334
"141","2007-07-25",29.993334
"142","2007-07-26",29.889999
"143","2007-07-27",29.993334
"144","2007-07-30",29.636667
"145","2007-07-31",29.969999
"146","2007-08-01",29.696667
"147","2007-08-02",29.443333
"148","2007-08-03",28.663334
"149","2007-08-06",28.700001
"150","2007-08-07",28.41
"151","2007-08-08",30
"152","2007-08-09",30.886667
"153","2007-08-10",30.459999
"154","2007-08-13",31.993334
"155","2007-08-14",31.716667
"156","2007-08-15",30.773333
"157","2007-08-16",31.466667
"158","2007-08-17",31.84
"159","2007-08-20",31.26
"160","2007-08-21",31.366667
"161","2007-08-22",31.666666
"162","2007-08-23",30.25
"163","2007-08-24",29.59
"164","2007-08-27",30.116667
"165","2007-08-28",29.906666
"166","2007-08-29",30.209999
"167","2007-08-30",30
"168","2007-08-31",30.666666
"169","2007-09-04",30.426666
"170","2007-09-05",29.733334
"171","2007-09-06",29.336666
"172","2007-09-07",29.353333
"173","2007-09-10",29.333334
"174","2007-09-11",29.75
"175","2007-09-12",29.356667
"176","2007-09-13",29.766666
"177","2007-09-14",29.639999
"178","2007-09-17",29.530001
"179","2007-09-18",30.530001
"180","2007-09-19",31.693333
"181","2007-09-20",31.666666
"182","2007-09-21",32
"183","2007-09-24",31.686666
"184","2007-09-25",31.233334
"185","2007-09-26",31.413334
"186","2007-09-27",31.416666
"187","2007-09-28",32.779999
"188","2007-10-01",32.48
"189","2007-10-02",32.666668
"190","2007-10-03",30.933332
"191","2007-10-04",31.206667
"192","2007-10-05",31.666666
"193","2007-10-08",32.130001
"194","2007-10-09",31.870001
"195","2007-10-10",31.973333
"196","2007-10-11",31.616667
"197","2007-10-12",31.263334
"198","2007-10-15",31.363333
"199","2007-10-16",31.236666
"200","2007-10-17",31.656666
"201","2007-10-18",31.606667
"202","2007-10-19",30.633333
"203","2007-10-22",30.389999
"204","2007-10-23",31.133333
"205","2007-10-24",31.533333
"206","2007-10-25",31.663334
"207","2007-10-26",31.833334
"208","2007-10-29",31.120001
"209","2007-10-30",31.629999
"210","2007-10-31",32.856667
"211","2007-11-01",30.68
"212","2007-11-02",30.17
"213","2007-11-05",30.293333
"214","2007-11-06",30.893333
"215","2007-11-07",30.666666
"216","2007-11-08",32.193333
"217","2007-11-09",31.110001
"218","2007-11-12",31.690001
"219","2007-11-13",31.93
"220","2007-11-14",32.299999
"221","2007-11-15",31.943333
"222","2007-11-16",30.233334
"223","2007-11-19",30.866667
"224","2007-11-20",30.6
"225","2007-11-21",30.283333
"226","2007-11-23",30.283333
"227","2007-11-26",30.18
"228","2007-11-27",30.1
"229","2007-11-28",31.666666
"230","2007-11-29",31.530001
"231","2007-11-30",31.296667
"232","2007-12-03",30.083334
"233","2007-12-04",29.743334
"234","2007-12-05",30.663334
"235","2007-12-06",31
"236","2007-12-07",31.706667
"237","2007-12-10",30.333334
"238","2007-12-11",30.403334
"239","2007-12-12",30.5
"240","2007-12-13",30
"241","2007-12-14",29.866667
"242","2007-12-17",30
"243","2007-12-18",30.233334
"244","2007-12-19",30.333334
"245","2007-12-20",29.676666
"246","2007-12-21",31
"247","2007-12-24",30.74
"248","2007-12-26",31.026667
"249","2007-12-27",31.083334
"250","2007-12-28",30.076666
"251","2007-12-31",31.15
"252","2008-01-02",30.290001
"253","2008-01-03",30.303333
"254","2008-01-04",30.333334
"255","2008-01-07",30.703333
"256","2008-01-08",30.85
"257","2008-01-09",31
"258","2008-01-10",30.186666
"259","2008-01-11",30.033333
"260","2008-01-14",30.013334
"261","2008-01-15",30.309999
"262","2008-01-16",29.673334
"263","2008-01-17",29.483334
"264","2008-01-18",29.629999
"265","2008-01-22",29.583334
"266","2008-01-23",30.75
"267","2008-01-24",29.253334
"268","2008-01-25",29.5
"269","2008-01-28",29.280001
"270","2008-01-29",29.666666
"271","2008-01-30",28.459999
"272","2008-01-31",28.5
"273","2008-02-01",28.326666
"274","2008-02-04",28.133333
"275","2008-02-05",27.536667
"276","2008-02-06",26.356667
"277","2008-02-07",25.5
"278","2008-02-08",25.559999
"279","2008-02-11",25.016666
"280","2008-02-12",25.4
"281","2008-02-13",27.036667
"282","2008-02-14",26.063334
"283","2008-02-15",26.693333
"284","2008-02-19",28.003334
"285","2008-02-20",27.283333
"286","2008-02-21",27.09
"287","2008-02-22",26.983334
"288","2008-02-25",27.266666
"289","2008-02-26",27.17
"290","2008-02-27",26.84
"291","2008-02-28",26.833334
"292","2008-02-29",25.84
"293","2008-03-03",25.786667
"294","2008-03-04",25.6
"295","2008-03-05",25.593334
"296","2008-03-06",25.436666
"297","2008-03-07",25.373333
"298","2008-03-10",25.693333
"299","2008-03-11",27.433332
"300","2008-03-12",26.66
"301","2008-03-13",26.666666
"302","2008-03-14",25.200001
"303","2008-03-17",25.543333
"304","2008-03-18",26.973333
"305","2008-03-19",25.836666
"306","2008-03-20",26.326666
"307","2008-03-24",26.296667
"308","2008-03-25",26.58
"309","2008-03-26",26.226667
"310","2008-03-27",26.216667
"311","2008-03-28",25.450001
"312","2008-03-31",26.146667
"313","2008-04-01",26.700001
"314","2008-04-02",26.809999
"315","2008-04-03",26.473333
"316","2008-04-04",27.253334
"317","2008-04-07",26.15
"318","2008-04-08",26.25
"319","2008-04-09",26.25
"320","2008-04-10",26.993334
"321","2008-04-11",26.216667
"322","2008-04-14",26.136667
"323","2008-04-15",26.136667
"324","2008-04-16",29.07
"325","2008-04-17",29
"326","2008-04-18",30.466667
"327","2008-04-21",30.286667
"328","2008-04-22",28.440001
"329","2008-04-23",28.326666
"330","2008-04-24",30.08
"331","2008-04-25",28.5
"332","2008-04-28",27.870001
"333","2008-04-29",26.666666
"334","2008-04-30",27.116667
"335","2008-05-01",27.733334
"336","2008-05-02",26.963333
"337","2008-05-05",26.5
"338","2008-05-06",27.16
"339","2008-05-07",26.433332
"340","2008-05-08",27.1
"341","2008-05-09",27.073334
"342","2008-05-12",28.566668
"343","2008-05-13",28.466667
"344","2008-05-14",26.823334
"345","2008-05-15",27.166666
"346","2008-05-16",27.466667
"347","2008-05-19",29.333334
"348","2008-05-20",28.280001
"349","2008-05-21",28.666666
"350","2008-05-22",29.09
"351","2008-05-23",29.256666
"352","2008-05-27",29.83
"353","2008-05-28",29.533333
"354","2008-05-29",30.653334
"355","2008-05-30",29.959999
"356","2008-06-02",29.666666
"357","2008-06-03",29.933332
"358","2008-06-04",29.98
"359","2008-06-05",30.666666
"360","2008-06-06",29.556667
"361","2008-06-09",28.836666
"362","2008-06-10",28.866667
"363","2008-06-11",27.790001
"364","2008-06-12",29.153334
"365","2008-06-13",29
"366","2008-06-16",28.746666
"367","2008-06-17",28.110001
"368","2008-06-18",27.683332
"369","2008-06-19",27.976667
"370","2008-06-20",27
"371","2008-06-23",27
"372","2008-06-24",27
"373","2008-06-25",27.286667
"374","2008-06-26",27.426666
"375","2008-06-27",27.41
"376","2008-06-30",26.666666
"377","2008-07-01",27.719999
"378","2008-07-02",26.606667
"379","2008-07-03",27.110001
"380","2008-07-07",26.016666
"381","2008-07-08",26.593334
"382","2008-07-09",25.723333
"383","2008-07-10",25.516666
"384","2008-07-11",26.213333
"385","2008-07-14",25.1
"386","2008-07-15",25.196667
"387","2008-07-16",26.096666
"388","2008-07-17",26.123333
"389","2008-07-18",26.633333
"390","2008-07-21",26.466667
"391","2008-07-22",26.746666
"392","2008-07-23",25.973333
"393","2008-07-24",26.666666
"394","2008-07-25",26.799999
"395","2008-07-28",26.003334
"396","2008-07-29",26.663334
"397","2008-07-30",26.666666
"398","2008-07-31",27.133333
"399","2008-08-01",27.133333
"400","2008-08-04",27.296667
"401","2008-08-05",27.469999
"402","2008-08-06",27.333334
"403","2008-08-07",26.799999
"404","2008-08-08",27.469999
"405","2008-08-11",27.469999
"406","2008-08-12",26.91
"407","2008-08-13",26.666666
"408","2008-08-14",26.796667
"409","2008-08-15",26.583334
"410","2008-08-18",26.799999
"411","2008-08-19",26.65
"412","2008-08-20",26.666666
"413","2008-08-21",26.746666
"414","2008-08-22",26.666666
"415","2008-08-25",26.343334
"416","2008-08-26",26.066668
"417","2008-08-27",26.6
"418","2008-08-28",26.65
"419","2008-08-29",26.356667
"420","2008-09-02",26.866667
"421","2008-09-03",26.35
"422","2008-09-04",26.366667
"423","2008-09-05",26.833334
"424","2008-09-08",27.333334
"425","2008-09-09",26.73
"426","2008-09-10",27.273333
"427","2008-09-11",27.333334
"428","2008-09-12",26.950001
"429","2008-09-15",26.376667
"430","2008-09-16",27.333334
"431","2008-09-17",26.483334
"432","2008-09-18",27
"433","2008-09-19",27.6
"434","2008-09-22",26.34
"435","2008-09-23",26.610001
"436","2008-09-24",26.936666
"437","2008-09-25",27
"438","2008-09-26",27.209999
"439","2008-09-29",25.700001
"440","2008-09-30",26.333334
"441","2008-10-01",26.316668
"442","2008-10-02",26.07
"443","2008-10-03",26.436666
"444","2008-10-06",25.356667
"445","2008-10-07",25.91
"446","2008-10-08",23.293333
"447","2008-10-09",20.636667
"448","2008-10-10",26.459999
"449","2008-10-13",26.966667
"450","2008-10-14",25.666666
"451","2008-10-15",25.426666
"452","2008-10-16",25.996666
"453","2008-10-17",25.003334
"454","2008-10-20",25.016666
"455","2008-10-21",25.4
"456","2008-10-22",23.846666
"457","2008-10-23",23.086666
"458","2008-10-24",21.786667
"459","2008-10-27",21.66
"460","2008-10-28",21.26
"461","2008-10-29",22.006666
"462","2008-10-30",22.466667
"463","2008-10-31",23.333334
"464","2008-11-03",23.333334
"465","2008-11-04",23.333334
"466","2008-11-05",23.049999
"467","2008-11-06",21.953333
"468","2008-11-07",22.963333
"469","2008-11-10",22.583334
"470","2008-11-11",22.07
"471","2008-11-12",21.969999
"472","2008-11-13",23.343334
"473","2008-11-14",21.213333
"474","2008-11-17",20.799999
"475","2008-11-18",21.503334
"476","2008-11-19",20.813334
"477","2008-11-20",20.629999
"478","2008-11-21",21.469999
"479","2008-11-24",21.363333
"480","2008-11-25",22.486666
"481","2008-11-26",23.203333
"482","2008-11-28",23.33
"483","2008-12-01",22.4
"484","2008-12-02",23.026667
"485","2008-12-03",23.333334
"486","2008-12-04",22.73
"487","2008-12-05",23.33
"488","2008-12-08",23.333334
"489","2008-12-09",23.333334
"490","2008-12-10",23.333334
"491","2008-12-11",22.633333
"492","2008-12-12",23.333334
"493","2008-12-15",22.67
"494","2008-12-16",23.333334
"495","2008-12-17",23.333334
"496","2008-12-18",23.233334
"497","2008-12-19",23.333334
"498","2008-12-22",23.333334
"499","2008-12-23",23.43
"500","2008-12-24",23.213333
"501","2008-12-26",22.346666
"502","2008-12-29",21.773333
"503","2008-12-30",22.696667
"504","2008-12-31",23.356667
"505","2009-01-02",23.620001
"506","2009-01-05",24.353333
"507","2009-01-06",24.633333
"508","2009-01-07",24.573334
"509","2009-01-08",24.766666
"510","2009-01-09",24.629999
"511","2009-01-12",23.983334
"512","2009-01-13",25
"513","2009-01-14",23.25
"514","2009-01-15",22.879999
"515","2009-01-16",23.406666
"516","2009-01-20",22.5
"517","2009-01-21",24.296667
"518","2009-01-22",22.66
"519","2009-01-23",22.756666
"520","2009-01-26",24.030001
"521","2009-01-27",24.290001
"522","2009-01-28",23.833334
"523","2009-01-29",22.956667
"524","2009-01-30",22.936666
"525","2009-02-02",24.163334
"526","2009-02-03",24.006666
"527","2009-02-04",24.523333
"528","2009-02-05",25
"529","2009-02-06",25
"530","2009-02-09",24.98
"531","2009-02-10",24.299999
"532","2009-02-11",22.883333
"533","2009-02-12",22.836666
"534","2009-02-13",23.799999
"535","2009-02-17",23
"536","2009-02-18",22.863333
"537","2009-02-19",22.809999
"538","2009-02-20",22.790001
"539","2009-02-23",22.336666
"540","2009-02-24",22.629999
"541","2009-02-25",21.780001
"542","2009-02-26",20.666666
"543","2009-02-27",20.27
"544","2009-03-02",18.703333
"545","2009-03-03",18.533333
"546","2009-03-04",18.75
"547","2009-03-05",16.833334
"548","2009-03-06",15.993333
"549","2009-03-09",14.73
"550","2009-03-10",16.629999
"551","2009-03-11",16.453333
"552","2009-03-12",16.059999
"553","2009-03-13",15.85
"554","2009-03-16",15.6
"555","2009-03-17",16.549999
"556","2009-03-18",17.466667
"557","2009-03-19",18.066668
"558","2009-03-20",17.793333
"559","2009-03-23",20.096666
"560","2009-03-24",18.766666
"561","2009-03-25",19.806667
"562","2009-03-26",21.413334
"563","2009-03-27",20.09
"564","2009-03-30",19.643333
"565","2009-03-31",20.773333
"566","2009-04-01",21.343334
"567","2009-04-02",21.583334
"568","2009-04-03",22.83
"569","2009-04-06",22.476667
"570","2009-04-07",22.07
"571","2009-04-08",22.573334
"572","2009-04-09",22.986666
"573","2009-04-13",22.986666
"574","2009-04-14",22.476667
"575","2009-04-15",22.963333
"576","2009-04-16",24.959999
"577","2009-04-17",23.33
"578","2009-04-20",22.33
"579","2009-04-21",23.333334
"580","2009-04-22",22.993334
"581","2009-04-23",23.213333
"582","2009-04-24",23.333334
"583","2009-04-27",22.08
"584","2009-04-28",22.833334
"585","2009-04-29",23.809999
"586","2009-04-30",23.013334
"587","2009-05-01",23.629999
"588","2009-05-04",23.103333
"589","2009-05-05",22.753334
"590","2009-05-06",23.299999
"591","2009-05-07",23.280001
"592","2009-05-08",23.166666
"593","2009-05-11",22.506666
"594","2009-05-12",21.333334
"595","2009-05-13",20.706667
"596","2009-05-14",22.016666
"597","2009-05-15",21.51
"598","2009-05-18",21.666666
"599","2009-05-19",21.663334
"600","2009-05-20",21.556667
"601","2009-05-21",21.333334
"602","2009-05-22",21.666666
"603","2009-05-26",21.996666
"604","2009-05-27",22.879999
"605","2009-05-28",25
"606","2009-05-29",28.836666
"607","2009-06-01",28.233334
"608","2009-06-02",27.986666
"609","2009-06-03",28.546667
"610","2009-06-04",28.446667
"611","2009-06-05",27.280001
"612","2009-06-08",26.700001
"613","2009-06-09",26.826666
"614","2009-06-10",26.656666
"615","2009-06-11",26.856667
"616","2009-06-12",26.253334
"617","2009-06-15",25.076666
"618","2009-06-16",24.450001
"619","2009-06-17",23.683332
"620","2009-06-18",23.843334
"621","2009-06-19",23.936666
"622","2009-06-22",23.93
"623","2009-06-23",23.663334
"624","2009-06-24",23.586666
"625","2009-06-25",23.709999
"626","2009-06-26",23.336666
"627","2009-06-29",23.666666
"628","2009-06-30",24.309999
"629","2009-07-01",24.086666
"630","2009-07-02",23.513334
"631","2009-07-06",23.866667
"632","2009-07-07",23.496666
"633","2009-07-08",23.026667
"634","2009-07-09",23.596666
"635","2009-07-10",23.843334
"636","2009-07-13",24.09
"637","2009-07-14",24.136667
"638","2009-07-15",25.889999
"639","2009-07-16",25.616667
"640","2009-07-17",24.403334
"641","2009-07-20",25.236666
"642","2009-07-21",24.963333
"643","2009-07-22",25.02
"644","2009-07-23",25.6
"645","2009-07-24",27.996666
"646","2009-07-27",26.23
"647","2009-07-28",27.336666
"648","2009-07-29",26.833334
"649","2009-07-30",26.866667
"650","2009-07-31",26.693333
"651","2009-08-03",27.049999
"652","2009-08-04",26.01
"653","2009-08-05",26.286667
"654","2009-08-06",25.936666
"655","2009-08-07",26.379999
"656","2009-08-10",26.576666
"657","2009-08-11",26.426666
"658","2009-08-12",26.466667
"659","2009-08-13",26.533333
"660","2009-08-14",25.889999
"661","2009-08-17",24.836666
"662","2009-08-18",25.473333
"663","2009-08-19",25.256666
"664","2009-08-20",26.053333
"665","2009-08-21",27.133333
"666","2009-08-24",26.673334
"667","2009-08-25",26.836666
"668","2009-08-26",26.549999
"669","2009-08-27",25.976667
"670","2009-08-28",25.756666
"671","2009-08-31",25.67
"672","2009-09-01",23.713333
"673","2009-09-02",23.583334
"674","2009-09-03",23.483334
"675","2009-09-04",23.033333
"676","2009-09-08",23.530001
"677","2009-09-09",23.453333
"678","2009-09-10",24.17
"679","2009-09-11",24.166666
"680","2009-09-14",24.126667
"681","2009-09-15",24.496666
"682","2009-09-16",25
"683","2009-09-17",25
"684","2009-09-18",24.74
"685","2009-09-21",24.466667
"686","2009-09-22",24.616667
"687","2009-09-23",24.433332
"688","2009-09-24",23.610001
"689","2009-09-25",24.426666
"690","2009-09-28",24.833334
"691","2009-09-29",24.766666
"692","2009-09-30",25.166666
"693","2009-10-01",27.013334
"694","2009-10-02",26.556667
"695","2009-10-05",26.673334
"696","2009-10-06",27.5
"697","2009-10-07",27.440001
"698","2009-10-08",26.733334
"699","2009-10-09",27.129999
"700","2009-10-12",26.926666
"701","2009-10-13",27.236666
"702","2009-10-14",27.603333
"703","2009-10-15",28.206667
"704","2009-10-16",28.139999
"705","2009-10-19",28.57
"706","2009-10-20",28.916666
"707","2009-10-21",29.146667
"708","2009-10-22",29.513334
"709","2009-10-23",29.48
"710","2009-10-26",29.74
"711","2009-10-27",30
"712","2009-10-28",28.963333
"713","2009-10-29",29.643333
"714","2009-10-30",29.333334
"715","2009-11-02",29.903334
"716","2009-11-03",30.333334
"717","2009-11-04",30.35
"718","2009-11-05",30.666666
"719","2009-11-06",30.593334
"720","2009-11-09",30.83
"721","2009-11-10",30.473333
"722","2009-11-11",30.846666
"723","2009-11-12",30.693333
"724","2009-11-13",30.333334
"725","2009-11-16",30.663334
"726","2009-11-17",30.883333
"727","2009-11-18",30.666666
"728","2009-11-19",30.476667
"729","2009-11-20",30.583334
"730","2009-11-23",31.333334
"731","2009-11-24",31.370001
"732","2009-11-25",32.073334
"733","2009-11-27",30.436666
"734","2009-11-30",31.156666
"735","2009-12-01",32.786667
"736","2009-12-02",32.16
"737","2009-12-03",32.48
"738","2009-12-04",32.333332
"739","2009-12-07",31.756666
"740","2009-12-08",30.950001
"741","2009-12-09",31.216667
"742","2009-12-10",31.09
"743","2009-12-11",30.966667
"744","2009-12-14",30.646667
"745","2009-12-15",29.816668
"746","2009-12-16",28.916666
"747","2009-12-17",28.326666
"748","2009-12-18",28.663334
"749","2009-12-21",29.01
"750","2009-12-22",28.816668
"751","2009-12-23",29.473333
"752","2009-12-24",29.903334
"753","2009-12-28",29.84
"754","2009-12-29",30.483334
"755","2009-12-30",31.52
"756","2009-12-31",31.486666
"757","2010-01-04",31.33
"758","2010-01-05",30.469999
"759","2010-01-06",29.200001
"760","2010-01-07",29.236666
"761","2010-01-08",29.456667
"762","2010-01-11",29.969999
"763","2010-01-12",29.703333
"764","2010-01-13",30.24
"765","2010-01-14",30.540001
"766","2010-01-15",30.643333
"767","2010-01-19",30.613333
"768","2010-01-20",30.233334
"769","2010-01-21",29.986666
"770","2010-01-22",30.053333
"771","2010-01-25",29.966667
"772","2010-01-26",29.969999
"773","2010-01-27",30.186666
"774","2010-01-28",29.673334
"775","2010-01-29",29.696667
"776","2010-02-01",30.496666
"777","2010-02-02",30
"778","2010-02-03",29.526667
"779","2010-02-04",29.526667
"780","2010-02-05",29.526667
"781","2010-02-08",29.136667
"782","2010-02-09",29.276667
"783","2010-02-10",29.663334
"784","2010-02-11",29.593334
"785","2010-02-12",29.073334
"786","2010-02-16",29.916666
"787","2010-02-17",29.559999
"788","2010-02-18",29.496666
"789","2010-02-19",29.459999
"790","2010-02-22",29.93
"791","2010-02-23",29.913334
"792","2010-02-24",29.753334
"793","2010-02-25",29.936666
"794","2010-02-26",29.690001
"795","2010-03-01",29.966667
"796","2010-03-02",29.663334
"797","2010-03-03",29.416666
"798","2010-03-04",29.166666
"799","2010-03-05",29.366667
"800","2010-03-08",28.889999
"801","2010-03-09",28.753334
"802","2010-03-10",28.333334
"803","2010-03-11",28.333334
"804","2010-03-12",28.333334
"805","2010-03-15",28.223333
"806","2010-03-16",28.190001
"807","2010-03-17",28.236666
"808","2010-03-18",27.66
"809","2010-03-19",30.003334
"810","2010-03-22",29.48
"811","2010-03-23",28.413334
"812","2010-03-24",28.816668
"813","2010-03-25",28.816668
"814","2010-03-26",28.163334
"815","2010-03-29",27.926666
"816","2010-03-30",28.67
"817","2010-03-31",28.16
"818","2010-04-01",28.493334
"819","2010-04-05",28.256666
"820","2010-04-06",27.956667
"821","2010-04-07",27.969999
"822","2010-04-08",27.969999
"823","2010-04-09",27.836666
"824","2010-04-12",28.163334
"825","2010-04-13",28.26
"826","2010-04-14",28.343334
"827","2010-04-15",29.313334
"828","2010-04-16",28.663334
"829","2010-04-19",28.25
"830","2010-04-20",28.666666
"831","2010-04-21",28.386667
"832","2010-04-22",28.386667
"833","2010-04-23",28.4
"834","2010-04-26",27.596666
"835","2010-04-27",27.393333
"836","2010-04-28",27.953333
"837","2010-04-29",27.93
"838","2010-04-30",27.98
"839","2010-05-03",28.776667
"840","2010-05-04",27.833334
"841","2010-05-05",28.086666
"842","2010-05-06",27.666666
"843","2010-05-07",27.666666
"844","2010-05-10",28.389999
"845","2010-05-11",29.113333
"846","2010-05-12",29.426666
"847","2010-05-13",29.223333
"848","2010-05-14",28.023333
"849","2010-05-17",28.01
"850","2010-05-18",28.673334
"851","2010-05-19",28.753334
"852","2010-05-20",26.856667
"853","2010-05-21",26.893333
"854","2010-05-24",27
"855","2010-05-25",27.5
"856","2010-05-26",28.083334
"857","2010-05-27",28.486666
"858","2010-05-28",28.103333
"859","2010-06-01",27.34
"860","2010-06-02",28.246666
"861","2010-06-03",27.833334
"862","2010-06-04",26.666666
"863","2010-06-07",26.666666
"864","2010-06-08",26.883333
"865","2010-06-09",27.103333
"866","2010-06-10",27.733334
"867","2010-06-11",27.776667
"868","2010-06-14",27.833334
"869","2010-06-15",28.126667
"870","2010-06-16",28.126667
"871","2010-06-17",27.209999
"872","2010-06-18",27.463333
"873","2010-06-21",27.77
"874","2010-06-22",28.253334
"875","2010-06-23",28.666666
"876","2010-06-24",28.190001
"877","2010-06-25",29.57
"878","2010-06-28",27.540001
"879","2010-06-29",27.056667
"880","2010-06-30",26.969999
"881","2010-07-01",26.67
"882","2010-07-02",25.866667
"883","2010-07-06",25.403334
"884","2010-07-07",26.666666
"885","2010-07-08",25.633333
"886","2010-07-09",25.893333
"887","2010-07-12",25.496666
"888","2010-07-13",26.25
"889","2010-07-14",25.776667
"890","2010-07-15",25.799999
"891","2010-07-16",25.243334
"892","2010-07-19",25.233334
"893","2010-07-20",25.256666
"894","2010-07-21",24.973333
"895","2010-07-22",25.76
"896","2010-07-23",26.553333
"897","2010-07-26",26.716667
"898","2010-07-27",25.84
"899","2010-07-28",25.823334
"900","2010-07-29",25.456667
"901","2010-07-30",25.316668
"902","2010-08-02",25.290001
"903","2010-08-03",25.610001
"904","2010-08-04",25.603333
"905","2010-08-05",25.306667
"906","2010-08-06",25.776667
"907","2010-08-09",25.9
"908","2010-08-10",25.136667
"909","2010-08-11",24.066668
"910","2010-08-12",24.146667
"911","2010-08-13",24.08
"912","2010-08-16",24.216667
"913","2010-08-17",25.01
"914","2010-08-18",24.916666
"915","2010-08-19",24.246666
"916","2010-08-20",24
"917","2010-08-23",23.733334
"918","2010-08-24",23.733334
"919","2010-08-25",24.129999
"920","2010-08-26",24.516666
"921","2010-08-27",25.333334
"922","2010-08-30",24.033333
"923","2010-08-31",24.903334
"924","2010-09-01",25.23
"925","2010-09-02",25.6
"926","2010-09-03",25.549999
"927","2010-09-07",25.113333
"928","2010-09-08",25.066668
"929","2010-09-09",24.903334
"930","2010-09-10",24.906666
"931","2010-09-13",25.466667
"932","2010-09-14",25.049999
"933","2010-09-15",25.033333
"934","2010-09-16",24.58
"935","2010-09-17",24.886667
"936","2010-09-20",25.02
"937","2010-09-21",24.756666
"938","2010-09-22",24.536667
"939","2010-09-23",24.286667
"940","2010-09-24",24.673334
"941","2010-09-27",24.056667
"942","2010-09-28",23.763334
"943","2010-09-29",24.036667
"944","2010-09-30",23.376667
"945","2010-10-01",23.643333
"946","2010-10-04",23.456667
"947","2010-10-05",24.333334
"948","2010-10-06",24.07
