"","date","COLD"
"105","2018-06-19",21.75
"106","2018-06-20",22.120001
"107","2018-06-21",22.25
"108","2018-06-22",22.26
"109","2018-06-25",22.540001
"110","2018-06-26",22.66
"111","2018-06-27",22.120001
"112","2018-06-28",22.25
"113","2018-06-29",22.02
"114","2018-07-02",21.870001
"115","2018-07-03",22.040001
"116","2018-07-05",22.209999
"117","2018-07-06",22.299999
"118","2018-07-09",21.5
"119","2018-07-10",21.620001
"120","2018-07-11",21.440001
"121","2018-07-12",21.540001
"122","2018-07-13",21.719999
"123","2018-07-16",21.639999
"124","2018-07-17",21.290001
"125","2018-07-18",21.25
"126","2018-07-19",21.440001
"127","2018-07-20",21.360001
"128","2018-07-23",21.290001
"129","2018-07-24",21.5
"130","2018-07-25",21.620001
"131","2018-07-26",21.59
"132","2018-07-27",21.24
"133","2018-07-30",21.32
"134","2018-07-31",21.51
"135","2018-08-01",21.41
"136","2018-08-02",21.540001
"137","2018-08-03",21.68
"138","2018-08-06",21.67
"139","2018-08-07",21.49
"140","2018-08-08",21.370001
"141","2018-08-09",21.5
"142","2018-08-10",23.139999
"143","2018-08-13",22.98
"144","2018-08-14",23.120001
"145","2018-08-15",23.120001
"146","2018-08-16",23.530001
"147","2018-08-17",23.870001
"148","2018-08-20",23.99
"149","2018-08-21",24.1
"150","2018-08-22",23.77
"151","2018-08-23",23.85
"152","2018-08-24",24.049999
"153","2018-08-27",24.200001
"154","2018-08-28",24.370001
"155","2018-08-29",24.639999
"156","2018-08-30",24.52
"157","2018-08-31",24.9
"158","2018-09-04",24.879999
"159","2018-09-05",24.879999
"160","2018-09-06",24.73
"161","2018-09-07",24.68
"162","2018-09-10",24.76
"163","2018-09-11",24.82
"164","2018-09-12",24.639999
"165","2018-09-13",25.18
"166","2018-09-14",24.91
"167","2018-09-17",25.690001
"168","2018-09-18",25.59
"169","2018-09-19",25.27
"170","2018-09-20",25.27
"171","2018-09-21",25.379999
"172","2018-09-24",25.25
"173","2018-09-25",25.190001
"174","2018-09-26",24.98
"175","2018-09-27",24.84
"176","2018-09-28",25.02
"177","2018-10-01",24.93
"178","2018-10-02",25.02
"179","2018-10-03",25.02
"180","2018-10-04",24.620001
"181","2018-10-05",24.879999
"182","2018-10-08",25.120001
"183","2018-10-09",25.219999
"184","2018-10-10",24.77
"185","2018-10-11",24.299999
"186","2018-10-12",24.129999
"187","2018-10-15",24.26
"188","2018-10-16",24.540001
"189","2018-10-17",24.549999
"190","2018-10-18",24.190001
"191","2018-10-19",24.43
"192","2018-10-22",24.5
"193","2018-10-23",24.360001
"194","2018-10-24",24.49
"195","2018-10-25",24.75
"196","2018-10-26",24.709999
"197","2018-10-29",24.82
"198","2018-10-30",24.780001
"199","2018-10-31",24.75
"200","2018-11-01",24.77
"201","2018-11-02",24.440001
"202","2018-11-05",24.84
"203","2018-11-06",24.75
"204","2018-11-07",24.940001
"205","2018-11-08",24.9
"206","2018-11-09",26.360001
"207","2018-11-12",26.16
"208","2018-11-13",25.969999
"209","2018-11-14",26.530001
"210","2018-11-15",26.299999
"211","2018-11-16",26.68
"212","2018-11-19",26.4
"213","2018-11-20",26.120001
"214","2018-11-21",26.709999
"215","2018-11-23",26.950001
"216","2018-11-26",26.309999
"217","2018-11-27",26.5
"218","2018-11-28",26.74
"219","2018-11-29",26.959999
"220","2018-11-30",26.799999
"221","2018-12-03",26.93
"222","2018-12-04",26.959999
"223","2018-12-06",27.700001
"224","2018-12-07",27.860001
"225","2018-12-10",27.780001
"226","2018-12-11",27.58
"227","2018-12-12",27.25
"228","2018-12-13",27.6
"229","2018-12-14",27.1
"230","2018-12-17",26.35
"231","2018-12-18",26.66
"232","2018-12-19",26.23
"233","2018-12-20",26.200001
"234","2018-12-21",25.450001
"235","2018-12-24",24.27
"236","2018-12-26",25.24
"237","2018-12-27",25.200001
"238","2018-12-28",25.16
"239","2018-12-31",25.540001
"240","2019-01-02",24.92
"241","2019-01-03",25.08
"242","2019-01-04",25.450001
"243","2019-01-07",25.67
"244","2019-01-08",26.43
"245","2019-01-09",26.370001
"246","2019-01-10",27.120001
"247","2019-01-11",27.450001
"248","2019-01-14",27.459999
"249","2019-01-15",27.75
"250","2019-01-16",27.76
"251","2019-01-17",28.08
"252","2019-01-18",28.26
"253","2019-01-22",28.309999
"254","2019-01-23",28.280001
"255","2019-01-24",27.77
"256","2019-01-25",27.93
"257","2019-01-28",28.200001
"258","2019-01-29",28.280001
"259","2019-01-30",28.68
"260","2019-01-31",29.32
"261","2019-02-01",29.15
"262","2019-02-04",29.059999
"263","2019-02-05",29.440001
"264","2019-02-06",28.92
"265","2019-02-07",29.120001
"266","2019-02-08",29.040001
"267","2019-02-11",28.799999
"268","2019-02-12",28.66
"269","2019-02-13",28.629999
"270","2019-02-14",28.77
"271","2019-02-15",28.75
"272","2019-02-19",28.93
"273","2019-02-20",28.59
"274","2019-02-21",28.540001
"275","2019-02-22",29.440001
"276","2019-02-25",28.57
"277","2019-02-26",28.469999
"278","2019-02-27",28.059999
"279","2019-02-28",28.75
"280","2019-03-01",28.77
"281","2019-03-04",29.190001
"282","2019-03-05",29.879999
"283","2019-03-06",29.92
"284","2019-03-07",29.389999
"285","2019-03-08",29.6
"286","2019-03-11",30.370001
"287","2019-03-12",29.91
"288","2019-03-13",30.129999
"289","2019-03-14",30.290001
"290","2019-03-15",30.530001
"291","2019-03-18",30.5
"292","2019-03-19",30.1
"293","2019-03-20",29.860001
"294","2019-03-21",30.309999
"295","2019-03-22",30.25
"296","2019-03-25",30.530001
"297","2019-03-26",30.68
"298","2019-03-27",30.379999
"299","2019-03-28",30.73
"300","2019-03-29",30.51
"301","2019-04-01",30.48
"302","2019-04-02",30.719999
"303","2019-04-03",30.809999
"304","2019-04-04",30.48
"305","2019-04-05",30.77
"306","2019-04-08",30.469999
"307","2019-04-09",30.379999
"308","2019-04-10",31.08
"309","2019-04-11",31.1
"310","2019-04-12",31.059999
"311","2019-04-15",30.700001
"312","2019-04-16",30
"313","2019-04-17",30.42
"314","2019-04-18",30.93
"315","2019-04-22",31.360001
"316","2019-04-23",31.719999
"317","2019-04-24",31.93
"318","2019-04-25",32
"319","2019-04-26",32.310001
"320","2019-04-29",31.809999
"321","2019-04-30",32.009998
"322","2019-05-01",32.150002
"323","2019-05-02",32.119999
"324","2019-05-03",32.419998
"325","2019-05-06",32.349998
"326","2019-05-07",31.780001
"327","2019-05-08",30.83
"328","2019-05-09",30.74
"329","2019-05-10",30.870001
"330","2019-05-13",30.440001
"331","2019-05-14",30.950001
"332","2019-05-15",31.030001
"333","2019-05-16",31.17
"334","2019-05-17",31.129999
"335","2019-05-20",30.77
"336","2019-05-21",31.35
"337","2019-05-22",31.549999
"338","2019-05-23",31.5
"339","2019-05-24",31.84
"340","2019-05-28",32.009998
"341","2019-05-29",31.32
"342","2019-05-30",31.389999
"343","2019-05-31",31.299999
"344","2019-06-03",31.25
"345","2019-06-04",30.790001
"346","2019-06-05",31.5
"347","2019-06-06",31.67
"348","2019-06-07",31.719999
"349","2019-06-10",31.93
"350","2019-06-11",32.23
"351","2019-06-12",32.66
"352","2019-06-13",33.169998
"353","2019-06-14",33.049999
"354","2019-06-17",33.5
"355","2019-06-18",33.41
"356","2019-06-19",33.470001
"357","2019-06-20",34.130001
"358","2019-06-21",33.98
"359","2019-06-24",33.790001
"360","2019-06-25",33.299999
"361","2019-06-26",32.419998
"362","2019-06-27",32.419998
"363","2019-06-28",32.419998
"364","2019-07-01",33.360001
"365","2019-07-02",34.139999
"366","2019-07-03",34.400002
"367","2019-07-05",34.48
"368","2019-07-08",34.299999
"369","2019-07-09",34.509998
"370","2019-07-10",34.849998
"371","2019-07-11",34.41
"372","2019-07-12",34.27
"373","2019-07-15",34.09
"374","2019-07-16",33.93
"375","2019-07-17",33.68
"376","2019-07-18",33.619999
"377","2019-07-19",33.18
"378","2019-07-22",33
"379","2019-07-23",33.5
"380","2019-07-24",33.099998
"381","2019-07-25",33.080002
"382","2019-07-26",33.599998
"383","2019-07-29",33.73
"384","2019-07-30",33.610001
"385","2019-07-31",33.529999
"386","2019-08-01",33.43
"387","2019-08-02",33.700001
"388","2019-08-05",33.169998
"389","2019-08-06",33.439999
"390","2019-08-07",33.880001
"391","2019-08-08",34.5
"392","2019-08-09",35.369999
"393","2019-08-12",35.450001
"394","2019-08-13",35.43
"395","2019-08-14",34.990002
"396","2019-08-15",35.400002
"397","2019-08-16",35.93
"398","2019-08-19",36.299999
"399","2019-08-20",36.040001
"400","2019-08-21",36.27
"401","2019-08-22",36.669998
"402","2019-08-23",36.400002
"403","2019-08-26",36.470001
"404","2019-08-27",36.139999
"405","2019-08-28",36.16
"406","2019-08-29",36.169998
"407","2019-08-30",36.419998
"408","2019-09-03",36.98
"409","2019-09-04",37.330002
"410","2019-09-05",37.150002
"411","2019-09-06",36.84
"412","2019-09-09",36.52
"413","2019-09-10",35.529999
"414","2019-09-11",35.200001
"415","2019-09-12",35.650002
"416","2019-09-13",35.259998
"417","2019-09-16",36.150002
"418","2019-09-17",36.459999
"419","2019-09-18",35.830002
"420","2019-09-19",36.650002
"421","2019-09-20",36.860001
"422","2019-09-23",36.580002
"423","2019-09-24",36.299999
"424","2019-09-25",36.91
"425","2019-09-26",37
"426","2019-09-27",36.799999
"427","2019-09-30",37.07
"428","2019-10-01",37
"429","2019-10-02",36.740002
"430","2019-10-03",37.560001
"431","2019-10-04",37.639999
"432","2019-10-07",37.759998
"433","2019-10-08",37.48
"434","2019-10-09",37.470001
"435","2019-10-10",37.389999
"436","2019-10-11",37.299999
"437","2019-10-14",37.380001
"438","2019-10-15",37.5
"439","2019-10-16",37.700001
"440","2019-10-17",37.900002
"441","2019-10-18",38.119999
"442","2019-10-21",38.310001
"443","2019-10-22",38.27
"444","2019-10-23",38.669998
"445","2019-10-24",38.990002
"446","2019-10-25",39.049999
"447","2019-10-28",39.200001
"448","2019-10-29",39.689999
"449","2019-10-30",40.119999
"450","2019-10-31",40.09
"451","2019-11-01",39.490002
"452","2019-11-04",38.580002
"453","2019-11-05",37.669998
"454","2019-11-06",38.060001
"455","2019-11-07",37.439999
"456","2019-11-08",35.349998
"457","2019-11-11",35.150002
"458","2019-11-12",35.220001
"459","2019-11-13",35.209999
"460","2019-11-14",36.099998
"461","2019-11-15",36.450001
"462","2019-11-18",37.759998
"463","2019-11-19",37.759998
"464","2019-11-20",37.73
"465","2019-11-21",36.970001
"466","2019-11-22",36.459999
"467","2019-11-25",37.09
"468","2019-11-26",37.68
"469","2019-11-27",37.860001
"470","2019-11-29",37.619999
"471","2019-12-02",37.290001
"472","2019-12-03",37.310001
"473","2019-12-04",37.5
"474","2019-12-05",37.43
"475","2019-12-06",37.09
"476","2019-12-09",36.169998
"477","2019-12-10",35.669998
"478","2019-12-11",35.029999
"479","2019-12-12",33.84
"480","2019-12-13",33.060001
"481","2019-12-16",32.950001
"482","2019-12-17",33.150002
"483","2019-12-18",33.619999
"484","2019-12-19",34.07
"485","2019-12-20",34.310001
"486","2019-12-23",34.279999
"487","2019-12-24",34.25
"488","2019-12-26",34.52
"489","2019-12-27",34.720001
"490","2019-12-30",34.580002
"491","2019-12-31",35.060001
"492","2020-01-02",34.34
"493","2020-01-03",34.75
"494","2020-01-06",34.889999
"495","2020-01-07",34.16
"496","2020-01-08",34.259998
"497","2020-01-09",33.880001
"498","2020-01-10",34.580002
"499","2020-01-13",34.990002
"500","2020-01-14",35.029999
"501","2020-01-15",35.369999
"502","2020-01-16",35.490002
"503","2020-01-17",35.419998
"504","2020-01-21",35.950001
"505","2020-01-22",35.200001
"506","2020-01-23",35.73
"507","2020-01-24",35.25
"508","2020-01-27",35.040001
"509","2020-01-28",35.09
"510","2020-01-29",35.049999
"511","2020-01-30",35.139999
"512","2020-01-31",34.470001
"513","2020-02-03",34.349998
"514","2020-02-04",34.509998
"515","2020-02-05",34.549999
"516","2020-02-06",34.900002
"517","2020-02-07",35.099998
"518","2020-02-10",35.330002
"519","2020-02-11",35.66
"520","2020-02-12",36.560001
"521","2020-02-13",37.299999
"522","2020-02-14",38.060001
"523","2020-02-18",38.290001
"524","2020-02-19",36.720001
"525","2020-02-20",37.349998
"526","2020-02-21",34.810001
"527","2020-02-24",33.830002
"528","2020-02-25",33.23
"529","2020-02-26",32.34
"530","2020-02-27",31.1
"531","2020-02-28",30.67
"532","2020-03-02",32.5
"533","2020-03-03",32.389999
"534","2020-03-04",33.360001
"535","2020-03-05",31.73
"536","2020-03-06",31.48
"537","2020-03-09",29.700001
"538","2020-03-10",31.200001
"539","2020-03-11",29.940001
"540","2020-03-12",27.43
"541","2020-03-13",29.719999
"542","2020-03-16",24.030001
"543","2020-03-17",28.4
"544","2020-03-18",28.639999
"545","2020-03-19",30.15
"546","2020-03-20",30.07
"547","2020-03-23",28.32
"548","2020-03-24",30.860001
"549","2020-03-25",31.809999
"550","2020-03-26",32.959999
"551","2020-03-27",33.889999
"552","2020-03-30",34.959999
"553","2020-03-31",34.040001
"554","2020-04-01",33.029999
"555","2020-04-02",33.419998
"556","2020-04-03",33.470001
"557","2020-04-06",34.209999
"558","2020-04-07",34.16
"559","2020-04-08",34.48
"560","2020-04-09",35.950001
"561","2020-04-13",34.119999
"562","2020-04-14",34.77
"563","2020-04-15",33.080002
"564","2020-04-16",33.139999
"565","2020-04-17",34.27
"566","2020-04-20",33.990002
"567","2020-04-21",32.84
"568","2020-04-22",33.380001
"569","2020-04-23",31.809999
"570","2020-04-24",31.34
"571","2020-04-27",32.029999
"572","2020-04-28",32.290001
"573","2020-04-29",31.17
"574","2020-04-30",30.59
"575","2020-05-01",29.290001
"576","2020-05-04",29.01
"577","2020-05-05",29.4
"578","2020-05-06",30.129999
"579","2020-05-07",31.17
"580","2020-05-08",35.209999
"581","2020-05-11",35.349998
"582","2020-05-12",33.32
"583","2020-05-13",32.990002
"584","2020-05-14",33.419998
"585","2020-05-15",33.939999
"586","2020-05-18",34.779999
"587","2020-05-19",34.009998
"588","2020-05-20",34.599998
"589","2020-05-21",34.610001
"590","2020-05-22",34.689999
"591","2020-05-26",34.82
"592","2020-05-27",35.23
"593","2020-05-28",35.380001
"594","2020-05-29",35.709999
"595","2020-06-01",35.759998
"596","2020-06-02",35.509998
"597","2020-06-03",35.990002
"598","2020-06-04",35.25
"599","2020-06-05",35.900002
"600","2020-06-08",35.68
"601","2020-06-09",35.25
"602","2020-06-10",35.130001
"603","2020-06-11",34
"604","2020-06-12",34.810001
"605","2020-06-15",35.470001
"606","2020-06-16",36.279999
"607","2020-06-17",36.189999
"608","2020-06-18",36.060001
"609","2020-06-19",36.060001
"610","2020-06-22",36.860001
"611","2020-06-23",36.200001
"612","2020-06-24",36.509998
"613","2020-06-25",36.5
"614","2020-06-26",36.259998
"615","2020-06-29",36.18
"616","2020-06-30",36.299999
"617","2020-07-01",36.619999
"618","2020-07-02",36.709999
"619","2020-07-06",37.439999
"620","2020-07-07",37.130001
"621","2020-07-08",36.560001
"622","2020-07-09",37.02
"623","2020-07-10",36.75
"624","2020-07-13",35.709999
"625","2020-07-14",35.369999
"626","2020-07-15",36.150002
"627","2020-07-16",36.150002
"628","2020-07-17",37.549999
"629","2020-07-20",37.549999
"630","2020-07-21",37.860001
"631","2020-07-22",38.98
"632","2020-07-23",38.560001
"633","2020-07-24",38.330002
"634","2020-07-27",39.360001
"635","2020-07-28",39.509998
"636","2020-07-29",40.450001
"637","2020-07-30",40.349998
"638","2020-07-31",40.349998
"639","2020-08-03",40.23
"640","2020-08-04",40.959999
"641","2020-08-05",40.959999
"642","2020-08-06",41.049999
"643","2020-08-07",39.52
"644","2020-08-10",39.189999
"645","2020-08-11",38.669998
"646","2020-08-12",38.759998
"647","2020-08-13",38.720001
"648","2020-08-14",38.060001
"649","2020-08-17",38.790001
"650","2020-08-18",39.080002
"651","2020-08-19",38.509998
"652","2020-08-20",38.689999
"653","2020-08-21",38.720001
"654","2020-08-24",38.220001
"655","2020-08-25",38.68
"656","2020-08-26",38.169998
"657","2020-08-27",38.5
"658","2020-08-28",38.5
"659","2020-08-31",38.349998
"660","2020-09-01",38.59
"661","2020-09-02",38.75
"662","2020-09-03",37.939999
"663","2020-09-04",37.939999
"664","2020-09-08",37.73
"665","2020-09-09",37.810001
"666","2020-09-10",37.029999
"667","2020-09-11",36.48
"668","2020-09-14",36.939999
"669","2020-09-15",37
"670","2020-09-16",36.66
"671","2020-09-17",35.919998
"672","2020-09-18",35.369999
"673","2020-09-21",35.119999
"674","2020-09-22",35.259998
"675","2020-09-23",35.189999
"676","2020-09-24",35.669998
"677","2020-09-25",35.799999
"678","2020-09-28",36.099998
"679","2020-09-29",35.509998
"680","2020-09-30",35.75
"681","2020-10-01",36.450001
"682","2020-10-02",36.439999
"683","2020-10-05",37.389999
"684","2020-10-06",37.529999
"685","2020-10-07",37.279999
"686","2020-10-08",37.98
"687","2020-10-09",38.889999
"688","2020-10-12",39.130001
"689","2020-10-13",38.540001
"690","2020-10-14",37.77
"691","2020-10-15",37.52
"692","2020-10-16",37.290001
"693","2020-10-19",36.330002
"694","2020-10-20",36.889999
"695","2020-10-21",36.849998
"696","2020-10-22",37.119999
"697","2020-10-23",37.189999
"698","2020-10-26",37
"699","2020-10-27",36.919998
"700","2020-10-28",36.02
"701","2020-10-29",36.139999
"702","2020-10-30",36.23
"703","2020-11-02",36.240002
"704","2020-11-03",36.790001
"705","2020-11-04",36.93
"706","2020-11-05",37.169998
"707","2020-11-06",37.330002
"708","2020-11-09",34.990002
"709","2020-11-10",34.52
"710","2020-11-11",35.790001
"711","2020-11-12",36.349998
"712","2020-11-13",36.84
"713","2020-11-16",36.93
"714","2020-11-17",36.040001
"715","2020-11-18",35.200001
"716","2020-11-19",35.02
"717","2020-11-20",34.400002
"718","2020-11-23",34.150002
"719","2020-11-24",33.330002
"720","2020-11-25",33.790001
"721","2020-11-27",34
