"","date","CHEF"
"275","2012-08-28",16.059999
"276","2012-08-29",16.09
"277","2012-08-30",15.77
"278","2012-08-31",15.37
"279","2012-09-04",14.73
"280","2012-09-05",14.55
"281","2012-09-06",15.47
"282","2012-09-07",15.69
"283","2012-09-10",15.8
"284","2012-09-11",16
"285","2012-09-12",15.65
"286","2012-09-13",16.16
"287","2012-09-14",16.559999
"288","2012-09-17",16.6
"289","2012-09-18",16.879999
"290","2012-09-19",16.870001
"291","2012-09-20",16.73
"292","2012-09-21",16.91
"293","2012-09-24",16.77
"294","2012-09-25",16.75
"295","2012-09-26",16.530001
"296","2012-09-27",16.48
"297","2012-09-28",16.379999
"298","2012-10-01",16.49
"299","2012-10-02",16.92
"300","2012-10-03",16.75
"301","2012-10-04",16.85
"302","2012-10-05",16.58
"303","2012-10-08",16.049999
"304","2012-10-09",15.77
"305","2012-10-10",15.88
"306","2012-10-11",15.87
"307","2012-10-12",15.56
"308","2012-10-15",15.57
"309","2012-10-16",16.42
"310","2012-10-17",17.120001
"311","2012-10-18",17.059999
"312","2012-10-19",16.969999
"313","2012-10-22",16.950001
"314","2012-10-23",16.76
"315","2012-10-24",16.799999
"316","2012-10-25",15.81
"317","2012-10-26",15.61
"318","2012-10-31",15.51
"319","2012-11-01",15.28
"320","2012-11-02",14.76
"321","2012-11-05",14.54
"322","2012-11-06",14.04
"323","2012-11-07",14.16
"324","2012-11-08",14.44
"325","2012-11-09",14.68
"326","2012-11-12",15.03
"327","2012-11-13",15.13
"328","2012-11-14",15.13
"329","2012-11-15",15.08
"330","2012-11-16",15.04
"331","2012-11-19",15.36
"332","2012-11-20",15.19
"333","2012-11-21",15.27
"334","2012-11-23",15.7
"335","2012-11-26",15.96
"336","2012-11-27",15.52
"337","2012-11-28",15.63
"338","2012-11-29",15.91
"339","2012-11-30",15.81
"340","2012-12-03",15.52
"341","2012-12-04",15.38
"342","2012-12-05",15.38
"343","2012-12-06",15.66
"344","2012-12-07",15.33
"345","2012-12-10",15
"346","2012-12-11",14.8
"347","2012-12-12",14.68
"348","2012-12-13",15.29
"349","2012-12-14",15.16
"350","2012-12-17",15.35
"351","2012-12-18",15.39
"352","2012-12-19",15.5
"353","2012-12-20",15.3
"354","2012-12-21",15.6
"355","2012-12-24",15.32
"356","2012-12-26",15.26
"357","2012-12-27",15.29
"358","2012-12-28",15.4
"359","2012-12-31",15.81
"360","2013-01-02",15.48
"361","2013-01-03",15.46
"362","2013-01-04",15.42
"363","2013-01-07",15.09
"364","2013-01-08",15.05
"365","2013-01-09",15.26
"366","2013-01-10",15.34
"367","2013-01-11",15.71
"368","2013-01-14",15.46
"369","2013-01-15",15.34
"370","2013-01-16",15.2
"371","2013-01-17",15.6
"372","2013-01-18",15.49
"373","2013-01-22",15.75
"374","2013-01-23",15.66
"375","2013-01-24",15.83
"376","2013-01-25",15.75
"377","2013-01-28",15.79
"378","2013-01-29",16.34
"379","2013-01-30",16.48
"380","2013-01-31",16.59
"381","2013-02-01",16.549999
"382","2013-02-04",16.07
"383","2013-02-05",16.67
"384","2013-02-06",16.57
"385","2013-02-07",16.6
"386","2013-02-08",16.27
"387","2013-02-11",16.450001
"388","2013-02-12",16.52
"389","2013-02-13",16.57
"390","2013-02-14",16.75
"391","2013-02-15",16.98
"392","2013-02-19",17.389999
"393","2013-02-20",17.35
"394","2013-02-21",16.719999
"395","2013-02-22",18.09
"396","2013-02-25",18.370001
"397","2013-02-26",18.4
"398","2013-02-27",18.07
"399","2013-02-28",18
"400","2013-03-01",18.02
"401","2013-03-04",18.18
"402","2013-03-05",18.290001
"403","2013-03-06",18.030001
"404","2013-03-07",18.41
"405","2013-03-08",19.200001
"406","2013-03-11",19.129999
"407","2013-03-12",19.379999
"408","2013-03-13",19.17
"409","2013-03-14",19.129999
"410","2013-03-15",18.950001
"411","2013-03-18",18.620001
"412","2013-03-19",18.370001
"413","2013-03-20",18.68
"414","2013-03-21",18.450001
"415","2013-03-22",18.35
"416","2013-03-25",18.77
"417","2013-03-26",18.870001
"418","2013-03-27",18.59
"419","2013-03-28",18.469999
"420","2013-04-01",17.709999
"421","2013-04-02",17.610001
"422","2013-04-03",17.17
"423","2013-04-04",17.290001
"424","2013-04-05",17.129999
"425","2013-04-08",17.879999
"426","2013-04-09",17.93
"427","2013-04-10",18.48
"428","2013-04-11",18.1
"429","2013-04-12",18.040001
"430","2013-04-15",18.059999
"431","2013-04-16",18
"432","2013-04-17",17.74
"433","2013-04-18",17.76
"434","2013-04-19",17.690001
"435","2013-04-22",17.5
"436","2013-04-23",17.719999
"437","2013-04-24",18.110001
"438","2013-04-25",18.280001
"439","2013-04-26",18.4
"440","2013-04-29",18.440001
"441","2013-04-30",18.389999
"442","2013-05-01",17.709999
"443","2013-05-02",17.780001
"444","2013-05-03",19.73
"445","2013-05-06",20.1
"446","2013-05-07",20.16
"447","2013-05-08",20.1
"448","2013-05-09",19.959999
"449","2013-05-10",20
"450","2013-05-13",19.91
"451","2013-05-14",20.4
"452","2013-05-15",20.549999
"453","2013-05-16",20.879999
"454","2013-05-17",20.91
"455","2013-05-20",20.360001
"456","2013-05-21",19.99
"457","2013-05-22",19.92
"458","2013-05-23",19.780001
"459","2013-05-24",19.77
"460","2013-05-28",19.76
"461","2013-05-29",19.4
"462","2013-05-30",19.49
"463","2013-05-31",18.879999
"464","2013-06-03",19.530001
"465","2013-06-04",19.01
"466","2013-06-05",18.43
"467","2013-06-06",18.280001
"468","2013-06-07",18.799999
"469","2013-06-10",18.940001
"470","2013-06-11",18.32
"471","2013-06-12",17.92
"472","2013-06-13",17.450001
"473","2013-06-14",17.5
"474","2013-06-17",17.68
"475","2013-06-18",17.879999
"476","2013-06-19",17.67
"477","2013-06-20",17.209999
"478","2013-06-21",16.959999
"479","2013-06-24",16.860001
"480","2013-06-25",16.98
"481","2013-06-26",17.110001
"482","2013-06-27",17.25
"483","2013-06-28",17.200001
"484","2013-07-01",17.799999
"485","2013-07-02",17.940001
"486","2013-07-03",18.030001
"487","2013-07-05",18.200001
"488","2013-07-08",18.469999
"489","2013-07-09",18.68
"490","2013-07-10",18.9
"491","2013-07-11",19.16
"492","2013-07-12",19.389999
"493","2013-07-15",19.75
"494","2013-07-16",20.1
"495","2013-07-17",20.120001
"496","2013-07-18",20.209999
"497","2013-07-19",20.27
"498","2013-07-22",20.049999
"499","2013-07-23",20
"500","2013-07-24",20.16
"501","2013-07-25",20.23
"502","2013-07-26",20.15
"503","2013-07-29",20.01
"504","2013-07-30",20.030001
"505","2013-07-31",20.049999
"506","2013-08-01",20.66
"507","2013-08-02",22.110001
"508","2013-08-05",22.139999
"509","2013-08-06",22.27
"510","2013-08-07",22.129999
"511","2013-08-08",22.27
"512","2013-08-09",22.4
"513","2013-08-12",22.32
"514","2013-08-13",22.33
"515","2013-08-14",22.27
"516","2013-08-15",22.120001
"517","2013-08-16",22.219999
"518","2013-08-19",22.15
"519","2013-08-20",22.41
"520","2013-08-21",22.49
"521","2013-08-22",22.68
"522","2013-08-23",22.84
"523","2013-08-26",23.23
"524","2013-08-27",22.82
"525","2013-08-28",23.23
"526","2013-08-29",23.41
"527","2013-08-30",23.09
"528","2013-09-03",23.01
"529","2013-09-04",22.35
"530","2013-09-05",22.379999
"531","2013-09-06",22.1
"532","2013-09-09",22.24
"533","2013-09-10",22.26
"534","2013-09-11",22.91
"535","2013-09-12",22.6
"536","2013-09-13",22.610001
"537","2013-09-16",22.66
"538","2013-09-17",22.33
"539","2013-09-18",22.1
"540","2013-09-19",21.57
"541","2013-09-20",21.799999
"542","2013-09-23",23.73
"543","2013-09-24",23.42
"544","2013-09-25",23.559999
"545","2013-09-26",23.59
"546","2013-09-27",23.139999
"547","2013-09-30",23.1
"548","2013-10-01",23.200001
"549","2013-10-02",23.01
"550","2013-10-03",22.389999
"551","2013-10-04",23.18
"552","2013-10-07",22.66
"553","2013-10-08",22.709999
"554","2013-10-09",22.280001
"555","2013-10-10",23.92
"556","2013-10-11",24.16
"557","2013-10-14",24.129999
"558","2013-10-15",24.139999
"559","2013-10-16",24.299999
"560","2013-10-17",24.24
"561","2013-10-18",24.629999
"562","2013-10-21",25.040001
"563","2013-10-22",24.77
"564","2013-10-23",24.370001
"565","2013-10-24",24.690001
"566","2013-10-25",24.59
"567","2013-10-28",24.639999
"568","2013-10-29",24.4
"569","2013-10-30",24.559999
"570","2013-10-31",23.959999
"571","2013-11-01",23.200001
"572","2013-11-04",24.040001
"573","2013-11-05",24.15
"574","2013-11-06",24.07
"575","2013-11-07",24.01
"576","2013-11-08",24.32
"577","2013-11-11",24.209999
"578","2013-11-12",24.139999
"579","2013-11-13",24.459999
"580","2013-11-14",24.290001
"581","2013-11-15",24.209999
"582","2013-11-18",24.110001
"583","2013-11-19",24.040001
"584","2013-11-20",24.23
"585","2013-11-21",24.42
"586","2013-11-22",24.65
"587","2013-11-25",24
"588","2013-11-26",24.43
"589","2013-11-27",25.040001
"590","2013-11-29",25.66
"591","2013-12-02",24.610001
"592","2013-12-03",25.290001
"593","2013-12-04",25.77
"594","2013-12-05",25.92
"595","2013-12-06",25.549999
"596","2013-12-09",25.950001
"597","2013-12-10",25.24
"598","2013-12-11",25.17
"599","2013-12-12",25.26
"600","2013-12-13",26
"601","2013-12-16",26.42
"602","2013-12-17",25.99
"603","2013-12-18",26.18
"604","2013-12-19",26.41
"605","2013-12-20",27.870001
"606","2013-12-23",29.040001
"607","2013-12-24",28.450001
"608","2013-12-26",28.559999
"609","2013-12-27",29.139999
"610","2013-12-30",28.82
"611","2013-12-31",29.16
"612","2014-01-02",29.48
"613","2014-01-03",29.24
"614","2014-01-06",28.68
"615","2014-01-07",28.870001
"616","2014-01-08",28.129999
"617","2014-01-09",27.780001
"618","2014-01-10",27.809999
"619","2014-01-13",27.41
"620","2014-01-14",27.719999
"621","2014-01-15",28.4
"622","2014-01-16",28.860001
"623","2014-01-17",28.059999
"624","2014-01-21",28.059999
"625","2014-01-22",28.25
"626","2014-01-23",27.889999
"627","2014-01-24",27.33
"628","2014-01-27",27.309999
"629","2014-01-28",23.5
"630","2014-01-29",24.139999
"631","2014-01-30",24
"632","2014-01-31",23.610001
"633","2014-02-03",23
"634","2014-02-04",23.290001
"635","2014-02-05",22.65
"636","2014-02-06",22.860001
"637","2014-02-07",22.940001
"638","2014-02-10",23.09
"639","2014-02-11",23.01
"640","2014-02-12",23.200001
"641","2014-02-13",23.219999
"642","2014-02-14",23.52
"643","2014-02-18",23.66
"644","2014-02-19",23.24
"645","2014-02-20",23.129999
"646","2014-02-21",22.65
"647","2014-02-24",23.139999
"648","2014-02-25",22.59
"649","2014-02-26",23.01
"650","2014-02-27",23.219999
"651","2014-02-28",23.25
"652","2014-03-03",23.08
"653","2014-03-04",23.75
"654","2014-03-05",22.58
"655","2014-03-06",23.030001
"656","2014-03-07",22.98
"657","2014-03-10",23
"658","2014-03-11",22.459999
"659","2014-03-12",22.280001
"660","2014-03-13",21.43
"661","2014-03-14",21.08
"662","2014-03-17",20.75
"663","2014-03-18",20.83
"664","2014-03-19",20.34
"665","2014-03-20",20.280001
"666","2014-03-21",20.129999
"667","2014-03-24",20.299999
"668","2014-03-25",20.59
"669","2014-03-26",20.66
"670","2014-03-27",20.719999
"671","2014-03-28",20.959999
"672","2014-03-31",21.4
"673","2014-04-01",21.190001
"674","2014-04-02",21.309999
"675","2014-04-03",21.219999
"676","2014-04-04",20.629999
"677","2014-04-07",20.57
"678","2014-04-08",20.690001
"679","2014-04-09",20.790001
"680","2014-04-10",20.120001
"681","2014-04-11",19.860001
"682","2014-04-14",20.290001
"683","2014-04-15",20.620001
"684","2014-04-16",20.59
"685","2014-04-17",20.65
"686","2014-04-21",20.959999
"687","2014-04-22",20.82
"688","2014-04-23",20.76
"689","2014-04-24",20.459999
"690","2014-04-25",19.75
"691","2014-04-28",19.82
"692","2014-04-29",20.059999
"693","2014-04-30",20.09
"694","2014-05-01",19.469999
"695","2014-05-02",18.84
"696","2014-05-05",18.75
"697","2014-05-06",19.17
"698","2014-05-07",19.17
"699","2014-05-08",18.639999
"700","2014-05-09",18.08
"701","2014-05-12",18.540001
"702","2014-05-13",18.379999
"703","2014-05-14",17.860001
"704","2014-05-15",17.790001
"705","2014-05-16",17.940001
"706","2014-05-19",17.98
"707","2014-05-20",17.690001
"708","2014-05-21",17.91
"709","2014-05-22",18.15
"710","2014-05-23",18.200001
"711","2014-05-27",18.1
"712","2014-05-28",18.129999
"713","2014-05-29",18.42
"714","2014-05-30",18.48
"715","2014-06-02",18.33
"716","2014-06-03",18.389999
"717","2014-06-04",18.16
"718","2014-06-05",18.559999
"719","2014-06-06",18.950001
"720","2014-06-09",19.52
"721","2014-06-10",19.42
"722","2014-06-11",19.17
"723","2014-06-12",19.57
"724","2014-06-13",19.5
"725","2014-06-16",19.51
"726","2014-06-17",19.49
"727","2014-06-18",19.690001
"728","2014-06-19",19.82
"729","2014-06-20",19.84
"730","2014-06-23",19.799999
"731","2014-06-24",19.780001
"732","2014-06-25",19.969999
"733","2014-06-26",19.790001
"734","2014-06-27",19.950001
"735","2014-06-30",19.77
"736","2014-07-01",19.73
"737","2014-07-02",19.73
"738","2014-07-03",19.700001
"739","2014-07-07",19.110001
"740","2014-07-08",18.59
"741","2014-07-09",18.51
"742","2014-07-10",18.200001
"743","2014-07-11",18.309999
"744","2014-07-14",18.52
"745","2014-07-15",18.4
"746","2014-07-16",18.110001
"747","2014-07-17",18.17
"748","2014-07-18",18.379999
"749","2014-07-21",18.24
"750","2014-07-22",18.389999
"751","2014-07-23",18.200001
"752","2014-07-24",17.98
"753","2014-07-25",17.629999
"754","2014-07-28",17.27
"755","2014-07-29",17.16
"756","2014-07-30",17.530001
"757","2014-07-31",17.57
"758","2014-08-01",17.5
"759","2014-08-04",17.08
"760","2014-08-05",16.99
"761","2014-08-06",16.870001
"762","2014-08-07",16.84
"763","2014-08-08",16.74
"764","2014-08-11",16.879999
"765","2014-08-12",16.9
"766","2014-08-13",16.85
"767","2014-08-14",17.450001
"768","2014-08-15",17.33
"769","2014-08-18",17.84
"770","2014-08-19",17.68
"771","2014-08-20",17.299999
"772","2014-08-21",17.48
"773","2014-08-22",17.58
"774","2014-08-25",17.99
"775","2014-08-26",18.17
"776","2014-08-27",18.190001
"777","2014-08-28",18.110001
"778","2014-08-29",18.889999
"779","2014-09-02",18.860001
"780","2014-09-03",18.76
"781","2014-09-04",18.540001
"782","2014-09-05",18.51
"783","2014-09-08",18.58
"784","2014-09-09",17.889999
"785","2014-09-10",18.34
"786","2014-09-11",18.17
"787","2014-09-12",17.469999
"788","2014-09-15",17.379999
"789","2014-09-16",17.360001
"790","2014-09-17",17.5
"791","2014-09-18",17.299999
"792","2014-09-19",17.4
"793","2014-09-22",16.780001
"794","2014-09-23",16.610001
"795","2014-09-24",16.66
"796","2014-09-25",16.26
"797","2014-09-26",16.32
"798","2014-09-29",16.530001
"799","2014-09-30",16.26
"800","2014-10-01",15.75
"801","2014-10-02",16.290001
"802","2014-10-03",16.459999
"803","2014-10-06",16.5
"804","2014-10-07",16.15
"805","2014-10-08",16.66
"806","2014-10-09",16.34
"807","2014-10-10",16.209999
"808","2014-10-13",16.18
"809","2014-10-14",16.91
"810","2014-10-15",17.43
"811","2014-10-16",17.299999
"812","2014-10-17",17.6
"813","2014-10-20",18.879999
"814","2014-10-21",18.32
"815","2014-10-22",17.52
"816","2014-10-23",16.959999
"817","2014-10-24",16.48
"818","2014-10-27",16.5
"819","2014-10-28",17.08
"820","2014-10-29",17.049999
"821","2014-10-30",17.82
"822","2014-10-31",17.870001
"823","2014-11-03",15.37
"824","2014-11-04",15.52
"825","2014-11-05",16.82
"826","2014-11-06",15.49
"827","2014-11-07",15.83
"828","2014-11-10",15.81
"829","2014-11-11",15.42
"830","2014-11-12",15.77
"831","2014-11-13",15.83
"832","2014-11-14",15.75
"833","2014-11-17",15.68
"834","2014-11-18",15.86
"835","2014-11-19",15.58
"836","2014-11-20",16.33
"837","2014-11-21",17.07
"838","2014-11-24",16.860001
"839","2014-11-25",16.950001
"840","2014-11-26",17.16
"841","2014-11-28",17.219999
"842","2014-12-01",17.280001
"843","2014-12-02",17.969999
"844","2014-12-03",17.68
"845","2014-12-04",17.67
"846","2014-12-05",17.6
"847","2014-12-08",17.51
"848","2014-12-09",18.059999
"849","2014-12-10",17.709999
"850","2014-12-11",18.879999
"851","2014-12-12",18.34
"852","2014-12-15",18.9
"853","2014-12-16",18.83
"854","2014-12-17",19.82
"855","2014-12-18",20.15
"856","2014-12-19",20.110001
"857","2014-12-22",20.09
"858","2014-12-23",21.370001
"859","2014-12-24",21.610001
"860","2014-12-26",22.030001
"861","2014-12-29",23.02
"862","2014-12-30",22.9
"863","2014-12-31",23.040001
"864","2015-01-02",22.84
"865","2015-01-05",22.809999
"866","2015-01-06",21.780001
"867","2015-01-07",21.41
"868","2015-01-08",21.360001
"869","2015-01-09",21.530001
"870","2015-01-12",21.4
"871","2015-01-13",22.110001
"872","2015-01-14",21.92
"873","2015-01-15",20.93
"874","2015-01-16",21.620001
"875","2015-01-20",22.540001
"876","2015-01-21",22.799999
"877","2015-01-22",22.709999
"878","2015-01-23",22.049999
"879","2015-01-26",21.82
"880","2015-01-27",21.870001
"881","2015-01-28",21.65
"882","2015-01-29",22.41
"883","2015-01-30",21.389999
"884","2015-02-02",22.01
"885","2015-02-03",22.4
"886","2015-02-04",22.299999
"887","2015-02-05",22.25
"888","2015-02-06",22.4
"889","2015-02-09",22.469999
"890","2015-02-10",22.48
"891","2015-02-11",22.1
"892","2015-02-12",22.49
"893","2015-02-13",22.76
"894","2015-02-17",22.799999
"895","2015-02-18",23.6
"896","2015-02-19",23.25
"897","2015-02-20",23.389999
"898","2015-02-23",23.110001
"899","2015-02-24",23.26
"900","2015-02-25",21.92
"901","2015-02-26",21.469999
"902","2015-02-27",20.26
"903","2015-03-02",19.93
"904","2015-03-03",20.68
"905","2015-03-04",20.73
"906","2015-03-05",20.719999
"907","2015-03-06",20.91
"908","2015-03-09",22.129999
"909","2015-03-10",22.459999
"910","2015-03-11",22.209999
"911","2015-03-12",21.84
"912","2015-03-13",21.85
"913","2015-03-16",21.6
"914","2015-03-17",21.940001
"915","2015-03-18",21.5
"916","2015-03-19",22.23
"917","2015-03-20",23.33
"918","2015-03-23",22.76
"919","2015-03-24",22.26
"920","2015-03-25",21.559999
"921","2015-03-26",21.35
"922","2015-03-27",21.43
"923","2015-03-30",22.309999
"924","2015-03-31",22.43
"925","2015-04-01",22.16
"926","2015-04-02",22.549999
"927","2015-04-06",22.17
"928","2015-04-07",22.43
"929","2015-04-08",22.360001
"930","2015-04-09",21.5
"931","2015-04-10",21.57
"932","2015-04-13",21.66
"933","2015-04-14",21.59
"934","2015-04-15",21.4
"935","2015-04-16",21.110001
"936","2015-04-17",20.389999
"937","2015-04-20",20.440001
"938","2015-04-21",20.42
"939","2015-04-22",20.360001
"940","2015-04-23",20.4
"941","2015-04-24",20
"942","2015-04-27",19.4
"943","2015-04-28",19.469999
"944","2015-04-29",18.98
"945","2015-04-30",18.209999
"946","2015-05-01",19.040001
"947","2015-05-04",19.120001
"948","2015-05-05",19
"949","2015-05-06",19.25
"950","2015-05-07",19.99
"951","2015-05-08",19.719999
"952","2015-05-11",19.68
"953","2015-05-12",19.379999
"954","2015-05-13",19.17
"955","2015-05-14",19.58
"956","2015-05-15",19.99
"957","2015-05-18",20.049999
"958","2015-05-19",20.049999
"959","2015-05-20",19.450001
"960","2015-05-21",19.370001
"961","2015-05-22",19.15
"962","2015-05-26",18.700001
"963","2015-05-27",18.77
"964","2015-05-28",19
"965","2015-05-29",18.75
"966","2015-06-01",18.42
"967","2015-06-02",18.34
"968","2015-06-03",18.610001
"969","2015-06-04",18.58
"970","2015-06-05",18.57
"971","2015-06-08",18.709999
"972","2015-06-09",18.9
"973","2015-06-10",18.9
"974","2015-06-11",18.950001
"975","2015-06-12",19.33
"976","2015-06-15",19.02
"977","2015-06-16",19.16
