"","date","JPM"
"148","2007-08-03",43.650002
"149","2007-08-06",45.110001
"150","2007-08-07",45.34
"151","2007-08-08",46.509998
"152","2007-08-09",44.169998
"153","2007-08-10",44.25
"154","2007-08-13",43.830002
"155","2007-08-14",43.299999
"156","2007-08-15",43
"157","2007-08-16",45.470001
"158","2007-08-17",47.009998
"159","2007-08-20",46.490002
"160","2007-08-21",46.200001
"161","2007-08-22",46
"162","2007-08-23",45.669998
"163","2007-08-24",45.950001
"164","2007-08-27",44.91
"165","2007-08-28",43.599998
"166","2007-08-29",44.130001
"167","2007-08-30",43.970001
"168","2007-08-31",44.52
"169","2007-09-04",45.299999
"170","2007-09-05",44.169998
"171","2007-09-06",44.209999
"172","2007-09-07",43.52
"173","2007-09-10",43.93
"174","2007-09-11",44.540001
"175","2007-09-12",44.470001
"176","2007-09-13",45.599998
"177","2007-09-14",45.540001
"178","2007-09-17",45.290001
"179","2007-09-18",47.82
"180","2007-09-19",47.57
"181","2007-09-20",46.959999
"182","2007-09-21",47.130001
"183","2007-09-24",46.34
"184","2007-09-25",46.099998
"185","2007-09-26",46.130001
"186","2007-09-27",46.209999
"187","2007-09-28",45.82
"188","2007-10-01",46.810001
"189","2007-10-02",47.16
"190","2007-10-03",47
"191","2007-10-04",47.25
"192","2007-10-05",47.580002
"193","2007-10-08",47.439999
"194","2007-10-09",47.57
"195","2007-10-10",46.91
"196","2007-10-11",46.66
"197","2007-10-12",46.82
"198","2007-10-15",46.27
"199","2007-10-16",45.110001
"200","2007-10-17",46.369999
"201","2007-10-18",45.900002
"202","2007-10-19",45.02
"203","2007-10-22",45.369999
"204","2007-10-23",45.939999
"205","2007-10-24",46.27
"206","2007-10-25",46.049999
"207","2007-10-26",47.32
"208","2007-10-29",46.669998
"209","2007-10-30",46.560001
"210","2007-10-31",47
"211","2007-11-01",44.32
"212","2007-11-02",43.150002
"213","2007-11-05",42.77
"214","2007-11-06",44.110001
"215","2007-11-07",42.240002
"216","2007-11-08",42.610001
"217","2007-11-09",42.310001
"218","2007-11-12",42.389999
"219","2007-11-13",45.049999
"220","2007-11-14",45.150002
"221","2007-11-15",43.529999
"222","2007-11-16",43.09
"223","2007-11-19",41.369999
"224","2007-11-20",41.630001
"225","2007-11-21",40.68
"226","2007-11-23",41.950001
"227","2007-11-26",40.459999
"228","2007-11-27",42.349998
"229","2007-11-28",43.959999
"230","2007-11-29",43.650002
"231","2007-11-30",45.619999
"232","2007-12-03",45.209999
"233","2007-12-04",44.150002
"234","2007-12-05",44.900002
"235","2007-12-06",46.209999
"236","2007-12-07",46.080002
"237","2007-12-10",47.419998
"238","2007-12-11",45.939999
"239","2007-12-12",46.150002
"240","2007-12-13",45.759998
"241","2007-12-14",45.200001
"242","2007-12-17",44.529999
"243","2007-12-18",43.900002
"244","2007-12-19",43.98
"245","2007-12-20",43.330002
"246","2007-12-21",44.110001
"247","2007-12-24",44.830002
"248","2007-12-26",44.939999
"249","2007-12-27",43.639999
"250","2007-12-28",43.259998
"251","2007-12-31",43.650002
"252","2008-01-02",42.169998
"253","2008-01-03",41.880001
"254","2008-01-04",40.93
"255","2008-01-07",41.34
"256","2008-01-08",39.700001
"257","2008-01-09",40.259998
"258","2008-01-10",41.330002
"259","2008-01-11",40.860001
"260","2008-01-14",41.360001
"261","2008-01-15",39.169998
"262","2008-01-16",41.43
"263","2008-01-17",40.040001
"264","2008-01-18",39.59
"265","2008-01-22",40.860001
"266","2008-01-23",45.720001
"267","2008-01-24",44.959999
"268","2008-01-25",43.639999
"269","2008-01-28",45.57
"270","2008-01-29",47.450001
"271","2008-01-30",47.349998
"272","2008-01-31",47.400002
"273","2008-02-01",48.25
"274","2008-02-04",46.220001
"275","2008-02-05",43.889999
"276","2008-02-06",43.720001
"277","2008-02-07",45.110001
"278","2008-02-08",43.82
"279","2008-02-11",43.349998
"280","2008-02-12",43.310001
"281","2008-02-13",44.099998
"282","2008-02-14",42.610001
"283","2008-02-15",43.25
"284","2008-02-19",42.830002
"285","2008-02-20",43.150002
"286","2008-02-21",43.07
"287","2008-02-22",43.93
"288","2008-02-25",44.029999
"289","2008-02-26",43.720001
"290","2008-02-27",44.41
"291","2008-02-28",42.439999
"292","2008-02-29",40.650002
"293","2008-03-03",39.82
"294","2008-03-04",39.189999
"295","2008-03-05",38.740002
"296","2008-03-06",37.369999
"297","2008-03-07",37.560001
"298","2008-03-10",36.48
"299","2008-03-11",38.84
"300","2008-03-12",38.610001
"301","2008-03-13",38.110001
"302","2008-03-14",36.540001
"303","2008-03-17",40.310001
"304","2008-03-18",42.709999
"305","2008-03-19",42.470001
"306","2008-03-20",45.970001
"307","2008-03-24",46.549999
"308","2008-03-25",46.060001
"309","2008-03-26",44.110001
"310","2008-03-27",42.860001
"311","2008-03-28",42.709999
"312","2008-03-31",42.950001
"313","2008-04-01",47
"314","2008-04-02",46.240002
"315","2008-04-03",46.279999
"316","2008-04-04",45.57
"317","2008-04-07",45.540001
"318","2008-04-08",44.860001
"319","2008-04-09",44.299999
"320","2008-04-10",43.860001
"321","2008-04-11",42.529999
"322","2008-04-14",41.5
"323","2008-04-15",42.119999
"324","2008-04-16",44.959999
"325","2008-04-17",45.119999
"326","2008-04-18",45.759998
"327","2008-04-21",45.23
"328","2008-04-22",45.650002
"329","2008-04-23",45.150002
"330","2008-04-24",46.970001
"331","2008-04-25",47.790001
"332","2008-04-28",47.34
"333","2008-04-29",47.080002
"334","2008-04-30",47.650002
"335","2008-05-01",49.25
"336","2008-05-02",48.66
"337","2008-05-05",48
"338","2008-05-06",48.200001
"339","2008-05-07",46.57
"340","2008-05-08",46.049999
"341","2008-05-09",46.57
"342","2008-05-12",47.240002
"343","2008-05-13",45.48
"344","2008-05-14",45.91
"345","2008-05-15",47.02
"346","2008-05-16",46.529999
"347","2008-05-19",45.990002
"348","2008-05-20",43.700001
"349","2008-05-21",42.419998
"350","2008-05-22",43.049999
"351","2008-05-23",42.32
"352","2008-05-27",43.009998
"353","2008-05-28",42.860001
"354","2008-05-29",43.57
"355","2008-05-30",43
"356","2008-06-02",42.150002
"357","2008-06-03",41.889999
"358","2008-06-04",41.630001
"359","2008-06-05",42.099998
"360","2008-06-06",40.09
"361","2008-06-09",37.509998
"362","2008-06-10",38.290001
"363","2008-06-11",37.130001
"364","2008-06-12",38.009998
"365","2008-06-13",39.580002
"366","2008-06-16",39.939999
"367","2008-06-17",39.040001
"368","2008-06-18",38.740002
"369","2008-06-19",38.650002
"370","2008-06-20",37.860001
"371","2008-06-23",36.869999
"372","2008-06-24",37.720001
"373","2008-06-25",37.91
"374","2008-06-26",36.32
"375","2008-06-27",35.049999
"376","2008-06-30",34.310001
"377","2008-07-01",34.02
"378","2008-07-02",34.599998
"379","2008-07-03",35.310001
"380","2008-07-07",34.040001
"381","2008-07-08",35.77
"382","2008-07-09",34.279999
"383","2008-07-10",34.509998
"384","2008-07-11",33.16
"385","2008-07-14",31.690001
"386","2008-07-15",31.02
"387","2008-07-16",35.939999
"388","2008-07-17",40.799999
"389","2008-07-18",40.02
"390","2008-07-21",38.650002
"391","2008-07-22",40.860001
"392","2008-07-23",41.959999
"393","2008-07-24",39.139999
"394","2008-07-25",39.52
"395","2008-07-28",37.66
"396","2008-07-29",40.75
"397","2008-07-30",41.57
"398","2008-07-31",40.630001
"399","2008-08-01",40.759998
"400","2008-08-04",40.139999
"401","2008-08-05",41.889999
"402","2008-08-06",41.389999
"403","2008-08-07",39.810001
"404","2008-08-08",41.07
"405","2008-08-11",41.889999
"406","2008-08-12",37.919998
"407","2008-08-13",36.91
"408","2008-08-14",37.810001
"409","2008-08-15",38.07
"410","2008-08-18",36.740002
"411","2008-08-19",35.580002
"412","2008-08-20",37
"413","2008-08-21",36.259998
"414","2008-08-22",37.669998
"415","2008-08-25",36.130001
"416","2008-08-26",36.610001
"417","2008-08-27",37.139999
"418","2008-08-28",38.880001
"419","2008-08-29",38.490002
"420","2008-09-02",38.990002
"421","2008-09-03",39.709999
"422","2008-09-04",37.91
"423","2008-09-05",39.599998
"424","2008-09-08",41.549999
"425","2008-09-09",39.470001
"426","2008-09-10",39.400002
"427","2008-09-11",41.650002
"428","2008-09-12",41.169998
"429","2008-09-15",37
"430","2008-09-16",40.740002
"431","2008-09-17",35.77
"432","2008-09-18",40.299999
"433","2008-09-19",47.049999
"434","2008-09-22",40.799999
"435","2008-09-23",40.560001
"436","2008-09-24",40.5
"437","2008-09-25",43.459999
"438","2008-09-26",48.240002
"439","2008-09-29",41
"440","2008-09-30",46.700001
"441","2008-10-01",49.630001
"442","2008-10-02",49.849998
"443","2008-10-03",45.900002
"444","2008-10-06",44
"445","2008-10-07",39.32
"446","2008-10-08",39.299999
"447","2008-10-09",36.68
"448","2008-10-10",41.639999
"449","2008-10-13",41.990002
"450","2008-10-14",40.709999
"451","2008-10-15",38.490002
"452","2008-10-16",40.490002
"453","2008-10-17",39.330002
"454","2008-10-20",40.66
"455","2008-10-21",39.740002
"456","2008-10-22",37.169998
"457","2008-10-23",37.849998
"458","2008-10-24",35.43
"459","2008-10-27",34
"460","2008-10-28",37.599998
"461","2008-10-29",35.709999
"462","2008-10-30",37.619999
"463","2008-10-31",41.25
"464","2008-11-03",40.73
"465","2008-11-04",42.169998
"466","2008-11-05",39.220001
"467","2008-11-06",38.259998
"468","2008-11-07",37.75
"469","2008-11-10",36.41
"470","2008-11-11",36.349998
"471","2008-11-12",34.57
"472","2008-11-13",37.189999
"473","2008-11-14",34.470001
"474","2008-11-17",32.77
"475","2008-11-18",32.139999
"476","2008-11-19",28.469999
"477","2008-11-20",23.379999
"478","2008-11-21",22.719999
"479","2008-11-24",27.58
"480","2008-11-25",29.77
"481","2008-11-26",30.620001
"482","2008-11-28",31.66
"483","2008-12-01",26.120001
"484","2008-12-02",28.530001
"485","2008-12-03",30.25
"486","2008-12-04",31.08
"487","2008-12-05",33.349998
"488","2008-12-08",36.490002
"489","2008-12-09",33.959999
"490","2008-12-10",33.52
"491","2008-12-11",29.940001
"492","2008-12-12",30.940001
"493","2008-12-15",28.629999
"494","2008-12-16",32.349998
"495","2008-12-17",31.860001
"496","2008-12-18",30.209999
"497","2008-12-19",30.32
"498","2008-12-22",29.82
"499","2008-12-23",29.110001
"500","2008-12-24",29.85
"501","2008-12-26",29.799999
"502","2008-12-29",29.780001
"503","2008-12-30",31.01
"504","2008-12-31",31.530001
"505","2009-01-02",31.35
"506","2009-01-05",29.25
"507","2009-01-06",29.879999
"508","2009-01-07",28.09
"509","2009-01-08",27.219999
"510","2009-01-09",25.969999
"511","2009-01-12",24.91
"512","2009-01-13",26.35
"513","2009-01-14",25.91
"514","2009-01-15",24.34
"515","2009-01-16",22.82
"516","2009-01-20",18.09
"517","2009-01-21",22.629999
"518","2009-01-22",23.1
"519","2009-01-23",24.280001
"520","2009-01-26",24.5
"521","2009-01-27",25.059999
"522","2009-01-28",27.66
"523","2009-01-29",25.43
"524","2009-01-30",25.51
"525","2009-02-02",25.200001
"526","2009-02-03",24.049999
"527","2009-02-04",24.040001
"528","2009-02-05",24.540001
"529","2009-02-06",27.629999
"530","2009-02-09",27.280001
"531","2009-02-10",24.620001
"532","2009-02-11",26.09
"533","2009-02-12",26.190001
"534","2009-02-13",24.690001
"535","2009-02-17",21.65
"536","2009-02-18",21.51
"537","2009-02-19",20.6
"538","2009-02-20",19.9
"539","2009-02-23",19.51
"540","2009-02-24",21.02
"541","2009-02-25",21.73
"542","2009-02-26",23.049999
"543","2009-02-27",22.85
"544","2009-03-02",21.16
"545","2009-03-03",21.01
"546","2009-03-04",19.299999
"547","2009-03-05",16.6
"548","2009-03-06",15.93
"549","2009-03-09",15.9
"550","2009-03-10",19.5
"551","2009-03-11",20.4
"552","2009-03-12",23.200001
"553","2009-03-13",23.75
"554","2009-03-16",23.09
"555","2009-03-17",25.139999
"556","2009-03-18",27.110001
"557","2009-03-19",24.950001
"558","2009-03-20",23.15
"559","2009-03-23",28.860001
"560","2009-03-24",26.4
"561","2009-03-25",28.559999
"562","2009-03-26",29.1
"563","2009-03-27",27.4
"564","2009-03-30",24.85
"565","2009-03-31",26.58
"566","2009-04-01",28.139999
"567","2009-04-02",28.16
"568","2009-04-03",29.280001
"569","2009-04-06",28.200001
"570","2009-04-07",27.25
"571","2009-04-08",27.43
"572","2009-04-09",32.75
"573","2009-04-13",33.700001
"574","2009-04-14",30.700001
"575","2009-04-15",32.560001
"576","2009-04-16",33.240002
"577","2009-04-17",33.259998
"578","2009-04-20",29.690001
"579","2009-04-21",32.529999
"580","2009-04-22",31.9
"581","2009-04-23",33.209999
"582","2009-04-24",33.380001
"583","2009-04-27",32.779999
"584","2009-04-28",32.790001
"585","2009-04-29",34.48
"586","2009-04-30",33
"587","2009-05-01",32.490002
"588","2009-05-04",35.790001
"589","2009-05-05",34.82
"590","2009-05-06",37.220001
"591","2009-05-07",35.240002
"592","2009-05-08",38.939999
"593","2009-05-11",35.830002
"594","2009-05-12",35.360001
"595","2009-05-13",34.049999
"596","2009-05-14",35.540001
"597","2009-05-15",34.91
"598","2009-05-18",37.259998
"599","2009-05-19",35.810001
"600","2009-05-20",34.549999
"601","2009-05-21",34.900002
"602","2009-05-22",34.41
"603","2009-05-26",36.540001
"604","2009-05-27",34.66
"605","2009-05-28",36.650002
"606","2009-05-29",36.900002
"607","2009-06-01",36.110001
"608","2009-06-02",34.5
"609","2009-06-03",33.98
"610","2009-06-04",35.349998
"611","2009-06-05",34.549999
"612","2009-06-08",35.389999
"613","2009-06-09",35.259998
"614","2009-06-10",34.84
"615","2009-06-11",34.939999
"616","2009-06-12",35.130001
"617","2009-06-15",34
"618","2009-06-16",33.5
"619","2009-06-17",32.73
"620","2009-06-18",34.169998
"621","2009-06-19",35
"622","2009-06-22",32.869999
"623","2009-06-23",33.57
"624","2009-06-24",33.459999
"625","2009-06-25",34.139999
"626","2009-06-26",34.450001
"627","2009-06-29",34.599998
"628","2009-06-30",34.110001
"629","2009-07-01",33.77
"630","2009-07-02",32.27
"631","2009-07-06",32.599998
"632","2009-07-07",32.810001
"633","2009-07-08",32.709999
"634","2009-07-09",33.619999
"635","2009-07-10",32.34
"636","2009-07-13",34.709999
"637","2009-07-14",34.700001
"638","2009-07-15",36.259998
"639","2009-07-16",36.130001
"640","2009-07-17",36.889999
"641","2009-07-20",36.98
"642","2009-07-21",36.939999
"643","2009-07-22",36.830002
"644","2009-07-23",38.150002
"645","2009-07-24",37.919998
"646","2009-07-27",38.130001
"647","2009-07-28",38.080002
"648","2009-07-29",37.77
"649","2009-07-30",38.470001
"650","2009-07-31",38.650002
"651","2009-08-03",39.599998
"652","2009-08-04",40.209999
"653","2009-08-05",41.779999
"654","2009-08-06",40.75
"655","2009-08-07",42.360001
"656","2009-08-10",42.689999
"657","2009-08-11",41.240002
"658","2009-08-12",42.209999
"659","2009-08-13",42.900002
"660","2009-08-14",42.450001
"661","2009-08-17",40.73
"662","2009-08-18",41.700001
"663","2009-08-19",41.41
"664","2009-08-20",42.419998
"665","2009-08-21",43.66
"666","2009-08-24",43.009998
"667","2009-08-25",43.580002
"668","2009-08-26",43.299999
"669","2009-08-27",43.450001
"670","2009-08-28",42.919998
"671","2009-08-31",43.459999
"672","2009-09-01",41.669998
"673","2009-09-02",40.860001
"674","2009-09-03",42.110001
"675","2009-09-04",42.34
"676","2009-09-08",42.540001
"677","2009-09-09",42.860001
"678","2009-09-10",43.02
"679","2009-09-11",42.5
"680","2009-09-14",43.75
"681","2009-09-15",43.189999
"682","2009-09-16",44.650002
"683","2009-09-17",44.959999
"684","2009-09-18",44.950001
"685","2009-09-21",44.549999
"686","2009-09-22",46.470001
"687","2009-09-23",45.060001
"688","2009-09-24",44.369999
"689","2009-09-25",43.650002
"690","2009-09-28",44.810001
"691","2009-09-29",44.880001
"692","2009-09-30",43.82
"693","2009-10-01",41.369999
"694","2009-10-02",41.860001
"695","2009-10-05",43.799999
"696","2009-10-06",44.91
"697","2009-10-07",45.700001
"698","2009-10-08",45.299999
"699","2009-10-09",45.849998
"700","2009-10-12",46.080002
"701","2009-10-13",45.66
"702","2009-10-14",47.16
"703","2009-10-15",47.16
"704","2009-10-16",46.060001
"705","2009-10-19",45.98
"706","2009-10-20",46.029999
"707","2009-10-21",44.650002
"708","2009-10-22",45.709999
"709","2009-10-23",45.23
"710","2009-10-26",43.82
"711","2009-10-27",43.900002
"712","2009-10-28",42.68
"713","2009-10-29",44.349998
"714","2009-10-30",41.77
"715","2009-11-02",42.580002
"716","2009-11-03",42.700001
"717","2009-11-04",42.209999
"718","2009-11-05",43.869999
"719","2009-11-06",43.48
"720","2009-11-09",44.349998
"721","2009-11-10",44.169998
"722","2009-11-11",44.32
"723","2009-11-12",43.299999
"724","2009-11-13",42.900002
"725","2009-11-16",43.040001
"726","2009-11-17",43.16
"727","2009-11-18",43.380001
"728","2009-11-19",42.549999
"729","2009-11-20",42.459999
"730","2009-11-23",43.279999
"731","2009-11-24",42.48
"732","2009-11-25",42.16
"733","2009-11-27",41.330002
"734","2009-11-30",42.490002
"735","2009-12-01",42.220001
"736","2009-12-02",41.93
"737","2009-12-03",41.400002
"738","2009-12-04",41.740002
"739","2009-12-07",41.25
"740","2009-12-08",41.209999
"741","2009-12-09",41.189999
"742","2009-12-10",41.27
"743","2009-12-11",40.959999
"744","2009-12-14",41.77
"745","2009-12-15",40.860001
"746","2009-12-16",41.360001
"747","2009-12-17",40.27
"748","2009-12-18",40.950001
"749","2009-12-21",41.900002
"750","2009-12-22",41.939999
"751","2009-12-23",41.560001
"752","2009-12-24",41.889999
"753","2009-12-28",41.720001
"754","2009-12-29",41.490002
"755","2009-12-30",41.529999
"756","2009-12-31",41.669998
"757","2010-01-04",42.849998
"758","2010-01-05",43.68
"759","2010-01-06",43.919998
"760","2010-01-07",44.790001
"761","2010-01-08",44.68
"762","2010-01-11",44.529999
"763","2010-01-12",43.490002
"764","2010-01-13",44.25
"765","2010-01-14",44.689999
"766","2010-01-15",43.68
"767","2010-01-19",43.279999
"768","2010-01-20",43.400002
"769","2010-01-21",40.540001
"770","2010-01-22",39.16
"771","2010-01-25",39.209999
"772","2010-01-26",38.439999
"773","2010-01-27",39.330002
"774","2010-01-28",39.48
"775","2010-01-29",38.939999
"776","2010-02-01",39.630001
"777","2010-02-02",40.549999
"778","2010-02-03",40.290001
"779","2010-02-04",38.349998
"780","2010-02-05",38.299999
"781","2010-02-08",37.700001
"782","2010-02-09",38.389999
"783","2010-02-10",38.869999
"784","2010-02-11",39.02
"785","2010-02-12",38.950001
"786","2010-02-16",40.07
"787","2010-02-17",40.040001
"788","2010-02-18",40.41
"789","2010-02-19",40.029999
"790","2010-02-22",40.849998
"791","2010-02-23",39.880001
"792","2010-02-24",40.849998
"793","2010-02-25",40.639999
"794","2010-02-26",41.970001
"795","2010-03-01",41.830002
"796","2010-03-02",41.619999
"797","2010-03-03",41.529999
"798","2010-03-04",41.919998
"799","2010-03-05",42.810001
"800","2010-03-08",42.59
"801","2010-03-09",42.419998
"802","2010-03-10",42.93
"803","2010-03-11",43.18
"804","2010-03-12",43.150002
"805","2010-03-15",43.07
"806","2010-03-16",43.240002
"807","2010-03-17",43.790001
"808","2010-03-18",43.639999
"809","2010-03-19",43.450001
"810","2010-03-22",43.740002
"811","2010-03-23",44.580002
"812","2010-03-24",44.939999
"813","2010-03-25",44.939999
"814","2010-03-26",45.02
"815","2010-03-29",44.860001
"816","2010-03-30",44.580002
"817","2010-03-31",44.75
"818","2010-04-01",45.18
"819","2010-04-05",45.34
"820","2010-04-06",45.84
"821","2010-04-07",45.32
"822","2010-04-08",45.759998
"823","2010-04-09",45.98
"824","2010-04-12",46.139999
"825","2010-04-13",45.869999
"826","2010-04-14",47.73
"827","2010-04-15",47.810001
"828","2010-04-16",45.549999
"829","2010-04-19",45.389999
"830","2010-04-20",45.880001
"831","2010-04-21",45.349998
"832","2010-04-22",44.740002
"833","2010-04-23",44.939999
"834","2010-04-26",43.889999
"835","2010-04-27",42.41
"836","2010-04-28",43.459999
"837","2010-04-29",44
"838","2010-04-30",42.580002
"839","2010-05-03",43.529999
"840","2010-05-04",42.470001
"841","2010-05-05",42.630001
"842","2010-05-06",40.810001
"843","2010-05-07",40.759998
"844","2010-05-10",41.950001
"845","2010-05-11",41.549999
"846","2010-05-12",41.689999
"847","2010-05-13",40.810001
"848","2010-05-14",39.889999
"849","2010-05-17",39.84
"850","2010-05-18",39.02
"851","2010-05-19",39.380001
"852","2010-05-20",37.830002
"853","2010-05-21",40.049999
"854","2010-05-24",38.619999
"855","2010-05-25",38.939999
"856","2010-05-26",38.779999
"857","2010-05-27",40.419998
"858","2010-05-28",39.580002
"859","2010-06-01",38.540001
"860","2010-06-02",39.549999
"861","2010-06-03",39.099998
"862","2010-06-04",37.619999
"863","2010-06-07",36.720001
"864","2010-06-08",37.779999
"865","2010-06-09",37.119999
"866","2010-06-10",38.290001
"867","2010-06-11",38.09
"868","2010-06-14",37.330002
"869","2010-06-15",38.25
"870","2010-06-16",38.52
"871","2010-06-17",38.439999
"872","2010-06-18",39.18
"873","2010-06-21",38.869999
"874","2010-06-22",38.330002
"875","2010-06-23",38.889999
"876","2010-06-24",38.029999
"877","2010-06-25",39.439999
"878","2010-06-28",38.540001
"879","2010-06-29",37.060001
"880","2010-06-30",36.610001
"881","2010-07-01",36.080002
"882","2010-07-02",35.830002
"883","2010-07-06",36.330002
"884","2010-07-07",38.150002
"885","2010-07-08",38.16
"886","2010-07-09",38.849998
"887","2010-07-12",39.189999
"888","2010-07-13",40.48
"889","2010-07-14",40.349998
"890","2010-07-15",40.459999
"891","2010-07-16",39
"892","2010-07-19",39.040001
"893","2010-07-20",39.630001
"894","2010-07-21",38.419998
"895","2010-07-22",39.349998
"896","2010-07-23",39.830002
"897","2010-07-26",40.330002
"898","2010-07-27",40.689999
"899","2010-07-28",40.32
"900","2010-07-29",40.209999
"901","2010-07-30",40.279999
"902","2010-08-02",41.639999
"903","2010-08-03",41.080002
"904","2010-08-04",41.290001
"905","2010-08-05",41.27
"906","2010-08-06",40.439999
"907","2010-08-09",39.82
"908","2010-08-10",39.169998
"909","2010-08-11",37.77
"910","2010-08-12",37.810001
"911","2010-08-13",37.5
"912","2010-08-16",37.689999
"913","2010-08-17",37.48
"914","2010-08-18",37.889999
"915","2010-08-19",37.07
"916","2010-08-20",37.139999
"917","2010-08-23",36.880001
"918","2010-08-24",36.209999
"919","2010-08-25",36.23
"920","2010-08-26",35.630001
"921","2010-08-27",36.599998
"922","2010-08-30",35.849998
"923","2010-08-31",36.360001
"924","2010-09-01",37.740002
"925","2010-09-02",38.16
"926","2010-09-03",39.169998
"927","2010-09-07",38.279999
"928","2010-09-08",39.119999
"929","2010-09-09",40.099998
"930","2010-09-10",39.759998
"931","2010-09-13",41.119999
"932","2010-09-14",40.720001
"933","2010-09-15",40.98
"934","2010-09-16",40.990002
"935","2010-09-17",40.060001
"936","2010-09-20",41.189999
"937","2010-09-21",40.59
"938","2010-09-22",39.939999
"939","2010-09-23",39.099998
"940","2010-09-24",39.75
"941","2010-09-27",39.080002
"942","2010-09-28",38.950001
"943","2010-09-29",38.41
"944","2010-09-30",38.060001
"945","2010-10-01",38.810001
"946","2010-10-04",38.950001
"947","2010-10-05",39.639999
"948","2010-10-06",39.900002
"949","2010-10-07",39.52
"950","2010-10-08",39.310001
"951","2010-10-11",39.73
"952","2010-10-12",40.400002
"953","2010-10-13",39.84
