"","date","ICHR"
"285","2018-01-29",33.310001
"286","2018-01-30",32.220001
"287","2018-01-31",31.92
"288","2018-02-01",30.549999
"289","2018-02-02",28.5
"290","2018-02-05",26.809999
"291","2018-02-06",27.93
"292","2018-02-07",26.370001
"293","2018-02-08",22.01
"294","2018-02-09",21.34
"295","2018-02-12",23.23
"296","2018-02-13",22.99
"297","2018-02-14",23.98
"298","2018-02-15",24.889999
"299","2018-02-16",25.17
"300","2018-02-20",25.52
"301","2018-02-21",24.719999
"302","2018-02-22",24.059999
"303","2018-02-23",25.75
"304","2018-02-26",26.290001
"305","2018-02-27",25.52
"306","2018-02-28",25.84
"307","2018-03-01",25.129999
"308","2018-03-02",25.299999
"309","2018-03-05",25.299999
"310","2018-03-06",27.84
"311","2018-03-07",27.530001
"312","2018-03-08",27.549999
"313","2018-03-09",28.99
"314","2018-03-12",29.68
"315","2018-03-13",28.879999
"316","2018-03-14",27.17
"317","2018-03-15",26.68
"318","2018-03-16",27.639999
"319","2018-03-19",27.32
"320","2018-03-20",27.360001
"321","2018-03-21",27.940001
"322","2018-03-22",26.77
"323","2018-03-23",24.719999
"324","2018-03-26",26.15
"325","2018-03-27",24.5
"326","2018-03-28",23.26
"327","2018-03-29",24.209999
"328","2018-04-02",23.129999
"329","2018-04-03",23.639999
"330","2018-04-04",23.959999
"331","2018-04-05",23.67
"332","2018-04-06",23.24
"333","2018-04-09",23.709999
"334","2018-04-10",24.889999
"335","2018-04-11",24.540001
"336","2018-04-12",25.75
"337","2018-04-13",25.690001
"338","2018-04-16",25.790001
"339","2018-04-17",26.440001
"340","2018-04-18",24.23
"341","2018-04-19",21.915001
"342","2018-04-20",22.48
"343","2018-04-23",21.77
"344","2018-04-24",20.98
"345","2018-04-25",21.299999
"346","2018-04-26",23.15
"347","2018-04-27",21.83
"348","2018-04-30",22.1
"349","2018-05-01",22.469999
"350","2018-05-02",22.209999
"351","2018-05-03",22.51
"352","2018-05-04",23.74
"353","2018-05-07",23.799999
"354","2018-05-08",23.93
"355","2018-05-09",26.25
"356","2018-05-10",26.190001
"357","2018-05-11",26.02
"358","2018-05-14",26.780001
"359","2018-05-15",26.110001
"360","2018-05-16",26.98
"361","2018-05-17",26.57
"362","2018-05-18",24.32
"363","2018-05-21",24.299999
"364","2018-05-22",24.52
"365","2018-05-23",24.35
"366","2018-05-24",24.82
"367","2018-05-25",24.879999
"368","2018-05-29",24.65
"369","2018-05-30",24.43
"370","2018-05-31",24.879999
"371","2018-06-01",26.25
"372","2018-06-04",26.18
"373","2018-06-05",26.23
"374","2018-06-06",25.74
"375","2018-06-07",24.23
"376","2018-06-08",23.959999
"377","2018-06-11",23.83
"378","2018-06-12",23.99
"379","2018-06-13",24
"380","2018-06-14",23.360001
"381","2018-06-15",22.91
"382","2018-06-18",22.879999
"383","2018-06-19",22.809999
"384","2018-06-20",22.969999
"385","2018-06-21",22.84
"386","2018-06-22",22.200001
"387","2018-06-25",21.190001
"388","2018-06-26",21.559999
"389","2018-06-27",20.709999
"390","2018-06-28",20.530001
"391","2018-06-29",21.219999
"392","2018-07-02",21.33
"393","2018-07-03",20.209999
"394","2018-07-05",21.389999
"395","2018-07-06",21.98
"396","2018-07-09",22.84
"397","2018-07-10",22.139999
"398","2018-07-11",21.049999
"399","2018-07-12",21.049999
"400","2018-07-13",20.610001
"401","2018-07-16",20.309999
"402","2018-07-17",20.76
"403","2018-07-18",20.459999
"404","2018-07-19",20.639999
"405","2018-07-20",20.719999
"406","2018-07-23",20.530001
"407","2018-07-24",20.26
"408","2018-07-25",18.99
"409","2018-07-26",19.209999
"410","2018-07-27",20.99
"411","2018-07-30",19.82
"412","2018-07-31",21
"413","2018-08-01",21.58
"414","2018-08-02",21.459999
"415","2018-08-03",21.950001
"416","2018-08-06",22.17
"417","2018-08-07",21.799999
"418","2018-08-08",23.879999
"419","2018-08-09",22.780001
"420","2018-08-10",22.700001
"421","2018-08-13",22.49
"422","2018-08-14",22.719999
"423","2018-08-15",21.469999
"424","2018-08-16",21.91
"425","2018-08-17",21.309999
"426","2018-08-20",22.18
"427","2018-08-21",22.77
"428","2018-08-22",22.34
"429","2018-08-23",22.110001
"430","2018-08-24",24.16
"431","2018-08-27",24.25
"432","2018-08-28",25.25
"433","2018-08-29",25.799999
"434","2018-08-30",25.75
"435","2018-08-31",25.93
"436","2018-09-04",25.190001
"437","2018-09-05",25.08
"438","2018-09-06",22.200001
"439","2018-09-07",22
"440","2018-09-10",22.4
"441","2018-09-11",22.379999
"442","2018-09-12",21.74
"443","2018-09-13",22.26
"444","2018-09-14",22.309999
"445","2018-09-17",21.870001
"446","2018-09-18",22.200001
"447","2018-09-19",21.719999
"448","2018-09-20",21.51
"449","2018-09-21",21.309999
"450","2018-09-24",21.040001
"451","2018-09-25",20.25
"452","2018-09-26",19.98
"453","2018-09-27",20.059999
"454","2018-09-28",20.42
"455","2018-10-01",20.610001
"456","2018-10-02",20.74
"457","2018-10-03",20.889999
"458","2018-10-04",20.25
"459","2018-10-05",19.780001
"460","2018-10-08",19.83
"461","2018-10-09",18.77
"462","2018-10-10",18.24
"463","2018-10-11",18.25
"464","2018-10-12",18.24
"465","2018-10-15",17.709999
"466","2018-10-16",18.309999
"467","2018-10-17",18.68
"468","2018-10-18",17.66
"469","2018-10-19",17.01
"470","2018-10-22",16.76
"471","2018-10-23",16.82
"472","2018-10-24",15.75
"473","2018-10-25",16.309999
"474","2018-10-26",16.24
"475","2018-10-29",15.55
"476","2018-10-30",17
"477","2018-10-31",17.75
"478","2018-11-01",19.1
"479","2018-11-02",19.41
"480","2018-11-05",19.459999
"481","2018-11-06",19.280001
"482","2018-11-07",16.030001
"483","2018-11-08",16.700001
"484","2018-11-09",16
"485","2018-11-12",15.41
"486","2018-11-13",16.08
"487","2018-11-14",16.26
"488","2018-11-15",16.790001
"489","2018-11-16",16.76
"490","2018-11-19",16.5
"491","2018-11-20",16.48
"492","2018-11-21",16.93
"493","2018-11-23",16.68
"494","2018-11-26",17.09
"495","2018-11-27",17.16
"496","2018-11-28",17.51
"497","2018-11-29",17.85
"498","2018-11-30",18.200001
"499","2018-12-03",18.41
"500","2018-12-04",17.219999
"501","2018-12-06",17.370001
"502","2018-12-07",16.790001
"503","2018-12-10",16.43
"504","2018-12-11",16.17
"505","2018-12-12",16.65
"506","2018-12-13",16.559999
"507","2018-12-14",16.5
"508","2018-12-17",16.620001
"509","2018-12-18",17.08
"510","2018-12-19",15.74
"511","2018-12-20",15.83
"512","2018-12-21",14.51
"513","2018-12-24",14.6
"514","2018-12-26",15.61
"515","2018-12-27",15.67
"516","2018-12-28",15.94
"517","2018-12-31",16.299999
"518","2019-01-02",16.790001
"519","2019-01-03",16.33
"520","2019-01-04",16.940001
"521","2019-01-07",17.27
"522","2019-01-08",16.780001
"523","2019-01-09",18.120001
"524","2019-01-10",18.459999
"525","2019-01-11",18.379999
"526","2019-01-14",17.879999
"527","2019-01-15",18.01
"528","2019-01-16",18.549999
"529","2019-01-17",19.040001
"530","2019-01-18",19.299999
"531","2019-01-22",18.15
"532","2019-01-23",17.940001
"533","2019-01-24",19.25
"534","2019-01-25",20.23
"535","2019-01-28",19.73
"536","2019-01-29",19.77
"537","2019-01-30",20.299999
"538","2019-01-31",20.57
"539","2019-02-01",20.84
"540","2019-02-04",20.58
"541","2019-02-05",21.27
"542","2019-02-06",21.360001
"543","2019-02-07",20.98
"544","2019-02-08",21.76
"545","2019-02-11",21.549999
"546","2019-02-12",21.75
"547","2019-02-13",21.23
"548","2019-02-14",21.65
"549","2019-02-15",21.809999
"550","2019-02-19",21.51
"551","2019-02-20",21.709999
"552","2019-02-21",21.290001
"553","2019-02-22",21.629999
"554","2019-02-25",21.68
"555","2019-02-26",21.68
"556","2019-02-27",21.540001
"557","2019-02-28",20.969999
"558","2019-03-01",21.1
"559","2019-03-04",21.4
"560","2019-03-05",21.209999
"561","2019-03-06",20.43
"562","2019-03-07",19
"563","2019-03-08",19.200001
"564","2019-03-11",20.59
"565","2019-03-12",20.709999
"566","2019-03-13",20.25
"567","2019-03-14",20.559999
"568","2019-03-15",21.889999
"569","2019-03-18",21.959999
"570","2019-03-19",22.299999
"571","2019-03-20",22
"572","2019-03-21",22.860001
"573","2019-03-22",22.030001
"574","2019-03-25",21.940001
"575","2019-03-26",21.719999
"576","2019-03-27",21.860001
"577","2019-03-28",21.92
"578","2019-03-29",22.58
"579","2019-04-01",23.34
"580","2019-04-02",23.299999
"581","2019-04-03",23.73
"582","2019-04-04",23.959999
"583","2019-04-05",24.379999
"584","2019-04-08",24.440001
"585","2019-04-09",24.040001
"586","2019-04-10",24.34
"587","2019-04-11",24.549999
"588","2019-04-12",24.559999
"589","2019-04-15",24.52
"590","2019-04-16",24.76
"591","2019-04-17",25.15
"592","2019-04-18",25.309999
"593","2019-04-22",25.059999
"594","2019-04-23",24.870001
"595","2019-04-24",25.32
"596","2019-04-25",24.969999
"597","2019-04-26",25.219999
"598","2019-04-29",25.09
"599","2019-04-30",25.18
"600","2019-05-01",25.040001
"601","2019-05-02",24.860001
"602","2019-05-03",26.1
"603","2019-05-06",25.719999
"604","2019-05-07",24.98
"605","2019-05-08",23.620001
"606","2019-05-09",23.01
"607","2019-05-10",23.559999
"608","2019-05-13",22.32
"609","2019-05-14",22.559999
"610","2019-05-15",23.299999
"611","2019-05-16",23.27
"612","2019-05-17",23.219999
"613","2019-05-20",22.84
"614","2019-05-21",22.950001
"615","2019-05-22",22.690001
"616","2019-05-23",21.530001
"617","2019-05-24",21.450001
"618","2019-05-28",21.690001
"619","2019-05-29",21.75
"620","2019-05-30",21.780001
"621","2019-05-31",21.1
"622","2019-06-03",20.700001
"623","2019-06-04",22.049999
"624","2019-06-05",21.66
"625","2019-06-06",21.66
"626","2019-06-07",21.48
"627","2019-06-10",23.110001
"628","2019-06-11",22.75
"629","2019-06-12",21.959999
"630","2019-06-13",22.41
"631","2019-06-14",21.83
"632","2019-06-17",21.280001
"633","2019-06-18",22.73
"634","2019-06-19",23.129999
"635","2019-06-20",23.23
"636","2019-06-21",22.73
"637","2019-06-24",22.1
"638","2019-06-25",21.700001
"639","2019-06-26",22.469999
"640","2019-06-27",23.6
"641","2019-06-28",23.639999
"642","2019-07-01",24.91
"643","2019-07-02",24.67
"644","2019-07-03",24.709999
"645","2019-07-05",24.389999
"646","2019-07-08",22.879999
"647","2019-07-09",23.34
"648","2019-07-10",23.83
"649","2019-07-11",23.5
"650","2019-07-12",23.969999
"651","2019-07-15",23.99
"652","2019-07-16",23.52
"653","2019-07-17",23.92
"654","2019-07-18",24.540001
"655","2019-07-19",24.4
"656","2019-07-22",25.23
"657","2019-07-23",25.639999
"658","2019-07-24",27.040001
"659","2019-07-25",25.73
"660","2019-07-26",26.07
"661","2019-07-29",25.709999
"662","2019-07-30",25.540001
"663","2019-07-31",25.209999
"664","2019-08-01",24.59
"665","2019-08-02",24.15
"666","2019-08-05",22.450001
"667","2019-08-06",22.719999
"668","2019-08-07",22.08
"669","2019-08-08",22.219999
"670","2019-08-09",21.75
"671","2019-08-12",21.52
"672","2019-08-13",21.690001
"673","2019-08-14",20.629999
"674","2019-08-15",20.58
"675","2019-08-16",21.4
"676","2019-08-19",21.530001
"677","2019-08-20",21.02
"678","2019-08-21",21.35
"679","2019-08-22",21.110001
"680","2019-08-23",20.34
"681","2019-08-26",20.32
"682","2019-08-27",19.700001
"683","2019-08-28",20.26
"684","2019-08-29",21.18
"685","2019-08-30",21.26
"686","2019-09-03",21.360001
"687","2019-09-04",21.959999
"688","2019-09-05",23.43
"689","2019-09-06",23.360001
"690","2019-09-09",24.02
"691","2019-09-10",24.940001
"692","2019-09-11",25.52
"693","2019-09-12",25.959999
"694","2019-09-13",26.07
"695","2019-09-16",26.26
"696","2019-09-17",25.93
"697","2019-09-18",26.02
"698","2019-09-19",25.66
"699","2019-09-20",25.91
"700","2019-09-23",26.155001
"701","2019-09-24",26
"702","2019-09-25",25.139999
"703","2019-09-26",25.129999
"704","2019-09-27",24.33
"705","2019-09-30",24.18
"706","2019-10-01",23.48
"707","2019-10-02",23.25
"708","2019-10-03",23.52
"709","2019-10-04",23.92
"710","2019-10-07",23.690001
"711","2019-10-08",23.32
"712","2019-10-09",23.66
"713","2019-10-10",23.790001
"714","2019-10-11",24.110001
"715","2019-10-14",24.75
"716","2019-10-15",26.58
"717","2019-10-16",25.139999
"718","2019-10-17",25.59
"719","2019-10-18",25.23
"720","2019-10-21",26.280001
"721","2019-10-22",26.5
"722","2019-10-23",26.09
"723","2019-10-24",28.790001
"724","2019-10-25",29.75
"725","2019-10-28",29.85
"726","2019-10-29",29.07
"727","2019-10-30",29.219999
"728","2019-10-31",29.110001
"729","2019-11-01",30.209999
"730","2019-11-04",30.98
"731","2019-11-05",31.440001
"732","2019-11-06",31.5
"733","2019-11-07",31.57
"734","2019-11-08",31.370001
"735","2019-11-11",31.389999
"736","2019-11-12",31.209999
"737","2019-11-13",31.33
"738","2019-11-14",31.219999
"739","2019-11-15",32.310001
"740","2019-11-18",32.049999
"741","2019-11-19",32.189999
"742","2019-11-20",31.74
"743","2019-11-21",30.719999
"744","2019-11-22",29.5
"745","2019-11-25",30.610001
"746","2019-11-26",30.690001
"747","2019-11-27",31.67
"748","2019-11-29",31.549999
"749","2019-12-02",30.559999
"750","2019-12-03",30.549999
"751","2019-12-04",31.040001
"752","2019-12-05",30.950001
"753","2019-12-06",31.450001
"754","2019-12-09",30.83
"755","2019-12-10",31.85
"756","2019-12-11",32.48
"757","2019-12-12",33.240002
"758","2019-12-13",32.860001
"759","2019-12-16",33.060001
"760","2019-12-17",33.77
"761","2019-12-18",33.84
"762","2019-12-19",33.830002
"763","2019-12-20",33.869999
"764","2019-12-23",33.869999
"765","2019-12-24",34.07
"766","2019-12-26",34.349998
"767","2019-12-27",33.849998
"768","2019-12-30",33.709999
"769","2019-12-31",33.27
"770","2020-01-02",34.080002
"771","2020-01-03",33.549999
"772","2020-01-06",32.57
"773","2020-01-07",32.860001
"774","2020-01-08",32.509998
"775","2020-01-09",31.34
"776","2020-01-10",30.74
"777","2020-01-13",30.9
"778","2020-01-14",39.790001
"779","2020-01-15",38.029999
"780","2020-01-16",39.32
"781","2020-01-17",38.580002
"782","2020-01-21",37.799999
"783","2020-01-22",37.669998
"784","2020-01-23",37.580002
"785","2020-01-24",36.360001
"786","2020-01-27",34.700001
"787","2020-01-28",35.650002
"788","2020-01-29",34.790001
"789","2020-01-30",35.299999
"790","2020-01-31",33.389999
"791","2020-02-03",33.919998
"792","2020-02-04",35.77
"793","2020-02-05",35.689999
"794","2020-02-06",34.48
"795","2020-02-07",33.299999
"796","2020-02-10",34.73
"797","2020-02-11",35.5
"798","2020-02-12",36.889999
"799","2020-02-13",37.650002
"800","2020-02-14",35.48
"801","2020-02-18",34.84
"802","2020-02-19",35.939999
"803","2020-02-20",35.360001
"804","2020-02-21",32.990002
"805","2020-02-24",31.27
"806","2020-02-25",29.33
"807","2020-02-26",29.440001
"808","2020-02-27",28.98
"809","2020-02-28",28.92
"810","2020-03-02",29.889999
"811","2020-03-03",29.83
"812","2020-03-04",31.120001
"813","2020-03-05",29.66
"814","2020-03-06",28.690001
"815","2020-03-09",26.219999
"816","2020-03-10",26.620001
"817","2020-03-11",24.4
"818","2020-03-12",21.540001
"819","2020-03-13",22.559999
"820","2020-03-16",20.219999
"821","2020-03-17",20.76
"822","2020-03-18",14.9
"823","2020-03-19",17.23
"824","2020-03-20",15.83
"825","2020-03-23",16.1
"826","2020-03-24",17.99
"827","2020-03-25",21.059999
"828","2020-03-26",21.1
"829","2020-03-27",20.57
"830","2020-03-30",20.690001
"831","2020-03-31",19.16
"832","2020-04-01",17.559999
"833","2020-04-02",17.1
"834","2020-04-03",15.59
"835","2020-04-06",20.225
"836","2020-04-07",20.860001
"837","2020-04-08",22.129999
"838","2020-04-09",22.42
"839","2020-04-13",21.559999
"840","2020-04-14",22.639999
"841","2020-04-15",21.4
"842","2020-04-16",21.67
"843","2020-04-17",22.530001
"844","2020-04-20",21.389999
"845","2020-04-21",20.690001
"846","2020-04-22",22.5
"847","2020-04-23",22.049999
"848","2020-04-24",22.26
"849","2020-04-27",23.43
"850","2020-04-28",24.365
"851","2020-04-29",26.68
"852","2020-04-30",24.9
"853","2020-05-01",22.809999
"854","2020-05-04",23.209999
"855","2020-05-05",22.370001
"856","2020-05-06",22.389999
"857","2020-05-07",23
"858","2020-05-08",23.280001
"859","2020-05-11",22.9
"860","2020-05-12",21.76
"861","2020-05-13",20.65
"862","2020-05-14",21.35
"863","2020-05-15",20.190001
"864","2020-05-18",21.870001
"865","2020-05-19",22.09
"866","2020-05-20",22.48
"867","2020-05-21",21.9
"868","2020-05-22",21.98
"869","2020-05-26",23.18
"870","2020-05-27",23.959999
"871","2020-05-28",22.49
"872","2020-05-29",22.75
"873","2020-06-01",22.84
"874","2020-06-02",22.76
"875","2020-06-03",24.610001
"876","2020-06-04",25.17
"877","2020-06-05",26.49
"878","2020-06-08",26.200001
"879","2020-06-09",25.799999
"880","2020-06-10",25.1
"881","2020-06-11",22.110001
"882","2020-06-12",22.540001
"883","2020-06-15",22.48
"884","2020-06-16",23.610001
"885","2020-06-17",23.85
"886","2020-06-18",23.77
"887","2020-06-19",23.700001
"888","2020-06-22",23.549999
"889","2020-06-23",25.379999
"890","2020-06-24",24.84
"891","2020-06-25",25.940001
"892","2020-06-26",25.559999
"893","2020-06-29",24.91
"894","2020-06-30",26.58
"895","2020-07-01",26.26
"896","2020-07-02",26.700001
"897","2020-07-06",27.709999
"898","2020-07-07",26.73
"899","2020-07-08",27.25
"900","2020-07-09",27.91
"901","2020-07-10",27.200001
"902","2020-07-13",27.379999
"903","2020-07-14",28.23
"904","2020-07-15",28.139999
"905","2020-07-16",28.469999
"906","2020-07-17",28.23
"907","2020-07-20",28.93
"908","2020-07-21",28.700001
"909","2020-07-22",28.76
"910","2020-07-23",30.190001
"911","2020-07-24",29.08
"912","2020-07-27",30.85
"913","2020-07-28",29.4
"914","2020-07-29",30.200001
"915","2020-07-30",32.900002
"916","2020-07-31",32.82
"917","2020-08-03",33.549999
"918","2020-08-04",32.959999
"919","2020-08-05",32
"920","2020-08-06",31.815001
"921","2020-08-07",30.25
"922","2020-08-10",29.440001
"923","2020-08-11",28.379999
"924","2020-08-12",29.610001
"925","2020-08-13",29.700001
"926","2020-08-14",29.690001
"927","2020-08-17",30.610001
"928","2020-08-18",29.139999
"929","2020-08-19",28.690001
"930","2020-08-20",27.67
"931","2020-08-21",26.76
"932","2020-08-24",27.209999
"933","2020-08-25",26.91
"934","2020-08-26",26.17
"935","2020-08-27",25.139999
"936","2020-08-28",25.85
"937","2020-08-31",25.16
"938","2020-09-01",25.98
"939","2020-09-02",26.73
"940","2020-09-03",24.82
"941","2020-09-04",23.43
"942","2020-09-08",21.040001
"943","2020-09-09",20.950001
"944","2020-09-10",20.49
"945","2020-09-11",19.9
"946","2020-09-14",21.200001
"947","2020-09-15",20.780001
"948","2020-09-16",21.309999
"949","2020-09-17",21.74
"950","2020-09-18",21.389999
"951","2020-09-21",22.1
"952","2020-09-22",21.74
"953","2020-09-23",20.950001
"954","2020-09-24",21.190001
"955","2020-09-25",21.200001
"956","2020-09-28",21.700001
"957","2020-09-29",21.700001
"958","2020-09-30",21.57
"959","2020-10-01",22.6
"960","2020-10-02",22.27
"961","2020-10-05",22.809999
"962","2020-10-06",22.940001
"963","2020-10-07",23.120001
"964","2020-10-08",24.41
"965","2020-10-09",26.18
"966","2020-10-12",26.68
"967","2020-10-13",26.040001
"968","2020-10-14",25.5
