"","date","GSHD"
"87","2018-08-29",29.92
"88","2018-08-30",28.82
"89","2018-08-31",31.02
"90","2018-09-04",33.75
"91","2018-09-05",32.139999
"92","2018-09-06",30.309999
"93","2018-09-07",31.57
"94","2018-09-10",33.599998
"95","2018-09-11",35.360001
"96","2018-09-12",35.439999
"97","2018-09-13",35.82
"98","2018-09-14",36.43
"99","2018-09-17",35.68
"100","2018-09-18",35.599998
"101","2018-09-19",35.25
"102","2018-09-20",35.009998
"103","2018-09-21",35.5
"104","2018-09-24",33.84
"105","2018-09-25",32.130001
"106","2018-09-26",30.77
"107","2018-09-27",33.080002
"108","2018-09-28",33.869999
"109","2018-10-01",31.92
"110","2018-10-02",30.92
"111","2018-10-03",28.610001
"112","2018-10-04",28.940001
"113","2018-10-05",29.540001
"114","2018-10-08",29.09
"115","2018-10-09",28.98
"116","2018-10-10",28.530001
"117","2018-10-11",28.309999
"118","2018-10-12",27.540001
"119","2018-10-15",26.35
"120","2018-10-16",26.41
"121","2018-10-17",28.299999
"122","2018-10-18",28.16
"123","2018-10-19",28.639999
"124","2018-10-22",28.68
"125","2018-10-23",29.379999
"126","2018-10-24",30.58
"127","2018-10-25",33.23
"128","2018-10-26",31.09
"129","2018-10-29",31.879999
"130","2018-10-30",35.25
"131","2018-10-31",34.279999
"132","2018-11-01",35.41
"133","2018-11-02",36.169998
"134","2018-11-05",36
"135","2018-11-06",31.955
"136","2018-11-07",31.709999
"137","2018-11-08",29.15
"138","2018-11-09",28.32
"139","2018-11-12",27
"140","2018-11-13",25.940001
"141","2018-11-14",24.85
"142","2018-11-15",22.370001
"143","2018-11-16",21.959999
"144","2018-11-19",23.67
"145","2018-11-20",24.32
"146","2018-11-21",24.030001
"147","2018-11-23",24.379999
"148","2018-11-26",24.92
"149","2018-11-27",23.950001
"150","2018-11-28",25.299999
"151","2018-11-29",26.540001
"152","2018-11-30",25.42
"153","2018-12-03",26.42
"154","2018-12-04",25.450001
"155","2018-12-06",26.52
"156","2018-12-07",26.49
"157","2018-12-10",26.940001
"158","2018-12-11",26.950001
"159","2018-12-12",26.58
"160","2018-12-13",27.43
"161","2018-12-14",27.389999
"162","2018-12-17",26.48
"163","2018-12-18",25.49
"164","2018-12-19",26.01
"165","2018-12-20",25.639999
"166","2018-12-21",23.700001
"167","2018-12-24",23.280001
"168","2018-12-26",25.360001
"169","2018-12-27",26.73
"170","2018-12-28",26.9
"171","2018-12-31",26.290001
"172","2019-01-02",25.040001
"173","2019-01-03",24.969999
"174","2019-01-04",26.940001
"175","2019-01-07",27.25
"176","2019-01-08",27.290001
"177","2019-01-09",27.700001
"178","2019-01-10",29.1
"179","2019-01-11",28.51
"180","2019-01-14",27.43
"181","2019-01-15",27.299999
"182","2019-01-16",28.08
"183","2019-01-17",28.18
"184","2019-01-18",28.67
"185","2019-01-22",26.469999
"186","2019-01-23",26.639999
"187","2019-01-24",26.91
"188","2019-01-25",27.67
"189","2019-01-28",27.93
"190","2019-01-29",27.860001
"191","2019-01-30",28.24
"192","2019-01-31",28.74
"193","2019-02-01",28.33
"194","2019-02-04",28.27
"195","2019-02-05",28.459999
"196","2019-02-06",28.290001
"197","2019-02-07",28.25
"198","2019-02-08",27.5
"199","2019-02-11",26.5
"200","2019-02-12",27.75
"201","2019-02-13",28.57
"202","2019-02-14",31.195
"203","2019-02-15",32.709999
"204","2019-02-19",32.369999
"205","2019-02-20",33.200001
"206","2019-02-21",33.740002
"207","2019-02-22",33.419998
"208","2019-02-25",31.91
"209","2019-02-26",32.150002
"210","2019-02-27",33.02
"211","2019-02-28",31.549999
"212","2019-03-01",30.42
"213","2019-03-04",28.860001
"214","2019-03-05",29.059999
"215","2019-03-06",29.02
"216","2019-03-07",28.440001
"217","2019-03-08",26.82
"218","2019-03-11",27.780001
"219","2019-03-12",27.24
"220","2019-03-13",25.93
"221","2019-03-14",24.799999
"222","2019-03-15",27.040001
"223","2019-03-18",27.620001
"224","2019-03-19",29
"225","2019-03-20",28.52
"226","2019-03-21",28.959999
"227","2019-03-22",28.43
"228","2019-03-25",28.629999
"229","2019-03-26",29.01
"230","2019-03-27",29.530001
"231","2019-03-28",29.440001
"232","2019-03-29",27.879999
"233","2019-04-01",27.540001
"234","2019-04-02",25.93
"235","2019-04-03",28
"236","2019-04-04",27.719999
"237","2019-04-05",29
"238","2019-04-08",28.049999
"239","2019-04-09",29.35
"240","2019-04-10",29.860001
"241","2019-04-11",29.309999
"242","2019-04-12",29.02
"243","2019-04-15",29.35
"244","2019-04-16",28.870001
"245","2019-04-17",28.35
"246","2019-04-18",27
"247","2019-04-22",26.030001
"248","2019-04-23",25.98
"249","2019-04-24",27.610001
"250","2019-04-25",27.540001
"251","2019-04-26",27.34
"252","2019-04-29",29.690001
"253","2019-04-30",30.469999
"254","2019-05-01",29.959999
"255","2019-05-02",30.709999
"256","2019-05-03",34.939999
"257","2019-05-06",34.73
"258","2019-05-07",33.450001
"259","2019-05-08",32.630001
"260","2019-05-09",31.940001
"261","2019-05-10",33.110001
"262","2019-05-13",32.91
"263","2019-05-14",35.535
"264","2019-05-15",35.290001
"265","2019-05-16",36.950001
"266","2019-05-17",40
"267","2019-05-20",40.09
"268","2019-05-21",40.080002
"269","2019-05-22",38.060001
"270","2019-05-23",36.869999
"271","2019-05-24",36.330002
"272","2019-05-28",35.939999
"273","2019-05-29",36.639999
"274","2019-05-30",36.189999
"275","2019-05-31",36.630001
"276","2019-06-03",35.080002
"277","2019-06-04",35.23
"278","2019-06-05",37.310001
"279","2019-06-06",36.900002
"280","2019-06-07",39.09
"281","2019-06-10",39.919998
"282","2019-06-11",39.389999
"283","2019-06-12",39.439999
"284","2019-06-13",38.950001
"285","2019-06-14",40.939999
"286","2019-06-17",41.150002
"287","2019-06-18",41.009998
"288","2019-06-19",42.759998
"289","2019-06-20",44.02
"290","2019-06-21",44.27
"291","2019-06-24",43.830002
"292","2019-06-25",44
"293","2019-06-26",44.919998
"294","2019-06-27",47.130001
"295","2019-06-28",47.799999
"296","2019-07-01",48.189999
"297","2019-07-02",49.16
"298","2019-07-03",49.91
"299","2019-07-05",49.139999
"300","2019-07-08",48.580002
"301","2019-07-09",47.060001
"302","2019-07-10",47.27
"303","2019-07-11",46.369999
"304","2019-07-12",46
"305","2019-07-15",45.84
"306","2019-07-16",45.52
"307","2019-07-17",44.68
"308","2019-07-18",44
"309","2019-07-19",44.369999
"310","2019-07-22",45.060001
"311","2019-07-23",46.310001
"312","2019-07-24",46.330002
"313","2019-07-25",46.939999
"314","2019-07-26",46.349998
"315","2019-07-29",46
"316","2019-07-30",45.290001
"317","2019-07-31",45.009998
"318","2019-08-01",45.02
"319","2019-08-02",43.360001
"320","2019-08-05",43.830002
"321","2019-08-06",43.860001
"322","2019-08-07",43.48
"323","2019-08-08",45.91
"324","2019-08-09",46.200001
"325","2019-08-12",44.93
"326","2019-08-13",44.880001
"327","2019-08-14",44.09
"328","2019-08-15",43.470001
"329","2019-08-16",43.5
"330","2019-08-19",43.330002
"331","2019-08-20",43.380001
"332","2019-08-21",43.400002
"333","2019-08-22",43.68
"334","2019-08-23",43.82
"335","2019-08-26",46.259998
"336","2019-08-27",47.959999
"337","2019-08-28",46.080002
"338","2019-08-29",46.439999
"339","2019-08-30",46.240002
"340","2019-09-03",46.299999
"341","2019-09-04",45.970001
"342","2019-09-05",46.610001
"343","2019-09-06",47.400002
"344","2019-09-09",45.599998
"345","2019-09-10",43.360001
"346","2019-09-11",44.68
"347","2019-09-12",46.580002
"348","2019-09-13",46.490002
"349","2019-09-16",43.650002
"350","2019-09-17",44.02
"351","2019-09-18",44.959999
"352","2019-09-19",46.490002
"353","2019-09-20",49.189999
"354","2019-09-23",49.279999
"355","2019-09-24",48.369999
"356","2019-09-25",48.400002
"357","2019-09-26",48.970001
"358","2019-09-27",48.759998
"359","2019-09-30",49.349998
"360","2019-10-01",44.619999
"361","2019-10-02",43.299999
"362","2019-10-03",43.740002
"363","2019-10-04",46.220001
"364","2019-10-07",46.740002
"365","2019-10-08",45.91
"366","2019-10-09",46.259998
"367","2019-10-10",46.400002
"368","2019-10-11",47.049999
"369","2019-10-14",47.400002
"370","2019-10-15",48.18
"371","2019-10-16",47.779999
"372","2019-10-17",48.299999
"373","2019-10-18",48.25
"374","2019-10-21",49.220001
"375","2019-10-22",49.09
"376","2019-10-23",49.27
"377","2019-10-24",49.490002
"378","2019-10-25",48.93
"379","2019-10-28",49.5
"380","2019-10-29",48.349998
"381","2019-10-30",49.950001
"382","2019-10-31",51.18
"383","2019-11-01",44.93
"384","2019-11-04",42.509998
"385","2019-11-05",42.709999
"386","2019-11-06",43.799999
"387","2019-11-07",43.299999
"388","2019-11-08",42.959999
"389","2019-11-11",43.98
"390","2019-11-12",43.57
"391","2019-11-13",44.73
"392","2019-11-14",44.610001
"393","2019-11-15",43.41
"394","2019-11-18",44.68
"395","2019-11-19",44.720001
"396","2019-11-20",45.380001
"397","2019-11-21",43.830002
"398","2019-11-22",45.189999
"399","2019-11-25",44.889999
"400","2019-11-26",44.549999
"401","2019-11-27",41.299999
"402","2019-11-29",40.52
"403","2019-12-02",40.080002
"404","2019-12-03",39.619999
"405","2019-12-04",40.130001
"406","2019-12-05",40
"407","2019-12-06",39.799999
"408","2019-12-09",39.880001
"409","2019-12-10",39.060001
"410","2019-12-11",39.389999
"411","2019-12-12",39.189999
"412","2019-12-13",39.98
"413","2019-12-16",40.779999
"414","2019-12-17",42.009998
"415","2019-12-18",42.470001
"416","2019-12-19",43.529999
"417","2019-12-20",42.32
"418","2019-12-23",42.389999
"419","2019-12-24",43.150002
"420","2019-12-26",41.419998
"421","2019-12-27",42.130001
"422","2019-12-30",42.330002
"423","2019-12-31",42.400002
"424","2020-01-02",44.139999
"425","2020-01-03",44.360001
"426","2020-01-06",45.040001
"427","2020-01-07",44.59
"428","2020-01-08",44.650002
"429","2020-01-09",44.279999
"430","2020-01-10",44.439999
"431","2020-01-13",44.150002
"432","2020-01-14",44.560001
"433","2020-01-15",45.18
"434","2020-01-16",45.700001
"435","2020-01-17",45.889999
"436","2020-01-21",46.139999
"437","2020-01-22",46.029999
"438","2020-01-23",46.150002
"439","2020-01-24",45.400002
"440","2020-01-27",48.91
"441","2020-01-28",50.93
"442","2020-01-29",52.23
"443","2020-01-30",52.439999
"444","2020-01-31",52.18
"445","2020-02-03",49.830002
"446","2020-02-04",51.93
"447","2020-02-05",51.18
"448","2020-02-06",51.889999
"449","2020-02-07",52.400002
"450","2020-02-10",54.400002
"451","2020-02-11",53.669998
"452","2020-02-12",54.119999
"453","2020-02-13",55.759998
"454","2020-02-14",55.349998
"455","2020-02-18",54.830002
"456","2020-02-19",54.91
"457","2020-02-20",55.18
"458","2020-02-21",55.240002
"459","2020-02-24",55.919998
"460","2020-02-25",55.869999
"461","2020-02-26",55.634998
"462","2020-02-27",55.349998
"463","2020-02-28",54.240002
"464","2020-03-02",58.73
"465","2020-03-03",57.41
"466","2020-03-04",62.400002
"467","2020-03-05",60.380001
"468","2020-03-06",60.630001
"469","2020-03-09",48.380001
"470","2020-03-10",47.880001
"471","2020-03-11",45.080002
"472","2020-03-12",39.509998
"473","2020-03-13",45.860001
"474","2020-03-16",42.240002
"475","2020-03-17",47.380001
"476","2020-03-18",42.900002
"477","2020-03-19",45.950001
"478","2020-03-20",45
"479","2020-03-23",42.43
"480","2020-03-24",43.810001
"481","2020-03-25",44.630001
"482","2020-03-26",47.900002
"483","2020-03-27",45.830002
"484","2020-03-30",45.700001
"485","2020-03-31",44.630001
"486","2020-04-01",40.880001
"487","2020-04-02",41.540001
"488","2020-04-03",39.150002
"489","2020-04-06",40.060001
"490","2020-04-07",39.25
"491","2020-04-08",38.84
"492","2020-04-09",41.98
"493","2020-04-13",41.439999
"494","2020-04-14",43.560001
"495","2020-04-15",41.59
"496","2020-04-16",41.419998
"497","2020-04-17",43.040001
"498","2020-04-20",43.73
"499","2020-04-21",43.630001
"500","2020-04-22",44.939999
"501","2020-04-23",48.290001
"502","2020-04-24",50.080002
"503","2020-04-27",51.5
"504","2020-04-28",53.990002
"505","2020-04-29",57.490002
"506","2020-04-30",56.139999
"507","2020-05-01",57.459999
"508","2020-05-04",56.209999
"509","2020-05-05",58.240002
"510","2020-05-06",56.549999
"511","2020-05-07",58.59
"512","2020-05-08",61.5
"513","2020-05-11",60.75
"514","2020-05-12",59.330002
"515","2020-05-13",56.77
"516","2020-05-14",56.580002
"517","2020-05-15",58.209999
"518","2020-05-18",59.240002
"519","2020-05-19",57.810001
"520","2020-05-20",58.439999
"521","2020-05-21",60.009998
"522","2020-05-22",60.040001
"523","2020-05-26",58.93
"524","2020-05-27",61.200001
"525","2020-05-28",59.470001
"526","2020-05-29",59.950001
"527","2020-06-01",59.599998
"528","2020-06-02",61.470001
"529","2020-06-03",66
"530","2020-06-04",68.669998
"531","2020-06-05",69.940002
"532","2020-06-08",68.529999
"533","2020-06-09",69.529999
"534","2020-06-10",67.839996
"535","2020-06-11",66.370003
"536","2020-06-12",64.150002
"537","2020-06-15",67.629997
"538","2020-06-16",72.029999
"539","2020-06-17",70.540001
"540","2020-06-18",72.860001
"541","2020-06-19",72.290001
"542","2020-06-22",71.959999
"543","2020-06-23",73.669998
"544","2020-06-24",74.660004
"545","2020-06-25",73.900002
"546","2020-06-26",73.029999
"547","2020-06-29",72.720001
"548","2020-06-30",75.160004
"549","2020-07-01",75.559998
"550","2020-07-02",75.57
"551","2020-07-06",77.860001
"552","2020-07-07",76.300003
"553","2020-07-08",82.32
"554","2020-07-09",79.730003
"555","2020-07-10",81.910004
"556","2020-07-13",83.040001
"557","2020-07-14",81.489998
"558","2020-07-15",82.800003
"559","2020-07-16",82.660004
"560","2020-07-17",83.199997
"561","2020-07-20",82.790001
"562","2020-07-21",81
"563","2020-07-22",81.029999
"564","2020-07-23",81.75
"565","2020-07-24",83.260002
"566","2020-07-27",84.550003
"567","2020-07-28",83.82
"568","2020-07-29",84.910004
"569","2020-07-30",83.889999
"570","2020-07-31",103.330002
"571","2020-08-03",107.349998
"572","2020-08-04",106.150002
"573","2020-08-05",109.160004
"574","2020-08-06",106.449997
"575","2020-08-07",105.669998
"576","2020-08-10",104.669998
"577","2020-08-11",94.709999
"578","2020-08-12",100.050003
"579","2020-08-13",100.510002
"580","2020-08-14",97.260002
"581","2020-08-17",97.400002
"582","2020-08-18",98.43
"583","2020-08-19",100.040001
"584","2020-08-20",99.68
"585","2020-08-21",95.699997
"586","2020-08-24",94.739998
"587","2020-08-25",96.870003
"588","2020-08-26",97.629997
"589","2020-08-27",97.809998
"590","2020-08-28",100.93
"591","2020-08-31",102.760002
"592","2020-09-01",110.82
"593","2020-09-02",112.5
"594","2020-09-03",106.309998
"595","2020-09-04",101.18
"596","2020-09-08",97.760002
"597","2020-09-09",99.699997
"598","2020-09-10",98.779999
"599","2020-09-11",98.849998
"600","2020-09-14",90.879997
"601","2020-09-15",86.410004
"602","2020-09-16",81.610001
"603","2020-09-17",79.980003
"604","2020-09-18",78.589996
"605","2020-09-21",81.599998
"606","2020-09-22",84.080002
"607","2020-09-23",80.269997
"608","2020-09-24",77.949997
"609","2020-09-25",81.279999
"610","2020-09-28",83.550003
"611","2020-09-29",85.199997
"612","2020-09-30",86.589996
"613","2020-10-01",82.839996
"614","2020-10-02",81.459999
"615","2020-10-05",86.230003
"616","2020-10-06",87.059998
"617","2020-10-07",89.370003
"618","2020-10-08",89.849998
"619","2020-10-09",93.709999
"620","2020-10-12",96.849998
"621","2020-10-13",96.599998
"622","2020-10-14",99.690002
"623","2020-10-15",103.669998
"624","2020-10-16",108.029999
"625","2020-10-19",107.82
"626","2020-10-20",104.110001
"627","2020-10-21",105.220001
"628","2020-10-22",106.540001
"629","2020-10-23",108.870003
"630","2020-10-26",109.900002
"631","2020-10-27",111.650002
"632","2020-10-28",107
"633","2020-10-29",107.029999
"634","2020-10-30",122.540001
"635","2020-11-02",126.25
"636","2020-11-03",123.639999
"637","2020-11-04",123.75
"638","2020-11-05",124.190002
"639","2020-11-06",121.849998
"640","2020-11-09",115.699997
"641","2020-11-10",113.589996
"642","2020-11-11",113.300003
"643","2020-11-12",118.669998
"644","2020-11-13",122.550003
"645","2020-11-16",124.18
"646","2020-11-17",121.68
"647","2020-11-18",122.769997
"648","2020-11-19",130.649994
"649","2020-11-20",124.57
"650","2020-11-23",123.279999
"651","2020-11-24",116.800003
"652","2020-11-25",120.150002
"653","2020-11-27",122.839996
