"","date","NTNX"
"154","2017-05-11",16.41
"155","2017-05-12",16.360001
"156","2017-05-15",17
"157","2017-05-16",16.940001
"158","2017-05-17",16.15
"159","2017-05-18",16
"160","2017-05-19",16
"161","2017-05-22",17.5
"162","2017-05-23",17.02
"163","2017-05-24",17.450001
"164","2017-05-25",17.57
"165","2017-05-26",19.59
"166","2017-05-30",18.139999
"167","2017-05-31",18.65
"168","2017-06-01",18.58
"169","2017-06-02",18.58
"170","2017-06-05",18.67
"171","2017-06-06",18.440001
"172","2017-06-07",18.6
"173","2017-06-08",17.879999
"174","2017-06-09",17.48
"175","2017-06-12",17.280001
"176","2017-06-13",17.950001
"177","2017-06-14",17.440001
"178","2017-06-15",17.459999
"179","2017-06-16",17.665001
"180","2017-06-19",18.360001
"181","2017-06-20",18.25
"182","2017-06-21",18.34
"183","2017-06-22",18.5
"184","2017-06-23",19.309999
"185","2017-06-26",19.75
"186","2017-06-27",18.639999
"187","2017-06-28",20.360001
"188","2017-06-29",19.93
"189","2017-06-30",20.15
"190","2017-07-03",19.24
"191","2017-07-05",19.5
"192","2017-07-06",18.690001
"193","2017-07-07",19.120001
"194","2017-07-10",19.16
"195","2017-07-11",19.120001
"196","2017-07-12",19.530001
"197","2017-07-13",20.27
"198","2017-07-14",22.120001
"199","2017-07-17",22.75
"200","2017-07-18",23.57
"201","2017-07-19",24.41
"202","2017-07-20",24.049999
"203","2017-07-21",23.73
"204","2017-07-24",23.360001
"205","2017-07-25",23.73
"206","2017-07-26",22.969999
"207","2017-07-27",21.82
"208","2017-07-28",21.74
"209","2017-07-31",21.245001
"210","2017-08-01",21.440001
"211","2017-08-02",21.190001
"212","2017-08-03",20.99
"213","2017-08-04",21.42
"214","2017-08-07",22.16
"215","2017-08-08",21.93
"216","2017-08-09",21.91
"217","2017-08-10",20.700001
"218","2017-08-11",21.48
"219","2017-08-14",22.059999
"220","2017-08-15",21.32
"221","2017-08-16",21.73
"222","2017-08-17",21.84
"223","2017-08-18",21.91
"224","2017-08-21",21.559999
"225","2017-08-22",21.85
"226","2017-08-23",21.73
"227","2017-08-24",21.9
"228","2017-08-25",21.950001
"229","2017-08-28",22.200001
"230","2017-08-29",22.190001
"231","2017-08-30",21.9
"232","2017-08-31",22
"233","2017-09-01",22
"234","2017-09-05",21.299999
"235","2017-09-06",22.48
"236","2017-09-07",22.16
"237","2017-09-08",21.73
"238","2017-09-11",22.049999
"239","2017-09-12",21.950001
"240","2017-09-13",21.49
"241","2017-09-14",21.610001
"242","2017-09-15",21.559999
"243","2017-09-18",22.73
"244","2017-09-19",22
"245","2017-09-20",23
"246","2017-09-21",23.459999
"247","2017-09-22",24.5
"248","2017-09-25",23.18
"249","2017-09-26",23.49
"250","2017-09-27",23.129999
"251","2017-09-28",22.43
"252","2017-09-29",22.389999
"253","2017-10-02",23.51
"254","2017-10-03",23.17
"255","2017-10-04",22.85
"256","2017-10-05",23.200001
"257","2017-10-06",23.139999
"258","2017-10-09",23.309999
"259","2017-10-10",25.610001
"260","2017-10-11",26.66
"261","2017-10-12",25.809999
"262","2017-10-13",26.620001
"263","2017-10-16",26.540001
"264","2017-10-17",26.309999
"265","2017-10-18",26.280001
"266","2017-10-19",26.34
"267","2017-10-20",26.67
"268","2017-10-23",26.459999
"269","2017-10-24",27.950001
"270","2017-10-25",27.23
"271","2017-10-26",27.799999
"272","2017-10-27",27.889999
"273","2017-10-30",28.280001
"274","2017-10-31",28.5
"275","2017-11-01",27.58
"276","2017-11-02",27.450001
"277","2017-11-03",27.33
"278","2017-11-06",28.48
"279","2017-11-07",28.16
"280","2017-11-08",28.030001
"281","2017-11-09",28.620001
"282","2017-11-10",28.870001
"283","2017-11-13",28.870001
"284","2017-11-14",28.299999
"285","2017-11-15",29.110001
"286","2017-11-16",29.16
"287","2017-11-17",29.299999
"288","2017-11-20",29.700001
"289","2017-11-21",30.200001
"290","2017-11-22",33.18
"291","2017-11-24",34.299999
"292","2017-11-27",34.639999
"293","2017-11-28",34.630001
"294","2017-11-29",32.52
"295","2017-11-30",32.799999
"296","2017-12-01",36.060001
"297","2017-12-04",34.040001
"298","2017-12-05",34.099998
"299","2017-12-06",35.299999
"300","2017-12-07",34.779999
"301","2017-12-08",35.060001
"302","2017-12-11",35.990002
"303","2017-12-12",34.709999
"304","2017-12-13",35.34
"305","2017-12-14",35.450001
"306","2017-12-15",36
"307","2017-12-18",36.57
"308","2017-12-19",36.040001
"309","2017-12-20",35.34
"310","2017-12-21",35.060001
"311","2017-12-22",34.84
"312","2017-12-26",35.93
"313","2017-12-27",35.560001
"314","2017-12-28",35.860001
"315","2017-12-29",35.279999
"316","2018-01-02",35.950001
"317","2018-01-03",36.77
"318","2018-01-04",36.240002
"319","2018-01-05",36.91
"320","2018-01-08",38.41
"321","2018-01-09",37.279999
"322","2018-01-10",37.02
"323","2018-01-11",37.950001
"324","2018-01-12",37.84
"325","2018-01-16",36.009998
"326","2018-01-17",36.73
"327","2018-01-18",36.189999
"328","2018-01-19",35.93
"329","2018-01-22",35.91
"330","2018-01-23",37.490002
"331","2018-01-24",36.400002
"332","2018-01-25",33.209999
"333","2018-01-26",32.990002
"334","2018-01-29",32.389999
"335","2018-01-30",32.049999
"336","2018-01-31",32.099998
"337","2018-02-01",32.110001
"338","2018-02-02",31.26
"339","2018-02-05",30.34
"340","2018-02-06",31.23
"341","2018-02-07",32.560001
"342","2018-02-08",31.24
"343","2018-02-09",31.6
"344","2018-02-12",32.889999
"345","2018-02-13",33.189999
"346","2018-02-14",34.220001
"347","2018-02-15",34.82
"348","2018-02-16",34.470001
"349","2018-02-20",34.790001
"350","2018-02-21",34.830002
"351","2018-02-22",34.849998
"352","2018-02-23",35.599998
"353","2018-02-26",36.540001
"354","2018-02-27",35.93
"355","2018-02-28",36.450001
"356","2018-03-01",36.200001
"357","2018-03-02",38.869999
"358","2018-03-05",42.029999
"359","2018-03-06",44.130001
"360","2018-03-07",45.650002
"361","2018-03-08",46.32
"362","2018-03-09",49.095001
"363","2018-03-12",51.48
"364","2018-03-13",53.040001
"365","2018-03-14",54.66
"366","2018-03-15",54.41
"367","2018-03-16",53.740002
"368","2018-03-19",53
"369","2018-03-20",53.849998
"370","2018-03-21",53.43
"371","2018-03-22",52.869999
"372","2018-03-23",49.919998
"373","2018-03-26",51.889999
"374","2018-03-27",47.360001
"375","2018-03-28",47.939999
"376","2018-03-29",49.110001
"377","2018-04-02",47.66
"378","2018-04-03",48.619999
"379","2018-04-04",50.259998
"380","2018-04-05",51.810001
"381","2018-04-06",49.84
"382","2018-04-09",49.529999
"383","2018-04-10",52.299999
"384","2018-04-11",52.290001
"385","2018-04-12",53.490002
"386","2018-04-13",53.779999
"387","2018-04-16",53.41
"388","2018-04-17",55.330002
"389","2018-04-18",55.509998
"390","2018-04-19",55.150002
"391","2018-04-20",54.029999
"392","2018-04-23",53.860001
"393","2018-04-24",52.509998
"394","2018-04-25",50.610001
"395","2018-04-26",52.150002
"396","2018-04-27",49.59
"397","2018-04-30",50.59
"398","2018-05-01",51.91
"399","2018-05-02",52.099998
"400","2018-05-03",52.709999
"401","2018-05-04",54.389999
"402","2018-05-07",55.720001
"403","2018-05-08",57.150002
"404","2018-05-09",58.5
"405","2018-05-10",59.130001
"406","2018-05-11",59.099998
"407","2018-05-14",57.330002
"408","2018-05-15",57.189999
"409","2018-05-16",57.349998
"410","2018-05-17",58.299999
"411","2018-05-18",58.240002
"412","2018-05-21",56.669998
"413","2018-05-22",56.400002
"414","2018-05-23",56.279999
"415","2018-05-24",55.360001
"416","2018-05-25",52.5
"417","2018-05-29",51.93
"418","2018-05-30",54.389999
"419","2018-05-31",53.450001
"420","2018-06-01",56.720001
"421","2018-06-04",56.990002
"422","2018-06-05",57.02
"423","2018-06-06",56.200001
"424","2018-06-07",55.849998
"425","2018-06-08",56.189999
"426","2018-06-11",56.360001
"427","2018-06-12",60.650002
"428","2018-06-13",63.5
"429","2018-06-14",62.580002
"430","2018-06-15",61.889999
"431","2018-06-18",63.709999
"432","2018-06-19",61.549999
"433","2018-06-20",59.860001
"434","2018-06-21",58.43
"435","2018-06-22",54.34
"436","2018-06-25",51.639999
"437","2018-06-26",51.970001
"438","2018-06-27",50.09
"439","2018-06-28",51.91
"440","2018-06-29",51.57
"441","2018-07-02",52.32
"442","2018-07-03",51.904999
"443","2018-07-05",52.549999
"444","2018-07-06",53.75
"445","2018-07-09",53.139999
"446","2018-07-10",53.650002
"447","2018-07-11",55.200001
"448","2018-07-12",57.32
"449","2018-07-13",56.349998
"450","2018-07-16",56.540001
"451","2018-07-17",57.509998
"452","2018-07-18",58.110001
"453","2018-07-19",57.43
"454","2018-07-20",56.48
"455","2018-07-23",56.060001
"456","2018-07-24",53.290001
"457","2018-07-25",54.450001
"458","2018-07-26",54.849998
"459","2018-07-27",51.889999
"460","2018-07-30",48.880001
"461","2018-07-31",48.889999
"462","2018-08-01",49.34
"463","2018-08-02",50.779999
"464","2018-08-03",50.68
"465","2018-08-06",51.599998
"466","2018-08-07",52.130001
"467","2018-08-08",51.919998
"468","2018-08-09",53.959999
"469","2018-08-10",54.330002
"470","2018-08-13",53.77
"471","2018-08-14",56
"472","2018-08-15",55.419998
"473","2018-08-16",55.66
"474","2018-08-17",53.59
"475","2018-08-20",52.93
"476","2018-08-21",53.560001
"477","2018-08-22",55.259998
"478","2018-08-23",56.209999
"479","2018-08-24",56.970001
"480","2018-08-27",59.599998
"481","2018-08-28",60.549999
"482","2018-08-29",61.130001
"483","2018-08-30",60.82
"484","2018-08-31",56.32
"485","2018-09-04",56.380001
"486","2018-09-05",53.09
"487","2018-09-06",51.41
"488","2018-09-07",51.330002
"489","2018-09-10",51.82
"490","2018-09-11",52.290001
"491","2018-09-12",51.48
"492","2018-09-13",52.299999
"493","2018-09-14",52.5
"494","2018-09-17",46.43
"495","2018-09-18",49.650002
"496","2018-09-19",46.669998
"497","2018-09-20",48.009998
"498","2018-09-21",46.450001
"499","2018-09-24",42.400002
"500","2018-09-25",43.119999
"501","2018-09-26",42.240002
"502","2018-09-27",42.59
"503","2018-09-28",42.720001
"504","2018-10-01",43.43
"505","2018-10-02",41.810001
"506","2018-10-03",43.25
"507","2018-10-04",42.32
"508","2018-10-05",42.580002
"509","2018-10-08",40.279999
"510","2018-10-09",40.540001
"511","2018-10-10",38.93
"512","2018-10-11",38.59
"513","2018-10-12",41.459999
"514","2018-10-15",40.290001
"515","2018-10-16",42.310001
"516","2018-10-17",42.290001
"517","2018-10-18",40.970001
"518","2018-10-19",38.759998
"519","2018-10-22",39.709999
"520","2018-10-23",39.439999
"521","2018-10-24",37.439999
"522","2018-10-25",38.259998
"523","2018-10-26",35.950001
"524","2018-10-29",37.07
"525","2018-10-30",39.349998
"526","2018-10-31",41.509998
"527","2018-11-01",43.349998
"528","2018-11-02",43.09
"529","2018-11-05",42.389999
"530","2018-11-06",44.41
"531","2018-11-07",45.73
"532","2018-11-08",45.650002
"533","2018-11-09",43.57
"534","2018-11-12",41.639999
"535","2018-11-13",41.52
"536","2018-11-14",41.439999
"537","2018-11-15",42.650002
"538","2018-11-16",42.119999
"539","2018-11-19",38.799999
"540","2018-11-20",38.18
"541","2018-11-21",39.349998
"542","2018-11-23",39.950001
"543","2018-11-26",41.720001
"544","2018-11-27",40.970001
"545","2018-11-28",43.105
"546","2018-11-29",43.84
"547","2018-11-30",44.709999
"548","2018-12-03",44.959999
"549","2018-12-04",42.630001
"550","2018-12-06",44.43
"551","2018-12-07",42.279999
"552","2018-12-10",43.16
"553","2018-12-11",44.490002
"554","2018-12-12",44.470001
"555","2018-12-13",44.700001
"556","2018-12-14",44.119999
"557","2018-12-17",38.900002
"558","2018-12-18",40.880001
"559","2018-12-19",39.990002
"560","2018-12-20",38.23
"561","2018-12-21",36.470001
"562","2018-12-24",36.130001
"563","2018-12-26",38.919998
"564","2018-12-27",39.91
"565","2018-12-28",40.27
"566","2018-12-31",41.59
"567","2019-01-02",41.939999
"568","2019-01-03",40.389999
"569","2019-01-04",43.470001
"570","2019-01-07",44.919998
"571","2019-01-08",45.310001
"572","2019-01-09",45.209999
"573","2019-01-10",45.130001
"574","2019-01-11",45.459999
"575","2019-01-14",45.549999
"576","2019-01-15",48.740002
"577","2019-01-16",49.009998
"578","2019-01-17",50.16
"579","2019-01-18",52.16
"580","2019-01-22",50.73
"581","2019-01-23",50.259998
"582","2019-01-24",51.84
"583","2019-01-25",52.23
"584","2019-01-28",51.490002
"585","2019-01-29",49.400002
"586","2019-01-30",50.27
"587","2019-01-31",51.23
"588","2019-02-01",51.59
"589","2019-02-04",52.830002
"590","2019-02-05",52.849998
"591","2019-02-06",52.279999
"592","2019-02-07",51.959999
"593","2019-02-08",53.16
"594","2019-02-11",52.900002
"595","2019-02-12",54.139999
"596","2019-02-13",53.790001
"597","2019-02-14",53.759998
"598","2019-02-15",53.630001
"599","2019-02-19",54.009998
"600","2019-02-20",53.220001
"601","2019-02-21",53.150002
"602","2019-02-22",53.080002
"603","2019-02-25",51.23
"604","2019-02-26",51.25
"605","2019-02-27",50.82
"606","2019-02-28",50.09
"607","2019-03-01",33.700001
"608","2019-03-04",33.509998
"609","2019-03-05",33.849998
"610","2019-03-06",34.099998
"611","2019-03-07",34.939999
"612","2019-03-08",34.48
"613","2019-03-11",35.610001
"614","2019-03-12",37.189999
"615","2019-03-13",38.369999
"616","2019-03-14",38.25
"617","2019-03-15",38.27
"618","2019-03-18",38.34
"619","2019-03-19",38.790001
"620","2019-03-20",41.290001
"621","2019-03-21",42.799999
"622","2019-03-22",40.650002
"623","2019-03-25",40.380001
"624","2019-03-26",40.130001
"625","2019-03-27",36.970001
"626","2019-03-28",36.59
"627","2019-03-29",37.740002
"628","2019-04-01",38.669998
"629","2019-04-02",37.66
"630","2019-04-03",37.619999
"631","2019-04-04",36.84
"632","2019-04-05",37.169998
"633","2019-04-08",37.93
"634","2019-04-09",38.810001
"635","2019-04-10",39.509998
"636","2019-04-11",39.720001
"637","2019-04-12",40.66
"638","2019-04-15",40.419998
"639","2019-04-16",41.07
"640","2019-04-17",42.099998
"641","2019-04-18",42.84
"642","2019-04-22",42.860001
"643","2019-04-23",43.009998
"644","2019-04-24",43.009998
"645","2019-04-25",43.009998
"646","2019-04-26",43.299999
"647","2019-04-29",42.66
"648","2019-04-30",43.189999
"649","2019-05-01",42.98
"650","2019-05-02",40.599998
"651","2019-05-03",39.349998
"652","2019-05-06",39.779999
"653","2019-05-07",37.549999
"654","2019-05-08",38.299999
"655","2019-05-09",37.07
"656","2019-05-10",37.040001
"657","2019-05-13",35.080002
"658","2019-05-14",37.25
"659","2019-05-15",38.389999
"660","2019-05-16",39.349998
"661","2019-05-17",39
"662","2019-05-20",37.43
"663","2019-05-21",38.619999
"664","2019-05-22",36.610001
"665","2019-05-23",34.700001
"666","2019-05-24",35.139999
"667","2019-05-28",31.41
"668","2019-05-29",33.689999
"669","2019-05-30",32.669998
"670","2019-05-31",28.07
"671","2019-06-03",27.09
"672","2019-06-04",28.040001
"673","2019-06-05",28.120001
"674","2019-06-06",27.92
"675","2019-06-07",28.02
"676","2019-06-10",27.860001
"677","2019-06-11",27.83
"678","2019-06-12",27.469999
"679","2019-06-13",27.549999
"680","2019-06-14",25.41
"681","2019-06-17",25.870001
"682","2019-06-18",25.77
"683","2019-06-19",26.219999
"684","2019-06-20",26.98
"685","2019-06-21",26.469999
"686","2019-06-24",25.74
"687","2019-06-25",24.719999
"688","2019-06-26",24.940001
"689","2019-06-27",25.6
"690","2019-06-28",25.940001
"691","2019-07-01",26.370001
"692","2019-07-02",26.74
"693","2019-07-03",27.110001
"694","2019-07-05",26.389999
"695","2019-07-08",26.049999
"696","2019-07-09",26.26
"697","2019-07-10",25.870001
"698","2019-07-11",26.85
"699","2019-07-12",27.360001
"700","2019-07-15",26.690001
"701","2019-07-16",24.82
"702","2019-07-17",24.780001
"703","2019-07-18",25.040001
"704","2019-07-19",24.790001
"705","2019-07-22",24.959999
"706","2019-07-23",24.85
"707","2019-07-24",24.549999
"708","2019-07-25",23.450001
"709","2019-07-26",24.5
"710","2019-07-29",23.75
"711","2019-07-30",23.6
"712","2019-07-31",22.700001
"713","2019-08-01",22.16
"714","2019-08-02",20.040001
"715","2019-08-05",19.059999
"716","2019-08-06",19.35
"717","2019-08-07",18.84
"718","2019-08-08",19.450001
"719","2019-08-09",19.110001
"720","2019-08-12",18.620001
"721","2019-08-13",18.73
"722","2019-08-14",18.200001
"723","2019-08-15",18.32
"724","2019-08-16",18.24
"725","2019-08-19",19.139999
"726","2019-08-20",19.110001
"727","2019-08-21",19.34
"728","2019-08-22",19.76
"729","2019-08-23",20.139999
"730","2019-08-26",19.620001
"731","2019-08-27",19.120001
"732","2019-08-28",19.6
"733","2019-08-29",24.01
"734","2019-08-30",24.23
"735","2019-09-03",22.879999
"736","2019-09-04",23.33
"737","2019-09-05",24.309999
"738","2019-09-06",23.959999
"739","2019-09-09",25.299999
"740","2019-09-10",26.52
"741","2019-09-11",27.25
"742","2019-09-12",26.74
"743","2019-09-13",27.040001
"744","2019-09-16",27.209999
"745","2019-09-17",26.84
"746","2019-09-18",26.309999
"747","2019-09-19",26.450001
"748","2019-09-20",26.16
"749","2019-09-23",26.49
"750","2019-09-24",25.6
"751","2019-09-25",26.200001
"752","2019-09-26",26.035
"753","2019-09-27",26.209999
"754","2019-09-30",26.25
"755","2019-10-01",25.35
"756","2019-10-02",25.16
"757","2019-10-03",25.280001
"758","2019-10-04",25.280001
"759","2019-10-07",25.629999
"760","2019-10-08",23.75
"761","2019-10-09",23.959999
"762","2019-10-10",23.684999
"763","2019-10-11",24.82
"764","2019-10-14",25.35
"765","2019-10-15",25.575001
"766","2019-10-16",26.190001
"767","2019-10-17",26.76
"768","2019-10-18",26.145
"769","2019-10-21",27.35
"770","2019-10-22",27.26
"771","2019-10-23",27.92
"772","2019-10-24",28.33
"773","2019-10-25",29.129999
"774","2019-10-28",29.120001
"775","2019-10-29",29.110001
"776","2019-10-30",29.514999
"777","2019-10-31",29.219999
"778","2019-11-01",28.92
"779","2019-11-04",27.93
"780","2019-11-05",27.959999
"781","2019-11-06",27.27
"782","2019-11-07",27.42
"783","2019-11-08",27.959999
"784","2019-11-11",27.780001
"785","2019-11-12",27.82
"786","2019-11-13",27.58
"787","2019-11-14",26.620001
"788","2019-11-15",29.4
"789","2019-11-18",28.68
"790","2019-11-19",28.690001
"791","2019-11-20",29.9
"792","2019-11-21",29.690001
"793","2019-11-22",29.299999
"794","2019-11-25",28.75
"795","2019-11-26",33.470001
"796","2019-11-27",34.970001
"797","2019-11-29",37.349998
"798","2019-12-02",35.889999
"799","2019-12-03",36.150002
"800","2019-12-04",35.549999
"801","2019-12-05",35.57
"802","2019-12-06",34.599998
"803","2019-12-09",33.880001
"804","2019-12-10",32.98
"805","2019-12-11",31.91
"806","2019-12-12",32.610001
"807","2019-12-13",32.75
"808","2019-12-16",32.66
"809","2019-12-17",31.84
"810","2019-12-18",32.02
"811","2019-12-19",31.74
"812","2019-12-20",31.66
"813","2019-12-23",32.009998
"814","2019-12-24",32.259998
"815","2019-12-26",32.674999
"816","2019-12-27",31.74
"817","2019-12-30",30.629999
"818","2019-12-31",31.26
"819","2020-01-02",31.879999
"820","2020-01-03",32.450001
"821","2020-01-06",33.139999
"822","2020-01-07",32.900002
"823","2020-01-08",33.150002
"824","2020-01-09",34.150002
"825","2020-01-10",34.900002
"826","2020-01-13",35.009998
"827","2020-01-14",34.959999
"828","2020-01-15",34.700001
"829","2020-01-16",35.880001
"830","2020-01-17",35.139999
"831","2020-01-21",34.619999
"832","2020-01-22",36.349998
"833","2020-01-23",35.580002
"834","2020-01-24",35.23
"835","2020-01-27",33.740002
"836","2020-01-28",33.490002
"837","2020-01-29",32.25
"838","2020-01-30",33.279999
"839","2020-01-31",32.470001
"840","2020-02-03",33.419998
"841","2020-02-04",34.77
"842","2020-02-05",35.34
"843","2020-02-06",35.5
"844","2020-02-07",35.009998
"845","2020-02-10",35.080002
"846","2020-02-11",34.91
"847","2020-02-12",36.040001
"848","2020-02-13",35.720001
"849","2020-02-14",36.650002
"850","2020-02-18",37.07
"851","2020-02-19",37.419998
"852","2020-02-20",37.299999
"853","2020-02-21",36.970001
"854","2020-02-24",36.009998
"855","2020-02-25",34.700001
"856","2020-02-26",32.630001
"857","2020-02-27",23.299999
"858","2020-02-28",23.84
"859","2020-03-02",24.09
"860","2020-03-03",22.1
"861","2020-03-04",22.82
"862","2020-03-05",21.639999
"863","2020-03-06",20.25
"864","2020-03-09",17.5
"865","2020-03-10",17.459999
"866","2020-03-11",15.85
"867","2020-03-12",13.34
"868","2020-03-13",14.63
"869","2020-03-16",12.49
"870","2020-03-17",13.1
"871","2020-03-18",12.8
"872","2020-03-19",14.06
"873","2020-03-20",14.6
"874","2020-03-23",15.81
"875","2020-03-24",18.370001
"876","2020-03-25",18.08
"877","2020-03-26",17.620001
"878","2020-03-27",16.93
"879","2020-03-30",16.030001
"880","2020-03-31",15.8
"881","2020-04-01",14.78
"882","2020-04-02",14.53
"883","2020-04-03",14.33
"884","2020-04-06",16.030001
"885","2020-04-07",15.97
"886","2020-04-08",16.5
"887","2020-04-09",16.35
"888","2020-04-13",17.17
"889","2020-04-14",17.91
"890","2020-04-15",17.16
"891","2020-04-16",17.4
"892","2020-04-17",16.85
"893","2020-04-20",16.85
"894","2020-04-21",16.25
"895","2020-04-22",17.23
"896","2020-04-23",17.02
"897","2020-04-24",17.790001
"898","2020-04-27",18.809999
"899","2020-04-28",18.955
"900","2020-04-29",20.58
"901","2020-04-30",20.49
"902","2020-05-01",18.26
"903","2020-05-04",17.639999
"904","2020-05-05",17.77
"905","2020-05-06",20.68
"906","2020-05-07",21.66
"907","2020-05-08",22.200001
"908","2020-05-11",22.055
"909","2020-05-12",21.209999
"910","2020-05-13",20.1
"911","2020-05-14",19.635
"912","2020-05-15",20.290001
"913","2020-05-18",21.23
"914","2020-05-19",20.92
"915","2020-05-20",23.450001
"916","2020-05-21",24.01
"917","2020-05-22",24.610001
"918","2020-05-26",24.41
"919","2020-05-27",24.91
"920","2020-05-28",22.83
"921","2020-05-29",24.059999
"922","2020-06-01",24.025
"923","2020-06-02",24.379999
"924","2020-06-03",24.17
"925","2020-06-04",24.280001
"926","2020-06-05",23.68
"927","2020-06-08",25.35
"928","2020-06-09",24.09
"929","2020-06-10",24.049999
"930","2020-06-11",21.209999
"931","2020-06-12",22.52
"932","2020-06-15",23.16
"933","2020-06-16",23.389999
"934","2020-06-17",23.129999
"935","2020-06-18",22.93
"936","2020-06-19",23.209999
"937","2020-06-22",23.120001
"938","2020-06-23",23.639999
"939","2020-06-24",22.690001
"940","2020-06-25",21.639999
"941","2020-06-26",22.65
"942","2020-06-29",22.799999
"943","2020-06-30",23.705
"944","2020-07-01",23.959999
"945","2020-07-02",23.870001
"946","2020-07-06",23.620001
"947","2020-07-07",23.23
"948","2020-07-08",23.950001
"949","2020-07-09",23.620001
"950","2020-07-10",23.34
"951","2020-07-13",21
"952","2020-07-14",20.815001
"953","2020-07-15",20.77
"954","2020-07-16",20.35
"955","2020-07-17",22.059999
"956","2020-07-20",21.879999
"957","2020-07-21",22.450001
"958","2020-07-22",22.379999
"959","2020-07-23",22.379999
"960","2020-07-24",21.120001
"961","2020-07-27",21.65
"962","2020-07-28",21.790001
