"","date","BG"
"158","2007-08-17",83.129997
"159","2007-08-20",84.199997
"160","2007-08-21",86.239998
"161","2007-08-22",87.68
"162","2007-08-23",86.669998
"163","2007-08-24",88.339996
"164","2007-08-27",88.349998
"165","2007-08-28",86.519997
"166","2007-08-29",87.32
"167","2007-08-30",89.879997
"168","2007-08-31",91.440002
"169","2007-09-04",93.589996
"170","2007-09-05",92.470001
"171","2007-09-06",92.879997
"172","2007-09-07",91.739998
"173","2007-09-10",95.07
"174","2007-09-11",96.959999
"175","2007-09-12",98.010002
"176","2007-09-13",97.209999
"177","2007-09-14",97.050003
"178","2007-09-17",96.599998
"179","2007-09-18",99.75
"180","2007-09-19",100.080002
"181","2007-09-20",99.18
"182","2007-09-21",102.519997
"183","2007-09-24",101.589996
"184","2007-09-25",103.080002
"185","2007-09-26",103.07
"186","2007-09-27",105.379997
"187","2007-09-28",107.449997
"188","2007-10-01",108.349998
"189","2007-10-02",105.099998
"190","2007-10-03",102.800003
"191","2007-10-04",102.440002
"192","2007-10-05",102.190002
"193","2007-10-08",103.309998
"194","2007-10-09",105.440002
"195","2007-10-10",107.169998
"196","2007-10-11",104.080002
"197","2007-10-12",103.82
"198","2007-10-15",103.5
"199","2007-10-16",107.699997
"200","2007-10-17",106.589996
"201","2007-10-18",107.370003
"202","2007-10-19",106.010002
"203","2007-10-22",104.639999
"204","2007-10-23",109.169998
"205","2007-10-24",112.050003
"206","2007-10-25",116.75
"207","2007-10-26",114.900002
"208","2007-10-29",115.150002
"209","2007-10-30",114.089996
"210","2007-10-31",115.190002
"211","2007-11-01",103.110001
"212","2007-11-02",103.660004
"213","2007-11-05",103.019997
"214","2007-11-06",107.970001
"215","2007-11-07",106.650002
"216","2007-11-08",110.059998
"217","2007-11-09",109.860001
"218","2007-11-12",103.150002
"219","2007-11-13",110.029999
"220","2007-11-14",107.900002
"221","2007-11-15",106.940002
"222","2007-11-16",110.019997
"223","2007-11-19",107.5
"224","2007-11-20",108.970001
"225","2007-11-21",108.650002
"226","2007-11-23",106.019997
"227","2007-11-26",107.800003
"228","2007-11-27",109.269997
"229","2007-11-28",116.300003
"230","2007-11-29",113.449997
"231","2007-11-30",112.339996
"232","2007-12-03",118.919998
"233","2007-12-04",120.5
"234","2007-12-05",120.290001
"235","2007-12-06",123.019997
"236","2007-12-07",123.839996
"237","2007-12-10",124.230003
"238","2007-12-11",119.370003
"239","2007-12-12",117.800003
"240","2007-12-13",116.769997
"241","2007-12-14",115.589996
"242","2007-12-17",118.68
"243","2007-12-18",117.019997
"244","2007-12-19",117
"245","2007-12-20",119.5
"246","2007-12-21",118.730003
"247","2007-12-24",118.129997
"248","2007-12-26",119.129997
"249","2007-12-27",117.300003
"250","2007-12-28",119.029999
"251","2007-12-31",116.410004
"252","2008-01-02",122.099998
"253","2008-01-03",124.230003
"254","2008-01-04",121
"255","2008-01-07",125.919998
"256","2008-01-08",127.220001
"257","2008-01-09",128.589996
"258","2008-01-10",127.099998
"259","2008-01-11",129.350006
"260","2008-01-14",133
"261","2008-01-15",127.209999
"262","2008-01-16",118.730003
"263","2008-01-17",110.779999
"264","2008-01-18",109.120003
"265","2008-01-22",106.209999
"266","2008-01-23",105.290001
"267","2008-01-24",112.160004
"268","2008-01-25",112.889999
"269","2008-01-28",117.32
"270","2008-01-29",115.110001
"271","2008-01-30",119.540001
"272","2008-01-31",117.029999
"273","2008-02-01",125.190002
"274","2008-02-04",122.610001
"275","2008-02-05",121.339996
"276","2008-02-06",123.580002
"277","2008-02-07",112.660004
"278","2008-02-08",109.290001
"279","2008-02-11",115.269997
"280","2008-02-12",113.580002
"281","2008-02-13",109.349998
"282","2008-02-14",108.919998
"283","2008-02-15",110.68
"284","2008-02-19",112.43
"285","2008-02-20",112.730003
"286","2008-02-21",111.610001
"287","2008-02-22",109.790001
"288","2008-02-25",112.300003
"289","2008-02-26",111.760002
"290","2008-02-27",110.169998
"291","2008-02-28",111.830002
"292","2008-02-29",110.839996
"293","2008-03-03",111.25
"294","2008-03-04",109.269997
"295","2008-03-05",111.57
"296","2008-03-06",108.239998
"297","2008-03-07",106.300003
"298","2008-03-10",96
"299","2008-03-11",97.629997
"300","2008-03-12",94.949997
"301","2008-03-13",92
"302","2008-03-14",94.18
"303","2008-03-17",90.300003
"304","2008-03-18",95.489998
"305","2008-03-19",91.839996
"306","2008-03-20",89.959999
"307","2008-03-24",94.660004
"308","2008-03-25",97.050003
"309","2008-03-26",95.150002
"310","2008-03-27",93.169998
"311","2008-03-28",89.290001
"312","2008-03-31",86.879997
"313","2008-04-01",88.18
"314","2008-04-02",87.919998
"315","2008-04-03",92.610001
"316","2008-04-04",96.389999
"317","2008-04-07",102.870003
"318","2008-04-08",103.110001
"319","2008-04-09",101.25
"320","2008-04-10",104.919998
"321","2008-04-11",103.370003
"322","2008-04-14",109.419998
"323","2008-04-15",108.580002
"324","2008-04-16",120.339996
"325","2008-04-17",117
"326","2008-04-18",117.139999
"327","2008-04-21",119
"328","2008-04-22",118.18
"329","2008-04-23",119.690002
"330","2008-04-24",120.559998
"331","2008-04-25",123.279999
"332","2008-04-28",118.709999
"333","2008-04-29",113
"334","2008-04-30",114.089996
"335","2008-05-01",110.610001
"336","2008-05-02",111.32
"337","2008-05-05",115.910004
"338","2008-05-06",115.239998
"339","2008-05-07",117.050003
"340","2008-05-08",118.739998
"341","2008-05-09",120.07
"342","2008-05-12",121.110001
"343","2008-05-13",116.730003
"344","2008-05-14",115.389999
"345","2008-05-15",117.330002
"346","2008-05-16",124.480003
"347","2008-05-19",122.629997
"348","2008-05-20",122.339996
"349","2008-05-21",118.440002
"350","2008-05-22",117.949997
"351","2008-05-23",117.019997
"352","2008-05-27",117.07
"353","2008-05-28",117.900002
"354","2008-05-29",118.349998
"355","2008-05-30",119.370003
"356","2008-06-02",120.150002
"357","2008-06-03",121.57
"358","2008-06-04",120.389999
"359","2008-06-05",122.489998
"360","2008-06-06",118.269997
"361","2008-06-09",122.150002
"362","2008-06-10",121.93
"363","2008-06-11",122.400002
"364","2008-06-12",119.769997
"365","2008-06-13",117.849998
"366","2008-06-16",121.809998
"367","2008-06-17",122.739998
"368","2008-06-18",119.860001
"369","2008-06-19",121.080002
"370","2008-06-20",122.169998
"371","2008-06-23",110.699997
"372","2008-06-24",109.730003
"373","2008-06-25",107.5
"374","2008-06-26",105.809998
"375","2008-06-27",105.519997
"376","2008-06-30",107.690002
"377","2008-07-01",105.040001
"378","2008-07-02",100.699997
"379","2008-07-03",97.129997
"380","2008-07-07",99.120003
"381","2008-07-08",100.629997
"382","2008-07-09",100.75
"383","2008-07-10",100.529999
"384","2008-07-11",96.120003
"385","2008-07-14",96.949997
"386","2008-07-15",97.449997
"387","2008-07-16",100.169998
"388","2008-07-17",100.910004
"389","2008-07-18",98.790001
"390","2008-07-21",98.870003
"391","2008-07-22",99.040001
"392","2008-07-23",99.32
"393","2008-07-24",97.07
"394","2008-07-25",100.809998
"395","2008-07-28",99.529999
"396","2008-07-29",97.400002
"397","2008-07-30",101.900002
"398","2008-07-31",98.919998
"399","2008-08-01",98.18
"400","2008-08-04",93.529999
"401","2008-08-05",91.5
"402","2008-08-06",93.379997
"403","2008-08-07",93.110001
"404","2008-08-08",93.080002
"405","2008-08-11",90.849998
"406","2008-08-12",94.510002
"407","2008-08-13",97.699997
"408","2008-08-14",94.169998
"409","2008-08-15",90.269997
"410","2008-08-18",89.580002
"411","2008-08-19",92.169998
"412","2008-08-20",92.699997
"413","2008-08-21",92.239998
"414","2008-08-22",91.43
"415","2008-08-25",89.330002
"416","2008-08-26",90.209999
"417","2008-08-27",91.160004
"418","2008-08-28",90.68
"419","2008-08-29",89.360001
"420","2008-09-02",85.010002
"421","2008-09-03",83.690002
"422","2008-09-04",80.360001
"423","2008-09-05",82.489998
"424","2008-09-08",79.949997
"425","2008-09-09",71.389999
"426","2008-09-10",73.050003
"427","2008-09-11",71.839996
"428","2008-09-12",75.860001
"429","2008-09-15",71.18
"430","2008-09-16",72.260002
"431","2008-09-17",71.489998
"432","2008-09-18",69.769997
"433","2008-09-19",72.949997
"434","2008-09-22",72.940002
"435","2008-09-23",72.709999
"436","2008-09-24",74.349998
"437","2008-09-25",73.379997
"438","2008-09-26",69.870003
"439","2008-09-29",60.099998
"440","2008-09-30",63.18
"441","2008-10-01",63
"442","2008-10-02",50.16
"443","2008-10-03",50.310001
"444","2008-10-06",46.880001
"445","2008-10-07",43.82
"446","2008-10-08",43.279999
"447","2008-10-09",42.869999
"448","2008-10-10",39.200001
"449","2008-10-13",45.790001
"450","2008-10-14",45.599998
"451","2008-10-15",39.25
"452","2008-10-16",38.360001
"453","2008-10-17",42.459999
"454","2008-10-20",44.509998
"455","2008-10-21",40.970001
"456","2008-10-22",35.25
"457","2008-10-23",37.990002
"458","2008-10-24",34.619999
"459","2008-10-27",31
"460","2008-10-28",29.99
"461","2008-10-29",33.810001
"462","2008-10-30",35.880001
"463","2008-10-31",38.41
"464","2008-11-03",41.720001
"465","2008-11-04",45.310001
"466","2008-11-05",44.16
"467","2008-11-06",41
"468","2008-11-07",44.220001
"469","2008-11-10",44.220001
"470","2008-11-11",43.5
"471","2008-11-12",39.830002
"472","2008-11-13",40.68
"473","2008-11-14",38.700001
"474","2008-11-17",38.900002
"475","2008-11-18",39.52
"476","2008-11-19",36.91
"477","2008-11-20",32.759998
"478","2008-11-21",35.5
"479","2008-11-24",38.290001
"480","2008-11-25",37.720001
"481","2008-11-26",40.299999
"482","2008-11-28",42.459999
"483","2008-12-01",38.189999
"484","2008-12-02",37.919998
"485","2008-12-03",37.509998
"486","2008-12-04",37.290001
"487","2008-12-05",38.91
"488","2008-12-08",41.34
"489","2008-12-09",41.900002
"490","2008-12-10",44.59
"491","2008-12-11",42.799999
"492","2008-12-12",42.360001
"493","2008-12-15",41.93
"494","2008-12-16",47.650002
"495","2008-12-17",47.75
"496","2008-12-18",46.220001
"497","2008-12-19",45.689999
"498","2008-12-22",44.290001
"499","2008-12-23",45.869999
"500","2008-12-24",45.84
"501","2008-12-26",48.07
"502","2008-12-29",49.630001
"503","2008-12-30",50.080002
"504","2008-12-31",51.77
"505","2009-01-02",53.169998
"506","2009-01-05",54.740002
"507","2009-01-06",55.73
"508","2009-01-07",54.490002
"509","2009-01-08",51.77
"510","2009-01-09",51.419998
"511","2009-01-12",48.310001
"512","2009-01-13",48.169998
"513","2009-01-14",41.610001
"514","2009-01-15",41.610001
"515","2009-01-16",43.830002
"516","2009-01-20",42.099998
"517","2009-01-21",44.5
"518","2009-01-22",44.790001
"519","2009-01-23",46.279999
"520","2009-01-26",44.950001
"521","2009-01-27",45.400002
"522","2009-01-28",46.529999
"523","2009-01-29",45.529999
"524","2009-01-30",42.939999
"525","2009-02-02",42.290001
"526","2009-02-03",42.029999
"527","2009-02-04",42.59
"528","2009-02-05",49.07
"529","2009-02-06",49.950001
"530","2009-02-09",51.869999
"531","2009-02-10",49.91
"532","2009-02-11",50.130001
"533","2009-02-12",50.959999
"534","2009-02-13",51.77
"535","2009-02-17",48.040001
"536","2009-02-18",48.790001
"537","2009-02-19",48.099998
"538","2009-02-20",48.029999
"539","2009-02-23",47.16
"540","2009-02-24",48.360001
"541","2009-02-25",48.119999
"542","2009-02-26",46.380001
"543","2009-02-27",46.880001
"544","2009-03-02",42.580002
"545","2009-03-03",44.490002
"546","2009-03-04",47.009998
"547","2009-03-05",46.779999
"548","2009-03-06",47.880001
"549","2009-03-09",48.080002
"550","2009-03-10",51.34
"551","2009-03-11",50.220001
"552","2009-03-12",51.490002
"553","2009-03-13",52.25
"554","2009-03-16",55.049999
"555","2009-03-17",55.84
"556","2009-03-18",55.790001
"557","2009-03-19",57.369999
"558","2009-03-20",56.459999
"559","2009-03-23",58.959999
"560","2009-03-24",58.849998
"561","2009-03-25",58.689999
"562","2009-03-26",59.330002
"563","2009-03-27",59.099998
"564","2009-03-30",55.099998
"565","2009-03-31",56.650002
"566","2009-04-01",57.939999
"567","2009-04-02",58.200001
"568","2009-04-03",59.02
"569","2009-04-06",58.110001
"570","2009-04-07",55.790001
"571","2009-04-08",55.869999
"572","2009-04-09",57.119999
"573","2009-04-13",57.220001
"574","2009-04-14",56.009998
"575","2009-04-15",55.919998
"576","2009-04-16",57.630001
"577","2009-04-17",57.330002
"578","2009-04-20",54.07
"579","2009-04-21",53.860001
"580","2009-04-22",54.5
"581","2009-04-23",47.459999
"582","2009-04-24",48.080002
"583","2009-04-27",46.73
"584","2009-04-28",46.580002
"585","2009-04-29",47.419998
"586","2009-04-30",48.009998
"587","2009-05-01",48.84
"588","2009-05-04",50.560001
"589","2009-05-05",49.400002
"590","2009-05-06",50.709999
"591","2009-05-07",51.740002
"592","2009-05-08",55.360001
"593","2009-05-11",54.509998
"594","2009-05-12",56.689999
"595","2009-05-13",55.389999
"596","2009-05-14",56.259998
"597","2009-05-15",55.619999
"598","2009-05-18",57.73
"599","2009-05-19",58.709999
"600","2009-05-20",60.389999
"601","2009-05-21",59.349998
"602","2009-05-22",62.360001
"603","2009-05-26",61.73
"604","2009-05-27",61.07
"605","2009-05-28",61.209999
"606","2009-05-29",63.27
"607","2009-06-01",65.519997
"608","2009-06-02",67.889999
"609","2009-06-03",64.110001
"610","2009-06-04",65.389999
"611","2009-06-05",64.239998
"612","2009-06-08",63.16
"613","2009-06-09",65.410004
"614","2009-06-10",66.300003
"615","2009-06-11",66.669998
"616","2009-06-12",66.400002
"617","2009-06-15",63.740002
"618","2009-06-16",62.040001
"619","2009-06-17",59.790001
"620","2009-06-18",60.580002
"621","2009-06-19",60.869999
"622","2009-06-22",57.93
"623","2009-06-23",59.099998
"624","2009-06-24",61.060001
"625","2009-06-25",61.02
"626","2009-06-26",61.84
"627","2009-06-29",61.84
"628","2009-06-30",60.25
"629","2009-07-01",61.59
"630","2009-07-02",60.07
"631","2009-07-06",58.959999
"632","2009-07-07",56.080002
"633","2009-07-08",54.439999
"634","2009-07-09",55.799999
"635","2009-07-10",56.490002
"636","2009-07-13",59.18
"637","2009-07-14",60.119999
"638","2009-07-15",63.549999
"639","2009-07-16",65.050003
"640","2009-07-17",64.949997
"641","2009-07-20",65.860001
"642","2009-07-21",65.769997
"643","2009-07-22",65.440002
"644","2009-07-23",67.529999
"645","2009-07-24",70.059998
"646","2009-07-27",70.550003
"647","2009-07-28",70.779999
"648","2009-07-29",67.68
"649","2009-07-30",69.440002
"650","2009-07-31",69.970001
"651","2009-08-03",71.809998
"652","2009-08-04",71.82
"653","2009-08-05",71.550003
"654","2009-08-06",72.410004
"655","2009-08-07",71.870003
"656","2009-08-10",70.839996
"657","2009-08-11",66.040001
"658","2009-08-12",66.669998
"659","2009-08-13",66.029999
"660","2009-08-14",67.029999
"661","2009-08-17",62.919998
"662","2009-08-18",64.300003
"663","2009-08-19",65.120003
"664","2009-08-20",65.639999
"665","2009-08-21",66.300003
"666","2009-08-24",67.190002
"667","2009-08-25",66.82
"668","2009-08-26",67.209999
"669","2009-08-27",68.589996
"670","2009-08-28",68.75
"671","2009-08-31",67.010002
"672","2009-09-01",65.169998
"673","2009-09-02",65.029999
"674","2009-09-03",65.629997
"675","2009-09-04",66.190002
"676","2009-09-08",67.650002
"677","2009-09-09",67.029999
"678","2009-09-10",66.610001
"679","2009-09-11",65.620003
"680","2009-09-14",63.970001
"681","2009-09-15",64.419998
"682","2009-09-16",64.25
"683","2009-09-17",63.299999
"684","2009-09-18",62.5
"685","2009-09-21",62.810001
"686","2009-09-22",63.43
"687","2009-09-23",62.349998
"688","2009-09-24",60.84
"689","2009-09-25",61.07
"690","2009-09-28",61.009998
"691","2009-09-29",61.880001
"692","2009-09-30",62.610001
"693","2009-10-01",60.959999
"694","2009-10-02",61.5
"695","2009-10-05",61.349998
"696","2009-10-06",61.52
"697","2009-10-07",61.880001
"698","2009-10-08",64.110001
"699","2009-10-09",64.010002
"700","2009-10-12",64.290001
"701","2009-10-13",64.790001
"702","2009-10-14",65.25
"703","2009-10-15",66.120003
"704","2009-10-16",66.339996
"705","2009-10-19",68.510002
"706","2009-10-20",67.459999
"707","2009-10-21",66.900002
"708","2009-10-22",64.580002
"709","2009-10-23",63.540001
"710","2009-10-26",62.59
"711","2009-10-27",61.389999
"712","2009-10-28",59.360001
"713","2009-10-29",60.419998
"714","2009-10-30",57.060001
"715","2009-11-02",57.130001
"716","2009-11-03",58.48
"717","2009-11-04",58.23
"718","2009-11-05",58.939999
"719","2009-11-06",57.110001
"720","2009-11-09",58
"721","2009-11-10",58.549999
"722","2009-11-11",58.290001
"723","2009-11-12",57.169998
"724","2009-11-13",58.27
"725","2009-11-16",58.98
"726","2009-11-17",58.889999
"727","2009-11-18",62.599998
"728","2009-11-19",63.41
"729","2009-11-20",63.310001
"730","2009-11-23",63.68
"731","2009-11-24",62.68
"732","2009-11-25",63.02
"733","2009-11-27",61.810001
"734","2009-11-30",61.900002
"735","2009-12-01",64.480003
"736","2009-12-02",64.870003
"737","2009-12-03",64.900002
"738","2009-12-04",65.400002
"739","2009-12-07",65.080002
"740","2009-12-08",63.240002
"741","2009-12-09",63.459999
"742","2009-12-10",62.389999
"743","2009-12-11",62.240002
"744","2009-12-14",61.580002
"745","2009-12-15",63.049999
"746","2009-12-16",63.77
"747","2009-12-17",62.740002
"748","2009-12-18",61.860001
"749","2009-12-21",61.880001
"750","2009-12-22",61.82
"751","2009-12-23",61.970001
"752","2009-12-24",63
"753","2009-12-28",63.310001
"754","2009-12-29",63.52
"755","2009-12-30",63.990002
"756","2009-12-31",63.830002
"757","2010-01-04",64.650002
"758","2010-01-05",66.879997
"759","2010-01-06",69.050003
"760","2010-01-07",70.93
"761","2010-01-08",71.290001
"762","2010-01-11",70.279999
"763","2010-01-12",68.610001
"764","2010-01-13",68.129997
"765","2010-01-14",68.07
"766","2010-01-15",69.849998
"767","2010-01-19",69
"768","2010-01-20",67.75
"769","2010-01-21",64.080002
"770","2010-01-22",62.880001
"771","2010-01-25",62.669998
"772","2010-01-26",62.02
"773","2010-01-27",61.490002
"774","2010-01-28",60.07
"775","2010-01-29",58.790001
"776","2010-02-01",59.669998
"777","2010-02-02",61.389999
"778","2010-02-03",60.5
"779","2010-02-04",58.549999
"780","2010-02-05",58.75
"781","2010-02-08",56.900002
"782","2010-02-09",57.860001
"783","2010-02-10",58.060001
"784","2010-02-11",58.759998
"785","2010-02-12",58.66
"786","2010-02-16",59.700001
"787","2010-02-17",61.240002
"788","2010-02-18",61.209999
"789","2010-02-19",61.310001
"790","2010-02-22",61.5
"791","2010-02-23",60.130001
"792","2010-02-24",60.049999
"793","2010-02-25",60.400002
"794","2010-02-26",59.59
"795","2010-03-01",60.259998
"796","2010-03-02",61.41
"797","2010-03-03",61.57
"798","2010-03-04",60.889999
"799","2010-03-05",63.27
"800","2010-03-08",62.200001
"801","2010-03-09",62.369999
"802","2010-03-10",61.849998
"803","2010-03-11",60.939999
"804","2010-03-12",60.84
"805","2010-03-15",60.48
"806","2010-03-16",60.009998
"807","2010-03-17",61.68
"808","2010-03-18",61.990002
"809","2010-03-19",62.009998
"810","2010-03-22",63.16
"811","2010-03-23",65.339996
"812","2010-03-24",64.379997
"813","2010-03-25",63.759998
"814","2010-03-26",63.84
"815","2010-03-29",63.529999
"816","2010-03-30",63.25
"817","2010-03-31",61.630001
"818","2010-04-01",61.849998
"819","2010-04-05",61
"820","2010-04-06",60.18
"821","2010-04-07",59.779999
"822","2010-04-08",59.220001
"823","2010-04-09",60.349998
"824","2010-04-12",61.630001
"825","2010-04-13",59.810001
"826","2010-04-14",60.669998
"827","2010-04-15",60.41
"828","2010-04-16",59.939999
"829","2010-04-19",59.740002
"830","2010-04-20",59.73
"831","2010-04-21",58.459999
"832","2010-04-22",58.439999
"833","2010-04-23",58.73
"834","2010-04-26",58.049999
"835","2010-04-27",56.330002
"836","2010-04-28",57.279999
"837","2010-04-29",53.5
"838","2010-04-30",52.950001
"839","2010-05-03",53.619999
"840","2010-05-04",52.32
"841","2010-05-05",51.25
"842","2010-05-06",50.759998
"843","2010-05-07",51.48
"844","2010-05-10",51.900002
"845","2010-05-11",51.240002
"846","2010-05-12",54.75
"847","2010-05-13",51.73
"848","2010-05-14",50.73
"849","2010-05-17",50.490002
"850","2010-05-18",51.02
"851","2010-05-19",50.009998
"852","2010-05-20",48.07
"853","2010-05-21",47.84
"854","2010-05-24",47.52
"855","2010-05-25",47.189999
"856","2010-05-26",47.959999
"857","2010-05-27",49.389999
"858","2010-05-28",48.759998
"859","2010-06-01",48.139999
"860","2010-06-02",49.150002
"861","2010-06-03",49.09
"862","2010-06-04",48.599998
"863","2010-06-07",47.450001
"864","2010-06-08",47.759998
"865","2010-06-09",50.25
"866","2010-06-10",50.939999
"867","2010-06-11",52.23
"868","2010-06-14",52.259998
"869","2010-06-15",54.369999
"870","2010-06-16",53.330002
"871","2010-06-17",53.610001
"872","2010-06-18",53.240002
"873","2010-06-21",54.040001
"874","2010-06-22",52.759998
"875","2010-06-23",52.720001
"876","2010-06-24",51.279999
"877","2010-06-25",52.290001
"878","2010-06-28",51.959999
"879","2010-06-29",49.389999
"880","2010-06-30",49.189999
"881","2010-07-01",49.810001
"882","2010-07-02",49.779999
"883","2010-07-06",50.060001
"884","2010-07-07",52.18
"885","2010-07-08",53.18
"886","2010-07-09",53.939999
"887","2010-07-12",53.580002
"888","2010-07-13",53.959999
"889","2010-07-14",54.060001
"890","2010-07-15",54
"891","2010-07-16",51.98
"892","2010-07-19",52.060001
"893","2010-07-20",53.41
"894","2010-07-21",53.619999
"895","2010-07-22",53.950001
"896","2010-07-23",55.080002
"897","2010-07-26",55.099998
"898","2010-07-27",55.830002
"899","2010-07-28",53.970001
"900","2010-07-29",46.290001
"901","2010-07-30",49.650002
"902","2010-08-02",52.139999
"903","2010-08-03",51.57
"904","2010-08-04",51.610001
"905","2010-08-05",54.48
"906","2010-08-06",55.66
"907","2010-08-09",54.970001
"908","2010-08-10",54.919998
"909","2010-08-11",53.209999
"910","2010-08-12",54.41
"911","2010-08-13",54.189999
"912","2010-08-16",54
"913","2010-08-17",54.810001
"914","2010-08-18",54.759998
"915","2010-08-19",54.07
"916","2010-08-20",53.639999
"917","2010-08-23",53.119999
"918","2010-08-24",51.950001
"919","2010-08-25",52.049999
"920","2010-08-26",51.130001
"921","2010-08-27",52.84
"922","2010-08-30",52
"923","2010-08-31",53
"924","2010-09-01",53.880001
"925","2010-09-02",55.650002
"926","2010-09-03",55.650002
"927","2010-09-07",54.860001
"928","2010-09-08",55.93
"929","2010-09-09",56.700001
"930","2010-09-10",57.040001
"931","2010-09-13",58.099998
"932","2010-09-14",56.09
"933","2010-09-15",56.650002
"934","2010-09-16",57.09
"935","2010-09-17",57.459999
"936","2010-09-20",57.5
"937","2010-09-21",56.66
"938","2010-09-22",58.630001
"939","2010-09-23",59.470001
"940","2010-09-24",60.740002
"941","2010-09-27",60.349998
"942","2010-09-28",61.610001
"943","2010-09-29",61.189999
"944","2010-09-30",59.16
"945","2010-10-01",57.450001
"946","2010-10-04",57.630001
"947","2010-10-05",57.84
"948","2010-10-06",58.09
