"","date","CROX"
"134","2007-07-16",46.59
"135","2007-07-17",45.990002
"136","2007-07-18",45.700001
"137","2007-07-19",45.900002
"138","2007-07-20",45.189999
"139","2007-07-23",48.450001
"140","2007-07-24",47.849998
"141","2007-07-25",49.25
"142","2007-07-26",50.59
"143","2007-07-27",55.419998
"144","2007-07-30",57.040001
"145","2007-07-31",59.32
"146","2007-08-01",58.580002
"147","2007-08-02",60.32
"148","2007-08-03",58.619999
"149","2007-08-06",55.130001
"150","2007-08-07",57.419998
"151","2007-08-08",56.279999
"152","2007-08-09",52.759998
"153","2007-08-10",50.349998
"154","2007-08-13",51.189999
"155","2007-08-14",51.959999
"156","2007-08-15",49.02
"157","2007-08-16",47.400002
"158","2007-08-17",51.220001
"159","2007-08-20",56.130001
"160","2007-08-21",58.43
"161","2007-08-22",58.130001
"162","2007-08-23",56.689999
"163","2007-08-24",58.990002
"164","2007-08-27",59.98
"165","2007-08-28",57.290001
"166","2007-08-29",59.139999
"167","2007-08-30",58.18
"168","2007-08-31",59.040001
"169","2007-09-04",59.459999
"170","2007-09-05",55.93
"171","2007-09-06",58.400002
"172","2007-09-07",56.919998
"173","2007-09-10",57.599998
"174","2007-09-11",57.709999
"175","2007-09-12",58.369999
"176","2007-09-13",57.59
"177","2007-09-14",57.91
"178","2007-09-17",56.779999
"179","2007-09-18",57.099998
"180","2007-09-19",55.34
"181","2007-09-20",56.599998
"182","2007-09-21",56.860001
"183","2007-09-24",61.98
"184","2007-09-25",64.379997
"185","2007-09-26",64.269997
"186","2007-09-27",66.339996
"187","2007-09-28",67.25
"188","2007-10-01",66.639999
"189","2007-10-02",67.220001
"190","2007-10-03",66.790001
"191","2007-10-04",66.860001
"192","2007-10-05",67.68
"193","2007-10-08",68.349998
"194","2007-10-09",67.059998
"195","2007-10-10",67.029999
"196","2007-10-11",66.029999
"197","2007-10-12",67.709999
"198","2007-10-15",70.300003
"199","2007-10-16",69.379997
"200","2007-10-17",69.690002
"201","2007-10-18",69.849998
"202","2007-10-19",66.300003
"203","2007-10-22",67.330002
"204","2007-10-23",68
"205","2007-10-24",65.290001
"206","2007-10-25",64.510002
"207","2007-10-26",68.980003
"208","2007-10-29",72.199997
"209","2007-10-30",72.089996
"210","2007-10-31",74.75
"211","2007-11-01",47.740002
"212","2007-11-02",47.52
"213","2007-11-05",41.450001
"214","2007-11-06",41.759998
"215","2007-11-07",41.470001
"216","2007-11-08",37.02
"217","2007-11-09",38.490002
"218","2007-11-12",35.389999
"219","2007-11-13",38.950001
"220","2007-11-14",39.849998
"221","2007-11-15",40.509998
"222","2007-11-16",42.290001
"223","2007-11-19",39.220001
"224","2007-11-20",38.689999
"225","2007-11-21",38.759998
"226","2007-11-23",39.5
"227","2007-11-26",38.209999
"228","2007-11-27",36.869999
"229","2007-11-28",39.669998
"230","2007-11-29",39.080002
"231","2007-11-30",39.029999
"232","2007-12-03",41.509998
"233","2007-12-04",41.279999
"234","2007-12-05",42.82
"235","2007-12-06",45.209999
"236","2007-12-07",45.740002
"237","2007-12-10",45.610001
"238","2007-12-11",43.23
"239","2007-12-12",42.200001
"240","2007-12-13",41.099998
"241","2007-12-14",41.5
"242","2007-12-17",39.779999
"243","2007-12-18",40.66
"244","2007-12-19",41.139999
"245","2007-12-20",41.790001
"246","2007-12-21",40.950001
"247","2007-12-24",39.970001
"248","2007-12-26",40.389999
"249","2007-12-27",38.66
"250","2007-12-28",37.950001
"251","2007-12-31",36.810001
"252","2008-01-02",37.900002
"253","2008-01-03",37.75
"254","2008-01-04",32.75
"255","2008-01-07",28.139999
"256","2008-01-08",30.049999
"257","2008-01-09",28.23
"258","2008-01-10",29.700001
"259","2008-01-11",28.940001
"260","2008-01-14",29.52
"261","2008-01-15",27.6
"262","2008-01-16",29.26
"263","2008-01-17",29.83
"264","2008-01-18",29.889999
"265","2008-01-22",30.27
"266","2008-01-23",29.35
"267","2008-01-24",30.200001
"268","2008-01-25",29.23
"269","2008-01-28",29.700001
"270","2008-01-29",30.610001
"271","2008-01-30",32.560001
"272","2008-01-31",34.790001
"273","2008-02-01",36.740002
"274","2008-02-04",35.77
"275","2008-02-05",32.93
"276","2008-02-06",31.83
"277","2008-02-07",31.99
"278","2008-02-08",31.99
"279","2008-02-11",32
"280","2008-02-12",31.969999
"281","2008-02-13",33.580002
"282","2008-02-14",33
"283","2008-02-15",33.43
"284","2008-02-19",32.080002
"285","2008-02-20",27.440001
"286","2008-02-21",26.120001
"287","2008-02-22",25.43
"288","2008-02-25",25.040001
"289","2008-02-26",24.530001
"290","2008-02-27",24.75
"291","2008-02-28",25.129999
"292","2008-02-29",24.32
"293","2008-03-03",23
"294","2008-03-04",22.290001
"295","2008-03-05",20.459999
"296","2008-03-06",19.85
"297","2008-03-07",19.58
"298","2008-03-10",18.08
"299","2008-03-11",20.780001
"300","2008-03-12",20.59
"301","2008-03-13",20.879999
"302","2008-03-14",20.18
"303","2008-03-17",17.65
"304","2008-03-18",17.83
"305","2008-03-19",16.440001
"306","2008-03-20",17.690001
"307","2008-03-24",18.85
"308","2008-03-25",18.799999
"309","2008-03-26",18.879999
"310","2008-03-27",18.370001
"311","2008-03-28",17.18
"312","2008-03-31",17.469999
"313","2008-04-01",17.33
"314","2008-04-02",15.55
"315","2008-04-03",17.16
"316","2008-04-04",18.379999
"317","2008-04-07",19.17
"318","2008-04-08",20.02
"319","2008-04-09",19.190001
"320","2008-04-10",18.129999
"321","2008-04-11",17.950001
"322","2008-04-14",17.790001
"323","2008-04-15",10.11
"324","2008-04-16",9.73
"325","2008-04-17",10.23
"326","2008-04-18",10.22
"327","2008-04-21",10.38
"328","2008-04-22",9.85
"329","2008-04-23",9.68
"330","2008-04-24",10.4
"331","2008-04-25",10.5
"332","2008-04-28",10.6
"333","2008-04-29",10.59
"334","2008-04-30",10.21
"335","2008-05-01",10.35
"336","2008-05-02",10.6
"337","2008-05-05",10.12
"338","2008-05-06",10.02
"339","2008-05-07",9.96
"340","2008-05-08",11.4
"341","2008-05-09",11.14
"342","2008-05-12",11.27
"343","2008-05-13",11.42
"344","2008-05-14",11.07
"345","2008-05-15",10.97
"346","2008-05-16",11.01
"347","2008-05-19",10.87
"348","2008-05-20",10.99
"349","2008-05-21",10.71
"350","2008-05-22",11.34
"351","2008-05-23",11.12
"352","2008-05-27",10.88
"353","2008-05-28",10.77
"354","2008-05-29",10.71
"355","2008-05-30",10.21
"356","2008-06-02",10.03
"357","2008-06-03",9.87
"358","2008-06-04",10.08
"359","2008-06-05",10
"360","2008-06-06",9.78
"361","2008-06-09",9.18
"362","2008-06-10",8.99
"363","2008-06-11",9.05
"364","2008-06-12",9.16
"365","2008-06-13",9.3
"366","2008-06-16",9.44
"367","2008-06-17",9.49
"368","2008-06-18",9.4
"369","2008-06-19",9.37
"370","2008-06-20",9.17
"371","2008-06-23",8.79
"372","2008-06-24",8.42
"373","2008-06-25",8.45
"374","2008-06-26",8.7
"375","2008-06-27",8.22
"376","2008-06-30",8.01
"377","2008-07-01",7.58
"378","2008-07-02",7.22
"379","2008-07-03",7.42
"380","2008-07-07",6.91
"381","2008-07-08",7.97
"382","2008-07-09",8.11
"383","2008-07-10",8.02
"384","2008-07-11",7.79
"385","2008-07-14",7.39
"386","2008-07-15",7.2
"387","2008-07-16",8.01
"388","2008-07-17",8.94
"389","2008-07-18",9.11
"390","2008-07-21",9.28
"391","2008-07-22",9.63
"392","2008-07-23",9.88
"393","2008-07-24",8.95
"394","2008-07-25",4.95
"395","2008-07-28",4.4
"396","2008-07-29",4.33
"397","2008-07-30",4.49
"398","2008-07-31",4.44
"399","2008-08-01",4.44
"400","2008-08-04",4.26
"401","2008-08-05",4.22
"402","2008-08-06",4.3
"403","2008-08-07",4.32
"404","2008-08-08",4.46
"405","2008-08-11",4.57
"406","2008-08-12",4.33
"407","2008-08-13",4.13
"408","2008-08-14",4.28
"409","2008-08-15",4.67
"410","2008-08-18",5.31
"411","2008-08-19",4.74
"412","2008-08-20",4.36
"413","2008-08-21",4.35
"414","2008-08-22",4.43
"415","2008-08-25",4.26
"416","2008-08-26",4.2
"417","2008-08-27",4.2
"418","2008-08-28",4.24
"419","2008-08-29",4.15
"420","2008-09-02",4.22
"421","2008-09-03",4.79
"422","2008-09-04",4.48
"423","2008-09-05",4.61
"424","2008-09-08",5.07
"425","2008-09-09",4.6
"426","2008-09-10",4.61
"427","2008-09-11",4.56
"428","2008-09-12",4.5
"429","2008-09-15",4.09
"430","2008-09-16",3.82
"431","2008-09-17",3.87
"432","2008-09-18",3.73
"433","2008-09-19",4.12
"434","2008-09-22",3.99
"435","2008-09-23",3.99
"436","2008-09-24",4.15
"437","2008-09-25",4.23
"438","2008-09-26",3.93
"439","2008-09-29",3.67
"440","2008-09-30",3.58
"441","2008-10-01",3.58
"442","2008-10-02",3.57
"443","2008-10-03",3.33
"444","2008-10-06",2.59
"445","2008-10-07",2.35
"446","2008-10-08",2.45
"447","2008-10-09",1.9
"448","2008-10-10",2.13
"449","2008-10-13",2.48
"450","2008-10-14",2.15
"451","2008-10-15",1.92
"452","2008-10-16",2.2
"453","2008-10-17",2.19
"454","2008-10-20",2.19
"455","2008-10-21",2.15
"456","2008-10-22",1.88
"457","2008-10-23",1.81
"458","2008-10-24",1.72
"459","2008-10-27",1.68
"460","2008-10-28",1.79
"461","2008-10-29",1.83
"462","2008-10-30",2.09
"463","2008-10-31",2.51
"464","2008-11-03",3.16
"465","2008-11-04",3.4
"466","2008-11-05",2.36
"467","2008-11-06",2.1
"468","2008-11-07",2.23
"469","2008-11-10",2.42
"470","2008-11-11",2.15
"471","2008-11-12",1.9
"472","2008-11-13",1.05
"473","2008-11-14",1.14
"474","2008-11-17",1.14
"475","2008-11-18",1.14
"476","2008-11-19",1.04
"477","2008-11-20",0.94
"478","2008-11-21",1.04
"479","2008-11-24",1.16
"480","2008-11-25",1.04
"481","2008-11-26",1.13
"482","2008-11-28",1.27
"483","2008-12-01",1.36
"484","2008-12-02",1.33
"485","2008-12-03",1.45
"486","2008-12-04",1.27
"487","2008-12-05",1.38
"488","2008-12-08",1.75
"489","2008-12-09",1.65
"490","2008-12-10",1.69
"491","2008-12-11",1.5
"492","2008-12-12",1.52
"493","2008-12-15",1.39
"494","2008-12-16",1.45
"495","2008-12-17",1.48
"496","2008-12-18",1.47
"497","2008-12-19",1.43
"498","2008-12-22",1.36
"499","2008-12-23",1.18
"500","2008-12-24",1.22
"501","2008-12-26",1.21
"502","2008-12-29",1.11
"503","2008-12-30",1.16
"504","2008-12-31",1.24
"505","2009-01-02",1.4
"506","2009-01-05",1.53
"507","2009-01-06",1.55
"508","2009-01-07",1.41
"509","2009-01-08",1.41
"510","2009-01-09",1.32
"511","2009-01-12",1.16
"512","2009-01-13",1.2
"513","2009-01-14",1.24
"514","2009-01-15",1.34
"515","2009-01-16",1.4
"516","2009-01-20",1.19
"517","2009-01-21",1.27
"518","2009-01-22",1.18
"519","2009-01-23",1.16
"520","2009-01-26",1.21
"521","2009-01-27",1.25
"522","2009-01-28",1.31
"523","2009-01-29",1.2
"524","2009-01-30",1.2
"525","2009-02-02",1.19
"526","2009-02-03",1.22
"527","2009-02-04",1.2
"528","2009-02-05",1.26
"529","2009-02-06",1.31
"530","2009-02-09",1.19
"531","2009-02-10",1.2
"532","2009-02-11",1.24
"533","2009-02-12",1.28
"534","2009-02-13",1.24
"535","2009-02-17",1.25
"536","2009-02-18",1.18
"537","2009-02-19",1.21
"538","2009-02-20",1.15
"539","2009-02-23",1.15
"540","2009-02-24",1.37
"541","2009-02-25",1.45
"542","2009-02-26",1.26
"543","2009-02-27",1.22
"544","2009-03-02",1.14
"545","2009-03-03",1.2
"546","2009-03-04",1.3
"547","2009-03-05",1.14
"548","2009-03-06",1.19
"549","2009-03-09",1.13
"550","2009-03-10",1.28
"551","2009-03-11",1.28
"552","2009-03-12",1.38
"553","2009-03-13",1.36
"554","2009-03-16",1.32
"555","2009-03-17",1.41
"556","2009-03-18",1.14
"557","2009-03-19",1.2
"558","2009-03-20",1.11
"559","2009-03-23",1.19
"560","2009-03-24",1.24
"561","2009-03-25",1.23
"562","2009-03-26",1.27
"563","2009-03-27",1.19
"564","2009-03-30",1.16
"565","2009-03-31",1.19
"566","2009-04-01",1.46
"567","2009-04-02",1.77
"568","2009-04-03",1.8
"569","2009-04-06",1.66
"570","2009-04-07",1.46
"571","2009-04-08",1.47
"572","2009-04-09",1.64
"573","2009-04-13",1.72
"574","2009-04-14",1.68
"575","2009-04-15",1.88
"576","2009-04-16",2.06
"577","2009-04-17",1.98
"578","2009-04-20",1.86
"579","2009-04-21",1.91
"580","2009-04-22",2.34
"581","2009-04-23",2.34
"582","2009-04-24",2.29
"583","2009-04-27",2.09
"584","2009-04-28",2.21
"585","2009-04-29",2.27
"586","2009-04-30",2.25
"587","2009-05-01",2.29
"588","2009-05-04",3.25
"589","2009-05-05",3.75
"590","2009-05-06",3.7
"591","2009-05-07",3.48
"592","2009-05-08",2.52
"593","2009-05-11",2.72
"594","2009-05-12",2.58
"595","2009-05-13",2.24
"596","2009-05-14",2.25
"597","2009-05-15",2.25
"598","2009-05-18",2.39
"599","2009-05-19",2.66
"600","2009-05-20",2.51
"601","2009-05-21",2.53
"602","2009-05-22",2.45
"603","2009-05-26",2.61
"604","2009-05-27",2.6
"605","2009-05-28",2.59
"606","2009-05-29",2.91
"607","2009-06-01",3.09
"608","2009-06-02",3.02
"609","2009-06-03",3
"610","2009-06-04",3.04
"611","2009-06-05",3.3
"612","2009-06-08",3.16
"613","2009-06-09",3.25
"614","2009-06-10",3.66
"615","2009-06-11",4.25
"616","2009-06-12",3.95
"617","2009-06-15",3.99
"618","2009-06-16",3.68
"619","2009-06-17",3.41
"620","2009-06-18",3.52
"621","2009-06-19",3.6
"622","2009-06-22",3.11
"623","2009-06-23",3.28
"624","2009-06-24",3.4
"625","2009-06-25",3.57
"626","2009-06-26",3.84
"627","2009-06-29",3.49
"628","2009-06-30",3.4
"629","2009-07-01",3.51
"630","2009-07-02",3.21
"631","2009-07-06",3.19
"632","2009-07-07",2.98
"633","2009-07-08",2.69
"634","2009-07-09",2.74
"635","2009-07-10",2.72
"636","2009-07-13",2.91
"637","2009-07-14",3.11
"638","2009-07-15",3.18
"639","2009-07-16",3.12
"640","2009-07-17",3.1
"641","2009-07-20",3.25
"642","2009-07-21",3.17
"643","2009-07-22",3.25
"644","2009-07-23",3.39
"645","2009-07-24",3.58
"646","2009-07-27",3.58
"647","2009-07-28",3.61
"648","2009-07-29",3.49
"649","2009-07-30",3.52
"650","2009-07-31",3.42
"651","2009-08-03",3.92
"652","2009-08-04",4.17
"653","2009-08-05",4.06
"654","2009-08-06",4.27
"655","2009-08-07",5.49
"656","2009-08-10",5.99
"657","2009-08-11",6.11
"658","2009-08-12",6.56
"659","2009-08-13",6.61
"660","2009-08-14",6.32
"661","2009-08-17",5.89
"662","2009-08-18",6.37
"663","2009-08-19",6.6
"664","2009-08-20",6.85
"665","2009-08-21",6.95
"666","2009-08-24",6.63
"667","2009-08-25",6.86
"668","2009-08-26",6.59
"669","2009-08-27",6.81
"670","2009-08-28",6.56
"671","2009-08-31",6.35
"672","2009-09-01",6.19
"673","2009-09-02",6.23
"674","2009-09-03",6.26
"675","2009-09-04",6.44
"676","2009-09-08",6.73
"677","2009-09-09",6.94
"678","2009-09-10",6.94
"679","2009-09-11",6.85
"680","2009-09-14",7.19
"681","2009-09-15",6.95
"682","2009-09-16",6.94
"683","2009-09-17",6.69
"684","2009-09-18",6.69
"685","2009-09-21",6.6
"686","2009-09-22",6.78
"687","2009-09-23",6.73
"688","2009-09-24",6.31
"689","2009-09-25",6.32
"690","2009-09-28",6.61
"691","2009-09-29",6.77
"692","2009-09-30",6.65
"693","2009-10-01",6.28
"694","2009-10-02",6.17
"695","2009-10-05",6.51
"696","2009-10-06",6.61
"697","2009-10-07",6.63
"698","2009-10-08",6.88
"699","2009-10-09",7.01
"700","2009-10-12",7.11
"701","2009-10-13",7.38
"702","2009-10-14",7.85
"703","2009-10-15",8
"704","2009-10-16",7.76
"705","2009-10-19",7.89
"706","2009-10-20",7.63
"707","2009-10-21",7.3
"708","2009-10-22",7.77
"709","2009-10-23",7.56
"710","2009-10-26",7.46
"711","2009-10-27",7.1
"712","2009-10-28",6.31
"713","2009-10-29",6.66
"714","2009-10-30",6.08
"715","2009-11-02",6.45
"716","2009-11-03",6.59
"717","2009-11-04",6.31
"718","2009-11-05",6.84
"719","2009-11-06",5.75
"720","2009-11-09",5.46
"721","2009-11-10",5.36
"722","2009-11-11",5.79
"723","2009-11-12",5.5
"724","2009-11-13",5.64
"725","2009-11-16",5.92
"726","2009-11-17",5.77
"727","2009-11-18",5.81
"728","2009-11-19",5.53
"729","2009-11-20",5.45
"730","2009-11-23",5.38
"731","2009-11-24",5.25
"732","2009-11-25",5.19
"733","2009-11-27",5.12
"734","2009-11-30",4.87
"735","2009-12-01",5.22
"736","2009-12-02",5.29
"737","2009-12-03",5.26
"738","2009-12-04",5.42
"739","2009-12-07",5.43
"740","2009-12-08",5.38
"741","2009-12-09",5.35
"742","2009-12-10",5.41
"743","2009-12-11",5.62
"744","2009-12-14",5.64
"745","2009-12-15",5.63
"746","2009-12-16",5.66
"747","2009-12-17",5.56
"748","2009-12-18",5.58
"749","2009-12-21",5.82
"750","2009-12-22",5.85
"751","2009-12-23",5.94
"752","2009-12-24",5.98
"753","2009-12-28",5.77
"754","2009-12-29",5.72
"755","2009-12-30",5.76
"756","2009-12-31",5.75
"757","2010-01-04",5.95
"758","2010-01-05",6.35
"759","2010-01-06",6.28
"760","2010-01-07",6.62
"761","2010-01-08",6.53
"762","2010-01-11",6.49
"763","2010-01-12",6.18
"764","2010-01-13",6.3
"765","2010-01-14",7.08
"766","2010-01-15",7.2
"767","2010-01-19",7.44
"768","2010-01-20",7.37
"769","2010-01-21",7.34
"770","2010-01-22",7.21
"771","2010-01-25",6.95
"772","2010-01-26",6.88
"773","2010-01-27",7.23
"774","2010-01-28",7.33
"775","2010-01-29",7.35
"776","2010-02-01",7.27
"777","2010-02-02",7.51
"778","2010-02-03",7.35
"779","2010-02-04",7.11
"780","2010-02-05",6.92
"781","2010-02-08",7.11
"782","2010-02-09",7.28
"783","2010-02-10",7.4
"784","2010-02-11",7.59
"785","2010-02-12",7.58
"786","2010-02-16",7.92
"787","2010-02-17",7.98
"788","2010-02-18",7.83
"789","2010-02-19",7.84
"790","2010-02-22",7.73
"791","2010-02-23",7.43
"792","2010-02-24",7.61
"793","2010-02-25",7.79
"794","2010-02-26",7.05
"795","2010-03-01",7.22
"796","2010-03-02",7.3
"797","2010-03-03",7.32
"798","2010-03-04",7.27
"799","2010-03-05",7.49
"800","2010-03-08",7.72
"801","2010-03-09",7.41
"802","2010-03-10",7.58
"803","2010-03-11",7.51
"804","2010-03-12",7.67
"805","2010-03-15",7.48
"806","2010-03-16",7.39
"807","2010-03-17",8.22
"808","2010-03-18",7.95
"809","2010-03-19",7.8
"810","2010-03-22",7.96
"811","2010-03-23",8.51
"812","2010-03-24",8.31
"813","2010-03-25",8.13
"814","2010-03-26",8.34
"815","2010-03-29",8.34
"816","2010-03-30",8.58
"817","2010-03-31",8.78
"818","2010-04-01",8.78
"819","2010-04-05",8.91
"820","2010-04-06",8.9
"821","2010-04-07",8.61
"822","2010-04-08",8.45
"823","2010-04-09",8.76
"824","2010-04-12",8.89
"825","2010-04-13",9.79
"826","2010-04-14",10.55
"827","2010-04-15",10.78
"828","2010-04-16",10.54
"829","2010-04-19",10
"830","2010-04-20",10.17
"831","2010-04-21",10.31
"832","2010-04-22",10.7
"833","2010-04-23",10.96
"834","2010-04-26",10.66
"835","2010-04-27",9.96
"836","2010-04-28",10.17
"837","2010-04-29",10.23
"838","2010-04-30",9.66
"839","2010-05-03",10.36
"840","2010-05-04",10
"841","2010-05-05",9.82
"842","2010-05-06",9.59
"843","2010-05-07",9.84
"844","2010-05-10",10.21
"845","2010-05-11",10.28
"846","2010-05-12",10.81
"847","2010-05-13",11.15
"848","2010-05-14",10.7
"849","2010-05-17",10.5
"850","2010-05-18",10.27
"851","2010-05-19",9.88
"852","2010-05-20",8.96
"853","2010-05-21",9.26
"854","2010-05-24",9.28
"855","2010-05-25",9.22
"856","2010-05-26",9.41
"857","2010-05-27",10.19
"858","2010-05-28",10.35
"859","2010-06-01",9.9
"860","2010-06-02",10.3
"861","2010-06-03",10.7
"862","2010-06-04",10.01
"863","2010-06-07",9.5
"864","2010-06-08",9.53
"865","2010-06-09",9.83
"866","2010-06-10",10.53
"867","2010-06-11",10.86
"868","2010-06-14",11.27
"869","2010-06-15",11.8
"870","2010-06-16",11.71
"871","2010-06-17",11.77
"872","2010-06-18",11.9
"873","2010-06-21",11.54
"874","2010-06-22",11.02
"875","2010-06-23",11.34
"876","2010-06-24",11.21
"877","2010-06-25",11.42
"878","2010-06-28",11.4
"879","2010-06-29",10.71
"880","2010-06-30",10.58
"881","2010-07-01",10.7
"882","2010-07-02",10.6
"883","2010-07-06",10.04
"884","2010-07-07",10.65
"885","2010-07-08",10.62
"886","2010-07-09",10.82
"887","2010-07-12",10.28
"888","2010-07-13",10.38
"889","2010-07-14",10.26
"890","2010-07-15",10.25
"891","2010-07-16",10.5
"892","2010-07-19",10.46
"893","2010-07-20",11.24
"894","2010-07-21",11.09
"895","2010-07-22",11.37
"896","2010-07-23",11.85
"897","2010-07-26",11.98
"898","2010-07-27",11.89
"899","2010-07-28",11.96
"900","2010-07-29",12.5
"901","2010-07-30",12.83
"902","2010-08-02",12.51
"903","2010-08-03",12.17
"904","2010-08-04",12.4
"905","2010-08-05",12.58
"906","2010-08-06",13.95
"907","2010-08-09",13.97
"908","2010-08-10",13.64
"909","2010-08-11",12.89
"910","2010-08-12",13.21
"911","2010-08-13",12.8
"912","2010-08-16",12.99
"913","2010-08-17",13.45
"914","2010-08-18",13.41
"915","2010-08-19",12.74
"916","2010-08-20",12.51
"917","2010-08-23",12.33
"918","2010-08-24",12.17
"919","2010-08-25",12.11
"920","2010-08-26",12.05
"921","2010-08-27",12.56
"922","2010-08-30",12.18
"923","2010-08-31",12.48
"924","2010-09-01",12.85
"925","2010-09-02",13.17
"926","2010-09-03",13.31
"927","2010-09-07",13.77
"928","2010-09-08",13.82
"929","2010-09-09",11.63
"930","2010-09-10",11.13
"931","2010-09-13",10.88
"932","2010-09-14",11.13
"933","2010-09-15",11.09
"934","2010-09-16",11.03
"935","2010-09-17",11.04
"936","2010-09-20",11.74
"937","2010-09-21",11.68
"938","2010-09-22",11.23
"939","2010-09-23",11.98
"940","2010-09-24",12.35
"941","2010-09-27",12.72
"942","2010-09-28",12.97
"943","2010-09-29",12.94
"944","2010-09-30",13
"945","2010-10-01",13.21
"946","2010-10-04",13.04
"947","2010-10-05",13.56
"948","2010-10-06",13.54
"949","2010-10-07",14.38
"950","2010-10-08",14.72
"951","2010-10-11",14.61
"952","2010-10-12",14.7
"953","2010-10-13",14.34
"954","2010-10-14",13.84
"955","2010-10-15",14.03
"956","2010-10-18",14.08
"957","2010-10-19",13.4
"958","2010-10-20",13.66
"959","2010-10-21",13.51
"960","2010-10-22",13.55
"961","2010-10-25",13.93
"962","2010-10-26",14.41
"963","2010-10-27",14.19
"964","2010-10-28",13.82
"965","2010-10-29",13.93
"966","2010-11-01",14.22
"967","2010-11-02",14.08
"968","2010-11-03",14.13
"969","2010-11-04",14.8
"970","2010-11-05",14.46
"971","2010-11-08",15.82
"972","2010-11-09",15.3
"973","2010-11-10",15.59
"974","2010-11-11",16.299999
"975","2010-11-12",15.65
"976","2010-11-15",15.73
"977","2010-11-16",15.41
"978","2010-11-17",15.91
"979","2010-11-18",15.96
"980","2010-11-19",16.5
"981","2010-11-22",16.950001
"982","2010-11-23",16.9
"983","2010-11-24",17.74
"984","2010-11-26",17.48
"985","2010-11-29",17.52
"986","2010-11-30",17.549999
