"","date","VOC"
"405","2012-12-13",12.8
"406","2012-12-14",12.54
"407","2012-12-17",12.5
"408","2012-12-18",13.14
"409","2012-12-19",12.96
"410","2012-12-20",13.32
"411","2012-12-21",12.94
"412","2012-12-24",12.7
"413","2012-12-26",12.62
"414","2012-12-27",12.48
"415","2012-12-28",12.43
"416","2012-12-31",12.83
"417","2013-01-02",13.34
"418","2013-01-03",14.04
"419","2013-01-04",14.3
"420","2013-01-07",13.99
"421","2013-01-08",14.11
"422","2013-01-09",14.27
"423","2013-01-10",14.7
"424","2013-01-11",14.44
"425","2013-01-14",14.11
"426","2013-01-15",14.5
"427","2013-01-16",14.47
"428","2013-01-17",14.53
"429","2013-01-18",13.16
"430","2013-01-22",13.08
"431","2013-01-23",13.18
"432","2013-01-24",13.17
"433","2013-01-25",13.28
"434","2013-01-28",13.1
"435","2013-01-29",13.19
"436","2013-01-30",13.18
"437","2013-01-31",13.27
"438","2013-02-01",13.26
"439","2013-02-04",13.2
"440","2013-02-05",13.16
"441","2013-02-06",13.28
"442","2013-02-07",13.2
"443","2013-02-08",13.05
"444","2013-02-11",12.81
"445","2013-02-12",12.93
"446","2013-02-13",13.18
"447","2013-02-14",13.15
"448","2013-02-15",13.08
"449","2013-02-19",13.04
"450","2013-02-20",12.68
"451","2013-02-21",12.63
"452","2013-02-22",12.92
"453","2013-02-25",13.03
"454","2013-02-26",12.99
"455","2013-02-27",13.05
"456","2013-02-28",13.04
"457","2013-03-01",12.97
"458","2013-03-04",12.93
"459","2013-03-05",12.71
"460","2013-03-06",12.61
"461","2013-03-07",12.95
"462","2013-03-08",12.74
"463","2013-03-11",12.72
"464","2013-03-12",12.7
"465","2013-03-13",12.54
"466","2013-03-14",12.57
"467","2013-03-15",12.57
"468","2013-03-18",12.33
"469","2013-03-19",12.22
"470","2013-03-20",11.77
"471","2013-03-21",12.13
"472","2013-03-22",12.04
"473","2013-03-25",11.95
"474","2013-03-26",11.96
"475","2013-03-27",11.99
"476","2013-03-28",12.19
"477","2013-04-01",12.19
"478","2013-04-02",12.13
"479","2013-04-03",12.12
"480","2013-04-04",12
"481","2013-04-05",12.17
"482","2013-04-08",12.48
"483","2013-04-09",12.74
"484","2013-04-10",12.97
"485","2013-04-11",13.06
"486","2013-04-12",13.05
"487","2013-04-15",12.6
"488","2013-04-16",13.07
"489","2013-04-17",12.72
"490","2013-04-18",13.16
"491","2013-04-19",13.95
"492","2013-04-22",14.44
"493","2013-04-23",14.38
"494","2013-04-24",14.43
"495","2013-04-25",14.26
"496","2013-04-26",13.58
"497","2013-04-29",13.55
"498","2013-04-30",13.32
"499","2013-05-01",13.11
"500","2013-05-02",13.05
"501","2013-05-03",13.47
"502","2013-05-06",13.21
"503","2013-05-07",13.52
"504","2013-05-08",13.58
"505","2013-05-09",13.53
"506","2013-05-10",13.37
"507","2013-05-13",13.3
"508","2013-05-14",13.38
"509","2013-05-15",13.56
"510","2013-05-16",13.42
"511","2013-05-17",13.39
"512","2013-05-20",13.58
"513","2013-05-21",13.46
"514","2013-05-22",13.46
"515","2013-05-23",13.46
"516","2013-05-24",13.5
"517","2013-05-28",13.43
"518","2013-05-29",13.31
"519","2013-05-30",13.26
"520","2013-05-31",13.12
"521","2013-06-03",13.05
"522","2013-06-04",13.23
"523","2013-06-05",13.19
"524","2013-06-06",13.19
"525","2013-06-07",13.36
"526","2013-06-10",13.43
"527","2013-06-11",13.2
"528","2013-06-12",13.07
"529","2013-06-13",13.1
"530","2013-06-14",13.04
"531","2013-06-17",13.47
"532","2013-06-18",13.81
"533","2013-06-19",14.05
"534","2013-06-20",13.82
"535","2013-06-21",13.98
"536","2013-06-24",13.66
"537","2013-06-25",13.74
"538","2013-06-26",13.72
"539","2013-06-27",13.8
"540","2013-06-28",14.06
"541","2013-07-01",14.11
"542","2013-07-02",14.02
"543","2013-07-03",13.96
"544","2013-07-05",13.99
"545","2013-07-08",13.98
"546","2013-07-09",14.16
"547","2013-07-10",14.12
"548","2013-07-11",14.31
"549","2013-07-12",14.35
"550","2013-07-15",14.3
"551","2013-07-16",14.1
"552","2013-07-17",14.14
"553","2013-07-18",14.14
"554","2013-07-19",14
"555","2013-07-22",14.2
"556","2013-07-23",14.15
"557","2013-07-24",14.22
"558","2013-07-25",14.22
"559","2013-07-26",13.85
"560","2013-07-29",14.36
"561","2013-07-30",14.89
"562","2013-07-31",14.77
"563","2013-08-01",14.71
"564","2013-08-02",14.72
"565","2013-08-05",15.4
"566","2013-08-06",15.45
"567","2013-08-07",15.35
"568","2013-08-08",15.32
"569","2013-08-09",15.35
"570","2013-08-12",15.27
"571","2013-08-13",15.19
"572","2013-08-14",15.25
"573","2013-08-15",15.06
"574","2013-08-16",15.1
"575","2013-08-19",15.01
"576","2013-08-20",15.16
"577","2013-08-21",15
"578","2013-08-22",15.14
"579","2013-08-23",15.16
"580","2013-08-26",15.1
"581","2013-08-27",15.27
"582","2013-08-28",15.31
"583","2013-08-29",15.26
"584","2013-08-30",15.3
"585","2013-09-03",15.18
"586","2013-09-04",15.13
"587","2013-09-05",15.16
"588","2013-09-06",15.44
"589","2013-09-09",15.63
"590","2013-09-10",15.53
"591","2013-09-11",15.67
"592","2013-09-12",15.7
"593","2013-09-13",15.95
"594","2013-09-16",16.040001
"595","2013-09-17",16.01
"596","2013-09-18",15.99
"597","2013-09-19",15.52
"598","2013-09-20",15.35
"599","2013-09-23",15.79
"600","2013-09-24",16.01
"601","2013-09-25",15.88
"602","2013-09-26",15.86
"603","2013-09-27",15.6
"604","2013-09-30",15.66
"605","2013-10-01",15.74
"606","2013-10-02",15.77
"607","2013-10-03",15.89
"608","2013-10-04",16
"609","2013-10-07",15.91
"610","2013-10-08",15.56
"611","2013-10-09",15.68
"612","2013-10-10",15.92
"613","2013-10-11",15.83
"614","2013-10-14",15.94
"615","2013-10-15",15.82
"616","2013-10-16",15.9
"617","2013-10-17",16.24
"618","2013-10-18",16.51
"619","2013-10-21",16.879999
"620","2013-10-22",17.18
"621","2013-10-23",17.26
"622","2013-10-24",17.17
"623","2013-10-25",17.360001
"624","2013-10-28",16.73
"625","2013-10-29",16.65
"626","2013-10-30",15.58
"627","2013-10-31",15.84
"628","2013-11-01",16.18
"629","2013-11-04",16.85
"630","2013-11-05",16.719999
"631","2013-11-06",16.57
"632","2013-11-07",16.27
"633","2013-11-08",16.459999
"634","2013-11-11",16.85
"635","2013-11-12",16.59
"636","2013-11-13",16.74
"637","2013-11-14",16.799999
"638","2013-11-15",16.809999
"639","2013-11-18",16.809999
"640","2013-11-19",16.93
"641","2013-11-20",16.75
"642","2013-11-21",17.1
"643","2013-11-22",16.780001
"644","2013-11-25",15.75
"645","2013-11-26",15.8
"646","2013-11-27",16.280001
"647","2013-11-29",16.379999
"648","2013-12-02",16.389999
"649","2013-12-03",16.190001
"650","2013-12-04",16.719999
"651","2013-12-05",16.530001
"652","2013-12-06",16.26
"653","2013-12-09",15.72
"654","2013-12-10",15.98
"655","2013-12-11",15.8
"656","2013-12-12",15.57
"657","2013-12-13",15.22
"658","2013-12-16",14.71
"659","2013-12-17",14.24
"660","2013-12-18",14.25
"661","2013-12-19",14.24
"662","2013-12-20",14.52
"663","2013-12-23",14.92
"664","2013-12-24",14.6
"665","2013-12-26",14.88
"666","2013-12-27",14.78
"667","2013-12-30",14.6
"668","2013-12-31",14.55
"669","2014-01-02",14.65
"670","2014-01-03",14.62
"671","2014-01-06",14.72
"672","2014-01-07",14.75
"673","2014-01-08",14.88
"674","2014-01-09",14.92
"675","2014-01-10",14.98
"676","2014-01-13",14.87
"677","2014-01-14",15
"678","2014-01-15",15
"679","2014-01-16",15
"680","2014-01-17",15.2
"681","2014-01-21",15.55
"682","2014-01-22",15.85
"683","2014-01-23",15.95
"684","2014-01-24",15.91
"685","2014-01-27",15.97
"686","2014-01-28",15.05
"687","2014-01-29",14.71
"688","2014-01-30",14.97
"689","2014-01-31",14.88
"690","2014-02-03",14.75
"691","2014-02-04",14.61
"692","2014-02-05",14.27
"693","2014-02-06",14.37
"694","2014-02-07",14.21
"695","2014-02-10",14.26
"696","2014-02-11",14.32
"697","2014-02-12",14.43
"698","2014-02-13",14.66
"699","2014-02-14",14.79
"700","2014-02-18",14.86
"701","2014-02-19",14.82
"702","2014-02-20",14.82
"703","2014-02-21",14.97
"704","2014-02-24",15.04
"705","2014-02-25",15.1
"706","2014-02-26",15.2
"707","2014-02-27",15.24
"708","2014-02-28",15.34
"709","2014-03-03",15.38
"710","2014-03-04",15.36
"711","2014-03-05",15.31
"712","2014-03-06",15.34
"713","2014-03-07",15.28
"714","2014-03-10",15.36
"715","2014-03-11",15.16
"716","2014-03-12",15.17
"717","2014-03-13",15.22
"718","2014-03-14",15.24
"719","2014-03-17",15.19
"720","2014-03-18",15.3
"721","2014-03-19",15.21
"722","2014-03-20",15.35
"723","2014-03-21",15.33
"724","2014-03-24",15.29
"725","2014-03-25",15.24
"726","2014-03-26",14.83
"727","2014-03-27",14.54
"728","2014-03-28",14.43
"729","2014-03-31",14.56
"730","2014-04-01",14.7
"731","2014-04-02",15.05
"732","2014-04-03",15.17
"733","2014-04-04",15.25
"734","2014-04-07",15.36
"735","2014-04-08",15.37
"736","2014-04-09",15.45
"737","2014-04-10",15.42
"738","2014-04-11",15.37
"739","2014-04-14",15.31
"740","2014-04-15",15.41
"741","2014-04-16",15.4
"742","2014-04-17",15.34
"743","2014-04-21",15.4
"744","2014-04-22",15.38
"745","2014-04-23",15.39
"746","2014-04-24",15.37
"747","2014-04-25",15.59
"748","2014-04-28",14.84
"749","2014-04-29",14.82
"750","2014-04-30",14.51
"751","2014-05-01",14.6
"752","2014-05-02",14.5
"753","2014-05-05",14.38
"754","2014-05-06",14.59
"755","2014-05-07",14.66
"756","2014-05-08",14.43
"757","2014-05-09",14.47
"758","2014-05-12",14.58
"759","2014-05-13",14.59
"760","2014-05-14",14.69
"761","2014-05-15",14.6
"762","2014-05-16",14.77
"763","2014-05-19",15
"764","2014-05-20",15.09
"765","2014-05-21",15.05
"766","2014-05-22",15.12
"767","2014-05-23",15.18
"768","2014-05-27",15.17
"769","2014-05-28",15.27
"770","2014-05-29",15.28
"771","2014-05-30",15.27
"772","2014-06-02",15.03
"773","2014-06-03",15.13
"774","2014-06-04",15.22
"775","2014-06-05",15.26
"776","2014-06-06",15.26
"777","2014-06-09",15.32
"778","2014-06-10",15.32
"779","2014-06-11",15.29
"780","2014-06-12",15.32
"781","2014-06-13",15.48
"782","2014-06-16",15.54
"783","2014-06-17",15.49
"784","2014-06-18",15.41
"785","2014-06-19",15.59
"786","2014-06-20",15.7
"787","2014-06-23",15.77
"788","2014-06-24",15.8
"789","2014-06-25",16.440001
"790","2014-06-26",16.540001
"791","2014-06-27",16.91
"792","2014-06-30",17.07
"793","2014-07-01",16.92
"794","2014-07-02",16.5
"795","2014-07-03",16.299999
"796","2014-07-07",16.33
"797","2014-07-08",16.42
"798","2014-07-09",16.549999
"799","2014-07-10",16.639999
"800","2014-07-11",16.58
"801","2014-07-14",16.780001
"802","2014-07-15",16.76
"803","2014-07-16",16.540001
"804","2014-07-17",16.85
"805","2014-07-18",15.94
"806","2014-07-21",16.379999
"807","2014-07-22",16.379999
"808","2014-07-23",16.290001
"809","2014-07-24",16.18
"810","2014-07-25",16.290001
"811","2014-07-28",15.63
"812","2014-07-29",15.29
"813","2014-07-30",15
"814","2014-07-31",14.94
"815","2014-08-01",14.83
"816","2014-08-04",14.92
"817","2014-08-05",14.65
"818","2014-08-06",14.79
"819","2014-08-07",14.69
"820","2014-08-08",14.83
"821","2014-08-11",14.98
"822","2014-08-12",14.98
"823","2014-08-13",14.94
"824","2014-08-14",14.91
"825","2014-08-15",15.04
"826","2014-08-18",14.84
"827","2014-08-19",14.87
"828","2014-08-20",14.79
"829","2014-08-21",15.03
"830","2014-08-22",15
"831","2014-08-25",14.98
"832","2014-08-26",14.96
"833","2014-08-27",15.04
"834","2014-08-28",14.94
"835","2014-08-29",15.18
"836","2014-09-02",14.98
"837","2014-09-03",14.96
"838","2014-09-04",14.81
"839","2014-09-05",14.84
"840","2014-09-08",14.69
"841","2014-09-09",14.86
"842","2014-09-10",14.71
"843","2014-09-11",14.69
"844","2014-09-12",14.54
"845","2014-09-15",14.58
"846","2014-09-16",14.65
"847","2014-09-17",14.65
"848","2014-09-18",14.66
"849","2014-09-19",14.48
"850","2014-09-22",14.22
"851","2014-09-23",14.02
"852","2014-09-24",13.2
"853","2014-09-25",12.23
"854","2014-09-26",12.55
"855","2014-09-29",12.54
"856","2014-09-30",12.57
"857","2014-10-01",12.48
"858","2014-10-02",12.3
"859","2014-10-03",11.75
"860","2014-10-06",11.02
"861","2014-10-07",11.15
"862","2014-10-08",10.88
"863","2014-10-09",10.39
"864","2014-10-10",10.26
"865","2014-10-13",10.18
"866","2014-10-14",9.76
"867","2014-10-15",10.02
"868","2014-10-16",10.68
"869","2014-10-17",10.51
"870","2014-10-20",11.1
"871","2014-10-21",11.29
"872","2014-10-22",10.87
"873","2014-10-23",9.95
"874","2014-10-24",10.25
"875","2014-10-27",9.89
"876","2014-10-28",9.57
"877","2014-10-29",9.41
"878","2014-10-30",9.28
"879","2014-10-31",9.32
"880","2014-11-03",8.76
"881","2014-11-04",8.54
"882","2014-11-05",8.68
"883","2014-11-06",8.49
"884","2014-11-07",8.67
"885","2014-11-10",8.65
"886","2014-11-11",8.96
"887","2014-11-12",9.19
"888","2014-11-13",8.95
"889","2014-11-14",9.1
"890","2014-11-17",8.82
"891","2014-11-18",8.63
"892","2014-11-19",8.57
"893","2014-11-20",8.97
"894","2014-11-21",8.93
"895","2014-11-24",8.92
"896","2014-11-25",8.78
"897","2014-11-26",8.52
"898","2014-11-28",7.67
"899","2014-12-01",7.1
"900","2014-12-02",7.17
"901","2014-12-03",7.32
"902","2014-12-04",7.06
"903","2014-12-05",7
"904","2014-12-08",6.58
"905","2014-12-09",7.07
"906","2014-12-10",6.94
"907","2014-12-11",6.91
"908","2014-12-12",6.77
"909","2014-12-15",6.45
"910","2014-12-16",6.63
"911","2014-12-17",7.25
"912","2014-12-18",7.07
"913","2014-12-19",7.35
"914","2014-12-22",5.73
"915","2014-12-23",5.69
"916","2014-12-24",5.6
"917","2014-12-26",5.42
"918","2014-12-29",5.15
"919","2014-12-30",5.08
"920","2014-12-31",5.34
"921","2015-01-02",5.35
"922","2015-01-05",5.22
"923","2015-01-06",5.18
"924","2015-01-07",5.13
"925","2015-01-08",5.29
"926","2015-01-09",5.3
"927","2015-01-12",5.1
"928","2015-01-13",4.95
"929","2015-01-14",5.13
"930","2015-01-15",5.15
"931","2015-01-16",5.3
"932","2015-01-20",5.25
"933","2015-01-21",5.33
"934","2015-01-22",5.25
"935","2015-01-23",5.19
"936","2015-01-26",5.27
"937","2015-01-27",5.28
"938","2015-01-28",4.93
"939","2015-01-29",4.93
"940","2015-01-30",5.13
"941","2015-02-02",4.99
"942","2015-02-03",5.49
"943","2015-02-04",5.35
"944","2015-02-05",5.47
"945","2015-02-06",5.56
"946","2015-02-09",5.73
"947","2015-02-10",5.55
"948","2015-02-11",5.47
"949","2015-02-12",5.46
"950","2015-02-13",5.77
"951","2015-02-17",5.9
"952","2015-02-18",5.63
"953","2015-02-19",5.73
"954","2015-02-20",5.53
"955","2015-02-23",5.49
"956","2015-02-24",5.42
"957","2015-02-25",5.54
"958","2015-02-26",5.4
"959","2015-02-27",5.44
"960","2015-03-02",5.44
"961","2015-03-03",5.47
"962","2015-03-04",5.38
"963","2015-03-05",5.21
"964","2015-03-06",5.14
"965","2015-03-09",5.15
"966","2015-03-10",5.08
"967","2015-03-11",4.99
"968","2015-03-12",5.17
"969","2015-03-13",5.01
"970","2015-03-16",4.91
"971","2015-03-17",4.85
"972","2015-03-18",5.01
"973","2015-03-19",5.04
"974","2015-03-20",5.11
"975","2015-03-23",5.07
"976","2015-03-24",5.11
"977","2015-03-25",5.14
"978","2015-03-26",5.21
"979","2015-03-27",5.03
"980","2015-03-30",4.9
"981","2015-03-31",5.05
"982","2015-04-01",5.14
"983","2015-04-02",5.04
"984","2015-04-06",5.07
"985","2015-04-07",5.15
"986","2015-04-08",5.05
"987","2015-04-09",5.13
"988","2015-04-10",5.16
