"","date","BLMN"
"303","2013-10-22",22.459999
"304","2013-10-23",22.469999
"305","2013-10-24",22.83
"306","2013-10-25",23.49
"307","2013-10-28",24.16
"308","2013-10-29",24.959999
"309","2013-10-30",25.030001
"310","2013-10-31",25.030001
"311","2013-11-01",25.16
"312","2013-11-04",25.16
"313","2013-11-05",25.59
"314","2013-11-06",25.370001
"315","2013-11-07",24.540001
"316","2013-11-08",25.610001
"317","2013-11-11",25.629999
"318","2013-11-12",25.34
"319","2013-11-13",25.450001
"320","2013-11-14",25.620001
"321","2013-11-15",25.469999
"322","2013-11-18",25.59
"323","2013-11-19",25.67
"324","2013-11-20",25
"325","2013-11-21",25.33
"326","2013-11-22",25.450001
"327","2013-11-25",26.91
"328","2013-11-26",26.709999
"329","2013-11-27",26.32
"330","2013-11-29",26.200001
"331","2013-12-02",25.360001
"332","2013-12-03",24.74
"333","2013-12-04",24.35
"334","2013-12-05",24.110001
"335","2013-12-06",24.34
"336","2013-12-09",24.5
"337","2013-12-10",24.35
"338","2013-12-11",24.299999
"339","2013-12-12",23.700001
"340","2013-12-13",23.74
"341","2013-12-16",24.059999
"342","2013-12-17",23.65
"343","2013-12-18",23.68
"344","2013-12-19",23.35
"345","2013-12-20",23.879999
"346","2013-12-23",24.32
"347","2013-12-24",23.879999
"348","2013-12-26",23.940001
"349","2013-12-27",24.1
"350","2013-12-30",24.01
"351","2013-12-31",24.01
"352","2014-01-02",23.870001
"353","2014-01-03",23.780001
"354","2014-01-06",23.41
"355","2014-01-07",23.42
"356","2014-01-08",23.559999
"357","2014-01-09",23.51
"358","2014-01-10",23.08
"359","2014-01-13",22.280001
"360","2014-01-14",22.51
"361","2014-01-15",22.57
"362","2014-01-16",22.940001
"363","2014-01-17",21.940001
"364","2014-01-21",22.74
"365","2014-01-22",23.41
"366","2014-01-23",23.35
"367","2014-01-24",23.360001
"368","2014-01-27",22.9
"369","2014-01-28",22.98
"370","2014-01-29",23
"371","2014-01-30",23.059999
"372","2014-01-31",22.969999
"373","2014-02-03",22.09
"374","2014-02-04",22.32
"375","2014-02-05",22.209999
"376","2014-02-06",22.709999
"377","2014-02-07",22.77
"378","2014-02-10",23.049999
"379","2014-02-11",23.27
"380","2014-02-12",22.91
"381","2014-02-13",23.059999
"382","2014-02-14",22.559999
"383","2014-02-18",22.52
"384","2014-02-19",22.459999
"385","2014-02-20",22.690001
"386","2014-02-21",22.77
"387","2014-02-24",22.959999
"388","2014-02-25",26.209999
"389","2014-02-26",25.139999
"390","2014-02-27",25.32
"391","2014-02-28",25.139999
"392","2014-03-03",25.639999
"393","2014-03-04",24.690001
"394","2014-03-05",24.57
"395","2014-03-06",24.92
"396","2014-03-07",25.27
"397","2014-03-10",24.959999
"398","2014-03-11",24.790001
"399","2014-03-12",24.969999
"400","2014-03-13",24.690001
"401","2014-03-14",24.969999
"402","2014-03-17",25.25
"403","2014-03-18",25.34
"404","2014-03-19",25.110001
"405","2014-03-20",24.85
"406","2014-03-21",25.08
"407","2014-03-24",24.290001
"408","2014-03-25",23.950001
"409","2014-03-26",23.389999
"410","2014-03-27",23.48
"411","2014-03-28",23.690001
"412","2014-03-31",24.1
"413","2014-04-01",24.76
"414","2014-04-02",24.360001
"415","2014-04-03",24.030001
"416","2014-04-04",23.469999
"417","2014-04-07",22.549999
"418","2014-04-08",22.809999
"419","2014-04-09",23.559999
"420","2014-04-10",22.82
"421","2014-04-11",22.450001
"422","2014-04-14",23.09
"423","2014-04-15",22.879999
"424","2014-04-16",22.9
"425","2014-04-17",22.57
"426","2014-04-21",22.49
"427","2014-04-22",22.58
"428","2014-04-23",21.870001
"429","2014-04-24",21.780001
"430","2014-04-25",21.51
"431","2014-04-28",21.07
"432","2014-04-29",21.01
"433","2014-04-30",21.32
"434","2014-05-01",21.98
"435","2014-05-02",22.290001
"436","2014-05-05",22.120001
"437","2014-05-06",22.129999
"438","2014-05-07",22.280001
"439","2014-05-08",21.42
"440","2014-05-09",20.889999
"441","2014-05-12",21.59
"442","2014-05-13",21.370001
"443","2014-05-14",21.059999
"444","2014-05-15",20.57
"445","2014-05-16",21.57
"446","2014-05-19",21.4
"447","2014-05-20",21.01
"448","2014-05-21",21.139999
"449","2014-05-22",21.01
"450","2014-05-23",21.209999
"451","2014-05-27",21.27
"452","2014-05-28",21.01
"453","2014-05-29",20.700001
"454","2014-05-30",20.84
"455","2014-06-02",21.290001
"456","2014-06-03",21
"457","2014-06-04",21.450001
"458","2014-06-05",21.700001
"459","2014-06-06",22.32
"460","2014-06-09",22.700001
"461","2014-06-10",22.48
"462","2014-06-11",22.5
"463","2014-06-12",22.040001
"464","2014-06-13",21.77
"465","2014-06-16",22.049999
"466","2014-06-17",22.190001
"467","2014-06-18",22.219999
"468","2014-06-19",22.440001
"469","2014-06-20",22.48
"470","2014-06-23",22.780001
"471","2014-06-24",22.639999
"472","2014-06-25",22.809999
"473","2014-06-26",22.639999
"474","2014-06-27",22.610001
"475","2014-06-30",22.43
"476","2014-07-01",22.290001
"477","2014-07-02",22.07
"478","2014-07-03",22.440001
"479","2014-07-07",22.01
"480","2014-07-08",21.57
"481","2014-07-09",21.389999
"482","2014-07-10",21.440001
"483","2014-07-11",21.209999
"484","2014-07-14",21.200001
"485","2014-07-15",20.879999
"486","2014-07-16",20.91
"487","2014-07-17",20.469999
"488","2014-07-18",20.77
"489","2014-07-21",20.360001
"490","2014-07-22",20.58
"491","2014-07-23",20.07
"492","2014-07-24",20.200001
"493","2014-07-25",20.190001
"494","2014-07-28",19.870001
"495","2014-07-29",20.01
"496","2014-07-30",19.690001
"497","2014-07-31",19.59
"498","2014-08-01",19.43
"499","2014-08-04",19.809999
"500","2014-08-05",15.06
"501","2014-08-06",15.98
"502","2014-08-07",16.08
"503","2014-08-08",16.34
"504","2014-08-11",16.09
"505","2014-08-12",16.26
"506","2014-08-13",16.700001
"507","2014-08-14",16.280001
"508","2014-08-15",16.26
"509","2014-08-18",16.35
"510","2014-08-19",16.290001
"511","2014-08-20",16.25
"512","2014-08-21",16.24
"513","2014-08-22",16.120001
"514","2014-08-25",16.190001
"515","2014-08-26",16.379999
"516","2014-08-27",16.370001
"517","2014-08-28",16.639999
"518","2014-08-29",16.639999
"519","2014-09-02",16.67
"520","2014-09-03",16.57
"521","2014-09-04",16.870001
"522","2014-09-05",16.879999
"523","2014-09-08",16.959999
"524","2014-09-09",16.879999
"525","2014-09-10",16.99
"526","2014-09-11",17.139999
"527","2014-09-12",17.120001
"528","2014-09-15",16.959999
"529","2014-09-16",16.93
"530","2014-09-17",17.280001
"531","2014-09-18",17.66
"532","2014-09-19",18.01
"533","2014-09-22",17.77
"534","2014-09-23",17.82
"535","2014-09-24",18.17
"536","2014-09-25",18.6
"537","2014-09-26",18.879999
"538","2014-09-29",18.780001
"539","2014-09-30",18.34
"540","2014-10-01",18.120001
"541","2014-10-02",18.25
"542","2014-10-03",18.57
"543","2014-10-06",18.15
"544","2014-10-07",17.879999
"545","2014-10-08",18.530001
"546","2014-10-09",18.34
"547","2014-10-10",18.389999
"548","2014-10-13",17.93
"549","2014-10-14",18.190001
"550","2014-10-15",18.040001
"551","2014-10-16",18.24
"552","2014-10-17",18.360001
"553","2014-10-20",18.639999
"554","2014-10-21",18.219999
"555","2014-10-22",18.48
"556","2014-10-23",18.08
"557","2014-10-24",18.469999
"558","2014-10-27",18.59
"559","2014-10-28",19.200001
"560","2014-10-29",18.83
"561","2014-10-30",18.889999
"562","2014-10-31",18.91
"563","2014-11-03",18.629999
"564","2014-11-04",20.43
"565","2014-11-05",21.860001
"566","2014-11-06",21.870001
"567","2014-11-07",21.690001
"568","2014-11-10",21.35
"569","2014-11-11",21.110001
"570","2014-11-12",21.5
"571","2014-11-13",21.9
"572","2014-11-14",22
"573","2014-11-17",21.940001
"574","2014-11-18",21.77
"575","2014-11-19",21.82
"576","2014-11-20",21.799999
"577","2014-11-21",22.190001
"578","2014-11-24",22.459999
"579","2014-11-25",22.110001
"580","2014-11-26",21.93
"581","2014-11-28",22.77
"582","2014-12-01",22.09
"583","2014-12-02",22.74
"584","2014-12-03",22.799999
"585","2014-12-04",23.02
"586","2014-12-05",22.92
"587","2014-12-08",22.67
"588","2014-12-09",23.32
"589","2014-12-10",22.790001
"590","2014-12-11",22.969999
"591","2014-12-12",22.610001
"592","2014-12-15",22.799999
"593","2014-12-16",22.66
"594","2014-12-17",23.65
"595","2014-12-18",23.65
"596","2014-12-19",23.5
"597","2014-12-22",23.82
"598","2014-12-23",23.610001
"599","2014-12-24",23.790001
"600","2014-12-26",23.75
"601","2014-12-29",24.209999
"602","2014-12-30",24.290001
"603","2014-12-31",24.76
"604","2015-01-02",23.92
"605","2015-01-05",23.450001
"606","2015-01-06",23.709999
"607","2015-01-07",24.98
"608","2015-01-08",24.9
"609","2015-01-09",25.07
"610","2015-01-12",25.059999
"611","2015-01-13",25.49
"612","2015-01-14",25.58
"613","2015-01-15",25.030001
"614","2015-01-16",25.35
"615","2015-01-20",25.09
"616","2015-01-21",24.42
"617","2015-01-22",25.01
"618","2015-01-23",24.93
"619","2015-01-26",25.32
"620","2015-01-27",25.309999
"621","2015-01-28",24.84
"622","2015-01-29",25.450001
"623","2015-01-30",24.719999
"624","2015-02-02",24.49
"625","2015-02-03",24.57
"626","2015-02-04",24.9
"627","2015-02-05",24.51
"628","2015-02-06",24.700001
"629","2015-02-09",24.26
"630","2015-02-10",24.459999
"631","2015-02-11",24.9
"632","2015-02-12",24.610001
"633","2015-02-13",24.450001
"634","2015-02-17",24.629999
"635","2015-02-18",25.450001
"636","2015-02-19",25.48
"637","2015-02-20",25.4
"638","2015-02-23",25.09
"639","2015-02-24",25.690001
"640","2015-02-25",25.48
"641","2015-02-26",25.360001
"642","2015-02-27",25.76
"643","2015-03-02",26.16
"644","2015-03-03",25.74
"645","2015-03-04",25.549999
"646","2015-03-05",25.690001
"647","2015-03-06",24.799999
"648","2015-03-09",25.4
"649","2015-03-10",25.040001
"650","2015-03-11",24.459999
"651","2015-03-12",24.940001
"652","2015-03-13",24.559999
"653","2015-03-16",24.91
"654","2015-03-17",24.85
"655","2015-03-18",24.59
"656","2015-03-19",24.76
"657","2015-03-20",25
"658","2015-03-23",25.25
"659","2015-03-24",24.889999
"660","2015-03-25",24.280001
"661","2015-03-26",23.860001
"662","2015-03-27",23.82
"663","2015-03-30",24.290001
"664","2015-03-31",24.33
"665","2015-04-01",24.139999
"666","2015-04-02",24.01
"667","2015-04-06",23.620001
"668","2015-04-07",23.049999
"669","2015-04-08",23.66
"670","2015-04-09",23.35
"671","2015-04-10",23.610001
"672","2015-04-13",22.950001
"673","2015-04-14",22.92
"674","2015-04-15",22.83
"675","2015-04-16",22.780001
"676","2015-04-17",22.5
"677","2015-04-20",22.6
"678","2015-04-21",22.709999
"679","2015-04-22",22.700001
"680","2015-04-23",22.959999
"681","2015-04-24",23.08
"682","2015-04-27",23.139999
"683","2015-04-28",23.370001
"684","2015-04-29",22.629999
"685","2015-04-30",22.66
"686","2015-05-01",22.889999
"687","2015-05-04",23
"688","2015-05-05",21.559999
"689","2015-05-06",21.389999
"690","2015-05-07",21.610001
"691","2015-05-08",21.440001
"692","2015-05-11",22.02
"693","2015-05-12",21.889999
"694","2015-05-13",21.84
"695","2015-05-14",21.98
"696","2015-05-15",22.25
"697","2015-05-18",22.34
"698","2015-05-19",22.65
"699","2015-05-20",22.58
"700","2015-05-21",22.75
"701","2015-05-22",22.620001
"702","2015-05-26",22.57
"703","2015-05-27",22.93
"704","2015-05-28",22.639999
"705","2015-05-29",22.459999
"706","2015-06-01",22.389999
"707","2015-06-02",22.27
"708","2015-06-03",22.6
"709","2015-06-04",22.379999
"710","2015-06-05",22.49
"711","2015-06-08",22.74
"712","2015-06-09",22.74
"713","2015-06-10",23.01
"714","2015-06-11",22.91
"715","2015-06-12",22.799999
"716","2015-06-15",22.65
"717","2015-06-16",21.879999
"718","2015-06-17",21.84
"719","2015-06-18",21.68
"720","2015-06-19",21.809999
"721","2015-06-22",21.940001
"722","2015-06-23",21.790001
"723","2015-06-24",21.68
"724","2015-06-25",21.67
"725","2015-06-26",21.639999
"726","2015-06-29",21.040001
"727","2015-06-30",21.35
"728","2015-07-01",21.639999
"729","2015-07-02",22
"730","2015-07-06",22.15
"731","2015-07-07",22.610001
"732","2015-07-08",22.379999
"733","2015-07-09",22.639999
"734","2015-07-10",23.17
"735","2015-07-13",23.52
"736","2015-07-14",23.690001
"737","2015-07-15",23.360001
"738","2015-07-16",23.43
"739","2015-07-17",23.08
"740","2015-07-20",23.059999
"741","2015-07-21",22.99
"742","2015-07-22",22.98
"743","2015-07-23",22.790001
"744","2015-07-24",22.209999
"745","2015-07-27",22.059999
"746","2015-07-28",22.030001
"747","2015-07-29",22.26
"748","2015-07-30",22.790001
"749","2015-07-31",23.290001
"750","2015-08-03",22.780001
"751","2015-08-04",23.299999
"752","2015-08-05",22.959999
"753","2015-08-06",22.530001
"754","2015-08-07",22.41
"755","2015-08-10",21.91
"756","2015-08-11",21.65
"757","2015-08-12",21.49
"758","2015-08-13",21.91
"759","2015-08-14",21.66
"760","2015-08-17",21.92
"761","2015-08-18",21.73
"762","2015-08-19",21.559999
"763","2015-08-20",20.809999
"764","2015-08-21",20.360001
"765","2015-08-24",19.33
"766","2015-08-25",18.82
"767","2015-08-26",19.57
"768","2015-08-27",20.07
"769","2015-08-28",20.51
"770","2015-08-31",20.700001
"771","2015-09-01",20.57
"772","2015-09-02",20.74
"773","2015-09-03",20.629999
"774","2015-09-04",20.440001
"775","2015-09-08",20.92
"776","2015-09-09",20.68
"777","2015-09-10",20.34
"778","2015-09-11",20.15
"779","2015-09-14",20.32
"780","2015-09-15",20.41
"781","2015-09-16",20.34
"782","2015-09-17",20.450001
"783","2015-09-18",19.950001
"784","2015-09-21",20.17
"785","2015-09-22",19.91
"786","2015-09-23",19.59
"787","2015-09-24",19.4
"788","2015-09-25",19.09
"789","2015-09-28",18.530001
"790","2015-09-29",18.469999
"791","2015-09-30",18.18
"792","2015-10-01",18.1
"793","2015-10-02",18.459999
"794","2015-10-05",18.200001
"795","2015-10-06",17.959999
"796","2015-10-07",18.15
"797","2015-10-08",18.360001
"798","2015-10-09",18.450001
"799","2015-10-12",18.99
"800","2015-10-13",18.65
"801","2015-10-14",18.59
"802","2015-10-15",19.23
"803","2015-10-16",19.18
"804","2015-10-19",19.299999
"805","2015-10-20",19.18
"806","2015-10-21",18.08
"807","2015-10-22",17.6
"808","2015-10-23",17.67
"809","2015-10-26",18.190001
"810","2015-10-27",17.59
"811","2015-10-28",17.65
"812","2015-10-29",17.34
"813","2015-10-30",16.969999
"814","2015-11-02",17.23
"815","2015-11-03",17.51
"816","2015-11-04",16.82
"817","2015-11-05",16.75
"818","2015-11-06",16.540001
"819","2015-11-09",16.25
"820","2015-11-10",16.360001
"821","2015-11-11",16.719999
"822","2015-11-12",16.530001
"823","2015-11-13",16.120001
"824","2015-11-16",16.110001
"825","2015-11-17",16.35
"826","2015-11-18",16.92
"827","2015-11-19",16.82
"828","2015-11-20",17.120001
"829","2015-11-23",17.27
"830","2015-11-24",17.42
"831","2015-11-25",17.68
"832","2015-11-27",17.51
"833","2015-11-30",17.309999
"834","2015-12-01",17.32
"835","2015-12-02",17.27
"836","2015-12-03",16.9
"837","2015-12-04",16.870001
"838","2015-12-07",17.08
"839","2015-12-08",16.85
"840","2015-12-09",16.780001
"841","2015-12-10",16.700001
"842","2015-12-11",16.48
"843","2015-12-14",16.209999
"844","2015-12-15",16.620001
"845","2015-12-16",16.9
"846","2015-12-17",16.6
"847","2015-12-18",16.709999
"848","2015-12-21",16.91
"849","2015-12-22",17.02
"850","2015-12-23",17.120001
"851","2015-12-24",17.1
"852","2015-12-28",17.01
"853","2015-12-29",17.15
"854","2015-12-30",17
"855","2015-12-31",16.889999
"856","2016-01-04",16.5
"857","2016-01-05",16.5
"858","2016-01-06",16.299999
"859","2016-01-07",15.74
"860","2016-01-08",15.71
"861","2016-01-11",15.92
"862","2016-01-12",16.43
"863","2016-01-13",16.889999
"864","2016-01-14",17.1
"865","2016-01-15",16.639999
"866","2016-01-19",16.91
"867","2016-01-20",16.620001
"868","2016-01-21",16.719999
"869","2016-01-22",17.33
"870","2016-01-25",16.860001
"871","2016-01-26",17.17
"872","2016-01-27",17.08
"873","2016-01-28",17.18
"874","2016-01-29",17.66
"875","2016-02-01",17.57
"876","2016-02-02",17.24
"877","2016-02-03",17.379999
"878","2016-02-04",17.41
"879","2016-02-05",16.620001
"880","2016-02-08",16.23
"881","2016-02-09",15.69
"882","2016-02-10",16.110001
"883","2016-02-11",16.07
"884","2016-02-12",16.68
"885","2016-02-16",16.91
"886","2016-02-17",15.1
"887","2016-02-18",15.3
"888","2016-02-19",15.55
"889","2016-02-22",15.88
"890","2016-02-23",16.709999
"891","2016-02-24",16.9
"892","2016-02-25",17.15
"893","2016-02-26",17.48
"894","2016-02-29",17.290001
"895","2016-03-01",17.799999
"896","2016-03-02",17.950001
"897","2016-03-03",17.969999
"898","2016-03-04",17.99
"899","2016-03-07",17.99
"900","2016-03-08",17.51
"901","2016-03-09",17.58
"902","2016-03-10",17.26
"903","2016-03-11",17.620001
"904","2016-03-14",17.4
"905","2016-03-15",17.27
"906","2016-03-16",16.91
"907","2016-03-17",17.15
"908","2016-03-18",17.299999
"909","2016-03-21",16.559999
"910","2016-03-22",16.66
"911","2016-03-23",16.09
"912","2016-03-24",16.25
"913","2016-03-28",16.17
"914","2016-03-29",16.65
"915","2016-03-30",16.690001
"916","2016-03-31",16.870001
"917","2016-04-01",17.219999
"918","2016-04-04",16.93
"919","2016-04-05",16.879999
"920","2016-04-06",17.17
"921","2016-04-07",17.17
"922","2016-04-08",17.120001
"923","2016-04-11",17.690001
"924","2016-04-12",18.18
"925","2016-04-13",18.219999
"926","2016-04-14",17.969999
"927","2016-04-15",17.780001
"928","2016-04-18",17.93
"929","2016-04-19",17.549999
"930","2016-04-20",17.6
"931","2016-04-21",17.4
"932","2016-04-22",17.549999
"933","2016-04-25",17.379999
"934","2016-04-26",18.85
"935","2016-04-27",19.1
"936","2016-04-28",18.809999
"937","2016-04-29",18.700001
"938","2016-05-02",19.139999
"939","2016-05-03",18.93
"940","2016-05-04",19.16
"941","2016-05-05",19.23
"942","2016-05-06",19.07
"943","2016-05-09",19.459999
"944","2016-05-10",19.57
"945","2016-05-11",19.040001
"946","2016-05-12",19.110001
"947","2016-05-13",18.969999
"948","2016-05-16",19.02
"949","2016-05-17",18.879999
"950","2016-05-18",18.469999
"951","2016-05-19",18.49
"952","2016-05-20",18.51
"953","2016-05-23",18.559999
"954","2016-05-24",18.879999
"955","2016-05-25",19.17
"956","2016-05-26",19.09
"957","2016-05-27",19.24
"958","2016-05-31",19.049999
"959","2016-06-01",19.25
"960","2016-06-02",19.35
"961","2016-06-03",19.66
"962","2016-06-06",19.639999
"963","2016-06-07",19.48
"964","2016-06-08",19.6
"965","2016-06-09",19.74
"966","2016-06-10",19.26
"967","2016-06-13",18.790001
"968","2016-06-14",18.84
"969","2016-06-15",18.620001
"970","2016-06-16",18.719999
"971","2016-06-17",18.629999
"972","2016-06-20",18.76
