"","date","OAS"
"73","2010-09-29",18.860001
"74","2010-09-30",19.370001
"75","2010-10-01",19.98
"76","2010-10-04",19.58
"77","2010-10-05",20.82
"78","2010-10-06",21.049999
"79","2010-10-07",21.73
"80","2010-10-08",22.610001
"81","2010-10-11",22.65
"82","2010-10-12",22.01
"83","2010-10-13",22.42
"84","2010-10-14",22.059999
"85","2010-10-15",21.639999
"86","2010-10-18",21.66
"87","2010-10-19",20.26
"88","2010-10-20",20.290001
"89","2010-10-21",20.59
"90","2010-10-22",21.18
"91","2010-10-25",21.18
"92","2010-10-26",21.370001
"93","2010-10-27",20.93
"94","2010-10-28",20.879999
"95","2010-10-29",21.27
"96","2010-11-01",21.23
"97","2010-11-02",22.07
"98","2010-11-03",22.129999
"99","2010-11-04",23.440001
"100","2010-11-05",23.52
"101","2010-11-08",23
"102","2010-11-09",23.440001
"103","2010-11-10",23.84
"104","2010-11-11",25.040001
"105","2010-11-12",23.66
"106","2010-11-15",23.68
"107","2010-11-16",23.15
"108","2010-11-17",22.440001
"109","2010-11-18",23.24
"110","2010-11-19",23.67
"111","2010-11-22",24.57
"112","2010-11-23",24.68
"113","2010-11-24",24.969999
"114","2010-11-26",24.6
"115","2010-11-29",24.92
"116","2010-11-30",25.379999
"117","2010-12-01",26.860001
"118","2010-12-02",26.68
"119","2010-12-03",27.6
"120","2010-12-06",27.110001
"121","2010-12-07",27.08
"122","2010-12-08",26.5
"123","2010-12-09",26.51
"124","2010-12-10",27.290001
"125","2010-12-13",26.549999
"126","2010-12-14",25.889999
"127","2010-12-15",25.9
"128","2010-12-16",27.059999
"129","2010-12-17",27.27
"130","2010-12-20",28.450001
"131","2010-12-21",29.290001
"132","2010-12-22",27.889999
"133","2010-12-23",27.780001
"134","2010-12-27",27.35
"135","2010-12-28",26.92
"136","2010-12-29",27.379999
"137","2010-12-30",26.91
"138","2010-12-31",27.120001
"139","2011-01-03",28.15
"140","2011-01-04",27.41
"141","2011-01-05",27.450001
"142","2011-01-06",26.65
"143","2011-01-07",26.68
"144","2011-01-10",27.25
"145","2011-01-11",28.08
"146","2011-01-12",27.870001
"147","2011-01-13",28.6
"148","2011-01-14",29
"149","2011-01-18",29.709999
"150","2011-01-19",29.290001
"151","2011-01-20",28.32
"152","2011-01-21",27.35
"153","2011-01-24",27.780001
"154","2011-01-25",26.870001
"155","2011-01-26",28.59
"156","2011-01-27",29.33
"157","2011-01-28",30.200001
"158","2011-01-31",31.969999
"159","2011-02-01",32.060001
"160","2011-02-02",31.860001
"161","2011-02-03",32
"162","2011-02-04",30.99
"163","2011-02-07",31.959999
"164","2011-02-08",32
"165","2011-02-09",32.049999
"166","2011-02-10",31.309999
"167","2011-02-11",31.42
"168","2011-02-14",32.509998
"169","2011-02-15",31.860001
"170","2011-02-16",32.07
"171","2011-02-17",31.889999
"172","2011-02-18",31.530001
"173","2011-02-22",31.139999
"174","2011-02-23",32.439999
"175","2011-02-24",31.799999
"176","2011-02-25",33.150002
"177","2011-02-28",34.52
"178","2011-03-01",34.580002
"179","2011-03-02",35.759998
"180","2011-03-03",35
"181","2011-03-04",35.290001
"182","2011-03-07",35.25
"183","2011-03-08",33.5
"184","2011-03-09",32.419998
"185","2011-03-10",30.950001
"186","2011-03-11",31.440001
"187","2011-03-14",31.5
"188","2011-03-15",31.25
"189","2011-03-16",29.9
"190","2011-03-17",31.799999
"191","2011-03-18",29.76
"192","2011-03-21",30.719999
"193","2011-03-22",30.549999
"194","2011-03-23",30.469999
"195","2011-03-24",29.52
"196","2011-03-25",29.84
"197","2011-03-28",29.91
"198","2011-03-29",30.02
"199","2011-03-30",30.48
"200","2011-03-31",31.620001
"201","2011-04-01",31.780001
"202","2011-04-04",32.669998
"203","2011-04-05",32.880001
"204","2011-04-06",32.189999
"205","2011-04-07",32.119999
"206","2011-04-08",31.74
"207","2011-04-11",31.1
"208","2011-04-12",29.219999
"209","2011-04-13",30.08
"210","2011-04-14",29.809999
"211","2011-04-15",30.49
"212","2011-04-18",29.4
"213","2011-04-19",29.809999
"214","2011-04-20",29.9
"215","2011-04-21",30.5
"216","2011-04-25",31.639999
"217","2011-04-26",31.639999
"218","2011-04-27",30.959999
"219","2011-04-28",30.549999
"220","2011-04-29",30.73
"221","2011-05-02",30.17
"222","2011-05-03",29.120001
"223","2011-05-04",27.43
"224","2011-05-05",27.209999
"225","2011-05-06",27.889999
"226","2011-05-09",28.66
"227","2011-05-10",28.719999
"228","2011-05-11",27.24
"229","2011-05-12",26.65
"230","2011-05-13",26.530001
"231","2011-05-16",26.360001
"232","2011-05-17",26.65
"233","2011-05-18",28.35
"234","2011-05-19",28.77
"235","2011-05-20",29.51
"236","2011-05-23",28.959999
"237","2011-05-24",29.129999
"238","2011-05-25",29.6
"239","2011-05-26",30.49
"240","2011-05-27",30.4
"241","2011-05-31",30.25
"242","2011-06-01",28.48
"243","2011-06-02",28.09
"244","2011-06-03",27.190001
"245","2011-06-06",25.540001
"246","2011-06-07",26.59
"247","2011-06-08",27.040001
"248","2011-06-09",27.91
"249","2011-06-10",27.09
"250","2011-06-13",26.24
"251","2011-06-14",27.26
"252","2011-06-15",26.85
"253","2011-06-16",26.34
"254","2011-06-17",26.25
"255","2011-06-20",26.809999
"256","2011-06-21",27.879999
"257","2011-06-22",27.120001
"258","2011-06-23",27.139999
"259","2011-06-24",26.940001
"260","2011-06-27",27.91
"261","2011-06-28",28.6
"262","2011-06-29",29.440001
"263","2011-06-30",29.68
"264","2011-07-01",29.690001
"265","2011-07-05",30.48
"266","2011-07-06",30.049999
"267","2011-07-07",30.93
"268","2011-07-08",30.469999
"269","2011-07-11",28.549999
"270","2011-07-12",28.73
"271","2011-07-13",29.57
"272","2011-07-14",28.709999
"273","2011-07-15",30.9
"274","2011-07-18",30.780001
"275","2011-07-19",32.049999
"276","2011-07-20",31.879999
"277","2011-07-21",32.259998
"278","2011-07-22",32.860001
"279","2011-07-25",31.959999
"280","2011-07-26",31.190001
"281","2011-07-27",30.17
"282","2011-07-28",29.610001
"283","2011-07-29",29.540001
"284","2011-08-01",30.309999
"285","2011-08-02",28.74
"286","2011-08-03",28.719999
"287","2011-08-04",25.76
"288","2011-08-05",23.99
"289","2011-08-08",21.66
"290","2011-08-09",22.209999
"291","2011-08-10",23.209999
"292","2011-08-11",25.9
"293","2011-08-12",26.17
"294","2011-08-15",26.639999
"295","2011-08-16",25.33
"296","2011-08-17",25.75
"297","2011-08-18",23.719999
"298","2011-08-19",23.98
"299","2011-08-22",22.559999
"300","2011-08-23",24.299999
"301","2011-08-24",24.309999
"302","2011-08-25",23.65
"303","2011-08-26",24.389999
"304","2011-08-29",25.620001
"305","2011-08-30",26.23
"306","2011-08-31",26.6
"307","2011-09-01",26.34
"308","2011-09-02",25.139999
"309","2011-09-06",24.700001
"310","2011-09-07",26.25
"311","2011-09-08",25.549999
"312","2011-09-09",23.969999
"313","2011-09-12",24.41
"314","2011-09-13",25.360001
"315","2011-09-14",26.27
"316","2011-09-15",27.370001
"317","2011-09-16",28.219999
"318","2011-09-19",27.139999
"319","2011-09-20",26.459999
"320","2011-09-21",26.059999
"321","2011-09-22",23.719999
"322","2011-09-23",22.84
"323","2011-09-26",23.57
"324","2011-09-27",24.24
"325","2011-09-28",23.65
"326","2011-09-29",23.59
"327","2011-09-30",22.33
"328","2011-10-03",20.26
"329","2011-10-04",20.889999
"330","2011-10-05",22.1
"331","2011-10-06",23.129999
"332","2011-10-07",22.49
"333","2011-10-10",23.85
"334","2011-10-11",23.91
"335","2011-10-12",25.07
"336","2011-10-13",25.639999
"337","2011-10-14",27.6
"338","2011-10-17",29.370001
"339","2011-10-18",31.290001
"340","2011-10-19",30.99
"341","2011-10-20",30.450001
"342","2011-10-21",31.4
"343","2011-10-24",32.990002
"344","2011-10-25",30.9
"345","2011-10-26",32.380001
"346","2011-10-27",32.5
"347","2011-10-28",31.52
"348","2011-10-31",29.34
"349","2011-11-01",28.610001
"350","2011-11-02",29.65
"351","2011-11-03",31.549999
"352","2011-11-04",31.799999
"353","2011-11-07",31.299999
"354","2011-11-08",31.120001
"355","2011-11-09",29.35
"356","2011-11-10",30.450001
"357","2011-11-11",31.200001
"358","2011-11-14",30.690001
"359","2011-11-15",30.73
"360","2011-11-16",30.780001
"361","2011-11-17",29.129999
"362","2011-11-18",29.4
"363","2011-11-21",28.42
"364","2011-11-22",28.629999
"365","2011-11-23",26.620001
"366","2011-11-25",25.74
"367","2011-11-28",28.01
"368","2011-11-29",28.709999
"369","2011-11-30",30.469999
"370","2011-12-01",30.049999
"371","2011-12-02",30.540001
"372","2011-12-05",30.67
"373","2011-12-06",31.17
"374","2011-12-07",31.030001
"375","2011-12-08",28.99
"376","2011-12-09",30.190001
"377","2011-12-12",29.309999
"378","2011-12-13",28.799999
"379","2011-12-14",27.41
"380","2011-12-15",27.700001
"381","2011-12-16",28.02
"382","2011-12-19",27.24
"383","2011-12-20",28.9
"384","2011-12-21",29.549999
"385","2011-12-22",29.41
"386","2011-12-23",29.48
"387","2011-12-27",29.51
"388","2011-12-28",28.9
"389","2011-12-29",29.4
"390","2011-12-30",29.09
"391","2012-01-03",30.52
"392","2012-01-04",32.610001
"393","2012-01-05",32.619999
"394","2012-01-06",31.629999
"395","2012-01-09",31.379999
"396","2012-01-10",31.93
"397","2012-01-11",31.950001
"398","2012-01-12",31.09
"399","2012-01-13",31.440001
"400","2012-01-17",33.860001
"401","2012-01-18",35.43
"402","2012-01-19",33.759998
"403","2012-01-20",32.540001
"404","2012-01-23",33.299999
"405","2012-01-24",33.040001
"406","2012-01-25",34.689999
"407","2012-01-26",33.950001
"408","2012-01-27",32.860001
"409","2012-01-30",32.799999
"410","2012-01-31",33.740002
"411","2012-02-01",31.83
"412","2012-02-02",31.09
"413","2012-02-03",31.91
"414","2012-02-06",31.559999
"415","2012-02-07",30.52
"416","2012-02-08",30.41
"417","2012-02-09",29.73
"418","2012-02-10",29.290001
"419","2012-02-13",30.82
"420","2012-02-14",31.58
"421","2012-02-15",31.209999
"422","2012-02-16",32.549999
"423","2012-02-17",32.93
"424","2012-02-21",33.279999
"425","2012-02-22",32.360001
"426","2012-02-23",34.48
"427","2012-02-24",34.82
"428","2012-02-27",34.459999
"429","2012-02-28",33.759998
"430","2012-02-29",32.07
"431","2012-03-01",32.59
"432","2012-03-02",31.549999
"433","2012-03-05",30.57
"434","2012-03-06",30.040001
"435","2012-03-07",30.41
"436","2012-03-08",30.620001
"437","2012-03-09",30.860001
"438","2012-03-12",30.35
"439","2012-03-13",31.25
"440","2012-03-14",31.049999
"441","2012-03-15",30.73
"442","2012-03-16",31.540001
"443","2012-03-19",32.07
"444","2012-03-20",30.639999
"445","2012-03-21",30.92
"446","2012-03-22",29.969999
"447","2012-03-23",30.9
"448","2012-03-26",31.27
"449","2012-03-27",30.620001
"450","2012-03-28",30.08
"451","2012-03-29",29.75
"452","2012-03-30",30.83
"453","2012-04-02",31.09
"454","2012-04-03",31.25
"455","2012-04-04",30.18
"456","2012-04-05",29.91
"457","2012-04-09",29.309999
"458","2012-04-10",28.16
"459","2012-04-11",28.52
"460","2012-04-12",30.129999
"461","2012-04-13",30.02
"462","2012-04-16",30.76
"463","2012-04-17",31.559999
"464","2012-04-18",31.01
"465","2012-04-19",30.940001
"466","2012-04-20",30.719999
"467","2012-04-23",31.1
"468","2012-04-24",31.51
"469","2012-04-25",32.830002
"470","2012-04-26",33.459999
"471","2012-04-27",33.630001
"472","2012-04-30",33.07
"473","2012-05-01",33.299999
"474","2012-05-02",32.73
"475","2012-05-03",31.389999
"476","2012-05-04",30.200001
"477","2012-05-07",29.860001
"478","2012-05-08",28.379999
"479","2012-05-09",27.75
"480","2012-05-10",27.91
"481","2012-05-11",27.709999
"482","2012-05-14",27.17
"483","2012-05-15",25.84
"484","2012-05-16",25.620001
"485","2012-05-17",25
"486","2012-05-18",24.67
"487","2012-05-21",26.35
"488","2012-05-22",25.98
"489","2012-05-23",26.27
"490","2012-05-24",26.469999
"491","2012-05-25",26.75
"492","2012-05-29",27.74
"493","2012-05-30",26.200001
"494","2012-05-31",25.690001
"495","2012-06-01",23.790001
"496","2012-06-04",24.450001
"497","2012-06-05",24.77
"498","2012-06-06",25.52
"499","2012-06-07",25.58
"500","2012-06-08",25.1
"501","2012-06-11",24.120001
"502","2012-06-12",24.73
"503","2012-06-13",23.85
"504","2012-06-14",24.35
"505","2012-06-15",24.860001
"506","2012-06-18",24.450001
"507","2012-06-19",25.719999
"508","2012-06-20",25.07
"509","2012-06-21",22.790001
"510","2012-06-22",23.25
"511","2012-06-25",22.370001
"512","2012-06-26",22.629999
"513","2012-06-27",22.5
"514","2012-06-28",22.549999
"515","2012-06-29",24.18
"516","2012-07-02",24.43
"517","2012-07-03",26.139999
"518","2012-07-05",25.299999
"519","2012-07-06",24.469999
"520","2012-07-09",24.59
"521","2012-07-10",23.690001
"522","2012-07-11",24.049999
"523","2012-07-12",24.41
"524","2012-07-13",25.49
"525","2012-07-16",26
"526","2012-07-17",26.24
"527","2012-07-18",26.74
"528","2012-07-19",27.790001
"529","2012-07-20",28.1
"530","2012-07-23",26.969999
"531","2012-07-24",26.33
"532","2012-07-25",25.91
"533","2012-07-26",25.879999
"534","2012-07-27",26.530001
"535","2012-07-30",26.73
"536","2012-07-31",26.18
"537","2012-08-01",26.120001
"538","2012-08-02",25.18
"539","2012-08-03",26.030001
"540","2012-08-06",26.68
"541","2012-08-07",28.51
"542","2012-08-08",28.709999
"543","2012-08-09",28.76
"544","2012-08-10",29.799999
"545","2012-08-13",29.530001
"546","2012-08-14",29.610001
"547","2012-08-15",30.68
"548","2012-08-16",30.84
"549","2012-08-17",30.969999
"550","2012-08-20",30.690001
"551","2012-08-21",29.75
"552","2012-08-22",29.58
"553","2012-08-23",28.879999
"554","2012-08-24",29.41
"555","2012-08-27",29.219999
"556","2012-08-28",29.5
"557","2012-08-29",29.299999
"558","2012-08-30",28.709999
"559","2012-08-31",29.33
"560","2012-09-04",29.6
"561","2012-09-05",30.09
"562","2012-09-06",30.51
"563","2012-09-07",30.780001
"564","2012-09-10",30.6
"565","2012-09-11",30.530001
"566","2012-09-12",30.709999
"567","2012-09-13",31.280001
"568","2012-09-14",32.459999
"569","2012-09-17",31.639999
"570","2012-09-18",31.040001
"571","2012-09-19",30.959999
"572","2012-09-20",30.790001
"573","2012-09-21",30.879999
"574","2012-09-24",29.99
"575","2012-09-25",29.08
"576","2012-09-26",28.120001
"577","2012-09-27",29.1
"578","2012-09-28",29.469999
"579","2012-10-01",29.719999
"580","2012-10-02",29.809999
"581","2012-10-03",29.35
"582","2012-10-04",30.190001
"583","2012-10-05",30.360001
"584","2012-10-08",30.25
"585","2012-10-09",30.84
"586","2012-10-10",30.469999
"587","2012-10-11",31.33
"588","2012-10-12",30.809999
"589","2012-10-15",30.4
"590","2012-10-16",31.07
"591","2012-10-17",31.08
"592","2012-10-18",31.040001
"593","2012-10-19",30.41
"594","2012-10-22",29.73
"595","2012-10-23",29.1
"596","2012-10-24",28.620001
"597","2012-10-25",29.299999
"598","2012-10-26",29.129999
"599","2012-10-31",29.370001
"600","2012-11-01",30.9
"601","2012-11-02",30.690001
"602","2012-11-05",31.030001
"603","2012-11-06",31.49
"604","2012-11-07",30.129999
"605","2012-11-08",30.33
"606","2012-11-09",30.040001
"607","2012-11-12",29.889999
"608","2012-11-13",29.82
"609","2012-11-14",29.82
"610","2012-11-15",29.559999
"611","2012-11-16",30.32
"612","2012-11-19",31.34
"613","2012-11-20",30.959999
"614","2012-11-21",31.139999
"615","2012-11-23",31.450001
"616","2012-11-26",31.09
"617","2012-11-27",30.110001
"618","2012-11-28",30.08
"619","2012-11-29",30.440001
"620","2012-11-30",30.219999
"621","2012-12-03",30.6
"622","2012-12-04",30.450001
"623","2012-12-05",30.92
"624","2012-12-06",31.26
"625","2012-12-07",31.01
"626","2012-12-10",30.370001
"627","2012-12-11",30.73
"628","2012-12-12",30.870001
"629","2012-12-13",29.940001
"630","2012-12-14",29.879999
"631","2012-12-17",30.01
"632","2012-12-18",30.91
"633","2012-12-19",31.129999
"634","2012-12-20",30.940001
"635","2012-12-21",31.26
"636","2012-12-24",31.25
"637","2012-12-26",30.98
"638","2012-12-27",30.559999
"639","2012-12-28",30.35
"640","2012-12-31",31.799999
"641","2013-01-02",32.619999
"642","2013-01-03",32.689999
"643","2013-01-04",32.880001
"644","2013-01-07",34.049999
"645","2013-01-08",34.360001
"646","2013-01-09",33.959999
"647","2013-01-10",34.25
"648","2013-01-11",34.43
"649","2013-01-14",34.41
"650","2013-01-15",34.830002
"651","2013-01-16",34.810001
"652","2013-01-17",35.48
"653","2013-01-18",35.689999
"654","2013-01-22",35.970001
"655","2013-01-23",36.25
"656","2013-01-24",35.509998
"657","2013-01-25",35.860001
"658","2013-01-28",35.939999
"659","2013-01-29",36.07
"660","2013-01-30",35.41
"661","2013-01-31",35.880001
"662","2013-02-01",37.5
"663","2013-02-04",37.919998
"664","2013-02-05",38.91
"665","2013-02-06",38.66
"666","2013-02-07",38.759998
"667","2013-02-08",39.119999
"668","2013-02-11",38.700001
"669","2013-02-12",38.77
"670","2013-02-13",38.48
"671","2013-02-14",38.959999
"672","2013-02-15",37.459999
"673","2013-02-19",37.990002
"674","2013-02-20",36.060001
"675","2013-02-21",35.720001
"676","2013-02-22",36.119999
"677","2013-02-25",35.380001
"678","2013-02-26",36.150002
"679","2013-02-27",35.98
"680","2013-02-28",36.700001
"681","2013-03-01",36.48
"682","2013-03-04",35.810001
"683","2013-03-05",36.759998
"684","2013-03-06",37.16
"685","2013-03-07",38.259998
"686","2013-03-08",38.290001
"687","2013-03-11",38.290001
"688","2013-03-12",38.48
"689","2013-03-13",38.23
"690","2013-03-14",38.919998
"691","2013-03-15",38.869999
"692","2013-03-18",38.169998
"693","2013-03-19",37.09
"694","2013-03-20",37.299999
"695","2013-03-21",36.810001
"696","2013-03-22",37.380001
"697","2013-03-25",37.580002
"698","2013-03-26",39.27
"699","2013-03-27",38.459999
"700","2013-03-28",38.07
"701","2013-04-01",37.52
"702","2013-04-02",36.84
"703","2013-04-03",35.349998
"704","2013-04-04",35.110001
"705","2013-04-05",35.18
"706","2013-04-08",36.240002
"707","2013-04-09",37.450001
"708","2013-04-10",36.970001
"709","2013-04-11",36.419998
"710","2013-04-12",35.349998
"711","2013-04-15",32.939999
"712","2013-04-16",33.759998
"713","2013-04-17",32.509998
"714","2013-04-18",32.84
"715","2013-04-19",32.52
"716","2013-04-22",32.889999
"717","2013-04-23",33.549999
"718","2013-04-24",34.68
"719","2013-04-25",34.900002
"720","2013-04-26",34.189999
"721","2013-04-29",34.720001
"722","2013-04-30",34.23
"723","2013-05-01",32.779999
"724","2013-05-02",33.200001
"725","2013-05-03",34.259998
"726","2013-05-06",34.509998
"727","2013-05-07",35.91
"728","2013-05-08",37.02
"729","2013-05-09",36.93
"730","2013-05-10",37.049999
"731","2013-05-13",36.560001
"732","2013-05-14",37.389999
"733","2013-05-15",36.889999
"734","2013-05-16",37.200001
"735","2013-05-17",38.560001
"736","2013-05-20",39.09
"737","2013-05-21",38.75
"738","2013-05-22",37.93
"739","2013-05-23",38.209999
"740","2013-05-24",37.919998
"741","2013-05-28",38.490002
"742","2013-05-29",37.93
"743","2013-05-30",37.990002
"744","2013-05-31",37.16
"745","2013-06-03",37.82
"746","2013-06-04",38.779999
"747","2013-06-05",38.029999
"748","2013-06-06",39.459999
"749","2013-06-07",40.810001
"750","2013-06-10",40.400002
"751","2013-06-11",40.470001
"752","2013-06-12",40.650002
"753","2013-06-13",41.18
"754","2013-06-14",41.369999
"755","2013-06-17",41.639999
"756","2013-06-18",41.810001
"757","2013-06-19",41.5
"758","2013-06-20",38.830002
"759","2013-06-21",38.580002
"760","2013-06-24",38.279999
"761","2013-06-25",38.939999
"762","2013-06-26",38.57
"763","2013-06-27",38.310001
"764","2013-06-28",38.869999
"765","2013-07-01",39.720001
"766","2013-07-02",40.34
"767","2013-07-03",40.82
"768","2013-07-05",41.48
"769","2013-07-08",40.889999
"770","2013-07-09",42.02
"771","2013-07-10",41.360001
"772","2013-07-11",41.759998
"773","2013-07-12",41.900002
"774","2013-07-15",41.57
"775","2013-07-16",41.16
"776","2013-07-17",41.290001
"777","2013-07-18",41.619999
"778","2013-07-19",42.540001
"779","2013-07-22",41.799999
"780","2013-07-23",42.060001
"781","2013-07-24",40.860001
"782","2013-07-25",40.810001
"783","2013-07-26",40.830002
"784","2013-07-29",41.099998
"785","2013-07-30",41.369999
"786","2013-07-31",42.040001
"787","2013-08-01",43.369999
"788","2013-08-02",43.59
"789","2013-08-05",43.259998
"790","2013-08-06",42.93
"791","2013-08-07",42.5
"792","2013-08-08",41.380001
"793","2013-08-09",40.900002
"794","2013-08-12",40.27
"795","2013-08-13",39.139999
"796","2013-08-14",39.110001
"797","2013-08-15",39.599998
"798","2013-08-16",38.93
"799","2013-08-19",38.639999
"800","2013-08-20",39.400002
"801","2013-08-21",38.639999
"802","2013-08-22",39.240002
"803","2013-08-23",39.779999
"804","2013-08-26",40.169998
"805","2013-08-27",39.630001
"806","2013-08-28",39.57
"807","2013-08-29",39.439999
"808","2013-08-30",39.200001
"809","2013-09-03",39.709999
"810","2013-09-04",39.599998
"811","2013-09-05",41.880001
"812","2013-09-06",43.419998
"813","2013-09-09",43.779999
"814","2013-09-10",43.630001
"815","2013-09-11",43.950001
"816","2013-09-12",43.419998
"817","2013-09-13",42.52
"818","2013-09-16",43.029999
"819","2013-09-17",44.130001
"820","2013-09-18",44.75
"821","2013-09-19",44.91
"822","2013-09-20",45.369999
"823","2013-09-23",44.939999
"824","2013-09-24",47.200001
"825","2013-09-25",48.130001
"826","2013-09-26",48.82
"827","2013-09-27",48.610001
"828","2013-09-30",49.130001
"829","2013-10-01",51
"830","2013-10-02",50.509998
"831","2013-10-03",51.279999
"832","2013-10-04",52.970001
"833","2013-10-07",51.080002
"834","2013-10-08",50
"835","2013-10-09",49.700001
"836","2013-10-10",51.669998
"837","2013-10-11",52.32
"838","2013-10-14",54.290001
"839","2013-10-15",53.700001
"840","2013-10-16",55.400002
"841","2013-10-17",55.580002
"842","2013-10-18",56.720001
"843","2013-10-21",56
"844","2013-10-22",54.830002
"845","2013-10-23",52.130001
"846","2013-10-24",54.810001
"847","2013-10-25",54.720001
"848","2013-10-28",54.349998
"849","2013-10-29",54.470001
"850","2013-10-30",53.779999
"851","2013-10-31",53.25
"852","2013-11-01",51.68
"853","2013-11-04",54.709999
"854","2013-11-05",53.400002
"855","2013-11-06",52.549999
"856","2013-11-07",49.169998
"857","2013-11-08",51.259998
"858","2013-11-11",51.5
"859","2013-11-12",49.630001
"860","2013-11-13",50.419998
"861","2013-11-14",50.990002
"862","2013-11-15",51.330002
"863","2013-11-18",48.32
"864","2013-11-19",47.759998
"865","2013-11-20",47.259998
"866","2013-11-21",48.400002
"867","2013-11-22",48.110001
"868","2013-11-25",47.029999
"869","2013-11-26",47.830002
"870","2013-11-27",45.599998
"871","2013-11-29",46.130001
"872","2013-12-02",45.880001
"873","2013-12-03",46.759998
"874","2013-12-04",45.900002
"875","2013-12-05",46.25
"876","2013-12-06",44.73
"877","2013-12-09",43.189999
"878","2013-12-10",44.119999
"879","2013-12-11",43.27
"880","2013-12-12",43.82
"881","2013-12-13",44.369999
"882","2013-12-16",44.630001
"883","2013-12-17",45.450001
"884","2013-12-18",45.919998
"885","2013-12-19",47.66
"886","2013-12-20",47.02
"887","2013-12-23",46.990002
"888","2013-12-24",46.59
"889","2013-12-26",46.66
"890","2013-12-27",47.849998
"891","2013-12-30",46.259998
"892","2013-12-31",46.970001
"893","2014-01-02",45.049999
"894","2014-01-03",44.439999
"895","2014-01-06",43.849998
"896","2014-01-07",43.810001
"897","2014-01-08",43.23
"898","2014-01-09",42.48
"899","2014-01-10",42.540001
"900","2014-01-13",41.91
"901","2014-01-14",43.389999
"902","2014-01-15",43.75
"903","2014-01-16",43.68
"904","2014-01-17",42.669998
"905","2014-01-21",42.84
"906","2014-01-22",44.599998
"907","2014-01-23",43.66
"908","2014-01-24",41.630001
"909","2014-01-27",40.91
"910","2014-01-28",41.68
"911","2014-01-29",41.080002
"912","2014-01-30",41.740002
"913","2014-01-31",41.810001
"914","2014-02-03",41.25
"915","2014-02-04",39.09
"916","2014-02-05",39.509998
"917","2014-02-06",40.27
"918","2014-02-07",41.34
"919","2014-02-10",41.549999
"920","2014-02-11",41.509998
"921","2014-02-12",42.23
"922","2014-02-13",42.790001
"923","2014-02-14",42.450001
"924","2014-02-18",43.68
"925","2014-02-19",42.400002
"926","2014-02-20",42.849998
"927","2014-02-21",42.369999
"928","2014-02-24",43.939999
"929","2014-02-25",43.439999
"930","2014-02-26",42.119999
"931","2014-02-27",42.610001
"932","2014-02-28",43.57
"933","2014-03-03",44.560001
"934","2014-03-04",45.490002
"935","2014-03-05",44.16
"936","2014-03-06",44.48
"937","2014-03-07",43.98
"938","2014-03-10",42.849998
"939","2014-03-11",41.240002
"940","2014-03-12",41.09
"941","2014-03-13",40.240002
"942","2014-03-14",41.32
"943","2014-03-17",41.110001
"944","2014-03-18",41.68
"945","2014-03-19",40.830002
"946","2014-03-20",40.27
"947","2014-03-21",42.09
"948","2014-03-24",40.400002
"949","2014-03-25",40.599998
"950","2014-03-26",40.049999
"951","2014-03-27",41.029999
"952","2014-03-28",42.040001
"953","2014-03-31",41.73
"954","2014-04-01",42.009998
"955","2014-04-02",43.02
"956","2014-04-03",43.189999
"957","2014-04-04",42.75
"958","2014-04-07",41.48
"959","2014-04-08",42.880001
"960","2014-04-09",43.689999
"961","2014-04-10",42.689999
"962","2014-04-11",42.299999
