"","date","URBN"
"166","2007-08-29",21.9
"167","2007-08-30",22.030001
"168","2007-08-31",22.9
"169","2007-09-04",22.799999
"170","2007-09-05",22.709999
"171","2007-09-06",22.440001
"172","2007-09-07",21.24
"173","2007-09-10",21.48
"174","2007-09-11",22.41
"175","2007-09-12",22.33
"176","2007-09-13",22.790001
"177","2007-09-14",22.620001
"178","2007-09-17",22.59
"179","2007-09-18",22.940001
"180","2007-09-19",22.57
"181","2007-09-20",22.790001
"182","2007-09-21",22.299999
"183","2007-09-24",22.07
"184","2007-09-25",21.280001
"185","2007-09-26",21.48
"186","2007-09-27",22.15
"187","2007-09-28",21.799999
"188","2007-10-01",22.280001
"189","2007-10-02",22.620001
"190","2007-10-03",23.16
"191","2007-10-04",23.139999
"192","2007-10-05",24.299999
"193","2007-10-08",23.75
"194","2007-10-09",24.139999
"195","2007-10-10",24.1
"196","2007-10-11",24.43
"197","2007-10-12",23.620001
"198","2007-10-15",23.299999
"199","2007-10-16",23
"200","2007-10-17",23.67
"201","2007-10-18",22.879999
"202","2007-10-19",21.91
"203","2007-10-22",22.41
"204","2007-10-23",22.129999
"205","2007-10-24",22.08
"206","2007-10-25",22.75
"207","2007-10-26",23.129999
"208","2007-10-29",24.299999
"209","2007-10-30",24.889999
"210","2007-10-31",25.27
"211","2007-11-01",24.24
"212","2007-11-02",24.09
"213","2007-11-05",23.92
"214","2007-11-06",25.32
"215","2007-11-07",24.809999
"216","2007-11-08",25.530001
"217","2007-11-09",25.77
"218","2007-11-12",25.49
"219","2007-11-13",26.540001
"220","2007-11-14",25.549999
"221","2007-11-15",24.85
"222","2007-11-16",24.92
"223","2007-11-19",24.27
"224","2007-11-20",24.110001
"225","2007-11-21",24.110001
"226","2007-11-23",24.75
"227","2007-11-26",23.950001
"228","2007-11-27",24.129999
"229","2007-11-28",25.82
"230","2007-11-29",25.18
"231","2007-11-30",26.200001
"232","2007-12-03",25.959999
"233","2007-12-04",26.700001
"234","2007-12-05",27
"235","2007-12-06",28.629999
"236","2007-12-07",28.209999
"237","2007-12-10",28.559999
"238","2007-12-11",27.440001
"239","2007-12-12",28.33
"240","2007-12-13",28.24
"241","2007-12-14",27.459999
"242","2007-12-17",26.57
"243","2007-12-18",26.73
"244","2007-12-19",26.5
"245","2007-12-20",26.370001
"246","2007-12-21",27.1
"247","2007-12-24",27.34
"248","2007-12-26",27.66
"249","2007-12-27",26.870001
"250","2007-12-28",26.99
"251","2007-12-31",27.26
"252","2008-01-02",27.389999
"253","2008-01-03",27.84
"254","2008-01-04",27.1
"255","2008-01-07",26.450001
"256","2008-01-08",25.110001
"257","2008-01-09",25.74
"258","2008-01-10",26.639999
"259","2008-01-11",25.25
"260","2008-01-14",25.370001
"261","2008-01-15",24.709999
"262","2008-01-16",23.99
"263","2008-01-17",24.66
"264","2008-01-18",24.25
"265","2008-01-22",24.49
"266","2008-01-23",26.15
"267","2008-01-24",27.16
"268","2008-01-25",27.040001
"269","2008-01-28",28.52
"270","2008-01-29",28.360001
"271","2008-01-30",28.24
"272","2008-01-31",29
"273","2008-02-01",29
"274","2008-02-04",27.73
"275","2008-02-05",26.67
"276","2008-02-06",26.68
"277","2008-02-07",28.950001
"278","2008-02-08",30.309999
"279","2008-02-11",30.5
"280","2008-02-12",29.780001
"281","2008-02-13",29.85
"282","2008-02-14",29.469999
"283","2008-02-15",28.58
"284","2008-02-19",28.41
"285","2008-02-20",29.379999
"286","2008-02-21",29.26
"287","2008-02-22",29.66
"288","2008-02-25",29.6
"289","2008-02-26",30.98
"290","2008-02-27",30.780001
"291","2008-02-28",29.530001
"292","2008-02-29",28.780001
"293","2008-03-03",29.15
"294","2008-03-04",29.41
"295","2008-03-05",29.34
"296","2008-03-06",28.49
"297","2008-03-07",28.969999
"298","2008-03-10",28.870001
"299","2008-03-11",30
"300","2008-03-12",30.040001
"301","2008-03-13",30.5
"302","2008-03-14",30.219999
"303","2008-03-17",29.57
"304","2008-03-18",30.190001
"305","2008-03-19",29.26
"306","2008-03-20",30.73
"307","2008-03-24",32.509998
"308","2008-03-25",32.759998
"309","2008-03-26",31.290001
"310","2008-03-27",30.540001
"311","2008-03-28",30.27
"312","2008-03-31",31.35
"313","2008-04-01",32.990002
"314","2008-04-02",33.400002
"315","2008-04-03",32.139999
"316","2008-04-04",32.540001
"317","2008-04-07",31.9
"318","2008-04-08",32.029999
"319","2008-04-09",30.41
"320","2008-04-10",31.219999
"321","2008-04-11",30.51
"322","2008-04-14",30.940001
"323","2008-04-15",31.33
"324","2008-04-16",32.990002
"325","2008-04-17",31.889999
"326","2008-04-18",31.73
"327","2008-04-21",31.9
"328","2008-04-22",31.719999
"329","2008-04-23",32.59
"330","2008-04-24",32.939999
"331","2008-04-25",33.619999
"332","2008-04-28",33.130001
"333","2008-04-29",34.639999
"334","2008-04-30",34.25
"335","2008-05-01",34.299999
"336","2008-05-02",33.630001
"337","2008-05-05",32.93
"338","2008-05-06",33.470001
"339","2008-05-07",32.900002
"340","2008-05-08",32.389999
"341","2008-05-09",32.900002
"342","2008-05-12",32.900002
"343","2008-05-13",33.119999
"344","2008-05-14",32.990002
"345","2008-05-15",32.889999
"346","2008-05-16",30.959999
"347","2008-05-19",30.42
"348","2008-05-20",30.379999
"349","2008-05-21",29.59
"350","2008-05-22",30.25
"351","2008-05-23",29.73
"352","2008-05-27",30.870001
"353","2008-05-28",31.559999
"354","2008-05-29",32.82
"355","2008-05-30",32.189999
"356","2008-06-02",31.5
"357","2008-06-03",31.67
"358","2008-06-04",31.35
"359","2008-06-05",31.91
"360","2008-06-06",31.209999
"361","2008-06-09",30.950001
"362","2008-06-10",31.66
"363","2008-06-11",31.6
"364","2008-06-12",32.099998
"365","2008-06-13",33.650002
"366","2008-06-16",33.610001
"367","2008-06-17",33.790001
"368","2008-06-18",32.959999
"369","2008-06-19",33.830002
"370","2008-06-20",33.869999
"371","2008-06-23",33
"372","2008-06-24",32.380001
"373","2008-06-25",33.060001
"374","2008-06-26",31.91
"375","2008-06-27",31.83
"376","2008-06-30",31.190001
"377","2008-07-01",32.549999
"378","2008-07-02",31.690001
"379","2008-07-03",31.030001
"380","2008-07-07",31.58
"381","2008-07-08",32.310001
"382","2008-07-09",31.620001
"383","2008-07-10",29.74
"384","2008-07-11",29.26
"385","2008-07-14",29.549999
"386","2008-07-15",28.82
"387","2008-07-16",30.9
"388","2008-07-17",32.16
"389","2008-07-18",32
"390","2008-07-21",31.32
"391","2008-07-22",32.599998
"392","2008-07-23",32.880001
"393","2008-07-24",31.209999
"394","2008-07-25",30.709999
"395","2008-07-28",30.41
"396","2008-07-29",31.91
"397","2008-07-30",32.389999
"398","2008-07-31",33.009998
"399","2008-08-01",33
"400","2008-08-04",31.82
"401","2008-08-05",33.490002
"402","2008-08-06",32.599998
"403","2008-08-07",32.740002
"404","2008-08-08",35.59
"405","2008-08-11",35.459999
"406","2008-08-12",34.150002
"407","2008-08-13",34.049999
"408","2008-08-14",35.400002
"409","2008-08-15",35.639999
"410","2008-08-18",34.950001
"411","2008-08-19",34.16
"412","2008-08-20",34.380001
"413","2008-08-21",34.43
"414","2008-08-22",35.610001
"415","2008-08-25",34.299999
"416","2008-08-26",34.450001
"417","2008-08-27",34.709999
"418","2008-08-28",35.57
"419","2008-08-29",35.619999
"420","2008-09-02",37.060001
"421","2008-09-03",36.650002
"422","2008-09-04",35.939999
"423","2008-09-05",36.560001
"424","2008-09-08",37.200001
"425","2008-09-09",35.950001
"426","2008-09-10",36.450001
"427","2008-09-11",36.610001
"428","2008-09-12",36.490002
"429","2008-09-15",35.23
"430","2008-09-16",35.75
"431","2008-09-17",34
"432","2008-09-18",35.41
"433","2008-09-19",35.759998
"434","2008-09-22",33.540001
"435","2008-09-23",34.02
"436","2008-09-24",34.75
"437","2008-09-25",34.290001
"438","2008-09-26",34.939999
"439","2008-09-29",32.209999
"440","2008-09-30",31.870001
"441","2008-10-01",31.610001
"442","2008-10-02",28.98
"443","2008-10-03",26.549999
"444","2008-10-06",25.440001
"445","2008-10-07",24.299999
"446","2008-10-08",23.83
"447","2008-10-09",22.91
"448","2008-10-10",23.559999
"449","2008-10-13",25.82
"450","2008-10-14",23.889999
"451","2008-10-15",21.23
"452","2008-10-16",21.83
"453","2008-10-17",22.5
"454","2008-10-20",23.389999
"455","2008-10-21",23.540001
"456","2008-10-22",21.82
"457","2008-10-23",20.120001
"458","2008-10-24",19.209999
"459","2008-10-27",18.610001
"460","2008-10-28",21.24
"461","2008-10-29",21.629999
"462","2008-10-30",20.389999
"463","2008-10-31",21.74
"464","2008-11-03",20.91
"465","2008-11-04",22.309999
"466","2008-11-05",20.129999
"467","2008-11-06",18.25
"468","2008-11-07",17.5
"469","2008-11-10",15.98
"470","2008-11-11",16.92
"471","2008-11-12",15.21
"472","2008-11-13",16.66
"473","2008-11-14",16.040001
"474","2008-11-17",15.71
"475","2008-11-18",14.94
"476","2008-11-19",13.3
"477","2008-11-20",12.82
"478","2008-11-21",14.79
"479","2008-11-24",16.040001
"480","2008-11-25",17.889999
"481","2008-11-26",19.07
"482","2008-11-28",18.17
"483","2008-12-01",16.23
"484","2008-12-02",16.969999
"485","2008-12-03",18.5
"486","2008-12-04",18.67
"487","2008-12-05",20.549999
"488","2008-12-08",20.68
"489","2008-12-09",18.280001
"490","2008-12-10",18.860001
"491","2008-12-11",14.98
"492","2008-12-12",15.33
"493","2008-12-15",14.82
"494","2008-12-16",15.45
"495","2008-12-17",16.309999
"496","2008-12-18",16.1
"497","2008-12-19",15.13
"498","2008-12-22",14.29
"499","2008-12-23",14.45
"500","2008-12-24",14.6
"501","2008-12-26",14.65
"502","2008-12-29",14.16
"503","2008-12-30",14.6
"504","2008-12-31",14.98
"505","2009-01-02",15.81
"506","2009-01-05",15.19
"507","2009-01-06",14.8
"508","2009-01-07",14
"509","2009-01-08",15.46
"510","2009-01-09",15.06
"511","2009-01-12",14.42
"512","2009-01-13",14.47
"513","2009-01-14",15
"514","2009-01-15",15.87
"515","2009-01-16",16.139999
"516","2009-01-20",15.02
"517","2009-01-21",15.93
"518","2009-01-22",15.76
"519","2009-01-23",15.94
"520","2009-01-26",16.41
"521","2009-01-27",16.42
"522","2009-01-28",16.940001
"523","2009-01-29",16.209999
"524","2009-01-30",15.58
"525","2009-02-02",15.68
"526","2009-02-03",15.96
"527","2009-02-04",15.76
"528","2009-02-05",16.84
"529","2009-02-06",17.85
"530","2009-02-09",17.799999
"531","2009-02-10",16.42
"532","2009-02-11",16.540001
"533","2009-02-12",17.059999
"534","2009-02-13",16.5
"535","2009-02-17",15.98
"536","2009-02-18",15.84
"537","2009-02-19",15.57
"538","2009-02-20",16.07
"539","2009-02-23",16.09
"540","2009-02-24",17.09
"541","2009-02-25",16.93
"542","2009-02-26",16.549999
"543","2009-02-27",16.639999
"544","2009-03-02",16.24
"545","2009-03-03",15.61
"546","2009-03-04",15.97
"547","2009-03-05",14.81
"548","2009-03-06",14.13
"549","2009-03-09",14.54
"550","2009-03-10",16.059999
"551","2009-03-11",16.389999
"552","2009-03-12",17.26
"553","2009-03-13",17.280001
"554","2009-03-16",16.77
"555","2009-03-17",18.16
"556","2009-03-18",18.629999
"557","2009-03-19",18.690001
"558","2009-03-20",17.389999
"559","2009-03-23",17.719999
"560","2009-03-24",17.01
"561","2009-03-25",16.02
"562","2009-03-26",16.23
"563","2009-03-27",16.59
"564","2009-03-30",16.51
"565","2009-03-31",16.370001
"566","2009-04-01",15.38
"567","2009-04-02",15.59
"568","2009-04-03",16.620001
"569","2009-04-06",16.040001
"570","2009-04-07",15.35
"571","2009-04-08",16.120001
"572","2009-04-09",17.34
"573","2009-04-13",17.17
"574","2009-04-14",16.32
"575","2009-04-15",16.530001
"576","2009-04-16",17.120001
"577","2009-04-17",17.52
"578","2009-04-20",16.549999
"579","2009-04-21",16.98
"580","2009-04-22",17.49
"581","2009-04-23",16.799999
"582","2009-04-24",16.959999
"583","2009-04-27",16.58
"584","2009-04-28",17.16
"585","2009-04-29",18.360001
"586","2009-04-30",19.49
"587","2009-05-01",19.139999
"588","2009-05-04",20.360001
"589","2009-05-05",21.049999
"590","2009-05-06",20.110001
"591","2009-05-07",19.299999
"592","2009-05-08",19.07
"593","2009-05-11",19.059999
"594","2009-05-12",19.030001
"595","2009-05-13",18.83
"596","2009-05-14",19.040001
"597","2009-05-15",18.76
"598","2009-05-18",19.59
"599","2009-05-19",19.74
"600","2009-05-20",19.57
"601","2009-05-21",19.469999
"602","2009-05-22",19.639999
"603","2009-05-26",20.360001
"604","2009-05-27",20.120001
"605","2009-05-28",20.049999
"606","2009-05-29",20.42
"607","2009-06-01",21.85
"608","2009-06-02",22.59
"609","2009-06-03",22.15
"610","2009-06-04",21.700001
"611","2009-06-05",21.26
"612","2009-06-08",21.059999
"613","2009-06-09",22.01
"614","2009-06-10",21.98
"615","2009-06-11",21.110001
"616","2009-06-12",21.58
"617","2009-06-15",21.110001
"618","2009-06-16",20.27
"619","2009-06-17",21.02
"620","2009-06-18",20.82
"621","2009-06-19",21.549999
"622","2009-06-22",20.469999
"623","2009-06-23",20.120001
"624","2009-06-24",20.52
"625","2009-06-25",21.23
"626","2009-06-26",21.15
"627","2009-06-29",21.040001
"628","2009-06-30",20.889999
"629","2009-07-01",20.690001
"630","2009-07-02",19.85
"631","2009-07-06",19.629999
"632","2009-07-07",18.93
"633","2009-07-08",19.77
"634","2009-07-09",19.33
"635","2009-07-10",19.35
"636","2009-07-13",20.360001
"637","2009-07-14",21.059999
"638","2009-07-15",21.98
"639","2009-07-16",21.629999
"640","2009-07-17",21.530001
"641","2009-07-20",21.809999
"642","2009-07-21",21.5
"643","2009-07-22",21.98
"644","2009-07-23",22.450001
"645","2009-07-24",22.469999
"646","2009-07-27",22.219999
"647","2009-07-28",22.559999
"648","2009-07-29",22.780001
"649","2009-07-30",23.52
"650","2009-07-31",24.040001
"651","2009-08-03",24.809999
"652","2009-08-04",24.43
"653","2009-08-05",24.559999
"654","2009-08-06",26.280001
"655","2009-08-07",28.059999
"656","2009-08-10",26.84
"657","2009-08-11",27.459999
"658","2009-08-12",28.219999
"659","2009-08-13",29.059999
"660","2009-08-14",27.99
"661","2009-08-17",27.23
"662","2009-08-18",28.120001
"663","2009-08-19",27.959999
"664","2009-08-20",28.139999
"665","2009-08-21",28.799999
"666","2009-08-24",28.219999
"667","2009-08-25",28.950001
"668","2009-08-26",28.879999
"669","2009-08-27",28.459999
"670","2009-08-28",28.68
"671","2009-08-31",28.43
"672","2009-09-01",27.68
"673","2009-09-02",27.42
"674","2009-09-03",28.629999
"675","2009-09-04",29.1
"676","2009-09-08",28.92
"677","2009-09-09",30.6
"678","2009-09-10",30.02
"679","2009-09-11",29.790001
"680","2009-09-14",30.690001
"681","2009-09-15",30.780001
"682","2009-09-16",31.1
"683","2009-09-17",30.83
"684","2009-09-18",31.290001
"685","2009-09-21",31.15
"686","2009-09-22",31.68
"687","2009-09-23",30.9
"688","2009-09-24",30.219999
"689","2009-09-25",29.74
"690","2009-09-28",30.52
"691","2009-09-29",30.68
"692","2009-09-30",30.17
"693","2009-10-01",29.309999
"694","2009-10-02",28.91
"695","2009-10-05",30
"696","2009-10-06",31.200001
"697","2009-10-07",30.870001
"698","2009-10-08",31.700001
"699","2009-10-09",31.17
"700","2009-10-12",31.370001
"701","2009-10-13",30.950001
"702","2009-10-14",32.369999
"703","2009-10-15",32.169998
"704","2009-10-16",32.720001
"705","2009-10-19",33.330002
"706","2009-10-20",32.68
"707","2009-10-21",32.330002
"708","2009-10-22",33.860001
"709","2009-10-23",32.799999
"710","2009-10-26",32.970001
"711","2009-10-27",31.9
"712","2009-10-28",30.74
"713","2009-10-29",32.529999
"714","2009-10-30",31.379999
"715","2009-11-02",32.200001
"716","2009-11-03",32.549999
"717","2009-11-04",32.32
"718","2009-11-05",32.009998
"719","2009-11-06",32.43
"720","2009-11-09",32.689999
"721","2009-11-10",32.77
"722","2009-11-11",32.27
"723","2009-11-12",32.799999
"724","2009-11-13",33.950001
"725","2009-11-16",34.560001
"726","2009-11-17",33.720001
"727","2009-11-18",33.080002
"728","2009-11-19",32.259998
"729","2009-11-20",32.18
"730","2009-11-23",31.48
"731","2009-11-24",31.629999
"732","2009-11-25",32.630001
"733","2009-11-27",31.82
"734","2009-11-30",31.639999
"735","2009-12-01",32.849998
"736","2009-12-02",32.41
"737","2009-12-03",32.48
"738","2009-12-04",33.099998
"739","2009-12-07",32.57
"740","2009-12-08",32.389999
"741","2009-12-09",32.25
"742","2009-12-10",32.919998
"743","2009-12-11",33.639999
"744","2009-12-14",34.369999
"745","2009-12-15",33.389999
"746","2009-12-16",33.419998
"747","2009-12-17",33.330002
"748","2009-12-18",33.209999
"749","2009-12-21",33.880001
"750","2009-12-22",33.880001
"751","2009-12-23",34.470001
"752","2009-12-24",34.599998
"753","2009-12-28",35.43
"754","2009-12-29",35.639999
"755","2009-12-30",35.509998
"756","2009-12-31",34.990002
"757","2010-01-04",34.91
"758","2010-01-05",35.560001
"759","2010-01-06",35.279999
"760","2010-01-07",34.080002
"761","2010-01-08",34.009998
"762","2010-01-11",33.82
"763","2010-01-12",33.59
"764","2010-01-13",34.16
"765","2010-01-14",33.779999
"766","2010-01-15",32.450001
"767","2010-01-19",32.720001
"768","2010-01-20",31.620001
"769","2010-01-21",31.450001
"770","2010-01-22",31.049999
"771","2010-01-25",31.120001
"772","2010-01-26",31.379999
"773","2010-01-27",31.540001
"774","2010-01-28",30.52
"775","2010-01-29",31.57
"776","2010-02-01",32.490002
"777","2010-02-02",32.669998
"778","2010-02-03",31.99
"779","2010-02-04",30.85
"780","2010-02-05",30.83
"781","2010-02-08",30.91
"782","2010-02-09",31.85
"783","2010-02-10",31.389999
"784","2010-02-11",31.139999
"785","2010-02-12",30.84
"786","2010-02-16",31.200001
"787","2010-02-17",31.559999
"788","2010-02-18",32.099998
"789","2010-02-19",31.959999
"790","2010-02-22",32.040001
"791","2010-02-23",31.66
"792","2010-02-24",31.790001
"793","2010-02-25",31.879999
"794","2010-02-26",32.200001
"795","2010-03-01",33.18
"796","2010-03-02",33.110001
"797","2010-03-03",33.400002
"798","2010-03-04",34.34
"799","2010-03-05",34.98
"800","2010-03-08",35.32
"801","2010-03-09",35.84
"802","2010-03-10",36.310001
"803","2010-03-11",36.459999
"804","2010-03-12",36.490002
"805","2010-03-15",36.75
"806","2010-03-16",36.419998
"807","2010-03-17",36.040001
"808","2010-03-18",36.139999
"809","2010-03-19",35.599998
"810","2010-03-22",36.439999
"811","2010-03-23",36.389999
"812","2010-03-24",36.290001
"813","2010-03-25",36.849998
"814","2010-03-26",37.98
"815","2010-03-29",37.509998
"816","2010-03-30",38.130001
"817","2010-03-31",38.07
"818","2010-04-01",37.84
"819","2010-04-05",38.91
"820","2010-04-06",39.150002
"821","2010-04-07",38.290001
"822","2010-04-08",38.290001
"823","2010-04-09",38.560001
"824","2010-04-12",38.049999
"825","2010-04-13",38.32
"826","2010-04-14",39.18
"827","2010-04-15",39.400002
"828","2010-04-16",38.41
"829","2010-04-19",37.970001
"830","2010-04-20",38.200001
"831","2010-04-21",38.419998
"832","2010-04-22",40.299999
"833","2010-04-23",39.869999
"834","2010-04-26",40.560001
"835","2010-04-27",39.16
"836","2010-04-28",38.119999
"837","2010-04-29",38.150002
"838","2010-04-30",37.560001
"839","2010-05-03",38.48
"840","2010-05-04",37.540001
"841","2010-05-05",38.049999
"842","2010-05-06",35.919998
"843","2010-05-07",34.889999
"844","2010-05-10",38.549999
"845","2010-05-11",38.779999
"846","2010-05-12",39.41
"847","2010-05-13",36.779999
"848","2010-05-14",35.880001
"849","2010-05-17",36
"850","2010-05-18",35.060001
"851","2010-05-19",35.349998
"852","2010-05-20",34.41
"853","2010-05-21",35.549999
"854","2010-05-24",35.740002
"855","2010-05-25",36.5
"856","2010-05-26",35.330002
"857","2010-05-27",36.490002
"858","2010-05-28",36.299999
"859","2010-06-01",36.349998
"860","2010-06-02",37.790001
"861","2010-06-03",39.150002
"862","2010-06-04",36.880001
"863","2010-06-07",36.080002
"864","2010-06-08",36
"865","2010-06-09",36.02
"866","2010-06-10",37.290001
"867","2010-06-11",37.119999
"868","2010-06-14",37.580002
"869","2010-06-15",38.060001
"870","2010-06-16",36.93
"871","2010-06-17",36.540001
"872","2010-06-18",36.529999
"873","2010-06-21",35.77
"874","2010-06-22",34.700001
"875","2010-06-23",35.07
"876","2010-06-24",34.66
"877","2010-06-25",36.060001
"878","2010-06-28",35.799999
"879","2010-06-29",34.619999
"880","2010-06-30",34.389999
"881","2010-07-01",35.25
"882","2010-07-02",34.689999
"883","2010-07-06",33.68
"884","2010-07-07",34.43
"885","2010-07-08",33.970001
"886","2010-07-09",34.119999
"887","2010-07-12",33.66
"888","2010-07-13",33.91
"889","2010-07-14",33.259998
"890","2010-07-15",33.32
"891","2010-07-16",31.959999
"892","2010-07-19",32.209999
"893","2010-07-20",33.639999
"894","2010-07-21",32.939999
"895","2010-07-22",33.869999
"896","2010-07-23",34.189999
"897","2010-07-26",34.619999
"898","2010-07-27",32.970001
"899","2010-07-28",32.560001
"900","2010-07-29",32.02
"901","2010-07-30",32.16
"902","2010-08-02",32.389999
"903","2010-08-03",31.559999
"904","2010-08-04",32.209999
"905","2010-08-05",33.220001
"906","2010-08-06",33.110001
"907","2010-08-09",33.580002
"908","2010-08-10",32.889999
"909","2010-08-11",31.879999
"910","2010-08-12",31.610001
"911","2010-08-13",30.9
"912","2010-08-16",31.360001
"913","2010-08-17",32.950001
"914","2010-08-18",33.43
"915","2010-08-19",33.16
"916","2010-08-20",32.950001
"917","2010-08-23",32.650002
"918","2010-08-24",31.75
"919","2010-08-25",32.34
"920","2010-08-26",31.52
"921","2010-08-27",31.049999
"922","2010-08-30",30.700001
"923","2010-08-31",30.32
"924","2010-09-01",31.190001
"925","2010-09-02",32.580002
"926","2010-09-03",33.099998
"927","2010-09-07",32.290001
"928","2010-09-08",33.34
"929","2010-09-09",33.32
"930","2010-09-10",33.18
"931","2010-09-13",33.709999
"932","2010-09-14",34.759998
"933","2010-09-15",34.970001
"934","2010-09-16",34.82
"935","2010-09-17",34.110001
"936","2010-09-20",34.130001
"937","2010-09-21",33.610001
"938","2010-09-22",33.400002
"939","2010-09-23",33.43
"940","2010-09-24",34.669998
"941","2010-09-27",34.369999
"942","2010-09-28",34.869999
"943","2010-09-29",31.959999
"944","2010-09-30",31.440001
"945","2010-10-01",31.469999
"946","2010-10-04",31.49
"947","2010-10-05",32.150002
"948","2010-10-06",32.060001
"949","2010-10-07",31.459999
"950","2010-10-08",31.280001
"951","2010-10-11",30.82
"952","2010-10-12",31.209999
"953","2010-10-13",31.790001
"954","2010-10-14",31.27
"955","2010-10-15",31
"956","2010-10-18",31.18
"957","2010-10-19",29.280001
"958","2010-10-20",29.4
"959","2010-10-21",29.360001
"960","2010-10-22",30.280001
"961","2010-10-25",31.16
"962","2010-10-26",31.809999
"963","2010-10-27",31.049999
"964","2010-10-28",30.34
