"","date","AMD"
"224","2007-11-20",11.28
"225","2007-11-21",10.83
"226","2007-11-23",10.78
"227","2007-11-26",10.27
"228","2007-11-27",10.15
"229","2007-11-28",10.35
"230","2007-11-29",10.14
"231","2007-11-30",9.76
"232","2007-12-03",9.66
"233","2007-12-04",9.25
"234","2007-12-05",8.91
"235","2007-12-06",9.07
"236","2007-12-07",9.05
"237","2007-12-10",9.18
"238","2007-12-11",9.07
"239","2007-12-12",8.97
"240","2007-12-13",8.84
"241","2007-12-14",8.43
"242","2007-12-17",7.95
"243","2007-12-18",7.68
"244","2007-12-19",7.98
"245","2007-12-20",7.97
"246","2007-12-21",7.79
"247","2007-12-24",7.77
"248","2007-12-26",7.77
"249","2007-12-27",7.53
"250","2007-12-28",7.32
"251","2007-12-31",7.5
"252","2008-01-02",7.14
"253","2008-01-03",6.77
"254","2008-01-04",6.25
"255","2008-01-07",6.08
"256","2008-01-08",6
"257","2008-01-09",5.53
"258","2008-01-10",5.96
"259","2008-01-11",6.25
"260","2008-01-14",6.41
"261","2008-01-15",6.12
"262","2008-01-16",6.57
"263","2008-01-17",6.34
"264","2008-01-18",7.07
"265","2008-01-22",6.83
"266","2008-01-23",7.56
"267","2008-01-24",7.58
"268","2008-01-25",7.15
"269","2008-01-28",7.46
"270","2008-01-29",7.61
"271","2008-01-30",7.61
"272","2008-01-31",7.59
"273","2008-02-01",8
"274","2008-02-04",7.92
"275","2008-02-05",7.21
"276","2008-02-06",6.74
"277","2008-02-07",6.59
"278","2008-02-08",6.34
"279","2008-02-11",6.28
"280","2008-02-12",6.41
"281","2008-02-13",6.7
"282","2008-02-14",6.53
"283","2008-02-15",6.45
"284","2008-02-19",6.5
"285","2008-02-20",6.83
"286","2008-02-21",6.96
"287","2008-02-22",6.71
"288","2008-02-25",6.97
"289","2008-02-26",7.13
"290","2008-02-27",7.28
"291","2008-02-28",7.02
"292","2008-02-29",7.21
"293","2008-03-03",6.76
"294","2008-03-04",6.76
"295","2008-03-05",6.84
"296","2008-03-06",6.49
"297","2008-03-07",6.49
"298","2008-03-10",6.16
"299","2008-03-11",6.48
"300","2008-03-12",6.43
"301","2008-03-13",6.73
"302","2008-03-14",6.38
"303","2008-03-17",6.34
"304","2008-03-18",6.39
"305","2008-03-19",6.15
"306","2008-03-20",6.11
"307","2008-03-24",6.21
"308","2008-03-25",6.3
"309","2008-03-26",6.22
"310","2008-03-27",6.16
"311","2008-03-28",5.91
"312","2008-03-31",5.89
"313","2008-04-01",6.07
"314","2008-04-02",6.19
"315","2008-04-03",6.26
"316","2008-04-04",6.23
"317","2008-04-07",6.34
"318","2008-04-08",6.03
"319","2008-04-09",6.26
"320","2008-04-10",6.27
"321","2008-04-11",6.01
"322","2008-04-14",5.86
"323","2008-04-15",5.78
"324","2008-04-16",6.07
"325","2008-04-17",6.19
"326","2008-04-18",6.11
"327","2008-04-21",6.14
"328","2008-04-22",5.96
"329","2008-04-23",5.92
"330","2008-04-24",6.03
"331","2008-04-25",6.06
"332","2008-04-28",6
"333","2008-04-29",6.02
"334","2008-04-30",5.96
"335","2008-05-01",6.22
"336","2008-05-02",6.16
"337","2008-05-05",6.53
"338","2008-05-06",7.12
"339","2008-05-07",6.91
"340","2008-05-08",6.93
"341","2008-05-09",6.94
"342","2008-05-12",7.16
"343","2008-05-13",7.19
"344","2008-05-14",7.16
"345","2008-05-15",7.41
"346","2008-05-16",7.26
"347","2008-05-19",7.1
"348","2008-05-20",7.12
"349","2008-05-21",7.08
"350","2008-05-22",7.07
"351","2008-05-23",6.88
"352","2008-05-27",6.92
"353","2008-05-28",6.82
"354","2008-05-29",6.77
"355","2008-05-30",6.88
"356","2008-06-02",6.8
"357","2008-06-03",6.81
"358","2008-06-04",7.19
"359","2008-06-05",7.78
"360","2008-06-06",7.43
"361","2008-06-09",7.68
"362","2008-06-10",7.43
"363","2008-06-11",6.96
"364","2008-06-12",7.14
"365","2008-06-13",7.52
"366","2008-06-16",7.71
"367","2008-06-17",7.72
"368","2008-06-18",7.29
"369","2008-06-19",7.33
"370","2008-06-20",6.99
"371","2008-06-23",6.55
"372","2008-06-24",6.24
"373","2008-06-25",6.43
"374","2008-06-26",6.13
"375","2008-06-27",5.95
"376","2008-06-30",5.83
"377","2008-07-01",5.65
"378","2008-07-02",5.44
"379","2008-07-03",5.3
"380","2008-07-07",5.38
"381","2008-07-08",5.53
"382","2008-07-09",5.06
"383","2008-07-10",4.96
"384","2008-07-11",4.84
"385","2008-07-14",4.82
"386","2008-07-15",4.72
"387","2008-07-16",5.06
"388","2008-07-17",5.3
"389","2008-07-18",4.65
"390","2008-07-21",4.59
"391","2008-07-22",4.41
"392","2008-07-23",4.67
"393","2008-07-24",4.37
"394","2008-07-25",4.36
"395","2008-07-28",4.19
"396","2008-07-29",4.21
"397","2008-07-30",4.23
"398","2008-07-31",4.21
"399","2008-08-01",4.28
"400","2008-08-04",4.48
"401","2008-08-05",4.6
"402","2008-08-06",4.8
"403","2008-08-07",5.03
"404","2008-08-08",5.13
"405","2008-08-11",5.11
"406","2008-08-12",5.21
"407","2008-08-13",5.15
"408","2008-08-14",5.3
"409","2008-08-15",5.64
"410","2008-08-18",5.91
"411","2008-08-19",5.58
"412","2008-08-20",5.7
"413","2008-08-21",5.76
"414","2008-08-22",5.81
"415","2008-08-25",5.93
"416","2008-08-26",5.93
"417","2008-08-27",6.07
"418","2008-08-28",6.25
"419","2008-08-29",6.29
"420","2008-09-02",6.34
"421","2008-09-03",6.15
"422","2008-09-04",5.84
"423","2008-09-05",5.96
"424","2008-09-08",6.07
"425","2008-09-09",5.77
"426","2008-09-10",5.78
"427","2008-09-11",5.71
"428","2008-09-12",5.75
"429","2008-09-15",5.18
"430","2008-09-16",5.26
"431","2008-09-17",4.9
"432","2008-09-18",5.3
"433","2008-09-19",5.42
"434","2008-09-22",4.99
"435","2008-09-23",4.94
"436","2008-09-24",4.88
"437","2008-09-25",5.23
"438","2008-09-26",5.16
"439","2008-09-29",4.29
"440","2008-09-30",5.25
"441","2008-10-01",4.74
"442","2008-10-02",4.14
"443","2008-10-03",4.53
"444","2008-10-06",4.23
"445","2008-10-07",4.59
"446","2008-10-08",4.05
"447","2008-10-09",4.04
"448","2008-10-10",3.81
"449","2008-10-13",4.21
"450","2008-10-14",4.27
"451","2008-10-15",3.91
"452","2008-10-16",4.12
"453","2008-10-17",4.21
"454","2008-10-20",4.11
"455","2008-10-21",3.91
"456","2008-10-22",3.62
"457","2008-10-23",3.28
"458","2008-10-24",3.03
"459","2008-10-27",2.94
"460","2008-10-28",2.84
"461","2008-10-29",2.98
"462","2008-10-30",3.56
"463","2008-10-31",3.5
"464","2008-11-03",3.61
"465","2008-11-04",3.8
"466","2008-11-05",3.55
"467","2008-11-06",3.17
"468","2008-11-07",3.16
"469","2008-11-10",3.04
"470","2008-11-11",2.96
"471","2008-11-12",2.57
"472","2008-11-13",2.7
"473","2008-11-14",2.43
"474","2008-11-17",2.5
"475","2008-11-18",2.5
"476","2008-11-19",2.12
"477","2008-11-20",1.91
"478","2008-11-21",1.82
"479","2008-11-24",1.86
"480","2008-11-25",1.8
"481","2008-11-26",2.13
"482","2008-11-28",2.36
"483","2008-12-01",2
"484","2008-12-02",2.03
"485","2008-12-03",2.2
"486","2008-12-04",2.08
"487","2008-12-05",2.13
"488","2008-12-08",2.1
"489","2008-12-09",2.27
"490","2008-12-10",2.2
"491","2008-12-11",2.2
"492","2008-12-12",2.28
"493","2008-12-15",2.21
"494","2008-12-16",2.25
"495","2008-12-17",2.29
"496","2008-12-18",2.23
"497","2008-12-19",2.27
"498","2008-12-22",2.02
"499","2008-12-23",1.96
"500","2008-12-24",1.99
"501","2008-12-26",2.18
"502","2008-12-29",2.1
"503","2008-12-30",2.21
"504","2008-12-31",2.16
"505","2009-01-02",2.38
"506","2009-01-05",2.67
"507","2009-01-06",2.78
"508","2009-01-07",2.66
"509","2009-01-08",2.74
"510","2009-01-09",2.69
"511","2009-01-12",2.52
"512","2009-01-13",2.38
"513","2009-01-14",2.15
"514","2009-01-15",2.26
"515","2009-01-16",2.29
"516","2009-01-20",2
"517","2009-01-21",2.25
"518","2009-01-22",2.02
"519","2009-01-23",2.07
"520","2009-01-26",2.01
"521","2009-01-27",2.14
"522","2009-01-28",2.35
"523","2009-01-29",2.2
"524","2009-01-30",2.19
"525","2009-02-02",2.15
"526","2009-02-03",2.21
"527","2009-02-04",2.27
"528","2009-02-05",2.36
"529","2009-02-06",2.41
"530","2009-02-09",2.36
"531","2009-02-10",2.11
"532","2009-02-11",2.15
"533","2009-02-12",2.28
"534","2009-02-13",2.42
"535","2009-02-17",2.37
"536","2009-02-18",2.2
"537","2009-02-19",2.12
"538","2009-02-20",2.03
"539","2009-02-23",2.02
"540","2009-02-24",2.12
"541","2009-02-25",2.22
"542","2009-02-26",2.09
"543","2009-02-27",2.18
"544","2009-03-02",2.01
"545","2009-03-03",2.07
"546","2009-03-04",2.3
"547","2009-03-05",2.16
"548","2009-03-06",2.14
"549","2009-03-09",2.14
"550","2009-03-10",2.32
"551","2009-03-11",2.31
"552","2009-03-12",2.4
"553","2009-03-13",2.52
"554","2009-03-16",2.48
"555","2009-03-17",2.76
"556","2009-03-18",2.97
"557","2009-03-19",2.96
"558","2009-03-20",2.67
"559","2009-03-23",3.02
"560","2009-03-24",3.14
"561","2009-03-25",3.17
"562","2009-03-26",3.56
"563","2009-03-27",3.37
"564","2009-03-30",3.19
"565","2009-03-31",3.05
"566","2009-04-01",3.02
"567","2009-04-02",3.16
"568","2009-04-03",3.43
"569","2009-04-06",3.53
"570","2009-04-07",3.44
"571","2009-04-08",3.68
"572","2009-04-09",3.75
"573","2009-04-13",3.61
"574","2009-04-14",3.63
"575","2009-04-15",3.44
"576","2009-04-16",3.57
"577","2009-04-17",3.56
"578","2009-04-20",3.31
"579","2009-04-21",3.36
"580","2009-04-22",3.33
"581","2009-04-23",3.53
"582","2009-04-24",3.51
"583","2009-04-27",3.47
"584","2009-04-28",3.41
"585","2009-04-29",3.51
"586","2009-04-30",3.61
"587","2009-05-01",3.82
"588","2009-05-04",4.26
"589","2009-05-05",4.32
"590","2009-05-06",4.31
"591","2009-05-07",4.01
"592","2009-05-08",3.93
"593","2009-05-11",4.22
"594","2009-05-12",4.35
"595","2009-05-13",4.38
"596","2009-05-14",4.24
"597","2009-05-15",4.01
"598","2009-05-18",4.14
"599","2009-05-19",4.39
"600","2009-05-20",4.5
"601","2009-05-21",4.34
"602","2009-05-22",4.26
"603","2009-05-26",4.53
"604","2009-05-27",4.71
"605","2009-05-28",4.7
"606","2009-05-29",4.54
"607","2009-06-01",4.73
"608","2009-06-02",4.56
"609","2009-06-03",4.48
"610","2009-06-04",4.65
"611","2009-06-05",4.63
"612","2009-06-08",4.61
"613","2009-06-09",4.75
"614","2009-06-10",4.82
"615","2009-06-11",4.7
"616","2009-06-12",4.47
"617","2009-06-15",4.26
"618","2009-06-16",4.13
"619","2009-06-17",4.08
"620","2009-06-18",3.85
"621","2009-06-19",3.87
"622","2009-06-22",3.62
"623","2009-06-23",3.55
"624","2009-06-24",3.66
"625","2009-06-25",3.64
"626","2009-06-26",3.62
"627","2009-06-29",3.72
"628","2009-06-30",3.87
"629","2009-07-01",3.91
"630","2009-07-02",3.78
"631","2009-07-06",3.55
"632","2009-07-07",3.43
"633","2009-07-08",3.36
"634","2009-07-09",3.48
"635","2009-07-10",3.49
"636","2009-07-13",3.56
"637","2009-07-14",3.55
"638","2009-07-15",3.86
"639","2009-07-16",3.92
"640","2009-07-17",4
"641","2009-07-20",4.17
"642","2009-07-21",4.08
"643","2009-07-22",3.55
"644","2009-07-23",3.59
"645","2009-07-24",3.77
"646","2009-07-27",3.8
"647","2009-07-28",3.77
"648","2009-07-29",3.71
"649","2009-07-30",3.66
"650","2009-07-31",3.66
"651","2009-08-03",3.74
"652","2009-08-04",3.76
"653","2009-08-05",3.75
"654","2009-08-06",3.71
"655","2009-08-07",3.7
"656","2009-08-10",3.68
"657","2009-08-11",3.59
"658","2009-08-12",3.59
"659","2009-08-13",3.68
"660","2009-08-14",3.69
"661","2009-08-17",3.55
"662","2009-08-18",3.56
"663","2009-08-19",3.52
"664","2009-08-20",3.52
"665","2009-08-21",3.7
"666","2009-08-24",4
"667","2009-08-25",4.02
"668","2009-08-26",4.06
"669","2009-08-27",4.23
"670","2009-08-28",4.47
"671","2009-08-31",4.36
"672","2009-09-01",4.22
"673","2009-09-02",4.28
"674","2009-09-03",4.53
"675","2009-09-04",4.53
"676","2009-09-08",5.19
"677","2009-09-09",5.2
"678","2009-09-10",5.38
"679","2009-09-11",5.68
"680","2009-09-14",5.72
"681","2009-09-15",5.88
"682","2009-09-16",5.69
"683","2009-09-17",5.67
"684","2009-09-18",5.7
"685","2009-09-21",5.81
"686","2009-09-22",6.08
"687","2009-09-23",6.02
"688","2009-09-24",5.66
"689","2009-09-25",5.83
"690","2009-09-28",5.94
"691","2009-09-29",5.78
"692","2009-09-30",5.66
"693","2009-10-01",5.39
"694","2009-10-02",5.31
"695","2009-10-05",5.54
"696","2009-10-06",5.64
"697","2009-10-07",5.54
"698","2009-10-08",5.51
"699","2009-10-09",5.88
"700","2009-10-12",6.14
"701","2009-10-13",6.08
"702","2009-10-14",6.25
"703","2009-10-15",6.19
"704","2009-10-16",5.74
"705","2009-10-19",5.87
"706","2009-10-20",5.98
"707","2009-10-21",5.77
"708","2009-10-22",5.83
"709","2009-10-23",5.6
"710","2009-10-26",5.42
"711","2009-10-27",5.15
"712","2009-10-28",4.85
"713","2009-10-29",4.93
"714","2009-10-30",4.6
"715","2009-11-02",4.6
"716","2009-11-03",4.64
"717","2009-11-04",4.69
"718","2009-11-05",4.83
"719","2009-11-06",5.04
"720","2009-11-09",5.21
"721","2009-11-10",5.14
"722","2009-11-11",5.32
"723","2009-11-12",6.48
"724","2009-11-13",6.53
"725","2009-11-16",6.43
"726","2009-11-17",6.62
"727","2009-11-18",7.32
"728","2009-11-19",7.05
"729","2009-11-20",6.95
"730","2009-11-23",7
"731","2009-11-24",6.95
"732","2009-11-25",7.11
"733","2009-11-27",6.85
"734","2009-11-30",7.01
"735","2009-12-01",7.2
"736","2009-12-02",7.3
"737","2009-12-03",8.03
"738","2009-12-04",7.86
"739","2009-12-07",8.52
"740","2009-12-08",8.67
"741","2009-12-09",8.71
"742","2009-12-10",8.58
"743","2009-12-11",8.64
"744","2009-12-14",8.68
"745","2009-12-15",8.82
"746","2009-12-16",9.15
"747","2009-12-17",9.12
"748","2009-12-18",9.05
"749","2009-12-21",9.53
"750","2009-12-22",9.43
"751","2009-12-23",9.67
"752","2009-12-24",9.91
"753","2009-12-28",9.83
"754","2009-12-29",9.75
"755","2009-12-30",9.72
"756","2009-12-31",9.68
"757","2010-01-04",9.7
"758","2010-01-05",9.71
"759","2010-01-06",9.57
"760","2010-01-07",9.47
"761","2010-01-08",9.43
"762","2010-01-11",9.14
"763","2010-01-12",8.65
"764","2010-01-13",9.15
"765","2010-01-14",9
"766","2010-01-15",8.84
"767","2010-01-19",9.01
"768","2010-01-20",8.87
"769","2010-01-21",8.99
"770","2010-01-22",7.88
"771","2010-01-25",8.07
"772","2010-01-26",8.09
"773","2010-01-27",8.19
"774","2010-01-28",7.88
"775","2010-01-29",7.46
"776","2010-02-01",7.98
"777","2010-02-02",7.91
"778","2010-02-03",7.81
"779","2010-02-04",7.19
"780","2010-02-05",7.35
"781","2010-02-08",7.42
"782","2010-02-09",7.54
"783","2010-02-10",7.64
"784","2010-02-11",7.84
"785","2010-02-12",7.87
"786","2010-02-16",8.06
"787","2010-02-17",8.03
"788","2010-02-18",7.95
"789","2010-02-19",7.93
"790","2010-02-22",7.9
"791","2010-02-23",7.79
"792","2010-02-24",8.05
"793","2010-02-25",7.89
"794","2010-02-26",7.91
"795","2010-03-01",8.21
"796","2010-03-02",8.38
"797","2010-03-03",8.35
"798","2010-03-04",8.5
"799","2010-03-05",8.61
"800","2010-03-08",8.64
"801","2010-03-09",8.63
"802","2010-03-10",8.92
"803","2010-03-11",8.95
"804","2010-03-12",8.93
"805","2010-03-15",8.92
"806","2010-03-16",9.4
"807","2010-03-17",9.67
"808","2010-03-18",9.39
"809","2010-03-19",9.11
"810","2010-03-22",9.31
"811","2010-03-23",9.45
"812","2010-03-24",9.23
"813","2010-03-25",9.03
"814","2010-03-26",9.02
"815","2010-03-29",9.11
"816","2010-03-30",9.27
"817","2010-03-31",9.27
"818","2010-04-01",9.37
"819","2010-04-05",9.53
"820","2010-04-06",9.35
"821","2010-04-07",9.66
"822","2010-04-08",9.42
"823","2010-04-09",9.3
"824","2010-04-12",9.42
"825","2010-04-13",9.56
"826","2010-04-14",9.89
"827","2010-04-15",10.16
"828","2010-04-16",9.81
"829","2010-04-19",9.58
"830","2010-04-20",9.77
"831","2010-04-21",9.78
"832","2010-04-22",9.86
"833","2010-04-23",9.76
"834","2010-04-26",9.97
"835","2010-04-27",9.58
"836","2010-04-28",9.55
"837","2010-04-29",9.72
"838","2010-04-30",9.07
"839","2010-05-03",9.29
"840","2010-05-04",8.68
"841","2010-05-05",8.58
"842","2010-05-06",8.27
"843","2010-05-07",8.38
"844","2010-05-10",8.99
"845","2010-05-11",9.07
"846","2010-05-12",9.49
"847","2010-05-13",9.42
"848","2010-05-14",8.8
"849","2010-05-17",8.85
"850","2010-05-18",8.42
"851","2010-05-19",8.47
"852","2010-05-20",8.09
"853","2010-05-21",8.4
"854","2010-05-24",8.09
"855","2010-05-25",8.15
"856","2010-05-26",8.22
"857","2010-05-27",8.8
"858","2010-05-28",8.57
"859","2010-06-01",8.14
"860","2010-06-02",8.54
"861","2010-06-03",8.69
"862","2010-06-04",8.11
"863","2010-06-07",7.71
"864","2010-06-08",7.77
"865","2010-06-09",7.61
"866","2010-06-10",8.01
"867","2010-06-11",8.12
"868","2010-06-14",8.28
"869","2010-06-15",8.82
"870","2010-06-16",8.9
"871","2010-06-17",8.91
"872","2010-06-18",8.83
"873","2010-06-21",8.8
"874","2010-06-22",8.58
"875","2010-06-23",8.56
"876","2010-06-24",8.13
"877","2010-06-25",8.09
"878","2010-06-28",8.05
"879","2010-06-29",7.48
"880","2010-06-30",7.32
"881","2010-07-01",7.39
"882","2010-07-02",7.17
"883","2010-07-06",7.04
"884","2010-07-07",7.39
"885","2010-07-08",7.37
"886","2010-07-09",7.34
"887","2010-07-12",7.36
"888","2010-07-13",7.52
"889","2010-07-14",7.44
"890","2010-07-15",7.41
"891","2010-07-16",7.37
"892","2010-07-19",7.44
"893","2010-07-20",7.6
"894","2010-07-21",7.4
"895","2010-07-22",7.61
"896","2010-07-23",7.82
"897","2010-07-26",8.07
"898","2010-07-27",8.21
"899","2010-07-28",7.98
"900","2010-07-29",7.78
"901","2010-07-30",7.49
"902","2010-08-02",7.65
"903","2010-08-03",7.51
"904","2010-08-04",7.52
"905","2010-08-05",7.5
"906","2010-08-06",7.45
"907","2010-08-09",7.42
"908","2010-08-10",6.83
"909","2010-08-11",6.49
"910","2010-08-12",6.57
"911","2010-08-13",6.49
"912","2010-08-16",6.62
"913","2010-08-17",6.63
"914","2010-08-18",6.57
"915","2010-08-19",6.42
"916","2010-08-20",6.25
"917","2010-08-23",6.14
"918","2010-08-24",5.99
"919","2010-08-25",6.13
"920","2010-08-26",5.87
"921","2010-08-27",6.08
"922","2010-08-30",5.78
"923","2010-08-31",5.61
"924","2010-09-01",5.76
"925","2010-09-02",5.93
"926","2010-09-03",6.09
"927","2010-09-07",5.95
"928","2010-09-08",5.83
"929","2010-09-09",5.86
"930","2010-09-10",5.81
"931","2010-09-13",6.18
"932","2010-09-14",6.27
"933","2010-09-15",6.22
"934","2010-09-16",6.15
"935","2010-09-17",6.12
"936","2010-09-20",6.09
"937","2010-09-21",6.17
"938","2010-09-22",6.26
"939","2010-09-23",6.4
"940","2010-09-24",6.84
"941","2010-09-27",7.02
"942","2010-09-28",6.95
"943","2010-09-29",7.28
"944","2010-09-30",7.11
"945","2010-10-01",7.05
"946","2010-10-04",6.94
"947","2010-10-05",6.98
"948","2010-10-06",6.86
"949","2010-10-07",6.87
"950","2010-10-08",7.05
"951","2010-10-11",7.24
"952","2010-10-12",7.3
"953","2010-10-13",7.22
"954","2010-10-14",7.14
"955","2010-10-15",7.12
"956","2010-10-18",6.96
"957","2010-10-19",6.95
"958","2010-10-20",6.82
"959","2010-10-21",6.89
"960","2010-10-22",6.89
"961","2010-10-25",7.26
"962","2010-10-26",7.2
"963","2010-10-27",7.35
"964","2010-10-28",7.63
"965","2010-10-29",7.34
"966","2010-11-01",7.36
"967","2010-11-02",7.54
"968","2010-11-03",7.64
"969","2010-11-04",8
"970","2010-11-05",8.04
"971","2010-11-08",8.14
"972","2010-11-09",7.91
"973","2010-11-10",7.75
"974","2010-11-11",7.63
"975","2010-11-12",7.63
"976","2010-11-15",7.57
"977","2010-11-16",7.43
"978","2010-11-17",7.33
"979","2010-11-18",7.35
"980","2010-11-19",7.47
"981","2010-11-22",7.41
"982","2010-11-23",7.32
"983","2010-11-24",7.62
"984","2010-11-26",7.55
"985","2010-11-29",7.38
"986","2010-11-30",7.29
"987","2010-12-01",7.51
"988","2010-12-02",7.54
"989","2010-12-03",7.65
"990","2010-12-06",7.82
"991","2010-12-07",8.02
"992","2010-12-08",8.17
"993","2010-12-09",7.95
"994","2010-12-10",8.07
"995","2010-12-13",8.23
"996","2010-12-14",8.05
"997","2010-12-15",8.02
"998","2010-12-16",8.03
"999","2010-12-17",8.1
