"","date","PAGS"
"231","2018-12-21",17.49
"232","2018-12-24",17.65
"233","2018-12-26",18.33
"234","2018-12-27",17.969999
"235","2018-12-28",18.280001
"236","2018-12-31",18.73
"237","2019-01-02",19.49
"238","2019-01-03",18.84
"239","2019-01-04",20.530001
"240","2019-01-07",21.209999
"241","2019-01-08",21.65
"242","2019-01-09",22.02
"243","2019-01-10",22.040001
"244","2019-01-11",21.889999
"245","2019-01-14",21.200001
"246","2019-01-15",20.91
"247","2019-01-16",21.25
"248","2019-01-17",21.24
"249","2019-01-18",22.389999
"250","2019-01-22",22.35
"251","2019-01-23",22.35
"252","2019-01-24",22.85
"253","2019-01-25",22.93
"254","2019-01-28",21.940001
"255","2019-01-29",21.030001
"256","2019-01-30",21.530001
"257","2019-01-31",21.57
"258","2019-02-01",22.67
"259","2019-02-04",22.9
"260","2019-02-05",23.23
"261","2019-02-06",22.91
"262","2019-02-07",22.65
"263","2019-02-08",22.780001
"264","2019-02-11",22.92
"265","2019-02-12",23.23
"266","2019-02-13",23.389999
"267","2019-02-14",23.379999
"268","2019-02-15",23.59
"269","2019-02-19",23.76
"270","2019-02-20",23.57
"271","2019-02-21",22.85
"272","2019-02-22",26.120001
"273","2019-02-25",27.52
"274","2019-02-26",28.09
"275","2019-02-27",28.209999
"276","2019-02-28",28.129999
"277","2019-03-01",27.969999
"278","2019-03-04",28.389999
"279","2019-03-05",28.530001
"280","2019-03-06",27.6
"281","2019-03-07",26.969999
"282","2019-03-08",27.1
"283","2019-03-11",28.75
"284","2019-03-12",28.34
"285","2019-03-13",28.860001
"286","2019-03-14",28.379999
"287","2019-03-15",28.459999
"288","2019-03-18",28.84
"289","2019-03-19",30.16
"290","2019-03-20",30.09
"291","2019-03-21",30.780001
"292","2019-03-22",29.59
"293","2019-03-25",28.91
"294","2019-03-26",30.4
"295","2019-03-27",30.610001
"296","2019-03-28",30.25
"297","2019-03-29",29.85
"298","2019-04-01",30.309999
"299","2019-04-02",29.93
"300","2019-04-03",30.25
"301","2019-04-04",29.23
"302","2019-04-05",29.030001
"303","2019-04-08",28.93
"304","2019-04-09",28.76
"305","2019-04-10",29.1
"306","2019-04-11",28.629999
"307","2019-04-12",28.469999
"308","2019-04-15",28.49
"309","2019-04-16",28.52
"310","2019-04-17",28.030001
"311","2019-04-18",25.299999
"312","2019-04-22",25.68
"313","2019-04-23",26.309999
"314","2019-04-24",26.440001
"315","2019-04-25",26.549999
"316","2019-04-26",26.59
"317","2019-04-29",26.370001
"318","2019-04-30",26.059999
"319","2019-05-01",25.969999
"320","2019-05-02",25.860001
"321","2019-05-03",27.15
"322","2019-05-06",27.389999
"323","2019-05-07",27.15
"324","2019-05-08",27.219999
"325","2019-05-09",27.379999
"326","2019-05-10",27.51
"327","2019-05-13",25.91
"328","2019-05-14",25.690001
"329","2019-05-15",28.1
"330","2019-05-16",30.33
"331","2019-05-17",29.870001
"332","2019-05-20",30.17
"333","2019-05-21",30.639999
"334","2019-05-22",31.219999
"335","2019-05-23",31.32
"336","2019-05-24",32.080002
"337","2019-05-28",32.790001
"338","2019-05-29",32.240002
"339","2019-05-30",32.790001
"340","2019-05-31",32.02
"341","2019-06-03",31.1
"342","2019-06-04",33.34
"343","2019-06-05",33.84
"344","2019-06-06",34.869999
"345","2019-06-07",35.77
"346","2019-06-10",36.209999
"347","2019-06-11",36.369999
"348","2019-06-12",36.23
"349","2019-06-13",36.849998
"350","2019-06-14",35.540001
"351","2019-06-17",35.830002
"352","2019-06-18",36.619999
"353","2019-06-19",36.450001
"354","2019-06-20",37.400002
"355","2019-06-21",37.59
"356","2019-06-24",37.299999
"357","2019-06-25",37.080002
"358","2019-06-26",37.830002
"359","2019-06-27",37.639999
"360","2019-06-28",38.970001
"361","2019-07-01",38.529999
"362","2019-07-02",39.52
"363","2019-07-03",40.360001
"364","2019-07-05",40.509998
"365","2019-07-08",40.689999
"366","2019-07-09",41.23
"367","2019-07-10",42.98
"368","2019-07-11",42.93
"369","2019-07-12",43.509998
"370","2019-07-15",43.970001
"371","2019-07-16",44.740002
"372","2019-07-17",45.68
"373","2019-07-18",45.970001
"374","2019-07-19",45.639999
"375","2019-07-22",47.490002
"376","2019-07-23",46.82
"377","2019-07-24",46.279999
"378","2019-07-25",45.889999
"379","2019-07-26",48.32
"380","2019-07-29",47.259998
"381","2019-07-30",44.439999
"382","2019-07-31",43.48
"383","2019-08-01",45.099998
"384","2019-08-02",45.639999
"385","2019-08-05",43.27
"386","2019-08-06",44.790001
"387","2019-08-07",44.779999
"388","2019-08-08",46.970001
"389","2019-08-09",45.950001
"390","2019-08-12",44.84
"391","2019-08-13",46.799999
"392","2019-08-14",45.799999
"393","2019-08-15",46.52
"394","2019-08-16",51.540001
"395","2019-08-19",49.830002
"396","2019-08-20",48.889999
"397","2019-08-21",51.310001
"398","2019-08-22",52.34
"399","2019-08-23",50.959999
"400","2019-08-26",50.299999
"401","2019-08-27",50.099998
"402","2019-08-28",50.380001
"403","2019-08-29",50.279999
"404","2019-08-30",49.959999
"405","2019-09-03",50.110001
"406","2019-09-04",51.400002
"407","2019-09-05",52.880001
"408","2019-09-06",51.669998
"409","2019-09-09",47.040001
"410","2019-09-10",43.869999
"411","2019-09-11",44.580002
"412","2019-09-12",47.009998
"413","2019-09-13",45.869999
"414","2019-09-16",45.880001
"415","2019-09-17",47.759998
"416","2019-09-18",47.349998
"417","2019-09-19",48.549999
"418","2019-09-20",47.490002
"419","2019-09-23",46.16
"420","2019-09-24",45.380001
"421","2019-09-25",47.040001
"422","2019-09-26",47.91
"423","2019-09-27",45.740002
"424","2019-09-30",46.310001
"425","2019-10-01",46.18
"426","2019-10-02",43.639999
"427","2019-10-03",45.049999
"428","2019-10-04",46.16
"429","2019-10-07",45.490002
"430","2019-10-08",44.27
"431","2019-10-09",44.939999
"432","2019-10-10",44.450001
"433","2019-10-11",45.68
"434","2019-10-14",46.290001
"435","2019-10-15",40.599998
"436","2019-10-16",39.529999
"437","2019-10-17",40.41
"438","2019-10-18",38.849998
"439","2019-10-21",38.950001
"440","2019-10-22",35.610001
"441","2019-10-23",38.299999
"442","2019-10-24",38.099998
"443","2019-10-25",38.360001
"444","2019-10-28",37.720001
"445","2019-10-29",37.34
"446","2019-10-30",37.970001
"447","2019-10-31",37.080002
"448","2019-11-01",37.169998
"449","2019-11-04",35.709999
"450","2019-11-05",34.099998
"451","2019-11-06",34.049999
"452","2019-11-07",33.029999
"453","2019-11-08",33.779999
"454","2019-11-11",35.07
"455","2019-11-12",36.240002
"456","2019-11-13",36.099998
"457","2019-11-14",36.5
"458","2019-11-15",36.540001
"459","2019-11-18",37.77
"460","2019-11-19",36.759998
"461","2019-11-20",30.48
"462","2019-11-21",31.01
"463","2019-11-22",32.77
"464","2019-11-25",33.66
"465","2019-11-26",32.200001
"466","2019-11-27",33.630001
"467","2019-11-29",33.939999
"468","2019-12-02",31.75
"469","2019-12-03",31.67
"470","2019-12-04",30.58
"471","2019-12-05",28.73
"472","2019-12-06",28.82
"473","2019-12-09",28.5
"474","2019-12-10",27.959999
"475","2019-12-11",28.75
"476","2019-12-12",29.780001
"477","2019-12-13",30.389999
"478","2019-12-16",31.75
"479","2019-12-17",31.74
"480","2019-12-18",32.029999
"481","2019-12-19",32.029999
"482","2019-12-20",33.150002
"483","2019-12-23",33.799999
"484","2019-12-24",33.869999
"485","2019-12-26",34.349998
"486","2019-12-27",34.540001
"487","2019-12-30",33.25
"488","2019-12-31",34.16
"489","2020-01-02",35.23
"490","2020-01-03",35.23
"491","2020-01-06",35.380001
"492","2020-01-07",34.849998
"493","2020-01-08",34.540001
"494","2020-01-09",35.939999
"495","2020-01-10",36
"496","2020-01-13",36.209999
"497","2020-01-14",36.650002
"498","2020-01-15",36.93
"499","2020-01-16",36.18
"500","2020-01-17",36
"501","2020-01-21",35.189999
"502","2020-01-22",35.200001
"503","2020-01-23",34.970001
"504","2020-01-24",34.759998
"505","2020-01-27",33.25
"506","2020-01-28",34.709999
"507","2020-01-29",34.34
"508","2020-01-30",34.209999
"509","2020-01-31",32.490002
"510","2020-02-03",33.349998
"511","2020-02-04",33.950001
"512","2020-02-05",34.459999
"513","2020-02-06",33.290001
"514","2020-02-07",32.259998
"515","2020-02-10",32.450001
"516","2020-02-11",33.189999
"517","2020-02-12",33.25
"518","2020-02-13",34.43
"519","2020-02-14",35.220001
"520","2020-02-18",34.869999
"521","2020-02-19",36.880001
"522","2020-02-20",37.130001
"523","2020-02-21",36.580002
"524","2020-02-24",34.68
"525","2020-02-25",34.029999
"526","2020-02-26",34.57
"527","2020-02-27",32.740002
"528","2020-02-28",31.370001
"529","2020-03-02",31.9
"530","2020-03-03",32.529999
"531","2020-03-04",32.669998
"532","2020-03-05",29.51
"533","2020-03-06",27.5
"534","2020-03-09",24.18
"535","2020-03-10",27.370001
"536","2020-03-11",25.940001
"537","2020-03-12",20.93
"538","2020-03-13",23.309999
"539","2020-03-16",20.190001
"540","2020-03-17",19.93
"541","2020-03-18",15.71
"542","2020-03-19",16.91
"543","2020-03-20",15.95
"544","2020-03-23",14.95
"545","2020-03-24",16.870001
"546","2020-03-25",19.99
"547","2020-03-26",21.5
"548","2020-03-27",18.82
"549","2020-03-30",19.459999
"550","2020-03-31",19.33
"551","2020-04-01",18.5
"552","2020-04-02",18.9
"553","2020-04-03",17.32
"554","2020-04-06",19.75
"555","2020-04-07",20.040001
"556","2020-04-08",21.73
"557","2020-04-09",21.809999
"558","2020-04-13",20.440001
"559","2020-04-14",21.26
"560","2020-04-15",20.76
"561","2020-04-16",21.059999
"562","2020-04-17",21.610001
"563","2020-04-20",21.059999
"564","2020-04-21",19.98
"565","2020-04-22",21.530001
"566","2020-04-23",22.030001
"567","2020-04-24",20.639999
"568","2020-04-27",21.549999
"569","2020-04-28",23.1
"570","2020-04-29",25.4
"571","2020-04-30",25.33
"572","2020-05-01",25.559999
"573","2020-05-04",26.08
"574","2020-05-05",27.18
"575","2020-05-06",28.85
"576","2020-05-07",27.99
"577","2020-05-08",28.629999
"578","2020-05-11",27.73
"579","2020-05-12",26
"580","2020-05-13",23.67
"581","2020-05-14",23
"582","2020-05-15",24.65
"583","2020-05-18",27.34
"584","2020-05-19",27.32
"585","2020-05-20",26.93
"586","2020-05-21",26.219999
"587","2020-05-22",26.299999
"588","2020-05-26",28.1
"589","2020-05-27",30.26
"590","2020-05-28",29.809999
"591","2020-05-29",31.73
"592","2020-06-01",33.02
"593","2020-06-02",32.32
"594","2020-06-03",34.860001
"595","2020-06-04",35.490002
"596","2020-06-05",36.630001
"597","2020-06-08",36.799999
"598","2020-06-09",37.5
"599","2020-06-10",37.93
"600","2020-06-11",34.689999
"601","2020-06-12",36.93
"602","2020-06-15",36
"603","2020-06-16",37.18
"604","2020-06-17",36.959999
"605","2020-06-18",36.490002
"606","2020-06-19",36.130001
"607","2020-06-22",35.98
"608","2020-06-23",36.349998
"609","2020-06-24",35
"610","2020-06-25",35.490002
"611","2020-06-26",34.27
"612","2020-06-29",35.16
"613","2020-06-30",35.34
"614","2020-07-01",35.939999
"615","2020-07-02",37.459999
"616","2020-07-06",37.889999
"617","2020-07-07",38.790001
"618","2020-07-08",38.689999
"619","2020-07-09",37.5
"620","2020-07-10",37.169998
"621","2020-07-13",35.110001
"622","2020-07-14",35.189999
"623","2020-07-15",35.959999
"624","2020-07-16",35.07
"625","2020-07-17",36.110001
"626","2020-07-20",38.220001
"627","2020-07-21",37.869999
"628","2020-07-22",38.669998
"629","2020-07-23",37.259998
"630","2020-07-24",37.139999
"631","2020-07-27",37.900002
"632","2020-07-28",37.669998
"633","2020-07-29",39.52
"634","2020-07-30",39.41
"635","2020-07-31",38.23
"636","2020-08-03",38.709999
"637","2020-08-04",39
"638","2020-08-05",39.509998
"639","2020-08-06",40.5
"640","2020-08-07",40.220001
"641","2020-08-10",38.240002
"642","2020-08-11",37.740002
"643","2020-08-12",39.139999
"644","2020-08-13",40.119999
"645","2020-08-14",39.549999
"646","2020-08-17",41.150002
"647","2020-08-18",42.689999
"648","2020-08-19",41.869999
"649","2020-08-20",42.009998
"650","2020-08-21",43.09
"651","2020-08-24",43.82
"652","2020-08-25",44.75
"653","2020-08-26",44.189999
"654","2020-08-27",44.189999
"655","2020-08-28",44.209999
"656","2020-08-31",42.139999
"657","2020-09-01",43.799999
"658","2020-09-02",42.470001
"659","2020-09-03",39.82
"660","2020-09-04",39.119999
"661","2020-09-08",37.34
"662","2020-09-09",37.259998
"663","2020-09-10",36.650002
"664","2020-09-11",35.16
"665","2020-09-14",36.290001
"666","2020-09-15",37.259998
"667","2020-09-16",37.25
"668","2020-09-17",37.490002
"669","2020-09-18",37.5
"670","2020-09-21",37.52
"671","2020-09-22",38.84
"672","2020-09-23",36.330002
"673","2020-09-24",36.369999
"674","2020-09-25",37.299999
"675","2020-09-28",37.73
"676","2020-09-29",37.540001
"677","2020-09-30",37.709999
"678","2020-10-01",39.139999
"679","2020-10-02",38.52
"680","2020-10-05",38.779999
"681","2020-10-06",38.529999
"682","2020-10-07",40
"683","2020-10-08",40.880001
"684","2020-10-09",41.849998
"685","2020-10-12",40.889999
"686","2020-10-13",40.450001
"687","2020-10-14",39.540001
"688","2020-10-15",39.189999
"689","2020-10-16",39.459999
"690","2020-10-19",38.740002
"691","2020-10-20",39.23
"692","2020-10-21",40.439999
"693","2020-10-22",39.349998
"694","2020-10-23",40.48
"695","2020-10-26",38.84
"696","2020-10-27",38.810001
"697","2020-10-28",36.52
"698","2020-10-29",37.369999
"699","2020-10-30",36.610001
"700","2020-11-02",37.490002
"701","2020-11-03",38.599998
"702","2020-11-04",40.84
"703","2020-11-05",43.630001
"704","2020-11-06",44.220001
"705","2020-11-09",43.599998
"706","2020-11-10",43.810001
"707","2020-11-11",44.279999
"708","2020-11-12",43.369999
"709","2020-11-13",43.639999
"710","2020-11-16",44.220001
"711","2020-11-17",45.240002
"712","2020-11-18",43.939999
"713","2020-11-19",43.939999
"714","2020-11-20",42.57
"715","2020-11-23",44
"716","2020-11-24",46.619999
"717","2020-11-25",48.139999
"718","2020-11-27",47.68
