"","date","GCO"
"156","2007-08-15",48.220001
"157","2007-08-16",48.650002
"158","2007-08-17",49.43
"159","2007-08-20",50.099998
"160","2007-08-21",50.400002
"161","2007-08-22",51.099998
"162","2007-08-23",50.709999
"163","2007-08-24",51
"164","2007-08-27",50.470001
"165","2007-08-28",49.700001
"166","2007-08-29",50.099998
"167","2007-08-30",44.950001
"168","2007-08-31",45.889999
"169","2007-09-04",44.220001
"170","2007-09-05",43.950001
"171","2007-09-06",43.919998
"172","2007-09-07",44.799999
"173","2007-09-10",45.400002
"174","2007-09-11",45.869999
"175","2007-09-12",45.700001
"176","2007-09-13",45.82
"177","2007-09-14",44.529999
"178","2007-09-17",44.400002
"179","2007-09-18",45.450001
"180","2007-09-19",46.279999
"181","2007-09-20",46.75
"182","2007-09-21",47.599998
"183","2007-09-24",46.5
"184","2007-09-25",45.43
"185","2007-09-26",45.419998
"186","2007-09-27",45.509998
"187","2007-09-28",46.130001
"188","2007-10-01",47.18
"189","2007-10-02",47.220001
"190","2007-10-03",48.009998
"191","2007-10-04",47.82
"192","2007-10-05",47.830002
"193","2007-10-08",47.830002
"194","2007-10-09",47.09
"195","2007-10-10",46.889999
"196","2007-10-11",47.400002
"197","2007-10-12",47.599998
"198","2007-10-15",47.16
"199","2007-10-16",46.610001
"200","2007-10-17",46.68
"201","2007-10-18",46.419998
"202","2007-10-19",45.919998
"203","2007-10-22",46.549999
"204","2007-10-23",46.889999
"205","2007-10-24",47.240002
"206","2007-10-25",46.959999
"207","2007-10-26",47.02
"208","2007-10-29",46.880001
"209","2007-10-30",46.419998
"210","2007-10-31",46.200001
"211","2007-11-01",45.419998
"212","2007-11-02",45.299999
"213","2007-11-05",44.880001
"214","2007-11-06",45.41
"215","2007-11-07",44.330002
"216","2007-11-08",44.150002
"217","2007-11-09",42.619999
"218","2007-11-12",42.27
"219","2007-11-13",42.5
"220","2007-11-14",42.099998
"221","2007-11-15",40.290001
"222","2007-11-16",39.23
"223","2007-11-19",29.98
"224","2007-11-20",31.35
"225","2007-11-21",32.07
"226","2007-11-23",33.310001
"227","2007-11-26",30.17
"228","2007-11-27",25.440001
"229","2007-11-28",26.75
"230","2007-11-29",29.9
"231","2007-11-30",31
"232","2007-12-03",32.639999
"233","2007-12-04",32.77
"234","2007-12-05",31.83
"235","2007-12-06",32.25
"236","2007-12-07",32.93
"237","2007-12-10",31.5
"238","2007-12-11",31.74
"239","2007-12-12",31.040001
"240","2007-12-13",32.119999
"241","2007-12-14",35.02
"242","2007-12-17",34.77
"243","2007-12-18",34.610001
"244","2007-12-19",35.299999
"245","2007-12-20",35.470001
"246","2007-12-21",33.279999
"247","2007-12-24",32.18
"248","2007-12-26",33
"249","2007-12-27",33.060001
"250","2007-12-28",38.5
"251","2007-12-31",37.799999
"252","2008-01-02",36.470001
"253","2008-01-03",36.02
"254","2008-01-04",33
"255","2008-01-07",31.559999
"256","2008-01-08",31.719999
"257","2008-01-09",32.759998
"258","2008-01-10",32.23
"259","2008-01-11",33.040001
"260","2008-01-14",32.889999
"261","2008-01-15",30.709999
"262","2008-01-16",30.440001
"263","2008-01-17",28.91
"264","2008-01-18",28.9
"265","2008-01-22",28.690001
"266","2008-01-23",30
"267","2008-01-24",29.93
"268","2008-01-25",29.790001
"269","2008-01-28",32.200001
"270","2008-01-29",32.560001
"271","2008-01-30",32.029999
"272","2008-01-31",33.360001
"273","2008-02-01",33.48
"274","2008-02-04",31.559999
"275","2008-02-05",31.309999
"276","2008-02-06",30.110001
"277","2008-02-07",32.450001
"278","2008-02-08",31.76
"279","2008-02-11",31.25
"280","2008-02-12",31.860001
"281","2008-02-13",31.75
"282","2008-02-14",30.48
"283","2008-02-15",30.98
"284","2008-02-19",31.83
"285","2008-02-20",30.940001
"286","2008-02-21",29.889999
"287","2008-02-22",30.76
"288","2008-02-25",32
"289","2008-02-26",32.009998
"290","2008-02-27",31.049999
"291","2008-02-28",30.309999
"292","2008-02-29",29.950001
"293","2008-03-03",24.77
"294","2008-03-04",23.299999
"295","2008-03-05",22.629999
"296","2008-03-06",21.360001
"297","2008-03-07",20.75
"298","2008-03-10",19.940001
"299","2008-03-11",20.16
"300","2008-03-12",19.790001
"301","2008-03-13",21.5
"302","2008-03-14",21.75
"303","2008-03-17",21.370001
"304","2008-03-18",21.68
"305","2008-03-19",21.940001
"306","2008-03-20",22.48
"307","2008-03-24",23.360001
"308","2008-03-25",22.879999
"309","2008-03-26",22.440001
"310","2008-03-27",22.18
"311","2008-03-28",22.209999
"312","2008-03-31",23.110001
"313","2008-04-01",23.48
"314","2008-04-02",23.92
"315","2008-04-03",23.860001
"316","2008-04-04",23.9
"317","2008-04-07",23.57
"318","2008-04-08",23.360001
"319","2008-04-09",22.84
"320","2008-04-10",22.559999
"321","2008-04-11",22.6
"322","2008-04-14",22.93
"323","2008-04-15",22.5
"324","2008-04-16",22.370001
"325","2008-04-17",22.17
"326","2008-04-18",22.76
"327","2008-04-21",22.27
"328","2008-04-22",21.82
"329","2008-04-23",21.950001
"330","2008-04-24",22.549999
"331","2008-04-25",22.719999
"332","2008-04-28",23.059999
"333","2008-04-29",23
"334","2008-04-30",22.16
"335","2008-05-01",22.84
"336","2008-05-02",22.309999
"337","2008-05-05",21.85
"338","2008-05-06",21.700001
"339","2008-05-07",21.33
"340","2008-05-08",21.219999
"341","2008-05-09",21.700001
"342","2008-05-12",22.959999
"343","2008-05-13",23.120001
"344","2008-05-14",23.25
"345","2008-05-15",23.99
"346","2008-05-16",24.059999
"347","2008-05-19",23.73
"348","2008-05-20",23.91
"349","2008-05-21",23.4
"350","2008-05-22",23.709999
"351","2008-05-23",24.35
"352","2008-05-27",25.43
"353","2008-05-28",26.5
"354","2008-05-29",28.059999
"355","2008-05-30",28.690001
"356","2008-06-02",29.219999
"357","2008-06-03",29.309999
"358","2008-06-04",29.860001
"359","2008-06-05",29.280001
"360","2008-06-06",25.950001
"361","2008-06-09",26.110001
"362","2008-06-10",26.639999
"363","2008-06-11",26.27
"364","2008-06-12",26.639999
"365","2008-06-13",27.639999
"366","2008-06-16",28.059999
"367","2008-06-17",27.700001
"368","2008-06-18",27.27
"369","2008-06-19",27.82
"370","2008-06-20",29.309999
"371","2008-06-23",30.26
"372","2008-06-24",28.99
"373","2008-06-25",29.440001
"374","2008-06-26",28.67
"375","2008-06-27",30.360001
"376","2008-06-30",30.870001
"377","2008-07-01",30.280001
"378","2008-07-02",29.870001
"379","2008-07-03",29.360001
"380","2008-07-07",30.139999
"381","2008-07-08",31.41
"382","2008-07-09",29.26
"383","2008-07-10",28.76
"384","2008-07-11",29.120001
"385","2008-07-14",29.08
"386","2008-07-15",29.209999
"387","2008-07-16",30.950001
"388","2008-07-17",31.209999
"389","2008-07-18",29.950001
"390","2008-07-21",29.16
"391","2008-07-22",30.040001
"392","2008-07-23",30.200001
"393","2008-07-24",29.620001
"394","2008-07-25",29.57
"395","2008-07-28",27.790001
"396","2008-07-29",29.83
"397","2008-07-30",29.82
"398","2008-07-31",29.4
"399","2008-08-01",29.74
"400","2008-08-04",29.209999
"401","2008-08-05",30.01
"402","2008-08-06",29.85
"403","2008-08-07",29.5
"404","2008-08-08",31.559999
"405","2008-08-11",31.200001
"406","2008-08-12",31.700001
"407","2008-08-13",30.379999
"408","2008-08-14",29.309999
"409","2008-08-15",30.9
"410","2008-08-18",32.119999
"411","2008-08-19",31.27
"412","2008-08-20",31.700001
"413","2008-08-21",32.099998
"414","2008-08-22",33.490002
"415","2008-08-25",32.849998
"416","2008-08-26",33.330002
"417","2008-08-27",32.990002
"418","2008-08-28",35.52
"419","2008-08-29",36.610001
"420","2008-09-02",37.02
"421","2008-09-03",37.77
"422","2008-09-04",37.080002
"423","2008-09-05",36.009998
"424","2008-09-08",36.66
"425","2008-09-09",35.259998
"426","2008-09-10",36.599998
"427","2008-09-11",36.490002
"428","2008-09-12",36.810001
"429","2008-09-15",35.740002
"430","2008-09-16",35.560001
"431","2008-09-17",32.240002
"432","2008-09-18",35
"433","2008-09-19",36.5
"434","2008-09-22",34.130001
"435","2008-09-23",34
"436","2008-09-24",33.540001
"437","2008-09-25",35.360001
"438","2008-09-26",35.439999
"439","2008-09-29",33.360001
"440","2008-09-30",33.48
"441","2008-10-01",33.150002
"442","2008-10-02",29.950001
"443","2008-10-03",28.379999
"444","2008-10-06",27.870001
"445","2008-10-07",25.280001
"446","2008-10-08",25.48
"447","2008-10-09",25.959999
"448","2008-10-10",26.67
"449","2008-10-13",30.299999
"450","2008-10-14",27.25
"451","2008-10-15",24.309999
"452","2008-10-16",24.629999
"453","2008-10-17",25.08
"454","2008-10-20",25.190001
"455","2008-10-21",24.709999
"456","2008-10-22",24.5
"457","2008-10-23",23.290001
"458","2008-10-24",21.610001
"459","2008-10-27",21.110001
"460","2008-10-28",22.99
"461","2008-10-29",23.41
"462","2008-10-30",24.059999
"463","2008-10-31",24.809999
"464","2008-11-03",23.5
"465","2008-11-04",24.27
"466","2008-11-05",22.809999
"467","2008-11-06",22.32
"468","2008-11-07",22.68
"469","2008-11-10",22.219999
"470","2008-11-11",22.209999
"471","2008-11-12",21.48
"472","2008-11-13",23.940001
"473","2008-11-14",22.120001
"474","2008-11-17",20.620001
"475","2008-11-18",17.719999
"476","2008-11-19",11.4
"477","2008-11-20",11.4
"478","2008-11-21",11.76
"479","2008-11-24",11.98
"480","2008-11-25",11.95
"481","2008-11-26",13.95
"482","2008-11-28",13.46
"483","2008-12-01",11.38
"484","2008-12-02",13.01
"485","2008-12-03",14.13
"486","2008-12-04",14.44
"487","2008-12-05",15.43
"488","2008-12-08",16.08
"489","2008-12-09",15.88
"490","2008-12-10",15
"491","2008-12-11",13.64
"492","2008-12-12",13.58
"493","2008-12-15",12.95
"494","2008-12-16",13.77
"495","2008-12-17",14.72
"496","2008-12-18",15.19
"497","2008-12-19",16.75
"498","2008-12-22",16.26
"499","2008-12-23",17.77
"500","2008-12-24",18.209999
"501","2008-12-26",17.1
"502","2008-12-29",16.08
"503","2008-12-30",16.92
"504","2008-12-31",16.92
"505","2009-01-02",17.07
"506","2009-01-05",17.700001
"507","2009-01-06",17.52
"508","2009-01-07",16.82
"509","2009-01-08",16.68
"510","2009-01-09",16.450001
"511","2009-01-12",15.61
"512","2009-01-13",15.72
"513","2009-01-14",14.36
"514","2009-01-15",15.13
"515","2009-01-16",15.05
"516","2009-01-20",13.61
"517","2009-01-21",14.87
"518","2009-01-22",15.09
"519","2009-01-23",14.68
"520","2009-01-26",15.26
"521","2009-01-27",15.3
"522","2009-01-28",16.25
"523","2009-01-29",15.83
"524","2009-01-30",15.4
"525","2009-02-02",15.45
"526","2009-02-03",14.93
"527","2009-02-04",14.82
"528","2009-02-05",15.04
"529","2009-02-06",15.95
"530","2009-02-09",15.63
"531","2009-02-10",14.68
"532","2009-02-11",14.62
"533","2009-02-12",15.22
"534","2009-02-13",14.91
"535","2009-02-17",14.31
"536","2009-02-18",14.57
"537","2009-02-19",14.59
"538","2009-02-20",14.36
"539","2009-02-23",13.87
"540","2009-02-24",14.62
"541","2009-02-25",14.55
"542","2009-02-26",14.32
"543","2009-02-27",14.3
"544","2009-03-02",14.03
"545","2009-03-03",12.28
"546","2009-03-04",12.32
"547","2009-03-05",13.37
"548","2009-03-06",13.58
"549","2009-03-09",13.47
"550","2009-03-10",13.87
"551","2009-03-11",13.75
"552","2009-03-12",15.27
"553","2009-03-13",15.67
"554","2009-03-16",15.38
"555","2009-03-17",15.72
"556","2009-03-18",15.85
"557","2009-03-19",15.76
"558","2009-03-20",15.05
"559","2009-03-23",16.379999
"560","2009-03-24",16.860001
"561","2009-03-25",17.540001
"562","2009-03-26",18.870001
"563","2009-03-27",19.16
"564","2009-03-30",18.91
"565","2009-03-31",18.83
"566","2009-04-01",19.219999
"567","2009-04-02",20.77
"568","2009-04-03",20.51
"569","2009-04-06",20.639999
"570","2009-04-07",19.309999
"571","2009-04-08",20.84
"572","2009-04-09",21.73
"573","2009-04-13",22.1
"574","2009-04-14",21.35
"575","2009-04-15",20.459999
"576","2009-04-16",21.17
"577","2009-04-17",21.35
"578","2009-04-20",21.25
"579","2009-04-21",22.040001
"580","2009-04-22",22.1
"581","2009-04-23",21.65
"582","2009-04-24",21.76
"583","2009-04-27",21.280001
"584","2009-04-28",22.030001
"585","2009-04-29",22.540001
"586","2009-04-30",22.780001
"587","2009-05-01",22.09
"588","2009-05-04",22.5
"589","2009-05-05",22.99
"590","2009-05-06",24.65
"591","2009-05-07",25.18
"592","2009-05-08",24.370001
"593","2009-05-11",24.040001
"594","2009-05-12",23.24
"595","2009-05-13",22.58
"596","2009-05-14",22.469999
"597","2009-05-15",22.35
"598","2009-05-18",23.15
"599","2009-05-19",23.030001
"600","2009-05-20",22.290001
"601","2009-05-21",22.290001
"602","2009-05-22",22.790001
"603","2009-05-26",24.040001
"604","2009-05-27",23.700001
"605","2009-05-28",23.780001
"606","2009-05-29",25.790001
"607","2009-06-01",25.690001
"608","2009-06-02",25.51
"609","2009-06-03",25.610001
"610","2009-06-04",25.030001
"611","2009-06-05",25.469999
"612","2009-06-08",24.719999
"613","2009-06-09",25.049999
"614","2009-06-10",24.24
"615","2009-06-11",22.790001
"616","2009-06-12",21.98
"617","2009-06-15",21.299999
"618","2009-06-16",20.709999
"619","2009-06-17",21.200001
"620","2009-06-18",20.940001
"621","2009-06-19",21
"622","2009-06-22",20.27
"623","2009-06-23",18.93
"624","2009-06-24",19.25
"625","2009-06-25",19.42
"626","2009-06-26",19.219999
"627","2009-06-29",19.35
"628","2009-06-30",18.77
"629","2009-07-01",19.030001
"630","2009-07-02",18.440001
"631","2009-07-06",17.620001
"632","2009-07-07",17.639999
"633","2009-07-08",18
"634","2009-07-09",17.74
"635","2009-07-10",17.57
"636","2009-07-13",18.26
"637","2009-07-14",18.719999
"638","2009-07-15",19.4
"639","2009-07-16",19.309999
"640","2009-07-17",19.219999
"641","2009-07-20",19.15
"642","2009-07-21",19.27
"643","2009-07-22",19.73
"644","2009-07-23",20.5
"645","2009-07-24",20.969999
"646","2009-07-27",20.620001
"647","2009-07-28",20.639999
"648","2009-07-29",20.23
"649","2009-07-30",21.540001
"650","2009-07-31",21.719999
"651","2009-08-03",22.07
"652","2009-08-04",21.85
"653","2009-08-05",22
"654","2009-08-06",22.139999
"655","2009-08-07",23.059999
"656","2009-08-10",23.17
"657","2009-08-11",23.08
"658","2009-08-12",22.879999
"659","2009-08-13",23.049999
"660","2009-08-14",22.870001
"661","2009-08-17",21.620001
"662","2009-08-18",21.74
"663","2009-08-19",21.459999
"664","2009-08-20",21.690001
"665","2009-08-21",20.4
"666","2009-08-24",19.91
"667","2009-08-25",20.1
"668","2009-08-26",20.809999
"669","2009-08-27",23.18
"670","2009-08-28",22.700001
"671","2009-08-31",21.9
"672","2009-09-01",21.370001
"673","2009-09-02",20.59
"674","2009-09-03",21.200001
"675","2009-09-04",21.120001
"676","2009-09-08",21.030001
"677","2009-09-09",21.219999
"678","2009-09-10",21.25
"679","2009-09-11",21.040001
"680","2009-09-14",22.110001
"681","2009-09-15",23.01
"682","2009-09-16",23.49
"683","2009-09-17",23.26
"684","2009-09-18",23.77
"685","2009-09-21",23.84
"686","2009-09-22",23.799999
"687","2009-09-23",23.25
"688","2009-09-24",24.040001
"689","2009-09-25",24.120001
"690","2009-09-28",24.18
"691","2009-09-29",24.809999
"692","2009-09-30",24.07
"693","2009-10-01",23.27
"694","2009-10-02",22.85
"695","2009-10-05",23.24
"696","2009-10-06",24.389999
"697","2009-10-07",24.34
"698","2009-10-08",24.85
"699","2009-10-09",25.17
"700","2009-10-12",25.01
"701","2009-10-13",25.23
"702","2009-10-14",25.67
"703","2009-10-15",26.66
"704","2009-10-16",26.48
"705","2009-10-19",28.18
"706","2009-10-20",28.32
"707","2009-10-21",28.02
"708","2009-10-22",28.110001
"709","2009-10-23",28.049999
"710","2009-10-26",28.049999
"711","2009-10-27",27.07
"712","2009-10-28",26.01
"713","2009-10-29",26.5
"714","2009-10-30",26.07
"715","2009-11-02",26.33
"716","2009-11-03",26.370001
"717","2009-11-04",25.5
"718","2009-11-05",26.379999
"719","2009-11-06",27.42
"720","2009-11-09",27.84
"721","2009-11-10",28
"722","2009-11-11",27.65
"723","2009-11-12",26.799999
"724","2009-11-13",27.17
"725","2009-11-16",27.950001
"726","2009-11-17",28.02
"727","2009-11-18",28.73
"728","2009-11-19",28.26
"729","2009-11-20",28.15
"730","2009-11-23",28.540001
"731","2009-11-24",26.379999
"732","2009-11-25",26.66
"733","2009-11-27",26.700001
"734","2009-11-30",26.139999
"735","2009-12-01",26
"736","2009-12-02",25.549999
"737","2009-12-03",25.07
"738","2009-12-04",24.549999
"739","2009-12-07",24.120001
"740","2009-12-08",23.809999
"741","2009-12-09",23.76
"742","2009-12-10",23.620001
"743","2009-12-11",24.370001
"744","2009-12-14",25.23
"745","2009-12-15",24.59
"746","2009-12-16",25.49
"747","2009-12-17",25.959999
"748","2009-12-18",25.6
"749","2009-12-21",26.299999
"750","2009-12-22",26.57
"751","2009-12-23",26.969999
"752","2009-12-24",26.9
"753","2009-12-28",27.120001
"754","2009-12-29",27.620001
"755","2009-12-30",27.950001
"756","2009-12-31",27.459999
"757","2010-01-04",28.379999
"758","2010-01-05",28.719999
"759","2010-01-06",29.1
"760","2010-01-07",29.360001
"761","2010-01-08",28.870001
"762","2010-01-11",28.469999
"763","2010-01-12",26.08
"764","2010-01-13",25.360001
"765","2010-01-14",25.58
"766","2010-01-15",24.98
"767","2010-01-19",25.469999
"768","2010-01-20",25.26
"769","2010-01-21",24.719999
"770","2010-01-22",24.700001
"771","2010-01-25",24.459999
"772","2010-01-26",23.92
"773","2010-01-27",23.879999
"774","2010-01-28",23.639999
"775","2010-01-29",23.58
"776","2010-02-01",23.17
"777","2010-02-02",23.09
"778","2010-02-03",22.780001
"779","2010-02-04",22.059999
"780","2010-02-05",21.73
"781","2010-02-08",21.879999
"782","2010-02-09",21.67
"783","2010-02-10",21.200001
"784","2010-02-11",21.200001
"785","2010-02-12",21.299999
"786","2010-02-16",21.35
"787","2010-02-17",21.68
"788","2010-02-18",23.040001
"789","2010-02-19",23.27
"790","2010-02-22",23.17
"791","2010-02-23",22.950001
"792","2010-02-24",23.440001
"793","2010-02-25",24.120001
"794","2010-02-26",23.93
"795","2010-03-01",25.57
"796","2010-03-02",25.860001
"797","2010-03-03",25.809999
"798","2010-03-04",27.610001
"799","2010-03-05",28.17
"800","2010-03-08",28.530001
"801","2010-03-09",28.26
"802","2010-03-10",28.75
"803","2010-03-11",29.07
"804","2010-03-12",29.43
"805","2010-03-15",29.719999
"806","2010-03-16",29.24
"807","2010-03-17",29.24
"808","2010-03-18",29.09
"809","2010-03-19",29
"810","2010-03-22",29.25
"811","2010-03-23",30.620001
"812","2010-03-24",29.92
"813","2010-03-25",29.389999
"814","2010-03-26",30.610001
"815","2010-03-29",30.92
"816","2010-03-30",31.209999
"817","2010-03-31",31.01
"818","2010-04-01",31.34
"819","2010-04-05",32.290001
"820","2010-04-06",32.48
"821","2010-04-07",31.93
"822","2010-04-08",31.9
"823","2010-04-09",32
"824","2010-04-12",33.18
"825","2010-04-13",33.849998
"826","2010-04-14",34.790001
"827","2010-04-15",34.189999
"828","2010-04-16",33.880001
"829","2010-04-19",33.73
"830","2010-04-20",33.509998
"831","2010-04-21",33.869999
"832","2010-04-22",34.82
"833","2010-04-23",34.75
"834","2010-04-26",34.349998
"835","2010-04-27",34.009998
"836","2010-04-28",33.700001
"837","2010-04-29",34.560001
"838","2010-04-30",33.290001
"839","2010-05-03",33.939999
"840","2010-05-04",32.700001
"841","2010-05-05",31.68
"842","2010-05-06",30.51
"843","2010-05-07",29.389999
"844","2010-05-10",30.709999
"845","2010-05-11",31.459999
"846","2010-05-12",32.470001
"847","2010-05-13",31.219999
"848","2010-05-14",30.43
"849","2010-05-17",30.639999
"850","2010-05-18",29.59
"851","2010-05-19",29.51
"852","2010-05-20",28.440001
"853","2010-05-21",28.809999
"854","2010-05-24",28.809999
"855","2010-05-25",28.84
"856","2010-05-26",28.98
"857","2010-05-27",29.91
"858","2010-05-28",31.120001
"859","2010-06-01",30.540001
"860","2010-06-02",31.559999
"861","2010-06-03",30.959999
"862","2010-06-04",29.440001
"863","2010-06-07",28.84
"864","2010-06-08",28.4
"865","2010-06-09",29.26
"866","2010-06-10",30.43
"867","2010-06-11",30.76
"868","2010-06-14",30.469999
"869","2010-06-15",30.77
"870","2010-06-16",30.1
"871","2010-06-17",29.65
"872","2010-06-18",30.33
"873","2010-06-21",29.139999
"874","2010-06-22",28.41
"875","2010-06-23",28.700001
"876","2010-06-24",27.889999
"877","2010-06-25",28.620001
"878","2010-06-28",28.25
"879","2010-06-29",27.040001
"880","2010-06-30",26.309999
"881","2010-07-01",26.360001
"882","2010-07-02",26.469999
"883","2010-07-06",25.09
"884","2010-07-07",25.540001
"885","2010-07-08",26.23
"886","2010-07-09",27.139999
"887","2010-07-12",26.67
"888","2010-07-13",27.379999
"889","2010-07-14",27.219999
"890","2010-07-15",27.15
"891","2010-07-16",26.08
"892","2010-07-19",26.01
"893","2010-07-20",27.08
"894","2010-07-21",26.51
"895","2010-07-22",27.85
"896","2010-07-23",28.59
"897","2010-07-26",29.33
"898","2010-07-27",28.33
"899","2010-07-28",27.9
"900","2010-07-29",28.34
"901","2010-07-30",27.290001
"902","2010-08-02",28.1
"903","2010-08-03",27.120001
"904","2010-08-04",27.219999
"905","2010-08-05",26.76
"906","2010-08-06",26.610001
"907","2010-08-09",27.379999
"908","2010-08-10",27.16
"909","2010-08-11",25.620001
"910","2010-08-12",25.700001
"911","2010-08-13",24.84
"912","2010-08-16",25.08
"913","2010-08-17",25.309999
"914","2010-08-18",25.91
"915","2010-08-19",25.73
"916","2010-08-20",25.93
"917","2010-08-23",25.52
"918","2010-08-24",25.33
"919","2010-08-25",25.77
"920","2010-08-26",25.299999
"921","2010-08-27",26.209999
"922","2010-08-30",25.280001
"923","2010-08-31",25.24
"924","2010-09-01",27.01
"925","2010-09-02",27.379999
"926","2010-09-03",27.280001
"927","2010-09-07",26.290001
"928","2010-09-08",26.6
"929","2010-09-09",27.26
"930","2010-09-10",26.700001
"931","2010-09-13",27.48
"932","2010-09-14",28.200001
"933","2010-09-15",28.639999
"934","2010-09-16",27.92
"935","2010-09-17",28.73
"936","2010-09-20",29.129999
"937","2010-09-21",28.68
"938","2010-09-22",27.969999
"939","2010-09-23",28.040001
"940","2010-09-24",28.98
"941","2010-09-27",29.82
"942","2010-09-28",30.1
"943","2010-09-29",29.85
"944","2010-09-30",29.879999
"945","2010-10-01",30.43
"946","2010-10-04",30.15
"947","2010-10-05",31.190001
"948","2010-10-06",30.690001
"949","2010-10-07",31.299999
"950","2010-10-08",31.91
"951","2010-10-11",32.759998
"952","2010-10-12",33.040001
"953","2010-10-13",33.18
"954","2010-10-14",32.68
"955","2010-10-15",33.77
"956","2010-10-18",33.639999
"957","2010-10-19",33.110001
"958","2010-10-20",33.330002
"959","2010-10-21",32.529999
"960","2010-10-22",32.560001
"961","2010-10-25",32.630001
"962","2010-10-26",33.380001
"963","2010-10-27",32.380001
"964","2010-10-28",32.400002
"965","2010-10-29",32.759998
"966","2010-11-01",32.349998
