"","date","STAY"
"182","2014-08-05",22.370001
"183","2014-08-06",21.860001
"184","2014-08-07",21.879999
"185","2014-08-08",22.35
"186","2014-08-11",22.75
"187","2014-08-12",22.73
"188","2014-08-13",22.799999
"189","2014-08-14",22.93
"190","2014-08-15",22.799999
"191","2014-08-18",23.139999
"192","2014-08-19",23.4
"193","2014-08-20",23.49
"194","2014-08-21",23.74
"195","2014-08-22",23.969999
"196","2014-08-25",24.059999
"197","2014-08-26",23.93
"198","2014-08-27",23.98
"199","2014-08-28",23.709999
"200","2014-08-29",23.860001
"201","2014-09-02",23.940001
"202","2014-09-03",23.82
"203","2014-09-04",23.719999
"204","2014-09-05",23.75
"205","2014-09-08",23.73
"206","2014-09-09",23.59
"207","2014-09-10",23.58
"208","2014-09-11",23.450001
"209","2014-09-12",23.26
"210","2014-09-15",23.059999
"211","2014-09-16",23.18
"212","2014-09-17",23.23
"213","2014-09-18",23.440001
"214","2014-09-19",23.690001
"215","2014-09-22",23.610001
"216","2014-09-23",23.549999
"217","2014-09-24",23.799999
"218","2014-09-25",23.549999
"219","2014-09-26",23.860001
"220","2014-09-29",23.91
"221","2014-09-30",23.74
"222","2014-10-01",23.23
"223","2014-10-02",22.98
"224","2014-10-03",22.91
"225","2014-10-06",23.02
"226","2014-10-07",22.25
"227","2014-10-08",22.09
"228","2014-10-09",21.799999
"229","2014-10-10",21.73
"230","2014-10-13",21.110001
"231","2014-10-14",20.790001
"232","2014-10-15",20.860001
"233","2014-10-16",21.540001
"234","2014-10-17",22.5
"235","2014-10-20",22.549999
"236","2014-10-21",23.049999
"237","2014-10-22",22.67
"238","2014-10-23",22.559999
"239","2014-10-24",22.59
"240","2014-10-27",22.280001
"241","2014-10-28",22.27
"242","2014-10-29",22.35
"243","2014-10-30",22.77
"244","2014-10-31",23.059999
"245","2014-11-03",23.09
"246","2014-11-04",23.08
"247","2014-11-05",23.09
"248","2014-11-06",23.299999
"249","2014-11-07",18.299999
"250","2014-11-10",18.450001
"251","2014-11-11",17.83
"252","2014-11-12",17.629999
"253","2014-11-13",17.66
"254","2014-11-14",18.42
"255","2014-11-17",18.559999
"256","2014-11-18",18.52
"257","2014-11-19",18.639999
"258","2014-11-20",18.4
"259","2014-11-21",18.67
"260","2014-11-24",18.52
"261","2014-11-25",18.66
"262","2014-11-26",18.639999
"263","2014-11-28",18.6
"264","2014-12-01",18.370001
"265","2014-12-02",18.49
"266","2014-12-03",18.58
"267","2014-12-04",18.549999
"268","2014-12-05",18.860001
"269","2014-12-08",18.57
"270","2014-12-09",18.67
"271","2014-12-10",18.65
"272","2014-12-11",18.75
"273","2014-12-12",18.629999
"274","2014-12-15",18.58
"275","2014-12-16",18.299999
"276","2014-12-17",18.809999
"277","2014-12-18",19
"278","2014-12-19",19.280001
"279","2014-12-22",19.49
"280","2014-12-23",19.91
"281","2014-12-24",19.6
"282","2014-12-26",19.24
"283","2014-12-29",19.33
"284","2014-12-30",19.57
"285","2014-12-31",19.309999
"286","2015-01-02",19.879999
"287","2015-01-05",19.25
"288","2015-01-06",19.379999
"289","2015-01-07",19.85
"290","2015-01-08",19.91
"291","2015-01-09",19.92
"292","2015-01-12",20.52
"293","2015-01-13",20.559999
"294","2015-01-14",20.48
"295","2015-01-15",19.98
"296","2015-01-16",20.24
"297","2015-01-20",19.6
"298","2015-01-21",19.84
"299","2015-01-22",20.26
"300","2015-01-23",19.719999
"301","2015-01-26",20.1
"302","2015-01-27",19.799999
"303","2015-01-28",19.84
"304","2015-01-29",20.09
"305","2015-01-30",19.780001
"306","2015-02-02",19.75
"307","2015-02-03",20.41
"308","2015-02-04",20.030001
"309","2015-02-05",20.360001
"310","2015-02-06",19.950001
"311","2015-02-09",19.9
"312","2015-02-10",20.08
"313","2015-02-11",20.18
"314","2015-02-12",20.530001
"315","2015-02-13",20.74
"316","2015-02-17",20.76
"317","2015-02-18",20.639999
"318","2015-02-19",21.18
"319","2015-02-20",21.23
"320","2015-02-23",21.299999
"321","2015-02-24",20.74
"322","2015-02-25",20.459999
"323","2015-02-26",19.540001
"324","2015-02-27",19.299999
"325","2015-03-02",19.700001
"326","2015-03-03",19.559999
"327","2015-03-04",19.52
"328","2015-03-05",19.99
"329","2015-03-06",19
"330","2015-03-09",19.1
"331","2015-03-10",18.67
"332","2015-03-11",18.9
"333","2015-03-12",18.950001
"334","2015-03-13",18.83
"335","2015-03-16",19.07
"336","2015-03-17",19.6
"337","2015-03-18",19.6
"338","2015-03-19",19.57
"339","2015-03-20",19.940001
"340","2015-03-23",19.889999
"341","2015-03-24",19.610001
"342","2015-03-25",19.290001
"343","2015-03-26",19.25
"344","2015-03-27",19.5
"345","2015-03-30",19.530001
"346","2015-03-31",19.530001
"347","2015-04-01",19.700001
"348","2015-04-02",19.65
"349","2015-04-06",19.799999
"350","2015-04-07",19.559999
"351","2015-04-08",19.85
"352","2015-04-09",19.610001
"353","2015-04-10",19.709999
"354","2015-04-13",19.629999
"355","2015-04-14",19.48
"356","2015-04-15",19.530001
"357","2015-04-16",19.35
"358","2015-04-17",19.66
"359","2015-04-20",19.809999
"360","2015-04-21",19.940001
"361","2015-04-22",20.17
"362","2015-04-23",20.389999
"363","2015-04-24",20.309999
"364","2015-04-27",20.950001
"365","2015-04-28",21
"366","2015-04-29",20.889999
"367","2015-04-30",20.26
"368","2015-05-01",20.74
"369","2015-05-04",20.26
"370","2015-05-05",19.629999
"371","2015-05-06",19.35
"372","2015-05-07",19.9
"373","2015-05-08",20.49
"374","2015-05-11",20.34
"375","2015-05-12",20.1
"376","2015-05-13",19.84
"377","2015-05-14",20.049999
"378","2015-05-15",20.1
"379","2015-05-18",19.83
"380","2015-05-19",19.83
"381","2015-05-20",20.059999
"382","2015-05-21",19.870001
"383","2015-05-22",19.629999
"384","2015-05-26",19.6
"385","2015-05-27",19.610001
"386","2015-05-28",19.469999
"387","2015-05-29",19.610001
"388","2015-06-01",19.690001
"389","2015-06-02",19.629999
"390","2015-06-03",19.690001
"391","2015-06-04",19.85
"392","2015-06-05",19.74
"393","2015-06-08",19.530001
"394","2015-06-09",19.280001
"395","2015-06-10",19.459999
"396","2015-06-11",19.530001
"397","2015-06-12",19.280001
"398","2015-06-15",19.33
"399","2015-06-16",19.5
"400","2015-06-17",19.65
"401","2015-06-18",19.940001
"402","2015-06-19",19.370001
"403","2015-06-22",19.59
"404","2015-06-23",19.65
"405","2015-06-24",19.540001
"406","2015-06-25",19.190001
"407","2015-06-26",19.059999
"408","2015-06-29",19
"409","2015-06-30",18.77
"410","2015-07-01",18.9
"411","2015-07-02",18.75
"412","2015-07-06",18.6
"413","2015-07-07",18.5
"414","2015-07-08",18.629999
"415","2015-07-09",18.870001
"416","2015-07-10",19.110001
"417","2015-07-13",19.23
"418","2015-07-14",19.280001
"419","2015-07-15",19.120001
"420","2015-07-16",19.01
"421","2015-07-17",18.9
"422","2015-07-20",18.950001
"423","2015-07-21",18.6
"424","2015-07-22",18.790001
"425","2015-07-23",18.379999
"426","2015-07-24",17.91
"427","2015-07-27",17.68
"428","2015-07-28",17.879999
"429","2015-07-29",18.219999
"430","2015-07-30",18.879999
"431","2015-07-31",19
"432","2015-08-03",19.309999
"433","2015-08-04",18.959999
"434","2015-08-05",18.950001
"435","2015-08-06",18.66
"436","2015-08-07",18.51
"437","2015-08-10",18.35
"438","2015-08-11",18.440001
"439","2015-08-12",18.65
"440","2015-08-13",18.65
"441","2015-08-14",18.75
"442","2015-08-17",19.129999
"443","2015-08-18",19.309999
"444","2015-08-19",19.34
"445","2015-08-20",18.85
"446","2015-08-21",18.9
"447","2015-08-24",18.379999
"448","2015-08-25",17.940001
"449","2015-08-26",18.469999
"450","2015-08-27",18.85
"451","2015-08-28",18.940001
"452","2015-08-31",18.77
"453","2015-09-01",18.209999
"454","2015-09-02",18.35
"455","2015-09-03",18.290001
"456","2015-09-04",17.99
"457","2015-09-08",18.049999
"458","2015-09-09",17.74
"459","2015-09-10",17.700001
"460","2015-09-11",17.780001
"461","2015-09-14",17.860001
"462","2015-09-15",17.77
"463","2015-09-16",17.860001
"464","2015-09-17",17.700001
"465","2015-09-18",17.450001
"466","2015-09-21",17.950001
"467","2015-09-22",17.23
"468","2015-09-23",17.059999
"469","2015-09-24",16.809999
"470","2015-09-25",16.83
"471","2015-09-28",16.48
"472","2015-09-29",16.18
"473","2015-09-30",16.780001
"474","2015-10-01",16.889999
"475","2015-10-02",17.08
"476","2015-10-05",17.530001
"477","2015-10-06",17.709999
"478","2015-10-07",18.25
"479","2015-10-08",18.209999
"480","2015-10-09",18.23
"481","2015-10-12",18.290001
"482","2015-10-13",18.200001
"483","2015-10-14",18.030001
"484","2015-10-15",18.32
"485","2015-10-16",17.450001
"486","2015-10-19",18.08
"487","2015-10-20",18.389999
"488","2015-10-21",18.27
"489","2015-10-22",18.459999
"490","2015-10-23",18.200001
"491","2015-10-26",18.5
"492","2015-10-27",19.43
"493","2015-10-28",19.540001
"494","2015-10-29",19.5
"495","2015-10-30",19.200001
"496","2015-11-02",19.309999
"497","2015-11-03",19.389999
"498","2015-11-04",19.43
"499","2015-11-05",19.629999
"500","2015-11-06",19.209999
"501","2015-11-09",19.049999
"502","2015-11-10",19.120001
"503","2015-11-11",17.99
"504","2015-11-12",17.290001
"505","2015-11-13",17.049999
"506","2015-11-16",16.790001
"507","2015-11-17",16.75
"508","2015-11-18",17.110001
"509","2015-11-19",17.110001
"510","2015-11-20",17
"511","2015-11-23",17.139999
"512","2015-11-24",17.110001
"513","2015-11-25",17.120001
"514","2015-11-27",17.18
"515","2015-11-30",17.110001
"516","2015-12-01",17.200001
"517","2015-12-02",17.16
"518","2015-12-03",17.01
"519","2015-12-04",17.08
"520","2015-12-07",16.77
"521","2015-12-08",16.719999
"522","2015-12-09",16.719999
"523","2015-12-10",16.459999
"524","2015-12-11",16.450001
"525","2015-12-14",16.139999
"526","2015-12-15",16.559999
"527","2015-12-16",16.799999
"528","2015-12-17",16.18
"529","2015-12-18",15.91
"530","2015-12-21",15.75
"531","2015-12-22",16.16
"532","2015-12-23",16.35
"533","2015-12-24",16.290001
"534","2015-12-28",16.129999
"535","2015-12-29",16.360001
"536","2015-12-30",16.059999
"537","2015-12-31",15.9
"538","2016-01-04",15.43
"539","2016-01-05",15.57
"540","2016-01-06",14.96
"541","2016-01-07",14.64
"542","2016-01-08",14.5
"543","2016-01-11",14.61
"544","2016-01-12",14.55
"545","2016-01-13",13.83
"546","2016-01-14",13.41
"547","2016-01-15",13.02
"548","2016-01-19",12.15
"549","2016-01-20",12.43
"550","2016-01-21",12.91
"551","2016-01-22",13.23
"552","2016-01-25",12.75
"553","2016-01-26",13.08
"554","2016-01-27",12.79
"555","2016-01-28",12.44
"556","2016-01-29",12.81
"557","2016-02-01",12.79
"558","2016-02-02",12.06
"559","2016-02-03",12.47
"560","2016-02-04",13
"561","2016-02-05",13
"562","2016-02-08",12.55
"563","2016-02-09",11.83
"564","2016-02-10",11.54
"565","2016-02-11",10.95
"566","2016-02-12",11.42
"567","2016-02-16",11.61
"568","2016-02-17",12.19
"569","2016-02-18",12.52
"570","2016-02-19",12.26
"571","2016-02-22",12.8
"572","2016-02-23",13.75
"573","2016-02-24",14.07
"574","2016-02-25",14.52
"575","2016-02-26",14.53
"576","2016-02-29",14.78
"577","2016-03-01",14.95
"578","2016-03-02",14.88
"579","2016-03-03",15.09
"580","2016-03-04",14.82
"581","2016-03-07",15.15
"582","2016-03-08",14.62
"583","2016-03-09",14.72
"584","2016-03-10",14.67
"585","2016-03-11",15.13
"586","2016-03-14",15.19
"587","2016-03-15",15.43
"588","2016-03-16",15.38
"589","2016-03-17",15.2
"590","2016-03-18",15.3
"591","2016-03-21",15.78
"592","2016-03-22",15.79
"593","2016-03-23",15.17
"594","2016-03-24",15.4
"595","2016-03-28",15.72
"596","2016-03-29",16.01
"597","2016-03-30",16.190001
"598","2016-03-31",16.299999
"599","2016-04-01",15.83
"600","2016-04-04",15.6
"601","2016-04-05",15.33
"602","2016-04-06",15.66
"603","2016-04-07",15.7
"604","2016-04-08",15.79
"605","2016-04-11",15.9
"606","2016-04-12",16.34
"607","2016-04-13",16.34
"608","2016-04-14",16.02
"609","2016-04-15",15.94
"610","2016-04-18",15.89
"611","2016-04-19",15.92
"612","2016-04-20",15.89
"613","2016-04-21",15.55
"614","2016-04-22",15.43
"615","2016-04-25",15.39
"616","2016-04-26",16.1
"617","2016-04-27",15.77
"618","2016-04-28",15.83
"619","2016-04-29",15.65
"620","2016-05-02",15.67
"621","2016-05-03",15.4
"622","2016-05-04",15.24
"623","2016-05-05",15.21
"624","2016-05-06",15.13
"625","2016-05-09",15.05
"626","2016-05-10",15.46
"627","2016-05-11",14.95
"628","2016-05-12",14.68
"629","2016-05-13",14.44
"630","2016-05-16",14
"631","2016-05-17",14.08
"632","2016-05-18",13.97
"633","2016-05-19",13.7
"634","2016-05-20",13.53
"635","2016-05-23",13.57
"636","2016-05-24",13.89
"637","2016-05-25",14.05
"638","2016-05-26",13.79
"639","2016-05-27",14.2
"640","2016-05-31",14.26
"641","2016-06-01",14.48
"642","2016-06-02",15.06
"643","2016-06-03",14.79
"644","2016-06-06",14.84
"645","2016-06-07",14.91
"646","2016-06-08",15.16
"647","2016-06-09",15.12
"648","2016-06-10",15
"649","2016-06-13",15.08
"650","2016-06-14",14.67
"651","2016-06-15",14.77
"652","2016-06-16",14.89
"653","2016-06-17",14.92
"654","2016-06-20",14.97
"655","2016-06-21",14.92
"656","2016-06-22",14.94
"657","2016-06-23",15.26
"658","2016-06-24",14.55
"659","2016-06-27",13.64
"660","2016-06-28",14.23
"661","2016-06-29",14.86
"662","2016-06-30",14.95
"663","2016-07-01",15.14
"664","2016-07-05",14.85
"665","2016-07-06",14.45
"666","2016-07-07",14.67
"667","2016-07-08",15.36
"668","2016-07-11",15.47
"669","2016-07-12",15.74
"670","2016-07-13",15.37
"671","2016-07-14",15.25
"672","2016-07-15",15.15
"673","2016-07-18",15.34
"674","2016-07-19",15.09
"675","2016-07-20",14.98
"676","2016-07-21",15.09
"677","2016-07-22",15.39
"678","2016-07-25",15.33
"679","2016-07-26",15.26
"680","2016-07-27",14.9
"681","2016-07-28",14.32
"682","2016-07-29",14.16
"683","2016-08-01",14.09
"684","2016-08-02",13.86
"685","2016-08-03",13.8
"686","2016-08-04",13.86
"687","2016-08-05",14.41
"688","2016-08-08",14.18
"689","2016-08-09",13.92
"690","2016-08-10",14.16
"691","2016-08-11",14.08
"692","2016-08-12",14.18
"693","2016-08-15",14.24
"694","2016-08-16",14.17
"695","2016-08-17",14.05
"696","2016-08-18",14.31
"697","2016-08-19",14.44
"698","2016-08-22",14.47
"699","2016-08-23",14.71
"700","2016-08-24",14.58
"701","2016-08-25",14.31
"702","2016-08-26",14.29
"703","2016-08-29",14.3
"704","2016-08-30",14.28
"705","2016-08-31",14.15
"706","2016-09-01",14.26
"707","2016-09-02",14.25
"708","2016-09-06",14.26
"709","2016-09-07",14.41
"710","2016-09-08",14.46
"711","2016-09-09",13.87
"712","2016-09-12",14.11
"713","2016-09-13",13.91
"714","2016-09-14",14
"715","2016-09-15",14.27
"716","2016-09-16",14.4
"717","2016-09-19",14.58
"718","2016-09-20",14.67
"719","2016-09-21",14.81
"720","2016-09-22",14.71
"721","2016-09-23",14.73
"722","2016-09-26",14.37
"723","2016-09-27",14.19
"724","2016-09-28",14.47
"725","2016-09-29",14.53
"726","2016-09-30",14.2
"727","2016-10-03",14.16
"728","2016-10-04",14.08
"729","2016-10-05",14.06
"730","2016-10-06",13.84
"731","2016-10-07",13.81
"732","2016-10-10",13.85
"733","2016-10-11",13.37
"734","2016-10-12",13.29
"735","2016-10-13",13.36
"736","2016-10-14",13.42
"737","2016-10-17",13.47
"738","2016-10-18",13.7
"739","2016-10-19",13.65
"740","2016-10-20",13.38
"741","2016-10-21",13.38
"742","2016-10-24",13.26
"743","2016-10-25",13.87
"744","2016-10-26",13.64
"745","2016-10-27",13.54
"746","2016-10-28",13.92
"747","2016-10-31",14.3
"748","2016-11-01",13.97
"749","2016-11-02",13.98
"750","2016-11-03",13.79
"751","2016-11-04",14.07
"752","2016-11-07",14.12
"753","2016-11-08",14.2
"754","2016-11-09",14.74
"755","2016-11-10",15.09
"756","2016-11-11",14.8
"757","2016-11-14",15.26
"758","2016-11-15",15.1
"759","2016-11-16",15.16
"760","2016-11-17",15.18
"761","2016-11-18",15.38
"762","2016-11-21",15.34
"763","2016-11-22",15.41
"764","2016-11-23",15.67
"765","2016-11-25",15.68
"766","2016-11-28",15.51
"767","2016-11-29",15.6
"768","2016-11-30",15.56
"769","2016-12-01",16.08
"770","2016-12-02",15.94
"771","2016-12-05",16.25
"772","2016-12-06",16.5
"773","2016-12-07",16.84
"774","2016-12-08",16.84
"775","2016-12-09",16.93
"776","2016-12-12",16.82
"777","2016-12-13",16.389999
"778","2016-12-14",16.139999
"779","2016-12-15",16.4
"780","2016-12-16",16.5
"781","2016-12-19",16.58
"782","2016-12-20",16.43
"783","2016-12-21",16.34
"784","2016-12-22",16.200001
"785","2016-12-23",16.27
"786","2016-12-27",16.18
"787","2016-12-28",16.02
"788","2016-12-29",16.15
"789","2016-12-30",16.15
"790","2017-01-03",15.9
"791","2017-01-04",15.98
"792","2017-01-05",15.95
"793","2017-01-06",15.94
"794","2017-01-09",15.77
"795","2017-01-10",15.83
"796","2017-01-11",15.77
"797","2017-01-12",15.6
"798","2017-01-13",15.62
"799","2017-01-17",15.5
"800","2017-01-18",15.75
"801","2017-01-19",16.01
"802","2017-01-20",16.02
"803","2017-01-23",16
"804","2017-01-24",16.16
"805","2017-01-25",16.299999
"806","2017-01-26",16.530001
"807","2017-01-27",16.58
"808","2017-01-30",16.15
"809","2017-01-31",16.209999
"810","2017-02-01",16.690001
"811","2017-02-02",16.85
"812","2017-02-03",17.16
"813","2017-02-06",17.26
"814","2017-02-07",17.26
"815","2017-02-08",17.299999
"816","2017-02-09",17.26
"817","2017-02-10",17.32
"818","2017-02-13",17.5
"819","2017-02-14",17.370001
"820","2017-02-15",17.790001
"821","2017-02-16",17.610001
"822","2017-02-17",17.43
"823","2017-02-21",17.450001
"824","2017-02-22",17.41
"825","2017-02-23",17.370001
"826","2017-02-24",17.32
"827","2017-02-27",17.299999
"828","2017-02-28",17.299999
"829","2017-03-01",17.280001
"830","2017-03-02",17.139999
"831","2017-03-03",17.35
"832","2017-03-06",17.27
"833","2017-03-07",16.91
"834","2017-03-08",16.67
"835","2017-03-09",16.41
"836","2017-03-10",16.66
"837","2017-03-13",16.639999
"838","2017-03-14",16.610001
"839","2017-03-15",16.66
"840","2017-03-16",16.620001
"841","2017-03-17",16.4
"842","2017-03-20",16.280001
"843","2017-03-21",15.84
"844","2017-03-22",16.15
"845","2017-03-23",16.25
"846","2017-03-24",16.26
"847","2017-03-27",15.87
"848","2017-03-28",16.07
"849","2017-03-29",16.209999
"850","2017-03-30",16
"851","2017-03-31",15.94
"852","2017-04-03",15.76
"853","2017-04-04",15.85
"854","2017-04-05",15.98
"855","2017-04-06",16.190001
"856","2017-04-07",16.360001
"857","2017-04-10",16.780001
"858","2017-04-11",17.07
"859","2017-04-12",17.07
"860","2017-04-13",17.02
"861","2017-04-17",17.299999
"862","2017-04-18",17.25
"863","2017-04-19",17.23
"864","2017-04-20",17.309999
"865","2017-04-21",17.24
"866","2017-04-24",17.190001
"867","2017-04-25",17.190001
"868","2017-04-26",17.450001
"869","2017-04-27",17.85
"870","2017-04-28",17.440001
"871","2017-05-01",18.01
"872","2017-05-02",18.190001
"873","2017-05-03",17.93
"874","2017-05-04",17.719999
"875","2017-05-05",17.870001
"876","2017-05-08",17.66
"877","2017-05-09",17.74
"878","2017-05-10",17.719999
"879","2017-05-11",17.639999
"880","2017-05-12",17.709999
"881","2017-05-15",17.969999
"882","2017-05-16",17.790001
"883","2017-05-17",17.559999
"884","2017-05-18",17.620001
"885","2017-05-19",17.809999
"886","2017-05-22",17.940001
"887","2017-05-23",17.77
"888","2017-05-24",17.719999
"889","2017-05-25",17.85
"890","2017-05-26",17.790001
"891","2017-05-30",17.6
"892","2017-05-31",18.200001
"893","2017-06-01",18.360001
"894","2017-06-02",18.58
"895","2017-06-05",18.530001
"896","2017-06-06",18.25
"897","2017-06-07",18.18
"898","2017-06-08",18.129999
"899","2017-06-09",18.190001
"900","2017-06-12",18.620001
"901","2017-06-13",19.09
"902","2017-06-14",18.91
"903","2017-06-15",18.879999
"904","2017-06-16",18.950001
"905","2017-06-19",19.34
"906","2017-06-20",19.48
"907","2017-06-21",19.200001
"908","2017-06-22",19.4
"909","2017-06-23",19.799999
"910","2017-06-26",19.76
"911","2017-06-27",19.43
"912","2017-06-28",19.370001
"913","2017-06-29",19.190001
"914","2017-06-30",19.360001
"915","2017-07-03",19.34
"916","2017-07-05",19.33
"917","2017-07-06",19.16
"918","2017-07-07",19.23
"919","2017-07-10",19.17
"920","2017-07-11",19.440001
"921","2017-07-12",19.16
"922","2017-07-13",19.280001
"923","2017-07-14",19.25
"924","2017-07-17",19.690001
"925","2017-07-18",19.98
"926","2017-07-19",20.139999
"927","2017-07-20",20.09
"928","2017-07-21",19.99
"929","2017-07-24",19.870001
"930","2017-07-25",19.85
"931","2017-07-26",19.49
"932","2017-07-27",19.6
"933","2017-07-28",19.6
"934","2017-07-31",19.77
"935","2017-08-01",19.76
"936","2017-08-02",19.709999
"937","2017-08-03",19.360001
"938","2017-08-04",19.34
"939","2017-08-07",19.76
"940","2017-08-08",19.450001
"941","2017-08-09",19.120001
"942","2017-08-10",18.77
"943","2017-08-11",18.75
"944","2017-08-14",18.92
"945","2017-08-15",18.77
"946","2017-08-16",18.83
"947","2017-08-17",18.459999
"948","2017-08-18",18.440001
"949","2017-08-21",18.51
"950","2017-08-22",19.030001
"951","2017-08-23",18.73
"952","2017-08-24",18.76
"953","2017-08-25",18.879999
"954","2017-08-28",18.530001
"955","2017-08-29",18.42
"956","2017-08-30",18.959999
"957","2017-08-31",19.59
"958","2017-09-01",19.58
"959","2017-09-05",19.17
"960","2017-09-06",19.120001
"961","2017-09-07",19.110001
"962","2017-09-08",19.559999
"963","2017-09-11",19.540001
"964","2017-09-12",19.73
"965","2017-09-13",20.200001
"966","2017-09-14",20.049999
"967","2017-09-15",19.860001
"968","2017-09-18",19.799999
"969","2017-09-19",19.639999
"970","2017-09-20",19.639999
"971","2017-09-21",19.9
"972","2017-09-22",19.889999
"973","2017-09-25",19.82
"974","2017-09-26",19.950001
"975","2017-09-27",19.969999
"976","2017-09-28",20.01
