"","date","ROCK"
"147","2007-08-02",20.129999
"148","2007-08-03",18.84
"149","2007-08-06",19.200001
"150","2007-08-07",18.950001
"151","2007-08-08",21.049999
"152","2007-08-09",22.15
"153","2007-08-10",19.280001
"154","2007-08-13",19.01
"155","2007-08-14",18.059999
"156","2007-08-15",18.16
"157","2007-08-16",19.530001
"158","2007-08-17",20.23
"159","2007-08-20",20.709999
"160","2007-08-21",20.450001
"161","2007-08-22",20.65
"162","2007-08-23",19.75
"163","2007-08-24",20.379999
"164","2007-08-27",19.77
"165","2007-08-28",19.190001
"166","2007-08-29",19.84
"167","2007-08-30",19.700001
"168","2007-08-31",19.98
"169","2007-09-04",20.059999
"170","2007-09-05",19.77
"171","2007-09-06",19.219999
"172","2007-09-07",18.48
"173","2007-09-10",18.66
"174","2007-09-11",19.219999
"175","2007-09-12",18.74
"176","2007-09-13",18.950001
"177","2007-09-14",18.780001
"178","2007-09-17",18.51
"179","2007-09-18",20.02
"180","2007-09-19",19.58
"181","2007-09-20",19.49
"182","2007-09-21",18.860001
"183","2007-09-24",18.540001
"184","2007-09-25",18.25
"185","2007-09-26",18.639999
"186","2007-09-27",18.65
"187","2007-09-28",18.5
"188","2007-10-01",19.299999
"189","2007-10-02",19.5
"190","2007-10-03",19.190001
"191","2007-10-04",18.280001
"192","2007-10-05",19.190001
"193","2007-10-08",18.83
"194","2007-10-09",18.959999
"195","2007-10-10",18.84
"196","2007-10-11",18.99
"197","2007-10-12",19.48
"198","2007-10-15",18.719999
"199","2007-10-16",18.040001
"200","2007-10-17",17.969999
"201","2007-10-18",17.950001
"202","2007-10-19",16.860001
"203","2007-10-22",17.41
"204","2007-10-23",17.76
"205","2007-10-24",17.620001
"206","2007-10-25",16.690001
"207","2007-10-26",17.860001
"208","2007-10-29",17.540001
"209","2007-10-30",17.34
"210","2007-10-31",18.02
"211","2007-11-01",16.1
"212","2007-11-02",16.4
"213","2007-11-05",15.54
"214","2007-11-06",15.2
"215","2007-11-07",14.29
"216","2007-11-08",14.8
"217","2007-11-09",14.94
"218","2007-11-12",14.74
"219","2007-11-13",15.04
"220","2007-11-14",15.04
"221","2007-11-15",14.58
"222","2007-11-16",14.25
"223","2007-11-19",13.63
"224","2007-11-20",13.57
"225","2007-11-21",13.33
"226","2007-11-23",13.79
"227","2007-11-26",13.07
"228","2007-11-27",13.41
"229","2007-11-28",14.32
"230","2007-11-29",13.98
"231","2007-11-30",13.98
"232","2007-12-03",14.1
"233","2007-12-04",13.51
"234","2007-12-05",13.84
"235","2007-12-06",15.42
"236","2007-12-07",14.62
"237","2007-12-10",15.12
"238","2007-12-11",14.85
"239","2007-12-12",15.37
"240","2007-12-13",15.06
"241","2007-12-14",14.89
"242","2007-12-17",14.57
"243","2007-12-18",14.96
"244","2007-12-19",14.88
"245","2007-12-20",14.56
"246","2007-12-21",15.59
"247","2007-12-24",15.79
"248","2007-12-26",15.63
"249","2007-12-27",15.05
"250","2007-12-28",15.27
"251","2007-12-31",15.42
"252","2008-01-02",14.9
"253","2008-01-03",14.94
"254","2008-01-04",13.6
"255","2008-01-07",13.23
"256","2008-01-08",12.63
"257","2008-01-09",12.41
"258","2008-01-10",12.42
"259","2008-01-11",12.05
"260","2008-01-14",12.14
"261","2008-01-15",11.5
"262","2008-01-16",11.48
"263","2008-01-17",10.3
"264","2008-01-18",10.38
"265","2008-01-22",10.23
"266","2008-01-23",11.3
"267","2008-01-24",11.61
"268","2008-01-25",12
"269","2008-01-28",12.01
"270","2008-01-29",12.48
"271","2008-01-30",12.37
"272","2008-01-31",13.2
"273","2008-02-01",15.36
"274","2008-02-04",13.56
"275","2008-02-05",12.8
"276","2008-02-06",12.73
"277","2008-02-07",12.97
"278","2008-02-08",12.55
"279","2008-02-11",12.66
"280","2008-02-12",11.66
"281","2008-02-13",11.11
"282","2008-02-14",10.97
"283","2008-02-15",10.61
"284","2008-02-19",11.68
"285","2008-02-20",11.87
"286","2008-02-21",11.12
"287","2008-02-22",10.92
"288","2008-02-25",11.17
"289","2008-02-26",11.48
"290","2008-02-27",12.12
"291","2008-02-28",11.81
"292","2008-02-29",10.93
"293","2008-03-03",10.93
"294","2008-03-04",11.23
"295","2008-03-05",11.21
"296","2008-03-06",11.06
"297","2008-03-07",10.9
"298","2008-03-10",10.74
"299","2008-03-11",11.14
"300","2008-03-12",11.1
"301","2008-03-13",11.74
"302","2008-03-14",11.38
"303","2008-03-17",11.25
"304","2008-03-18",11.67
"305","2008-03-19",10.91
"306","2008-03-20",11.61
"307","2008-03-24",11.54
"308","2008-03-25",11.46
"309","2008-03-26",11.85
"310","2008-03-27",11.48
"311","2008-03-28",11.31
"312","2008-03-31",11.73
"313","2008-04-01",11.78
"314","2008-04-02",11.76
"315","2008-04-03",11.36
"316","2008-04-04",11.24
"317","2008-04-07",11.39
"318","2008-04-08",11.6
"319","2008-04-09",11.35
"320","2008-04-10",11.29
"321","2008-04-11",10.83
"322","2008-04-14",10.95
"323","2008-04-15",11.12
"324","2008-04-16",11.23
"325","2008-04-17",11.23
"326","2008-04-18",11.08
"327","2008-04-21",10.93
"328","2008-04-22",10.61
"329","2008-04-23",10.58
"330","2008-04-24",11
"331","2008-04-25",11.03
"332","2008-04-28",10.99
"333","2008-04-29",10.77
"334","2008-04-30",10.45
"335","2008-05-01",10.81
"336","2008-05-02",10.81
"337","2008-05-05",10.88
"338","2008-05-06",10.98
"339","2008-05-07",11.05
"340","2008-05-08",14.12
"341","2008-05-09",13.37
"342","2008-05-12",14.54
"343","2008-05-13",14.89
"344","2008-05-14",14.56
"345","2008-05-15",14.75
"346","2008-05-16",14.84
"347","2008-05-19",15.6
"348","2008-05-20",15.46
"349","2008-05-21",15.07
"350","2008-05-22",15.69
"351","2008-05-23",15.69
"352","2008-05-27",15.49
"353","2008-05-28",15.4
"354","2008-05-29",15.55
"355","2008-05-30",16.129999
"356","2008-06-02",15.98
"357","2008-06-03",16.049999
"358","2008-06-04",16.200001
"359","2008-06-05",17.299999
"360","2008-06-06",16.32
"361","2008-06-09",16.209999
"362","2008-06-10",15.62
"363","2008-06-11",15.23
"364","2008-06-12",14.9
"365","2008-06-13",15.09
"366","2008-06-16",15.14
"367","2008-06-17",15.93
"368","2008-06-18",15.92
"369","2008-06-19",16.6
"370","2008-06-20",16.5
"371","2008-06-23",16.34
"372","2008-06-24",15.45
"373","2008-06-25",15.9
"374","2008-06-26",15.97
"375","2008-06-27",15.52
"376","2008-06-30",15.97
"377","2008-07-01",16.290001
"378","2008-07-02",15.5
"379","2008-07-03",14.84
"380","2008-07-07",15
"381","2008-07-08",15.3
"382","2008-07-09",14.52
"383","2008-07-10",13.24
"384","2008-07-11",13.27
"385","2008-07-14",13.22
"386","2008-07-15",12.87
"387","2008-07-16",14.03
"388","2008-07-17",14.14
"389","2008-07-18",12.46
"390","2008-07-21",15.61
"391","2008-07-22",16.139999
"392","2008-07-23",15.63
"393","2008-07-24",14.46
"394","2008-07-25",15.57
"395","2008-07-28",15.37
"396","2008-07-29",16.049999
"397","2008-07-30",17
"398","2008-07-31",15.81
"399","2008-08-01",15.35
"400","2008-08-04",14.48
"401","2008-08-05",14.84
"402","2008-08-06",15.54
"403","2008-08-07",15.01
"404","2008-08-08",18.9
"405","2008-08-11",20.709999
"406","2008-08-12",20.73
"407","2008-08-13",21.049999
"408","2008-08-14",21.469999
"409","2008-08-15",20.809999
"410","2008-08-18",20.65
"411","2008-08-19",20.9
"412","2008-08-20",21.23
"413","2008-08-21",21.790001
"414","2008-08-22",22.200001
"415","2008-08-25",21.41
"416","2008-08-26",21.540001
"417","2008-08-27",22.01
"418","2008-08-28",22.75
"419","2008-08-29",21.51
"420","2008-09-02",21.82
"421","2008-09-03",21.82
"422","2008-09-04",20.91
"423","2008-09-05",20.93
"424","2008-09-08",22.01
"425","2008-09-09",21.469999
"426","2008-09-10",22.16
"427","2008-09-11",22.76
"428","2008-09-12",23.379999
"429","2008-09-15",21.549999
"430","2008-09-16",21.540001
"431","2008-09-17",21.07
"432","2008-09-18",22.23
"433","2008-09-19",23.129999
"434","2008-09-22",21.9
"435","2008-09-23",21.049999
"436","2008-09-24",20.93
"437","2008-09-25",21.040001
"438","2008-09-26",21.07
"439","2008-09-29",18.719999
"440","2008-09-30",18.709999
"441","2008-10-01",18.280001
"442","2008-10-02",17.370001
"443","2008-10-03",16.639999
"444","2008-10-06",15.29
"445","2008-10-07",14.05
"446","2008-10-08",14.34
"447","2008-10-09",12.75
"448","2008-10-10",13.04
"449","2008-10-13",14.38
"450","2008-10-14",13.89
"451","2008-10-15",12.37
"452","2008-10-16",13.75
"453","2008-10-17",13.46
"454","2008-10-20",14.61
"455","2008-10-21",13.97
"456","2008-10-22",12.59
"457","2008-10-23",12.11
"458","2008-10-24",11.22
"459","2008-10-27",10.08
"460","2008-10-28",11.23
"461","2008-10-29",11.91
"462","2008-10-30",12.76
"463","2008-10-31",13.25
"464","2008-11-03",13.9
"465","2008-11-04",13.78
"466","2008-11-05",13.38
"467","2008-11-06",13.36
"468","2008-11-07",13.78
"469","2008-11-10",13.64
"470","2008-11-11",13.25
"471","2008-11-12",12.23
"472","2008-11-13",13.6
"473","2008-11-14",12.21
"474","2008-11-17",11.93
"475","2008-11-18",11.77
"476","2008-11-19",10.21
"477","2008-11-20",9.05
"478","2008-11-21",9.74
"479","2008-11-24",10.56
"480","2008-11-25",11.2
"481","2008-11-26",12.79
"482","2008-11-28",12.9
"483","2008-12-01",10.47
"484","2008-12-02",11.26
"485","2008-12-03",12.49
"486","2008-12-04",12.25
"487","2008-12-05",12.4
"488","2008-12-08",13.46
"489","2008-12-09",13.88
"490","2008-12-10",14.63
"491","2008-12-11",14.3
"492","2008-12-12",14.52
"493","2008-12-15",14.62
"494","2008-12-16",15.93
"495","2008-12-17",12.33
"496","2008-12-18",11.98
"497","2008-12-19",11.25
"498","2008-12-22",10.58
"499","2008-12-23",10.42
"500","2008-12-24",10.3
"501","2008-12-26",10.45
"502","2008-12-29",10.02
"503","2008-12-30",11.15
"504","2008-12-31",11.94
"505","2009-01-02",12.12
"506","2009-01-05",11.89
"507","2009-01-06",12.56
"508","2009-01-07",11.75
"509","2009-01-08",12.31
"510","2009-01-09",11.9
"511","2009-01-12",11.14
"512","2009-01-13",11.68
"513","2009-01-14",10.67
"514","2009-01-15",11.21
"515","2009-01-16",11.39
"516","2009-01-20",10.13
"517","2009-01-21",11.29
"518","2009-01-22",10.61
"519","2009-01-23",10.6
"520","2009-01-26",10.64
"521","2009-01-27",10.99
"522","2009-01-28",11.16
"523","2009-01-29",10.21
"524","2009-01-30",10.23
"525","2009-02-02",10.39
"526","2009-02-03",10.53
"527","2009-02-04",10.86
"528","2009-02-05",10.55
"529","2009-02-06",11.23
"530","2009-02-09",10.9
"531","2009-02-10",10.19
"532","2009-02-11",9.94
"533","2009-02-12",9.88
"534","2009-02-13",9.81
"535","2009-02-17",8.85
"536","2009-02-18",8.92
"537","2009-02-19",8.77
"538","2009-02-20",8.33
"539","2009-02-23",7.74
"540","2009-02-24",7.76
"541","2009-02-25",7.45
"542","2009-02-26",6.49
"543","2009-02-27",6.56
"544","2009-03-02",5.9
"545","2009-03-03",5.77
"546","2009-03-04",5.87
"547","2009-03-05",5.14
"548","2009-03-06",4.95
"549","2009-03-09",4.24
"550","2009-03-10",4.2
"551","2009-03-11",3.95
"552","2009-03-12",3.65
"553","2009-03-13",4.21
"554","2009-03-16",4.04
"555","2009-03-17",3.82
"556","2009-03-18",3.85
"557","2009-03-19",4.39
"558","2009-03-20",3.98
"559","2009-03-23",4.67
"560","2009-03-24",4.22
"561","2009-03-25",4.58
"562","2009-03-26",5.69
"563","2009-03-27",5.18
"564","2009-03-30",4.96
"565","2009-03-31",4.72
"566","2009-04-01",4.74
"567","2009-04-02",5.5
"568","2009-04-03",5.51
"569","2009-04-06",5.47
"570","2009-04-07",5.31
"571","2009-04-08",5.68
"572","2009-04-09",6.47
"573","2009-04-13",6.44
"574","2009-04-14",6.31
"575","2009-04-15",6.57
"576","2009-04-16",7.07
"577","2009-04-17",7.18
"578","2009-04-20",5.98
"579","2009-04-21",6.65
"580","2009-04-22",6.68
"581","2009-04-23",6.49
"582","2009-04-24",6.63
"583","2009-04-27",5.88
"584","2009-04-28",6.08
"585","2009-04-29",6.59
"586","2009-04-30",6.7
"587","2009-05-01",7.1
"588","2009-05-04",8.36
"589","2009-05-05",7.86
"590","2009-05-06",8.36
"591","2009-05-07",7.39
"592","2009-05-08",8.12
"593","2009-05-11",8.14
"594","2009-05-12",8.17
"595","2009-05-13",7.35
"596","2009-05-14",7.66
"597","2009-05-15",7.78
"598","2009-05-18",8.07
"599","2009-05-19",7.92
"600","2009-05-20",7.66
"601","2009-05-21",7.39
"602","2009-05-22",7.4
"603","2009-05-26",7.73
"604","2009-05-27",7.51
"605","2009-05-28",7.55
"606","2009-05-29",7.72
"607","2009-06-01",7.42
"608","2009-06-02",7.9
"609","2009-06-03",7.55
"610","2009-06-04",8.12
"611","2009-06-05",8.13
"612","2009-06-08",7.9
"613","2009-06-09",8.21
"614","2009-06-10",8.03
"615","2009-06-11",8.1
"616","2009-06-12",7.82
"617","2009-06-15",7.2
"618","2009-06-16",6.79
"619","2009-06-17",6.7
"620","2009-06-18",6.67
"621","2009-06-19",6.88
"622","2009-06-22",6
"623","2009-06-23",5.78
"624","2009-06-24",6.33
"625","2009-06-25",6.72
"626","2009-06-26",6.94
"627","2009-06-29",6.93
"628","2009-06-30",6.9
"629","2009-07-01",7.22
"630","2009-07-02",6.53
"631","2009-07-06",6.06
"632","2009-07-07",6.17
"633","2009-07-08",5.92
"634","2009-07-09",6.11
"635","2009-07-10",6.07
"636","2009-07-13",6.48
"637","2009-07-14",6.51
"638","2009-07-15",7.14
"639","2009-07-16",7.32
"640","2009-07-17",7.24
"641","2009-07-20",7.06
"642","2009-07-21",7.13
"643","2009-07-22",7.22
"644","2009-07-23",7.36
"645","2009-07-24",7.59
"646","2009-07-27",7.4
"647","2009-07-28",7.9
"648","2009-07-29",7.53
"649","2009-07-30",7.76
"650","2009-07-31",7.77
"651","2009-08-03",8.37
"652","2009-08-04",8.48
"653","2009-08-05",8.89
"654","2009-08-06",10.96
"655","2009-08-07",12.06
"656","2009-08-10",11.54
"657","2009-08-11",11.35
"658","2009-08-12",12.55
"659","2009-08-13",12.39
"660","2009-08-14",11.54
"661","2009-08-17",10.78
"662","2009-08-18",11.39
"663","2009-08-19",11.77
"664","2009-08-20",12.09
"665","2009-08-21",12.22
"666","2009-08-24",12.43
"667","2009-08-25",12.07
"668","2009-08-26",12.18
"669","2009-08-27",12.55
"670","2009-08-28",12.21
"671","2009-08-31",12.04
"672","2009-09-01",11.82
"673","2009-09-02",11.76
"674","2009-09-03",11.66
"675","2009-09-04",12.01
"676","2009-09-08",11.99
"677","2009-09-09",12.25
"678","2009-09-10",13.6
"679","2009-09-11",13.65
"680","2009-09-14",13.72
"681","2009-09-15",14
"682","2009-09-16",15.07
"683","2009-09-17",15.13
"684","2009-09-18",15.07
"685","2009-09-21",15.14
"686","2009-09-22",14.85
"687","2009-09-23",14.68
"688","2009-09-24",13.99
"689","2009-09-25",13.71
"690","2009-09-28",13.65
"691","2009-09-29",13.51
"692","2009-09-30",13.27
"693","2009-10-01",12.64
"694","2009-10-02",12.42
"695","2009-10-05",12.98
"696","2009-10-06",13.51
"697","2009-10-07",13.2
"698","2009-10-08",13.67
"699","2009-10-09",13.87
"700","2009-10-12",13.7
"701","2009-10-13",14.47
"702","2009-10-14",14.86
"703","2009-10-15",15.01
"704","2009-10-16",14.56
"705","2009-10-19",15.06
"706","2009-10-20",15.17
"707","2009-10-21",14.92
"708","2009-10-22",14.73
"709","2009-10-23",13.72
"710","2009-10-26",13.31
"711","2009-10-27",13.01
"712","2009-10-28",11.8
"713","2009-10-29",12.15
"714","2009-10-30",10.82
"715","2009-11-02",10.6
"716","2009-11-03",11.55
"717","2009-11-04",11.39
"718","2009-11-05",14.06
"719","2009-11-06",13.48
"720","2009-11-09",13.84
"721","2009-11-10",13.68
"722","2009-11-11",14.1
"723","2009-11-12",13.96
"724","2009-11-13",14.19
"725","2009-11-16",15.07
"726","2009-11-17",15.22
"727","2009-11-18",15.32
"728","2009-11-19",14.77
"729","2009-11-20",14.91
"730","2009-11-23",15.24
"731","2009-11-24",14.8
"732","2009-11-25",14.7
"733","2009-11-27",14.29
"734","2009-11-30",14.98
"735","2009-12-01",15.46
"736","2009-12-02",15.35
"737","2009-12-03",15.29
"738","2009-12-04",15.75
"739","2009-12-07",16.15
"740","2009-12-08",15.91
"741","2009-12-09",15.99
"742","2009-12-10",15.61
"743","2009-12-11",15.93
"744","2009-12-14",16.450001
"745","2009-12-15",15.95
"746","2009-12-16",16.15
"747","2009-12-17",16.07
"748","2009-12-18",16
"749","2009-12-21",16.030001
"750","2009-12-22",16.15
"751","2009-12-23",16.219999
"752","2009-12-24",16.23
"753","2009-12-28",16.16
"754","2009-12-29",16.41
"755","2009-12-30",16.57
"756","2009-12-31",15.73
"757","2010-01-04",16.799999
"758","2010-01-05",17.76
"759","2010-01-06",17.42
"760","2010-01-07",17.42
"761","2010-01-08",18.17
"762","2010-01-11",17.43
"763","2010-01-12",16.360001
"764","2010-01-13",16.299999
"765","2010-01-14",16.309999
"766","2010-01-15",15.71
"767","2010-01-19",15.91
"768","2010-01-20",15.37
"769","2010-01-21",14.51
"770","2010-01-22",14.22
"771","2010-01-25",14.07
"772","2010-01-26",13.7
"773","2010-01-27",14.09
"774","2010-01-28",13.92
"775","2010-01-29",13.94
"776","2010-02-01",14.81
"777","2010-02-02",14.65
"778","2010-02-03",14.72
"779","2010-02-04",13.5
"780","2010-02-05",13.51
"781","2010-02-08",13.03
"782","2010-02-09",13.64
"783","2010-02-10",13.47
"784","2010-02-11",13.76
"785","2010-02-12",13.83
"786","2010-02-16",14.18
"787","2010-02-17",14.15
"788","2010-02-18",13.79
"789","2010-02-19",14.23
"790","2010-02-22",14.34
"791","2010-02-23",13.76
"792","2010-02-24",13.7
"793","2010-02-25",11.12
"794","2010-02-26",11.68
"795","2010-03-01",13.01
"796","2010-03-02",12.63
"797","2010-03-03",13.1
"798","2010-03-04",13.14
"799","2010-03-05",13.1
"800","2010-03-08",13.01
"801","2010-03-09",13.1
"802","2010-03-10",13.1
"803","2010-03-11",13.4
"804","2010-03-12",13.24
"805","2010-03-15",12.98
"806","2010-03-16",12.93
"807","2010-03-17",12.75
"808","2010-03-18",12.35
"809","2010-03-19",11.69
"810","2010-03-22",12.16
"811","2010-03-23",12.57
"812","2010-03-24",12.12
"813","2010-03-25",12.03
"814","2010-03-26",12.29
"815","2010-03-29",12.96
"816","2010-03-30",12.77
"817","2010-03-31",12.61
"818","2010-04-01",12.99
"819","2010-04-05",13.35
"820","2010-04-06",13.26
"821","2010-04-07",13.15
"822","2010-04-08",12.98
"823","2010-04-09",13.47
"824","2010-04-12",13.47
"825","2010-04-13",13.68
"826","2010-04-14",14.16
"827","2010-04-15",14.28
"828","2010-04-16",14.13
"829","2010-04-19",14.13
"830","2010-04-20",14.2
"831","2010-04-21",14.25
"832","2010-04-22",15.04
"833","2010-04-23",15.53
"834","2010-04-26",15.65
"835","2010-04-27",15.2
"836","2010-04-28",15.45
"837","2010-04-29",15.65
"838","2010-04-30",15.02
"839","2010-05-03",15.4
"840","2010-05-04",15.01
"841","2010-05-05",14.9
"842","2010-05-06",13.77
"843","2010-05-07",12.74
"844","2010-05-10",13.93
"845","2010-05-11",14.31
"846","2010-05-12",14.79
"847","2010-05-13",14.41
"848","2010-05-14",13.98
"849","2010-05-17",14.59
"850","2010-05-18",13.61
"851","2010-05-19",13.35
"852","2010-05-20",12.02
"853","2010-05-21",12.26
"854","2010-05-24",12.23
"855","2010-05-25",12.11
"856","2010-05-26",12.5
"857","2010-05-27",13.63
"858","2010-05-28",13.12
"859","2010-06-01",11.87
"860","2010-06-02",12.16
"861","2010-06-03",12.45
"862","2010-06-04",11.25
"863","2010-06-07",10.66
"864","2010-06-08",10.7
"865","2010-06-09",10.58
"866","2010-06-10",11.3
"867","2010-06-11",11.72
"868","2010-06-14",11.74
"869","2010-06-15",12.84
"870","2010-06-16",12.51
"871","2010-06-17",12.32
"872","2010-06-18",12.05
"873","2010-06-21",11.94
"874","2010-06-22",11.54
"875","2010-06-23",11.33
"876","2010-06-24",11.21
"877","2010-06-25",11.76
"878","2010-06-28",11.28
"879","2010-06-29",10.47
"880","2010-06-30",10.1
"881","2010-07-01",10.17
"882","2010-07-02",9.79
"883","2010-07-06",9.7
"884","2010-07-07",10.57
"885","2010-07-08",10.78
"886","2010-07-09",11.14
"887","2010-07-12",10.55
"888","2010-07-13",10.94
"889","2010-07-14",10.6
"890","2010-07-15",10.45
"891","2010-07-16",9.53
"892","2010-07-19",9.51
"893","2010-07-20",10.17
"894","2010-07-21",9.84
"895","2010-07-22",10.38
"896","2010-07-23",10.73
"897","2010-07-26",10.95
"898","2010-07-27",10.5
"899","2010-07-28",10.38
"900","2010-07-29",10.71
"901","2010-07-30",10.79
"902","2010-08-02",11.02
"903","2010-08-03",11.04
"904","2010-08-04",11.38
"905","2010-08-05",9.25
"906","2010-08-06",9
"907","2010-08-09",8.94
"908","2010-08-10",8.74
"909","2010-08-11",8.18
"910","2010-08-12",8.11
"911","2010-08-13",7.98
"912","2010-08-16",8.23
"913","2010-08-17",8.41
"914","2010-08-18",8.48
"915","2010-08-19",8.29
"916","2010-08-20",8.37
"917","2010-08-23",7.69
"918","2010-08-24",7.61
"919","2010-08-25",7.74
"920","2010-08-26",7.72
"921","2010-08-27",8
"922","2010-08-30",7.52
"923","2010-08-31",7.6
"924","2010-09-01",8.31
"925","2010-09-02",8.31
"926","2010-09-03",8.66
"927","2010-09-07",8.13
"928","2010-09-08",8.58
"929","2010-09-09",8.49
"930","2010-09-10",8.71
"931","2010-09-13",9.03
"932","2010-09-14",8.9
"933","2010-09-15",8.94
"934","2010-09-16",8.6
"935","2010-09-17",8.71
"936","2010-09-20",9.08
"937","2010-09-21",8.97
"938","2010-09-22",8.8
"939","2010-09-23",8.64
"940","2010-09-24",9.14
"941","2010-09-27",9.22
"942","2010-09-28",9.15
"943","2010-09-29",9.17
"944","2010-09-30",8.98
"945","2010-10-01",9.1
"946","2010-10-04",8.54
"947","2010-10-05",9
"948","2010-10-06",9.06
"949","2010-10-07",9.28
"950","2010-10-08",9.74
"951","2010-10-11",9.57
"952","2010-10-12",9.39
"953","2010-10-13",9.91
"954","2010-10-14",9.54
"955","2010-10-15",9.59
"956","2010-10-18",9.83
"957","2010-10-19",9.27
"958","2010-10-20",9.4
"959","2010-10-21",9.22
"960","2010-10-22",9.22
"961","2010-10-25",9.22
"962","2010-10-26",9.11
"963","2010-10-27",9.1
"964","2010-10-28",9.15
"965","2010-10-29",9.13
"966","2010-11-01",9.01
"967","2010-11-02",9.3
"968","2010-11-03",9.41
"969","2010-11-04",9.73
"970","2010-11-05",9.68
"971","2010-11-08",9.8
"972","2010-11-09",9.35
"973","2010-11-10",9.73
"974","2010-11-11",9.52
"975","2010-11-12",9.4
"976","2010-11-15",9.5
"977","2010-11-16",9.45
"978","2010-11-17",9.5
"979","2010-11-18",10.1
"980","2010-11-19",10.17
"981","2010-11-22",10.08
"982","2010-11-23",10.11
"983","2010-11-24",10.55
"984","2010-11-26",10.54
"985","2010-11-29",10.41
"986","2010-11-30",10.19
"987","2010-12-01",10.49
"988","2010-12-02",10.79
"989","2010-12-03",10.81
"990","2010-12-06",10.87
"991","2010-12-07",10.73
