"","date","AIKI"
"95","2007-05-18",39808.070313
"96","2007-05-21",40098.640625
"97","2007-05-22",39517.5
"98","2007-05-23",36757.085938
"99","2007-05-24",33996.671875
"100","2007-05-25",36321.234375
"101","2007-05-29",37047.65625
"102","2007-05-30",38645.792969
"103","2007-05-31",40243.925781
"104","2007-06-01",40825.066406
"105","2007-06-04",41260.921875
"106","2007-06-05",39953.355469
"107","2007-06-06",38209.9375
"108","2007-06-07",37774.082031
"109","2007-06-08",35885.378906
"110","2007-06-11",34577.8125
"111","2007-06-12",34723.097656
"112","2007-06-13",32689.109375
"113","2007-06-14",32107.96875
"114","2007-06-15",31962.685547
"115","2007-06-18",31381.544922
"116","2007-06-19",31236.259766
"117","2007-06-20",31381.544922
"118","2007-06-21",31962.685547
"119","2007-06-22",31236.259766
"120","2007-06-25",31817.400391
"121","2007-06-26",31817.400391
"122","2007-06-27",34868.382813
"123","2007-06-28",34141.957031
"124","2007-06-29",33996.671875
"125","2007-07-02",35304.238281
"126","2007-07-03",35013.667969
"127","2007-07-05",33415.535156
"128","2007-07-06",32689.109375
"129","2007-07-09",32398.539063
"130","2007-07-10",32107.96875
"131","2007-07-11",31381.544922
"132","2007-07-12",31381.544922
"133","2007-07-13",30945.689453
"134","2007-07-16",30800.404297
"135","2007-07-17",30945.689453
"136","2007-07-18",30655.121094
"137","2007-07-19",30945.689453
"138","2007-07-20",30945.689453
"139","2007-07-23",29928.695313
"140","2007-07-24",29783.410156
"141","2007-07-25",29783.410156
"142","2007-07-26",28621.130859
"143","2007-07-27",27749.421875
"144","2007-07-30",27313.566406
"145","2007-07-31",27168.28125
"146","2007-08-01",27022.998047
"147","2007-08-02",27022.998047
"148","2007-08-03",27022.998047
"149","2007-08-06",24989.007813
"150","2007-08-07",22955.019531
"151","2007-08-08",26296.572266
"152","2007-08-09",26441.857422
"153","2007-08-10",27168.28125
"154","2007-08-13",29056.986328
"155","2007-08-14",29492.841797
"156","2007-08-15",30364.550781
"157","2007-08-16",29056.986328
"158","2007-08-17",27749.421875
"159","2007-08-20",24843.722656
"160","2007-08-21",24407.869141
"161","2007-08-22",26732.427734
"162","2007-08-23",27168.28125
"163","2007-08-24",26732.427734
"164","2007-08-27",26006.001953
"165","2007-08-28",26587.142578
"166","2007-08-29",26877.712891
"167","2007-08-30",25570.148438
"168","2007-08-31",26732.427734
"169","2007-09-04",26732.427734
"170","2007-09-05",26441.857422
"171","2007-09-06",26587.142578
"172","2007-09-07",26151.287109
"173","2007-09-10",25570.148438
"174","2007-09-11",25424.863281
"175","2007-09-12",25860.716797
"176","2007-09-13",25715.433594
"177","2007-09-14",25715.433594
"178","2007-09-17",25279.578125
"179","2007-09-18",24843.722656
"180","2007-09-19",23972.013672
"181","2007-09-20",24553.152344
"182","2007-09-21",23972.013672
"183","2007-09-24",24117.298828
"184","2007-09-25",25424.863281
"185","2007-09-26",24553.152344
"186","2007-09-27",24553.152344
"187","2007-09-28",24407.869141
"188","2007-10-01",24262.583984
"189","2007-10-02",24553.152344
"190","2007-10-03",24698.4375
"191","2007-10-04",25424.863281
"192","2007-10-05",26296.572266
"193","2007-10-08",25570.148438
"194","2007-10-09",27313.566406
"195","2007-10-10",27168.28125
"196","2007-10-11",26587.142578
"197","2007-10-12",27168.28125
"198","2007-10-15",25715.433594
"199","2007-10-16",26006.001953
"200","2007-10-17",25860.716797
"201","2007-10-18",24989.007813
"202","2007-10-19",23245.589844
"203","2007-10-22",23245.589844
"204","2007-10-23",23972.013672
"205","2007-10-24",24117.298828
"206","2007-10-25",23972.013672
"207","2007-10-26",23681.443359
"208","2007-10-29",23826.728516
"209","2007-10-30",23390.873047
"210","2007-10-31",23972.013672
"211","2007-11-01",24553.152344
"212","2007-11-02",23826.728516
"213","2007-11-05",23245.589844
"214","2007-11-06",23826.728516
"215","2007-11-07",23536.158203
"216","2007-11-08",23681.443359
"217","2007-11-09",23390.873047
"218","2007-11-12",22809.734375
"219","2007-11-13",19613.464844
"220","2007-11-14",18887.041016
"221","2007-11-15",18451.185547
"222","2007-11-16",18887.041016
"223","2007-11-19",18741.755859
"224","2007-11-20",18305.900391
"225","2007-11-21",19758.75
"226","2007-11-23",18160.617188
"227","2007-11-26",21356.884766
"228","2007-11-27",21066.314453
"229","2007-11-28",18596.470703
"230","2007-11-29",19613.464844
"231","2007-11-30",19177.611328
"232","2007-12-03",18015.332031
"233","2007-12-04",20049.320313
"234","2007-12-05",20775.744141
"235","2007-12-06",22955.019531
"236","2007-12-07",21938.025391
"237","2007-12-10",18451.185547
"238","2007-12-11",19758.75
"239","2007-12-12",18305.900391
"240","2007-12-13",19613.464844
"241","2007-12-14",19758.75
"242","2007-12-17",19613.464844
"243","2007-12-18",19758.75
"244","2007-12-19",19758.75
"245","2007-12-20",18451.185547
"246","2007-12-21",17724.761719
"247","2007-12-24",19468.181641
"248","2007-12-26",18160.617188
"249","2007-12-27",16417.197266
"250","2007-12-28",17870.046875
"251","2007-12-31",16126.626953
"252","2008-01-02",17434.191406
"253","2008-01-03",17724.761719
"254","2008-01-04",17143.621094
"255","2008-01-07",16126.626953
"256","2008-01-08",17579.476563
"257","2008-01-09",15836.057617
"258","2008-01-10",15836.057617
"259","2008-01-11",17288.90625
"260","2008-01-14",16853.052734
"261","2008-01-15",16417.197266
"262","2008-01-16",16417.197266
"263","2008-01-17",16126.626953
"264","2008-01-18",16271.912109
"265","2008-01-22",15981.342773
"266","2008-01-23",16126.626953
"267","2008-01-24",18741.755859
"268","2008-01-25",17434.191406
"269","2008-01-28",16707.767578
"270","2008-01-29",16707.767578
"271","2008-01-30",17579.476563
"272","2008-01-31",17143.621094
"273","2008-02-01",16707.767578
"274","2008-02-04",16707.767578
"275","2008-02-05",16707.767578
"276","2008-02-06",15836.057617
"277","2008-02-07",16126.626953
"278","2008-02-08",16562.482422
"279","2008-02-11",15836.057617
"280","2008-02-12",15690.772461
"281","2008-02-13",15690.772461
"282","2008-02-14",16126.626953
"283","2008-02-15",16271.912109
"284","2008-02-19",17143.621094
"285","2008-02-20",16707.767578
"286","2008-02-21",16707.767578
"287","2008-02-22",16562.482422
"288","2008-02-25",16707.767578
"289","2008-02-26",17288.90625
"290","2008-02-27",16998.335938
"291","2008-02-28",16417.197266
"292","2008-02-29",15545.487305
"293","2008-03-03",15545.487305
"294","2008-03-04",17143.621094
"295","2008-03-05",16707.767578
"296","2008-03-06",16126.626953
"297","2008-03-07",15400.202148
"298","2008-03-10",15981.342773
"299","2008-03-11",16562.482422
"300","2008-03-12",16126.626953
"301","2008-03-13",16271.912109
"302","2008-03-14",15981.342773
"303","2008-03-17",15981.342773
"304","2008-03-18",15254.917969
"305","2008-03-19",15690.772461
"306","2008-03-20",16271.912109
"307","2008-03-24",16417.197266
"308","2008-03-25",16271.912109
"309","2008-03-26",15690.772461
"310","2008-03-27",17870.046875
"311","2008-03-28",17870.046875
"312","2008-03-31",18015.332031
"313","2008-04-01",16707.767578
"314","2008-04-02",16271.912109
"315","2008-04-03",16271.912109
"316","2008-04-04",16126.626953
"317","2008-04-07",15836.057617
"318","2008-04-08",15545.487305
"319","2008-04-09",14528.493164
"320","2008-04-10",15400.202148
"321","2008-04-11",15400.202148
"322","2008-04-14",14964.347656
"323","2008-04-15",15109.632813
"324","2008-04-16",14964.347656
"325","2008-04-17",14819.0625
"326","2008-04-18",14964.347656
"327","2008-04-21",14528.493164
"328","2008-04-22",14964.347656
"329","2008-04-23",14528.493164
"330","2008-04-24",14673.77832
"331","2008-04-25",14819.0625
"332","2008-04-28",14237.922852
"333","2008-04-29",14964.347656
"334","2008-04-30",15109.632813
"335","2008-05-01",14819.0625
"336","2008-05-02",14819.0625
"337","2008-05-05",13366.213867
"338","2008-05-06",13366.213867
"339","2008-05-07",14528.493164
"340","2008-05-08",14673.77832
"341","2008-05-09",13947.353516
"342","2008-05-12",14237.922852
"343","2008-05-13",15109.632813
"344","2008-05-14",15109.632813
"345","2008-05-15",15109.632813
"346","2008-05-16",15981.342773
"347","2008-05-19",15836.057617
"348","2008-05-20",15400.202148
"349","2008-05-21",15545.487305
"350","2008-05-22",15400.202148
"351","2008-05-23",15400.202148
"352","2008-05-27",15545.487305
"353","2008-05-28",15254.917969
"354","2008-05-29",14964.347656
"355","2008-05-30",14964.347656
"356","2008-06-02",15109.632813
"357","2008-06-03",14528.493164
"358","2008-06-04",14673.77832
"359","2008-06-05",15109.632813
"360","2008-06-06",13947.353516
"361","2008-06-09",13802.068359
"362","2008-06-10",13511.499023
"363","2008-06-11",13656.783203
"364","2008-06-12",13947.353516
"365","2008-06-13",14237.922852
"366","2008-06-16",13366.213867
"367","2008-06-17",13511.499023
"368","2008-06-18",13366.213867
"369","2008-06-19",12930.358398
"370","2008-06-20",12349.21875
"371","2008-06-23",11768.079102
"372","2008-06-24",10896.370117
"373","2008-06-25",11186.939453
"374","2008-06-26",10605.799805
"375","2008-06-27",10169.945313
"376","2008-06-30",9443.520508
"377","2008-07-01",9443.520508
"378","2008-07-02",8862.380859
"379","2008-07-03",8426.526367
"380","2008-07-07",8281.241211
"381","2008-07-08",8426.526367
"382","2008-07-09",9152.950195
"383","2008-07-10",8717.095703
"384","2008-07-11",7990.671387
"385","2008-07-14",8426.526367
"386","2008-07-15",7700.101074
"387","2008-07-16",8281.241211
"388","2008-07-17",9298.235352
"389","2008-07-18",9152.950195
"390","2008-07-21",9152.950195
"391","2008-07-22",9443.520508
"392","2008-07-23",9443.520508
"393","2008-07-24",10751.084961
"394","2008-07-25",10896.370117
"395","2008-07-28",11477.509766
"396","2008-07-29",9879.375
"397","2008-07-30",9879.375
"398","2008-07-31",9879.375
"399","2008-08-01",9007.666016
"400","2008-08-04",8717.095703
"401","2008-08-05",9879.375
"402","2008-08-06",7990.671387
"403","2008-08-07",8862.380859
"404","2008-08-08",8717.095703
"405","2008-08-11",9298.235352
"406","2008-08-12",8717.095703
"407","2008-08-13",8717.095703
"408","2008-08-14",9298.235352
"409","2008-08-15",9298.235352
"410","2008-08-18",7990.671387
"411","2008-08-19",7845.38623
"412","2008-08-20",8717.095703
"413","2008-08-21",9007.666016
"414","2008-08-22",8571.810547
"415","2008-08-25",7554.816406
"416","2008-08-26",7990.671387
"417","2008-08-27",7409.53125
"418","2008-08-28",7700.101074
"419","2008-08-29",8862.380859
"420","2008-09-02",8717.095703
"421","2008-09-03",9443.520508
"422","2008-09-04",10169.945313
"423","2008-09-05",10315.230469
"424","2008-09-08",10169.945313
"425","2008-09-09",10605.799805
"426","2008-09-10",10605.799805
"427","2008-09-11",10315.230469
"428","2008-09-12",10751.084961
"429","2008-09-15",9443.520508
"430","2008-09-16",10751.084961
"431","2008-09-17",10751.084961
"432","2008-09-18",10751.084961
"433","2008-09-19",10751.084961
"434","2008-09-22",10751.084961
"435","2008-09-23",10896.370117
"436","2008-09-24",10751.084961
"437","2008-09-25",10751.084961
"438","2008-09-26",10751.084961
"439","2008-09-29",11622.794922
"440","2008-09-30",10751.084961
"441","2008-10-01",8862.380859
"442","2008-10-02",9007.666016
"443","2008-10-03",10751.084961
"444","2008-10-06",9152.950195
"445","2008-10-07",8135.956055
"446","2008-10-08",7264.246582
"447","2008-10-09",6683.106934
"448","2008-10-10",6828.391602
"449","2008-10-13",7845.38623
"450","2008-10-14",8426.526367
"451","2008-10-15",7409.53125
"452","2008-10-16",5666.112305
"453","2008-10-17",6537.821777
"454","2008-10-20",6101.967285
"455","2008-10-21",6537.821777
"456","2008-10-22",6247.251953
"457","2008-10-23",5666.112305
"458","2008-10-24",6101.967285
"459","2008-10-27",7118.961426
"460","2008-10-28",8717.095703
"461","2008-10-29",9007.666016
"462","2008-10-30",9007.666016
"463","2008-10-31",9879.375
"464","2008-11-03",7409.53125
"465","2008-11-04",7118.961426
"466","2008-11-05",6973.676758
"467","2008-11-06",7118.961426
"468","2008-11-07",6392.537109
"469","2008-11-10",9879.375
"470","2008-11-11",6973.676758
"471","2008-11-12",6973.676758
"472","2008-11-13",6973.676758
"473","2008-11-14",5811.397461
"474","2008-11-17",5811.397461
"475","2008-11-18",5084.972656
"476","2008-11-19",4939.6875
"477","2008-11-20",6683.106934
"478","2008-11-21",3777.408203
"479","2008-11-24",3486.838379
"480","2008-11-25",4794.402832
"481","2008-11-26",3777.408203
"482","2008-11-28",7554.816406
"483","2008-12-01",5811.397461
"484","2008-12-02",4794.402832
"485","2008-12-03",5375.54248
"486","2008-12-04",4358.547852
"487","2008-12-05",4358.547852
"488","2008-12-08",4649.117676
"489","2008-12-09",4649.117676
"490","2008-12-10",3922.693115
"491","2008-12-11",3777.408203
"492","2008-12-12",3777.408203
"493","2008-12-15",3777.408203
"494","2008-12-16",3777.408203
"495","2008-12-17",3632.123291
"496","2008-12-18",3486.838379
"497","2008-12-19",2905.69873
"498","2008-12-22",3922.693115
"499","2008-12-23",3632.123291
"500","2008-12-24",3777.408203
"501","2008-12-26",3196.268555
"502","2008-12-29",3632.123291
"503","2008-12-30",2905.69873
"504","2008-12-31",6683.106934
"505","2009-01-02",7264.246582
"506","2009-01-05",6392.537109
"507","2009-01-06",5084.972656
"508","2009-01-07",5520.827148
"509","2009-01-08",5520.827148
"510","2009-01-09",5520.827148
"511","2009-01-12",6537.821777
"512","2009-01-13",6537.821777
"513","2009-01-14",5811.397461
"514","2009-01-15",3777.408203
"515","2009-01-16",5230.257324
"516","2009-01-20",3922.693115
"517","2009-01-21",3922.693115
"518","2009-01-22",4649.117676
"519","2009-01-23",3777.408203
"520","2009-01-26",3777.408203
"521","2009-01-27",3632.123291
"522","2009-01-28",3632.123291
"523","2009-01-29",3632.123291
"524","2009-01-30",6537.821777
"525","2009-02-02",6537.821777
"526","2009-02-03",5666.112305
"527","2009-02-04",6392.537109
"528","2009-02-05",6392.537109
"529","2009-02-06",5520.827148
"530","2009-02-09",4067.978027
"531","2009-02-10",5230.257324
"532","2009-02-11",4358.547852
"533","2009-02-12",3922.693115
"534","2009-02-13",4358.547852
"535","2009-02-17",4794.402832
"536","2009-02-18",4794.402832
"537","2009-02-19",4358.547852
"538","2009-02-20",4358.547852
"539","2009-02-23",3632.123291
"540","2009-02-24",3632.123291
"541","2009-02-25",4358.547852
"542","2009-02-26",4358.547852
"543","2009-02-27",8862.380859
"544","2009-03-02",6683.106934
"545","2009-03-03",4358.547852
"546","2009-03-04",6247.251953
"547","2009-03-05",5956.682129
"548","2009-03-06",5811.397461
"549","2009-03-09",6101.967285
"550","2009-03-10",5375.54248
"551","2009-03-11",5956.682129
"552","2009-03-12",5230.257324
"553","2009-03-13",5811.397461
"554","2009-03-16",5956.682129
"555","2009-03-17",6392.537109
"556","2009-03-18",6392.537109
"557","2009-03-19",7118.961426
"558","2009-03-20",6683.106934
"559","2009-03-23",7409.53125
"560","2009-03-24",7264.246582
"561","2009-03-25",7118.961426
"562","2009-03-26",7118.961426
"563","2009-03-27",6828.391602
"564","2009-03-30",6683.106934
"565","2009-03-31",13075.643555
"566","2009-04-01",12785.074219
"567","2009-04-02",12349.21875
"568","2009-04-03",10169.945313
"569","2009-04-06",11477.509766
"570","2009-04-07",13075.643555
"571","2009-04-08",10460.514648
"572","2009-04-09",11186.939453
"573","2009-04-13",10896.370117
"574","2009-04-14",13220.928711
"575","2009-04-15",12785.074219
"576","2009-04-16",11332.224609
"577","2009-04-17",12494.503906
"578","2009-04-20",12349.21875
"579","2009-04-21",12494.503906
"580","2009-04-22",12494.503906
"581","2009-04-23",12494.503906
"582","2009-04-24",13075.643555
"583","2009-04-27",13802.068359
"584","2009-04-28",14383.208008
"585","2009-04-29",15836.057617
"586","2009-04-30",15254.917969
"587","2009-05-01",15981.342773
"588","2009-05-04",14673.77832
"589","2009-05-05",15981.342773
"590","2009-05-06",15981.342773
"591","2009-05-07",15981.342773
"592","2009-05-08",16707.767578
"593","2009-05-11",18596.470703
"594","2009-05-12",21792.740234
"595","2009-05-13",17434.191406
"596","2009-05-14",16998.335938
"597","2009-05-15",15981.342773
"598","2009-05-18",16417.197266
"599","2009-05-19",17143.621094
"600","2009-05-20",16707.767578
"601","2009-05-21",15400.202148
"602","2009-05-22",16126.626953
"603","2009-05-26",16417.197266
"604","2009-05-27",15981.342773
"605","2009-05-28",15981.342773
"606","2009-05-29",17288.90625
"607","2009-06-01",16126.626953
"608","2009-06-02",16562.482422
"609","2009-06-03",16271.912109
"610","2009-06-04",16126.626953
"611","2009-06-05",16271.912109
"612","2009-06-08",16271.912109
"613","2009-06-09",15254.917969
"614","2009-06-10",15400.202148
"615","2009-06-11",16562.482422
"616","2009-06-12",15400.202148
"617","2009-06-15",15254.917969
"618","2009-06-16",14819.0625
"619","2009-06-17",14964.347656
"620","2009-06-18",15109.632813
"621","2009-06-19",14673.77832
"622","2009-06-22",15836.057617
"623","2009-06-23",14673.77832
"624","2009-06-24",27022.998047
"625","2009-06-25",21356.884766
"626","2009-06-26",21647.455078
"627","2009-06-29",23100.304688
"628","2009-06-30",20921.029297
"629","2009-07-01",20194.605469
"630","2009-07-02",18596.470703
"631","2009-07-06",19032.326172
"632","2009-07-07",18741.755859
"633","2009-07-08",18305.900391
"634","2009-07-09",18887.041016
"635","2009-07-10",18160.617188
"636","2009-07-13",18160.617188
"637","2009-07-14",18015.332031
"638","2009-07-15",18160.617188
"639","2009-07-16",18160.617188
"640","2009-07-17",17434.191406
"641","2009-07-20",15981.342773
"642","2009-07-21",17143.621094
"643","2009-07-22",17288.90625
"644","2009-07-23",17724.761719
"645","2009-07-24",18160.617188
"646","2009-07-27",22373.878906
"647","2009-07-28",24407.869141
"648","2009-07-29",24117.298828
"649","2009-07-30",19758.75
"650","2009-07-31",20775.744141
"651","2009-08-03",20485.175781
"652","2009-08-04",21356.884766
"653","2009-08-05",23390.873047
"654","2009-08-06",24989.007813
"655","2009-08-07",23972.013672
"656","2009-08-10",22519.164063
"657","2009-08-11",24843.722656
"658","2009-08-12",26151.287109
"659","2009-08-13",26877.712891
"660","2009-08-14",26151.287109
"661","2009-08-17",26732.427734
"662","2009-08-18",25860.716797
"663","2009-08-19",25715.433594
"664","2009-08-20",25715.433594
"665","2009-08-21",25715.433594
"666","2009-08-24",23972.013672
"667","2009-08-25",24698.4375
"668","2009-08-26",23826.728516
"669","2009-08-27",23390.873047
"670","2009-08-28",24117.298828
"671","2009-08-31",24407.869141
"672","2009-09-01",23681.443359
"673","2009-09-02",23826.728516
"674","2009-09-03",22228.59375
"675","2009-09-04",20485.175781
"676","2009-09-08",20775.744141
"677","2009-09-09",20485.175781
"678","2009-09-10",20775.744141
"679","2009-09-11",21356.884766
"680","2009-09-14",20921.029297
"681","2009-09-15",21647.455078
"682","2009-09-16",29056.986328
"683","2009-09-17",30364.550781
"684","2009-09-18",32543.824219
"685","2009-09-21",31090.974609
"686","2009-09-22",30219.265625
"687","2009-09-23",30509.835938
"688","2009-09-24",28185.277344
"689","2009-09-25",26151.287109
"690","2009-09-28",27313.566406
"691","2009-09-29",28911.701172
"692","2009-09-30",30219.265625
"693","2009-10-01",29928.695313
"694","2009-10-02",29928.695313
"695","2009-10-05",28475.845703
"696","2009-10-06",26877.712891
"697","2009-10-07",26587.142578
"698","2009-10-08",29202.271484
"699","2009-10-09",27894.707031
"700","2009-10-12",27313.566406
"701","2009-10-13",28039.992188
"702","2009-10-14",26732.427734
"703","2009-10-15",28330.560547
"704","2009-10-16",27894.707031
"705","2009-10-19",27022.998047
"706","2009-10-20",26441.857422
"707","2009-10-21",26877.712891
"708","2009-10-22",27022.998047
"709","2009-10-23",27022.998047
"710","2009-10-26",25860.716797
"711","2009-10-27",22809.734375
"712","2009-10-28",23536.158203
"713","2009-10-29",23972.013672
"714","2009-10-30",23390.873047
"715","2009-11-02",24407.869141
"716","2009-11-03",26296.572266
"717","2009-11-04",24698.4375
"718","2009-11-05",24989.007813
"719","2009-11-06",26877.712891
"720","2009-11-09",27604.136719
"721","2009-11-10",28330.560547
"722","2009-11-11",26877.712891
"723","2009-11-12",27894.707031
"724","2009-11-13",29056.986328
"725","2009-11-16",29492.841797
"726","2009-11-17",24698.4375
"727","2009-11-18",22955.019531
"728","2009-11-19",23390.873047
"729","2009-11-20",25279.578125
"730","2009-11-23",22955.019531
"731","2009-11-24",22664.449219
"732","2009-11-25",22228.59375
"733","2009-11-27",21938.025391
"734","2009-11-30",21211.599609
"735","2009-12-01",20339.890625
"736","2009-12-02",20049.320313
"737","2009-12-03",20194.605469
"738","2009-12-04",19613.464844
"739","2009-12-07",19468.181641
"740","2009-12-08",20194.605469
"741","2009-12-09",18741.755859
"742","2009-12-10",19032.326172
"743","2009-12-11",19904.035156
"744","2009-12-14",20339.890625
"745","2009-12-15",20921.029297
"746","2009-12-16",21792.740234
"747","2009-12-17",20630.460938
"748","2009-12-18",18741.755859
"749","2009-12-21",18596.470703
"750","2009-12-22",19322.896484
"751","2009-12-23",19177.611328
"752","2009-12-24",19032.326172
"753","2009-12-28",18305.900391
"754","2009-12-29",18015.332031
"755","2009-12-30",17434.191406
"756","2009-12-31",16562.482422
"757","2010-01-04",17288.90625
"758","2010-01-05",18305.900391
"759","2010-01-06",21356.884766
"760","2010-01-07",22809.734375
"761","2010-01-08",22228.59375
"762","2010-01-11",20775.744141
"763","2010-01-12",21356.884766
"764","2010-01-13",19904.035156
"765","2010-01-14",20485.175781
"766","2010-01-15",20339.890625
"767","2010-01-19",20049.320313
"768","2010-01-20",19758.75
"769","2010-01-21",18451.185547
"770","2010-01-22",18160.617188
"771","2010-01-25",17870.046875
"772","2010-01-26",18305.900391
"773","2010-01-27",18596.470703
"774","2010-01-28",19613.464844
"775","2010-01-29",18741.755859
"776","2010-02-01",18596.470703
"777","2010-02-02",18451.185547
"778","2010-02-03",18305.900391
"779","2010-02-04",17870.046875
"780","2010-02-05",17434.191406
"781","2010-02-08",16998.335938
"782","2010-02-09",18160.617188
"783","2010-02-10",18160.617188
"784","2010-02-11",19758.75
"785","2010-02-12",20630.460938
"786","2010-02-16",19613.464844
"787","2010-02-17",19758.75
"788","2010-02-18",20630.460938
"789","2010-02-19",20339.890625
"790","2010-02-22",21066.314453
"791","2010-02-23",20339.890625
"792","2010-02-24",19613.464844
"793","2010-02-25",20339.890625
"794","2010-02-26",20485.175781
"795","2010-03-01",20339.890625
"796","2010-03-02",19758.75
"797","2010-03-03",19904.035156
"798","2010-03-04",19613.464844
"799","2010-03-05",19613.464844
"800","2010-03-08",20630.460938
"801","2010-03-09",20485.175781
"802","2010-03-10",21211.599609
"803","2010-03-11",23681.443359
"804","2010-03-12",26732.427734
"805","2010-03-15",25134.292969
"806","2010-03-16",25570.148438
"807","2010-03-17",22664.449219
"808","2010-03-18",21502.169922
"809","2010-03-19",20339.890625
"810","2010-03-22",21647.455078
"811","2010-03-23",22083.308594
"812","2010-03-24",21938.025391
"813","2010-03-25",22228.59375
"814","2010-03-26",21647.455078
"815","2010-03-29",20775.744141
"816","2010-03-30",19758.75
"817","2010-03-31",20339.890625
"818","2010-04-01",20630.460938
"819","2010-04-05",20049.320313
"820","2010-04-06",19613.464844
"821","2010-04-07",19177.611328
"822","2010-04-08",18887.041016
"823","2010-04-09",18887.041016
"824","2010-04-12",19468.181641
"825","2010-04-13",18887.041016
"826","2010-04-14",18887.041016
"827","2010-04-15",19613.464844
"828","2010-04-16",19032.326172
"829","2010-04-19",19613.464844
"830","2010-04-20",18887.041016
"831","2010-04-21",19322.896484
"832","2010-04-22",18887.041016
"833","2010-04-23",19177.611328
"834","2010-04-26",20339.890625
"835","2010-04-27",20049.320313
"836","2010-04-28",19758.75
"837","2010-04-29",19758.75
"838","2010-04-30",19613.464844
"839","2010-05-03",19613.464844
"840","2010-05-04",19177.611328
"841","2010-05-05",19177.611328
"842","2010-05-06",18596.470703
"843","2010-05-07",18305.900391
"844","2010-05-10",19177.611328
"845","2010-05-11",17870.046875
"846","2010-05-12",19177.611328
"847","2010-05-13",19177.611328
"848","2010-05-14",18887.041016
"849","2010-05-17",19177.611328
"850","2010-05-18",18451.185547
"851","2010-05-19",17724.761719
"852","2010-05-20",18160.617188
"853","2010-05-21",18305.900391
"854","2010-05-24",17143.621094
"855","2010-05-25",16562.482422
"856","2010-05-26",16126.626953
"857","2010-05-27",16853.052734
"858","2010-05-28",17579.476563
"859","2010-06-01",16707.767578
"860","2010-06-02",16853.052734
"861","2010-06-03",16853.052734
"862","2010-06-04",17288.90625
"863","2010-06-07",18015.332031
"864","2010-06-08",17724.761719
"865","2010-06-09",18160.617188
"866","2010-06-10",17579.476563
"867","2010-06-11",17579.476563
"868","2010-06-14",17870.046875
"869","2010-06-15",17870.046875
"870","2010-06-16",18305.900391
"871","2010-06-17",17724.761719
"872","2010-06-18",18160.617188
"873","2010-06-21",17870.046875
"874","2010-06-22",17724.761719
"875","2010-06-23",18451.185547
