"","date","JCTCF"
"318","2008-04-08",1.8375
"319","2008-04-09",1.8375
"320","2008-04-10",1.7925
"321","2008-04-11",1.7875
"322","2008-04-14",1.7875
"323","2008-04-15",1.7875
"324","2008-04-16",1.7875
"325","2008-04-17",1.8375
"326","2008-04-18",1.8375
"327","2008-04-21",1.8375
"328","2008-04-22",1.8375
"329","2008-04-23",1.835
"330","2008-04-24",1.835
"331","2008-04-25",1.8125
"332","2008-04-28",1.78
"333","2008-04-29",1.8
"334","2008-04-30",1.8375
"335","2008-05-01",1.8375
"336","2008-05-02",1.8375
"337","2008-05-05",1.8375
"338","2008-05-06",1.8375
"339","2008-05-07",1.8375
"340","2008-05-08",1.8375
"341","2008-05-09",1.835
"342","2008-05-12",1.8375
"343","2008-05-13",1.8375
"344","2008-05-14",1.8375
"345","2008-05-15",1.8375
"346","2008-05-16",1.8375
"347","2008-05-19",1.8375
"348","2008-05-20",1.7775
"349","2008-05-21",1.7775
"350","2008-05-22",1.7775
"351","2008-05-23",1.7775
"352","2008-05-27",1.775
"353","2008-05-28",1.7575
"354","2008-05-29",1.7575
"355","2008-05-30",1.7625
"356","2008-06-02",1.8
"357","2008-06-03",1.7575
"358","2008-06-04",1.81
"359","2008-06-05",1.81
"360","2008-06-06",1.7675
"361","2008-06-09",1.7975
"362","2008-06-10",1.785
"363","2008-06-11",1.77
"364","2008-06-12",1.77
"365","2008-06-13",1.7725
"366","2008-06-16",1.825
"367","2008-06-17",1.825
"368","2008-06-18",1.775
"369","2008-06-19",1.775
"370","2008-06-20",1.77
"371","2008-06-23",1.7875
"372","2008-06-24",1.7875
"373","2008-06-25",1.7875
"374","2008-06-26",1.7875
"375","2008-06-27",1.7875
"376","2008-06-30",1.905
"377","2008-07-01",1.8125
"378","2008-07-02",1.8125
"379","2008-07-03",1.8125
"380","2008-07-07",1.81
"381","2008-07-08",1.9175
"382","2008-07-09",1.8375
"383","2008-07-10",1.775
"384","2008-07-11",1.775
"385","2008-07-14",1.775
"386","2008-07-15",1.845
"387","2008-07-16",1.845
"388","2008-07-17",1.9725
"389","2008-07-18",1.7125
"390","2008-07-21",1.73
"391","2008-07-22",1.7025
"392","2008-07-23",1.6875
"393","2008-07-24",1.715
"394","2008-07-25",1.715
"395","2008-07-28",1.715
"396","2008-07-29",1.725
"397","2008-07-30",1.76
"398","2008-07-31",1.76
"399","2008-08-01",1.7575
"400","2008-08-04",1.665
"401","2008-08-05",1.8275
"402","2008-08-06",1.8375
"403","2008-08-07",1.8375
"404","2008-08-08",1.8375
"405","2008-08-11",1.75
"406","2008-08-12",1.75
"407","2008-08-13",1.75
"408","2008-08-14",1.75
"409","2008-08-15",1.75
"410","2008-08-18",1.75
"411","2008-08-19",1.835
"412","2008-08-20",1.835
"413","2008-08-21",1.835
"414","2008-08-22",1.835
"415","2008-08-25",1.835
"416","2008-08-26",1.835
"417","2008-08-27",1.835
"418","2008-08-28",1.835
"419","2008-08-29",1.835
"420","2008-09-02",1.8325
"421","2008-09-03",1.7225
"422","2008-09-04",1.7225
"423","2008-09-05",1.7225
"424","2008-09-08",1.7225
"425","2008-09-09",1.7225
"426","2008-09-10",1.7225
"427","2008-09-11",1.75
"428","2008-09-12",1.805
"429","2008-09-15",1.805
"430","2008-09-16",1.805
"431","2008-09-17",1.7925
"432","2008-09-18",1.7425
"433","2008-09-19",1.7425
"434","2008-09-22",1.7425
"435","2008-09-23",1.63
"436","2008-09-24",1.6275
"437","2008-09-25",1.6275
"438","2008-09-26",1.6275
"439","2008-09-29",1.5
"440","2008-09-30",1.665
"441","2008-10-01",1.4175
"442","2008-10-02",1.6425
"443","2008-10-03",1.635
"444","2008-10-06",1.4625
"445","2008-10-07",1.4375
"446","2008-10-08",1.425
"447","2008-10-09",1.1125
"448","2008-10-10",1.195
"449","2008-10-13",1.25
"450","2008-10-14",1.32
"451","2008-10-15",1.32
"452","2008-10-16",1.32
"453","2008-10-17",1.3375
"454","2008-10-20",1.3375
"455","2008-10-21",1.3375
"456","2008-10-22",1.32
"457","2008-10-23",1.3475
"458","2008-10-24",1.3725
"459","2008-10-27",1.3725
"460","2008-10-28",1.1925
"461","2008-10-29",1.3125
"462","2008-10-30",1.3125
"463","2008-10-31",1.3625
"464","2008-11-03",1.3625
"465","2008-11-04",1.315
"466","2008-11-05",1.325
"467","2008-11-06",1.4525
"468","2008-11-07",1.485
"469","2008-11-10",1.485
"470","2008-11-11",1.485
"471","2008-11-12",1.32
"472","2008-11-13",1.4725
"473","2008-11-14",1.4725
"474","2008-11-17",1.41
"475","2008-11-18",1.3875
"476","2008-11-19",1.3875
"477","2008-11-20",1.25
"478","2008-11-21",1.24
"479","2008-11-24",1.24
"480","2008-11-25",1.1925
"481","2008-11-26",1.125
"482","2008-11-28",1.215
"483","2008-12-01",1.2625
"484","2008-12-02",1.26
"485","2008-12-03",1.2
"486","2008-12-04",1.1925
"487","2008-12-05",1.1925
"488","2008-12-08",1.1875
"489","2008-12-09",1.1875
"490","2008-12-10",1.1875
"491","2008-12-11",1.1
"492","2008-12-12",1.1875
"493","2008-12-15",1.1875
"494","2008-12-16",1.1375
"495","2008-12-17",1.1925
"496","2008-12-18",1.25
"497","2008-12-19",1.1925
"498","2008-12-22",1.2
"499","2008-12-23",1.2
"500","2008-12-24",1.2
"501","2008-12-26",1.1925
"502","2008-12-29",1.1925
"503","2008-12-30",1.2025
"504","2008-12-31",1.2575
"505","2009-01-02",1.26
"506","2009-01-05",1.3225
"507","2009-01-06",1.4125
"508","2009-01-07",1.3875
"509","2009-01-08",1.3875
"510","2009-01-09",1.3875
"511","2009-01-12",1.275
"512","2009-01-13",1.225
"513","2009-01-14",1.375
"514","2009-01-15",1.26
"515","2009-01-16",1.26
"516","2009-01-20",1.3675
"517","2009-01-21",1.205
"518","2009-01-22",1.205
"519","2009-01-23",1.31
"520","2009-01-26",1.31
"521","2009-01-27",1.31
"522","2009-01-28",1.1625
"523","2009-01-29",1.175
"524","2009-01-30",1.2425
"525","2009-02-02",1.2425
"526","2009-02-03",1.2425
"527","2009-02-04",1.2425
"528","2009-02-05",1.0925
"529","2009-02-06",1.1875
"530","2009-02-09",1.1875
"531","2009-02-10",1.1875
"532","2009-02-11",1.1875
"533","2009-02-12",1.1575
"534","2009-02-13",1.1575
"535","2009-02-17",1.2475
"536","2009-02-18",1.2475
"537","2009-02-19",1.155
"538","2009-02-20",1.245
"539","2009-02-23",1.1525
"540","2009-02-24",1.1525
"541","2009-02-25",1.1525
"542","2009-02-26",1.1525
"543","2009-02-27",1.23
"544","2009-03-02",1.15
"545","2009-03-03",1.15
"546","2009-03-04",1.1
"547","2009-03-05",1.075
"548","2009-03-06",1
"549","2009-03-09",1.15
"550","2009-03-10",1.125
"551","2009-03-11",1.1625
"552","2009-03-12",1.2
"553","2009-03-13",1.2
"554","2009-03-16",1.2
"555","2009-03-17",1.2
"556","2009-03-18",1.2
"557","2009-03-19",1.22
"558","2009-03-20",1.2275
"559","2009-03-23",1.2275
"560","2009-03-24",1.2275
"561","2009-03-25",1.2
"562","2009-03-26",1.2
"563","2009-03-27",1.2
"564","2009-03-30",1.2
"565","2009-03-31",1.2
"566","2009-04-01",1.2
"567","2009-04-02",1.2
"568","2009-04-03",1.2
"569","2009-04-06",1.2
"570","2009-04-07",1.2
"571","2009-04-08",1.225
"572","2009-04-09",1.25
"573","2009-04-13",1.2925
"574","2009-04-14",1.2925
"575","2009-04-15",1.295
"576","2009-04-16",1.315
"577","2009-04-17",1.3725
"578","2009-04-20",1.26
"579","2009-04-21",1.26
"580","2009-04-22",1.345
"581","2009-04-23",1.26
"582","2009-04-24",1.275
"583","2009-04-27",1.275
"584","2009-04-28",1.275
"585","2009-04-29",1.275
"586","2009-04-30",1.3725
"587","2009-05-01",1.3725
"588","2009-05-04",1.3225
"589","2009-05-05",1.1375
"590","2009-05-06",1.19
"591","2009-05-07",1.1375
"592","2009-05-08",1.225
"593","2009-05-11",1.225
"594","2009-05-12",1.225
"595","2009-05-13",1.225
"596","2009-05-14",1.225
"597","2009-05-15",1.225
"598","2009-05-18",1.225
"599","2009-05-19",1.2
"600","2009-05-20",1.175
"601","2009-05-21",1.175
"602","2009-05-22",1.175
"603","2009-05-26",1.175
"604","2009-05-27",1.175
"605","2009-05-28",1.175
"606","2009-05-29",1.2
"607","2009-06-01",1.2
"608","2009-06-02",1.165
"609","2009-06-03",1.2
"610","2009-06-04",1.2
"611","2009-06-05",1.2
"612","2009-06-08",1.2175
"613","2009-06-09",1.22
"614","2009-06-10",1.235
"615","2009-06-11",1.2375
"616","2009-06-12",1.2375
"617","2009-06-15",1.2375
"618","2009-06-16",1.2375
"619","2009-06-17",1.195
"620","2009-06-18",1.23
"621","2009-06-19",1.2
"622","2009-06-22",1.225
"623","2009-06-23",1.2475
"624","2009-06-24",1.2475
"625","2009-06-25",1.2475
"626","2009-06-26",1.2475
"627","2009-06-29",1.2475
"628","2009-06-30",1.295
"629","2009-07-01",1.295
"630","2009-07-02",1.2625
"631","2009-07-06",1.2625
"632","2009-07-07",1.2625
"633","2009-07-08",1.2925
"634","2009-07-09",1.2925
"635","2009-07-10",1.2925
"636","2009-07-13",1.295
"637","2009-07-14",1.375
"638","2009-07-15",1.475
"639","2009-07-16",1.5
"640","2009-07-17",1.5225
"641","2009-07-20",1.5
"642","2009-07-21",1.4925
"643","2009-07-22",1.4925
"644","2009-07-23",1.4925
"645","2009-07-24",1.5
"646","2009-07-27",1.505
"647","2009-07-28",1.505
"648","2009-07-29",1.5575
"649","2009-07-30",1.5125
"650","2009-07-31",1.5625
"651","2009-08-03",1.5625
"652","2009-08-04",1.575
"653","2009-08-05",1.575
"654","2009-08-06",1.5625
"655","2009-08-07",1.5625
"656","2009-08-10",1.5975
"657","2009-08-11",1.55
"658","2009-08-12",1.5175
"659","2009-08-13",1.5175
"660","2009-08-14",1.4575
"661","2009-08-17",1.4575
"662","2009-08-18",1.4875
"663","2009-08-19",1.4875
"664","2009-08-20",1.4875
"665","2009-08-21",1.5
"666","2009-08-24",1.5625
"667","2009-08-25",1.5625
"668","2009-08-26",1.5625
"669","2009-08-27",1.5025
"670","2009-08-28",1.5625
"671","2009-08-31",1.46
"672","2009-09-01",1.46
"673","2009-09-02",1.46
"674","2009-09-03",1.5375
"675","2009-09-04",1.5625
"676","2009-09-08",1.5625
"677","2009-09-09",1.5625
"678","2009-09-10",1.5625
"679","2009-09-11",1.6125
"680","2009-09-14",1.6125
"681","2009-09-15",1.6
"682","2009-09-16",1.6
"683","2009-09-17",1.6225
"684","2009-09-18",1.6225
"685","2009-09-21",1.6225
"686","2009-09-22",1.6225
"687","2009-09-23",1.6225
"688","2009-09-24",1.52
"689","2009-09-25",1.545
"690","2009-09-28",1.545
"691","2009-09-29",1.5525
"692","2009-09-30",1.6125
"693","2009-10-01",1.6125
"694","2009-10-02",1.5825
"695","2009-10-05",1.5825
"696","2009-10-06",1.5875
"697","2009-10-07",1.5875
"698","2009-10-08",1.5875
"699","2009-10-09",1.6225
"700","2009-10-12",1.6225
"701","2009-10-13",1.6475
"702","2009-10-14",1.72
"703","2009-10-15",1.72
"704","2009-10-16",1.735
"705","2009-10-19",1.7375
"706","2009-10-20",1.7375
"707","2009-10-21",1.7375
"708","2009-10-22",1.7375
"709","2009-10-23",1.7375
"710","2009-10-26",1.735
"711","2009-10-27",1.725
"712","2009-10-28",1.625
"713","2009-10-29",1.625
"714","2009-10-30",1.6875
"715","2009-11-02",1.7125
"716","2009-11-03",1.7125
"717","2009-11-04",1.7125
"718","2009-11-05",1.7125
"719","2009-11-06",1.7125
"720","2009-11-09",1.7125
"721","2009-11-10",1.7125
"722","2009-11-11",1.7125
"723","2009-11-12",1.67
"724","2009-11-13",1.67
"725","2009-11-16",1.67
"726","2009-11-17",1.67
"727","2009-11-18",1.67
"728","2009-11-19",1.7225
"729","2009-11-20",1.7
"730","2009-11-23",1.6625
"731","2009-11-24",1.6625
"732","2009-11-25",1.6625
"733","2009-11-27",1.6625
"734","2009-11-30",1.6625
"735","2009-12-01",1.6625
"736","2009-12-02",1.6625
"737","2009-12-03",1.625
"738","2009-12-04",1.6125
"739","2009-12-07",1.6125
"740","2009-12-08",1.6
"741","2009-12-09",1.5775
"742","2009-12-10",1.5975
"743","2009-12-11",1.5975
"744","2009-12-14",1.6125
"745","2009-12-15",1.625
"746","2009-12-16",1.625
"747","2009-12-17",1.6075
"748","2009-12-18",1.7375
"749","2009-12-21",1.7375
"750","2009-12-22",1.7375
"751","2009-12-23",1.6675
"752","2009-12-24",1.725
"753","2009-12-28",1.6875
"754","2009-12-29",1.6425
"755","2009-12-30",1.6825
"756","2009-12-31",1.7125
"757","2010-01-04",1.6875
"758","2010-01-05",1.6875
"759","2010-01-06",1.6875
"760","2010-01-07",1.6875
"761","2010-01-08",1.7
"762","2010-01-11",1.71
"763","2010-01-12",1.725
"764","2010-01-13",1.6875
"765","2010-01-14",1.6125
"766","2010-01-15",1.615
"767","2010-01-19",1.625
"768","2010-01-20",1.6325
"769","2010-01-21",1.6325
"770","2010-01-22",1.625
"771","2010-01-25",1.625
"772","2010-01-26",1.6375
"773","2010-01-27",1.54
"774","2010-01-28",1.5525
"775","2010-01-29",1.5525
"776","2010-02-01",1.5525
"777","2010-02-02",1.5525
"778","2010-02-03",1.5525
"779","2010-02-04",1.5525
"780","2010-02-05",1.53
"781","2010-02-08",1.53
"782","2010-02-09",1.53
"783","2010-02-10",1.535
"784","2010-02-11",1.55
"785","2010-02-12",1.55
"786","2010-02-16",1.5625
"787","2010-02-17",1.5625
"788","2010-02-18",1.5625
"789","2010-02-19",1.4875
"790","2010-02-22",1.5425
"791","2010-02-23",1.5425
"792","2010-02-24",1.5425
"793","2010-02-25",1.5425
"794","2010-02-26",1.575
"795","2010-03-01",1.5875
"796","2010-03-02",1.5625
"797","2010-03-03",1.5625
"798","2010-03-04",1.525
"799","2010-03-05",1.5875
"800","2010-03-08",1.6
"801","2010-03-09",1.6
"802","2010-03-10",1.65
"803","2010-03-11",1.65
"804","2010-03-12",1.7225
"805","2010-03-15",1.825
"806","2010-03-16",1.775
"807","2010-03-17",2.0375
"808","2010-03-18",2.0475
"809","2010-03-19",2.03
"810","2010-03-22",2.0225
"811","2010-03-23",2.0125
"812","2010-03-24",2.0125
"813","2010-03-25",2.0125
"814","2010-03-26",1.9125
"815","2010-03-29",1.9125
"816","2010-03-30",1.9125
"817","2010-03-31",1.9125
"818","2010-04-01",1.9875
"819","2010-04-05",1.9875
"820","2010-04-06",1.96
"821","2010-04-07",1.96
"822","2010-04-08",1.96
"823","2010-04-09",1.9625
"824","2010-04-12",1.9125
"825","2010-04-13",1.7625
"826","2010-04-14",1.7125
"827","2010-04-15",1.73
"828","2010-04-16",1.75
"829","2010-04-19",1.75
"830","2010-04-20",1.73
"831","2010-04-21",1.7425
"832","2010-04-22",1.7425
"833","2010-04-23",1.7625
"834","2010-04-26",1.7
"835","2010-04-27",1.725
"836","2010-04-28",1.75
"837","2010-04-29",1.7475
"838","2010-04-30",1.725
"839","2010-05-03",1.7825
"840","2010-05-04",1.7825
"841","2010-05-05",1.7825
"842","2010-05-06",1.7
"843","2010-05-07",1.6425
"844","2010-05-10",1.6525
"845","2010-05-11",1.665
"846","2010-05-12",1.675
"847","2010-05-13",1.675
"848","2010-05-14",1.675
"849","2010-05-17",1.675
"850","2010-05-18",1.69
"851","2010-05-19",1.69
"852","2010-05-20",1.69
"853","2010-05-21",1.6875
"854","2010-05-24",1.6875
"855","2010-05-25",1.67
"856","2010-05-26",1.675
"857","2010-05-27",1.6925
"858","2010-05-28",1.75
"859","2010-06-01",1.7375
"860","2010-06-02",1.7375
"861","2010-06-03",1.7425
"862","2010-06-04",1.7425
"863","2010-06-07",1.7625
"864","2010-06-08",1.765
"865","2010-06-09",1.765
"866","2010-06-10",1.765
"867","2010-06-11",1.765
"868","2010-06-14",1.795
"869","2010-06-15",1.795
"870","2010-06-16",1.8125
"871","2010-06-17",1.8125
"872","2010-06-18",1.7025
"873","2010-06-21",1.6925
"874","2010-06-22",1.6925
"875","2010-06-23",1.6925
"876","2010-06-24",1.7275
"877","2010-06-25",1.7275
"878","2010-06-28",1.6725
"879","2010-06-29",1.685
"880","2010-06-30",1.675
"881","2010-07-01",1.675
"882","2010-07-02",1.655
"883","2010-07-06",1.6875
"884","2010-07-07",1.65
"885","2010-07-08",1.65
"886","2010-07-09",1.73
"887","2010-07-12",1.725
"888","2010-07-13",1.7725
"889","2010-07-14",1.7675
"890","2010-07-15",1.7775
"891","2010-07-16",1.7775
"892","2010-07-19",1.8225
"893","2010-07-20",1.8
"894","2010-07-21",1.8
"895","2010-07-22",1.81
"896","2010-07-23",1.775
"897","2010-07-26",1.7625
"898","2010-07-27",1.7875
"899","2010-07-28",1.795
"900","2010-07-29",1.7875
"901","2010-07-30",1.8
"902","2010-08-02",1.8
"903","2010-08-03",1.785
"904","2010-08-04",1.785
"905","2010-08-05",1.785
"906","2010-08-06",1.785
"907","2010-08-09",1.75
"908","2010-08-10",1.77
"909","2010-08-11",1.7575
"910","2010-08-12",1.725
"911","2010-08-13",1.7725
"912","2010-08-16",1.7125
"913","2010-08-17",1.675
"914","2010-08-18",1.675
"915","2010-08-19",1.675
"916","2010-08-20",1.675
"917","2010-08-23",1.675
"918","2010-08-24",1.675
"919","2010-08-25",1.6875
"920","2010-08-26",1.6875
"921","2010-08-27",1.6875
"922","2010-08-30",1.725
"923","2010-08-31",1.7125
"924","2010-09-01",1.7125
"925","2010-09-02",1.7125
"926","2010-09-03",1.7125
"927","2010-09-07",1.75
"928","2010-09-08",1.7375
"929","2010-09-09",1.7
"930","2010-09-10",1.72
"931","2010-09-13",1.72
"932","2010-09-14",1.72
"933","2010-09-15",1.7375
"934","2010-09-16",1.7
"935","2010-09-17",1.7
"936","2010-09-20",1.7
"937","2010-09-21",1.7
"938","2010-09-22",1.75
"939","2010-09-23",1.75
"940","2010-09-24",1.725
"941","2010-09-27",1.75
"942","2010-09-28",1.75
"943","2010-09-29",1.8125
"944","2010-09-30",1.8125
"945","2010-10-01",1.85
"946","2010-10-04",1.84
"947","2010-10-05",1.84
"948","2010-10-06",1.7625
"949","2010-10-07",1.7625
"950","2010-10-08",1.76
"951","2010-10-11",1.76
"952","2010-10-12",1.8625
"953","2010-10-13",1.8925
"954","2010-10-14",1.8925
"955","2010-10-15",1.8925
"956","2010-10-18",1.8775
"957","2010-10-19",1.9075
"958","2010-10-20",1.905
"959","2010-10-21",1.9025
"960","2010-10-22",1.925
"961","2010-10-25",1.925
"962","2010-10-26",1.89
"963","2010-10-27",1.9375
