"","date","HMHC"
"159","2014-07-03",19.33
"160","2014-07-07",18.940001
"161","2014-07-08",18.52
"162","2014-07-09",18.59
"163","2014-07-10",18.440001
"164","2014-07-11",18.18
"165","2014-07-14",18.299999
"166","2014-07-15",18.23
"167","2014-07-16",17.98
"168","2014-07-17",17.66
"169","2014-07-18",17.75
"170","2014-07-21",17.49
"171","2014-07-22",17.75
"172","2014-07-23",17.700001
"173","2014-07-24",17.379999
"174","2014-07-25",17.26
"175","2014-07-28",17.42
"176","2014-07-29",17.76
"177","2014-07-30",17.74
"178","2014-07-31",17.51
"179","2014-08-01",17.459999
"180","2014-08-04",17.540001
"181","2014-08-05",17.5
"182","2014-08-06",17.49
"183","2014-08-07",17.379999
"184","2014-08-08",17.6
"185","2014-08-11",17.68
"186","2014-08-12",17.65
"187","2014-08-13",17.950001
"188","2014-08-14",18.84
"189","2014-08-15",18.57
"190","2014-08-18",18.6
"191","2014-08-19",18.57
"192","2014-08-20",18.51
"193","2014-08-21",18.66
"194","2014-08-22",18.93
"195","2014-08-25",18.799999
"196","2014-08-26",19.120001
"197","2014-08-27",19.02
"198","2014-08-28",18.98
"199","2014-08-29",19.200001
"200","2014-09-02",19.43
"201","2014-09-03",18.860001
"202","2014-09-04",18.85
"203","2014-09-05",18.84
"204","2014-09-08",19.42
"205","2014-09-09",19.299999
"206","2014-09-10",19.459999
"207","2014-09-11",19.5
"208","2014-09-12",19.84
"209","2014-09-15",20
"210","2014-09-16",19.75
"211","2014-09-17",20.08
"212","2014-09-18",20.09
"213","2014-09-19",20.620001
"214","2014-09-22",20.110001
"215","2014-09-23",19.965
"216","2014-09-24",20.17
"217","2014-09-25",19.709999
"218","2014-09-26",19.700001
"219","2014-09-29",19.5
"220","2014-09-30",19.440001
"221","2014-10-01",19.120001
"222","2014-10-02",19.35
"223","2014-10-03",19.65
"224","2014-10-06",19.49
"225","2014-10-07",19.32
"226","2014-10-08",19.93
"227","2014-10-09",19.33
"228","2014-10-10",19.139999
"229","2014-10-13",19.040001
"230","2014-10-14",19.1
"231","2014-10-15",18.91
"232","2014-10-16",18.879999
"233","2014-10-17",19.18
"234","2014-10-20",19.459999
"235","2014-10-21",19.860001
"236","2014-10-22",19.76
"237","2014-10-23",19.889999
"238","2014-10-24",19.99
"239","2014-10-27",19.76
"240","2014-10-28",19.99
"241","2014-10-29",20.040001
"242","2014-10-30",20.040001
"243","2014-10-31",20.01
"244","2014-11-03",20.24
"245","2014-11-04",20.299999
"246","2014-11-05",20.225
"247","2014-11-06",20.440001
"248","2014-11-07",20.49
"249","2014-11-10",20.530001
"250","2014-11-11",20.49
"251","2014-11-12",20.5
"252","2014-11-13",20.639999
"253","2014-11-14",20.455
"254","2014-11-17",20.24
"255","2014-11-18",20
"256","2014-11-19",19.940001
"257","2014-11-20",20.01
"258","2014-11-21",19.76
"259","2014-11-24",19.6
"260","2014-11-25",19.440001
"261","2014-11-26",19.5
"262","2014-11-28",19.219999
"263","2014-12-01",19.42
"264","2014-12-02",19.735001
"265","2014-12-03",19.959999
"266","2014-12-04",19.99
"267","2014-12-05",20.200001
"268","2014-12-08",20.129999
"269","2014-12-09",20.299999
"270","2014-12-10",20
"271","2014-12-11",20.299999
"272","2014-12-12",19.870001
"273","2014-12-15",19.950001
"274","2014-12-16",19.98
"275","2014-12-17",20.1
"276","2014-12-18",20.25
"277","2014-12-19",20.280001
"278","2014-12-22",20.4
"279","2014-12-23",20.780001
"280","2014-12-24",20.75
"281","2014-12-26",20.809999
"282","2014-12-29",20.870001
"283","2014-12-30",20.91
"284","2014-12-31",20.709999
"285","2015-01-02",20.59
"286","2015-01-05",20.18
"287","2015-01-06",19.674999
"288","2015-01-07",19.370001
"289","2015-01-08",19.35
"290","2015-01-09",18.870001
"291","2015-01-12",18.68
"292","2015-01-13",18.690001
"293","2015-01-14",19.139999
"294","2015-01-15",18.93
"295","2015-01-16",19.26
"296","2015-01-20",19.860001
"297","2015-01-21",19.35
"298","2015-01-22",19.905001
"299","2015-01-23",20.059999
"300","2015-01-26",20
"301","2015-01-27",19.809999
"302","2015-01-28",19.6
"303","2015-01-29",20
"304","2015-01-30",19.68
"305","2015-02-02",19.75
"306","2015-02-03",20.23
"307","2015-02-04",20.110001
"308","2015-02-05",20.370001
"309","2015-02-06",20.190001
"310","2015-02-09",20
"311","2015-02-10",20
"312","2015-02-11",19.889999
"313","2015-02-12",20.07
"314","2015-02-13",19.98
"315","2015-02-17",19.66
"316","2015-02-18",19.799999
"317","2015-02-19",20.059999
"318","2015-02-20",20.07
"319","2015-02-23",19.98
"320","2015-02-24",20.1
"321","2015-02-25",20.190001
"322","2015-02-26",20.059999
"323","2015-02-27",19.780001
"324","2015-03-02",20.1
"325","2015-03-03",20.1
"326","2015-03-04",19.98
"327","2015-03-05",19.85
"328","2015-03-06",20.48
"329","2015-03-09",20.67
"330","2015-03-10",20.6
"331","2015-03-11",20.940001
"332","2015-03-12",22.01
"333","2015-03-13",22.030001
"334","2015-03-16",22.049999
"335","2015-03-17",22.969999
"336","2015-03-18",23.4
"337","2015-03-19",23.16
"338","2015-03-20",23.27
"339","2015-03-23",23.33
"340","2015-03-24",23.75
"341","2015-03-25",22.99
"342","2015-03-26",22.68
"343","2015-03-27",23.035
"344","2015-03-30",23.1
"345","2015-03-31",23.48
"346","2015-04-01",23.290001
"347","2015-04-02",23.34
"348","2015-04-06",23.209999
"349","2015-04-07",23.200001
"350","2015-04-08",23.450001
"351","2015-04-09",23.459999
"352","2015-04-10",23.75
"353","2015-04-13",24.17
"354","2015-04-14",24.51
"355","2015-04-15",24.379999
"356","2015-04-16",24.18
"357","2015-04-17",23.870001
"358","2015-04-20",24.73
"359","2015-04-21",24.09
"360","2015-04-22",24.17
"361","2015-04-23",24.34
"362","2015-04-24",24.209999
"363","2015-04-27",23.25
"364","2015-04-28",23.83
"365","2015-04-29",23.24
"366","2015-04-30",22.860001
"367","2015-05-01",23.219999
"368","2015-05-04",23.370001
"369","2015-05-05",22.860001
"370","2015-05-06",23.27
"371","2015-05-07",23.68
"372","2015-05-08",23.639999
"373","2015-05-11",23.805
"374","2015-05-12",24.049999
"375","2015-05-13",23.450001
"376","2015-05-14",23.16
"377","2015-05-15",23.290001
"378","2015-05-18",23.719999
"379","2015-05-19",23.82
"380","2015-05-20",24.18
"381","2015-05-21",25.135
"382","2015-05-22",25.719999
"383","2015-05-26",25.709999
"384","2015-05-27",25.940001
"385","2015-05-28",26.219999
"386","2015-05-29",26.379999
"387","2015-06-01",26.6
"388","2015-06-02",26.52
"389","2015-06-03",26.34
"390","2015-06-04",25.98
"391","2015-06-05",25.98
"392","2015-06-08",26.07
"393","2015-06-09",26.15
"394","2015-06-10",26.27
"395","2015-06-11",26.51
"396","2015-06-12",26.469999
"397","2015-06-15",26.549999
"398","2015-06-16",26.950001
"399","2015-06-17",26.4
"400","2015-06-18",26.6
"401","2015-06-19",26.709999
"402","2015-06-22",26.719999
"403","2015-06-23",26.620001
"404","2015-06-24",26.17
"405","2015-06-25",26.190001
"406","2015-06-26",25.77
"407","2015-06-29",25.43
"408","2015-06-30",25.200001
"409","2015-07-01",25.68
"410","2015-07-02",25.6
"411","2015-07-06",25.559999
"412","2015-07-07",25.59
"413","2015-07-08",25.200001
"414","2015-07-09",25.24
"415","2015-07-10",25.780001
"416","2015-07-13",25.91
"417","2015-07-14",26
"418","2015-07-15",26.040001
"419","2015-07-16",26.620001
"420","2015-07-17",26.52
"421","2015-07-20",26.73
"422","2015-07-21",26.48
"423","2015-07-22",26.75
"424","2015-07-23",26.59
"425","2015-07-24",26.27
"426","2015-07-27",25.959999
"427","2015-07-28",25.67
"428","2015-07-29",25.9
"429","2015-07-30",25.889999
"430","2015-07-31",26.129999
"431","2015-08-03",26.01
"432","2015-08-04",26.32
"433","2015-08-05",26.09
"434","2015-08-06",24.190001
"435","2015-08-07",24.209999
"436","2015-08-10",23.629999
"437","2015-08-11",22.799999
"438","2015-08-12",23.93
"439","2015-08-13",23.629999
"440","2015-08-14",23.73
"441","2015-08-17",23.66
"442","2015-08-18",22.860001
"443","2015-08-19",22.57
"444","2015-08-20",22.32
"445","2015-08-21",22.4
"446","2015-08-24",21.959999
"447","2015-08-25",22.25
"448","2015-08-26",22.530001
"449","2015-08-27",22.75
"450","2015-08-28",22.700001
"451","2015-08-31",22.58
"452","2015-09-01",22.34
"453","2015-09-02",22.299999
"454","2015-09-03",22.690001
"455","2015-09-04",22.559999
"456","2015-09-08",23.09
"457","2015-09-09",22.15
"458","2015-09-10",22.379999
"459","2015-09-11",22.34
"460","2015-09-14",21.9
"461","2015-09-15",21.950001
"462","2015-09-16",22.695
"463","2015-09-17",22.190001
"464","2015-09-18",21.969999
"465","2015-09-21",22.370001
"466","2015-09-22",22.299999
"467","2015-09-23",22.120001
"468","2015-09-24",21.75
"469","2015-09-25",21.209999
"470","2015-09-28",20.43
"471","2015-09-29",20.24
"472","2015-09-30",20.309999
"473","2015-10-01",20.360001
"474","2015-10-02",20.540001
"475","2015-10-05",20.99
"476","2015-10-06",20.74
"477","2015-10-07",21
"478","2015-10-08",21.219999
"479","2015-10-09",21.43
"480","2015-10-12",21.139999
"481","2015-10-13",21.190001
"482","2015-10-14",20.889999
"483","2015-10-15",21
"484","2015-10-16",20.9
"485","2015-10-19",20.91
"486","2015-10-20",20.950001
"487","2015-10-21",20.27
"488","2015-10-22",20.02
"489","2015-10-23",20.209999
"490","2015-10-26",19.860001
"491","2015-10-27",19.24
"492","2015-10-28",20
"493","2015-10-29",19.5
"494","2015-10-30",19.59
"495","2015-11-02",19.860001
"496","2015-11-03",20.129999
"497","2015-11-04",19.82
"498","2015-11-05",17.91
"499","2015-11-06",18.15
"500","2015-11-09",18.5
"501","2015-11-10",19.280001
"502","2015-11-11",19.360001
"503","2015-11-12",18.6
"504","2015-11-13",18.559999
"505","2015-11-16",19.120001
"506","2015-11-17",18.860001
"507","2015-11-18",19.18
"508","2015-11-19",19.49
"509","2015-11-20",19.99
"510","2015-11-23",20.24
"511","2015-11-24",19.9
"512","2015-11-25",19.92
"513","2015-11-27",20.360001
"514","2015-11-30",19.76
"515","2015-12-01",19.450001
"516","2015-12-02",19.129999
"517","2015-12-03",19.6
"518","2015-12-04",19.799999
"519","2015-12-07",19.73
"520","2015-12-08",19.99
"521","2015-12-09",20.35
"522","2015-12-10",20.709999
"523","2015-12-11",20.17
"524","2015-12-14",19.77
"525","2015-12-15",20
"526","2015-12-16",20.76
"527","2015-12-17",20.57
"528","2015-12-18",19.85
"529","2015-12-21",20.01
"530","2015-12-22",20.17
"531","2015-12-23",20.690001
"532","2015-12-24",21.129999
"533","2015-12-28",21.33
"534","2015-12-29",21.610001
"535","2015-12-30",21.610001
"536","2015-12-31",21.780001
"537","2016-01-04",20.469999
"538","2016-01-05",20.110001
"539","2016-01-06",19.76
"540","2016-01-07",18.73
"541","2016-01-08",18.360001
"542","2016-01-11",18.360001
"543","2016-01-12",18.27
"544","2016-01-13",17.629999
"545","2016-01-14",17.860001
"546","2016-01-15",17.200001
"547","2016-01-19",17
"548","2016-01-20",17.01
"549","2016-01-21",17.299999
"550","2016-01-22",17.790001
"551","2016-01-25",17.209999
"552","2016-01-26",17.610001
"553","2016-01-27",17.52
"554","2016-01-28",17.52
"555","2016-01-29",17.84
"556","2016-02-01",17.450001
"557","2016-02-02",16.959999
"558","2016-02-03",17.42
"559","2016-02-04",17.4
"560","2016-02-05",17.030001
"561","2016-02-08",16.43
"562","2016-02-09",16.32
"563","2016-02-10",16.440001
"564","2016-02-11",16.52
"565","2016-02-12",16.860001
"566","2016-02-16",17.120001
"567","2016-02-17",17.360001
"568","2016-02-18",17.23
"569","2016-02-19",17.379999
"570","2016-02-22",17.57
"571","2016-02-23",17.74
"572","2016-02-24",17.6
"573","2016-02-25",18.5
"574","2016-02-26",18.780001
"575","2016-02-29",18.809999
"576","2016-03-01",19.57
"577","2016-03-02",19.49
"578","2016-03-03",19.77
"579","2016-03-04",19.959999
"580","2016-03-07",20.26
"581","2016-03-08",19.440001
"582","2016-03-09",19.370001
"583","2016-03-10",19.51
"584","2016-03-11",19.73
"585","2016-03-14",19.77
"586","2016-03-15",19.42
"587","2016-03-16",19.360001
"588","2016-03-17",19.5
"589","2016-03-18",20.049999
"590","2016-03-21",20.030001
"591","2016-03-22",19.9
"592","2016-03-23",19.440001
"593","2016-03-24",19.68
"594","2016-03-28",19.290001
"595","2016-03-29",19.530001
"596","2016-03-30",19.440001
"597","2016-03-31",19.940001
"598","2016-04-01",20.219999
"599","2016-04-04",19.690001
"600","2016-04-05",19.48
"601","2016-04-06",19.459999
"602","2016-04-07",19.07
"603","2016-04-08",19.24
"604","2016-04-11",19.67
"605","2016-04-12",19.940001
"606","2016-04-13",20.25
"607","2016-04-14",20.25
"608","2016-04-15",20.290001
"609","2016-04-18",20.27
"610","2016-04-19",20.389999
"611","2016-04-20",20.83
"612","2016-04-21",20.85
"613","2016-04-22",20.65
"614","2016-04-25",20.549999
"615","2016-04-26",20.709999
"616","2016-04-27",20.780001
"617","2016-04-28",20.67
"618","2016-04-29",20.51
"619","2016-05-02",20.66
"620","2016-05-03",20.02
"621","2016-05-04",18.809999
"622","2016-05-05",19
"623","2016-05-06",18.77
"624","2016-05-09",18.57
"625","2016-05-10",19.08
"626","2016-05-11",18.01
"627","2016-05-12",17.75
"628","2016-05-13",17.530001
"629","2016-05-16",17.23
"630","2016-05-17",16.700001
"631","2016-05-18",16.700001
"632","2016-05-19",16.75
"633","2016-05-20",16.870001
"634","2016-05-23",17.120001
"635","2016-05-24",17.190001
"636","2016-05-25",17.18
"637","2016-05-26",17.15
"638","2016-05-27",17.23
"639","2016-05-31",17.200001
"640","2016-06-01",17.23
"641","2016-06-02",17.290001
"642","2016-06-03",17.219999
"643","2016-06-06",17.549999
"644","2016-06-07",17.5
"645","2016-06-08",17.51
"646","2016-06-09",17.620001
"647","2016-06-10",17.35
"648","2016-06-13",17.110001
"649","2016-06-14",16.959999
"650","2016-06-15",16.959999
"651","2016-06-16",16.709999
"652","2016-06-17",16.4
"653","2016-06-20",16
"654","2016-06-21",16.059999
"655","2016-06-22",15.83
"656","2016-06-23",16.059999
"657","2016-06-24",15.61
"658","2016-06-27",14.79
"659","2016-06-28",15.03
"660","2016-06-29",15.28
"661","2016-06-30",15.63
"662","2016-07-01",15.89
"663","2016-07-05",15.7
"664","2016-07-06",15.83
"665","2016-07-07",15.58
"666","2016-07-08",15.92
"667","2016-07-11",16.389999
"668","2016-07-12",16.76
"669","2016-07-13",16.959999
"670","2016-07-14",16.82
"671","2016-07-15",16.870001
"672","2016-07-18",16.790001
"673","2016-07-19",16.75
"674","2016-07-20",17.049999
"675","2016-07-21",17.01
"676","2016-07-22",17.219999
"677","2016-07-25",17.1
"678","2016-07-26",17.200001
"679","2016-07-27",17.16
"680","2016-07-28",17.139999
"681","2016-07-29",16.950001
"682","2016-08-01",17.379999
"683","2016-08-02",17.18
"684","2016-08-03",17.35
"685","2016-08-04",15.08
"686","2016-08-05",15.32
"687","2016-08-08",15.02
"688","2016-08-09",14.98
"689","2016-08-10",14.89
"690","2016-08-11",14.73
"691","2016-08-12",14.72
"692","2016-08-15",15.18
"693","2016-08-16",15.1
"694","2016-08-17",15.21
"695","2016-08-18",15.41
"696","2016-08-19",15.5
"697","2016-08-22",15.22
"698","2016-08-23",15.4
"699","2016-08-24",15.36
"700","2016-08-25",15.62
"701","2016-08-26",15.74
"702","2016-08-29",15.85
"703","2016-08-30",15.94
"704","2016-08-31",15.95
"705","2016-09-01",15.94
"706","2016-09-02",16.02
"707","2016-09-06",15.86
"708","2016-09-07",15.89
"709","2016-09-08",15.72
"710","2016-09-09",15.18
"711","2016-09-12",15.39
"712","2016-09-13",15.12
"713","2016-09-14",14.86
"714","2016-09-15",14.92
"715","2016-09-16",14.67
"716","2016-09-19",14.59
"717","2016-09-20",14.67
"718","2016-09-21",14.29
"719","2016-09-22",14.89
"720","2016-09-23",13.26
"721","2016-09-26",12.91
"722","2016-09-27",12.94
"723","2016-09-28",12.91
"724","2016-09-29",13.14
"725","2016-09-30",13.41
"726","2016-10-03",13.29
"727","2016-10-04",13.04
"728","2016-10-05",13.27
"729","2016-10-06",13.4
"730","2016-10-07",13.1
"731","2016-10-10",13.4
"732","2016-10-11",13.21
"733","2016-10-12",13.33
"734","2016-10-13",13.21
"735","2016-10-14",13.22
"736","2016-10-17",13.2
"737","2016-10-18",13.1
"738","2016-10-19",13.15
"739","2016-10-20",13.2
"740","2016-10-21",13.25
"741","2016-10-24",13.3
"742","2016-10-25",13.15
"743","2016-10-26",12.9
"744","2016-10-27",12.9
"745","2016-10-28",13
"746","2016-10-31",12.65
"747","2016-11-01",12.65
"748","2016-11-02",12.4
"749","2016-11-03",9.35
"750","2016-11-04",9.5
"751","2016-11-07",9.75
"752","2016-11-08",10.25
"753","2016-11-09",10.6
"754","2016-11-10",11.05
"755","2016-11-11",11.3
"756","2016-11-14",11.6
"757","2016-11-15",11.35
"758","2016-11-16",11
"759","2016-11-17",11.2
"760","2016-11-18",11.25
"761","2016-11-21",11.25
"762","2016-11-22",11.2
"763","2016-11-23",11.15
"764","2016-11-25",11.2
"765","2016-11-28",11.1
"766","2016-11-29",11.1
"767","2016-11-30",11.05
"768","2016-12-01",11
"769","2016-12-02",11.05
"770","2016-12-05",11.1
"771","2016-12-06",11
"772","2016-12-07",11.05
"773","2016-12-08",11
"774","2016-12-09",11.15
"775","2016-12-12",10.95
"776","2016-12-13",10.8
"777","2016-12-14",10.7
"778","2016-12-15",10.8
"779","2016-12-16",11
"780","2016-12-19",11
"781","2016-12-20",11.1
"782","2016-12-21",10.9
"783","2016-12-22",10.95
"784","2016-12-23",11.25
"785","2016-12-27",11.1
"786","2016-12-28",10.85
"787","2016-12-29",10.8
"788","2016-12-30",10.85
"789","2017-01-03",11
"790","2017-01-04",10.95
"791","2017-01-05",11
"792","2017-01-06",11.1
"793","2017-01-09",11.05
"794","2017-01-10",11
"795","2017-01-11",11.3
"796","2017-01-12",11.1
"797","2017-01-13",11.1
"798","2017-01-17",11.05
"799","2017-01-18",10.8
"800","2017-01-19",10.6
"801","2017-01-20",10.75
"802","2017-01-23",10.55
"803","2017-01-24",10.6
"804","2017-01-25",10.9
"805","2017-01-26",10.9
"806","2017-01-27",10.8
"807","2017-01-30",10.65
"808","2017-01-31",11.3
"809","2017-02-01",10.85
"810","2017-02-02",11.05
"811","2017-02-03",11.05
"812","2017-02-06",10.9
"813","2017-02-07",10.7
"814","2017-02-08",10.35
"815","2017-02-09",10.2
"816","2017-02-10",10.25
"817","2017-02-13",10.1
"818","2017-02-14",10.1
"819","2017-02-15",10.75
"820","2017-02-16",10.75
"821","2017-02-17",11.3
"822","2017-02-21",11.2
"823","2017-02-22",11.15
"824","2017-02-23",10.65
"825","2017-02-24",10.35
"826","2017-02-27",10.75
"827","2017-02-28",11.05
"828","2017-03-01",11
"829","2017-03-02",10.7
"830","2017-03-03",10.55
"831","2017-03-06",10.15
"832","2017-03-07",10
"833","2017-03-08",9.95
"834","2017-03-09",9.8
"835","2017-03-10",9.55
"836","2017-03-13",9.6
"837","2017-03-14",9.4
"838","2017-03-15",9.55
"839","2017-03-16",9.7
"840","2017-03-17",10
"841","2017-03-20",10
"842","2017-03-21",9.65
"843","2017-03-22",9.7
"844","2017-03-23",9.55
"845","2017-03-24",9.45
"846","2017-03-27",9.45
"847","2017-03-28",9.35
"848","2017-03-29",9.4
"849","2017-03-30",9.75
"850","2017-03-31",10.15
"851","2017-04-03",10.25
"852","2017-04-04",10.05
"853","2017-04-05",9.95
"854","2017-04-06",10.35
"855","2017-04-07",10.55
"856","2017-04-10",10.75
"857","2017-04-11",10.8
"858","2017-04-12",10.6
"859","2017-04-13",10.6
"860","2017-04-17",10.55
"861","2017-04-18",10.75
"862","2017-04-19",11.25
"863","2017-04-20",11.6
"864","2017-04-21",11.7
"865","2017-04-24",11.6
"866","2017-04-25",11.5
"867","2017-04-26",11.5
"868","2017-04-27",11.75
"869","2017-04-28",11.5
"870","2017-05-01",11.6
"871","2017-05-02",11.9
"872","2017-05-03",11.75
"873","2017-05-04",13.15
"874","2017-05-05",13
"875","2017-05-08",13.1
"876","2017-05-09",12.95
"877","2017-05-10",12.9
"878","2017-05-11",12.7
"879","2017-05-12",12.5
"880","2017-05-15",12.8
"881","2017-05-16",12.55
"882","2017-05-17",12.25
"883","2017-05-18",12.25
"884","2017-05-19",12.4
"885","2017-05-22",12.55
"886","2017-05-23",12.45
"887","2017-05-24",12.4
"888","2017-05-25",12.25
"889","2017-05-26",12.3
"890","2017-05-30",12.25
"891","2017-05-31",12.35
"892","2017-06-01",12.7
"893","2017-06-02",13.05
"894","2017-06-05",12.95
"895","2017-06-06",13.5
"896","2017-06-07",13.3
"897","2017-06-08",13.3
"898","2017-06-09",13.55
"899","2017-06-12",13.7
"900","2017-06-13",13.55
"901","2017-06-14",13.4
"902","2017-06-15",13.25
"903","2017-06-16",13.2
"904","2017-06-19",13.45
"905","2017-06-20",13.35
"906","2017-06-21",13.55
"907","2017-06-22",13.25
"908","2017-06-23",13.3
"909","2017-06-26",12.6
"910","2017-06-27",12.3
"911","2017-06-28",12.55
"912","2017-06-29",12.2
"913","2017-06-30",12.3
"914","2017-07-03",12.3
"915","2017-07-05",12.4
"916","2017-07-06",11.9
"917","2017-07-07",11.95
"918","2017-07-10",11.9
"919","2017-07-11",11.8
"920","2017-07-12",11.85
"921","2017-07-13",12
"922","2017-07-14",11.85
"923","2017-07-17",11.75
"924","2017-07-18",11.9
"925","2017-07-19",12.05
"926","2017-07-20",11.95
"927","2017-07-21",12
"928","2017-07-24",11.95
"929","2017-07-25",12.05
"930","2017-07-26",12.1
"931","2017-07-27",11.85
"932","2017-07-28",11.75
"933","2017-07-31",11.95
"934","2017-08-01",11.95
"935","2017-08-02",11.65
"936","2017-08-03",11.3
"937","2017-08-04",11.45
"938","2017-08-07",11.7
"939","2017-08-08",11.25
"940","2017-08-09",11.25
"941","2017-08-10",11.15
"942","2017-08-11",11.15
"943","2017-08-14",11.15
"944","2017-08-15",10.95
"945","2017-08-16",10.7
"946","2017-08-17",10.35
"947","2017-08-18",10.25
"948","2017-08-21",10.15
"949","2017-08-22",9.95
"950","2017-08-23",9.95
"951","2017-08-24",9.925
"952","2017-08-25",9.95
"953","2017-08-28",9.9
"954","2017-08-29",9.95
"955","2017-08-30",10
"956","2017-08-31",10.2
"957","2017-09-01",10.45
"958","2017-09-05",10.6
"959","2017-09-06",10.85
"960","2017-09-07",10.95
"961","2017-09-08",10.85
"962","2017-09-11",10.85
"963","2017-09-12",11
"964","2017-09-13",11.2
"965","2017-09-14",11.15
"966","2017-09-15",11.1
"967","2017-09-18",11.05
"968","2017-09-19",11.05
"969","2017-09-20",11.05
"970","2017-09-21",11
"971","2017-09-22",11.3
"972","2017-09-25",11.35
"973","2017-09-26",11.6
"974","2017-09-27",12.05
"975","2017-09-28",12
"976","2017-09-29",12.05
"977","2017-10-02",12.1
"978","2017-10-03",12.2
"979","2017-10-04",11.95
"980","2017-10-05",12
"981","2017-10-06",11.95
"982","2017-10-09",11.75
"983","2017-10-10",11.8
