"","date","JAN"
"1005","2010-12-28",16.049999
"1006","2010-12-29",16.1
"1007","2010-12-30",16.5
"1008","2010-12-31",17
"1009","2011-01-03",16.5
"1010","2011-01-04",16.049999
"1011","2011-01-05",16.25
"1012","2011-01-06",16.299999
"1013","2011-01-07",17.799999
"1014","2011-01-10",18.25
"1015","2011-01-11",18.5
"1016","2011-01-12",17.5
"1017","2011-01-13",16.799999
"1018","2011-01-14",17
"1019","2011-01-18",17.700001
"1020","2011-01-19",16.75
"1021","2011-01-20",16.25
"1022","2011-01-21",16.25
"1023","2011-01-24",16.25
"1024","2011-01-25",16.25
"1025","2011-01-26",16.5
"1026","2011-01-27",16
"1027","2011-01-28",15.95
"1028","2011-01-31",17
"1029","2011-02-01",16.5
"1030","2011-02-02",15.9
"1031","2011-02-03",16.700001
"1032","2011-02-04",16.950001
"1033","2011-02-07",17
"1034","2011-02-08",18
"1035","2011-02-09",18.75
"1036","2011-02-10",17.700001
"1037","2011-02-11",19
"1038","2011-02-14",19.1
"1039","2011-02-15",19
"1040","2011-02-16",18.75
"1041","2011-02-17",20.549999
"1042","2011-02-18",22.049999
"1043","2011-02-22",23.049999
"1044","2011-02-23",22.15
"1045","2011-02-24",21.25
"1046","2011-02-25",21.450001
"1047","2011-02-28",23
"1048","2011-03-01",21
"1049","2011-03-02",21.85
"1050","2011-03-03",22.15
"1051","2011-03-04",22.200001
"1052","2011-03-07",22.450001
"1053","2011-03-08",22
"1054","2011-03-09",20.15
"1055","2011-03-10",20.450001
"1056","2011-03-11",20.25
"1057","2011-03-14",19.35
"1058","2011-03-15",19.4
"1059","2011-03-16",19.4
"1060","2011-03-17",19.700001
"1061","2011-03-18",18.6
"1062","2011-03-21",19.299999
"1063","2011-03-22",19.25
"1064","2011-03-23",19.9
"1065","2011-03-24",19.950001
"1066","2011-03-25",19.200001
"1067","2011-03-28",19.450001
"1068","2011-03-29",19.450001
"1069","2011-03-30",19
"1070","2011-03-31",19.549999
"1071","2011-04-01",19.049999
"1072","2011-04-04",20.1
"1073","2011-04-05",19.200001
"1074","2011-04-06",20.1
"1075","2011-04-07",20.35
"1076","2011-04-08",20.5
"1077","2011-04-11",20.75
"1078","2011-04-12",20.15
"1079","2011-04-13",20
"1080","2011-04-14",19.9
"1081","2011-04-15",20.25
"1082","2011-04-18",20.049999
"1083","2011-04-19",20.200001
"1084","2011-04-20",20.25
"1085","2011-04-21",20.25
"1086","2011-04-25",21.25
"1087","2011-04-26",21.25
"1088","2011-04-27",21.450001
"1089","2011-04-28",21
"1090","2011-04-29",21
"1091","2011-05-02",19.4
"1092","2011-05-03",19.5
"1093","2011-05-04",19.25
"1094","2011-05-05",20
"1095","2011-05-06",19.950001
"1096","2011-05-09",19.799999
"1097","2011-05-10",22.5
"1098","2011-05-11",23.450001
"1099","2011-05-12",23.450001
"1100","2011-05-13",23.299999
"1101","2011-05-16",23.700001
"1102","2011-05-17",23.65
"1103","2011-05-18",23.25
"1104","2011-05-19",23.200001
"1105","2011-05-20",23.4
"1106","2011-05-23",23.299999
"1107","2011-05-24",22.5
"1108","2011-05-25",22.85
"1109","2011-05-26",22.549999
"1110","2011-05-27",23.15
"1111","2011-05-31",23.5
"1112","2011-06-01",23.200001
"1113","2011-06-02",23.700001
"1114","2011-06-03",23.65
"1115","2011-06-06",22.85
"1116","2011-06-07",22.5
"1117","2011-06-08",23
"1118","2011-06-09",23.25
"1119","2011-06-10",22.450001
"1120","2011-06-13",22.5
"1121","2011-06-14",22.549999
"1122","2011-06-15",22.35
"1123","2011-06-16",22.75
"1124","2011-06-17",22.700001
"1125","2011-06-20",21.700001
"1126","2011-06-21",21.9
"1127","2011-06-22",22.5
"1128","2011-06-23",22.799999
"1129","2011-06-24",22.450001
"1130","2011-06-27",22.65
"1131","2011-06-28",22.6
"1132","2011-06-29",22.049999
"1133","2011-06-30",23
"1134","2011-07-01",22.950001
"1135","2011-07-05",22.75
"1136","2011-07-06",23
"1137","2011-07-07",23
"1138","2011-07-08",23
"1139","2011-07-11",23
"1140","2011-07-12",23
"1141","2011-07-13",22.75
"1142","2011-07-14",22.700001
"1143","2011-07-15",22.75
"1144","2011-07-18",22.35
"1145","2011-07-19",22.5
"1146","2011-07-20",22.75
"1147","2011-07-21",22.75
"1148","2011-07-22",21.799999
"1149","2011-07-25",21.700001
"1150","2011-07-26",22
"1151","2011-07-27",22
"1152","2011-07-28",21.799999
"1153","2011-07-29",21.9
"1154","2011-08-01",21.75
"1155","2011-08-02",21.799999
"1156","2011-08-03",22
"1157","2011-08-04",21.5
"1158","2011-08-05",20.200001
"1159","2011-08-08",18.799999
"1160","2011-08-09",20.75
"1161","2011-08-10",18.6
"1162","2011-08-11",20.25
"1163","2011-08-12",20.25
"1164","2011-08-15",21.200001
"1165","2011-08-16",21
"1166","2011-08-17",21
"1167","2011-08-18",20.35
"1168","2011-08-19",20.15
"1169","2011-08-22",20.35
"1170","2011-08-23",20.35
"1171","2011-08-24",21.1
"1172","2011-08-25",21.4
"1173","2011-08-26",20.799999
"1174","2011-08-29",21.450001
"1175","2011-08-30",20.6
"1176","2011-08-31",20.299999
"1177","2011-09-01",21.35
"1178","2011-09-02",21.25
"1179","2011-09-06",21.4
"1180","2011-09-07",21.700001
"1181","2011-09-08",22
"1182","2011-09-09",22.75
"1183","2011-09-12",23.25
"1184","2011-09-13",23.450001
"1185","2011-09-14",23.1
"1186","2011-09-15",23.25
"1187","2011-09-16",23.450001
"1188","2011-09-19",23.1
"1189","2011-09-20",23.6
"1190","2011-09-21",23.450001
"1191","2011-09-22",22.35
"1192","2011-09-23",21.299999
"1193","2011-09-26",22.299999
"1194","2011-09-27",22.799999
"1195","2011-09-28",22.75
"1196","2011-09-29",21.75
"1197","2011-09-30",22.4
"1198","2011-10-03",22
"1199","2011-10-04",22.9
"1200","2011-10-05",22.75
"1201","2011-10-06",22.5
"1202","2011-10-07",23.25
"1203","2011-10-10",23.450001
"1204","2011-10-11",23.5
"1205","2011-10-12",23
"1206","2011-10-13",23.5
"1207","2011-10-14",23.75
"1208","2011-10-17",23.75
"1209","2011-10-18",23.75
"1210","2011-10-19",25.549999
"1211","2011-10-20",27.25
"1212","2011-10-21",28.200001
"1213","2011-10-24",29.200001
"1214","2011-10-25",29.1
"1215","2011-10-26",29.200001
"1216","2011-10-27",27.200001
"1217","2011-10-28",27.75
"1218","2011-10-31",29.5
"1219","2011-11-01",29.65
"1220","2011-11-02",28.9
"1221","2011-11-03",28.15
"1222","2011-11-04",32.849998
"1223","2011-11-07",30.9
"1224","2011-11-08",29.85
"1225","2011-11-09",27.65
"1226","2011-11-10",28.700001
"1227","2011-11-11",28.549999
"1228","2011-11-14",28.75
"1229","2011-11-15",28.75
"1230","2011-11-16",28.6
"1231","2011-11-17",26.85
"1232","2011-11-18",24.450001
"1233","2011-11-21",22.75
"1234","2011-11-22",22.5
"1235","2011-11-23",22.6
"1236","2011-11-25",23.200001
"1237","2011-11-28",24.15
"1238","2011-11-29",24.299999
"1239","2011-11-30",25.1
"1240","2011-12-01",25.25
"1241","2011-12-02",25.799999
"1242","2011-12-05",26.9
"1243","2011-12-06",26.549999
"1244","2011-12-07",25.5
"1245","2011-12-08",25.549999
"1246","2011-12-09",25.049999
"1247","2011-12-12",25.6
"1248","2011-12-13",26.9
"1249","2011-12-14",27
"1250","2011-12-15",23.1
"1251","2011-12-16",25.799999
"1252","2011-12-19",25.049999
"1253","2011-12-20",24.25
"1254","2011-12-21",24.85
"1255","2011-12-22",24.4
"1256","2011-12-23",23.799999
"1257","2011-12-27",26.6
"1258","2011-12-28",24.65
"1259","2011-12-29",24.1
"1260","2011-12-30",25
"1261","2012-01-03",27.200001
"1262","2012-01-04",26.6
"1263","2012-01-05",25.549999
"1264","2012-01-06",24.65
"1265","2012-01-09",25.049999
"1266","2012-01-10",25.200001
"1267","2012-01-11",26
"1268","2012-01-12",25.6
"1269","2012-01-13",25.75
"1270","2012-01-17",26.049999
"1271","2012-01-18",24.75
"1272","2012-01-19",25.25
"1273","2012-01-20",25.700001
"1274","2012-01-23",24.950001
"1275","2012-01-24",24.65
"1276","2012-01-25",25
"1277","2012-01-26",25.5
"1278","2012-01-27",25.75
"1279","2012-01-30",25.5
"1280","2012-01-31",25.299999
"1281","2012-02-01",25.700001
"1282","2012-02-02",26
"1283","2012-02-03",27.35
"1284","2012-02-06",27.450001
"1285","2012-02-07",28.65
"1286","2012-02-08",28.299999
"1287","2012-02-09",27.9
"1288","2012-02-10",27.65
"1289","2012-02-13",28.15
"1290","2012-02-14",28.75
"1291","2012-02-15",28.85
"1292","2012-02-16",28.4
"1293","2012-02-17",29.450001
"1294","2012-02-21",30.700001
"1295","2012-02-22",30.9
"1296","2012-02-23",30.9
"1297","2012-02-24",31.15
"1298","2012-02-27",31.25
"1299","2012-02-28",28
"1300","2012-02-29",25.299999
"1301","2012-03-01",25.1
"1302","2012-03-02",25.4
"1303","2012-03-05",24.4
"1304","2012-03-06",24
"1305","2012-03-07",23.1
"1306","2012-03-08",22.4
"1307","2012-03-09",23.15
"1308","2012-03-12",23.049999
"1309","2012-03-13",23.700001
"1310","2012-03-14",23.85
"1311","2012-03-15",23.15
"1312","2012-03-16",21.700001
"1313","2012-03-19",22.6
"1314","2012-03-20",23
"1315","2012-03-21",22.75
"1316","2012-03-22",22.200001
"1317","2012-03-23",22.75
"1318","2012-03-26",22.9
"1319","2012-03-27",22.9
"1320","2012-03-28",23.200001
"1321","2012-03-29",23.15
"1322","2012-03-30",23.200001
"1323","2012-04-02",23.450001
"1324","2012-04-03",23
"1325","2012-04-04",23.25
"1326","2012-04-05",22.9
"1327","2012-04-09",23.200001
"1328","2012-04-10",23.4
"1329","2012-04-11",23
"1330","2012-04-12",23
"1331","2012-04-13",23.25
"1332","2012-04-16",22.65
"1333","2012-04-17",22.9
"1334","2012-04-18",22.950001
"1335","2012-04-19",22.700001
"1336","2012-04-20",22.5
"1337","2012-04-23",22.4
"1338","2012-04-24",22.5
"1339","2012-04-25",22.35
"1340","2012-04-26",22.450001
"1341","2012-04-27",22.4
"1342","2012-04-30",22.15
"1343","2012-05-01",21.75
"1344","2012-05-02",22.200001
"1345","2012-05-03",22.200001
"1346","2012-05-04",21.549999
"1347","2012-05-07",21.9
"1348","2012-05-08",21.85
"1349","2012-05-09",20.9
"1350","2012-05-10",20.25
"1351","2012-05-11",20.950001
"1352","2012-05-14",20.700001
"1353","2012-05-15",20
"1354","2012-05-16",19.9
"1355","2012-05-17",20.049999
"1356","2012-05-18",19.799999
"1357","2012-05-21",19.950001
"1358","2012-05-22",20.200001
"1359","2012-05-23",20.299999
"1360","2012-05-24",20.450001
"1361","2012-05-25",20.35
"1362","2012-05-29",20.4
"1363","2012-05-30",20.85
"1364","2012-05-31",20.700001
"1365","2012-06-01",19.549999
"1366","2012-06-04",19.799999
"1367","2012-06-05",19.75
"1368","2012-06-06",20
"1369","2012-06-07",20.799999
"1370","2012-06-08",20.6
"1371","2012-06-11",19.950001
"1372","2012-06-12",19.950001
"1373","2012-06-13",20.25
"1374","2012-06-14",20.200001
"1375","2012-06-15",19.9
"1376","2012-06-18",19
"1377","2012-06-19",20.200001
"1378","2012-06-20",20
"1379","2012-06-21",20
"1380","2012-06-22",20.25
"1381","2012-06-25",20.25
"1382","2012-06-26",20.450001
"1383","2012-06-27",19.75
"1384","2012-06-28",20.200001
"1385","2012-06-29",20.9
"1386","2012-07-02",20.65
"1387","2012-07-03",20.65
"1388","2012-07-05",20.65
"1389","2012-07-06",20.700001
"1390","2012-07-09",21.1
"1391","2012-07-10",21.15
"1392","2012-07-11",21.049999
"1393","2012-07-12",21.049999
"1394","2012-07-13",21.1
"1395","2012-07-16",21.950001
"1396","2012-07-17",21.85
"1397","2012-07-18",21.75
"1398","2012-07-19",21.65
"1399","2012-07-20",21
"1400","2012-07-23",20.9
"1401","2012-07-24",20.25
"1402","2012-07-25",20.1
"1403","2012-07-26",19.65
"1404","2012-07-27",20.049999
"1405","2012-07-30",19.799999
"1406","2012-07-31",20
"1407","2012-08-01",21
"1408","2012-08-02",20.049999
"1409","2012-08-03",20.700001
"1410","2012-08-06",19.75
"1411","2012-08-07",17.4
"1412","2012-08-08",16.700001
"1413","2012-08-09",16.25
"1414","2012-08-10",17
"1415","2012-08-13",17.200001
"1416","2012-08-14",16
"1417","2012-08-15",16.65
"1418","2012-08-16",17.200001
"1419","2012-08-17",16.9
"1420","2012-08-20",16.75
"1421","2012-08-21",16.950001
"1422","2012-08-22",16.9
"1423","2012-08-23",16.950001
"1424","2012-08-24",17.200001
"1425","2012-08-27",17.15
"1426","2012-08-28",16.950001
"1427","2012-08-29",16.85
"1428","2012-08-30",16.9
"1429","2012-08-31",16.9
"1430","2012-09-04",17
"1431","2012-09-05",16.85
"1432","2012-09-06",17.75
"1433","2012-09-07",17.75
"1434","2012-09-10",18.049999
"1435","2012-09-11",18.65
"1436","2012-09-12",18.25
"1437","2012-09-13",18
"1438","2012-09-14",18.25
"1439","2012-09-17",18.25
"1440","2012-09-18",18.75
"1441","2012-09-19",17.799999
"1442","2012-09-20",17
"1443","2012-09-21",16.700001
"1444","2012-09-24",16.450001
"1445","2012-09-25",16.4
"1446","2012-09-26",16.4
"1447","2012-09-27",16.5
"1448","2012-09-28",16.549999
"1449","2012-10-01",16.700001
"1450","2012-10-02",16
"1451","2012-10-03",16.1
"1452","2012-10-04",16.1
"1453","2012-10-05",15
"1454","2012-10-08",14
"1455","2012-10-09",13.5
"1456","2012-10-10",12.55
"1457","2012-10-11",13.1
"1458","2012-10-12",12.5
"1459","2012-10-15",12.95
"1460","2012-10-16",12.6
"1461","2012-10-17",12.75
"1462","2012-10-18",13.1
"1463","2012-10-19",12.65
"1464","2012-10-22",12.7
"1465","2012-10-23",12.1
"1466","2012-10-24",12.4
"1467","2012-10-25",11.55
"1468","2012-10-26",11.4
"1469","2012-10-31",12
"1470","2012-11-01",12.5
"1471","2012-11-02",12.5
"1472","2012-11-05",11.5
"1473","2012-11-06",10
"1474","2012-11-07",9.85
"1475","2012-11-08",9.55
"1476","2012-11-09",9.6
"1477","2012-11-12",8.8
"1478","2012-11-13",9.45
"1479","2012-11-14",9.25
"1480","2012-11-15",9.4
"1481","2012-11-16",7.05
"1482","2012-11-19",6.9
"1483","2012-11-20",6.9
"1484","2012-11-21",7.45
"1485","2012-11-23",7.5
"1486","2012-11-26",7.35
"1487","2012-11-27",6.9
"1488","2012-11-28",7.25
"1489","2012-11-29",7.5
"1490","2012-11-30",7
"1491","2012-12-03",6.65
"1492","2012-12-04",6.95
"1493","2012-12-05",6.5
"1494","2012-12-06",6.75
"1495","2012-12-07",7
"1496","2012-12-10",6.95
"1497","2012-12-11",6.4
"1498","2012-12-12",6.1
"1499","2012-12-13",6.1
"1500","2012-12-14",5.8
"1501","2012-12-17",5.75
"1502","2012-12-18",6
"1503","2012-12-19",6.5
"1504","2012-12-20",6.55
"1505","2012-12-21",6.9
"1506","2012-12-24",7.1
"1507","2012-12-26",7.1
"1508","2012-12-27",6.45
"1509","2012-12-28",6.45
"1510","2012-12-31",6.7
"1511","2013-01-02",7.3
"1512","2013-01-03",7.25
"1513","2013-01-04",7.3
"1514","2013-01-07",7.25
"1515","2013-01-08",7.7
"1516","2013-01-09",7.65
"1517","2013-01-10",7.65
"1518","2013-01-11",7.7
"1519","2013-01-14",8
"1520","2013-01-15",7.7
"1521","2013-01-16",7.8
"1522","2013-01-17",7.8
"1523","2013-01-18",7.85
"1524","2013-01-22",7.65
"1525","2013-01-23",7.65
"1526","2013-01-24",7.2
"1527","2013-01-25",6.8
"1528","2013-01-28",7.4
"1529","2013-01-29",7.45
"1530","2013-01-30",7.5
"1531","2013-01-31",7.6
"1532","2013-02-01",7.7
"1533","2013-02-04",7.4
"1534","2013-02-05",7.4
"1535","2013-02-06",7.45
"1536","2013-02-07",7.2
"1537","2013-02-08",7.25
"1538","2013-02-11",7.2
"1539","2013-02-12",7.35
"1540","2013-02-13",7
"1541","2013-02-14",6.75
"1542","2013-02-15",6.75
"1543","2013-02-19",6.85
"1544","2013-02-20",6.85
"1545","2013-02-21",6.75
"1546","2013-02-22",6.75
"1547","2013-02-25",6.5
"1548","2013-02-26",6.45
"1549","2013-02-27",6.4
"1550","2013-02-28",7.1
"1551","2013-03-01",7
"1552","2013-03-04",7
"1553","2013-03-05",6.9
"1554","2013-03-06",6.15
"1555","2013-03-07",6.5
"1556","2013-03-08",6
"1557","2013-03-11",6.1
"1558","2013-03-12",6.35
"1559","2013-03-13",6.3
"1560","2013-03-14",6.4
"1561","2013-03-15",6.3
"1562","2013-03-18",6.4
"1563","2013-03-19",6.35
"1564","2013-03-20",6.25
"1565","2013-03-21",6.05
"1566","2013-03-22",6.1
"1567","2013-03-25",6.4
"1568","2013-03-26",6.5
"1569","2013-03-27",6.85
"1570","2013-03-28",6.85
"1571","2013-04-01",6.85
"1572","2013-04-02",6.9
"1573","2013-04-03",7
"1574","2013-04-04",7
"1575","2013-04-05",7.1
"1576","2013-04-08",6.75
"1577","2013-04-09",6.95
"1578","2013-04-10",6.95
"1579","2013-04-11",7.1
"1580","2013-04-12",7.2
"1581","2013-04-15",7.2
"1582","2013-04-16",7.25
"1583","2013-04-17",7.2
"1584","2013-04-18",7.2
"1585","2013-04-19",7.4
"1586","2013-04-22",7.3
"1587","2013-04-23",7.3
"1588","2013-04-24",7.3
"1589","2013-04-25",7.3
"1590","2013-04-26",7.35
"1591","2013-04-29",7.3
"1592","2013-04-30",7.4
"1593","2013-05-01",7.3
"1594","2013-05-02",7.55
"1595","2013-05-03",7
"1596","2013-05-06",7.4
"1597","2013-05-07",9.5
"1598","2013-05-08",8.55
"1599","2013-05-09",9.45
"1600","2013-05-10",9.6
"1601","2013-05-13",9.95
"1602","2013-05-14",9.7
"1603","2013-05-15",9.6
"1604","2013-05-16",9.55
"1605","2013-05-17",10
"1606","2013-05-20",10.85
"1607","2013-05-21",10.55
"1608","2013-05-22",10.15
"1609","2013-05-23",10.25
"1610","2013-05-24",10.2
"1611","2013-05-28",10.1
"1612","2013-05-29",10.15
"1613","2013-05-30",10
"1614","2013-05-31",10.1
"1615","2013-06-03",10.25
"1616","2013-06-04",10.3
"1617","2013-06-05",10.25
"1618","2013-06-06",10.2
"1619","2013-06-07",10.95
"1620","2013-06-10",11.95
"1621","2013-06-11",11.3
"1622","2013-06-12",10.8
"1623","2013-06-13",11.1
"1624","2013-06-14",10.75
"1625","2013-06-17",10.85
"1626","2013-06-18",10.75
"1627","2013-06-19",10.85
"1628","2013-06-20",10.8
"1629","2013-06-21",11.15
"1630","2013-06-24",11.8
"1631","2013-06-25",12.1
"1632","2013-06-26",13
"1633","2013-06-27",13.15
"1634","2013-06-28",12.9
"1635","2013-07-01",12.05
"1636","2013-07-02",11.5
"1637","2013-07-03",11.55
"1638","2013-07-05",11.5
"1639","2013-07-08",11.9
"1640","2013-07-09",12.4
"1641","2013-07-10",12.65
"1642","2013-07-11",12.85
"1643","2013-07-12",13.15
"1644","2013-07-15",13.05
"1645","2013-07-16",13.05
"1646","2013-07-17",12.85
"1647","2013-07-18",12.65
"1648","2013-07-19",12.4
"1649","2013-07-22",13.25
"1650","2013-07-23",13.1
"1651","2013-07-24",13.65
"1652","2013-07-25",14
"1653","2013-07-26",13.4
"1654","2013-07-29",13.55
"1655","2013-07-30",13.3
"1656","2013-07-31",13.5
"1657","2013-08-01",13
"1658","2013-08-02",12.95
"1659","2013-08-05",13.35
"1660","2013-08-06",13.4
"1661","2013-08-07",13.5
"1662","2013-08-08",14.5
"1663","2013-08-09",14.45
"1664","2013-08-12",14.6
"1665","2013-08-13",14.4
"1666","2013-08-14",14.6
"1667","2013-08-15",14.4
"1668","2013-08-16",15.2
"1669","2013-08-19",15.15
"1670","2013-08-20",14.9
"1671","2013-08-21",14.7
"1672","2013-08-22",14.95
"1673","2013-08-23",14.9
"1674","2013-08-26",14.5
"1675","2013-08-27",13.3
"1676","2013-08-28",13.55
"1677","2013-08-29",13.5
"1678","2013-08-30",13.3
"1679","2013-09-03",13.25
"1680","2013-09-04",13.5
"1681","2013-09-05",13.9
"1682","2013-09-06",13.4
"1683","2013-09-09",13.65
"1684","2013-09-10",14.15
"1685","2013-09-11",14.45
"1686","2013-09-12",14.5
"1687","2013-09-13",14.3
"1688","2013-09-16",14.25
"1689","2013-09-17",14.1
"1690","2013-09-18",13.6
"1691","2013-09-19",14.35
"1692","2013-09-20",14.3
"1693","2013-09-23",14.3
"1694","2013-09-24",14.35
"1695","2013-09-25",14.75
"1696","2013-09-26",14.5
"1697","2013-09-27",14.45
"1698","2013-09-30",14.75
"1699","2013-10-01",14.9
"1700","2013-10-02",14.9
"1701","2013-10-03",14.75
"1702","2013-10-04",14.85
"1703","2013-10-07",14.65
"1704","2013-10-08",14.65
"1705","2013-10-09",14.75
"1706","2013-10-10",15.3
"1707","2013-10-11",15.25
"1708","2013-10-14",15.6
"1709","2013-10-15",15.6
"1710","2013-10-16",15.7
"1711","2013-10-17",15.45
"1712","2013-10-18",14.6
"1713","2013-10-21",14.65
"1714","2013-10-22",14.7
"1715","2013-10-23",14.35
"1716","2013-10-24",14.45
"1717","2013-10-25",14.75
"1718","2013-10-28",14.5
"1719","2013-10-29",14.6
"1720","2013-10-30",14.75
"1721","2013-10-31",14.55
"1722","2013-11-01",14.7
"1723","2013-11-04",14.75
"1724","2013-11-05",18.15
"1725","2013-11-06",16.75
"1726","2013-11-07",16.700001
"1727","2013-11-08",16.799999
"1728","2013-11-11",16.75
"1729","2013-11-12",16.75
"1730","2013-11-13",17.549999
"1731","2013-11-14",17.35
"1732","2013-11-15",17.1
"1733","2013-11-18",17.1
"1734","2013-11-19",16.35
"1735","2013-11-20",16.450001
"1736","2013-11-21",16.799999
"1737","2013-11-22",16.9
"1738","2013-11-25",17
"1739","2013-11-26",16.75
"1740","2013-11-27",16.5
"1741","2013-11-29",16.700001
"1742","2013-12-02",17
"1743","2013-12-03",16.950001
"1744","2013-12-04",16.5
"1745","2013-12-05",16.700001
"1746","2013-12-06",16.85
"1747","2013-12-09",16.4
"1748","2013-12-10",16.15
"1749","2013-12-11",16.049999
"1750","2013-12-12",16.200001
"1751","2013-12-13",15.95
"1752","2013-12-16",15.65
"1753","2013-12-17",15.35
"1754","2013-12-18",15.2
"1755","2013-12-19",14.6
"1756","2013-12-20",14.95
"1757","2013-12-23",14.3
"1758","2013-12-24",14.45
"1759","2013-12-26",14.4
"1760","2013-12-27",14.5
"1761","2013-12-30",14
"1762","2013-12-31",14.35
"1763","2014-01-02",14.5
"1764","2014-01-03",14.7
"1765","2014-01-06",14.65
"1766","2014-01-07",14.75
"1767","2014-01-08",14.8
"1768","2014-01-09",14.3
"1769","2014-01-10",14.55
"1770","2014-01-13",15
"1771","2014-01-14",14.9
"1772","2014-01-15",14.95
"1773","2014-01-16",15.75
"1774","2014-01-17",15.95
"1775","2014-01-21",15.75
"1776","2014-01-22",15.8
"1777","2014-01-23",16.049999
"1778","2014-01-24",15.7
"1779","2014-01-27",15.8
"1780","2014-01-28",16.299999
"1781","2014-01-29",16.6
"1782","2014-01-30",16.450001
"1783","2014-01-31",16.450001
"1784","2014-02-03",15.85
"1785","2014-02-04",15.85
"1786","2014-02-05",15.7
"1787","2014-02-06",16
"1788","2014-02-07",16.15
"1789","2014-02-10",16.25
"1790","2014-02-11",16.299999
"1791","2014-02-12",16.299999
"1792","2014-02-13",16.4
"1793","2014-02-14",16.5
"1794","2014-02-18",16.450001
"1795","2014-02-19",16.299999
"1796","2014-02-20",16.4
"1797","2014-02-21",16.450001
"1798","2014-02-24",16.450001
"1799","2014-02-25",15.9
"1800","2014-02-26",15
"1801","2014-02-27",14.5
"1802","2014-02-28",14.6
"1803","2014-03-03",14.45
"1804","2014-03-04",14.05
"1805","2014-03-05",14.5
"1806","2014-03-06",14.75
"1807","2014-03-07",14.45
"1808","2014-03-10",14.75
"1809","2014-03-11",14.4
"1810","2014-03-12",14
"1811","2014-03-13",14.15
"1812","2014-03-14",14
"1813","2014-03-17",14.6
"1814","2014-03-18",15.65
"1815","2014-03-19",15.5
"1816","2014-03-20",15.65
"1817","2014-03-21",16.25
"1818","2014-03-24",16
"1819","2014-03-25",15.5
"1820","2014-03-26",15.4
"1821","2014-03-27",15
"1822","2014-03-28",15.15
"1823","2014-03-31",15.15
"1824","2014-04-01",14.5
"1825","2014-04-02",15
"1826","2014-04-03",14.3
"1827","2014-04-04",14.15
"1828","2014-04-07",13.7
"1829","2014-04-08",13.6
"1830","2014-04-09",14.35
"1831","2014-04-10",14.45
"1832","2014-04-11",14.55
"1833","2014-04-14",14.4
"1834","2014-04-15",13.55
"1835","2014-04-16",13.9
"1836","2014-04-17",13.95
"1837","2014-04-21",14.35
"1838","2014-04-22",14.2
"1839","2014-04-23",14
"1840","2014-04-24",13.75
"1841","2014-04-25",13.45
"1842","2014-04-28",13.65
"1843","2014-04-29",13.8
"1844","2014-04-30",13.5
"1845","2014-05-01",13.4
"1846","2014-05-02",13.5
"1847","2014-05-05",14.4
"1848","2014-05-06",18.5
"1849","2014-05-07",17
"1850","2014-05-08",17.35
"1851","2014-05-09",16.799999
"1852","2014-05-12",16.950001
"1853","2014-05-13",17.25
"1854","2014-05-14",17.1
"1855","2014-05-15",17
"1856","2014-05-16",16.85
"1857","2014-05-19",17.25
"1858","2014-05-20",17.450001
"1859","2014-05-21",17.4
"1860","2014-05-22",17.35
"1861","2014-05-23",16.950001
"1862","2014-05-27",18.450001
"1863","2014-05-28",18.450001
"1864","2014-05-29",18.5
"1865","2014-05-30",19.4
"1866","2014-06-02",20.950001
"1867","2014-06-03",20.5
"1868","2014-06-04",20.5
"1869","2014-06-05",20.5
"1870","2014-06-06",20.25
"1871","2014-06-09",21
"1872","2014-06-10",20.9
"1873","2014-06-11",20.6
"1874","2014-06-12",20.799999
"1875","2014-06-13",20.4
"1876","2014-06-16",20.35
"1877","2014-06-17",20.049999
"1878","2014-06-18",19.85
"1879","2014-06-19",19.950001
"1880","2014-06-20",20.200001
"1881","2014-06-23",20.200001
"1882","2014-06-24",20.1
"1883","2014-06-25",20.200001
"1884","2014-06-26",20.200001
"1885","2014-06-27",20.200001
"1886","2014-06-30",19.950001
"1887","2014-07-01",20.1
"1888","2014-07-02",20.200001
"1889","2014-07-03",20
"1890","2014-07-07",19.75
"1891","2014-07-08",19.1
"1892","2014-07-09",19.5
"1893","2014-07-10",19.299999
"1894","2014-07-11",19.25
"1895","2014-07-14",19.950001
"1896","2014-07-15",19.1
"1897","2014-07-16",19.549999
"1898","2014-07-17",19.6
"1899","2014-07-18",19.9
"1900","2014-07-21",19.6
"1901","2014-07-22",20.15
"1902","2014-07-23",20.75
"1903","2014-07-24",20.950001
"1904","2014-07-25",21.15
"1905","2014-07-28",20.85
"1906","2014-07-29",20.5
"1907","2014-07-30",20.4
"1908","2014-07-31",20.200001
"1909","2014-08-01",20.049999
"1910","2014-08-04",20
"1911","2014-08-05",19.9
"1912","2014-08-06",20.5
"1913","2014-08-07",14.95
"1914","2014-08-08",14.5
"1915","2014-08-11",15.2
"1916","2014-08-12",15.45
"1917","2014-08-13",15.45
"1918","2014-08-14",15.55
"1919","2014-08-15",15.35
"1920","2014-08-18",15.1
"1921","2014-08-19",15
"1922","2014-08-20",15.25
"1923","2014-08-21",15.3
"1924","2014-08-22",15.4
"1925","2014-08-25",15.5
"1926","2014-08-26",15.7
"1927","2014-08-27",15.7
"1928","2014-08-28",15.65
"1929","2014-08-29",15.65
"1930","2014-09-02",15.6
"1931","2014-09-03",15.55
"1932","2014-09-04",15.55
"1933","2014-09-05",15.55
"1934","2014-09-08",15.4
"1935","2014-09-09",15.65
"1936","2014-09-10",15.75
