"","date","SCS"
"220","2007-11-14",16.379999
"221","2007-11-15",16.25
"222","2007-11-16",16.049999
"223","2007-11-19",15.5
"224","2007-11-20",15.2
"225","2007-11-21",14.71
"226","2007-11-23",15.23
"227","2007-11-26",15.54
"228","2007-11-27",14.66
"229","2007-11-28",15.26
"230","2007-11-29",14.93
"231","2007-11-30",15.13
"232","2007-12-03",15.28
"233","2007-12-04",15.2
"234","2007-12-05",15.4
"235","2007-12-06",15.48
"236","2007-12-07",15.35
"237","2007-12-10",15.39
"238","2007-12-11",15.41
"239","2007-12-12",15.57
"240","2007-12-13",15.44
"241","2007-12-14",15.27
"242","2007-12-17",14.99
"243","2007-12-18",15.19
"244","2007-12-19",15.15
"245","2007-12-20",17.09
"246","2007-12-21",17.200001
"247","2007-12-24",17.77
"248","2007-12-26",17.620001
"249","2007-12-27",17.5
"250","2007-12-28",15.93
"251","2007-12-31",15.87
"252","2008-01-02",16.379999
"253","2008-01-03",16.700001
"254","2008-01-04",15.43
"255","2008-01-07",15.27
"256","2008-01-08",14.46
"257","2008-01-09",14.32
"258","2008-01-10",14.69
"259","2008-01-11",14.42
"260","2008-01-14",14.94
"261","2008-01-15",14.55
"262","2008-01-16",14.65
"263","2008-01-17",14.25
"264","2008-01-18",14.08
"265","2008-01-22",14.27
"266","2008-01-23",14.31
"267","2008-01-24",13.62
"268","2008-01-25",13.17
"269","2008-01-28",13.56
"270","2008-01-29",14.16
"271","2008-01-30",14.74
"272","2008-01-31",15.33
"273","2008-02-01",16
"274","2008-02-04",15.55
"275","2008-02-05",14.67
"276","2008-02-06",14.35
"277","2008-02-07",14.24
"278","2008-02-08",13.98
"279","2008-02-11",14.31
"280","2008-02-12",14.28
"281","2008-02-13",14.99
"282","2008-02-14",14.92
"283","2008-02-15",15.08
"284","2008-02-19",14.49
"285","2008-02-20",14.49
"286","2008-02-21",14.4
"287","2008-02-22",14.28
"288","2008-02-25",14.65
"289","2008-02-26",14.97
"290","2008-02-27",15.01
"291","2008-02-28",14.5
"292","2008-02-29",14.18
"293","2008-03-03",14.08
"294","2008-03-04",13.97
"295","2008-03-05",13.99
"296","2008-03-06",13.73
"297","2008-03-07",13.6
"298","2008-03-10",13.73
"299","2008-03-11",14.16
"300","2008-03-12",13.96
"301","2008-03-13",14.2
"302","2008-03-14",13.9
"303","2008-03-17",13.4
"304","2008-03-18",13.99
"305","2008-03-19",14
"306","2008-03-20",13.5
"307","2008-03-24",12.93
"308","2008-03-25",12.58
"309","2008-03-26",12.35
"310","2008-03-27",11.85
"311","2008-03-28",11.4
"312","2008-03-31",11.06
"313","2008-04-01",11.17
"314","2008-04-02",10.91
"315","2008-04-03",11.04
"316","2008-04-04",11.13
"317","2008-04-07",11.25
"318","2008-04-08",11.26
"319","2008-04-09",11.19
"320","2008-04-10",11.04
"321","2008-04-11",10.6
"322","2008-04-14",10.65
"323","2008-04-15",10.8
"324","2008-04-16",11.29
"325","2008-04-17",11.3
"326","2008-04-18",11.6
"327","2008-04-21",11.31
"328","2008-04-22",10.89
"329","2008-04-23",10.76
"330","2008-04-24",11.09
"331","2008-04-25",11.28
"332","2008-04-28",11.19
"333","2008-04-29",11.19
"334","2008-04-30",11.08
"335","2008-05-01",11.78
"336","2008-05-02",12.09
"337","2008-05-05",11.84
"338","2008-05-06",12.03
"339","2008-05-07",12.01
"340","2008-05-08",11.92
"341","2008-05-09",11.69
"342","2008-05-12",11.77
"343","2008-05-13",12.06
"344","2008-05-14",12.16
"345","2008-05-15",12.32
"346","2008-05-16",12.31
"347","2008-05-19",12.34
"348","2008-05-20",12.15
"349","2008-05-21",11.91
"350","2008-05-22",12.04
"351","2008-05-23",12.02
"352","2008-05-27",12.15
"353","2008-05-28",12.18
"354","2008-05-29",12.54
"355","2008-05-30",12.6
"356","2008-06-02",12.5
"357","2008-06-03",12.47
"358","2008-06-04",12.67
"359","2008-06-05",12.82
"360","2008-06-06",12.38
"361","2008-06-09",12.1
"362","2008-06-10",12.18
"363","2008-06-11",11.77
"364","2008-06-12",11.76
"365","2008-06-13",11.99
"366","2008-06-16",12.02
"367","2008-06-17",12
"368","2008-06-18",11.67
"369","2008-06-19",11.75
"370","2008-06-20",11.64
"371","2008-06-23",11.7
"372","2008-06-24",11.49
"373","2008-06-25",11.61
"374","2008-06-26",11.49
"375","2008-06-27",9.93
"376","2008-06-30",10.03
"377","2008-07-01",9.7
"378","2008-07-02",9.57
"379","2008-07-03",9.83
"380","2008-07-07",9.7
"381","2008-07-08",9.99
"382","2008-07-09",9.9
"383","2008-07-10",9.89
"384","2008-07-11",9.68
"385","2008-07-14",9.43
"386","2008-07-15",9.06
"387","2008-07-16",9.26
"388","2008-07-17",9.8
"389","2008-07-18",9.87
"390","2008-07-21",9.95
"391","2008-07-22",10.2
"392","2008-07-23",10.78
"393","2008-07-24",10.23
"394","2008-07-25",10.01
"395","2008-07-28",10
"396","2008-07-29",10.21
"397","2008-07-30",10.36
"398","2008-07-31",9.96
"399","2008-08-01",10.46
"400","2008-08-04",10.47
"401","2008-08-05",10.95
"402","2008-08-06",10.86
"403","2008-08-07",10.51
"404","2008-08-08",11.07
"405","2008-08-11",11.5
"406","2008-08-12",11.12
"407","2008-08-13",11
"408","2008-08-14",11.25
"409","2008-08-15",10.99
"410","2008-08-18",10.78
"411","2008-08-19",10.3
"412","2008-08-20",10.36
"413","2008-08-21",10.17
"414","2008-08-22",10.59
"415","2008-08-25",10.48
"416","2008-08-26",10.57
"417","2008-08-27",10.75
"418","2008-08-28",11.19
"419","2008-08-29",11.1
"420","2008-09-02",11.27
"421","2008-09-03",11.54
"422","2008-09-04",11.51
"423","2008-09-05",11.43
"424","2008-09-08",11.58
"425","2008-09-09",11.68
"426","2008-09-10",11.73
"427","2008-09-11",11.81
"428","2008-09-12",11.52
"429","2008-09-15",10.75
"430","2008-09-16",10.69
"431","2008-09-17",10.5
"432","2008-09-18",10.41
"433","2008-09-19",10.96
"434","2008-09-22",10.56
"435","2008-09-23",10.37
"436","2008-09-24",10.37
"437","2008-09-25",10.68
"438","2008-09-26",10.44
"439","2008-09-29",10.86
"440","2008-09-30",10.75
"441","2008-10-01",11.2
"442","2008-10-02",10.53
"443","2008-10-03",10.35
"444","2008-10-06",9.31
"445","2008-10-07",8.91
"446","2008-10-08",9.03
"447","2008-10-09",8.56
"448","2008-10-10",8.82
"449","2008-10-13",9.46
"450","2008-10-14",9.3
"451","2008-10-15",8.96
"452","2008-10-16",8.99
"453","2008-10-17",8.86
"454","2008-10-20",8.84
"455","2008-10-21",8.79
"456","2008-10-22",8.28
"457","2008-10-23",8.17
"458","2008-10-24",8.09
"459","2008-10-27",7.97
"460","2008-10-28",8.54
"461","2008-10-29",8.22
"462","2008-10-30",8.73
"463","2008-10-31",9.3
"464","2008-11-03",9.26
"465","2008-11-04",9.37
"466","2008-11-05",9.15
"467","2008-11-06",8.69
"468","2008-11-07",8.59
"469","2008-11-10",8.27
"470","2008-11-11",7.69
"471","2008-11-12",6.88
"472","2008-11-13",6.95
"473","2008-11-14",6.16
"474","2008-11-17",6.16
"475","2008-11-18",6.06
"476","2008-11-19",5.34
"477","2008-11-20",5.11
"478","2008-11-21",5.44
"479","2008-11-24",5.85
"480","2008-11-25",5.91
"481","2008-11-26",6.3
"482","2008-11-28",6.45
"483","2008-12-01",5.91
"484","2008-12-02",6
"485","2008-12-03",6.29
"486","2008-12-04",6.19
"487","2008-12-05",6.46
"488","2008-12-08",6.46
"489","2008-12-09",5.89
"490","2008-12-10",6.18
"491","2008-12-11",5.88
"492","2008-12-12",6.01
"493","2008-12-15",5.81
"494","2008-12-16",6.05
"495","2008-12-17",5.88
"496","2008-12-18",5.76
"497","2008-12-19",5.73
"498","2008-12-22",5.45
"499","2008-12-23",5.45
"500","2008-12-24",5.25
"501","2008-12-26",5.31
"502","2008-12-29",5.09
"503","2008-12-30",5.44
"504","2008-12-31",5.62
"505","2009-01-02",5.84
"506","2009-01-05",5.48
"507","2009-01-06",5.32
"508","2009-01-07",5.08
"509","2009-01-08",5.16
"510","2009-01-09",5.02
"511","2009-01-12",4.86
"512","2009-01-13",4.88
"513","2009-01-14",4.67
"514","2009-01-15",4.61
"515","2009-01-16",4.65
"516","2009-01-20",4.33
"517","2009-01-21",4.64
"518","2009-01-22",4.46
"519","2009-01-23",4.56
"520","2009-01-26",4.61
"521","2009-01-27",4.59
"522","2009-01-28",4.85
"523","2009-01-29",4.63
"524","2009-01-30",4.32
"525","2009-02-02",4.38
"526","2009-02-03",4.36
"527","2009-02-04",4.27
"528","2009-02-05",4.43
"529","2009-02-06",4.53
"530","2009-02-09",4.68
"531","2009-02-10",4.55
"532","2009-02-11",4.53
"533","2009-02-12",4.45
"534","2009-02-13",4.45
"535","2009-02-17",4.35
"536","2009-02-18",4.45
"537","2009-02-19",4.39
"538","2009-02-20",4.26
"539","2009-02-23",4.09
"540","2009-02-24",4.37
"541","2009-02-25",4.18
"542","2009-02-26",4.19
"543","2009-02-27",4.03
"544","2009-03-02",3.89
"545","2009-03-03",3.99
"546","2009-03-04",4
"547","2009-03-05",3.89
"548","2009-03-06",3.89
"549","2009-03-09",3.82
"550","2009-03-10",4.07
"551","2009-03-11",4.26
"552","2009-03-12",4.71
"553","2009-03-13",4.69
"554","2009-03-16",4.65
"555","2009-03-17",4.6
"556","2009-03-18",4.83
"557","2009-03-19",4.94
"558","2009-03-20",4.99
"559","2009-03-23",5.29
"560","2009-03-24",5.28
"561","2009-03-25",5.31
"562","2009-03-26",5.85
"563","2009-03-27",5.63
"564","2009-03-30",5.09
"565","2009-03-31",5.01
"566","2009-04-01",4.95
"567","2009-04-02",5.06
"568","2009-04-03",5.15
"569","2009-04-06",4.97
"570","2009-04-07",4.72
"571","2009-04-08",4.76
"572","2009-04-09",4.86
"573","2009-04-13",4.36
"574","2009-04-14",4.25
"575","2009-04-15",4.22
"576","2009-04-16",4.03
"577","2009-04-17",4.29
"578","2009-04-20",4.09
"579","2009-04-21",4.25
"580","2009-04-22",4.2
"581","2009-04-23",4.23
"582","2009-04-24",4.42
"583","2009-04-27",4.36
"584","2009-04-28",4.51
"585","2009-04-29",4.55
"586","2009-04-30",4.53
"587","2009-05-01",4.6
"588","2009-05-04",4.67
"589","2009-05-05",4.74
"590","2009-05-06",4.82
"591","2009-05-07",4.74
"592","2009-05-08",4.78
"593","2009-05-11",4.63
"594","2009-05-12",4.53
"595","2009-05-13",4.47
"596","2009-05-14",4.62
"597","2009-05-15",4.58
"598","2009-05-18",4.76
"599","2009-05-19",4.93
"600","2009-05-20",4.91
"601","2009-05-21",4.84
"602","2009-05-22",4.78
"603","2009-05-26",4.9
"604","2009-05-27",4.7
"605","2009-05-28",4.72
"606","2009-05-29",4.83
"607","2009-06-01",4.93
"608","2009-06-02",5.03
"609","2009-06-03",5.09
"610","2009-06-04",5.33
"611","2009-06-05",5.45
"612","2009-06-08",5.35
"613","2009-06-09",5.39
"614","2009-06-10",5.58
"615","2009-06-11",5.69
"616","2009-06-12",5.57
"617","2009-06-15",5.3
"618","2009-06-16",5.16
"619","2009-06-17",5.16
"620","2009-06-18",5.1
"621","2009-06-19",5.06
"622","2009-06-22",5.06
"623","2009-06-23",5.33
"624","2009-06-24",5.26
"625","2009-06-25",5.29
"626","2009-06-26",6.02
"627","2009-06-29",5.82
"628","2009-06-30",5.82
"629","2009-07-01",5.9
"630","2009-07-02",5.59
"631","2009-07-06",5.74
"632","2009-07-07",5.66
"633","2009-07-08",5.66
"634","2009-07-09",5.53
"635","2009-07-10",5.63
"636","2009-07-13",6
"637","2009-07-14",5.97
"638","2009-07-15",6.39
"639","2009-07-16",6.22
"640","2009-07-17",6.17
"641","2009-07-20",6.35
"642","2009-07-21",6.38
"643","2009-07-22",6.87
"644","2009-07-23",7.32
"645","2009-07-24",7.25
"646","2009-07-27",7.25
"647","2009-07-28",7.42
"648","2009-07-29",7.3
"649","2009-07-30",7.21
"650","2009-07-31",7.32
"651","2009-08-03",7.32
"652","2009-08-04",7.51
"653","2009-08-05",7.33
"654","2009-08-06",7.25
"655","2009-08-07",7.39
"656","2009-08-10",7.27
"657","2009-08-11",7.07
"658","2009-08-12",7.22
"659","2009-08-13",7.06
"660","2009-08-14",6.76
"661","2009-08-17",6.43
"662","2009-08-18",6.5
"663","2009-08-19",6.54
"664","2009-08-20",6.57
"665","2009-08-21",6.87
"666","2009-08-24",6.88
"667","2009-08-25",6.83
"668","2009-08-26",6.82
"669","2009-08-27",6.71
"670","2009-08-28",6.49
"671","2009-08-31",6.25
"672","2009-09-01",6.16
"673","2009-09-02",6.33
"674","2009-09-03",6.44
"675","2009-09-04",6.51
"676","2009-09-08",6.65
"677","2009-09-09",6.56
"678","2009-09-10",6.76
"679","2009-09-11",6.68
"680","2009-09-14",6.82
"681","2009-09-15",6.82
"682","2009-09-16",7.44
"683","2009-09-17",7.11
"684","2009-09-18",7.06
"685","2009-09-21",6.87
"686","2009-09-22",7.02
"687","2009-09-23",6.87
"688","2009-09-24",6.54
"689","2009-09-25",6.22
"690","2009-09-28",6.4
"691","2009-09-29",6.29
"692","2009-09-30",6.21
"693","2009-10-01",5.83
"694","2009-10-02",5.75
"695","2009-10-05",5.52
"696","2009-10-06",5.67
"697","2009-10-07",5.66
"698","2009-10-08",6.13
"699","2009-10-09",6.13
"700","2009-10-12",6.08
"701","2009-10-13",6
"702","2009-10-14",6.2
"703","2009-10-15",6.3
"704","2009-10-16",6.15
"705","2009-10-19",6.2
"706","2009-10-20",6.03
"707","2009-10-21",5.82
"708","2009-10-22",6.05
"709","2009-10-23",5.74
"710","2009-10-26",5.88
"711","2009-10-27",5.91
"712","2009-10-28",5.78
"713","2009-10-29",5.97
"714","2009-10-30",5.77
"715","2009-11-02",5.81
"716","2009-11-03",5.84
"717","2009-11-04",5.77
"718","2009-11-05",5.98
"719","2009-11-06",5.86
"720","2009-11-09",5.82
"721","2009-11-10",5.71
"722","2009-11-11",5.34
"723","2009-11-12",5.26
"724","2009-11-13",5.17
"725","2009-11-16",5.77
"726","2009-11-17",5.68
"727","2009-11-18",5.62
"728","2009-11-19",5.19
"729","2009-11-20",5.06
"730","2009-11-23",5.74
"731","2009-11-24",5.74
"732","2009-11-25",5.69
"733","2009-11-27",5.54
"734","2009-11-30",5.46
"735","2009-12-01",5.61
"736","2009-12-02",5.73
"737","2009-12-03",5.67
"738","2009-12-04",6.16
"739","2009-12-07",6.19
"740","2009-12-08",6.15
"741","2009-12-09",6.12
"742","2009-12-10",5.88
"743","2009-12-11",6.06
"744","2009-12-14",6
"745","2009-12-15",5.95
"746","2009-12-16",6.01
"747","2009-12-17",6.07
"748","2009-12-18",6.07
"749","2009-12-21",6.15
"750","2009-12-22",6.27
"751","2009-12-23",6.35
"752","2009-12-24",6.45
"753","2009-12-28",6.66
"754","2009-12-29",6.63
"755","2009-12-30",6.72
"756","2009-12-31",6.36
"757","2010-01-04",6.69
"758","2010-01-05",6.43
"759","2010-01-06",6.29
"760","2010-01-07",6.49
"761","2010-01-08",6.56
"762","2010-01-11",6.71
"763","2010-01-12",6.75
"764","2010-01-13",6.77
"765","2010-01-14",6.85
"766","2010-01-15",6.78
"767","2010-01-19",6.95
"768","2010-01-20",6.91
"769","2010-01-21",6.81
"770","2010-01-22",6.82
"771","2010-01-25",7.02
"772","2010-01-26",6.92
"773","2010-01-27",7.01
"774","2010-01-28",7.01
"775","2010-01-29",7.08
"776","2010-02-01",7.02
"777","2010-02-02",7.06
"778","2010-02-03",7
"779","2010-02-04",6.8
"780","2010-02-05",6.83
"781","2010-02-08",6.73
"782","2010-02-09",6.92
"783","2010-02-10",6.86
"784","2010-02-11",6.93
"785","2010-02-12",6.92
"786","2010-02-16",6.95
"787","2010-02-17",7.06
"788","2010-02-18",6.95
"789","2010-02-19",6.93
"790","2010-02-22",6.88
"791","2010-02-23",6.68
"792","2010-02-24",6.7
"793","2010-02-25",6.6
"794","2010-02-26",6.57
"795","2010-03-01",6.73
"796","2010-03-02",6.78
"797","2010-03-03",6.87
"798","2010-03-04",6.98
"799","2010-03-05",7.14
"800","2010-03-08",7.09
"801","2010-03-09",7.03
"802","2010-03-10",7.17
"803","2010-03-11",7.17
"804","2010-03-12",7.1
"805","2010-03-15",7.05
"806","2010-03-16",7.37
"807","2010-03-17",7.39
"808","2010-03-18",7.27
"809","2010-03-19",7.2
"810","2010-03-22",7.21
"811","2010-03-23",6.65
"812","2010-03-24",6.62
"813","2010-03-25",6.51
"814","2010-03-26",6.45
"815","2010-03-29",6.54
"816","2010-03-30",6.55
"817","2010-03-31",6.47
"818","2010-04-01",6.48
"819","2010-04-05",6.53
"820","2010-04-06",6.54
"821","2010-04-07",6.63
"822","2010-04-08",6.76
"823","2010-04-09",6.95
"824","2010-04-12",6.96
"825","2010-04-13",7
"826","2010-04-14",7.18
"827","2010-04-15",7.3
"828","2010-04-16",7.14
"829","2010-04-19",7.24
"830","2010-04-20",8.01
"831","2010-04-21",8.58
"832","2010-04-22",9.32
"833","2010-04-23",9.03
"834","2010-04-26",8.61
"835","2010-04-27",8.33
"836","2010-04-28",8.28
"837","2010-04-29",8.47
"838","2010-04-30",8.21
"839","2010-05-03",8.22
"840","2010-05-04",7.89
"841","2010-05-05",7.75
"842","2010-05-06",7.49
"843","2010-05-07",7.3
"844","2010-05-10",7.63
"845","2010-05-11",7.78
"846","2010-05-12",8.1
"847","2010-05-13",8.07
"848","2010-05-14",7.94
"849","2010-05-17",8.16
"850","2010-05-18",8.3
"851","2010-05-19",7.88
"852","2010-05-20",7.82
"853","2010-05-21",8.12
"854","2010-05-24",7.85
"855","2010-05-25",8.08
"856","2010-05-26",8.18
"857","2010-05-27",8.51
"858","2010-05-28",8.38
"859","2010-06-01",8.01
"860","2010-06-02",8
"861","2010-06-03",7.93
"862","2010-06-04",7.23
"863","2010-06-07",6.94
"864","2010-06-08",7.01
"865","2010-06-09",7.13
"866","2010-06-10",7.11
"867","2010-06-11",7.36
"868","2010-06-14",7.7
"869","2010-06-15",7.71
"870","2010-06-16",7.47
"871","2010-06-17",7.44
"872","2010-06-18",7.45
"873","2010-06-21",7.64
"874","2010-06-22",8
"875","2010-06-23",7.77
"876","2010-06-24",7.58
"877","2010-06-25",8
"878","2010-06-28",7.94
"879","2010-06-29",7.75
"880","2010-06-30",7.75
"881","2010-07-01",7.7
"882","2010-07-02",7.45
"883","2010-07-06",7
"884","2010-07-07",6.97
"885","2010-07-08",7.04
"886","2010-07-09",7.12
"887","2010-07-12",6.86
"888","2010-07-13",7.17
"889","2010-07-14",6.98
"890","2010-07-15",6.8
"891","2010-07-16",6.83
"892","2010-07-19",6.87
"893","2010-07-20",6.92
"894","2010-07-21",6.75
"895","2010-07-22",7.08
"896","2010-07-23",7.2
"897","2010-07-26",7.58
"898","2010-07-27",7.67
"899","2010-07-28",7.29
"900","2010-07-29",6.97
"901","2010-07-30",6.91
"902","2010-08-02",7
"903","2010-08-03",6.96
"904","2010-08-04",6.95
"905","2010-08-05",7.05
"906","2010-08-06",7.12
"907","2010-08-09",7.39
"908","2010-08-10",7.27
"909","2010-08-11",7
"910","2010-08-12",7.01
"911","2010-08-13",6.96
"912","2010-08-16",6.97
"913","2010-08-17",7.25
"914","2010-08-18",7.16
"915","2010-08-19",7.05
"916","2010-08-20",6.95
"917","2010-08-23",6.75
"918","2010-08-24",6.28
"919","2010-08-25",6.47
"920","2010-08-26",6.34
"921","2010-08-27",6.43
"922","2010-08-30",6.24
"923","2010-08-31",6.21
"924","2010-09-01",6.57
"925","2010-09-02",6.55
"926","2010-09-03",6.62
"927","2010-09-07",6.53
"928","2010-09-08",6.72
"929","2010-09-09",6.57
"930","2010-09-10",6.6
"931","2010-09-13",6.77
"932","2010-09-14",6.59
"933","2010-09-15",6.53
"934","2010-09-16",6.59
"935","2010-09-17",6.68
"936","2010-09-20",6.8
"937","2010-09-21",6.66
"938","2010-09-22",6.54
"939","2010-09-23",7.24
"940","2010-09-24",7.59
"941","2010-09-27",7.83
"942","2010-09-28",7.86
"943","2010-09-29",8.12
"944","2010-09-30",8.33
"945","2010-10-01",8.34
"946","2010-10-04",8.05
"947","2010-10-05",8.59
"948","2010-10-06",8.35
"949","2010-10-07",8.31
"950","2010-10-08",8.42
"951","2010-10-11",8.5
"952","2010-10-12",8.53
"953","2010-10-13",8.55
"954","2010-10-14",8.6
"955","2010-10-15",8.53
"956","2010-10-18",8.55
"957","2010-10-19",8.2
"958","2010-10-20",8.48
"959","2010-10-21",8.44
"960","2010-10-22",8.54
"961","2010-10-25",8.68
"962","2010-10-26",8.65
"963","2010-10-27",8.54
"964","2010-10-28",8.48
"965","2010-10-29",8.41
"966","2010-11-01",8.24
"967","2010-11-02",8.35
"968","2010-11-03",8.52
"969","2010-11-04",8.86
"970","2010-11-05",8.93
"971","2010-11-08",9.03
"972","2010-11-09",9.05
"973","2010-11-10",9.22
"974","2010-11-11",9.19
"975","2010-11-12",9.18
"976","2010-11-15",9.11
"977","2010-11-16",9.14
"978","2010-11-17",9.19
"979","2010-11-18",9.21
"980","2010-11-19",9.5
"981","2010-11-22",9.44
"982","2010-11-23",9.51
"983","2010-11-24",9.55
"984","2010-11-26",9.42
"985","2010-11-29",9.6
"986","2010-11-30",9.58
"987","2010-12-01",9.72
"988","2010-12-02",9.72
"989","2010-12-03",9.85
"990","2010-12-06",9.9
"991","2010-12-07",9.99
"992","2010-12-08",10.15
"993","2010-12-09",10.19
"994","2010-12-10",10.3
"995","2010-12-13",10.32
