"","date","SSBI"
"2824","2018-03-21",13.45
"2825","2018-03-22",13.57
"2826","2018-03-23",13.45
"2827","2018-03-26",13.48
"2828","2018-03-27",13.47
"2829","2018-03-28",13.47
"2830","2018-03-29",13.48
"2831","2018-04-02",13.4
"2832","2018-04-03",13.5
"2833","2018-04-04",13.55
"2834","2018-04-05",13.66
"2835","2018-04-06",13.77
"2836","2018-04-09",13.77
"2837","2018-04-10",13.5
"2838","2018-04-11",13.6
"2839","2018-04-12",13.6
"2840","2018-04-13",13.6
"2841","2018-04-16",13.6
"2842","2018-04-17",13.6
"2843","2018-04-18",13.85
"2844","2018-04-19",13.7
"2845","2018-04-20",13.7
"2846","2018-04-23",13.7
"2847","2018-04-24",13.75
"2848","2018-04-25",13.8
"2849","2018-04-26",14.35
"2850","2018-04-27",14.4
"2851","2018-04-30",14.95
"2852","2018-05-01",15
"2853","2018-05-02",15.4
"2854","2018-05-03",14.8
"2855","2018-05-04",14.95
"2856","2018-05-07",14.9
"2857","2018-05-08",14.9
"2858","2018-05-09",15
"2859","2018-05-10",15.15
"2860","2018-05-11",15
"2861","2018-05-14",14.9
"2862","2018-05-15",15
"2863","2018-05-16",14.65
"2864","2018-05-17",15.3
"2865","2018-05-18",15.35
"2866","2018-05-21",15.75
"2867","2018-05-22",15.83
"2868","2018-05-23",15.95
"2869","2018-05-24",15.83
"2870","2018-05-25",15.97
"2871","2018-05-29",15.56
"2872","2018-05-30",15.7
"2873","2018-05-31",15.55
"2874","2018-06-01",15.95
"2875","2018-06-04",15.6
"2876","2018-06-05",15.6
"2877","2018-06-06",15.3
"2878","2018-06-07",15.8
"2879","2018-06-08",15.9
"2880","2018-06-11",16.049999
"2881","2018-06-12",16.049999
"2882","2018-06-13",15.3
"2883","2018-06-14",15.4
"2884","2018-06-15",15.75
"2885","2018-06-18",15.65
"2886","2018-06-19",15.5
"2887","2018-06-20",15.7
"2888","2018-06-21",15.63
"2889","2018-06-22",15.46
"2890","2018-06-25",15.53
"2891","2018-06-26",15.45
"2892","2018-06-27",15.45
"2893","2018-06-28",15.43
"2894","2018-06-29",15.45
"2895","2018-07-02",15.4
"2896","2018-07-03",15.5
"2897","2018-07-05",15.7
"2898","2018-07-06",15.7
"2899","2018-07-09",15.5
"2900","2018-07-10",15.45
"2901","2018-07-11",15.45
"2902","2018-07-12",15.45
"2903","2018-07-13",15.66
"2904","2018-07-16",15.51
"2905","2018-07-17",15.55
"2906","2018-07-18",15.9
"2907","2018-07-19",15.5
"2908","2018-07-20",15.66
"2909","2018-07-23",15.41
"2910","2018-07-24",15.5
"2911","2018-07-25",15.5
"2912","2018-07-26",15.83
"2913","2018-07-27",16
"2914","2018-07-30",15.61
"2915","2018-07-31",15.6
"2916","2018-08-01",15.7
"2917","2018-08-02",16
"2918","2018-08-03",15.6
"2919","2018-08-06",15.71
"2920","2018-08-07",15.71
"2921","2018-08-08",16.09
"2922","2018-08-09",16.09
"2923","2018-08-10",15.6
"2924","2018-08-13",15.85
"2925","2018-08-14",15.8
"2926","2018-08-15",15.51
"2927","2018-08-16",15.63
"2928","2018-08-17",15.53
"2929","2018-08-20",15.53
"2930","2018-08-21",15.35
"2931","2018-08-22",15.48
"2932","2018-08-23",15.48
"2933","2018-08-24",15.5
"2934","2018-08-27",15.5
"2935","2018-08-28",15.5
"2936","2018-08-29",15.71
"2937","2018-08-30",15.55
"2938","2018-08-31",15.48
"2939","2018-09-04",15.35
"2940","2018-09-05",15.35
"2941","2018-09-06",15.5
"2942","2018-09-07",15.5
"2943","2018-09-10",15.75
"2944","2018-09-11",15.75
"2945","2018-09-12",15.65
"2946","2018-09-13",15.7
"2947","2018-09-14",15.4
"2948","2018-09-17",15.45
"2949","2018-09-18",15.7
"2950","2018-09-19",15.65
"2951","2018-09-20",15.7
"2952","2018-09-21",15.1
"2953","2018-09-24",15.55
"2954","2018-09-25",15.35
"2955","2018-09-26",15.35
"2956","2018-09-27",15.35
"2957","2018-09-28",15.35
"2958","2018-10-01",15.35
"2959","2018-10-02",15.47
"2960","2018-10-03",15.29
"2961","2018-10-04",15.29
"2962","2018-10-05",15.25
"2963","2018-10-08",15.25
"2964","2018-10-09",14.55
"2965","2018-10-10",14.55
"2966","2018-10-11",14.65
"2967","2018-10-12",14.55
"2968","2018-10-15",14.59
"2969","2018-10-16",14.73
"2970","2018-10-17",14.3
"2971","2018-10-18",14.25
"2972","2018-10-19",14.23
"2973","2018-10-22",14.17
"2974","2018-10-23",13.63
"2975","2018-10-24",13.9
"2976","2018-10-25",13.3
"2977","2018-10-26",14
"2978","2018-10-29",13.85
"2979","2018-10-30",13.61
"2980","2018-10-31",13.83
"2981","2018-11-01",14
"2982","2018-11-02",14
"2983","2018-11-05",13.89
"2984","2018-11-06",13.25
"2985","2018-11-07",12.95
"2986","2018-11-08",12.95
"2987","2018-11-09",13.42
"2988","2018-11-12",12.9
"2989","2018-11-13",12.98
"2990","2018-11-14",12.96
"2991","2018-11-15",12.96
"2992","2018-11-16",12.21
"2993","2018-11-19",12.25
"2994","2018-11-20",11.98
"2995","2018-11-21",12.03
"2996","2018-11-23",12.35
"2997","2018-11-26",12.15
"2998","2018-11-27",12
"2999","2018-11-28",11.85
"3000","2018-11-29",12
"3001","2018-11-30",11.83
"3002","2018-12-03",11.75
"3003","2018-12-04",11.8
"3004","2018-12-06",11.5
"3005","2018-12-07",11.8
"3006","2018-12-10",11.1
"3007","2018-12-11",11.05
"3008","2018-12-12",12
"3009","2018-12-13",11.32
"3010","2018-12-14",11.25
"3011","2018-12-17",11.58
"3012","2018-12-18",11.85
"3013","2018-12-19",11.22
"3014","2018-12-20",11.49
"3015","2018-12-21",12.89
"3016","2018-12-24",11.85
"3017","2018-12-26",11.38
"3018","2018-12-27",11.36
"3019","2018-12-28",11.65
"3020","2018-12-31",11.77
"3021","2019-01-02",11.8
"3022","2019-01-03",11.67
"3023","2019-01-04",12.1
"3024","2019-01-07",11.55
"3025","2019-01-08",11.63
"3026","2019-01-09",11.56
"3027","2019-01-10",11.55
"3028","2019-01-11",11.82
"3029","2019-01-14",11.5
"3030","2019-01-15",11.5
"3031","2019-01-16",11.63
"3032","2019-01-17",11.91
"3033","2019-01-18",12
"3034","2019-01-22",11.56
"3035","2019-01-23",11.8
"3036","2019-01-24",11.95
"3037","2019-01-25",12.3
"3038","2019-01-28",12.28
"3039","2019-01-29",12.24
"3040","2019-01-30",12.11
"3041","2019-01-31",11.78
"3042","2019-02-01",11.83
"3043","2019-02-04",12.4
"3044","2019-02-05",12.2
"3045","2019-02-06",12.4
"3046","2019-02-07",12.29
"3047","2019-02-08",12.31
"3048","2019-02-11",12.35
"3049","2019-02-12",12.45
"3050","2019-02-13",12.3
"3051","2019-02-14",12.31
"3052","2019-02-15",12.22
"3053","2019-02-19",12.12
"3054","2019-02-20",12.32
"3055","2019-02-21",12.21
"3056","2019-02-22",12.25
"3057","2019-02-25",12.38
"3058","2019-02-26",12.17
"3059","2019-02-27",12.36
"3060","2019-02-28",12.44
"3061","2019-03-01",12.22
"3062","2019-03-04",12.46
"3063","2019-03-05",12.69
"3064","2019-03-06",12.5
"3065","2019-03-07",12.5
"3066","2019-03-08",12.51
"3067","2019-03-11",12.1
"3068","2019-03-12",11.95
"3069","2019-03-13",12.07
"3070","2019-03-14",11.91
"3071","2019-03-15",11.8
"3072","2019-03-18",11.62
"3073","2019-03-19",11.6
"3074","2019-03-20",11.35
"3075","2019-03-21",11.4
"3076","2019-03-22",11.27
"3077","2019-03-25",11.34
"3078","2019-03-26",11.5
"3079","2019-03-27",11.32
"3080","2019-03-28",11.93
"3081","2019-03-29",11.58
"3082","2019-04-01",11.4
"3083","2019-04-02",11.48
"3084","2019-04-03",11.48
"3085","2019-04-04",11.54
"3086","2019-04-05",11.27
"3087","2019-04-08",11.5
"3088","2019-04-09",11.73
"3089","2019-04-10",11.69
"3090","2019-04-11",11.62
"3091","2019-04-12",11.62
"3092","2019-04-15",11.5
"3093","2019-04-16",11.47
"3094","2019-04-17",11.29
"3095","2019-04-18",11.32
"3096","2019-04-22",11.16
"3097","2019-04-23",11.28
"3098","2019-04-24",11.28
"3099","2019-04-25",11.5
"3100","2019-04-26",11.35
"3101","2019-04-29",11.35
"3102","2019-04-30",11.4
"3103","2019-05-01",11.4
"3104","2019-05-02",11.59
"3105","2019-05-03",11.89
"3106","2019-05-06",11.69
"3107","2019-05-07",11.28
"3108","2019-05-08",11.25
"3109","2019-05-09",11.27
"3110","2019-05-10",11.16
"3111","2019-05-13",11.15
"3112","2019-05-14",11.22
"3113","2019-05-15",11.5
"3114","2019-05-16",11.5
"3115","2019-05-17",11.53
"3116","2019-05-20",11.53
"3117","2019-05-21",11.53
"3118","2019-05-22",11.49
"3119","2019-05-23",11.52
"3120","2019-05-24",11.38
"3121","2019-05-28",11.39
"3122","2019-05-29",11.5
"3123","2019-05-30",11.5
"3124","2019-05-31",11.45
"3125","2019-06-03",11.49
"3126","2019-06-04",11.27
"3127","2019-06-05",11.27
"3128","2019-06-06",11.05
"3129","2019-06-07",11.26
"3130","2019-06-10",11.36
"3131","2019-06-11",11.36
"3132","2019-06-12",11.36
"3133","2019-06-13",11.2
"3134","2019-06-14",11.3
"3135","2019-06-17",11.3
"3136","2019-06-18",11.46
"3137","2019-06-19",11.32
"3138","2019-06-20",11.26
"3139","2019-06-21",11.26
"3140","2019-06-24",11.2
"3141","2019-06-25",11.33
"3142","2019-06-26",11.46
"3143","2019-06-27",11.61
"3144","2019-06-28",11
"3145","2019-07-01",11.6
"3146","2019-07-02",11.75
"3147","2019-07-03",11.85
"3148","2019-07-05",11.85
"3149","2019-07-08",12.54
"3150","2019-07-09",12.5
"3151","2019-07-10",11.91
"3152","2019-07-11",12.49
"3153","2019-07-12",11.75
"3154","2019-07-15",11.75
"3155","2019-07-16",11.95
"3156","2019-07-17",11.95
"3157","2019-07-18",11.85
"3158","2019-07-19",11.96
"3159","2019-07-22",11.75
"3160","2019-07-23",11.84
"3161","2019-07-24",11.75
"3162","2019-07-25",11.8
"3163","2019-07-26",11.83
"3164","2019-07-29",12.02
"3165","2019-07-30",12.5
"3166","2019-07-31",12.25
"3167","2019-08-01",12.15
"3168","2019-08-02",12.24
"3169","2019-08-05",11.82
"3170","2019-08-06",12.1
"3171","2019-08-07",12.13
"3172","2019-08-08",12.05
"3173","2019-08-09",12.05
"3174","2019-08-12",12.05
"3175","2019-08-13",12.05
"3176","2019-08-14",12.05
"3177","2019-08-15",12
"3178","2019-08-16",12.04
"3179","2019-08-19",12
"3180","2019-08-20",12
"3181","2019-08-21",12
"3182","2019-08-22",11.95
"3183","2019-08-23",11.85
"3184","2019-08-26",12.04
"3185","2019-08-27",11.93
"3186","2019-08-28",11.93
"3187","2019-08-29",11.85
"3188","2019-08-30",11.85
"3189","2019-09-03",11.94
"3190","2019-09-04",11.85
"3191","2019-09-05",11.85
"3192","2019-09-06",11.85
"3193","2019-09-09",11.85
"3194","2019-09-10",11.84
"3195","2019-09-11",11.84
"3196","2019-09-12",11.86
"3197","2019-09-13",11.85
"3198","2019-09-16",11.94
"3199","2019-09-17",11.75
"3200","2019-09-18",11.8
"3201","2019-09-19",11.77
"3202","2019-09-20",12.25
"3203","2019-09-23",12.25
"3204","2019-09-24",12.05
"3205","2019-09-25",11.67
"3206","2019-09-26",11.7
"3207","2019-09-27",11.55
"3208","2019-09-30",11.79
"3209","2019-10-01",11.79
"3210","2019-10-02",11.5
"3211","2019-10-03",11.75
"3212","2019-10-04",11.82
"3213","2019-10-07",11.84
"3214","2019-10-08",11.75
"3215","2019-10-09",11.75
"3216","2019-10-10",12.03
"3217","2019-10-11",12.05
"3218","2019-10-14",12.05
"3219","2019-10-15",12.01
"3220","2019-10-16",12.01
"3221","2019-10-17",12.06
"3222","2019-10-18",12.05
"3223","2019-10-21",12.17
"3224","2019-10-22",12.35
"3225","2019-10-23",12.66
"3226","2019-10-24",12.5
"3227","2019-10-25",12.5
"3228","2019-10-28",12.5
"3229","2019-10-29",12.15
"3230","2019-10-30",12.25
"3231","2019-10-31",12.25
"3232","2019-11-01",12.35
"3233","2019-11-04",12.45
"3234","2019-11-05",12.45
"3235","2019-11-06",12.5
"3236","2019-11-07",12.6
"3237","2019-11-08",12.49
"3238","2019-11-11",12.54
"3239","2019-11-12",12.65
"3240","2019-11-13",12.45
"3241","2019-11-14",12.45
"3242","2019-11-15",12.45
"3243","2019-11-18",12.38
"3244","2019-11-19",12.43
"3245","2019-11-20",12.24
"3246","2019-11-21",12.58
"3247","2019-11-22",12.35
"3248","2019-11-25",12.5
"3249","2019-11-26",12.5
"3250","2019-11-27",12.55
"3251","2019-11-29",12.55
"3252","2019-12-02",12.67
"3253","2019-12-03",12.76
"3254","2019-12-04",12.66
"3255","2019-12-05",12.79
"3256","2019-12-06",12.5
"3257","2019-12-09",12.58
"3258","2019-12-10",12.5
"3259","2019-12-11",12.5
"3260","2019-12-12",12.5
"3261","2019-12-13",12.63
"3262","2019-12-16",12.79
"3263","2019-12-17",12.82
"3264","2019-12-18",12.83
"3265","2019-12-19",12.79
"3266","2019-12-20",12.89
"3267","2019-12-23",12.81
"3268","2019-12-24",12.96
"3269","2019-12-26",12.85
"3270","2019-12-27",12.84
"3271","2019-12-30",12.75
"3272","2019-12-31",12.97
"3273","2020-01-02",12.83
"3274","2020-01-03",12.81
"3275","2020-01-06",12.71
"3276","2020-01-07",12.81
"3277","2020-01-08",12.9
"3278","2020-01-09",12.83
"3279","2020-01-10",12.71
"3280","2020-01-13",12.71
"3281","2020-01-14",12.71
"3282","2020-01-15",12.9
"3283","2020-01-16",12.9
"3284","2020-01-17",12.83
"3285","2020-01-21",12.75
"3286","2020-01-22",12.87
"3287","2020-01-23",12.84
"3288","2020-01-24",12.8
"3289","2020-01-27",12.84
"3290","2020-01-28",13.05
"3291","2020-01-29",13.15
"3292","2020-01-30",13
"3293","2020-01-31",13.02
"3294","2020-02-03",12.85
"3295","2020-02-04",12.87
"3296","2020-02-05",12.87
"3297","2020-02-06",12.9
"3298","2020-02-07",13
"3299","2020-02-10",12.7
"3300","2020-02-11",12.94
"3301","2020-02-12",12.99
"3302","2020-02-13",12.69
"3303","2020-02-14",12.66
"3304","2020-02-18",12.63
"3305","2020-02-19",12.69
"3306","2020-02-20",12.71
"3307","2020-02-21",12.57
"3308","2020-02-24",12.4
"3309","2020-02-25",12.2
"3310","2020-02-26",12.11
"3311","2020-02-27",12.12
"3312","2020-02-28",11.57
"3313","2020-03-02",11.5
"3314","2020-03-03",10.79
"3315","2020-03-04",10.78
"3316","2020-03-05",10.75
"3317","2020-03-06",10.96
"3318","2020-03-09",9.51
"3319","2020-03-10",9.55
"3320","2020-03-11",9.55
"3321","2020-03-12",8.24
"3322","2020-03-13",8.25
"3323","2020-03-16",7.95
"3324","2020-03-17",8.38
"3325","2020-03-18",6.84
"3326","2020-03-19",6.75
"3327","2020-03-20",6.97
"3328","2020-03-23",6.99
"3329","2020-03-24",7.51
"3330","2020-03-25",7.83
"3331","2020-03-26",7.8
"3332","2020-03-27",7.96
"3333","2020-03-30",7.96
"3334","2020-03-31",7.99
"3335","2020-04-01",6.59
"3336","2020-04-02",7.16
"3337","2020-04-03",7.4
"3338","2020-04-06",7.45
"3339","2020-04-07",7.47
"3340","2020-04-08",7.55
"3341","2020-04-09",8
"3342","2020-04-13",7.94
"3343","2020-04-14",7.9
"3344","2020-04-15",7.67
"3345","2020-04-16",7.4
"3346","2020-04-17",7.49
"3347","2020-04-20",7.38
"3348","2020-04-21",7.45
"3349","2020-04-22",7.37
"3350","2020-04-23",7.4
"3351","2020-04-24",7.68
"3352","2020-04-27",8.35
"3353","2020-04-28",9.35
"3354","2020-04-29",10.14
"3355","2020-04-30",9.97
"3356","2020-05-01",9.8
"3357","2020-05-04",10.03
"3358","2020-05-05",9.86
"3359","2020-05-06",9.27
"3360","2020-05-07",9.6
"3361","2020-05-08",9.9
"3362","2020-05-11",9.75
"3363","2020-05-12",9.75
"3364","2020-05-13",10.08
"3365","2020-05-14",10.04
"3366","2020-05-15",9.95
"3367","2020-05-18",9.32
"3368","2020-05-19",9.49
"3369","2020-05-20",9.65
"3370","2020-05-21",9.66
"3371","2020-05-22",10.05
"3372","2020-05-26",9.64
"3373","2020-05-27",9.9
"3374","2020-05-28",10.06
"3375","2020-05-29",10.74
"3376","2020-06-01",10.75
"3377","2020-06-02",10.75
"3378","2020-06-03",10.41
"3379","2020-06-04",10.43
"3380","2020-06-05",10.62
"3381","2020-06-08",11.1
"3382","2020-06-09",11.5
"3383","2020-06-10",11.45
"3384","2020-06-11",11.36
"3385","2020-06-12",11.29
"3386","2020-06-15",11.02
"3387","2020-06-16",10.7
"3388","2020-06-17",10.82
"3389","2020-06-18",9.29
"3390","2020-06-19",9.47
"3391","2020-06-22",9.13
"3392","2020-06-23",8.9
"3393","2020-06-24",9.3
"3394","2020-06-25",9.44
"3395","2020-06-26",9.25
"3396","2020-06-29",9.1
"3397","2020-06-30",8.97
"3398","2020-07-01",9.72
"3399","2020-07-02",9.24
"3400","2020-07-06",9.44
"3401","2020-07-07",9.47
"3402","2020-07-08",9.65
"3403","2020-07-09",9.36
"3404","2020-07-10",9.44
"3405","2020-07-13",9.4
"3406","2020-07-14",9.5
"3407","2020-07-15",9.34
"3408","2020-07-16",9.09
"3409","2020-07-17",9.15
"3410","2020-07-20",9
"3411","2020-07-21",9.07
"3412","2020-07-22",9.1
"3413","2020-07-23",9.06
"3414","2020-07-24",9.19
"3415","2020-07-27",9.5
"3416","2020-07-28",10.22
"3417","2020-07-29",10.23
"3418","2020-07-30",10.21
"3419","2020-07-31",9.86
"3420","2020-08-03",10.06
"3421","2020-08-04",10.25
"3422","2020-08-05",10.3
"3423","2020-08-06",10.27
"3424","2020-08-07",10.1
"3425","2020-08-10",10.1
"3426","2020-08-11",9.92
"3427","2020-08-12",10.24
"3428","2020-08-13",10.24
"3429","2020-08-14",10.13
"3430","2020-08-17",9.99
"3431","2020-08-18",9.7
"3432","2020-08-19",9.88
"3433","2020-08-20",10.06
"3434","2020-08-21",10.25
"3435","2020-08-24",10.12
"3436","2020-08-25",10.11
"3437","2020-08-26",10.04
"3438","2020-08-27",10.04
"3439","2020-08-28",10.05
"3440","2020-08-31",9.9
"3441","2020-09-01",9.95
"3442","2020-09-02",9.83
"3443","2020-09-03",9.8
"3444","2020-09-04",9.84
"3445","2020-09-08",9.84
"3446","2020-09-09",9.95
"3447","2020-09-10",10.09
"3448","2020-09-11",10.07
"3449","2020-09-14",10.17
"3450","2020-09-15",10.16
"3451","2020-09-16",10.35
"3452","2020-09-17",10.39
"3453","2020-09-18",10.31
"3454","2020-09-21",10.27
"3455","2020-09-22",10.49
"3456","2020-09-23",10.27
"3457","2020-09-24",10.97
"3458","2020-09-25",10.95
"3459","2020-09-28",10.96
"3460","2020-09-29",10.75
"3461","2020-09-30",11.15
"3462","2020-10-01",10.59
"3463","2020-10-02",10.59
"3464","2020-10-05",10.79
"3465","2020-10-06",10.97
"3466","2020-10-07",11.17
"3467","2020-10-08",11.77
"3468","2020-10-09",12.32
"3469","2020-10-12",12.3
"3470","2020-10-13",12.3
"3471","2020-10-14",11.92
"3472","2020-10-15",12.37
"3473","2020-10-16",11.6
"3474","2020-10-19",11.62
"3475","2020-10-20",11.53
"3476","2020-10-21",11.87
"3477","2020-10-22",11.8
"3478","2020-10-23",12
"3479","2020-10-26",12.29
"3480","2020-10-27",12.39
"3481","2020-10-28",12.36
"3482","2020-10-29",12.4
"3483","2020-10-30",12.3
"3484","2020-11-02",12.57
"3485","2020-11-03",13.48
"3486","2020-11-04",13.18
"3487","2020-11-05",13.21
"3488","2020-11-06",13.25
"3489","2020-11-09",13.68
"3490","2020-11-10",13.07
"3491","2020-11-11",13.16
"3492","2020-11-12",13.16
"3493","2020-11-13",13.44
"3494","2020-11-16",12.96
"3495","2020-11-17",13.08
"3496","2020-11-18",13.08
"3497","2020-11-19",13.07
"3498","2020-11-20",12.69
"3499","2020-11-23",13.25
"3500","2020-11-24",13.1
"3501","2020-11-25",13.33
"3502","2020-11-27",13.27
