"","date","NYCB"
"167","2007-08-30",17.41
"168","2007-08-31",17.690001
"169","2007-09-04",17.809999
"170","2007-09-05",17.9
"171","2007-09-06",17.92
"172","2007-09-07",18.41
"173","2007-09-10",18.67
"174","2007-09-11",18.75
"175","2007-09-12",18.459999
"176","2007-09-13",18.360001
"177","2007-09-14",18.549999
"178","2007-09-17",18.719999
"179","2007-09-18",19.290001
"180","2007-09-19",19.15
"181","2007-09-20",19
"182","2007-09-21",19.09
"183","2007-09-24",18.950001
"184","2007-09-25",19.02
"185","2007-09-26",18.799999
"186","2007-09-27",18.879999
"187","2007-09-28",19.049999
"188","2007-10-01",19.129999
"189","2007-10-02",19.32
"190","2007-10-03",19.34
"191","2007-10-04",19.35
"192","2007-10-05",19.35
"193","2007-10-08",19.280001
"194","2007-10-09",19.42
"195","2007-10-10",19
"196","2007-10-11",18.91
"197","2007-10-12",18.719999
"198","2007-10-15",18.540001
"199","2007-10-16",18.190001
"200","2007-10-17",18.299999
"201","2007-10-18",18.25
"202","2007-10-19",18.17
"203","2007-10-22",17.870001
"204","2007-10-23",18.059999
"205","2007-10-24",17.940001
"206","2007-10-25",18.07
"207","2007-10-26",18.4
"208","2007-10-29",18.440001
"209","2007-10-30",18.549999
"210","2007-10-31",18.610001
"211","2007-11-01",17.93
"212","2007-11-02",17.440001
"213","2007-11-05",17.43
"214","2007-11-06",17.5
"215","2007-11-07",17.030001
"216","2007-11-08",17.5
"217","2007-11-09",18.059999
"218","2007-11-12",18.23
"219","2007-11-13",18.799999
"220","2007-11-14",19.01
"221","2007-11-15",18.23
"222","2007-11-16",17.870001
"223","2007-11-19",17.540001
"224","2007-11-20",17.5
"225","2007-11-21",16.99
"226","2007-11-23",17.379999
"227","2007-11-26",16.75
"228","2007-11-27",17.09
"229","2007-11-28",18.17
"230","2007-11-29",18.09
"231","2007-11-30",18.610001
"232","2007-12-03",18.4
"233","2007-12-04",18.23
"234","2007-12-05",18.620001
"235","2007-12-06",18.9
"236","2007-12-07",18.66
"237","2007-12-10",18.98
"238","2007-12-11",18.16
"239","2007-12-12",17.77
"240","2007-12-13",17.99
"241","2007-12-14",17.23
"242","2007-12-17",17.01
"243","2007-12-18",17.120001
"244","2007-12-19",17.26
"245","2007-12-20",17.530001
"246","2007-12-21",17.889999
"247","2007-12-24",17.709999
"248","2007-12-26",17.690001
"249","2007-12-27",17.57
"250","2007-12-28",17.360001
"251","2007-12-31",17.58
"252","2008-01-02",17.32
"253","2008-01-03",16.84
"254","2008-01-04",16.48
"255","2008-01-07",16.66
"256","2008-01-08",16.219999
"257","2008-01-09",15.9
"258","2008-01-10",16.1
"259","2008-01-11",16.200001
"260","2008-01-14",15.82
"261","2008-01-15",15.59
"262","2008-01-16",15.67
"263","2008-01-17",15.15
"264","2008-01-18",15.06
"265","2008-01-22",15.85
"266","2008-01-23",17.02
"267","2008-01-24",17.370001
"268","2008-01-25",17.299999
"269","2008-01-28",17.780001
"270","2008-01-29",17.65
"271","2008-01-30",17.98
"272","2008-01-31",18.549999
"273","2008-02-01",18.559999
"274","2008-02-04",17.620001
"275","2008-02-05",17.469999
"276","2008-02-06",17.389999
"277","2008-02-07",17.629999
"278","2008-02-08",17.309999
"279","2008-02-11",17.43
"280","2008-02-12",17.66
"281","2008-02-13",17.620001
"282","2008-02-14",17.42
"283","2008-02-15",17.450001
"284","2008-02-19",17.26
"285","2008-02-20",17.57
"286","2008-02-21",17.27
"287","2008-02-22",17.190001
"288","2008-02-25",17.18
"289","2008-02-26",17.15
"290","2008-02-27",17.23
"291","2008-02-28",16.76
"292","2008-02-29",16.33
"293","2008-03-03",16.23
"294","2008-03-04",16.129999
"295","2008-03-05",16
"296","2008-03-06",15.73
"297","2008-03-07",15.93
"298","2008-03-10",15.92
"299","2008-03-11",16.77
"300","2008-03-12",16.24
"301","2008-03-13",16.879999
"302","2008-03-14",16.98
"303","2008-03-17",17.09
"304","2008-03-18",18.25
"305","2008-03-19",17.92
"306","2008-03-20",18.98
"307","2008-03-24",18.450001
"308","2008-03-25",18.700001
"309","2008-03-26",18.23
"310","2008-03-27",18.290001
"311","2008-03-28",18.059999
"312","2008-03-31",18.219999
"313","2008-04-01",18.67
"314","2008-04-02",18.780001
"315","2008-04-03",18.719999
"316","2008-04-04",18.440001
"317","2008-04-07",18.780001
"318","2008-04-08",18.790001
"319","2008-04-09",18.24
"320","2008-04-10",18.09
"321","2008-04-11",17.870001
"322","2008-04-14",17.26
"323","2008-04-15",17.76
"324","2008-04-16",18.33
"325","2008-04-17",18.549999
"326","2008-04-18",18.41
"327","2008-04-21",18.18
"328","2008-04-22",18.84
"329","2008-04-23",18.24
"330","2008-04-24",19.209999
"331","2008-04-25",19.190001
"332","2008-04-28",18.77
"333","2008-04-29",18.809999
"334","2008-04-30",18.67
"335","2008-05-01",19.290001
"336","2008-05-02",18.940001
"337","2008-05-05",18.639999
"338","2008-05-06",18.809999
"339","2008-05-07",18.450001
"340","2008-05-08",18.68
"341","2008-05-09",18.85
"342","2008-05-12",19
"343","2008-05-13",19.030001
"344","2008-05-14",19.110001
"345","2008-05-15",19.43
"346","2008-05-16",19.690001
"347","2008-05-19",19.690001
"348","2008-05-20",19.559999
"349","2008-05-21",19.75
"350","2008-05-22",20.190001
"351","2008-05-23",20.26
"352","2008-05-27",20.59
"353","2008-05-28",20.059999
"354","2008-05-29",20.440001
"355","2008-05-30",20.52
"356","2008-06-02",20.49
"357","2008-06-03",19.98
"358","2008-06-04",20.35
"359","2008-06-05",20.5
"360","2008-06-06",19.93
"361","2008-06-09",19.74
"362","2008-06-10",19.75
"363","2008-06-11",19.4
"364","2008-06-12",19.52
"365","2008-06-13",20.02
"366","2008-06-16",20.040001
"367","2008-06-17",20.01
"368","2008-06-18",20.1
"369","2008-06-19",19.620001
"370","2008-06-20",19.84
"371","2008-06-23",19.540001
"372","2008-06-24",19.540001
"373","2008-06-25",19.27
"374","2008-06-26",18.969999
"375","2008-06-27",18.5
"376","2008-06-30",17.84
"377","2008-07-01",17.74
"378","2008-07-02",17.879999
"379","2008-07-03",17.33
"380","2008-07-07",16.690001
"381","2008-07-08",17.870001
"382","2008-07-09",17.65
"383","2008-07-10",17.51
"384","2008-07-11",17.139999
"385","2008-07-14",16.16
"386","2008-07-15",15.81
"387","2008-07-16",17.200001
"388","2008-07-17",17.98
"389","2008-07-18",18.41
"390","2008-07-21",18.379999
"391","2008-07-22",19.049999
"392","2008-07-23",17.6
"393","2008-07-24",15.99
"394","2008-07-25",16.209999
"395","2008-07-28",15.82
"396","2008-07-29",16.57
"397","2008-07-30",16.719999
"398","2008-07-31",16.620001
"399","2008-08-01",16.85
"400","2008-08-04",16.110001
"401","2008-08-05",16.469999
"402","2008-08-06",16.450001
"403","2008-08-07",15.88
"404","2008-08-08",16.200001
"405","2008-08-11",16.780001
"406","2008-08-12",15.98
"407","2008-08-13",15.58
"408","2008-08-14",15.96
"409","2008-08-15",16.16
"410","2008-08-18",15.83
"411","2008-08-19",15.5
"412","2008-08-20",15.39
"413","2008-08-21",15.22
"414","2008-08-22",15.75
"415","2008-08-25",15.32
"416","2008-08-26",15.48
"417","2008-08-27",15.67
"418","2008-08-28",16.290001
"419","2008-08-29",16.49
"420","2008-09-02",16.33
"421","2008-09-03",16.35
"422","2008-09-04",16.030001
"423","2008-09-05",16.690001
"424","2008-09-08",17.43
"425","2008-09-09",16.49
"426","2008-09-10",16.190001
"427","2008-09-11",16.24
"428","2008-09-12",17.290001
"429","2008-09-15",16.83
"430","2008-09-16",17.84
"431","2008-09-17",16.969999
"432","2008-09-18",19.120001
"433","2008-09-19",20.5
"434","2008-09-22",17.67
"435","2008-09-23",16.870001
"436","2008-09-24",17.17
"437","2008-09-25",16.83
"438","2008-09-26",16.940001
"439","2008-09-29",15.24
"440","2008-09-30",16.790001
"441","2008-10-01",16.74
"442","2008-10-02",16.879999
"443","2008-10-03",15.65
"444","2008-10-06",15.88
"445","2008-10-07",15.01
"446","2008-10-08",14.83
"447","2008-10-09",13.27
"448","2008-10-10",14.83
"449","2008-10-13",16.1
"450","2008-10-14",15.73
"451","2008-10-15",14.53
"452","2008-10-16",14.72
"453","2008-10-17",13.95
"454","2008-10-20",13.85
"455","2008-10-21",13.87
"456","2008-10-22",13.42
"457","2008-10-23",13.38
"458","2008-10-24",13.64
"459","2008-10-27",13.02
"460","2008-10-28",14.68
"461","2008-10-29",14.11
"462","2008-10-30",14.75
"463","2008-10-31",15.66
"464","2008-11-03",14.66
"465","2008-11-04",15.4
"466","2008-11-05",14.01
"467","2008-11-06",13.85
"468","2008-11-07",13.59
"469","2008-11-10",13.34
"470","2008-11-11",13.92
"471","2008-11-12",13.32
"472","2008-11-13",15.05
"473","2008-11-14",14.01
"474","2008-11-17",13.89
"475","2008-11-18",13.75
"476","2008-11-19",12.6
"477","2008-11-20",11.58
"478","2008-11-21",11.18
"479","2008-11-24",11.85
"480","2008-11-25",12.48
"481","2008-11-26",12.88
"482","2008-11-28",13.05
"483","2008-12-01",11.25
"484","2008-12-02",12.19
"485","2008-12-03",12.87
"486","2008-12-04",12.62
"487","2008-12-05",13.04
"488","2008-12-08",12.39
"489","2008-12-09",11.91
"490","2008-12-10",11.6
"491","2008-12-11",11.02
"492","2008-12-12",11.68
"493","2008-12-15",11.73
"494","2008-12-16",12.52
"495","2008-12-17",12.36
"496","2008-12-18",12.46
"497","2008-12-19",12.13
"498","2008-12-22",12.17
"499","2008-12-23",12.01
"500","2008-12-24",12.01
"501","2008-12-26",12.22
"502","2008-12-29",11.87
"503","2008-12-30",11.89
"504","2008-12-31",11.96
"505","2009-01-02",12.14
"506","2009-01-05",11.99
"507","2009-01-06",12.23
"508","2009-01-07",11.78
"509","2009-01-08",12.12
"510","2009-01-09",12.16
"511","2009-01-12",12.03
"512","2009-01-13",12
"513","2009-01-14",11.57
"514","2009-01-15",12.21
"515","2009-01-16",12.47
"516","2009-01-20",12.35
"517","2009-01-21",12.28
"518","2009-01-22",12.15
"519","2009-01-23",12.38
"520","2009-01-26",12.52
"521","2009-01-27",11.97
"522","2009-01-28",13.22
"523","2009-01-29",13.11
"524","2009-01-30",13.25
"525","2009-02-02",13.69
"526","2009-02-03",13.11
"527","2009-02-04",12.02
"528","2009-02-05",12.57
"529","2009-02-06",12.78
"530","2009-02-09",12.68
"531","2009-02-10",11.91
"532","2009-02-11",12.22
"533","2009-02-12",11.85
"534","2009-02-13",11.33
"535","2009-02-17",10.99
"536","2009-02-18",10.81
"537","2009-02-19",10.35
"538","2009-02-20",10.13
"539","2009-02-23",9.67
"540","2009-02-24",10.34
"541","2009-02-25",10.35
"542","2009-02-26",10.46
"543","2009-02-27",9.85
"544","2009-03-02",9.21
"545","2009-03-03",9.26
"546","2009-03-04",8.84
"547","2009-03-05",7.9
"548","2009-03-06",7.99
"549","2009-03-09",8.21
"550","2009-03-10",9.01
"551","2009-03-11",8.54
"552","2009-03-12",9.45
"553","2009-03-13",9.47
"554","2009-03-16",9.68
"555","2009-03-17",9.9
"556","2009-03-18",10.78
"557","2009-03-19",10.71
"558","2009-03-20",10.16
"559","2009-03-23",11.44
"560","2009-03-24",11.07
"561","2009-03-25",11.33
"562","2009-03-26",11.67
"563","2009-03-27",11.4
"564","2009-03-30",10.64
"565","2009-03-31",11.17
"566","2009-04-01",11.08
"567","2009-04-02",11.32
"568","2009-04-03",11.35
"569","2009-04-06",10.67
"570","2009-04-07",10.56
"571","2009-04-08",10.25
"572","2009-04-09",11.68
"573","2009-04-13",12.28
"574","2009-04-14",11.42
"575","2009-04-15",11.8
"576","2009-04-16",11.78
"577","2009-04-17",12.29
"578","2009-04-20",10.92
"579","2009-04-21",11.64
"580","2009-04-22",11.64
"581","2009-04-23",11.15
"582","2009-04-24",11.46
"583","2009-04-27",11.35
"584","2009-04-28",11.73
"585","2009-04-29",11.9
"586","2009-04-30",11.31
"587","2009-05-01",10.93
"588","2009-05-04",11.95
"589","2009-05-05",11.35
"590","2009-05-06",11.39
"591","2009-05-07",11.03
"592","2009-05-08",11.2
"593","2009-05-11",11.31
"594","2009-05-12",11.15
"595","2009-05-13",10.87
"596","2009-05-14",11.05
"597","2009-05-15",10.47
"598","2009-05-18",11.24
"599","2009-05-19",10.59
"600","2009-05-20",10.33
"601","2009-05-21",10.06
"602","2009-05-22",10.02
"603","2009-05-26",10.49
"604","2009-05-27",10.15
"605","2009-05-28",10.67
"606","2009-05-29",11.06
"607","2009-06-01",11.07
"608","2009-06-02",11.18
"609","2009-06-03",10.83
"610","2009-06-04",10.73
"611","2009-06-05",10.31
"612","2009-06-08",10.51
"613","2009-06-09",10.62
"614","2009-06-10",10.74
"615","2009-06-11",10.94
"616","2009-06-12",10.94
"617","2009-06-15",10.81
"618","2009-06-16",10.81
"619","2009-06-17",10.65
"620","2009-06-18",10.76
"621","2009-06-19",10.68
"622","2009-06-22",10.37
"623","2009-06-23",10.3
"624","2009-06-24",10.43
"625","2009-06-25",10.78
"626","2009-06-26",10.68
"627","2009-06-29",10.71
"628","2009-06-30",10.69
"629","2009-07-01",10.83
"630","2009-07-02",10.62
"631","2009-07-06",10.47
"632","2009-07-07",10.45
"633","2009-07-08",10.35
"634","2009-07-09",10.32
"635","2009-07-10",10.09
"636","2009-07-13",10.51
"637","2009-07-14",10.73
"638","2009-07-15",11.1
"639","2009-07-16",11.01
"640","2009-07-17",10.97
"641","2009-07-20",11.05
"642","2009-07-21",10.85
"643","2009-07-22",10.73
"644","2009-07-23",11.02
"645","2009-07-24",11.27
"646","2009-07-27",11.68
"647","2009-07-28",11.83
"648","2009-07-29",10.34
"649","2009-07-30",10.8
"650","2009-07-31",10.94
"651","2009-08-03",11.01
"652","2009-08-04",11.27
"653","2009-08-05",11.13
"654","2009-08-06",11.1
"655","2009-08-07",11.72
"656","2009-08-10",11.26
"657","2009-08-11",11.06
"658","2009-08-12",11.2
"659","2009-08-13",11.29
"660","2009-08-14",11.17
"661","2009-08-17",10.86
"662","2009-08-18",10.74
"663","2009-08-19",10.8
"664","2009-08-20",10.84
"665","2009-08-21",11.15
"666","2009-08-24",10.95
"667","2009-08-25",10.93
"668","2009-08-26",10.84
"669","2009-08-27",10.87
"670","2009-08-28",10.79
"671","2009-08-31",10.64
"672","2009-09-01",10.37
"673","2009-09-02",10.27
"674","2009-09-03",10.46
"675","2009-09-04",10.44
"676","2009-09-08",10.52
"677","2009-09-09",10.75
"678","2009-09-10",10.71
"679","2009-09-11",10.77
"680","2009-09-14",10.87
"681","2009-09-15",10.98
"682","2009-09-16",11.7
"683","2009-09-17",11.38
"684","2009-09-18",11.31
"685","2009-09-21",11.32
"686","2009-09-22",11.43
"687","2009-09-23",11.14
"688","2009-09-24",10.93
"689","2009-09-25",10.98
"690","2009-09-28",11.11
"691","2009-09-29",11.36
"692","2009-09-30",11.42
"693","2009-10-01",11.42
"694","2009-10-02",11.13
"695","2009-10-05",11.33
"696","2009-10-06",11.2
"697","2009-10-07",11.17
"698","2009-10-08",11.39
"699","2009-10-09",11.7
"700","2009-10-12",11.35
"701","2009-10-13",11.23
"702","2009-10-14",11.25
"703","2009-10-15",11.26
"704","2009-10-16",11.27
"705","2009-10-19",11.22
"706","2009-10-20",11.05
"707","2009-10-21",10.99
"708","2009-10-22",10.98
"709","2009-10-23",10.96
"710","2009-10-26",10.86
"711","2009-10-27",11
"712","2009-10-28",10.99
"713","2009-10-29",11.12
"714","2009-10-30",10.79
"715","2009-11-02",10.76
"716","2009-11-03",10.58
"717","2009-11-04",10.39
"718","2009-11-05",10.61
"719","2009-11-06",10.58
"720","2009-11-09",11.01
"721","2009-11-10",11.14
"722","2009-11-11",11.42
"723","2009-11-12",11.45
"724","2009-11-13",11.52
"725","2009-11-16",11.49
"726","2009-11-17",11.65
"727","2009-11-18",11.71
"728","2009-11-19",11.48
"729","2009-11-20",11.27
"730","2009-11-23",11.37
"731","2009-11-24",11.54
"732","2009-11-25",11.53
"733","2009-11-27",11.44
"734","2009-11-30",11.69
"735","2009-12-01",11.6
"736","2009-12-02",11.78
"737","2009-12-03",11.71
"738","2009-12-04",12.33
"739","2009-12-07",13.4
"740","2009-12-08",12.65
"741","2009-12-09",12.99
"742","2009-12-10",12.98
"743","2009-12-11",13.1
"744","2009-12-14",13.48
"745","2009-12-15",13.51
"746","2009-12-16",13.91
"747","2009-12-17",13.92
"748","2009-12-18",14.36
"749","2009-12-21",14.18
"750","2009-12-22",14.36
"751","2009-12-23",14.57
"752","2009-12-24",14.65
"753","2009-12-28",14.39
"754","2009-12-29",14.48
"755","2009-12-30",14.51
"756","2009-12-31",14.51
"757","2010-01-04",14.42
"758","2010-01-05",14.46
"759","2010-01-06",14.47
"760","2010-01-07",14.86
"761","2010-01-08",14.91
"762","2010-01-11",14.85
"763","2010-01-12",14.52
"764","2010-01-13",14.7
"765","2010-01-14",14.84
"766","2010-01-15",14.58
"767","2010-01-19",14.67
"768","2010-01-20",14.69
"769","2010-01-21",15.05
"770","2010-01-22",14.89
"771","2010-01-25",14.68
"772","2010-01-26",14.99
"773","2010-01-27",14.93
"774","2010-01-28",14.9
"775","2010-01-29",15.03
"776","2010-02-01",15.13
"777","2010-02-02",15.35
"778","2010-02-03",14.83
"779","2010-02-04",14.53
"780","2010-02-05",15.03
"781","2010-02-08",15.02
"782","2010-02-09",15.09
"783","2010-02-10",15.02
"784","2010-02-11",15.41
"785","2010-02-12",15.6
"786","2010-02-16",15.88
"787","2010-02-17",15.67
"788","2010-02-18",15.7
"789","2010-02-19",15.62
"790","2010-02-22",15.81
"791","2010-02-23",15.54
"792","2010-02-24",15.57
"793","2010-02-25",15.53
"794","2010-02-26",15.49
"795","2010-03-01",15.63
"796","2010-03-02",15.73
"797","2010-03-03",15.45
"798","2010-03-04",15.43
"799","2010-03-05",15.6
"800","2010-03-08",15.8
"801","2010-03-09",15.99
"802","2010-03-10",16.34
"803","2010-03-11",16.629999
"804","2010-03-12",16.33
"805","2010-03-15",16.68
"806","2010-03-16",16.84
"807","2010-03-17",17.08
"808","2010-03-18",16.77
"809","2010-03-19",16.370001
"810","2010-03-22",16.5
"811","2010-03-23",16.6
"812","2010-03-24",16.389999
"813","2010-03-25",16.219999
"814","2010-03-26",16.35
"815","2010-03-29",16.67
"816","2010-03-30",16.639999
"817","2010-03-31",16.540001
"818","2010-04-01",16.639999
"819","2010-04-05",16.870001
"820","2010-04-06",16.950001
"821","2010-04-07",16.940001
"822","2010-04-08",17.34
"823","2010-04-09",17.43
"824","2010-04-12",17.66
"825","2010-04-13",17.549999
"826","2010-04-14",18
"827","2010-04-15",18
"828","2010-04-16",17.559999
"829","2010-04-19",17.57
"830","2010-04-20",17.93
"831","2010-04-21",17.32
"832","2010-04-22",17.129999
"833","2010-04-23",16.540001
"834","2010-04-26",16.290001
"835","2010-04-27",16.360001
"836","2010-04-28",16.51
"837","2010-04-29",16.530001
"838","2010-04-30",16.469999
"839","2010-05-03",16.610001
"840","2010-05-04",15.97
"841","2010-05-05",15.95
"842","2010-05-06",15.21
"843","2010-05-07",15.31
"844","2010-05-10",16.129999
"845","2010-05-11",16.030001
"846","2010-05-12",16.27
"847","2010-05-13",16.299999
"848","2010-05-14",15.99
"849","2010-05-17",16.08
"850","2010-05-18",15.98
"851","2010-05-19",16.209999
"852","2010-05-20",15.31
"853","2010-05-21",15.39
"854","2010-05-24",15.5
"855","2010-05-25",15.44
"856","2010-05-26",15.64
"857","2010-05-27",16.16
"858","2010-05-28",16.049999
"859","2010-06-01",15.65
"860","2010-06-02",16.23
"861","2010-06-03",15.92
"862","2010-06-04",15.55
"863","2010-06-07",15.58
"864","2010-06-08",15.74
"865","2010-06-09",15.61
"866","2010-06-10",16.049999
"867","2010-06-11",16.040001
"868","2010-06-14",15.82
"869","2010-06-15",16.1
"870","2010-06-16",16.07
"871","2010-06-17",16.200001
"872","2010-06-18",16.139999
"873","2010-06-21",16.08
"874","2010-06-22",15.92
"875","2010-06-23",15.81
"876","2010-06-24",15.64
"877","2010-06-25",15.59
"878","2010-06-28",15.67
"879","2010-06-29",15.3
"880","2010-06-30",15.27
"881","2010-07-01",15.54
"882","2010-07-02",15.23
"883","2010-07-06",15.32
"884","2010-07-07",15.81
"885","2010-07-08",15.9
"886","2010-07-09",16.17
"887","2010-07-12",16.200001
"888","2010-07-13",16.879999
"889","2010-07-14",17
"890","2010-07-15",17.120001
"891","2010-07-16",16.610001
"892","2010-07-19",16.68
"893","2010-07-20",16.66
"894","2010-07-21",16.290001
"895","2010-07-22",16.629999
"896","2010-07-23",16.82
"897","2010-07-26",17.299999
"898","2010-07-27",17.4
"899","2010-07-28",17.08
"900","2010-07-29",17.27
"901","2010-07-30",17.26
"902","2010-08-02",17.559999
"903","2010-08-03",17.690001
"904","2010-08-04",17.459999
"905","2010-08-05",17.370001
"906","2010-08-06",17.219999
"907","2010-08-09",17.27
"908","2010-08-10",17.18
"909","2010-08-11",16.49
"910","2010-08-12",16.280001
"911","2010-08-13",16.190001
"912","2010-08-16",16.09
"913","2010-08-17",16.4
"914","2010-08-18",16.379999
"915","2010-08-19",16.129999
"916","2010-08-20",16.049999
"917","2010-08-23",15.93
"918","2010-08-24",15.94
"919","2010-08-25",15.72
"920","2010-08-26",15.6
"921","2010-08-27",15.89
"922","2010-08-30",15.6
"923","2010-08-31",15.89
"924","2010-09-01",16.09
"925","2010-09-02",16.040001
"926","2010-09-03",16.450001
"927","2010-09-07",16.389999
"928","2010-09-08",16.48
"929","2010-09-09",16.610001
"930","2010-09-10",16.59
"931","2010-09-13",16.98
"932","2010-09-14",16.77
"933","2010-09-15",16.73
"934","2010-09-16",16.530001
"935","2010-09-17",16.32
"936","2010-09-20",16.51
"937","2010-09-21",16.34
"938","2010-09-22",16.08
"939","2010-09-23",16.01
"940","2010-09-24",16.35
"941","2010-09-27",16.08
"942","2010-09-28",16.139999
"943","2010-09-29",16
"944","2010-09-30",16.25
"945","2010-10-01",16.34
"946","2010-10-04",16.27
"947","2010-10-05",16.469999
"948","2010-10-06",16.49
"949","2010-10-07",16.41
"950","2010-10-08",16.379999
"951","2010-10-11",16.4
"952","2010-10-12",16.57
"953","2010-10-13",16.58
"954","2010-10-14",16.65
"955","2010-10-15",16.52
"956","2010-10-18",16.620001
"957","2010-10-19",16.639999
"958","2010-10-20",16.809999
"959","2010-10-21",16.76
"960","2010-10-22",16.85
"961","2010-10-25",16.780001
"962","2010-10-26",16.790001
"963","2010-10-27",16.780001
"964","2010-10-28",16.870001
"965","2010-10-29",16.93
"966","2010-11-01",17.1
"967","2010-11-02",17.190001
"968","2010-11-03",17.24
"969","2010-11-04",17.33
"970","2010-11-05",17.16
"971","2010-11-08",17.08
"972","2010-11-09",16.93
"973","2010-11-10",17.219999
"974","2010-11-11",17.01
"975","2010-11-12",16.75
"976","2010-11-15",16.85
"977","2010-11-16",16.719999
"978","2010-11-17",16.690001
"979","2010-11-18",16.959999
"980","2010-11-19",16.93
"981","2010-11-22",17
"982","2010-11-23",16.92
