"","date","PATI"
"77","2015-05-21",25.5
"78","2015-05-22",25.299999
"79","2015-05-26",25.25
"80","2015-05-27",25.690001
"81","2015-05-28",25.65
"82","2015-05-29",25.790001
"83","2015-06-01",25.75
"84","2015-06-02",25.889999
"85","2015-06-03",25.82
"86","2015-06-04",25.75
"87","2015-06-05",25.879999
"88","2015-06-08",26.25
"89","2015-06-09",26.059999
"90","2015-06-10",26.1
"91","2015-06-11",25.5
"92","2015-06-12",25.58
"93","2015-06-15",25.32
"94","2015-06-16",25.690001
"95","2015-06-17",25.469999
"96","2015-06-18",26.18
"97","2015-06-19",25.25
"98","2015-06-22",25.389999
"99","2015-06-23",25.32
"100","2015-06-24",25.41
"101","2015-06-25",25.370001
"102","2015-06-26",24.969999
"103","2015-06-29",24.1
"104","2015-06-30",24.65
"105","2015-07-01",24.139999
"106","2015-07-02",24.559999
"107","2015-07-06",24.700001
"108","2015-07-07",24.33
"109","2015-07-08",24.040001
"110","2015-07-09",24.379999
"111","2015-07-10",24
"112","2015-07-13",23.712
"113","2015-07-14",23.5
"114","2015-07-15",23.67
"115","2015-07-16",23.27
"116","2015-07-17",23.290001
"117","2015-07-20",22.139999
"118","2015-07-21",22.34
"119","2015-07-22",22.32
"120","2015-07-23",22.16
"121","2015-07-24",22.139999
"122","2015-07-27",21.52
"123","2015-07-28",21.879999
"124","2015-07-29",23
"125","2015-07-30",23
"126","2015-07-31",23.379999
"127","2015-08-03",23.5
"128","2015-08-04",23.700001
"129","2015-08-05",23.34
"130","2015-08-06",23.43
"131","2015-08-07",23.5
"132","2015-08-10",23.51
"133","2015-08-11",23.889999
"134","2015-08-12",23.5
"135","2015-08-13",22.42
"136","2015-08-14",22.440001
"137","2015-08-17",21.27
"138","2015-08-18",22.049999
"139","2015-08-19",22
"140","2015-08-20",22.950001
"141","2015-08-21",22.01
"142","2015-08-24",21.959999
"143","2015-08-25",23
"144","2015-08-26",23
"145","2015-08-27",22.16
"146","2015-08-28",22.16
"147","2015-08-31",21.879999
"148","2015-09-01",21.68
"149","2015-09-02",21.76
"150","2015-09-03",21.76
"151","2015-09-04",22.35
"152","2015-09-08",22.51
"153","2015-09-09",22.719999
"154","2015-09-10",22.18
"155","2015-09-11",22.290001
"156","2015-09-14",22.35
"157","2015-09-15",22.48
"158","2015-09-16",22.379999
"159","2015-09-17",22.42
"160","2015-09-18",22.52
"161","2015-09-21",22.190001
"162","2015-09-22",22
"163","2015-09-23",22.33
"164","2015-09-24",22.33
"165","2015-09-25",23.51
"166","2015-09-28",23.66
"167","2015-09-29",23.93
"168","2015-09-30",24.049999
"169","2015-10-01",24
"170","2015-10-02",24.01
"171","2015-10-05",23.049999
"172","2015-10-06",23.65
"173","2015-10-07",23.200001
"174","2015-10-08",23.200001
"175","2015-10-09",23.5
"176","2015-10-12",24.249001
"177","2015-10-13",24.249001
"178","2015-10-14",24.249001
"179","2015-10-15",24.24
"180","2015-10-16",23.610001
"181","2015-10-19",23.5
"182","2015-10-20",23.5
"183","2015-10-21",23.5
"184","2015-10-22",23.5
"185","2015-10-23",23.98
"186","2015-10-26",23.98
"187","2015-10-27",23.98
"188","2015-10-28",23.98
"189","2015-10-29",22.43
"190","2015-10-30",22.43
"191","2015-11-02",22.459999
"192","2015-11-03",22.459999
"193","2015-11-04",23.16
"194","2015-11-05",23.16
"195","2015-11-06",22.690001
"196","2015-11-09",22.690001
"197","2015-11-10",22.690001
"198","2015-11-11",22.5
"199","2015-11-12",22.5
"200","2015-11-13",22.365
"201","2015-11-16",22.5
"202","2015-11-17",22.5
"203","2015-11-18",23.620001
"204","2015-11-19",24.5
"205","2015-11-20",23.540001
"206","2015-11-23",23.5
"207","2015-11-24",23.969999
"208","2015-11-25",23.9
"209","2015-11-27",23.9
"210","2015-11-30",23.540001
"211","2015-12-01",23.700001
"212","2015-12-02",23.700001
"213","2015-12-03",23.700001
"214","2015-12-04",23.700001
"215","2015-12-07",23.52
"216","2015-12-08",23.52
"217","2015-12-09",23.51
"218","2015-12-10",23.75
"219","2015-12-11",23.75
"220","2015-12-14",23.75
"221","2015-12-15",23.75
"222","2015-12-16",23.75
"223","2015-12-17",24.860001
"224","2015-12-18",24.49
"225","2015-12-21",23.51
"226","2015-12-22",23.540001
"227","2015-12-23",23.530001
"228","2015-12-24",23.5
"229","2015-12-28",22.549999
"230","2015-12-29",22.549999
"231","2015-12-30",21.700001
"232","2015-12-31",22.5
"233","2016-01-04",22.98
"234","2016-01-05",22.98
"235","2016-01-06",22.5
"236","2016-01-07",22.110001
"237","2016-01-08",21.629999
"238","2016-01-11",22.17
"239","2016-01-12",22.120001
"240","2016-01-13",21.35
"241","2016-01-14",20.870001
"242","2016-01-15",19.5
"243","2016-01-19",20.540001
"244","2016-01-20",20.780001
"245","2016-01-21",21.25
"246","2016-01-22",21.299999
"247","2016-01-25",21.469999
"248","2016-01-26",21.5
"249","2016-01-27",21.809999
"250","2016-01-28",22.219999
"251","2016-01-29",22.360001
"252","2016-02-01",22.360001
"253","2016-02-02",21.530001
"254","2016-02-03",21.587999
"255","2016-02-04",21.5
"256","2016-02-05",21.5
"257","2016-02-08",21.5
"258","2016-02-09",21.5
"259","2016-02-10",21.5
"260","2016-02-11",21.5
"261","2016-02-12",21.5
"262","2016-02-16",21.51
"263","2016-02-17",21.51
"264","2016-02-18",21.51
"265","2016-02-19",21.51
"266","2016-02-22",21.655001
"267","2016-02-23",21.540001
"268","2016-02-24",21.549999
"269","2016-02-25",21.5
"270","2016-02-26",21.5
"271","2016-02-29",21
"272","2016-03-01",21.01
"273","2016-03-02",21.280001
"274","2016-03-03",21.280001
"275","2016-03-04",21.57
"276","2016-03-07",21.370001
"277","2016-03-08",21.370001
"278","2016-03-09",21.09
"279","2016-03-10",21.09
"280","2016-03-11",21
"281","2016-03-14",21
"282","2016-03-15",21.34
"283","2016-03-16",21
"284","2016-03-17",21
"285","2016-03-18",21.48
"286","2016-03-21",21
"287","2016-03-22",21
"288","2016-03-23",21
"289","2016-03-24",21
"290","2016-03-28",21.01
"291","2016-03-29",20.620001
"292","2016-03-30",20.620001
"293","2016-03-31",20.219999
"294","2016-04-01",20.74
"295","2016-04-04",20.74
"296","2016-04-05",20.74
"297","2016-04-06",20.74
"298","2016-04-07",20.26
"299","2016-04-08",20.25
"300","2016-04-11",20.200001
"301","2016-04-12",20.700001
"302","2016-04-13",20.23
"303","2016-04-14",20.25
"304","2016-04-15",20.23
"305","2016-04-18",20.48
"306","2016-04-19",20.48
"307","2016-04-20",20.48
"308","2016-04-21",18.860001
"309","2016-04-22",19.629999
"310","2016-04-25",19.66
"311","2016-04-26",18.08
"312","2016-04-27",18.08
"313","2016-04-28",20.5
"314","2016-04-29",20.5
"315","2016-05-02",21.1
"316","2016-05-03",19.719999
"317","2016-05-04",19.09
"318","2016-05-05",19.01
"319","2016-05-06",19.16
"320","2016-05-09",19.25
"321","2016-05-10",19.15
"322","2016-05-11",19.110001
"323","2016-05-12",19.120001
"324","2016-05-13",19.24
"325","2016-05-16",19.51
"326","2016-05-17",19.51
"327","2016-05-18",19.57
"328","2016-05-19",20.6
"329","2016-05-20",20.59
"330","2016-05-23",20.59
"331","2016-05-24",20.59
"332","2016-05-25",20.59
"333","2016-05-26",21
"334","2016-05-27",20.33
"335","2016-05-31",20.700001
"336","2016-06-01",20.690001
"337","2016-06-02",20.18
"338","2016-06-03",20.200001
"339","2016-06-06",20
"340","2016-06-07",19.910999
"341","2016-06-08",19.26
"342","2016-06-09",19.700001
"343","2016-06-10",20
"344","2016-06-13",19.74
"345","2016-06-14",19.85
"346","2016-06-15",19.99
"347","2016-06-16",19.549999
"348","2016-06-17",20.02
"349","2016-06-20",20
"350","2016-06-21",20
"351","2016-06-22",20
"352","2016-06-23",19.549999
"353","2016-06-24",19.84
"354","2016-06-27",19.84
"355","2016-06-28",19.84
"356","2016-06-29",19.5
"357","2016-06-30",19.450001
"358","2016-07-01",19.75
"359","2016-07-05",19.549999
"360","2016-07-06",19.549999
"361","2016-07-07",19.4
"362","2016-07-08",20.200001
"363","2016-07-11",19.549999
"364","2016-07-12",20.6
"365","2016-07-13",21.33
"366","2016-07-14",21.25
"367","2016-07-15",21.309999
"368","2016-07-18",20.08
"369","2016-07-19",21.32
"370","2016-07-20",20.690001
"371","2016-07-21",20.799999
"372","2016-07-22",21
"373","2016-07-25",21.41
"374","2016-07-26",21.25
"375","2016-07-27",21.5
"376","2016-07-28",21.5
"377","2016-07-29",21.5
"378","2016-08-01",22
"379","2016-08-02",22
"380","2016-08-03",21.99
"381","2016-08-04",22
"382","2016-08-05",22
"383","2016-08-08",21.790001
"384","2016-08-09",22
"385","2016-08-10",22
"386","2016-08-11",22.27
"387","2016-08-12",22.27
"388","2016-08-15",22
"389","2016-08-16",21.309999
"390","2016-08-17",20.51
"391","2016-08-18",20.51
"392","2016-08-19",20.51
"393","2016-08-22",21.25
"394","2016-08-23",21.25
"395","2016-08-24",21.440001
"396","2016-08-25",21.440001
"397","2016-08-26",21.440001
"398","2016-08-29",21.075001
"399","2016-08-30",21.075001
"400","2016-08-31",21.075001
"401","2016-09-01",21.075001
"402","2016-09-02",21
"403","2016-09-06",20.57
"404","2016-09-07",20.74
"405","2016-09-08",20.58
"406","2016-09-09",21.18
"407","2016-09-12",20.67
"408","2016-09-13",20.67
"409","2016-09-14",21
"410","2016-09-15",21.030001
"411","2016-09-16",20.5
"412","2016-09-19",20.5
"413","2016-09-20",21.030001
"414","2016-09-21",21.030001
"415","2016-09-22",21.030001
"416","2016-09-23",21.030001
"417","2016-09-26",21.190001
"418","2016-09-27",21.190001
"419","2016-09-28",21.26
"420","2016-09-29",20.73
"421","2016-09-30",20.73
"422","2016-10-03",20.52
"423","2016-10-04",20.540001
"424","2016-10-05",20.540001
"425","2016-10-06",20.540001
"426","2016-10-07",20.540001
"427","2016-10-10",20.91
"428","2016-10-11",21.280001
"429","2016-10-12",21
"430","2016-10-13",21
"431","2016-10-14",21
"432","2016-10-17",21
"433","2016-10-18",21
"434","2016-10-19",21
"435","2016-10-20",21
"436","2016-10-21",21
"437","2016-10-24",21
"438","2016-10-25",21.179001
"439","2016-10-26",21.179001
"440","2016-10-27",21.120001
"441","2016-10-28",21.120001
"442","2016-10-31",21.120001
"443","2016-11-01",21.120001
"444","2016-11-02",21.120001
"445","2016-11-03",21.105
"446","2016-11-04",21.105
"447","2016-11-07",21.105
"448","2016-11-08",21.105
"449","2016-11-09",21.105
"450","2016-11-10",21.105
"451","2016-11-11",21.174999
"452","2016-11-14",21.15
"453","2016-11-15",21.15
"454","2016-11-16",21.25
"455","2016-11-17",21.639999
"456","2016-11-18",21.639999
"457","2016-11-21",21.5
"458","2016-11-22",21.5
"459","2016-11-23",21.5
"460","2016-11-25",21.5
"461","2016-11-28",23
"462","2016-11-29",26.42
"463","2016-11-30",23.35
"464","2016-12-01",23.422001
"465","2016-12-02",24.42
"466","2016-12-05",25.450001
"467","2016-12-06",25.450001
"468","2016-12-07",25.450001
"469","2016-12-08",25.450001
"470","2016-12-09",23.219999
"471","2016-12-12",24.65
"472","2016-12-13",24.607
"473","2016-12-14",23.75
"474","2016-12-15",23.75
"475","2016-12-16",23.129999
"476","2016-12-19",23.129999
"477","2016-12-20",23.129999
"478","2016-12-21",23.129999
"479","2016-12-22",23.129999
"480","2016-12-23",23.129999
"481","2016-12-27",23.129999
"482","2016-12-28",23.129999
"483","2016-12-29",23.129999
"484","2016-12-30",21.93
"485","2017-01-03",23.43
"486","2017-01-04",23.07
"487","2017-01-05",22.135
"488","2017-01-06",22.135
"489","2017-01-09",22.135
"490","2017-01-10",24
"491","2017-01-11",24
"492","2017-01-12",24.65
"493","2017-01-13",26
"494","2017-01-17",26
"495","2017-01-18",22.530001
"496","2017-01-19",22.530001
"497","2017-01-20",22.530001
"498","2017-01-23",24
"499","2017-01-24",25.5
"500","2017-01-25",25.5
"501","2017-01-26",25.5
"502","2017-01-27",25.5
"503","2017-01-30",26.6
"504","2017-01-31",25.969999
"505","2017-02-01",24.66
"506","2017-02-02",24.66
"507","2017-02-03",24.66
"508","2017-02-06",24.66
"509","2017-02-07",24.66
"510","2017-02-08",24.66
"511","2017-02-09",25.25
"512","2017-02-10",22.6
"513","2017-02-13",23.139999
"514","2017-02-14",25.1
"515","2017-02-15",24.51
"516","2017-02-16",24.51
"517","2017-02-17",24.51
"518","2017-02-21",24
"519","2017-02-22",23.73
"520","2017-02-23",23.75
"521","2017-02-24",23.75
"522","2017-02-27",23.969999
"523","2017-02-28",23.049999
"524","2017-03-01",22
"525","2017-03-02",22.35
"526","2017-03-03",22.35
"527","2017-03-06",20.5
"528","2017-03-07",20.5
"529","2017-03-08",20.75
"530","2017-03-09",21
"531","2017-03-10",21.5
"532","2017-03-13",21.5
"533","2017-03-14",21.5
"534","2017-03-15",21.35
"535","2017-03-16",22.01
"536","2017-03-17",23.07
"537","2017-03-20",22.049999
"538","2017-03-21",22.98
"539","2017-03-22",22.17
"540","2017-03-23",23.856001
"541","2017-03-24",22.379999
"542","2017-03-27",22.5
"543","2017-03-28",22.5
"544","2017-03-29",22.5
"545","2017-03-30",22.5
"546","2017-03-31",22.5
"547","2017-04-03",23.24
"548","2017-04-04",23.5
"549","2017-04-05",23.5
"550","2017-04-06",22.700001
"551","2017-04-07",22.700001
"552","2017-04-10",22.198999
"553","2017-04-11",22.1
"554","2017-04-12",22.1
"555","2017-04-13",22.1
"556","2017-04-17",22.25
"557","2017-04-18",22.25
"558","2017-04-19",22.25
"559","2017-04-20",22.35
"560","2017-04-21",22.35
"561","2017-04-24",22.35
"562","2017-04-25",22.35
"563","2017-04-26",20.75
"564","2017-04-27",20.75
"565","2017-04-28",20.75
"566","2017-05-01",20.75
"567","2017-05-02",20.75
"568","2017-05-03",21
"569","2017-05-04",20.650999
"570","2017-05-05",20.650999
"571","2017-05-08",20.969999
"572","2017-05-09",20.969999
"573","2017-05-10",19.790001
"574","2017-05-11",20.549999
"575","2017-05-12",20.549999
"576","2017-05-15",20.549999
"577","2017-05-16",20.549999
"578","2017-05-17",20.5
"579","2017-05-18",20.5
"580","2017-05-19",20.5
"581","2017-05-22",19.709999
"582","2017-05-23",19.120001
"583","2017-05-24",19.040001
"584","2017-05-25",19.1
"585","2017-05-26",19.01
"586","2017-05-30",19
"587","2017-05-31",19.35
"588","2017-06-01",19.15
"589","2017-06-02",17.9
"590","2017-06-05",18.25
"591","2017-06-06",18.25
"592","2017-06-07",17.860001
"593","2017-06-08",17.799999
"594","2017-06-09",17.9
"595","2017-06-12",18.24
"596","2017-06-13",18.1
"597","2017-06-14",18.09
"598","2017-06-15",18.1
"599","2017-06-16",17.82
"600","2017-06-19",17.969999
"601","2017-06-20",17.959999
"602","2017-06-21",18.1
"603","2017-06-22",18.030001
"604","2017-06-23",18
"605","2017-06-26",17.860001
"606","2017-06-27",17.879999
"607","2017-06-28",17.91
"608","2017-06-29",17.98
"609","2017-06-30",17.870001
"610","2017-07-03",17.77
"611","2017-07-05",17.85
"612","2017-07-06",18
"613","2017-07-07",17.879999
"614","2017-07-10",18
"615","2017-07-11",17.82
"616","2017-07-12",17.879999
"617","2017-07-13",18
"618","2017-07-14",18
"619","2017-07-17",18.02
"620","2017-07-18",18.610001
"621","2017-07-19",19.52
"622","2017-07-20",18.9
"623","2017-07-21",20.089001
"624","2017-07-24",19.809999
"625","2017-07-25",19.440001
"626","2017-07-26",19.450001
"627","2017-07-27",19.444
"628","2017-07-28",19
"629","2017-07-31",19
"630","2017-08-01",19
"631","2017-08-02",19
"632","2017-08-03",19
"633","2017-08-04",19.1
"634","2017-08-07",18.75
"635","2017-08-08",19.379999
"636","2017-08-09",19
"637","2017-08-10",19.27
"638","2017-08-11",19
"639","2017-08-14",19.290001
"640","2017-08-15",19
"641","2017-08-16",19
"642","2017-08-17",19.059999
"643","2017-08-18",19.700001
"644","2017-08-21",19.6
"645","2017-08-22",19.27
"646","2017-08-23",19.139999
"647","2017-08-24",19.4
"648","2017-08-25",19.17
"649","2017-08-28",19.25
"650","2017-08-29",19.25
"651","2017-08-30",20
"652","2017-08-31",19.309999
"653","2017-09-01",20.33
"654","2017-09-05",20.33
"655","2017-09-06",19.549999
"656","2017-09-07",19.23
"657","2017-09-08",19.25
"658","2017-09-11",19.27
"659","2017-09-12",19.299999
"660","2017-09-13",19.280001
"661","2017-09-14",19.049999
"662","2017-09-15",19
"663","2017-09-18",19.200001
"664","2017-09-19",19.16
"665","2017-09-20",19.15
"666","2017-09-21",19.15
"667","2017-09-22",19.139999
"668","2017-09-25",19
"669","2017-09-26",19.26
"670","2017-09-27",19.25
"671","2017-09-28",19.25
"672","2017-09-29",19.940001
"673","2017-10-02",19.761
"674","2017-10-03",19.82
"675","2017-10-04",19.674
"676","2017-10-05",19.950001
"677","2017-10-06",19.950001
"678","2017-10-09",19.549999
"679","2017-10-10",19.549999
"680","2017-10-11",19.798
"681","2017-10-12",19.309999
"682","2017-10-13",19.309999
"683","2017-10-16",19.85
"684","2017-10-17",20
"685","2017-10-18",20.1
"686","2017-10-19",20
"687","2017-10-20",20
"688","2017-10-23",19.799999
"689","2017-10-24",19.5
"690","2017-10-25",19.540001
"691","2017-10-26",19.645
"692","2017-10-27",19.645
"693","2017-10-30",19.645
"694","2017-10-31",19.645
"695","2017-11-01",19.65
"696","2017-11-02",19.65
"697","2017-11-03",19.18
"698","2017-11-06",19.18
"699","2017-11-07",18.85
"700","2017-11-08",18.6
"701","2017-11-09",19.6
"702","2017-11-10",18.02
"703","2017-11-13",17.879999
"704","2017-11-14",17.879999
"705","2017-11-15",17.959999
"706","2017-11-16",18
"707","2017-11-17",17.9
"708","2017-11-20",18.25
"709","2017-11-21",18.799999
"710","2017-11-22",18.799999
"711","2017-11-24",17.99
"712","2017-11-27",17.99
"713","2017-11-28",18.040001
"714","2017-11-29",18.17
"715","2017-11-30",17.620001
"716","2017-12-01",17.620001
"717","2017-12-04",17.700001
"718","2017-12-05",17.389999
"719","2017-12-06",17.360001
"720","2017-12-07",17.402
"721","2017-12-08",17.35
"722","2017-12-11",17.25
"723","2017-12-12",17.25
"724","2017-12-13",17.129999
"725","2017-12-14",16.719999
"726","2017-12-15",16.719999
"727","2017-12-18",17.209999
"728","2017-12-19",17.209999
"729","2017-12-20",17.35
"730","2017-12-21",17.299999
"731","2017-12-22",17.299999
"732","2017-12-26",17.247999
"733","2017-12-27",17.299999
"734","2017-12-28",17.42
"735","2017-12-29",17.379999
"736","2018-01-02",17.35
"737","2018-01-03",17.450001
"738","2018-01-04",17.450001
"739","2018-01-05",17.450001
"740","2018-01-08",17.4
"741","2018-01-09",17.67
"742","2018-01-10",17.93
"743","2018-01-11",17.99
"744","2018-01-12",17.76
"745","2018-01-16",18.4
"746","2018-01-17",17.885
"747","2018-01-18",17.931999
"748","2018-01-19",17.74
"749","2018-01-22",17.74
"750","2018-01-23",17.74
"751","2018-01-24",18
"752","2018-01-25",18.264999
"753","2018-01-26",18.23
"754","2018-01-29",18.209999
"755","2018-01-30",18.5
"756","2018-01-31",19.533001
"757","2018-02-01",19.549999
"758","2018-02-02",20.33
"759","2018-02-05",19.85
"760","2018-02-06",20.200001
"761","2018-02-07",20.200001
"762","2018-02-08",19.756001
"763","2018-02-09",19.756001
"764","2018-02-12",19.756001
"765","2018-02-13",19.756001
"766","2018-02-14",19.01
"767","2018-02-15",19.110001
"768","2018-02-16",19.030001
"769","2018-02-20",19.35
"770","2018-02-21",19.299999
"771","2018-02-22",19.299999
"772","2018-02-23",19.030001
"773","2018-02-26",19
"774","2018-02-27",20
"775","2018-02-28",18.860001
"776","2018-03-01",18.860001
"777","2018-03-02",18.860001
"778","2018-03-05",19.1
"779","2018-03-06",18.99
"780","2018-03-07",19
"781","2018-03-08",19
"782","2018-03-09",19
"783","2018-03-12",19.4
"784","2018-03-13",19.624001
"785","2018-03-14",19.6
"786","2018-03-15",19.6
"787","2018-03-16",19.6
"788","2018-03-19",18.75
"789","2018-03-20",18.75
"790","2018-03-21",18.75
"791","2018-03-22",18.75
"792","2018-03-23",18.75
"793","2018-03-26",18.586
"794","2018-03-27",18.586
"795","2018-03-28",19
"796","2018-03-29",19
"797","2018-04-02",19
"798","2018-04-03",18.66
"799","2018-04-04",18.66
"800","2018-04-05",18.66
"801","2018-04-06",18.528999
"802","2018-04-09",18.528999
"803","2018-04-10",19.5
"804","2018-04-11",19.75
"805","2018-04-12",19.959999
"806","2018-04-13",19.959999
"807","2018-04-16",18.700001
"808","2018-04-17",18.700001
"809","2018-04-18",18.639999
"810","2018-04-19",19.299999
"811","2018-04-20",19.299999
"812","2018-04-23",18.5
"813","2018-04-24",18.5
"814","2018-04-25",18.5
"815","2018-04-26",18.5
"816","2018-04-27",18.132999
"817","2018-04-30",18
"818","2018-05-01",18.23
"819","2018-05-02",18.23
"820","2018-05-03",18.23
"821","2018-05-04",18.23
"822","2018-05-07",18.450001
"823","2018-05-08",18.495001
"824","2018-05-09",18.719999
"825","2018-05-10",18.74
"826","2018-05-11",18.709999
"827","2018-05-14",18.75
"828","2018-05-15",18.75
"829","2018-05-16",18.200001
"830","2018-05-17",18.25
"831","2018-05-18",18.25
"832","2018-05-21",18.52
"833","2018-05-22",18.517
"834","2018-05-23",18.517
"835","2018-05-24",18.517
"836","2018-05-25",18.517
"837","2018-05-29",18.66
"838","2018-05-30",18.49
"839","2018-05-31",18.75
"840","2018-06-01",19
"841","2018-06-04",19.5
"842","2018-06-05",21.700001
"843","2018-06-06",20.549999
"844","2018-06-07",21.625
"845","2018-06-08",21.75
"846","2018-06-11",22.35
"847","2018-06-12",22.34
"848","2018-06-13",21.860001
"849","2018-06-14",22.620001
"850","2018-06-15",22.65
"851","2018-06-18",22.65
"852","2018-06-19",22.4
"853","2018-06-20",22.200001
"854","2018-06-21",21.75
"855","2018-06-22",22.49
"856","2018-06-25",22
"857","2018-06-26",22
"858","2018-06-27",21.5
"859","2018-06-28",22
"860","2018-06-29",21.01
"861","2018-07-02",22.059999
"862","2018-07-03",22
"863","2018-07-05",21.5
"864","2018-07-06",21.700001
"865","2018-07-09",21.82
"866","2018-07-10",21.4
"867","2018-07-11",21.85
"868","2018-07-12",21.799999
"869","2018-07-13",21.799999
"870","2018-07-16",21.85
"871","2018-07-17",21.870001
"872","2018-07-18",21.23
"873","2018-07-19",21.110001
"874","2018-07-20",21
"875","2018-07-23",21.49
"876","2018-07-24",21.725
"877","2018-07-25",21.09
"878","2018-07-26",21
"879","2018-07-27",21.299999
"880","2018-07-30",20.700001
"881","2018-07-31",21.299999
"882","2018-08-01",21.299999
"883","2018-08-02",21.5
"884","2018-08-03",21.5
"885","2018-08-06",21.950001
"886","2018-08-07",21.17
"887","2018-08-08",21.360001
"888","2018-08-09",21.950001
"889","2018-08-10",21.950001
"890","2018-08-13",21.5
"891","2018-08-14",21.1
"892","2018-08-15",20.790001
"893","2018-08-16",20.799999
"894","2018-08-17",21.208
"895","2018-08-20",21
"896","2018-08-21",20.549999
"897","2018-08-22",20.422001
"898","2018-08-23",20.577
"899","2018-08-24",20.610001
"900","2018-08-27",20.32
"901","2018-08-28",21
"902","2018-08-29",20.6
"903","2018-08-30",20.6
"904","2018-08-31",20.6
"905","2018-09-04",20.49
"906","2018-09-05",20.25
"907","2018-09-06",20
"908","2018-09-07",20.5
"909","2018-09-10",20
"910","2018-09-11",19
"911","2018-09-12",18.66
"912","2018-09-13",18.549999
"913","2018-09-14",18.9
"914","2018-09-17",18.809999
"915","2018-09-18",18.9
"916","2018-09-19",18.9
"917","2018-09-20",20.15
"918","2018-09-21",21.1
"919","2018-09-24",20.459999
"920","2018-09-25",20.5
"921","2018-09-26",20.055
"922","2018-09-27",19.85
"923","2018-09-28",19.23
"924","2018-10-01",19.799999
"925","2018-10-02",20
"926","2018-10-03",19.99
"927","2018-10-04",20
"928","2018-10-05",20.200001
"929","2018-10-08",20.200001
"930","2018-10-09",19.58
"931","2018-10-10",19.51
"932","2018-10-11",19.91
"933","2018-10-12",20
"934","2018-10-15",19.549999
"935","2018-10-16",19.549999
"936","2018-10-17",19.950001
"937","2018-10-18",19.950001
"938","2018-10-19",19.77
"939","2018-10-22",19.620001
"940","2018-10-23",19.950001
"941","2018-10-24",19.950001
"942","2018-10-25",19.6
"943","2018-10-26",20
"944","2018-10-29",19.99
"945","2018-10-30",20.593
"946","2018-10-31",20.593
"947","2018-11-01",19.74
"948","2018-11-02",20.959999
"949","2018-11-05",20.959999
"950","2018-11-06",20.959999
"951","2018-11-07",20.959999
"952","2018-11-08",20.950001
"953","2018-11-09",20.700001
"954","2018-11-12",19.99
"955","2018-11-13",19.950001
"956","2018-11-14",20.799999
"957","2018-11-15",19.9
"958","2018-11-16",20
"959","2018-11-19",20
"960","2018-11-20",20.424999
"961","2018-11-21",19.98
"962","2018-11-23",19.98
"963","2018-11-26",20.75
"964","2018-11-27",19.879999
"965","2018-11-28",20.1
"966","2018-11-29",20
"967","2018-11-30",19.65
"968","2018-12-03",19.65
"969","2018-12-04",19.65
"970","2018-12-06",19.65
"971","2018-12-07",19.940001
"972","2018-12-10",19.65
"973","2018-12-11",19.58
"974","2018-12-12",19.799999
"975","2018-12-13",20.52
"976","2018-12-14",19.4
"977","2018-12-17",19.603001
"978","2018-12-18",19.4
"979","2018-12-19",19.4
"980","2018-12-20",19.4
"981","2018-12-21",19.4
"982","2018-12-24",19
"983","2018-12-26",19
"984","2018-12-27",18.440001
"985","2018-12-28",19.690001
"986","2018-12-31",19.709999
"987","2019-01-02",19.709999
"988","2019-01-03",19.709999
