"","date","OPY"
"100","2007-05-25",42.009998
"101","2007-05-29",42
"102","2007-05-30",42.349998
"103","2007-05-31",44.779999
"104","2007-06-01",44.720001
"105","2007-06-04",44.639999
"106","2007-06-05",44.48
"107","2007-06-06",44.529999
"108","2007-06-07",43.139999
"109","2007-06-08",44.110001
"110","2007-06-11",43.990002
"111","2007-06-12",44.290001
"112","2007-06-13",44.009998
"113","2007-06-14",44.040001
"114","2007-06-15",44.349998
"115","2007-06-18",44.73
"116","2007-06-19",46.639999
"117","2007-06-20",48.029999
"118","2007-06-21",48.459999
"119","2007-06-22",48.549999
"120","2007-06-25",48.349998
"121","2007-06-26",48.549999
"122","2007-06-27",49.5
"123","2007-06-28",49.830002
"124","2007-06-29",51.5
"125","2007-07-02",54.98
"126","2007-07-03",55.150002
"127","2007-07-05",55
"128","2007-07-06",54.82
"129","2007-07-09",55.990002
"130","2007-07-10",55.540001
"131","2007-07-11",56.540001
"132","2007-07-12",56.439999
"133","2007-07-13",55.990002
"134","2007-07-16",53.27
"135","2007-07-17",54.32
"136","2007-07-18",55
"137","2007-07-19",56.48
"138","2007-07-20",55.299999
"139","2007-07-23",54.970001
"140","2007-07-24",53.5
"141","2007-07-25",54.5
"142","2007-07-26",53.049999
"143","2007-07-27",54.950001
"144","2007-07-30",54.75
"145","2007-07-31",54.560001
"146","2007-08-01",53.41
"147","2007-08-02",54.099998
"148","2007-08-03",53.580002
"149","2007-08-06",47.700001
"150","2007-08-07",46.23
"151","2007-08-08",44.900002
"152","2007-08-09",40.900002
"153","2007-08-10",49.509998
"154","2007-08-13",50.639999
"155","2007-08-14",46.889999
"156","2007-08-15",44.509998
"157","2007-08-16",44.099998
"158","2007-08-17",48.349998
"159","2007-08-20",49.529999
"160","2007-08-21",49.5
"161","2007-08-22",49.73
"162","2007-08-23",48.98
"163","2007-08-24",48.959999
"164","2007-08-27",47.830002
"165","2007-08-28",46.490002
"166","2007-08-29",46.450001
"167","2007-08-30",45.66
"168","2007-08-31",46.799999
"169","2007-09-04",46.200001
"170","2007-09-05",43.290001
"171","2007-09-06",43.060001
"172","2007-09-07",41.400002
"173","2007-09-10",38.990002
"174","2007-09-11",37.970001
"175","2007-09-12",38.200001
"176","2007-09-13",37.16
"177","2007-09-14",38.349998
"178","2007-09-17",38.599998
"179","2007-09-18",39.900002
"180","2007-09-19",41
"181","2007-09-20",40.709999
"182","2007-09-21",41.59
"183","2007-09-24",39.310001
"184","2007-09-25",39.860001
"185","2007-09-26",39
"186","2007-09-27",41.43
"187","2007-09-28",41.57
"188","2007-10-01",42.220001
"189","2007-10-02",42.68
"190","2007-10-03",43.060001
"191","2007-10-04",41.970001
"192","2007-10-05",43.82
"193","2007-10-08",43.84
"194","2007-10-09",44.279999
"195","2007-10-10",44.150002
"196","2007-10-11",43.970001
"197","2007-10-12",42.619999
"198","2007-10-15",40.799999
"199","2007-10-16",40.27
"200","2007-10-17",39.860001
"201","2007-10-18",39.119999
"202","2007-10-19",38.040001
"203","2007-10-22",38.23
"204","2007-10-23",39.080002
"205","2007-10-24",39.5
"206","2007-10-25",39.810001
"207","2007-10-26",41.580002
"208","2007-10-29",42.66
"209","2007-10-30",41.869999
"210","2007-10-31",42.720001
"211","2007-11-01",41.900002
"212","2007-11-02",42.25
"213","2007-11-05",46.240002
"214","2007-11-06",46.419998
"215","2007-11-07",45.810001
"216","2007-11-08",45.34
"217","2007-11-09",46.060001
"218","2007-11-12",45
"219","2007-11-13",44.689999
"220","2007-11-14",44.41
"221","2007-11-15",43.060001
"222","2007-11-16",43.75
"223","2007-11-19",43.16
"224","2007-11-20",42.310001
"225","2007-11-21",41.580002
"226","2007-11-23",42.389999
"227","2007-11-26",41.5
"228","2007-11-27",40.689999
"229","2007-11-28",41.259998
"230","2007-11-29",39.990002
"231","2007-11-30",41.099998
"232","2007-12-03",40.349998
"233","2007-12-04",38.52
"234","2007-12-05",37.810001
"235","2007-12-06",38.099998
"236","2007-12-07",39.619999
"237","2007-12-10",39.09
"238","2007-12-11",38.099998
"239","2007-12-12",38.130001
"240","2007-12-13",38.099998
"241","2007-12-14",37.900002
"242","2007-12-17",38.869999
"243","2007-12-18",38.689999
"244","2007-12-19",39.849998
"245","2007-12-20",39.73
"246","2007-12-21",40.279999
"247","2007-12-24",41.5
"248","2007-12-26",42.25
"249","2007-12-27",41.830002
"250","2007-12-28",42.009998
"251","2007-12-31",42.349998
"252","2008-01-02",42.099998
"253","2008-01-03",41.869999
"254","2008-01-04",41.049999
"255","2008-01-07",39.59
"256","2008-01-08",38.810001
"257","2008-01-09",37.5
"258","2008-01-10",37.779999
"259","2008-01-11",38.080002
"260","2008-01-14",38.16
"261","2008-01-15",39.259998
"262","2008-01-16",39.419998
"263","2008-01-17",38.790001
"264","2008-01-18",37.02
"265","2008-01-22",35.400002
"266","2008-01-23",36.66
"267","2008-01-24",37.990002
"268","2008-01-25",38.330002
"269","2008-01-28",39.630001
"270","2008-01-29",39.450001
"271","2008-01-30",43.990002
"272","2008-01-31",43.549999
"273","2008-02-01",45.119999
"274","2008-02-04",46.490002
"275","2008-02-05",46.110001
"276","2008-02-06",43.75
"277","2008-02-07",43.799999
"278","2008-02-08",44.639999
"279","2008-02-11",45.029999
"280","2008-02-12",45.849998
"281","2008-02-13",47.790001
"282","2008-02-14",47.470001
"283","2008-02-15",47
"284","2008-02-19",47.799999
"285","2008-02-20",47.5
"286","2008-02-21",44.990002
"287","2008-02-22",45.540001
"288","2008-02-25",47.490002
"289","2008-02-26",47.5
"290","2008-02-27",46.950001
"291","2008-02-28",46.27
"292","2008-02-29",46.119999
"293","2008-03-03",44.970001
"294","2008-03-04",44.02
"295","2008-03-05",44.459999
"296","2008-03-06",44.400002
"297","2008-03-07",43.25
"298","2008-03-10",43.5
"299","2008-03-11",44.5
"300","2008-03-12",44.48
"301","2008-03-13",44.540001
"302","2008-03-14",43.650002
"303","2008-03-17",43.439999
"304","2008-03-18",44.099998
"305","2008-03-19",43.09
"306","2008-03-20",43.150002
"307","2008-03-24",45.299999
"308","2008-03-25",45.299999
"309","2008-03-26",45.23
"310","2008-03-27",44.48
"311","2008-03-28",41.700001
"312","2008-03-31",43.349998
"313","2008-04-01",44.23
"314","2008-04-02",44.23
"315","2008-04-03",44.23
"316","2008-04-04",44.93
"317","2008-04-07",45.889999
"318","2008-04-08",46.5
"319","2008-04-09",45.220001
"320","2008-04-10",45.259998
"321","2008-04-11",43.32
"322","2008-04-14",42.650002
"323","2008-04-15",41.759998
"324","2008-04-16",43.66
"325","2008-04-17",43.330002
"326","2008-04-18",45
"327","2008-04-21",45.150002
"328","2008-04-22",43.799999
"329","2008-04-23",42.57
"330","2008-04-24",43.599998
"331","2008-04-25",42.689999
"332","2008-04-28",43.419998
"333","2008-04-29",43.009998
"334","2008-04-30",37.349998
"335","2008-05-01",38.860001
"336","2008-05-02",37.57
"337","2008-05-05",37.360001
"338","2008-05-06",37.099998
"339","2008-05-07",36.619999
"340","2008-05-08",36.450001
"341","2008-05-09",36.630001
"342","2008-05-12",36.650002
"343","2008-05-13",36.299999
"344","2008-05-14",35.119999
"345","2008-05-15",35.310001
"346","2008-05-16",35.509998
"347","2008-05-19",34.560001
"348","2008-05-20",32.77
"349","2008-05-21",31.75
"350","2008-05-22",31.15
"351","2008-05-23",31
"352","2008-05-27",33.369999
"353","2008-05-28",32.5
"354","2008-05-29",33.09
"355","2008-05-30",32.349998
"356","2008-06-02",32.02
"357","2008-06-03",31.6
"358","2008-06-04",31.540001
"359","2008-06-05",32.790001
"360","2008-06-06",31.209999
"361","2008-06-09",30.6
"362","2008-06-10",30.68
"363","2008-06-11",29.23
"364","2008-06-12",29.6
"365","2008-06-13",30.49
"366","2008-06-16",29.799999
"367","2008-06-17",29.5
"368","2008-06-18",29.83
"369","2008-06-19",29.299999
"370","2008-06-20",29
"371","2008-06-23",27.84
"372","2008-06-24",28.610001
"373","2008-06-25",27.98
"374","2008-06-26",27.65
"375","2008-06-27",28.4
"376","2008-06-30",28.26
"377","2008-07-01",26.93
"378","2008-07-02",25.620001
"379","2008-07-03",25.5
"380","2008-07-07",24.889999
"381","2008-07-08",26.440001
"382","2008-07-09",24.85
"383","2008-07-10",25
"384","2008-07-11",24.360001
"385","2008-07-14",22.870001
"386","2008-07-15",22.48
"387","2008-07-16",24
"388","2008-07-17",24.9
"389","2008-07-18",24.49
"390","2008-07-21",24.139999
"391","2008-07-22",26.559999
"392","2008-07-23",27.190001
"393","2008-07-24",25.52
"394","2008-07-25",26.73
"395","2008-07-28",24.57
"396","2008-07-29",26.73
"397","2008-07-30",29.610001
"398","2008-07-31",29.780001
"399","2008-08-01",30.49
"400","2008-08-04",28.040001
"401","2008-08-05",29.219999
"402","2008-08-06",28.1
"403","2008-08-07",27.389999
"404","2008-08-08",29.26
"405","2008-08-11",29.01
"406","2008-08-12",27.65
"407","2008-08-13",26.809999
"408","2008-08-14",26.940001
"409","2008-08-15",26.959999
"410","2008-08-18",25.51
"411","2008-08-19",25.4
"412","2008-08-20",27.309999
"413","2008-08-21",27.43
"414","2008-08-22",27.799999
"415","2008-08-25",27.18
"416","2008-08-26",27.07
"417","2008-08-27",26.129999
"418","2008-08-28",26.85
"419","2008-08-29",26.59
"420","2008-09-02",26.709999
"421","2008-09-03",27.5
"422","2008-09-04",25.870001
"423","2008-09-05",26.48
"424","2008-09-08",26.360001
"425","2008-09-09",25.51
"426","2008-09-10",26.129999
"427","2008-09-11",25.700001
"428","2008-09-12",25.5
"429","2008-09-15",23.5
"430","2008-09-16",23.459999
"431","2008-09-17",23.25
"432","2008-09-18",23.639999
"433","2008-09-19",24.85
"434","2008-09-22",24.49
"435","2008-09-23",24.950001
"436","2008-09-24",25.41
"437","2008-09-25",25.540001
"438","2008-09-26",24.450001
"439","2008-09-29",24.01
"440","2008-09-30",24.85
"441","2008-10-01",25.33
"442","2008-10-02",24.5
"443","2008-10-03",22.75
"444","2008-10-06",21.549999
"445","2008-10-07",20.77
"446","2008-10-08",19.26
"447","2008-10-09",16.610001
"448","2008-10-10",16.9
"449","2008-10-13",19.17
"450","2008-10-14",19.85
"451","2008-10-15",18.530001
"452","2008-10-16",18.9
"453","2008-10-17",18.790001
"454","2008-10-20",19.5
"455","2008-10-21",19.74
"456","2008-10-22",16.24
"457","2008-10-23",15.52
"458","2008-10-24",16.6
"459","2008-10-27",15.62
"460","2008-10-28",16.389999
"461","2008-10-29",17.23
"462","2008-10-30",17.4
"463","2008-10-31",17.370001
"464","2008-11-03",17.26
"465","2008-11-04",17.780001
"466","2008-11-05",16.129999
"467","2008-11-06",16.139999
"468","2008-11-07",16.030001
"469","2008-11-10",14.52
"470","2008-11-11",13.3
"471","2008-11-12",11.9
"472","2008-11-13",12.64
"473","2008-11-14",13.58
"474","2008-11-17",13.35
"475","2008-11-18",11.68
"476","2008-11-19",8.65
"477","2008-11-20",8.08
"478","2008-11-21",9.21
"479","2008-11-24",9.99
"480","2008-11-25",10
"481","2008-11-26",10.96
"482","2008-11-28",12.81
"483","2008-12-01",11.9
"484","2008-12-02",12.19
"485","2008-12-03",12.09
"486","2008-12-04",11.51
"487","2008-12-05",11.13
"488","2008-12-08",10.8
"489","2008-12-09",10.03
"490","2008-12-10",12.1
"491","2008-12-11",11.5
"492","2008-12-12",11.68
"493","2008-12-15",10.97
"494","2008-12-16",11.16
"495","2008-12-17",11.59
"496","2008-12-18",12.14
"497","2008-12-19",12.53
"498","2008-12-22",11.46
"499","2008-12-23",11.3
"500","2008-12-24",11.17
"501","2008-12-26",11.22
"502","2008-12-29",11.22
"503","2008-12-30",12.06
"504","2008-12-31",12.88
"505","2009-01-02",12.97
"506","2009-01-05",13.34
"507","2009-01-06",13.97
"508","2009-01-07",13.74
"509","2009-01-08",13.99
"510","2009-01-09",14.7
"511","2009-01-12",12.74
"512","2009-01-13",13.59
"513","2009-01-14",11.96
"514","2009-01-15",12.4
"515","2009-01-16",13.51
"516","2009-01-20",11.95
"517","2009-01-21",12.44
"518","2009-01-22",11.24
"519","2009-01-23",11.85
"520","2009-01-26",12.67
"521","2009-01-27",13.07
"522","2009-01-28",13.7
"523","2009-01-29",12.94
"524","2009-01-30",13.25
"525","2009-02-02",13.57
"526","2009-02-03",12.25
"527","2009-02-04",12.25
"528","2009-02-05",11.93
"529","2009-02-06",12.47
"530","2009-02-09",13.8
"531","2009-02-10",13.34
"532","2009-02-11",13.43
"533","2009-02-12",13.71
"534","2009-02-13",13.77
"535","2009-02-17",12.65
"536","2009-02-18",12.35
"537","2009-02-19",10.05
"538","2009-02-20",10.27
"539","2009-02-23",10.07
"540","2009-02-24",10
"541","2009-02-25",9.6
"542","2009-02-26",9.25
"543","2009-02-27",8.7
"544","2009-03-02",8.33
"545","2009-03-03",8.06
"546","2009-03-04",7.96
"547","2009-03-05",6.99
"548","2009-03-06",7.13
"549","2009-03-09",6.85
"550","2009-03-10",7.47
"551","2009-03-11",7.85
"552","2009-03-12",10.01
"553","2009-03-13",10.7
"554","2009-03-16",10.49
"555","2009-03-17",10.55
"556","2009-03-18",11.75
"557","2009-03-19",12.11
"558","2009-03-20",11.31
"559","2009-03-23",12
"560","2009-03-24",11.21
"561","2009-03-25",11.16
"562","2009-03-26",11.03
"563","2009-03-27",10.65
"564","2009-03-30",9.76
"565","2009-03-31",9.98
"566","2009-04-01",10.14
"567","2009-04-02",10.61
"568","2009-04-03",10.36
"569","2009-04-06",10.32
"570","2009-04-07",11.25
"571","2009-04-08",11.05
"572","2009-04-09",12.01
"573","2009-04-13",12.2
"574","2009-04-14",11.63
"575","2009-04-15",11.51
"576","2009-04-16",11.28
"577","2009-04-17",10.86
"578","2009-04-20",9.55
"579","2009-04-21",9.59
"580","2009-04-22",9.58
"581","2009-04-23",9.86
"582","2009-04-24",10.21
"583","2009-04-27",10.03
"584","2009-04-28",10.58
"585","2009-04-29",10.84
"586","2009-04-30",10.72
"587","2009-05-01",11.25
"588","2009-05-04",12.11
"589","2009-05-05",12.24
"590","2009-05-06",12.58
"591","2009-05-07",12
"592","2009-05-08",12.3
"593","2009-05-11",13
"594","2009-05-12",12.55
"595","2009-05-13",11.75
"596","2009-05-14",12.32
"597","2009-05-15",12.33
"598","2009-05-18",13.41
"599","2009-05-19",13.92
"600","2009-05-20",14.48
"601","2009-05-21",14.04
"602","2009-05-22",14.3
"603","2009-05-26",15.15
"604","2009-05-27",13.95
"605","2009-05-28",14.94
"606","2009-05-29",14.86
"607","2009-06-01",15.7
"608","2009-06-02",17.9
"609","2009-06-03",17.860001
"610","2009-06-04",18.51
"611","2009-06-05",17.969999
"612","2009-06-08",17.719999
"613","2009-06-09",17.889999
"614","2009-06-10",17.700001
"615","2009-06-11",18.709999
"616","2009-06-12",18.620001
"617","2009-06-15",18.84
"618","2009-06-16",17.42
"619","2009-06-17",17.690001
"620","2009-06-18",18.43
"621","2009-06-19",18.809999
"622","2009-06-22",17.950001
"623","2009-06-23",17.82
"624","2009-06-24",18.4
"625","2009-06-25",19.280001
"626","2009-06-26",22.83
"627","2009-06-29",22.040001
"628","2009-06-30",21.17
"629","2009-07-01",22.18
"630","2009-07-02",21.68
"631","2009-07-06",22.389999
"632","2009-07-07",22.24
"633","2009-07-08",21.34
"634","2009-07-09",20.82
"635","2009-07-10",21.200001
"636","2009-07-13",22.98
"637","2009-07-14",23.120001
"638","2009-07-15",23.59
"639","2009-07-16",23.219999
"640","2009-07-17",23.469999
"641","2009-07-20",23.959999
"642","2009-07-21",25.030001
"643","2009-07-22",24.870001
"644","2009-07-23",25.450001
"645","2009-07-24",26.59
"646","2009-07-27",26.98
"647","2009-07-28",27.57
"648","2009-07-29",27.700001
"649","2009-07-30",28.280001
"650","2009-07-31",28.01
"651","2009-08-03",28.299999
"652","2009-08-04",28.65
"653","2009-08-05",28.110001
"654","2009-08-06",27.1
"655","2009-08-07",28.389999
"656","2009-08-10",28.809999
"657","2009-08-11",28.120001
"658","2009-08-12",29.059999
"659","2009-08-13",28.879999
"660","2009-08-14",27.549999
"661","2009-08-17",25.700001
"662","2009-08-18",26
"663","2009-08-19",26.879999
"664","2009-08-20",26.450001
"665","2009-08-21",26.799999
"666","2009-08-24",26.690001
"667","2009-08-25",27.469999
"668","2009-08-26",26.860001
"669","2009-08-27",26.76
"670","2009-08-28",26.27
"671","2009-08-31",25.82
"672","2009-09-01",24.280001
"673","2009-09-02",23.99
"674","2009-09-03",24.790001
"675","2009-09-04",25.92
"676","2009-09-08",26.459999
"677","2009-09-09",27.43
"678","2009-09-10",26.99
"679","2009-09-11",26.98
"680","2009-09-14",26.969999
"681","2009-09-15",25.5
"682","2009-09-16",26.049999
"683","2009-09-17",26.1
"684","2009-09-18",26.049999
"685","2009-09-21",25.209999
"686","2009-09-22",25.469999
"687","2009-09-23",25.389999
"688","2009-09-24",25.27
"689","2009-09-25",24.809999
"690","2009-09-28",24.85
"691","2009-09-29",24.719999
"692","2009-09-30",24.35
"693","2009-10-01",23.309999
"694","2009-10-02",23.440001
"695","2009-10-05",23.309999
"696","2009-10-06",23.92
"697","2009-10-07",24.719999
"698","2009-10-08",25.26
"699","2009-10-09",26.9
"700","2009-10-12",27.959999
"701","2009-10-13",27.950001
"702","2009-10-14",28.469999
"703","2009-10-15",28.110001
"704","2009-10-16",28.01
"705","2009-10-19",27.950001
"706","2009-10-20",27.52
"707","2009-10-21",26.280001
"708","2009-10-22",26.629999
"709","2009-10-23",25.379999
"710","2009-10-26",26.41
"711","2009-10-27",25.610001
"712","2009-10-28",24.889999
"713","2009-10-29",26.35
"714","2009-10-30",25.5
"715","2009-11-02",26.190001
"716","2009-11-03",25.73
"717","2009-11-04",25.6
"718","2009-11-05",27.1
"719","2009-11-06",27.4
"720","2009-11-09",27.93
"721","2009-11-10",27.84
"722","2009-11-11",27.76
"723","2009-11-12",27.780001
"724","2009-11-13",28.35
"725","2009-11-16",29.450001
"726","2009-11-17",29.58
"727","2009-11-18",29.99
"728","2009-11-19",30.25
"729","2009-11-20",30.610001
"730","2009-11-23",31.16
"731","2009-11-24",30.780001
"732","2009-11-25",30.870001
"733","2009-11-27",29.92
"734","2009-11-30",31.49
"735","2009-12-01",32.869999
"736","2009-12-02",32.700001
"737","2009-12-03",32.5
"738","2009-12-04",33.490002
"739","2009-12-07",33.34
"740","2009-12-08",33.119999
"741","2009-12-09",32.59
"742","2009-12-10",32.34
"743","2009-12-11",32.450001
"744","2009-12-14",32.759998
"745","2009-12-15",32.419998
"746","2009-12-16",33.240002
"747","2009-12-17",31.709999
"748","2009-12-18",30.84
"749","2009-12-21",31.940001
"750","2009-12-22",32.209999
"751","2009-12-23",33
"752","2009-12-24",33.099998
"753","2009-12-28",32.68
"754","2009-12-29",32.93
"755","2009-12-30",33.07
"756","2009-12-31",33.220001
"757","2010-01-04",33.630001
"758","2010-01-05",33.299999
"759","2010-01-06",32.919998
"760","2010-01-07",33.119999
"761","2010-01-08",33.099998
"762","2010-01-11",31.91
"763","2010-01-12",30.41
"764","2010-01-13",30.719999
"765","2010-01-14",30.5
"766","2010-01-15",30.379999
"767","2010-01-19",30.68
"768","2010-01-20",30.4
"769","2010-01-21",30
"770","2010-01-22",30.030001
"771","2010-01-25",29.91
"772","2010-01-26",29.65
"773","2010-01-27",29.620001
"774","2010-01-28",28.209999
"775","2010-01-29",27.309999
"776","2010-02-01",28.49
"777","2010-02-02",27.389999
"778","2010-02-03",26.67
"779","2010-02-04",25.93
"780","2010-02-05",25.889999
"781","2010-02-08",24.5
"782","2010-02-09",24.34
"783","2010-02-10",25.48
"784","2010-02-11",25.83
"785","2010-02-12",25.48
"786","2010-02-16",25.870001
"787","2010-02-17",26
"788","2010-02-18",25.629999
"789","2010-02-19",25.190001
"790","2010-02-22",25.030001
"791","2010-02-23",24.9
"792","2010-02-24",25.139999
"793","2010-02-25",25
"794","2010-02-26",25.01
"795","2010-03-01",25.9
"796","2010-03-02",26.82
"797","2010-03-03",26.76
"798","2010-03-04",26.809999
"799","2010-03-05",26.99
"800","2010-03-08",26.780001
"801","2010-03-09",26.540001
"802","2010-03-10",26.76
"803","2010-03-11",26.620001
"804","2010-03-12",26.18
"805","2010-03-15",26.08
"806","2010-03-16",26.299999
"807","2010-03-17",26.23
"808","2010-03-18",25.99
"809","2010-03-19",25.58
"810","2010-03-22",25.450001
"811","2010-03-23",25.33
"812","2010-03-24",25.33
"813","2010-03-25",25.25
"814","2010-03-26",25.280001
"815","2010-03-29",25.379999
"816","2010-03-30",25.51
"817","2010-03-31",25.51
"818","2010-04-01",25.48
"819","2010-04-05",28.35
"820","2010-04-06",27.91
"821","2010-04-07",27.75
"822","2010-04-08",27.049999
"823","2010-04-09",26.51
"824","2010-04-12",26.780001
"825","2010-04-13",26.940001
"826","2010-04-14",27.15
"827","2010-04-15",27.57
"828","2010-04-16",27.07
"829","2010-04-19",27.120001
"830","2010-04-20",27.809999
"831","2010-04-21",28.040001
"832","2010-04-22",28.07
"833","2010-04-23",28.1
"834","2010-04-26",28.15
"835","2010-04-27",27.290001
"836","2010-04-28",27.360001
"837","2010-04-29",28.049999
"838","2010-04-30",29.07
"839","2010-05-03",30.41
"840","2010-05-04",29.559999
"841","2010-05-05",28.85
"842","2010-05-06",27.76
"843","2010-05-07",26.26
"844","2010-05-10",28.18
"845","2010-05-11",28.26
"846","2010-05-12",28.74
"847","2010-05-13",28.610001
"848","2010-05-14",28.27
"849","2010-05-17",28.77
"850","2010-05-18",28.23
"851","2010-05-19",27.5
"852","2010-05-20",25.860001
"853","2010-05-21",26.1
"854","2010-05-24",25.18
"855","2010-05-25",25.870001
"856","2010-05-26",26.389999
"857","2010-05-27",27.889999
"858","2010-05-28",27.93
"859","2010-06-01",26.690001
"860","2010-06-02",27.709999
"861","2010-06-03",27.690001
"862","2010-06-04",26.4
"863","2010-06-07",25.280001
"864","2010-06-08",26.01
"865","2010-06-09",25.48
"866","2010-06-10",26.01
"867","2010-06-11",25.98
"868","2010-06-14",26.02
"869","2010-06-15",27.15
"870","2010-06-16",26.92
"871","2010-06-17",26.389999
"872","2010-06-18",25.940001
"873","2010-06-21",25.93
"874","2010-06-22",25.67
"875","2010-06-23",25.26
"876","2010-06-24",25.27
"877","2010-06-25",25.59
"878","2010-06-28",25.559999
"879","2010-06-29",24.5
"880","2010-06-30",23.950001
"881","2010-07-01",23.809999
"882","2010-07-02",22.950001
"883","2010-07-06",22.780001
"884","2010-07-07",23.299999
"885","2010-07-08",23.42
"886","2010-07-09",23.879999
"887","2010-07-12",23.620001
"888","2010-07-13",25.74
"889","2010-07-14",25.25
"890","2010-07-15",25.209999
"891","2010-07-16",24.1
"892","2010-07-19",23.98
"893","2010-07-20",24.82
"894","2010-07-21",24.059999
"895","2010-07-22",24.92
"896","2010-07-23",25.58
"897","2010-07-26",27.110001
"898","2010-07-27",27.790001
"899","2010-07-28",27.32
"900","2010-07-29",27.799999
"901","2010-07-30",28.629999
"902","2010-08-02",29.790001
"903","2010-08-03",28.5
"904","2010-08-04",28.73
"905","2010-08-05",28.440001
"906","2010-08-06",27.65
"907","2010-08-09",28.23
"908","2010-08-10",27.120001
"909","2010-08-11",24.950001
"910","2010-08-12",24.26
"911","2010-08-13",23.84
"912","2010-08-16",24.07
"913","2010-08-17",24.9
"914","2010-08-18",24.549999
"915","2010-08-19",23.26
"916","2010-08-20",23.950001
"917","2010-08-23",23.139999
"918","2010-08-24",22.59
"919","2010-08-25",23.200001
"920","2010-08-26",22.809999
"921","2010-08-27",24.059999
"922","2010-08-30",23.18
"923","2010-08-31",23.299999
"924","2010-09-01",24.559999
"925","2010-09-02",24.35
"926","2010-09-03",25.370001
"927","2010-09-07",24.16
"928","2010-09-08",24.799999
"929","2010-09-09",24.610001
"930","2010-09-10",25.049999
"931","2010-09-13",25.76
"932","2010-09-14",25.77
"933","2010-09-15",25.74
"934","2010-09-16",24.9
"935","2010-09-17",25.559999
"936","2010-09-20",26.77
"937","2010-09-21",26.4
"938","2010-09-22",26.51
"939","2010-09-23",25.92
"940","2010-09-24",26.870001
"941","2010-09-27",26.879999
"942","2010-09-28",27.26
"943","2010-09-29",27.379999
"944","2010-09-30",27.950001
"945","2010-10-01",27.799999
"946","2010-10-04",26.66
"947","2010-10-05",28.59
"948","2010-10-06",27.99
"949","2010-10-07",27.459999
"950","2010-10-08",27.860001
"951","2010-10-11",28.030001
"952","2010-10-12",28.040001
"953","2010-10-13",28.370001
"954","2010-10-14",28.1
"955","2010-10-15",27.83
"956","2010-10-18",28.15
"957","2010-10-19",27.23
"958","2010-10-20",27.6
"959","2010-10-21",26.49
"960","2010-10-22",26.389999
"961","2010-10-25",26.219999
"962","2010-10-26",26
"963","2010-10-27",25.610001
"964","2010-10-28",25.65
"965","2010-10-29",25.450001
"966","2010-11-01",25.309999
"967","2010-11-02",25.860001
"968","2010-11-03",25.84
"969","2010-11-04",27.08
