"","date","TCOM"
"137","2007-07-19",10.72
"138","2007-07-20",10.60375
"139","2007-07-23",10.62375
"140","2007-07-24",10.13875
"141","2007-07-25",10.36125
"142","2007-07-26",10
"143","2007-07-27",9.775
"144","2007-07-30",9.60375
"145","2007-07-31",9.6375
"146","2007-08-01",9.365
"147","2007-08-02",10.125
"148","2007-08-03",10.725
"149","2007-08-06",10.82
"150","2007-08-07",10.1525
"151","2007-08-08",10.08
"152","2007-08-09",9.75
"153","2007-08-10",9.3775
"154","2007-08-13",9.6275
"155","2007-08-14",9.63
"156","2007-08-15",9.5
"157","2007-08-16",9.1375
"158","2007-08-17",9.525
"159","2007-08-20",9.5
"160","2007-08-21",9.6525
"161","2007-08-22",10.21
"162","2007-08-23",10.1875
"163","2007-08-24",10.375
"164","2007-08-27",10.81
"165","2007-08-28",10.1475
"166","2007-08-29",10.445
"167","2007-08-30",10.1675
"168","2007-08-31",10.6225
"169","2007-09-04",10.6475
"170","2007-09-05",10.46
"171","2007-09-06",10.5425
"172","2007-09-07",10.385
"173","2007-09-10",10.3825
"174","2007-09-11",10.78
"175","2007-09-12",11.0275
"176","2007-09-13",11.2825
"177","2007-09-14",11.385
"178","2007-09-17",11.295
"179","2007-09-18",12.0175
"180","2007-09-19",12.1125
"181","2007-09-20",12.1725
"182","2007-09-21",12.425
"183","2007-09-24",12.175
"184","2007-09-25",12.785
"185","2007-09-26",12.945
"186","2007-09-27",12.8175
"187","2007-09-28",12.95
"188","2007-10-01",13.435
"189","2007-10-02",13.5925
"190","2007-10-03",13.2075
"191","2007-10-04",12.7025
"192","2007-10-05",12.875
"193","2007-10-08",13.02
"194","2007-10-09",13.07
"195","2007-10-10",13.0525
"196","2007-10-11",11.995
"197","2007-10-12",12.32
"198","2007-10-15",12.31
"199","2007-10-16",12.2475
"200","2007-10-17",13.035
"201","2007-10-18",13.3375
"202","2007-10-19",13.14
"203","2007-10-22",12.5225
"204","2007-10-23",12.9975
"205","2007-10-24",12.6775
"206","2007-10-25",12.6525
"207","2007-10-26",13.3725
"208","2007-10-29",14.115
"209","2007-10-30",13.46
"210","2007-10-31",14.09
"211","2007-11-01",14.14
"212","2007-11-02",14.73
"213","2007-11-05",14.515
"214","2007-11-06",15.32
"215","2007-11-07",14.275
"216","2007-11-08",15.62
"217","2007-11-09",14.8475
"218","2007-11-12",13.7525
"219","2007-11-13",14.95
"220","2007-11-14",14.5625
"221","2007-11-15",15.0975
"222","2007-11-16",15.1825
"223","2007-11-19",13.9975
"224","2007-11-20",13.8125
"225","2007-11-21",13.51
"226","2007-11-23",13.65
"227","2007-11-26",13.795
"228","2007-11-27",13.8175
"229","2007-11-28",14.875
"230","2007-11-29",14.6775
"231","2007-11-30",15.0275
"232","2007-12-03",15.0225
"233","2007-12-04",15.345
"234","2007-12-05",15.26
"235","2007-12-06",15.6075
"236","2007-12-07",15.0575
"237","2007-12-10",15.1825
"238","2007-12-11",14.8925
"239","2007-12-12",14.96
"240","2007-12-13",14.7825
"241","2007-12-14",14.8075
"242","2007-12-17",14.14
"243","2007-12-18",14.2075
"244","2007-12-19",14.135
"245","2007-12-20",14.4475
"246","2007-12-21",14.27
"247","2007-12-24",14.4525
"248","2007-12-26",14.46
"249","2007-12-27",14.1475
"250","2007-12-28",14.1475
"251","2007-12-31",14.3675
"252","2008-01-02",14.2425
"253","2008-01-03",14.1475
"254","2008-01-04",14.2175
"255","2008-01-07",13.3325
"256","2008-01-08",13.4675
"257","2008-01-09",13.5225
"258","2008-01-10",13.6425
"259","2008-01-11",13.395
"260","2008-01-14",13.6875
"261","2008-01-15",12.5375
"262","2008-01-16",11.875
"263","2008-01-17",11.75
"264","2008-01-18",12.095
"265","2008-01-22",11.125
"266","2008-01-23",11.4825
"267","2008-01-24",11.995
"268","2008-01-25",12.35
"269","2008-01-28",12.25
"270","2008-01-29",11.575
"271","2008-01-30",10.705
"272","2008-01-31",11.415
"273","2008-02-01",12.1675
"274","2008-02-04",12.6725
"275","2008-02-05",11.8725
"276","2008-02-06",11.5575
"277","2008-02-07",11.715
"278","2008-02-08",11.8425
"279","2008-02-11",11.9975
"280","2008-02-12",12.52
"281","2008-02-13",12.5925
"282","2008-02-14",12.375
"283","2008-02-15",12.9275
"284","2008-02-19",12.715
"285","2008-02-20",13.0325
"286","2008-02-21",13.2075
"287","2008-02-22",13.3
"288","2008-02-25",13.8675
"289","2008-02-26",14.345
"290","2008-02-27",13.6625
"291","2008-02-28",15.585
"292","2008-02-29",15.155
"293","2008-03-03",14.5
"294","2008-03-04",14.0125
"295","2008-03-05",13.77
"296","2008-03-06",13.4475
"297","2008-03-07",12.96
"298","2008-03-10",12.49
"299","2008-03-11",13.5325
"300","2008-03-12",13.84
"301","2008-03-13",13.6325
"302","2008-03-14",13.17
"303","2008-03-17",12.5875
"304","2008-03-18",12.545
"305","2008-03-19",12.335
"306","2008-03-20",12.4375
"307","2008-03-24",13.165
"308","2008-03-25",13.7475
"309","2008-03-26",13.75
"310","2008-03-27",13.4775
"311","2008-03-28",13.9575
"312","2008-03-31",13.255
"313","2008-04-01",13.99
"314","2008-04-02",14.0075
"315","2008-04-03",13.9675
"316","2008-04-04",13.92
"317","2008-04-07",14.365
"318","2008-04-08",14.185
"319","2008-04-09",14.225
"320","2008-04-10",13.7075
"321","2008-04-11",13.245
"322","2008-04-14",13.08
"323","2008-04-15",13.045
"324","2008-04-16",13.5675
"325","2008-04-17",13.455
"326","2008-04-18",13.5075
"327","2008-04-21",13.49
"328","2008-04-22",13.75
"329","2008-04-23",14.6225
"330","2008-04-24",14.73
"331","2008-04-25",15.1525
"332","2008-04-28",15.3075
"333","2008-04-29",15.3425
"334","2008-04-30",15.515
"335","2008-05-01",16.262501
"336","2008-05-02",16.942499
"337","2008-05-05",17.5175
"338","2008-05-06",16.705
"339","2008-05-07",16.030001
"340","2008-05-08",16.512501
"341","2008-05-09",16.23
"342","2008-05-12",15.685
"343","2008-05-13",15.585
"344","2008-05-14",15.8325
"345","2008-05-15",14.37
"346","2008-05-16",14.3475
"347","2008-05-19",14.3
"348","2008-05-20",14.25
"349","2008-05-21",14.25
"350","2008-05-22",13.8675
"351","2008-05-23",14.0325
"352","2008-05-27",14.525
"353","2008-05-28",14.895
"354","2008-05-29",14.6425
"355","2008-05-30",14.595
"356","2008-06-02",14.3
"357","2008-06-03",13.925
"358","2008-06-04",13.755
"359","2008-06-05",13.7425
"360","2008-06-06",13.37
"361","2008-06-09",13.1225
"362","2008-06-10",12.46
"363","2008-06-11",12.4825
"364","2008-06-12",12.5
"365","2008-06-13",12.54
"366","2008-06-16",12.4425
"367","2008-06-17",12.4075
"368","2008-06-18",12.05
"369","2008-06-19",12.06
"370","2008-06-20",11.84
"371","2008-06-23",11.6075
"372","2008-06-24",12.045
"373","2008-06-25",12.01
"374","2008-06-26",11.5975
"375","2008-06-27",11.77
"376","2008-06-30",11.445
"377","2008-07-01",11.01
"378","2008-07-02",10.5125
"379","2008-07-03",10.435
"380","2008-07-07",10.6725
"381","2008-07-08",10.61
"382","2008-07-09",10.515
"383","2008-07-10",10.275
"384","2008-07-11",10.24
"385","2008-07-14",10.4375
"386","2008-07-15",10.4075
"387","2008-07-16",10.685
"388","2008-07-17",10.5425
"389","2008-07-18",10.2425
"390","2008-07-21",10.415
"391","2008-07-22",10.5325
"392","2008-07-23",10.71
"393","2008-07-24",10.48
"394","2008-07-25",10.535
"395","2008-07-28",10.5525
"396","2008-07-29",10.8525
"397","2008-07-30",11.635
"398","2008-07-31",11.2725
"399","2008-08-01",11.465
"400","2008-08-04",11.395
"401","2008-08-05",11.7275
"402","2008-08-06",11.655
"403","2008-08-07",11.2625
"404","2008-08-08",11.3125
"405","2008-08-11",11.08
"406","2008-08-12",11.4475
"407","2008-08-13",10.8
"408","2008-08-14",13.375
"409","2008-08-15",13.32
"410","2008-08-18",12.7
"411","2008-08-19",12.0825
"412","2008-08-20",12.25
"413","2008-08-21",11.985
"414","2008-08-22",12
"415","2008-08-25",12.17
"416","2008-08-26",11.9375
"417","2008-08-27",11.99
"418","2008-08-28",12.2825
"419","2008-08-29",12.57
"420","2008-09-02",12.75
"421","2008-09-03",12.0925
"422","2008-09-04",11.205
"423","2008-09-05",11.295
"424","2008-09-08",11.3325
"425","2008-09-09",10.535
"426","2008-09-10",10.8925
"427","2008-09-11",10.435
"428","2008-09-12",10.5
"429","2008-09-15",9.75
"430","2008-09-16",9.265
"431","2008-09-17",8.75
"432","2008-09-18",12.625
"433","2008-09-19",11.2625
"434","2008-09-22",10.605
"435","2008-09-23",10.15
"436","2008-09-24",10.205
"437","2008-09-25",10.5375
"438","2008-09-26",9.9825
"439","2008-09-29",8.825
"440","2008-09-30",9.6525
"441","2008-10-01",9.835
"442","2008-10-02",9.05
"443","2008-10-03",9.25
"444","2008-10-06",9.1775
"445","2008-10-07",9.15
"446","2008-10-08",9.875
"447","2008-10-09",8.7875
"448","2008-10-10",8.255
"449","2008-10-13",9.28
"450","2008-10-14",8.6875
"451","2008-10-15",7.84
"452","2008-10-16",7.85
"453","2008-10-17",8.015
"454","2008-10-20",8.3175
"455","2008-10-21",7.6375
"456","2008-10-22",7.4675
"457","2008-10-23",7.03
"458","2008-10-24",6.5
"459","2008-10-27",6.0375
"460","2008-10-28",6.72
"461","2008-10-29",7.4625
"462","2008-10-30",7.735
"463","2008-10-31",7.645
"464","2008-11-03",8.1
"465","2008-11-04",8.1275
"466","2008-11-05",7.59
"467","2008-11-06",6.8925
"468","2008-11-07",7.1175
"469","2008-11-10",7.055
"470","2008-11-11",6.5
"471","2008-11-12",5.89
"472","2008-11-13",6.26
"473","2008-11-14",5.7475
"474","2008-11-17",5.915
"475","2008-11-18",5.085
"476","2008-11-19",4.3925
"477","2008-11-20",4.1275
"478","2008-11-21",4.705
"479","2008-11-24",4.75
"480","2008-11-25",4.7425
"481","2008-11-26",5.3775
"482","2008-11-28",5.8175
"483","2008-12-01",5
"484","2008-12-02",5.0925
"485","2008-12-03",5.055
"486","2008-12-04",4.995
"487","2008-12-05",5.065
"488","2008-12-08",5.8025
"489","2008-12-09",5.605
"490","2008-12-10",5.685
"491","2008-12-11",5.3925
"492","2008-12-12",5.35
"493","2008-12-15",4.9975
"494","2008-12-16",5.0825
"495","2008-12-17",5.4325
"496","2008-12-18",5.4925
"497","2008-12-19",5.63
"498","2008-12-22",5.125
"499","2008-12-23",4.9875
"500","2008-12-24",5.1
"501","2008-12-26",5.2475
"502","2008-12-29",5.3775
"503","2008-12-30",5.585
"504","2008-12-31",5.95
"505","2009-01-02",5.91
"506","2009-01-05",6.095
"507","2009-01-06",5.945
"508","2009-01-07",5.525
"509","2009-01-08",5.1325
"510","2009-01-09",5.02
"511","2009-01-12",4.9175
"512","2009-01-13",5.055
"513","2009-01-14",5.1025
"514","2009-01-15",5.0875
"515","2009-01-16",5.5225
"516","2009-01-20",5.0025
"517","2009-01-21",5.1575
"518","2009-01-22",4.985
"519","2009-01-23",4.695
"520","2009-01-26",4.69
"521","2009-01-27",4.7825
"522","2009-01-28",5.02
"523","2009-01-29",5.1425
"524","2009-01-30",5.2475
"525","2009-02-02",5.105
"526","2009-02-03",5.0875
"527","2009-02-04",5.1625
"528","2009-02-05",5.4425
"529","2009-02-06",5.375
"530","2009-02-09",5.2575
"531","2009-02-10",4.77
"532","2009-02-11",4.9525
"533","2009-02-12",4.98
"534","2009-02-13",4.9175
"535","2009-02-17",4.805
"536","2009-02-18",4.6775
"537","2009-02-19",4.7325
"538","2009-02-20",4.8475
"539","2009-02-23",4.8925
"540","2009-02-24",5.0175
"541","2009-02-25",5.01
"542","2009-02-26",5.0475
"543","2009-02-27",5
"544","2009-03-02",4.78
"545","2009-03-03",4.825
"546","2009-03-04",5.3275
"547","2009-03-05",5.1125
"548","2009-03-06",5.0775
"549","2009-03-09",5.185
"550","2009-03-10",5.5425
"551","2009-03-11",5.545
"552","2009-03-12",6.17
"553","2009-03-13",7.0525
"554","2009-03-16",6.5
"555","2009-03-17",6.6625
"556","2009-03-18",6.895
"557","2009-03-19",6.765
"558","2009-03-20",6.6425
"559","2009-03-23",7.025
"560","2009-03-24",7.1825
"561","2009-03-25",7.09
"562","2009-03-26",7.3775
"563","2009-03-27",7.08
"564","2009-03-30",6.6925
"565","2009-03-31",6.85
"566","2009-04-01",6.775
"567","2009-04-02",7.13
"568","2009-04-03",7.2275
"569","2009-04-06",7.19
"570","2009-04-07",6.9025
"571","2009-04-08",6.8475
"572","2009-04-09",7.215
"573","2009-04-13",7.49
"574","2009-04-14",7.0125
"575","2009-04-15",7.25
"576","2009-04-16",7.255
"577","2009-04-17",7.4875
"578","2009-04-20",7.5325
"579","2009-04-21",7.6725
"580","2009-04-22",7.645
"581","2009-04-23",7.7
"582","2009-04-24",7.935
"583","2009-04-27",7.69
"584","2009-04-28",7.3775
"585","2009-04-29",7.665
"586","2009-04-30",7.73
"587","2009-05-01",7.7325
"588","2009-05-04",8.3575
"589","2009-05-05",8.225
"590","2009-05-06",8.46
"591","2009-05-07",8.25
"592","2009-05-08",8.255
"593","2009-05-11",8.2025
"594","2009-05-12",9.3675
"595","2009-05-13",9.1725
"596","2009-05-14",9.2175
"597","2009-05-15",9.255
"598","2009-05-18",9.27
"599","2009-05-19",9.24
"600","2009-05-20",9.44
"601","2009-05-21",9.0875
"602","2009-05-22",9.26
"603","2009-05-26",9.435
"604","2009-05-27",9.395
"605","2009-05-28",9.4225
"606","2009-05-29",10.2375
"607","2009-06-01",10.57
"608","2009-06-02",10.52
"609","2009-06-03",10.04
"610","2009-06-04",10.4575
"611","2009-06-05",11.0975
"612","2009-06-08",11.085
"613","2009-06-09",11.31
"614","2009-06-10",11.84
"615","2009-06-11",11.5625
"616","2009-06-12",11.135
"617","2009-06-15",10.4625
"618","2009-06-16",10.18
"619","2009-06-17",10.1525
"620","2009-06-18",10.6975
"621","2009-06-19",10.86
"622","2009-06-22",10.1575
"623","2009-06-23",10.1325
"624","2009-06-24",10.75
"625","2009-06-25",10.9175
"626","2009-06-26",11.2
"627","2009-06-29",11.2075
"628","2009-06-30",11.575
"629","2009-07-01",11.665
"630","2009-07-02",11.15
"631","2009-07-06",10.9
"632","2009-07-07",10.56
"633","2009-07-08",9.93
"634","2009-07-09",10.4425
"635","2009-07-10",10.08
"636","2009-07-13",10.865
"637","2009-07-14",11.3025
"638","2009-07-15",11.4325
"639","2009-07-16",11.32
"640","2009-07-17",11.3325
"641","2009-07-20",12.0575
"642","2009-07-21",11.99
"643","2009-07-22",11.9675
"644","2009-07-23",12.0675
"645","2009-07-24",12.32
"646","2009-07-27",12.135
"647","2009-07-28",12.0925
"648","2009-07-29",11.8775
"649","2009-07-30",12.53
"650","2009-07-31",12.8125
"651","2009-08-03",13.7075
"652","2009-08-04",13.6675
"653","2009-08-05",12.5225
"654","2009-08-06",12.84
"655","2009-08-07",12.8725
"656","2009-08-10",12.7225
"657","2009-08-11",12.83
"658","2009-08-12",12.9125
"659","2009-08-13",13.025
"660","2009-08-14",12.7
"661","2009-08-17",11.975
"662","2009-08-18",12.825
"663","2009-08-19",12.44
"664","2009-08-20",12.5725
"665","2009-08-21",12.8575
"666","2009-08-24",13.04
"667","2009-08-25",12.53
"668","2009-08-26",12.6275
"669","2009-08-27",12.27
"670","2009-08-28",12.2125
"671","2009-08-31",12.235
"672","2009-09-01",12.0875
"673","2009-09-02",12.215
"674","2009-09-03",12.5625
"675","2009-09-04",13.4575
"676","2009-09-08",13.515
"677","2009-09-09",14.0775
"678","2009-09-10",14.11
"679","2009-09-11",13.545
"680","2009-09-14",13.4375
"681","2009-09-15",13.8025
"682","2009-09-16",14.0825
"683","2009-09-17",14.075
"684","2009-09-18",14.0125
"685","2009-09-21",13.775
"686","2009-09-22",14.0825
"687","2009-09-23",14.5
"688","2009-09-24",14.28
"689","2009-09-25",14.2925
"690","2009-09-28",14.7275
"691","2009-09-29",14.9225
"692","2009-09-30",14.6975
"693","2009-10-01",14.0675
"694","2009-10-02",13.9625
"695","2009-10-05",14.5
"696","2009-10-06",14.8725
"697","2009-10-07",14.8825
"698","2009-10-08",15.5125
"699","2009-10-09",15.5725
"700","2009-10-12",15.115
"701","2009-10-13",15.2525
"702","2009-10-14",15.515
"703","2009-10-15",15.495
"704","2009-10-16",15.16
"705","2009-10-19",14.75
"706","2009-10-20",14.4375
"707","2009-10-21",14.5475
"708","2009-10-22",15.175
"709","2009-10-23",15.2475
"710","2009-10-26",15.0625
"711","2009-10-27",14.645
"712","2009-10-28",14.3675
"713","2009-10-29",14.19
"714","2009-10-30",13.385
"715","2009-11-02",13.64
"716","2009-11-03",13.99
"717","2009-11-04",14.39
"718","2009-11-05",14.8575
"719","2009-11-06",15.1
"720","2009-11-09",15.8425
"721","2009-11-10",16.299999
"722","2009-11-11",16.0725
"723","2009-11-12",17.254999
"724","2009-11-13",18.047501
"725","2009-11-16",17.68
"726","2009-11-17",17.9475
"727","2009-11-18",17.8925
"728","2009-11-19",16.834999
"729","2009-11-20",17.0175
"730","2009-11-23",17.235001
"731","2009-11-24",17.469999
"732","2009-11-25",17.67
"733","2009-11-27",17.525
"734","2009-11-30",18.3375
"735","2009-12-01",18.887501
"736","2009-12-02",19.3025
"737","2009-12-03",19.157499
"738","2009-12-04",18.815001
"739","2009-12-07",18.945
"740","2009-12-08",18.719999
"741","2009-12-09",18.275
"742","2009-12-10",18.535
"743","2009-12-11",18.385
"744","2009-12-14",18.655001
"745","2009-12-15",18.522499
"746","2009-12-16",19.342501
"747","2009-12-17",18.780001
"748","2009-12-18",18.612499
"749","2009-12-21",18.327499
"750","2009-12-22",17.7225
"751","2009-12-23",18.147499
"752","2009-12-24",18.295
"753","2009-12-28",18.342501
"754","2009-12-29",18.397499
"755","2009-12-30",18.254999
"756","2009-12-31",17.965
"757","2010-01-04",18.125
"758","2010-01-05",19.137501
"759","2010-01-06",18.7325
"760","2010-01-07",18.2775
"761","2010-01-08",18.195
"762","2010-01-11",18.41
"763","2010-01-12",17.700001
"764","2010-01-13",17.5425
"765","2010-01-14",18.334999
"766","2010-01-15",18.1875
"767","2010-01-19",18.245001
"768","2010-01-20",17.6775
"769","2010-01-21",16.469999
"770","2010-01-22",15.93
"771","2010-01-25",16.32
"772","2010-01-26",16.334999
"773","2010-01-27",16.129999
"774","2010-01-28",16.49
"775","2010-01-29",15.645
"776","2010-02-01",16.235001
"777","2010-02-02",16.615
"778","2010-02-03",15.925
"779","2010-02-04",15.08
"780","2010-02-05",15.285
"781","2010-02-08",15.27
"782","2010-02-09",15.715
"783","2010-02-10",16.4
"784","2010-02-11",16.93
"785","2010-02-12",16.950001
"786","2010-02-16",17.459999
"787","2010-02-17",17.549999
"788","2010-02-18",17.915001
"789","2010-02-19",17.665001
"790","2010-02-22",17.725
"791","2010-02-23",17.865
"792","2010-02-24",18.25
"793","2010-02-25",18.379999
"794","2010-02-26",19.115
"795","2010-03-01",19.535
"796","2010-03-02",18.965
"797","2010-03-03",18.209999
"798","2010-03-04",18.84
"799","2010-03-05",19.315001
"800","2010-03-08",19.700001
"801","2010-03-09",19.370001
"802","2010-03-10",19.434999
"803","2010-03-11",19.4
"804","2010-03-12",19.325001
"805","2010-03-15",18.985001
"806","2010-03-16",18.605
"807","2010-03-17",18.309999
"808","2010-03-18",18.459999
"809","2010-03-19",18
"810","2010-03-22",18.385
"811","2010-03-23",18.82
"812","2010-03-24",19.629999
"813","2010-03-25",20.245001
"814","2010-03-26",19.76
"815","2010-03-29",20.195
"816","2010-03-30",20.34
"817","2010-03-31",19.6
"818","2010-04-01",20.145
"819","2010-04-05",20.155001
"820","2010-04-06",19.855
"821","2010-04-07",19.66
"822","2010-04-08",19.525
"823","2010-04-09",18.98
"824","2010-04-12",19.344999
"825","2010-04-13",19.334999
"826","2010-04-14",19.705
"827","2010-04-15",19.99
"828","2010-04-16",19.540001
"829","2010-04-19",18.559999
"830","2010-04-20",18.559999
"831","2010-04-21",18.014999
"832","2010-04-22",19.030001
"833","2010-04-23",19.24
"834","2010-04-26",19.719999
"835","2010-04-27",18.855
"836","2010-04-28",18.959999
"837","2010-04-29",18.76
"838","2010-04-30",18.25
"839","2010-05-03",18.514999
"840","2010-05-04",18.295
"841","2010-05-05",17.74
"842","2010-05-06",17
"843","2010-05-07",16.465
"844","2010-05-10",18.565001
"845","2010-05-11",18.275
"846","2010-05-12",19.995001
"847","2010-05-13",20.285
"848","2010-05-14",18.995001
"849","2010-05-17",18.965
"850","2010-05-18",18.985001
"851","2010-05-19",19
"852","2010-05-20",17.48
"853","2010-05-21",18.325001
"854","2010-05-24",18.74
"855","2010-05-25",18.575001
"856","2010-05-26",18.695
"857","2010-05-27",20.245001
"858","2010-05-28",19.695
"859","2010-06-01",19.014999
"860","2010-06-02",19.955
"861","2010-06-03",19.395
"862","2010-06-04",18.625
"863","2010-06-07",18.115
"864","2010-06-08",18.205
"865","2010-06-09",18.145
"866","2010-06-10",18.584999
"867","2010-06-11",18.945
"868","2010-06-14",19.700001
"869","2010-06-15",21.200001
"870","2010-06-16",21.615
"871","2010-06-17",21.295
"872","2010-06-18",21.275
"873","2010-06-21",22.9
"874","2010-06-22",22.105
"875","2010-06-23",22.405001
"876","2010-06-24",21.74
"877","2010-06-25",22.035
"878","2010-06-28",21.385
"879","2010-06-29",18.805
"880","2010-06-30",18.780001
"881","2010-07-01",18.799999
"882","2010-07-02",19.035
"883","2010-07-06",16.405001
"884","2010-07-07",17.200001
"885","2010-07-08",17.625
"886","2010-07-09",18.365
"887","2010-07-12",17.695
"888","2010-07-13",18.370001
"889","2010-07-14",18.469999
"890","2010-07-15",18.405001
"891","2010-07-16",18.24
"892","2010-07-19",18.57
"893","2010-07-20",19.459999
"894","2010-07-21",19.01
"895","2010-07-22",19.73
"896","2010-07-23",20.25
"897","2010-07-26",19.924999
"898","2010-07-27",19.775
"899","2010-07-28",19.6
"900","2010-07-29",19.695
"901","2010-07-30",20.129999
"902","2010-08-02",20.129999
"903","2010-08-03",19.74
"904","2010-08-04",20.85
"905","2010-08-05",21
"906","2010-08-06",21.26
"907","2010-08-09",21.26
"908","2010-08-10",20.549999
"909","2010-08-11",19.82
"910","2010-08-12",20.075001
"911","2010-08-13",19.99
"912","2010-08-16",20.17
"913","2010-08-17",20.66
"914","2010-08-18",20.6
"915","2010-08-19",20.575001
"916","2010-08-20",21.049999
"917","2010-08-23",20.535
"918","2010-08-24",19.27
"919","2010-08-25",19.450001
"920","2010-08-26",19.934999
"921","2010-08-27",20.665001
"922","2010-08-30",20.725
"923","2010-08-31",20.245001
"924","2010-09-01",20.629999
"925","2010-09-02",21.504999
"926","2010-09-03",21.139999
"927","2010-09-07",20.504999
"928","2010-09-08",20.275
"929","2010-09-09",20.209999
"930","2010-09-10",20.594999
"931","2010-09-13",21.41
"932","2010-09-14",21.235001
"933","2010-09-15",21.525
"934","2010-09-16",21.48
"935","2010-09-17",21.605
"936","2010-09-20",21.92
"937","2010-09-21",21.995001
"938","2010-09-22",22.190001
"939","2010-09-23",22.42
"940","2010-09-24",23.459999
"941","2010-09-27",24.285
"942","2010-09-28",23.889999
"943","2010-09-29",23.995001
"944","2010-09-30",23.875
"945","2010-10-01",23.725
"946","2010-10-04",23.16
"947","2010-10-05",23.775
"948","2010-10-06",23.035
"949","2010-10-07",23.26
"950","2010-10-08",23.01
"951","2010-10-11",23.35
"952","2010-10-12",23.57
"953","2010-10-13",24.26
"954","2010-10-14",24.135
"955","2010-10-15",24.870001
"956","2010-10-18",25.389999
"957","2010-10-19",24.575001
"958","2010-10-20",25.014999
"959","2010-10-21",25.504999
"960","2010-10-22",25.465
"961","2010-10-25",26
"962","2010-10-26",25.645
"963","2010-10-27",25.264999
"964","2010-10-28",25.365
