"","date","TBI"
"81","2007-04-30",21.700001
"82","2007-05-01",22.24
"83","2007-05-02",22.200001
"84","2007-05-03",22.34
"85","2007-05-04",22.040001
"86","2007-05-07",22.02
"87","2007-05-08",22.32
"88","2007-05-09",22.43
"89","2007-05-10",21.93
"90","2007-05-11",22.49
"91","2007-05-14",22.120001
"92","2007-05-15",21.959999
"93","2007-05-16",22.459999
"94","2007-05-17",22.389999
"95","2007-05-18",22.51
"96","2007-05-21",23.49
"97","2007-05-22",24.030001
"98","2007-05-23",23.530001
"99","2007-05-24",22.92
"100","2007-05-25",23.5
"101","2007-05-29",23.709999
"102","2007-05-30",23.799999
"103","2007-05-31",24
"104","2007-06-01",24.51
"105","2007-06-04",24.370001
"106","2007-06-05",23.93
"107","2007-06-06",23.709999
"108","2007-06-07",22.610001
"109","2007-06-08",23.049999
"110","2007-06-11",22.65
"111","2007-06-12",22.16
"112","2007-06-13",22.549999
"113","2007-06-14",22.610001
"114","2007-06-15",23.040001
"115","2007-06-18",23.139999
"116","2007-06-19",23.16
"117","2007-06-20",22.719999
"118","2007-06-21",23.309999
"119","2007-06-22",23.08
"120","2007-06-25",23.08
"121","2007-06-26",22.99
"122","2007-06-27",23.35
"123","2007-06-28",23.299999
"124","2007-06-29",23.110001
"125","2007-07-02",23.530001
"126","2007-07-03",23.68
"127","2007-07-05",23.5
"128","2007-07-06",23.459999
"129","2007-07-09",23.549999
"130","2007-07-10",22.940001
"131","2007-07-11",23.15
"132","2007-07-12",23.719999
"133","2007-07-13",23.790001
"134","2007-07-16",23.57
"135","2007-07-17",23.73
"136","2007-07-18",22.950001
"137","2007-07-19",27.790001
"138","2007-07-20",26.790001
"139","2007-07-23",26.26
"140","2007-07-24",25.4
"141","2007-07-25",25.5
"142","2007-07-26",24.52
"143","2007-07-27",23.66
"144","2007-07-30",23.91
"145","2007-07-31",23.559999
"146","2007-08-01",23.75
"147","2007-08-02",23.549999
"148","2007-08-03",21.25
"149","2007-08-06",21.540001
"150","2007-08-07",21.120001
"151","2007-08-08",20.1
"152","2007-08-09",18.950001
"153","2007-08-10",21.33
"154","2007-08-13",21.9
"155","2007-08-14",21.66
"156","2007-08-15",21.059999
"157","2007-08-16",21.709999
"158","2007-08-17",21.42
"159","2007-08-20",21.84
"160","2007-08-21",21.52
"161","2007-08-22",22.219999
"162","2007-08-23",22.41
"163","2007-08-24",23.299999
"164","2007-08-27",22.190001
"165","2007-08-28",20.799999
"166","2007-08-29",21.190001
"167","2007-08-30",20.799999
"168","2007-08-31",20.879999
"169","2007-09-04",20.51
"170","2007-09-05",20.309999
"171","2007-09-06",20.1
"172","2007-09-07",19.01
"173","2007-09-10",19.23
"174","2007-09-11",20.040001
"175","2007-09-12",19.85
"176","2007-09-13",19.75
"177","2007-09-14",19.85
"178","2007-09-17",19.33
"179","2007-09-18",19.860001
"180","2007-09-19",20.26
"181","2007-09-20",19.370001
"182","2007-09-21",19.4
"183","2007-09-24",19.27
"184","2007-09-25",19.4
"185","2007-09-26",19.23
"186","2007-09-27",18.85
"187","2007-09-28",18.51
"188","2007-10-01",19.040001
"189","2007-10-02",18.92
"190","2007-10-03",19.129999
"191","2007-10-04",19
"192","2007-10-05",19.709999
"193","2007-10-08",19.6
"194","2007-10-09",20
"195","2007-10-10",19.879999
"196","2007-10-11",19.68
"197","2007-10-12",20.1
"198","2007-10-15",19.85
"199","2007-10-16",19.98
"200","2007-10-17",20.940001
"201","2007-10-18",18.549999
"202","2007-10-19",17.75
"203","2007-10-22",18.73
"204","2007-10-23",18.02
"205","2007-10-24",17.610001
"206","2007-10-25",17.48
"207","2007-10-26",17.73
"208","2007-10-29",17.4
"209","2007-10-30",17.209999
"210","2007-10-31",17.58
"211","2007-11-01",17.049999
"212","2007-11-02",17.02
"213","2007-11-05",16.610001
"214","2007-11-06",16.620001
"215","2007-11-07",15.9
"216","2007-11-08",15.84
"217","2007-11-09",15.5
"218","2007-11-12",15.47
"219","2007-11-13",16.280001
"220","2007-11-14",15.97
"221","2007-11-15",15.43
"222","2007-11-16",15.75
"223","2007-11-19",15.06
"224","2007-11-20",15.19
"225","2007-11-21",14.66
"226","2007-11-23",15.39
"227","2007-11-26",14.72
"228","2007-11-27",14.42
"229","2007-11-28",14.99
"230","2007-11-29",14.84
"231","2007-11-30",15.05
"232","2007-12-03",15.05
"233","2007-12-04",14.85
"234","2007-12-05",14.6
"235","2007-12-06",15.43
"236","2007-12-07",16.01
"237","2007-12-10",16.25
"238","2007-12-11",15.92
"239","2007-12-12",16.26
"240","2007-12-13",16.16
"241","2007-12-14",14.96
"242","2007-12-17",14.77
"243","2007-12-18",15.25
"244","2007-12-19",14.84
"245","2007-12-20",14.6
"246","2007-12-21",15.32
"247","2007-12-24",15.25
"248","2007-12-26",15.14
"249","2007-12-27",15.28
"250","2007-12-28",14.79
"251","2007-12-31",14.48
"252","2008-01-02",13.6
"253","2008-01-03",12.93
"254","2008-01-04",12.26
"255","2008-01-07",12.7
"256","2008-01-08",12.04
"257","2008-01-09",12.2
"258","2008-01-10",12.42
"259","2008-01-11",12.21
"260","2008-01-14",12.31
"261","2008-01-15",12.01
"262","2008-01-16",12.15
"263","2008-01-17",11.91
"264","2008-01-18",11.51
"265","2008-01-22",11.71
"266","2008-01-23",12.85
"267","2008-01-24",12.87
"268","2008-01-25",13.01
"269","2008-01-28",13.46
"270","2008-01-29",13.96
"271","2008-01-30",14.93
"272","2008-01-31",14.27
"273","2008-02-01",14.85
"274","2008-02-04",14.08
"275","2008-02-05",13.43
"276","2008-02-06",12.23
"277","2008-02-07",12.06
"278","2008-02-08",12.06
"279","2008-02-11",12.01
"280","2008-02-12",12.08
"281","2008-02-13",12.57
"282","2008-02-14",12.36
"283","2008-02-15",12.15
"284","2008-02-19",12.45
"285","2008-02-20",12.67
"286","2008-02-21",12.59
"287","2008-02-22",12.64
"288","2008-02-25",12.73
"289","2008-02-26",12.86
"290","2008-02-27",13.11
"291","2008-02-28",12.65
"292","2008-02-29",12.49
"293","2008-03-03",13.05
"294","2008-03-04",12.87
"295","2008-03-05",12.73
"296","2008-03-06",12.05
"297","2008-03-07",11.88
"298","2008-03-10",11.63
"299","2008-03-11",12.83
"300","2008-03-12",12.42
"301","2008-03-13",13.21
"302","2008-03-14",12.82
"303","2008-03-17",12.6
"304","2008-03-18",13.45
"305","2008-03-19",13.43
"306","2008-03-20",13.71
"307","2008-03-24",14.24
"308","2008-03-25",14.48
"309","2008-03-26",14.21
"310","2008-03-27",13.95
"311","2008-03-28",13.67
"312","2008-03-31",13.44
"313","2008-04-01",13.62
"314","2008-04-02",13.68
"315","2008-04-03",13.57
"316","2008-04-04",13.31
"317","2008-04-07",13.55
"318","2008-04-08",13.42
"319","2008-04-09",12.65
"320","2008-04-10",12.6
"321","2008-04-11",12.46
"322","2008-04-14",12.45
"323","2008-04-15",12.92
"324","2008-04-16",13.55
"325","2008-04-17",13
"326","2008-04-18",12.73
"327","2008-04-21",12.93
"328","2008-04-22",12.78
"329","2008-04-23",12.67
"330","2008-04-24",12.91
"331","2008-04-25",12.85
"332","2008-04-28",12.74
"333","2008-04-29",12.94
"334","2008-04-30",12.73
"335","2008-05-01",12.7
"336","2008-05-02",12.71
"337","2008-05-05",12.54
"338","2008-05-06",12.79
"339","2008-05-07",12.83
"340","2008-05-08",12.8
"341","2008-05-09",12.66
"342","2008-05-12",13.4
"343","2008-05-13",13.48
"344","2008-05-14",13.81
"345","2008-05-15",13.88
"346","2008-05-16",13.81
"347","2008-05-19",13.72
"348","2008-05-20",13.72
"349","2008-05-21",13.55
"350","2008-05-22",13
"351","2008-05-23",13.38
"352","2008-05-27",13.79
"353","2008-05-28",13.92
"354","2008-05-29",14.32
"355","2008-05-30",14.56
"356","2008-06-02",14.19
"357","2008-06-03",13.83
"358","2008-06-04",14.18
"359","2008-06-05",14.56
"360","2008-06-06",13.44
"361","2008-06-09",13.24
"362","2008-06-10",13.53
"363","2008-06-11",12.88
"364","2008-06-12",13.01
"365","2008-06-13",13.52
"366","2008-06-16",13.81
"367","2008-06-17",13.44
"368","2008-06-18",13.3
"369","2008-06-19",13.99
"370","2008-06-20",13.71
"371","2008-06-23",13.61
"372","2008-06-24",13.18
"373","2008-06-25",14.12
"374","2008-06-26",13.49
"375","2008-06-27",13.47
"376","2008-06-30",13.21
"377","2008-07-01",13.09
"378","2008-07-02",12.54
"379","2008-07-03",12.85
"380","2008-07-07",12.8
"381","2008-07-08",13.42
"382","2008-07-09",13.06
"383","2008-07-10",13.17
"384","2008-07-11",13.29
"385","2008-07-14",12.8
"386","2008-07-15",12.9
"387","2008-07-16",13.32
"388","2008-07-17",14.78
"389","2008-07-18",14.49
"390","2008-07-21",14.5
"391","2008-07-22",14.65
"392","2008-07-23",14.77
"393","2008-07-24",14.59
"394","2008-07-25",14.56
"395","2008-07-28",14.57
"396","2008-07-29",15.18
"397","2008-07-30",15.1
"398","2008-07-31",15.1
"399","2008-08-01",15.31
"400","2008-08-04",14.99
"401","2008-08-05",15.65
"402","2008-08-06",15.99
"403","2008-08-07",15.79
"404","2008-08-08",16.66
"405","2008-08-11",17.48
"406","2008-08-12",16.74
"407","2008-08-13",16.9
"408","2008-08-14",17.07
"409","2008-08-15",16.92
"410","2008-08-18",16.450001
"411","2008-08-19",16
"412","2008-08-20",16.049999
"413","2008-08-21",15.77
"414","2008-08-22",16.209999
"415","2008-08-25",15.9
"416","2008-08-26",16
"417","2008-08-27",16.139999
"418","2008-08-28",16.639999
"419","2008-08-29",16.59
"420","2008-09-02",17.059999
"421","2008-09-03",17.25
"422","2008-09-04",16.65
"423","2008-09-05",16.67
"424","2008-09-08",16.33
"425","2008-09-09",16.129999
"426","2008-09-10",16.25
"427","2008-09-11",16.049999
"428","2008-09-12",16.24
"429","2008-09-15",15.4
"430","2008-09-16",16.139999
"431","2008-09-17",15.23
"432","2008-09-18",16.049999
"433","2008-09-19",16.450001
"434","2008-09-22",16.18
"435","2008-09-23",16.1
"436","2008-09-24",15.75
"437","2008-09-25",15.88
"438","2008-09-26",16.139999
"439","2008-09-29",15.26
"440","2008-09-30",16.16
"441","2008-10-01",15.89
"442","2008-10-02",14.67
"443","2008-10-03",14.33
"444","2008-10-06",13.3
"445","2008-10-07",12.81
"446","2008-10-08",12.41
"447","2008-10-09",10.99
"448","2008-10-10",11.44
"449","2008-10-13",11.43
"450","2008-10-14",10.3
"451","2008-10-15",9.41
"452","2008-10-16",9.34
"453","2008-10-17",9.48
"454","2008-10-20",9.28
"455","2008-10-21",8.97
"456","2008-10-22",8.57
"457","2008-10-23",7.94
"458","2008-10-24",7.49
"459","2008-10-27",7.05
"460","2008-10-28",7.54
"461","2008-10-29",7.85
"462","2008-10-30",8.09
"463","2008-10-31",8.33
"464","2008-11-03",8.18
"465","2008-11-04",8.42
"466","2008-11-05",7.92
"467","2008-11-06",7.78
"468","2008-11-07",7.6
"469","2008-11-10",7.26
"470","2008-11-11",7.12
"471","2008-11-12",6.6
"472","2008-11-13",7.19
"473","2008-11-14",6.52
"474","2008-11-17",7
"475","2008-11-18",7.03
"476","2008-11-19",6.65
"477","2008-11-20",6.06
"478","2008-11-21",6.49
"479","2008-11-24",6.98
"480","2008-11-25",7.24
"481","2008-11-26",7.79
"482","2008-11-28",7.41
"483","2008-12-01",6.56
"484","2008-12-02",7.1
"485","2008-12-03",7.5
"486","2008-12-04",7.59
"487","2008-12-05",8.15
"488","2008-12-08",8.13
"489","2008-12-09",8.43
"490","2008-12-10",8.76
"491","2008-12-11",7.68
"492","2008-12-12",8.36
"493","2008-12-15",8.01
"494","2008-12-16",9.1
"495","2008-12-17",9.43
"496","2008-12-18",9.3
"497","2008-12-19",9.46
"498","2008-12-22",8.87
"499","2008-12-23",8.77
"500","2008-12-24",8.87
"501","2008-12-26",9.15
"502","2008-12-29",8.72
"503","2008-12-30",9.08
"504","2008-12-31",9.57
"505","2009-01-02",9.88
"506","2009-01-05",9.79
"507","2009-01-06",10.24
"508","2009-01-07",9.73
"509","2009-01-08",9.77
"510","2009-01-09",8.95
"511","2009-01-12",8.82
"512","2009-01-13",8.98
"513","2009-01-14",8.57
"514","2009-01-15",9.17
"515","2009-01-16",9.03
"516","2009-01-20",8.36
"517","2009-01-21",8.91
"518","2009-01-22",8.54
"519","2009-01-23",8.48
"520","2009-01-26",8.89
"521","2009-01-27",9.08
"522","2009-01-28",9.63
"523","2009-01-29",8.72
"524","2009-01-30",8.5
"525","2009-02-02",8.76
"526","2009-02-03",8.94
"527","2009-02-04",9.24
"528","2009-02-05",8.46
"529","2009-02-06",9.08
"530","2009-02-09",8.89
"531","2009-02-10",8.47
"532","2009-02-11",8.81
"533","2009-02-12",8.3
"534","2009-02-13",8.31
"535","2009-02-17",7.85
"536","2009-02-18",8.18
"537","2009-02-19",7.83
"538","2009-02-20",7.78
"539","2009-02-23",7.46
"540","2009-02-24",7.77
"541","2009-02-25",7.36
"542","2009-02-26",7.17
"543","2009-02-27",7.03
"544","2009-03-02",6.61
"545","2009-03-03",6.4
"546","2009-03-04",6.64
"547","2009-03-05",6.06
"548","2009-03-06",6.17
"549","2009-03-09",6.01
"550","2009-03-10",6.55
"551","2009-03-11",6.3
"552","2009-03-12",6.8
"553","2009-03-13",6.87
"554","2009-03-16",6.61
"555","2009-03-17",6.86
"556","2009-03-18",7.24
"557","2009-03-19",7.38
"558","2009-03-20",7.15
"559","2009-03-23",8.05
"560","2009-03-24",7.63
"561","2009-03-25",8.28
"562","2009-03-26",9.05
"563","2009-03-27",8.53
"564","2009-03-30",8.18
"565","2009-03-31",8.25
"566","2009-04-01",8.37
"567","2009-04-02",9.18
"568","2009-04-03",9.36
"569","2009-04-06",8.99
"570","2009-04-07",8.49
"571","2009-04-08",8.92
"572","2009-04-09",9.27
"573","2009-04-13",9.13
"574","2009-04-14",8.64
"575","2009-04-15",9.01
"576","2009-04-16",9.35
"577","2009-04-17",9.84
"578","2009-04-20",8.82
"579","2009-04-21",9
"580","2009-04-22",9.83
"581","2009-04-23",9.26
"582","2009-04-24",9.54
"583","2009-04-27",9.34
"584","2009-04-28",9.39
"585","2009-04-29",9.93
"586","2009-04-30",9.71
"587","2009-05-01",9.48
"588","2009-05-04",10
"589","2009-05-05",9.49
"590","2009-05-06",9.05
"591","2009-05-07",8.72
"592","2009-05-08",9.19
"593","2009-05-11",9.54
"594","2009-05-12",9.53
"595","2009-05-13",9.28
"596","2009-05-14",9.35
"597","2009-05-15",9.18
"598","2009-05-18",9.32
"599","2009-05-19",9.11
"600","2009-05-20",8.9
"601","2009-05-21",8.82
"602","2009-05-22",8.53
"603","2009-05-26",9.09
"604","2009-05-27",8.56
"605","2009-05-28",8.55
"606","2009-05-29",8.53
"607","2009-06-01",9.31
"608","2009-06-02",9.43
"609","2009-06-03",9.15
"610","2009-06-04",9.22
"611","2009-06-05",9.6
"612","2009-06-08",9.4
"613","2009-06-09",9.34
"614","2009-06-10",9.26
"615","2009-06-11",9.17
"616","2009-06-12",9.06
"617","2009-06-15",8.62
"618","2009-06-16",8.36
"619","2009-06-17",8.58
"620","2009-06-18",8.66
"621","2009-06-19",8.1
"622","2009-06-22",7.68
"623","2009-06-23",7.67
"624","2009-06-24",7.85
"625","2009-06-25",8.08
"626","2009-06-26",8.33
"627","2009-06-29",8.4
"628","2009-06-30",8.4
"629","2009-07-01",8.79
"630","2009-07-02",8.18
"631","2009-07-06",8
"632","2009-07-07",7.82
"633","2009-07-08",7.76
"634","2009-07-09",7.74
"635","2009-07-10",7.87
"636","2009-07-13",8.05
"637","2009-07-14",8.25
"638","2009-07-15",9.17
"639","2009-07-16",9.34
"640","2009-07-17",9.08
"641","2009-07-20",9.34
"642","2009-07-21",9.01
"643","2009-07-22",9.01
"644","2009-07-23",12.65
"645","2009-07-24",12.89
"646","2009-07-27",12.89
"647","2009-07-28",12.55
"648","2009-07-29",12.73
"649","2009-07-30",12.83
"650","2009-07-31",12.7
"651","2009-08-03",12.79
"652","2009-08-04",12.95
"653","2009-08-05",12.8
"654","2009-08-06",12.55
"655","2009-08-07",13.03
"656","2009-08-10",13.51
"657","2009-08-11",13
"658","2009-08-12",13.28
"659","2009-08-13",13.48
"660","2009-08-14",13.46
"661","2009-08-17",13.29
"662","2009-08-18",13.31
"663","2009-08-19",13.55
"664","2009-08-20",13.8
"665","2009-08-21",13.99
"666","2009-08-24",13.25
"667","2009-08-25",13.24
"668","2009-08-26",13.94
"669","2009-08-27",13.96
"670","2009-08-28",13.8
"671","2009-08-31",13.6
"672","2009-09-01",13.18
"673","2009-09-02",13.27
"674","2009-09-03",13.79
"675","2009-09-04",13.75
"676","2009-09-08",13.43
"677","2009-09-09",13.53
"678","2009-09-10",13.71
"679","2009-09-11",14
"680","2009-09-14",14.18
"681","2009-09-15",14.13
"682","2009-09-16",14.4
"683","2009-09-17",14.64
"684","2009-09-18",14.98
"685","2009-09-21",14.95
"686","2009-09-22",15.14
"687","2009-09-23",15
"688","2009-09-24",15.12
"689","2009-09-25",14.89
"690","2009-09-28",14.97
"691","2009-09-29",14.86
"692","2009-09-30",14.07
"693","2009-10-01",14.02
"694","2009-10-02",13.71
"695","2009-10-05",13.98
"696","2009-10-06",14.2
"697","2009-10-07",14.3
"698","2009-10-08",14.74
"699","2009-10-09",15.01
"700","2009-10-12",14.92
"701","2009-10-13",14.85
"702","2009-10-14",15.35
"703","2009-10-15",15.4
"704","2009-10-16",15.15
"705","2009-10-19",15.3
"706","2009-10-20",15.14
"707","2009-10-21",14.92
"708","2009-10-22",14.09
"709","2009-10-23",13.99
"710","2009-10-26",13.63
"711","2009-10-27",13.37
"712","2009-10-28",12.25
"713","2009-10-29",12.15
"714","2009-10-30",12.1
"715","2009-11-02",11.95
"716","2009-11-03",12.33
"717","2009-11-04",11.95
"718","2009-11-05",12.84
"719","2009-11-06",12.96
"720","2009-11-09",13.37
"721","2009-11-10",13.15
"722","2009-11-11",13.07
"723","2009-11-12",12.59
"724","2009-11-13",12.78
"725","2009-11-16",13.5
"726","2009-11-17",13.47
"727","2009-11-18",13.1
"728","2009-11-19",12.7
"729","2009-11-20",12.71
"730","2009-11-23",13.14
"731","2009-11-24",12.89
"732","2009-11-25",12.72
"733","2009-11-27",12.34
"734","2009-11-30",12.16
"735","2009-12-01",12.42
"736","2009-12-02",12.32
"737","2009-12-03",12.35
"738","2009-12-04",13.6
"739","2009-12-07",13.68
"740","2009-12-08",13.64
"741","2009-12-09",13.77
"742","2009-12-10",13.93
"743","2009-12-11",13.73
"744","2009-12-14",14.14
"745","2009-12-15",14.07
"746","2009-12-16",14.37
"747","2009-12-17",13.81
"748","2009-12-18",14.28
"749","2009-12-21",14.21
"750","2009-12-22",14.8
"751","2009-12-23",15.11
"752","2009-12-24",14.97
"753","2009-12-28",14.91
"754","2009-12-29",15.08
"755","2009-12-30",15.1
"756","2009-12-31",14.81
"757","2010-01-04",15.42
"758","2010-01-05",15.51
"759","2010-01-06",16.82
"760","2010-01-07",16.700001
"761","2010-01-08",16.709999
"762","2010-01-11",16.6
"763","2010-01-12",16.459999
"764","2010-01-13",16.540001
"765","2010-01-14",16.58
"766","2010-01-15",16.83
"767","2010-01-19",16.76
"768","2010-01-20",16.43
"769","2010-01-21",16.35
"770","2010-01-22",15.85
"771","2010-01-25",15.26
"772","2010-01-26",14.85
"773","2010-01-27",15.05
"774","2010-01-28",14.11
"775","2010-01-29",14.51
"776","2010-02-01",14.19
"777","2010-02-02",14.59
"778","2010-02-03",14.73
"779","2010-02-04",15.5
"780","2010-02-05",14.56
"781","2010-02-08",14.19
"782","2010-02-09",13.56
"783","2010-02-10",13.72
"784","2010-02-11",14.06
"785","2010-02-12",14.1
"786","2010-02-16",14.12
"787","2010-02-17",14.42
"788","2010-02-18",13.79
"789","2010-02-19",13.99
"790","2010-02-22",13.56
"791","2010-02-23",13.34
"792","2010-02-24",13.74
"793","2010-02-25",13.42
"794","2010-02-26",13.27
"795","2010-03-01",13.37
"796","2010-03-02",13.38
"797","2010-03-03",13.22
"798","2010-03-04",13.55
"799","2010-03-05",14.43
"800","2010-03-08",14.54
"801","2010-03-09",14.97
"802","2010-03-10",15.12
"803","2010-03-11",15.23
"804","2010-03-12",14.79
"805","2010-03-15",14.7
"806","2010-03-16",14.68
"807","2010-03-17",14.65
"808","2010-03-18",15.12
"809","2010-03-19",15.9
"810","2010-03-22",15.89
"811","2010-03-23",15.92
"812","2010-03-24",15.31
"813","2010-03-25",15.46
"814","2010-03-26",15.75
"815","2010-03-29",15.83
"816","2010-03-30",15.58
"817","2010-03-31",15.5
"818","2010-04-01",15.7
"819","2010-04-05",15.89
"820","2010-04-06",15.42
"821","2010-04-07",15.54
"822","2010-04-08",15.25
"823","2010-04-09",15.04
"824","2010-04-12",15.14
"825","2010-04-13",15.34
"826","2010-04-14",15.99
"827","2010-04-15",15.91
"828","2010-04-16",15.25
"829","2010-04-19",15.21
"830","2010-04-20",16.16
"831","2010-04-21",17.040001
"832","2010-04-22",17.07
"833","2010-04-23",17.07
"834","2010-04-26",16.950001
"835","2010-04-27",16.34
"836","2010-04-28",16.34
"837","2010-04-29",16.52
"838","2010-04-30",15.79
"839","2010-05-03",16.5
"840","2010-05-04",15.84
"841","2010-05-05",15.58
"842","2010-05-06",15.32
"843","2010-05-07",14.47
"844","2010-05-10",15.6
"845","2010-05-11",15.82
"846","2010-05-12",16.99
"847","2010-05-13",16.969999
"848","2010-05-14",16.33
"849","2010-05-17",16.139999
"850","2010-05-18",15.64
"851","2010-05-19",15.29
"852","2010-05-20",14.09
"853","2010-05-21",14.48
"854","2010-05-24",14.07
"855","2010-05-25",13.77
"856","2010-05-26",13.51
"857","2010-05-27",13.56
"858","2010-05-28",13.29
"859","2010-06-01",12.76
"860","2010-06-02",13.2
"861","2010-06-03",13.19
"862","2010-06-04",12.25
"863","2010-06-07",11.83
"864","2010-06-08",11.61
"865","2010-06-09",11.81
"866","2010-06-10",12.12
"867","2010-06-11",12.44
"868","2010-06-14",12.29
"869","2010-06-15",12.43
"870","2010-06-16",11.98
"871","2010-06-17",12.13
"872","2010-06-18",12.12
"873","2010-06-21",12.08
"874","2010-06-22",11.89
"875","2010-06-23",11.91
"876","2010-06-24",11.79
"877","2010-06-25",12.12
"878","2010-06-28",12.15
"879","2010-06-29",11.36
"880","2010-06-30",11.19
"881","2010-07-01",10.75
"882","2010-07-02",10.3
"883","2010-07-06",10.03
"884","2010-07-07",10.94
"885","2010-07-08",10.71
"886","2010-07-09",11.15
"887","2010-07-12",10.85
"888","2010-07-13",11.34
"889","2010-07-14",11.23
"890","2010-07-15",11.09
"891","2010-07-16",10.47
"892","2010-07-19",10.52
"893","2010-07-20",10.72
"894","2010-07-21",11.08
"895","2010-07-22",12.93
"896","2010-07-23",13.28
"897","2010-07-26",13.74
"898","2010-07-27",13.78
"899","2010-07-28",13.18
"900","2010-07-29",13.09
"901","2010-07-30",12.87
"902","2010-08-02",12.98
"903","2010-08-03",13.08
"904","2010-08-04",13.31
"905","2010-08-05",13.51
"906","2010-08-06",12.65
"907","2010-08-09",13.38
"908","2010-08-10",12.84
"909","2010-08-11",11.94
"910","2010-08-12",11.82
"911","2010-08-13",11.72
"912","2010-08-16",11.72
"913","2010-08-17",12.06
"914","2010-08-18",11.95
"915","2010-08-19",11.13
"916","2010-08-20",11.1
"917","2010-08-23",10.92
"918","2010-08-24",10.86
"919","2010-08-25",10.98
"920","2010-08-26",10.98
"921","2010-08-27",11.26
"922","2010-08-30",10.76
"923","2010-08-31",10.79
"924","2010-09-01",11.57
"925","2010-09-02",11.66
"926","2010-09-03",13.7
"927","2010-09-07",13.05
"928","2010-09-08",13.25
"929","2010-09-09",12.96
"930","2010-09-10",12.93
"931","2010-09-13",13.27
"932","2010-09-14",13.09
"933","2010-09-15",13.25
"934","2010-09-16",12.93
"935","2010-09-17",13.09
"936","2010-09-20",13.51
"937","2010-09-21",13.27
"938","2010-09-22",12.96
"939","2010-09-23",12.56
"940","2010-09-24",13.25
"941","2010-09-27",13.25
"942","2010-09-28",13.66
"943","2010-09-29",13.8
"944","2010-09-30",13.65
"945","2010-10-01",13.78
"946","2010-10-04",13.04
"947","2010-10-05",13.94
"948","2010-10-06",14.06
"949","2010-10-07",14.1
"950","2010-10-08",14.71
"951","2010-10-11",14.42
"952","2010-10-12",14.35
"953","2010-10-13",14.85
"954","2010-10-14",14.81
"955","2010-10-15",14.53
"956","2010-10-18",14.85
"957","2010-10-19",14.35
"958","2010-10-20",14.63
"959","2010-10-21",14.53
"960","2010-10-22",14.56
"961","2010-10-25",14.74
"962","2010-10-26",15.19
"963","2010-10-27",14.73
"964","2010-10-28",14.35
"965","2010-10-29",14.05
"966","2010-11-01",13.75
"967","2010-11-02",14.21
"968","2010-11-03",15.04
"969","2010-11-04",16.09
"970","2010-11-05",16.540001
"971","2010-11-08",16.629999
"972","2010-11-09",16.65
"973","2010-11-10",17.370001
"974","2010-11-11",17.299999
"975","2010-11-12",16.82
"976","2010-11-15",16.73
"977","2010-11-16",16.129999
"978","2010-11-17",16.07
"979","2010-11-18",16.33
"980","2010-11-19",16.34
"981","2010-11-22",16.33
"982","2010-11-23",16.1
"983","2010-11-24",17.030001
"984","2010-11-26",16.75
"985","2010-11-29",16.620001
"986","2010-11-30",16.48
"987","2010-12-01",17.73
"988","2010-12-02",18.1
"989","2010-12-03",18.049999
"990","2010-12-06",18.34
"991","2010-12-07",18.98
"992","2010-12-08",19.16
