"","date","OSIS"
"324","2008-04-16",23.200001
"325","2008-04-17",22.629999
"326","2008-04-18",23.18
"327","2008-04-21",23.469999
"328","2008-04-22",23.219999
"329","2008-04-23",23.530001
"330","2008-04-24",24.07
"331","2008-04-25",23.84
"332","2008-04-28",23.83
"333","2008-04-29",23.790001
"334","2008-04-30",24.450001
"335","2008-05-01",24.379999
"336","2008-05-02",23.91
"337","2008-05-05",23.74
"338","2008-05-06",23.51
"339","2008-05-07",23.540001
"340","2008-05-08",23.450001
"341","2008-05-09",23.559999
"342","2008-05-12",23.950001
"343","2008-05-13",24.129999
"344","2008-05-14",24.049999
"345","2008-05-15",23.940001
"346","2008-05-16",24.209999
"347","2008-05-19",25.219999
"348","2008-05-20",25.639999
"349","2008-05-21",25.639999
"350","2008-05-22",25.790001
"351","2008-05-23",25.120001
"352","2008-05-27",25.85
"353","2008-05-28",25.9
"354","2008-05-29",25.75
"355","2008-05-30",25.209999
"356","2008-06-02",25.09
"357","2008-06-03",25.25
"358","2008-06-04",25.25
"359","2008-06-05",25.280001
"360","2008-06-06",25.08
"361","2008-06-09",24.889999
"362","2008-06-10",24.74
"363","2008-06-11",24.549999
"364","2008-06-12",24.969999
"365","2008-06-13",25.059999
"366","2008-06-16",24.959999
"367","2008-06-17",24.65
"368","2008-06-18",24.66
"369","2008-06-19",24.9
"370","2008-06-20",24.83
"371","2008-06-23",24.360001
"372","2008-06-24",22.870001
"373","2008-06-25",22.6
"374","2008-06-26",22.77
"375","2008-06-27",20.9
"376","2008-06-30",21.42
"377","2008-07-01",20.610001
"378","2008-07-02",20.110001
"379","2008-07-03",20.200001
"380","2008-07-07",20.17
"381","2008-07-08",21.09
"382","2008-07-09",20.379999
"383","2008-07-10",20.629999
"384","2008-07-11",21.02
"385","2008-07-14",20.610001
"386","2008-07-15",20.639999
"387","2008-07-16",21
"388","2008-07-17",21.120001
"389","2008-07-18",21.09
"390","2008-07-21",21.370001
"391","2008-07-22",21.67
"392","2008-07-23",21.26
"393","2008-07-24",21.15
"394","2008-07-25",21.18
"395","2008-07-28",20.92
"396","2008-07-29",20.780001
"397","2008-07-30",21.040001
"398","2008-07-31",21.07
"399","2008-08-01",21.370001
"400","2008-08-04",22.360001
"401","2008-08-05",22.76
"402","2008-08-06",23.549999
"403","2008-08-07",23.209999
"404","2008-08-08",23.969999
"405","2008-08-11",24.969999
"406","2008-08-12",24.360001
"407","2008-08-13",24.98
"408","2008-08-14",25.120001
"409","2008-08-15",25.34
"410","2008-08-18",25.01
"411","2008-08-19",24.67
"412","2008-08-20",24.59
"413","2008-08-21",24.309999
"414","2008-08-22",24.440001
"415","2008-08-25",23.700001
"416","2008-08-26",23.41
"417","2008-08-27",23.18
"418","2008-08-28",22.93
"419","2008-08-29",23.209999
"420","2008-09-02",22.450001
"421","2008-09-03",22.98
"422","2008-09-04",22.5
"423","2008-09-05",23.09
"424","2008-09-08",24.280001
"425","2008-09-09",23.780001
"426","2008-09-10",23.790001
"427","2008-09-11",23.73
"428","2008-09-12",23.59
"429","2008-09-15",23.360001
"430","2008-09-16",23.6
"431","2008-09-17",23.059999
"432","2008-09-18",23.959999
"433","2008-09-19",24.5
"434","2008-09-22",24.110001
"435","2008-09-23",23.32
"436","2008-09-24",23.49
"437","2008-09-25",24.040001
"438","2008-09-26",24.059999
"439","2008-09-29",23.139999
"440","2008-09-30",23.51
"441","2008-10-01",23.110001
"442","2008-10-02",22.129999
"443","2008-10-03",22.15
"444","2008-10-06",20.5
"445","2008-10-07",19.09
"446","2008-10-08",18.57
"447","2008-10-09",16.959999
"448","2008-10-10",17.75
"449","2008-10-13",17.76
"450","2008-10-14",18.24
"451","2008-10-15",16.540001
"452","2008-10-16",17.309999
"453","2008-10-17",16.85
"454","2008-10-20",17.4
"455","2008-10-21",16.42
"456","2008-10-22",16.129999
"457","2008-10-23",15.59
"458","2008-10-24",14.78
"459","2008-10-27",14.24
"460","2008-10-28",14.58
"461","2008-10-29",14.55
"462","2008-10-30",11.33
"463","2008-10-31",11.5
"464","2008-11-03",11.23
"465","2008-11-04",11.85
"466","2008-11-05",11.81
"467","2008-11-06",11.5
"468","2008-11-07",11.3
"469","2008-11-10",10.95
"470","2008-11-11",10.93
"471","2008-11-12",10.51
"472","2008-11-13",11.77
"473","2008-11-14",10.96
"474","2008-11-17",11
"475","2008-11-18",11.44
"476","2008-11-19",10.88
"477","2008-11-20",11.12
"478","2008-11-21",10.81
"479","2008-11-24",11.96
"480","2008-11-25",11.78
"481","2008-11-26",13.16
"482","2008-11-28",13.88
"483","2008-12-01",11.96
"484","2008-12-02",12.47
"485","2008-12-03",12.56
"486","2008-12-04",12.2
"487","2008-12-05",12.99
"488","2008-12-08",13.25
"489","2008-12-09",12.6
"490","2008-12-10",13.05
"491","2008-12-11",12.76
"492","2008-12-12",12.93
"493","2008-12-15",12.64
"494","2008-12-16",12.95
"495","2008-12-17",12.85
"496","2008-12-18",12.92
"497","2008-12-19",12.68
"498","2008-12-22",12.96
"499","2008-12-23",12.79
"500","2008-12-24",13.06
"501","2008-12-26",13.33
"502","2008-12-29",12.53
"503","2008-12-30",12.85
"504","2008-12-31",13.85
"505","2009-01-02",14.36
"506","2009-01-05",14.18
"507","2009-01-06",14.56
"508","2009-01-07",14.09
"509","2009-01-08",14.6
"510","2009-01-09",13.41
"511","2009-01-12",12.52
"512","2009-01-13",12.53
"513","2009-01-14",12.5
"514","2009-01-15",12.99
"515","2009-01-16",13.46
"516","2009-01-20",12.65
"517","2009-01-21",13.72
"518","2009-01-22",13.24
"519","2009-01-23",11.21
"520","2009-01-26",11.57
"521","2009-01-27",11.28
"522","2009-01-28",11.7
"523","2009-01-29",13.9
"524","2009-01-30",14.63
"525","2009-02-02",15.25
"526","2009-02-03",16.26
"527","2009-02-04",17.129999
"528","2009-02-05",17.700001
"529","2009-02-06",18.139999
"530","2009-02-09",17.91
"531","2009-02-10",15.78
"532","2009-02-11",17.25
"533","2009-02-12",17.469999
"534","2009-02-13",16.18
"535","2009-02-17",17.440001
"536","2009-02-18",17.1
"537","2009-02-19",16.9
"538","2009-02-20",16.799999
"539","2009-02-23",16.290001
"540","2009-02-24",16.92
"541","2009-02-25",16.74
"542","2009-02-26",15.85
"543","2009-02-27",15.8
"544","2009-03-02",15.1
"545","2009-03-03",15.09
"546","2009-03-04",15.65
"547","2009-03-05",14.59
"548","2009-03-06",14.07
"549","2009-03-09",13.9
"550","2009-03-10",15.24
"551","2009-03-11",15.22
"552","2009-03-12",16.530001
"553","2009-03-13",16.51
"554","2009-03-16",16.82
"555","2009-03-17",17.549999
"556","2009-03-18",16.75
"557","2009-03-19",15.8
"558","2009-03-20",15.03
"559","2009-03-23",15.14
"560","2009-03-24",14.5
"561","2009-03-25",15.01
"562","2009-03-26",15.5
"563","2009-03-27",15.2
"564","2009-03-30",14.93
"565","2009-03-31",15.26
"566","2009-04-01",16.07
"567","2009-04-02",17.059999
"568","2009-04-03",17.23
"569","2009-04-06",17.049999
"570","2009-04-07",16.6
"571","2009-04-08",15.96
"572","2009-04-09",16.709999
"573","2009-04-13",16.370001
"574","2009-04-14",15.8
"575","2009-04-15",16.48
"576","2009-04-16",16.91
"577","2009-04-17",17.309999
"578","2009-04-20",16.92
"579","2009-04-21",17.639999
"580","2009-04-22",17.700001
"581","2009-04-23",18.110001
"582","2009-04-24",17.360001
"583","2009-04-27",17.209999
"584","2009-04-28",18
"585","2009-04-29",17.91
"586","2009-04-30",18.75
"587","2009-05-01",18.84
"588","2009-05-04",18.76
"589","2009-05-05",18.83
"590","2009-05-06",19.08
"591","2009-05-07",18.879999
"592","2009-05-08",19.469999
"593","2009-05-11",19.129999
"594","2009-05-12",19.030001
"595","2009-05-13",18.540001
"596","2009-05-14",18.67
"597","2009-05-15",17.99
"598","2009-05-18",17.99
"599","2009-05-19",18.01
"600","2009-05-20",17.84
"601","2009-05-21",17.690001
"602","2009-05-22",17.43
"603","2009-05-26",19.07
"604","2009-05-27",18.42
"605","2009-05-28",18.27
"606","2009-05-29",18.4
"607","2009-06-01",18.540001
"608","2009-06-02",18.299999
"609","2009-06-03",18.23
"610","2009-06-04",18.59
"611","2009-06-05",18.91
"612","2009-06-08",18.48
"613","2009-06-09",18.360001
"614","2009-06-10",17.18
"615","2009-06-11",17.24
"616","2009-06-12",17.24
"617","2009-06-15",16.780001
"618","2009-06-16",16.870001
"619","2009-06-17",17.26
"620","2009-06-18",17.85
"621","2009-06-19",18.219999
"622","2009-06-22",18.309999
"623","2009-06-23",19.23
"624","2009-06-24",19.290001
"625","2009-06-25",19.610001
"626","2009-06-26",20
"627","2009-06-29",20.709999
"628","2009-06-30",20.85
"629","2009-07-01",20.709999
"630","2009-07-02",20.17
"631","2009-07-06",20.02
"632","2009-07-07",19.84
"633","2009-07-08",19.67
"634","2009-07-09",19.1
"635","2009-07-10",19.200001
"636","2009-07-13",19.18
"637","2009-07-14",19.18
"638","2009-07-15",19.57
"639","2009-07-16",19.73
"640","2009-07-17",19.73
"641","2009-07-20",19.57
"642","2009-07-21",20.18
"643","2009-07-22",20.860001
"644","2009-07-23",20.52
"645","2009-07-24",20.889999
"646","2009-07-27",20.82
"647","2009-07-28",20.76
"648","2009-07-29",20.459999
"649","2009-07-30",20.059999
"650","2009-07-31",19.799999
"651","2009-08-03",19.610001
"652","2009-08-04",19.379999
"653","2009-08-05",18.530001
"654","2009-08-06",18.219999
"655","2009-08-07",18.559999
"656","2009-08-10",18.360001
"657","2009-08-11",18.27
"658","2009-08-12",19.24
"659","2009-08-13",19.059999
"660","2009-08-14",18.35
"661","2009-08-17",18.639999
"662","2009-08-18",18.91
"663","2009-08-19",19.48
"664","2009-08-20",20.25
"665","2009-08-21",20.32
"666","2009-08-24",20.059999
"667","2009-08-25",20.09
"668","2009-08-26",20.280001
"669","2009-08-27",17.75
"670","2009-08-28",16.969999
"671","2009-08-31",16.870001
"672","2009-09-01",16.370001
"673","2009-09-02",16.98
"674","2009-09-03",16.84
"675","2009-09-04",16.93
"676","2009-09-08",16.52
"677","2009-09-09",16.950001
"678","2009-09-10",16.82
"679","2009-09-11",17
"680","2009-09-14",17.1
"681","2009-09-15",17.15
"682","2009-09-16",17.530001
"683","2009-09-17",17.49
"684","2009-09-18",17.73
"685","2009-09-21",17.459999
"686","2009-09-22",17.5
"687","2009-09-23",17.5
"688","2009-09-24",17.5
"689","2009-09-25",17.719999
"690","2009-09-28",18.110001
"691","2009-09-29",18.25
"692","2009-09-30",18.290001
"693","2009-10-01",17.85
"694","2009-10-02",17.620001
"695","2009-10-05",17.58
"696","2009-10-06",17.620001
"697","2009-10-07",17.280001
"698","2009-10-08",17.25
"699","2009-10-09",17.42
"700","2009-10-12",17.299999
"701","2009-10-13",17.360001
"702","2009-10-14",17.35
"703","2009-10-15",17.52
"704","2009-10-16",17.82
"705","2009-10-19",17.860001
"706","2009-10-20",17.51
"707","2009-10-21",17.26
"708","2009-10-22",17.32
"709","2009-10-23",17.530001
"710","2009-10-26",17.719999
"711","2009-10-27",18.67
"712","2009-10-28",19.24
"713","2009-10-29",19.639999
"714","2009-10-30",19.629999
"715","2009-11-02",19.639999
"716","2009-11-03",19.84
"717","2009-11-04",19.540001
"718","2009-11-05",19.85
"719","2009-11-06",19.99
"720","2009-11-09",19.99
"721","2009-11-10",19.799999
"722","2009-11-11",19.93
"723","2009-11-12",19.41
"724","2009-11-13",19.379999
"725","2009-11-16",19.85
"726","2009-11-17",19.620001
"727","2009-11-18",19.370001
"728","2009-11-19",19.09
"729","2009-11-20",19.15
"730","2009-11-23",20
"731","2009-11-24",20.23
"732","2009-11-25",20.35
"733","2009-11-27",20.219999
"734","2009-11-30",20.43
"735","2009-12-01",20.58
"736","2009-12-02",20.440001
"737","2009-12-03",20.4
"738","2009-12-04",21.41
"739","2009-12-07",21.559999
"740","2009-12-08",21.139999
"741","2009-12-09",21.309999
"742","2009-12-10",20.700001
"743","2009-12-11",21
"744","2009-12-14",21.43
"745","2009-12-15",21.040001
"746","2009-12-16",20.84
"747","2009-12-17",20.58
"748","2009-12-18",20.84
"749","2009-12-21",21.34
"750","2009-12-22",21.85
"751","2009-12-23",21.719999
"752","2009-12-24",22.02
"753","2009-12-28",24.469999
"754","2009-12-29",25.059999
"755","2009-12-30",27.459999
"756","2009-12-31",27.280001
"757","2010-01-04",27.860001
"758","2010-01-05",27.719999
"759","2010-01-06",28.450001
"760","2010-01-07",28.889999
"761","2010-01-08",31.639999
"762","2010-01-11",32
"763","2010-01-12",30.73
"764","2010-01-13",31.73
"765","2010-01-14",31.200001
"766","2010-01-15",30.690001
"767","2010-01-19",29.9
"768","2010-01-20",29.98
"769","2010-01-21",29.18
"770","2010-01-22",27.77
"771","2010-01-25",27.889999
"772","2010-01-26",28.93
"773","2010-01-27",28.23
"774","2010-01-28",27.110001
"775","2010-01-29",26.469999
"776","2010-02-01",26.370001
"777","2010-02-02",26.73
"778","2010-02-03",26.209999
"779","2010-02-04",25.559999
"780","2010-02-05",25.790001
"781","2010-02-08",26.33
"782","2010-02-09",27.299999
"783","2010-02-10",28.09
"784","2010-02-11",28.690001
"785","2010-02-12",27.51
"786","2010-02-16",28.16
"787","2010-02-17",27.790001
"788","2010-02-18",28.639999
"789","2010-02-19",28.82
"790","2010-02-22",29.27
"791","2010-02-23",28.92
"792","2010-02-24",29
"793","2010-02-25",29.309999
"794","2010-02-26",30.84
"795","2010-03-01",30.879999
"796","2010-03-02",30.379999
"797","2010-03-03",30.290001
"798","2010-03-04",30.280001
"799","2010-03-05",30.559999
"800","2010-03-08",31.08
"801","2010-03-09",31.459999
"802","2010-03-10",31.540001
"803","2010-03-11",31.32
"804","2010-03-12",30.57
"805","2010-03-15",30.23
"806","2010-03-16",30.540001
"807","2010-03-17",30.530001
"808","2010-03-18",30.98
"809","2010-03-19",29.950001
"810","2010-03-22",30.16
"811","2010-03-23",30.709999
"812","2010-03-24",30.059999
"813","2010-03-25",29.959999
"814","2010-03-26",29.16
"815","2010-03-29",28.190001
"816","2010-03-30",28.459999
"817","2010-03-31",28.08
"818","2010-04-01",28.32
"819","2010-04-05",28.709999
"820","2010-04-06",28.530001
"821","2010-04-07",28.379999
"822","2010-04-08",28.280001
"823","2010-04-09",28.35
"824","2010-04-12",28.450001
"825","2010-04-13",28.549999
"826","2010-04-14",29.379999
"827","2010-04-15",28.809999
"828","2010-04-16",28.940001
"829","2010-04-19",28.620001
"830","2010-04-20",29.139999
"831","2010-04-21",28.959999
"832","2010-04-22",29.43
"833","2010-04-23",29.969999
"834","2010-04-26",26.35
"835","2010-04-27",26.4
"836","2010-04-28",26.450001
"837","2010-04-29",27.200001
"838","2010-04-30",26.040001
"839","2010-05-03",26.41
"840","2010-05-04",25.26
"841","2010-05-05",24.66
"842","2010-05-06",24.52
"843","2010-05-07",23.92
"844","2010-05-10",24.540001
"845","2010-05-11",25.629999
"846","2010-05-12",25.77
"847","2010-05-13",25.51
"848","2010-05-14",25.059999
"849","2010-05-17",25.02
"850","2010-05-18",24.370001
"851","2010-05-19",23.950001
"852","2010-05-20",23.690001
"853","2010-05-21",24.620001
"854","2010-05-24",24.57
"855","2010-05-25",25.85
"856","2010-05-26",26.01
"857","2010-05-27",26.57
"858","2010-05-28",26.209999
"859","2010-06-01",25.77
"860","2010-06-02",26.1
"861","2010-06-03",26.43
"862","2010-06-04",25.780001
"863","2010-06-07",25.530001
"864","2010-06-08",26.43
"865","2010-06-09",27.129999
"866","2010-06-10",27.58
"867","2010-06-11",28.15
"868","2010-06-14",28.559999
"869","2010-06-15",28.75
"870","2010-06-16",28.690001
"871","2010-06-17",28.92
"872","2010-06-18",29.290001
"873","2010-06-21",29.459999
"874","2010-06-22",29.25
"875","2010-06-23",29.549999
"876","2010-06-24",29.34
"877","2010-06-25",30.059999
"878","2010-06-28",29.440001
"879","2010-06-29",28.360001
"880","2010-06-30",27.77
"881","2010-07-01",26.91
"882","2010-07-02",26.1
"883","2010-07-06",25.389999
"884","2010-07-07",26.16
"885","2010-07-08",26.459999
"886","2010-07-09",26.75
"887","2010-07-12",26.57
"888","2010-07-13",27.360001
"889","2010-07-14",27.799999
"890","2010-07-15",28.030001
"891","2010-07-16",27.25
"892","2010-07-19",27.24
"893","2010-07-20",27.9
"894","2010-07-21",27.129999
"895","2010-07-22",27.700001
"896","2010-07-23",28.08
"897","2010-07-26",28.950001
"898","2010-07-27",29.049999
"899","2010-07-28",28.57
"900","2010-07-29",28.08
"901","2010-07-30",27.790001
"902","2010-08-02",28.030001
"903","2010-08-03",27.9
"904","2010-08-04",28.129999
"905","2010-08-05",28.09
"906","2010-08-06",28.32
"907","2010-08-09",28.370001
"908","2010-08-10",28.030001
"909","2010-08-11",27.120001
"910","2010-08-12",27.58
"911","2010-08-13",27.639999
"912","2010-08-16",27.67
"913","2010-08-17",28.1
"914","2010-08-18",28.1
"915","2010-08-19",27.67
"916","2010-08-20",27.559999
"917","2010-08-23",27.41
"918","2010-08-24",26.92
"919","2010-08-25",29.23
"920","2010-08-26",29.540001
"921","2010-08-27",29.65
"922","2010-08-30",29.219999
"923","2010-08-31",29.58
"924","2010-09-01",31.139999
"925","2010-09-02",31.540001
"926","2010-09-03",31.719999
"927","2010-09-07",31.32
"928","2010-09-08",31.9
"929","2010-09-09",32.279999
"930","2010-09-10",32.220001
"931","2010-09-13",32.450001
"932","2010-09-14",32.369999
"933","2010-09-15",32.959999
"934","2010-09-16",34.330002
"935","2010-09-17",34.279999
"936","2010-09-20",34.830002
"937","2010-09-21",34.349998
"938","2010-09-22",33.939999
"939","2010-09-23",33.779999
"940","2010-09-24",34.759998
"941","2010-09-27",35
"942","2010-09-28",35.959999
"943","2010-09-29",36.220001
"944","2010-09-30",36.32
"945","2010-10-01",35.279999
"946","2010-10-04",35.450001
"947","2010-10-05",36.799999
"948","2010-10-06",34.639999
"949","2010-10-07",34.959999
"950","2010-10-08",35.369999
"951","2010-10-11",35.18
"952","2010-10-12",35.5
"953","2010-10-13",35.82
"954","2010-10-14",35.369999
"955","2010-10-15",34.919998
"956","2010-10-18",35.740002
"957","2010-10-19",34.459999
"958","2010-10-20",34.990002
"959","2010-10-21",34.580002
"960","2010-10-22",35.189999
"961","2010-10-25",35.459999
"962","2010-10-26",34.990002
"963","2010-10-27",35.82
"964","2010-10-28",35.740002
"965","2010-10-29",36
"966","2010-11-01",37
"967","2010-11-02",37.150002
"968","2010-11-03",37.200001
"969","2010-11-04",37.349998
"970","2010-11-05",37.459999
