"","date","UNFI"
"1","2007-01-03",35.900002
"2","2007-01-04",35.560001
"3","2007-01-05",35.48
"4","2007-01-08",35.200001
"5","2007-01-09",35.150002
"6","2007-01-10",35.169998
"7","2007-01-11",35.84
"8","2007-01-12",35.34
"9","2007-01-16",35.200001
"10","2007-01-17",34.959999
"11","2007-01-18",34.369999
"12","2007-01-19",34.639999
"13","2007-01-22",34.25
"14","2007-01-23",34.07
"15","2007-01-24",34.049999
"16","2007-01-25",33.73
"17","2007-01-26",33.82
"18","2007-01-29",33.849998
"19","2007-01-30",33.509998
"20","2007-01-31",33.040001
"21","2007-02-01",33.189999
"22","2007-02-02",33.060001
"23","2007-02-05",32.66
"24","2007-02-06",32.880001
"25","2007-02-07",33.540001
"26","2007-02-08",33.259998
"27","2007-02-09",33.16
"28","2007-02-12",33.75
"29","2007-02-13",34.400002
"30","2007-02-14",34.349998
"31","2007-02-15",34.689999
"32","2007-02-16",34.869999
"33","2007-02-20",33.470001
"34","2007-02-21",33.279999
"35","2007-02-22",30.6
"36","2007-02-23",31.59
"37","2007-02-26",30.57
"38","2007-02-27",29.65
"39","2007-02-28",29.780001
"40","2007-03-01",29.370001
"41","2007-03-02",28.959999
"42","2007-03-05",28.18
"43","2007-03-06",28.92
"44","2007-03-07",28.68
"45","2007-03-08",28.709999
"46","2007-03-09",28.77
"47","2007-03-12",30.07
"48","2007-03-13",29.1
"49","2007-03-14",30
"50","2007-03-15",30.209999
"51","2007-03-16",30.17
"52","2007-03-19",30.709999
"53","2007-03-20",30.74
"54","2007-03-21",31.110001
"55","2007-03-22",31.49
"56","2007-03-23",31.52
"57","2007-03-26",31.73
"58","2007-03-27",31.299999
"59","2007-03-28",30.84
"60","2007-03-29",30.6
"61","2007-03-30",30.639999
"62","2007-04-02",30.5
"63","2007-04-03",30.200001
"64","2007-04-04",29.879999
"65","2007-04-05",29.92
"66","2007-04-09",29.76
"67","2007-04-10",30.200001
"68","2007-04-11",30.040001
"69","2007-04-12",30.26
"70","2007-04-13",30.51
"71","2007-04-16",31.139999
"72","2007-04-17",31.4
"73","2007-04-18",30.799999
"74","2007-04-19",30.360001
"75","2007-04-20",30.5
"76","2007-04-23",30.48
"77","2007-04-24",30.950001
"78","2007-04-25",31.280001
"79","2007-04-26",31.549999
"80","2007-04-27",31.190001
"81","2007-04-30",31.190001
"82","2007-05-01",31.33
"83","2007-05-02",31.68
"84","2007-05-03",31.530001
"85","2007-05-04",31.08
"86","2007-05-07",30.99
"87","2007-05-08",30.719999
"88","2007-05-09",30.66
"89","2007-05-10",29.709999
"90","2007-05-11",30.09
"91","2007-05-14",29.969999
"92","2007-05-15",29.5
"93","2007-05-16",29.48
"94","2007-05-17",29.389999
"95","2007-05-18",29.99
"96","2007-05-21",30.58
"97","2007-05-22",27.34
"98","2007-05-23",27.1
"99","2007-05-24",26.610001
"100","2007-05-25",27.309999
"101","2007-05-29",26.9
"102","2007-05-30",27.01
"103","2007-05-31",27.370001
"104","2007-06-01",28.200001
"105","2007-06-04",28.93
"106","2007-06-05",29.030001
"107","2007-06-06",28.57
"108","2007-06-07",28.6
"109","2007-06-08",28.93
"110","2007-06-11",28.610001
"111","2007-06-12",27.709999
"112","2007-06-13",28.309999
"113","2007-06-14",28.4
"114","2007-06-15",28.4
"115","2007-06-18",28.540001
"116","2007-06-19",28.219999
"117","2007-06-20",27.51
"118","2007-06-21",27.42
"119","2007-06-22",27.309999
"120","2007-06-25",27.23
"121","2007-06-26",26.620001
"122","2007-06-27",27.129999
"123","2007-06-28",26.76
"124","2007-06-29",26.58
"125","2007-07-02",27.530001
"126","2007-07-03",27.58
"127","2007-07-05",27.33
"128","2007-07-06",27.059999
"129","2007-07-09",27.219999
"130","2007-07-10",26.5
"131","2007-07-11",26.440001
"132","2007-07-12",27.6
"133","2007-07-13",27.76
"134","2007-07-16",27.799999
"135","2007-07-17",27.389999
"136","2007-07-18",27.6
"137","2007-07-19",28.57
"138","2007-07-20",28.440001
"139","2007-07-23",29
"140","2007-07-24",28.4
"141","2007-07-25",28.209999
"142","2007-07-26",27.17
"143","2007-07-27",27.32
"144","2007-07-30",27.440001
"145","2007-07-31",27.23
"146","2007-08-01",27.1
"147","2007-08-02",27.57
"148","2007-08-03",27.139999
"149","2007-08-06",29.41
"150","2007-08-07",31.09
"151","2007-08-08",31.639999
"152","2007-08-09",31.65
"153","2007-08-10",29.85
"154","2007-08-13",28.790001
"155","2007-08-14",28.860001
"156","2007-08-15",28.25
"157","2007-08-16",29.129999
"158","2007-08-17",27.969999
"159","2007-08-20",27.73
"160","2007-08-21",27.700001
"161","2007-08-22",28.030001
"162","2007-08-23",27.610001
"163","2007-08-24",27.809999
"164","2007-08-27",27.82
"165","2007-08-28",26.950001
"166","2007-08-29",27.49
"167","2007-08-30",27.33
"168","2007-08-31",26.84
"169","2007-09-04",26.99
"170","2007-09-05",26.32
"171","2007-09-06",25.73
"172","2007-09-07",25.190001
"173","2007-09-10",24.629999
"174","2007-09-11",24.98
"175","2007-09-12",24.530001
"176","2007-09-13",24.610001
"177","2007-09-14",24.709999
"178","2007-09-17",24.450001
"179","2007-09-18",25.33
"180","2007-09-19",26.16
"181","2007-09-20",26.26
"182","2007-09-21",26.66
"183","2007-09-24",26.4
"184","2007-09-25",26.26
"185","2007-09-26",26.49
"186","2007-09-27",27.07
"187","2007-09-28",27.219999
"188","2007-10-01",27.58
"189","2007-10-02",27.5
"190","2007-10-03",28.209999
"191","2007-10-04",28.219999
"192","2007-10-05",29.389999
"193","2007-10-08",28.98
"194","2007-10-09",28.93
"195","2007-10-10",28.74
"196","2007-10-11",27.9
"197","2007-10-12",28.790001
"198","2007-10-15",28.85
"199","2007-10-16",28.5
"200","2007-10-17",28.49
"201","2007-10-18",27.91
"202","2007-10-19",27.040001
"203","2007-10-22",27.459999
"204","2007-10-23",27.52
"205","2007-10-24",27.73
"206","2007-10-25",27.48
"207","2007-10-26",28.459999
"208","2007-10-29",28.030001
"209","2007-10-30",28.540001
"210","2007-10-31",28.940001
"211","2007-11-01",27.32
"212","2007-11-02",27.01
"213","2007-11-05",27.709999
"214","2007-11-06",28.469999
"215","2007-11-07",27.32
"216","2007-11-08",27.66
"217","2007-11-09",27.549999
"218","2007-11-12",27.49
"219","2007-11-13",28.23
"220","2007-11-14",28.08
"221","2007-11-15",27.85
"222","2007-11-16",26.99
"223","2007-11-19",26.26
"224","2007-11-20",28
"225","2007-11-21",27.299999
"226","2007-11-23",27.290001
"227","2007-11-26",26.9
"228","2007-11-27",27.700001
"229","2007-11-28",28.73
"230","2007-11-29",28.799999
"231","2007-11-30",29.290001
"232","2007-12-03",28.57
"233","2007-12-04",28.01
"234","2007-12-05",27.709999
"235","2007-12-06",28.32
"236","2007-12-07",28.139999
"237","2007-12-10",28.360001
"238","2007-12-11",27.809999
"239","2007-12-12",28.52
"240","2007-12-13",28.110001
"241","2007-12-14",28.07
"242","2007-12-17",27.75
"243","2007-12-18",28.219999
"244","2007-12-19",29.09
"245","2007-12-20",29.940001
"246","2007-12-21",29.969999
"247","2007-12-24",30.34
"248","2007-12-26",30.469999
"249","2007-12-27",30.559999
"250","2007-12-28",31.42
"251","2007-12-31",31.719999
"252","2008-01-02",30.27
"253","2008-01-03",29.809999
"254","2008-01-04",28.84
"255","2008-01-07",28.969999
"256","2008-01-08",27.52
"257","2008-01-09",27.74
"258","2008-01-10",27.02
"259","2008-01-11",26.389999
"260","2008-01-14",26.639999
"261","2008-01-15",26.629999
"262","2008-01-16",26.379999
"263","2008-01-17",25.09
"264","2008-01-18",24.41
"265","2008-01-22",24.559999
"266","2008-01-23",25.18
"267","2008-01-24",24.440001
"268","2008-01-25",24
"269","2008-01-28",24.49
"270","2008-01-29",24.360001
"271","2008-01-30",23.969999
"272","2008-01-31",23.98
"273","2008-02-01",24.549999
"274","2008-02-04",24.440001
"275","2008-02-05",24.41
"276","2008-02-06",24.25
"277","2008-02-07",24.459999
"278","2008-02-08",24.02
"279","2008-02-11",23.66
"280","2008-02-12",23.73
"281","2008-02-13",24.190001
"282","2008-02-14",23.639999
"283","2008-02-15",23.83
"284","2008-02-19",24.209999
"285","2008-02-20",24.07
"286","2008-02-21",23.85
"287","2008-02-22",18.07
"288","2008-02-25",17.690001
"289","2008-02-26",17.959999
"290","2008-02-27",18
"291","2008-02-28",17.85
"292","2008-02-29",16.92
"293","2008-03-03",17.33
"294","2008-03-04",16.98
"295","2008-03-05",16.98
"296","2008-03-06",16.4
"297","2008-03-07",16.18
"298","2008-03-10",16.09
"299","2008-03-11",16.58
"300","2008-03-12",16.440001
"301","2008-03-13",16.51
"302","2008-03-14",15.93
"303","2008-03-17",15.9
"304","2008-03-18",16.459999
"305","2008-03-19",15.78
"306","2008-03-20",15.99
"307","2008-03-24",17.280001
"308","2008-03-25",17.84
"309","2008-03-26",18.15
"310","2008-03-27",18.440001
"311","2008-03-28",18.75
"312","2008-03-31",18.709999
"313","2008-04-01",18.940001
"314","2008-04-02",18.790001
"315","2008-04-03",18.73
"316","2008-04-04",18.68
"317","2008-04-07",18.450001
"318","2008-04-08",19.030001
"319","2008-04-09",19.200001
"320","2008-04-10",19.709999
"321","2008-04-11",18.709999
"322","2008-04-14",18.540001
"323","2008-04-15",18.620001
"324","2008-04-16",19.120001
"325","2008-04-17",18.959999
"326","2008-04-18",20.23
"327","2008-04-21",20.049999
"328","2008-04-22",19.82
"329","2008-04-23",19.65
"330","2008-04-24",20.24
"331","2008-04-25",20.25
"332","2008-04-28",20.190001
"333","2008-04-29",19.98
"334","2008-04-30",19.799999
"335","2008-05-01",19.709999
"336","2008-05-02",19.48
"337","2008-05-05",19.379999
"338","2008-05-06",18.42
"339","2008-05-07",18.66
"340","2008-05-08",19.139999
"341","2008-05-09",18.99
"342","2008-05-12",18.92
"343","2008-05-13",18.77
"344","2008-05-14",18.24
"345","2008-05-15",18.309999
"346","2008-05-16",18.379999
"347","2008-05-19",18.27
"348","2008-05-20",20.41
"349","2008-05-21",19.719999
"350","2008-05-22",20.459999
"351","2008-05-23",20.540001
"352","2008-05-27",21.219999
"353","2008-05-28",21.24
"354","2008-05-29",21.190001
"355","2008-05-30",21.27
"356","2008-06-02",20.700001
"357","2008-06-03",20.639999
"358","2008-06-04",21.049999
"359","2008-06-05",21.65
"360","2008-06-06",20.450001
"361","2008-06-09",20.870001
"362","2008-06-10",20.799999
"363","2008-06-11",20.75
"364","2008-06-12",20.969999
"365","2008-06-13",21.26
"366","2008-06-16",21.16
"367","2008-06-17",21.35
"368","2008-06-18",21.780001
"369","2008-06-19",22.120001
"370","2008-06-20",22.07
"371","2008-06-23",21.92
"372","2008-06-24",21.459999
"373","2008-06-25",21.129999
"374","2008-06-26",20.450001
"375","2008-06-27",20.129999
"376","2008-06-30",19.48
"377","2008-07-01",19.459999
"378","2008-07-02",18.74
"379","2008-07-03",18.719999
"380","2008-07-07",18.25
"381","2008-07-08",19.110001
"382","2008-07-09",18.450001
"383","2008-07-10",18.190001
"384","2008-07-11",18.299999
"385","2008-07-14",17.67
"386","2008-07-15",17.620001
"387","2008-07-16",18.049999
"388","2008-07-17",18.24
"389","2008-07-18",17.35
"390","2008-07-21",17.6
"391","2008-07-22",18.190001
"392","2008-07-23",18.709999
"393","2008-07-24",18.07
"394","2008-07-25",18.780001
"395","2008-07-28",18.889999
"396","2008-07-29",19.370001
"397","2008-07-30",19.040001
"398","2008-07-31",19.219999
"399","2008-08-01",18.77
"400","2008-08-04",17.83
"401","2008-08-05",17.870001
"402","2008-08-06",17
"403","2008-08-07",16.690001
"404","2008-08-08",17.57
"405","2008-08-11",17.51
"406","2008-08-12",17.58
"407","2008-08-13",18.389999
"408","2008-08-14",18.57
"409","2008-08-15",19.049999
"410","2008-08-18",18.99
"411","2008-08-19",18.879999
"412","2008-08-20",19.02
"413","2008-08-21",19.389999
"414","2008-08-22",19.549999
"415","2008-08-25",18.76
"416","2008-08-26",19.09
"417","2008-08-27",19.43
"418","2008-08-28",19.549999
"419","2008-08-29",19.219999
"420","2008-09-02",18.75
"421","2008-09-03",19.58
"422","2008-09-04",20.030001
"423","2008-09-05",20.790001
"424","2008-09-08",22.41
"425","2008-09-09",22.950001
"426","2008-09-10",23.219999
"427","2008-09-11",23.129999
"428","2008-09-12",23.32
"429","2008-09-15",23.27
"430","2008-09-16",24.540001
"431","2008-09-17",23.76
"432","2008-09-18",25.459999
"433","2008-09-19",26.75
"434","2008-09-22",24.73
"435","2008-09-23",24.700001
"436","2008-09-24",23.92
"437","2008-09-25",24.32
"438","2008-09-26",24.059999
"439","2008-09-29",24.08
"440","2008-09-30",24.99
"441","2008-10-01",25.33
"442","2008-10-02",24.99
"443","2008-10-03",24.99
"444","2008-10-06",23.24
"445","2008-10-07",22.18
"446","2008-10-08",22.280001
"447","2008-10-09",21.639999
"448","2008-10-10",22.74
"449","2008-10-13",23.15
"450","2008-10-14",22.16
"451","2008-10-15",19.879999
"452","2008-10-16",21.5
"453","2008-10-17",21.709999
"454","2008-10-20",23.08
"455","2008-10-21",21.35
"456","2008-10-22",20.24
"457","2008-10-23",19.309999
"458","2008-10-24",19.07
"459","2008-10-27",18.219999
"460","2008-10-28",18.540001
"461","2008-10-29",18.870001
"462","2008-10-30",20.34
"463","2008-10-31",22.34
"464","2008-11-03",21.719999
"465","2008-11-04",20.790001
"466","2008-11-05",19.99
"467","2008-11-06",20.290001
"468","2008-11-07",20.870001
"469","2008-11-10",21.17
"470","2008-11-11",20.469999
"471","2008-11-12",18.51
"472","2008-11-13",19.76
"473","2008-11-14",19.75
"474","2008-11-17",19.49
"475","2008-11-18",19.27
"476","2008-11-19",18.860001
"477","2008-11-20",18.389999
"478","2008-11-21",19.09
"479","2008-11-24",19.27
"480","2008-11-25",18.190001
"481","2008-11-26",17.879999
"482","2008-11-28",18.01
"483","2008-12-01",16.6
"484","2008-12-02",16.75
"485","2008-12-03",17.059999
"486","2008-12-04",16.440001
"487","2008-12-05",17
"488","2008-12-08",17.4
"489","2008-12-09",16.809999
"490","2008-12-10",17.51
"491","2008-12-11",17.09
"492","2008-12-12",17.120001
"493","2008-12-15",16.32
"494","2008-12-16",16.440001
"495","2008-12-17",16.35
"496","2008-12-18",17.35
"497","2008-12-19",17.52
"498","2008-12-22",17.52
"499","2008-12-23",17.48
"500","2008-12-24",17.440001
"501","2008-12-26",17.540001
"502","2008-12-29",16.969999
"503","2008-12-30",17.08
"504","2008-12-31",17.82
"505","2009-01-02",18.190001
"506","2009-01-05",18.48
"507","2009-01-06",19.059999
"508","2009-01-07",18.299999
"509","2009-01-08",18.27
"510","2009-01-09",17.870001
"511","2009-01-12",17.25
"512","2009-01-13",17.27
"513","2009-01-14",16.77
"514","2009-01-15",17.5
"515","2009-01-16",17.799999
"516","2009-01-20",17.09
"517","2009-01-21",17.33
"518","2009-01-22",16.690001
"519","2009-01-23",16.639999
"520","2009-01-26",16.799999
"521","2009-01-27",16.92
"522","2009-01-28",17.190001
"523","2009-01-29",16.74
"524","2009-01-30",15.54
"525","2009-02-02",14.88
"526","2009-02-03",14.43
"527","2009-02-04",14.53
"528","2009-02-05",14.59
"529","2009-02-06",14.9
"530","2009-02-09",14.57
"531","2009-02-10",14.14
"532","2009-02-11",13.89
"533","2009-02-12",13.86
"534","2009-02-13",13.76
"535","2009-02-17",13.24
"536","2009-02-18",12.9
"537","2009-02-19",13.97
"538","2009-02-20",13.68
"539","2009-02-23",12.9
"540","2009-02-24",15.5
"541","2009-02-25",15.8
"542","2009-02-26",14.99
"543","2009-02-27",14.88
"544","2009-03-02",14.64
"545","2009-03-03",14.32
"546","2009-03-04",14.62
"547","2009-03-05",14.47
"548","2009-03-06",14.48
"549","2009-03-09",14.25
"550","2009-03-10",14.81
"551","2009-03-11",15.65
"552","2009-03-12",16.219999
"553","2009-03-13",16.52
"554","2009-03-16",16.540001
"555","2009-03-17",16.82
"556","2009-03-18",17.049999
"557","2009-03-19",17.25
"558","2009-03-20",16.790001
"559","2009-03-23",18.24
"560","2009-03-24",17.66
"561","2009-03-25",17.82
"562","2009-03-26",18.530001
"563","2009-03-27",18.690001
"564","2009-03-30",18.51
"565","2009-03-31",18.969999
"566","2009-04-01",18.870001
"567","2009-04-02",19.76
"568","2009-04-03",19.870001
"569","2009-04-06",19.59
"570","2009-04-07",19.5
"571","2009-04-08",19.51
"572","2009-04-09",19.9
"573","2009-04-13",19.85
"574","2009-04-14",19.51
"575","2009-04-15",19.34
"576","2009-04-16",19.57
"577","2009-04-17",20.09
"578","2009-04-20",19.700001
"579","2009-04-21",20.190001
"580","2009-04-22",20.98
"581","2009-04-23",22.549999
"582","2009-04-24",22.65
"583","2009-04-27",22.700001
"584","2009-04-28",23.5
"585","2009-04-29",23.18
"586","2009-04-30",22.780001
"587","2009-05-01",22.799999
"588","2009-05-04",24.08
"589","2009-05-05",23.65
"590","2009-05-06",23.219999
"591","2009-05-07",23.030001
"592","2009-05-08",23.85
"593","2009-05-11",23.43
"594","2009-05-12",24.49
"595","2009-05-13",24.08
"596","2009-05-14",24.68
"597","2009-05-15",24.4
"598","2009-05-18",24.719999
"599","2009-05-19",24.99
"600","2009-05-20",24.870001
"601","2009-05-21",24.139999
"602","2009-05-22",23.950001
"603","2009-05-26",23.68
"604","2009-05-27",23.49
"605","2009-05-28",22.35
"606","2009-05-29",22.73
"607","2009-06-01",23.299999
"608","2009-06-02",26.049999
"609","2009-06-03",26.549999
"610","2009-06-04",26.57
"611","2009-06-05",26.33
"612","2009-06-08",25.889999
"613","2009-06-09",26.09
"614","2009-06-10",25.16
"615","2009-06-11",24.65
"616","2009-06-12",24.66
"617","2009-06-15",24.85
"618","2009-06-16",25.17
"619","2009-06-17",25.32
"620","2009-06-18",25.040001
"621","2009-06-19",25.450001
"622","2009-06-22",25.139999
"623","2009-06-23",24.82
"624","2009-06-24",25
"625","2009-06-25",25.530001
"626","2009-06-26",25.959999
"627","2009-06-29",26.27
"628","2009-06-30",26.25
"629","2009-07-01",27.07
"630","2009-07-02",26.18
"631","2009-07-06",25.950001
"632","2009-07-07",25.370001
"633","2009-07-08",25.219999
"634","2009-07-09",25.190001
"635","2009-07-10",24.940001
"636","2009-07-13",25.200001
"637","2009-07-14",25.27
"638","2009-07-15",25.959999
"639","2009-07-16",26.57
"640","2009-07-17",25.85
"641","2009-07-20",25.41
"642","2009-07-21",25.4
"643","2009-07-22",25.43
"644","2009-07-23",26.209999
"645","2009-07-24",26.200001
"646","2009-07-27",26.139999
"647","2009-07-28",26.76
"648","2009-07-29",26.690001
"649","2009-07-30",27.23
"650","2009-07-31",27.030001
"651","2009-08-03",26.809999
"652","2009-08-04",26.49
"653","2009-08-05",26.74
"654","2009-08-06",26.889999
"655","2009-08-07",26.969999
"656","2009-08-10",26.84
"657","2009-08-11",26.16
"658","2009-08-12",26.379999
"659","2009-08-13",26.25
"660","2009-08-14",25.84
"661","2009-08-17",25.209999
"662","2009-08-18",25.08
"663","2009-08-19",25.459999
"664","2009-08-20",25.780001
"665","2009-08-21",26.610001
"666","2009-08-24",26.870001
"667","2009-08-25",26.889999
"668","2009-08-26",26.83
"669","2009-08-27",26.99
"670","2009-08-28",27.280001
"671","2009-08-31",27.02
"672","2009-09-01",26.67
"673","2009-09-02",27.17
"674","2009-09-03",27.43
"675","2009-09-04",27.860001
"676","2009-09-08",27.940001
"677","2009-09-09",25.870001
"678","2009-09-10",26.18
"679","2009-09-11",24.299999
"680","2009-09-14",24.65
"681","2009-09-15",24.48
"682","2009-09-16",24.110001
"683","2009-09-17",24.200001
"684","2009-09-18",24.459999
"685","2009-09-21",24.5
"686","2009-09-22",24.540001
"687","2009-09-23",24.059999
"688","2009-09-24",23.700001
"689","2009-09-25",23.99
"690","2009-09-28",24.43
"691","2009-09-29",24.24
"692","2009-09-30",23.91
"693","2009-10-01",23.299999
"694","2009-10-02",23.27
"695","2009-10-05",23.559999
"696","2009-10-06",23.6
"697","2009-10-07",23.51
"698","2009-10-08",23.290001
"699","2009-10-09",23.809999
"700","2009-10-12",23.9
"701","2009-10-13",23.52
"702","2009-10-14",23.959999
"703","2009-10-15",24.84
"704","2009-10-16",24.77
"705","2009-10-19",25.280001
"706","2009-10-20",25.17
"707","2009-10-21",24.67
"708","2009-10-22",24.59
"709","2009-10-23",25.08
"710","2009-10-26",25.34
"711","2009-10-27",25.469999
"712","2009-10-28",24.610001
"713","2009-10-29",24.85
"714","2009-10-30",24.110001
"715","2009-11-02",23.940001
"716","2009-11-03",24.58
"717","2009-11-04",24.389999
"718","2009-11-05",25.040001
"719","2009-11-06",24.83
"720","2009-11-09",25.370001
"721","2009-11-10",24.59
"722","2009-11-11",24.549999
"723","2009-11-12",24.07
"724","2009-11-13",24.75
"725","2009-11-16",25.43
"726","2009-11-17",25.620001
"727","2009-11-18",25.24
"728","2009-11-19",25.08
"729","2009-11-20",25.030001
"730","2009-11-23",25.77
"731","2009-11-24",26.08
"732","2009-11-25",26.01
"733","2009-11-27",25.129999
"734","2009-11-30",25.209999
"735","2009-12-01",25.52
"736","2009-12-02",26
"737","2009-12-03",25.75
"738","2009-12-04",27.120001
"739","2009-12-07",27.51
"740","2009-12-08",27.52
"741","2009-12-09",26.959999
"742","2009-12-10",26.129999
"743","2009-12-11",26.48
"744","2009-12-14",26.49
"745","2009-12-15",26.4
"746","2009-12-16",26.129999
"747","2009-12-17",25.99
"748","2009-12-18",26.02
"749","2009-12-21",25.9
"750","2009-12-22",26.52
"751","2009-12-23",26.68
"752","2009-12-24",26.84
"753","2009-12-28",26.860001
"754","2009-12-29",26.65
"755","2009-12-30",27.02
"756","2009-12-31",26.74
"757","2010-01-04",27.200001
"758","2010-01-05",27.57
"759","2010-01-06",27.809999
"760","2010-01-07",27.530001
"761","2010-01-08",27.76
"762","2010-01-11",27.98
"763","2010-01-12",28.34
"764","2010-01-13",28.389999
"765","2010-01-14",28.02
"766","2010-01-15",27.99
"767","2010-01-19",28.530001
"768","2010-01-20",29.09
"769","2010-01-21",28.51
"770","2010-01-22",28.07
"771","2010-01-25",27.76
"772","2010-01-26",27.469999
"773","2010-01-27",27.379999
"774","2010-01-28",27.24
"775","2010-01-29",27.110001
"776","2010-02-01",26.950001
"777","2010-02-02",26.940001
"778","2010-02-03",26.639999
"779","2010-02-04",25.459999
"780","2010-02-05",25.24
"781","2010-02-08",25.01
"782","2010-02-09",25.15
"783","2010-02-10",25.48
"784","2010-02-11",26.26
"785","2010-02-12",26.549999
"786","2010-02-16",27.4
"787","2010-02-17",27.6
"788","2010-02-18",27.790001
"789","2010-02-19",28.41
"790","2010-02-22",28.860001
"791","2010-02-23",28.9
"792","2010-02-24",29.26
"793","2010-02-25",29.290001
"794","2010-02-26",29.370001
"795","2010-03-01",29.809999
"796","2010-03-02",27.43
"797","2010-03-03",27.51
"798","2010-03-04",28.049999
"799","2010-03-05",28.559999
"800","2010-03-08",28.66
"801","2010-03-09",28.85
"802","2010-03-10",28.75
"803","2010-03-11",28.870001
"804","2010-03-12",28.959999
"805","2010-03-15",28.389999
"806","2010-03-16",29.08
"807","2010-03-17",29.15
"808","2010-03-18",28.25
"809","2010-03-19",28.610001
"810","2010-03-22",29.290001
"811","2010-03-23",29.370001
"812","2010-03-24",29.129999
"813","2010-03-25",28.790001
"814","2010-03-26",28.370001
"815","2010-03-29",28.389999
"816","2010-03-30",28.6
"817","2010-03-31",28.129999
"818","2010-04-01",28.41
"819","2010-04-05",29.1
"820","2010-04-06",29.440001
"821","2010-04-07",28.9
"822","2010-04-08",28.6
