"","date","KMI"
"114","2011-07-26",27.57
"115","2011-07-27",28.18
"116","2011-07-28",28.16
"117","2011-07-29",28.23
"118","2011-08-01",28.23
"119","2011-08-02",27.85
"120","2011-08-03",27.719999
"121","2011-08-04",26.469999
"122","2011-08-05",25.92
"123","2011-08-08",23.66
"124","2011-08-09",25.92
"125","2011-08-10",26.049999
"126","2011-08-11",27.450001
"127","2011-08-12",26.77
"128","2011-08-15",27.08
"129","2011-08-16",26.5
"130","2011-08-17",26.280001
"131","2011-08-18",24.82
"132","2011-08-19",23.82
"133","2011-08-22",23.76
"134","2011-08-23",24.540001
"135","2011-08-24",24.450001
"136","2011-08-25",24.450001
"137","2011-08-26",24.780001
"138","2011-08-29",25.309999
"139","2011-08-30",25.370001
"140","2011-08-31",25.85
"141","2011-09-01",25.719999
"142","2011-09-02",25.190001
"143","2011-09-06",25.370001
"144","2011-09-07",25.440001
"145","2011-09-08",25.4
"146","2011-09-09",24.85
"147","2011-09-12",24.959999
"148","2011-09-13",24.969999
"149","2011-09-14",25.25
"150","2011-09-15",25.540001
"151","2011-09-16",25.5
"152","2011-09-19",26.68
"153","2011-09-20",26.700001
"154","2011-09-21",26.549999
"155","2011-09-22",25.690001
"156","2011-09-23",25.52
"157","2011-09-26",26.34
"158","2011-09-27",27.030001
"159","2011-09-28",26.620001
"160","2011-09-29",26.32
"161","2011-09-30",25.889999
"162","2011-10-03",25.48
"163","2011-10-04",26.049999
"164","2011-10-05",26.59
"165","2011-10-06",26.700001
"166","2011-10-07",26.34
"167","2011-10-10",26.870001
"168","2011-10-11",26.85
"169","2011-10-12",26.9
"170","2011-10-13",26.92
"171","2011-10-14",26.889999
"172","2011-10-17",28.190001
"173","2011-10-18",28.059999
"174","2011-10-19",27.58
"175","2011-10-20",28.23
"176","2011-10-21",29.219999
"177","2011-10-24",29.98
"178","2011-10-25",30.110001
"179","2011-10-26",29.66
"180","2011-10-27",29.440001
"181","2011-10-28",29.1
"182","2011-10-31",28.6
"183","2011-11-01",27.82
"184","2011-11-02",28.059999
"185","2011-11-03",28.17
"186","2011-11-04",28.309999
"187","2011-11-07",27.959999
"188","2011-11-08",28.15
"189","2011-11-09",27.030001
"190","2011-11-10",27.43
"191","2011-11-11",27.57
"192","2011-11-14",27.73
"193","2011-11-15",27.959999
"194","2011-11-16",27.77
"195","2011-11-17",28.32
"196","2011-11-18",28.25
"197","2011-11-21",28.59
"198","2011-11-22",28.610001
"199","2011-11-23",28.02
"200","2011-11-25",29
"201","2011-11-28",28.799999
"202","2011-11-29",29.540001
"203","2011-11-30",29.5
"204","2011-12-01",30.26
"205","2011-12-02",31
"206","2011-12-05",30.91
"207","2011-12-06",30.860001
"208","2011-12-07",30.42
"209","2011-12-08",29.549999
"210","2011-12-09",29.6
"211","2011-12-12",29.49
"212","2011-12-13",29.200001
"213","2011-12-14",29.09
"214","2011-12-15",28.83
"215","2011-12-16",29.84
"216","2011-12-19",29.790001
"217","2011-12-20",30.139999
"218","2011-12-21",30.709999
"219","2011-12-22",30.950001
"220","2011-12-23",31.370001
"221","2011-12-27",31.74
"222","2011-12-28",31.290001
"223","2011-12-29",31.559999
"224","2011-12-30",32.169998
"225","2012-01-03",32.490002
"226","2012-01-04",32.490002
"227","2012-01-05",32.650002
"228","2012-01-06",32.889999
"229","2012-01-09",32.810001
"230","2012-01-10",33.18
"231","2012-01-11",33.389999
"232","2012-01-12",33.080002
"233","2012-01-13",32.860001
"234","2012-01-17",33.07
"235","2012-01-18",32.830002
"236","2012-01-19",33.029999
"237","2012-01-20",32.77
"238","2012-01-23",32.810001
"239","2012-01-24",32.68
"240","2012-01-25",33.23
"241","2012-01-26",32.84
"242","2012-01-27",32.380001
"243","2012-01-30",32.240002
"244","2012-01-31",32.470001
"245","2012-02-01",32.330002
"246","2012-02-02",32.18
"247","2012-02-03",31.92
"248","2012-02-06",32.259998
"249","2012-02-07",31.84
"250","2012-02-08",32.07
"251","2012-02-09",32.639999
"252","2012-02-10",32.349998
"253","2012-02-13",32.57
"254","2012-02-14",32.310001
"255","2012-02-15",32.150002
"256","2012-02-16",32.330002
"257","2012-02-17",32.23
"258","2012-02-21",32.07
"259","2012-02-22",32.23
"260","2012-02-23",32.32
"261","2012-02-24",33.240002
"262","2012-02-27",34.759998
"263","2012-02-28",35.259998
"264","2012-02-29",35.240002
"265","2012-03-01",35.919998
"266","2012-03-02",36.290001
"267","2012-03-05",36.23
"268","2012-03-06",35.349998
"269","2012-03-07",36.299999
"270","2012-03-08",36.73
"271","2012-03-09",37.52
"272","2012-03-12",36.740002
"273","2012-03-13",36.610001
"274","2012-03-14",36.049999
"275","2012-03-15",36.25
"276","2012-03-16",36.849998
"277","2012-03-19",37.139999
"278","2012-03-20",36.75
"279","2012-03-21",37.07
"280","2012-03-22",37.380001
"281","2012-03-23",38.599998
"282","2012-03-26",38.369999
"283","2012-03-27",38.439999
"284","2012-03-28",39.25
"285","2012-03-29",39.009998
"286","2012-03-30",38.650002
"287","2012-04-02",39.099998
"288","2012-04-03",39.73
"289","2012-04-04",39.220001
"290","2012-04-05",39.849998
"291","2012-04-09",39.380001
"292","2012-04-10",38.099998
"293","2012-04-11",38.23
"294","2012-04-12",38.52
"295","2012-04-13",38.41
"296","2012-04-16",37.700001
"297","2012-04-17",37.240002
"298","2012-04-18",37.25
"299","2012-04-19",36.73
"300","2012-04-20",36.16
"301","2012-04-23",35.110001
"302","2012-04-24",35.09
"303","2012-04-25",35.919998
"304","2012-04-26",35.68
"305","2012-04-27",35.84
"306","2012-04-30",35.900002
"307","2012-05-01",36.419998
"308","2012-05-02",36.369999
"309","2012-05-03",35.75
"310","2012-05-04",35.25
"311","2012-05-07",35.150002
"312","2012-05-08",34.970001
"313","2012-05-09",34.080002
"314","2012-05-10",34.299999
"315","2012-05-11",33.990002
"316","2012-05-14",33.549999
"317","2012-05-15",33.299999
"318","2012-05-16",33.25
"319","2012-05-17",33
"320","2012-05-18",32.5
"321","2012-05-21",33.360001
"322","2012-05-22",33.799999
"323","2012-05-23",33.16
"324","2012-05-24",32.110001
"325","2012-05-25",32.419998
"326","2012-05-29",33.5
"327","2012-05-30",33.669998
"328","2012-05-31",34.189999
"329","2012-06-01",32.349998
"330","2012-06-04",33
"331","2012-06-05",33.02
"332","2012-06-06",31.9
"333","2012-06-07",31.49
"334","2012-06-08",31.530001
"335","2012-06-11",31.440001
"336","2012-06-12",31.35
"337","2012-06-13",31.23
"338","2012-06-14",31.469999
"339","2012-06-15",31.9
"340","2012-06-18",31.85
"341","2012-06-19",32.360001
"342","2012-06-20",32.34
"343","2012-06-21",31.98
"344","2012-06-22",31.68
"345","2012-06-25",30.83
"346","2012-06-26",30.76
"347","2012-06-27",30.99
"348","2012-06-28",31.219999
"349","2012-06-29",32.220001
"350","2012-07-02",32.740002
"351","2012-07-03",33.16
"352","2012-07-05",33.259998
"353","2012-07-06",32.959999
"354","2012-07-09",32.740002
"355","2012-07-10",32.790001
"356","2012-07-11",33.049999
"357","2012-07-12",33.34
"358","2012-07-13",34.540001
"359","2012-07-16",34.700001
"360","2012-07-17",35.040001
"361","2012-07-18",35.389999
"362","2012-07-19",35.25
"363","2012-07-20",34.990002
"364","2012-07-23",34.860001
"365","2012-07-24",34.869999
"366","2012-07-25",35.259998
"367","2012-07-26",35.720001
"368","2012-07-27",35.810001
"369","2012-07-30",35.830002
"370","2012-07-31",35.810001
"371","2012-08-01",35.740002
"372","2012-08-02",35.400002
"373","2012-08-03",35.889999
"374","2012-08-06",36.169998
"375","2012-08-07",36.43
"376","2012-08-08",36.139999
"377","2012-08-09",35.810001
"378","2012-08-10",34.639999
"379","2012-08-13",34.73
"380","2012-08-14",34.77
"381","2012-08-15",34.490002
"382","2012-08-16",34.470001
"383","2012-08-17",34.220001
"384","2012-08-20",34.860001
"385","2012-08-21",34.970001
"386","2012-08-22",34.970001
"387","2012-08-23",34.849998
"388","2012-08-24",35.290001
"389","2012-08-27",35.279999
"390","2012-08-28",35.23
"391","2012-08-29",35.439999
"392","2012-08-30",35.439999
"393","2012-08-31",35.77
"394","2012-09-04",35.68
"395","2012-09-05",35.5
"396","2012-09-06",35.740002
"397","2012-09-07",35.84
"398","2012-09-10",35.759998
"399","2012-09-11",35.75
"400","2012-09-12",35.669998
"401","2012-09-13",35.970001
"402","2012-09-14",36.23
"403","2012-09-17",36.240002
"404","2012-09-18",36.049999
"405","2012-09-19",35.950001
"406","2012-09-20",35.66
"407","2012-09-21",35.700001
"408","2012-09-24",35.799999
"409","2012-09-25",35.529999
"410","2012-09-26",35.150002
"411","2012-09-27",35.66
"412","2012-09-28",35.52
"413","2012-10-01",35.450001
"414","2012-10-02",35.5
"415","2012-10-03",36.040001
"416","2012-10-04",36.25
"417","2012-10-05",36.040001
"418","2012-10-08",35.560001
"419","2012-10-09",35.080002
"420","2012-10-10",35.16
"421","2012-10-11",35.09
"422","2012-10-12",34.5
"423","2012-10-15",34.889999
"424","2012-10-16",35.52
"425","2012-10-17",35.77
"426","2012-10-18",35.869999
"427","2012-10-19",34.970001
"428","2012-10-22",34.75
"429","2012-10-23",34.380001
"430","2012-10-24",34.560001
"431","2012-10-25",35.060001
"432","2012-10-26",34.700001
"433","2012-10-31",34.709999
"434","2012-11-01",34.580002
"435","2012-11-02",34.110001
"436","2012-11-05",33.889999
"437","2012-11-06",34.16
"438","2012-11-07",33.34
"439","2012-11-08",32.939999
"440","2012-11-09",32.580002
"441","2012-11-12",32.529999
"442","2012-11-13",32.240002
"443","2012-11-14",32.119999
"444","2012-11-15",32.029999
"445","2012-11-16",32.299999
"446","2012-11-19",33.48
"447","2012-11-20",33.459999
"448","2012-11-21",33.459999
"449","2012-11-23",33.720001
"450","2012-11-26",33.68
"451","2012-11-27",33.759998
"452","2012-11-28",34.119999
"453","2012-11-29",34.220001
"454","2012-11-30",33.810001
"455","2012-12-03",33.900002
"456","2012-12-04",33.919998
"457","2012-12-05",33.830002
"458","2012-12-06",33.630001
"459","2012-12-07",33.580002
"460","2012-12-10",33.650002
"461","2012-12-11",33.630001
"462","2012-12-12",33.720001
"463","2012-12-13",33.799999
"464","2012-12-14",33.720001
"465","2012-12-17",34.459999
"466","2012-12-18",35.290001
"467","2012-12-19",35.240002
"468","2012-12-20",35.470001
"469","2012-12-21",35.34
"470","2012-12-24",35.029999
"471","2012-12-26",34.75
"472","2012-12-27",34.77
"473","2012-12-28",34.619999
"474","2012-12-31",35.330002
"475","2013-01-02",36.529999
"476","2013-01-03",36.98
"477","2013-01-04",36.709999
"478","2013-01-07",37.32
"479","2013-01-08",37.34
"480","2013-01-09",37.119999
"481","2013-01-10",37.099998
"482","2013-01-11",37.060001
"483","2013-01-14",36.939999
"484","2013-01-15",36.84
"485","2013-01-16",36.599998
"486","2013-01-17",37.240002
"487","2013-01-18",37.41
"488","2013-01-22",37.790001
"489","2013-01-23",37.580002
"490","2013-01-24",37.23
"491","2013-01-25",37.25
"492","2013-01-28",37.529999
"493","2013-01-29",37.299999
"494","2013-01-30",37.73
"495","2013-01-31",37.459999
"496","2013-02-01",37.490002
"497","2013-02-04",36.580002
"498","2013-02-05",37.380001
"499","2013-02-06",37.27
"500","2013-02-07",37.77
"501","2013-02-08",37.599998
"502","2013-02-11",37.650002
"503","2013-02-12",37.740002
"504","2013-02-13",37.799999
"505","2013-02-14",37.57
"506","2013-02-15",37.52
"507","2013-02-19",37.419998
"508","2013-02-20",37.130001
"509","2013-02-21",36.73
"510","2013-02-22",37
"511","2013-02-25",36.110001
"512","2013-02-26",36.209999
"513","2013-02-27",37.060001
"514","2013-02-28",37.07
"515","2013-03-01",37.259998
"516","2013-03-04",37.540001
"517","2013-03-05",37.459999
"518","2013-03-06",36.970001
"519","2013-03-07",37.259998
"520","2013-03-08",37.369999
"521","2013-03-11",37.32
"522","2013-03-12",37.27
"523","2013-03-13",36.93
"524","2013-03-14",36.950001
"525","2013-03-15",36.400002
"526","2013-03-18",36.240002
"527","2013-03-19",36.549999
"528","2013-03-20",36.970001
"529","2013-03-21",37.200001
"530","2013-03-22",37.619999
"531","2013-03-25",37.599998
"532","2013-03-26",37.990002
"533","2013-03-27",38.369999
"534","2013-03-28",38.68
"535","2013-04-01",39.110001
"536","2013-04-02",38.84
"537","2013-04-03",37.84
"538","2013-04-04",37.860001
"539","2013-04-05",37.52
"540","2013-04-08",38.119999
"541","2013-04-09",38.639999
"542","2013-04-10",38.939999
"543","2013-04-11",38.77
"544","2013-04-12",38.779999
"545","2013-04-15",37.950001
"546","2013-04-16",38.369999
"547","2013-04-17",37.799999
"548","2013-04-18",37.919998
"549","2013-04-19",38.869999
"550","2013-04-22",39
"551","2013-04-23",39.529999
"552","2013-04-24",39.98
"553","2013-04-25",39.110001
"554","2013-04-26",38.779999
"555","2013-04-29",38.900002
"556","2013-04-30",39.099998
"557","2013-05-01",38.529999
"558","2013-05-02",38.720001
"559","2013-05-03",38.849998
"560","2013-05-06",39.07
"561","2013-05-07",39.259998
"562","2013-05-08",39.419998
"563","2013-05-09",39.459999
"564","2013-05-10",39.450001
"565","2013-05-13",39.490002
"566","2013-05-14",39.98
"567","2013-05-15",40.200001
"568","2013-05-16",39.919998
"569","2013-05-17",40.48
"570","2013-05-20",41.049999
"571","2013-05-21",41.09
"572","2013-05-22",40.990002
"573","2013-05-23",40.450001
"574","2013-05-24",40.580002
"575","2013-05-28",40.419998
"576","2013-05-29",39.580002
"577","2013-05-30",39
"578","2013-05-31",37.98
"579","2013-06-03",38.360001
"580","2013-06-04",37.93
"581","2013-06-05",37.810001
"582","2013-06-06",38.939999
"583","2013-06-07",39.540001
"584","2013-06-10",38.880001
"585","2013-06-11",38.189999
"586","2013-06-12",37.630001
"587","2013-06-13",37.959999
"588","2013-06-14",38.419998
"589","2013-06-17",38.59
"590","2013-06-18",38.57
"591","2013-06-19",38.060001
"592","2013-06-20",36.299999
"593","2013-06-21",36.279999
"594","2013-06-24",36.560001
"595","2013-06-25",37.16
"596","2013-06-26",37.57
"597","2013-06-27",38.27
"598","2013-06-28",38.150002
"599","2013-07-01",38.630001
"600","2013-07-02",38.279999
"601","2013-07-03",38.419998
"602","2013-07-05",38.439999
"603","2013-07-08",38.970001
"604","2013-07-09",39.52
"605","2013-07-10",39.32
"606","2013-07-11",39.950001
"607","2013-07-12",40.07
"608","2013-07-15",40.310001
"609","2013-07-16",39.75
"610","2013-07-17",39.580002
"611","2013-07-18",39.52
"612","2013-07-19",39.549999
"613","2013-07-22",39.509998
"614","2013-07-23",39.299999
"615","2013-07-24",38.759998
"616","2013-07-25",38.869999
"617","2013-07-26",38.709999
"618","2013-07-29",38.200001
"619","2013-07-30",37.919998
"620","2013-07-31",37.759998
"621","2013-08-01",37.91
"622","2013-08-02",37.650002
"623","2013-08-05",37.650002
"624","2013-08-06",38.169998
"625","2013-08-07",37.889999
"626","2013-08-08",37.75
"627","2013-08-09",37.599998
"628","2013-08-12",37.400002
"629","2013-08-13",37.139999
"630","2013-08-14",37.32
"631","2013-08-15",37.610001
"632","2013-08-16",37.439999
"633","2013-08-19",36.630001
"634","2013-08-20",36.939999
"635","2013-08-21",36.93
"636","2013-08-22",37.119999
"637","2013-08-23",37.23
"638","2013-08-26",37
"639","2013-08-27",37.119999
"640","2013-08-28",37.110001
"641","2013-08-29",37.84
"642","2013-08-30",37.93
"643","2013-09-03",37.57
"644","2013-09-04",35.299999
"645","2013-09-05",35.5
"646","2013-09-06",35.220001
"647","2013-09-09",36.330002
"648","2013-09-10",37.049999
"649","2013-09-11",36.009998
"650","2013-09-12",35.610001
"651","2013-09-13",35.080002
"652","2013-09-16",34.720001
"653","2013-09-17",34.720001
"654","2013-09-18",36.259998
"655","2013-09-19",36.779999
"656","2013-09-20",36.209999
"657","2013-09-23",36.040001
"658","2013-09-24",36.189999
"659","2013-09-25",35.970001
"660","2013-09-26",35.98
"661","2013-09-27",35.84
"662","2013-09-30",35.57
"663","2013-10-01",36.099998
"664","2013-10-02",35.849998
"665","2013-10-03",35.369999
"666","2013-10-04",35.400002
"667","2013-10-07",35.02
"668","2013-10-08",34.59
"669","2013-10-09",34.790001
"670","2013-10-10",35.279999
"671","2013-10-11",35.490002
"672","2013-10-14",35.259998
"673","2013-10-15",35.049999
"674","2013-10-16",35.619999
"675","2013-10-17",35.220001
"676","2013-10-18",35.330002
"677","2013-10-21",35.419998
"678","2013-10-22",36.209999
"679","2013-10-23",35.950001
"680","2013-10-24",36.400002
"681","2013-10-25",36.490002
"682","2013-10-28",36.099998
"683","2013-10-29",35.779999
"684","2013-10-30",35.560001
"685","2013-10-31",35.310001
"686","2013-11-01",35.310001
"687","2013-11-04",35.23
"688","2013-11-05",35.110001
"689","2013-11-06",35.16
"690","2013-11-07",34.779999
"691","2013-11-08",35
"692","2013-11-11",34.700001
"693","2013-11-12",34.599998
"694","2013-11-13",34.529999
"695","2013-11-14",35.02
"696","2013-11-15",35.349998
"697","2013-11-18",35.619999
"698","2013-11-19",35.27
"699","2013-11-20",35.279999
"700","2013-11-21",35.279999
"701","2013-11-22",35.52
"702","2013-11-25",35.919998
"703","2013-11-26",35.860001
"704","2013-11-27",35.84
"705","2013-11-29",35.540001
"706","2013-12-02",35.200001
"707","2013-12-03",35.040001
"708","2013-12-04",33.43
"709","2013-12-05",32.98
"710","2013-12-06",33.509998
"711","2013-12-09",33.349998
"712","2013-12-10",32.889999
"713","2013-12-11",32.580002
"714","2013-12-12",32.880001
"715","2013-12-13",32.830002
"716","2013-12-16",32.700001
"717","2013-12-17",33.43
"718","2013-12-18",34.330002
"719","2013-12-19",34.759998
"720","2013-12-20",35.220001
"721","2013-12-23",35.490002
"722","2013-12-24",35.509998
"723","2013-12-26",35.709999
"724","2013-12-27",35.91
"725","2013-12-30",36.209999
"726","2013-12-31",36
"727","2014-01-02",35.91
"728","2014-01-03",35.970001
"729","2014-01-06",35.950001
"730","2014-01-07",36.189999
"731","2014-01-08",36
"732","2014-01-09",35.91
"733","2014-01-10",35.900002
"734","2014-01-13",35.459999
"735","2014-01-14",35.5
"736","2014-01-15",35.490002
"737","2014-01-16",35.549999
"738","2014-01-17",35.57
"739","2014-01-21",35.740002
"740","2014-01-22",36.389999
"741","2014-01-23",36.040001
"742","2014-01-24",35.470001
"743","2014-01-27",35.66
"744","2014-01-28",35.889999
"745","2014-01-29",34.099998
"746","2014-01-30",34.32
"747","2014-01-31",34.009998
"748","2014-02-03",33.32
"749","2014-02-04",33.66
"750","2014-02-05",33.240002
"751","2014-02-06",33.630001
"752","2014-02-07",33.990002
"753","2014-02-10",33.790001
"754","2014-02-11",33.939999
"755","2014-02-12",33.830002
"756","2014-02-13",33.66
"757","2014-02-14",33.779999
"758","2014-02-18",33.709999
"759","2014-02-19",33.150002
"760","2014-02-20",33.23
"761","2014-02-21",33.029999
"762","2014-02-24",32.099998
"763","2014-02-25",32.889999
"764","2014-02-26",32.169998
"765","2014-02-27",31.870001
"766","2014-02-28",31.85
"767","2014-03-03",31.639999
"768","2014-03-04",32.049999
"769","2014-03-05",32.200001
"770","2014-03-06",32.290001
"771","2014-03-07",32
"772","2014-03-10",31.799999
"773","2014-03-11",31.59
"774","2014-03-12",31.290001
"775","2014-03-13",30.959999
"776","2014-03-14",31.700001
"777","2014-03-17",31.68
"778","2014-03-18",31.559999
"779","2014-03-19",31.059999
"780","2014-03-20",31.48
"781","2014-03-21",31.15
"782","2014-03-24",31.389999
"783","2014-03-25",31.610001
"784","2014-03-26",31.84
"785","2014-03-27",32.299999
"786","2014-03-28",32.139999
"787","2014-03-31",32.490002
"788","2014-04-01",32.880001
"789","2014-04-02",32.810001
"790","2014-04-03",32.959999
"791","2014-04-04",33.02
"792","2014-04-07",32.240002
"793","2014-04-08",33.049999
"794","2014-04-09",32.919998
"795","2014-04-10",32.68
"796","2014-04-11",32.290001
"797","2014-04-14",32.439999
"798","2014-04-15",32.900002
"799","2014-04-16",33.310001
"800","2014-04-17",33.77
"801","2014-04-21",33.400002
"802","2014-04-22",33.450001
"803","2014-04-23",33.610001
"804","2014-04-24",33.68
"805","2014-04-25",33
"806","2014-04-28",32.380001
"807","2014-04-29",33.02
"808","2014-04-30",32.66
"809","2014-05-01",32.599998
"810","2014-05-02",32.720001
"811","2014-05-05",32.740002
"812","2014-05-06",32.549999
"813","2014-05-07",32.779999
"814","2014-05-08",32.52
"815","2014-05-09",32.150002
"816","2014-05-12",32.380001
"817","2014-05-13",32.439999
"818","2014-05-14",33.169998
"819","2014-05-15",33.450001
"820","2014-05-16",33.450001
"821","2014-05-19",33.32
"822","2014-05-20",33.25
"823","2014-05-21",33.439999
"824","2014-05-22",33.77
"825","2014-05-23",33.68
"826","2014-05-27",33.599998
"827","2014-05-28",33.59
"828","2014-05-29",33.599998
"829","2014-05-30",33.389999
"830","2014-06-02",33.720001
"831","2014-06-03",33.82
"832","2014-06-04",34.049999
"833","2014-06-05",34.619999
"834","2014-06-06",35.080002
"835","2014-06-09",35.060001
"836","2014-06-10",35.07
"837","2014-06-11",34.900002
"838","2014-06-12",34.91
"839","2014-06-13",35.189999
"840","2014-06-16",35.380001
"841","2014-06-17",34.970001
"842","2014-06-18",35.07
"843","2014-06-19",35.400002
"844","2014-06-20",36.029999
"845","2014-06-23",36.009998
"846","2014-06-24",36.110001
"847","2014-06-25",35.970001
"848","2014-06-26",36
"849","2014-06-27",36.040001
"850","2014-06-30",36.259998
"851","2014-07-01",36.049999
"852","2014-07-02",35.75
"853","2014-07-03",35.650002
"854","2014-07-07",35.610001
"855","2014-07-08",35.529999
"856","2014-07-09",35.790001
"857","2014-07-10",35.68
"858","2014-07-11",35.630001
"859","2014-07-14",35.970001
"860","2014-07-15",36.169998
"861","2014-07-16",36.91
"862","2014-07-17",36.810001
"863","2014-07-18",37.549999
"864","2014-07-21",37.610001
"865","2014-07-22",37.650002
"866","2014-07-23",37.700001
"867","2014-07-24",37.880001
"868","2014-07-25",37.900002
"869","2014-07-28",37.790001
"870","2014-07-29",37.169998
"871","2014-07-30",37.299999
"872","2014-07-31",35.98
"873","2014-08-01",35.490002
"874","2014-08-04",36.25
"875","2014-08-05",35.540001
"876","2014-08-06",35.560001
"877","2014-08-07",35.369999
"878","2014-08-08",36.119999
"879","2014-08-11",39.369999
"880","2014-08-12",38.73
"881","2014-08-13",38.77
"882","2014-08-14",39.880001
"883","2014-08-15",41.43
"884","2014-08-18",41.139999
"885","2014-08-19",41.419998
"886","2014-08-20",41.599998
"887","2014-08-21",41.25
"888","2014-08-22",40.810001
"889","2014-08-25",40.529999
"890","2014-08-26",40.060001
"891","2014-08-27",39.93
"892","2014-08-28",39.77
"893","2014-08-29",40.259998
"894","2014-09-02",39.860001
"895","2014-09-03",39.57
"896","2014-09-04",39.049999
"897","2014-09-05",39.310001
"898","2014-09-08",38.66
"899","2014-09-09",38.299999
"900","2014-09-10",38.389999
"901","2014-09-11",38.349998
"902","2014-09-12",37.759998
"903","2014-09-15",37.709999
"904","2014-09-16",38.25
"905","2014-09-17",38.130001
"906","2014-09-18",38
"907","2014-09-19",37.970001
"908","2014-09-22",37.5
"909","2014-09-23",38.209999
"910","2014-09-24",38.48
"911","2014-09-25",37.720001
"912","2014-09-26",38.389999
"913","2014-09-29",38.529999
"914","2014-09-30",38.34
"915","2014-10-01",38.200001
"916","2014-10-02",39.389999
"917","2014-10-03",38.860001
"918","2014-10-06",38.720001
"919","2014-10-07",38.25
"920","2014-10-08",38.259998
"921","2014-10-09",36.700001
"922","2014-10-10",36.470001
"923","2014-10-13",35.5
"924","2014-10-14",34.5
"925","2014-10-15",35.290001
"926","2014-10-16",36.82
"927","2014-10-17",36.810001
"928","2014-10-20",37.57
"929","2014-10-21",38.310001
"930","2014-10-22",37.919998
"931","2014-10-23",38.68
"932","2014-10-24",39.029999
"933","2014-10-27",38.93
"934","2014-10-28",39.169998
"935","2014-10-29",38.330002
"936","2014-10-30",38.540001
"937","2014-10-31",38.700001
"938","2014-11-03",38.5
"939","2014-11-04",37.459999
"940","2014-11-05",38.099998
"941","2014-11-06",38.529999
"942","2014-11-07",38.75
"943","2014-11-10",38.5
"944","2014-11-11",38.540001
"945","2014-11-12",38.529999
"946","2014-11-13",38.380001
"947","2014-11-14",39.369999
"948","2014-11-17",40.25
"949","2014-11-18",40.41
"950","2014-11-19",40.939999
"951","2014-11-20",39.919998
"952","2014-11-21",39.75
"953","2014-11-24",40.790001
"954","2014-11-25",40.75
"955","2014-11-26",42.32
"956","2014-11-28",41.349998
