"","date","AMN"
"131","2007-07-11",21.25
"132","2007-07-12",21.4
"133","2007-07-13",21.49
"134","2007-07-16",21.24
"135","2007-07-17",21.469999
"136","2007-07-18",21.35
"137","2007-07-19",21.48
"138","2007-07-20",21.379999
"139","2007-07-23",21.459999
"140","2007-07-24",21.049999
"141","2007-07-25",21.24
"142","2007-07-26",21.07
"143","2007-07-27",21
"144","2007-07-30",21.459999
"145","2007-07-31",21.469999
"146","2007-08-01",21.709999
"147","2007-08-02",22.23
"148","2007-08-03",21.23
"149","2007-08-06",21.74
"150","2007-08-07",16.84
"151","2007-08-08",17.33
"152","2007-08-09",18.85
"153","2007-08-10",18.549999
"154","2007-08-13",18.1
"155","2007-08-14",18.09
"156","2007-08-15",18.219999
"157","2007-08-16",18.34
"158","2007-08-17",18.719999
"159","2007-08-20",18.700001
"160","2007-08-21",18.139999
"161","2007-08-22",18.200001
"162","2007-08-23",17.85
"163","2007-08-24",17.75
"164","2007-08-27",17.67
"165","2007-08-28",17.389999
"166","2007-08-29",17.610001
"167","2007-08-30",17.75
"168","2007-08-31",17.83
"169","2007-09-04",17.959999
"170","2007-09-05",17.99
"171","2007-09-06",18.200001
"172","2007-09-07",18.01
"173","2007-09-10",17.65
"174","2007-09-11",17.83
"175","2007-09-12",17.66
"176","2007-09-13",17.82
"177","2007-09-14",17.83
"178","2007-09-17",17.59
"179","2007-09-18",18.57
"180","2007-09-19",18.85
"181","2007-09-20",18.790001
"182","2007-09-21",18.84
"183","2007-09-24",18.59
"184","2007-09-25",18.629999
"185","2007-09-26",18.860001
"186","2007-09-27",19.139999
"187","2007-09-28",18.73
"188","2007-10-01",19.030001
"189","2007-10-02",19.02
"190","2007-10-03",18.889999
"191","2007-10-04",19.440001
"192","2007-10-05",19.83
"193","2007-10-08",19.559999
"194","2007-10-09",19.299999
"195","2007-10-10",19.040001
"196","2007-10-11",18.870001
"197","2007-10-12",18.82
"198","2007-10-15",18.76
"199","2007-10-16",18.76
"200","2007-10-17",18.860001
"201","2007-10-18",18.889999
"202","2007-10-19",18.16
"203","2007-10-22",18.450001
"204","2007-10-23",18.48
"205","2007-10-24",18.65
"206","2007-10-25",19.09
"207","2007-10-26",19.02
"208","2007-10-29",19
"209","2007-10-30",18.51
"210","2007-10-31",19.01
"211","2007-11-01",18.940001
"212","2007-11-02",18.85
"213","2007-11-05",18.58
"214","2007-11-06",18.790001
"215","2007-11-07",18.139999
"216","2007-11-08",18.08
"217","2007-11-09",17.83
"218","2007-11-12",17.620001
"219","2007-11-13",18.02
"220","2007-11-14",18.15
"221","2007-11-15",17.879999
"222","2007-11-16",17.32
"223","2007-11-19",16.98
"224","2007-11-20",17
"225","2007-11-21",16.780001
"226","2007-11-23",16.85
"227","2007-11-26",16.540001
"228","2007-11-27",16.84
"229","2007-11-28",17.1
"230","2007-11-29",17.09
"231","2007-11-30",16.879999
"232","2007-12-03",16.77
"233","2007-12-04",16.93
"234","2007-12-05",17.030001
"235","2007-12-06",17.370001
"236","2007-12-07",17.040001
"237","2007-12-10",17
"238","2007-12-11",16.530001
"239","2007-12-12",16.75
"240","2007-12-13",16.879999
"241","2007-12-14",16.59
"242","2007-12-17",16.48
"243","2007-12-18",16.790001
"244","2007-12-19",16.709999
"245","2007-12-20",16.75
"246","2007-12-21",16.65
"247","2007-12-24",17.42
"248","2007-12-26",17.280001
"249","2007-12-27",16.940001
"250","2007-12-28",16.969999
"251","2007-12-31",17.17
"252","2008-01-02",16.610001
"253","2008-01-03",16.219999
"254","2008-01-04",16
"255","2008-01-07",16.389999
"256","2008-01-08",15.99
"257","2008-01-09",16.27
"258","2008-01-10",16.32
"259","2008-01-11",16.120001
"260","2008-01-14",16.17
"261","2008-01-15",16.129999
"262","2008-01-16",15.68
"263","2008-01-17",15.66
"264","2008-01-18",15.66
"265","2008-01-22",15.74
"266","2008-01-23",15.61
"267","2008-01-24",15
"268","2008-01-25",15.26
"269","2008-01-28",15.37
"270","2008-01-29",15.41
"271","2008-01-30",15.45
"272","2008-01-31",15.61
"273","2008-02-01",15.64
"274","2008-02-04",15.01
"275","2008-02-05",14.77
"276","2008-02-06",14.98
"277","2008-02-07",14.89
"278","2008-02-08",14.71
"279","2008-02-11",14.49
"280","2008-02-12",14.38
"281","2008-02-13",14.55
"282","2008-02-14",14.48
"283","2008-02-15",14.33
"284","2008-02-19",14.48
"285","2008-02-20",14.9
"286","2008-02-21",15.02
"287","2008-02-22",14.94
"288","2008-02-25",15.15
"289","2008-02-26",15.45
"290","2008-02-27",16.299999
"291","2008-02-28",16.1
"292","2008-02-29",16.190001
"293","2008-03-03",16.01
"294","2008-03-04",15.76
"295","2008-03-05",16.27
"296","2008-03-06",15.87
"297","2008-03-07",15.88
"298","2008-03-10",15.82
"299","2008-03-11",16
"300","2008-03-12",15.96
"301","2008-03-13",16.15
"302","2008-03-14",15.63
"303","2008-03-17",15.08
"304","2008-03-18",15.49
"305","2008-03-19",15.26
"306","2008-03-20",15.09
"307","2008-03-24",15.78
"308","2008-03-25",15.89
"309","2008-03-26",16.09
"310","2008-03-27",15.92
"311","2008-03-28",15.96
"312","2008-03-31",15.42
"313","2008-04-01",15.97
"314","2008-04-02",16.190001
"315","2008-04-03",16.049999
"316","2008-04-04",16.129999
"317","2008-04-07",16.030001
"318","2008-04-08",16.030001
"319","2008-04-09",15.55
"320","2008-04-10",15.54
"321","2008-04-11",14.89
"322","2008-04-14",14.6
"323","2008-04-15",14.79
"324","2008-04-16",15.28
"325","2008-04-17",15.34
"326","2008-04-18",15.59
"327","2008-04-21",15.47
"328","2008-04-22",15.28
"329","2008-04-23",14.87
"330","2008-04-24",15.05
"331","2008-04-25",15.18
"332","2008-04-28",14.96
"333","2008-04-29",15
"334","2008-04-30",14.59
"335","2008-05-01",15.1
"336","2008-05-02",15.31
"337","2008-05-05",15.09
"338","2008-05-06",16.139999
"339","2008-05-07",15.25
"340","2008-05-08",16.41
"341","2008-05-09",16.5
"342","2008-05-12",16.9
"343","2008-05-13",16.93
"344","2008-05-14",17.01
"345","2008-05-15",17.030001
"346","2008-05-16",17.049999
"347","2008-05-19",17.049999
"348","2008-05-20",16.709999
"349","2008-05-21",16.6
"350","2008-05-22",16.84
"351","2008-05-23",16.52
"352","2008-05-27",16.82
"353","2008-05-28",17.129999
"354","2008-05-29",17.1
"355","2008-05-30",17.41
"356","2008-06-02",17.209999
"357","2008-06-03",17.040001
"358","2008-06-04",17.370001
"359","2008-06-05",17.66
"360","2008-06-06",17.200001
"361","2008-06-09",17.389999
"362","2008-06-10",17.52
"363","2008-06-11",17.4
"364","2008-06-12",17.58
"365","2008-06-13",17.77
"366","2008-06-16",17.77
"367","2008-06-17",17.719999
"368","2008-06-18",17.65
"369","2008-06-19",17.66
"370","2008-06-20",17.549999
"371","2008-06-23",17.17
"372","2008-06-24",16.82
"373","2008-06-25",17.309999
"374","2008-06-26",17.059999
"375","2008-06-27",17.209999
"376","2008-06-30",16.92
"377","2008-07-01",17.129999
"378","2008-07-02",16.860001
"379","2008-07-03",16.6
"380","2008-07-07",16.58
"381","2008-07-08",17.51
"382","2008-07-09",17.5
"383","2008-07-10",17.76
"384","2008-07-11",17.799999
"385","2008-07-14",17.73
"386","2008-07-15",18.120001
"387","2008-07-16",18.620001
"388","2008-07-17",18.58
"389","2008-07-18",18.450001
"390","2008-07-21",18.58
"391","2008-07-22",18.84
"392","2008-07-23",18.879999
"393","2008-07-24",18.690001
"394","2008-07-25",18.719999
"395","2008-07-28",18.68
"396","2008-07-29",19.139999
"397","2008-07-30",19.049999
"398","2008-07-31",18.9
"399","2008-08-01",19
"400","2008-08-04",18.67
"401","2008-08-05",19.08
"402","2008-08-06",17
"403","2008-08-07",16.48
"404","2008-08-08",16.99
"405","2008-08-11",17.379999
"406","2008-08-12",17.68
"407","2008-08-13",18.1
"408","2008-08-14",18.34
"409","2008-08-15",18.58
"410","2008-08-18",18.360001
"411","2008-08-19",18.110001
"412","2008-08-20",18.32
"413","2008-08-21",18.23
"414","2008-08-22",18.74
"415","2008-08-25",18.299999
"416","2008-08-26",18.540001
"417","2008-08-27",18.82
"418","2008-08-28",19.15
"419","2008-08-29",19
"420","2008-09-02",18.969999
"421","2008-09-03",19.33
"422","2008-09-04",19.059999
"423","2008-09-05",18.940001
"424","2008-09-08",19.02
"425","2008-09-09",18.790001
"426","2008-09-10",19.030001
"427","2008-09-11",19.450001
"428","2008-09-12",19.27
"429","2008-09-15",18.76
"430","2008-09-16",19
"431","2008-09-17",17.52
"432","2008-09-18",17.91
"433","2008-09-19",18.950001
"434","2008-09-22",18.809999
"435","2008-09-23",18.26
"436","2008-09-24",18.040001
"437","2008-09-25",18.09
"438","2008-09-26",18.049999
"439","2008-09-29",17.17
"440","2008-09-30",17.57
"441","2008-10-01",16.77
"442","2008-10-02",16.01
"443","2008-10-03",15.51
"444","2008-10-06",14.94
"445","2008-10-07",14.29
"446","2008-10-08",14.27
"447","2008-10-09",13.11
"448","2008-10-10",13.13
"449","2008-10-13",14.07
"450","2008-10-14",12.95
"451","2008-10-15",11.74
"452","2008-10-16",12.16
"453","2008-10-17",11.66
"454","2008-10-20",12.1
"455","2008-10-21",11.72
"456","2008-10-22",11.16
"457","2008-10-23",11.07
"458","2008-10-24",10.5
"459","2008-10-27",10.12
"460","2008-10-28",10.55
"461","2008-10-29",9.97
"462","2008-10-30",10.43
"463","2008-10-31",8.99
"464","2008-11-03",9.43
"465","2008-11-04",9.61
"466","2008-11-05",10
"467","2008-11-06",9.59
"468","2008-11-07",9.54
"469","2008-11-10",9.71
"470","2008-11-11",9.5
"471","2008-11-12",8.93
"472","2008-11-13",9.27
"473","2008-11-14",8.62
"474","2008-11-17",8.89
"475","2008-11-18",9.03
"476","2008-11-19",8.43
"477","2008-11-20",8.2
"478","2008-11-21",8.16
"479","2008-11-24",8.35
"480","2008-11-25",8.61
"481","2008-11-26",8.91
"482","2008-11-28",8.92
"483","2008-12-01",7.9
"484","2008-12-02",8.19
"485","2008-12-03",8.37
"486","2008-12-04",7.84
"487","2008-12-05",8.09
"488","2008-12-08",7.79
"489","2008-12-09",7.84
"490","2008-12-10",8.13
"491","2008-12-11",7.81
"492","2008-12-12",8
"493","2008-12-15",7.8
"494","2008-12-16",8.12
"495","2008-12-17",8.04
"496","2008-12-18",7.99
"497","2008-12-19",8.46
"498","2008-12-22",8.26
"499","2008-12-23",8.22
"500","2008-12-24",8.08
"501","2008-12-26",8.18
"502","2008-12-29",8.08
"503","2008-12-30",8.28
"504","2008-12-31",8.46
"505","2009-01-02",8.57
"506","2009-01-05",8.66
"507","2009-01-06",8.57
"508","2009-01-07",8.51
"509","2009-01-08",8.56
"510","2009-01-09",8.18
"511","2009-01-12",7.89
"512","2009-01-13",7.82
"513","2009-01-14",7.7
"514","2009-01-15",7.95
"515","2009-01-16",7.82
"516","2009-01-20",7.32
"517","2009-01-21",7.33
"518","2009-01-22",7.16
"519","2009-01-23",6.95
"520","2009-01-26",6.5
"521","2009-01-27",6.8
"522","2009-01-28",6.94
"523","2009-01-29",6.51
"524","2009-01-30",6.8
"525","2009-02-02",6.68
"526","2009-02-03",6.7
"527","2009-02-04",6.62
"528","2009-02-05",6.82
"529","2009-02-06",7.27
"530","2009-02-09",7.33
"531","2009-02-10",6.96
"532","2009-02-11",7.09
"533","2009-02-12",7.22
"534","2009-02-13",7.2
"535","2009-02-17",6.97
"536","2009-02-18",7.02
"537","2009-02-19",7.21
"538","2009-02-20",6.86
"539","2009-02-23",6.71
"540","2009-02-24",6.88
"541","2009-02-25",6.42
"542","2009-02-26",6.3
"543","2009-02-27",6.51
"544","2009-03-02",5.99
"545","2009-03-03",5.4
"546","2009-03-04",5.36
"547","2009-03-05",5.16
"548","2009-03-06",4.89
"549","2009-03-09",4.71
"550","2009-03-10",4.76
"551","2009-03-11",4.67
"552","2009-03-12",4.99
"553","2009-03-13",5.19
"554","2009-03-16",5.1
"555","2009-03-17",5.43
"556","2009-03-18",5.42
"557","2009-03-19",5.31
"558","2009-03-20",5.19
"559","2009-03-23",5.67
"560","2009-03-24",5.02
"561","2009-03-25",5.03
"562","2009-03-26",5.38
"563","2009-03-27",5.07
"564","2009-03-30",5.1
"565","2009-03-31",5.1
"566","2009-04-01",5.21
"567","2009-04-02",5.96
"568","2009-04-03",6.01
"569","2009-04-06",6.11
"570","2009-04-07",5.91
"571","2009-04-08",6.15
"572","2009-04-09",6.52
"573","2009-04-13",6.43
"574","2009-04-14",6.33
"575","2009-04-15",6.59
"576","2009-04-16",6.44
"577","2009-04-17",6.43
"578","2009-04-20",6.14
"579","2009-04-21",6.47
"580","2009-04-22",6.42
"581","2009-04-23",6.21
"582","2009-04-24",6.41
"583","2009-04-27",6.2
"584","2009-04-28",6.46
"585","2009-04-29",6.94
"586","2009-04-30",6.89
"587","2009-05-01",7.14
"588","2009-05-04",7.33
"589","2009-05-05",7.44
"590","2009-05-06",7.52
"591","2009-05-07",7.54
"592","2009-05-08",7.83
"593","2009-05-11",7.79
"594","2009-05-12",7.76
"595","2009-05-13",7.53
"596","2009-05-14",7.83
"597","2009-05-15",7.55
"598","2009-05-18",7.51
"599","2009-05-19",7.51
"600","2009-05-20",7.56
"601","2009-05-21",7.37
"602","2009-05-22",7.17
"603","2009-05-26",7.48
"604","2009-05-27",7.23
"605","2009-05-28",7.23
"606","2009-05-29",7.2
"607","2009-06-01",7.19
"608","2009-06-02",7.32
"609","2009-06-03",7.4
"610","2009-06-04",7.6
"611","2009-06-05",7.78
"612","2009-06-08",7.61
"613","2009-06-09",7.56
"614","2009-06-10",7.38
"615","2009-06-11",7.47
"616","2009-06-12",7.36
"617","2009-06-15",7
"618","2009-06-16",6.86
"619","2009-06-17",6.99
"620","2009-06-18",7.05
"621","2009-06-19",6.65
"622","2009-06-22",5.97
"623","2009-06-23",6.17
"624","2009-06-24",6.09
"625","2009-06-25",6.36
"626","2009-06-26",6.41
"627","2009-06-29",6.39
"628","2009-06-30",6.38
"629","2009-07-01",6.73
"630","2009-07-02",6.15
"631","2009-07-06",6.19
"632","2009-07-07",6.08
"633","2009-07-08",6.08
"634","2009-07-09",6.1
"635","2009-07-10",6.13
"636","2009-07-13",6.25
"637","2009-07-14",6.26
"638","2009-07-15",6.67
"639","2009-07-16",6.68
"640","2009-07-17",6.57
"641","2009-07-20",6.91
"642","2009-07-21",6.73
"643","2009-07-22",6.59
"644","2009-07-23",6.85
"645","2009-07-24",6.93
"646","2009-07-27",6.98
"647","2009-07-28",7.19
"648","2009-07-29",7.29
"649","2009-07-30",7.58
"650","2009-07-31",7.28
"651","2009-08-03",7.31
"652","2009-08-04",7.38
"653","2009-08-05",7.18
"654","2009-08-06",7.01
"655","2009-08-07",8.54
"656","2009-08-10",8.54
"657","2009-08-11",8.96
"658","2009-08-12",9.14
"659","2009-08-13",8.85
"660","2009-08-14",8.46
"661","2009-08-17",8.23
"662","2009-08-18",8.46
"663","2009-08-19",9.02
"664","2009-08-20",9.11
"665","2009-08-21",9.35
"666","2009-08-24",9.34
"667","2009-08-25",9.36
"668","2009-08-26",9.47
"669","2009-08-27",10.26
"670","2009-08-28",9.87
"671","2009-08-31",9.87
"672","2009-09-01",9.56
"673","2009-09-02",9.45
"674","2009-09-03",9.36
"675","2009-09-04",9.49
"676","2009-09-08",9.48
"677","2009-09-09",9.48
"678","2009-09-10",9.66
"679","2009-09-11",9.84
"680","2009-09-14",9.91
"681","2009-09-15",9.91
"682","2009-09-16",10.26
"683","2009-09-17",10.36
"684","2009-09-18",10.48
"685","2009-09-21",10.35
"686","2009-09-22",10.37
"687","2009-09-23",10.04
"688","2009-09-24",9.79
"689","2009-09-25",9.74
"690","2009-09-28",9.9
"691","2009-09-29",9.73
"692","2009-09-30",9.51
"693","2009-10-01",9.18
"694","2009-10-02",9.6
"695","2009-10-05",9.75
"696","2009-10-06",10.14
"697","2009-10-07",10.45
"698","2009-10-08",10.67
"699","2009-10-09",10.69
"700","2009-10-12",10.45
"701","2009-10-13",10.47
"702","2009-10-14",10.75
"703","2009-10-15",10.45
"704","2009-10-16",10.23
"705","2009-10-19",10.46
"706","2009-10-20",10.2
"707","2009-10-21",9.88
"708","2009-10-22",10.09
"709","2009-10-23",9.73
"710","2009-10-26",9.48
"711","2009-10-27",9.21
"712","2009-10-28",8.67
"713","2009-10-29",9.14
"714","2009-10-30",8.32
"715","2009-11-02",8.3
"716","2009-11-03",8.35
"717","2009-11-04",8.09
"718","2009-11-05",8.65
"719","2009-11-06",8.5
"720","2009-11-09",8.5
"721","2009-11-10",8.56
"722","2009-11-11",8.5
"723","2009-11-12",8.31
"724","2009-11-13",8.36
"725","2009-11-16",8.53
"726","2009-11-17",8.49
"727","2009-11-18",8.5
"728","2009-11-19",8.34
"729","2009-11-20",8.36
"730","2009-11-23",8.64
"731","2009-11-24",8.57
"732","2009-11-25",8.43
"733","2009-11-27",8.25
"734","2009-11-30",7.99
"735","2009-12-01",8.3
"736","2009-12-02",8.33
"737","2009-12-03",8.18
"738","2009-12-04",8.33
"739","2009-12-07",8.45
"740","2009-12-08",8.33
"741","2009-12-09",8.29
"742","2009-12-10",8.2
"743","2009-12-11",8.41
"744","2009-12-14",9.05
"745","2009-12-15",8.72
"746","2009-12-16",8.76
"747","2009-12-17",8.85
"748","2009-12-18",9.34
"749","2009-12-21",9.29
"750","2009-12-22",9.35
"751","2009-12-23",9.28
"752","2009-12-24",9.3
"753","2009-12-28",9.43
"754","2009-12-29",9.38
"755","2009-12-30",9.32
"756","2009-12-31",9.06
"757","2010-01-04",9.43
"758","2010-01-05",9.3
"759","2010-01-06",9.26
"760","2010-01-07",9.37
"761","2010-01-08",9.59
"762","2010-01-11",9.84
"763","2010-01-12",9.47
"764","2010-01-13",9.7
"765","2010-01-14",9.75
"766","2010-01-15",9.5
"767","2010-01-19",9.61
"768","2010-01-20",9.36
"769","2010-01-21",9.15
"770","2010-01-22",9.07
"771","2010-01-25",9.17
"772","2010-01-26",9.07
"773","2010-01-27",9.02
"774","2010-01-28",8.78
"775","2010-01-29",8.7
"776","2010-02-01",8.83
"777","2010-02-02",8.86
"778","2010-02-03",8.69
"779","2010-02-04",8.38
"780","2010-02-05",8.5
"781","2010-02-08",8.31
"782","2010-02-09",8.52
"783","2010-02-10",8.58
"784","2010-02-11",8.8
"785","2010-02-12",8.95
"786","2010-02-16",9.13
"787","2010-02-17",9.19
"788","2010-02-18",9.5
"789","2010-02-19",9.7
"790","2010-02-22",9.67
"791","2010-02-23",9.51
"792","2010-02-24",9.62
"793","2010-02-25",9.24
"794","2010-02-26",9.22
"795","2010-03-01",9.41
"796","2010-03-02",9.09
"797","2010-03-03",9.08
"798","2010-03-04",9.09
"799","2010-03-05",8.91
"800","2010-03-08",8.29
"801","2010-03-09",8.25
"802","2010-03-10",8.47
"803","2010-03-11",8.52
"804","2010-03-12",8.68
"805","2010-03-15",8.88
"806","2010-03-16",8.79
"807","2010-03-17",8.99
"808","2010-03-18",9.22
"809","2010-03-19",9.27
"810","2010-03-22",9.61
"811","2010-03-23",9.57
"812","2010-03-24",9.09
"813","2010-03-25",9.19
"814","2010-03-26",8.97
"815","2010-03-29",9.06
"816","2010-03-30",9.37
"817","2010-03-31",8.8
"818","2010-04-01",8.81
"819","2010-04-05",9.22
"820","2010-04-06",9.11
"821","2010-04-07",9.01
"822","2010-04-08",8.9
"823","2010-04-09",8.83
"824","2010-04-12",8.81
"825","2010-04-13",8.75
"826","2010-04-14",9.22
"827","2010-04-15",9.52
"828","2010-04-16",9.48
"829","2010-04-19",9.27
"830","2010-04-20",9.69
"831","2010-04-21",9.62
"832","2010-04-22",9.12
"833","2010-04-23",9.49
"834","2010-04-26",9.56
"835","2010-04-27",9.38
"836","2010-04-28",9.4
"837","2010-04-29",9.97
"838","2010-04-30",9.14
"839","2010-05-03",9.43
"840","2010-05-04",9.19
"841","2010-05-05",9.07
"842","2010-05-06",8.52
"843","2010-05-07",8.09
"844","2010-05-10",9.14
"845","2010-05-11",8.93
"846","2010-05-12",9.09
"847","2010-05-13",9.08
"848","2010-05-14",8.87
"849","2010-05-17",9.13
"850","2010-05-18",8.94
"851","2010-05-19",8.92
"852","2010-05-20",8.19
"853","2010-05-21",8.06
"854","2010-05-24",8.2
"855","2010-05-25",8.07
"856","2010-05-26",8.06
"857","2010-05-27",8.49
"858","2010-05-28",8.32
"859","2010-06-01",8.16
"860","2010-06-02",8.66
"861","2010-06-03",8.76
"862","2010-06-04",8.12
"863","2010-06-07",7.73
"864","2010-06-08",7.36
"865","2010-06-09",7.57
"866","2010-06-10",7.89
"867","2010-06-11",7.92
"868","2010-06-14",7.94
"869","2010-06-15",7.99
"870","2010-06-16",7.84
"871","2010-06-17",7.69
"872","2010-06-18",7.68
"873","2010-06-21",7.87
"874","2010-06-22",7.7
"875","2010-06-23",7.75
"876","2010-06-24",7.67
"877","2010-06-25",8.14
"878","2010-06-28",7.97
"879","2010-06-29",7.76
"880","2010-06-30",7.48
"881","2010-07-01",7.11
"882","2010-07-02",6.95
"883","2010-07-06",6.71
"884","2010-07-07",7.08
"885","2010-07-08",7.3
"886","2010-07-09",7.32
"887","2010-07-12",7.03
"888","2010-07-13",7.41
"889","2010-07-14",7.22
"890","2010-07-15",7.2
"891","2010-07-16",6.83
"892","2010-07-19",6.72
"893","2010-07-20",6.54
"894","2010-07-21",6.48
"895","2010-07-22",6.84
"896","2010-07-23",7.07
"897","2010-07-26",7.12
"898","2010-07-27",7
"899","2010-07-28",6.74
"900","2010-07-29",6.49
"901","2010-07-30",6.02
"902","2010-08-02",6.01
"903","2010-08-03",5.89
"904","2010-08-04",5.85
"905","2010-08-05",5.78
"906","2010-08-06",5.63
"907","2010-08-09",5.8
"908","2010-08-10",5.74
"909","2010-08-11",5.34
"910","2010-08-12",5.15
"911","2010-08-13",4.91
"912","2010-08-16",4.69
"913","2010-08-17",4.92
"914","2010-08-18",4.9
"915","2010-08-19",4.58
"916","2010-08-20",4.44
"917","2010-08-23",4.4
"918","2010-08-24",4.19
"919","2010-08-25",4.34
"920","2010-08-26",4.55
"921","2010-08-27",4.86
"922","2010-08-30",4.62
"923","2010-08-31",4.43
"924","2010-09-01",4.65
"925","2010-09-02",4.6
"926","2010-09-03",4.84
"927","2010-09-07",4.64
"928","2010-09-08",4.68
"929","2010-09-09",4.68
"930","2010-09-10",4.78
"931","2010-09-13",4.99
"932","2010-09-14",4.85
"933","2010-09-15",5.06
"934","2010-09-16",5.16
"935","2010-09-17",5.17
"936","2010-09-20",5.46
"937","2010-09-21",5.18
"938","2010-09-22",5.2
"939","2010-09-23",4.93
"940","2010-09-24",5.11
"941","2010-09-27",5.06
"942","2010-09-28",5.11
"943","2010-09-29",5.05
"944","2010-09-30",5.14
"945","2010-10-01",5.14
"946","2010-10-04",5.06
"947","2010-10-05",5.31
"948","2010-10-06",5.08
"949","2010-10-07",5.18
"950","2010-10-08",5.41
"951","2010-10-11",5.27
"952","2010-10-12",5.11
"953","2010-10-13",5.24
"954","2010-10-14",5.14
"955","2010-10-15",5.23
"956","2010-10-18",5.39
"957","2010-10-19",5.25
"958","2010-10-20",5.25
"959","2010-10-21",5.21
"960","2010-10-22",5.13
"961","2010-10-25",5.29
"962","2010-10-26",5.15
"963","2010-10-27",5.34
"964","2010-10-28",5.41
"965","2010-10-29",5.28
"966","2010-11-01",5.11
"967","2010-11-02",5.05
"968","2010-11-03",5.09
"969","2010-11-04",5.21
"970","2010-11-05",4.79
"971","2010-11-08",4.83
"972","2010-11-09",5.06
"973","2010-11-10",5.35
"974","2010-11-11",5.32
"975","2010-11-12",5.27
"976","2010-11-15",5.37
"977","2010-11-16",5.4
"978","2010-11-17",5.32
"979","2010-11-18",5.4
"980","2010-11-19",5.85
"981","2010-11-22",5.87
"982","2010-11-23",5.67
"983","2010-11-24",5.78
"984","2010-11-26",5.68
"985","2010-11-29",5.7
"986","2010-11-30",5.6
"987","2010-12-01",5.59
"988","2010-12-02",5.46
"989","2010-12-03",5.35
