"","date","CVCO"
"1","2007-01-03",34.919998
"2","2007-01-04",35
"3","2007-01-05",33.16
"4","2007-01-08",32.540001
"5","2007-01-09",32.529999
"6","2007-01-10",32.84
"7","2007-01-11",32.880001
"8","2007-01-12",34.09
"9","2007-01-16",33
"10","2007-01-17",32.630001
"11","2007-01-18",32.220001
"12","2007-01-19",32.27
"13","2007-01-22",32
"14","2007-01-23",32.389999
"15","2007-01-24",32.630001
"16","2007-01-25",31.75
"17","2007-01-26",31.92
"18","2007-01-29",32.360001
"19","2007-01-30",32.310001
"20","2007-01-31",32.369999
"21","2007-02-01",32.400002
"22","2007-02-02",33.139999
"23","2007-02-05",33.009998
"24","2007-02-06",33.200001
"25","2007-02-07",34.549999
"26","2007-02-08",34.419998
"27","2007-02-09",32.919998
"28","2007-02-12",32.950001
"29","2007-02-13",33.580002
"30","2007-02-14",33.5
"31","2007-02-15",33.549999
"32","2007-02-16",33.849998
"33","2007-02-20",34.049999
"34","2007-02-21",33.91
"35","2007-02-22",34.439999
"36","2007-02-23",34.75
"37","2007-02-26",35.07
"38","2007-02-27",33.099998
"39","2007-02-28",33.009998
"40","2007-03-01",32.610001
"41","2007-03-02",32.23
"42","2007-03-05",32
"43","2007-03-06",32.279999
"44","2007-03-07",32.139999
"45","2007-03-08",32.220001
"46","2007-03-09",33.009998
"47","2007-03-12",32.639999
"48","2007-03-13",32.200001
"49","2007-03-14",32.57
"50","2007-03-15",34.09
"51","2007-03-16",33.700001
"52","2007-03-19",34.740002
"53","2007-03-20",35.200001
"54","2007-03-21",35.75
"55","2007-03-22",35.380001
"56","2007-03-23",35.41
"57","2007-03-26",35.07
"58","2007-03-27",35
"59","2007-03-28",35
"60","2007-03-29",34.330002
"61","2007-03-30",34.950001
"62","2007-04-02",34.799999
"63","2007-04-03",35.759998
"64","2007-04-04",38.209999
"65","2007-04-05",37.380001
"66","2007-04-09",35.950001
"67","2007-04-10",35.900002
"68","2007-04-11",36.02
"69","2007-04-12",36.509998
"70","2007-04-13",37.700001
"71","2007-04-16",37.950001
"72","2007-04-17",36.830002
"73","2007-04-18",36.439999
"74","2007-04-19",35.799999
"75","2007-04-20",35.880001
"76","2007-04-23",36.439999
"77","2007-04-24",36.52
"78","2007-04-25",37.049999
"79","2007-04-26",37.75
"80","2007-04-27",37.889999
"81","2007-04-30",37.560001
"82","2007-05-01",37.82
"83","2007-05-02",36.779999
"84","2007-05-03",36.759998
"85","2007-05-04",37.18
"86","2007-05-07",37.16
"87","2007-05-08",36.66
"88","2007-05-09",36.610001
"89","2007-05-10",36.200001
"90","2007-05-11",36.349998
"91","2007-05-14",36.400002
"92","2007-05-15",36.279999
"93","2007-05-16",36.349998
"94","2007-05-17",36.669998
"95","2007-05-18",36.52
"96","2007-05-21",36.919998
"97","2007-05-22",37.799999
"98","2007-05-23",37.57
"99","2007-05-24",37.02
"100","2007-05-25",36.619999
"101","2007-05-29",37.43
"102","2007-05-30",38.240002
"103","2007-05-31",38.639999
"104","2007-06-01",38.16
"105","2007-06-04",38.400002
"106","2007-06-05",37.91
"107","2007-06-06",37.040001
"108","2007-06-07",35.869999
"109","2007-06-08",35.759998
"110","2007-06-11",35.18
"111","2007-06-12",33.860001
"112","2007-06-13",33.990002
"113","2007-06-14",34.25
"114","2007-06-15",34.169998
"115","2007-06-18",34.669998
"116","2007-06-19",34.360001
"117","2007-06-20",34.650002
"118","2007-06-21",35.689999
"119","2007-06-22",36.900002
"120","2007-06-25",36.990002
"121","2007-06-26",37.950001
"122","2007-06-27",37.720001
"123","2007-06-28",37.450001
"124","2007-06-29",37.52
"125","2007-07-02",37.09
"126","2007-07-03",36.049999
"127","2007-07-05",34.900002
"128","2007-07-06",34.799999
"129","2007-07-09",34.549999
"130","2007-07-10",34.919998
"131","2007-07-11",34.630001
"132","2007-07-12",35.700001
"133","2007-07-13",36.689999
"134","2007-07-16",35.73
"135","2007-07-17",36.049999
"136","2007-07-18",36.84
"137","2007-07-19",37.57
"138","2007-07-20",37.849998
"139","2007-07-23",36.869999
"140","2007-07-24",35.27
"141","2007-07-25",35.779999
"142","2007-07-26",35.5
"143","2007-07-27",33.41
"144","2007-07-30",34.099998
"145","2007-07-31",34.650002
"146","2007-08-01",34.110001
"147","2007-08-02",34.889999
"148","2007-08-03",34.529999
"149","2007-08-06",35.419998
"150","2007-08-07",38.119999
"151","2007-08-08",39.98
"152","2007-08-09",39.400002
"153","2007-08-10",35.720001
"154","2007-08-13",35.049999
"155","2007-08-14",34.689999
"156","2007-08-15",34.639999
"157","2007-08-16",34.580002
"158","2007-08-17",35.25
"159","2007-08-20",34.279999
"160","2007-08-21",34.16
"161","2007-08-22",34.009998
"162","2007-08-23",34.549999
"163","2007-08-24",34.540001
"164","2007-08-27",34.91
"165","2007-08-28",34.77
"166","2007-08-29",34.849998
"167","2007-08-30",35.169998
"168","2007-08-31",35.119999
"169","2007-09-04",35.43
"170","2007-09-05",34.389999
"171","2007-09-06",34.669998
"172","2007-09-07",34.25
"173","2007-09-10",34.220001
"174","2007-09-11",34.209999
"175","2007-09-12",33.990002
"176","2007-09-13",34.830002
"177","2007-09-14",35
"178","2007-09-17",34.869999
"179","2007-09-18",34.959999
"180","2007-09-19",33.27
"181","2007-09-20",34.48
"182","2007-09-21",33.900002
"183","2007-09-24",33.790001
"184","2007-09-25",33.150002
"185","2007-09-26",33.209999
"186","2007-09-27",33.860001
"187","2007-09-28",33.5
"188","2007-10-01",34.099998
"189","2007-10-02",36.009998
"190","2007-10-03",36.02
"191","2007-10-04",36.200001
"192","2007-10-05",36.84
"193","2007-10-08",36.52
"194","2007-10-09",36.599998
"195","2007-10-10",36.490002
"196","2007-10-11",36.419998
"197","2007-10-12",36.16
"198","2007-10-15",35.029999
"199","2007-10-16",34.099998
"200","2007-10-17",34.07
"201","2007-10-18",34.290001
"202","2007-10-19",33.959999
"203","2007-10-22",34
"204","2007-10-23",34.59
"205","2007-10-24",35.759998
"206","2007-10-25",36.799999
"207","2007-10-26",38.330002
"208","2007-10-29",37.41
"209","2007-10-30",37.720001
"210","2007-10-31",39.310001
"211","2007-11-01",39.470001
"212","2007-11-02",38.509998
"213","2007-11-05",37.91
"214","2007-11-06",36.939999
"215","2007-11-07",36.310001
"216","2007-11-08",37.380001
"217","2007-11-09",37.799999
"218","2007-11-12",36.02
"219","2007-11-13",36.639999
"220","2007-11-14",36.400002
"221","2007-11-15",37.240002
"222","2007-11-16",37.709999
"223","2007-11-19",37.060001
"224","2007-11-20",37.540001
"225","2007-11-21",36.380001
"226","2007-11-23",36.470001
"227","2007-11-26",35.950001
"228","2007-11-27",37.130001
"229","2007-11-28",38.419998
"230","2007-11-29",38.889999
"231","2007-11-30",37.740002
"232","2007-12-03",36.880001
"233","2007-12-04",36.110001
"234","2007-12-05",36.380001
"235","2007-12-06",37.290001
"236","2007-12-07",37.18
"237","2007-12-10",37.130001
"238","2007-12-11",36.59
"239","2007-12-12",35.779999
"240","2007-12-13",35.060001
"241","2007-12-14",34.34
"242","2007-12-17",34.549999
"243","2007-12-18",34.200001
"244","2007-12-19",33.939999
"245","2007-12-20",33.279999
"246","2007-12-21",28.1
"247","2007-12-24",28.959999
"248","2007-12-26",28.870001
"249","2007-12-27",30.1
"250","2007-12-28",31.41
"251","2007-12-31",33.84
"252","2008-01-02",31.09
"253","2008-01-03",29.389999
"254","2008-01-04",29.530001
"255","2008-01-07",29.27
"256","2008-01-08",28.65
"257","2008-01-09",31.85
"258","2008-01-10",31.309999
"259","2008-01-11",31.299999
"260","2008-01-14",32.66
"261","2008-01-15",31.85
"262","2008-01-16",33.130001
"263","2008-01-17",34.709999
"264","2008-01-18",34.470001
"265","2008-01-22",37.560001
"266","2008-01-23",37.619999
"267","2008-01-24",34.639999
"268","2008-01-25",31.48
"269","2008-01-28",33.599998
"270","2008-01-29",34.970001
"271","2008-01-30",31.139999
"272","2008-01-31",32.869999
"273","2008-02-01",32.810001
"274","2008-02-04",30.65
"275","2008-02-05",30.99
"276","2008-02-06",31.09
"277","2008-02-07",30.6
"278","2008-02-08",31.290001
"279","2008-02-11",32.029999
"280","2008-02-12",32.240002
"281","2008-02-13",33.279999
"282","2008-02-14",32.450001
"283","2008-02-15",31.26
"284","2008-02-19",30.799999
"285","2008-02-20",32.529999
"286","2008-02-21",30.969999
"287","2008-02-22",31.35
"288","2008-02-25",33.290001
"289","2008-02-26",35.970001
"290","2008-02-27",34.130001
"291","2008-02-28",35.27
"292","2008-02-29",32.939999
"293","2008-03-03",32.439999
"294","2008-03-04",33.669998
"295","2008-03-05",32.869999
"296","2008-03-06",30.559999
"297","2008-03-07",30.629999
"298","2008-03-10",29.559999
"299","2008-03-11",33.040001
"300","2008-03-12",31.6
"301","2008-03-13",34.990002
"302","2008-03-14",34.549999
"303","2008-03-17",35.599998
"304","2008-03-18",37.52
"305","2008-03-19",35.5
"306","2008-03-20",32.950001
"307","2008-03-24",34.34
"308","2008-03-25",35.91
"309","2008-03-26",35.509998
"310","2008-03-27",35.580002
"311","2008-03-28",34.560001
"312","2008-03-31",35.040001
"313","2008-04-01",36.200001
"314","2008-04-02",37.349998
"315","2008-04-03",37.130001
"316","2008-04-04",37.540001
"317","2008-04-07",37.209999
"318","2008-04-08",37.360001
"319","2008-04-09",37.009998
"320","2008-04-10",37.299999
"321","2008-04-11",37.349998
"322","2008-04-14",37.43
"323","2008-04-15",37
"324","2008-04-16",36.889999
"325","2008-04-17",37.549999
"326","2008-04-18",37.560001
"327","2008-04-21",37.77
"328","2008-04-22",37.77
"329","2008-04-23",38.25
"330","2008-04-24",38.43
"331","2008-04-25",38.799999
"332","2008-04-28",39.950001
"333","2008-04-29",40.240002
"334","2008-04-30",39.919998
"335","2008-05-01",39.869999
"336","2008-05-02",39.09
"337","2008-05-05",37.23
"338","2008-05-06",37.259998
"339","2008-05-07",36.200001
"340","2008-05-08",36.27
"341","2008-05-09",36.119999
"342","2008-05-12",36.360001
"343","2008-05-13",37.439999
"344","2008-05-14",37.599998
"345","2008-05-15",37.700001
"346","2008-05-16",36.709999
"347","2008-05-19",37.16
"348","2008-05-20",36.959999
"349","2008-05-21",38.259998
"350","2008-05-22",36.560001
"351","2008-05-23",36.400002
"352","2008-05-27",36.630001
"353","2008-05-28",37.25
"354","2008-05-29",38.490002
"355","2008-05-30",38.34
"356","2008-06-02",36.310001
"357","2008-06-03",36.200001
"358","2008-06-04",37.16
"359","2008-06-05",38.5
"360","2008-06-06",37.41
"361","2008-06-09",37.029999
"362","2008-06-10",36.669998
"363","2008-06-11",36.459999
"364","2008-06-12",37.41
"365","2008-06-13",37.990002
"366","2008-06-16",38.049999
"367","2008-06-17",38.240002
"368","2008-06-18",38.450001
"369","2008-06-19",39.139999
"370","2008-06-20",38.91
"371","2008-06-23",38.119999
"372","2008-06-24",36.18
"373","2008-06-25",36.080002
"374","2008-06-26",34.939999
"375","2008-06-27",33.389999
"376","2008-06-30",32.73
"377","2008-07-01",33.02
"378","2008-07-02",32.740002
"379","2008-07-03",32.689999
"380","2008-07-07",32.900002
"381","2008-07-08",34.200001
"382","2008-07-09",32.540001
"383","2008-07-10",32
"384","2008-07-11",32.119999
"385","2008-07-14",31.84
"386","2008-07-15",32.139999
"387","2008-07-16",32.790001
"388","2008-07-17",33.360001
"389","2008-07-18",31.940001
"390","2008-07-21",32.009998
"391","2008-07-22",31.98
"392","2008-07-23",31.76
"393","2008-07-24",32
"394","2008-07-25",31.76
"395","2008-07-28",30.68
"396","2008-07-29",32
"397","2008-07-30",33.080002
"398","2008-07-31",33.700001
"399","2008-08-01",34.389999
"400","2008-08-04",34.650002
"401","2008-08-05",35.970001
"402","2008-08-06",36.75
"403","2008-08-07",34.84
"404","2008-08-08",35.529999
"405","2008-08-11",37.580002
"406","2008-08-12",37.59
"407","2008-08-13",36.509998
"408","2008-08-14",36.919998
"409","2008-08-15",36.959999
"410","2008-08-18",36.77
"411","2008-08-19",36.110001
"412","2008-08-20",36.02
"413","2008-08-21",37.07
"414","2008-08-22",37.470001
"415","2008-08-25",35.52
"416","2008-08-26",32.259998
"417","2008-08-27",33.709999
"418","2008-08-28",35.119999
"419","2008-08-29",35.009998
"420","2008-09-02",35.57
"421","2008-09-03",34.66
"422","2008-09-04",33.860001
"423","2008-09-05",34.360001
"424","2008-09-08",33.709999
"425","2008-09-09",33.630001
"426","2008-09-10",33.830002
"427","2008-09-11",33.77
"428","2008-09-12",33.639999
"429","2008-09-15",33.32
"430","2008-09-16",35.110001
"431","2008-09-17",34.450001
"432","2008-09-18",35.07
"433","2008-09-19",36.849998
"434","2008-09-22",34
"435","2008-09-23",34.869999
"436","2008-09-24",35.220001
"437","2008-09-25",35.990002
"438","2008-09-26",36.73
"439","2008-09-29",35.790001
"440","2008-09-30",36.150002
"441","2008-10-01",36.150002
"442","2008-10-02",35.310001
"443","2008-10-03",33.200001
"444","2008-10-06",32.959999
"445","2008-10-07",31.85
"446","2008-10-08",31.43
"447","2008-10-09",29.190001
"448","2008-10-10",30.030001
"449","2008-10-13",32.470001
"450","2008-10-14",33.360001
"451","2008-10-15",29.870001
"452","2008-10-16",33.169998
"453","2008-10-17",30.59
"454","2008-10-20",31.27
"455","2008-10-21",31.549999
"456","2008-10-22",30.4
"457","2008-10-23",29.360001
"458","2008-10-24",28
"459","2008-10-27",27.040001
"460","2008-10-28",30.34
"461","2008-10-29",30.219999
"462","2008-10-30",31.6
"463","2008-10-31",34.029999
"464","2008-11-03",34.66
"465","2008-11-04",33.82
"466","2008-11-05",30.84
"467","2008-11-06",30.209999
"468","2008-11-07",30.59
"469","2008-11-10",29.440001
"470","2008-11-11",29.120001
"471","2008-11-12",27.190001
"472","2008-11-13",28.709999
"473","2008-11-14",27.120001
"474","2008-11-17",26.66
"475","2008-11-18",25.51
"476","2008-11-19",23.66
"477","2008-11-20",21.9
"478","2008-11-21",24.5
"479","2008-11-24",25.889999
"480","2008-11-25",26.74
"481","2008-11-26",28.43
"482","2008-11-28",30.26
"483","2008-12-01",25.99
"484","2008-12-02",27.33
"485","2008-12-03",28.24
"486","2008-12-04",29.450001
"487","2008-12-05",30.889999
"488","2008-12-08",31.66
"489","2008-12-09",31.139999
"490","2008-12-10",31.530001
"491","2008-12-11",30.059999
"492","2008-12-12",31.93
"493","2008-12-15",29.01
"494","2008-12-16",30.15
"495","2008-12-17",30.41
"496","2008-12-18",29.809999
"497","2008-12-19",26.200001
"498","2008-12-22",25.02
"499","2008-12-23",24.18
"500","2008-12-24",23.780001
"501","2008-12-26",23.450001
"502","2008-12-29",23.51
"503","2008-12-30",24.209999
"504","2008-12-31",26.889999
"505","2009-01-02",25.940001
"506","2009-01-05",25.83
"507","2009-01-06",26.6
"508","2009-01-07",25.379999
"509","2009-01-08",26.690001
"510","2009-01-09",25.200001
"511","2009-01-12",23.85
"512","2009-01-13",24.01
"513","2009-01-14",23.450001
"514","2009-01-15",23.67
"515","2009-01-16",23.67
"516","2009-01-20",22.530001
"517","2009-01-21",23.41
"518","2009-01-22",23.17
"519","2009-01-23",24.219999
"520","2009-01-26",23.93
"521","2009-01-27",24.93
"522","2009-01-28",25
"523","2009-01-29",23.65
"524","2009-01-30",24.48
"525","2009-02-02",24.74
"526","2009-02-03",25.01
"527","2009-02-04",24.27
"528","2009-02-05",24.690001
"529","2009-02-06",25
"530","2009-02-09",24.860001
"531","2009-02-10",23.549999
"532","2009-02-11",23.889999
"533","2009-02-12",23.77
"534","2009-02-13",24.42
"535","2009-02-17",23.719999
"536","2009-02-18",23.809999
"537","2009-02-19",22.84
"538","2009-02-20",22.809999
"539","2009-02-23",22.049999
"540","2009-02-24",22.66
"541","2009-02-25",22.18
"542","2009-02-26",22.1
"543","2009-02-27",22.1
"544","2009-03-02",22
"545","2009-03-03",20.379999
"546","2009-03-04",21.02
"547","2009-03-05",20.1
"548","2009-03-06",20.02
"549","2009-03-09",19.25
"550","2009-03-10",19.549999
"551","2009-03-11",20.02
"552","2009-03-12",20.02
"553","2009-03-13",19.51
"554","2009-03-16",19.459999
"555","2009-03-17",20.51
"556","2009-03-18",19.57
"557","2009-03-19",19.74
"558","2009-03-20",19.17
"559","2009-03-23",20.120001
"560","2009-03-24",19.91
"561","2009-03-25",22.52
"562","2009-03-26",24.549999
"563","2009-03-27",23.07
"564","2009-03-30",23.030001
"565","2009-03-31",23.6
"566","2009-04-01",23.450001
"567","2009-04-02",24.879999
"568","2009-04-03",24.48
"569","2009-04-06",24.370001
"570","2009-04-07",23.969999
"571","2009-04-08",24.59
"572","2009-04-09",25.91
"573","2009-04-13",25.4
"574","2009-04-14",24.389999
"575","2009-04-15",24.860001
"576","2009-04-16",25.24
"577","2009-04-17",26.719999
"578","2009-04-20",23.870001
"579","2009-04-21",24
"580","2009-04-22",23.389999
"581","2009-04-23",23.74
"582","2009-04-24",23.66
"583","2009-04-27",23.48
"584","2009-04-28",23.58
"585","2009-04-29",23.9
"586","2009-04-30",23.440001
"587","2009-05-01",23.5
"588","2009-05-04",24.49
"589","2009-05-05",23.76
"590","2009-05-06",24.030001
"591","2009-05-07",24.709999
"592","2009-05-08",26.360001
"593","2009-05-11",25.860001
"594","2009-05-12",25.559999
"595","2009-05-13",24.360001
"596","2009-05-14",24.74
"597","2009-05-15",23.65
"598","2009-05-18",23.629999
