"","date","BMRN"
"203","2007-10-22",25.43
"204","2007-10-23",25.809999
"205","2007-10-24",25.75
"206","2007-10-25",26.34
"207","2007-10-26",27.43
"208","2007-10-29",28.02
"209","2007-10-30",27.620001
"210","2007-10-31",27.73
"211","2007-11-01",27.18
"212","2007-11-02",27.66
"213","2007-11-05",27.85
"214","2007-11-06",28.799999
"215","2007-11-07",27.91
"216","2007-11-08",27.25
"217","2007-11-09",26.18
"218","2007-11-12",26.9
"219","2007-11-13",28.370001
"220","2007-11-14",27.58
"221","2007-11-15",27.450001
"222","2007-11-16",26.719999
"223","2007-11-19",26.030001
"224","2007-11-20",26.129999
"225","2007-11-21",25.559999
"226","2007-11-23",26.219999
"227","2007-11-26",25.549999
"228","2007-11-27",26.280001
"229","2007-11-28",26.870001
"230","2007-11-29",27.66
"231","2007-11-30",27.5
"232","2007-12-03",27.35
"233","2007-12-04",26.540001
"234","2007-12-05",26.940001
"235","2007-12-06",28.780001
"236","2007-12-07",27.99
"237","2007-12-10",28.27
"238","2007-12-11",28.68
"239","2007-12-12",28.18
"240","2007-12-13",29.76
"241","2007-12-14",36.439999
"242","2007-12-17",35.169998
"243","2007-12-18",34.84
"244","2007-12-19",34.669998
"245","2007-12-20",35.360001
"246","2007-12-21",36.310001
"247","2007-12-24",36.57
"248","2007-12-26",36.580002
"249","2007-12-27",35.939999
"250","2007-12-28",35.599998
"251","2007-12-31",35.400002
"252","2008-01-02",36.639999
"253","2008-01-03",37.189999
"254","2008-01-04",37.73
"255","2008-01-07",37.810001
"256","2008-01-08",39
"257","2008-01-09",40.369999
"258","2008-01-10",39.889999
"259","2008-01-11",39.349998
"260","2008-01-14",38.91
"261","2008-01-15",38.040001
"262","2008-01-16",38.029999
"263","2008-01-17",38.299999
"264","2008-01-18",37.810001
"265","2008-01-22",36.52
"266","2008-01-23",36.990002
"267","2008-01-24",36.119999
"268","2008-01-25",35.23
"269","2008-01-28",36.509998
"270","2008-01-29",36.57
"271","2008-01-30",36.049999
"272","2008-01-31",37.060001
"273","2008-02-01",37.860001
"274","2008-02-04",38.68
"275","2008-02-05",37.169998
"276","2008-02-06",36.639999
"277","2008-02-07",36.759998
"278","2008-02-08",36.599998
"279","2008-02-11",36.669998
"280","2008-02-12",39.470001
"281","2008-02-13",40.200001
"282","2008-02-14",40.389999
"283","2008-02-15",40.02
"284","2008-02-19",40.119999
"285","2008-02-20",37.419998
"286","2008-02-21",37.02
"287","2008-02-22",36.709999
"288","2008-02-25",38.099998
"289","2008-02-26",38.110001
"290","2008-02-27",39.669998
"291","2008-02-28",39.16
"292","2008-02-29",38.040001
"293","2008-03-03",37.900002
"294","2008-03-04",37.880001
"295","2008-03-05",38.330002
"296","2008-03-06",37.18
"297","2008-03-07",35.580002
"298","2008-03-10",32.419998
"299","2008-03-11",34.330002
"300","2008-03-12",34.310001
"301","2008-03-13",34.700001
"302","2008-03-14",33.439999
"303","2008-03-17",31.9
"304","2008-03-18",33.25
"305","2008-03-19",33.630001
"306","2008-03-20",33.869999
"307","2008-03-24",35.34
"308","2008-03-25",36.09
"309","2008-03-26",35.630001
"310","2008-03-27",35.509998
"311","2008-03-28",34.950001
"312","2008-03-31",35.369999
"313","2008-04-01",36.830002
"314","2008-04-02",36.580002
"315","2008-04-03",36.5
"316","2008-04-04",36.639999
"317","2008-04-07",36.150002
"318","2008-04-08",34.900002
"319","2008-04-09",35.23
"320","2008-04-10",35.720001
"321","2008-04-11",34.32
"322","2008-04-14",33.52
"323","2008-04-15",32.450001
"324","2008-04-16",32.400002
"325","2008-04-17",32.560001
"326","2008-04-18",33.93
"327","2008-04-21",34.220001
"328","2008-04-22",33.299999
"329","2008-04-23",34.790001
"330","2008-04-24",34.970001
"331","2008-04-25",34.759998
"332","2008-04-28",34.68
"333","2008-04-29",33.77
"334","2008-04-30",36.459999
"335","2008-05-01",37.610001
"336","2008-05-02",36.77
"337","2008-05-05",37.41
"338","2008-05-06",37.66
"339","2008-05-07",37.540001
"340","2008-05-08",37.509998
"341","2008-05-09",39
"342","2008-05-12",39.389999
"343","2008-05-13",39.369999
"344","2008-05-14",39.400002
"345","2008-05-15",38.959999
"346","2008-05-16",38.830002
"347","2008-05-19",39.369999
"348","2008-05-20",39.720001
"349","2008-05-21",38.689999
"350","2008-05-22",38.59
"351","2008-05-23",38
"352","2008-05-27",39.16
"353","2008-05-28",38.849998
"354","2008-05-29",38.57
"355","2008-05-30",38.169998
"356","2008-06-02",37.700001
"357","2008-06-03",37.529999
"358","2008-06-04",37.400002
"359","2008-06-05",38.689999
"360","2008-06-06",38.209999
"361","2008-06-09",37.779999
"362","2008-06-10",36.919998
"363","2008-06-11",35.650002
"364","2008-06-12",34.470001
"365","2008-06-13",34.02
"366","2008-06-16",33.889999
"367","2008-06-17",34.220001
"368","2008-06-18",33.25
"369","2008-06-19",33.619999
"370","2008-06-20",32.970001
"371","2008-06-23",29.120001
"372","2008-06-24",29.75
"373","2008-06-25",29.200001
"374","2008-06-26",28.92
"375","2008-06-27",30.040001
"376","2008-06-30",28.98
"377","2008-07-01",29.030001
"378","2008-07-02",28.57
"379","2008-07-03",28.26
"380","2008-07-07",27.35
"381","2008-07-08",29.73
"382","2008-07-09",28.200001
"383","2008-07-10",27.690001
"384","2008-07-11",27.25
"385","2008-07-14",27.82
"386","2008-07-15",29.85
"387","2008-07-16",30.84
"388","2008-07-17",30.870001
"389","2008-07-18",30.17
"390","2008-07-21",30.190001
"391","2008-07-22",31.4
"392","2008-07-23",30.98
"393","2008-07-24",30.870001
"394","2008-07-25",31.459999
"395","2008-07-28",30.25
"396","2008-07-29",30.959999
"397","2008-07-30",31.459999
"398","2008-07-31",32.549999
"399","2008-08-01",32.080002
"400","2008-08-04",31.1
"401","2008-08-05",31.700001
"402","2008-08-06",30.1
"403","2008-08-07",28.09
"404","2008-08-08",28.549999
"405","2008-08-11",28.879999
"406","2008-08-12",28.35
"407","2008-08-13",26.83
"408","2008-08-14",27.459999
"409","2008-08-15",26.379999
"410","2008-08-18",25.75
"411","2008-08-19",25.6
"412","2008-08-20",25.93
"413","2008-08-21",26.68
"414","2008-08-22",28.219999
"415","2008-08-25",28.01
"416","2008-08-26",28.139999
"417","2008-08-27",28.299999
"418","2008-08-28",29.4
"419","2008-08-29",30.139999
"420","2008-09-02",29.870001
"421","2008-09-03",29.09
"422","2008-09-04",28.52
"423","2008-09-05",27.84
"424","2008-09-08",27.290001
"425","2008-09-09",26.27
"426","2008-09-10",27.450001
"427","2008-09-11",27.389999
"428","2008-09-12",27.860001
"429","2008-09-15",26.469999
"430","2008-09-16",27.190001
"431","2008-09-17",27.9
"432","2008-09-18",28.639999
"433","2008-09-19",28.92
"434","2008-09-22",27.01
"435","2008-09-23",26.190001
"436","2008-09-24",25.799999
"437","2008-09-25",26.65
"438","2008-09-26",27.02
"439","2008-09-29",25.700001
"440","2008-09-30",26.49
"441","2008-10-01",26.290001
"442","2008-10-02",24.98
"443","2008-10-03",25.49
"444","2008-10-06",23.66
"445","2008-10-07",23.110001
"446","2008-10-08",24.290001
"447","2008-10-09",22.610001
"448","2008-10-10",19.91
"449","2008-10-13",22.73
"450","2008-10-14",22.76
"451","2008-10-15",20.93
"452","2008-10-16",20.75
"453","2008-10-17",19.27
"454","2008-10-20",20.389999
"455","2008-10-21",20.24
"456","2008-10-22",19.09
"457","2008-10-23",16.82
"458","2008-10-24",16.940001
"459","2008-10-27",14.66
"460","2008-10-28",15.31
"461","2008-10-29",18.01
"462","2008-10-30",18.6
"463","2008-10-31",18.32
"464","2008-11-03",19.360001
"465","2008-11-04",19.709999
"466","2008-11-05",18.299999
"467","2008-11-06",17.52
"468","2008-11-07",17.91
"469","2008-11-10",17.870001
"470","2008-11-11",16.83
"471","2008-11-12",15.87
"472","2008-11-13",17.389999
"473","2008-11-14",17.110001
"474","2008-11-17",17.040001
"475","2008-11-18",16.85
"476","2008-11-19",14.48
"477","2008-11-20",13.59
"478","2008-11-21",14.77
"479","2008-11-24",16.08
"480","2008-11-25",16.139999
"481","2008-11-26",16.370001
"482","2008-11-28",17.030001
"483","2008-12-01",14.6
"484","2008-12-02",14.66
"485","2008-12-03",15.59
"486","2008-12-04",15.98
"487","2008-12-05",16.549999
"488","2008-12-08",17.059999
"489","2008-12-09",16.67
"490","2008-12-10",17.879999
"491","2008-12-11",17.200001
"492","2008-12-12",17
"493","2008-12-15",16.5
"494","2008-12-16",18
"495","2008-12-17",17.860001
"496","2008-12-18",17.57
"497","2008-12-19",16.870001
"498","2008-12-22",17.309999
"499","2008-12-23",17.059999
"500","2008-12-24",16.83
"501","2008-12-26",17.23
"502","2008-12-29",16.879999
"503","2008-12-30",16.75
"504","2008-12-31",17.799999
"505","2009-01-02",17.65
"506","2009-01-05",19
"507","2009-01-06",18.309999
"508","2009-01-07",18.639999
"509","2009-01-08",18.84
"510","2009-01-09",18.629999
"511","2009-01-12",18.76
"512","2009-01-13",19.57
"513","2009-01-14",19
"514","2009-01-15",19.75
"515","2009-01-16",20.83
"516","2009-01-20",18.85
"517","2009-01-21",19.57
"518","2009-01-22",18.969999
"519","2009-01-23",18.57
"520","2009-01-26",19.18
"521","2009-01-27",19.379999
"522","2009-01-28",19.82
"523","2009-01-29",19.5
"524","2009-01-30",19.26
"525","2009-02-02",19.700001
"526","2009-02-03",19.26
"527","2009-02-04",19.26
"528","2009-02-05",19.5
"529","2009-02-06",19.690001
"530","2009-02-09",19.690001
"531","2009-02-10",19.25
"532","2009-02-11",19.43
"533","2009-02-12",19.4
"534","2009-02-13",18.559999
"535","2009-02-17",18.110001
"536","2009-02-18",17.690001
"537","2009-02-19",12.04
"538","2009-02-20",11.81
"539","2009-02-23",11.78
"540","2009-02-24",13.2
"541","2009-02-25",13.04
"542","2009-02-26",12.68
"543","2009-02-27",12
"544","2009-03-02",11.05
"545","2009-03-03",10.6
"546","2009-03-04",11
"547","2009-03-05",10.17
"548","2009-03-06",10.22
"549","2009-03-09",10.14
"550","2009-03-10",10.79
"551","2009-03-11",10.25
"552","2009-03-12",11
"553","2009-03-13",11.46
"554","2009-03-16",11.49
"555","2009-03-17",12.11
"556","2009-03-18",12.05
"557","2009-03-19",12.22
"558","2009-03-20",12.18
"559","2009-03-23",12.25
"560","2009-03-24",12.82
"561","2009-03-25",12.74
"562","2009-03-26",13.74
"563","2009-03-27",13.2
"564","2009-03-30",12.69
"565","2009-03-31",12.35
"566","2009-04-01",12.1
"567","2009-04-02",12.22
"568","2009-04-03",12.25
"569","2009-04-06",11.92
"570","2009-04-07",12.01
"571","2009-04-08",12.08
"572","2009-04-09",12.79
"573","2009-04-13",13.26
"574","2009-04-14",13.05
"575","2009-04-15",12.81
"576","2009-04-16",12.68
"577","2009-04-17",12.87
"578","2009-04-20",12.27
"579","2009-04-21",12.68
"580","2009-04-22",12.4
"581","2009-04-23",12.13
"582","2009-04-24",12.42
"583","2009-04-27",13.01
"584","2009-04-28",13.11
"585","2009-04-29",13.11
"586","2009-04-30",12.86
"587","2009-05-01",13.69
"588","2009-05-04",13.94
"589","2009-05-05",14.39
"590","2009-05-06",14.21
"591","2009-05-07",14.54
"592","2009-05-08",14.66
"593","2009-05-11",14.56
"594","2009-05-12",14.39
"595","2009-05-13",13.95
"596","2009-05-14",14.17
"597","2009-05-15",14
"598","2009-05-18",14.32
"599","2009-05-19",14.56
"600","2009-05-20",14.76
"601","2009-05-21",14.18
"602","2009-05-22",14.03
"603","2009-05-26",14.12
"604","2009-05-27",14.07
"605","2009-05-28",14.09
"606","2009-05-29",13.94
"607","2009-06-01",14.1
"608","2009-06-02",14.07
"609","2009-06-03",13.84
"610","2009-06-04",13.82
"611","2009-06-05",13.53
"612","2009-06-08",13.6
"613","2009-06-09",14.08
"614","2009-06-10",14.14
"615","2009-06-11",14.73
"616","2009-06-12",14.78
"617","2009-06-15",15
"618","2009-06-16",14.81
"619","2009-06-17",14.79
"620","2009-06-18",15.02
"621","2009-06-19",15.36
"622","2009-06-22",14.79
"623","2009-06-23",14.69
"624","2009-06-24",15.16
"625","2009-06-25",15.48
"626","2009-06-26",15.94
"627","2009-06-29",15.59
"628","2009-06-30",15.61
"629","2009-07-01",15.46
"630","2009-07-02",14.88
"631","2009-07-06",14.59
"632","2009-07-07",14.1
"633","2009-07-08",13.95
"634","2009-07-09",14.28
"635","2009-07-10",14.25
"636","2009-07-13",14.45
"637","2009-07-14",14.58
"638","2009-07-15",14.91
"639","2009-07-16",14.46
"640","2009-07-17",13.99
"641","2009-07-20",14.1
"642","2009-07-21",14.05
"643","2009-07-22",13.86
"644","2009-07-23",14.2
"645","2009-07-24",14.77
"646","2009-07-27",15.06
"647","2009-07-28",15.14
"648","2009-07-29",14.9
"649","2009-07-30",14.81
"650","2009-07-31",16.41
"651","2009-08-03",16.42
"652","2009-08-04",16.299999
"653","2009-08-05",15.98
"654","2009-08-06",15.8
"655","2009-08-07",15.75
"656","2009-08-10",15.85
"657","2009-08-11",15.67
"658","2009-08-12",15.79
"659","2009-08-13",15.68
"660","2009-08-14",15.57
"661","2009-08-17",15.12
"662","2009-08-18",15.09
"663","2009-08-19",15.59
"664","2009-08-20",15.81
"665","2009-08-21",15.98
"666","2009-08-24",15.89
"667","2009-08-25",15.81
"668","2009-08-26",15.97
"669","2009-08-27",16.07
"670","2009-08-28",16.469999
"671","2009-08-31",16.469999
"672","2009-09-01",15.97
"673","2009-09-02",16.059999
"674","2009-09-03",15.82
"675","2009-09-04",16.08
"676","2009-09-08",16.16
"677","2009-09-09",16.440001
"678","2009-09-10",17.35
"679","2009-09-11",17.450001
"680","2009-09-14",17.540001
"681","2009-09-15",17.559999
"682","2009-09-16",17.48
"683","2009-09-17",18.32
"684","2009-09-18",18.1
"685","2009-09-21",18.16
"686","2009-09-22",17.83
"687","2009-09-23",17.99
"688","2009-09-24",17.799999
"689","2009-09-25",17.91
"690","2009-09-28",18.190001
"691","2009-09-29",18.33
"692","2009-09-30",18.08
"693","2009-10-01",17.790001
"694","2009-10-02",17.389999
"695","2009-10-05",17.530001
"696","2009-10-06",17.809999
"697","2009-10-07",17.75
"698","2009-10-08",17.440001
"699","2009-10-09",17.469999
"700","2009-10-12",17.57
"701","2009-10-13",17.27
"702","2009-10-14",17.51
"703","2009-10-15",17.76
"704","2009-10-16",17.860001
"705","2009-10-19",17
"706","2009-10-20",16.57
"707","2009-10-21",16.9
"708","2009-10-22",17.049999
"709","2009-10-23",17
"710","2009-10-26",16.66
"711","2009-10-27",16.790001
"712","2009-10-28",15.68
"713","2009-10-29",15.49
"714","2009-10-30",15.56
"715","2009-11-02",15.56
"716","2009-11-03",15.93
"717","2009-11-04",15.72
"718","2009-11-05",16.299999
"719","2009-11-06",16.5
"720","2009-11-09",16.67
"721","2009-11-10",16.639999
"722","2009-11-11",16.860001
"723","2009-11-12",16.67
"724","2009-11-13",16.530001
"725","2009-11-16",16.860001
"726","2009-11-17",17.120001
"727","2009-11-18",17.34
"728","2009-11-19",17.34
"729","2009-11-20",16.969999
"730","2009-11-23",16.969999
"731","2009-11-24",16.67
"732","2009-11-25",16.84
"733","2009-11-27",16.459999
"734","2009-11-30",16.51
"735","2009-12-01",17
"736","2009-12-02",17.280001
"737","2009-12-03",17.32
"738","2009-12-04",17.190001
"739","2009-12-07",16.83
"740","2009-12-08",16.620001
"741","2009-12-09",16.99
"742","2009-12-10",17.299999
"743","2009-12-11",17.139999
"744","2009-12-14",17.700001
"745","2009-12-15",18.040001
"746","2009-12-16",18.24
"747","2009-12-17",17.98
"748","2009-12-18",18.67
"749","2009-12-21",18.780001
"750","2009-12-22",18.98
"751","2009-12-23",18.879999
"752","2009-12-24",18.9
"753","2009-12-28",18.870001
"754","2009-12-29",18.75
"755","2009-12-30",18.75
"756","2009-12-31",18.809999
"757","2010-01-04",18.950001
"758","2010-01-05",19.15
"759","2010-01-06",19.18
"760","2010-01-07",20.26
"761","2010-01-08",20.25
"762","2010-01-11",20.110001
"763","2010-01-12",19.719999
"764","2010-01-13",20.290001
"765","2010-01-14",20.42
"766","2010-01-15",20.809999
"767","2010-01-19",20.99
"768","2010-01-20",21.08
"769","2010-01-21",20.58
"770","2010-01-22",19.940001
"771","2010-01-25",19.83
"772","2010-01-26",20.17
"773","2010-01-27",20.280001
"774","2010-01-28",19.49
"775","2010-01-29",19.43
"776","2010-02-01",20.24
"777","2010-02-02",20.709999
"778","2010-02-03",21.139999
"779","2010-02-04",20.34
"780","2010-02-05",19.49
"781","2010-02-08",19.17
"782","2010-02-09",19.17
"783","2010-02-10",19.280001
"784","2010-02-11",19.700001
"785","2010-02-12",19.74
"786","2010-02-16",20.08
"787","2010-02-17",20.709999
"788","2010-02-18",20.57
"789","2010-02-19",20.450001
"790","2010-02-22",20.73
"791","2010-02-23",20.219999
"792","2010-02-24",20.049999
"793","2010-02-25",20.110001
"794","2010-02-26",20
"795","2010-03-01",20.67
"796","2010-03-02",21.219999
"797","2010-03-03",21.450001
"798","2010-03-04",21.67
"799","2010-03-05",22.040001
"800","2010-03-08",22.360001
"801","2010-03-09",22.120001
"802","2010-03-10",23
"803","2010-03-11",23.809999
"804","2010-03-12",23.02
"805","2010-03-15",22.629999
"806","2010-03-16",22.92
"807","2010-03-17",22.68
"808","2010-03-18",22.67
"809","2010-03-19",22.6
"810","2010-03-22",22.780001
"811","2010-03-23",22.950001
"812","2010-03-24",23
"813","2010-03-25",23.66
"814","2010-03-26",23.09
"815","2010-03-29",23.280001
"816","2010-03-30",23.07
"817","2010-03-31",23.370001
"818","2010-04-01",24.49
"819","2010-04-05",24.709999
"820","2010-04-06",24.690001
"821","2010-04-07",24.559999
"822","2010-04-08",24.190001
"823","2010-04-09",24
"824","2010-04-12",23.799999
"825","2010-04-13",23.42
"826","2010-04-14",23.889999
"827","2010-04-15",23.940001
"828","2010-04-16",23.280001
"829","2010-04-19",23.26
"830","2010-04-20",23.700001
"831","2010-04-21",22.879999
"832","2010-04-22",23.24
"833","2010-04-23",23.459999
"834","2010-04-26",23.280001
"835","2010-04-27",23.290001
"836","2010-04-28",22.799999
"837","2010-04-29",23.360001
"838","2010-04-30",23.370001
"839","2010-05-03",22.76
"840","2010-05-04",21.5
"841","2010-05-05",21.01
"842","2010-05-06",20.65
"843","2010-05-07",19.799999
"844","2010-05-10",20.780001
"845","2010-05-11",21.09
"846","2010-05-12",21.51
"847","2010-05-13",21.33
"848","2010-05-14",20.709999
"849","2010-05-17",20.57
"850","2010-05-18",20.129999
"851","2010-05-19",19.809999
"852","2010-05-20",19.07
"853","2010-05-21",18.66
"854","2010-05-24",18.549999
"855","2010-05-25",18.33
"856","2010-05-26",19.290001
"857","2010-05-27",19.65
"858","2010-05-28",19.52
"859","2010-06-01",19.18
"860","2010-06-02",20.01
"861","2010-06-03",20.1
"862","2010-06-04",19.27
"863","2010-06-07",18.959999
"864","2010-06-08",18.77
"865","2010-06-09",18.85
"866","2010-06-10",19.530001
"867","2010-06-11",19.4
"868","2010-06-14",19.889999
"869","2010-06-15",20.6
"870","2010-06-16",20.25
"871","2010-06-17",20.24
"872","2010-06-18",20.15
"873","2010-06-21",20.18
"874","2010-06-22",20
"875","2010-06-23",19.74
"876","2010-06-24",19.35
"877","2010-06-25",19.67
"878","2010-06-28",19.66
"879","2010-06-29",18.809999
"880","2010-06-30",18.959999
"881","2010-07-01",18.299999
"882","2010-07-02",18.370001
"883","2010-07-06",18.24
"884","2010-07-07",18.610001
"885","2010-07-08",19.059999
"886","2010-07-09",19.049999
"887","2010-07-12",18.85
"888","2010-07-13",19.309999
"889","2010-07-14",19.25
"890","2010-07-15",19.68
"891","2010-07-16",19.18
"892","2010-07-19",19.15
"893","2010-07-20",19.51
"894","2010-07-21",19.360001
"895","2010-07-22",19.379999
"896","2010-07-23",20
"897","2010-07-26",21
"898","2010-07-27",21.379999
"899","2010-07-28",20.85
"900","2010-07-29",21.26
"901","2010-07-30",21.85
"902","2010-08-02",21.98
"903","2010-08-03",21.49
"904","2010-08-04",21.43
"905","2010-08-05",21.360001
"906","2010-08-06",21.540001
"907","2010-08-09",21.610001
"908","2010-08-10",20.98
"909","2010-08-11",20.5
"910","2010-08-12",20.790001
"911","2010-08-13",20.35
"912","2010-08-16",20.35
"913","2010-08-17",20.52
"914","2010-08-18",20.549999
"915","2010-08-19",20.620001
"916","2010-08-20",20.620001
"917","2010-08-23",20.299999
"918","2010-08-24",20
"919","2010-08-25",20.389999
"920","2010-08-26",20.219999
"921","2010-08-27",20.77
"922","2010-08-30",20.49
"923","2010-08-31",20.290001
"924","2010-09-01",20.93
"925","2010-09-02",21.290001
"926","2010-09-03",21.5
"927","2010-09-07",21.58
"928","2010-09-08",22.48
"929","2010-09-09",22.620001
"930","2010-09-10",22.700001
"931","2010-09-13",22.700001
"932","2010-09-14",22.309999
"933","2010-09-15",22.58
"934","2010-09-16",22.690001
"935","2010-09-17",22.99
"936","2010-09-20",23.049999
"937","2010-09-21",23.09
"938","2010-09-22",22.700001
"939","2010-09-23",22.35
"940","2010-09-24",22.4
"941","2010-09-27",22.309999
"942","2010-09-28",22.280001
"943","2010-09-29",22.360001
"944","2010-09-30",22.35
"945","2010-10-01",22.4
"946","2010-10-04",22.190001
"947","2010-10-05",22.4
"948","2010-10-06",21.83
"949","2010-10-07",21.860001
"950","2010-10-08",21.870001
"951","2010-10-11",21.82
"952","2010-10-12",21.92
"953","2010-10-13",21.969999
"954","2010-10-14",21.85
"955","2010-10-15",21.969999
"956","2010-10-18",22.120001
"957","2010-10-19",22.15
"958","2010-10-20",23.030001
"959","2010-10-21",23.26
"960","2010-10-22",23.77
"961","2010-10-25",24.299999
"962","2010-10-26",24.299999
"963","2010-10-27",24.290001
"964","2010-10-28",24.620001
"965","2010-10-29",26.110001
"966","2010-11-01",25.6
"967","2010-11-02",25.639999
"968","2010-11-03",25.440001
"969","2010-11-04",25.9
"970","2010-11-05",25.709999
"971","2010-11-08",25.74
"972","2010-11-09",25.139999
