"","date","PFPT"
"967","2016-02-24",44.740002
"968","2016-02-25",47.310001
"969","2016-02-26",48.080002
"970","2016-02-29",46.84
"971","2016-03-01",49.959999
"972","2016-03-02",49.040001
"973","2016-03-03",49.740002
"974","2016-03-04",50.66
"975","2016-03-07",50.169998
"976","2016-03-08",49.549999
"977","2016-03-09",50.970001
"978","2016-03-10",50.459999
"979","2016-03-11",52.68
"980","2016-03-14",52.639999
"981","2016-03-15",50.939999
"982","2016-03-16",52.310001
"983","2016-03-17",52.220001
"984","2016-03-18",53.099998
"985","2016-03-21",52.759998
"986","2016-03-22",52.919998
"987","2016-03-23",51.549999
"988","2016-03-24",51.240002
"989","2016-03-28",51.290001
"990","2016-03-29",52.59
"991","2016-03-30",52.779999
"992","2016-03-31",53.779999
"993","2016-04-01",54.110001
"994","2016-04-04",53.639999
"995","2016-04-05",51.990002
"996","2016-04-06",52.880001
"997","2016-04-07",51.490002
"998","2016-04-08",50.93
"999","2016-04-11",49.869999
"1000","2016-04-12",48.09
"1001","2016-04-13",50.619999
"1002","2016-04-14",51.52
"1003","2016-04-15",51.93
"1004","2016-04-18",53.689999
"1005","2016-04-19",53.360001
"1006","2016-04-20",53.330002
"1007","2016-04-21",53.689999
"1008","2016-04-22",56.779999
"1009","2016-04-25",57.209999
"1010","2016-04-26",57.689999
"1011","2016-04-27",58.209999
"1012","2016-04-28",57.040001
"1013","2016-04-29",58.259998
"1014","2016-05-02",59.060001
"1015","2016-05-03",57.759998
"1016","2016-05-04",56.529999
"1017","2016-05-05",56.049999
"1018","2016-05-06",54.540001
"1019","2016-05-09",54.959999
"1020","2016-05-10",55.849998
"1021","2016-05-11",55.860001
"1022","2016-05-12",53.349998
"1023","2016-05-13",53.59
"1024","2016-05-16",53.82
"1025","2016-05-17",52.77
"1026","2016-05-18",53.540001
"1027","2016-05-19",53.98
"1028","2016-05-20",55.029999
"1029","2016-05-23",54.490002
"1030","2016-05-24",56.779999
"1031","2016-05-25",57.349998
"1032","2016-05-26",57.34
"1033","2016-05-27",56.84
"1034","2016-05-31",58.619999
"1035","2016-06-01",59.98
"1036","2016-06-02",61.860001
"1037","2016-06-03",62.599998
"1038","2016-06-06",63.400002
"1039","2016-06-07",63.529999
"1040","2016-06-08",64.400002
"1041","2016-06-09",63.169998
"1042","2016-06-10",61.939999
"1043","2016-06-13",63.110001
"1044","2016-06-14",63.41
"1045","2016-06-15",62.349998
"1046","2016-06-16",61.700001
"1047","2016-06-17",61.18
"1048","2016-06-20",61.990002
"1049","2016-06-21",63.630001
"1050","2016-06-22",61.290001
"1051","2016-06-23",63.84
"1052","2016-06-24",59.59
"1053","2016-06-27",57.759998
"1054","2016-06-28",58.639999
"1055","2016-06-29",61.669998
"1056","2016-06-30",63.09
"1057","2016-07-01",63.830002
"1058","2016-07-05",64.029999
"1059","2016-07-06",64.129997
"1060","2016-07-07",64.660004
"1061","2016-07-08",68.029999
"1062","2016-07-11",69.080002
"1063","2016-07-12",67.68
"1064","2016-07-13",67.370003
"1065","2016-07-14",66.419998
"1066","2016-07-15",66.559998
"1067","2016-07-18",67
"1068","2016-07-19",66.269997
"1069","2016-07-20",68.239998
"1070","2016-07-21",65.269997
"1071","2016-07-22",72.150002
"1072","2016-07-25",73.309998
"1073","2016-07-26",74.290001
"1074","2016-07-27",74.540001
"1075","2016-07-28",76.470001
"1076","2016-07-29",75.870003
"1077","2016-08-01",75.300003
"1078","2016-08-02",74.669998
"1079","2016-08-03",75.480003
"1080","2016-08-04",74.239998
"1081","2016-08-05",74.889999
"1082","2016-08-08",73.809998
"1083","2016-08-09",75.370003
"1084","2016-08-10",74.449997
"1085","2016-08-11",75.099998
"1086","2016-08-12",74.879997
"1087","2016-08-15",76.099998
"1088","2016-08-16",75.68
"1089","2016-08-17",74.699997
"1090","2016-08-18",76.040001
"1091","2016-08-19",76.150002
"1092","2016-08-22",75.220001
"1093","2016-08-23",76.489998
"1094","2016-08-24",75.739998
"1095","2016-08-25",76.5
"1096","2016-08-26",77.199997
"1097","2016-08-29",77.5
"1098","2016-08-30",77.639999
"1099","2016-08-31",76.949997
"1100","2016-09-01",78.190002
"1101","2016-09-02",79.360001
"1102","2016-09-06",79.949997
"1103","2016-09-07",78.489998
"1104","2016-09-08",76.900002
"1105","2016-09-09",75.529999
"1106","2016-09-12",75.940002
"1107","2016-09-13",74.559998
"1108","2016-09-14",74.93
"1109","2016-09-15",76.120003
"1110","2016-09-16",76.620003
"1111","2016-09-19",75.589996
"1112","2016-09-20",74.639999
"1113","2016-09-21",75.760002
"1114","2016-09-22",76.080002
"1115","2016-09-23",76.519997
"1116","2016-09-26",76.360001
"1117","2016-09-27",78.239998
"1118","2016-09-28",78.709999
"1119","2016-09-29",75.260002
"1120","2016-09-30",74.849998
"1121","2016-10-03",73.489998
"1122","2016-10-04",74.18
"1123","2016-10-05",73.410004
"1124","2016-10-06",73.18
"1125","2016-10-07",73.470001
"1126","2016-10-10",73.419998
"1127","2016-10-11",71.019997
"1128","2016-10-12",69.519997
"1129","2016-10-13",70.059998
"1130","2016-10-14",70.519997
"1131","2016-10-17",70.300003
"1132","2016-10-18",70.910004
"1133","2016-10-19",69.720001
"1134","2016-10-20",69.779999
"1135","2016-10-21",77.389999
"1136","2016-10-24",78.25
"1137","2016-10-25",77.07
"1138","2016-10-26",76.110001
"1139","2016-10-27",74.779999
"1140","2016-10-28",75.029999
"1141","2016-10-31",78.379997
"1142","2016-11-01",75.940002
"1143","2016-11-02",74.129997
"1144","2016-11-03",73.349998
"1145","2016-11-04",73.790001
"1146","2016-11-07",77.139999
"1147","2016-11-08",77.050003
"1148","2016-11-09",79.599998
"1149","2016-11-10",79.010002
"1150","2016-11-11",82.330002
"1151","2016-11-14",81.739998
"1152","2016-11-15",84.220001
"1153","2016-11-16",86.279999
"1154","2016-11-17",86.959999
"1155","2016-11-18",86.599998
"1156","2016-11-21",87.440002
"1157","2016-11-22",84.93
"1158","2016-11-23",83.989998
"1159","2016-11-25",84.07
"1160","2016-11-28",81.519997
"1161","2016-11-29",80.290001
"1162","2016-11-30",77.010002
"1163","2016-12-01",71.370003
"1164","2016-12-02",71.139999
"1165","2016-12-05",73.139999
"1166","2016-12-06",72.870003
"1167","2016-12-07",73.970001
"1168","2016-12-08",74.82
"1169","2016-12-09",72.260002
"1170","2016-12-12",70.379997
"1171","2016-12-13",71.720001
"1172","2016-12-14",71.949997
"1173","2016-12-15",71.870003
"1174","2016-12-16",70.190002
"1175","2016-12-19",71.720001
"1176","2016-12-20",71.559998
"1177","2016-12-21",70.830002
"1178","2016-12-22",69.410004
"1179","2016-12-23",70.580002
"1180","2016-12-27",71.5
"1181","2016-12-28",70.720001
"1182","2016-12-29",71
"1183","2016-12-30",70.650002
"1184","2017-01-03",73.360001
"1185","2017-01-04",74.720001
"1186","2017-01-05",77
"1187","2017-01-06",79.18
"1188","2017-01-09",78.730003
"1189","2017-01-10",78.260002
"1190","2017-01-11",80.419998
"1191","2017-01-12",81.080002
"1192","2017-01-13",81.889999
"1193","2017-01-17",79.57
"1194","2017-01-18",80.830002
"1195","2017-01-19",80.849998
"1196","2017-01-20",80.610001
"1197","2017-01-23",79.540001
"1198","2017-01-24",79.720001
"1199","2017-01-25",80.800003
"1200","2017-01-26",82.629997
"1201","2017-01-27",77.93
"1202","2017-01-30",77.339996
"1203","2017-01-31",80.160004
"1204","2017-02-01",80.089996
"1205","2017-02-02",80.720001
"1206","2017-02-03",83.809998
"1207","2017-02-06",81.860001
"1208","2017-02-07",82.339996
"1209","2017-02-08",81.290001
"1210","2017-02-09",82.650002
"1211","2017-02-10",82.5
"1212","2017-02-13",82.010002
"1213","2017-02-14",82.470001
"1214","2017-02-15",83.389999
"1215","2017-02-16",81.529999
"1216","2017-02-17",81.839996
"1217","2017-02-21",83.559998
"1218","2017-02-22",82.980003
"1219","2017-02-23",81.32
"1220","2017-02-24",79.639999
"1221","2017-02-27",79.349998
"1222","2017-02-28",78.769997
"1223","2017-03-01",79.660004
"1224","2017-03-02",78.68
"1225","2017-03-03",80.050003
"1226","2017-03-06",78.919998
"1227","2017-03-07",78.480003
"1228","2017-03-08",78.290001
"1229","2017-03-09",78.559998
"1230","2017-03-10",78.900002
"1231","2017-03-13",80.279999
"1232","2017-03-14",79.309998
"1233","2017-03-15",80.290001
"1234","2017-03-16",81.629997
"1235","2017-03-17",80.940002
"1236","2017-03-20",80.849998
"1237","2017-03-21",78.269997
"1238","2017-03-22",79.199997
"1239","2017-03-23",73.790001
"1240","2017-03-24",73.370003
"1241","2017-03-27",74.669998
"1242","2017-03-28",74.650002
"1243","2017-03-29",74.580002
"1244","2017-03-30",74.120003
"1245","2017-03-31",74.360001
"1246","2017-04-03",75.07
"1247","2017-04-04",75.559998
"1248","2017-04-05",74.980003
"1249","2017-04-06",75.669998
"1250","2017-04-07",73.599998
"1251","2017-04-10",72.730003
"1252","2017-04-11",73.260002
"1253","2017-04-12",74.620003
"1254","2017-04-13",74.459999
"1255","2017-04-17",74.910004
"1256","2017-04-18",75.519997
"1257","2017-04-19",77.620003
"1258","2017-04-20",71
"1259","2017-04-21",77.650002
"1260","2017-04-24",78.489998
"1261","2017-04-25",78.650002
"1262","2017-04-26",77.459999
"1263","2017-04-27",76.099998
"1264","2017-04-28",75.370003
"1265","2017-05-01",75.760002
"1266","2017-05-02",76.940002
"1267","2017-05-03",77.139999
"1268","2017-05-04",78.809998
"1269","2017-05-05",81.970001
"1270","2017-05-08",81.050003
"1271","2017-05-09",79.389999
"1272","2017-05-10",80.309998
"1273","2017-05-11",79.940002
"1274","2017-05-12",80.150002
"1275","2017-05-15",86.050003
"1276","2017-05-16",85.760002
"1277","2017-05-17",80.790001
"1278","2017-05-18",80.900002
"1279","2017-05-19",82.18
"1280","2017-05-22",84.269997
"1281","2017-05-23",84.809998
"1282","2017-05-24",85.699997
"1283","2017-05-25",88.150002
"1284","2017-05-26",89.419998
"1285","2017-05-30",86.639999
"1286","2017-05-31",86
"1287","2017-06-01",89.230003
"1288","2017-06-02",89.269997
"1289","2017-06-05",89.529999
"1290","2017-06-06",90.870003
"1291","2017-06-07",92.419998
"1292","2017-06-08",92.959999
"1293","2017-06-09",88.080002
"1294","2017-06-12",87.910004
"1295","2017-06-13",88.419998
"1296","2017-06-14",86.639999
"1297","2017-06-15",86.790001
"1298","2017-06-16",87.449997
"1299","2017-06-19",87.949997
"1300","2017-06-20",85.580002
"1301","2017-06-21",85.699997
"1302","2017-06-22",87.93
"1303","2017-06-23",88.629997
"1304","2017-06-26",85.779999
"1305","2017-06-27",84.480003
"1306","2017-06-28",88.739998
"1307","2017-06-29",86.239998
"1308","2017-06-30",86.830002
"1309","2017-07-03",85.360001
"1310","2017-07-05",85.989998
"1311","2017-07-06",84.529999
"1312","2017-07-07",85.720001
"1313","2017-07-10",84.470001
"1314","2017-07-11",84.940002
"1315","2017-07-12",87.309998
"1316","2017-07-13",87.220001
"1317","2017-07-14",89.800003
"1318","2017-07-17",88.620003
"1319","2017-07-18",89.860001
"1320","2017-07-19",93.169998
"1321","2017-07-20",92.480003
"1322","2017-07-21",91.489998
"1323","2017-07-24",91.599998
"1324","2017-07-25",90.709999
"1325","2017-07-26",89.860001
"1326","2017-07-27",88.440002
"1327","2017-07-28",89.019997
"1328","2017-07-31",85.239998
"1329","2017-08-01",86.230003
"1330","2017-08-02",85.32
"1331","2017-08-03",86.440002
"1332","2017-08-04",86.279999
"1333","2017-08-07",87.800003
"1334","2017-08-08",86.879997
"1335","2017-08-09",86.949997
"1336","2017-08-10",85.199997
"1337","2017-08-11",86.839996
"1338","2017-08-14",88.599998
"1339","2017-08-15",87.860001
"1340","2017-08-16",89.010002
"1341","2017-08-17",87.139999
"1342","2017-08-18",87.599998
"1343","2017-08-21",88.529999
"1344","2017-08-22",90.599998
"1345","2017-08-23",89.830002
"1346","2017-08-24",90.360001
"1347","2017-08-25",90.349998
"1348","2017-08-28",90.720001
"1349","2017-08-29",90.43
"1350","2017-08-30",91.529999
"1351","2017-08-31",91.760002
"1352","2017-09-01",91.699997
"1353","2017-09-05",91.580002
"1354","2017-09-06",90.739998
"1355","2017-09-07",91.660004
"1356","2017-09-08",91.940002
"1357","2017-09-11",91.190002
"1358","2017-09-12",90.050003
"1359","2017-09-13",89.160004
"1360","2017-09-14",87.809998
"1361","2017-09-15",89.480003
"1362","2017-09-18",90.419998
"1363","2017-09-19",91.870003
"1364","2017-09-20",92.190002
"1365","2017-09-21",90.440002
"1366","2017-09-22",90.5
"1367","2017-09-25",88.239998
"1368","2017-09-26",87.959999
"1369","2017-09-27",90.5
"1370","2017-09-28",87.910004
"1371","2017-09-29",87.220001
"1372","2017-10-02",88.68
"1373","2017-10-03",89.610001
"1374","2017-10-04",90.860001
"1375","2017-10-05",92.300003
"1376","2017-10-06",94.199997
"1377","2017-10-09",93.580002
"1378","2017-10-10",92.669998
"1379","2017-10-11",93.099998
"1380","2017-10-12",93.75
"1381","2017-10-13",94.010002
"1382","2017-10-16",95.029999
"1383","2017-10-17",94.309998
"1384","2017-10-18",94.190002
"1385","2017-10-19",95.099998
"1386","2017-10-20",96.110001
"1387","2017-10-23",92.43
"1388","2017-10-24",91.419998
"1389","2017-10-25",89.330002
"1390","2017-10-26",90.690002
"1391","2017-10-27",89.400002
"1392","2017-10-30",90.580002
"1393","2017-10-31",92.410004
"1394","2017-11-01",91.199997
"1395","2017-11-02",89.629997
"1396","2017-11-03",91.800003
"1397","2017-11-06",91.779999
"1398","2017-11-07",89.07
"1399","2017-11-08",91.68
"1400","2017-11-09",88.300003
"1401","2017-11-10",90.260002
"1402","2017-11-13",89
"1403","2017-11-14",90.260002
"1404","2017-11-15",89.629997
"1405","2017-11-16",91.07
"1406","2017-11-17",90
"1407","2017-11-20",90.839996
"1408","2017-11-21",91.099998
"1409","2017-11-22",91.449997
"1410","2017-11-24",92.599998
"1411","2017-11-27",91.82
"1412","2017-11-28",92.389999
"1413","2017-11-29",88.699997
"1414","2017-11-30",90.050003
"1415","2017-12-01",90.540001
"1416","2017-12-04",87.209999
"1417","2017-12-05",84.07
"1418","2017-12-06",84.239998
"1419","2017-12-07",86.300003
"1420","2017-12-08",85.949997
"1421","2017-12-11",87.860001
"1422","2017-12-12",87.07
"1423","2017-12-13",87.769997
"1424","2017-12-14",88.709999
"1425","2017-12-15",91.580002
"1426","2017-12-18",91.790001
"1427","2017-12-19",91.900002
"1428","2017-12-20",91.010002
"1429","2017-12-21",92.199997
"1430","2017-12-22",91.440002
"1431","2017-12-26",91.68
"1432","2017-12-27",91.139999
"1433","2017-12-28",90.080002
"1434","2017-12-29",88.809998
"1435","2018-01-02",92.129997
"1436","2018-01-03",92.739998
"1437","2018-01-04",94.730003
"1438","2018-01-05",95.660004
"1439","2018-01-08",96.25
"1440","2018-01-09",97.720001
"1441","2018-01-10",97.669998
"1442","2018-01-11",99.669998
"1443","2018-01-12",99.110001
"1444","2018-01-16",95.75
"1445","2018-01-17",97.550003
"1446","2018-01-18",98.050003
"1447","2018-01-19",99.57
"1448","2018-01-22",98.339996
"1449","2018-01-23",99.599998
"1450","2018-01-24",99.650002
"1451","2018-01-25",100.029999
"1452","2018-01-26",103.239998
"1453","2018-01-29",102.650002
"1454","2018-01-30",101.730003
"1455","2018-01-31",102.019997
"1456","2018-02-01",102.019997
"1457","2018-02-02",101.550003
"1458","2018-02-05",99.050003
"1459","2018-02-06",102.580002
"1460","2018-02-07",99.919998
"1461","2018-02-08",92.910004
"1462","2018-02-09",97.050003
"1463","2018-02-12",96.870003
"1464","2018-02-13",99.349998
"1465","2018-02-14",101.269997
"1466","2018-02-15",104.139999
"1467","2018-02-16",105.25
"1468","2018-02-20",105.910004
"1469","2018-02-21",105.099998
"1470","2018-02-22",104.769997
"1471","2018-02-23",106.110001
"1472","2018-02-26",108.480003
"1473","2018-02-27",107.970001
"1474","2018-02-28",107.169998
"1475","2018-03-01",107.220001
"1476","2018-03-02",111.050003
"1477","2018-03-05",115.510002
"1478","2018-03-06",117.360001
"1479","2018-03-07",118.690002
"1480","2018-03-08",120.839996
"1481","2018-03-09",118.849998
"1482","2018-03-12",119.019997
"1483","2018-03-13",118.580002
"1484","2018-03-14",120.510002
"1485","2018-03-15",120.010002
"1486","2018-03-16",118.690002
"1487","2018-03-19",117.870003
"1488","2018-03-20",120.410004
"1489","2018-03-21",121.790001
"1490","2018-03-22",117.339996
"1491","2018-03-23",115.75
"1492","2018-03-26",121.970001
"1493","2018-03-27",112.059998
"1494","2018-03-28",112.300003
"1495","2018-03-29",113.650002
"1496","2018-04-02",112.459999
"1497","2018-04-03",115.110001
"1498","2018-04-04",118.769997
"1499","2018-04-05",119.099998
"1500","2018-04-06",117.190002
"1501","2018-04-09",118.370003
"1502","2018-04-10",120.709999
"1503","2018-04-11",120.839996
"1504","2018-04-12",122.940002
"1505","2018-04-13",121.360001
"1506","2018-04-16",124.43
"1507","2018-04-17",125.620003
"1508","2018-04-18",126.099998
"1509","2018-04-19",125.629997
"1510","2018-04-20",122.07
"1511","2018-04-23",122.059998
"1512","2018-04-24",121.150002
"1513","2018-04-25",120.110001
"1514","2018-04-26",123.669998
"1515","2018-04-27",117.230003
"1516","2018-04-30",117.940002
"1517","2018-05-01",118.870003
"1518","2018-05-02",119.32
"1519","2018-05-03",119.959999
"1520","2018-05-04",122.489998
"1521","2018-05-07",124.43
"1522","2018-05-08",125.120003
"1523","2018-05-09",127.290001
"1524","2018-05-10",128.720001
"1525","2018-05-11",126.220001
"1526","2018-05-14",122.849998
"1527","2018-05-15",123.550003
"1528","2018-05-16",122.550003
"1529","2018-05-17",122.279999
"1530","2018-05-18",122.459999
"1531","2018-05-21",122.57
"1532","2018-05-22",119.209999
"1533","2018-05-23",121.459999
"1534","2018-05-24",122.660004
"1535","2018-05-25",122.300003
"1536","2018-05-29",119.959999
"1537","2018-05-30",118.550003
"1538","2018-05-31",116.889999
"1539","2018-06-01",120.57
"1540","2018-06-04",121.169998
"1541","2018-06-05",122.050003
"1542","2018-06-06",124.389999
"1543","2018-06-07",121.07
"1544","2018-06-08",120.809998
"1545","2018-06-11",121.449997
"1546","2018-06-12",125.629997
"1547","2018-06-13",125.129997
"1548","2018-06-14",126.519997
"1549","2018-06-15",126.089996
"1550","2018-06-18",125.760002
"1551","2018-06-19",123.790001
"1552","2018-06-20",124.709999
"1553","2018-06-21",122.730003
"1554","2018-06-22",119.669998
"1555","2018-06-25",117.57
"1556","2018-06-26",116.190002
"1557","2018-06-27",115.040001
"1558","2018-06-28",115.860001
"1559","2018-06-29",115.309998
"1560","2018-07-02",116.739998
"1561","2018-07-03",116.419998
"1562","2018-07-05",116.660004
"1563","2018-07-06",119.160004
"1564","2018-07-09",119.650002
"1565","2018-07-10",118.459999
"1566","2018-07-11",122.019997
"1567","2018-07-12",126.269997
"1568","2018-07-13",126.089996
"1569","2018-07-16",125.220001
"1570","2018-07-17",127.279999
"1571","2018-07-18",127.699997
"1572","2018-07-19",127.690002
"1573","2018-07-20",125.68
"1574","2018-07-23",125.559998
"1575","2018-07-24",121.940002
"1576","2018-07-25",123.599998
"1577","2018-07-26",125.230003
"1578","2018-07-27",116.209999
"1579","2018-07-30",113.339996
"1580","2018-07-31",114.050003
"1581","2018-08-01",112.690002
"1582","2018-08-02",116.089996
"1583","2018-08-03",115.580002
"1584","2018-08-06",117.730003
"1585","2018-08-07",118.279999
"1586","2018-08-08",117.790001
"1587","2018-08-09",118.010002
"1588","2018-08-10",117.160004
"1589","2018-08-13",116.529999
"1590","2018-08-14",116.970001
"1591","2018-08-15",115.059998
"1592","2018-08-16",115.120003
"1593","2018-08-17",114.879997
"1594","2018-08-20",113.709999
"1595","2018-08-21",113.720001
"1596","2018-08-22",114.480003
"1597","2018-08-23",115.089996
"1598","2018-08-24",119.800003
"1599","2018-08-27",117.489998
"1600","2018-08-28",118.230003
"1601","2018-08-29",119.910004
"1602","2018-08-30",118.489998
"1603","2018-08-31",118.650002
"1604","2018-09-04",120.139999
"1605","2018-09-05",115.870003
"1606","2018-09-06",117.019997
"1607","2018-09-07",116.889999
"1608","2018-09-10",116.699997
"1609","2018-09-11",115.620003
"1610","2018-09-12",114.300003
"1611","2018-09-13",114.269997
"1612","2018-09-14",111.32
"1613","2018-09-17",105.139999
"1614","2018-09-18",103.739998
"1615","2018-09-19",103.629997
"1616","2018-09-20",105.459999
"1617","2018-09-21",104.730003
"1618","2018-09-24",104.050003
"1619","2018-09-25",106.970001
"1620","2018-09-26",105.669998
"1621","2018-09-27",104.580002
"1622","2018-09-28",106.330002
"1623","2018-10-01",101.849998
"1624","2018-10-02",100.68
"1625","2018-10-03",101.900002
"1626","2018-10-04",98.980003
"1627","2018-10-05",99.669998
"1628","2018-10-08",95.110001
"1629","2018-10-09",95.290001
"1630","2018-10-10",94.330002
"1631","2018-10-11",96.459999
"1632","2018-10-12",101.059998
"1633","2018-10-15",100.949997
"1634","2018-10-16",105.809998
"1635","2018-10-17",107.169998
"1636","2018-10-18",103.970001
"1637","2018-10-19",101.080002
"1638","2018-10-22",103.129997
"1639","2018-10-23",102.589996
"1640","2018-10-24",97.449997
"1641","2018-10-25",98.980003
"1642","2018-10-26",83.550003
"1643","2018-10-29",89.779999
"1644","2018-10-30",89.550003
"1645","2018-10-31",90.949997
"1646","2018-11-01",93.510002
"1647","2018-11-02",91.730003
"1648","2018-11-05",91.190002
"1649","2018-11-06",91.190002
"1650","2018-11-07",93.199997
"1651","2018-11-08",92.790001
"1652","2018-11-09",89.279999
"1653","2018-11-12",89.099998
"1654","2018-11-13",90.050003
"1655","2018-11-14",89.110001
"1656","2018-11-15",90.18
"1657","2018-11-16",90
"1658","2018-11-19",85.540001
"1659","2018-11-20",84.290001
"1660","2018-11-21",86.389999
"1661","2018-11-23",87.660004
"1662","2018-11-26",90.269997
"1663","2018-11-27",89.620003
"1664","2018-11-28",93.269997
"1665","2018-11-29",94.779999
"1666","2018-11-30",97.010002
"1667","2018-12-03",95.690002
"1668","2018-12-04",92.57
"1669","2018-12-06",94.589996
"1670","2018-12-07",91.279999
"1671","2018-12-10",92.459999
"1672","2018-12-11",90.959999
"1673","2018-12-12",94.330002
"1674","2018-12-13",91.599998
"1675","2018-12-14",89.059998
"1676","2018-12-17",84.75
"1677","2018-12-18",85.599998
"1678","2018-12-19",86.720001
"1679","2018-12-20",83.540001
"1680","2018-12-21",79.870003
"1681","2018-12-24",80.5
"1682","2018-12-26",83.690002
"1683","2018-12-27",85.120003
"1684","2018-12-28",85.129997
"1685","2018-12-31",83.809998
"1686","2019-01-02",82.980003
"1687","2019-01-03",81.809998
"1688","2019-01-04",86.360001
"1689","2019-01-07",88.370003
"1690","2019-01-08",89.18
"1691","2019-01-09",90.32
"1692","2019-01-10",90.029999
"1693","2019-01-11",91.629997
"1694","2019-01-14",91.610001
"1695","2019-01-15",92.620003
"1696","2019-01-16",92.099998
"1697","2019-01-17",92.620003
"1698","2019-01-18",93.769997
"1699","2019-01-22",93.519997
"1700","2019-01-23",93.5
"1701","2019-01-24",95.610001
"1702","2019-01-25",97.629997
"1703","2019-01-28",97.989998
"1704","2019-01-29",98.279999
"1705","2019-01-30",99.57
"1706","2019-01-31",101.870003
"1707","2019-02-01",114.510002
"1708","2019-02-04",117.190002
"1709","2019-02-05",116.940002
"1710","2019-02-06",115.879997
"1711","2019-02-07",114.720001
"1712","2019-02-08",116.089996
"1713","2019-02-11",116.120003
"1714","2019-02-12",117.519997
"1715","2019-02-13",118.940002
"1716","2019-02-14",120.830002
"1717","2019-02-15",121.150002
"1718","2019-02-19",120.75
"1719","2019-02-20",119.43
"1720","2019-02-21",119.120003
"1721","2019-02-22",119.800003
"1722","2019-02-25",119.769997
"1723","2019-02-26",118.330002
"1724","2019-02-27",119.349998
"1725","2019-02-28",118.089996
"1726","2019-03-01",118.150002
"1727","2019-03-04",114.839996
"1728","2019-03-05",113.739998
"1729","2019-03-06",111.449997
"1730","2019-03-07",113.470001
"1731","2019-03-08",114.339996
"1732","2019-03-11",116.93
"1733","2019-03-12",119.040001
"1734","2019-03-13",121.32
"1735","2019-03-14",122.010002
"1736","2019-03-15",123.559998
"1737","2019-03-18",124.089996
"1738","2019-03-19",124
"1739","2019-03-20",123.449997
"1740","2019-03-21",124.980003
"1741","2019-03-22",119.900002
"1742","2019-03-25",120.309998
"1743","2019-03-26",120.830002
"1744","2019-03-27",118.5
"1745","2019-03-28",119.010002
"1746","2019-03-29",121.43
"1747","2019-04-01",121.910004
"1748","2019-04-02",122
"1749","2019-04-03",123.199997
"1750","2019-04-04",117.589996
"1751","2019-04-05",119.129997
"1752","2019-04-08",120.18
"1753","2019-04-09",119.989998
"1754","2019-04-10",120.839996
"1755","2019-04-11",119.940002
"1756","2019-04-12",122.550003
"1757","2019-04-15",122.900002
"1758","2019-04-16",123.809998
"1759","2019-04-17",122.93
"1760","2019-04-18",121.379997
"1761","2019-04-22",123.980003
"1762","2019-04-23",126.190002
"1763","2019-04-24",127.650002
"1764","2019-04-25",131.320007
"1765","2019-04-26",124.550003
"1766","2019-04-29",127.639999
"1767","2019-04-30",125.419998
"1768","2019-05-01",123.330002
"1769","2019-05-02",122.690002
"1770","2019-05-03",124.580002
"1771","2019-05-06",123.849998
"1772","2019-05-07",118.849998
"1773","2019-05-08",120.150002
"1774","2019-05-09",120.82
"1775","2019-05-10",121.5
"1776","2019-05-13",116.080002
"1777","2019-05-14",119.029999
"1778","2019-05-15",119.610001
"1779","2019-05-16",121.540001
"1780","2019-05-17",119.970001
"1781","2019-05-20",117
"1782","2019-05-21",118.32
"1783","2019-05-22",117.339996
"1784","2019-05-23",114.120003
"1785","2019-05-24",115.870003
"1786","2019-05-28",115.830002
"1787","2019-05-29",113.900002
"1788","2019-05-30",114.730003
"1789","2019-05-31",112.360001
"1790","2019-06-03",102.900002
"1791","2019-06-04",109.989998
"1792","2019-06-05",108.790001
"1793","2019-06-06",108.419998
"1794","2019-06-07",108.290001
"1795","2019-06-10",111.059998
"1796","2019-06-11",109.230003
"1797","2019-06-12",109.849998
"1798","2019-06-13",109.349998
"1799","2019-06-14",107.18
"1800","2019-06-17",108.239998
"1801","2019-06-18",111.629997
"1802","2019-06-19",114.07
"1803","2019-06-20",115.330002
"1804","2019-06-21",113.040001
"1805","2019-06-24",111.57
"1806","2019-06-25",111.220001
"1807","2019-06-26",114.959999
"1808","2019-06-27",116.809998
"1809","2019-06-28",120.25
"1810","2019-07-01",121.849998
"1811","2019-07-02",122.720001
"1812","2019-07-03",125.290001
"1813","2019-07-05",124.559998
"1814","2019-07-08",122.480003
"1815","2019-07-09",124.949997
"1816","2019-07-10",124.389999
"1817","2019-07-11",123.889999
"1818","2019-07-12",125.220001
"1819","2019-07-15",125.699997
"1820","2019-07-16",126.199997
"1821","2019-07-17",125.139999
"1822","2019-07-18",125.110001
"1823","2019-07-19",123.620003
"1824","2019-07-22",125.760002
"1825","2019-07-23",125.099998
"1826","2019-07-24",127.190002
"1827","2019-07-25",127
"1828","2019-07-26",130.550003
"1829","2019-07-29",127.519997
"1830","2019-07-30",127.199997
"1831","2019-07-31",126.199997
"1832","2019-08-01",126.970001
"1833","2019-08-02",123.919998
"1834","2019-08-05",117.580002
"1835","2019-08-06",119.110001
"1836","2019-08-07",116.059998
"1837","2019-08-08",119.239998
"1838","2019-08-09",117.550003
"1839","2019-08-12",113.660004
"1840","2019-08-13",117.709999
"1841","2019-08-14",115.019997
"1842","2019-08-15",114.779999
"1843","2019-08-16",117.150002
"1844","2019-08-19",118.230003
"1845","2019-08-20",111.989998
"1846","2019-08-21",117.599998
"1847","2019-08-22",116.040001
"1848","2019-08-23",114.910004
"1849","2019-08-26",114.830002
"1850","2019-08-27",112.400002
