"","date","OMP"
"97","2018-02-08",17.879999
"98","2018-02-09",18
"99","2018-02-12",17.58
"100","2018-02-13",17.549999
"101","2018-02-14",17.280001
"102","2018-02-15",16.99
"103","2018-02-16",16.879999
"104","2018-02-20",16.9
"105","2018-02-21",16.68
"106","2018-02-22",16.5
"107","2018-02-23",16.5
"108","2018-02-26",16.48
"109","2018-02-27",16.48
"110","2018-02-28",16.48
"111","2018-03-01",16.5
"112","2018-03-02",16.73
"113","2018-03-05",17.25
"114","2018-03-06",18.129999
"115","2018-03-07",17.9
"116","2018-03-08",17.700001
"117","2018-03-09",17.48
"118","2018-03-12",17.33
"119","2018-03-13",17.17
"120","2018-03-14",16.91
"121","2018-03-15",16.9
"122","2018-03-16",17.33
"123","2018-03-19",17
"124","2018-03-20",16.82
"125","2018-03-21",16.950001
"126","2018-03-22",16.860001
"127","2018-03-23",16.52
"128","2018-03-26",16.790001
"129","2018-03-27",16.950001
"130","2018-03-28",17.110001
"131","2018-03-29",17.709999
"132","2018-04-02",17.85
"133","2018-04-03",17.58
"134","2018-04-04",17.26
"135","2018-04-05",17.389999
"136","2018-04-06",17.290001
"137","2018-04-09",17.309999
"138","2018-04-10",17.469999
"139","2018-04-11",17.370001
"140","2018-04-12",17.18
"141","2018-04-13",17.540001
"142","2018-04-16",17.790001
"143","2018-04-17",17.559999
"144","2018-04-18",17.66
"145","2018-04-19",17.700001
"146","2018-04-20",17.74
"147","2018-04-23",17.84
"148","2018-04-24",17.629999
"149","2018-04-25",17.67
"150","2018-04-26",17.639999
"151","2018-04-27",17.559999
"152","2018-04-30",17.85
"153","2018-05-01",17.67
"154","2018-05-02",17.790001
"155","2018-05-03",17.799999
"156","2018-05-04",17.780001
"157","2018-05-07",17.68
"158","2018-05-08",18.049999
"159","2018-05-09",17.93
"160","2018-05-10",17.959999
"161","2018-05-11",17.969999
"162","2018-05-14",18.35
"163","2018-05-15",18.33
"164","2018-05-16",18.01
"165","2018-05-17",19.690001
"166","2018-05-18",19.41
"167","2018-05-21",19.379999
"168","2018-05-22",19.09
"169","2018-05-23",19.07
"170","2018-05-24",18.860001
"171","2018-05-25",18.91
"172","2018-05-29",18.76
"173","2018-05-30",18.700001
"174","2018-05-31",18.67
"175","2018-06-01",18.68
"176","2018-06-04",18.75
"177","2018-06-05",18.780001
"178","2018-06-06",18.73
"179","2018-06-07",18.440001
"180","2018-06-08",18.360001
"181","2018-06-11",18.860001
"182","2018-06-12",18.73
"183","2018-06-13",18.389999
"184","2018-06-14",18.25
"185","2018-06-15",17.370001
"186","2018-06-18",17.540001
"187","2018-06-19",18.16
"188","2018-06-20",18.23
"189","2018-06-21",18.4
"190","2018-06-22",18.76
"191","2018-06-25",18.709999
"192","2018-06-26",18.610001
"193","2018-06-27",18.629999
"194","2018-06-28",18.41
"195","2018-06-29",18.23
"196","2018-07-02",18.129999
"197","2018-07-03",18.32
"198","2018-07-05",18.52
"199","2018-07-06",18.719999
"200","2018-07-09",19.07
"201","2018-07-10",18.9
"202","2018-07-11",19.08
"203","2018-07-12",20.02
"204","2018-07-13",19.5
"205","2018-07-16",19.66
"206","2018-07-17",19.139999
"207","2018-07-18",19.49
"208","2018-07-19",19.629999
"209","2018-07-20",19.5
"210","2018-07-23",19.17
"211","2018-07-24",19.200001
"212","2018-07-25",19.540001
"213","2018-07-26",19.6
"214","2018-07-27",19.4
"215","2018-07-30",19.559999
"216","2018-07-31",19.780001
"217","2018-08-01",20.08
"218","2018-08-02",20.42
"219","2018-08-03",21.25
"220","2018-08-06",21.700001
"221","2018-08-07",22.25
"222","2018-08-08",23.5
"223","2018-08-09",23.610001
"224","2018-08-10",23.709999
"225","2018-08-13",23.4
"226","2018-08-14",23.67
"227","2018-08-15",23.24
"228","2018-08-16",23.65
"229","2018-08-17",23.799999
"230","2018-08-20",23.809999
"231","2018-08-21",23.809999
"232","2018-08-22",23.91
"233","2018-08-23",23.690001
"234","2018-08-24",23.23
"235","2018-08-27",23.08
"236","2018-08-28",22.67
"237","2018-08-29",22.309999
"238","2018-08-30",22
"239","2018-08-31",22.120001
"240","2018-09-04",22.73
"241","2018-09-05",22.51
"242","2018-09-06",22.35
"243","2018-09-07",22.35
"244","2018-09-10",22.110001
"245","2018-09-11",22
"246","2018-09-12",22.4
"247","2018-09-13",22.209999
"248","2018-09-14",21.9
"249","2018-09-17",21.889999
"250","2018-09-18",21.879999
"251","2018-09-19",21.799999
"252","2018-09-20",21.75
"253","2018-09-21",21.73
"254","2018-09-24",21.57
"255","2018-09-25",21.67
"256","2018-09-26",21.370001
"257","2018-09-27",21.809999
"258","2018-09-28",22.27
"259","2018-10-01",22.690001
"260","2018-10-02",22.01
"261","2018-10-03",22.08
"262","2018-10-04",22.190001
"263","2018-10-05",22.620001
"264","2018-10-08",23
"265","2018-10-09",22.73
"266","2018-10-10",22.450001
"267","2018-10-11",22.34
"268","2018-10-12",22.51
"269","2018-10-15",22.43
"270","2018-10-16",22.85
"271","2018-10-17",22.360001
"272","2018-10-18",22.4
"273","2018-10-19",22.549999
"274","2018-10-22",22.57
"275","2018-10-23",22.389999
"276","2018-10-24",21.969999
"277","2018-10-25",21.9
"278","2018-10-26",21.59
"279","2018-10-29",21.25
"280","2018-10-30",21.4
"281","2018-10-31",22.01
"282","2018-11-01",21.83
"283","2018-11-02",21.76
"284","2018-11-05",22.129999
"285","2018-11-06",22.15
"286","2018-11-07",22.67
"287","2018-11-08",22.16
"288","2018-11-09",21.030001
"289","2018-11-12",21.33
"290","2018-11-13",20.67
"291","2018-11-14",20.01
"292","2018-11-15",20.049999
"293","2018-11-16",19.889999
"294","2018-11-19",20.299999
"295","2018-11-20",19.450001
"296","2018-11-21",20.26
"297","2018-11-23",19.950001
"298","2018-11-26",19.32
"299","2018-11-27",19.15
"300","2018-11-28",19.049999
"301","2018-11-29",19.790001
"302","2018-11-30",20.15
"303","2018-12-03",21.030001
"304","2018-12-04",20.6
"305","2018-12-06",20.129999
"306","2018-12-07",20.52
"307","2018-12-10",20.1
"308","2018-12-11",19.99
"309","2018-12-12",19.98
"310","2018-12-13",20.02
"311","2018-12-14",19.43
"312","2018-12-17",18.440001
"313","2018-12-18",17.200001
"314","2018-12-19",17.08
"315","2018-12-20",16.459999
"316","2018-12-21",15.3
"317","2018-12-24",15.25
"318","2018-12-26",15.94
"319","2018-12-27",15.78
"320","2018-12-28",15.8
"321","2018-12-31",15.99
"322","2019-01-02",17.25
"323","2019-01-03",17.4
"324","2019-01-04",18.1
"325","2019-01-07",18.32
"326","2019-01-08",19.120001
"327","2019-01-09",19.389999
"328","2019-01-10",19.41
"329","2019-01-11",19.02
"330","2019-01-14",18.98
"331","2019-01-15",19
"332","2019-01-16",18.799999
"333","2019-01-17",18.57
"334","2019-01-18",18.5
"335","2019-01-22",18.09
"336","2019-01-23",18.16
"337","2019-01-24",18.25
"338","2019-01-25",18.870001
"339","2019-01-28",18.9
"340","2019-01-29",18.77
"341","2019-01-30",18.84
"342","2019-01-31",18.940001
"343","2019-02-01",18.860001
"344","2019-02-04",18.92
"345","2019-02-05",18.809999
"346","2019-02-06",18.799999
"347","2019-02-07",18.65
"348","2019-02-08",18.93
"349","2019-02-11",18.940001
"350","2019-02-12",19.32
"351","2019-02-13",19.559999
"352","2019-02-14",19.4
"353","2019-02-15",19.25
"354","2019-02-19",19.91
"355","2019-02-20",19.959999
"356","2019-02-21",19.5
"357","2019-02-22",19.459999
"358","2019-02-25",19.620001
"359","2019-02-26",20.040001
"360","2019-02-27",20.059999
"361","2019-02-28",19.809999
"362","2019-03-01",19.32
"363","2019-03-04",19.440001
"364","2019-03-05",19.43
"365","2019-03-06",19.370001
"366","2019-03-07",19.639999
"367","2019-03-08",19.65
"368","2019-03-11",19.620001
"369","2019-03-12",19.93
"370","2019-03-13",20.190001
"371","2019-03-14",20.09
"372","2019-03-15",20.139999
"373","2019-03-18",20.83
"374","2019-03-19",20.68
"375","2019-03-20",20.610001
"376","2019-03-21",20.639999
"377","2019-03-22",20.530001
"378","2019-03-25",20.57
"379","2019-03-26",20.32
"380","2019-03-27",20.059999
"381","2019-03-28",20.43
"382","2019-03-29",20.32
"383","2019-04-01",20.559999
"384","2019-04-02",20.290001
"385","2019-04-03",20.049999
"386","2019-04-04",20.09
"387","2019-04-05",20.41
"388","2019-04-08",20.18
"389","2019-04-09",19.959999
"390","2019-04-10",20.02
"391","2019-04-11",20.02
"392","2019-04-12",20.32
"393","2019-04-15",20.34
"394","2019-04-16",20.42
"395","2019-04-17",20.43
"396","2019-04-18",20.32
"397","2019-04-22",20.42
"398","2019-04-23",20.24
"399","2019-04-24",20.120001
"400","2019-04-25",20.18
"401","2019-04-26",20.120001
"402","2019-04-29",20.16
"403","2019-04-30",19.93
"404","2019-05-01",19.5
"405","2019-05-02",19.040001
"406","2019-05-03",19.34
"407","2019-05-06",19.51
"408","2019-05-07",19.42
"409","2019-05-08",20.200001
"410","2019-05-09",20.35
"411","2019-05-10",20.65
"412","2019-05-13",20.5
"413","2019-05-14",20.75
"414","2019-05-15",20.83
"415","2019-05-16",20.4
"416","2019-05-17",20.299999
"417","2019-05-20",20.879999
"418","2019-05-21",21.65
"419","2019-05-22",21.16
"420","2019-05-23",20.73
"421","2019-05-24",20.969999
"422","2019-05-28",20.629999
"423","2019-05-29",20.049999
"424","2019-05-30",19.969999
"425","2019-05-31",19.6
"426","2019-06-03",19.700001
"427","2019-06-04",19.82
"428","2019-06-05",19.110001
"429","2019-06-06",18.940001
"430","2019-06-07",19.26
"431","2019-06-10",19.889999
"432","2019-06-11",19.530001
"433","2019-06-12",19.43
"434","2019-06-13",19.58
"435","2019-06-14",19.5
"436","2019-06-17",19.15
"437","2019-06-18",19.129999
"438","2019-06-19",19.4
"439","2019-06-20",19.82
"440","2019-06-21",20.190001
"441","2019-06-24",20.5
"442","2019-06-25",20.450001
"443","2019-06-26",20.879999
"444","2019-06-27",21.82
"445","2019-06-28",21.5
"446","2019-07-01",21.5
"447","2019-07-02",21.35
"448","2019-07-03",21.629999
"449","2019-07-05",22.299999
"450","2019-07-08",21.809999
"451","2019-07-09",21.299999
"452","2019-07-10",21.4
"453","2019-07-11",21.35
"454","2019-07-12",21.85
"455","2019-07-15",21.75
"456","2019-07-16",21.76
"457","2019-07-17",21.950001
"458","2019-07-18",21.76
"459","2019-07-19",21.73
"460","2019-07-22",21.85
"461","2019-07-23",21.860001
"462","2019-07-24",21.799999
"463","2019-07-25",21.83
"464","2019-07-26",21.75
"465","2019-07-29",21.700001
"466","2019-07-30",21.799999
"467","2019-07-31",21.83
"468","2019-08-01",21.65
"469","2019-08-02",21.25
"470","2019-08-05",20.15
"471","2019-08-06",19.82
"472","2019-08-07",17.02
"473","2019-08-08",16.92
"474","2019-08-09",17.17
"475","2019-08-12",17.18
"476","2019-08-13",16.530001
"477","2019-08-14",16.16
"478","2019-08-15",15.49
"479","2019-08-16",15.88
"480","2019-08-19",15.67
"481","2019-08-20",15.64
"482","2019-08-21",15.45
"483","2019-08-22",15.18
"484","2019-08-23",15.2
"485","2019-08-26",15.12
"486","2019-08-27",14.68
"487","2019-08-28",14.8
"488","2019-08-29",15.06
"489","2019-08-30",15.17
"490","2019-09-03",15.08
"491","2019-09-04",14.97
"492","2019-09-05",15.1
"493","2019-09-06",14.98
"494","2019-09-09",15.45
"495","2019-09-10",15.29
"496","2019-09-11",15.25
"497","2019-09-12",15.18
"498","2019-09-13",15.77
"499","2019-09-16",16.26
"500","2019-09-17",16.35
"501","2019-09-18",16.16
"502","2019-09-19",16.08
"503","2019-09-20",16.639999
"504","2019-09-23",17.58
"505","2019-09-24",17.18
"506","2019-09-25",16.68
"507","2019-09-26",16.32
"508","2019-09-27",16.200001
"509","2019-09-30",15.97
"510","2019-10-01",15.85
"511","2019-10-02",15.65
"512","2019-10-03",16.48
"513","2019-10-04",16.540001
"514","2019-10-07",16.450001
"515","2019-10-08",15.95
"516","2019-10-09",15.92
"517","2019-10-10",15.92
"518","2019-10-11",15.82
"519","2019-10-14",15.85
"520","2019-10-15",16.15
"521","2019-10-16",16.219999
"522","2019-10-17",16.33
"523","2019-10-18",16.59
"524","2019-10-21",17.18
"525","2019-10-22",17.040001
"526","2019-10-23",17.190001
"527","2019-10-24",17.049999
"528","2019-10-25",17.25
"529","2019-10-28",17.09
"530","2019-10-29",17.129999
"531","2019-10-30",17.26
"532","2019-10-31",17.24
"533","2019-11-01",17.360001
"534","2019-11-04",17.950001
"535","2019-11-05",17.74
"536","2019-11-06",18.34
"537","2019-11-07",18.139999
"538","2019-11-08",18.360001
"539","2019-11-11",18.469999
"540","2019-11-12",18.58
"541","2019-11-13",18.450001
"542","2019-11-14",17.690001
"543","2019-11-15",17.59
"544","2019-11-18",16.860001
"545","2019-11-19",16.219999
"546","2019-11-20",15.96
"547","2019-11-21",16.27
"548","2019-11-22",16.32
"549","2019-11-25",16.43
"550","2019-11-26",16.23
"551","2019-11-27",16.469999
"552","2019-11-29",16
"553","2019-12-02",15.68
"554","2019-12-03",15.66
"555","2019-12-04",15.67
"556","2019-12-05",15.81
"557","2019-12-06",15.8
"558","2019-12-09",16.200001
"559","2019-12-10",16.68
"560","2019-12-11",16.66
"561","2019-12-12",16.58
"562","2019-12-13",16.700001
"563","2019-12-16",16.790001
"564","2019-12-17",16.790001
"565","2019-12-18",16.5
"566","2019-12-19",16.469999
"567","2019-12-20",16.4
"568","2019-12-23",16.35
"569","2019-12-24",16.459999
"570","2019-12-26",17.309999
"571","2019-12-27",16.690001
"572","2019-12-30",16.65
"573","2019-12-31",16.59
"574","2020-01-02",16.43
"575","2020-01-03",16.91
"576","2020-01-06",17
"577","2020-01-07",17.129999
"578","2020-01-08",16.99
"579","2020-01-09",17.120001
"580","2020-01-10",16.799999
"581","2020-01-13",17.129999
"582","2020-01-14",17.139999
"583","2020-01-15",17.370001
"584","2020-01-16",17.370001
"585","2020-01-17",17.52
"586","2020-01-21",16.690001
"587","2020-01-22",16.629999
"588","2020-01-23",16.809999
"589","2020-01-24",16.549999
"590","2020-01-27",16.309999
"591","2020-01-28",15.76
"592","2020-01-29",15.29
"593","2020-01-30",15.49
"594","2020-01-31",15.54
"595","2020-02-03",15.52
"596","2020-02-04",15.61
"597","2020-02-05",16.120001
"598","2020-02-06",15.72
"599","2020-02-07",15.79
"600","2020-02-10",15.31
"601","2020-02-11",15.41
"602","2020-02-12",14.89
"603","2020-02-13",14.54
"604","2020-02-14",14.38
"605","2020-02-18",14.5
"606","2020-02-19",14.56
"607","2020-02-20",14.48
"608","2020-02-21",13.92
"609","2020-02-24",13.49
"610","2020-02-25",12.7
"611","2020-02-26",12.82
"612","2020-02-27",12.17
"613","2020-02-28",12
"614","2020-03-02",12.15
"615","2020-03-03",11.49
"616","2020-03-04",11.06
"617","2020-03-05",10.55
"618","2020-03-06",9.88
"619","2020-03-09",5.7
"620","2020-03-10",5.94
"621","2020-03-11",6.05
"622","2020-03-12",4.93
"623","2020-03-13",4.17
"624","2020-03-16",3.94
"625","2020-03-17",3.75
"626","2020-03-18",2.83
"627","2020-03-19",3.27
"628","2020-03-20",4.57
"629","2020-03-23",3.8
"630","2020-03-24",3.57
"631","2020-03-25",4.05
"632","2020-03-26",4.4
"633","2020-03-27",4.05
"634","2020-03-30",4.24
"635","2020-03-31",4.95
"636","2020-04-01",4.19
"637","2020-04-02",4.22
"638","2020-04-03",4.17
"639","2020-04-06",4.19
"640","2020-04-07",4.43
"641","2020-04-08",4.85
"642","2020-04-09",4.74
"643","2020-04-13",5.22
"644","2020-04-14",5.38
"645","2020-04-15",5.32
"646","2020-04-16",5.01
"647","2020-04-17",5
"648","2020-04-20",4.26
"649","2020-04-21",4.21
"650","2020-04-22",4.71
"651","2020-04-23",5.06
"652","2020-04-24",4.84
"653","2020-04-27",4.75
"654","2020-04-28",4.93
"655","2020-04-29",4.96
"656","2020-04-30",6.39
"657","2020-05-01",5.65
"658","2020-05-04",5.51
"659","2020-05-05",6.22
"660","2020-05-06",5.73
"661","2020-05-07",5.91
"662","2020-05-08",6.51
"663","2020-05-11",5.97
"664","2020-05-12",5.54
"665","2020-05-13",4.53
"666","2020-05-14",4.39
"667","2020-05-15",4.35
"668","2020-05-18",7.8
"669","2020-05-19",7.45
"670","2020-05-20",8.4
"671","2020-05-21",9.81
"672","2020-05-22",9.44
"673","2020-05-26",12.58
"674","2020-05-27",9.2
"675","2020-05-28",8.8
"676","2020-05-29",8.74
"677","2020-06-01",8.15
"678","2020-06-02",7.99
"679","2020-06-03",8.39
"680","2020-06-04",8.62
"681","2020-06-05",9.6
"682","2020-06-08",11.4
"683","2020-06-09",10.83
"684","2020-06-10",10.54
"685","2020-06-11",8.93
"686","2020-06-12",9.73
"687","2020-06-15",9.74
"688","2020-06-16",10.09
"689","2020-06-17",8.94
"690","2020-06-18",9.43
"691","2020-06-19",9.27
"692","2020-06-22",9.56
"693","2020-06-23",9.4
"694","2020-06-24",9.03
"695","2020-06-25",8.86
"696","2020-06-26",7.93
"697","2020-06-29",7.86
"698","2020-06-30",8.72
"699","2020-07-01",8.84
"700","2020-07-02",8.17
"701","2020-07-06",7.99
"702","2020-07-07",7.88
"703","2020-07-08",7.92
"704","2020-07-09",7.36
"705","2020-07-10",7.6
"706","2020-07-13",7.3
"707","2020-07-14",7.7
"708","2020-07-15",8.09
"709","2020-07-16",8.24
"710","2020-07-17",8.35
"711","2020-07-20",8.31
"712","2020-07-21",8.76
"713","2020-07-22",8.83
"714","2020-07-23",8.36
"715","2020-07-24",8.24
"716","2020-07-27",7.9
"717","2020-07-28",7.83
"718","2020-07-29",8.72
"719","2020-07-30",8.47
"720","2020-07-31",8.28
"721","2020-08-03",8.25
"722","2020-08-04",8.85
"723","2020-08-05",9.78
"724","2020-08-06",9.94
"725","2020-08-07",10.34
"726","2020-08-10",11.02
"727","2020-08-11",11.41
"728","2020-08-12",10.79
"729","2020-08-13",9.62
"730","2020-08-14",9.88
"731","2020-08-17",9.53
"732","2020-08-18",9.15
"733","2020-08-19",9.1
"734","2020-08-20",9.2
"735","2020-08-21",9.45
"736","2020-08-24",9.17
"737","2020-08-25",9.26
"738","2020-08-26",8.98
"739","2020-08-27",9.335
"740","2020-08-28",9.81
"741","2020-08-31",9.95
"742","2020-09-01",9.86
"743","2020-09-02",10.09
"744","2020-09-03",9.6
"745","2020-09-04",9.3
"746","2020-09-08",8.97
"747","2020-09-09",9.21
"748","2020-09-10",9.02
"749","2020-09-11",8.92
"750","2020-09-14",9.31
"751","2020-09-15",9.29
"752","2020-09-16",9.38
"753","2020-09-17",9.13
"754","2020-09-18",7.58
"755","2020-09-21",7.72
"756","2020-09-22",7.65
"757","2020-09-23",7.4
"758","2020-09-24",7.79
"759","2020-09-25",7.51
"760","2020-09-28",7.86
"761","2020-09-29",8.11
"762","2020-09-30",6.2
"763","2020-10-01",7.19
"764","2020-10-02",7.13
"765","2020-10-05",7.37
"766","2020-10-06",7.3
"767","2020-10-07",7.01
"768","2020-10-08",7.29
"769","2020-10-09",7.2
"770","2020-10-12",7.31
"771","2020-10-13",7.3
"772","2020-10-14",7.42
"773","2020-10-15",7.25
"774","2020-10-16",7.4
"775","2020-10-19",7.32
"776","2020-10-20",7.11
"777","2020-10-21",7.26
"778","2020-10-22",7.53
"779","2020-10-23",8
"780","2020-10-26",8
"781","2020-10-27",8.41
"782","2020-10-28",7.45
"783","2020-10-29",7.4
"784","2020-10-30",7.17
"785","2020-11-02",7.65
"786","2020-11-03",8.11
"787","2020-11-04",8.91
"788","2020-11-05",8.95
"789","2020-11-06",9.26
"790","2020-11-09",10.1
"791","2020-11-10",10.22
"792","2020-11-11",10.25
"793","2020-11-12",9.27
"794","2020-11-13",9.46
"795","2020-11-16",9.61
"796","2020-11-17",9.84
"797","2020-11-18",10.01
"798","2020-11-19",10.28
"799","2020-11-20",10.01
"800","2020-11-23",10.8
"801","2020-11-24",11.41
"802","2020-11-25",11.46
"803","2020-11-27",11.03
