"","date","STLD"
"123","2007-06-28",20.75
"124","2007-06-29",20.955
"125","2007-07-02",21.73
"126","2007-07-03",22.01
"127","2007-07-05",22.68
"128","2007-07-06",23.145
"129","2007-07-09",22.934999
"130","2007-07-10",22.575001
"131","2007-07-11",23.200001
"132","2007-07-12",23.889999
"133","2007-07-13",23.955
"134","2007-07-16",23.684999
"135","2007-07-17",23.809999
"136","2007-07-18",24.200001
"137","2007-07-19",23.885
"138","2007-07-20",23.815001
"139","2007-07-23",23.084999
"140","2007-07-24",23.295
"141","2007-07-25",22.465
"142","2007-07-26",21.065001
"143","2007-07-27",20.795
"144","2007-07-30",21.18
"145","2007-07-31",20.965
"146","2007-08-01",21.105
"147","2007-08-02",21.190001
"148","2007-08-03",19.969999
"149","2007-08-06",19.9
"150","2007-08-07",19.66
"151","2007-08-08",19.785
"152","2007-08-09",18.629999
"153","2007-08-10",19.059999
"154","2007-08-13",19.455
"155","2007-08-14",19.139999
"156","2007-08-15",18.299999
"157","2007-08-16",18.110001
"158","2007-08-17",18.76
"159","2007-08-20",18.995001
"160","2007-08-21",19.299999
"161","2007-08-22",20.6
"162","2007-08-23",20.639999
"163","2007-08-24",22.264999
"164","2007-08-27",21.639999
"165","2007-08-28",20.625
"166","2007-08-29",21.1
"167","2007-08-30",21.344999
"168","2007-08-31",21.690001
"169","2007-09-04",21.775
"170","2007-09-05",21.91
"171","2007-09-06",21.985001
"172","2007-09-07",21.584999
"173","2007-09-10",20.85
"174","2007-09-11",21.48
"175","2007-09-12",20.905001
"176","2007-09-13",21.469999
"177","2007-09-14",21.764999
"178","2007-09-17",21.440001
"179","2007-09-18",22.355
"180","2007-09-19",22.745001
"181","2007-09-20",22.9
"182","2007-09-21",23.139999
"183","2007-09-24",22.555
"184","2007-09-25",22.93
"185","2007-09-26",23
"186","2007-09-27",23.455
"187","2007-09-28",23.35
"188","2007-10-01",23.705
"189","2007-10-02",23.815001
"190","2007-10-03",22.940001
"191","2007-10-04",22.315001
"192","2007-10-05",22.639999
"193","2007-10-08",22.790001
"194","2007-10-09",23.950001
"195","2007-10-10",23.684999
"196","2007-10-11",23.225
"197","2007-10-12",22.995001
"198","2007-10-15",22.924999
"199","2007-10-16",22.450001
"200","2007-10-17",24.120001
"201","2007-10-18",25.27
"202","2007-10-19",24.370001
"203","2007-10-22",25.549999
"204","2007-10-23",25.76
"205","2007-10-24",25.995001
"206","2007-10-25",27
"207","2007-10-26",27.405001
"208","2007-10-29",27.25
"209","2007-10-30",26.139999
"210","2007-10-31",26.610001
"211","2007-11-01",25.52
"212","2007-11-02",25.885
"213","2007-11-05",25.155001
"214","2007-11-06",26.465
"215","2007-11-07",25.549999
"216","2007-11-08",25.945
"217","2007-11-09",24.790001
"218","2007-11-12",23.4
"219","2007-11-13",24.305
"220","2007-11-14",24.889999
"221","2007-11-15",24.375
"222","2007-11-16",24.68
"223","2007-11-19",24.43
"224","2007-11-20",24.76
"225","2007-11-21",24.254999
"226","2007-11-23",24.594999
"227","2007-11-26",23.610001
"228","2007-11-27",23.885
"229","2007-11-28",25.219999
"230","2007-11-29",25.745001
"231","2007-11-30",25.155001
"232","2007-12-03",25.190001
"233","2007-12-04",24.860001
"234","2007-12-05",25.34
"235","2007-12-06",27.24
"236","2007-12-07",27.690001
"237","2007-12-10",27.865
"238","2007-12-11",26.825001
"239","2007-12-12",27.805
"240","2007-12-13",27.799999
"241","2007-12-14",27.32
"242","2007-12-17",25.754999
"243","2007-12-18",25.985001
"244","2007-12-19",26.18
"245","2007-12-20",27.370001
"246","2007-12-21",28.549999
"247","2007-12-24",29.475
"248","2007-12-26",30.205
"249","2007-12-27",29.98
"250","2007-12-28",30.23
"251","2007-12-31",29.785
"252","2008-01-02",28.985001
"253","2008-01-03",28.555
"254","2008-01-04",27.764999
"255","2008-01-07",27.035
"256","2008-01-08",26.059999
"257","2008-01-09",26.424999
"258","2008-01-10",27.145
"259","2008-01-11",26.594999
"260","2008-01-14",27.844999
"261","2008-01-15",26.540001
"262","2008-01-16",25.469999
"263","2008-01-17",23.555
"264","2008-01-18",24.285
"265","2008-01-22",23.834999
"266","2008-01-23",23.02
"267","2008-01-24",25.629999
"268","2008-01-25",25.719999
"269","2008-01-28",26.450001
"270","2008-01-29",26.385
"271","2008-01-30",26.25
"272","2008-01-31",26.075001
"273","2008-02-01",26.32
"274","2008-02-04",25.514999
"275","2008-02-05",24.565001
"276","2008-02-06",24.375
"277","2008-02-07",24.9
"278","2008-02-08",25.455
"279","2008-02-11",26.16
"280","2008-02-12",25.91
"281","2008-02-13",26.870001
"282","2008-02-14",27.565001
"283","2008-02-15",27.190001
"284","2008-02-19",28.924999
"285","2008-02-20",29.905001
"286","2008-02-21",29.24
"287","2008-02-22",30.59
"288","2008-02-25",30.955
"289","2008-02-26",30.535
"290","2008-02-27",30.23
"291","2008-02-28",31.004999
"292","2008-02-29",29.129999
"293","2008-03-03",30.195
"294","2008-03-04",30.120001
"295","2008-03-05",31.815001
"296","2008-03-06",31.1
"297","2008-03-07",30.26
"298","2008-03-10",28.92
"299","2008-03-11",31.375
"300","2008-03-12",32.575001
"301","2008-03-13",34.099998
"302","2008-03-14",33.814999
"303","2008-03-17",33.560001
"304","2008-03-18",35.264999
"305","2008-03-19",32.080002
"306","2008-03-20",32.884998
"307","2008-03-24",33.740002
"308","2008-03-25",34.185001
"309","2008-03-26",34.395
"310","2008-03-27",32.814999
"311","2008-03-28",33.720001
"312","2008-03-31",33.040001
"313","2008-04-01",34.360001
"314","2008-04-02",33.900002
"315","2008-04-03",34.299999
"316","2008-04-04",35.93
"317","2008-04-07",37.380001
"318","2008-04-08",36.919998
"319","2008-04-09",35.130001
"320","2008-04-10",36.209999
"321","2008-04-11",35.240002
"322","2008-04-14",34.57
"323","2008-04-15",35.040001
"324","2008-04-16",37.52
"325","2008-04-17",36.509998
"326","2008-04-18",37.880001
"327","2008-04-21",37.82
"328","2008-04-22",37.119999
"329","2008-04-23",35.560001
"330","2008-04-24",34.619999
"331","2008-04-25",36.799999
"332","2008-04-28",36.279999
"333","2008-04-29",34.599998
"334","2008-04-30",34.849998
"335","2008-05-01",34.029999
"336","2008-05-02",34.91
"337","2008-05-05",36.380001
"338","2008-05-06",36.73
"339","2008-05-07",35.27
"340","2008-05-08",36.169998
"341","2008-05-09",34.490002
"342","2008-05-12",34.77
"343","2008-05-13",35.73
"344","2008-05-14",34.48
"345","2008-05-15",36.369999
"346","2008-05-16",37.919998
"347","2008-05-19",37.759998
"348","2008-05-20",37.84
"349","2008-05-21",36.75
"350","2008-05-22",37.25
"351","2008-05-23",35.889999
"352","2008-05-27",35.049999
"353","2008-05-28",35.830002
"354","2008-05-29",34.290001
"355","2008-05-30",36.099998
"356","2008-06-02",35.41
"357","2008-06-03",35.689999
"358","2008-06-04",36.279999
"359","2008-06-05",38.09
"360","2008-06-06",38.009998
"361","2008-06-09",38.970001
"362","2008-06-10",37.77
"363","2008-06-11",37.060001
"364","2008-06-12",36.75
"365","2008-06-13",39.470001
"366","2008-06-16",39.349998
"367","2008-06-17",39.330002
"368","2008-06-18",39.16
"369","2008-06-19",40.669998
"370","2008-06-20",38.900002
"371","2008-06-23",39.950001
"372","2008-06-24",40.09
"373","2008-06-25",39.869999
"374","2008-06-26",37.849998
"375","2008-06-27",38.41
"376","2008-06-30",39.07
"377","2008-07-01",38.09
"378","2008-07-02",34.209999
"379","2008-07-03",33.299999
"380","2008-07-07",33.16
"381","2008-07-08",31.700001
"382","2008-07-09",33.189999
"383","2008-07-10",33.380001
"384","2008-07-11",34.68
"385","2008-07-14",33.759998
"386","2008-07-15",32.16
"387","2008-07-16",33.07
"388","2008-07-17",31.09
"389","2008-07-18",30.860001
"390","2008-07-21",32.959999
"391","2008-07-22",33.099998
"392","2008-07-23",31.5
"393","2008-07-24",29.32
"394","2008-07-25",30.290001
"395","2008-07-28",30.27
"396","2008-07-29",31.76
"397","2008-07-30",33.540001
"398","2008-07-31",31.68
"399","2008-08-01",30.030001
"400","2008-08-04",27.139999
"401","2008-08-05",27.799999
"402","2008-08-06",28.73
"403","2008-08-07",28.030001
"404","2008-08-08",26.469999
"405","2008-08-11",24.969999
"406","2008-08-12",24.17
"407","2008-08-13",25.85
"408","2008-08-14",25.52
"409","2008-08-15",24.83
"410","2008-08-18",24.75
"411","2008-08-19",25.23
"412","2008-08-20",25.91
"413","2008-08-21",25.73
"414","2008-08-22",25.49
"415","2008-08-25",23.389999
"416","2008-08-26",23.84
"417","2008-08-27",24.719999
"418","2008-08-28",25.139999
"419","2008-08-29",24.83
"420","2008-09-02",22.719999
"421","2008-09-03",21.870001
"422","2008-09-04",21.25
"423","2008-09-05",22.08
"424","2008-09-08",20.879999
"425","2008-09-09",18.889999
"426","2008-09-10",21.35
"427","2008-09-11",21.540001
"428","2008-09-12",22.860001
"429","2008-09-15",20.42
"430","2008-09-16",21.91
"431","2008-09-17",20.25
"432","2008-09-18",21.18
"433","2008-09-19",22.25
"434","2008-09-22",21.139999
"435","2008-09-23",20.98
"436","2008-09-24",20.940001
"437","2008-09-25",20.74
"438","2008-09-26",19.66
"439","2008-09-29",16.059999
"440","2008-09-30",17.09
"441","2008-10-01",15.92
"442","2008-10-02",13.01
"443","2008-10-03",12.12
"444","2008-10-06",11.1
"445","2008-10-07",9.7
"446","2008-10-08",9.51
"447","2008-10-09",8.48
"448","2008-10-10",7.72
"449","2008-10-13",9.38
"450","2008-10-14",8.95
"451","2008-10-15",7.33
"452","2008-10-16",8.99
"453","2008-10-17",8.75
"454","2008-10-20",10.19
"455","2008-10-21",10.74
"456","2008-10-22",9.46
"457","2008-10-23",9.41
"458","2008-10-24",9.59
"459","2008-10-27",8.88
"460","2008-10-28",10.07
"461","2008-10-29",11.15
"462","2008-10-30",11.94
"463","2008-10-31",11.92
"464","2008-11-03",11.54
"465","2008-11-04",12.45
"466","2008-11-05",10.36
"467","2008-11-06",9.38
"468","2008-11-07",9.52
"469","2008-11-10",9.42
"470","2008-11-11",9.14
"471","2008-11-12",7.65
"472","2008-11-13",8.88
"473","2008-11-14",8.12
"474","2008-11-17",7.67
"475","2008-11-18",7.28
"476","2008-11-19",6.32
"477","2008-11-20",5.23
"478","2008-11-21",6.1
"479","2008-11-24",6.72
"480","2008-11-25",7.48
"481","2008-11-26",8.29
"482","2008-11-28",8.26
"483","2008-12-01",6.81
"484","2008-12-02",7.11
"485","2008-12-03",7.11
"486","2008-12-04",7.22
"487","2008-12-05",8.15
"488","2008-12-08",10.01
"489","2008-12-09",9.86
"490","2008-12-10",11.35
"491","2008-12-11",10.77
"492","2008-12-12",11.24
"493","2008-12-15",10.81
"494","2008-12-16",11.72
"495","2008-12-17",12.79
"496","2008-12-18",11.97
"497","2008-12-19",11.72
"498","2008-12-22",10.36
"499","2008-12-23",10.57
"500","2008-12-24",10.59
"501","2008-12-26",10.8
"502","2008-12-29",10.38
"503","2008-12-30",11
"504","2008-12-31",11.18
"505","2009-01-02",12.35
"506","2009-01-05",12.76
"507","2009-01-06",12.99
"508","2009-01-07",12.78
"509","2009-01-08",13.57
"510","2009-01-09",12.47
"511","2009-01-12",11.08
"512","2009-01-13",11.79
"513","2009-01-14",10.62
"514","2009-01-15",10.83
"515","2009-01-16",11.18
"516","2009-01-20",10.27
"517","2009-01-21",11.29
"518","2009-01-22",10.84
"519","2009-01-23",10.89
"520","2009-01-26",10.24
"521","2009-01-27",11.78
"522","2009-01-28",13.08
"523","2009-01-29",11.84
"524","2009-01-30",10.62
"525","2009-02-02",11.1
"526","2009-02-03",11.93
"527","2009-02-04",12.06
"528","2009-02-05",12.69
"529","2009-02-06",13.79
"530","2009-02-09",13.35
"531","2009-02-10",12.25
"532","2009-02-11",12.34
"533","2009-02-12",12.65
"534","2009-02-13",12.73
"535","2009-02-17",11.03
"536","2009-02-18",10.67
"537","2009-02-19",10.44
"538","2009-02-20",10.48
"539","2009-02-23",9.1
"540","2009-02-24",9.56
"541","2009-02-25",9.07
"542","2009-02-26",8.73
"543","2009-02-27",8.35
"544","2009-03-02",7.47
"545","2009-03-03",7.81
"546","2009-03-04",8.97
"547","2009-03-05",8.03
"548","2009-03-06",7.89
"549","2009-03-09",7.81
"550","2009-03-10",8.91
"551","2009-03-11",8.55
"552","2009-03-12",7.25
"553","2009-03-13",7.23
"554","2009-03-16",7.22
"555","2009-03-17",6.9
"556","2009-03-18",7.44
"557","2009-03-19",8.04
"558","2009-03-20",7.49
"559","2009-03-23",8.25
"560","2009-03-24",9.12
"561","2009-03-25",9.08
"562","2009-03-26",9.74
"563","2009-03-27",9.35
"564","2009-03-30",8.31
"565","2009-03-31",8.81
"566","2009-04-01",8.98
"567","2009-04-02",10.15
"568","2009-04-03",10.58
"569","2009-04-06",10.04
"570","2009-04-07",9.22
"571","2009-04-08",9.76
"572","2009-04-09",10.69
"573","2009-04-13",11.25
"574","2009-04-14",11.05
"575","2009-04-15",11.37
"576","2009-04-16",11.82
"577","2009-04-17",12.09
"578","2009-04-20",10.97
"579","2009-04-21",11.63
"580","2009-04-22",11.94
"581","2009-04-23",10.97
"582","2009-04-24",11.53
"583","2009-04-27",11.14
"584","2009-04-28",11.11
"585","2009-04-29",11.68
"586","2009-04-30",12.45
"587","2009-05-01",13.07
"588","2009-05-04",14.06
"589","2009-05-05",13.43
"590","2009-05-06",13.5
"591","2009-05-07",12.53
"592","2009-05-08",13.28
"593","2009-05-11",12.77
"594","2009-05-12",12.61
"595","2009-05-13",11.32
"596","2009-05-14",11.57
"597","2009-05-15",11.43
"598","2009-05-18",12.75
"599","2009-05-19",13.72
"600","2009-05-20",14.08
"601","2009-05-21",12.81
"602","2009-05-22",13.42
"603","2009-05-26",14.13
"604","2009-05-27",14.48
"605","2009-05-28",14.83
"606","2009-05-29",14.94
"607","2009-06-01",15.96
"608","2009-06-02",15.59
"609","2009-06-03",14.03
"610","2009-06-04",14.84
"611","2009-06-05",14.77
"612","2009-06-08",14.83
"613","2009-06-09",15.6
"614","2009-06-10",15.97
"615","2009-06-11",16.26
"616","2009-06-12",16.16
"617","2009-06-15",15.24
"618","2009-06-16",15.26
"619","2009-06-17",15.26
"620","2009-06-18",15.26
"621","2009-06-19",15.44
"622","2009-06-22",13.79
"623","2009-06-23",14.35
"624","2009-06-24",14.98
"625","2009-06-25",15.2
"626","2009-06-26",15.5
"627","2009-06-29",15.17
"628","2009-06-30",14.8
"629","2009-07-01",14.68
"630","2009-07-02",14.34
"631","2009-07-06",13.27
"632","2009-07-07",13.57
"633","2009-07-08",12.94
"634","2009-07-09",13.51
"635","2009-07-10",13.66
"636","2009-07-13",14.13
"637","2009-07-14",14.54
"638","2009-07-15",15.29
"639","2009-07-16",16.059999
"640","2009-07-17",16.23
"641","2009-07-20",16.780001
"642","2009-07-21",16.790001
"643","2009-07-22",16.34
"644","2009-07-23",16.01
"645","2009-07-24",16.379999
"646","2009-07-27",16.42
"647","2009-07-28",17.01
"648","2009-07-29",15.72
"649","2009-07-30",16.120001
"650","2009-07-31",16.360001
"651","2009-08-03",17.6
"652","2009-08-04",17.48
"653","2009-08-05",17.73
"654","2009-08-06",17.16
"655","2009-08-07",17.51
"656","2009-08-10",16.68
"657","2009-08-11",16.129999
"658","2009-08-12",16.1
"659","2009-08-13",16.99
"660","2009-08-14",16.629999
"661","2009-08-17",15.64
"662","2009-08-18",16.32
"663","2009-08-19",16.09
"664","2009-08-20",16.59
"665","2009-08-21",16.92
"666","2009-08-24",17.07
"667","2009-08-25",16.700001
"668","2009-08-26",16.23
"669","2009-08-27",16.469999
"670","2009-08-28",17.120001
"671","2009-08-31",16.549999
"672","2009-09-01",15.91
"673","2009-09-02",15.81
"674","2009-09-03",16.18
"675","2009-09-04",16.629999
"676","2009-09-08",17.26
"677","2009-09-09",17.27
"678","2009-09-10",17.860001
"679","2009-09-11",17.139999
"680","2009-09-14",17.34
"681","2009-09-15",17.58
"682","2009-09-16",17.879999
"683","2009-09-17",17.75
"684","2009-09-18",17.85
"685","2009-09-21",17.59
"686","2009-09-22",17.77
"687","2009-09-23",17.32
"688","2009-09-24",16.809999
"689","2009-09-25",16.610001
"690","2009-09-28",15.88
"691","2009-09-29",15.87
"692","2009-09-30",15.34
"693","2009-10-01",14.69
"694","2009-10-02",14.34
"695","2009-10-05",15.08
"696","2009-10-06",15.01
"697","2009-10-07",15.23
"698","2009-10-08",15.64
"699","2009-10-09",15.47
"700","2009-10-12",15.27
"701","2009-10-13",15.44
"702","2009-10-14",15.92
"703","2009-10-15",16.139999
"704","2009-10-16",15.39
"705","2009-10-19",15.32
"706","2009-10-20",15.24
"707","2009-10-21",15.4
"708","2009-10-22",15.43
"709","2009-10-23",15.03
"710","2009-10-26",14.71
"711","2009-10-27",14.35
"712","2009-10-28",13.64
"713","2009-10-29",13.95
"714","2009-10-30",13.39
"715","2009-11-02",13.48
"716","2009-11-03",13.82
"717","2009-11-04",13.76
"718","2009-11-05",14.42
"719","2009-11-06",14.08
"720","2009-11-09",14.58
"721","2009-11-10",14.53
"722","2009-11-11",14.84
"723","2009-11-12",14.76
"724","2009-11-13",14.97
"725","2009-11-16",15.61
"726","2009-11-17",16.379999
"727","2009-11-18",16.620001
"728","2009-11-19",16.280001
"729","2009-11-20",16.15
"730","2009-11-23",16.610001
"731","2009-11-24",16.629999
"732","2009-11-25",17.049999
"733","2009-11-27",16.639999
"734","2009-11-30",16.92
"735","2009-12-01",17.440001
"736","2009-12-02",17.809999
"737","2009-12-03",17.49
"738","2009-12-04",17.290001
"739","2009-12-07",17.51
"740","2009-12-08",17.42
"741","2009-12-09",18.389999
"742","2009-12-10",17.889999
"743","2009-12-11",18.219999
"744","2009-12-14",18.200001
"745","2009-12-15",17.98
"746","2009-12-16",17.48
"747","2009-12-17",17.26
"748","2009-12-18",17.370001
"749","2009-12-21",17.67
"750","2009-12-22",17.74
"751","2009-12-23",18.120001
"752","2009-12-24",18.219999
"753","2009-12-28",18.049999
"754","2009-12-29",17.84
"755","2009-12-30",17.84
"756","2009-12-31",17.719999
"757","2010-01-04",18.290001
"758","2010-01-05",18.18
"759","2010-01-06",19.5
"760","2010-01-07",19.370001
"761","2010-01-08",20.190001
"762","2010-01-11",19.559999
"763","2010-01-12",19.08
"764","2010-01-13",18.780001
"765","2010-01-14",18.43
"766","2010-01-15",18.01
"767","2010-01-19",17.98
"768","2010-01-20",17.469999
"769","2010-01-21",16.700001
"770","2010-01-22",16.4
"771","2010-01-25",16.299999
"772","2010-01-26",16.049999
"773","2010-01-27",16.02
"774","2010-01-28",15.59
"775","2010-01-29",15.18
"776","2010-02-01",16.08
"777","2010-02-02",16.360001
"778","2010-02-03",15.92
"779","2010-02-04",14.79
"780","2010-02-05",14.99
"781","2010-02-08",14.85
"782","2010-02-09",15.43
"783","2010-02-10",15.06
"784","2010-02-11",15.72
"785","2010-02-12",15.96
"786","2010-02-16",16.4
"787","2010-02-17",16.219999
"788","2010-02-18",16.67
"789","2010-02-19",16.73
"790","2010-02-22",16.799999
"791","2010-02-23",16.09
"792","2010-02-24",16.200001
"793","2010-02-25",16.1
"794","2010-02-26",16.33
"795","2010-03-01",16.68
"796","2010-03-02",16.82
"797","2010-03-03",17.030001
"798","2010-03-04",17.18
"799","2010-03-05",17.530001
"800","2010-03-08",17.959999
"801","2010-03-09",17.73
"802","2010-03-10",17.879999
"803","2010-03-11",17.77
"804","2010-03-12",17.93
"805","2010-03-15",17.809999
"806","2010-03-16",18.209999
"807","2010-03-17",17.98
"808","2010-03-18",17.639999
"809","2010-03-19",17.389999
"810","2010-03-22",17.540001
"811","2010-03-23",18
"812","2010-03-24",17.67
"813","2010-03-25",17.200001
"814","2010-03-26",17.33
"815","2010-03-29",17.700001
"816","2010-03-30",17.469999
"817","2010-03-31",17.469999
"818","2010-04-01",17.709999
"819","2010-04-05",18.43
"820","2010-04-06",18.66
"821","2010-04-07",18.049999
"822","2010-04-08",17.959999
"823","2010-04-09",17.91
"824","2010-04-12",17.99
"825","2010-04-13",17.84
"826","2010-04-14",18.41
"827","2010-04-15",18
"828","2010-04-16",17.52
"829","2010-04-19",17.52
"830","2010-04-20",17.040001
"831","2010-04-21",16.620001
"832","2010-04-22",16.68
"833","2010-04-23",16.74
"834","2010-04-26",16.719999
"835","2010-04-27",15.92
"836","2010-04-28",16.08
"837","2010-04-29",16.139999
"838","2010-04-30",15.72
"839","2010-05-03",15.73
"840","2010-05-04",15.01
"841","2010-05-05",15.47
"842","2010-05-06",14.98
"843","2010-05-07",14.87
"844","2010-05-10",15.72
"845","2010-05-11",15.09
"846","2010-05-12",15.35
"847","2010-05-13",15.88
"848","2010-05-14",15.24
"849","2010-05-17",14.86
"850","2010-05-18",14.5
"851","2010-05-19",14.32
"852","2010-05-20",13.57
"853","2010-05-21",14.01
"854","2010-05-24",13.85
"855","2010-05-25",14.11
"856","2010-05-26",13.96
"857","2010-05-27",14.94
"858","2010-05-28",14.67
"859","2010-06-01",13.86
"860","2010-06-02",14.72
"861","2010-06-03",14.83
"862","2010-06-04",14.21
"863","2010-06-07",14.13
"864","2010-06-08",13.83
"865","2010-06-09",13.76
"866","2010-06-10",14.18
"867","2010-06-11",14.28
"868","2010-06-14",14.38
"869","2010-06-15",14.73
"870","2010-06-16",14.21
"871","2010-06-17",13.87
"872","2010-06-18",13.97
"873","2010-06-21",14.11
"874","2010-06-22",13.84
"875","2010-06-23",14.11
"876","2010-06-24",13.86
"877","2010-06-25",14.08
"878","2010-06-28",13.91
"879","2010-06-29",13.24
"880","2010-06-30",13.19
"881","2010-07-01",13.14
"882","2010-07-02",13.03
"883","2010-07-06",13.47
"884","2010-07-07",14.06
"885","2010-07-08",14.48
"886","2010-07-09",14.8
"887","2010-07-12",14.54
"888","2010-07-13",14.84
"889","2010-07-14",14.7
"890","2010-07-15",14.65
"891","2010-07-16",14.21
"892","2010-07-19",14
"893","2010-07-20",14.27
"894","2010-07-21",14.11
"895","2010-07-22",14.62
"896","2010-07-23",14.87
"897","2010-07-26",14.99
"898","2010-07-27",14.28
"899","2010-07-28",14.33
"900","2010-07-29",14.38
"901","2010-07-30",14.32
"902","2010-08-02",14.72
"903","2010-08-03",14.57
"904","2010-08-04",15.06
"905","2010-08-05",14.94
"906","2010-08-06",14.99
"907","2010-08-09",15.06
"908","2010-08-10",14.75
"909","2010-08-11",13.84
"910","2010-08-12",13.8
"911","2010-08-13",13.69
"912","2010-08-16",13.93
"913","2010-08-17",14.34
"914","2010-08-18",14.62
"915","2010-08-19",14.45
"916","2010-08-20",14.34
"917","2010-08-23",13.97
"918","2010-08-24",13.58
"919","2010-08-25",13.77
"920","2010-08-26",13.34
"921","2010-08-27",13.83
"922","2010-08-30",13.58
"923","2010-08-31",13.67
"924","2010-09-01",14.36
"925","2010-09-02",14.52
"926","2010-09-03",14.77
"927","2010-09-07",14.64
"928","2010-09-08",14.69
"929","2010-09-09",14.47
"930","2010-09-10",14.27
"931","2010-09-13",14.53
"932","2010-09-14",14.59
"933","2010-09-15",14.71
"934","2010-09-16",15.14
"935","2010-09-17",15.01
"936","2010-09-20",15.1
"937","2010-09-21",14.6
"938","2010-09-22",14.45
"939","2010-09-23",14.33
"940","2010-09-24",14.48
"941","2010-09-27",14.35
"942","2010-09-28",14.15
"943","2010-09-29",14.13
"944","2010-09-30",14.11
"945","2010-10-01",14.64
"946","2010-10-04",14.29
"947","2010-10-05",14.33
"948","2010-10-06",14.36
"949","2010-10-07",14.33
"950","2010-10-08",14.65
"951","2010-10-11",14.61
"952","2010-10-12",14.78
"953","2010-10-13",14.76
"954","2010-10-14",14.43
"955","2010-10-15",14.35
"956","2010-10-18",14.55
"957","2010-10-19",14.05
"958","2010-10-20",14.42
"959","2010-10-21",14.35
"960","2010-10-22",14.32
"961","2010-10-25",14.57
"962","2010-10-26",14.4
"963","2010-10-27",14.46
"964","2010-10-28",14.45
"965","2010-10-29",14.54
"966","2010-11-01",14.66
"967","2010-11-02",15.05
"968","2010-11-03",15.24
"969","2010-11-04",15.73
"970","2010-11-05",15.93
"971","2010-11-08",15.95
"972","2010-11-09",15.67
"973","2010-11-10",15.94
"974","2010-11-11",16.219999
"975","2010-11-12",15.9
"976","2010-11-15",15.81
"977","2010-11-16",15.56
"978","2010-11-17",15.47
