"","date","UL"
"1","2007-01-03",28.059999
"2","2007-01-04",27.91
"3","2007-01-05",27.469999
"4","2007-01-08",27.280001
"5","2007-01-09",27.190001
"6","2007-01-10",26.940001
"7","2007-01-11",27.07
"8","2007-01-12",27.66
"9","2007-01-16",27.77
"10","2007-01-17",28.01
"11","2007-01-18",27.809999
"12","2007-01-19",27.969999
"13","2007-01-22",27.68
"14","2007-01-23",27.5
"15","2007-01-24",27.66
"16","2007-01-25",27.299999
"17","2007-01-26",27.110001
"18","2007-01-29",27.27
"19","2007-01-30",27.49
"20","2007-01-31",27.309999
"21","2007-02-01",27.68
"22","2007-02-02",27.799999
"23","2007-02-05",27.66
"24","2007-02-06",28.02
"25","2007-02-07",27.889999
"26","2007-02-08",27.25
"27","2007-02-09",27.030001
"28","2007-02-12",26.66
"29","2007-02-13",26.969999
"30","2007-02-14",27.58
"31","2007-02-15",27.620001
"32","2007-02-16",27.32
"33","2007-02-20",27.620001
"34","2007-02-21",27.129999
"35","2007-02-22",27.1
"36","2007-02-23",27.34
"37","2007-02-26",27.379999
"38","2007-02-27",26.76
"39","2007-02-28",26.889999
"40","2007-03-01",26.51
"41","2007-03-02",26.139999
"42","2007-03-05",25.799999
"43","2007-03-06",26.360001
"44","2007-03-07",26.6
"45","2007-03-08",26.4
"46","2007-03-09",26.799999
"47","2007-03-12",27.450001
"48","2007-03-13",27.02
"49","2007-03-14",27.52
"50","2007-03-15",28.709999
"51","2007-03-16",29.34
"52","2007-03-19",29.209999
"53","2007-03-20",29.049999
"54","2007-03-21",29.559999
"55","2007-03-22",29.459999
"56","2007-03-23",29.74
"57","2007-03-26",29.309999
"58","2007-03-27",29.450001
"59","2007-03-28",29.299999
"60","2007-03-29",29.76
"61","2007-03-30",30.07
"62","2007-04-02",30.110001
"63","2007-04-03",30.23
"64","2007-04-04",30.26
"65","2007-04-05",30.27
"66","2007-04-09",30.09
"67","2007-04-10",30.379999
"68","2007-04-11",30.16
"69","2007-04-12",30.26
"70","2007-04-13",30.799999
"71","2007-04-16",30.959999
"72","2007-04-17",31.09
"73","2007-04-18",30.870001
"74","2007-04-19",30.860001
"75","2007-04-20",31.290001
"76","2007-04-23",31.209999
"77","2007-04-24",31.309999
"78","2007-04-25",31.74
"79","2007-04-26",31.76
"80","2007-04-27",31.42
"81","2007-04-30",31.309999
"82","2007-05-01",31
"83","2007-05-02",31.01
"84","2007-05-03",32.060001
"85","2007-05-04",32.240002
"86","2007-05-07",32.330002
"87","2007-05-08",33.049999
"88","2007-05-09",33.259998
"89","2007-05-10",32.259998
"90","2007-05-11",32.529999
"91","2007-05-14",32.369999
"92","2007-05-15",31.98
"93","2007-05-16",31.66
"94","2007-05-17",31.450001
"95","2007-05-18",31.49
"96","2007-05-21",31.01
"97","2007-05-22",31.16
"98","2007-05-23",30.77
"99","2007-05-24",30.67
"100","2007-05-25",30.6
"101","2007-05-29",30.690001
"102","2007-05-30",30.82
"103","2007-05-31",30.790001
"104","2007-06-01",30.969999
"105","2007-06-04",31.110001
"106","2007-06-05",30.639999
"107","2007-06-06",30.200001
"108","2007-06-07",29.719999
"109","2007-06-08",29.940001
"110","2007-06-11",30.129999
"111","2007-06-12",30.299999
"112","2007-06-13",30.299999
"113","2007-06-14",30.57
"114","2007-06-15",31.25
"115","2007-06-18",31.27
"116","2007-06-19",30.91
"117","2007-06-20",30.52
"118","2007-06-21",30.780001
"119","2007-06-22",31.110001
"120","2007-06-25",31.219999
"121","2007-06-26",31.75
"122","2007-06-27",32.169998
"123","2007-06-28",32.130001
"124","2007-06-29",32.259998
"125","2007-07-02",32.52
"126","2007-07-03",32.540001
"127","2007-07-05",32.09
"128","2007-07-06",32.110001
"129","2007-07-09",32.490002
"130","2007-07-10",33.110001
"131","2007-07-11",33.98
"132","2007-07-12",33.939999
"133","2007-07-13",33.830002
"134","2007-07-16",33.59
"135","2007-07-17",33.560001
"136","2007-07-18",33.549999
"137","2007-07-19",34
"138","2007-07-20",33.599998
"139","2007-07-23",33.700001
"140","2007-07-24",32.919998
"141","2007-07-25",33.080002
"142","2007-07-26",31.889999
"143","2007-07-27",31.440001
"144","2007-07-30",31.379999
"145","2007-07-31",31.190001
"146","2007-08-01",30.91
"147","2007-08-02",31.879999
"148","2007-08-03",31.280001
"149","2007-08-06",31.549999
"150","2007-08-07",31.440001
"151","2007-08-08",31.639999
"152","2007-08-09",30.09
"153","2007-08-10",30.030001
"154","2007-08-13",30.25
"155","2007-08-14",29.620001
"156","2007-08-15",29.719999
"157","2007-08-16",29.57
"158","2007-08-17",30.120001
"159","2007-08-20",30.25
"160","2007-08-21",29.889999
"161","2007-08-22",30.790001
"162","2007-08-23",30.780001
"163","2007-08-24",31.049999
"164","2007-08-27",30.91
"165","2007-08-28",30.129999
"166","2007-08-29",30.969999
"167","2007-08-30",30.809999
"168","2007-08-31",31.48
"169","2007-09-04",31.66
"170","2007-09-05",31.610001
"171","2007-09-06",31.43
"172","2007-09-07",31.690001
"173","2007-09-10",31.41
"174","2007-09-11",32.099998
"175","2007-09-12",32.200001
"176","2007-09-13",32.630001
"177","2007-09-14",32.299999
"178","2007-09-17",31.780001
"179","2007-09-18",32.549999
"180","2007-09-19",32.700001
"181","2007-09-20",32.349998
"182","2007-09-21",32.669998
"183","2007-09-24",32.189999
"184","2007-09-25",32.080002
"185","2007-09-26",32.07
"186","2007-09-27",32.389999
"187","2007-09-28",31.67
"188","2007-10-01",32.16
"189","2007-10-02",31.629999
"190","2007-10-03",31.219999
"191","2007-10-04",31.309999
"192","2007-10-05",31.799999
"193","2007-10-08",31.629999
"194","2007-10-09",31.91
"195","2007-10-10",32.27
"196","2007-10-11",32.799999
"197","2007-10-12",32.689999
"198","2007-10-15",32.220001
"199","2007-10-16",32.060001
"200","2007-10-17",32.799999
"201","2007-10-18",33.32
"202","2007-10-19",32.900002
"203","2007-10-22",32.889999
"204","2007-10-23",33.310001
"205","2007-10-24",33.209999
"206","2007-10-25",33.639999
"207","2007-10-26",33.82
"208","2007-10-29",34.299999
"209","2007-10-30",34.09
"210","2007-10-31",33.860001
"211","2007-11-01",34.919998
"212","2007-11-02",36.18
"213","2007-11-05",36.09
"214","2007-11-06",36.009998
"215","2007-11-07",35.32
"216","2007-11-08",35.669998
"217","2007-11-09",34.91
"218","2007-11-12",34.459999
"219","2007-11-13",36
"220","2007-11-14",36.18
"221","2007-11-15",35.990002
"222","2007-11-16",36.790001
"223","2007-11-19",36.68
"224","2007-11-20",36.709999
"225","2007-11-21",36.290001
"226","2007-11-23",36.459999
"227","2007-11-26",35.939999
"228","2007-11-27",36.48
"229","2007-11-28",36.959999
"230","2007-11-29",36.459999
"231","2007-11-30",36.490002
"232","2007-12-03",36.130001
"233","2007-12-04",36.48
"234","2007-12-05",36.689999
"235","2007-12-06",36.779999
"236","2007-12-07",36.509998
"237","2007-12-10",36.619999
"238","2007-12-11",35.759998
"239","2007-12-12",36.290001
"240","2007-12-13",35.790001
"241","2007-12-14",35.07
"242","2007-12-17",35.380001
"243","2007-12-18",35.84
"244","2007-12-19",35.41
"245","2007-12-20",35.73
"246","2007-12-21",37.290001
"247","2007-12-24",37.799999
"248","2007-12-26",37.799999
"249","2007-12-27",37.860001
"250","2007-12-28",37.950001
"251","2007-12-31",37.419998
"252","2008-01-02",37.25
"253","2008-01-03",37.43
"254","2008-01-04",36.880001
"255","2008-01-07",37.939999
"256","2008-01-08",37.310001
"257","2008-01-09",36.34
"258","2008-01-10",35.599998
"259","2008-01-11",33.490002
"260","2008-01-14",33.970001
"261","2008-01-15",32.630001
"262","2008-01-16",33
"263","2008-01-17",33.02
"264","2008-01-18",33.299999
"265","2008-01-22",32.470001
"266","2008-01-23",31.66
"267","2008-01-24",32.689999
"268","2008-01-25",32.5
"269","2008-01-28",32.91
"270","2008-01-29",32.59
"271","2008-01-30",32.450001
"272","2008-01-31",32.799999
"273","2008-02-01",33.77
"274","2008-02-04",32.939999
"275","2008-02-05",31.469999
"276","2008-02-06",32.240002
"277","2008-02-07",31.33
"278","2008-02-08",31.549999
"279","2008-02-11",31.16
"280","2008-02-12",31.719999
"281","2008-02-13",31.700001
"282","2008-02-14",31.280001
"283","2008-02-15",30.84
"284","2008-02-19",31.09
"285","2008-02-20",30.969999
"286","2008-02-21",30.65
"287","2008-02-22",31.07
"288","2008-02-25",31.360001
"289","2008-02-26",31.5
"290","2008-02-27",32.220001
"291","2008-02-28",32.27
"292","2008-02-29",31.48
"293","2008-03-03",31.43
"294","2008-03-04",31.469999
"295","2008-03-05",31.799999
"296","2008-03-06",31.530001
"297","2008-03-07",31.84
"298","2008-03-10",31.57
"299","2008-03-11",32.23
"300","2008-03-12",32.150002
"301","2008-03-13",33.619999
"302","2008-03-14",32.75
"303","2008-03-17",32.139999
"304","2008-03-18",32.650002
"305","2008-03-19",32.029999
"306","2008-03-20",33.41
"307","2008-03-24",33.689999
"308","2008-03-25",33.68
"309","2008-03-26",33.939999
"310","2008-03-27",33.59
"311","2008-03-28",33.369999
"312","2008-03-31",33.720001
"313","2008-04-01",34.889999
"314","2008-04-02",34.110001
"315","2008-04-03",34.130001
"316","2008-04-04",34.16
"317","2008-04-07",33.610001
"318","2008-04-08",33.939999
"319","2008-04-09",33.43
"320","2008-04-10",33.77
"321","2008-04-11",33.029999
"322","2008-04-14",33.02
"323","2008-04-15",33.18
"324","2008-04-16",33.560001
"325","2008-04-17",33.439999
"326","2008-04-18",33.900002
"327","2008-04-21",33.700001
"328","2008-04-22",33.619999
"329","2008-04-23",32.790001
"330","2008-04-24",33.150002
"331","2008-04-25",33.400002
"332","2008-04-28",33.509998
"333","2008-04-29",33.07
"334","2008-04-30",33.59
"335","2008-05-01",33.990002
"336","2008-05-02",33.84
"337","2008-05-05",33.73
"338","2008-05-06",33.169998
"339","2008-05-07",32.470001
"340","2008-05-08",34.349998
"341","2008-05-09",34.560001
"342","2008-05-12",34.529999
"343","2008-05-13",33.68
"344","2008-05-14",33.59
"345","2008-05-15",34
"346","2008-05-16",34.259998
"347","2008-05-19",33.290001
"348","2008-05-20",33.060001
"349","2008-05-21",31.969999
"350","2008-05-22",32.209999
"351","2008-05-23",32.389999
"352","2008-05-27",33.209999
"353","2008-05-28",32.970001
"354","2008-05-29",32.689999
"355","2008-05-30",33.049999
"356","2008-06-02",32.630001
"357","2008-06-03",32.709999
"358","2008-06-04",32.419998
"359","2008-06-05",33.099998
"360","2008-06-06",31.9
"361","2008-06-09",31.52
"362","2008-06-10",31.15
"363","2008-06-11",30.65
"364","2008-06-12",30.870001
"365","2008-06-13",30.6
"366","2008-06-16",29.969999
"367","2008-06-17",29.870001
"368","2008-06-18",29.799999
"369","2008-06-19",29.82
"370","2008-06-20",29.24
"371","2008-06-23",28.84
"372","2008-06-24",28.41
"373","2008-06-25",28.85
"374","2008-06-26",28.440001
"375","2008-06-27",27.85
"376","2008-06-30",28.41
"377","2008-07-01",28.34
"378","2008-07-02",27.809999
"379","2008-07-03",28.15
"380","2008-07-07",28.09
"381","2008-07-08",28.9
"382","2008-07-09",29.09
"383","2008-07-10",28.120001
"384","2008-07-11",27.6
"385","2008-07-14",27.780001
"386","2008-07-15",27.52
"387","2008-07-16",28.41
"388","2008-07-17",29.129999
"389","2008-07-18",28.68
"390","2008-07-21",28.82
"391","2008-07-22",29.129999
"392","2008-07-23",29.17
"393","2008-07-24",28.82
"394","2008-07-25",29.139999
"395","2008-07-28",29.540001
"396","2008-07-29",29.85
"397","2008-07-30",30.120001
"398","2008-07-31",27.389999
"399","2008-08-01",26.809999
"400","2008-08-04",26.98
"401","2008-08-05",27.969999
"402","2008-08-06",28.26
"403","2008-08-07",27.76
"404","2008-08-08",28.059999
"405","2008-08-11",28.1
"406","2008-08-12",28.139999
"407","2008-08-13",28.360001
"408","2008-08-14",27.75
"409","2008-08-15",27.83
"410","2008-08-18",27.57
"411","2008-08-19",27.18
"412","2008-08-20",27.280001
"413","2008-08-21",27.4
"414","2008-08-22",27.49
"415","2008-08-25",27.16
"416","2008-08-26",26.959999
"417","2008-08-27",26.870001
"418","2008-08-28",27.120001
"419","2008-08-29",26.82
"420","2008-09-02",27.27
"421","2008-09-03",26.540001
"422","2008-09-04",27.85
"423","2008-09-05",28.6
"424","2008-09-08",27.860001
"425","2008-09-09",28.35
"426","2008-09-10",28.18
"427","2008-09-11",28.290001
"428","2008-09-12",28.879999
"429","2008-09-15",28.690001
"430","2008-09-16",28.790001
"431","2008-09-17",27.73
"432","2008-09-18",27.59
"433","2008-09-19",27.75
"434","2008-09-22",26.549999
"435","2008-09-23",27.07
"436","2008-09-24",27.42
"437","2008-09-25",28.34
"438","2008-09-26",27.860001
"439","2008-09-29",26.6
"440","2008-09-30",27.209999
"441","2008-10-01",27.65
"442","2008-10-02",27.120001
"443","2008-10-03",27.709999
"444","2008-10-06",26.93
"445","2008-10-07",26.879999
"446","2008-10-08",25.48
"447","2008-10-09",23.49
"448","2008-10-10",22.870001
"449","2008-10-13",23.66
"450","2008-10-14",24.610001
"451","2008-10-15",23
"452","2008-10-16",23.34
"453","2008-10-17",23.889999
"454","2008-10-20",25.74
"455","2008-10-21",24.120001
"456","2008-10-22",21.93
"457","2008-10-23",22.52
"458","2008-10-24",21.459999
"459","2008-10-27",20.540001
"460","2008-10-28",22.07
"461","2008-10-29",21.9
"462","2008-10-30",22.17
"463","2008-10-31",22.559999
"464","2008-11-03",23.139999
"465","2008-11-04",24.27
"466","2008-11-05",23.09
"467","2008-11-06",22.209999
"468","2008-11-07",23
"469","2008-11-10",22.76
"470","2008-11-11",22.24
"471","2008-11-12",21.5
"472","2008-11-13",22.4
"473","2008-11-14",21.73
"474","2008-11-17",21.309999
"475","2008-11-18",22.040001
"476","2008-11-19",21.790001
"477","2008-11-20",20.48
"478","2008-11-21",21.35
"479","2008-11-24",22.5
"480","2008-11-25",22.58
"481","2008-11-26",22.23
"482","2008-11-28",22.9
"483","2008-12-01",20.82
"484","2008-12-02",21.959999
"485","2008-12-03",22.08
"486","2008-12-04",21.48
"487","2008-12-05",22.059999
"488","2008-12-08",22.780001
"489","2008-12-09",22.459999
"490","2008-12-10",22.120001
"491","2008-12-11",21.440001
"492","2008-12-12",22.08
"493","2008-12-15",22.08
"494","2008-12-16",23.139999
"495","2008-12-17",23.309999
"496","2008-12-18",23.07
"497","2008-12-19",23.34
"498","2008-12-22",22.93
"499","2008-12-23",22.67
"500","2008-12-24",22.719999
"501","2008-12-26",22.83
"502","2008-12-29",22.66
"503","2008-12-30",22.93
"504","2008-12-31",23.02
"505","2009-01-02",23.709999
"506","2009-01-05",23.49
"507","2009-01-06",23.889999
"508","2009-01-07",23.450001
"509","2009-01-08",24.059999
"510","2009-01-09",23.620001
"511","2009-01-12",22.85
"512","2009-01-13",23.190001
"513","2009-01-14",22.57
"514","2009-01-15",23.15
"515","2009-01-16",23.26
"516","2009-01-20",22.719999
"517","2009-01-21",23.6
"518","2009-01-22",22.860001
"519","2009-01-23",22.299999
"520","2009-01-26",22.48
"521","2009-01-27",22.93
"522","2009-01-28",22.91
"523","2009-01-29",22.530001
"524","2009-01-30",21.92
"525","2009-02-02",21.549999
"526","2009-02-03",22.469999
"527","2009-02-04",21.32
"528","2009-02-05",20.74
"529","2009-02-06",20.73
"530","2009-02-09",20.93
"531","2009-02-10",20.4
"532","2009-02-11",20.639999
"533","2009-02-12",20.440001
"534","2009-02-13",20.299999
"535","2009-02-17",19.5
"536","2009-02-18",19.34
"537","2009-02-19",19.610001
"538","2009-02-20",19.43
"539","2009-02-23",19.33
"540","2009-02-24",19.66
"541","2009-02-25",19.5
"542","2009-02-26",19.17
"543","2009-02-27",19.280001
"544","2009-03-02",18.379999
"545","2009-03-03",17.870001
"546","2009-03-04",18.52
"547","2009-03-05",17.780001
"548","2009-03-06",17.889999
"549","2009-03-09",17.040001
"550","2009-03-10",17.719999
"551","2009-03-11",17.809999
"552","2009-03-12",18.190001
"553","2009-03-13",18.219999
"554","2009-03-16",18.440001
"555","2009-03-17",18.4
"556","2009-03-18",18.48
"557","2009-03-19",18.209999
"558","2009-03-20",17.66
"559","2009-03-23",18.299999
"560","2009-03-24",18.639999
"561","2009-03-25",19.25
"562","2009-03-26",19.26
"563","2009-03-27",18.559999
"564","2009-03-30",18.26
"565","2009-03-31",18.93
"566","2009-04-01",19.25
"567","2009-04-02",19.629999
"568","2009-04-03",19.889999
"569","2009-04-06",19.450001
"570","2009-04-07",19.889999
"571","2009-04-08",19.709999
"572","2009-04-09",19.299999
"573","2009-04-13",19.440001
"574","2009-04-14",18.98
"575","2009-04-15",19.809999
"576","2009-04-16",19.66
"577","2009-04-17",19.309999
"578","2009-04-20",18.799999
"579","2009-04-21",19.08
"580","2009-04-22",18.360001
"581","2009-04-23",18.780001
"582","2009-04-24",18.82
"583","2009-04-27",18.860001
"584","2009-04-28",19.27
"585","2009-04-29",19.889999
"586","2009-04-30",19.459999
"587","2009-05-01",19.77
"588","2009-05-04",20.6
"589","2009-05-05",19.73
"590","2009-05-06",19.91
"591","2009-05-07",21.709999
"592","2009-05-08",22
"593","2009-05-11",22.129999
"594","2009-05-12",22.75
"595","2009-05-13",22.700001
"596","2009-05-14",23.219999
"597","2009-05-15",22.77
"598","2009-05-18",23.639999
"599","2009-05-19",23.5
"600","2009-05-20",23.299999
"601","2009-05-21",23.5
"602","2009-05-22",23.59
"603","2009-05-26",24
"604","2009-05-27",23.549999
"605","2009-05-28",23.5
"606","2009-05-29",23.6
"607","2009-06-01",24.120001
"608","2009-06-02",24.639999
"609","2009-06-03",24.190001
"610","2009-06-04",24.52
"611","2009-06-05",24.280001
"612","2009-06-08",24.280001
"613","2009-06-09",24.35
"614","2009-06-10",24.48
"615","2009-06-11",24.879999
"616","2009-06-12",24.35
"617","2009-06-15",24.049999
"618","2009-06-16",24.129999
"619","2009-06-17",23.92
"620","2009-06-18",24.27
"621","2009-06-19",24.49
"622","2009-06-22",24.049999
"623","2009-06-23",24.389999
"624","2009-06-24",23.9
"625","2009-06-25",24.07
"626","2009-06-26",24.059999
"627","2009-06-29",24.030001
"628","2009-06-30",23.5
"629","2009-07-01",24.1
"630","2009-07-02",23.620001
"631","2009-07-06",23.799999
"632","2009-07-07",23.42
"633","2009-07-08",23.379999
"634","2009-07-09",23.48
"635","2009-07-10",23.26
"636","2009-07-13",23.639999
"637","2009-07-14",23.67
"638","2009-07-15",24.549999
"639","2009-07-16",24.940001
"640","2009-07-17",24.870001
"641","2009-07-20",25.1
"642","2009-07-21",25.4
"643","2009-07-22",25.459999
"644","2009-07-23",25.610001
"645","2009-07-24",25.440001
"646","2009-07-27",25.51
"647","2009-07-28",25.549999
"648","2009-07-29",25.76
"649","2009-07-30",26.09
"650","2009-07-31",26.35
"651","2009-08-03",26.4
"652","2009-08-04",26.16
"653","2009-08-05",26.209999
"654","2009-08-06",27.1
"655","2009-08-07",26.91
"656","2009-08-10",26.299999
"657","2009-08-11",26.459999
"658","2009-08-12",27.059999
"659","2009-08-13",27.200001
"660","2009-08-14",27.43
"661","2009-08-17",26.52
"662","2009-08-18",26.83
"663","2009-08-19",27.24
"664","2009-08-20",27.309999
"665","2009-08-21",27.74
"666","2009-08-24",27.25
"667","2009-08-25",27.26
"668","2009-08-26",27.200001
"669","2009-08-27",27.200001
"670","2009-08-28",27.360001
"671","2009-08-31",27.389999
"672","2009-09-01",26.860001
"673","2009-09-02",27.01
"674","2009-09-03",26.709999
"675","2009-09-04",26.74
"676","2009-09-08",27.280001
"677","2009-09-09",27.07
"678","2009-09-10",27.120001
"679","2009-09-11",26.99
"680","2009-09-14",27.33
"681","2009-09-15",27.309999
"682","2009-09-16",27.51
"683","2009-09-17",27.68
"684","2009-09-18",27.92
"685","2009-09-21",27.870001
"686","2009-09-22",28.040001
"687","2009-09-23",28.209999
"688","2009-09-24",27.879999
"689","2009-09-25",27.66
"690","2009-09-28",28.09
"691","2009-09-29",28.27
"692","2009-09-30",28.68
"693","2009-10-01",28.459999
"694","2009-10-02",28.34
"695","2009-10-05",28.290001
"696","2009-10-06",28.379999
"697","2009-10-07",28.370001
"698","2009-10-08",28.639999
"699","2009-10-09",29.02
"700","2009-10-12",29.49
"701","2009-10-13",29.639999
"702","2009-10-14",29.629999
"703","2009-10-15",29.879999
"704","2009-10-16",29.92
"705","2009-10-19",30.559999
"706","2009-10-20",30.450001
"707","2009-10-21",30.540001
"708","2009-10-22",30.68
"709","2009-10-23",30.42
"710","2009-10-26",29.85
"711","2009-10-27",29.82
"712","2009-10-28",29.450001
"713","2009-10-29",30.58
"714","2009-10-30",29.83
"715","2009-11-02",30.02
"716","2009-11-03",29.9
"717","2009-11-04",30.219999
"718","2009-11-05",29.799999
"719","2009-11-06",29.92
"720","2009-11-09",30.5
"721","2009-11-10",30.65
"722","2009-11-11",30.440001
"723","2009-11-12",30.139999
"724","2009-11-13",30.25
"725","2009-11-16",30.83
"726","2009-11-17",31.01
"727","2009-11-18",30.219999
"728","2009-11-19",29.940001
"729","2009-11-20",29.77
"730","2009-11-23",30.209999
"731","2009-11-24",30.360001
"732","2009-11-25",30.33
"733","2009-11-27",29.65
"734","2009-11-30",29.530001
"735","2009-12-01",30.27
"736","2009-12-02",30.690001
"737","2009-12-03",30.690001
"738","2009-12-04",30.629999
"739","2009-12-07",30.620001
"740","2009-12-08",29.780001
"741","2009-12-09",29.799999
"742","2009-12-10",30.18
"743","2009-12-11",30.66
"744","2009-12-14",30.93
"745","2009-12-15",30.92
"746","2009-12-16",31.200001
"747","2009-12-17",30.77
"748","2009-12-18",31.139999
"749","2009-12-21",31.290001
"750","2009-12-22",31.85
"751","2009-12-23",31.9
"752","2009-12-24",32.040001
"753","2009-12-28",32.169998
"754","2009-12-29",32.189999
"755","2009-12-30",32.080002
"756","2009-12-31",31.9
"757","2010-01-04",32.119999
"758","2010-01-05",31.42
"759","2010-01-06",31.25
"760","2010-01-07",31.030001
"761","2010-01-08",31.18
"762","2010-01-11",31.23
"763","2010-01-12",31.42
"764","2010-01-13",31.59
"765","2010-01-14",31.82
"766","2010-01-15",31.540001
"767","2010-01-19",32.310001
"768","2010-01-20",31.98
"769","2010-01-21",31.389999
"770","2010-01-22",30.92
"771","2010-01-25",31.049999
"772","2010-01-26",30.9
"773","2010-01-27",30.91
"774","2010-01-28",30.790001
"775","2010-01-29",30.52
"776","2010-02-01",30.540001
"777","2010-02-02",31.209999
"778","2010-02-03",30.870001
"779","2010-02-04",29.379999
"780","2010-02-05",28.84
"781","2010-02-08",28.84
"782","2010-02-09",29.16
"783","2010-02-10",29.02
"784","2010-02-11",29.27
"785","2010-02-12",29.33
"786","2010-02-16",29.49
"787","2010-02-17",29.59
"788","2010-02-18",29.83
"789","2010-02-19",30.030001
"790","2010-02-22",29.91
"791","2010-02-23",29.780001
"792","2010-02-24",29.969999
"793","2010-02-25",29.629999
"794","2010-02-26",29.440001
"795","2010-03-01",29.57
"796","2010-03-02",29.73
"797","2010-03-03",30.02
"798","2010-03-04",29.98
"799","2010-03-05",30.299999
"800","2010-03-08",30.02
"801","2010-03-09",29.92
"802","2010-03-10",29.84
"803","2010-03-11",29.77
"804","2010-03-12",29.870001
"805","2010-03-15",29.559999
"806","2010-03-16",29.84
"807","2010-03-17",29.860001
"808","2010-03-18",29.76
"809","2010-03-19",29.42
"810","2010-03-22",29.360001
"811","2010-03-23",29.040001
"812","2010-03-24",28.67
"813","2010-03-25",28.66
"814","2010-03-26",28.25
"815","2010-03-29",28.42
"816","2010-03-30",28.950001
"817","2010-03-31",29.280001
"818","2010-04-01",30.200001
"819","2010-04-05",30.02
"820","2010-04-06",29.93
"821","2010-04-07",30.02
"822","2010-04-08",30
"823","2010-04-09",30.18
"824","2010-04-12",30.23
"825","2010-04-13",30.309999
"826","2010-04-14",30.4
"827","2010-04-15",30.139999
"828","2010-04-16",29.9
"829","2010-04-19",29.700001
"830","2010-04-20",29.74
"831","2010-04-21",30.059999
"832","2010-04-22",30.33
"833","2010-04-23",30.43
"834","2010-04-26",30.57
"835","2010-04-27",29.67
"836","2010-04-28",29.280001
"837","2010-04-29",30.440001
"838","2010-04-30",30.1
"839","2010-05-03",30.190001
"840","2010-05-04",29.43
"841","2010-05-05",29.139999
"842","2010-05-06",27.969999
"843","2010-05-07",27.209999
"844","2010-05-10",28.549999
"845","2010-05-11",28.559999
"846","2010-05-12",28.290001
"847","2010-05-13",28.030001
"848","2010-05-14",27.6
"849","2010-05-17",27.469999
"850","2010-05-18",26.93
"851","2010-05-19",27.280001
"852","2010-05-20",26.76
"853","2010-05-21",26.889999
"854","2010-05-24",26.450001
"855","2010-05-25",26.200001
"856","2010-05-26",25.799999
"857","2010-05-27",27.25
"858","2010-05-28",27.040001
"859","2010-06-01",27.07
"860","2010-06-02",27.790001
"861","2010-06-03",27.93
"862","2010-06-04",27.09
"863","2010-06-07",26.870001
"864","2010-06-08",27.219999
"865","2010-06-09",27.32
"866","2010-06-10",28.15
"867","2010-06-11",27.83
"868","2010-06-14",28.42
"869","2010-06-15",28.790001
"870","2010-06-16",28.459999
"871","2010-06-17",28.59
"872","2010-06-18",28.09
"873","2010-06-21",28.15
"874","2010-06-22",27.93
"875","2010-06-23",27.98
"876","2010-06-24",27.48
"877","2010-06-25",27.33
"878","2010-06-28",27.469999
"879","2010-06-29",26.92
"880","2010-06-30",26.73
"881","2010-07-01",26.879999
"882","2010-07-02",26.620001
"883","2010-07-06",27.190001
"884","2010-07-07",27.74
"885","2010-07-08",28
"886","2010-07-09",28.049999
"887","2010-07-12",27.98
"888","2010-07-13",28.860001
"889","2010-07-14",29.08
"890","2010-07-15",29.48
"891","2010-07-16",28.860001
"892","2010-07-19",29.01
"893","2010-07-20",29.25
"894","2010-07-21",29.129999
"895","2010-07-22",29.82
"896","2010-07-23",30.26
"897","2010-07-26",30.030001
"898","2010-07-27",29.5
"899","2010-07-28",29.23
"900","2010-07-29",28.51
"901","2010-07-30",28.629999
"902","2010-08-02",28.99
"903","2010-08-03",28.92
"904","2010-08-04",29.33
"905","2010-08-05",27.91
"906","2010-08-06",27.34
"907","2010-08-09",27.42
"908","2010-08-10",27.700001
"909","2010-08-11",26.780001
"910","2010-08-12",27.040001
"911","2010-08-13",26.66
"912","2010-08-16",26.799999
"913","2010-08-17",26.959999
"914","2010-08-18",27.290001
"915","2010-08-19",26.700001
"916","2010-08-20",26.59
"917","2010-08-23",26.370001
"918","2010-08-24",26.209999
"919","2010-08-25",26.469999
"920","2010-08-26",26.84
"921","2010-08-27",26.92
"922","2010-08-30",26.43
"923","2010-08-31",26.559999
"924","2010-09-01",27.139999
"925","2010-09-02",27.1
"926","2010-09-03",27.15
"927","2010-09-07",26.780001
"928","2010-09-08",27.16
"929","2010-09-09",27.42
"930","2010-09-10",27.389999
"931","2010-09-13",27.4
"932","2010-09-14",27.77
"933","2010-09-15",27.950001
"934","2010-09-16",27.92
"935","2010-09-17",27.440001
"936","2010-09-20",28.18
"937","2010-09-21",28.299999
"938","2010-09-22",28.35
"939","2010-09-23",28.09
"940","2010-09-24",28.559999
"941","2010-09-27",28.860001
"942","2010-09-28",29.200001
"943","2010-09-29",29.200001
"944","2010-09-30",29.1
"945","2010-10-01",29.24
"946","2010-10-04",29.030001
"947","2010-10-05",29.4
"948","2010-10-06",29.469999
"949","2010-10-07",29.4
"950","2010-10-08",29.110001
"951","2010-10-11",28.780001
"952","2010-10-12",28.67
