"","date","EPAM"
"295","2013-04-12",23
"296","2013-04-15",22.09
"297","2013-04-16",22.700001
"298","2013-04-17",21.370001
"299","2013-04-18",21.209999
"300","2013-04-19",20.969999
"301","2013-04-22",21.15
"302","2013-04-23",21.790001
"303","2013-04-24",22.07
"304","2013-04-25",21.459999
"305","2013-04-26",21.34
"306","2013-04-29",21.43
"307","2013-04-30",21.5
"308","2013-05-01",21.360001
"309","2013-05-02",21.59
"310","2013-05-03",22.389999
"311","2013-05-06",23.02
"312","2013-05-07",23
"313","2013-05-08",23.07
"314","2013-05-09",22.98
"315","2013-05-10",23.1
"316","2013-05-13",22.690001
"317","2013-05-14",22.82
"318","2013-05-15",22.75
"319","2013-05-16",22.66
"320","2013-05-17",23
"321","2013-05-20",23.02
"322","2013-05-21",23.93
"323","2013-05-22",23.540001
"324","2013-05-23",23.040001
"325","2013-05-24",23.290001
"326","2013-05-28",23.360001
"327","2013-05-29",23.200001
"328","2013-05-30",23.299999
"329","2013-05-31",23.16
"330","2013-06-03",23.23
"331","2013-06-04",24.309999
"332","2013-06-05",24.360001
"333","2013-06-06",25.110001
"334","2013-06-07",25.549999
"335","2013-06-10",25.549999
"336","2013-06-11",25.74
"337","2013-06-12",25.610001
"338","2013-06-13",25.52
"339","2013-06-14",24.969999
"340","2013-06-17",26.15
"341","2013-06-18",26.51
"342","2013-06-19",26.65
"343","2013-06-20",26.440001
"344","2013-06-21",26.940001
"345","2013-06-24",26
"346","2013-06-25",26.809999
"347","2013-06-26",26.9
"348","2013-06-27",27.52
"349","2013-06-28",27.18
"350","2013-07-01",25.76
"351","2013-07-02",25.360001
"352","2013-07-03",25.780001
"353","2013-07-05",26.129999
"354","2013-07-08",27.76
"355","2013-07-09",27.950001
"356","2013-07-10",28.41
"357","2013-07-11",28.59
"358","2013-07-12",28.719999
"359","2013-07-15",29.1
"360","2013-07-16",28.83
"361","2013-07-17",28.940001
"362","2013-07-18",29.23
"363","2013-07-19",29.040001
"364","2013-07-22",29.15
"365","2013-07-23",29
"366","2013-07-24",28.870001
"367","2013-07-25",29.209999
"368","2013-07-26",29.209999
"369","2013-07-29",29.08
"370","2013-07-30",29.120001
"371","2013-07-31",28.950001
"372","2013-08-01",29.02
"373","2013-08-02",28.65
"374","2013-08-05",29.700001
"375","2013-08-06",29.389999
"376","2013-08-07",29.440001
"377","2013-08-08",29.719999
"378","2013-08-09",31.52
"379","2013-08-12",31.18
"380","2013-08-13",31.639999
"381","2013-08-14",31.870001
"382","2013-08-15",30.459999
"383","2013-08-16",30.67
"384","2013-08-19",30.27
"385","2013-08-20",30.360001
"386","2013-08-21",30.73
"387","2013-08-22",31.4
"388","2013-08-23",31.139999
"389","2013-08-26",30.860001
"390","2013-08-27",30.25
"391","2013-08-28",30.299999
"392","2013-08-29",32.200001
"393","2013-08-30",31.98
"394","2013-09-03",31.91
"395","2013-09-04",32.32
"396","2013-09-05",32.139999
"397","2013-09-06",32.169998
"398","2013-09-09",33.41
"399","2013-09-10",34.459999
"400","2013-09-11",34.389999
"401","2013-09-12",34.18
"402","2013-09-13",33.240002
"403","2013-09-16",33.130001
"404","2013-09-17",33.509998
"405","2013-09-18",34.48
"406","2013-09-19",34.82
"407","2013-09-20",33.990002
"408","2013-09-23",33.950001
"409","2013-09-24",33.919998
"410","2013-09-25",34.830002
"411","2013-09-26",35.130001
"412","2013-09-27",34.810001
"413","2013-09-30",34.5
"414","2013-10-01",35.110001
"415","2013-10-02",34.599998
"416","2013-10-03",34.48
"417","2013-10-04",34.950001
"418","2013-10-07",34.07
"419","2013-10-08",33.279999
"420","2013-10-09",35.009998
"421","2013-10-10",36.709999
"422","2013-10-11",38.150002
"423","2013-10-14",39
"424","2013-10-15",37.59
"425","2013-10-16",37.709999
"426","2013-10-17",38.349998
"427","2013-10-18",38.700001
"428","2013-10-21",39
"429","2013-10-22",38.66
"430","2013-10-23",38.200001
"431","2013-10-24",38.23
"432","2013-10-25",38.380001
"433","2013-10-28",38.380001
"434","2013-10-29",37.990002
"435","2013-10-30",37.380001
"436","2013-10-31",37.470001
"437","2013-11-01",36.59
"438","2013-11-04",36.610001
"439","2013-11-05",36.34
"440","2013-11-06",36.27
"441","2013-11-07",35
"442","2013-11-08",35.720001
"443","2013-11-11",35.599998
"444","2013-11-12",35.400002
"445","2013-11-13",35.139999
"446","2013-11-14",35.59
"447","2013-11-15",35.779999
"448","2013-11-18",35.23
"449","2013-11-19",35.150002
"450","2013-11-20",35.150002
"451","2013-11-21",35.849998
"452","2013-11-22",35.099998
"453","2013-11-25",34.939999
"454","2013-11-26",35.200001
"455","2013-11-27",35.240002
"456","2013-11-29",35.470001
"457","2013-12-02",35.450001
"458","2013-12-03",34.900002
"459","2013-12-04",34.59
"460","2013-12-05",34.91
"461","2013-12-06",35.77
"462","2013-12-09",35.240002
"463","2013-12-10",34.459999
"464","2013-12-11",33.389999
"465","2013-12-12",33.34
"466","2013-12-13",32.549999
"467","2013-12-16",33.43
"468","2013-12-17",33.970001
"469","2013-12-18",34.799999
"470","2013-12-19",34.75
"471","2013-12-20",35.02
"472","2013-12-23",34.75
"473","2013-12-24",34.860001
"474","2013-12-26",34.77
"475","2013-12-27",34.93
"476","2013-12-30",34.830002
"477","2013-12-31",34.939999
"478","2014-01-02",34.779999
"479","2014-01-03",35
"480","2014-01-06",34.900002
"481","2014-01-07",35.790001
"482","2014-01-08",36.66
"483","2014-01-09",36.560001
"484","2014-01-10",36.5
"485","2014-01-13",36.009998
"486","2014-01-14",36.900002
"487","2014-01-15",37.84
"488","2014-01-16",38.209999
"489","2014-01-17",38.34
"490","2014-01-21",39.740002
"491","2014-01-22",40.459999
"492","2014-01-23",39.91
"493","2014-01-24",39.869999
"494","2014-01-27",39.360001
"495","2014-01-28",41.84
"496","2014-01-29",41.099998
"497","2014-01-30",41.580002
"498","2014-01-31",40.900002
"499","2014-02-03",39.709999
"500","2014-02-04",40.439999
"501","2014-02-05",40.419998
"502","2014-02-06",40.849998
"503","2014-02-07",43.41
"504","2014-02-10",43.029999
"505","2014-02-11",43.349998
"506","2014-02-12",43.240002
"507","2014-02-13",44.259998
"508","2014-02-14",44.349998
"509","2014-02-18",44.619999
"510","2014-02-19",42.77
"511","2014-02-20",41.23
"512","2014-02-21",41.880001
"513","2014-02-24",42.880001
"514","2014-02-25",41.900002
"515","2014-02-26",42.110001
"516","2014-02-27",42.240002
"517","2014-02-28",41.93
"518","2014-03-03",32.02
"519","2014-03-04",37.209999
"520","2014-03-05",36.57
"521","2014-03-06",34.919998
"522","2014-03-07",36.419998
"523","2014-03-10",35.549999
"524","2014-03-11",35.73
"525","2014-03-12",35.189999
"526","2014-03-13",32.98
"527","2014-03-14",32.060001
"528","2014-03-17",33.34
"529","2014-03-18",34.189999
"530","2014-03-19",33.77
"531","2014-03-20",33.41
"532","2014-03-21",32.439999
"533","2014-03-24",32.119999
"534","2014-03-25",32.639999
"535","2014-03-26",33.150002
"536","2014-03-27",33.009998
"537","2014-03-28",32.080002
"538","2014-03-31",32.900002
"539","2014-04-01",36.369999
"540","2014-04-02",35.139999
"541","2014-04-03",33.990002
"542","2014-04-04",33.009998
"543","2014-04-07",30.209999
"544","2014-04-08",31.42
"545","2014-04-09",32.029999
"546","2014-04-10",30.84
"547","2014-04-11",33.439999
"548","2014-04-14",32.310001
"549","2014-04-15",32.400002
"550","2014-04-16",32.630001
"551","2014-04-17",33.130001
"552","2014-04-21",32.720001
"553","2014-04-22",32.880001
"554","2014-04-23",32.66
"555","2014-04-24",32.02
"556","2014-04-25",31.42
"557","2014-04-28",30.969999
"558","2014-04-29",30.85
"559","2014-04-30",31.129999
"560","2014-05-01",32.799999
"561","2014-05-02",32.700001
"562","2014-05-05",33.119999
"563","2014-05-06",32.32
"564","2014-05-07",34.580002
"565","2014-05-08",34.52
"566","2014-05-09",34.799999
"567","2014-05-12",35.869999
"568","2014-05-13",35.799999
"569","2014-05-14",35.849998
"570","2014-05-15",36.02
"571","2014-05-16",36.610001
"572","2014-05-19",38.32
"573","2014-05-20",38.57
"574","2014-05-21",39.259998
"575","2014-05-22",39.849998
"576","2014-05-23",41.200001
"577","2014-05-27",41.419998
"578","2014-05-28",41.799999
"579","2014-05-29",42.5
"580","2014-05-30",42.07
"581","2014-06-02",42.150002
"582","2014-06-03",41.860001
"583","2014-06-04",42.59
"584","2014-06-05",43.990002
"585","2014-06-06",44.68
"586","2014-06-09",45.509998
"587","2014-06-10",43.970001
"588","2014-06-11",43.98
"589","2014-06-12",43.810001
"590","2014-06-13",43.869999
"591","2014-06-16",43.889999
"592","2014-06-17",44.07
"593","2014-06-18",44.23
"594","2014-06-19",44.290001
"595","2014-06-20",44.369999
"596","2014-06-23",44.25
"597","2014-06-24",43.82
"598","2014-06-25",43.990002
"599","2014-06-26",43.970001
"600","2014-06-27",43.549999
"601","2014-06-30",43.75
"602","2014-07-01",42.740002
"603","2014-07-02",42.029999
"604","2014-07-03",43.02
"605","2014-07-07",41.799999
"606","2014-07-08",40
"607","2014-07-09",39.900002
"608","2014-07-10",39.169998
"609","2014-07-11",39.200001
"610","2014-07-14",38.91
"611","2014-07-15",38.360001
"612","2014-07-16",39.009998
"613","2014-07-17",38.02
"614","2014-07-18",38.68
"615","2014-07-21",37.790001
"616","2014-07-22",38.310001
"617","2014-07-23",38.549999
"618","2014-07-24",38.720001
"619","2014-07-25",38.419998
"620","2014-07-28",38.709999
"621","2014-07-29",39.57
"622","2014-07-30",39.889999
"623","2014-07-31",38.66
"624","2014-08-01",38.02
"625","2014-08-04",39.240002
"626","2014-08-05",39.970001
"627","2014-08-06",40.900002
"628","2014-08-07",41.080002
"629","2014-08-08",40.720001
"630","2014-08-11",40.139999
"631","2014-08-12",39.700001
"632","2014-08-13",40.84
"633","2014-08-14",40.799999
"634","2014-08-15",41
"635","2014-08-18",40.400002
"636","2014-08-19",40.009998
"637","2014-08-20",39.970001
"638","2014-08-21",39.950001
"639","2014-08-22",39.32
"640","2014-08-25",39.990002
"641","2014-08-26",40.959999
"642","2014-08-27",40.25
"643","2014-08-28",37.880001
"644","2014-08-29",37.650002
"645","2014-09-02",37.540001
"646","2014-09-03",38.169998
"647","2014-09-04",37.84
"648","2014-09-05",37.900002
"649","2014-09-08",38.049999
"650","2014-09-09",37.16
"651","2014-09-10",37.18
"652","2014-09-11",37.919998
"653","2014-09-12",38.43
"654","2014-09-15",38.43
"655","2014-09-16",38.93
"656","2014-09-17",39.5
"657","2014-09-18",40.849998
"658","2014-09-19",40.610001
"659","2014-09-22",40.07
"660","2014-09-23",39.990002
"661","2014-09-24",40.48
"662","2014-09-25",40.810001
"663","2014-09-26",42.32
"664","2014-09-29",42.459999
"665","2014-09-30",43.790001
"666","2014-10-01",43.110001
"667","2014-10-02",43.330002
"668","2014-10-03",43.779999
"669","2014-10-06",43.23
"670","2014-10-07",42.790001
"671","2014-10-08",43.900002
"672","2014-10-09",42.099998
"673","2014-10-10",41.790001
"674","2014-10-13",42.540001
"675","2014-10-14",43.02
"676","2014-10-15",43.220001
"677","2014-10-16",42.82
"678","2014-10-17",42.209999
"679","2014-10-20",42.459999
"680","2014-10-21",42.919998
"681","2014-10-22",43.080002
"682","2014-10-23",45.099998
"683","2014-10-24",44.360001
"684","2014-10-27",46.91
"685","2014-10-28",47.110001
"686","2014-10-29",47.220001
"687","2014-10-30",47.139999
"688","2014-10-31",47.740002
"689","2014-11-03",47.709999
"690","2014-11-04",46.610001
"691","2014-11-05",48.25
"692","2014-11-06",47.919998
"693","2014-11-07",46.950001
"694","2014-11-10",46.98
"695","2014-11-11",47.619999
"696","2014-11-12",47.790001
"697","2014-11-13",49.169998
"698","2014-11-14",49.639999
"699","2014-11-17",49.689999
"700","2014-11-18",49.110001
"701","2014-11-19",48.419998
"702","2014-11-20",48.5
"703","2014-11-21",48.84
"704","2014-11-24",49.630001
"705","2014-11-25",49.509998
"706","2014-11-26",50.490002
"707","2014-11-28",51.029999
"708","2014-12-01",49.41
"709","2014-12-02",50.049999
"710","2014-12-03",49.720001
"711","2014-12-04",49.990002
"712","2014-12-05",50.529999
"713","2014-12-08",50.209999
"714","2014-12-09",51.950001
"715","2014-12-10",49.009998
"716","2014-12-11",51.23
"717","2014-12-12",50.900002
"718","2014-12-15",49.509998
"719","2014-12-16",46.240002
"720","2014-12-17",48.369999
"721","2014-12-18",48.290001
"722","2014-12-19",48.240002
"723","2014-12-22",48.110001
"724","2014-12-23",48.509998
"725","2014-12-24",48.84
"726","2014-12-26",48.84
"727","2014-12-29",48.279999
"728","2014-12-30",47.799999
"729","2014-12-31",47.75
"730","2015-01-02",46.470001
"731","2015-01-05",46.27
"732","2015-01-06",46.290001
"733","2015-01-07",47.290001
"734","2015-01-08",48.669998
"735","2015-01-09",48.34
"736","2015-01-12",47.75
"737","2015-01-13",47.869999
"738","2015-01-14",46.419998
"739","2015-01-15",45.41
"740","2015-01-16",47.450001
"741","2015-01-20",46.529999
"742","2015-01-21",46.41
"743","2015-01-22",46.82
"744","2015-01-23",46.389999
"745","2015-01-26",47.299999
"746","2015-01-27",46.610001
"747","2015-01-28",47.5
"748","2015-01-29",47.810001
"749","2015-01-30",48.93
"750","2015-02-02",46.740002
"751","2015-02-03",47.459999
"752","2015-02-04",50.509998
"753","2015-02-05",51.389999
"754","2015-02-06",51.009998
"755","2015-02-09",51
"756","2015-02-10",51.400002
"757","2015-02-11",51.41
"758","2015-02-12",56.009998
"759","2015-02-13",54.080002
"760","2015-02-17",52.849998
"761","2015-02-18",53.259998
"762","2015-02-19",55.900002
"763","2015-02-20",57.32
"764","2015-02-23",56.880001
"765","2015-02-24",57.41
"766","2015-02-25",57.990002
"767","2015-02-26",61.360001
"768","2015-02-27",61.68
"769","2015-03-02",61.700001
"770","2015-03-03",60.470001
"771","2015-03-04",59.540001
"772","2015-03-05",59.82
"773","2015-03-06",59.450001
"774","2015-03-09",60.919998
"775","2015-03-10",59.549999
"776","2015-03-11",60.330002
"777","2015-03-12",61.66
"778","2015-03-13",61.470001
"779","2015-03-16",61.689999
"780","2015-03-17",61.73
"781","2015-03-18",61.529999
"782","2015-03-19",61.580002
"783","2015-03-20",61.380001
"784","2015-03-23",62.689999
"785","2015-03-24",61.950001
"786","2015-03-25",60.130001
"787","2015-03-26",61.009998
"788","2015-03-27",61.970001
"789","2015-03-30",62.23
"790","2015-03-31",61.290001
"791","2015-04-01",61.400002
"792","2015-04-02",61.720001
"793","2015-04-06",66.07
"794","2015-04-07",66.489998
"795","2015-04-08",66.879997
"796","2015-04-09",67.830002
"797","2015-04-10",68.769997
"798","2015-04-13",69.400002
"799","2015-04-14",67.290001
"800","2015-04-15",67.57
"801","2015-04-16",67.809998
"802","2015-04-17",66.610001
"803","2015-04-20",67.760002
"804","2015-04-21",68.150002
"805","2015-04-22",67.989998
"806","2015-04-23",67.559998
"807","2015-04-24",66.610001
"808","2015-04-27",64.889999
"809","2015-04-28",66.910004
"810","2015-04-29",65.860001
"811","2015-04-30",64.709999
"812","2015-05-01",66.790001
"813","2015-05-04",67.18
"814","2015-05-05",65.800003
"815","2015-05-06",66.410004
"816","2015-05-07",65.25
"817","2015-05-08",65.599998
"818","2015-05-11",64.099998
"819","2015-05-12",64.110001
"820","2015-05-13",65.760002
"821","2015-05-14",66.330002
"822","2015-05-15",66.239998
"823","2015-05-18",67.699997
"824","2015-05-19",68.760002
"825","2015-05-20",68.739998
"826","2015-05-21",67.910004
"827","2015-05-22",66.519997
"828","2015-05-26",67.480003
"829","2015-05-27",69.839996
"830","2015-05-28",72.010002
"831","2015-05-29",71.910004
"832","2015-06-01",71.690002
"833","2015-06-02",71.489998
"834","2015-06-03",71.440002
"835","2015-06-04",71.25
"836","2015-06-05",71.5
"837","2015-06-08",70.220001
"838","2015-06-09",69.949997
"839","2015-06-10",70.790001
"840","2015-06-11",70.089996
"841","2015-06-12",69.739998
"842","2015-06-15",70.980003
"843","2015-06-16",71.419998
"844","2015-06-17",72.18
"845","2015-06-18",73
"846","2015-06-19",72.879997
"847","2015-06-22",73.57
"848","2015-06-23",74.080002
"849","2015-06-24",72.690002
"850","2015-06-25",73.339996
"851","2015-06-26",72.089996
"852","2015-06-29",69.580002
"853","2015-06-30",71.230003
"854","2015-07-01",73.82
"855","2015-07-02",73.75
"856","2015-07-06",73.980003
"857","2015-07-07",74.330002
"858","2015-07-08",72.800003
"859","2015-07-09",73.260002
"860","2015-07-10",74.790001
"861","2015-07-13",75.550003
"862","2015-07-14",75.120003
"863","2015-07-15",74.309998
"864","2015-07-16",75.059998
"865","2015-07-17",74.919998
"866","2015-07-20",74.57
"867","2015-07-21",74.709999
"868","2015-07-22",74.860001
"869","2015-07-23",73.910004
"870","2015-07-24",73.82
"871","2015-07-27",72.389999
"872","2015-07-28",72.68
"873","2015-07-29",74.230003
"874","2015-07-30",72.989998
"875","2015-07-31",74.110001
"876","2015-08-03",73.830002
"877","2015-08-04",72.989998
"878","2015-08-05",70.139999
"879","2015-08-06",70.010002
"880","2015-08-07",70.860001
"881","2015-08-10",70.760002
"882","2015-08-11",69.580002
"883","2015-08-12",68.769997
"884","2015-08-13",68.550003
"885","2015-08-14",69.019997
"886","2015-08-17",68.809998
"887","2015-08-18",69.220001
"888","2015-08-19",69.510002
"889","2015-08-20",68.980003
"890","2015-08-21",68.75
"891","2015-08-24",66.669998
"892","2015-08-25",67.940002
"893","2015-08-26",69.629997
"894","2015-08-27",72.07
"895","2015-08-28",71.849998
"896","2015-08-31",70.610001
"897","2015-09-01",69.089996
"898","2015-09-02",69.440002
"899","2015-09-03",69.360001
"900","2015-09-04",68.959999
"901","2015-09-08",72.57
"902","2015-09-09",71.720001
"903","2015-09-10",73.57
"904","2015-09-11",74.349998
"905","2015-09-14",73.529999
"906","2015-09-15",74.120003
"907","2015-09-16",74.610001
"908","2015-09-17",74.709999
"909","2015-09-18",75.32
"910","2015-09-21",74.760002
"911","2015-09-22",72.379997
"912","2015-09-23",72.779999
"913","2015-09-24",72.480003
"914","2015-09-25",72.010002
"915","2015-09-28",70.440002
"916","2015-09-29",69.790001
"917","2015-09-30",74.519997
"918","2015-10-01",75.190002
"919","2015-10-02",75.639999
"920","2015-10-05",78.449997
"921","2015-10-06",77.839996
"922","2015-10-07",80.980003
"923","2015-10-08",80.470001
"924","2015-10-09",81.050003
"925","2015-10-12",80.889999
"926","2015-10-13",76.400002
"927","2015-10-14",76.519997
"928","2015-10-15",78.699997
"929","2015-10-16",79.209999
"930","2015-10-19",78.190002
"931","2015-10-20",77.739998
"932","2015-10-21",77.82
"933","2015-10-22",77.809998
"934","2015-10-23",79.5
"935","2015-10-26",78.669998
"936","2015-10-27",79.300003
"937","2015-10-28",79.440002
"938","2015-10-29",77.529999
"939","2015-10-30",77.349998
"940","2015-11-02",78.110001
"941","2015-11-03",78.730003
"942","2015-11-04",75.57
"943","2015-11-05",71.690002
"944","2015-11-06",71.610001
"945","2015-11-09",71.870003
"946","2015-11-10",72.769997
"947","2015-11-11",74.419998
"948","2015-11-12",73.650002
"949","2015-11-13",71.449997
"950","2015-11-16",71.830002
"951","2015-11-17",74.199997
"952","2015-11-18",74.25
"953","2015-11-19",74.550003
"954","2015-11-20",77.419998
"955","2015-11-23",77.050003
"956","2015-11-24",77.510002
"957","2015-11-25",79.080002
"958","2015-11-27",79.449997
"959","2015-11-30",78.730003
"960","2015-12-01",79.779999
