"","date","XENT"
"345","2015-12-03",20.02
"346","2015-12-04",20.68
"347","2015-12-07",20.68
"348","2015-12-08",20.780001
"349","2015-12-09",20.469999
"350","2015-12-10",20.85
"351","2015-12-11",20.08
"352","2015-12-14",19.959999
"353","2015-12-15",19.99
"354","2015-12-16",20.16
"355","2015-12-17",19.6
"356","2015-12-18",21.15
"357","2015-12-21",21.139999
"358","2015-12-22",21.200001
"359","2015-12-23",22.370001
"360","2015-12-24",22.23
"361","2015-12-28",22.389999
"362","2015-12-29",22.799999
"363","2015-12-30",22.25
"364","2015-12-31",22.5
"365","2016-01-04",21.190001
"366","2016-01-05",21.42
"367","2016-01-06",20.969999
"368","2016-01-07",20.059999
"369","2016-01-08",19.200001
"370","2016-01-11",18.15
"371","2016-01-12",19.49
"372","2016-01-13",18.780001
"373","2016-01-14",19.940001
"374","2016-01-15",18.9
"375","2016-01-19",18.879999
"376","2016-01-20",18.27
"377","2016-01-21",18.309999
"378","2016-01-22",18.65
"379","2016-01-25",18.24
"380","2016-01-26",18.049999
"381","2016-01-27",16.91
"382","2016-01-28",16.4
"383","2016-01-29",17.83
"384","2016-02-01",18.139999
"385","2016-02-02",18.42
"386","2016-02-03",17.66
"387","2016-02-04",18.08
"388","2016-02-05",17.08
"389","2016-02-08",16.540001
"390","2016-02-09",17.200001
"391","2016-02-10",17.52
"392","2016-02-11",17.23
"393","2016-02-12",16.940001
"394","2016-02-16",17.6
"395","2016-02-17",18.34
"396","2016-02-18",18.469999
"397","2016-02-19",18.709999
"398","2016-02-22",18
"399","2016-02-23",17.58
"400","2016-02-24",18.450001
"401","2016-02-25",18.709999
"402","2016-02-26",18.75
"403","2016-02-29",18.08
"404","2016-03-01",18.389999
"405","2016-03-02",18.290001
"406","2016-03-03",18.540001
"407","2016-03-04",18.780001
"408","2016-03-07",18.75
"409","2016-03-08",18.030001
"410","2016-03-09",18.23
"411","2016-03-10",17.879999
"412","2016-03-11",18.469999
"413","2016-03-14",18.370001
"414","2016-03-15",17.459999
"415","2016-03-16",16.790001
"416","2016-03-17",16.120001
"417","2016-03-18",16.65
"418","2016-03-21",16.370001
"419","2016-03-22",16.809999
"420","2016-03-23",16.379999
"421","2016-03-24",16.15
"422","2016-03-28",16.15
"423","2016-03-29",17.77
"424","2016-03-30",18.459999
"425","2016-03-31",19
"426","2016-04-01",19
"427","2016-04-04",18.59
"428","2016-04-05",18.639999
"429","2016-04-06",18.809999
"430","2016-04-07",18.690001
"431","2016-04-08",18.24
"432","2016-04-11",17.690001
"433","2016-04-12",17.860001
"434","2016-04-13",18.35
"435","2016-04-14",18.440001
"436","2016-04-15",18.690001
"437","2016-04-18",19.440001
"438","2016-04-19",19.209999
"439","2016-04-20",18.799999
"440","2016-04-21",19.18
"441","2016-04-22",19.200001
"442","2016-04-25",19.139999
"443","2016-04-26",19.68
"444","2016-04-27",19.68
"445","2016-04-28",20.040001
"446","2016-04-29",20.049999
"447","2016-05-02",20.25
"448","2016-05-03",20.530001
"449","2016-05-04",20.1
"450","2016-05-05",20.34
"451","2016-05-06",13.81
"452","2016-05-09",13.985
"453","2016-05-10",14.42
"454","2016-05-11",13.65
"455","2016-05-12",12.26
"456","2016-05-13",12.35
"457","2016-05-16",12.59
"458","2016-05-17",12.51
"459","2016-05-18",12.7
"460","2016-05-19",12.64
"461","2016-05-20",13.24
"462","2016-05-23",12.86
"463","2016-05-24",12.94
"464","2016-05-25",12.92
"465","2016-05-26",12.6
"466","2016-05-27",13.11
"467","2016-05-31",13.13
"468","2016-06-01",13.51
"469","2016-06-02",13.79
"470","2016-06-03",13.78
"471","2016-06-06",14.22
"472","2016-06-07",14.63
"473","2016-06-08",14.77
"474","2016-06-09",14.69
"475","2016-06-10",14.4
"476","2016-06-13",14.41
"477","2016-06-14",14.37
"478","2016-06-15",14.21
"479","2016-06-16",14.13
"480","2016-06-17",13.72
"481","2016-06-20",13.95
"482","2016-06-21",13.1
"483","2016-06-22",12.96
"484","2016-06-23",13.54
"485","2016-06-24",12.83
"486","2016-06-27",12.19
"487","2016-06-28",12.52
"488","2016-06-29",12.85
"489","2016-06-30",12.93
"490","2016-07-01",13.05
"491","2016-07-05",12.8
"492","2016-07-06",13.13
"493","2016-07-07",13.13
"494","2016-07-08",13.58
"495","2016-07-11",13.53
"496","2016-07-12",13.51
"497","2016-07-13",13.25
"498","2016-07-14",13.52
"499","2016-07-15",13.82
"500","2016-07-18",15.26
"501","2016-07-19",15.74
"502","2016-07-20",15.65
"503","2016-07-21",15.54
"504","2016-07-22",15.59
"505","2016-07-25",15.58
"506","2016-07-26",15.7
"507","2016-07-27",15.92
"508","2016-07-28",15.65
"509","2016-07-29",15.84
"510","2016-08-01",16.09
"511","2016-08-02",16.02
"512","2016-08-03",16.370001
"513","2016-08-04",15.5
"514","2016-08-05",15.15
"515","2016-08-08",14.75
"516","2016-08-09",14.93
"517","2016-08-10",14.51
"518","2016-08-11",14.61
"519","2016-08-12",14.42
"520","2016-08-15",14.82
"521","2016-08-16",14.67
"522","2016-08-17",14.58
"523","2016-08-18",14.52
"524","2016-08-19",14.7
"525","2016-08-22",15.06
"526","2016-08-23",15.42
"527","2016-08-24",15.51
"528","2016-08-25",15.81
"529","2016-08-26",15.63
"530","2016-08-29",15.84
"531","2016-08-30",15.95
"532","2016-08-31",15.76
"533","2016-09-01",15.705
"534","2016-09-02",15.98
"535","2016-09-06",15.7
"536","2016-09-07",15.57
"537","2016-09-08",15.48
"538","2016-09-09",14.6
"539","2016-09-12",14.97
"540","2016-09-13",14.82
"541","2016-09-14",14.75
"542","2016-09-15",14.7
"543","2016-09-16",14.69
"544","2016-09-19",14.7
"545","2016-09-20",14.94
"546","2016-09-21",15.4
"547","2016-09-22",15.83
"548","2016-09-23",15.78
"549","2016-09-26",16.030001
"550","2016-09-27",16.23
"551","2016-09-28",16.120001
"552","2016-09-29",15.61
"553","2016-09-30",15.84
"554","2016-10-03",16.09
"555","2016-10-04",16.530001
"556","2016-10-05",16.6
"557","2016-10-06",16.23
"558","2016-10-07",16.190001
"559","2016-10-10",16.5
"560","2016-10-11",16.200001
"561","2016-10-12",16.1
"562","2016-10-13",16.5
"563","2016-10-14",16.6
"564","2016-10-17",17.200001
"565","2016-10-18",17.25
"566","2016-10-19",16.6
"567","2016-10-20",16.5
"568","2016-10-21",16.6
"569","2016-10-24",16.700001
"570","2016-10-25",16.200001
"571","2016-10-26",15.55
"572","2016-10-27",15.35
"573","2016-10-28",14.7
"574","2016-10-31",14.6
"575","2016-11-01",14.7
"576","2016-11-02",8.35
"577","2016-11-03",9.25
"578","2016-11-04",10.45
"579","2016-11-07",11.6
"580","2016-11-08",12
"581","2016-11-09",12.2
"582","2016-11-10",12.7
"583","2016-11-11",12.65
"584","2016-11-14",12.4
"585","2016-11-15",12.7
"586","2016-11-16",12.25
"587","2016-11-17",11.8
"588","2016-11-18",11.95
"589","2016-11-21",11.85
"590","2016-11-22",11.35
"591","2016-11-23",11.35
"592","2016-11-25",11.25
"593","2016-11-28",10.85
"594","2016-11-29",10.75
"595","2016-11-30",10.4
"596","2016-12-01",9.75
"597","2016-12-02",9.45
"598","2016-12-05",9.25
"599","2016-12-06",9.75
"600","2016-12-07",10.6
"601","2016-12-08",10.8
"602","2016-12-09",11.2
"603","2016-12-12",11.05
"604","2016-12-13",11.15
"605","2016-12-14",11.2
"606","2016-12-15",11.05
"607","2016-12-16",11.35
"608","2016-12-19",11.15
"609","2016-12-20",11.4
"610","2016-12-21",11.5
"611","2016-12-22",11.55
"612","2016-12-23",11.85
"613","2016-12-27",12.3
"614","2016-12-28",11.6
"615","2016-12-29",11.95
"616","2016-12-30",12.1
"617","2017-01-03",12
"618","2017-01-04",12
"619","2017-01-05",12.2
"620","2017-01-06",11.85
"621","2017-01-09",13.05
"622","2017-01-10",13.15
"623","2017-01-11",13.25
"624","2017-01-12",13.15
"625","2017-01-13",13.35
"626","2017-01-17",13.35
"627","2017-01-18",13.05
"628","2017-01-19",12.6
"629","2017-01-20",12.45
"630","2017-01-23",12
"631","2017-01-24",12.25
"632","2017-01-25",12.85
"633","2017-01-26",12.95
"634","2017-01-27",13.25
"635","2017-01-30",13
"636","2017-01-31",13.5
"637","2017-02-01",13.35
"638","2017-02-02",13.45
"639","2017-02-03",13.65
"640","2017-02-06",13.45
"641","2017-02-07",12.95
"642","2017-02-08",12.65
"643","2017-02-09",13.35
"644","2017-02-10",13.35
"645","2017-02-13",13.2
"646","2017-02-14",13.2
"647","2017-02-15",13.2
"648","2017-02-16",13.15
"649","2017-02-17",13.2
"650","2017-02-21",12.85
"651","2017-02-22",12.85
"652","2017-02-23",12.55
"653","2017-02-24",13.2
"654","2017-02-27",13.85
"655","2017-02-28",13.6
"656","2017-03-01",14.4
"657","2017-03-02",14.35
"658","2017-03-03",14
"659","2017-03-06",14
"660","2017-03-07",14.1
"661","2017-03-08",14.65
"662","2017-03-09",14.85
"663","2017-03-10",15.4
"664","2017-03-13",15.45
"665","2017-03-14",15.05
"666","2017-03-15",15.6
"667","2017-03-16",15.95
"668","2017-03-17",16.4
"669","2017-03-20",16.4
"670","2017-03-21",16.35
"671","2017-03-22",15.7
"672","2017-03-23",16.35
"673","2017-03-24",16.799999
"674","2017-03-27",17.299999
"675","2017-03-28",17.1
"676","2017-03-29",17.4
"677","2017-03-30",17.4
"678","2017-03-31",17.15
"679","2017-04-03",16.950001
"680","2017-04-04",16.5
"681","2017-04-05",16.35
"682","2017-04-06",16.200001
"683","2017-04-07",16.35
"684","2017-04-10",16.049999
"685","2017-04-11",16.15
"686","2017-04-12",16.200001
"687","2017-04-13",16.200001
"688","2017-04-17",16.6
"689","2017-04-18",16.6
"690","2017-04-19",17.200001
"691","2017-04-20",17.9
"692","2017-04-21",17.549999
"693","2017-04-24",17.6
"694","2017-04-25",18.049999
"695","2017-04-26",18.299999
"696","2017-04-27",18.6
"697","2017-04-28",19
"698","2017-05-01",19.950001
"699","2017-05-02",20.049999
"700","2017-05-03",24.1
"701","2017-05-04",25
"702","2017-05-05",24.450001
"703","2017-05-08",24.35
"704","2017-05-09",24.4
"705","2017-05-10",22.4
"706","2017-05-11",23.225
"707","2017-05-12",23.1
"708","2017-05-15",23.299999
"709","2017-05-16",23.299999
"710","2017-05-17",22.200001
"711","2017-05-18",22.299999
"712","2017-05-19",22.75
"713","2017-05-22",23.200001
"714","2017-05-23",23.200001
"715","2017-05-24",23.75
"716","2017-05-25",24
"717","2017-05-26",25.15
"718","2017-05-30",25.299999
"719","2017-05-31",25.299999
"720","2017-06-01",26.049999
"721","2017-06-02",27.049999
"722","2017-06-05",26.299999
"723","2017-06-06",26.299999
"724","2017-06-07",26.1
"725","2017-06-08",27.15
"726","2017-06-09",26
"727","2017-06-12",25.9
"728","2017-06-13",26.049999
"729","2017-06-14",26.75
"730","2017-06-15",26.65
"731","2017-06-16",26.049999
"732","2017-06-19",26.4
"733","2017-06-20",26.75
"734","2017-06-21",26.65
"735","2017-06-22",27.1
"736","2017-06-23",27.65
"737","2017-06-26",27.15
"738","2017-06-27",26.9
"739","2017-06-28",27.25
"740","2017-06-29",27.049999
"741","2017-06-30",27.950001
"742","2017-07-03",28.1
"743","2017-07-05",27.950001
"744","2017-07-06",27.25
"745","2017-07-07",27.5
"746","2017-07-10",27.5
"747","2017-07-11",27.6
"748","2017-07-12",27.85
"749","2017-07-13",28.1
"750","2017-07-14",29
"751","2017-07-17",28.299999
"752","2017-07-18",29.049999
"753","2017-07-19",28.65
"754","2017-07-20",28.5
"755","2017-07-21",27.9
"756","2017-07-24",28.6
"757","2017-07-25",28.450001
"758","2017-07-26",28.200001
"759","2017-07-27",27.299999
"760","2017-07-28",27.25
"761","2017-07-31",27.4
"762","2017-08-01",27.549999
"763","2017-08-02",30.1
"764","2017-08-03",29.549999
"765","2017-08-04",29.65
"766","2017-08-07",30.549999
"767","2017-08-08",30.549999
"768","2017-08-09",30.15
"769","2017-08-10",29.65
"770","2017-08-11",30.4
"771","2017-08-14",30.9
"772","2017-08-15",31.049999
"773","2017-08-16",31.15
"774","2017-08-17",30.5
"775","2017-08-18",30.200001
"776","2017-08-21",30.35
"777","2017-08-22",30.6
"778","2017-08-23",30.9
"779","2017-08-24",30.75
"780","2017-08-25",29.549999
"781","2017-08-28",29.75
"782","2017-08-29",30.1
"783","2017-08-30",30
"784","2017-08-31",30.9
"785","2017-09-01",31.6
"786","2017-09-05",31.75
"787","2017-09-06",31.75
"788","2017-09-07",31.799999
"789","2017-09-08",31.950001
"790","2017-09-11",32.799999
"791","2017-09-12",31
"792","2017-09-13",30.299999
"793","2017-09-14",30.4
"794","2017-09-15",30.299999
"795","2017-09-18",30.65
"796","2017-09-19",30.375
"797","2017-09-20",29.25
"798","2017-09-21",29.25
"799","2017-09-22",29.75
"800","2017-09-25",28.9
"801","2017-09-26",28.549999
"802","2017-09-27",28.65
"803","2017-09-28",29.15
"804","2017-09-29",31.15
"805","2017-10-02",30.799999
"806","2017-10-03",29.5
"807","2017-10-04",30.799999
"808","2017-10-05",31.6
"809","2017-10-06",30.65
"810","2017-10-09",29.35
"811","2017-10-10",28.700001
"812","2017-10-11",28.4
"813","2017-10-12",27.85
"814","2017-10-13",28.4
"815","2017-10-16",28.700001
"816","2017-10-17",28.65
"817","2017-10-18",29.15
"818","2017-10-19",29.799999
"819","2017-10-20",30.6
"820","2017-10-23",30
"821","2017-10-24",29.6
"822","2017-10-25",29.5
"823","2017-10-26",29.35
"824","2017-10-27",29.75
"825","2017-10-30",29.025
"826","2017-10-31",29.65
"827","2017-11-01",28.299999
"828","2017-11-02",28.75
"829","2017-11-03",28.950001
"830","2017-11-06",28.5
"831","2017-11-07",28.65
"832","2017-11-08",28.5
"833","2017-11-09",28.799999
"834","2017-11-10",28.15
"835","2017-11-13",28.6
"836","2017-11-14",28.200001
"837","2017-11-15",28.299999
"838","2017-11-16",28.9
"839","2017-11-17",28.549999
"840","2017-11-20",28.799999
"841","2017-11-21",29.299999
"842","2017-11-22",29.799999
"843","2017-11-24",29.9
"844","2017-11-27",30
"845","2017-11-28",30.950001
"846","2017-11-29",30.35
"847","2017-11-30",30.549999
"848","2017-12-01",30.1
"849","2017-12-04",29.75
"850","2017-12-05",28.799999
"851","2017-12-06",27.35
"852","2017-12-07",29.924999
"853","2017-12-08",28.6
"854","2017-12-11",32.75
"855","2017-12-12",31.85
"856","2017-12-13",32.5
"857","2017-12-14",31.85
"858","2017-12-15",32.099998
"859","2017-12-18",32
"860","2017-12-19",32.299999
"861","2017-12-20",32.900002
"862","2017-12-21",32.75
"863","2017-12-22",32.849998
"864","2017-12-26",32.349998
"865","2017-12-27",32.599998
"866","2017-12-28",32.849998
"867","2017-12-29",32.400002
"868","2018-01-02",34.799999
"869","2018-01-03",34.349998
"870","2018-01-04",33.849998
"871","2018-01-05",33.849998
"872","2018-01-08",34.099998
"873","2018-01-09",34.549999
"874","2018-01-10",34.049999
"875","2018-01-11",34.650002
"876","2018-01-12",34.349998
"877","2018-01-16",33.799999
"878","2018-01-17",33.950001
"879","2018-01-18",34
"880","2018-01-19",34.549999
"881","2018-01-22",35
"882","2018-01-23",35.049999
"883","2018-01-24",35.5
"884","2018-01-25",36.200001
"885","2018-01-26",36.950001
"886","2018-01-29",36.549999
"887","2018-01-30",36.950001
"888","2018-01-31",37.349998
"889","2018-02-01",37.700001
"890","2018-02-02",37
"891","2018-02-05",36.450001
"892","2018-02-06",36.599998
"893","2018-02-07",36.099998
"894","2018-02-08",35.150002
"895","2018-02-09",35.849998
"896","2018-02-12",36
"897","2018-02-13",35.799999
"898","2018-02-14",36.424999
"899","2018-02-15",37.799999
"900","2018-02-16",37.700001
"901","2018-02-20",37
"902","2018-02-21",36.900002
"903","2018-02-22",35.950001
"904","2018-02-23",36.049999
"905","2018-02-26",36.25
"906","2018-02-27",35.849998
"907","2018-02-28",36.849998
"908","2018-03-01",35.900002
"909","2018-03-02",35.849998
"910","2018-03-05",36.150002
"911","2018-03-06",36.099998
"912","2018-03-07",36.650002
"913","2018-03-08",36.700001
"914","2018-03-09",37.75
"915","2018-03-12",38.900002
"916","2018-03-13",38.75
"917","2018-03-14",38.650002
"918","2018-03-15",38.099998
"919","2018-03-16",38.799999
"920","2018-03-19",39.099998
"921","2018-03-20",39.849998
"922","2018-03-21",39.400002
"923","2018-03-22",38.75
"924","2018-03-23",38.450001
"925","2018-03-26",39.299999
"926","2018-03-27",38.900002
"927","2018-03-28",39.099998
"928","2018-03-29",39.299999
"929","2018-04-02",37.900002
"930","2018-04-03",37.099998
"931","2018-04-04",37.349998
"932","2018-04-05",37.450001
"933","2018-04-06",36.599998
"934","2018-04-09",37.200001
"935","2018-04-10",37.849998
"936","2018-04-11",38.049999
"937","2018-04-12",39.349998
"938","2018-04-13",39.549999
"939","2018-04-16",40.799999
"940","2018-04-17",41.450001
"941","2018-04-18",41.299999
"942","2018-04-19",41.549999
"943","2018-04-20",41.75
"944","2018-04-23",41
"945","2018-04-24",40.75
"946","2018-04-25",40.5
"947","2018-04-26",40.549999
"948","2018-04-27",40.5
"949","2018-04-30",39.950001
"950","2018-05-01",40
"951","2018-05-02",40.349998
"952","2018-05-03",40.5
"953","2018-05-04",41.700001
"954","2018-05-07",37.400002
"955","2018-05-08",36.849998
"956","2018-05-09",37.900002
"957","2018-05-10",39.900002
"958","2018-05-11",39.75
"959","2018-05-14",39.650002
"960","2018-05-15",40.099998
"961","2018-05-16",40.299999
"962","2018-05-17",39.200001
"963","2018-05-18",38.700001
"964","2018-05-21",39.400002
"965","2018-05-22",39.5
"966","2018-05-23",39.349998
"967","2018-05-24",39.299999
"968","2018-05-25",39.549999
"969","2018-05-29",39
"970","2018-05-30",39.75
"971","2018-05-31",42.650002
"972","2018-06-01",42.200001
"973","2018-06-04",41.75
"974","2018-06-05",42.049999
"975","2018-06-06",42.700001
"976","2018-06-07",41.450001
"977","2018-06-08",40.700001
