"","date","AMCR"
"242","2013-05-02",10.2
"243","2013-05-03",10.2
"244","2013-05-06",10.2
"245","2013-05-07",9.9
"246","2013-05-08",9.88
"247","2013-05-09",9.85
"248","2013-05-10",9.95
"249","2013-05-13",9.95
"250","2013-05-14",10.29
"251","2013-05-15",9.99
"252","2013-05-16",9.99
"253","2013-05-17",9.63
"254","2013-05-20",9.63
"255","2013-05-21",9.57
"256","2013-05-22",9.57
"257","2013-05-23",9.87
"258","2013-05-24",9.87
"259","2013-05-28",9.65
"260","2013-05-29",9.65
"261","2013-05-30",9.84
"262","2013-05-31",9.61
"263","2013-06-03",9.61
"264","2013-06-04",9.3
"265","2013-06-05",9.3
"266","2013-06-06",9.07
"267","2013-06-07",9.07
"268","2013-06-10",9.1
"269","2013-06-11",9.1
"270","2013-06-12",9.22
"271","2013-06-13",9.22
"272","2013-06-14",9.22
"273","2013-06-17",9.22
"274","2013-06-18",9.22
"275","2013-06-19",9.22
"276","2013-06-20",8.8
"277","2013-06-21",8.8
"278","2013-06-24",9.17
"279","2013-06-25",9.43
"280","2013-06-26",9.43
"281","2013-06-27",9.43
"282","2013-06-28",9.18
"283","2013-07-01",9.24
"284","2013-07-02",9.36
"285","2013-07-03",9.36
"286","2013-07-05",9.36
"287","2013-07-08",9.36
"288","2013-07-09",9.36
"289","2013-07-10",9.36
"290","2013-07-11",9.78
"291","2013-07-12",9.78
"292","2013-07-15",9.78
"293","2013-07-16",10
"294","2013-07-17",9.98
"295","2013-07-18",9.98
"296","2013-07-19",9.98
"297","2013-07-22",9.98
"298","2013-07-23",9.5
"299","2013-07-24",9.5
"300","2013-07-25",9.47
"301","2013-07-26",9.47
"302","2013-07-29",9.53
"303","2013-07-30",9.53
"304","2013-07-31",9.6
"305","2013-08-01",9.6
"306","2013-08-02",9.6
"307","2013-08-05",9.75
"308","2013-08-06",9.75
"309","2013-08-07",9.75
"310","2013-08-08",9.69
"311","2013-08-09",9.69
"312","2013-08-12",9.69
"313","2013-08-13",9.69
"314","2013-08-14",9.95
"315","2013-08-15",9.95
"316","2013-08-16",9.95
"317","2013-08-19",9.5
"318","2013-08-20",9.6
"319","2013-08-21",9.75
"320","2013-08-22",9.75
"321","2013-08-23",9.75
"322","2013-08-26",9.75
"323","2013-08-27",9.75
"324","2013-08-28",9.35
"325","2013-08-29",9.37
"326","2013-08-30",9.4
"327","2013-09-03",9.4
"328","2013-09-04",9.4
"329","2013-09-05",9.4
"330","2013-09-06",9.86
"331","2013-09-09",9.88
"332","2013-09-10",9.88
"333","2013-09-11",10.06
"334","2013-09-12",10.06
"335","2013-09-13",10.06
"336","2013-09-16",10.06
"337","2013-09-17",10.34
"338","2013-09-18",10.34
"339","2013-09-19",9.98
"340","2013-09-20",9.93
"341","2013-09-23",9.93
"342","2013-09-24",9.63
"343","2013-09-25",9.63
"344","2013-09-26",9.63
"345","2013-09-27",9.63
"346","2013-09-30",9.85
"347","2013-10-01",9.77
"348","2013-10-02",9.89
"349","2013-10-03",9.86
"350","2013-10-04",9.98
"351","2013-10-07",9.98
"352","2013-10-08",9.84
"353","2013-10-09",9.84
"354","2013-10-10",9.6
"355","2013-10-11",9.6
"356","2013-10-14",9.6
"357","2013-10-15",9.6
"358","2013-10-16",10.05
"359","2013-10-17",10.2
"360","2013-10-18",10.11
"361","2013-10-21",10.45
"362","2013-10-22",10.45
"363","2013-10-23",10.45
"364","2013-10-24",10.4
"365","2013-10-25",10.3
"366","2013-10-28",10.3
"367","2013-10-29",9.97
"368","2013-10-30",10.3
"369","2013-10-31",10.3
"370","2013-11-01",10.3
"371","2013-11-04",10.3
"372","2013-11-05",10.34
"373","2013-11-06",10.43
"374","2013-11-07",10.35
"375","2013-11-08",10.23
"376","2013-11-11",10.23
"377","2013-11-12",10.4
"378","2013-11-13",10.23
"379","2013-11-14",10.23
"380","2013-11-15",10.23
"381","2013-11-18",10.56
"382","2013-11-19",10.52
"383","2013-11-20",10.44
"384","2013-11-21",10.44
"385","2013-11-22",10.16
"386","2013-11-25",10.28
"387","2013-11-26",10.18
"388","2013-11-27",10.18
"389","2013-11-29",10.15
"390","2013-12-02",10.02
"391","2013-12-03",10.02
"392","2013-12-04",10
"393","2013-12-05",10
"394","2013-12-06",10.2
"395","2013-12-09",10.11
"396","2013-12-10",10.11
"397","2013-12-11",10.21
"398","2013-12-12",10.21
"399","2013-12-13",10.18
"400","2013-12-16",10.4
"401","2013-12-17",10.3
"402","2013-12-18",9.28
"403","2013-12-19",9.32
"404","2013-12-20",9.37
"405","2013-12-23",9.48
"406","2013-12-24",9.48
"407","2013-12-26",9.45
"408","2013-12-27",9.45
"409","2013-12-30",9.3
"410","2013-12-31",9.3
"411","2014-01-02",9.52
"412","2014-01-03",9.43
"413","2014-01-06",9.43
"414","2014-01-07",9.45
"415","2014-01-08",9.49
"416","2014-01-09",9.44
"417","2014-01-10",9.42
"418","2014-01-13",9.42
"419","2014-01-14",9.19
"420","2014-01-15",9.19
"421","2014-01-16",9.02
"422","2014-01-17",9.25
"423","2014-01-21",9.25
"424","2014-01-22",9.26
"425","2014-01-23",9.42
"426","2014-01-24",9.42
"427","2014-01-27",9.42
"428","2014-01-28",9.1
"429","2014-01-29",9.34
"430","2014-01-30",9.3
"431","2014-01-31",9.32
"432","2014-02-03",9.32
"433","2014-02-04",9.32
"434","2014-02-05",9.26
"435","2014-02-06",9.26
"436","2014-02-07",9.43
"437","2014-02-10",9.52
"438","2014-02-11",9.52
"439","2014-02-12",9.84
"440","2014-02-13",9.84
"441","2014-02-14",9.84
"442","2014-02-18",9.84
"443","2014-02-19",9.84
"444","2014-02-20",9.8
"445","2014-02-21",9.59
"446","2014-02-24",9.59
"447","2014-02-25",9.59
"448","2014-02-26",9.59
"449","2014-02-27",9.59
"450","2014-02-28",9.59
"451","2014-03-03",9.59
"452","2014-03-04",9.26
"453","2014-03-05",9.26
"454","2014-03-06",9.26
"455","2014-03-07",9.15
"456","2014-03-10",9.15
"457","2014-03-11",9.15
"458","2014-03-12",9.15
"459","2014-03-13",9.15
"460","2014-03-14",9.15
"461","2014-03-17",9.15
"462","2014-03-18",9.15
"463","2014-03-19",9.15
"464","2014-03-20",9.15
"465","2014-03-21",9.15
"466","2014-03-24",9.15
"467","2014-03-25",9.15
"468","2014-03-26",9.15
"469","2014-03-27",9.15
"470","2014-03-28",9.15
"471","2014-03-31",9.15
"472","2014-04-01",9.15
"473","2014-04-02",9.15
"474","2014-04-03",9.15
"475","2014-04-04",9.41
"476","2014-04-07",9.41
"477","2014-04-08",9.41
"478","2014-04-09",9.41
"479","2014-04-10",9.41
"480","2014-04-11",9.41
"481","2014-04-14",9.41
"482","2014-04-15",9.41
"483","2014-04-16",9.41
"484","2014-04-17",9.41
"485","2014-04-21",9.41
"486","2014-04-22",9.49
"487","2014-04-23",9.49
"488","2014-04-24",9.49
"489","2014-04-25",9.49
"490","2014-04-28",9.49
"491","2014-04-29",9.49
"492","2014-04-30",9.49
"493","2014-05-01",9.49
"494","2014-05-02",9.49
"495","2014-05-05",9.49
"496","2014-05-06",9.6
"497","2014-05-07",9.6
"498","2014-05-08",9.6
"499","2014-05-09",9.6
"500","2014-05-12",9.6
"501","2014-05-13",9.6
"502","2014-05-14",9.8
"503","2014-05-15",9.8
"504","2014-05-16",9.7
"505","2014-05-19",9.7
"506","2014-05-20",9.7
"507","2014-05-21",9.7
"508","2014-05-22",9.7
"509","2014-05-23",9.7
"510","2014-05-27",9.7
"511","2014-05-28",9.7
"512","2014-05-29",9.7
"513","2014-05-30",9.7
"514","2014-06-02",9.7
"515","2014-06-03",9.7
"516","2014-06-04",9.7
"517","2014-06-05",9.7
"518","2014-06-06",9.7
"519","2014-06-09",9.7
"520","2014-06-10",9.7
"521","2014-06-11",9.7
"522","2014-06-12",9.7
"523","2014-06-13",9.7
"524","2014-06-16",9.7
"525","2014-06-17",9.7
"526","2014-06-18",9.7
"527","2014-06-19",9.7
"528","2014-06-20",9.7
"529","2014-06-23",9.85
"530","2014-06-24",9.85
"531","2014-06-25",9.85
"532","2014-06-26",9.85
"533","2014-06-27",9.85
"534","2014-06-30",9.85
"535","2014-07-01",9.85
"536","2014-07-02",9.85
"537","2014-07-03",9.85
"538","2014-07-07",9.85
"539","2014-07-08",9.85
"540","2014-07-09",9.85
"541","2014-07-10",9.85
"542","2014-07-11",9.85
"543","2014-07-14",9.74
"544","2014-07-15",9.74
"545","2014-07-16",9.74
"546","2014-07-17",9.51
"547","2014-07-18",9.51
"548","2014-07-21",9.51
"549","2014-07-22",9.51
"550","2014-07-23",9.51
"551","2014-07-24",9.51
"552","2014-07-25",9.51
"553","2014-07-28",9.51
"554","2014-07-29",9.51
"555","2014-07-30",9.51
"556","2014-07-31",9.51
"557","2014-08-01",9.51
"558","2014-08-04",9.51
"559","2014-08-05",9.51
"560","2014-08-06",9.51
"561","2014-08-07",9.51
"562","2014-08-08",9.51
"563","2014-08-11",9.51
"564","2014-08-12",9.51
"565","2014-08-13",9.51
"566","2014-08-14",9.51
"567","2014-08-15",9.51
"568","2014-08-18",9.51
"569","2014-08-19",9.51
"570","2014-08-20",9.51
"571","2014-08-21",9.51
"572","2014-08-22",9.51
"573","2014-08-25",9.51
"574","2014-08-26",9.51
"575","2014-08-27",9.51
"576","2014-08-28",9.51
"577","2014-08-29",9.51
"578","2014-09-02",9.51
"579","2014-09-03",9.51
"580","2014-09-04",9.51
"581","2014-09-05",9.51
"582","2014-09-08",10.28
"583","2014-09-09",10.28
"584","2014-09-10",10.28
"585","2014-09-11",10.28
"586","2014-09-12",10.28
"587","2014-09-15",10.28
"588","2014-09-16",10.28
"589","2014-09-17",10.28
"590","2014-09-18",10.28
"591","2014-09-19",10.28
"592","2014-09-22",10.28
"593","2014-09-23",10.28
"594","2014-09-24",10.28
"595","2014-09-25",10.28
"596","2014-09-26",10.28
"597","2014-09-29",10.28
"598","2014-09-30",10.28
"599","2014-10-01",10.28
"600","2014-10-02",10.28
"601","2014-10-03",10.28
"602","2014-10-06",10.28
"603","2014-10-07",10.28
"604","2014-10-08",10.28
"605","2014-10-09",9.84
"606","2014-10-10",9.84
"607","2014-10-13",9.84
"608","2014-10-14",9.84
"609","2014-10-15",9.84
"610","2014-10-16",9.84
"611","2014-10-17",9.84
"612","2014-10-20",9.84
"613","2014-10-21",9.84
"614","2014-10-22",9.84
"615","2014-10-23",9.84
"616","2014-10-24",9.84
"617","2014-10-27",9.84
"618","2014-10-28",9.84
"619","2014-10-29",9.84
"620","2014-10-30",9.84
"621","2014-10-31",9.84
"622","2014-11-03",9.84
"623","2014-11-04",9.84
"624","2014-11-05",10.09
"625","2014-11-06",10.34
"626","2014-11-07",10.34
"627","2014-11-10",10.34
"628","2014-11-11",10.43
"629","2014-11-12",10.43
"630","2014-11-13",10.43
"631","2014-11-14",10.43
"632","2014-11-17",10.43
"633","2014-11-18",10.43
"634","2014-11-19",10.43
"635","2014-11-20",10.43
"636","2014-11-21",10.43
"637","2014-11-24",10.43
"638","2014-11-25",10.43
"639","2014-11-26",10.43
"640","2014-11-28",10.43
"641","2014-12-01",10.43
"642","2014-12-02",10.43
"643","2014-12-03",10.43
"644","2014-12-04",10.43
"645","2014-12-05",10.43
"646","2014-12-08",10.43
"647","2014-12-09",10.43
"648","2014-12-10",10.49
"649","2014-12-11",10.49
"650","2014-12-12",10.49
"651","2014-12-15",10.49
"652","2014-12-16",10.49
"653","2014-12-17",10.59
"654","2014-12-18",10.59
"655","2014-12-19",10.59
"656","2014-12-22",10.59
"657","2014-12-23",10.59
"658","2014-12-24",10.59
"659","2014-12-26",10.59
"660","2014-12-29",11.2
"661","2014-12-30",11.2
"662","2014-12-31",11.2
"663","2015-01-02",11.2
"664","2015-01-05",11.2
"665","2015-01-06",11.2
"666","2015-01-07",10.72
"667","2015-01-08",10.72
"668","2015-01-09",10.72
"669","2015-01-12",10.72
"670","2015-01-13",10.72
"671","2015-01-14",10.72
"672","2015-01-15",10.72
"673","2015-01-16",10.72
"674","2015-01-20",10.72
"675","2015-01-21",10.72
"676","2015-01-22",10.72
"677","2015-01-23",10.72
"678","2015-01-26",10.72
"679","2015-01-27",10.72
"680","2015-01-28",9.98
"681","2015-01-29",9.83
"682","2015-01-30",9.83
"683","2015-02-02",9.83
"684","2015-02-03",9.83
"685","2015-02-04",9.98
"686","2015-02-05",9.98
"687","2015-02-06",9.98
"688","2015-02-09",10.19
"689","2015-02-10",10.24
"690","2015-02-11",10.24
"691","2015-02-12",10.24
"692","2015-02-13",10.24
"693","2015-02-17",10.24
"694","2015-02-18",10.24
"695","2015-02-19",10.24
"696","2015-02-20",10.24
"697","2015-02-23",10.24
"698","2015-02-24",10.24
"699","2015-02-25",10.24
"700","2015-02-26",10.24
"701","2015-02-27",10.24
"702","2015-03-02",10.24
"703","2015-03-03",10.24
"704","2015-03-04",10.24
"705","2015-03-05",10.24
"706","2015-03-06",10.24
"707","2015-03-09",10.24
"708","2015-03-10",10.24
"709","2015-03-11",10.24
"710","2015-03-12",10.24
"711","2015-03-13",10.24
"712","2015-03-16",10.24
"713","2015-03-17",10.8
"714","2015-03-18",10.8
"715","2015-03-19",10.8
"716","2015-03-20",10.8
"717","2015-03-23",10.8
"718","2015-03-24",10.8
"719","2015-03-25",10.8
"720","2015-03-26",10.8
"721","2015-03-27",10.8
"722","2015-03-30",10.8
"723","2015-03-31",10.61
"724","2015-04-01",10.61
"725","2015-04-02",10.61
"726","2015-04-06",10.61
"727","2015-04-07",10.61
"728","2015-04-08",10.61
"729","2015-04-09",10.61
"730","2015-04-10",10.61
"731","2015-04-13",10.61
"732","2015-04-14",10.61
"733","2015-04-15",10.61
"734","2015-04-16",10.61
"735","2015-04-17",10.61
"736","2015-04-20",10.61
"737","2015-04-21",10.61
"738","2015-04-22",10.61
"739","2015-04-23",10.61
"740","2015-04-24",10.61
"741","2015-04-27",10.61
"742","2015-04-28",10.61
"743","2015-04-29",10.61
"744","2015-04-30",10.61
"745","2015-05-01",10.61
"746","2015-05-04",10.61
"747","2015-05-05",10.61
"748","2015-05-06",10.61
"749","2015-05-07",10.45
"750","2015-05-08",10.61
"751","2015-05-11",10.61
"752","2015-05-12",10.61
"753","2015-05-13",10.61
"754","2015-05-14",10.61
"755","2015-05-15",10.61
"756","2015-05-18",10.61
"757","2015-05-19",10.61
"758","2015-05-20",10.61
"759","2015-05-21",10.61
"760","2015-05-22",10.61
"761","2015-05-26",10.61
"762","2015-05-27",10.61
"763","2015-05-28",10.61
"764","2015-05-29",10.61
"765","2015-06-01",10.61
"766","2015-06-02",10.61
"767","2015-06-03",10.61
"768","2015-06-04",10.61
"769","2015-06-05",10.61
"770","2015-06-08",10.61
"771","2015-06-09",10.61
"772","2015-06-10",10.61
"773","2015-06-11",10.61
"774","2015-06-12",10.61
"775","2015-06-15",10.61
"776","2015-06-16",10.61
"777","2015-06-17",10.61
"778","2015-06-18",10.61
"779","2015-06-19",10.61
"780","2015-06-22",10.61
"781","2015-06-23",10.61
"782","2015-06-24",10.61
"783","2015-06-25",10.61
"784","2015-06-26",10.61
"785","2015-06-29",10.61
"786","2015-06-30",10.61
"787","2015-07-01",10.61
"788","2015-07-02",10.61
"789","2015-07-06",10.61
"790","2015-07-07",10.61
"791","2015-07-08",10.61
"792","2015-07-09",10.61
"793","2015-07-10",10.61
"794","2015-07-13",10.61
"795","2015-07-14",10.61
"796","2015-07-15",10.61
"797","2015-07-16",10.61
"798","2015-07-17",10.61
"799","2015-07-20",10.61
"800","2015-07-21",10.61
"801","2015-07-22",10.48
"802","2015-07-23",10.48
"803","2015-07-24",10.48
"804","2015-07-27",10.48
"805","2015-07-28",10.4
"806","2015-07-29",10.4
"807","2015-07-30",10.4
"808","2015-07-31",10.4
"809","2015-08-03",10.3
"810","2015-08-04",10.3
"811","2015-08-05",10.3
"812","2015-08-06",10.3
"813","2015-08-07",10.3
"814","2015-08-10",10.3
"815","2015-08-11",10.3
"816","2015-08-12",10.3
"817","2015-08-13",10.3
"818","2015-08-14",10.3
"819","2015-08-17",10.3
"820","2015-08-18",10.3
"821","2015-08-19",10.3
"822","2015-08-20",10.3
"823","2015-08-21",10.3
"824","2015-08-24",10.3
"825","2015-08-25",10.3
"826","2015-08-26",10.3
"827","2015-08-27",9.4
"828","2015-08-28",9.4
"829","2015-08-31",9.4
"830","2015-09-01",9.4
"831","2015-09-02",9.4
"832","2015-09-03",9.4
"833","2015-09-04",9.4
"834","2015-09-08",9.4
"835","2015-09-09",9.4
"836","2015-09-10",9.4
"837","2015-09-11",9.4
"838","2015-09-14",9.4
"839","2015-09-15",9.4
"840","2015-09-16",9.4
"841","2015-09-17",9.4
"842","2015-09-18",9.4
"843","2015-09-21",9.4
"844","2015-09-22",9.4
"845","2015-09-23",9.4
"846","2015-09-24",9.4
"847","2015-09-25",9.4
"848","2015-09-28",9.4
"849","2015-09-29",9.4
"850","2015-09-30",9.4
"851","2015-10-01",9.4
"852","2015-10-02",9.4
"853","2015-10-05",9.4
"854","2015-10-06",9.4
"855","2015-10-07",9.4
"856","2015-10-08",9.4
"857","2015-10-09",9.4
"858","2015-10-12",9.4
"859","2015-10-13",9.4
"860","2015-10-14",9.4
"861","2015-10-15",9.44
"862","2015-10-16",9.44
"863","2015-10-19",9.44
"864","2015-10-20",9.44
"865","2015-10-21",9.44
"866","2015-10-22",9.44
"867","2015-10-23",9.44
"868","2015-10-26",9.44
"869","2015-10-27",9.44
"870","2015-10-28",9.44
"871","2015-10-29",9.44
"872","2015-10-30",9.44
"873","2015-11-02",9.44
"874","2015-11-03",9.44
"875","2015-11-04",9.44
"876","2015-11-05",9.43
"877","2015-11-06",9.43
"878","2015-11-09",9.43
"879","2015-11-10",9.43
"880","2015-11-11",9.43
"881","2015-11-12",9.66
"882","2015-11-13",9.66
"883","2015-11-16",9.66
"884","2015-11-17",9.66
"885","2015-11-18",9.66
"886","2015-11-19",9.66
"887","2015-11-20",9.66
"888","2015-11-23",9.66
"889","2015-11-24",9.66
"890","2015-11-25",9.66
"891","2015-11-27",9.66
"892","2015-11-30",9.66
"893","2015-12-01",9.66
"894","2015-12-02",9.66
"895","2015-12-03",9.66
"896","2015-12-04",9.66
"897","2015-12-07",9.66
"898","2015-12-08",9.66
"899","2015-12-09",9.53
"900","2015-12-10",9.53
"901","2015-12-11",9.53
"902","2015-12-14",9.53
"903","2015-12-15",9.53
"904","2015-12-16",9.53
"905","2015-12-17",9.53
"906","2015-12-18",9.53
"907","2015-12-21",9.36
"908","2015-12-22",9.53
"909","2015-12-23",9.53
"910","2015-12-24",9.53
"911","2015-12-28",9.53
"912","2015-12-29",9.53
"913","2015-12-30",9.53
"914","2015-12-31",9.65
"915","2016-01-04",9.65
"916","2016-01-05",9.44
"917","2016-01-06",9.44
"918","2016-01-07",9.44
"919","2016-01-08",9.44
"920","2016-01-11",9.05
"921","2016-01-12",8.7
"922","2016-01-13",8.7
"923","2016-01-14",8.7
"924","2016-01-15",8.7
"925","2016-01-19",8.7
"926","2016-01-20",8.7
"927","2016-01-21",8.7
"928","2016-01-22",8.7
"929","2016-01-25",8.7
"930","2016-01-26",8.7
"931","2016-01-27",8.7
"932","2016-01-28",8.7
"933","2016-01-29",8.7
"934","2016-02-01",8.7
"935","2016-02-02",8.7
"936","2016-02-03",8.7
"937","2016-02-04",8.7
"938","2016-02-05",8.7
"939","2016-02-08",8.7
"940","2016-02-09",8.7
"941","2016-02-10",8.7
"942","2016-02-11",8.7
"943","2016-02-12",8.7
"944","2016-02-16",8.7
"945","2016-02-17",8.7
"946","2016-02-18",8.7
"947","2016-02-19",8.7
"948","2016-02-22",8.7
"949","2016-02-23",8.7
"950","2016-02-24",8.7
"951","2016-02-25",8.7
"952","2016-02-26",8.7
"953","2016-02-29",8.7
"954","2016-03-01",8.7
"955","2016-03-02",8.7
"956","2016-03-03",8.7
"957","2016-03-04",8.7
"958","2016-03-07",8.7
"959","2016-03-08",8.7
"960","2016-03-09",8.7
"961","2016-03-10",10.47
"962","2016-03-11",10.47
"963","2016-03-14",10.47
"964","2016-03-15",10.47
"965","2016-03-16",10.47
"966","2016-03-17",10.47
"967","2016-03-18",10.47
"968","2016-03-21",10.47
"969","2016-03-22",10.47
"970","2016-03-23",10.47
"971","2016-03-24",10.47
"972","2016-03-28",10.47
"973","2016-03-29",10.47
"974","2016-03-30",10.47
"975","2016-03-31",10.47
"976","2016-04-01",10.47
"977","2016-04-04",10.47
"978","2016-04-05",10.47
"979","2016-04-06",10.47
"980","2016-04-07",10.85
"981","2016-04-08",10.85
"982","2016-04-11",11
"983","2016-04-12",11
"984","2016-04-13",11
"985","2016-04-14",11
"986","2016-04-15",11
"987","2016-04-18",11
"988","2016-04-19",11
"989","2016-04-20",11
"990","2016-04-21",11
"991","2016-04-22",11
"992","2016-04-25",11
"993","2016-04-26",11
"994","2016-04-27",11
"995","2016-04-28",11
"996","2016-04-29",11
"997","2016-05-02",11
"998","2016-05-03",11
"999","2016-05-04",11.76
"1000","2016-05-05",11.76
"1001","2016-05-06",11.76
