"","date","MANT"
"151","2007-08-08",33.459999
"152","2007-08-09",32.040001
"153","2007-08-10",34.080002
"154","2007-08-13",34.07
"155","2007-08-14",33.360001
"156","2007-08-15",34.080002
"157","2007-08-16",35.310001
"158","2007-08-17",35
"159","2007-08-20",35.200001
"160","2007-08-21",35.5
"161","2007-08-22",36.43
"162","2007-08-23",36.220001
"163","2007-08-24",36.689999
"164","2007-08-27",35.82
"165","2007-08-28",35.900002
"166","2007-08-29",36.529999
"167","2007-08-30",35.919998
"168","2007-08-31",35.759998
"169","2007-09-04",35.959999
"170","2007-09-05",36
"171","2007-09-06",36.080002
"172","2007-09-07",35.900002
"173","2007-09-10",36
"174","2007-09-11",36.59
"175","2007-09-12",36.220001
"176","2007-09-13",36.07
"177","2007-09-14",36.630001
"178","2007-09-17",36.040001
"179","2007-09-18",36.939999
"180","2007-09-19",37.52
"181","2007-09-20",36.779999
"182","2007-09-21",36.720001
"183","2007-09-24",36.400002
"184","2007-09-25",36.57
"185","2007-09-26",36.77
"186","2007-09-27",36.77
"187","2007-09-28",35.98
"188","2007-10-01",36.75
"189","2007-10-02",37.009998
"190","2007-10-03",36.639999
"191","2007-10-04",36.43
"192","2007-10-05",37.130001
"193","2007-10-08",37.48
"194","2007-10-09",37.470001
"195","2007-10-10",37.599998
"196","2007-10-11",36.700001
"197","2007-10-12",36.91
"198","2007-10-15",36.93
"199","2007-10-16",36.75
"200","2007-10-17",36.41
"201","2007-10-18",36.75
"202","2007-10-19",35.880001
"203","2007-10-22",37.130001
"204","2007-10-23",37.099998
"205","2007-10-24",36.810001
"206","2007-10-25",36.84
"207","2007-10-26",37.450001
"208","2007-10-29",39.200001
"209","2007-10-30",39.220001
"210","2007-10-31",39.759998
"211","2007-11-01",42.439999
"212","2007-11-02",43.07
"213","2007-11-05",41.669998
"214","2007-11-06",41.09
"215","2007-11-07",40.689999
"216","2007-11-08",40.419998
"217","2007-11-09",38.669998
"218","2007-11-12",39.700001
"219","2007-11-13",40.299999
"220","2007-11-14",39.790001
"221","2007-11-15",39.290001
"222","2007-11-16",39.720001
"223","2007-11-19",39.5
"224","2007-11-20",38.189999
"225","2007-11-21",37.73
"226","2007-11-23",37.900002
"227","2007-11-26",37.93
"228","2007-11-27",38.299999
"229","2007-11-28",39.509998
"230","2007-11-29",39.189999
"231","2007-11-30",38.689999
"232","2007-12-03",38.310001
"233","2007-12-04",38.82
"234","2007-12-05",39.919998
"235","2007-12-06",42.82
"236","2007-12-07",44.080002
"237","2007-12-10",42.279999
"238","2007-12-11",40.759998
"239","2007-12-12",42.91
"240","2007-12-13",42.98
"241","2007-12-14",43.849998
"242","2007-12-17",42.990002
"243","2007-12-18",43.349998
"244","2007-12-19",44.709999
"245","2007-12-20",45
"246","2007-12-21",44.380001
"247","2007-12-24",45
"248","2007-12-26",44.91
"249","2007-12-27",43.669998
"250","2007-12-28",43.82
"251","2007-12-31",43.82
"252","2008-01-02",42.43
"253","2008-01-03",42.049999
"254","2008-01-04",40.099998
"255","2008-01-07",40.299999
"256","2008-01-08",39.02
"257","2008-01-09",39.310001
"258","2008-01-10",39.650002
"259","2008-01-11",38.799999
"260","2008-01-14",39.549999
"261","2008-01-15",39.310001
"262","2008-01-16",39.139999
"263","2008-01-17",38.59
"264","2008-01-18",38.720001
"265","2008-01-22",38.439999
"266","2008-01-23",37.68
"267","2008-01-24",38.32
"268","2008-01-25",38.16
"269","2008-01-28",38.52
"270","2008-01-29",38.560001
"271","2008-01-30",39.130001
"272","2008-01-31",40.900002
"273","2008-02-01",43.139999
"274","2008-02-04",43.950001
"275","2008-02-05",43.709999
"276","2008-02-06",43.93
"277","2008-02-07",43.970001
"278","2008-02-08",43.59
"279","2008-02-11",46.009998
"280","2008-02-12",44.52
"281","2008-02-13",45.200001
"282","2008-02-14",44.060001
"283","2008-02-15",43.389999
"284","2008-02-19",43.82
"285","2008-02-20",43.169998
"286","2008-02-21",42.330002
"287","2008-02-22",42.450001
"288","2008-02-25",43.560001
"289","2008-02-26",44.360001
"290","2008-02-27",44.970001
"291","2008-02-28",44.619999
"292","2008-02-29",44.080002
"293","2008-03-03",43.830002
"294","2008-03-04",44.200001
"295","2008-03-05",43.73
"296","2008-03-06",42.490002
"297","2008-03-07",42.32
"298","2008-03-10",40.220001
"299","2008-03-11",41.630001
"300","2008-03-12",41.419998
"301","2008-03-13",42.560001
"302","2008-03-14",42
"303","2008-03-17",41.139999
"304","2008-03-18",42.41
"305","2008-03-19",42.709999
"306","2008-03-20",45.549999
"307","2008-03-24",46.330002
"308","2008-03-25",46.150002
"309","2008-03-26",47.700001
"310","2008-03-27",47
"311","2008-03-28",45.68
"312","2008-03-31",45.360001
"313","2008-04-01",47
"314","2008-04-02",46.16
"315","2008-04-03",46.349998
"316","2008-04-04",46.299999
"317","2008-04-07",46.139999
"318","2008-04-08",47.419998
"319","2008-04-09",46.73
"320","2008-04-10",46
"321","2008-04-11",44.189999
"322","2008-04-14",43.709999
"323","2008-04-15",44.130001
"324","2008-04-16",45.540001
"325","2008-04-17",45.299999
"326","2008-04-18",45.759998
"327","2008-04-21",46.27
"328","2008-04-22",45.740002
"329","2008-04-23",46.16
"330","2008-04-24",47.52
"331","2008-04-25",47.18
"332","2008-04-28",47.75
"333","2008-04-29",47.439999
"334","2008-04-30",47.77
"335","2008-05-01",50.82
"336","2008-05-02",48.400002
"337","2008-05-05",46.610001
"338","2008-05-06",47.77
"339","2008-05-07",46.779999
"340","2008-05-08",47.029999
"341","2008-05-09",46.599998
"342","2008-05-12",46.919998
"343","2008-05-13",46.400002
"344","2008-05-14",46.990002
"345","2008-05-15",46.189999
"346","2008-05-16",45.98
"347","2008-05-19",46.380001
"348","2008-05-20",46.709999
"349","2008-05-21",46.880001
"350","2008-05-22",46.970001
"351","2008-05-23",46.91
"352","2008-05-27",48.720001
"353","2008-05-28",49.130001
"354","2008-05-29",50.529999
"355","2008-05-30",50.43
"356","2008-06-02",49.830002
"357","2008-06-03",50.84
"358","2008-06-04",53.110001
"359","2008-06-05",53.889999
"360","2008-06-06",52.040001
"361","2008-06-09",51.529999
"362","2008-06-10",51.639999
"363","2008-06-11",50.630001
"364","2008-06-12",50.32
"365","2008-06-13",51
"366","2008-06-16",51.369999
"367","2008-06-17",52.040001
"368","2008-06-18",51.990002
"369","2008-06-19",52.23
"370","2008-06-20",50.799999
"371","2008-06-23",49.419998
"372","2008-06-24",48.75
"373","2008-06-25",50.009998
"374","2008-06-26",48.639999
"375","2008-06-27",48.720001
"376","2008-06-30",48.119999
"377","2008-07-01",47.470001
"378","2008-07-02",47.259998
"379","2008-07-03",47.630001
"380","2008-07-07",47.790001
"381","2008-07-08",49.639999
"382","2008-07-09",49.369999
"383","2008-07-10",50.349998
"384","2008-07-11",50.490002
"385","2008-07-14",51.52
"386","2008-07-15",50.419998
"387","2008-07-16",50.189999
"388","2008-07-17",50
"389","2008-07-18",50.52
"390","2008-07-21",50.91
"391","2008-07-22",53.959999
"392","2008-07-23",55.110001
"393","2008-07-24",55.400002
"394","2008-07-25",54.970001
"395","2008-07-28",54.119999
"396","2008-07-29",55.330002
"397","2008-07-30",56.18
"398","2008-07-31",55.84
"399","2008-08-01",56.43
"400","2008-08-04",58.560001
"401","2008-08-05",58.049999
"402","2008-08-06",57.630001
"403","2008-08-07",57.669998
"404","2008-08-08",60.169998
"405","2008-08-11",61.419998
"406","2008-08-12",59.650002
"407","2008-08-13",58.580002
"408","2008-08-14",59.080002
"409","2008-08-15",58.860001
"410","2008-08-18",57.759998
"411","2008-08-19",57.48
"412","2008-08-20",58.380001
"413","2008-08-21",57.91
"414","2008-08-22",59.290001
"415","2008-08-25",57.68
"416","2008-08-26",58.709999
"417","2008-08-27",59.029999
"418","2008-08-28",59.84
"419","2008-08-29",58.889999
"420","2008-09-02",59.779999
"421","2008-09-03",60.330002
"422","2008-09-04",57.84
"423","2008-09-05",55.610001
"424","2008-09-08",57.5
"425","2008-09-09",57.200001
"426","2008-09-10",58.16
"427","2008-09-11",56.290001
"428","2008-09-12",56.240002
"429","2008-09-15",54.040001
"430","2008-09-16",56.040001
"431","2008-09-17",52.580002
"432","2008-09-18",52.799999
"433","2008-09-19",58.849998
"434","2008-09-22",58.27
"435","2008-09-23",57.470001
"436","2008-09-24",58.25
"437","2008-09-25",58.779999
"438","2008-09-26",59.830002
"439","2008-09-29",56.060001
"440","2008-09-30",59.290001
"441","2008-10-01",58.290001
"442","2008-10-02",56.700001
"443","2008-10-03",53.580002
"444","2008-10-06",55.82
"445","2008-10-07",52.349998
"446","2008-10-08",52.450001
"447","2008-10-09",49.07
"448","2008-10-10",48.73
"449","2008-10-13",53.110001
"450","2008-10-14",52.099998
"451","2008-10-15",48.66
"452","2008-10-16",51
"453","2008-10-17",49.099998
"454","2008-10-20",51.540001
"455","2008-10-21",50.25
"456","2008-10-22",47
"457","2008-10-23",42.439999
"458","2008-10-24",42.98
"459","2008-10-27",41.34
"460","2008-10-28",44.099998
"461","2008-10-29",46.389999
"462","2008-10-30",51
"463","2008-10-31",53.939999
"464","2008-11-03",54
"465","2008-11-04",53.259998
"466","2008-11-05",50.18
"467","2008-11-06",50.5
"468","2008-11-07",49.400002
"469","2008-11-10",49.669998
"470","2008-11-11",49.98
"471","2008-11-12",49.279999
"472","2008-11-13",50.77
"473","2008-11-14",49.59
"474","2008-11-17",48.369999
"475","2008-11-18",50.849998
"476","2008-11-19",48.490002
"477","2008-11-20",49.060001
"478","2008-11-21",47.27
"479","2008-11-24",51.07
"480","2008-11-25",52.91
"481","2008-11-26",54.169998
"482","2008-11-28",54.419998
"483","2008-12-01",53.119999
"484","2008-12-02",53.009998
"485","2008-12-03",52.200001
"486","2008-12-04",49.25
"487","2008-12-05",50.790001
"488","2008-12-08",51.860001
"489","2008-12-09",50.689999
"490","2008-12-10",50.419998
"491","2008-12-11",49.080002
"492","2008-12-12",51.16
"493","2008-12-15",49.299999
"494","2008-12-16",51.639999
"495","2008-12-17",50.919998
"496","2008-12-18",50.759998
"497","2008-12-19",50.509998
"498","2008-12-22",50.48
"499","2008-12-23",49.799999
"500","2008-12-24",48.950001
"501","2008-12-26",50.720001
"502","2008-12-29",50.900002
"503","2008-12-30",53.439999
"504","2008-12-31",54.189999
"505","2009-01-02",54.189999
"506","2009-01-05",54.23
"507","2009-01-06",55.700001
"508","2009-01-07",54.900002
"509","2009-01-08",55.07
"510","2009-01-09",54.470001
"511","2009-01-12",54.290001
"512","2009-01-13",55.98
"513","2009-01-14",55.650002
"514","2009-01-15",57.029999
"515","2009-01-16",56.93
"516","2009-01-20",53.950001
"517","2009-01-21",55.939999
"518","2009-01-22",55.959999
"519","2009-01-23",57
"520","2009-01-26",59.259998
"521","2009-01-27",55.720001
"522","2009-01-28",55.830002
"523","2009-01-29",55.18
"524","2009-01-30",53.630001
"525","2009-02-02",54.68
"526","2009-02-03",55.119999
"527","2009-02-04",55.779999
"528","2009-02-05",56.740002
"529","2009-02-06",57.509998
"530","2009-02-09",57.310001
"531","2009-02-10",55.84
"532","2009-02-11",57.41
"533","2009-02-12",57.66
"534","2009-02-13",58.509998
"535","2009-02-17",58.23
"536","2009-02-18",57.990002
"537","2009-02-19",57.369999
"538","2009-02-20",57.48
"539","2009-02-23",55.98
"540","2009-02-24",56.84
"541","2009-02-25",56.799999
"542","2009-02-26",51.740002
"543","2009-02-27",52.169998
"544","2009-03-02",50.77
"545","2009-03-03",48.720001
"546","2009-03-04",44.110001
"547","2009-03-05",43.959999
"548","2009-03-06",43.98
"549","2009-03-09",43.310001
"550","2009-03-10",44.040001
"551","2009-03-11",42.630001
"552","2009-03-12",44.540001
"553","2009-03-13",43.939999
"554","2009-03-16",43.049999
"555","2009-03-17",43.549999
"556","2009-03-18",42.790001
"557","2009-03-19",39.580002
"558","2009-03-20",41.279999
"559","2009-03-23",42.630001
"560","2009-03-24",39.290001
"561","2009-03-25",40.32
"562","2009-03-26",41.34
"563","2009-03-27",42.619999
"564","2009-03-30",42.150002
"565","2009-03-31",41.900002
"566","2009-04-01",42.990002
"567","2009-04-02",44.57
"568","2009-04-03",43.599998
"569","2009-04-06",42.759998
"570","2009-04-07",40.66
"571","2009-04-08",41.580002
"572","2009-04-09",42.580002
"573","2009-04-13",41.98
"574","2009-04-14",41.02
"575","2009-04-15",40.889999
"576","2009-04-16",41.560001
"577","2009-04-17",41.080002
"578","2009-04-20",40.810001
"579","2009-04-21",40.75
"580","2009-04-22",41.009998
"581","2009-04-23",40.990002
"582","2009-04-24",41.759998
"583","2009-04-27",41.009998
"584","2009-04-28",42.040001
"585","2009-04-29",43.220001
"586","2009-04-30",36.189999
"587","2009-05-01",36.150002
"588","2009-05-04",35
"589","2009-05-05",34.900002
"590","2009-05-06",35.52
"591","2009-05-07",37
"592","2009-05-08",37.41
"593","2009-05-11",36.66
"594","2009-05-12",36.93
"595","2009-05-13",36.110001
"596","2009-05-14",36.369999
"597","2009-05-15",37.310001
"598","2009-05-18",37.349998
"599","2009-05-19",37.560001
"600","2009-05-20",37.73
"601","2009-05-21",37.709999
"602","2009-05-22",37.779999
"603","2009-05-26",38.639999
"604","2009-05-27",37.5
"605","2009-05-28",37.919998
"606","2009-05-29",38.349998
"607","2009-06-01",39.110001
"608","2009-06-02",38.689999
"609","2009-06-03",38.84
"610","2009-06-04",39.130001
"611","2009-06-05",39.34
"612","2009-06-08",42.110001
"613","2009-06-09",43.450001
"614","2009-06-10",43.189999
"615","2009-06-11",43.25
"616","2009-06-12",43.18
"617","2009-06-15",42.09
"618","2009-06-16",41.73
"619","2009-06-17",42.099998
"620","2009-06-18",42.490002
"621","2009-06-19",42.799999
"622","2009-06-22",41.849998
"623","2009-06-23",41.240002
"624","2009-06-24",41.540001
"625","2009-06-25",42.25
"626","2009-06-26",42.790001
"627","2009-06-29",42.790001
"628","2009-06-30",43.040001
"629","2009-07-01",43.490002
"630","2009-07-02",42.5
"631","2009-07-06",42.16
"632","2009-07-07",41.009998
"633","2009-07-08",40.610001
"634","2009-07-09",40.619999
"635","2009-07-10",40.950001
"636","2009-07-13",42.169998
"637","2009-07-14",41.700001
"638","2009-07-15",42.299999
"639","2009-07-16",42.330002
"640","2009-07-17",43.040001
"641","2009-07-20",43.09
"642","2009-07-21",43.009998
"643","2009-07-22",43.07
"644","2009-07-23",44.900002
"645","2009-07-24",44.810001
"646","2009-07-27",44.419998
"647","2009-07-28",45.040001
"648","2009-07-29",45
"649","2009-07-30",51.009998
"650","2009-07-31",53.23
"651","2009-08-03",54.16
"652","2009-08-04",53.549999
"653","2009-08-05",53.639999
"654","2009-08-06",52.84
"655","2009-08-07",53.580002
"656","2009-08-10",53.860001
"657","2009-08-11",53.48
"658","2009-08-12",53.529999
"659","2009-08-13",54.700001
"660","2009-08-14",54.400002
"661","2009-08-17",53.740002
"662","2009-08-18",53.740002
"663","2009-08-19",53.77
"664","2009-08-20",54.130001
"665","2009-08-21",54.279999
"666","2009-08-24",53.950001
"667","2009-08-25",54
"668","2009-08-26",53.669998
"669","2009-08-27",53.75
"670","2009-08-28",53.34
"671","2009-08-31",52.84
"672","2009-09-01",53.049999
"673","2009-09-02",53.349998
"674","2009-09-03",52.689999
"675","2009-09-04",53.07
"676","2009-09-08",52.41
"677","2009-09-09",52.529999
"678","2009-09-10",52.529999
"679","2009-09-11",52.209999
"680","2009-09-14",52.16
"681","2009-09-15",50.98
"682","2009-09-16",51.02
"683","2009-09-17",50.290001
"684","2009-09-18",49.639999
"685","2009-09-21",49.5
"686","2009-09-22",48.419998
"687","2009-09-23",49.560001
"688","2009-09-24",48.169998
"689","2009-09-25",48.139999
"690","2009-09-28",49.34
"691","2009-09-29",48.34
"692","2009-09-30",47.099998
"693","2009-10-01",47.09
"694","2009-10-02",47.169998
"695","2009-10-05",47.66
"696","2009-10-06",48.279999
"697","2009-10-07",47.880001
"698","2009-10-08",48.200001
"699","2009-10-09",48.759998
"700","2009-10-12",47.869999
"701","2009-10-13",47.400002
"702","2009-10-14",47.540001
"703","2009-10-15",47.57
"704","2009-10-16",47.18
"705","2009-10-19",47.529999
"706","2009-10-20",47.02
"707","2009-10-21",46.57
"708","2009-10-22",47.34
"709","2009-10-23",46.889999
"710","2009-10-26",46.700001
"711","2009-10-27",46.849998
"712","2009-10-28",46.02
"713","2009-10-29",44.599998
"714","2009-10-30",43.860001
"715","2009-11-02",44.189999
"716","2009-11-03",44.82
"717","2009-11-04",44.240002
"718","2009-11-05",44.720001
"719","2009-11-06",45
"720","2009-11-09",45.189999
"721","2009-11-10",45.150002
"722","2009-11-11",45.25
"723","2009-11-12",44.740002
"724","2009-11-13",44.98
"725","2009-11-16",45.259998
"726","2009-11-17",45.09
"727","2009-11-18",45.5
"728","2009-11-19",44.25
"729","2009-11-20",44.220001
"730","2009-11-23",44.970001
"731","2009-11-24",44.98
"732","2009-11-25",44.759998
"733","2009-11-27",43.77
"734","2009-11-30",43.279999
"735","2009-12-01",43.75
"736","2009-12-02",44.25
"737","2009-12-03",43.880001
"738","2009-12-04",45.119999
"739","2009-12-07",44.82
"740","2009-12-08",44.650002
"741","2009-12-09",44.43
"742","2009-12-10",44.400002
"743","2009-12-11",44.34
"744","2009-12-14",45.220001
"745","2009-12-15",45.880001
"746","2009-12-16",46.27
"747","2009-12-17",44.950001
"748","2009-12-18",45.709999
"749","2009-12-21",47.200001
"750","2009-12-22",47.849998
"751","2009-12-23",48.150002
"752","2009-12-24",50.299999
"753","2009-12-28",49.619999
"754","2009-12-29",49.68
"755","2009-12-30",49.669998
"756","2009-12-31",48.34
"757","2010-01-04",49.450001
"758","2010-01-05",48.84
"759","2010-01-06",49.009998
"760","2010-01-07",48.93
"761","2010-01-08",49.25
"762","2010-01-11",49.41
"763","2010-01-12",49.740002
"764","2010-01-13",50.060001
"765","2010-01-14",50.279999
"766","2010-01-15",50.16
"767","2010-01-19",50.459999
"768","2010-01-20",50.25
"769","2010-01-21",50.139999
"770","2010-01-22",48.779999
"771","2010-01-25",48.849998
"772","2010-01-26",48.77
"773","2010-01-27",48.869999
"774","2010-01-28",47.790001
"775","2010-01-29",47.91
"776","2010-02-01",48.130001
"777","2010-02-02",47.43
"778","2010-02-03",46.709999
"779","2010-02-04",46
"780","2010-02-05",44.93
"781","2010-02-08",44.889999
"782","2010-02-09",44.93
"783","2010-02-10",44.75
"784","2010-02-11",45.099998
"785","2010-02-12",44.669998
"786","2010-02-16",45.299999
"787","2010-02-17",46.240002
"788","2010-02-18",46.720001
"789","2010-02-19",47.23
"790","2010-02-22",47.32
"791","2010-02-23",47.5
"792","2010-02-24",48.119999
"793","2010-02-25",49.380001
"794","2010-02-26",49.380001
"795","2010-03-01",49.799999
"796","2010-03-02",50
"797","2010-03-03",49.970001
"798","2010-03-04",50.52
"799","2010-03-05",50.459999
"800","2010-03-08",50.150002
"801","2010-03-09",50.34
"802","2010-03-10",50.57
"803","2010-03-11",50.48
"804","2010-03-12",50.5
"805","2010-03-15",50.049999
"806","2010-03-16",50.400002
"807","2010-03-17",51.099998
"808","2010-03-18",51.52
"809","2010-03-19",50.599998
"810","2010-03-22",51.25
"811","2010-03-23",51.27
"812","2010-03-24",51.119999
"813","2010-03-25",51.27
"814","2010-03-26",50.939999
"815","2010-03-29",51.049999
"816","2010-03-30",51.02
"817","2010-03-31",48.830002
"818","2010-04-01",49.299999
"819","2010-04-05",48.970001
"820","2010-04-06",49.75
"821","2010-04-07",50
"822","2010-04-08",49.939999
"823","2010-04-09",49.919998
"824","2010-04-12",50
"825","2010-04-13",49.990002
"826","2010-04-14",50
"827","2010-04-15",49.779999
"828","2010-04-16",49.200001
"829","2010-04-19",49.32
"830","2010-04-20",49.790001
"831","2010-04-21",49.77
"832","2010-04-22",49.990002
"833","2010-04-23",50.360001
"834","2010-04-26",50.02
"835","2010-04-27",50.259998
"836","2010-04-28",49.369999
"837","2010-04-29",45.630001
"838","2010-04-30",45.080002
"839","2010-05-03",45.009998
"840","2010-05-04",44.75
"841","2010-05-05",44.259998
"842","2010-05-06",43.73
"843","2010-05-07",43.619999
"844","2010-05-10",43.470001
"845","2010-05-11",43.139999
"846","2010-05-12",43.450001
"847","2010-05-13",43.689999
"848","2010-05-14",43.43
"849","2010-05-17",44.970001
"850","2010-05-18",45.610001
"851","2010-05-19",46
"852","2010-05-20",44.220001
"853","2010-05-21",44.799999
"854","2010-05-24",44.07
"855","2010-05-25",43.849998
"856","2010-05-26",44.959999
"857","2010-05-27",46.349998
"858","2010-05-28",46.23
"859","2010-06-01",46.27
"860","2010-06-02",46.720001
"861","2010-06-03",47.009998
"862","2010-06-04",45.91
"863","2010-06-07",45.799999
"864","2010-06-08",45.009998
"865","2010-06-09",45.07
"866","2010-06-10",46.439999
"867","2010-06-11",46.200001
"868","2010-06-14",46.5
"869","2010-06-15",46.66
"870","2010-06-16",46.700001
"871","2010-06-17",46.439999
"872","2010-06-18",46.110001
"873","2010-06-21",45.950001
"874","2010-06-22",44.799999
"875","2010-06-23",44.189999
"876","2010-06-24",43.490002
"877","2010-06-25",43.75
"878","2010-06-28",43.439999
"879","2010-06-29",42.880001
"880","2010-06-30",42.57
"881","2010-07-01",41.48
"882","2010-07-02",41.220001
"883","2010-07-06",40.759998
"884","2010-07-07",41.450001
"885","2010-07-08",41.900002
"886","2010-07-09",42.049999
"887","2010-07-12",41.459999
"888","2010-07-13",42.110001
"889","2010-07-14",42.009998
"890","2010-07-15",41.349998
"891","2010-07-16",40.490002
"892","2010-07-19",40.75
"893","2010-07-20",37.43
"894","2010-07-21",37.209999
"895","2010-07-22",38.220001
"896","2010-07-23",38.810001
"897","2010-07-26",40.139999
"898","2010-07-27",39.84
"899","2010-07-28",38.84
"900","2010-07-29",40.299999
"901","2010-07-30",39.650002
"902","2010-08-02",39.950001
"903","2010-08-03",39.59
"904","2010-08-04",40.310001
"905","2010-08-05",40.25
"906","2010-08-06",39.740002
"907","2010-08-09",40.34
"908","2010-08-10",38.84
"909","2010-08-11",37.400002
"910","2010-08-12",37.41
"911","2010-08-13",36.389999
"912","2010-08-16",36.560001
"913","2010-08-17",36.52
"914","2010-08-18",36.48
"915","2010-08-19",35.759998
"916","2010-08-20",35.779999
"917","2010-08-23",35.290001
"918","2010-08-24",34.91
"919","2010-08-25",35.259998
"920","2010-08-26",35
"921","2010-08-27",35.759998
"922","2010-08-30",35.599998
"923","2010-08-31",35.389999
"924","2010-09-01",36.18
"925","2010-09-02",35.389999
"926","2010-09-03",36.73
"927","2010-09-07",36.689999
"928","2010-09-08",36.93
"929","2010-09-09",36.959999
"930","2010-09-10",37.23
"931","2010-09-13",38
"932","2010-09-14",37.459999
"933","2010-09-15",37.169998
"934","2010-09-16",37.369999
"935","2010-09-17",37.950001
"936","2010-09-20",39.209999
"937","2010-09-21",38.77
"938","2010-09-22",37.509998
"939","2010-09-23",36.689999
"940","2010-09-24",38.040001
"941","2010-09-27",37.91
"942","2010-09-28",37.299999
"943","2010-09-29",38.490002
"944","2010-09-30",39.599998
"945","2010-10-01",39.57
"946","2010-10-04",38.900002
"947","2010-10-05",39.790001
"948","2010-10-06",39.560001
"949","2010-10-07",39.669998
"950","2010-10-08",39.68
"951","2010-10-11",39.689999
"952","2010-10-12",39.580002
"953","2010-10-13",40.18
"954","2010-10-14",40.310001
"955","2010-10-15",41.470001
"956","2010-10-18",42.16
"957","2010-10-19",41.310001
"958","2010-10-20",40.990002
