"","date","CLDT"
"80","2010-08-09",16.040001
"81","2010-08-10",15.92
"82","2010-08-11",15.6
"83","2010-08-12",15.24
"84","2010-08-13",15.12
"85","2010-08-16",15.61
"86","2010-08-17",15.55
"87","2010-08-18",15.61
"88","2010-08-19",15.35
"89","2010-08-20",15.52
"90","2010-08-23",15.46
"91","2010-08-24",16.15
"92","2010-08-25",16.5
"93","2010-08-26",16.52
"94","2010-08-27",17.17
"95","2010-08-30",16.200001
"96","2010-08-31",16.27
"97","2010-09-01",16.93
"98","2010-09-02",16.700001
"99","2010-09-03",16.860001
"100","2010-09-07",16.76
"101","2010-09-08",16.870001
"102","2010-09-09",16.809999
"103","2010-09-10",16.9
"104","2010-09-13",16.99
"105","2010-09-14",16.950001
"106","2010-09-15",17
"107","2010-09-16",16.879999
"108","2010-09-17",16.99
"109","2010-09-20",17
"110","2010-09-21",17.43
"111","2010-09-22",17.559999
"112","2010-09-23",17.049999
"113","2010-09-24",17.42
"114","2010-09-27",17.5
"115","2010-09-28",17.59
"116","2010-09-29",18.74
"117","2010-09-30",18.610001
"118","2010-10-01",18.799999
"119","2010-10-04",18.6
"120","2010-10-05",19.17
"121","2010-10-06",18.75
"122","2010-10-07",18.27
"123","2010-10-08",18.58
"124","2010-10-11",18.42
"125","2010-10-12",18.780001
"126","2010-10-13",19.01
"127","2010-10-14",18.799999
"128","2010-10-15",18.530001
"129","2010-10-18",18.91
"130","2010-10-19",18.76
"131","2010-10-20",18.85
"132","2010-10-21",18.65
"133","2010-10-22",18.52
"134","2010-10-25",18.92
"135","2010-10-26",18.98
"136","2010-10-27",18.969999
"137","2010-10-28",18.52
"138","2010-10-29",18.440001
"139","2010-11-01",18.18
"140","2010-11-02",18.389999
"141","2010-11-03",18.219999
"142","2010-11-04",18.58
"143","2010-11-05",18.25
"144","2010-11-08",17.99
"145","2010-11-09",18.139999
"146","2010-11-10",18.200001
"147","2010-11-11",18.15
"148","2010-11-12",17.73
"149","2010-11-15",17.41
"150","2010-11-16",16.4
"151","2010-11-17",17.09
"152","2010-11-18",16.99
"153","2010-11-19",16.59
"154","2010-11-22",16.450001
"155","2010-11-23",16.5
"156","2010-11-24",16.610001
"157","2010-11-26",16.6
"158","2010-11-29",16.559999
"159","2010-11-30",16.43
"160","2010-12-01",16.620001
"161","2010-12-02",16.6
"162","2010-12-03",16.540001
"163","2010-12-06",16.58
"164","2010-12-07",16.73
"165","2010-12-08",16.809999
"166","2010-12-09",16.99
"167","2010-12-10",17
"168","2010-12-13",16.93
"169","2010-12-14",17.23
"170","2010-12-15",17.190001
"171","2010-12-16",17.18
"172","2010-12-17",17.48
"173","2010-12-20",17.42
"174","2010-12-21",17.290001
"175","2010-12-22",17.290001
"176","2010-12-23",17.24
"177","2010-12-27",17.23
"178","2010-12-28",17.35
"179","2010-12-29",17.299999
"180","2010-12-30",17.27
"181","2010-12-31",17.25
"182","2011-01-03",17.48
"183","2011-01-04",17.049999
"184","2011-01-05",17.209999
"185","2011-01-06",17.450001
"186","2011-01-07",17.24
"187","2011-01-10",17.200001
"188","2011-01-11",17.25
"189","2011-01-12",17.379999
"190","2011-01-13",17.27
"191","2011-01-14",17.360001
"192","2011-01-18",17.309999
"193","2011-01-19",17.139999
"194","2011-01-20",17.139999
"195","2011-01-21",16.92
"196","2011-01-24",16.75
"197","2011-01-25",16.799999
"198","2011-01-26",17.209999
"199","2011-01-27",16.99
"200","2011-01-28",16.620001
"201","2011-01-31",16.540001
"202","2011-02-01",16.959999
"203","2011-02-02",16.1
"204","2011-02-03",16.18
"205","2011-02-04",16.629999
"206","2011-02-07",16.879999
"207","2011-02-08",17.120001
"208","2011-02-09",16.969999
"209","2011-02-10",17.290001
"210","2011-02-11",17.190001
"211","2011-02-14",17.299999
"212","2011-02-15",17.459999
"213","2011-02-16",17.25
"214","2011-02-17",17.41
"215","2011-02-18",17.389999
"216","2011-02-22",17.309999
"217","2011-02-23",17.059999
"218","2011-02-24",17.129999
"219","2011-02-25",17.5
"220","2011-02-28",17.469999
"221","2011-03-01",17.33
"222","2011-03-02",17.02
"223","2011-03-03",17.16
"224","2011-03-04",16.93
"225","2011-03-07",16.5
"226","2011-03-08",16.65
"227","2011-03-09",16.709999
"228","2011-03-10",16.530001
"229","2011-03-11",16.540001
"230","2011-03-14",16.139999
"231","2011-03-15",16.129999
"232","2011-03-16",16.02
"233","2011-03-17",16.09
"234","2011-03-18",16
"235","2011-03-21",16.65
"236","2011-03-22",16.469999
"237","2011-03-23",16.25
"238","2011-03-24",16.16
"239","2011-03-25",16.059999
"240","2011-03-28",16.16
"241","2011-03-29",16.09
"242","2011-03-30",16.18
"243","2011-03-31",16.25
"244","2011-04-01",16.5
"245","2011-04-04",16.49
"246","2011-04-05",16.34
"247","2011-04-06",16.26
"248","2011-04-07",16.280001
"249","2011-04-08",16.030001
"250","2011-04-11",16.25
"251","2011-04-12",16.25
"252","2011-04-13",16.209999
"253","2011-04-14",16.23
"254","2011-04-15",16.27
"255","2011-04-18",16.26
"256","2011-04-19",16.1
"257","2011-04-20",16.299999
"258","2011-04-21",16.370001
"259","2011-04-25",16.190001
"260","2011-04-26",16.33
"261","2011-04-27",16.27
"262","2011-04-28",16.18
"263","2011-04-29",16.15
"264","2011-05-02",15.74
"265","2011-05-03",16.209999
"266","2011-05-04",16.9
"267","2011-05-05",16.959999
"268","2011-05-06",17.09
"269","2011-05-09",17.01
"270","2011-05-10",17.07
"271","2011-05-11",16.85
"272","2011-05-12",17
"273","2011-05-13",16.83
"274","2011-05-16",16.620001
"275","2011-05-17",16.43
"276","2011-05-18",16.309999
"277","2011-05-19",16.25
"278","2011-05-20",15.95
"279","2011-05-23",15.62
"280","2011-05-24",15.71
"281","2011-05-25",15.68
"282","2011-05-26",16.25
"283","2011-05-27",16.219999
"284","2011-05-31",16.389999
"285","2011-06-01",16.17
"286","2011-06-02",16.200001
"287","2011-06-03",15.99
"288","2011-06-06",15.91
"289","2011-06-07",16.07
"290","2011-06-08",16.07
"291","2011-06-09",15.98
"292","2011-06-10",15.73
"293","2011-06-13",15.64
"294","2011-06-14",15.7
"295","2011-06-15",15.47
"296","2011-06-16",15.47
"297","2011-06-17",15.58
"298","2011-06-20",15.71
"299","2011-06-21",15.82
"300","2011-06-22",15.69
"301","2011-06-23",15.56
"302","2011-06-24",15.62
"303","2011-06-27",15.79
"304","2011-06-28",15.83
"305","2011-06-29",15.69
"306","2011-06-30",16.110001
"307","2011-07-01",16.440001
"308","2011-07-05",16.360001
"309","2011-07-06",16.200001
"310","2011-07-07",16.049999
"311","2011-07-08",15.83
"312","2011-07-11",15.98
"313","2011-07-12",15.89
"314","2011-07-13",15.82
"315","2011-07-14",15.92
"316","2011-07-15",16.1
"317","2011-07-18",15.97
"318","2011-07-19",16.15
"319","2011-07-20",15.99
"320","2011-07-21",16.049999
"321","2011-07-22",15.94
"322","2011-07-25",15.71
"323","2011-07-26",15.6
"324","2011-07-27",15.31
"325","2011-07-28",15.53
"326","2011-07-29",15.56
"327","2011-08-01",15.38
"328","2011-08-02",15.18
"329","2011-08-03",15.26
"330","2011-08-04",14.69
"331","2011-08-05",14.62
"332","2011-08-08",11.63
"333","2011-08-09",12.65
"334","2011-08-10",11.6
"335","2011-08-11",12.14
"336","2011-08-12",11.66
"337","2011-08-15",11.72
"338","2011-08-16",11.52
"339","2011-08-17",11.49
"340","2011-08-18",10.72
"341","2011-08-19",10.42
"342","2011-08-22",10.12
"343","2011-08-23",10.24
"344","2011-08-24",10.19
"345","2011-08-25",9.98
"346","2011-08-26",10
"347","2011-08-29",10.02
"348","2011-08-30",10.02
"349","2011-08-31",10.06
"350","2011-09-01",10.04
"351","2011-09-02",9.75
"352","2011-09-06",9.82
"353","2011-09-07",10
"354","2011-09-08",9.75
"355","2011-09-09",9.52
"356","2011-09-12",9.34
"357","2011-09-13",9.77
"358","2011-09-14",9.95
"359","2011-09-15",10.07
"360","2011-09-16",10.77
"361","2011-09-19",10.26
"362","2011-09-20",10.5
"363","2011-09-21",9.56
"364","2011-09-22",9.49
"365","2011-09-23",9.75
"366","2011-09-26",9.78
"367","2011-09-27",10.2
"368","2011-09-28",9.53
"369","2011-09-29",9.98
"370","2011-09-30",9.92
"371","2011-10-03",9.2
"372","2011-10-04",9.97
"373","2011-10-05",10.04
"374","2011-10-06",9.95
"375","2011-10-07",9.66
"376","2011-10-10",9.93
"377","2011-10-11",10.02
"378","2011-10-12",10.35
"379","2011-10-13",10.36
"380","2011-10-14",10.55
"381","2011-10-17",10.27
"382","2011-10-18",10.56
"383","2011-10-19",10.09
"384","2011-10-20",10.15
"385","2011-10-21",10.49
"386","2011-10-24",10.86
"387","2011-10-25",10.48
"388","2011-10-26",10.66
"389","2011-10-27",11.61
"390","2011-10-28",11.62
"391","2011-10-31",11.25
"392","2011-11-01",10.65
"393","2011-11-02",11.12
"394","2011-11-03",11.49
"395","2011-11-04",11.28
"396","2011-11-07",11.02
"397","2011-11-08",11.31
"398","2011-11-09",10.33
"399","2011-11-10",10.75
"400","2011-11-11",10.89
"401","2011-11-14",10.56
"402","2011-11-15",10.82
"403","2011-11-16",10.78
"404","2011-11-17",10.71
"405","2011-11-18",10.72
"406","2011-11-21",10.21
"407","2011-11-22",10.06
"408","2011-11-23",9.75
"409","2011-11-25",9.7
"410","2011-11-28",9.92
"411","2011-11-29",9.79
"412","2011-11-30",10.71
"413","2011-12-01",10.52
"414","2011-12-02",10.57
"415","2011-12-05",10.99
"416","2011-12-06",10.94
"417","2011-12-07",11
"418","2011-12-08",10.37
"419","2011-12-09",10.57
"420","2011-12-12",10.09
"421","2011-12-13",10.03
"422","2011-12-14",10.71
"423","2011-12-15",10.6
"424","2011-12-16",10.58
"425","2011-12-19",10.38
"426","2011-12-20",10.87
"427","2011-12-21",11.03
"428","2011-12-22",11.27
"429","2011-12-23",11.17
"430","2011-12-27",11.22
"431","2011-12-28",10.7
"432","2011-12-29",10.73
"433","2011-12-30",10.78
"434","2012-01-03",11.13
"435","2012-01-04",10.99
"436","2012-01-05",11
"437","2012-01-06",11.06
"438","2012-01-09",11.04
"439","2012-01-10",11.19
"440","2012-01-11",11.28
"441","2012-01-12",11.47
"442","2012-01-13",11.39
"443","2012-01-17",11.39
"444","2012-01-18",11.78
"445","2012-01-19",11.95
"446","2012-01-20",11.99
"447","2012-01-23",11.98
"448","2012-01-24",12.05
"449","2012-01-25",12.13
"450","2012-01-26",11.96
"451","2012-01-27",12.44
"452","2012-01-30",12.35
"453","2012-01-31",12.37
"454","2012-02-01",13.16
"455","2012-02-02",13.28
"456","2012-02-03",13.57
"457","2012-02-06",13.4
"458","2012-02-07",13.06
"459","2012-02-08",13.14
"460","2012-02-09",12.88
"461","2012-02-10",12.75
"462","2012-02-13",12.94
"463","2012-02-14",12.74
"464","2012-02-15",12.48
"465","2012-02-16",12.92
"466","2012-02-17",12.65
"467","2012-02-21",12.46
"468","2012-02-22",12.22
"469","2012-02-23",12.22
"470","2012-02-24",12.12
"471","2012-02-27",12.13
"472","2012-02-28",12.28
"473","2012-02-29",12.06
"474","2012-03-01",12.15
"475","2012-03-02",12.12
"476","2012-03-05",12.19
"477","2012-03-06",12.21
"478","2012-03-07",12.41
"479","2012-03-08",12.75
"480","2012-03-09",13.13
"481","2012-03-12",12.9
"482","2012-03-13",13.14
"483","2012-03-14",13.07
"484","2012-03-15",13.11
"485","2012-03-16",13.2
"486","2012-03-19",13.39
"487","2012-03-20",13.29
"488","2012-03-21",13.1
"489","2012-03-22",13.14
"490","2012-03-23",13.36
"491","2012-03-26",13.58
"492","2012-03-27",13.38
"493","2012-03-28",12.85
"494","2012-03-29",12.78
"495","2012-03-30",12.69
"496","2012-04-02",12.72
"497","2012-04-03",12.52
"498","2012-04-04",12.21
"499","2012-04-05",12.04
"500","2012-04-09",11.93
"501","2012-04-10",11.59
"502","2012-04-11",11.69
"503","2012-04-12",11.85
"504","2012-04-13",11.74
"505","2012-04-16",11.8
"506","2012-04-17",12.21
"507","2012-04-18",12.09
"508","2012-04-19",12.2
"509","2012-04-20",12.55
"510","2012-04-23",12.11
"511","2012-04-24",12.53
"512","2012-04-25",12.79
"513","2012-04-26",13.09
"514","2012-04-27",13.14
"515","2012-04-30",13
"516","2012-05-01",13.09
"517","2012-05-02",13.32
"518","2012-05-03",13.31
"519","2012-05-04",13
"520","2012-05-07",13.17
"521","2012-05-08",13.26
"522","2012-05-09",13.06
"523","2012-05-10",13.06
"524","2012-05-11",13.12
"525","2012-05-14",13.15
"526","2012-05-15",13.13
"527","2012-05-16",13.18
"528","2012-05-17",13.08
"529","2012-05-18",12.95
"530","2012-05-21",13.07
"531","2012-05-22",12.9
"532","2012-05-23",13.11
"533","2012-05-24",13.1
"534","2012-05-25",12.92
"535","2012-05-29",12.99
"536","2012-05-30",12.97
"537","2012-05-31",12.98
"538","2012-06-01",12.77
"539","2012-06-04",13
"540","2012-06-05",13
"541","2012-06-06",13.26
"542","2012-06-07",13.39
"543","2012-06-08",13.55
"544","2012-06-11",13.48
"545","2012-06-12",13.81
"546","2012-06-13",13.33
"547","2012-06-14",13.64
"548","2012-06-15",13.85
"549","2012-06-18",14
"550","2012-06-19",14.4
"551","2012-06-20",14.29
"552","2012-06-21",14.13
"553","2012-06-22",14.31
"554","2012-06-25",14.16
"555","2012-06-26",14.22
"556","2012-06-27",14.05
"557","2012-06-28",13.89
"558","2012-06-29",14.28
"559","2012-07-02",14.38
"560","2012-07-03",14.41
"561","2012-07-05",14.35
"562","2012-07-06",14.53
"563","2012-07-09",14.81
"564","2012-07-10",14.81
"565","2012-07-11",14.57
"566","2012-07-12",14.62
"567","2012-07-13",14.67
"568","2012-07-16",14.5
"569","2012-07-17",14.49
"570","2012-07-18",14.41
"571","2012-07-19",14.27
"572","2012-07-20",14.37
"573","2012-07-23",14.28
"574","2012-07-24",13.77
"575","2012-07-25",14.16
"576","2012-07-26",13.92
"577","2012-07-27",13.93
"578","2012-07-30",13.87
"579","2012-07-31",13.75
"580","2012-08-01",13.6
"581","2012-08-02",13.58
"582","2012-08-03",13.93
"583","2012-08-06",13.7
"584","2012-08-07",13.54
"585","2012-08-08",13.45
"586","2012-08-09",13.6
"587","2012-08-10",13.82
"588","2012-08-13",14.19
"589","2012-08-14",13.59
"590","2012-08-15",13.7
"591","2012-08-16",13.88
"592","2012-08-17",14.1
"593","2012-08-20",14.08
"594","2012-08-21",13.81
"595","2012-08-22",13.68
"596","2012-08-23",13.64
"597","2012-08-24",13.91
"598","2012-08-27",13.9
"599","2012-08-28",14.01
"600","2012-08-29",14.22
"601","2012-08-30",14.06
"602","2012-08-31",14.01
"603","2012-09-04",14.07
"604","2012-09-05",14.15
"605","2012-09-06",14.28
"606","2012-09-07",14.25
"607","2012-09-10",14.14
"608","2012-09-11",14.24
"609","2012-09-12",14.26
"610","2012-09-13",14.29
"611","2012-09-14",14.55
"612","2012-09-17",14.39
"613","2012-09-18",14.4
"614","2012-09-19",14.28
"615","2012-09-20",14.14
"616","2012-09-21",14.19
"617","2012-09-24",14.3
"618","2012-09-25",14.23
"619","2012-09-26",14.06
"620","2012-09-27",14.1
"621","2012-09-28",13.88
"622","2012-10-01",13.73
"623","2012-10-02",13.92
"624","2012-10-03",13.94
"625","2012-10-04",14.02
"626","2012-10-05",14.02
"627","2012-10-08",13.85
"628","2012-10-09",13.74
"629","2012-10-10",13.92
"630","2012-10-11",13.8
"631","2012-10-12",13.71
"632","2012-10-15",13.74
"633","2012-10-16",13.71
"634","2012-10-17",13.7
"635","2012-10-18",13.64
"636","2012-10-19",13.34
"637","2012-10-22",13.46
"638","2012-10-23",13.35
"639","2012-10-24",13.21
"640","2012-10-25",12.96
"641","2012-10-26",12.89
"642","2012-10-31",12.95
"643","2012-11-01",13.05
"644","2012-11-02",13.04
"645","2012-11-05",13.21
"646","2012-11-06",13.32
"647","2012-11-07",13.23
"648","2012-11-08",13.36
"649","2012-11-09",13.62
"650","2012-11-12",13.61
"651","2012-11-13",13.63
"652","2012-11-14",13.3
"653","2012-11-15",13.26
"654","2012-11-16",13.34
"655","2012-11-19",13.68
"656","2012-11-20",13.66
"657","2012-11-21",13.72
"658","2012-11-23",13.74
"659","2012-11-26",13.89
"660","2012-11-27",13.72
"661","2012-11-28",13.89
"662","2012-11-29",14.11
"663","2012-11-30",14.12
"664","2012-12-03",14.39
"665","2012-12-04",14.58
"666","2012-12-05",14.57
"667","2012-12-06",14.64
"668","2012-12-07",14.4
"669","2012-12-10",14.33
"670","2012-12-11",14.58
"671","2012-12-12",14.53
"672","2012-12-13",14.45
"673","2012-12-14",14.61
"674","2012-12-17",14.71
"675","2012-12-18",14.91
"676","2012-12-19",14.85
"677","2012-12-20",15.06
"678","2012-12-21",15.04
"679","2012-12-24",14.97
"680","2012-12-26",14.96
"681","2012-12-27",14.97
"682","2012-12-28",14.9
"683","2012-12-31",15.38
"684","2013-01-02",15.42
"685","2013-01-03",15.4
"686","2013-01-04",15.5
"687","2013-01-07",15.37
"688","2013-01-08",15.28
"689","2013-01-09",14.6
"690","2013-01-10",14.74
"691","2013-01-11",14.78
"692","2013-01-14",14.86
"693","2013-01-15",14.82
"694","2013-01-16",14.93
"695","2013-01-17",15.04
"696","2013-01-18",15.08
"697","2013-01-22",15.48
"698","2013-01-23",15.6
"699","2013-01-24",15.7
"700","2013-01-25",15.95
"701","2013-01-28",15.99
"702","2013-01-29",15.95
"703","2013-01-30",15.76
"704","2013-01-31",15.75
"705","2013-02-01",15.73
"706","2013-02-04",15.73
"707","2013-02-05",16.07
"708","2013-02-06",16.110001
"709","2013-02-07",16.17
"710","2013-02-08",16.4
"711","2013-02-11",16.5
"712","2013-02-12",16.58
"713","2013-02-13",16.66
"714","2013-02-14",16.559999
"715","2013-02-15",16.780001
"716","2013-02-19",16.719999
"717","2013-02-20",16.530001
"718","2013-02-21",16.25
"719","2013-02-22",16.49
"720","2013-02-25",16.299999
"721","2013-02-26",16.4
"722","2013-02-27",16.370001
"723","2013-02-28",16.459999
"724","2013-03-01",16.440001
"725","2013-03-04",16.450001
"726","2013-03-05",16.4
"727","2013-03-06",16.34
"728","2013-03-07",16.440001
"729","2013-03-08",16.58
"730","2013-03-11",16.799999
"731","2013-03-12",16.959999
"732","2013-03-13",17.139999
"733","2013-03-14",17.24
"734","2013-03-15",17.33
"735","2013-03-18",17.32
"736","2013-03-19",17.440001
"737","2013-03-20",17.280001
"738","2013-03-21",17.309999
"739","2013-03-22",17.389999
"740","2013-03-25",17.459999
"741","2013-03-26",17.49
"742","2013-03-27",17.559999
"743","2013-03-28",17.610001
"744","2013-04-01",17.459999
"745","2013-04-02",17.57
"746","2013-04-03",17.370001
"747","2013-04-04",17.5
"748","2013-04-05",17.51
"749","2013-04-08",17.459999
"750","2013-04-09",17.52
"751","2013-04-10",17.84
"752","2013-04-11",18.049999
"753","2013-04-12",18.09
"754","2013-04-15",18
"755","2013-04-16",18.34
"756","2013-04-17",18
"757","2013-04-18",17.91
"758","2013-04-19",18.24
"759","2013-04-22",18.190001
"760","2013-04-23",18.32
"761","2013-04-24",18.299999
"762","2013-04-25",18.27
"763","2013-04-26",18.059999
"764","2013-04-29",18.16
"765","2013-04-30",18.309999
"766","2013-05-01",18
"767","2013-05-02",18.18
"768","2013-05-03",18.26
"769","2013-05-06",18.370001
"770","2013-05-07",18.549999
"771","2013-05-08",18.25
"772","2013-05-09",18.309999
"773","2013-05-10",18.75
"774","2013-05-13",18.6
"775","2013-05-14",19
"776","2013-05-15",19.059999
"777","2013-05-16",18.5
"778","2013-05-17",19.059999
"779","2013-05-20",19.26
"780","2013-05-21",19.58
"781","2013-05-22",19.24
"782","2013-05-23",19.459999
"783","2013-05-24",19.200001
"784","2013-05-28",19.48
"785","2013-05-29",18.82
"786","2013-05-30",18.52
"787","2013-05-31",18.549999
"788","2013-06-03",18.559999
"789","2013-06-04",18.200001
"790","2013-06-05",17.98
"791","2013-06-06",18.299999
"792","2013-06-07",18.02
"793","2013-06-10",18.09
"794","2013-06-11",17.709999
"795","2013-06-12",16.85
"796","2013-06-13",16.35
"797","2013-06-14",16.66
"798","2013-06-17",16.700001
"799","2013-06-18",16.700001
"800","2013-06-19",16.51
"801","2013-06-20",16.33
"802","2013-06-21",16.58
"803","2013-06-24",16.25
"804","2013-06-25",16.469999
"805","2013-06-26",16.469999
"806","2013-06-27",16.700001
"807","2013-06-28",17.18
"808","2013-07-01",17.25
"809","2013-07-02",17.389999
"810","2013-07-03",17.370001
"811","2013-07-05",17.48
"812","2013-07-08",17.33
"813","2013-07-09",17.629999
"814","2013-07-10",17.889999
"815","2013-07-11",18.309999
"816","2013-07-12",19
"817","2013-07-15",19.02
"818","2013-07-16",18.99
"819","2013-07-17",18.959999
"820","2013-07-18",18.98
"821","2013-07-19",19.030001
"822","2013-07-22",18.879999
"823","2013-07-23",18.84
"824","2013-07-24",18.629999
"825","2013-07-25",18.77
"826","2013-07-26",18.66
"827","2013-07-29",18.25
"828","2013-07-30",18.09
"829","2013-07-31",17.459999
"830","2013-08-01",17.5
"831","2013-08-02",17.52
"832","2013-08-05",17.549999
"833","2013-08-06",17.620001
"834","2013-08-07",17.559999
"835","2013-08-08",17.610001
"836","2013-08-09",17.549999
"837","2013-08-12",17.99
"838","2013-08-13",17.959999
"839","2013-08-14",18.01
"840","2013-08-15",17.91
"841","2013-08-16",17.99
"842","2013-08-19",17.549999
"843","2013-08-20",17.870001
"844","2013-08-21",17.82
"845","2013-08-22",18.200001
"846","2013-08-23",18.17
"847","2013-08-26",18.35
"848","2013-08-27",18.129999
"849","2013-08-28",18.41
"850","2013-08-29",18.6
"851","2013-08-30",18.1
"852","2013-09-03",18.370001
"853","2013-09-04",18.469999
"854","2013-09-05",18.540001
"855","2013-09-06",18.969999
"856","2013-09-09",19.309999
"857","2013-09-10",19.700001
"858","2013-09-11",19.780001
"859","2013-09-12",19.4
"860","2013-09-13",19.43
"861","2013-09-16",19.33
"862","2013-09-17",19.35
"863","2013-09-18",19.85
"864","2013-09-19",19.459999
"865","2013-09-20",19.620001
"866","2013-09-23",19.469999
"867","2013-09-24",19.389999
"868","2013-09-25",18.1
"869","2013-09-26",18.120001
"870","2013-09-27",18.01
"871","2013-09-30",17.860001
"872","2013-10-01",18.15
"873","2013-10-02",18.07
"874","2013-10-03",17.85
"875","2013-10-04",17.870001
"876","2013-10-07",18.15
"877","2013-10-08",18.309999
"878","2013-10-09",18.17
"879","2013-10-10",18.4
"880","2013-10-11",18.84
"881","2013-10-14",18.85
"882","2013-10-15",18.629999
"883","2013-10-16",18.82
"884","2013-10-17",19.280001
"885","2013-10-18",19.68
"886","2013-10-21",19.51
"887","2013-10-22",19.6
"888","2013-10-23",19.65
"889","2013-10-24",19.629999
"890","2013-10-25",19.639999
"891","2013-10-28",19.58
"892","2013-10-29",19.549999
"893","2013-10-30",19.32
"894","2013-10-31",18.860001
"895","2013-11-01",18.77
"896","2013-11-04",20.42
"897","2013-11-05",20.799999
"898","2013-11-06",20.75
"899","2013-11-07",20.98
"900","2013-11-08",21.15
"901","2013-11-11",20.98
"902","2013-11-12",21
"903","2013-11-13",20.58
"904","2013-11-14",20.610001
"905","2013-11-15",20.799999
"906","2013-11-18",20.389999
"907","2013-11-19",20.34
"908","2013-11-20",20.26
"909","2013-11-21",20.440001
"910","2013-11-22",20.370001
"911","2013-11-25",20.51
"912","2013-11-26",20.4
"913","2013-11-27",20.309999
"914","2013-11-29",20.59
"915","2013-12-02",20
"916","2013-12-03",19.99
"917","2013-12-04",20.23
"918","2013-12-05",20.110001
"919","2013-12-06",20.290001
"920","2013-12-09",20.32
"921","2013-12-10",20.26
"922","2013-12-11",20.02
"923","2013-12-12",19.02
"924","2013-12-13",19.190001
"925","2013-12-16",19.690001
"926","2013-12-17",19.690001
"927","2013-12-18",20.129999
"928","2013-12-19",20
"929","2013-12-20",20.629999
"930","2013-12-23",20.700001
"931","2013-12-24",20.74
"932","2013-12-26",20.65
"933","2013-12-27",20.559999
"934","2013-12-30",20.49
"935","2013-12-31",20.450001
"936","2014-01-02",20.290001
"937","2014-01-03",20.389999
"938","2014-01-06",20.129999
"939","2014-01-07",20.26
"940","2014-01-08",20.030001
"941","2014-01-09",20.32
"942","2014-01-10",20.02
"943","2014-01-13",19.85
"944","2014-01-14",20.17
"945","2014-01-15",20.280001
"946","2014-01-16",20.219999
"947","2014-01-17",20.139999
"948","2014-01-21",20.24
"949","2014-01-22",20.200001
"950","2014-01-23",20.1
"951","2014-01-24",20.41
"952","2014-01-27",20.809999
"953","2014-01-28",21.01
"954","2014-01-29",20.889999
"955","2014-01-30",21.26
"956","2014-01-31",20.91
"957","2014-02-03",19.969999
"958","2014-02-04",20.059999
"959","2014-02-05",20.07
"960","2014-02-06",20.059999
"961","2014-02-07",20.190001
"962","2014-02-10",20.389999
"963","2014-02-11",20.77
"964","2014-02-12",20.629999
"965","2014-02-13",20.530001
"966","2014-02-14",20.6
"967","2014-02-18",20.860001
"968","2014-02-19",20.940001
"969","2014-02-20",20.809999
"970","2014-02-21",20.629999
"971","2014-02-24",20.76
"972","2014-02-25",20.870001
"973","2014-02-26",20.950001
"974","2014-02-27",20.99
"975","2014-02-28",20.870001
"976","2014-03-03",20.870001
"977","2014-03-04",21.299999
"978","2014-03-05",21.280001
"979","2014-03-06",20.82
"980","2014-03-07",20.75
"981","2014-03-10",20.700001
"982","2014-03-11",20.549999
"983","2014-03-12",20.549999
"984","2014-03-13",20.74
