"","date","LEG"
"86","2007-05-07",23.92
"87","2007-05-08",23.700001
"88","2007-05-09",23.75
"89","2007-05-10",23.35
"90","2007-05-11",23.639999
"91","2007-05-14",23.719999
"92","2007-05-15",23.700001
"93","2007-05-16",23.83
"94","2007-05-17",23.57
"95","2007-05-18",23.59
"96","2007-05-21",24.540001
"97","2007-05-22",24.370001
"98","2007-05-23",24.26
"99","2007-05-24",24.120001
"100","2007-05-25",24.290001
"101","2007-05-29",24.42
"102","2007-05-30",24.620001
"103","2007-05-31",24.469999
"104","2007-06-01",24.51
"105","2007-06-04",24.610001
"106","2007-06-05",24.389999
"107","2007-06-06",24
"108","2007-06-07",23.42
"109","2007-06-08",23.92
"110","2007-06-11",23.700001
"111","2007-06-12",23.35
"112","2007-06-13",23.4
"113","2007-06-14",23.48
"114","2007-06-15",23.58
"115","2007-06-18",23.57
"116","2007-06-19",22.08
"117","2007-06-20",21.92
"118","2007-06-21",21.950001
"119","2007-06-22",21.6
"120","2007-06-25",21.73
"121","2007-06-26",21.77
"122","2007-06-27",22.09
"123","2007-06-28",22.07
"124","2007-06-29",22.049999
"125","2007-07-02",22.299999
"126","2007-07-03",22.360001
"127","2007-07-05",22.23
"128","2007-07-06",22.5
"129","2007-07-09",22.42
"130","2007-07-10",21.940001
"131","2007-07-11",21.950001
"132","2007-07-12",22.450001
"133","2007-07-13",22.51
"134","2007-07-16",22.33
"135","2007-07-17",22.33
"136","2007-07-18",22.139999
"137","2007-07-19",22.6
"138","2007-07-20",21.940001
"139","2007-07-23",21.67
"140","2007-07-24",21.219999
"141","2007-07-25",21.280001
"142","2007-07-26",21.049999
"143","2007-07-27",20.809999
"144","2007-07-30",20.860001
"145","2007-07-31",20.73
"146","2007-08-01",21.07
"147","2007-08-02",21.190001
"148","2007-08-03",20.450001
"149","2007-08-06",20.48
"150","2007-08-07",20.610001
"151","2007-08-08",21.049999
"152","2007-08-09",20.77
"153","2007-08-10",19.870001
"154","2007-08-13",19.73
"155","2007-08-14",19.43
"156","2007-08-15",19.1
"157","2007-08-16",19.530001
"158","2007-08-17",19.959999
"159","2007-08-20",20.139999
"160","2007-08-21",20.27
"161","2007-08-22",20.690001
"162","2007-08-23",20.6
"163","2007-08-24",20.889999
"164","2007-08-27",20.559999
"165","2007-08-28",19.83
"166","2007-08-29",20.370001
"167","2007-08-30",20.139999
"168","2007-08-31",20.4
"169","2007-09-04",20.68
"170","2007-09-05",19.98
"171","2007-09-06",19.91
"172","2007-09-07",19.27
"173","2007-09-10",19.120001
"174","2007-09-11",19.299999
"175","2007-09-12",19.23
"176","2007-09-13",19.309999
"177","2007-09-14",19.549999
"178","2007-09-17",19.540001
"179","2007-09-18",20.02
"180","2007-09-19",20
"181","2007-09-20",19.66
"182","2007-09-21",19.58
"183","2007-09-24",19.35
"184","2007-09-25",19.219999
"185","2007-09-26",19.110001
"186","2007-09-27",19.209999
"187","2007-09-28",19.16
"188","2007-10-01",19.52
"189","2007-10-02",19.65
"190","2007-10-03",19.84
"191","2007-10-04",19.85
"192","2007-10-05",20.030001
"193","2007-10-08",19.85
"194","2007-10-09",19.620001
"195","2007-10-10",19.469999
"196","2007-10-11",19.41
"197","2007-10-12",19.42
"198","2007-10-15",19.219999
"199","2007-10-16",18.719999
"200","2007-10-17",18.68
"201","2007-10-18",18.74
"202","2007-10-19",18.33
"203","2007-10-22",18.959999
"204","2007-10-23",18.93
"205","2007-10-24",18.709999
"206","2007-10-25",18.700001
"207","2007-10-26",18.99
"208","2007-10-29",18.92
"209","2007-10-30",19.15
"210","2007-10-31",19.43
"211","2007-11-01",18.879999
"212","2007-11-02",18.780001
"213","2007-11-05",18.66
"214","2007-11-06",18.959999
"215","2007-11-07",18.360001
"216","2007-11-08",18.24
"217","2007-11-09",18.190001
"218","2007-11-12",18.190001
"219","2007-11-13",19
"220","2007-11-14",20.1
"221","2007-11-15",20.030001
"222","2007-11-16",20.16
"223","2007-11-19",20.049999
"224","2007-11-20",20.219999
"225","2007-11-21",19.959999
"226","2007-11-23",20.25
"227","2007-11-26",19.540001
"228","2007-11-27",19.85
"229","2007-11-28",20.57
"230","2007-11-29",20.27
"231","2007-11-30",20.58
"232","2007-12-03",20.450001
"233","2007-12-04",19.48
"234","2007-12-05",19.790001
"235","2007-12-06",20.4
"236","2007-12-07",20.35
"237","2007-12-10",20.719999
"238","2007-12-11",19.66
"239","2007-12-12",19.549999
"240","2007-12-13",19.299999
"241","2007-12-14",18.719999
"242","2007-12-17",18.610001
"243","2007-12-18",18.76
"244","2007-12-19",18.809999
"245","2007-12-20",17.700001
"246","2007-12-21",17.639999
"247","2007-12-24",17.6
"248","2007-12-26",17.57
"249","2007-12-27",17.559999
"250","2007-12-28",17.27
"251","2007-12-31",17.440001
"252","2008-01-02",16.959999
"253","2008-01-03",16.799999
"254","2008-01-04",16.32
"255","2008-01-07",16.26
"256","2008-01-08",16
"257","2008-01-09",15.99
"258","2008-01-10",16.469999
"259","2008-01-11",16.1
"260","2008-01-14",16.23
"261","2008-01-15",15.85
"262","2008-01-16",16.200001
"263","2008-01-17",15.95
"264","2008-01-18",16.139999
"265","2008-01-22",16.9
"266","2008-01-23",18.23
"267","2008-01-24",17.77
"268","2008-01-25",16.809999
"269","2008-01-28",17.73
"270","2008-01-29",18.1
"271","2008-01-30",18.209999
"272","2008-01-31",18.98
"273","2008-02-01",19.219999
"274","2008-02-04",18.68
"275","2008-02-05",18.309999
"276","2008-02-06",18.309999
"277","2008-02-07",18.27
"278","2008-02-08",17.77
"279","2008-02-11",17.98
"280","2008-02-12",17.889999
"281","2008-02-13",17.950001
"282","2008-02-14",17.709999
"283","2008-02-15",17.58
"284","2008-02-19",17.23
"285","2008-02-20",17.389999
"286","2008-02-21",17.040001
"287","2008-02-22",17.459999
"288","2008-02-25",17.309999
"289","2008-02-26",17.700001
"290","2008-02-27",17.799999
"291","2008-02-28",17.27
"292","2008-02-29",16.700001
"293","2008-03-03",16.98
"294","2008-03-04",16.6
"295","2008-03-05",16.290001
"296","2008-03-06",15.91
"297","2008-03-07",15.92
"298","2008-03-10",15.44
"299","2008-03-11",15.36
"300","2008-03-12",15.13
"301","2008-03-13",15.48
"302","2008-03-14",15.05
"303","2008-03-17",14.96
"304","2008-03-18",15.53
"305","2008-03-19",15.28
"306","2008-03-20",15.61
"307","2008-03-24",15.97
"308","2008-03-25",15.95
"309","2008-03-26",15.43
"310","2008-03-27",15.07
"311","2008-03-28",14.88
"312","2008-03-31",15.25
"313","2008-04-01",15.96
"314","2008-04-02",16.09
"315","2008-04-03",15.9
"316","2008-04-04",15.68
"317","2008-04-07",15.76
"318","2008-04-08",15.67
"319","2008-04-09",15.45
"320","2008-04-10",15.48
"321","2008-04-11",15.07
"322","2008-04-14",14.3
"323","2008-04-15",14.3
"324","2008-04-16",14.35
"325","2008-04-17",16.450001
"326","2008-04-18",16.85
"327","2008-04-21",16.559999
"328","2008-04-22",16.219999
"329","2008-04-23",16.41
"330","2008-04-24",16.76
"331","2008-04-25",17.129999
"332","2008-04-28",16.959999
"333","2008-04-29",16.93
"334","2008-04-30",16.6
"335","2008-05-01",17.139999
"336","2008-05-02",16.879999
"337","2008-05-05",16.809999
"338","2008-05-06",16.77
"339","2008-05-07",16.34
"340","2008-05-08",16.18
"341","2008-05-09",16.25
"342","2008-05-12",16.360001
"343","2008-05-13",16.379999
"344","2008-05-14",16.73
"345","2008-05-15",17.35
"346","2008-05-16",17.5
"347","2008-05-19",17.889999
"348","2008-05-20",17.870001
"349","2008-05-21",17.77
"350","2008-05-22",18.73
"351","2008-05-23",18.530001
"352","2008-05-27",18.66
"353","2008-05-28",19.139999
"354","2008-05-29",19.34
"355","2008-05-30",19.1
"356","2008-06-02",19.07
"357","2008-06-03",19.139999
"358","2008-06-04",19.1
"359","2008-06-05",19.290001
"360","2008-06-06",18.6
"361","2008-06-09",18.67
"362","2008-06-10",18.809999
"363","2008-06-11",17.940001
"364","2008-06-12",17.959999
"365","2008-06-13",18
"366","2008-06-16",18.17
"367","2008-06-17",17.93
"368","2008-06-18",17.690001
"369","2008-06-19",18.059999
"370","2008-06-20",17.77
"371","2008-06-23",17.76
"372","2008-06-24",17.74
"373","2008-06-25",17.9
"374","2008-06-26",17.4
"375","2008-06-27",17.209999
"376","2008-06-30",16.77
"377","2008-07-01",16.4
"378","2008-07-02",14.98
"379","2008-07-03",14.66
"380","2008-07-07",14.61
"381","2008-07-08",15.18
"382","2008-07-09",14.61
"383","2008-07-10",14.95
"384","2008-07-11",14.84
"385","2008-07-14",14.56
"386","2008-07-15",15.12
"387","2008-07-16",16.049999
"388","2008-07-17",17.059999
"389","2008-07-18",18.030001
"390","2008-07-21",18.77
"391","2008-07-22",19
"392","2008-07-23",19.57
"393","2008-07-24",18.719999
"394","2008-07-25",18.940001
"395","2008-07-28",19.02
"396","2008-07-29",19.52
"397","2008-07-30",19.469999
"398","2008-07-31",19.5
"399","2008-08-01",19.84
"400","2008-08-04",20.02
"401","2008-08-05",20.82
"402","2008-08-06",20.870001
"403","2008-08-07",20.43
"404","2008-08-08",21.41
"405","2008-08-11",21.879999
"406","2008-08-12",21.030001
"407","2008-08-13",20.780001
"408","2008-08-14",21.120001
"409","2008-08-15",21.4
"410","2008-08-18",21.27
"411","2008-08-19",20.59
"412","2008-08-20",20.73
"413","2008-08-21",20.75
"414","2008-08-22",21.129999
"415","2008-08-25",21.549999
"416","2008-08-26",21.67
"417","2008-08-27",21.940001
"418","2008-08-28",22.34
"419","2008-08-29",22.309999
"420","2008-09-02",22.57
"421","2008-09-03",22.889999
"422","2008-09-04",22.549999
"423","2008-09-05",22.58
"424","2008-09-08",23.24
"425","2008-09-09",22.870001
"426","2008-09-10",23.370001
"427","2008-09-11",23.370001
"428","2008-09-12",23.450001
"429","2008-09-15",22.639999
"430","2008-09-16",23.23
"431","2008-09-17",22.219999
"432","2008-09-18",23.610001
"433","2008-09-19",23.98
"434","2008-09-22",23
"435","2008-09-23",22.25
"436","2008-09-24",22.360001
"437","2008-09-25",22.690001
"438","2008-09-26",22.280001
"439","2008-09-29",21.5
"440","2008-09-30",21.790001
"441","2008-10-01",22.549999
"442","2008-10-02",21.219999
"443","2008-10-03",19.98
"444","2008-10-06",19.799999
"445","2008-10-07",18.43
"446","2008-10-08",18.65
"447","2008-10-09",16.940001
"448","2008-10-10",17.65
"449","2008-10-13",18.389999
"450","2008-10-14",18.32
"451","2008-10-15",17.41
"452","2008-10-16",18.57
"453","2008-10-17",16.290001
"454","2008-10-20",17.25
"455","2008-10-21",16.68
"456","2008-10-22",16.030001
"457","2008-10-23",16.139999
"458","2008-10-24",15.71
"459","2008-10-27",14.59
"460","2008-10-28",16.27
"461","2008-10-29",15.97
"462","2008-10-30",16.93
"463","2008-10-31",17.360001
"464","2008-11-03",17.27
"465","2008-11-04",17.74
"466","2008-11-05",16.790001
"467","2008-11-06",16.23
"468","2008-11-07",16.299999
"469","2008-11-10",15.55
"470","2008-11-11",15.32
"471","2008-11-12",14.54
"472","2008-11-13",15.48
"473","2008-11-14",14.88
"474","2008-11-17",14.37
"475","2008-11-18",14.69
"476","2008-11-19",13.48
"477","2008-11-20",12.24
"478","2008-11-21",13.13
"479","2008-11-24",14.18
"480","2008-11-25",13.83
"481","2008-11-26",14.22
"482","2008-11-28",14.6
"483","2008-12-01",13.68
"484","2008-12-02",14.04
"485","2008-12-03",14.56
"486","2008-12-04",14.37
"487","2008-12-05",14.94
"488","2008-12-08",15.73
"489","2008-12-09",15.03
"490","2008-12-10",15.25
"491","2008-12-11",14.36
"492","2008-12-12",14.67
"493","2008-12-15",14.5
"494","2008-12-16",15.52
"495","2008-12-17",14.59
"496","2008-12-18",14.63
"497","2008-12-19",14.76
"498","2008-12-22",14.15
"499","2008-12-23",14
"500","2008-12-24",14.07
"501","2008-12-26",14.47
"502","2008-12-29",14.34
"503","2008-12-30",14.73
"504","2008-12-31",15.19
"505","2009-01-02",15.68
"506","2009-01-05",15.36
"507","2009-01-06",15.09
"508","2009-01-07",14.97
"509","2009-01-08",14.82
"510","2009-01-09",14.4
"511","2009-01-12",14.27
"512","2009-01-13",14.23
"513","2009-01-14",13.77
"514","2009-01-15",13.61
"515","2009-01-16",13.78
"516","2009-01-20",12.91
"517","2009-01-21",13.25
"518","2009-01-22",13.02
"519","2009-01-23",13
"520","2009-01-26",13.15
"521","2009-01-27",13.46
"522","2009-01-28",13.93
"523","2009-01-29",13.17
"524","2009-01-30",12.49
"525","2009-02-02",12.25
"526","2009-02-03",12.71
"527","2009-02-04",12.35
"528","2009-02-05",12.76
"529","2009-02-06",13.55
"530","2009-02-09",13.78
"531","2009-02-10",12.97
"532","2009-02-11",13
"533","2009-02-12",12.81
"534","2009-02-13",12.84
"535","2009-02-17",12.57
"536","2009-02-18",12.45
"537","2009-02-19",12.63
"538","2009-02-20",12.26
"539","2009-02-23",11.75
"540","2009-02-24",12.24
"541","2009-02-25",12
"542","2009-02-26",11.77
"543","2009-02-27",11.43
"544","2009-03-02",10.78
"545","2009-03-03",10.7
"546","2009-03-04",10.99
"547","2009-03-05",10.6
"548","2009-03-06",10.31
"549","2009-03-09",10.21
"550","2009-03-10",11.14
"551","2009-03-11",11.15
"552","2009-03-12",11.85
"553","2009-03-13",11.98
"554","2009-03-16",11.93
"555","2009-03-17",11.94
"556","2009-03-18",12.39
"557","2009-03-19",12.37
"558","2009-03-20",11.94
"559","2009-03-23",13.23
"560","2009-03-24",13.1
"561","2009-03-25",13.51
"562","2009-03-26",14.04
"563","2009-03-27",13.78
"564","2009-03-30",12.81
"565","2009-03-31",12.99
"566","2009-04-01",13.29
"567","2009-04-02",14
"568","2009-04-03",14.3
"569","2009-04-06",13.6
"570","2009-04-07",13.16
"571","2009-04-08",13.28
"572","2009-04-09",14.23
"573","2009-04-13",14.19
"574","2009-04-14",13.63
"575","2009-04-15",14.4
"576","2009-04-16",14.54
"577","2009-04-17",15
"578","2009-04-20",14.35
"579","2009-04-21",14.75
"580","2009-04-22",15.12
"581","2009-04-23",14.51
"582","2009-04-24",14.92
"583","2009-04-27",14.28
"584","2009-04-28",14.21
"585","2009-04-29",14.45
"586","2009-04-30",14.36
"587","2009-05-01",14.51
"588","2009-05-04",15.09
"589","2009-05-05",14.96
"590","2009-05-06",15.18
"591","2009-05-07",15.09
"592","2009-05-08",15.71
"593","2009-05-11",15.11
"594","2009-05-12",14.78
"595","2009-05-13",14.56
"596","2009-05-14",14.63
"597","2009-05-15",14.69
"598","2009-05-18",15.27
"599","2009-05-19",14.92
"600","2009-05-20",14.84
"601","2009-05-21",14.31
"602","2009-05-22",14.23
"603","2009-05-26",15.06
"604","2009-05-27",14.46
"605","2009-05-28",14.31
"606","2009-05-29",14.68
"607","2009-06-01",15.37
"608","2009-06-02",15.63
"609","2009-06-03",15.46
"610","2009-06-04",15.45
"611","2009-06-05",15.72
"612","2009-06-08",16.26
"613","2009-06-09",16.379999
"614","2009-06-10",16.23
"615","2009-06-11",15.75
"616","2009-06-12",15.5
"617","2009-06-15",15.18
"618","2009-06-16",14.74
"619","2009-06-17",14.87
"620","2009-06-18",14.69
"621","2009-06-19",14.79
"622","2009-06-22",14.53
"623","2009-06-23",14.31
"624","2009-06-24",14.56
"625","2009-06-25",15.04
"626","2009-06-26",14.89
"627","2009-06-29",15.44
"628","2009-06-30",15.23
"629","2009-07-01",14.99
"630","2009-07-02",14.56
"631","2009-07-06",14.45
"632","2009-07-07",14.05
"633","2009-07-08",14.09
"634","2009-07-09",14.24
"635","2009-07-10",14.27
"636","2009-07-13",14.63
"637","2009-07-14",14.83
"638","2009-07-15",15.45
"639","2009-07-16",15.76
"640","2009-07-17",15.77
"641","2009-07-20",16.110001
"642","2009-07-21",15.9
"643","2009-07-22",15.94
"644","2009-07-23",16.5
"645","2009-07-24",16.18
"646","2009-07-27",16.49
"647","2009-07-28",16.74
"648","2009-07-29",16.860001
"649","2009-07-30",17.1
"650","2009-07-31",17.35
"651","2009-08-03",17.629999
"652","2009-08-04",17.76
"653","2009-08-05",17.719999
"654","2009-08-06",17.59
"655","2009-08-07",17.93
"656","2009-08-10",17.77
"657","2009-08-11",17.610001
"658","2009-08-12",18.07
"659","2009-08-13",17.83
"660","2009-08-14",17.4
"661","2009-08-17",17.360001
"662","2009-08-18",17.82
"663","2009-08-19",18.23
"664","2009-08-20",18.370001
"665","2009-08-21",18.879999
"666","2009-08-24",18.700001
"667","2009-08-25",18.889999
"668","2009-08-26",18.889999
"669","2009-08-27",18.68
"670","2009-08-28",18.540001
"671","2009-08-31",18.25
"672","2009-09-01",18.25
"673","2009-09-02",18.42
"674","2009-09-03",18.139999
"675","2009-09-04",18.49
"676","2009-09-08",18.52
"677","2009-09-09",18.77
"678","2009-09-10",18.99
"679","2009-09-11",18.639999
"680","2009-09-14",18.809999
"681","2009-09-15",18.540001
"682","2009-09-16",18.77
"683","2009-09-17",18.57
"684","2009-09-18",19.559999
"685","2009-09-21",19.700001
"686","2009-09-22",19.959999
"687","2009-09-23",19.66
"688","2009-09-24",18.969999
"689","2009-09-25",18.809999
"690","2009-09-28",19.360001
"691","2009-09-29",19.540001
"692","2009-09-30",19.4
"693","2009-10-01",18.4
"694","2009-10-02",18.280001
"695","2009-10-05",18.440001
"696","2009-10-06",18.68
"697","2009-10-07",18.57
"698","2009-10-08",18.799999
"699","2009-10-09",18.889999
"700","2009-10-12",19.059999
"701","2009-10-13",19.4
"702","2009-10-14",19.82
"703","2009-10-15",19.98
"704","2009-10-16",19.73
"705","2009-10-19",19.969999
"706","2009-10-20",19.35
"707","2009-10-21",19.26
"708","2009-10-22",19.41
"709","2009-10-23",20.82
"710","2009-10-26",20.76
"711","2009-10-27",20.59
"712","2009-10-28",19.469999
"713","2009-10-29",19.75
"714","2009-10-30",19.33
"715","2009-11-02",19.27
"716","2009-11-03",19.43
"717","2009-11-04",19.290001
"718","2009-11-05",19.559999
"719","2009-11-06",19.440001
"720","2009-11-09",19.57
"721","2009-11-10",19.809999
"722","2009-11-11",19.83
"723","2009-11-12",19.68
"724","2009-11-13",19.85
"725","2009-11-16",20.120001
"726","2009-11-17",20.120001
"727","2009-11-18",20.07
"728","2009-11-19",19.620001
"729","2009-11-20",19.530001
"730","2009-11-23",19.700001
"731","2009-11-24",19.780001
"732","2009-11-25",20
"733","2009-11-27",19.57
"734","2009-11-30",19.459999
"735","2009-12-01",19.98
"736","2009-12-02",20.040001
"737","2009-12-03",19.74
"738","2009-12-04",20.030001
"739","2009-12-07",19.959999
"740","2009-12-08",19.83
"741","2009-12-09",19.969999
"742","2009-12-10",19.82
"743","2009-12-11",20.25
"744","2009-12-14",20.1
"745","2009-12-15",19.799999
"746","2009-12-16",20.16
"747","2009-12-17",20.01
"748","2009-12-18",19.969999
"749","2009-12-21",20.120001
"750","2009-12-22",20.469999
"751","2009-12-23",20.42
"752","2009-12-24",20.450001
"753","2009-12-28",20.48
"754","2009-12-29",20.629999
"755","2009-12-30",20.559999
"756","2009-12-31",20.4
"757","2010-01-04",20.51
"758","2010-01-05",20.290001
"759","2010-01-06",20.530001
"760","2010-01-07",21.190001
"761","2010-01-08",21.18
"762","2010-01-11",21.09
"763","2010-01-12",20.42
"764","2010-01-13",20.68
"765","2010-01-14",20.709999
"766","2010-01-15",20.99
"767","2010-01-19",21.16
"768","2010-01-20",21
"769","2010-01-21",20.360001
"770","2010-01-22",20.02
"771","2010-01-25",20.23
"772","2010-01-26",20.17
"773","2010-01-27",20.049999
"774","2010-01-28",19.809999
"775","2010-01-29",18.26
"776","2010-02-01",18.879999
"777","2010-02-02",19.309999
"778","2010-02-03",19.15
"779","2010-02-04",18.66
"780","2010-02-05",18.450001
"781","2010-02-08",18.360001
"782","2010-02-09",18.66
"783","2010-02-10",18.51
"784","2010-02-11",18.75
"785","2010-02-12",18.780001
"786","2010-02-16",19.389999
"787","2010-02-17",19.48
"788","2010-02-18",19.59
"789","2010-02-19",19.41
"790","2010-02-22",19.459999
"791","2010-02-23",19.200001
"792","2010-02-24",19.33
"793","2010-02-25",18.85
"794","2010-02-26",18.950001
"795","2010-03-01",19.33
"796","2010-03-02",19.52
"797","2010-03-03",19.91
"798","2010-03-04",20.27
"799","2010-03-05",20.610001
"800","2010-03-08",20.799999
"801","2010-03-09",21.040001
"802","2010-03-10",21.549999
"803","2010-03-11",21.26
"804","2010-03-12",21.290001
"805","2010-03-15",21.139999
"806","2010-03-16",21.379999
"807","2010-03-17",21.530001
"808","2010-03-18",21.709999
"809","2010-03-19",21.469999
"810","2010-03-22",21.540001
"811","2010-03-23",21.709999
"812","2010-03-24",21.51
"813","2010-03-25",21.610001
"814","2010-03-26",21.610001
"815","2010-03-29",21.530001
"816","2010-03-30",21.780001
"817","2010-03-31",21.639999
"818","2010-04-01",21.690001
"819","2010-04-05",21.73
"820","2010-04-06",21.77
"821","2010-04-07",21.530001
"822","2010-04-08",21.68
"823","2010-04-09",21.9
"824","2010-04-12",21.83
"825","2010-04-13",21.84
"826","2010-04-14",22.139999
"827","2010-04-15",22.26
"828","2010-04-16",22.07
"829","2010-04-19",22.120001
"830","2010-04-20",22.639999
"831","2010-04-21",23.139999
"832","2010-04-22",23.799999
"833","2010-04-23",23.959999
"834","2010-04-26",24.1
"835","2010-04-27",23.780001
"836","2010-04-28",24.389999
"837","2010-04-29",24.77
"838","2010-04-30",24.530001
"839","2010-05-03",25.02
"840","2010-05-04",24.370001
"841","2010-05-05",23.84
"842","2010-05-06",22.969999
"843","2010-05-07",22.219999
"844","2010-05-10",23.85
"845","2010-05-11",24.139999
"846","2010-05-12",24.629999
"847","2010-05-13",24.309999
"848","2010-05-14",24.08
"849","2010-05-17",24.18
"850","2010-05-18",23.83
"851","2010-05-19",23.6
"852","2010-05-20",22.540001
"853","2010-05-21",22.799999
"854","2010-05-24",22.450001
"855","2010-05-25",22.52
"856","2010-05-26",22.469999
"857","2010-05-27",23.530001
"858","2010-05-28",23.280001
"859","2010-06-01",23
"860","2010-06-02",23.469999
"861","2010-06-03",23.48
"862","2010-06-04",22.370001
"863","2010-06-07",21.639999
"864","2010-06-08",21.93
"865","2010-06-09",22.02
"866","2010-06-10",22.950001
"867","2010-06-11",22.74
"868","2010-06-14",22.799999
"869","2010-06-15",23.290001
"870","2010-06-16",23.09
"871","2010-06-17",22.58
"872","2010-06-18",22.51
"873","2010-06-21",22.51
"874","2010-06-22",21.98
"875","2010-06-23",21.709999
"876","2010-06-24",21.139999
"877","2010-06-25",21.459999
"878","2010-06-28",21.4
"879","2010-06-29",20.43
"880","2010-06-30",20.059999
"881","2010-07-01",19.639999
"882","2010-07-02",19.51
"883","2010-07-06",19.33
"884","2010-07-07",20.27
"885","2010-07-08",20.42
"886","2010-07-09",20.639999
"887","2010-07-12",20.43
"888","2010-07-13",20.91
"889","2010-07-14",20.76
"890","2010-07-15",20.66
"891","2010-07-16",20
"892","2010-07-19",20.190001
"893","2010-07-20",20.440001
"894","2010-07-21",20.540001
"895","2010-07-22",21.32
"896","2010-07-23",21.370001
"897","2010-07-26",22.09
"898","2010-07-27",21.41
"899","2010-07-28",20.799999
"900","2010-07-29",20.77
"901","2010-07-30",20.84
"902","2010-08-02",21.209999
"903","2010-08-03",20.879999
"904","2010-08-04",21.24
"905","2010-08-05",21.139999
"906","2010-08-06",21.07
"907","2010-08-09",21.43
"908","2010-08-10",20.879999
"909","2010-08-11",20.15
"910","2010-08-12",19.9
"911","2010-08-13",19.68
"912","2010-08-16",19.68
"913","2010-08-17",20.07
"914","2010-08-18",20.200001
"915","2010-08-19",19.700001
"916","2010-08-20",19.58
"917","2010-08-23",19.5
"918","2010-08-24",19.07
"919","2010-08-25",19.41
"920","2010-08-26",19.01
"921","2010-08-27",19.48
"922","2010-08-30",19.110001
"923","2010-08-31",19.17
"924","2010-09-01",20.09
"925","2010-09-02",20.58
"926","2010-09-03",21.040001
"927","2010-09-07",20.82
"928","2010-09-08",20.959999
"929","2010-09-09",21.190001
"930","2010-09-10",21.389999
"931","2010-09-13",21.41
"932","2010-09-14",21.379999
"933","2010-09-15",21.629999
"934","2010-09-16",21.469999
"935","2010-09-17",21.6
"936","2010-09-20",22.290001
"937","2010-09-21",22.35
"938","2010-09-22",21.950001
"939","2010-09-23",21.92
"940","2010-09-24",22.799999
"941","2010-09-27",22.68
"942","2010-09-28",23.049999
"943","2010-09-29",22.940001
"944","2010-09-30",22.76
"945","2010-10-01",23.02
"946","2010-10-04",23.030001
"947","2010-10-05",23.709999
"948","2010-10-06",23.620001
"949","2010-10-07",23.6
"950","2010-10-08",23.75
"951","2010-10-11",23.83
"952","2010-10-12",23.84
"953","2010-10-13",24.08
"954","2010-10-14",23.790001
"955","2010-10-15",23.799999
"956","2010-10-18",23.82
"957","2010-10-19",23.440001
"958","2010-10-20",22.879999
"959","2010-10-21",22.99
"960","2010-10-22",21.01
"961","2010-10-25",20.290001
"962","2010-10-26",20.440001
"963","2010-10-27",20.450001
"964","2010-10-28",20.360001
"965","2010-10-29",20.379999
"966","2010-11-01",19.98
"967","2010-11-02",20.35
"968","2010-11-03",20.370001
"969","2010-11-04",20.58
"970","2010-11-05",20.5
"971","2010-11-08",20.389999
"972","2010-11-09",20.25
"973","2010-11-10",20.389999
"974","2010-11-11",20.4
"975","2010-11-12",20.120001
