"","date","CCNC"
"186","2016-09-22",4.945
"187","2016-09-23",4.945
"188","2016-09-26",4.945
"189","2016-09-27",4.945
"190","2016-09-28",4.945
"191","2016-09-29",4.945
"192","2016-09-30",4.945
"193","2016-10-03",4.945
"194","2016-10-04",5
"195","2016-10-05",5
"196","2016-10-06",5
"197","2016-10-07",5
"198","2016-10-10",5
"199","2016-10-11",4.95
"200","2016-10-12",4.95
"201","2016-10-13",4.95
"202","2016-10-14",4.95
"203","2016-10-17",4.95
"204","2016-10-18",4.95
"205","2016-10-19",4.95
"206","2016-10-20",4.95
"207","2016-10-21",4.95
"208","2016-10-24",4.95
"209","2016-10-25",4.95
"210","2016-10-26",4.95
"211","2016-10-27",4.95
"212","2016-10-28",4.95
"213","2016-10-31",4.95
"214","2016-11-01",4.95
"215","2016-11-02",4.935
"216","2016-11-03",4.935
"217","2016-11-04",4.935
"218","2016-11-07",4.935
"219","2016-11-08",4.935
"220","2016-11-09",4.935
"221","2016-11-10",4.935
"222","2016-11-11",4.935
"223","2016-11-14",4.935
"224","2016-11-15",4.935
"225","2016-11-16",4.935
"226","2016-11-17",4.935
"227","2016-11-18",4.935
"228","2016-11-21",4.935
"229","2016-11-22",4.935
"230","2016-11-23",4.935
"231","2016-11-25",4.935
"232","2016-11-28",4.935
"233","2016-11-29",4.935
"234","2016-11-30",4.935
"235","2016-12-01",4.935
"236","2016-12-02",4.935
"237","2016-12-05",4.935
"238","2016-12-06",4.935
"239","2016-12-07",4.935
"240","2016-12-08",4.935
"241","2016-12-09",4.935
"242","2016-12-12",4.935
"243","2016-12-13",4.935
"244","2016-12-14",4.935
"245","2016-12-15",4.935
"246","2016-12-16",4.935
"247","2016-12-19",4.925
"248","2016-12-20",4.925
"249","2016-12-21",4.93
"250","2016-12-22",4.925
"251","2016-12-23",4.925
"252","2016-12-27",4.925
"253","2016-12-28",4.925
"254","2016-12-29",4.925
"255","2016-12-30",4.925
"256","2017-01-03",4.925
"257","2017-01-04",4.925
"258","2017-01-05",4.925
"259","2017-01-06",4.925
"260","2017-01-09",4.925
"261","2017-01-10",4.925
"262","2017-01-11",4.925
"263","2017-01-12",4.925
"264","2017-01-13",4.96
"265","2017-01-17",4.96
"266","2017-01-18",4.96
"267","2017-01-19",4.96
"268","2017-01-20",4.96
"269","2017-01-23",4.96
"270","2017-01-24",4.96
"271","2017-01-25",4.96
"272","2017-01-26",4.96
"273","2017-01-27",4.96
"274","2017-01-30",4.96
"275","2017-01-31",4.96
"276","2017-02-01",4.96
"277","2017-02-02",4.96
"278","2017-02-03",4.96
"279","2017-02-06",4.96
"280","2017-02-07",4.96
"281","2017-02-08",4.96
"282","2017-02-09",4.96
"283","2017-02-10",4.96
"284","2017-02-13",4.96
"285","2017-02-14",4.96
"286","2017-02-15",4.96
"287","2017-02-16",4.96
"288","2017-02-17",4.96
"289","2017-02-21",4.96
"290","2017-02-22",4.96
"291","2017-02-23",4.96
"292","2017-02-24",4.96
"293","2017-02-27",4.96
"294","2017-02-28",4.96
"295","2017-03-01",4.96
"296","2017-03-02",4.96
"297","2017-03-03",4.96
"298","2017-03-06",4.98
"299","2017-03-07",4.98
"300","2017-03-08",4.975
"301","2017-03-09",4.975
"302","2017-03-10",4.975
"303","2017-03-13",4.975
"304","2017-03-14",4.975
"305","2017-03-15",4.975
"306","2017-03-16",4.975
"307","2017-03-17",4.975
"308","2017-03-20",5.025
"309","2017-03-21",5.025
"310","2017-03-22",5.025
"311","2017-03-23",5.025
"312","2017-03-24",4.98
"313","2017-03-27",4.98
"314","2017-03-28",4.98
"315","2017-03-29",4.98
"316","2017-03-30",4.98
"317","2017-03-31",4.98
"318","2017-04-03",4.98
"319","2017-04-04",4.98
"320","2017-04-05",4.98
"321","2017-04-06",4.98
"322","2017-04-07",4.98
"323","2017-04-10",4.98
"324","2017-04-11",5
"325","2017-04-12",5
"326","2017-04-13",5
"327","2017-04-17",4.99
"328","2017-04-18",4.99
"329","2017-04-19",4.99
"330","2017-04-20",4.99
"331","2017-04-21",4.99
"332","2017-04-24",4.99
"333","2017-04-25",4.99
"334","2017-04-26",4.99
"335","2017-04-27",4.99
"336","2017-04-28",4.99
"337","2017-05-01",4.99
"338","2017-05-02",4.99
"339","2017-05-03",4.99
"340","2017-05-04",4.99
"341","2017-05-05",4.99
"342","2017-05-08",4.99
"343","2017-05-09",4.99
"344","2017-05-10",4.99
"345","2017-05-11",4.99
"346","2017-05-12",4.99
"347","2017-05-15",4.99
"348","2017-05-16",4.99
"349","2017-05-17",4.99
"350","2017-05-18",4.99
"351","2017-05-19",4.99
"352","2017-05-22",4.99
"353","2017-05-23",4.99
"354","2017-05-24",4.99
"355","2017-05-25",4.99
"356","2017-05-26",4.99
"357","2017-05-30",4.99
"358","2017-05-31",4.99
"359","2017-06-01",4.99
"360","2017-06-02",4.99
"361","2017-06-05",4.99
"362","2017-06-06",4.99
"363","2017-06-07",4.99
"364","2017-06-08",4.99
"365","2017-06-09",4.9855
"366","2017-06-12",4.9855
"367","2017-06-13",4.9855
"368","2017-06-14",4.9855
"369","2017-06-15",4.9855
"370","2017-06-16",4.9855
"371","2017-06-19",4.9855
"372","2017-06-20",4.9855
"373","2017-06-21",4.9855
"374","2017-06-22",4.9855
"375","2017-06-23",4.9855
"376","2017-06-26",4.99
"377","2017-06-27",4.99
"378","2017-06-28",4.99
"379","2017-06-29",4.99
"380","2017-06-30",4.99
"381","2017-07-03",4.99
"382","2017-07-05",4.99
"383","2017-07-06",4.99
"384","2017-07-07",4.99
"385","2017-07-10",4.99
"386","2017-07-11",4.99
"387","2017-07-12",4.99
"388","2017-07-13",4.99
"389","2017-07-14",4.99
"390","2017-07-17",4.99
"391","2017-07-18",4.99
"392","2017-07-19",4.99
"393","2017-07-20",4.99
"394","2017-07-21",4.99
"395","2017-07-24",4.99
"396","2017-07-25",4.99
"397","2017-07-26",4.99
"398","2017-07-27",4.99
"399","2017-07-28",4.99
"400","2017-07-31",4.99
"401","2017-08-01",4.99
"402","2017-08-02",4.99
"403","2017-08-03",4.99
"404","2017-08-04",4.99
"405","2017-08-07",4.99
"406","2017-08-08",4.99
"407","2017-08-09",4.99
"408","2017-08-10",4.99
"409","2017-08-11",4.99
"410","2017-08-14",4.99
"411","2017-08-15",4.99
"412","2017-08-16",4.99
"413","2017-08-17",4.99
"414","2017-08-18",4.99
"415","2017-08-21",4.99
"416","2017-08-22",4.99
"417","2017-08-23",4.99
"418","2017-08-24",4.99
"419","2017-08-25",4.99
"420","2017-08-28",4.99
"421","2017-08-29",4.99
"422","2017-08-30",4.99
"423","2017-08-31",5.1
"424","2017-09-01",5.1
"425","2017-09-05",5.1
"426","2017-09-06",5.1
"427","2017-09-07",5.1
"428","2017-09-08",5.1
"429","2017-09-11",5.1
"430","2017-09-12",5.1
"431","2017-09-13",5.1
"432","2017-09-14",5.1
"433","2017-09-15",5.1
"434","2017-09-18",5.1
"435","2017-09-19",5.1
"436","2017-09-20",5.1
"437","2017-09-21",5.1
"438","2017-09-22",5.1
"439","2017-09-25",5.1
"440","2017-09-26",5.1
"441","2017-09-27",5.1
"442","2017-09-28",5.1
"443","2017-09-29",4.975
"444","2017-10-02",4.975
"445","2017-10-03",4.975
"446","2017-10-04",4.975
"447","2017-10-05",4.99
"448","2017-10-06",4.99
"449","2017-10-09",4.99
"450","2017-10-10",4.99
"451","2017-10-11",4.99
"452","2017-10-12",4.99
"453","2017-10-13",4.99
"454","2017-10-16",4.99
"455","2017-10-17",4.99
"456","2017-10-18",4.99
"457","2017-10-19",4.99
"458","2017-10-20",4.99
"459","2017-10-23",4.99
"460","2017-10-24",4.99
"461","2017-10-25",4.99
"462","2017-10-26",4.99
"463","2017-10-27",4.99
"464","2017-10-30",4.99
"465","2017-10-31",4.99
"466","2017-11-01",4.99
"467","2017-11-02",4.99
"468","2017-11-03",4.99
"469","2017-11-06",4.99
"470","2017-11-07",4.99
"471","2017-11-08",4.99
"472","2017-11-09",4.9715
"473","2017-11-10",4.9715
"474","2017-11-13",4.935
"475","2017-11-14",4.935
"476","2017-11-15",4.935
"477","2017-11-16",4.935
"478","2017-11-17",4.935
"479","2017-11-20",4.935
"480","2017-11-21",4.935
"481","2017-11-22",4.935
"482","2017-11-24",4.935
"483","2017-11-27",4.935
"484","2017-11-28",4.95
"485","2017-11-29",4.95
"486","2017-11-30",4.95
"487","2017-12-01",4.95
"488","2017-12-04",4.95
"489","2017-12-05",4.95
"490","2017-12-06",4.95
"491","2017-12-07",4.95
"492","2017-12-08",4.95
"493","2017-12-11",4.95
"494","2017-12-12",4.95
"495","2017-12-13",4.95
"496","2017-12-14",4.95
"497","2017-12-15",4.95
"498","2017-12-18",4.95
"499","2017-12-19",4.95
"500","2017-12-20",4.95
"501","2017-12-21",4.95
"502","2017-12-22",4.95
"503","2017-12-26",4.96
"504","2017-12-27",4.965
"505","2017-12-28",4.965
"506","2017-12-29",4.98
"507","2018-01-02",4.98
"508","2018-01-03",4.98
"509","2018-01-04",4.98
"510","2018-01-05",4.815
"511","2018-01-08",4.815
"512","2018-01-09",4.815
"513","2018-01-10",4.815
"514","2018-01-11",4.815
"515","2018-01-12",4.815
"516","2018-01-16",4.815
"517","2018-01-17",4.815
"518","2018-01-18",4.815
"519","2018-01-19",4.815
"520","2018-01-22",4.815
"521","2018-01-23",4.815
"522","2018-01-24",4.815
"523","2018-01-25",4.815
"524","2018-01-26",4.815
"525","2018-01-29",4.815
"526","2018-01-30",4.815
"527","2018-01-31",4.815
"528","2018-02-01",4.815
"529","2018-02-02",4.815
"530","2018-02-05",4.815
"531","2018-02-06",4.815
"532","2018-02-07",4.925
"533","2018-02-08",4.9
"534","2018-02-09",4.925
"535","2018-02-12",4.925
"536","2018-02-13",4.925
"537","2018-02-14",4.925
"538","2018-02-15",4.925
"539","2018-02-16",4.925
"540","2018-02-20",4.925
"541","2018-02-21",4.925
"542","2018-02-22",4.925
"543","2018-02-23",4.925
"544","2018-02-26",4.925
"545","2018-02-27",4.925
"546","2018-02-28",4.925
"547","2018-03-01",4.925
"548","2018-03-02",4.95
"549","2018-03-05",4.95
"550","2018-03-06",4.95
"551","2018-03-07",4.95
"552","2018-03-08",4.95
"553","2018-03-09",4.6005
"554","2018-03-12",4.6005
"555","2018-03-13",4.6005
"556","2018-03-14",4.6
"557","2018-03-15",4.65
"558","2018-03-16",4.64
"559","2018-03-19",4.64
"560","2018-03-20",4.64
"561","2018-03-21",4.64
"562","2018-03-22",4.64
"563","2018-03-23",4.64
"564","2018-03-26",4.64
"565","2018-03-27",4.64
"566","2018-03-28",4.5
"567","2018-03-29",4.5
"568","2018-04-02",4.5
"569","2018-04-03",4.5
"570","2018-04-04",4.185
"571","2018-04-05",4.185
"572","2018-04-06",4.185
"573","2018-04-09",4.185
"574","2018-04-10",4.185
"575","2018-04-11",4.185
"576","2018-04-12",4.185
"577","2018-04-13",4.185
"578","2018-04-16",4.185
"579","2018-04-17",4.185
"580","2018-04-18",4.185
"581","2018-04-19",4.185
"582","2018-04-20",4.185
"583","2018-04-23",4.185
"584","2018-04-24",4.185
"585","2018-04-25",4.185
"586","2018-04-26",4.185
"587","2018-04-27",4.185
"588","2018-04-30",4.185
"589","2018-05-01",4.185
"590","2018-05-02",4.185
"591","2018-05-03",4.185
"592","2018-05-04",4.185
"593","2018-05-07",4.185
"594","2018-05-08",4.185
"595","2018-05-09",4.185
"596","2018-05-10",4.185
"597","2018-05-11",4.185
"598","2018-05-14",4.005
"599","2018-05-15",4.005
"600","2018-05-16",4.005
"601","2018-05-17",4.005
"602","2018-05-18",4.005
"603","2018-05-21",4.005
"604","2018-05-22",3.605
"605","2018-05-23",3.605
"606","2018-05-24",3.605
"607","2018-05-25",3.605
"608","2018-05-29",3.605
"609","2018-05-30",4.1
"610","2018-05-31",4.1
"611","2018-06-01",4.1
"612","2018-06-04",4.1
"613","2018-06-05",4.1
"614","2018-06-06",4.1
"615","2018-06-07",4.1
"616","2018-06-08",4.1
"617","2018-06-11",3.975
"618","2018-06-12",3.735
"619","2018-06-13",3.689
"620","2018-06-14",3.689
"621","2018-06-15",3.689
"622","2018-06-18",3.689
"623","2018-06-19",3.689
"624","2018-06-20",4
"625","2018-06-21",4.328
"626","2018-06-22",3.89
"627","2018-06-25",3.69
"628","2018-06-26",3.69
"629","2018-06-27",3.69
"630","2018-06-28",3.55
"631","2018-06-29",3.996
"632","2018-07-02",3.996
"633","2018-07-03",3.996
"634","2018-07-05",3.729
"635","2018-07-06",3.729
"636","2018-07-09",3.729
"637","2018-07-10",3.729
"638","2018-07-11",4.14
"639","2018-07-12",3.72
"640","2018-07-13",4.12
"641","2018-07-16",3.82
"642","2018-07-17",3.96
"643","2018-07-18",3.8
"644","2018-07-19",3.85
"645","2018-07-20",3.52
"646","2018-07-23",3.52
"647","2018-07-24",3.52
"648","2018-07-25",3.52
"649","2018-07-26",3.5
"650","2018-07-27",3.5
"651","2018-07-30",3.5
"652","2018-07-31",3.5
"653","2018-08-01",3.5
"654","2018-08-02",3.5
"655","2018-08-03",3.8
"656","2018-08-06",3.8
"657","2018-08-07",4.175
"658","2018-08-08",4.175
"659","2018-08-09",6.5
"660","2018-08-10",5.25
"661","2018-08-13",4.41
"662","2018-08-14",4.871
"663","2018-08-15",4.45
"664","2018-08-16",4.3
"665","2018-08-17",4.1
"666","2018-08-20",3.8
"667","2018-08-21",3.61
"668","2018-08-22",4
"669","2018-08-23",4.81
"670","2018-08-24",4.06
"671","2018-08-27",4.23
"672","2018-08-28",4.34
"673","2018-08-29",4.36
"674","2018-08-30",3.92
"675","2018-08-31",3.997
"676","2018-09-04",3.859
"677","2018-09-05",3.91
"678","2018-09-06",3.858
"679","2018-09-07",3.904
"680","2018-09-10",3.904
"681","2018-09-11",3.85
"682","2018-09-12",3.7
"683","2018-09-13",3.6
"684","2018-09-14",2.92
"685","2018-09-17",2.643
"686","2018-09-18",2.52
"687","2018-09-19",2.248
"688","2018-09-20",2.25
"689","2018-09-21",2
"690","2018-09-24",3.3
"691","2018-09-25",2.6
"692","2018-09-26",2.67
"693","2018-09-27",2.49
"694","2018-09-28",2.3
"695","2018-10-01",2.45
"696","2018-10-02",2.669
"697","2018-10-03",2.5
"698","2018-10-04",2.15
"699","2018-10-05",2.15
"700","2018-10-08",2.15
"701","2018-10-09",2.084
"702","2018-10-10",2.15
"703","2018-10-11",2.15
"704","2018-10-12",2.05
"705","2018-10-15",2.05
"706","2018-10-16",2.02
"707","2018-10-17",2.683
"708","2018-10-18",2.595
"709","2018-10-19",2.962
"710","2018-10-22",3.05
"711","2018-10-23",3.25
"712","2018-10-24",2.685
"713","2018-10-25",2.7
"714","2018-10-26",3
"715","2018-10-29",3
"716","2018-10-30",3.25
"717","2018-10-31",3.24
"718","2018-11-01",3.099
"719","2018-11-02",3.099
"720","2018-11-05",3.099
"721","2018-11-06",2.85
"722","2018-11-07",2.945
"723","2018-11-08",2.76
"724","2018-11-09",2.76
"725","2018-11-12",2.65
"726","2018-11-13",2.65
"727","2018-11-14",2.65
"728","2018-11-15",2.53
"729","2018-11-16",2.53
"730","2018-11-19",2.411
"731","2018-11-20",2.35
"732","2018-11-21",2.35
"733","2018-11-23",2.35
"734","2018-11-26",2.26
"735","2018-11-27",2.25
"736","2018-11-28",2.12
"737","2018-11-29",2
"738","2018-11-30",2
"739","2018-12-03",1.85
"740","2018-12-04",1.85
"741","2018-12-06",1.85
"742","2018-12-07",1.85
"743","2018-12-10",1.85
"744","2018-12-11",1.85
"745","2018-12-12",1.85
"746","2018-12-13",1.63
"747","2018-12-14",1.63
"748","2018-12-17",1.433
"749","2018-12-18",1.3
"750","2018-12-19",1.462
"751","2018-12-20",1.462
"752","2018-12-21",1.462
"753","2018-12-24",1.462
"754","2018-12-26",1.462
"755","2018-12-27",1.462
"756","2018-12-28",1.53
"757","2018-12-31",1.53
"758","2019-01-02",1.53
"759","2019-01-03",1.525
"760","2019-01-04",1.5
"761","2019-01-07",1.5
"762","2019-01-08",1.5
"763","2019-01-09",1.5
"764","2019-01-10",1.24
"765","2019-01-11",1.24
"766","2019-01-14",1.25
"767","2019-01-15",1.21
"768","2019-01-16",1.25
"769","2019-01-17",1.25
"770","2019-01-18",1.25
"771","2019-01-22",1.26
"772","2019-01-23",1.26
"773","2019-01-24",1.26
"774","2019-01-25",1.26
"775","2019-01-28",1.26
"776","2019-01-29",1.26
"777","2019-01-30",1.26
"778","2019-01-31",2.48
"779","2019-02-01",5.52
"780","2019-02-04",4.48
"781","2019-02-05",5.12
"782","2019-02-06",4.85
"783","2019-02-07",4.44
"784","2019-02-08",4.03
"785","2019-02-11",3.5
"786","2019-02-12",2.78
"787","2019-02-13",2.87
"788","2019-02-14",2.59
"789","2019-02-15",2.39
"790","2019-02-19",2.43
"791","2019-02-20",2.32
"792","2019-02-21",2.15
"793","2019-02-22",2.18
"794","2019-02-25",2.35
"795","2019-02-26",2.34
"796","2019-02-27",2.26
"797","2019-02-28",2.25
"798","2019-03-01",2.38
"799","2019-03-04",2.25
"800","2019-03-05",2.26
"801","2019-03-06",2.06
"802","2019-03-07",2.01
"803","2019-03-08",1.98
"804","2019-03-11",1.99
"805","2019-03-12",1.942
"806","2019-03-13",2.04
"807","2019-03-14",2.07
"808","2019-03-15",2.038
"809","2019-03-18",1.95
"810","2019-03-19",1.93
"811","2019-03-20",1.96
"812","2019-03-21",1.97
"813","2019-03-22",1.83
"814","2019-03-25",1.81
"815","2019-03-26",1.71
"816","2019-03-27",1.989
"817","2019-03-28",1.94
"818","2019-03-29",1.71
"819","2019-04-01",1.769
"820","2019-04-02",1.89
"821","2019-04-03",1.83
"822","2019-04-04",1.96
"823","2019-04-05",1.94
"824","2019-04-08",1.907
"825","2019-04-09",1.968
"826","2019-04-10",1.915
"827","2019-04-11",1.87
"828","2019-04-12",1.9
"829","2019-04-15",1.85
"830","2019-04-16",1.75
"831","2019-04-17",1.82
"832","2019-04-18",1.783
"833","2019-04-22",1.6
"834","2019-04-23",1.61
"835","2019-04-24",1.63
"836","2019-04-25",1.582
"837","2019-04-26",1.632
"838","2019-04-29",1.765
"839","2019-04-30",1.7
"840","2019-05-01",1.7
"841","2019-05-02",1.711
"842","2019-05-03",1.79
"843","2019-05-06",1.78
"844","2019-05-07",1.7
"845","2019-05-08",1.74
"846","2019-05-09",1.725
"847","2019-05-10",1.69
"848","2019-05-13",1.65
"849","2019-05-14",1.67
"850","2019-05-15",1.73
"851","2019-05-16",1.73
"852","2019-05-17",1.65
"853","2019-05-20",1.65
"854","2019-05-21",1.563
"855","2019-05-22",1.62
"856","2019-05-23",1.53
"857","2019-05-24",1.533
"858","2019-05-28",1.55
"859","2019-05-29",1.52
"860","2019-05-30",1.59
"861","2019-05-31",1.51
"862","2019-06-03",1.477
"863","2019-06-04",1.5
"864","2019-06-05",1.385
"865","2019-06-06",1.39
"866","2019-06-07",1.443
"867","2019-06-10",1.48
"868","2019-06-11",1.37
"869","2019-06-12",1.41
"870","2019-06-13",1.45
"871","2019-06-14",1.48
"872","2019-06-17",1.47
"873","2019-06-18",1.6
"874","2019-06-19",1.69
"875","2019-06-20",1.68
"876","2019-06-21",1.56
"877","2019-06-24",1.65
"878","2019-06-25",1.5
"879","2019-06-26",1.57
"880","2019-06-27",1.63
"881","2019-06-28",1.485
"882","2019-07-01",1.62
"883","2019-07-02",1.521
"884","2019-07-03",1.48
"885","2019-07-05",1.42
"886","2019-07-08",1.535
"887","2019-07-09",1.59
"888","2019-07-10",1.583
"889","2019-07-11",1.59
"890","2019-07-12",1.52
"891","2019-07-15",1.43
"892","2019-07-16",1.4
"893","2019-07-17",1.33
"894","2019-07-18",1.35
"895","2019-07-19",1.32
"896","2019-07-22",1.39
"897","2019-07-23",1.44
"898","2019-07-24",1.33
"899","2019-07-25",1.28
"900","2019-07-26",1.38
"901","2019-07-29",1.35
"902","2019-07-30",1.386
"903","2019-07-31",1.31
"904","2019-08-01",1.31
"905","2019-08-02",1.25
"906","2019-08-05",1.29
"907","2019-08-06",1.15
"908","2019-08-07",1.21
"909","2019-08-08",1.317
"910","2019-08-09",1.26
"911","2019-08-12",1.36
"912","2019-08-13",1.4
"913","2019-08-14",1.367
"914","2019-08-15",1.4
"915","2019-08-16",1.38
"916","2019-08-19",1.39
"917","2019-08-20",1.38
"918","2019-08-21",1.3
"919","2019-08-22",1.22
"920","2019-08-23",1.12
"921","2019-08-26",1.04
"922","2019-08-27",1
"923","2019-08-28",1.06
"924","2019-08-29",1.08
"925","2019-08-30",1.01
"926","2019-09-03",0.95
"927","2019-09-04",0.865
"928","2019-09-05",0.79
"929","2019-09-06",0.85
"930","2019-09-09",0.87
"931","2019-09-10",0.96
"932","2019-09-11",0.88
"933","2019-09-12",0.98
"934","2019-09-13",0.95
"935","2019-09-16",0.98
"936","2019-09-17",1
"937","2019-09-18",0.96
"938","2019-09-19",0.88
"939","2019-09-20",0.875
"940","2019-09-23",0.923
"941","2019-09-24",0.917
"942","2019-09-25",0.9
"943","2019-09-26",0.82
"944","2019-09-27",0.886
"945","2019-09-30",0.868
"946","2019-10-01",0.81
"947","2019-10-02",0.81
"948","2019-10-03",0.82
"949","2019-10-04",0.803
"950","2019-10-07",0.815
"951","2019-10-08",0.698
"952","2019-10-09",0.81
"953","2019-10-10",0.85
"954","2019-10-11",0.86
"955","2019-10-14",0.86
"956","2019-10-15",0.93
"957","2019-10-16",0.88
"958","2019-10-17",0.84
"959","2019-10-18",0.85
"960","2019-10-21",0.878
"961","2019-10-22",0.86
"962","2019-10-23",0.879
"963","2019-10-24",0.83
"964","2019-10-25",0.834
"965","2019-10-28",0.85
"966","2019-10-29",0.825
"967","2019-10-30",0.811
"968","2019-10-31",0.81
"969","2019-11-01",0.81
"970","2019-11-04",0.865
"971","2019-11-05",0.89
"972","2019-11-06",0.85
"973","2019-11-07",0.85
"974","2019-11-08",0.85
"975","2019-11-11",0.85
"976","2019-11-12",0.94
"977","2019-11-13",0.916
"978","2019-11-14",0.95
"979","2019-11-15",0.92
"980","2019-11-18",0.79
"981","2019-11-19",0.85
"982","2019-11-20",0.78
"983","2019-11-21",0.82
"984","2019-11-22",0.821
"985","2019-11-25",0.821
"986","2019-11-26",0.85
"987","2019-11-27",0.83
"988","2019-11-29",0.975
"989","2019-12-02",0.93
"990","2019-12-03",0.78
"991","2019-12-04",0.89
"992","2019-12-05",0.89
"993","2019-12-06",0.99
"994","2019-12-09",0.989
"995","2019-12-10",0.936
"996","2019-12-11",1.015
"997","2019-12-12",1.029
"998","2019-12-13",0.95
"999","2019-12-16",0.905
"1000","2019-12-17",0.832
