"","date","EVBG"
"212","2017-07-20",23.110001
"213","2017-07-21",23.200001
"214","2017-07-24",23.370001
"215","2017-07-25",23.66
"216","2017-07-26",23.65
"217","2017-07-27",23.48
"218","2017-07-28",23.48
"219","2017-07-31",23.65
"220","2017-08-01",23.6
"221","2017-08-02",22.940001
"222","2017-08-03",23.41
"223","2017-08-04",21.9
"224","2017-08-07",22.17
"225","2017-08-08",22.309999
"226","2017-08-09",22.459999
"227","2017-08-10",21.73
"228","2017-08-11",22.715
"229","2017-08-14",22.870001
"230","2017-08-15",22.940001
"231","2017-08-16",22.75
"232","2017-08-17",22.57
"233","2017-08-18",22.9
"234","2017-08-21",22.84
"235","2017-08-22",23.110001
"236","2017-08-23",22.49
"237","2017-08-24",22.629999
"238","2017-08-25",22.549999
"239","2017-08-28",22.540001
"240","2017-08-29",22.549999
"241","2017-08-30",23.34
"242","2017-08-31",23.17
"243","2017-09-01",23.120001
"244","2017-09-05",22.860001
"245","2017-09-06",22.16
"246","2017-09-07",22.34
"247","2017-09-08",22.26
"248","2017-09-11",23.360001
"249","2017-09-12",23.4
"250","2017-09-13",23.530001
"251","2017-09-14",23.379999
"252","2017-09-15",23.5
"253","2017-09-18",25.25
"254","2017-09-19",24.82
"255","2017-09-20",25.25
"256","2017-09-21",25.09
"257","2017-09-22",25.35
"258","2017-09-25",24.91
"259","2017-09-26",25.25
"260","2017-09-27",26.27
"261","2017-09-28",26.23
"262","2017-09-29",26.42
"263","2017-10-02",27.299999
"264","2017-10-03",26.74
"265","2017-10-04",27
"266","2017-10-05",26.65
"267","2017-10-06",27.049999
"268","2017-10-09",27.07
"269","2017-10-10",26.950001
"270","2017-10-11",26.809999
"271","2017-10-12",26.870001
"272","2017-10-13",26.879999
"273","2017-10-16",26.780001
"274","2017-10-17",26.77
"275","2017-10-18",26.84
"276","2017-10-19",26.66
"277","2017-10-20",26.76
"278","2017-10-23",26.780001
"279","2017-10-24",26.51
"280","2017-10-25",26.309999
"281","2017-10-26",26.309999
"282","2017-10-27",26.67
"283","2017-10-30",26.629999
"284","2017-10-31",26.639999
"285","2017-11-01",26.799999
"286","2017-11-02",26.92
"287","2017-11-03",27.23
"288","2017-11-06",26.379999
"289","2017-11-07",27.530001
"290","2017-11-08",27.780001
"291","2017-11-09",27.41
"292","2017-11-10",28.040001
"293","2017-11-13",28.68
"294","2017-11-14",29.58
"295","2017-11-15",26.969999
"296","2017-11-16",26.5
"297","2017-11-17",26.07
"298","2017-11-20",26.65
"299","2017-11-21",27.110001
"300","2017-11-22",27.889999
"301","2017-11-24",27.9
"302","2017-11-27",27.73
"303","2017-11-28",27.610001
"304","2017-11-29",27.120001
"305","2017-11-30",26.5
"306","2017-12-01",26.27
"307","2017-12-04",24.74
"308","2017-12-05",24.450001
"309","2017-12-06",24.690001
"310","2017-12-07",26.700001
"311","2017-12-08",27.15
"312","2017-12-11",26.93
"313","2017-12-12",26.790001
"314","2017-12-13",26.66
"315","2017-12-14",26.879999
"316","2017-12-15",28.700001
"317","2017-12-18",28.85
"318","2017-12-19",29.030001
"319","2017-12-20",29.02
"320","2017-12-21",29.030001
"321","2017-12-22",29.23
"322","2017-12-26",29.299999
"323","2017-12-27",29.459999
"324","2017-12-28",29.59
"325","2017-12-29",29.719999
"326","2018-01-02",29.6
"327","2018-01-03",29.469999
"328","2018-01-04",29.77
"329","2018-01-05",30.08
"330","2018-01-08",29.83
"331","2018-01-09",30.690001
"332","2018-01-10",30.889999
"333","2018-01-11",31.76
"334","2018-01-12",32.240002
"335","2018-01-16",31.469999
"336","2018-01-17",31.629999
"337","2018-01-18",32.73
"338","2018-01-19",32.759998
"339","2018-01-22",32.950001
"340","2018-01-23",33.25
"341","2018-01-24",33.07
"342","2018-01-25",32.950001
"343","2018-01-26",33.509998
"344","2018-01-29",32.869999
"345","2018-01-30",32.759998
"346","2018-01-31",32.279999
"347","2018-02-01",32.240002
"348","2018-02-02",32.299999
"349","2018-02-05",31.4
"350","2018-02-06",31.5
"351","2018-02-07",31.639999
"352","2018-02-08",30.110001
"353","2018-02-09",30.83
"354","2018-02-12",31.08
"355","2018-02-13",31.48
"356","2018-02-14",32.18
"357","2018-02-15",33.060001
"358","2018-02-16",33.529999
"359","2018-02-20",33.580002
"360","2018-02-21",33.169998
"361","2018-02-22",32.009998
"362","2018-02-23",31.799999
"363","2018-02-26",32.48
"364","2018-02-27",32.330002
"365","2018-02-28",31.91
"366","2018-03-01",32.310001
"367","2018-03-02",33.650002
"368","2018-03-05",33.32
"369","2018-03-06",35.18
"370","2018-03-07",36.09
"371","2018-03-08",36.91
"372","2018-03-09",38.509998
"373","2018-03-12",37.25
"374","2018-03-13",36.549999
"375","2018-03-14",37.240002
"376","2018-03-15",37.130001
"377","2018-03-16",36.889999
"378","2018-03-19",36.34
"379","2018-03-20",37.75
"380","2018-03-21",38.41
"381","2018-03-22",37.900002
"382","2018-03-23",37.630001
"383","2018-03-26",38.5
"384","2018-03-27",36.799999
"385","2018-03-28",35.240002
"386","2018-03-29",36.599998
"387","2018-04-02",35.02
"388","2018-04-03",35.34
"389","2018-04-04",35.740002
"390","2018-04-05",35.830002
"391","2018-04-06",35.52
"392","2018-04-09",35.490002
"393","2018-04-10",36.860001
"394","2018-04-11",37.09
"395","2018-04-12",37.68
"396","2018-04-13",37.400002
"397","2018-04-16",37.48
"398","2018-04-17",38.259998
"399","2018-04-18",38.400002
"400","2018-04-19",38.299999
"401","2018-04-20",37.32
"402","2018-04-23",37.419998
"403","2018-04-24",38.009998
"404","2018-04-25",37.549999
"405","2018-04-26",37.52
"406","2018-04-27",37
"407","2018-04-30",37.349998
"408","2018-05-01",37.790001
"409","2018-05-02",37.799999
"410","2018-05-03",38.23
"411","2018-05-04",40.080002
"412","2018-05-07",39.650002
"413","2018-05-08",41.299999
"414","2018-05-09",42.41
"415","2018-05-10",42.73
"416","2018-05-11",43.57
"417","2018-05-14",41.900002
"418","2018-05-15",42.290001
"419","2018-05-16",43.299999
"420","2018-05-17",43.860001
"421","2018-05-18",44.720001
"422","2018-05-21",44.380001
"423","2018-05-22",42.93
"424","2018-05-23",44.040001
"425","2018-05-24",44.060001
"426","2018-05-25",43.790001
"427","2018-05-29",45.220001
"428","2018-05-30",46
"429","2018-05-31",46.07
"430","2018-06-01",46.610001
"431","2018-06-04",46.59
"432","2018-06-05",46.700001
"433","2018-06-06",46.889999
"434","2018-06-07",47.009998
"435","2018-06-08",47.439999
"436","2018-06-11",48.209999
"437","2018-06-12",50.189999
"438","2018-06-13",51.599998
"439","2018-06-14",52.32
"440","2018-06-15",51.990002
"441","2018-06-18",51.400002
"442","2018-06-19",50.139999
"443","2018-06-20",49.950001
"444","2018-06-21",48.59
"445","2018-06-22",47.349998
"446","2018-06-25",45.169998
"447","2018-06-26",44.580002
"448","2018-06-27",44.139999
"449","2018-06-28",46.560001
"450","2018-06-29",47.419998
"451","2018-07-02",47.09
"452","2018-07-03",47.23
"453","2018-07-05",48.09
"454","2018-07-06",49.419998
"455","2018-07-09",48.900002
"456","2018-07-10",47.830002
"457","2018-07-11",48.279999
"458","2018-07-12",49.369999
"459","2018-07-13",50.23
"460","2018-07-16",49.759998
"461","2018-07-17",49.779999
"462","2018-07-18",49.68
"463","2018-07-19",50.16
"464","2018-07-20",49.650002
"465","2018-07-23",51.200001
"466","2018-07-24",49.639999
"467","2018-07-25",50.959999
"468","2018-07-26",50.720001
"469","2018-07-27",48.130001
"470","2018-07-30",45.439999
"471","2018-07-31",44.98
"472","2018-08-01",46.939999
"473","2018-08-02",48.220001
"474","2018-08-03",47.43
"475","2018-08-06",47.48
"476","2018-08-07",49.509998
"477","2018-08-08",49
"478","2018-08-09",50.349998
"479","2018-08-10",51.549999
"480","2018-08-13",51.709999
"481","2018-08-14",54.5
"482","2018-08-15",54.25
"483","2018-08-16",55.040001
"484","2018-08-17",54.860001
"485","2018-08-20",55.419998
"486","2018-08-21",57.25
"487","2018-08-22",58.75
"488","2018-08-23",60.049999
"489","2018-08-24",60.080002
"490","2018-08-27",58.220001
"491","2018-08-28",58
"492","2018-08-29",58.259998
"493","2018-08-30",59.560001
"494","2018-08-31",60.209999
"495","2018-09-04",61.509998
"496","2018-09-05",59.970001
"497","2018-09-06",60.150002
"498","2018-09-07",59.639999
"499","2018-09-10",59.799999
"500","2018-09-11",61.740002
"501","2018-09-12",61.220001
"502","2018-09-13",61.169998
"503","2018-09-14",62.259998
"504","2018-09-17",59.040001
"505","2018-09-18",59.529999
"506","2018-09-19",57.509998
"507","2018-09-20",57.880001
"508","2018-09-21",56.029999
"509","2018-09-24",56.93
"510","2018-09-25",58.689999
"511","2018-09-26",57.130001
"512","2018-09-27",57.18
"513","2018-09-28",57.639999
"514","2018-10-01",56.68
"515","2018-10-02",55.110001
"516","2018-10-03",56.540001
"517","2018-10-04",54.959999
"518","2018-10-05",56
"519","2018-10-08",53.110001
"520","2018-10-09",52.759998
"521","2018-10-10",47.5
"522","2018-10-11",46.209999
"523","2018-10-12",49.119999
"524","2018-10-15",48.290001
"525","2018-10-16",51.990002
"526","2018-10-17",52.66
"527","2018-10-18",51.25
"528","2018-10-19",48.740002
"529","2018-10-22",51.450001
"530","2018-10-23",51.41
"531","2018-10-24",48.959999
"532","2018-10-25",51.009998
"533","2018-10-26",50.529999
"534","2018-10-29",48.860001
"535","2018-10-30",49.709999
"536","2018-10-31",50.830002
"537","2018-11-01",52.450001
"538","2018-11-02",51.84
"539","2018-11-05",51.209999
"540","2018-11-06",51.950001
"541","2018-11-07",56.990002
"542","2018-11-08",58.82
"543","2018-11-09",56.459999
"544","2018-11-12",51.630001
"545","2018-11-13",48.869999
"546","2018-11-14",47.540001
"547","2018-11-15",51.220001
"548","2018-11-16",52.82
"549","2018-11-19",46.18
"550","2018-11-20",43.560001
"551","2018-11-21",45.57
"552","2018-11-23",47.02
"553","2018-11-26",49.990002
"554","2018-11-27",48.970001
"555","2018-11-28",51.43
"556","2018-11-29",53.380001
"557","2018-11-30",54.77
"558","2018-12-03",56.110001
"559","2018-12-04",52.619999
"560","2018-12-06",53.360001
"561","2018-12-07",51.669998
"562","2018-12-10",53.43
"563","2018-12-11",53.59
"564","2018-12-12",55.110001
"565","2018-12-13",55.380001
"566","2018-12-14",53.549999
"567","2018-12-17",50.509998
"568","2018-12-18",53.939999
"569","2018-12-19",56.099998
"570","2018-12-20",53.119999
"571","2018-12-21",49.299999
"572","2018-12-24",47.540001
"573","2018-12-26",53.200001
"574","2018-12-27",54.099998
"575","2018-12-28",54.709999
"576","2018-12-31",56.759998
"577","2019-01-02",54.830002
"578","2019-01-03",52.919998
"579","2019-01-04",55
"580","2019-01-07",56.610001
"581","2019-01-08",57.849998
"582","2019-01-09",56.889999
"583","2019-01-10",56.990002
"584","2019-01-11",56.98
"585","2019-01-14",55.23
"586","2019-01-15",56.369999
"587","2019-01-16",54.25
"588","2019-01-17",54.98
"589","2019-01-18",57.16
"590","2019-01-22",56.459999
"591","2019-01-23",57.07
"592","2019-01-24",57.75
"593","2019-01-25",61.130001
"594","2019-01-28",59.779999
"595","2019-01-29",59.18
"596","2019-01-30",60.720001
"597","2019-01-31",61.860001
"598","2019-02-01",62.419998
"599","2019-02-04",63.880001
"600","2019-02-05",62.98
"601","2019-02-06",62.150002
"602","2019-02-07",62.02
"603","2019-02-08",63.779999
"604","2019-02-11",63.849998
"605","2019-02-12",64.919998
"606","2019-02-13",64.970001
"607","2019-02-14",64.860001
"608","2019-02-15",65.059998
"609","2019-02-19",64.260002
"610","2019-02-20",67.949997
"611","2019-02-21",69.459999
"612","2019-02-22",70
"613","2019-02-25",70.279999
"614","2019-02-26",69.300003
"615","2019-02-27",69.940002
"616","2019-02-28",70.709999
"617","2019-03-01",71.910004
"618","2019-03-04",68.760002
"619","2019-03-05",70.089996
"620","2019-03-06",69.089996
"621","2019-03-07",70.25
"622","2019-03-08",70.309998
"623","2019-03-11",73.589996
"624","2019-03-12",73.389999
"625","2019-03-13",73.230003
"626","2019-03-14",74.370003
"627","2019-03-15",73.970001
"628","2019-03-18",74.559998
"629","2019-03-19",75.199997
"630","2019-03-20",74.129997
"631","2019-03-21",76.029999
"632","2019-03-22",73.349998
"633","2019-03-25",73.099998
"634","2019-03-26",73.870003
"635","2019-03-27",73.040001
"636","2019-03-28",73.43
"637","2019-03-29",75.010002
"638","2019-04-01",75.879997
"639","2019-04-02",75.139999
"640","2019-04-03",75.980003
"641","2019-04-04",72.650002
"642","2019-04-05",72.75
"643","2019-04-08",72.370003
"644","2019-04-09",71.760002
"645","2019-04-10",72.07
"646","2019-04-11",73.290001
"647","2019-04-12",73.120003
"648","2019-04-15",72.25
"649","2019-04-16",70.529999
"650","2019-04-17",68.82
"651","2019-04-18",67.379997
"652","2019-04-22",68.360001
"653","2019-04-23",69.93
"654","2019-04-24",71.120003
"655","2019-04-25",71.489998
"656","2019-04-26",72.830002
"657","2019-04-29",73.449997
"658","2019-04-30",73.889999
"659","2019-05-01",72.910004
"660","2019-05-02",72.900002
"661","2019-05-03",74.169998
"662","2019-05-06",74.010002
"663","2019-05-07",78.389999
"664","2019-05-08",76.720001
"665","2019-05-09",77.43
"666","2019-05-10",79.779999
"667","2019-05-13",77.459999
"668","2019-05-14",79.830002
"669","2019-05-15",81.739998
"670","2019-05-16",83.769997
"671","2019-05-17",83.059998
"672","2019-05-20",79.610001
"673","2019-05-21",81.449997
"674","2019-05-22",82.550003
"675","2019-05-23",80
"676","2019-05-24",79.989998
"677","2019-05-28",82.260002
"678","2019-05-29",80.269997
"679","2019-05-30",80.419998
"680","2019-05-31",78.639999
"681","2019-06-03",74.599998
"682","2019-06-04",76.779999
"683","2019-06-05",80.410004
"684","2019-06-06",83.379997
"685","2019-06-07",84.75
"686","2019-06-10",84.349998
"687","2019-06-11",83.330002
"688","2019-06-12",84.059998
"689","2019-06-13",85.349998
"690","2019-06-14",86.080002
"691","2019-06-17",89.480003
"692","2019-06-18",88.559998
"693","2019-06-19",91.32
"694","2019-06-20",97.019997
"695","2019-06-21",92.809998
"696","2019-06-24",89.690002
"697","2019-06-25",87.519997
"698","2019-06-26",85.629997
"699","2019-06-27",87.230003
"700","2019-06-28",89.419998
"701","2019-07-01",90.089996
"702","2019-07-02",90.970001
"703","2019-07-03",93.389999
"704","2019-07-05",93.760002
"705","2019-07-08",94.239998
"706","2019-07-09",96.010002
"707","2019-07-10",97.32
"708","2019-07-11",98.360001
"709","2019-07-12",99.220001
"710","2019-07-15",98.760002
"711","2019-07-16",96.169998
"712","2019-07-17",98
"713","2019-07-18",97.970001
"714","2019-07-19",98.089996
"715","2019-07-22",99.25
"716","2019-07-23",97.110001
"717","2019-07-24",99.550003
"718","2019-07-25",98.919998
"719","2019-07-26",102.510002
"720","2019-07-29",101.519997
"721","2019-07-30",103.230003
"722","2019-07-31",102.300003
"723","2019-08-01",100.370003
"724","2019-08-02",99.489998
"725","2019-08-05",94.830002
"726","2019-08-06",83.639999
"727","2019-08-07",81.790001
"728","2019-08-08",86.57
"729","2019-08-09",83.940002
"730","2019-08-12",82.239998
"731","2019-08-13",82.410004
"732","2019-08-14",79.75
"733","2019-08-15",79.980003
"734","2019-08-16",80.440002
"735","2019-08-19",82.57
"736","2019-08-20",83.010002
"737","2019-08-21",84.379997
"738","2019-08-22",85.190002
"739","2019-08-23",83.93
"740","2019-08-26",86.900002
"741","2019-08-27",86.209999
"742","2019-08-28",83.720001
"743","2019-08-29",86.059998
"744","2019-08-30",86.199997
"745","2019-09-03",84.699997
"746","2019-09-04",82.949997
"747","2019-09-05",82.980003
"748","2019-09-06",74.150002
"749","2019-09-09",69.919998
"750","2019-09-10",70.489998
"751","2019-09-11",69.370003
"752","2019-09-12",69.760002
"753","2019-09-13",68.110001
"754","2019-09-16",65.089996
"755","2019-09-17",68.050003
"756","2019-09-18",66.790001
"757","2019-09-19",69.199997
"758","2019-09-20",70.019997
"759","2019-09-23",67.489998
"760","2019-09-24",66.099998
"761","2019-09-25",64.870003
"762","2019-09-26",64.260002
"763","2019-09-27",61.27
"764","2019-09-30",61.709999
"765","2019-10-01",63.91
"766","2019-10-02",65.839996
"767","2019-10-03",67.970001
"768","2019-10-04",67.849998
"769","2019-10-07",68.059998
"770","2019-10-08",66.93
"771","2019-10-09",68.110001
"772","2019-10-10",67.379997
"773","2019-10-11",70.620003
"774","2019-10-14",71.269997
"775","2019-10-15",71.959999
"776","2019-10-16",71.110001
"777","2019-10-17",71.470001
"778","2019-10-18",70.190002
"779","2019-10-21",71.370003
"780","2019-10-22",71.129997
"781","2019-10-23",68.410004
"782","2019-10-24",70.57
"783","2019-10-25",70.870003
"784","2019-10-28",71.040001
"785","2019-10-29",70.379997
"786","2019-10-30",70.150002
"787","2019-10-31",69.510002
"788","2019-11-01",71.010002
"789","2019-11-04",67.400002
"790","2019-11-05",80.269997
"791","2019-11-06",77.480003
"792","2019-11-07",77.080002
"793","2019-11-08",78.050003
"794","2019-11-11",79.620003
"795","2019-11-12",82.989998
"796","2019-11-13",84.599998
"797","2019-11-14",83.82
"798","2019-11-15",84.980003
"799","2019-11-18",83.970001
"800","2019-11-19",85.199997
"801","2019-11-20",85.269997
"802","2019-11-21",84.830002
"803","2019-11-22",85.660004
"804","2019-11-25",85.75
"805","2019-11-26",86.239998
"806","2019-11-27",87.669998
"807","2019-11-29",87.940002
"808","2019-12-02",85.629997
"809","2019-12-03",85.389999
"810","2019-12-04",84.089996
"811","2019-12-05",84.559998
"812","2019-12-06",85.419998
"813","2019-12-09",84.379997
"814","2019-12-10",83.230003
"815","2019-12-11",79.82
"816","2019-12-12",80.75
"817","2019-12-13",80.260002
"818","2019-12-16",78.709999
"819","2019-12-17",78.290001
"820","2019-12-18",78.760002
"821","2019-12-19",79.309998
"822","2019-12-20",80.699997
"823","2019-12-23",79.839996
"824","2019-12-24",80.129997
"825","2019-12-26",80.199997
"826","2019-12-27",79.209999
"827","2019-12-30",79.199997
"828","2019-12-31",78.080002
"829","2020-01-02",79.989998
"830","2020-01-03",80.419998
"831","2020-01-06",82.230003
"832","2020-01-07",82.989998
"833","2020-01-08",82.949997
"834","2020-01-09",83.540001
"835","2020-01-10",83.669998
"836","2020-01-13",84.959999
"837","2020-01-14",85.669998
"838","2020-01-15",87.739998
"839","2020-01-16",89
"840","2020-01-17",88.199997
"841","2020-01-21",87.75
"842","2020-01-22",88.769997
"843","2020-01-23",87.125
"844","2020-01-24",89.800003
"845","2020-01-27",89.290001
"846","2020-01-28",90.5
"847","2020-01-29",91.129997
"848","2020-01-30",91.610001
"849","2020-01-31",90.639999
"850","2020-02-03",91.709999
"851","2020-02-04",93.919998
"852","2020-02-05",91.839996
"853","2020-02-06",93.110001
"854","2020-02-07",92.540001
"855","2020-02-10",92.809998
"856","2020-02-11",92.160004
"857","2020-02-12",91.139999
"858","2020-02-13",91.019997
"859","2020-02-14",91.879997
"860","2020-02-18",91.839996
"861","2020-02-19",104.209999
"862","2020-02-20",101.040001
"863","2020-02-21",104.970001
"864","2020-02-24",101.790001
"865","2020-02-25",104.400002
"866","2020-02-26",106.669998
"867","2020-02-27",105.540001
"868","2020-02-28",105.660004
"869","2020-03-02",111.860001
"870","2020-03-03",108.309998
"871","2020-03-04",109.300003
"872","2020-03-05",106.830002
"873","2020-03-06",109.279999
"874","2020-03-09",108.360001
"875","2020-03-10",109.940002
"876","2020-03-11",111.040001
"877","2020-03-12",103.050003
"878","2020-03-13",107.900002
"879","2020-03-16",107.470001
"880","2020-03-17",116.559998
"881","2020-03-18",114.690002
"882","2020-03-19",103.510002
"883","2020-03-20",100.269997
"884","2020-03-23",115.970001
"885","2020-03-24",122.589996
"886","2020-03-25",110.669998
"887","2020-03-26",112.699997
"888","2020-03-27",108.949997
"889","2020-03-30",112.690002
"890","2020-03-31",106.360001
"891","2020-04-01",103.010002
"892","2020-04-02",103.279999
"893","2020-04-03",104.480003
"894","2020-04-06",106.339996
"895","2020-04-07",97.849998
"896","2020-04-08",100.690002
"897","2020-04-09",98.059998
"898","2020-04-13",103.360001
"899","2020-04-14",106.839996
"900","2020-04-15",111.459999
"901","2020-04-16",118.199997
"902","2020-04-17",119.889999
"903","2020-04-20",124.709999
"904","2020-04-21",117.309998
"905","2020-04-22",122.050003
"906","2020-04-23",120.279999
"907","2020-04-24",119.260002
"908","2020-04-27",120.300003
"909","2020-04-28",116.279999
"910","2020-04-29",112.529999
"911","2020-04-30",111.379997
"912","2020-05-01",108.800003
"913","2020-05-04",110.169998
"914","2020-05-05",112.860001
"915","2020-05-06",139.660004
"916","2020-05-07",148.309998
"917","2020-05-08",153.869995
"918","2020-05-11",155.100006
"919","2020-05-12",160.779999
"920","2020-05-13",158.949997
"921","2020-05-14",157.520004
"922","2020-05-15",158.800003
"923","2020-05-18",154.839996
"924","2020-05-19",152.190002
"925","2020-05-20",147.289993
"926","2020-05-21",144.210007
"927","2020-05-22",144.490005
"928","2020-05-26",135.529999
"929","2020-05-27",138.339996
"930","2020-05-28",136.729996
"931","2020-05-29",146.259995
"932","2020-06-01",150.850006
"933","2020-06-02",147.979996
"934","2020-06-03",143.479996
"935","2020-06-04",130.25
"936","2020-06-05",123.889999
"937","2020-06-08",130.660004
"938","2020-06-09",131.960007
"939","2020-06-10",135.720001
"940","2020-06-11",129.779999
"941","2020-06-12",128.399994
"942","2020-06-15",136.080002
"943","2020-06-16",133.940002
"944","2020-06-17",134.270004
"945","2020-06-18",135.860001
"946","2020-06-19",130.119995
"947","2020-06-22",134.289993
"948","2020-06-23",140.5
"949","2020-06-24",134.330002
"950","2020-06-25",137.580002
"951","2020-06-26",140.919998
"952","2020-06-29",135.190002
"953","2020-06-30",138.360001
"954","2020-07-01",147.970001
