"","date","PSX"
"129","2012-10-12",43.919998
"130","2012-10-15",44.380001
"131","2012-10-16",46.490002
"132","2012-10-17",46.650002
"133","2012-10-18",45.560001
"134","2012-10-19",44.639999
"135","2012-10-22",45.580002
"136","2012-10-23",44.919998
"137","2012-10-24",44.779999
"138","2012-10-25",45.029999
"139","2012-10-26",47.5
"140","2012-10-31",47.16
"141","2012-11-01",47.380001
"142","2012-11-02",46.209999
"143","2012-11-05",47.759998
"144","2012-11-06",50.040001
"145","2012-11-07",49.459999
"146","2012-11-08",49
"147","2012-11-09",47.41
"148","2012-11-12",47.349998
"149","2012-11-13",46.860001
"150","2012-11-14",45.759998
"151","2012-11-15",45.34
"152","2012-11-16",45.77
"153","2012-11-19",48.119999
"154","2012-11-20",49.060001
"155","2012-11-21",49.389999
"156","2012-11-23",49.82
"157","2012-11-26",49.560001
"158","2012-11-27",50.060001
"159","2012-11-28",51
"160","2012-11-29",51.560001
"161","2012-11-30",52.369999
"162","2012-12-03",51.560001
"163","2012-12-04",51.560001
"164","2012-12-05",50.689999
"165","2012-12-06",50.970001
"166","2012-12-07",52.34
"167","2012-12-10",53.580002
"168","2012-12-11",53.040001
"169","2012-12-12",53.049999
"170","2012-12-13",52.209999
"171","2012-12-14",53.470001
"172","2012-12-17",53.52
"173","2012-12-18",53.169998
"174","2012-12-19",52.5
"175","2012-12-20",52.419998
"176","2012-12-21",52.16
"177","2012-12-24",51.970001
"178","2012-12-26",51.360001
"179","2012-12-27",51.560001
"180","2012-12-28",50.57
"181","2012-12-31",53.099998
"182","2013-01-02",55.259998
"183","2013-01-03",53.189999
"184","2013-01-04",53.139999
"185","2013-01-07",51.360001
"186","2013-01-08",51.59
"187","2013-01-09",51.32
"188","2013-01-10",51.509998
"189","2013-01-11",50.580002
"190","2013-01-14",51.349998
"191","2013-01-15",52.240002
"192","2013-01-16",54.52
"193","2013-01-17",55.150002
"194","2013-01-18",55.07
"195","2013-01-22",54.610001
"196","2013-01-23",55.52
"197","2013-01-24",56.119999
"198","2013-01-25",56.810001
"199","2013-01-28",57.09
"200","2013-01-29",59.880001
"201","2013-01-30",60.759998
"202","2013-01-31",60.57
"203","2013-02-01",62.75
"204","2013-02-04",61.220001
"205","2013-02-05",61.009998
"206","2013-02-06",61.720001
"207","2013-02-07",63.259998
"208","2013-02-08",64.019997
"209","2013-02-11",64.18
"210","2013-02-12",64.43
"211","2013-02-13",64.110001
"212","2013-02-14",64.830002
"213","2013-02-15",64.169998
"214","2013-02-19",64.760002
"215","2013-02-20",62.639999
"216","2013-02-21",62.290001
"217","2013-02-22",64.110001
"218","2013-02-25",61.34
"219","2013-02-26",61.23
"220","2013-02-27",62.990002
"221","2013-02-28",62.959999
"222","2013-03-01",63.900002
"223","2013-03-04",65.68
"224","2013-03-05",65.769997
"225","2013-03-06",66.050003
"226","2013-03-07",65.870003
"227","2013-03-08",66.029999
"228","2013-03-11",65.690002
"229","2013-03-12",66.220001
"230","2013-03-13",64.550003
"231","2013-03-14",64.949997
"232","2013-03-15",64.150002
"233","2013-03-18",65.029999
"234","2013-03-19",65.410004
"235","2013-03-20",67.540001
"236","2013-03-21",66.82
"237","2013-03-22",67.550003
"238","2013-03-25",66.860001
"239","2013-03-26",67.239998
"240","2013-03-27",68.269997
"241","2013-03-28",69.970001
"242","2013-04-01",69.360001
"243","2013-04-02",66.839996
"244","2013-04-03",62.459999
"245","2013-04-04",62.389999
"246","2013-04-05",62.310001
"247","2013-04-08",63.619999
"248","2013-04-09",64.660004
"249","2013-04-10",63.860001
"250","2013-04-11",62.009998
"251","2013-04-12",60.669998
"252","2013-04-15",57.52
"253","2013-04-16",59.279999
"254","2013-04-17",57.990002
"255","2013-04-18",57.23
"256","2013-04-19",57.84
"257","2013-04-22",59.43
"258","2013-04-23",61.150002
"259","2013-04-24",61.82
"260","2013-04-25",61.900002
"261","2013-04-26",61.599998
"262","2013-04-29",61.799999
"263","2013-04-30",60.950001
"264","2013-05-01",59.669998
"265","2013-05-02",60.299999
"266","2013-05-03",62.18
"267","2013-05-06",63.869999
"268","2013-05-07",64.480003
"269","2013-05-08",63.41
"270","2013-05-09",62.130001
"271","2013-05-10",61.380001
"272","2013-05-13",61.970001
"273","2013-05-14",64.080002
"274","2013-05-15",64.949997
"275","2013-05-16",63.84
"276","2013-05-17",65.459999
"277","2013-05-20",65.959999
"278","2013-05-21",65.419998
"279","2013-05-22",65.389999
"280","2013-05-23",65.25
"281","2013-05-24",65.470001
"282","2013-05-28",66.519997
"283","2013-05-29",66.839996
"284","2013-05-30",66.769997
"285","2013-05-31",66.57
"286","2013-06-03",66.080002
"287","2013-06-04",65.18
"288","2013-06-05",63.610001
"289","2013-06-06",65
"290","2013-06-07",65.870003
"291","2013-06-10",65.110001
"292","2013-06-11",63.959999
"293","2013-06-12",63.310001
"294","2013-06-13",64.510002
"295","2013-06-14",63.810001
"296","2013-06-17",64.260002
"297","2013-06-18",64.389999
"298","2013-06-19",63.630001
"299","2013-06-20",60.389999
"300","2013-06-21",59.25
"301","2013-06-24",57.189999
"302","2013-06-25",59.41
"303","2013-06-26",59.720001
"304","2013-06-27",59.220001
"305","2013-06-28",58.91
"306","2013-07-01",58.900002
"307","2013-07-02",57.080002
"308","2013-07-03",57.68
"309","2013-07-05",57.240002
"310","2013-07-08",58.75
"311","2013-07-09",58.509998
"312","2013-07-10",56.09
"313","2013-07-11",57.759998
"314","2013-07-12",59.09
"315","2013-07-15",59.23
"316","2013-07-16",57.639999
"317","2013-07-17",58.040001
"318","2013-07-18",56.919998
"319","2013-07-19",57.490002
"320","2013-07-22",57.959999
"321","2013-07-23",59.490002
"322","2013-07-24",58.84
"323","2013-07-25",59.419998
"324","2013-07-26",59
"325","2013-07-29",58.959999
"326","2013-07-30",58.470001
"327","2013-07-31",61.5
"328","2013-08-01",60.52
"329","2013-08-02",58.41
"330","2013-08-05",57.799999
"331","2013-08-06",58.310001
"332","2013-08-07",57.959999
"333","2013-08-08",59
"334","2013-08-09",58.919998
"335","2013-08-12",58.169998
"336","2013-08-13",59.09
"337","2013-08-14",58.790001
"338","2013-08-15",57.150002
"339","2013-08-16",56.299999
"340","2013-08-19",55.34
"341","2013-08-20",57.009998
"342","2013-08-21",57.950001
"343","2013-08-22",58.110001
"344","2013-08-23",58.110001
"345","2013-08-26",58.130001
"346","2013-08-27",57.099998
"347","2013-08-28",58.029999
"348","2013-08-29",57.720001
"349","2013-08-30",57.099998
"350","2013-09-03",58.110001
"351","2013-09-04",59.029999
"352","2013-09-05",57.799999
"353","2013-09-06",57.419998
"354","2013-09-09",57.470001
"355","2013-09-10",56.790001
"356","2013-09-11",56.93
"357","2013-09-12",56.450001
"358","2013-09-13",57.130001
"359","2013-09-16",56.830002
"360","2013-09-17",56.049999
"361","2013-09-18",57.25
"362","2013-09-19",58.150002
"363","2013-09-20",57.93
"364","2013-09-23",57.41
"365","2013-09-24",57.77
"366","2013-09-25",58.049999
"367","2013-09-26",58.48
"368","2013-09-27",58.529999
"369","2013-09-30",57.82
"370","2013-10-01",57.900002
"371","2013-10-02",59.18
"372","2013-10-03",59.560001
"373","2013-10-04",59.169998
"374","2013-10-07",57.900002
"375","2013-10-08",56.889999
"376","2013-10-09",56.900002
"377","2013-10-10",58.57
"378","2013-10-11",59.93
"379","2013-10-14",60.48
"380","2013-10-15",59.5
"381","2013-10-16",60.73
"382","2013-10-17",62.220001
"383","2013-10-18",63.48
"384","2013-10-21",63.91
"385","2013-10-22",64.879997
"386","2013-10-23",64.660004
"387","2013-10-24",63.23
"388","2013-10-25",63.400002
"389","2013-10-28",63.279999
"390","2013-10-29",64.139999
"391","2013-10-30",65.230003
"392","2013-10-31",64.43
"393","2013-11-01",64.129997
"394","2013-11-04",64.440002
"395","2013-11-05",64.269997
"396","2013-11-06",64.360001
"397","2013-11-07",63.84
"398","2013-11-08",65.360001
"399","2013-11-11",65.489998
"400","2013-11-12",65.410004
"401","2013-11-13",66.050003
"402","2013-11-14",67.559998
"403","2013-11-15",67.099998
"404","2013-11-18",67.209999
"405","2013-11-19",67.769997
"406","2013-11-20",67.029999
"407","2013-11-21",67.5
"408","2013-11-22",68.480003
"409","2013-11-25",68.639999
"410","2013-11-26",68.75
"411","2013-11-27",70.120003
"412","2013-11-29",69.610001
"413","2013-12-02",71.360001
"414","2013-12-03",70.599998
"415","2013-12-04",69.589996
"416","2013-12-05",69.730003
"417","2013-12-06",71.239998
"418","2013-12-09",71.830002
"419","2013-12-10",71.610001
"420","2013-12-11",70.849998
"421","2013-12-12",71.220001
"422","2013-12-13",71.599998
"423","2013-12-16",72.610001
"424","2013-12-17",72.599998
"425","2013-12-18",73.980003
"426","2013-12-19",72.919998
"427","2013-12-20",74.029999
"428","2013-12-23",74.410004
"429","2013-12-24",74.739998
"430","2013-12-26",75.120003
"431","2013-12-27",74.75
"432","2013-12-30",74.720001
"433","2013-12-31",77.129997
"434","2014-01-02",76.449997
"435","2014-01-03",76.290001
"436","2014-01-06",77.010002
"437","2014-01-07",77.019997
"438","2014-01-08",76.870003
"439","2014-01-09",78.129997
"440","2014-01-10",78
"441","2014-01-13",75.809998
"442","2014-01-14",76.489998
"443","2014-01-15",75.540001
"444","2014-01-16",75.389999
"445","2014-01-17",76.019997
"446","2014-01-21",76.900002
"447","2014-01-22",77.099998
"448","2014-01-23",77.199997
"449","2014-01-24",74.440002
"450","2014-01-27",74.900002
"451","2014-01-28",75.080002
"452","2014-01-29",74.18
"453","2014-01-30",73.559998
"454","2014-01-31",73.089996
"455","2014-02-03",71.360001
"456","2014-02-04",71.139999
"457","2014-02-05",70.669998
"458","2014-02-06",73.300003
"459","2014-02-07",74.279999
"460","2014-02-10",72.269997
"461","2014-02-11",74.089996
"462","2014-02-12",73.639999
"463","2014-02-13",74.650002
"464","2014-02-14",75.93
"465","2014-02-18",75.379997
"466","2014-02-19",75.269997
"467","2014-02-20",75.290001
"468","2014-02-21",74.949997
"469","2014-02-24",76.25
"470","2014-02-25",77.529999
"471","2014-02-26",76.760002
"472","2014-02-27",74.739998
"473","2014-02-28",74.860001
"474","2014-03-03",74.860001
"475","2014-03-04",76.080002
"476","2014-03-05",76.809998
"477","2014-03-06",78.139999
"478","2014-03-07",78.080002
"479","2014-03-10",78.660004
"480","2014-03-11",79.080002
"481","2014-03-12",80
"482","2014-03-13",78.139999
"483","2014-03-14",78.690002
"484","2014-03-17",79.349998
"485","2014-03-18",80.349998
"486","2014-03-19",78.43
"487","2014-03-20",78.5
"488","2014-03-21",77.949997
"489","2014-03-24",77.419998
"490","2014-03-25",78.199997
"491","2014-03-26",77.209999
"492","2014-03-27",76.860001
"493","2014-03-28",76.650002
"494","2014-03-31",77.059998
"495","2014-04-01",79.580002
"496","2014-04-02",79.239998
"497","2014-04-03",80.599998
"498","2014-04-04",79.57
"499","2014-04-07",77.949997
"500","2014-04-08",77.559998
"501","2014-04-09",78.330002
"502","2014-04-10",76.690002
"503","2014-04-11",76.75
"504","2014-04-14",78.010002
"505","2014-04-15",78.68
"506","2014-04-16",81.110001
"507","2014-04-17",80.279999
"508","2014-04-21",81.82
"509","2014-04-22",81.980003
"510","2014-04-23",82.300003
"511","2014-04-24",82.57
"512","2014-04-25",82.589996
"513","2014-04-28",84.050003
"514","2014-04-29",83.75
"515","2014-04-30",83.220001
"516","2014-05-01",84.050003
"517","2014-05-02",83.529999
"518","2014-05-05",83.93
"519","2014-05-06",84.260002
"520","2014-05-07",85.029999
"521","2014-05-08",82.919998
"522","2014-05-09",81.910004
"523","2014-05-12",83.540001
"524","2014-05-13",84.260002
"525","2014-05-14",83.559998
"526","2014-05-15",82.010002
"527","2014-05-16",81.860001
"528","2014-05-19",82.730003
"529","2014-05-20",81.970001
"530","2014-05-21",81.589996
"531","2014-05-22",82.379997
"532","2014-05-23",82.029999
"533","2014-05-27",82.18
"534","2014-05-28",82.989998
"535","2014-05-29",84.32
"536","2014-05-30",84.790001
"537","2014-06-02",85.239998
"538","2014-06-03",84.540001
"539","2014-06-04",83.699997
"540","2014-06-05",83.519997
"541","2014-06-06",84.360001
"542","2014-06-09",83.730003
"543","2014-06-10",82.830002
"544","2014-06-11",82.889999
"545","2014-06-12",82.800003
"546","2014-06-13",83.489998
"547","2014-06-16",83.440002
"548","2014-06-17",84.07
"549","2014-06-18",84.5
"550","2014-06-19",85.260002
"551","2014-06-20",85.940002
"552","2014-06-23",86.330002
"553","2014-06-24",84.940002
"554","2014-06-25",81.360001
"555","2014-06-26",82.099998
"556","2014-06-27",81.489998
"557","2014-06-30",80.43
"558","2014-07-01",80.599998
"559","2014-07-02",81
"560","2014-07-03",81.5
"561","2014-07-07",80.5
"562","2014-07-08",79.279999
"563","2014-07-09",79.809998
"564","2014-07-10",79.730003
"565","2014-07-11",80.290001
"566","2014-07-14",79.949997
"567","2014-07-15",81.120003
"568","2014-07-16",80.839996
"569","2014-07-17",79.540001
"570","2014-07-18",80.860001
"571","2014-07-21",80.160004
"572","2014-07-22",80.5
"573","2014-07-23",81.269997
"574","2014-07-24",82.099998
"575","2014-07-25",82.650002
"576","2014-07-28",82.610001
"577","2014-07-29",82.470001
"578","2014-07-30",81.720001
"579","2014-07-31",81.110001
"580","2014-08-01",80.540001
"581","2014-08-04",81.879997
"582","2014-08-05",81.010002
"583","2014-08-06",82.279999
"584","2014-08-07",81.519997
"585","2014-08-08",83.050003
"586","2014-08-11",82.389999
"587","2014-08-12",82.559998
"588","2014-08-13",82.779999
"589","2014-08-14",83.690002
"590","2014-08-15",83.790001
"591","2014-08-18",85.610001
"592","2014-08-19",86.089996
"593","2014-08-20",86.599998
"594","2014-08-21",86.239998
"595","2014-08-22",86.089996
"596","2014-08-25",86.900002
"597","2014-08-26",86.669998
"598","2014-08-27",86.440002
"599","2014-08-28",86.610001
"600","2014-08-29",87.019997
"601","2014-09-02",86.949997
"602","2014-09-03",87.239998
"603","2014-09-04",86.879997
"604","2014-09-05",87.510002
"605","2014-09-08",87.059998
"606","2014-09-09",86.470001
"607","2014-09-10",85.139999
"608","2014-09-11",84.010002
"609","2014-09-12",83.019997
"610","2014-09-15",83.900002
"611","2014-09-16",85.779999
"612","2014-09-17",85.690002
"613","2014-09-18",85.889999
"614","2014-09-19",85.75
"615","2014-09-22",83.839996
"616","2014-09-23",83.260002
"617","2014-09-24",82.690002
"618","2014-09-25",81.739998
"619","2014-09-26",82.230003
"620","2014-09-29",81.769997
"621","2014-09-30",81.309998
"622","2014-10-01",79.629997
"623","2014-10-02",77.760002
"624","2014-10-03",77.639999
"625","2014-10-06",77.349998
"626","2014-10-07",77.349998
"627","2014-10-08",79.160004
"628","2014-10-09",76.610001
"629","2014-10-10",76.32
"630","2014-10-13",73.050003
"631","2014-10-14",70.589996
"632","2014-10-15",67.889999
"633","2014-10-16",69.709999
"634","2014-10-17",72.209999
"635","2014-10-20",72.349998
"636","2014-10-21",76.809998
"637","2014-10-22",75.389999
"638","2014-10-23",76.120003
"639","2014-10-24",76.489998
"640","2014-10-27",75.480003
"641","2014-10-28",77.529999
"642","2014-10-29",76.389999
"643","2014-10-30",77.400002
"644","2014-10-31",78.5
"645","2014-11-03",76.68
"646","2014-11-04",74.489998
"647","2014-11-05",74.739998
"648","2014-11-06",75.419998
"649","2014-11-07",74.699997
"650","2014-11-10",74.5
"651","2014-11-11",73.639999
"652","2014-11-12",73.040001
"653","2014-11-13",70.830002
"654","2014-11-14",71.779999
"655","2014-11-17",72.779999
"656","2014-11-18",73.959999
"657","2014-11-19",75.769997
"658","2014-11-20",77.830002
"659","2014-11-21",79.419998
"660","2014-11-24",79.419998
"661","2014-11-25",79.540001
"662","2014-11-26",79.279999
"663","2014-11-28",73.019997
"664","2014-12-01",71.860001
"665","2014-12-02",73.760002
"666","2014-12-03",74.830002
"667","2014-12-04",74.970001
"668","2014-12-05",73.019997
"669","2014-12-08",68.93
"670","2014-12-09",68.809998
"671","2014-12-10",67.110001
"672","2014-12-11",66.82
"673","2014-12-12",65.68
"674","2014-12-15",65.089996
"675","2014-12-16",67.040001
"676","2014-12-17",68.360001
"677","2014-12-18",69.029999
"678","2014-12-19",71.809998
"679","2014-12-22",71.230003
"680","2014-12-23",72.559998
"681","2014-12-24",72.099998
"682","2014-12-26",72.650002
"683","2014-12-29",72.82
"684","2014-12-30",72.919998
"685","2014-12-31",71.699997
"686","2015-01-02",72.290001
"687","2015-01-05",67.919998
"688","2015-01-06",66.019997
"689","2015-01-07",66.309998
"690","2015-01-08",68.889999
"691","2015-01-09",67.309998
"692","2015-01-12",64.239998
"693","2015-01-13",61.5
"694","2015-01-14",59.419998
"695","2015-01-15",59.09
"696","2015-01-16",60.830002
"697","2015-01-20",63.619999
"698","2015-01-21",66.25
"699","2015-01-22",67.309998
"700","2015-01-23",68.519997
"701","2015-01-26",68.400002
"702","2015-01-27",69.599998
"703","2015-01-28",68.370003
"704","2015-01-29",70.480003
"705","2015-01-30",70.32
"706","2015-02-02",72.800003
"707","2015-02-03",74.879997
"708","2015-02-04",74.419998
"709","2015-02-05",75.209999
"710","2015-02-06",76.099998
"711","2015-02-09",75.93
"712","2015-02-10",75.669998
"713","2015-02-11",74.190002
"714","2015-02-12",75.110001
"715","2015-02-13",76.620003
"716","2015-02-17",76.900002
"717","2015-02-18",75.949997
"718","2015-02-19",77.43
"719","2015-02-20",77.339996
"720","2015-02-23",79.330002
"721","2015-02-24",80
"722","2015-02-25",79.089996
"723","2015-02-26",80.059998
"724","2015-02-27",78.459999
"725","2015-03-02",77
"726","2015-03-03",78.089996
"727","2015-03-04",77.959999
"728","2015-03-05",76.879997
"729","2015-03-06",75.360001
"730","2015-03-09",76.290001
"731","2015-03-10",74.029999
"732","2015-03-11",74.550003
"733","2015-03-12",74.160004
"734","2015-03-13",74.639999
"735","2015-03-16",76.290001
"736","2015-03-17",75.949997
"737","2015-03-18",78.120003
"738","2015-03-19",77.510002
"739","2015-03-20",78.860001
"740","2015-03-23",78.529999
"741","2015-03-24",77.629997
"742","2015-03-25",79
"743","2015-03-26",78.440002
"744","2015-03-27",77.610001
"745","2015-03-30",79.559998
"746","2015-03-31",78.599998
"747","2015-04-01",79.940002
"748","2015-04-02",78.169998
"749","2015-04-06",78.550003
"750","2015-04-07",77.769997
"751","2015-04-08",77.410004
"752","2015-04-09",77.809998
"753","2015-04-10",78.339996
"754","2015-04-13",76.93
"755","2015-04-14",77.830002
"756","2015-04-15",78.940002
"757","2015-04-16",79.239998
"758","2015-04-17",78.010002
"759","2015-04-20",79.300003
"760","2015-04-21",79.5
"761","2015-04-22",80.919998
"762","2015-04-23",81.230003
"763","2015-04-24",81.589996
"764","2015-04-27",81.07
"765","2015-04-28",81.610001
"766","2015-04-29",81
"767","2015-04-30",79.309998
"768","2015-05-01",81.610001
"769","2015-05-04",80.839996
"770","2015-05-05",80.440002
"771","2015-05-06",79.82
"772","2015-05-07",79.940002
"773","2015-05-08",81.629997
"774","2015-05-11",80.540001
"775","2015-05-12",80.5
"776","2015-05-13",80.769997
"777","2015-05-14",81.629997
"778","2015-05-15",81.050003
"779","2015-05-18",81.330002
"780","2015-05-19",80.699997
"781","2015-05-20",80.519997
"782","2015-05-21",81
"783","2015-05-22",80.970001
"784","2015-05-26",79.360001
"785","2015-05-27",79.190002
"786","2015-05-28",79.559998
"787","2015-05-29",79.120003
"788","2015-06-01",79.349998
"789","2015-06-02",79.099998
"790","2015-06-03",78.300003
"791","2015-06-04",77.379997
"792","2015-06-05",78.050003
"793","2015-06-08",77.18
"794","2015-06-09",76.790001
"795","2015-06-10",77.800003
"796","2015-06-11",78.669998
"797","2015-06-12",77.650002
"798","2015-06-15",78.080002
"799","2015-06-16",78.389999
"800","2015-06-17",78.839996
"801","2015-06-18",80.029999
"802","2015-06-19",79.669998
"803","2015-06-22",79.599998
"804","2015-06-23",80.309998
"805","2015-06-24",79.190002
"806","2015-06-25",78.889999
"807","2015-06-26",79.620003
"808","2015-06-29",78.489998
"809","2015-06-30",80.559998
"810","2015-07-01",81.300003
"811","2015-07-02",81.449997
"812","2015-07-06",81.540001
"813","2015-07-07",82.349998
"814","2015-07-08",78.5
"815","2015-07-09",79.449997
"816","2015-07-10",81.489998
"817","2015-07-13",83.419998
"818","2015-07-14",83.519997
"819","2015-07-15",81.769997
"820","2015-07-16",83.209999
"821","2015-07-17",83.239998
"822","2015-07-20",82.330002
"823","2015-07-21",81.980003
"824","2015-07-22",81.830002
"825","2015-07-23",81.389999
"826","2015-07-24",79.029999
"827","2015-07-27",76.720001
"828","2015-07-28",78.650002
"829","2015-07-29",80.029999
"830","2015-07-30",79.120003
"831","2015-07-31",79.5
"832","2015-08-03",78.68
"833","2015-08-04",78.260002
"834","2015-08-05",78.279999
"835","2015-08-06",79.639999
"836","2015-08-07",79.620003
"837","2015-08-10",82.519997
"838","2015-08-11",83.699997
"839","2015-08-12",84.32
"840","2015-08-13",83.080002
"841","2015-08-14",82.300003
"842","2015-08-17",83.059998
"843","2015-08-18",83.25
"844","2015-08-19",80.800003
"845","2015-08-20",79.529999
"846","2015-08-21",75.739998
"847","2015-08-24",71.660004
"848","2015-08-25",70.550003
"849","2015-08-26",73.300003
"850","2015-08-27",75.019997
"851","2015-08-28",77.230003
"852","2015-08-31",79.07
"853","2015-09-01",77.589996
"854","2015-09-02",78.559998
"855","2015-09-03",78.459999
"856","2015-09-04",77.199997
"857","2015-09-08",79.879997
"858","2015-09-09",80.650002
"859","2015-09-10",81.019997
"860","2015-09-11",80.599998
"861","2015-09-14",78.209999
"862","2015-09-15",79.209999
"863","2015-09-16",79.190002
"864","2015-09-17",79.309998
"865","2015-09-18",78.589996
"866","2015-09-21",79.260002
"867","2015-09-22",78.169998
"868","2015-09-23",77.849998
"869","2015-09-24",77.650002
"870","2015-09-25",77.940002
"871","2015-09-28",74.110001
"872","2015-09-29",74.510002
"873","2015-09-30",76.839996
"874","2015-10-01",77.93
"875","2015-10-02",79.480003
"876","2015-10-05",81.82
"877","2015-10-06",82.580002
"878","2015-10-07",83.239998
"879","2015-10-08",84.580002
"880","2015-10-09",83.519997
"881","2015-10-12",83.870003
"882","2015-10-13",82.160004
"883","2015-10-14",82.470001
"884","2015-10-15",83.489998
"885","2015-10-16",84.120003
"886","2015-10-19",81.620003
"887","2015-10-20",81.599998
"888","2015-10-21",80.5
"889","2015-10-22",82.610001
"890","2015-10-23",83.349998
"891","2015-10-26",83
"892","2015-10-27",83.559998
"893","2015-10-28",84.889999
"894","2015-10-29",86.43
"895","2015-10-30",89.050003
"896","2015-11-02",90.599998
"897","2015-11-03",92.669998
"898","2015-11-04",93.330002
"899","2015-11-05",93.68
"900","2015-11-06",92.75
"901","2015-11-09",92.010002
"902","2015-11-10",92.099998
"903","2015-11-11",90.589996
"904","2015-11-12",89.239998
"905","2015-11-13",89.080002
"906","2015-11-16",91.07
"907","2015-11-17",91.120003
"908","2015-11-18",92.540001
"909","2015-11-19",92.379997
"910","2015-11-20",91.669998
"911","2015-11-23",92.169998
"912","2015-11-24",93.129997
"913","2015-11-25",92.769997
"914","2015-11-27",92.760002
"915","2015-11-30",91.529999
"916","2015-12-01",92.669998
"917","2015-12-02",90.440002
"918","2015-12-03",88.57
"919","2015-12-04",90.199997
"920","2015-12-07",86.690002
"921","2015-12-08",86.449997
"922","2015-12-09",86.089996
"923","2015-12-10",86.75
"924","2015-12-11",82.779999
"925","2015-12-14",81.400002
"926","2015-12-15",81.779999
"927","2015-12-16",83.059998
"928","2015-12-17",81.779999
"929","2015-12-18",80.559998
"930","2015-12-21",80.620003
"931","2015-12-22",81.699997
"932","2015-12-23",84.800003
"933","2015-12-24",84.360001
"934","2015-12-28",82.459999
"935","2015-12-29",82.769997
"936","2015-12-30",82.010002
"937","2015-12-31",81.800003
"938","2016-01-04",80.080002
"939","2016-01-05",81
"940","2016-01-06",78.029999
"941","2016-01-07",76.449997
"942","2016-01-08",75.209999
"943","2016-01-11",76.18
"944","2016-01-12",77.82
"945","2016-01-13",75.25
"946","2016-01-14",79.279999
"947","2016-01-15",78.470001
"948","2016-01-19",78.669998
"949","2016-01-20",76.93
