"","date","AGIO"
"227","2014-06-17",47.16
"228","2014-06-18",47.639999
"229","2014-06-19",47.59
"230","2014-06-20",49.5
"231","2014-06-23",44.02
"232","2014-06-24",43.880001
"233","2014-06-25",43.84
"234","2014-06-26",44
"235","2014-06-27",45.91
"236","2014-06-30",45.82
"237","2014-07-01",45.619999
"238","2014-07-02",44.720001
"239","2014-07-03",44.220001
"240","2014-07-07",41.990002
"241","2014-07-08",39.580002
"242","2014-07-09",39.400002
"243","2014-07-10",38.290001
"244","2014-07-11",37.43
"245","2014-07-14",36.970001
"246","2014-07-15",37.639999
"247","2014-07-16",34.720001
"248","2014-07-17",33.209999
"249","2014-07-18",37.139999
"250","2014-07-21",37.759998
"251","2014-07-22",37.049999
"252","2014-07-23",39.360001
"253","2014-07-24",38.509998
"254","2014-07-25",38.209999
"255","2014-07-28",38.27
"256","2014-07-29",39.900002
"257","2014-07-30",40.09
"258","2014-07-31",40.299999
"259","2014-08-01",38.919998
"260","2014-08-04",38.59
"261","2014-08-05",38.32
"262","2014-08-06",37.509998
"263","2014-08-07",37.099998
"264","2014-08-08",38.040001
"265","2014-08-11",40.290001
"266","2014-08-12",38.919998
"267","2014-08-13",41.849998
"268","2014-08-14",41.290001
"269","2014-08-15",41.400002
"270","2014-08-18",43.060001
"271","2014-08-19",41.779999
"272","2014-08-20",40.419998
"273","2014-08-21",40.349998
"274","2014-08-22",43.66
"275","2014-08-25",44.02
"276","2014-08-26",44.48
"277","2014-08-27",45.439999
"278","2014-08-28",45.009998
"279","2014-08-29",46.220001
"280","2014-09-02",46.290001
"281","2014-09-03",45.66
"282","2014-09-04",44.959999
"283","2014-09-05",43.779999
"284","2014-09-08",45.490002
"285","2014-09-09",45.07
"286","2014-09-10",47.27
"287","2014-09-11",46.400002
"288","2014-09-12",44.220001
"289","2014-09-15",43.400002
"290","2014-09-16",44.48
"291","2014-09-17",46.349998
"292","2014-09-18",48.630001
"293","2014-09-19",48.91
"294","2014-09-22",47.349998
"295","2014-09-23",48
"296","2014-09-24",50.240002
"297","2014-09-25",53.450001
"298","2014-09-26",63.759998
"299","2014-09-29",66.5
"300","2014-09-30",61.349998
"301","2014-10-01",62.139999
"302","2014-10-02",63.380001
"303","2014-10-03",63.66
"304","2014-10-06",61.57
"305","2014-10-07",61.57
"306","2014-10-08",64.379997
"307","2014-10-09",62.700001
"308","2014-10-10",60.880001
"309","2014-10-13",62.529999
"310","2014-10-14",62.07
"311","2014-10-15",65.230003
"312","2014-10-16",64.93
"313","2014-10-17",64.269997
"314","2014-10-20",68.25
"315","2014-10-21",72.900002
"316","2014-10-22",73.82
"317","2014-10-23",76.279999
"318","2014-10-24",80.610001
"319","2014-10-27",80.550003
"320","2014-10-28",80.599998
"321","2014-10-29",79.360001
"322","2014-10-30",84.370003
"323","2014-10-31",84.029999
"324","2014-11-03",83.07
"325","2014-11-04",82.440002
"326","2014-11-05",81.800003
"327","2014-11-06",83.089996
"328","2014-11-07",72.059998
"329","2014-11-10",81.779999
"330","2014-11-11",81.910004
"331","2014-11-12",86.870003
"332","2014-11-13",86.489998
"333","2014-11-14",84.059998
"334","2014-11-17",84.879997
"335","2014-11-18",83.809998
"336","2014-11-19",95.970001
"337","2014-11-20",93.010002
"338","2014-11-21",94.839996
"339","2014-11-24",96.739998
"340","2014-11-25",98.029999
"341","2014-11-26",102.440002
"342","2014-11-28",100.809998
"343","2014-12-01",96.269997
"344","2014-12-02",97.32
"345","2014-12-03",102.019997
"346","2014-12-04",104.050003
"347","2014-12-05",106.019997
"348","2014-12-08",107.300003
"349","2014-12-09",110.559998
"350","2014-12-10",111.550003
"351","2014-12-11",119.199997
"352","2014-12-12",119.559998
"353","2014-12-15",111.230003
"354","2014-12-16",107.470001
"355","2014-12-17",116.080002
"356","2014-12-18",119.720001
"357","2014-12-19",119.620003
"358","2014-12-22",120.779999
"359","2014-12-23",107.220001
"360","2014-12-24",109.669998
"361","2014-12-26",114.43
"362","2014-12-29",115.599998
"363","2014-12-30",112.169998
"364","2014-12-31",112.040001
"365","2015-01-02",109.760002
"366","2015-01-05",108.870003
"367","2015-01-06",111.43
"368","2015-01-07",118.809998
"369","2015-01-08",121.970001
"370","2015-01-09",128.119995
"371","2015-01-12",131.550003
"372","2015-01-13",129.929993
"373","2015-01-14",135.009995
"374","2015-01-15",127.709999
"375","2015-01-16",132.330002
"376","2015-01-20",131.520004
"377","2015-01-21",121.709999
"378","2015-01-22",122.480003
"379","2015-01-23",123.650002
"380","2015-01-26",128.210007
"381","2015-01-27",126.139999
"382","2015-01-28",118.800003
"383","2015-01-29",120.730003
"384","2015-01-30",115.919998
"385","2015-02-02",112.989998
"386","2015-02-03",108.699997
"387","2015-02-04",107.309998
"388","2015-02-05",113.099998
"389","2015-02-06",107.550003
"390","2015-02-09",105.959999
"391","2015-02-10",117.010002
"392","2015-02-11",116.199997
"393","2015-02-12",118.440002
"394","2015-02-13",118.550003
"395","2015-02-17",108.410004
"396","2015-02-18",109.870003
"397","2015-02-19",105.540001
"398","2015-02-20",106.300003
"399","2015-02-23",105.379997
"400","2015-02-24",106.660004
"401","2015-02-25",107.239998
"402","2015-02-26",107.760002
"403","2015-02-27",107.279999
"404","2015-03-02",107.889999
"405","2015-03-03",105.660004
"406","2015-03-04",107.120003
"407","2015-03-05",107.440002
"408","2015-03-06",104.489998
"409","2015-03-09",103.970001
"410","2015-03-10",105.400002
"411","2015-03-11",106.949997
"412","2015-03-12",107.559998
"413","2015-03-13",107.160004
"414","2015-03-16",106.449997
"415","2015-03-17",107.57
"416","2015-03-18",105.989998
"417","2015-03-19",110.959999
"418","2015-03-20",107.970001
"419","2015-03-23",102.349998
"420","2015-03-24",101.480003
"421","2015-03-25",92.860001
"422","2015-03-26",91.669998
"423","2015-03-27",96.599998
"424","2015-03-30",98.800003
"425","2015-03-31",94.300003
"426","2015-04-01",95.760002
"427","2015-04-02",94.349998
"428","2015-04-06",94.330002
"429","2015-04-07",94.800003
"430","2015-04-08",99.230003
"431","2015-04-09",96.379997
"432","2015-04-10",98.57
"433","2015-04-13",99.580002
"434","2015-04-14",99.089996
"435","2015-04-15",98.480003
"436","2015-04-16",106.690002
"437","2015-04-17",107.730003
"438","2015-04-20",107
"439","2015-04-21",107.629997
"440","2015-04-22",103.510002
"441","2015-04-23",103.760002
"442","2015-04-24",107.040001
"443","2015-04-27",101.809998
"444","2015-04-28",98.75
"445","2015-04-29",99.32
"446","2015-04-30",92.339996
"447","2015-05-01",95.739998
"448","2015-05-04",96.129997
"449","2015-05-05",94.629997
"450","2015-05-06",96.139999
"451","2015-05-07",99.129997
"452","2015-05-08",108.959999
"453","2015-05-11",108.5
"454","2015-05-12",111.43
"455","2015-05-13",113.279999
"456","2015-05-14",113.470001
"457","2015-05-15",112.779999
"458","2015-05-18",115.940002
"459","2015-05-19",117.059998
"460","2015-05-20",116.879997
"461","2015-05-21",115.059998
"462","2015-05-22",118.07
"463","2015-05-26",119.050003
"464","2015-05-27",123.230003
"465","2015-05-28",124.199997
"466","2015-05-29",122.019997
"467","2015-06-01",122.220001
"468","2015-06-02",123.699997
"469","2015-06-03",122.440002
"470","2015-06-04",120.779999
"471","2015-06-05",122.629997
"472","2015-06-08",121.730003
"473","2015-06-09",119.410004
"474","2015-06-10",121.599998
"475","2015-06-11",122.589996
"476","2015-06-12",110.129997
"477","2015-06-15",104.25
"478","2015-06-16",103.199997
"479","2015-06-17",102.769997
"480","2015-06-18",99.639999
"481","2015-06-19",99.580002
"482","2015-06-22",106.639999
"483","2015-06-23",103.629997
"484","2015-06-24",103.959999
"485","2015-06-25",105.580002
"486","2015-06-26",105.589996
"487","2015-06-29",104.389999
"488","2015-06-30",111.139999
"489","2015-07-01",107.75
"490","2015-07-02",110.440002
"491","2015-07-06",112.32
"492","2015-07-07",112.43
"493","2015-07-08",106.459999
"494","2015-07-09",107.489998
"495","2015-07-10",109.82
"496","2015-07-13",110.68
"497","2015-07-14",112.129997
"498","2015-07-15",115.120003
"499","2015-07-16",115.290001
"500","2015-07-17",114.709999
"501","2015-07-20",115.110001
"502","2015-07-21",114.089996
"503","2015-07-22",117.379997
"504","2015-07-23",118.419998
"505","2015-07-24",113.239998
"506","2015-07-27",108.699997
"507","2015-07-28",111.879997
"508","2015-07-29",110.300003
"509","2015-07-30",108.910004
"510","2015-07-31",110.18
"511","2015-08-03",110.910004
"512","2015-08-04",111.120003
"513","2015-08-05",111.849998
"514","2015-08-06",100.050003
"515","2015-08-07",98
"516","2015-08-10",99.669998
"517","2015-08-11",93.43
"518","2015-08-12",96.150002
"519","2015-08-13",92.889999
"520","2015-08-14",90.660004
"521","2015-08-17",96.139999
"522","2015-08-18",95.370003
"523","2015-08-19",93.519997
"524","2015-08-20",84.010002
"525","2015-08-21",85.650002
"526","2015-08-24",81.370003
"527","2015-08-25",81.699997
"528","2015-08-26",87.449997
"529","2015-08-27",90.019997
"530","2015-08-28",90.690002
"531","2015-08-31",86.400002
"532","2015-09-01",84.43
"533","2015-09-02",87.239998
"534","2015-09-03",83.669998
"535","2015-09-04",84.610001
"536","2015-09-08",89.129997
"537","2015-09-09",88.660004
"538","2015-09-10",89.879997
"539","2015-09-11",91.510002
"540","2015-09-14",91.870003
"541","2015-09-15",92.199997
"542","2015-09-16",91.110001
"543","2015-09-17",96.68
"544","2015-09-18",97.879997
"545","2015-09-21",91.07
"546","2015-09-22",87.82
"547","2015-09-23",88.889999
"548","2015-09-24",85.730003
"549","2015-09-25",80.790001
"550","2015-09-28",73.5
"551","2015-09-29",68.279999
"552","2015-09-30",70.589996
"553","2015-10-01",74.410004
"554","2015-10-02",76.089996
"555","2015-10-05",72.550003
"556","2015-10-06",70.82
"557","2015-10-07",72.900002
"558","2015-10-08",69.949997
"559","2015-10-09",72.169998
"560","2015-10-12",73.589996
"561","2015-10-13",69.669998
"562","2015-10-14",71.129997
"563","2015-10-15",76.410004
"564","2015-10-16",70.940002
"565","2015-10-19",68.190002
"566","2015-10-20",63.810001
"567","2015-10-21",62.830002
"568","2015-10-22",61.48
"569","2015-10-23",61.720001
"570","2015-10-26",64.849998
"571","2015-10-27",80.940002
"572","2015-10-28",73.489998
"573","2015-10-29",75.440002
"574","2015-10-30",72.860001
"575","2015-11-02",77.900002
"576","2015-11-03",78.410004
"577","2015-11-04",77.879997
"578","2015-11-05",75.25
"579","2015-11-06",75.830002
"580","2015-11-09",65.040001
"581","2015-11-10",66.120003
"582","2015-11-11",66.129997
"583","2015-11-12",63.830002
"584","2015-11-13",63.459999
"585","2015-11-16",59.130001
"586","2015-11-17",59.869999
"587","2015-11-18",64.040001
"588","2015-11-19",61.66
"589","2015-11-20",62.470001
"590","2015-11-23",64.160004
"591","2015-11-24",63.279999
"592","2015-11-25",68.519997
"593","2015-11-27",69.050003
"594","2015-11-30",64.589996
"595","2015-12-01",64.279999
"596","2015-12-02",64.269997
"597","2015-12-03",59.869999
"598","2015-12-04",61.889999
"599","2015-12-07",49.259998
"600","2015-12-08",52.310001
"601","2015-12-09",52.400002
"602","2015-12-10",54.73
"603","2015-12-11",53.740002
"604","2015-12-14",48.630001
"605","2015-12-15",50.529999
"606","2015-12-16",55.41
"607","2015-12-17",55.57
"608","2015-12-18",56.450001
"609","2015-12-21",64.440002
"610","2015-12-22",61.34
"611","2015-12-23",62.810001
"612","2015-12-24",66.019997
"613","2015-12-28",63.130001
"614","2015-12-29",67.510002
"615","2015-12-30",65.099998
"616","2015-12-31",64.919998
"617","2016-01-04",63.639999
"618","2016-01-05",64.43
"619","2016-01-06",55.869999
"620","2016-01-07",54.75
"621","2016-01-08",51.689999
"622","2016-01-11",47.419998
"623","2016-01-12",51.540001
"624","2016-01-13",45.029999
"625","2016-01-14",48.759998
"626","2016-01-15",50.349998
"627","2016-01-19",45.830002
"628","2016-01-20",50.549999
"629","2016-01-21",52.029999
"630","2016-01-22",54.099998
"631","2016-01-25",55.27
"632","2016-01-26",51.389999
"633","2016-01-27",46.099998
"634","2016-01-28",43.650002
"635","2016-01-29",42.220001
"636","2016-02-01",42.310001
"637","2016-02-02",37.150002
"638","2016-02-03",36.799999
"639","2016-02-04",37.939999
"640","2016-02-05",38
"641","2016-02-08",35.91
"642","2016-02-09",36.34
"643","2016-02-10",36.48
"644","2016-02-11",35.759998
"645","2016-02-12",37.759998
"646","2016-02-16",39.759998
"647","2016-02-17",41.93
"648","2016-02-18",37.150002
"649","2016-02-19",38.439999
"650","2016-02-22",38.959999
"651","2016-02-23",38.200001
"652","2016-02-24",38.32
"653","2016-02-25",37.09
"654","2016-02-26",39.709999
"655","2016-02-29",38.349998
"656","2016-03-01",43.419998
"657","2016-03-02",43.799999
"658","2016-03-03",42.959999
"659","2016-03-04",44.32
"660","2016-03-07",47.720001
"661","2016-03-08",41.490002
"662","2016-03-09",39.549999
"663","2016-03-10",37.869999
"664","2016-03-11",39.91
"665","2016-03-14",41
"666","2016-03-15",37.450001
"667","2016-03-16",36.740002
"668","2016-03-17",35.889999
"669","2016-03-18",36.099998
"670","2016-03-21",36.25
"671","2016-03-22",39.869999
"672","2016-03-23",37.07
"673","2016-03-24",37.91
"674","2016-03-28",36.169998
"675","2016-03-29",36.98
"676","2016-03-30",37.889999
"677","2016-03-31",40.599998
"678","2016-04-01",41.830002
"679","2016-04-04",43.77
"680","2016-04-05",42.720001
"681","2016-04-06",48.310001
"682","2016-04-07",47.040001
"683","2016-04-08",47.400002
"684","2016-04-11",45.459999
"685","2016-04-12",46.549999
"686","2016-04-13",49.52
"687","2016-04-14",49.119999
"688","2016-04-15",48.580002
"689","2016-04-18",50.439999
"690","2016-04-19",49.369999
"691","2016-04-20",49.189999
"692","2016-04-21",54.330002
"693","2016-04-22",54.540001
"694","2016-04-25",53.209999
"695","2016-04-26",52.240002
"696","2016-04-27",50.91
"697","2016-04-28",50.529999
"698","2016-04-29",48.950001
"699","2016-05-02",49.740002
"700","2016-05-03",46.52
"701","2016-05-04",44.16
"702","2016-05-05",43.150002
"703","2016-05-06",43.580002
"704","2016-05-09",47.669998
"705","2016-05-10",47.41
"706","2016-05-11",45.049999
"707","2016-05-12",44.849998
"708","2016-05-13",46.82
"709","2016-05-16",50.57
"710","2016-05-17",51.27
"711","2016-05-18",50.509998
"712","2016-05-19",45.299999
"713","2016-05-20",45.439999
"714","2016-05-23",48.580002
"715","2016-05-24",48.34
"716","2016-05-25",52.630001
"717","2016-05-26",52.900002
"718","2016-05-27",53.34
"719","2016-05-31",55.950001
"720","2016-06-01",57.34
"721","2016-06-02",60.990002
"722","2016-06-03",56.799999
"723","2016-06-06",59.68
"724","2016-06-07",61.619999
"725","2016-06-08",66.089996
"726","2016-06-09",56.220001
"727","2016-06-10",50.349998
"728","2016-06-13",51.970001
"729","2016-06-14",48.75
"730","2016-06-15",49.66
"731","2016-06-16",48.82
"732","2016-06-17",47.48
"733","2016-06-20",49.299999
"734","2016-06-21",47.330002
"735","2016-06-22",47.07
"736","2016-06-23",48.5
"737","2016-06-24",44.27
"738","2016-06-27",40.27
"739","2016-06-28",43.889999
"740","2016-06-29",44.599998
"741","2016-06-30",41.900002
"742","2016-07-01",42.77
"743","2016-07-05",41.470001
"744","2016-07-06",43.029999
"745","2016-07-07",42.630001
"746","2016-07-08",42.75
"747","2016-07-11",42.5
"748","2016-07-12",44.049999
"749","2016-07-13",40.91
"750","2016-07-14",41.209999
"751","2016-07-15",41.740002
"752","2016-07-18",41.709999
"753","2016-07-19",40.060001
"754","2016-07-20",42.529999
"755","2016-07-21",42.970001
"756","2016-07-22",42.23
"757","2016-07-25",42.310001
"758","2016-07-26",43.93
"759","2016-07-27",45.560001
"760","2016-07-28",43.860001
"761","2016-07-29",45.23
"762","2016-08-01",45.689999
"763","2016-08-02",44.900002
"764","2016-08-03",46.02
"765","2016-08-04",43.720001
"766","2016-08-05",43.119999
"767","2016-08-08",40.630001
"768","2016-08-09",40.959999
"769","2016-08-10",39.900002
"770","2016-08-11",39.93
"771","2016-08-12",40.419998
"772","2016-08-15",41.630001
"773","2016-08-16",40.82
"774","2016-08-17",39.91
"775","2016-08-18",40.549999
"776","2016-08-19",39.900002
"777","2016-08-22",40.310001
"778","2016-08-23",40.990002
"779","2016-08-24",38.52
"780","2016-08-25",38.080002
"781","2016-08-26",38.029999
"782","2016-08-29",37.759998
"783","2016-08-30",36.619999
"784","2016-08-31",36.84
"785","2016-09-01",36.740002
"786","2016-09-02",36.349998
"787","2016-09-06",37.32
"788","2016-09-07",46.98
"789","2016-09-08",46.66
"790","2016-09-09",43
"791","2016-09-12",45.799999
"792","2016-09-13",45.950001
"793","2016-09-14",45.259998
"794","2016-09-15",45.889999
"795","2016-09-16",46.619999
"796","2016-09-19",47.57
"797","2016-09-20",49.830002
"798","2016-09-21",52.290001
"799","2016-09-22",53.029999
"800","2016-09-23",53.029999
"801","2016-09-26",52.700001
"802","2016-09-27",54.549999
"803","2016-09-28",54.209999
"804","2016-09-29",51.82
"805","2016-09-30",52.82
"806","2016-10-03",52.84
"807","2016-10-04",53.299999
"808","2016-10-05",54.400002
"809","2016-10-06",53.799999
"810","2016-10-07",52.689999
"811","2016-10-10",55.02
"812","2016-10-11",53.259998
"813","2016-10-12",50.450001
"814","2016-10-13",50.720001
"815","2016-10-14",47.779999
"816","2016-10-17",47.52
"817","2016-10-18",49.259998
"818","2016-10-19",48.32
"819","2016-10-20",50.330002
"820","2016-10-21",49.119999
"821","2016-10-24",49.009998
"822","2016-10-25",48.720001
"823","2016-10-26",48.720001
"824","2016-10-27",48.299999
"825","2016-10-28",48.580002
"826","2016-10-31",47.84
"827","2016-11-01",48.290001
"828","2016-11-02",46.099998
"829","2016-11-03",47.630001
"830","2016-11-04",49.459999
"831","2016-11-07",52.290001
"832","2016-11-08",54.029999
"833","2016-11-09",59.5
"834","2016-11-10",63.77
"835","2016-11-11",64.220001
"836","2016-11-14",66.980003
"837","2016-11-15",67.25
"838","2016-11-16",61.939999
"839","2016-11-17",62.810001
"840","2016-11-18",62.540001
"841","2016-11-21",64.519997
"842","2016-11-22",61.860001
"843","2016-11-23",63.830002
"844","2016-11-25",63.669998
"845","2016-11-28",60.900002
"846","2016-11-29",61.369999
"847","2016-11-30",58.209999
"848","2016-12-01",58.060001
"849","2016-12-02",56.970001
"850","2016-12-05",49.880001
"851","2016-12-06",48.650002
"852","2016-12-07",46.720001
"853","2016-12-08",47.860001
"854","2016-12-09",49.580002
"855","2016-12-12",49.91
"856","2016-12-13",52.360001
"857","2016-12-14",53.110001
"858","2016-12-15",55.939999
"859","2016-12-16",45.080002
"860","2016-12-19",46.029999
"861","2016-12-20",46.330002
"862","2016-12-21",43.380001
"863","2016-12-22",41.369999
"864","2016-12-23",43.150002
"865","2016-12-27",43.369999
"866","2016-12-28",42.419998
"867","2016-12-29",42.689999
"868","2016-12-30",41.73
"869","2017-01-03",43.220001
"870","2017-01-04",45.689999
"871","2017-01-05",46.02
"872","2017-01-06",47.5
"873","2017-01-09",42.779999
"874","2017-01-10",42.259998
"875","2017-01-11",40.560001
"876","2017-01-12",41.610001
"877","2017-01-13",41.549999
"878","2017-01-17",41.32
"879","2017-01-18",42.669998
"880","2017-01-19",42.029999
"881","2017-01-20",42.279999
"882","2017-01-23",41.009998
"883","2017-01-24",40.68
"884","2017-01-25",41.48
"885","2017-01-26",40.790001
"886","2017-01-27",41.240002
"887","2017-01-30",40.509998
"888","2017-01-31",43.029999
"889","2017-02-01",43.23
"890","2017-02-02",43.5
"891","2017-02-03",43.900002
"892","2017-02-06",44.419998
"893","2017-02-07",44.43
"894","2017-02-08",44.32
"895","2017-02-09",46.009998
"896","2017-02-10",46.389999
"897","2017-02-13",46.470001
"898","2017-02-14",46.380001
"899","2017-02-15",46.119999
"900","2017-02-16",49.830002
"901","2017-02-17",54.09
"902","2017-02-21",50.400002
"903","2017-02-22",48.990002
"904","2017-02-23",47.400002
"905","2017-02-24",47.82
"906","2017-02-27",50.360001
"907","2017-02-28",48.439999
"908","2017-03-01",51.740002
"909","2017-03-02",51.029999
"910","2017-03-03",50.959999
"911","2017-03-06",49.93
"912","2017-03-07",49.57
"913","2017-03-08",51.099998
"914","2017-03-09",51.77
"915","2017-03-10",52.240002
"916","2017-03-13",51.77
"917","2017-03-14",51.470001
"918","2017-03-15",54.25
"919","2017-03-16",54.09
"920","2017-03-17",53.66
"921","2017-03-20",56.16
"922","2017-03-21",53.150002
"923","2017-03-22",52.919998
"924","2017-03-23",54.130001
"925","2017-03-24",55.27
"926","2017-03-27",56.77
"927","2017-03-28",56.330002
"928","2017-03-29",57.200001
"929","2017-03-30",57.34
"930","2017-03-31",58.400002
"931","2017-04-03",56.200001
"932","2017-04-04",55.57
"933","2017-04-05",53.450001
"934","2017-04-06",53.689999
"935","2017-04-07",53.84
"936","2017-04-10",53.709999
"937","2017-04-11",53.639999
"938","2017-04-12",53.639999
"939","2017-04-13",55.330002
"940","2017-04-17",55.509998
"941","2017-04-18",50.360001
"942","2017-04-19",48.740002
"943","2017-04-20",48.279999
"944","2017-04-21",46.990002
"945","2017-04-24",47.369999
"946","2017-04-25",50.200001
"947","2017-04-26",50.509998
"948","2017-04-27",50.91
"949","2017-04-28",49.709999
"950","2017-05-01",51.200001
"951","2017-05-02",47.200001
