"","date","FORR"
"90","2007-05-11",30.700001
"91","2007-05-14",30.049999
"92","2007-05-15",29.07
"93","2007-05-16",28.82
"94","2007-05-17",28.440001
"95","2007-05-18",27.85
"96","2007-05-21",27.790001
"97","2007-05-22",27.5
"98","2007-05-23",26.799999
"99","2007-05-24",26.35
"100","2007-05-25",26.48
"101","2007-05-29",27.389999
"102","2007-05-30",27.08
"103","2007-05-31",27.120001
"104","2007-06-01",27.190001
"105","2007-06-04",27.459999
"106","2007-06-05",27.139999
"107","2007-06-06",26.65
"108","2007-06-07",26.299999
"109","2007-06-08",26.42
"110","2007-06-11",26.540001
"111","2007-06-12",26.209999
"112","2007-06-13",25.93
"113","2007-06-14",25.73
"114","2007-06-15",26.5
"115","2007-06-18",26.809999
"116","2007-06-19",26.870001
"117","2007-06-20",26.66
"118","2007-06-21",26.889999
"119","2007-06-22",26.99
"120","2007-06-25",27.540001
"121","2007-06-26",27.969999
"122","2007-06-27",28.040001
"123","2007-06-28",27.780001
"124","2007-06-29",28.129999
"125","2007-07-02",27.5
"126","2007-07-03",27.530001
"127","2007-07-05",27.530001
"128","2007-07-06",27.74
"129","2007-07-09",27.76
"130","2007-07-10",27.360001
"131","2007-07-11",27.48
"132","2007-07-12",27.6
"133","2007-07-13",27.469999
"134","2007-07-16",26.610001
"135","2007-07-17",26.700001
"136","2007-07-18",26.889999
"137","2007-07-19",27
"138","2007-07-20",26.549999
"139","2007-07-23",26.530001
"140","2007-07-24",26.129999
"141","2007-07-25",25.85
"142","2007-07-26",25.43
"143","2007-07-27",24.790001
"144","2007-07-30",24.51
"145","2007-07-31",24.82
"146","2007-08-01",24.780001
"147","2007-08-02",24.93
"148","2007-08-03",24.4
"149","2007-08-06",24.76
"150","2007-08-07",25.030001
"151","2007-08-08",26.98
"152","2007-08-09",24.83
"153","2007-08-10",25.73
"154","2007-08-13",25
"155","2007-08-14",25.01
"156","2007-08-15",25
"157","2007-08-16",25.9
"158","2007-08-17",26.879999
"159","2007-08-20",25.610001
"160","2007-08-21",25.42
"161","2007-08-22",26.1
"162","2007-08-23",25.889999
"163","2007-08-24",26.25
"164","2007-08-27",25.549999
"165","2007-08-28",25.02
"166","2007-08-29",25.360001
"167","2007-08-30",24.74
"168","2007-08-31",25.41
"169","2007-09-04",24.48
"170","2007-09-05",23.969999
"171","2007-09-06",23.99
"172","2007-09-07",23.23
"173","2007-09-10",22.18
"174","2007-09-11",22.52
"175","2007-09-12",22.290001
"176","2007-09-13",21.82
"177","2007-09-14",22.27
"178","2007-09-17",21.799999
"179","2007-09-18",23.299999
"180","2007-09-19",23.75
"181","2007-09-20",24.030001
"182","2007-09-21",24.02
"183","2007-09-24",23.290001
"184","2007-09-25",22.91
"185","2007-09-26",23.209999
"186","2007-09-27",23.65
"187","2007-09-28",23.57
"188","2007-10-01",25.200001
"189","2007-10-02",25.18
"190","2007-10-03",24.370001
"191","2007-10-04",24.9
"192","2007-10-05",25.639999
"193","2007-10-08",25.1
"194","2007-10-09",25.370001
"195","2007-10-10",25.17
"196","2007-10-11",24.99
"197","2007-10-12",24.629999
"198","2007-10-15",24.110001
"199","2007-10-16",24.35
"200","2007-10-17",24.26
"201","2007-10-18",24.77
"202","2007-10-19",24.209999
"203","2007-10-22",24.48
"204","2007-10-23",24.92
"205","2007-10-24",24.389999
"206","2007-10-25",24.76
"207","2007-10-26",25.67
"208","2007-10-29",25.27
"209","2007-10-30",23.440001
"210","2007-10-31",23.719999
"211","2007-11-01",23.110001
"212","2007-11-02",23.66
"213","2007-11-05",23.18
"214","2007-11-06",23.799999
"215","2007-11-07",23.01
"216","2007-11-08",23.459999
"217","2007-11-09",23.66
"218","2007-11-12",23.450001
"219","2007-11-13",23.559999
"220","2007-11-14",22.940001
"221","2007-11-15",21.639999
"222","2007-11-16",21.09
"223","2007-11-19",22.67
"224","2007-11-20",23.51
"225","2007-11-21",23.879999
"226","2007-11-23",24.93
"227","2007-11-26",24.74
"228","2007-11-27",24.99
"229","2007-11-28",25.77
"230","2007-11-29",26.120001
"231","2007-11-30",26.18
"232","2007-12-03",25.870001
"233","2007-12-04",26.15
"234","2007-12-05",27.15
"235","2007-12-06",27.65
"236","2007-12-07",28.049999
"237","2007-12-10",27.49
"238","2007-12-11",26.4
"239","2007-12-12",26.74
"240","2007-12-13",27.129999
"241","2007-12-14",26.25
"242","2007-12-17",26.389999
"243","2007-12-18",27.17
"244","2007-12-19",26.4
"245","2007-12-20",27.040001
"246","2007-12-21",27.309999
"247","2007-12-24",27.860001
"248","2007-12-26",28.059999
"249","2007-12-27",28.07
"250","2007-12-28",28.02
"251","2007-12-31",28.02
"252","2008-01-02",27.5
"253","2008-01-03",27.129999
"254","2008-01-04",25.99
"255","2008-01-07",27.1
"256","2008-01-08",26.43
"257","2008-01-09",25.99
"258","2008-01-10",25.969999
"259","2008-01-11",25.440001
"260","2008-01-14",25.4
"261","2008-01-15",25.75
"262","2008-01-16",26.09
"263","2008-01-17",25.23
"264","2008-01-18",25.01
"265","2008-01-22",24.77
"266","2008-01-23",25.09
"267","2008-01-24",24.43
"268","2008-01-25",24.9
"269","2008-01-28",25.24
"270","2008-01-29",24.809999
"271","2008-01-30",23.98
"272","2008-01-31",24
"273","2008-02-01",24.139999
"274","2008-02-04",24.17
"275","2008-02-05",23.6
"276","2008-02-06",26.59
"277","2008-02-07",26.33
"278","2008-02-08",25
"279","2008-02-11",24.91
"280","2008-02-12",25.139999
"281","2008-02-13",28.389999
"282","2008-02-14",26.74
"283","2008-02-15",26.85
"284","2008-02-19",26.9
"285","2008-02-20",27.01
"286","2008-02-21",26.98
"287","2008-02-22",27.370001
"288","2008-02-25",27.35
"289","2008-02-26",27.73
"290","2008-02-27",27.719999
"291","2008-02-28",26.9
"292","2008-02-29",26.639999
"293","2008-03-03",26.790001
"294","2008-03-04",27.26
"295","2008-03-05",27
"296","2008-03-06",26.360001
"297","2008-03-07",26.559999
"298","2008-03-10",25.950001
"299","2008-03-11",27.43
"300","2008-03-12",26.799999
"301","2008-03-13",27.879999
"302","2008-03-14",27.17
"303","2008-03-17",26.91
"304","2008-03-18",27.76
"305","2008-03-19",26.790001
"306","2008-03-20",26.9
"307","2008-03-24",27.549999
"308","2008-03-25",27.959999
"309","2008-03-26",28.120001
"310","2008-03-27",27.639999
"311","2008-03-28",26.6
"312","2008-03-31",26.58
"313","2008-04-01",27.110001
"314","2008-04-02",27.32
"315","2008-04-03",27.110001
"316","2008-04-04",27.370001
"317","2008-04-07",26.92
"318","2008-04-08",26.790001
"319","2008-04-09",25.799999
"320","2008-04-10",26.110001
"321","2008-04-11",25.030001
"322","2008-04-14",25.15
"323","2008-04-15",25.190001
"324","2008-04-16",25.780001
"325","2008-04-17",25.27
"326","2008-04-18",26.040001
"327","2008-04-21",26.01
"328","2008-04-22",25.950001
"329","2008-04-23",26
"330","2008-04-24",27.059999
"331","2008-04-25",26.49
"332","2008-04-28",26.84
"333","2008-04-29",27.440001
"334","2008-04-30",28.84
"335","2008-05-01",28.9
"336","2008-05-02",29.5
"337","2008-05-05",29.99
"338","2008-05-06",29.809999
"339","2008-05-07",28.99
"340","2008-05-08",29.75
"341","2008-05-09",30.07
"342","2008-05-12",30.43
"343","2008-05-13",30.950001
"344","2008-05-14",30.59
"345","2008-05-15",29.879999
"346","2008-05-16",29.27
"347","2008-05-19",29.09
"348","2008-05-20",29.219999
"349","2008-05-21",29.32
"350","2008-05-22",29.66
"351","2008-05-23",29.440001
"352","2008-05-27",29.790001
"353","2008-05-28",29.23
"354","2008-05-29",30.49
"355","2008-05-30",30.209999
"356","2008-06-02",30.5
"357","2008-06-03",30.799999
"358","2008-06-04",31.24
"359","2008-06-05",32.23
"360","2008-06-06",30.91
"361","2008-06-09",31.049999
"362","2008-06-10",31.67
"363","2008-06-11",30.84
"364","2008-06-12",31.040001
"365","2008-06-13",31.110001
"366","2008-06-16",31.27
"367","2008-06-17",31.1
"368","2008-06-18",31.559999
"369","2008-06-19",32.23
"370","2008-06-20",31.84
"371","2008-06-23",31.48
"372","2008-06-24",31.1
"373","2008-06-25",32.209999
"374","2008-06-26",31.190001
"375","2008-06-27",30.52
"376","2008-06-30",30.879999
"377","2008-07-01",30.040001
"378","2008-07-02",30.1
"379","2008-07-03",29.889999
"380","2008-07-07",30.280001
"381","2008-07-08",30.98
"382","2008-07-09",30.34
"383","2008-07-10",31.68
"384","2008-07-11",31.84
"385","2008-07-14",31.51
"386","2008-07-15",31.66
"387","2008-07-16",32.880001
"388","2008-07-17",33
"389","2008-07-18",32.360001
"390","2008-07-21",32.139999
"391","2008-07-22",33
"392","2008-07-23",32.48
"393","2008-07-24",32.599998
"394","2008-07-25",32.66
"395","2008-07-28",32.349998
"396","2008-07-29",33.32
"397","2008-07-30",33.529999
"398","2008-07-31",33.700001
"399","2008-08-01",33.130001
"400","2008-08-04",33.27
"401","2008-08-05",32.860001
"402","2008-08-06",31.959999
"403","2008-08-07",30.99
"404","2008-08-08",31.809999
"405","2008-08-11",31.58
"406","2008-08-12",32.630001
"407","2008-08-13",33.389999
"408","2008-08-14",34.900002
"409","2008-08-15",34.98
"410","2008-08-18",34.919998
"411","2008-08-19",34.860001
"412","2008-08-20",34.959999
"413","2008-08-21",34.450001
"414","2008-08-22",34.43
"415","2008-08-25",33.259998
"416","2008-08-26",33.639999
"417","2008-08-27",34.290001
"418","2008-08-28",34.740002
"419","2008-08-29",34.59
"420","2008-09-02",35.540001
"421","2008-09-03",35.66
"422","2008-09-04",34.200001
"423","2008-09-05",33.59
"424","2008-09-08",33.849998
"425","2008-09-09",32.91
"426","2008-09-10",33.32
"427","2008-09-11",32.990002
"428","2008-09-12",31.959999
"429","2008-09-15",32.27
"430","2008-09-16",32.52
"431","2008-09-17",31.809999
"432","2008-09-18",32.560001
"433","2008-09-19",33.040001
"434","2008-09-22",32.490002
"435","2008-09-23",31.6
"436","2008-09-24",30.620001
"437","2008-09-25",30.4
"438","2008-09-26",30.719999
"439","2008-09-29",28.57
"440","2008-09-30",29.309999
"441","2008-10-01",28.4
"442","2008-10-02",27.42
"443","2008-10-03",26.43
"444","2008-10-06",26.93
"445","2008-10-07",25.48
"446","2008-10-08",24.34
"447","2008-10-09",22.700001
"448","2008-10-10",25.35
"449","2008-10-13",27.709999
"450","2008-10-14",27.43
"451","2008-10-15",26.040001
"452","2008-10-16",27.950001
"453","2008-10-17",25.889999
"454","2008-10-20",27.24
"455","2008-10-21",25.719999
"456","2008-10-22",24.93
"457","2008-10-23",24.959999
"458","2008-10-24",24.08
"459","2008-10-27",22.5
"460","2008-10-28",25.17
"461","2008-10-29",25.559999
"462","2008-10-30",26.280001
"463","2008-10-31",28.049999
"464","2008-11-03",28.629999
"465","2008-11-04",27.75
"466","2008-11-05",27.26
"467","2008-11-06",26.540001
"468","2008-11-07",26.5
"469","2008-11-10",26
"470","2008-11-11",25.41
"471","2008-11-12",24.950001
"472","2008-11-13",25.549999
"473","2008-11-14",23.799999
"474","2008-11-17",23.65
"475","2008-11-18",24.01
"476","2008-11-19",22.93
"477","2008-11-20",21.860001
"478","2008-11-21",22.299999
"479","2008-11-24",23.75
"480","2008-11-25",23.09
"481","2008-11-26",22.700001
"482","2008-11-28",22.92
"483","2008-12-01",20.32
"484","2008-12-02",20.6
"485","2008-12-03",21.16
"486","2008-12-04",20.889999
"487","2008-12-05",20.76
"488","2008-12-08",21.49
"489","2008-12-09",19.549999
"490","2008-12-10",20.639999
"491","2008-12-11",19.700001
"492","2008-12-12",22.4
"493","2008-12-15",22.200001
"494","2008-12-16",23.200001
"495","2008-12-17",23.99
"496","2008-12-18",24.809999
"497","2008-12-19",25.18
"498","2008-12-22",24.59
"499","2008-12-23",25.280001
"500","2008-12-24",25.290001
"501","2008-12-26",25.82
"502","2008-12-29",26.5
"503","2008-12-30",27.52
"504","2008-12-31",28.209999
"505","2009-01-02",28.139999
"506","2009-01-05",26.25
"507","2009-01-06",26.969999
"508","2009-01-07",26.120001
"509","2009-01-08",25.969999
"510","2009-01-09",24.85
"511","2009-01-12",24.469999
"512","2009-01-13",24.219999
"513","2009-01-14",23.25
"514","2009-01-15",23.66
"515","2009-01-16",23.889999
"516","2009-01-20",22.57
"517","2009-01-21",23.41
"518","2009-01-22",22.35
"519","2009-01-23",22.190001
"520","2009-01-26",22.08
"521","2009-01-27",22.24
"522","2009-01-28",22.99
"523","2009-01-29",21.58
"524","2009-01-30",20.879999
"525","2009-02-02",21.5
"526","2009-02-03",21.34
"527","2009-02-04",21.43
"528","2009-02-05",18.43
"529","2009-02-06",19.01
"530","2009-02-09",19.42
"531","2009-02-10",18.83
"532","2009-02-11",19.719999
"533","2009-02-12",17.940001
"534","2009-02-13",17.559999
"535","2009-02-17",16.9
"536","2009-02-18",17.01
"537","2009-02-19",17.379999
"538","2009-02-20",17.549999
"539","2009-02-23",17.5
"540","2009-02-24",18.18
"541","2009-02-25",17.99
"542","2009-02-26",17.969999
"543","2009-02-27",18.34
"544","2009-03-02",16.959999
"545","2009-03-03",17.450001
"546","2009-03-04",17.459999
"547","2009-03-05",16.76
"548","2009-03-06",16.620001
"549","2009-03-09",16.49
"550","2009-03-10",17.379999
"551","2009-03-11",17.68
"552","2009-03-12",18.48
"553","2009-03-13",17.9
"554","2009-03-16",18.459999
"555","2009-03-17",19.209999
"556","2009-03-18",19.83
"557","2009-03-19",19.82
"558","2009-03-20",19.700001
"559","2009-03-23",21.030001
"560","2009-03-24",20.52
"561","2009-03-25",21
"562","2009-03-26",21
"563","2009-03-27",20.75
"564","2009-03-30",20.530001
"565","2009-03-31",20.559999
"566","2009-04-01",20.76
"567","2009-04-02",20.860001
"568","2009-04-03",20.969999
"569","2009-04-06",20.280001
"570","2009-04-07",19.719999
"571","2009-04-08",19.969999
"572","2009-04-09",20.809999
"573","2009-04-13",20.200001
"574","2009-04-14",19.41
"575","2009-04-15",19.780001
"576","2009-04-16",20
"577","2009-04-17",21.1
"578","2009-04-20",20.08
"579","2009-04-21",21.209999
"580","2009-04-22",20.91
"581","2009-04-23",21.030001
"582","2009-04-24",21.459999
"583","2009-04-27",20.290001
"584","2009-04-28",21.110001
"585","2009-04-29",21.57
"586","2009-04-30",25.41
"587","2009-05-01",24.559999
"588","2009-05-04",24.360001
"589","2009-05-05",23.27
"590","2009-05-06",23.24
"591","2009-05-07",22.15
"592","2009-05-08",23.23
"593","2009-05-11",23.75
"594","2009-05-12",23.41
"595","2009-05-13",22.459999
"596","2009-05-14",23.049999
"597","2009-05-15",23.08
"598","2009-05-18",23.73
"599","2009-05-19",23.82
"600","2009-05-20",23.17
"601","2009-05-21",23.040001
"602","2009-05-22",23.049999
"603","2009-05-26",23.93
"604","2009-05-27",23.309999
"605","2009-05-28",22.9
"606","2009-05-29",23.17
"607","2009-06-01",23.379999
"608","2009-06-02",23.639999
"609","2009-06-03",23.450001
"610","2009-06-04",23.950001
"611","2009-06-05",24.5
"612","2009-06-08",24.24
"613","2009-06-09",24.73
"614","2009-06-10",24.34
"615","2009-06-11",25.040001
"616","2009-06-12",25.440001
"617","2009-06-15",24.809999
"618","2009-06-16",24.15
"619","2009-06-17",24.5
"620","2009-06-18",24.469999
"621","2009-06-19",24.879999
"622","2009-06-22",23.709999
"623","2009-06-23",24.059999
"624","2009-06-24",23.799999
"625","2009-06-25",24.290001
"626","2009-06-26",24.48
"627","2009-06-29",24.43
"628","2009-06-30",24.549999
"629","2009-07-01",25.25
"630","2009-07-02",24.16
"631","2009-07-06",24.309999
"632","2009-07-07",23.52
"633","2009-07-08",23.190001
"634","2009-07-09",22.860001
"635","2009-07-10",22.52
"636","2009-07-13",23.219999
"637","2009-07-14",23.389999
"638","2009-07-15",24.16
"639","2009-07-16",24.65
"640","2009-07-17",24.040001
"641","2009-07-20",24.02
"642","2009-07-21",23.85
"643","2009-07-22",23.450001
"644","2009-07-23",23.84
"645","2009-07-24",23.969999
"646","2009-07-27",24.139999
"647","2009-07-28",24.639999
"648","2009-07-29",24.559999
"649","2009-07-30",23.57
"650","2009-07-31",22.57
"651","2009-08-03",22.68
"652","2009-08-04",22.9
"653","2009-08-05",22.59
"654","2009-08-06",21.59
"655","2009-08-07",22.370001
"656","2009-08-10",22.440001
"657","2009-08-11",22.4
"658","2009-08-12",22.809999
"659","2009-08-13",23.6
"660","2009-08-14",23.1
"661","2009-08-17",22.84
"662","2009-08-18",22.879999
"663","2009-08-19",23
"664","2009-08-20",23.01
"665","2009-08-21",23.68
"666","2009-08-24",23.799999
"667","2009-08-25",23.610001
"668","2009-08-26",23.5
"669","2009-08-27",23.559999
"670","2009-08-28",23.4
"671","2009-08-31",23.540001
"672","2009-09-01",23.32
"673","2009-09-02",22.809999
"674","2009-09-03",22.73
"675","2009-09-04",22.950001
"676","2009-09-08",22.950001
"677","2009-09-09",22.98
"678","2009-09-10",23.129999
"679","2009-09-11",22.959999
"680","2009-09-14",22.99
"681","2009-09-15",23.09
"682","2009-09-16",23.17
"683","2009-09-17",23.200001
"684","2009-09-18",22.84
"685","2009-09-21",23.25
"686","2009-09-22",23.700001
"687","2009-09-23",24.42
"688","2009-09-24",24.82
"689","2009-09-25",25.639999
"690","2009-09-28",25.790001
"691","2009-09-29",26.25
"692","2009-09-30",26.639999
"693","2009-10-01",26.07
"694","2009-10-02",26.08
"695","2009-10-05",26.15
"696","2009-10-06",26.4
"697","2009-10-07",26.52
"698","2009-10-08",26.74
"699","2009-10-09",27.049999
"700","2009-10-12",27.219999
"701","2009-10-13",27.209999
"702","2009-10-14",27.51
"703","2009-10-15",27.49
"704","2009-10-16",27.66
"705","2009-10-19",27.639999
"706","2009-10-20",26.889999
"707","2009-10-21",26.530001
"708","2009-10-22",26.309999
"709","2009-10-23",26.309999
"710","2009-10-26",25.940001
"711","2009-10-27",26.290001
"712","2009-10-28",26.110001
"713","2009-10-29",25.52
"714","2009-10-30",25.33
"715","2009-11-02",25.42
"716","2009-11-03",25.26
"717","2009-11-04",24.700001
"718","2009-11-05",25.110001
"719","2009-11-06",25.219999
"720","2009-11-09",25.370001
"721","2009-11-10",25.67
"722","2009-11-11",25.51
"723","2009-11-12",24.959999
"724","2009-11-13",25.16
"725","2009-11-16",25.51
"726","2009-11-17",25.49
"727","2009-11-18",25.09
"728","2009-11-19",24.85
"729","2009-11-20",25.02
"730","2009-11-23",25.700001
"731","2009-11-24",25.639999
"732","2009-11-25",25.360001
"733","2009-11-27",24.76
"734","2009-11-30",25.049999
"735","2009-12-01",25.059999
"736","2009-12-02",25.110001
"737","2009-12-03",24.76
"738","2009-12-04",25.09
"739","2009-12-07",25.360001
"740","2009-12-08",25.389999
"741","2009-12-09",25.610001
"742","2009-12-10",25.57
"743","2009-12-11",25.57
"744","2009-12-14",25.639999
"745","2009-12-15",25.719999
"746","2009-12-16",25.66
"747","2009-12-17",25.41
"748","2009-12-18",25.299999
"749","2009-12-21",25.4
"750","2009-12-22",25.59
"751","2009-12-23",25.77
"752","2009-12-24",25.620001
"753","2009-12-28",25.790001
"754","2009-12-29",26.48
"755","2009-12-30",26.459999
"756","2009-12-31",25.950001
"757","2010-01-04",26.67
"758","2010-01-05",25.889999
"759","2010-01-06",24.85
"760","2010-01-07",26.15
"761","2010-01-08",25.950001
"762","2010-01-11",26.200001
"763","2010-01-12",26.5
"764","2010-01-13",27.32
"765","2010-01-14",28.09
"766","2010-01-15",28.120001
"767","2010-01-19",28.719999
"768","2010-01-20",28.120001
"769","2010-01-21",27.58
"770","2010-01-22",27.43
"771","2010-01-25",27.65
"772","2010-01-26",27.309999
"773","2010-01-27",27.35
"774","2010-01-28",27.040001
"775","2010-01-29",27.09
"776","2010-02-01",26.92
"777","2010-02-02",26.73
"778","2010-02-03",26.66
"779","2010-02-04",26.9
"780","2010-02-05",27.6
"781","2010-02-08",28.27
"782","2010-02-09",29.190001
"783","2010-02-10",29.049999
"784","2010-02-11",28.639999
"785","2010-02-12",28.51
"786","2010-02-16",28.799999
"787","2010-02-17",28.969999
"788","2010-02-18",29.5
"789","2010-02-19",29.91
"790","2010-02-22",29.75
"791","2010-02-23",29.49
"792","2010-02-24",29.83
"793","2010-02-25",30.17
"794","2010-02-26",29.950001
"795","2010-03-01",30.18
"796","2010-03-02",30.5
"797","2010-03-03",30.370001
"798","2010-03-04",30.799999
"799","2010-03-05",31.09
"800","2010-03-08",31.08
"801","2010-03-09",31.85
"802","2010-03-10",31.629999
"803","2010-03-11",31.870001
"804","2010-03-12",31.59
"805","2010-03-15",31.82
"806","2010-03-16",31.219999
"807","2010-03-17",31.85
"808","2010-03-18",31.190001
"809","2010-03-19",30.620001
"810","2010-03-22",31.6
"811","2010-03-23",32.02
"812","2010-03-24",31.540001
"813","2010-03-25",31.450001
"814","2010-03-26",30.799999
"815","2010-03-29",30.73
"816","2010-03-30",30.690001
"817","2010-03-31",30.120001
"818","2010-04-01",29.860001
"819","2010-04-05",30.209999
"820","2010-04-06",30.530001
"821","2010-04-07",30.27
"822","2010-04-08",30.200001
"823","2010-04-09",30.24
"824","2010-04-12",30.379999
"825","2010-04-13",30.9
"826","2010-04-14",31.629999
"827","2010-04-15",31.879999
"828","2010-04-16",31.809999
"829","2010-04-19",31.82
"830","2010-04-20",32.200001
"831","2010-04-21",32.59
"832","2010-04-22",33.130001
"833","2010-04-23",32.580002
"834","2010-04-26",32.200001
"835","2010-04-27",32.09
"836","2010-04-28",32.389999
"837","2010-04-29",32.619999
"838","2010-04-30",32.110001
"839","2010-05-03",32.459999
"840","2010-05-04",32.43
"841","2010-05-05",32.009998
"842","2010-05-06",31.33
"843","2010-05-07",30.450001
"844","2010-05-10",31.17
"845","2010-05-11",31.959999
"846","2010-05-12",31.99
"847","2010-05-13",31.950001
"848","2010-05-14",31.91
"849","2010-05-17",32.360001
"850","2010-05-18",31.77
"851","2010-05-19",31.540001
"852","2010-05-20",30.139999
"853","2010-05-21",30.379999
"854","2010-05-24",30.08
"855","2010-05-25",29.950001
"856","2010-05-26",30.629999
"857","2010-05-27",31.809999
"858","2010-05-28",31.370001
"859","2010-06-01",30.85
"860","2010-06-02",31.950001
"861","2010-06-03",32.209999
"862","2010-06-04",30.23
"863","2010-06-07",30.360001
"864","2010-06-08",30.719999
"865","2010-06-09",30.65
"866","2010-06-10",31.780001
"867","2010-06-11",32.16
"868","2010-06-14",32.889999
"869","2010-06-15",32.93
"870","2010-06-16",32.34
"871","2010-06-17",32.84
"872","2010-06-18",32.73
"873","2010-06-21",32.240002
"874","2010-06-22",31.66
"875","2010-06-23",31.35
"876","2010-06-24",30.48
"877","2010-06-25",31.01
"878","2010-06-28",30.799999
"879","2010-06-29",30.35
"880","2010-06-30",30.26
"881","2010-07-01",31.110001
"882","2010-07-02",30.83
"883","2010-07-06",30.620001
"884","2010-07-07",31.450001
"885","2010-07-08",31.99
"886","2010-07-09",32.049999
"887","2010-07-12",31.809999
"888","2010-07-13",32.389999
"889","2010-07-14",32.360001
"890","2010-07-15",32
"891","2010-07-16",31.09
"892","2010-07-19",31.15
"893","2010-07-20",31.459999
"894","2010-07-21",30.98
"895","2010-07-22",32.080002
"896","2010-07-23",33.240002
"897","2010-07-26",33.849998
"898","2010-07-27",33.5
"899","2010-07-28",33.02
"900","2010-07-29",32.09
"901","2010-07-30",32.279999
"902","2010-08-02",32.279999
"903","2010-08-03",32.110001
"904","2010-08-04",32.27
"905","2010-08-05",31.68
"906","2010-08-06",31.299999
"907","2010-08-09",31.870001
"908","2010-08-10",31.639999
"909","2010-08-11",31.030001
"910","2010-08-12",30.74
"911","2010-08-13",30.35
"912","2010-08-16",30.25
"913","2010-08-17",31.030001
"914","2010-08-18",31
"915","2010-08-19",29.709999
"916","2010-08-20",29.59
"917","2010-08-23",29.1
"918","2010-08-24",29.139999
"919","2010-08-25",29.58
"920","2010-08-26",29.799999
"921","2010-08-27",30.860001
"922","2010-08-30",30.49
"923","2010-08-31",30.690001
"924","2010-09-01",31.82
"925","2010-09-02",31.49
"926","2010-09-03",31.950001
"927","2010-09-07",31.309999
"928","2010-09-08",31.559999
"929","2010-09-09",31.639999
"930","2010-09-10",31.57
"931","2010-09-13",32.040001
"932","2010-09-14",32.18
"933","2010-09-15",32.220001
"934","2010-09-16",31.690001
"935","2010-09-17",32.18
"936","2010-09-20",32.93
"937","2010-09-21",32.720001
"938","2010-09-22",32.450001
"939","2010-09-23",31.870001
"940","2010-09-24",33.060001
"941","2010-09-27",33.049999
"942","2010-09-28",32.82
"943","2010-09-29",33.029999
"944","2010-09-30",33.080002
"945","2010-10-01",33.25
"946","2010-10-04",32.889999
"947","2010-10-05",33.84
"948","2010-10-06",33.73
"949","2010-10-07",33.5
"950","2010-10-08",34.009998
"951","2010-10-11",33.540001
"952","2010-10-12",33.560001
"953","2010-10-13",34.310001
"954","2010-10-14",34.310001
"955","2010-10-15",34.07
"956","2010-10-18",34.52
"957","2010-10-19",34.060001
"958","2010-10-20",34.049999
"959","2010-10-21",33.84
"960","2010-10-22",34.029999
"961","2010-10-25",33.950001
"962","2010-10-26",33.91
"963","2010-10-27",33.459999
"964","2010-10-28",32.650002
"965","2010-10-29",33.07
"966","2010-11-01",32.869999
"967","2010-11-02",33.57
