"","date","PHM"
"111","2007-06-12",24.65
"112","2007-06-13",24.950001
"113","2007-06-14",24.809999
"114","2007-06-15",24.889999
"115","2007-06-18",24.799999
"116","2007-06-19",24.790001
"117","2007-06-20",24.5
"118","2007-06-21",24.360001
"119","2007-06-22",23.799999
"120","2007-06-25",23.280001
"121","2007-06-26",22.559999
"122","2007-06-27",23
"123","2007-06-28",22.66
"124","2007-06-29",22.450001
"125","2007-07-02",22.610001
"126","2007-07-03",22.370001
"127","2007-07-05",22.139999
"128","2007-07-06",22.719999
"129","2007-07-09",22.42
"130","2007-07-10",21.719999
"131","2007-07-11",21.780001
"132","2007-07-12",22.48
"133","2007-07-13",23.309999
"134","2007-07-16",23.059999
"135","2007-07-17",22.709999
"136","2007-07-18",22.190001
"137","2007-07-19",22.4
"138","2007-07-20",22.040001
"139","2007-07-23",21.24
"140","2007-07-24",20.459999
"141","2007-07-25",20.67
"142","2007-07-26",20.040001
"143","2007-07-27",19.6
"144","2007-07-30",19.620001
"145","2007-07-31",19.34
"146","2007-08-01",19.290001
"147","2007-08-02",19.99
"148","2007-08-03",18.59
"149","2007-08-06",18.940001
"150","2007-08-07",20.379999
"151","2007-08-08",21.85
"152","2007-08-09",21.49
"153","2007-08-10",20.309999
"154","2007-08-13",18.85
"155","2007-08-14",17.42
"156","2007-08-15",16.9
"157","2007-08-16",17.139999
"158","2007-08-17",17.459999
"159","2007-08-20",17.379999
"160","2007-08-21",17.290001
"161","2007-08-22",17.49
"162","2007-08-23",17.59
"163","2007-08-24",17.530001
"164","2007-08-27",16.700001
"165","2007-08-28",15.99
"166","2007-08-29",16.57
"167","2007-08-30",16.25
"168","2007-08-31",16.639999
"169","2007-09-04",16.950001
"170","2007-09-05",16.360001
"171","2007-09-06",16.08
"172","2007-09-07",15.5
"173","2007-09-10",15.04
"174","2007-09-11",15.22
"175","2007-09-12",15.17
"176","2007-09-13",15.52
"177","2007-09-14",16.040001
"178","2007-09-17",16.09
"179","2007-09-18",17.1
"180","2007-09-19",17.26
"181","2007-09-20",16.110001
"182","2007-09-21",16.16
"183","2007-09-24",15.1
"184","2007-09-25",14.64
"185","2007-09-26",13.47
"186","2007-09-27",13.66
"187","2007-09-28",13.61
"188","2007-10-01",14.79
"189","2007-10-02",15.5
"190","2007-10-03",15.96
"191","2007-10-04",15.42
"192","2007-10-05",15.43
"193","2007-10-08",14.84
"194","2007-10-09",14.98
"195","2007-10-10",15.36
"196","2007-10-11",15.54
"197","2007-10-12",15.16
"198","2007-10-15",14.43
"199","2007-10-16",14.15
"200","2007-10-17",13.74
"201","2007-10-18",13.83
"202","2007-10-19",13.67
"203","2007-10-22",14.86
"204","2007-10-23",14.84
"205","2007-10-24",14.99
"206","2007-10-25",14.53
"207","2007-10-26",15.3
"208","2007-10-29",15.17
"209","2007-10-30",15.28
"210","2007-10-31",14.84
"211","2007-11-01",14.23
"212","2007-11-02",13.59
"213","2007-11-05",13.03
"214","2007-11-06",13.38
"215","2007-11-07",12.81
"216","2007-11-08",12.63
"217","2007-11-09",12.92
"218","2007-11-12",12.97
"219","2007-11-13",13.68
"220","2007-11-14",13.45
"221","2007-11-15",13.15
"222","2007-11-16",12.84
"223","2007-11-19",11.8
"224","2007-11-20",10.6
"225","2007-11-21",9.25
"226","2007-11-23",9.63
"227","2007-11-26",9.16
"228","2007-11-27",9.08
"229","2007-11-28",9.53
"230","2007-11-29",9.44
"231","2007-11-30",10.22
"232","2007-12-03",10.06
"233","2007-12-04",9.85
"234","2007-12-05",10.21
"235","2007-12-06",11.51
"236","2007-12-07",11.52
"237","2007-12-10",12.21
"238","2007-12-11",10.73
"239","2007-12-12",11.11
"240","2007-12-13",10.91
"241","2007-12-14",10.37
"242","2007-12-17",10.11
"243","2007-12-18",10.23
"244","2007-12-19",10.18
"245","2007-12-20",10.17
"246","2007-12-21",10.26
"247","2007-12-24",10.44
"248","2007-12-26",10.63
"249","2007-12-27",10.7
"250","2007-12-28",10.32
"251","2007-12-31",10.54
"252","2008-01-02",10.42
"253","2008-01-03",9.78
"254","2008-01-04",9.14
"255","2008-01-07",9.05
"256","2008-01-08",8.66
"257","2008-01-09",8.78
"258","2008-01-10",9.29
"259","2008-01-11",9.14
"260","2008-01-14",9.44
"261","2008-01-15",8.8
"262","2008-01-16",9.43
"263","2008-01-17",9.7
"264","2008-01-18",10
"265","2008-01-22",10.74
"266","2008-01-23",13.11
"267","2008-01-24",12.85
"268","2008-01-25",13.1
"269","2008-01-28",13.78
"270","2008-01-29",14.85
"271","2008-01-30",13.57
"272","2008-01-31",16.35
"273","2008-02-01",15.84
"274","2008-02-04",15.24
"275","2008-02-05",14.75
"276","2008-02-06",14.24
"277","2008-02-07",14.73
"278","2008-02-08",14.49
"279","2008-02-11",14.75
"280","2008-02-12",14.23
"281","2008-02-13",14.77
"282","2008-02-14",14.26
"283","2008-02-15",13.58
"284","2008-02-19",14.16
"285","2008-02-20",14.8
"286","2008-02-21",14.46
"287","2008-02-22",14.71
"288","2008-02-25",14.75
"289","2008-02-26",15.49
"290","2008-02-27",15.91
"291","2008-02-28",14.85
"292","2008-02-29",13.54
"293","2008-03-03",12.6
"294","2008-03-04",12.88
"295","2008-03-05",13.12
"296","2008-03-06",12.19
"297","2008-03-07",11.85
"298","2008-03-10",11.78
"299","2008-03-11",12.5
"300","2008-03-12",11.79
"301","2008-03-13",12.67
"302","2008-03-14",12.24
"303","2008-03-17",11.65
"304","2008-03-18",12.96
"305","2008-03-19",13.11
"306","2008-03-20",14.67
"307","2008-03-24",15.48
"308","2008-03-25",15.05
"309","2008-03-26",14.19
"310","2008-03-27",14.42
"311","2008-03-28",14.04
"312","2008-03-31",14.55
"313","2008-04-01",15.44
"314","2008-04-02",15.53
"315","2008-04-03",15.91
"316","2008-04-04",15.81
"317","2008-04-07",15.86
"318","2008-04-08",14.94
"319","2008-04-09",14.01
"320","2008-04-10",14.42
"321","2008-04-11",14
"322","2008-04-14",13.68
"323","2008-04-15",14.07
"324","2008-04-16",14.94
"325","2008-04-17",14.89
"326","2008-04-18",14.82
"327","2008-04-21",14.59
"328","2008-04-22",13.82
"329","2008-04-23",13.1
"330","2008-04-24",13.81
"331","2008-04-25",13.69
"332","2008-04-28",14.19
"333","2008-04-29",13.8
"334","2008-04-30",13.04
"335","2008-05-01",14.11
"336","2008-05-02",14.18
"337","2008-05-05",14.41
"338","2008-05-06",14.53
"339","2008-05-07",13.69
"340","2008-05-08",13.26
"341","2008-05-09",13.02
"342","2008-05-12",13.38
"343","2008-05-13",12.89
"344","2008-05-14",13.77
"345","2008-05-15",14.45
"346","2008-05-16",14.72
"347","2008-05-19",14.26
"348","2008-05-20",13.62
"349","2008-05-21",12.77
"350","2008-05-22",12.6
"351","2008-05-23",12.32
"352","2008-05-27",12.52
"353","2008-05-28",12.61
"354","2008-05-29",12.39
"355","2008-05-30",12.23
"356","2008-06-02",12.19
"357","2008-06-03",12.68
"358","2008-06-04",12.4
"359","2008-06-05",12.09
"360","2008-06-06",10.87
"361","2008-06-09",10.63
"362","2008-06-10",11
"363","2008-06-11",10.17
"364","2008-06-12",10.52
"365","2008-06-13",10.78
"366","2008-06-16",10.67
"367","2008-06-17",10.96
"368","2008-06-18",11.24
"369","2008-06-19",11.62
"370","2008-06-20",11.18
"371","2008-06-23",10.5
"372","2008-06-24",11.03
"373","2008-06-25",11.1
"374","2008-06-26",10.37
"375","2008-06-27",10.07
"376","2008-06-30",9.63
"377","2008-07-01",9.82
"378","2008-07-02",9.34
"379","2008-07-03",9.7
"380","2008-07-07",9.14
"381","2008-07-08",10.19
"382","2008-07-09",9.81
"383","2008-07-10",9.07
"384","2008-07-11",8.86
"385","2008-07-14",9.27
"386","2008-07-15",9.12
"387","2008-07-16",10.7
"388","2008-07-17",11.37
"389","2008-07-18",11.38
"390","2008-07-21",11.7
"391","2008-07-22",12.46
"392","2008-07-23",12.81
"393","2008-07-24",11.03
"394","2008-07-25",11.31
"395","2008-07-28",10.73
"396","2008-07-29",11.81
"397","2008-07-30",11.7
"398","2008-07-31",12.21
"399","2008-08-01",12.01
"400","2008-08-04",11.59
"401","2008-08-05",12.29
"402","2008-08-06",12.28
"403","2008-08-07",12.44
"404","2008-08-08",12.96
"405","2008-08-11",13.24
"406","2008-08-12",12.47
"407","2008-08-13",12.39
"408","2008-08-14",13.21
"409","2008-08-15",13.13
"410","2008-08-18",12.53
"411","2008-08-19",12.07
"412","2008-08-20",12.77
"413","2008-08-21",13.23
"414","2008-08-22",13.66
"415","2008-08-25",13.19
"416","2008-08-26",12.75
"417","2008-08-27",13.12
"418","2008-08-28",14.11
"419","2008-08-29",14.51
"420","2008-09-02",14.78
"421","2008-09-03",14.81
"422","2008-09-04",13.95
"423","2008-09-05",14.58
"424","2008-09-08",16.219999
"425","2008-09-09",14.77
"426","2008-09-10",15.5
"427","2008-09-11",16.370001
"428","2008-09-12",16.450001
"429","2008-09-15",15.81
"430","2008-09-16",16.23
"431","2008-09-17",14.37
"432","2008-09-18",16.309999
"433","2008-09-19",17.23
"434","2008-09-22",15.21
"435","2008-09-23",14.58
"436","2008-09-24",15.06
"437","2008-09-25",15.61
"438","2008-09-26",16.219999
"439","2008-09-29",13.89
"440","2008-09-30",13.97
"441","2008-10-01",15.24
"442","2008-10-02",14.06
"443","2008-10-03",13.11
"444","2008-10-06",12.53
"445","2008-10-07",11.62
"446","2008-10-08",11.88
"447","2008-10-09",10.8
"448","2008-10-10",11.26
"449","2008-10-13",11.76
"450","2008-10-14",11.54
"451","2008-10-15",9.85
"452","2008-10-16",10.7
"453","2008-10-17",10.38
"454","2008-10-20",11.31
"455","2008-10-21",10.55
"456","2008-10-22",9.95
"457","2008-10-23",8.11
"458","2008-10-24",8.5
"459","2008-10-27",8.42
"460","2008-10-28",9.24
"461","2008-10-29",9.88
"462","2008-10-30",10.24
"463","2008-10-31",11.14
"464","2008-11-03",10.45
"465","2008-11-04",11.3
"466","2008-11-05",10.66
"467","2008-11-06",10.8
"468","2008-11-07",10.25
"469","2008-11-10",9.67
"470","2008-11-11",9.41
"471","2008-11-12",8.72
"472","2008-11-13",9.07
"473","2008-11-14",9.08
"474","2008-11-17",8.9
"475","2008-11-18",9.1
"476","2008-11-19",8.6
"477","2008-11-20",7.49
"478","2008-11-21",7.12
"479","2008-11-24",8.76
"480","2008-11-25",9.82
"481","2008-11-26",10.77
"482","2008-11-28",10.65
"483","2008-12-01",9.3
"484","2008-12-02",9.82
"485","2008-12-03",11.14
"486","2008-12-04",11.6
"487","2008-12-05",11.86
"488","2008-12-08",11.79
"489","2008-12-09",10.66
"490","2008-12-10",11.19
"491","2008-12-11",10.45
"492","2008-12-12",10.77
"493","2008-12-15",10.2
"494","2008-12-16",11.7
"495","2008-12-17",11.92
"496","2008-12-18",11.35
"497","2008-12-19",10.92
"498","2008-12-22",10.54
"499","2008-12-23",10.54
"500","2008-12-24",10.31
"501","2008-12-26",10.28
"502","2008-12-29",10.04
"503","2008-12-30",10.6
"504","2008-12-31",10.93
"505","2009-01-02",11.17
"506","2009-01-05",12.14
"507","2009-01-06",12.83
"508","2009-01-07",12.05
"509","2009-01-08",12.35
"510","2009-01-09",11.75
"511","2009-01-12",10.73
"512","2009-01-13",10.96
"513","2009-01-14",10.27
"514","2009-01-15",10.66
"515","2009-01-16",11.15
"516","2009-01-20",10.41
"517","2009-01-21",10.6
"518","2009-01-22",10.55
"519","2009-01-23",10.74
"520","2009-01-26",11
"521","2009-01-27",10.73
"522","2009-01-28",11.65
"523","2009-01-29",10.63
"524","2009-01-30",10.15
"525","2009-02-02",10.24
"526","2009-02-03",10.92
"527","2009-02-04",10.83
"528","2009-02-05",11.28
"529","2009-02-06",12.34
"530","2009-02-09",11.36
"531","2009-02-10",10.2
"532","2009-02-11",10.91
"533","2009-02-12",10.55
"534","2009-02-13",10.77
"535","2009-02-17",9.92
"536","2009-02-18",9.51
"537","2009-02-19",8.73
"538","2009-02-20",8.71
"539","2009-02-23",8.76
"540","2009-02-24",9.9
"541","2009-02-25",9.86
"542","2009-02-26",9.56
"543","2009-02-27",9.18
"544","2009-03-02",8.54
"545","2009-03-03",8.08
"546","2009-03-04",8.33
"547","2009-03-05",8.18
"548","2009-03-06",7.9
"549","2009-03-09",8.08
"550","2009-03-10",9.38
"551","2009-03-11",9.19
"552","2009-03-12",10.02
"553","2009-03-13",10
"554","2009-03-16",9.52
"555","2009-03-17",10.16
"556","2009-03-18",10.95
"557","2009-03-19",10.33
"558","2009-03-20",9.8
"559","2009-03-23",11.08
"560","2009-03-24",10.87
"561","2009-03-25",11.12
"562","2009-03-26",11.5
"563","2009-03-27",11.4
"564","2009-03-30",11.02
"565","2009-03-31",10.93
"566","2009-04-01",11.23
"567","2009-04-02",11.39
"568","2009-04-03",11.54
"569","2009-04-06",11.57
"570","2009-04-07",10.77
"571","2009-04-08",9.64
"572","2009-04-09",10.11
"573","2009-04-13",10.21
"574","2009-04-14",10.19
"575","2009-04-15",10.75
"576","2009-04-16",11.19
"577","2009-04-17",11.64
"578","2009-04-20",10.66
"579","2009-04-21",11.05
"580","2009-04-22",11.03
"581","2009-04-23",11.17
"582","2009-04-24",11.99
"583","2009-04-27",11.97
"584","2009-04-28",11.5
"585","2009-04-29",11.86
"586","2009-04-30",11.51
"587","2009-05-01",11.14
"588","2009-05-04",12.16
"589","2009-05-05",12.3
"590","2009-05-06",11.31
"591","2009-05-07",10.9
"592","2009-05-08",11.47
"593","2009-05-11",11.23
"594","2009-05-12",10.71
"595","2009-05-13",9.87
"596","2009-05-14",9.75
"597","2009-05-15",9.63
"598","2009-05-18",10.3
"599","2009-05-19",10.03
"600","2009-05-20",9.52
"601","2009-05-21",9.25
"602","2009-05-22",9.36
"603","2009-05-26",9.61
"604","2009-05-27",9.4
"605","2009-05-28",8.67
"606","2009-05-29",8.8
"607","2009-06-01",8.67
"608","2009-06-02",8.97
"609","2009-06-03",8.59
"610","2009-06-04",8.54
"611","2009-06-05",8.8
"612","2009-06-08",9.05
"613","2009-06-09",9.56
"614","2009-06-10",9.41
"615","2009-06-11",8.87
"616","2009-06-12",8.82
"617","2009-06-15",8.61
"618","2009-06-16",8.68
"619","2009-06-17",8.86
"620","2009-06-18",8.57
"621","2009-06-19",8.78
"622","2009-06-22",8.77
"623","2009-06-23",8.65
"624","2009-06-24",8.47
"625","2009-06-25",8.96
"626","2009-06-26",8.76
"627","2009-06-29",8.97
"628","2009-06-30",8.83
"629","2009-07-01",8.96
"630","2009-07-02",8.52
"631","2009-07-06",8.32
"632","2009-07-07",8.09
"633","2009-07-08",7.92
"634","2009-07-09",8.23
"635","2009-07-10",8.14
"636","2009-07-13",8.14
"637","2009-07-14",8.35
"638","2009-07-15",8.68
"639","2009-07-16",9.02
"640","2009-07-17",9.14
"641","2009-07-20",9.21
"642","2009-07-21",8.96
"643","2009-07-22",9.37
"644","2009-07-23",9.78
"645","2009-07-24",9.75
"646","2009-07-27",10.59
"647","2009-07-28",10.78
"648","2009-07-29",10.74
"649","2009-07-30",11.05
"650","2009-07-31",11.37
"651","2009-08-03",11.76
"652","2009-08-04",11.68
"653","2009-08-05",11.93
"654","2009-08-06",11.88
"655","2009-08-07",12.64
"656","2009-08-10",12.28
"657","2009-08-11",12.32
"658","2009-08-12",12.86
"659","2009-08-13",12.74
"660","2009-08-14",12.49
"661","2009-08-17",12.32
"662","2009-08-18",12.33
"663","2009-08-19",12.27
"664","2009-08-20",12.39
"665","2009-08-21",12.67
"666","2009-08-24",12.62
"667","2009-08-25",13.06
"668","2009-08-26",13.32
"669","2009-08-27",13.13
"670","2009-08-28",13.16
"671","2009-08-31",12.78
"672","2009-09-01",12.3
"673","2009-09-02",11.92
"674","2009-09-03",12.21
"675","2009-09-04",12.34
"676","2009-09-08",12.36
"677","2009-09-09",12.38
"678","2009-09-10",12.57
"679","2009-09-11",12.3
"680","2009-09-14",12.11
"681","2009-09-15",12.46
"682","2009-09-16",13.1
"683","2009-09-17",12.73
"684","2009-09-18",12.71
"685","2009-09-21",12.55
"686","2009-09-22",12.41
"687","2009-09-23",11.89
"688","2009-09-24",11.52
"689","2009-09-25",11.18
"690","2009-09-28",11.26
"691","2009-09-29",11.37
"692","2009-09-30",10.99
"693","2009-10-01",10.62
"694","2009-10-02",10.39
"695","2009-10-05",10.4
"696","2009-10-06",10.46
"697","2009-10-07",10.06
"698","2009-10-08",10.49
"699","2009-10-09",10.54
"700","2009-10-12",10.35
"701","2009-10-13",10.59
"702","2009-10-14",10.95
"703","2009-10-15",10.84
"704","2009-10-16",10.7
"705","2009-10-19",10.61
"706","2009-10-20",10.08
"707","2009-10-21",9.8
"708","2009-10-22",10.44
"709","2009-10-23",10.08
"710","2009-10-26",9.7
"711","2009-10-27",9.58
"712","2009-10-28",9.1
"713","2009-10-29",9.33
"714","2009-10-30",9.01
"715","2009-11-02",9.01
"716","2009-11-03",9.23
"717","2009-11-04",9.55
"718","2009-11-05",9.66
"719","2009-11-06",9.65
"720","2009-11-09",9.8
"721","2009-11-10",9.46
"722","2009-11-11",10.23
"723","2009-11-12",9.78
"724","2009-11-13",9.69
"725","2009-11-16",9.82
"726","2009-11-17",9.6
"727","2009-11-18",10.04
"728","2009-11-19",9.82
"729","2009-11-20",9.46
"730","2009-11-23",9.56
"731","2009-11-24",9.3
"732","2009-11-25",9.41
"733","2009-11-27",9.11
"734","2009-11-30",9.14
"735","2009-12-01",9.31
"736","2009-12-02",9.31
"737","2009-12-03",9.07
"738","2009-12-04",9.07
"739","2009-12-07",9.04
"740","2009-12-08",8.88
"741","2009-12-09",8.93
"742","2009-12-10",8.84
"743","2009-12-11",8.83
"744","2009-12-14",8.93
"745","2009-12-15",8.89
"746","2009-12-16",9.34
"747","2009-12-17",9.22
"748","2009-12-18",9.28
"749","2009-12-21",9.42
"750","2009-12-22",9.86
"751","2009-12-23",10.06
"752","2009-12-24",10.15
"753","2009-12-28",9.87
"754","2009-12-29",9.97
"755","2009-12-30",10.05
"756","2009-12-31",10
"757","2010-01-04",10.24
"758","2010-01-05",10.37
"759","2010-01-06",10.37
"760","2010-01-07",11.21
"761","2010-01-08",11.03
"762","2010-01-11",10.97
"763","2010-01-12",10.9
"764","2010-01-13",11.32
"765","2010-01-14",11.23
"766","2010-01-15",11
"767","2010-01-19",10.99
"768","2010-01-20",10.9
"769","2010-01-21",10.52
"770","2010-01-22",10.22
"771","2010-01-25",10.23
"772","2010-01-26",10.35
"773","2010-01-27",10.33
"774","2010-01-28",10.56
"775","2010-01-29",10.52
"776","2010-02-01",10.56
"777","2010-02-02",11.35
"778","2010-02-03",11.37
"779","2010-02-04",10.92
"780","2010-02-05",10.88
"781","2010-02-08",11.13
"782","2010-02-09",11.08
"783","2010-02-10",11.23
"784","2010-02-11",11.71
"785","2010-02-12",11.74
"786","2010-02-16",11.66
"787","2010-02-17",11.61
"788","2010-02-18",11.49
"789","2010-02-19",11.43
"790","2010-02-22",11.38
"791","2010-02-23",10.97
"792","2010-02-24",10.81
"793","2010-02-25",10.7
"794","2010-02-26",10.83
"795","2010-03-01",10.92
"796","2010-03-02",10.77
"797","2010-03-03",10.93
"798","2010-03-04",10.87
"799","2010-03-05",11.23
"800","2010-03-08",11.42
"801","2010-03-09",11.49
"802","2010-03-10",11.36
"803","2010-03-11",11.41
"804","2010-03-12",11.23
"805","2010-03-15",11.1
"806","2010-03-16",11.39
"807","2010-03-17",11.47
"808","2010-03-18",11.5
"809","2010-03-19",11.2
"810","2010-03-22",11.47
"811","2010-03-23",11.47
"812","2010-03-24",11.65
"813","2010-03-25",11.61
"814","2010-03-26",11.72
"815","2010-03-29",11.62
"816","2010-03-30",11.43
"817","2010-03-31",11.25
"818","2010-04-01",11.12
"819","2010-04-05",11.44
"820","2010-04-06",11.16
"821","2010-04-07",10.88
"822","2010-04-08",10.89
"823","2010-04-09",11.17
"824","2010-04-12",11.23
"825","2010-04-13",11.03
"826","2010-04-14",11.38
"827","2010-04-15",11.27
"828","2010-04-16",11.1
"829","2010-04-19",11.11
"830","2010-04-20",11.46
"831","2010-04-21",11.77
"832","2010-04-22",12.48
"833","2010-04-23",13.19
"834","2010-04-26",13.04
"835","2010-04-27",12.63
"836","2010-04-28",12.86
"837","2010-04-29",13.31
"838","2010-04-30",13.09
"839","2010-05-03",13.39
"840","2010-05-04",13.1
"841","2010-05-05",12.59
"842","2010-05-06",11.91
"843","2010-05-07",11.18
"844","2010-05-10",12.23
"845","2010-05-11",12.14
"846","2010-05-12",12.19
"847","2010-05-13",11.82
"848","2010-05-14",11.59
"849","2010-05-17",11.65
"850","2010-05-18",11.53
"851","2010-05-19",11.28
"852","2010-05-20",10.76
"853","2010-05-21",10.84
"854","2010-05-24",10.66
"855","2010-05-25",10.86
"856","2010-05-26",10.81
"857","2010-05-27",11.16
"858","2010-05-28",11.14
"859","2010-06-01",10.46
"860","2010-06-02",10.74
"861","2010-06-03",10.31
"862","2010-06-04",9.82
"863","2010-06-07",9.4
"864","2010-06-08",9.4
"865","2010-06-09",9.17
"866","2010-06-10",9.77
"867","2010-06-11",9.55
"868","2010-06-14",9.48
"869","2010-06-15",9.93
"870","2010-06-16",9.75
"871","2010-06-17",9.51
"872","2010-06-18",9.36
"873","2010-06-21",9.15
"874","2010-06-22",8.86
"875","2010-06-23",9.05
"876","2010-06-24",9.01
"877","2010-06-25",8.92
"878","2010-06-28",8.8
"879","2010-06-29",8.37
"880","2010-06-30",8.28
"881","2010-07-01",8.39
"882","2010-07-02",8.16
"883","2010-07-06",8.14
"884","2010-07-07",8.5
"885","2010-07-08",8.28
"886","2010-07-09",8.6
"887","2010-07-12",8.47
"888","2010-07-13",8.8
"889","2010-07-14",8.54
"890","2010-07-15",8.53
"891","2010-07-16",8.05
"892","2010-07-19",7.93
"893","2010-07-20",8.3
"894","2010-07-21",8.05
"895","2010-07-22",8.34
"896","2010-07-23",8.66
"897","2010-07-26",9.07
"898","2010-07-27",8.94
"899","2010-07-28",8.59
"900","2010-07-29",8.8
"901","2010-07-30",8.78
"902","2010-08-02",8.98
"903","2010-08-03",8.43
"904","2010-08-04",8.38
"905","2010-08-05",8.56
"906","2010-08-06",8.67
"907","2010-08-09",8.85
"908","2010-08-10",8.59
"909","2010-08-11",8.23
"910","2010-08-12",7.94
"911","2010-08-13",8.1
"912","2010-08-16",7.98
"913","2010-08-17",8.28
"914","2010-08-18",8.36
"915","2010-08-19",8.12
"916","2010-08-20",8.04
"917","2010-08-23",7.93
"918","2010-08-24",7.84
"919","2010-08-25",8.08
"920","2010-08-26",7.86
"921","2010-08-27",8.17
"922","2010-08-30",8.05
"923","2010-08-31",8.04
"924","2010-09-01",8.41
"925","2010-09-02",8.61
"926","2010-09-03",8.79
"927","2010-09-07",8.56
"928","2010-09-08",8.6
"929","2010-09-09",8.63
"930","2010-09-10",8.75
"931","2010-09-13",8.82
"932","2010-09-14",8.75
"933","2010-09-15",8.57
"934","2010-09-16",8.24
"935","2010-09-17",8.25
"936","2010-09-20",8.66
"937","2010-09-21",8.52
"938","2010-09-22",8.39
"939","2010-09-23",8.18
"940","2010-09-24",8.42
"941","2010-09-27",8.72
"942","2010-09-28",8.85
"943","2010-09-29",8.74
"944","2010-09-30",8.76
"945","2010-10-01",8.73
"946","2010-10-04",8.64
"947","2010-10-05",8.6
"948","2010-10-06",8.48
"949","2010-10-07",8.39
"950","2010-10-08",8.23
"951","2010-10-11",8.19
"952","2010-10-12",8.28
"953","2010-10-13",8.18
"954","2010-10-14",8.08
"955","2010-10-15",7.97
"956","2010-10-18",8.21
"957","2010-10-19",8.24
"958","2010-10-20",8.13
"959","2010-10-21",8.09
"960","2010-10-22",8.24
"961","2010-10-25",8.11
"962","2010-10-26",7.97
"963","2010-10-27",7.94
"964","2010-10-28",7.86
"965","2010-10-29",7.85
"966","2010-11-01",7.79
"967","2010-11-02",8.07
"968","2010-11-03",7.45
"969","2010-11-04",7.75
"970","2010-11-05",7.86
"971","2010-11-08",7.95
"972","2010-11-09",7.75
"973","2010-11-10",7.9
"974","2010-11-11",7.87
"975","2010-11-12",7.49
"976","2010-11-15",7.08
"977","2010-11-16",6.89
"978","2010-11-17",6.74
"979","2010-11-18",6.71
"980","2010-11-19",6.5
"981","2010-11-22",6.5
"982","2010-11-23",6.27
"983","2010-11-24",6.42
"984","2010-11-26",6.2
"985","2010-11-29",6.24
"986","2010-11-30",6.26
"987","2010-12-01",6.54
"988","2010-12-02",6.75
"989","2010-12-03",6.71
"990","2010-12-06",6.68
"991","2010-12-07",6.64
"992","2010-12-08",6.84
