"","date","EBIX"
"295","2008-03-05",8.304444
"296","2008-03-06",8.25
"297","2008-03-07",8.332222
"298","2008-03-10",7.983333
"299","2008-03-11",7.926667
"300","2008-03-12",7.888889
"301","2008-03-13",7.833333
"302","2008-03-14",7.783333
"303","2008-03-17",7.677778
"304","2008-03-18",7.763333
"305","2008-03-19",7.755556
"306","2008-03-20",7.513333
"307","2008-03-24",7.777778
"308","2008-03-25",7.834445
"309","2008-03-26",7.775556
"310","2008-03-27",7.841111
"311","2008-03-28",8.222222
"312","2008-03-31",8.222222
"313","2008-04-01",8.388889
"314","2008-04-02",8.517777
"315","2008-04-03",8.444445
"316","2008-04-04",8.444445
"317","2008-04-07",8.373333
"318","2008-04-08",8.413333
"319","2008-04-09",8.605556
"320","2008-04-10",8.8
"321","2008-04-11",8.358889
"322","2008-04-14",8.277778
"323","2008-04-15",8.416667
"324","2008-04-16",8.473333
"325","2008-04-17",8.456667
"326","2008-04-18",8.613334
"327","2008-04-21",8.506667
"328","2008-04-22",9.111111
"329","2008-04-23",9.008889
"330","2008-04-24",9.012222
"331","2008-04-25",9.088889
"332","2008-04-28",9.322222
"333","2008-04-29",9.333333
"334","2008-04-30",9.431111
"335","2008-05-01",9.443334
"336","2008-05-02",9.888889
"337","2008-05-05",10.533334
"338","2008-05-06",10.416667
"339","2008-05-07",10.476666
"340","2008-05-08",10.474444
"341","2008-05-09",10.387777
"342","2008-05-12",10.332222
"343","2008-05-13",10.193334
"344","2008-05-14",9.888889
"345","2008-05-15",9.898889
"346","2008-05-16",9.888889
"347","2008-05-19",9.777778
"348","2008-05-20",9.952222
"349","2008-05-21",10.138889
"350","2008-05-22",9.805555
"351","2008-05-23",9.96
"352","2008-05-27",10.128889
"353","2008-05-28",9.991111
"354","2008-05-29",10.111111
"355","2008-05-30",10.042222
"356","2008-06-02",10.253333
"357","2008-06-03",10.071111
"358","2008-06-04",10.215555
"359","2008-06-05",10.183333
"360","2008-06-06",10.178889
"361","2008-06-09",10.206667
"362","2008-06-10",10.111111
"363","2008-06-11",10.082222
"364","2008-06-12",10.127778
"365","2008-06-13",10.161111
"366","2008-06-16",10.101111
"367","2008-06-17",10.187778
"368","2008-06-18",10.115556
"369","2008-06-19",10.207778
"370","2008-06-20",10.111111
"371","2008-06-23",9.89
"372","2008-06-24",9.944445
"373","2008-06-25",9.472222
"374","2008-06-26",8.865556
"375","2008-06-27",8.922222
"376","2008-06-30",8.635555
"377","2008-07-01",8.978889
"378","2008-07-02",9.071111
"379","2008-07-03",8.815556
"380","2008-07-07",8.573334
"381","2008-07-08",8.735556
"382","2008-07-09",8.67
"383","2008-07-10",8.728889
"384","2008-07-11",8.914444
"385","2008-07-14",9.021111
"386","2008-07-15",9.222222
"387","2008-07-16",9.673333
"388","2008-07-17",9.873333
"389","2008-07-18",9.683333
"390","2008-07-21",9.5
"391","2008-07-22",9.83
"392","2008-07-23",10.105556
"393","2008-07-24",9.975555
"394","2008-07-25",10.205556
"395","2008-07-28",10.225555
"396","2008-07-29",10.923333
"397","2008-07-30",11.061111
"398","2008-07-31",11.168889
"399","2008-08-01",11.111111
"400","2008-08-04",11.1
"401","2008-08-05",11.13
"402","2008-08-06",12.581111
"403","2008-08-07",12.308888
"404","2008-08-08",12.772223
"405","2008-08-11",12.787778
"406","2008-08-12",12.102222
"407","2008-08-13",11.441112
"408","2008-08-14",11.666667
"409","2008-08-15",11.69
"410","2008-08-18",11.374444
"411","2008-08-19",11.418889
"412","2008-08-20",11.855556
"413","2008-08-21",11.555555
"414","2008-08-22",11.555555
"415","2008-08-25",11.355556
"416","2008-08-26",11.466666
"417","2008-08-27",11.572222
"418","2008-08-28",12.221111
"419","2008-08-29",12.173333
"420","2008-09-02",12.222222
"421","2008-09-03",12.334444
"422","2008-09-04",11.427778
"423","2008-09-05",11.358889
"424","2008-09-08",11.687778
"425","2008-09-09",11.471111
"426","2008-09-10",12.062222
"427","2008-09-11",12.095555
"428","2008-09-12",12.048889
"429","2008-09-15",11.5
"430","2008-09-16",11.933333
"431","2008-09-17",10.645555
"432","2008-09-18",10.328889
"433","2008-09-19",11.296667
"434","2008-09-22",11.134444
"435","2008-09-23",11.333333
"436","2008-09-24",11.224444
"437","2008-09-25",11.332222
"438","2008-09-26",11.192223
"439","2008-09-29",10.167778
"440","2008-09-30",10.44
"441","2008-10-01",10.2
"442","2008-10-02",10.047778
"443","2008-10-03",10.111111
"444","2008-10-06",9.401111
"445","2008-10-07",9.011111
"446","2008-10-08",8.332222
"447","2008-10-09",7.443333
"448","2008-10-10",7.793334
"449","2008-10-13",8.626667
"450","2008-10-14",8.333333
"451","2008-10-15",7.96
"452","2008-10-16",8.22
"453","2008-10-17",8.08
"454","2008-10-20",8.333333
"455","2008-10-21",8.106667
"456","2008-10-22",7.593333
"457","2008-10-23",6.973333
"458","2008-10-24",6.716667
"459","2008-10-27",6.336667
"460","2008-10-28",6.616667
"461","2008-10-29",7.203333
"462","2008-10-30",7.9
"463","2008-10-31",8.476666
"464","2008-11-03",8.783334
"465","2008-11-04",8.99
"466","2008-11-05",8.686666
"467","2008-11-06",9.076667
"468","2008-11-07",9.14
"469","2008-11-10",8.816667
"470","2008-11-11",9.053333
"471","2008-11-12",8.3
"472","2008-11-13",9.116667
"473","2008-11-14",8.59
"474","2008-11-17",8.176666
"475","2008-11-18",8.24
"476","2008-11-19",7.776667
"477","2008-11-20",7.043334
"478","2008-11-21",7.666667
"479","2008-11-24",8.026667
"480","2008-11-25",7.97
"481","2008-11-26",8.563334
"482","2008-11-28",8.62
"483","2008-12-01",7.343333
"484","2008-12-02",8.106667
"485","2008-12-03",7.806667
"486","2008-12-04",7.366667
"487","2008-12-05",7.376667
"488","2008-12-08",7.676667
"489","2008-12-09",7.53
"490","2008-12-10",7.616667
"491","2008-12-11",7.176667
"492","2008-12-12",7.27
"493","2008-12-15",7.123333
"494","2008-12-16",7.67
"495","2008-12-17",7.826667
"496","2008-12-18",7.5
"497","2008-12-19",7.3
"498","2008-12-22",7.276667
"499","2008-12-23",7.13
"500","2008-12-24",7.053333
"501","2008-12-26",7.156667
"502","2008-12-29",7.12
"503","2008-12-30",7.646667
"504","2008-12-31",7.966667
"505","2009-01-02",7.84
"506","2009-01-05",8.056666
"507","2009-01-06",7.86
"508","2009-01-07",7.696667
"509","2009-01-08",7.873333
"510","2009-01-09",7.423333
"511","2009-01-12",6.593333
"512","2009-01-13",6.593333
"513","2009-01-14",6.57
"514","2009-01-15",6.463333
"515","2009-01-16",6.38
"516","2009-01-20",6.183333
"517","2009-01-21",6.476666
"518","2009-01-22",6.313334
"519","2009-01-23",6.036667
"520","2009-01-26",6.383333
"521","2009-01-27",6.446667
"522","2009-01-28",6.543334
"523","2009-01-29",6.403333
"524","2009-01-30",6.82
"525","2009-02-02",7.01
"526","2009-02-03",7.446667
"527","2009-02-04",7.55
"528","2009-02-05",8.476666
"529","2009-02-06",8.443334
"530","2009-02-09",8.5
"531","2009-02-10",8.32
"532","2009-02-11",8.113334
"533","2009-02-12",7.896667
"534","2009-02-13",7.926667
"535","2009-02-17",7.69
"536","2009-02-18",7.48
"537","2009-02-19",7.613333
"538","2009-02-20",7.656667
"539","2009-02-23",7.316667
"540","2009-02-24",7.35
"541","2009-02-25",7.02
"542","2009-02-26",6.543334
"543","2009-02-27",6.966667
"544","2009-03-02",6.623333
"545","2009-03-03",6.343333
"546","2009-03-04",6.436666
"547","2009-03-05",6.01
"548","2009-03-06",5.906667
"549","2009-03-09",6.52
"550","2009-03-10",6.983333
"551","2009-03-11",6.706666
"552","2009-03-12",6.936666
"553","2009-03-13",8.223333
"554","2009-03-16",8.573334
"555","2009-03-17",8
"556","2009-03-18",8.393333
"557","2009-03-19",8.333333
"558","2009-03-20",7.673333
"559","2009-03-23",8.333333
"560","2009-03-24",8.243333
"561","2009-03-25",7.946667
"562","2009-03-26",8.063334
"563","2009-03-27",7.503334
"564","2009-03-30",8.093333
"565","2009-03-31",8.283334
"566","2009-04-01",8.16
"567","2009-04-02",8.566667
"568","2009-04-03",8.57
"569","2009-04-06",8.526667
"570","2009-04-07",8.096666
"571","2009-04-08",8.27
"572","2009-04-09",8.6
"573","2009-04-13",8.696667
"574","2009-04-14",8.556666
"575","2009-04-15",8.646667
"576","2009-04-16",8.636666
"577","2009-04-17",8.62
"578","2009-04-20",7.706666
"579","2009-04-21",8.086667
"580","2009-04-22",8.15
"581","2009-04-23",8.176666
"582","2009-04-24",8.516666
"583","2009-04-27",8.61
"584","2009-04-28",8.63
"585","2009-04-29",9.236667
"586","2009-04-30",9.266666
"587","2009-05-01",9.243333
"588","2009-05-04",10.076667
"589","2009-05-05",9.993333
"590","2009-05-06",9.82
"591","2009-05-07",8.486667
"592","2009-05-08",8.99
"593","2009-05-11",8.416667
"594","2009-05-12",8.573334
"595","2009-05-13",8.303333
"596","2009-05-14",8.473333
"597","2009-05-15",8.366667
"598","2009-05-18",8.696667
"599","2009-05-19",8.726666
"600","2009-05-20",9.466666
"601","2009-05-21",9.683333
"602","2009-05-22",9.666667
"603","2009-05-26",10.036667
"604","2009-05-27",9.94
"605","2009-05-28",9.936666
"606","2009-05-29",10.556666
"607","2009-06-01",11.113334
"608","2009-06-02",11.303333
"609","2009-06-03",11.003333
"610","2009-06-04",11.076667
"611","2009-06-05",11.023334
"612","2009-06-08",10.816667
"613","2009-06-09",10.893333
"614","2009-06-10",11.033334
"615","2009-06-11",11.203333
"616","2009-06-12",11.333333
"617","2009-06-15",10.706667
"618","2009-06-16",10.313334
"619","2009-06-17",10.593333
"620","2009-06-18",10.686666
"621","2009-06-19",10.613334
"622","2009-06-22",9.666667
"623","2009-06-23",10
"624","2009-06-24",10.07
"625","2009-06-25",10.603333
"626","2009-06-26",10.58
"627","2009-06-29",10.546667
"628","2009-06-30",10.44
"629","2009-07-01",11.06
"630","2009-07-02",10.696667
"631","2009-07-06",10.7
"632","2009-07-07",10.41
"633","2009-07-08",10.706667
"634","2009-07-09",10.783334
"635","2009-07-10",10.736667
"636","2009-07-13",11.666667
"637","2009-07-14",12.016666
"638","2009-07-15",12.44
"639","2009-07-16",12.25
"640","2009-07-17",12.356667
"641","2009-07-20",12.6
"642","2009-07-21",12.486667
"643","2009-07-22",12.64
"644","2009-07-23",13.13
"645","2009-07-24",13.263333
"646","2009-07-27",13.333333
"647","2009-07-28",13.316667
"648","2009-07-29",13.276667
"649","2009-07-30",13.67
"650","2009-07-31",13.826667
"651","2009-08-03",14.696667
"652","2009-08-04",14.763333
"653","2009-08-05",13.986667
"654","2009-08-06",14.05
"655","2009-08-07",14.133333
"656","2009-08-10",14.243333
"657","2009-08-11",14.25
"658","2009-08-12",14.233334
"659","2009-08-13",14.4
"660","2009-08-14",14.11
"661","2009-08-17",12.95
"662","2009-08-18",13.8
"663","2009-08-19",13.92
"664","2009-08-20",13.803333
"665","2009-08-21",14.206667
"666","2009-08-24",14.513333
"667","2009-08-25",14.633333
"668","2009-08-26",14.836667
"669","2009-08-27",14.94
"670","2009-08-28",16.059999
"671","2009-08-31",16.453333
"672","2009-09-01",16.706667
"673","2009-09-02",16.816668
"674","2009-09-03",17.096666
"675","2009-09-04",17.496666
"676","2009-09-08",18.016666
"677","2009-09-09",16.690001
"678","2009-09-10",17.870001
"679","2009-09-11",17.5
"680","2009-09-14",17.01
"681","2009-09-15",16.636667
"682","2009-09-16",16.533333
"683","2009-09-17",16.833334
"684","2009-09-18",16.493334
"685","2009-09-21",15.81
"686","2009-09-22",15.45
"687","2009-09-23",15.756667
"688","2009-09-24",15.606667
"689","2009-09-25",15.573334
"690","2009-09-28",16.793333
"691","2009-09-29",18.003334
"692","2009-09-30",18.453333
"693","2009-10-01",17.49
"694","2009-10-02",17.636667
"695","2009-10-05",17.673334
"696","2009-10-06",18.200001
"697","2009-10-07",18.383333
"698","2009-10-08",18.903334
"699","2009-10-09",19.436666
"700","2009-10-12",20.26
"701","2009-10-13",20.266666
"702","2009-10-14",20.156666
"703","2009-10-15",20.123333
"704","2009-10-16",21.066668
"705","2009-10-19",21.636667
"706","2009-10-20",21.493334
"707","2009-10-21",20.98
"708","2009-10-22",21.916666
"709","2009-10-23",21.916666
"710","2009-10-26",21.833334
"711","2009-10-27",20.833334
"712","2009-10-28",19.639999
"713","2009-10-29",21.286667
"714","2009-10-30",20.533333
"715","2009-11-02",20.040001
"716","2009-11-03",19.476667
"717","2009-11-04",18.813334
"718","2009-11-05",17.860001
"719","2009-11-06",18.286667
"720","2009-11-09",19.063334
"721","2009-11-10",18.296667
"722","2009-11-11",17.663334
"723","2009-11-12",17.67
"724","2009-11-13",18.01
"725","2009-11-16",18.193333
"726","2009-11-17",18.056667
"727","2009-11-18",17.893333
"728","2009-11-19",17.466667
"729","2009-11-20",16.566668
"730","2009-11-23",17.139999
"731","2009-11-24",16.916666
"732","2009-11-25",17.123333
"733","2009-11-27",16.946667
"734","2009-11-30",17.303333
"735","2009-12-01",18.046667
"736","2009-12-02",18.07
"737","2009-12-03",17.616667
"738","2009-12-04",17.58
"739","2009-12-07",18.17
"740","2009-12-08",17.583334
"741","2009-12-09",16.73
"742","2009-12-10",16.353333
"743","2009-12-11",15.57
"744","2009-12-14",15.623333
"745","2009-12-15",14.893333
"746","2009-12-16",15.243333
"747","2009-12-17",14.946667
"748","2009-12-18",15.156667
"749","2009-12-21",15.51
"750","2009-12-22",15.886666
"751","2009-12-23",16.57
"752","2009-12-24",17
"753","2009-12-28",17.133333
"754","2009-12-29",16.846666
"755","2009-12-30",16.756666
"756","2009-12-31",16.276667
"757","2010-01-04",17.026667
"758","2010-01-05",17.93
"759","2010-01-06",17.610001
"760","2010-01-07",17.59
"761","2010-01-08",17.41
"762","2010-01-11",17.129999
"763","2010-01-12",16.6
"764","2010-01-13",16.389999
"765","2010-01-14",16.57
"766","2010-01-15",16.25
"767","2010-01-19",16.549999
"768","2010-01-20",16.5
"769","2010-01-21",15.57
"770","2010-01-22",14.78
"771","2010-01-25",14.86
"772","2010-01-26",14.26
"773","2010-01-27",13.98
"774","2010-01-28",15.2
"775","2010-01-29",14.48
"776","2010-02-01",14.44
"777","2010-02-02",14.34
"778","2010-02-03",14.26
"779","2010-02-04",13.91
"780","2010-02-05",14.07
"781","2010-02-08",14.12
"782","2010-02-09",14.21
"783","2010-02-10",14.27
"784","2010-02-11",14.41
"785","2010-02-12",15.71
"786","2010-02-16",16.43
"787","2010-02-17",16
"788","2010-02-18",16
"789","2010-02-19",15.99
"790","2010-02-22",15.71
"791","2010-02-23",14.94
"792","2010-02-24",15.04
"793","2010-02-25",14.73
"794","2010-02-26",14.52
"795","2010-03-01",15.01
"796","2010-03-02",15.01
"797","2010-03-03",15.48
"798","2010-03-04",16.389999
"799","2010-03-05",16.950001
"800","2010-03-08",16.92
"801","2010-03-09",16.450001
"802","2010-03-10",17.120001
"803","2010-03-11",17.35
"804","2010-03-12",17.23
"805","2010-03-15",17.25
"806","2010-03-16",17.26
"807","2010-03-17",17.26
"808","2010-03-18",17.23
"809","2010-03-19",16.76
"810","2010-03-22",16.74
"811","2010-03-23",17.08
"812","2010-03-24",16.950001
"813","2010-03-25",16.709999
"814","2010-03-26",16.09
"815","2010-03-29",16.219999
"816","2010-03-30",16
"817","2010-03-31",15.96
"818","2010-04-01",16.030001
"819","2010-04-05",16.450001
"820","2010-04-06",16.860001
"821","2010-04-07",16.549999
"822","2010-04-08",16.690001
"823","2010-04-09",16.809999
"824","2010-04-12",16.950001
"825","2010-04-13",16.48
"826","2010-04-14",16.27
"827","2010-04-15",16.280001
"828","2010-04-16",16.209999
"829","2010-04-19",15.75
"830","2010-04-20",16.299999
"831","2010-04-21",16.440001
"832","2010-04-22",16.370001
"833","2010-04-23",16.24
"834","2010-04-26",16.190001
"835","2010-04-27",16.01
"836","2010-04-28",16.110001
"837","2010-04-29",16.76
"838","2010-04-30",16.27
"839","2010-05-03",16.82
"840","2010-05-04",16.6
"841","2010-05-05",16.129999
"842","2010-05-06",15.35
"843","2010-05-07",14.7
"844","2010-05-10",15.26
"845","2010-05-11",14.9
"846","2010-05-12",15.24
"847","2010-05-13",15.21
"848","2010-05-14",15.11
"849","2010-05-17",14.96
"850","2010-05-18",14.66
"851","2010-05-19",14.65
"852","2010-05-20",14.01
"853","2010-05-21",14.47
"854","2010-05-24",15.03
"855","2010-05-25",14.74
"856","2010-05-26",15.09
"857","2010-05-27",15.37
"858","2010-05-28",15.28
"859","2010-06-01",14.9
"860","2010-06-02",15.37
"861","2010-06-03",15.12
"862","2010-06-04",14.89
"863","2010-06-07",14.3
"864","2010-06-08",14.28
"865","2010-06-09",14.38
"866","2010-06-10",14.93
"867","2010-06-11",15
"868","2010-06-14",15.26
"869","2010-06-15",15.61
"870","2010-06-16",15.25
"871","2010-06-17",15.5
"872","2010-06-18",15.72
"873","2010-06-21",15.66
"874","2010-06-22",15.58
"875","2010-06-23",15.7
"876","2010-06-24",15.72
"877","2010-06-25",15.77
"878","2010-06-28",16.120001
"879","2010-06-29",15.72
"880","2010-06-30",15.68
"881","2010-07-01",15.29
"882","2010-07-02",15.3
"883","2010-07-06",15.06
"884","2010-07-07",15.58
"885","2010-07-08",15.57
"886","2010-07-09",15.87
"887","2010-07-12",15.89
"888","2010-07-13",16.18
"889","2010-07-14",16.27
"890","2010-07-15",15.95
"891","2010-07-16",15.36
"892","2010-07-19",15.66
"893","2010-07-20",16.5
"894","2010-07-21",16.110001
"895","2010-07-22",16.48
"896","2010-07-23",16.75
"897","2010-07-26",17.709999
"898","2010-07-27",17.35
"899","2010-07-28",16.870001
"900","2010-07-29",16.639999
"901","2010-07-30",16.610001
"902","2010-08-02",16.83
"903","2010-08-03",16.98
"904","2010-08-04",17.24
"905","2010-08-05",17.309999
"906","2010-08-06",16.959999
"907","2010-08-09",18.83
"908","2010-08-10",18.15
"909","2010-08-11",17.77
"910","2010-08-12",17.65
"911","2010-08-13",17.540001
"912","2010-08-16",17.959999
"913","2010-08-17",18.66
"914","2010-08-18",18.85
"915","2010-08-19",19.23
"916","2010-08-20",19.700001
"917","2010-08-23",19.1
"918","2010-08-24",18.719999
"919","2010-08-25",19.040001
"920","2010-08-26",18.91
"921","2010-08-27",19.559999
"922","2010-08-30",18.57
"923","2010-08-31",18.57
"924","2010-09-01",18.58
"925","2010-09-02",18.76
"926","2010-09-03",18.85
"927","2010-09-07",18.530001
"928","2010-09-08",18.77
"929","2010-09-09",18.84
"930","2010-09-10",18.629999
"931","2010-09-13",18.969999
"932","2010-09-14",18.879999
"933","2010-09-15",19.18
"934","2010-09-16",19.110001
"935","2010-09-17",18.950001
"936","2010-09-20",20.639999
"937","2010-09-21",21.23
"938","2010-09-22",20.85
"939","2010-09-23",21.639999
"940","2010-09-24",23
"941","2010-09-27",23.23
"942","2010-09-28",24
"943","2010-09-29",23.84
"944","2010-09-30",23.450001
"945","2010-10-01",23.23
"946","2010-10-04",23.780001
"947","2010-10-05",24.780001
"948","2010-10-06",23.280001
"949","2010-10-07",23.389999
"950","2010-10-08",22.809999
"951","2010-10-11",22.940001
