"","date","IIPR"
"322","2018-03-14",27.85
"323","2018-03-15",27.040001
"324","2018-03-16",28.040001
"325","2018-03-19",26.51
"326","2018-03-20",26.620001
"327","2018-03-21",26.02
"328","2018-03-22",26.360001
"329","2018-03-23",26.02
"330","2018-03-26",26.219999
"331","2018-03-27",26.07
"332","2018-03-28",26.32
"333","2018-03-29",26.75
"334","2018-04-02",29.16
"335","2018-04-03",28.82
"336","2018-04-04",30.190001
"337","2018-04-05",30.68
"338","2018-04-06",30.32
"339","2018-04-09",30.66
"340","2018-04-10",30.940001
"341","2018-04-11",31.059999
"342","2018-04-12",32.02
"343","2018-04-13",34.950001
"344","2018-04-16",33.23
"345","2018-04-17",33.450001
"346","2018-04-18",33.02
"347","2018-04-19",32.450001
"348","2018-04-20",31.51
"349","2018-04-23",32.709999
"350","2018-04-24",32.77
"351","2018-04-25",32.880001
"352","2018-04-26",33.810001
"353","2018-04-27",33.529999
"354","2018-04-30",34.139999
"355","2018-05-01",34.259998
"356","2018-05-02",34.470001
"357","2018-05-03",33.669998
"358","2018-05-04",34.130001
"359","2018-05-07",34.880001
"360","2018-05-08",34.349998
"361","2018-05-09",34
"362","2018-05-10",32.330002
"363","2018-05-11",33.279999
"364","2018-05-14",32.669998
"365","2018-05-15",32.779999
"366","2018-05-16",32.41
"367","2018-05-17",33.5
"368","2018-05-18",33.630001
"369","2018-05-21",34.099998
"370","2018-05-22",34.380001
"371","2018-05-23",34.950001
"372","2018-05-24",35.939999
"373","2018-05-25",36.650002
"374","2018-05-29",36.580002
"375","2018-05-30",36.830002
"376","2018-05-31",37.57
"377","2018-06-01",37.880001
"378","2018-06-04",37.459999
"379","2018-06-05",37.25
"380","2018-06-06",36.689999
"381","2018-06-07",37.950001
"382","2018-06-08",37.990002
"383","2018-06-11",38.799999
"384","2018-06-12",38.209999
"385","2018-06-13",36.990002
"386","2018-06-14",36.639999
"387","2018-06-15",35.75
"388","2018-06-18",35
"389","2018-06-19",35.119999
"390","2018-06-20",34.59
"391","2018-06-21",34.650002
"392","2018-06-22",35.060001
"393","2018-06-25",36.5
"394","2018-06-26",36.73
"395","2018-06-27",37.009998
"396","2018-06-28",35.34
"397","2018-06-29",36.619999
"398","2018-07-02",36.290001
"399","2018-07-03",35.98
"400","2018-07-05",35.41
"401","2018-07-06",35.48
"402","2018-07-09",35.389999
"403","2018-07-10",35.610001
"404","2018-07-11",35.380001
"405","2018-07-12",34.990002
"406","2018-07-13",34.509998
"407","2018-07-16",32.720001
"408","2018-07-17",33.439999
"409","2018-07-18",33.310001
"410","2018-07-19",33.23
"411","2018-07-20",32.91
"412","2018-07-23",33.849998
"413","2018-07-24",33.400002
"414","2018-07-25",33.150002
"415","2018-07-26",33.610001
"416","2018-07-27",32.290001
"417","2018-07-30",32.060001
"418","2018-07-31",32.380001
"419","2018-08-01",32.799999
"420","2018-08-02",33.459999
"421","2018-08-03",33.139999
"422","2018-08-06",33.150002
"423","2018-08-07",33.029999
"424","2018-08-08",33.02
"425","2018-08-09",33.59
"426","2018-08-10",35.189999
"427","2018-08-13",37.299999
"428","2018-08-14",36.060001
"429","2018-08-15",35.139999
"430","2018-08-16",34.43
"431","2018-08-17",34.740002
"432","2018-08-20",36.259998
"433","2018-08-21",37.369999
"434","2018-08-22",38.139999
"435","2018-08-23",38.389999
"436","2018-08-24",40.740002
"437","2018-08-27",41.259998
"438","2018-08-28",42.740002
"439","2018-08-29",43.18
"440","2018-08-30",43.299999
"441","2018-08-31",45.400002
"442","2018-09-04",43.139999
"443","2018-09-05",41.580002
"444","2018-09-06",42.689999
"445","2018-09-07",42.959999
"446","2018-09-10",43.779999
"447","2018-09-11",44.080002
"448","2018-09-12",41.849998
"449","2018-09-13",42.5
"450","2018-09-14",41.75
"451","2018-09-17",42.98
"452","2018-09-18",43.360001
"453","2018-09-19",44
"454","2018-09-20",44.529999
"455","2018-09-21",47.470001
"456","2018-09-24",46.389999
"457","2018-09-25",46.959999
"458","2018-09-26",46.779999
"459","2018-09-27",46.540001
"460","2018-09-28",48.240002
"461","2018-10-01",46.950001
"462","2018-10-02",46.549999
"463","2018-10-03",43.439999
"464","2018-10-04",42.049999
"465","2018-10-05",42.59
"466","2018-10-08",42.639999
"467","2018-10-09",44.900002
"468","2018-10-10",44.330002
"469","2018-10-11",44.200001
"470","2018-10-12",42.610001
"471","2018-10-15",42.990002
"472","2018-10-16",43.400002
"473","2018-10-17",43.060001
"474","2018-10-18",41.84
"475","2018-10-19",40.279999
"476","2018-10-22",40.830002
"477","2018-10-23",40.490002
"478","2018-10-24",40.380001
"479","2018-10-25",41.5
"480","2018-10-26",41.43
"481","2018-10-29",40.950001
"482","2018-10-30",41.299999
"483","2018-10-31",40.990002
"484","2018-11-01",41.009998
"485","2018-11-02",40.889999
"486","2018-11-05",40.209999
"487","2018-11-06",41.560001
"488","2018-11-07",42.439999
"489","2018-11-08",45.34
"490","2018-11-09",44.509998
"491","2018-11-12",44.48
"492","2018-11-13",45.119999
"493","2018-11-14",46.779999
"494","2018-11-15",47.639999
"495","2018-11-16",50.259998
"496","2018-11-19",50.970001
"497","2018-11-20",49.869999
"498","2018-11-21",52.080002
"499","2018-11-23",54.59
"500","2018-11-26",46.75
"501","2018-11-27",50.169998
"502","2018-11-28",49.66
"503","2018-11-29",49.84
"504","2018-11-30",49.349998
"505","2018-12-03",50.75
"506","2018-12-04",49.5
"507","2018-12-06",49.990002
"508","2018-12-07",49.939999
"509","2018-12-10",50.490002
"510","2018-12-11",50.470001
"511","2018-12-12",50.639999
"512","2018-12-13",51.75
"513","2018-12-14",52.110001
"514","2018-12-17",50.029999
"515","2018-12-18",50.970001
"516","2018-12-19",50.110001
"517","2018-12-20",48.880001
"518","2018-12-21",44.98
"519","2018-12-24",43.259998
"520","2018-12-26",46.369999
"521","2018-12-27",44.77
"522","2018-12-28",45.889999
"523","2018-12-31",45.389999
"524","2019-01-02",45.91
"525","2019-01-03",45.080002
"526","2019-01-04",46.299999
"527","2019-01-07",49.66
"528","2019-01-08",51.529999
"529","2019-01-09",51.470001
"530","2019-01-10",51.099998
"531","2019-01-11",51.779999
"532","2019-01-14",54.16
"533","2019-01-15",53.119999
"534","2019-01-16",52.84
"535","2019-01-17",55.009998
"536","2019-01-18",54.32
"537","2019-01-22",55.970001
"538","2019-01-23",56.93
"539","2019-01-24",57.900002
"540","2019-01-25",59.939999
"541","2019-01-28",61.439999
"542","2019-01-29",58.849998
"543","2019-01-30",61.299999
"544","2019-01-31",61.919998
"545","2019-02-01",63.310001
"546","2019-02-04",65.550003
"547","2019-02-05",64.889999
"548","2019-02-06",62.959999
"549","2019-02-07",62.330002
"550","2019-02-08",64.309998
"551","2019-02-11",66.57
"552","2019-02-12",65.959999
"553","2019-02-13",65.440002
"554","2019-02-14",60.5
"555","2019-02-15",64.989998
"556","2019-02-19",65.360001
"557","2019-02-20",64.919998
"558","2019-02-21",68.599998
"559","2019-02-22",72.989998
"560","2019-02-25",78.169998
"561","2019-02-26",78.209999
"562","2019-02-27",79.480003
"563","2019-02-28",78.989998
"564","2019-03-01",78.059998
"565","2019-03-04",76.910004
"566","2019-03-05",75.309998
"567","2019-03-06",71.349998
"568","2019-03-07",69.349998
"569","2019-03-08",69.25
"570","2019-03-11",73.300003
"571","2019-03-12",75.529999
"572","2019-03-13",77.870003
"573","2019-03-14",77.739998
"574","2019-03-15",80.290001
"575","2019-03-18",86.209999
"576","2019-03-19",89.870003
"577","2019-03-20",88.360001
"578","2019-03-21",90.080002
"579","2019-03-22",87.75
"580","2019-03-25",85.480003
"581","2019-03-26",89.019997
"582","2019-03-27",87
"583","2019-03-28",84.690002
"584","2019-03-29",81.690002
"585","2019-04-01",79.940002
"586","2019-04-02",76.900002
"587","2019-04-03",76.980003
"588","2019-04-04",80.18
"589","2019-04-05",82.580002
"590","2019-04-08",83.43
"591","2019-04-09",81.989998
"592","2019-04-10",85.019997
"593","2019-04-11",84.029999
"594","2019-04-12",84.699997
"595","2019-04-15",83.349998
"596","2019-04-16",81.739998
"597","2019-04-17",80.379997
"598","2019-04-18",80.739998
"599","2019-04-22",80.620003
"600","2019-04-23",83.919998
"601","2019-04-24",84.230003
"602","2019-04-25",86.599998
"603","2019-04-26",86.849998
"604","2019-04-29",86.910004
"605","2019-04-30",85.139999
"606","2019-05-01",85.720001
"607","2019-05-02",84.540001
"608","2019-05-03",86.209999
"609","2019-05-06",84.059998
"610","2019-05-07",79.489998
"611","2019-05-08",80.489998
"612","2019-05-09",79.599998
"613","2019-05-10",81.230003
"614","2019-05-13",79.989998
"615","2019-05-14",82.139999
"616","2019-05-15",86.440002
"617","2019-05-16",89.010002
"618","2019-05-17",88.860001
"619","2019-05-20",83.709999
"620","2019-05-21",85.239998
"621","2019-05-22",87.410004
"622","2019-05-23",86.610001
"623","2019-05-24",87.290001
"624","2019-05-28",86.480003
"625","2019-05-29",81.699997
"626","2019-05-30",84.059998
"627","2019-05-31",84.029999
"628","2019-06-03",84.120003
"629","2019-06-04",84.699997
"630","2019-06-05",92.010002
"631","2019-06-06",92.660004
"632","2019-06-07",95.190002
"633","2019-06-10",98.489998
"634","2019-06-11",94.580002
"635","2019-06-12",98.459999
"636","2019-06-13",100.910004
"637","2019-06-14",108.480003
"638","2019-06-17",115.889999
"639","2019-06-18",119.599998
"640","2019-06-19",125.309998
"641","2019-06-20",134.710007
"642","2019-06-21",117.519997
"643","2019-06-24",124.389999
"644","2019-06-25",130.970001
"645","2019-06-26",125.209999
"646","2019-06-27",119.690002
"647","2019-06-28",123.559998
"648","2019-07-01",125.019997
"649","2019-07-02",120.519997
"650","2019-07-03",128.679993
"651","2019-07-05",130.160004
"652","2019-07-08",124.620003
"653","2019-07-09",132.289993
"654","2019-07-10",132.309998
"655","2019-07-11",137.619995
"656","2019-07-12",126.080002
"657","2019-07-15",127.419998
"658","2019-07-16",128.470001
"659","2019-07-17",125.68
"660","2019-07-18",123.599998
"661","2019-07-19",123.32
"662","2019-07-22",113.150002
"663","2019-07-23",102.980003
"664","2019-07-24",104.919998
"665","2019-07-25",105.389999
"666","2019-07-26",107.730003
"667","2019-07-29",106.949997
"668","2019-07-30",108.900002
"669","2019-07-31",105.669998
"670","2019-08-01",101.839996
"671","2019-08-02",102.709999
"672","2019-08-05",98.970001
"673","2019-08-06",103.440002
"674","2019-08-07",105.959999
"675","2019-08-08",104
"676","2019-08-09",102.5
"677","2019-08-12",99.610001
"678","2019-08-13",107.410004
"679","2019-08-14",103.300003
"680","2019-08-15",102.559998
"681","2019-08-16",106.099998
"682","2019-08-19",110.199997
"683","2019-08-20",112.739998
"684","2019-08-21",112.690002
"685","2019-08-22",106.339996
"686","2019-08-23",101.5
"687","2019-08-26",102.669998
"688","2019-08-27",101.059998
"689","2019-08-28",102.370003
"690","2019-08-29",101.660004
"691","2019-08-30",89.160004
"692","2019-09-03",90.790001
"693","2019-09-04",85.150002
"694","2019-09-05",88.25
"695","2019-09-06",83.300003
"696","2019-09-09",86.040001
"697","2019-09-10",85.900002
"698","2019-09-11",90.870003
"699","2019-09-12",88.389999
"700","2019-09-13",91.330002
"701","2019-09-16",91.07
"702","2019-09-17",94.93
"703","2019-09-18",95.400002
"704","2019-09-19",97.339996
"705","2019-09-20",95.209999
"706","2019-09-23",95.529999
"707","2019-09-24",89.790001
"708","2019-09-25",91.389999
"709","2019-09-26",95.099998
"710","2019-09-27",95.739998
"711","2019-09-30",92.370003
"712","2019-10-01",88.57
"713","2019-10-02",90.769997
"714","2019-10-03",89.919998
"715","2019-10-04",91.279999
"716","2019-10-07",89.379997
"717","2019-10-08",86.459999
"718","2019-10-09",86.150002
"719","2019-10-10",76.959999
"720","2019-10-11",78.769997
"721","2019-10-14",77.809998
"722","2019-10-15",78.209999
"723","2019-10-16",77
"724","2019-10-17",76.529999
"725","2019-10-18",72.540001
"726","2019-10-21",73.599998
"727","2019-10-22",72.120003
"728","2019-10-23",71.540001
"729","2019-10-24",72.5
"730","2019-10-25",71.849998
"731","2019-10-28",67.690002
"732","2019-10-29",69.050003
"733","2019-10-30",72.639999
"734","2019-10-31",76
"735","2019-11-01",75.540001
"736","2019-11-04",75.889999
"737","2019-11-05",77.129997
"738","2019-11-06",72.599998
"739","2019-11-07",79.830002
"740","2019-11-08",85.220001
"741","2019-11-11",81.639999
"742","2019-11-12",80.029999
"743","2019-11-13",81.980003
"744","2019-11-14",82.550003
"745","2019-11-15",85.480003
"746","2019-11-18",82.839996
"747","2019-11-19",82.75
"748","2019-11-20",80
"749","2019-11-21",79.849998
"750","2019-11-22",77.93
"751","2019-11-25",77.970001
"752","2019-11-26",78.029999
"753","2019-11-27",77.040001
"754","2019-11-29",77.410004
"755","2019-12-02",77.5
"756","2019-12-03",78.089996
"757","2019-12-04",76.32
"758","2019-12-05",72.540001
"759","2019-12-06",73.089996
"760","2019-12-09",72.82
"761","2019-12-10",74.099998
"762","2019-12-11",73.419998
"763","2019-12-12",73.650002
"764","2019-12-13",74.010002
"765","2019-12-16",74
"766","2019-12-17",73.43
"767","2019-12-18",74
"768","2019-12-19",73.809998
"769","2019-12-20",70.970001
"770","2019-12-23",75.260002
"771","2019-12-24",76
"772","2019-12-26",78.349998
"773","2019-12-27",75.339996
"774","2019-12-30",73.440002
"775","2019-12-31",75.870003
"776","2020-01-02",73.629997
"777","2020-01-03",75.110001
"778","2020-01-06",77.529999
"779","2020-01-07",76.330002
"780","2020-01-08",77.019997
"781","2020-01-09",78.459999
"782","2020-01-10",80.300003
"783","2020-01-13",83.650002
"784","2020-01-14",84.330002
"785","2020-01-15",82.720001
"786","2020-01-16",83
"787","2020-01-17",82.5
"788","2020-01-21",81.519997
"789","2020-01-22",81.68
"790","2020-01-23",79.449997
"791","2020-01-24",80.760002
"792","2020-01-27",84.970001
"793","2020-01-28",92.400002
"794","2020-01-29",94.089996
"795","2020-01-30",93.489998
"796","2020-01-31",89.5
"797","2020-02-03",92.410004
"798","2020-02-04",94.980003
"799","2020-02-05",95.18
"800","2020-02-06",95.220001
"801","2020-02-07",92.519997
"802","2020-02-10",92.059998
"803","2020-02-11",92.580002
"804","2020-02-12",92.849998
"805","2020-02-13",94.440002
"806","2020-02-14",98.959999
"807","2020-02-18",102.309998
"808","2020-02-19",105.82
"809","2020-02-20",107
"810","2020-02-21",105.580002
"811","2020-02-24",102.290001
"812","2020-02-25",96.540001
"813","2020-02-26",96.120003
"814","2020-02-27",94.980003
"815","2020-02-28",91.940002
"816","2020-03-02",97.949997
"817","2020-03-03",95.449997
"818","2020-03-04",98.129997
"819","2020-03-05",96.150002
"820","2020-03-06",93.75
"821","2020-03-09",83.139999
"822","2020-03-10",85.919998
"823","2020-03-11",76.959999
"824","2020-03-12",65.690002
"825","2020-03-13",71.529999
"826","2020-03-16",56.889999
"827","2020-03-17",59
"828","2020-03-18",46.509998
"829","2020-03-19",51.639999
"830","2020-03-20",59.779999
"831","2020-03-23",60.580002
"832","2020-03-24",66.32
"833","2020-03-25",74.160004
"834","2020-03-26",84.089996
"835","2020-03-27",80.769997
"836","2020-03-30",80.120003
"837","2020-03-31",75.93
"838","2020-04-01",69.050003
"839","2020-04-02",68.919998
"840","2020-04-03",66.589996
"841","2020-04-06",70.919998
"842","2020-04-07",70.129997
"843","2020-04-08",69.150002
"844","2020-04-09",75.519997
"845","2020-04-13",72.940002
"846","2020-04-14",76.449997
"847","2020-04-15",71.220001
"848","2020-04-16",73.169998
"849","2020-04-17",73.440002
"850","2020-04-20",71.730003
"851","2020-04-21",71.300003
"852","2020-04-22",71.620003
"853","2020-04-23",73.040001
"854","2020-04-24",74.139999
"855","2020-04-27",76.699997
"856","2020-04-28",77
"857","2020-04-29",80.239998
"858","2020-04-30",78.459999
"859","2020-05-01",75.129997
"860","2020-05-04",76.389999
"861","2020-05-05",77.07
"862","2020-05-06",78.110001
"863","2020-05-07",76.040001
"864","2020-05-08",75.510002
"865","2020-05-11",73.480003
"866","2020-05-12",74.330002
"867","2020-05-13",70.779999
"868","2020-05-14",71.879997
"869","2020-05-15",74.019997
"870","2020-05-18",76.230003
"871","2020-05-19",77.779999
"872","2020-05-20",79.209999
"873","2020-05-21",80.5
"874","2020-05-22",82.879997
"875","2020-05-26",85
"876","2020-05-27",84.25
"877","2020-05-28",85.779999
"878","2020-05-29",81.720001
"879","2020-06-01",87.330002
"880","2020-06-02",87.82
"881","2020-06-03",90.220001
"882","2020-06-04",90.230003
"883","2020-06-05",93.470001
"884","2020-06-08",95.860001
"885","2020-06-09",92.860001
"886","2020-06-10",92.419998
"887","2020-06-11",87.25
"888","2020-06-12",90.089996
"889","2020-06-15",95.839996
"890","2020-06-16",98.709999
"891","2020-06-17",98.25
"892","2020-06-18",98.980003
"893","2020-06-19",95.650002
"894","2020-06-22",95.889999
"895","2020-06-23",96.199997
"896","2020-06-24",91.959999
"897","2020-06-25",92.830002
"898","2020-06-26",89.260002
"899","2020-06-29",90.419998
"900","2020-06-30",88.019997
"901","2020-07-01",93.760002
"902","2020-07-02",92.790001
"903","2020-07-06",96.43
"904","2020-07-07",91.75
"905","2020-07-08",91.949997
"906","2020-07-09",89.75
"907","2020-07-10",90.779999
"908","2020-07-13",89.339996
"909","2020-07-14",91.5
"910","2020-07-15",93.440002
"911","2020-07-16",92.669998
"912","2020-07-17",93.949997
"913","2020-07-20",94.660004
"914","2020-07-21",94.910004
"915","2020-07-22",96.209999
"916","2020-07-23",97.5
"917","2020-07-24",93.059998
"918","2020-07-27",95.629997
"919","2020-07-28",99.010002
"920","2020-07-29",104.07
"921","2020-07-30",105.32
"922","2020-07-31",104.230003
"923","2020-08-03",103.730003
"924","2020-08-04",105.980003
"925","2020-08-05",107.050003
"926","2020-08-06",111.169998
"927","2020-08-07",114.629997
"928","2020-08-10",116.940002
"929","2020-08-11",113.940002
"930","2020-08-12",117.489998
"931","2020-08-13",118.879997
"932","2020-08-14",119.910004
"933","2020-08-17",121.25
"934","2020-08-18",119.059998
"935","2020-08-19",119.550003
"936","2020-08-20",121.610001
"937","2020-08-21",120.839996
"938","2020-08-24",121.089996
"939","2020-08-25",123.290001
"940","2020-08-26",123.43
"941","2020-08-27",124.610001
"942","2020-08-28",125.209999
"943","2020-08-31",123.089996
"944","2020-09-01",125.07
"945","2020-09-02",125.910004
"946","2020-09-03",123.18
"947","2020-09-04",117.720001
"948","2020-09-08",118.410004
"949","2020-09-09",123.440002
"950","2020-09-10",123.269997
"951","2020-09-11",121.620003
"952","2020-09-14",120.309998
"953","2020-09-15",125.849998
"954","2020-09-16",128.080002
